iso3c,product,cumulative_pressure,tonnes,million_kcal,tonnes_protein,grouping,global_pressure,global_tonnes,global_kcal,global_protein,percent_pressure,percent_tonnes,percent_kcal,percent_protein
CCK,swpo,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CCK,tnut,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CCK,tuna,0,0,0,0,mariculture,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CCK,vege,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CCK,whea,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CCK,xfru,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CCK,xmil,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CCK,xoil,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CCK,xpul,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CCK,yams,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,bana,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,barl,7.501220773737038e-6,49149.999258728734,163295.44059236924,5310.672854890083,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,2.1069700542325448e-6,5.655179182828096e-6,1.4434215272347528e-5,1.3758262269122594e-5
CHE,benthic,0,0,0,0,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,bivalve,0,0,0,0,mariculture,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,cass,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,chickens_eggs,3.1180986482003563e-5,58659,79052.69044114648,6222.18466635305,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,8.758228395173798e-6,6.749280990611625e-6,6.987724504410195e-6,1.6119699116425832e-5
CHE,chickens_eggs,3.1180986482003563e-5,50504.10790635196,68062.6265079033,5357.164046484648,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,8.758228395173798e-6,5.810982380199791e-6,6.016276997401802e-6,1.3878706142175906e-5
CHE,chickens_meat,3.2141424570135935e-5,90103,116948.0883999386,11153.993202810101,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,9.02799972329205e-6,1.0367215007024997e-5,1.0337422021892783e-5,2.889644457970445e-5
CHE,chickens_meat,3.2141424570135935e-5,50504.10790635196,65551.19003797972,6251.983577699273,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,9.02799972329205e-6,5.810982380199791e-6,5.794282956917884e-6,1.6196898606742424e-5
CHE,cnut,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,coco,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,cows_meat,5.113029483318278e-4,161740.74,337212.48706546525,23230.002310597432,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,1.4361662364981566e-4,1.8609824611559304e-5,2.980730884567076e-5,6.018153876814886e-5
CHE,cows_milk,5.915445688339777e-4,3892500,2595488.5542105143,131481.88777523156,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,1.6615518058618145e-4,4.4786948730724614e-4,2.294236776757825e-4,3.4062770294451144e-4
CHE,crustaceans,0,0,0,0,mariculture,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,demersal,0,0,0,0,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,freshwater fish,2.9472750081866015e-6,1585.3246478850879,754.1176594833883,113.75417625304824,freshwater fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,8.278412769263786e-7,1.8240681753727292e-7,6.665891342817292e-8,2.9470084749361344e-7
CHE,forage fish,0,0,0,0,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,goats_meat,3.3315595047266023e-6,566.92,798.5237781623191,86.56118546446747,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,9.35780497879642e-7,6.522958760288349e-8,7.058411473260574e-8,2.2425246752860943e-7
CHE,goats_milk,3.8020286703006266e-6,22500,16880.971660930285,798.9172059246706,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,1.0679275807617798e-6,2.588840967093908e-6,1.492164007006893e-6,2.069740078285003e-6
CHE,large pelagic,0,0,0,0,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,maiz,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,marine-fish-general,0,0,0,0,mariculture,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,medium pelagic,0,0,0,0,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,ocer,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,oilp,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,orts,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,pigs_meat,8.556493907737406e-5,247779,800414.7669417147,27423.666385331042,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,2.403378993449409e-5,2.8509352266024955e-5,7.075126538310997e-5,7.104598698127016e-5
CHE,plnt,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,pota,1.9709174520938622e-5,526845.5158084631,373341.5454242022,8812.635470305551,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,5.535984310000858e-6,6.061863354020758e-5,3.300087385915458e-5,2.2830732262295566e-5
CHE,reef-associated,0,0,0,0,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,rice,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,salmon,0,0,0,0,mariculture,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,sheep_meat,2.8821323600190143e-5,5567.1,12277.516418171124,746.184628237796,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,8.095437740155111e-6,6.405482910181555e-7,1.0852496208515968e-6,1.933126761334995e-6
CHE,sheep_milk,1.5023826403989658e-6,6200,5905.575498292048,363.06715553880633,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,4.2199467644016994e-7,7.133695109325436e-7,5.220130319635623e-7,9.405913871361241e-7
CHE,shrimp,0,0,0,0,mariculture,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,small pelagic,0,0,0,0,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,sorg,0,184.37951740937098,636.2471536351879,19.834024956529984,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,2.1214633251661513e-8,5.623995592696191e-8,5.138364283783591e-8
CHE,soyb,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,sugb,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,sugc,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,swpo,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,tnut,1.7255489117821448e-6,2082.375000998378,5460.586724020097,137.88161775880582,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,4.846784268725466e-7,2.395972316194142e-7,4.826790264437563e-7,3.5720736544142204e-7
CHE,tuna,0,0,0,0,mariculture,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,vege,5.194805513606629e-5,449447.0877278149,130292.23248813495,5974.914053146252,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,1.4591357840116516e-5,5.171320147781409e-5,1.1516954332749296e-5,1.5479099696935453e-5
CHE,whea,6.030229049989341e-5,229157.55473763408,750337.7622173585,26911.03819736608,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,1.6937925721336877e-5,2.636677624994897e-5,6.632479601100982e-5,6.971793058441025e-5
CHE,xfru,6.199283008679386e-5,473699.85263399035,194891.08627832084,2350.030131277698,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,1.7412770602261423e-5,5.4503714871343175e-5,1.722705719031811e-5,6.0881797410449526e-6
CHE,xmil,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,xoil,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHE,xpul,3.670264621675985e-6,16709.76608685392,57108.976630997706,3705.0424017397345,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,1.0309172176421444e-6,1.922618977609062e-6,5.0480482473054765e-6,9.59858505206497e-6
CHE,yams,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHL,bana,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHL,barl,1.4123916964932265e-5,52392.807280865774,174069.31185824308,5661.059280048055,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,3.96717694242104e-6,6.028295371989392e-6,1.5386552806108708e-5,1.466600192181552e-5
CHL,benthic,8.575062612415385e-5,5936.206012970809,6204.362864895189,1118.9774951138177,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,2.4085946384600678e-5,6.830174806883565e-7,5.484238193962219e-7,2.8989143695503324e-6
CHL,bivalve,5.881395574408232e-5,347147.98,34773.414461624205,5161.9007032540185,mariculture,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,1.6519876865589733e-5,3.994270721190652e-5,3.073735238858233e-6,1.337284099831961e-5
CHL,cass,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHL,chickens_eggs,1.1351708804511367e-4,227687,306845.8365889858,24151.631635860256,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,3.188509075644469e-5,2.6197574812209366e-5,2.7123101812776286e-5,6.256918687194885e-5
CHL,chickens_eggs,1.1351708804511367e-4,13706.649571681635,18471.974046189353,1453.9167867163105,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,3.188509075644469e-5,1.5770815970119817e-6,1.6327978841337779e-6,3.766635418090914e-6
CHL,chickens_meat,2.194934800412706e-4,626127,812673.8926072201,77509.25387718367,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,6.165212350040586e-5,7.204192125349367e-5,7.183488938549951e-5,2.0080179522720228e-4
CHL,chickens_meat,2.194934800412706e-4,13706.649571681635,17790.378408887656,1696.7678784928019,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,6.165212350040586e-5,1.5770815970119817e-6,1.5725494281951658e-6,4.395785264880504e-6
CHL,cnut,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHL,coco,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHL,cows_meat,0.001158262573027804,228388.38,476165.829565591,32802.26487843202,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,3.2533698579466315e-4,2.6278275313431603e-5,4.208984687112483e-5,8.498022294917604e-5
CHL,cows_milk,3.572580086024816e-4,1990519,1327262.5000484416,67236.27380153273,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,1.003479231534706e-4,2.2902831702127999e-4,1.1732105060077608e-4,1.741877751155828e-4
CHL,crustaceans,0,0,0,0,mariculture,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHL,demersal,6.163485876300185e-4,170921.8492193602,172201.65557729278,31857.059913118854,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,1.7312222320554473e-4,1.9666199352467898e-5,1.5221464591053864e-5,8.253149786928698e-5
CHL,freshwater fish,2.4820474574536966e-5,0.18110275007180213,0.08614814775784141,0.012994937143671283,freshwater fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,6.971664778016695e-6,2.0837609717300026e-11,7.614915061558635e-12,3.3665744111645676e-11
CHL,forage fish,8.914078239764832e-4,1139044.1629491365,1455890.4820836263,224270.36879310524,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,2.5038185755081556e-4,1.310579641054184e-4,1.286908964213842e-4,5.81013110270422e-4
CHL,goats_meat,1.6672258360164364e-5,6388.45,8998.322921401728,975.4318162712151,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,4.682964301528495e-6,7.350524922769368e-7,7.95391038882938e-7,2.527033225469458e-6
CHL,goats_milk,2.2180844486080282e-5,8111,6085.40271741358,288.0007758780001,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,6.230235920183107e-6,9.332484037377196e-7,5.379085449259071e-7,7.461183011097626e-7
CHL,large pelagic,4.989633158094563e-5,14974.628101971506,19674.1457906162,3134.180634278805,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,1.4015062298284446e-5,1.7229746976613126e-6,1.739061755864937e-6,8.119663994272773e-6
CHL,maiz,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHL,marine-fish-general,0,0,0,0,mariculture,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHL,medium pelagic,6.160052140683821e-4,173047.04643088707,183212.029466792,32688.452318390522,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,1.7302577519613324e-4,1.9910723690439207e-5,1.619470736117376e-5,8.468537084787793e-5
CHL,ocer,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHL,oilp,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHL,orts,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHL,pigs_meat,8.816426280683774e-4,527560.72,1704209.762515803,58389.32751881734,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,2.476389739625696e-4,6.0700924647358156e-5,1.5064064552050243e-4,1.5126815446405673e-4
CHL,plnt,1.820831127743188e-9,17.882362365722656,13.77531602485943,0.1428150899334194,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,5.114416407261792e-10,2.0575374347022735e-9,1.2176450011472713e-9,3.6998842086140555e-10
CHL,pota,1.2057467613074007e-4,1619215.725739956,1147434.0832060955,27084.89967279182,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,3.386745165476485e-5,1.8630631134925743e-4,1.0142543176799181e-4,7.016835030386282e-5
CHL,reef-associated,1.8676326204694386e-5,3159.4313853130097,3301.9185049605253,595.5284730221072,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,5.245874134799741e-6,3.635229068009146e-7,2.918673193780237e-7,1.5428246371876794e-6
CHL,rice,7.540171069839834e-5,152640.61705180688,434721.2268417681,9010.68593062045,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,2.1179105544481112e-5,1.7562768118498252e-5,3.84264235971958e-5,2.3343817939004837e-5
CHL,salmon,4.4735037705443987e-4,852241.12,1075985.8388200589,155037.49224306783,mariculture,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,1.256533938453555e-4,9.805852112435535e-5,9.510988899130304e-5,4.016527732193241e-4
CHL,sheep_meat,1.5164265436511397e-4,10763.91,23738.40630646411,1442.7375440956862,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,4.25939378841207e-5,1.2384911632938574e-6,2.0983149658494926e-6,3.7376735603099218e-6
CHL,shrimp,0,0,0,0,mariculture,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHL,small pelagic,2.74480427871397e-6,644.5008294151547,618.6053460932645,120.96869752692338,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,7.709705652482146e-7,7.4156006689598e-8,5.4680539161070006e-8,3.133913747665823e-7
CHL,sorg,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHL,soyb,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHL,sugb,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHL,sugc,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHL,swpo,2.7125125043612154e-6,14903.270254731178,13915.21097389581,149.5122623047152,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,7.619003347335364e-7,1.7147642924053397e-6,1.2300107708379625e-6,3.873386618691839e-7
CHL,tnut,1.0806323453959566e-4,125966.853081204,330321.35195247113,8340.723202350695,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,3.0353192634404365e-5,1.4493695544556463e-5,2.919817899286556e-5,2.160815784885549e-5
CHL,tuna,0,0,0,0,mariculture,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHL,vege,2.7350479566810116e-4,2279448.660497308,660799.597834179,30302.810290493497,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,7.68230174186154e-5,2.6227244776367843e-4,5.841022635058755e-5,7.850493202272494e-5
CHL,whea,4.081130554516646e-4,1103155.0364142018,3612095.103517453,129548.63022756767,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,1.1463227286798255e-4,1.2692857561444703e-4,3.1928483807771256e-4,3.356192482531198e-4
CHL,xfru,9.593373751918515e-4,5682229.802979112,2337800.8935994026,28189.603977273593,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,2.694621558816342e-4,6.537950799286343e-4,2.0664582697281419e-4,7.303028738155228e-5
CHL,xmil,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHL,xoil,1.0335848622340904e-4,363773.2473751814,1560295.216085414,56043.75193444978,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,2.903170589059163e-5,4.185560380167361e-5,1.3791957053847648e-4,1.451915150355775e-4
CHL,xpul,2.0042148980765377e-6,3377.0650234737523,11541.796964988733,748.7937916286062,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,5.629511382038989e-7,3.8856374583594673e-7,1.0202169847365582e-6,1.9398862728346925e-6
CHL,yams,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHN,bana,0.001078343436296528,9566410.962814195,5876075.391542657,78023.651349727,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,3.0288900926763373e-4,0.0011007074048262075,5.194054215499875e-4,2.021344352770047e-4
CHN,barl,3.9807461918188106e-4,1025278.3121650184,3406373.8807697752,110781.64360613495,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,1.1181264053749473e-4,1.1796811098691984e-4,3.011004698892397e-4,2.8699996196041694e-4
CHN,benthic,0.006746131106179587,164170.29190383278,171586.37358298033,30946.17363434796,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0.001894877734089918,1.8889367878240344e-5,1.5167077813769158e-5,8.017168157799812e-5
CHN,bivalve,0.002823412339560385,14600416.4626155,1462506.948670276,217100.2118640486,mariculture,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,7.930502820330565e-4,0.001679918056668948,1.2927574742951732e-4,5.624375168877696e-4
CHN,buffaloes_milk,0.0030982195929729964,2946374,3162441.258952618,123734.25094050376,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,8.702391384993899e-4,3.3900860958134874e-4,2.7953847181700747e-4,3.205560430154032e-4
CHN,cass,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHN,chickens_eggs,0.02470250198303163,26318000,35467851.600438006,2791651.0006832634,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0.006938528209314143,0.0030281385143101102,0.0031351187968950635,0.0072322787866498746
CHN,chickens_eggs,0.02470250198303163,2566278.6273391396,3458484.289073651,272214.99726587813,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0.006938528209314143,2.95274988597026e-4,3.057066784193707e-4,7.052223754516992e-4
CHN,chickens_meat,0.013903093038714037,13865862,17997026.235723,1716477.0373805852,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0.0039051511183806594,0.0015954005150964744,0.001590815701933635,0.004446845419495798
CHN,chickens_meat,0.013903093038714037,2566278.6273391396,3330870.001763879,317683.6993868972,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0.0039051511183806594,2.95274988597026e-4,2.9442643637357695e-4,8.230173038742933e-4
CHN,cnut,7.965831744066821e-5,377411.78098875284,637946.524602292,6657.0633154238285,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,2.2374716660208736e-5,4.3424848003891435e-5,5.6390168855613045e-5,1.7246331216094367e-5
CHN,coco,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHN,cows_meat,0.022909670884097233,6955435.2,14501353.229957288,998973.8872668119,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0.00643495131807305,8.00289581765645e-4,0.001281821791853121,0.0025880232348272137
CHN,cows_milk,0.0077813995791687985,30386000,20261147.13121148,1026386.2920843124,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0.0021856676916813984,0.003496200961160689,0.0017909487141570522,0.002659040046672299
CHN,crustaceans,3.2957220663368985e-4,285021.478823529,54699.530880943996,9545.45274269179,mariculture,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,9.257143484107614e-5,3.279445692800181e-5,4.835069498375586e-6,2.4729228461237497e-5
CHN,demersal,0.01860764159227227,2742285.1056627613,2896349.776841822,512345.97656214784,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0.005226581752142955,3.1552622333294236e-4,2.560177799900201e-4,0.0013273252769808702
CHN,freshwater fish,3.837693667878789e-4,1300509.497870168,618634.9149230261,93317.40778574564,freshwater fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,1.0779452944310747e-4,1.4963610071915638e-4,5.468315284613421e-5,2.417556881532904e-4
CHN,forage fish,0.007955084071720136,1005460.5589173059,1366305.9285943368,192045.66234023616,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0.0022344528208928308,1.1568788825432265e-4,1.2077222627694683e-4,4.975291572877381e-4
CHN,goats_meat,0.011402271745556958,2714493.77,3823445.673143437,414467.2946220129,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0.003202711377623099,3.12328563408764e-4,3.379668025517242e-4,0.001073752779957556
CHN,goats_milk,1.1363293243642641e-4,221735,166360.10005495007,7873.2402958091925,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,3.191762954857054e-5,2.5512740081714122e-5,1.4705110493052151e-5,2.0397058500378896e-5
CHN,large pelagic,0.0011396621953678621,322979.94209044805,395052.59106833005,66043.80219871373,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,3.201124443621372e-4,3.716194247259422e-5,3.491998382008357e-5,1.7109846091597851e-4
CHN,maiz,0.033855557649808916,124259815.41532187,163667441.16712168,5154294.826669021,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0.009509471629902939,0.014297284476031662,0.014467097613446184,0.013353136594056292
CHN,marine-fish-general,0.0016469928308485856,1418977.75365679,1435931.0471123136,248307.6073132317,mariculture,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,4.6261331039385646e-4,1.6326701066940382e-4,1.2692661702665495e-4,6.432859410061426e-4
CHN,medium pelagic,0.001462914340171291,430325.82244190713,468186.698181515,84897.35471973987,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,4.109086773502189e-4,4.951311637048837e-5,4.1384545488145006e-5,2.1994201188901691e-4
CHN,ocer,4.871742661652939e-5,129113.05825602061,444778.0414185842,15176.562188535792,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,1.368392720284669e-5,1.485569664888749e-5,3.931537815728185e-5,3.931763989967074e-5
CHN,oilp,0,0,0,0,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,0,0,0
CHN,orts,1.5865696660007347e-4,1987924.8494105935,1764667.5172429297,30206.644349045782,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,4.45641433047957e-5,2.2872983509591703e-4,1.55984703158906e-4,7.825579669092297e-5
CHN,pigs_meat,0.05748082220153908,56916792,183861589.57680053,6299432.621534831,livestock,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0.01614542148863751,0.006548823237562792,0.016252124092627992,0.01631982396993959
CHN,plnt,6.029379616162051e-9,119.58362770080566,92.1188279986609,0.9550386126494838,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,1.6935539800843217e-9,1.3759244194913406e-8,8.142682913531152e-9,2.4742009287714893e-9
CHN,pota,0.009131881221744357,93478947.6968743,66242520.34151717,1563638.420526685,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0.0025649958657913727,0.010755650193710976,0.005855391891676613,0.004050889232213495
CHN,reef-associated,9.702100422351653e-4,242180.8292766538,250664.49586142512,45362.12293610201,marine fisheries,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,2.7251610997269484e-4,2.7865228990052318e-5,2.2157050321020115e-5,1.1751881569289212e-4
CHN,rice,0.07304015676221669,194599911.8161064,554221504.3541468,11487628.400416069,produce,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0.02051578372326362,0.022390587728995475,0.048989441918232436,0.029760787135967682
CHN,salmon,0,929.714285714286,1173.7985672144969,169.13120943952808,mariculture,3.5601933490551327,8691148002.519936,11313080587.429224,385998809.3706227,0,1.0697255246887086e-7,1.0375587428580583e-7,4.381651065590053e-7
