iso3c,product,million_kcal,tonnes_protein,cumulative_pressure,pressure_per_tonne_protein,pressure_per_mill_kcal
MOZ,swpo,975439.8490894608,10480.63294571126,1.4206455037570664e-4,0.013554959047949516,1.4564152828933427e-4
MOZ,tnut,343777.2076250873,8680.488000940584,1.319096093229488e-4,0.015196105254526656,3.8370667512898444e-4
MOZ,vege,208969.39872327735,9582.875151233084,1.5713443590679592e-4,0.016397420755980163,7.519495048884042e-4
MOZ,whea,51368.74856233363,1842.3521037068683,9.577792881532677e-6,0.005198676660265899,1.8645174643315405e-4
MOZ,xfru,151165.03882587014,1822.7739545216652,7.366655957939078e-5,0.04041453379155972,4.8732537729341427e-4
MOZ,xmil,69385.18869830648,1830.152642876388,7.517076916850443e-5,0.04107349704468427,0.0010833835084798026
MOZ,xoil,1548830.1439937972,55631.94162471543,0.001002922943730486,0.018027825641895635,6.475357853924249e-4
MOZ,xpul,1416371.6415015976,91889.52942183812,9.555050019645814e-4,0.01039841000358306,6.746146095890353e-4
MRT,barl,4667.838856830016,151.80684174672984,4.412465652461291e-7,0.002906631612706179,9.452909125183142e-5
MRT,maiz,13525.33441014647,425.9464233206992,1.6742415836790962e-5,0.03930638906711851,0.0012378559619369628
MRT,ocer,538.5345662243025,18.375689836017553,2.559144989394279e-7,0.013926796829026726,4.752053349772133e-4
MRT,pota,1836.41540960859,43.348134637799234,2.737006012920324e-7,0.006314011054431108,1.4904067993546646e-4
MRT,rice,641634.3117277414,13299.47770733748,9.790852103007053e-5,0.007361832034656009,1.5259240230845871e-4
MRT,sorg,185854.33496836392,5793.722607607033,1.2668986682203758e-4,0.021866747064434276,6.816621567831749e-4
MRT,swpo,2341.951108212656,25.16314046928735,2.1900279307431305e-6,0.08703317192924111,9.351296545274716e-4
MRT,vege,1833.4410377562167,84.07755714142246,8.667899663954777e-7,0.010309409500771955,4.7276675308646077e-4
MRT,whea,28694.484795715845,1029.1343649149278,2.088738665175406e-6,0.0020296073441761603,7.279233901726159e-5
MRT,xfru,12380.182841531056,149.28236721291984,1.5554904154325452e-5,0.10419786639730638,0.0012564357371317933
MRT,xmil,14099.41440583297,371.8960922631957,1.2044209556395459e-5,0.03238595351486408,8.542347369698371e-4
MRT,xoil,18159.64147777521,652.2704368422967,6.039000468798402e-6,0.009258430441878953,3.325506440305702e-4
MRT,xpul,171968.25626627172,11156.734349078642,9.008697578954226e-5,0.008074672477702395,5.23858168626503e-4
MRT,yams,2935.249678473396,45.208799437145494,4.028176273885472e-7,0.008910159800827955,1.3723453590430167e-4
MSR,bana,120.41640050846831,1.598911964877845,8.194996112188675e-8,0.051253579260161226,6.805548145920838e-4
MSR,maiz,172.3360093782093,5.427289601722741,4.4930794319237024e-8,0.008278680080933031,2.6071622803236505e-4
MSR,pota,156.50790878174726,3.694330741429347,4.112290876123713e-8,0.011131355484789801,2.6275291185817116e-4
MSR,swpo,28.20816989259054,0.30308324494890587,1.1216097046459192e-8,0.03700665488239053,3.976187426964318e-4
MSR,vege,239.30307831649355,10.973910710483691,6.0823333850865164e-6,0.5542539524470423,0.025416862281404686
MSR,xfru,278.54713769192756,3.3587691415623397,1.1388854667212287e-6,0.3390782214318765,0.004088663326997936
MSR,xoil,66.66315401466454,2.3944528113975574,1.6948638296670255e-8,0.0070782928842844615,2.542429704562418e-4
MTQ,bana,118891.24965116072,1578.6607204983775,1.4670750278634376e-5,0.009293162291390182,1.2339638385230103e-4
MTQ,cass,244.8807542280941,1.8299807681804243,1.2208364021289103e-7,0.06671307280145929,4.985432219764247e-4
MTQ,cnut,1920.63241379419,20.04207420403162,8.640302647710159e-7,0.043110820565528556,4.4986758453385297e-4
MTQ,orts,4283.162275428857,73.31690433406347,2.5431502275980937e-7,0.003468709229743803,5.9375528267685286e-5
MTQ,plnt,11053.514713217077,114.5969134210538,1.3576846273795942e-6,0.011847479891462415,1.2282831864838094e-4
MTQ,spis,785.2288304674911,24.81666988114718,8.068318708259045e-8,0.003251168971058609,1.0275117768479691e-4
MTQ,sugc,60232.948396144864,327.8562757486652,6.407976870234411e-6,0.019545079183253974,1.063865714839313e-4
MTQ,swpo,138.31560392252888,1.4861347695909586,2.205615473776245e-8,0.014841288414127577,1.5946251986230124e-4
MTQ,vege,9966.69642705861,457.0506883508804,9.03706380672841e-6,0.019772563606316254,9.067261025622955e-4
MTQ,xfru,2882.9503155692605,34.76310917005723,1.4811601303184695e-6,0.04260723984937021,5.137654028650866e-4
MTQ,xpul,4614.698033680611,299.38641689354574,7.701626042182643e-7,0.0025724700947007714,1.6689339120288976e-4
MTQ,yams,367.10119282506406,5.654103063626524,1.1065795928788444e-7,0.019571266749585703,3.014372098230055e-4
MUS,bana,5179.988152274921,68.78087203757094,7.642714235860711e-7,0.011111685573986249,1.4754308332740534e-4
MUS,cass,452.12699478886776,3.378720830254274,3.6011410303528025e-8,0.010658297063512612,7.964888343007361e-5
MUS,cnut,2524.6180177517354,26.344750450534423,6.954900714783266e-7,0.026399569537931156,2.7548328760549924e-4
MUS,maiz,440.5701338246353,13.874649382698184,4.489755280990908e-8,0.003235941433294649,1.0190784477410836e-4
MUS,orts,565.5187638670143,9.680250815480546,5.7306516053838304e-8,0.00591994124389777,1.0133442020911324e-4
MUS,pota,10500.248142863204,247.85577808027043,8.221517402662121e-7,0.0033170569862605763,7.829831534267228e-5
MUS,rice,728.2640712965231,15.09509638782022,1.4267875563970256e-7,0.009451993678876126,1.9591623596876425e-4
MUS,spis,1707.0105678412035,53.94900964158952,6.984402135490136e-8,0.0012946302780887067,4.0915986503370424e-5
MUS,sugc,1212306.2020422684,6598.750468838514,1.5017782457531486e-4,0.022758524554687177,1.2387779945555267e-4
MUS,swpo,560.5987941523993,6.02336494331675,6.511662065128861e-8,0.010810671653481502,1.1615547755457104e-4
MUS,vege,21150.12531236224,969.8980402852894,5.796677136868016e-6,0.005976584028526297,2.740729452548378e-4
MUS,xfru,7055.853533319934,85.08069158947744,2.7913410113604075e-6,0.032808160808434635,3.956064277948554e-4
MUS,xoil,1260.8743639418603,45.28894874814283,1.92935968931732e-7,0.004260111445833544,1.5301759988882476e-4
MWI,bana,268754.27968928136,3568.5706564289717,2.9839852064381688e-5,0.008361849865750478,1.110302395886713e-4
MWI,cass,5179836.920002652,38708.64403286901,3.838020385140541e-4,0.009915150688000153,7.409539034558207e-5
MWI,cnut,35.15864686164935,0.36688551346610176,1.423103997311731e-8,0.038788775928140264,4.047664299799991e-4
MWI,coco,1321.1116866093687,16.947343200436933,8.578852319622204e-7,0.05062063249772994,6.493661668862999e-4
MWI,maiz,4729968.9816481965,148958.48849692737,0.002359364363822759,0.015839072936561293,4.988118046813531e-4
MWI,oilp,3143.5525860167236,112.91226343128665,1.1602405273565292e-7,0.0010275593563515797,3.6908577019438374e-5
MWI,orts,15.510791122969971,0.26550551106415093,1.8603913611247252e-9,0.007006978324736999,1.199417454838694e-4
MWI,plnt,292529.76008463354,3032.7916919869617,6.075491403010368e-5,0.020032669632611508,2.0768797681482496e-4
MWI,pota,838748.3744820885,19798.44934542024,1.8263963559842078e-4,0.009224946479996365,2.1775259559960085e-4
MWI,rice,387650.75319120346,8035.032503820652,1.1722337675454584e-4,0.014589035787821171,3.023942963854555e-4
MWI,sorg,358823.96151222877,11185.784277339508,1.1628540902758292e-4,0.010395820815457467,3.240737004783888e-4
MWI,soyb,778321.0567404485,80533.27804981243,9.852977217368898e-5,0.0012234665539473649,1.2659271045078034e-4
MWI,spis,9259.03617225104,292.6260921514491,7.493770058545997e-6,0.025608687193442697,8.093466662334169e-4
MWI,sugc,950728.587753905,5174.947305895679,1.7451637418506438e-4,0.033723314242493356,1.835606675059168e-4
MWI,swpo,2377.831421352128,25.548657210625127,1.844952459344459e-7,0.007221328479749549,7.758970811712744e-5
MWI,tnut,15564.300128892895,393.0037172773678,9.154082575084426e-6,0.023292610661552103,5.881461099616796e-4
MWI,vege,207371.23587568715,9509.58693231986,8.94015107912116e-5,0.009401198120116678,4.311181848036298e-4
MWI,whea,2945.5784092494914,105.64385410964736,1.1132716372518508e-6,0.010537968788003421,3.7794669928189177e-4
MWI,xfru,172433.14227456725,2079.2283921976536,7.54420103867101e-5,0.03628365727873271,4.375145600871956e-4
MWI,xmil,134489.8659206383,3547.399497967423,4.891999488598143e-5,0.013790382198004889,3.637448409298649e-4
MWI,xoil,1979536.301342445,71102.3402968641,4.85330668208887e-4,0.006825804413505248,2.451739166792519e-4
MWI,xpul,2613722.9632135383,169569.7415080401,5.110507504604266e-4,0.003013808630687777,1.955259825364569e-4
MYS,bana,198268.3891621807,2632.6455395598173,4.285653116991298e-5,0.01627888393098247,2.1615413002047922e-4
MYS,cass,58462.830576683045,436.889603456009,6.712486823539992e-6,0.015364263123775342,1.148163158938315e-4
MYS,cnut,834596.6858361013,8709.135901190948,3.360602258231862e-4,0.03858709172022806,4.02661826396447e-4
MYS,coco,3970.4958215786983,50.93388851694518,1.1812935521758568e-5,0.2319268342888944,0.0029751789329579646
MYS,maiz,97683.54203866771,3076.2977156005927,2.610902986452507e-5,0.008487159656921484,2.6728176844969333e-4
MYS,oilp,465441097.4875383,16718030.436339105,0.012666258879303352,7.576406160722959e-4,2.721345181522669e-5
MYS,orts,5140.922106865288,87.99958303241617,7.575066957103737e-7,0.008608071420421765,1.4734840948062302e-4
MYS,rice,8443480.454440875,175012.27416252135,0.0019189341081292878,0.01096456872703289,2.2726814119881315e-4
MYS,spis,162880.2881972612,5147.7304264682,1.0394173229877057e-4,0.02019175902536214,6.381480131769458e-4
MYS,sugc,11703.633845688862,63.70449907478161,4.221616836045453e-6,0.06626873921557361,3.607099206713924e-4
MYS,swpo,35043.457754262956,376.52513193285046,3.4643686437874066e-6,0.009200896168612836,9.885921269758187e-5
MYS,tnut,43401.91058431248,1095.9125727028772,2.418636974040548e-5,0.022069616083292134,5.572650930520923e-4
MYS,vege,343812.72981621075,15766.49253604986,1.225969494547166e-4,0.007775790916996943,3.565805999104579e-4
MYS,xfru,389743.44191907346,4699.593241887458,1.839406772780088e-4,0.03913970163173829,4.7195323254779065e-4
MYS,xoil,847635.4779344292,30445.951488192874,2.451365689250032e-4,0.008051532533646343,2.8920045857727336e-4
MYS,xpul,40.67063650935384,2.638577009469826,9.861550306790924e-9,0.0037374502511762667,2.4247346865404645e-4
"NAM",maiz,96250.99431160912,3031.1832243744793,4.482915464874599e-5,0.014789325266867371,4.657526394336584e-4
"NAM",orts,316959.12412878213,5425.538489370376,3.47426222532232e-5,0.006403534381202965,1.0961231152035584e-4
"NAM",pota,10362.9714707427,244.6153959561752,9.689918804995569e-7,0.003961287378138535,9.35052154910652e-5
"NAM",sorg,8484.808697587463,264.50084137559145,1.3928989098640927e-5,0.052661416977731836,0.0016416385560468134
"NAM",vege,18383.305394161445,843.0177888989427,3.16200714502304e-5,0.037508190060294065,0.001720042765555805
"NAM",whea,20989.071495973083,752.7779264183649,2.5230380614439996e-6,0.003351636615393784,1.2020722602846267e-4
"NAM",xfru,23021.090605168756,277.5922573480903,3.471068129527872e-5,0.12504196488359842,0.0015077774502779372
"NAM",xmil,179318.54372649846,4729.832301022573,2.0737707297964613e-4,0.04384448745356404,0.0011564731046218137
"NAM",xoil,1181.7093242921042,42.445444648230925,6.553008367748895e-7,0.01543866113797919,5.545364018917626e-4
"NAM",xpul,77715.9580963386,5041.955521270431,1.48365398026731e-5,0.002942616161543351,1.9090724950313759e-4
NCL,bana,883.2714398262083,11.728246878411612,9.571617360401864e-7,0.08161166335968342,0.0010836552535068004
NCL,cass,2452.996632698546,18.33111253025814,3.671520753683507e-7,0.020028903033698222,1.4967492024823778e-4
NCL,cnut,33115.1866483366,345.561713589532,4.919944823630898e-6,0.014237528725404307,1.4857065055612573e-4
NCL,maiz,10002.69068153945,315.00961012755295,1.4230874456844618e-6,0.004517600098321536,1.4227046411730522e-4
NCL,orts,175.6488366203399,3.0066637971575743,9.57187917995683e-8,0.031835548720165675,5.449440693220292e-4
NCL,plnt,186.5469338982426,1.9340185802926453,2.2558907203307666e-7,0.11664266017493055,0.0012092885544617458
NCL,pota,1922.3766410128324,45.37722838916147,1.8706902564554888e-7,0.004122530887986782,9.73113289323932e-5
NCL,swpo,1215.7563917812763,13.06271883966603,6.340262790405614e-7,0.04853708380488815,5.215076666071335e-4
NCL,vege,1805.087534062536,82.7773280760349,5.162748553007901e-6,0.06236911329471363,0.0028601098038656342
NCL,xfru,4875.820041456156,58.79347399062774,4.593752563736623e-6,0.07813371539278173,9.421497357734117e-4
NCL,xpul,52.29081842737232,3.3924561588086584,2.6816123046571833e-8,0.007904633631577703,5.128266080558147e-4
NCL,yams,10503.98018155808,161.78260295961888,1.5401685313429312e-6,0.009519988572117107,1.4662713606857498e-4
NER,cass,312886.4776986363,2338.1838994129025,1.6496649253724963e-5,0.007055325826966445,5.2724072241990864e-5
NER,maiz,35263.389304333265,1110.5318429005476,1.6339268822982186e-5,0.014713012443034853,4.6334935879162277e-4
NER,ocer,21040.64016721751,717.9414320138653,6.846061891563553e-6,0.00953568297675755,3.2537326987940697e-4
NER,pota,141424.03763277782,3338.2796682333847,5.271576332892471e-6,0.0015791296286695434,3.7274966979663424e-5
NER,rice,67163.55182000411,1392.132783190015,1.4709709958327156e-5,0.010566312449463664,2.1901328264694288e-4
NER,sorg,4914013.077099935,153186.78826467364,0.002264372601594904,0.01478177476821668,4.607990589498494e-4
NER,soyb,352.7558496104713,36.49982828339627,5.562773347828296e-8,0.0015240546625691375,1.576947158770282e-4
NER,spis,21908.473871880386,692.4037205237374,9.036288089501468e-6,0.013050605913362765,4.124563008060356e-4
NER,sugc,72757.24218125487,396.02774047196823,1.7336653200899635e-5,0.043776360666650735,2.3828079076595676e-4
NER,swpo,132532.0747669094,1423.9935250360547,8.304890506220815e-6,0.005832112548412423,6.266324978935875e-5
NER,vege,641086.5464797313,29398.813288378973,1.0840017447565585e-4,0.003687229597070343,1.6908820668736814e-4
NER,whea,23112.036837293836,828.9185716967472,3.727758772551986e-6,0.00449713506227938,1.612907940046562e-4
NER,xfru,268997.73996286263,3243.620866557041,1.6119978402009976e-4,0.049697480270314745,5.992607374409716e-4
NER,xmil,10489493.841637354,276678.28302925354,0.0052115869470683905,0.01883627037875381,4.968387441519189e-4
NER,xoil,2200313.54540619,79032.36851942238,6.710998188902311e-4,0.008491455228566341,3.0500190315664415e-4
NER,xpul,5384046.636299765,349299.2215449251,0.005125470010214231,0.014673579825184404,9.519735538057592e-4
NGA,bana,1156.6398301373513,15.358084576949564,2.410188750578072e-7,0.015693289996562748,2.083785019137601e-4
NGA,cass,60840261.82647696,454656.0199247431,0.005104039116815175,0.011226155363916706,8.389245811223576e-5
NGA,cnut,464223.9242996471,4844.243110382745,9.211120751874687e-5,0.019014571610025812,1.98419776959386e-4
NGA,coco,1352232.5306346267,17346.564272908803,0.0014262100301319388,0.08221858851665162,0.0010547076762475113
NGA,maiz,14243293.1440866,448556.7296939184,0.004830066635939865,0.010768017323551822,3.3911164974830053e-4
NGA,ocer,283249.6579804684,9664.946667581728,1.0434214540471164e-4,0.010795935972900631,3.683751858648549e-4
NGA,oilp,33897098.41708375,1217539.0744380082,0.004523353323863281,0.003715160703118436,1.33443673207839e-4
NGA,orts,2953645.7130473456,50558.94366237299,4.5091257301986526e-4,0.008918552096954583,1.5266305333372167e-4
NGA,plnt,2375115.5072256806,24623.92399234674,8.906561602828431e-4,0.03617035857321783,3.7499488238498287e-4
NGA,pota,925426.4270284206,21844.46348375807,2.4398065434867602e-4,0.011168992753247614,2.636413303347163e-4
NGA,rice,17702445.18092096,366927.5017650884,0.0057356980145034965,0.015631692873693512,3.2400597521325584e-4
NGA,sorg,20301628.3467053,632871.9916248596,0.004558777623726741,0.007203317075262506,2.2455231402492766e-4
NGA,soyb,3017883.9633615143,312261.9981030667,7.60680670786989e-4,0.0024360334443767795,2.5205762713941253e-4
NGA,spis,1579767.2169063254,49927.56250134399,5.316564326133782e-4,0.010648555747119972,3.3654099599213515e-4
NGA,sugc,545223.7839399801,2967.728527524609,3.432743446890288e-4,0.11566905176982442,6.296026600461316e-4
NGA,swpo,3632070.911515786,39024.85846966938,0.0011343425792353762,0.029067179836590615,3.123128944533676e-4
NGA,tnut,715926.5514818392,18077.38180964666,2.904301416207779e-4,0.01606594055925705,4.056703037757711e-4
NGA,vege,4646358.245179236,213071.72841329183,0.002252132380244884,0.010569832032696796,4.8470915530061693e-4
NGA,whea,236740.8278014777,8490.764800394107,1.0339844877927713e-4,0.012177754443802024,4.3675799286290975e-4
NGA,xfru,3550510.1972494144,42812.660672583,0.001581001214870876,0.03692835694006144,4.452884591334732e-4
NGA,xmil,3705127.155998168,97729.0454051706,0.002308365098816675,0.023620051636097792,6.230191304176164e-4
NGA,xoil,16055428.983198298,576689.8916687336,0.003880887190238387,0.006729591148213978,2.4171806273751153e-4
NGA,xpul,6447204.302722326,418273.39103988704,0.0027026142436012697,0.006461358292197806,4.1919165528228933e-4
NGA,yams,41907951.40015552,645467.4651924823,0.0034030127525892773,0.0052721677483379865,8.120207833820883e-5
NIC,bana,80324.56489836486,1066.5649143080848,6.065646152230422e-6,0.005687085774957639,7.551421112464561e-5
NIC,cass,248160.25108262952,1854.4882726269273,2.508911416582763e-5,0.013528861053560774,1.0110045446993745e-4
NIC,cnut,10509.989777248722,109.6732479814352,2.5939327293784284e-6,0.023651462659494804,2.4680639889808353e-4
NIC,coco,25040.150500858923,321.21737217977284,3.316049898533599e-5,0.10323382810932577,0.0013242931181343548
NIC,maiz,580691.6778177664,18287.425339592388,3.6712037819127053e-4,0.02007501719755228,6.322122258939636e-4
NIC,oilp,1138207.2154724868,40882.90220577113,1.4940057637680032e-5,3.6543534904846006e-4,1.312595583175792e-5
NIC,orts,55355.7413109312,947.5502745523092,1.0821076761035203e-5,0.011420055538633933,1.954824649579455e-4
NIC,plnt,186863.54088721768,1937.300991783055,3.939500687492174e-5,0.020334995461218097,2.108223288923909e-4
NIC,pota,39190.29461332313,925.077277452945,3.936566208691316e-6,0.0042553917436282005,1.004474767932222e-4
NIC,rice,1061200.714317359,21996.041958963902,1.6562059041163782e-4,0.007529563306008496,1.5606905289182446e-4
NIC,sorg,317018.39436863316,9882.560117812034,4.1896703736848757e-5,0.0042394585246524705,1.3215858915786041e-4
NIC,soyb,18536.11890862221,1917.9417094072824,1.9871270364212085e-6,0.0010360726953663817,1.0720297200385793e-4
NIC,sugc,2330536.21186787,12685.431201128218,3.55914371964046e-4,0.028056939202223706,1.5271780380481152e-4
NIC,vege,58979.45151156466,2704.6673999955956,4.6441119483625974e-5,0.017170732151281003,7.874118577470973e-4
NIC,xfru,149446.4507205652,1802.050924506047,5.937902205178298e-5,0.032950801358767996,3.973264120056609e-4
NIC,xoil,897421.2947366731,32234.192545368667,6.084421827354009e-5,0.0018875676252136193,6.779894641500942e-5
NIC,xpul,870471.3859684686,56473.317940069464,3.46339033567094e-4,0.006132790602716764,3.978752652297287e-4
NIC,yams,975.8437686861698,15.029973614873562,8.07406229307271e-8,0.0053719736973341535,8.273929241709714e-5
NIU,bana,49.75346643219468,0.66063602994834425,2.8415467808121266e-8,0.04301228894576503,5.711253877525621e-4
NIU,cass,45.445542938108474,0.33961210973236666,7.11105214765055e-9,0.0209387473057261,1.5647413779025534e-4
NIU,cnut,4526.92138773081,47.23907277472459,2.540457620500909e-6,0.05377873593361868,5.611888086650325e-4
NIU,orts,2068.1129399358433,35.4008624513609,4.1157333287683923e-7,0.011626082088884738,1.9900911837513428e-4
NIU,swpo,234.3591637774302,2.518076717193667,1.9960812825001424e-8,0.007927007421460634,8.517188960427473e-5
NIU,vege,40.875122528222114,1.87444285322373,2.592343350806214e-7,0.1382994070130127,0.006342105394341846
NIU,xfru,337.3291478880433,4.067572698337995,7.2810520844034756e-6,1.790023835930088,0.021584414302733175
NIU,yams,150.88104340886426,2.323874142756477,8.344269426459135e-8,0.03590671832408932,5.530363018399506e-4
NLD,barl,828040.9890472755,26929.440205541137,6.109500369114396e-5,0.002268706784278893,7.378258383252069e-5
NLD,maiz,190472.3139399391,5998.446944385447,1.9762935795816245e-5,0.003294675434999784,1.0375752458201361e-4
NLD,ocer,101930.04312169898,3478.0216068732466,6.997418017843545e-6,0.002011896074485359,6.864922061780161e-5
NLD,pota,5330383.504558066,125822.39324376792,4.1293123763531156e-4,0.0032818580778009826,7.74674537549146e-5
NLD,soyb,128.6272604933662,13.309128468757743,1.0869529058530979e-10,8.166972829247568e-6,8.45040858122883e-7
NLD,spis,1313.793860134008,41.52163962116971,2.424332809388454e-7,0.005838721282462106,1.8452916267557915e-4
NLD,sugb,6138957.412182033,108470.30897399576,2.1010224172982088e-4,0.0019369562391510283,3.422441753918962e-5
NLD,vege,1583148.3382690086,72599.68667280326,2.963555501910507e-4,0.004082049989095465,1.8719379797036678e-4
NLD,whea,3368065.6429279195,120796.45691857564,2.9992590480267564e-4,0.0024829031616783633,8.90498988439978e-5
NLD,xfru,295122.9255158849,3558.6428329652226,1.2025596877097015e-4,0.03379264916866282,4.074775572272423e-4
NLD,xoil,54353.33479678381,1952.3002959680264,8.452155099016485e-6,0.004329331464258974,1.555038919068608e-4
NLD,xpul,26486.702909967404,1718.3700908842222,2.5070607162657675e-6,0.0014589759968271494,9.465355974232328e-5
NOR,barl,1767117.2259295587,57469.954146357915,2.056643262083677e-4,0.0035786408613552273,1.1638408770543326e-4
NOR,ocer,1016128.1891602812,34671.97392463476,9.085126686882435e-5,0.002620308467764325,8.940925745195886e-5
NOR,pota,215351.27005031356,5083.3138296044435,3.2140378449093956e-5,0.006322721658834696,1.4924629161269792e-4
NOR,vege,60262.091157195384,2763.4864216475535,4.363988248012437e-5,0.015791603728635965,7.241680738607044e-4
NOR,whea,1175062.0525462383,42143.873562886045,2.533738319932059e-4,0.006012115417324603,2.1562591647323728e-4
NOR,xfru,11124.869673032812,134.1455858110877,2.2315422262233716e-5,0.16635226666093736,0.0020059041515180453
NOR,xoil,37053.43783795292,1330.9107514402008,8.023359732200778e-6,0.006028473151575766,2.1653482646575507e-4
NOR,xpul,11570.99221464066,750.6878833156046,2.0073471938661054e-6,0.0026740103823178073,1.734809907940504e-4
NPL,bana,170617.636742687,2265.4935677792428,2.0700922462208373e-5,0.009137488958973526,1.2132932361164974e-4
NPL,barl,107293.96929751332,3489.400366444406,2.770518245685422e-5,0.007939811872343262,2.5821751807905506e-4
NPL,cnut,546.4602699525561,5.702391150583742,3.0373792304261457e-7,0.053265010242505295,5.558280075310603e-4
NPL,maiz,3160952.3222938837,99546.25114173107,0.0012291529659753555,0.012347556556653481,3.888552691245171e-4
NPL,ocer,42742.428631488314,1458.442337094502,9.893310841488019e-6,0.006783477543032246,2.3146346986468674e-4
NPL,orts,154073.52244765742,2637.348991073665,2.8364655485479363e-5,0.010754987520226555,1.8409818270440035e-4
NPL,pota,1847692.7248031911,43614.33289275325,2.6910591531084936e-4,0.006170125678009917,1.456443009697478e-4
NPL,rice,16124437.295305025,334219.3371405367,0.0027567871424579076,0.008248436987650118,1.7096950994132399e-4
NPL,sorg,86.349468932822,2.6918116835752595,2.145445856599258e-8,0.007970267272745026,2.4846080504193577e-4
NPL,soyb,110289.24512869208,11411.684634423042,3.777884785540288e-5,0.0033105408242218677,3.425433532645931e-4
NPL,spis,1196448.8092476977,37813.02211116534,3.157083222655176e-4,0.008349195717215525,2.638711492086556e-4
NPL,sugc,1000739.0298546104,5447.161064847764,2.06362097262594e-4,0.03788433916417733,2.0620970213640488e-4
NPL,swpo,360.77754600634887,3.8763815506169816,4.755049930869634e-9,0.0012266723150905514,1.3180005195738971e-5
NPL,tnut,58881.51653791631,1486.7777340898615,2.221125416758832e-5,0.014939189401558434,3.772194650130241e-4
NPL,vege,1079831.8144692143,49518.702382308686,3.293910008918373e-4,0.00665185041297684,3.0503917043206186e-4
NPL,whea,6209271.068265704,222696.9497071552,0.0010336896401124606,0.004641687465732039,1.664751995440228e-4
NPL,xfru,938769.837479036,11319.847646904964,4.1695458893803883e-4,0.03683393999141333,4.441499633794423e-4
NPL,xmil,1028458.7361026962,27127.352526946437,2.4932341387084696e-4,0.009190849480176375,2.424243240090003e-4
NPL,xoil,1655441.3834973767,59461.27712389942,4.681325571694934e-4,0.007872897788489236,2.82784133486195e-4
NPL,xpul,1332244.6496204757,86431.64713365876,3.956923314622472e-4,0.004578095461380536,2.970117624979544e-4
NRU,cnut,4155.988678415594,43.36833684868046,8.353958960239037e-7,0.01926280684774108,2.0101014720338108e-4
NRU,vege,133.32247234927237,6.1138741613964696,6.571847469153734e-8,0.01074907218511128,4.929287128682324e-4
NRU,xfru,161.36016507579197,1.945708534737824,8.723146468878255e-8,0.0448327501942816,5.406009881547242e-4
NZL,barl,1188829.2947499868,38662.95006048016,1.0211323755240502e-4,0.0026411134533880646,8.589394457501121e-5
NZL,maiz,261096.9650129556,8222.592877535648,2.375860707374245e-5,0.0028894300651381663,9.099533988288049e-5
NZL,ocer,164856.76700291768,5625.18547147907,1.9929240393077093e-5,0.003542859252218924,1.2088821560309004e-4
NZL,pota,341711.5294398928,8066.016712746867,3.797175414469908e-5,0.004707621555592819,1.1112225041671686e-4
NZL,swpo,11569.837131664492,124.31234620138557,1.7469943146879418e-6,0.014053264764690526,1.5099558401792393e-4
NZL,vege,257992.6411989641,11830.97279147768,1.7447758532893105e-4,0.014747526547826583,6.762890000198643e-4
NZL,whea,1224343.4406907363,43911.36200016881,1.3987181679761892e-4,0.0031853217578876555,1.1424230501754281e-4
NZL,xfru,574768.9972671753,6930.663109821158,2.9003472506158553e-4,0.04184804837081018,5.046109418576833e-4
NZL,xoil,22929.79891200911,823.6082177804404,4.199428664075211e-6,0.005098818313630165,1.8314284744450283e-4
NZL,xpul,68670.41125761393,4455.110220207782,9.44066241061144e-6,0.002119063714246589,1.3747787784749424e-4
OMN,bana,10140.168127325773,134.64308911570518,4.018500849046645e-6,0.029845578227883328,3.9629528806505387e-4
OMN,barl,6210.235952465902,201.968477353582,9.234934631231616e-7,0.004572463362717841,1.4870505246366195e-4
OMN,maiz,300.8324650939484,9.473962612664804,1.2400720657428634e-8,0.0013089264930021293,4.1221351071786595e-5
OMN,ocer,4433.760340140053,151.2872337775162,8.900665199392818e-7,0.005883289010678973,2.0074754872997184e-4
OMN,pota,12648.03151069515,298.55367688599256,8.577800890921221e-7,0.002873118489241313,6.78192561717438e-5
OMN,sorg,219752.46245565888,6850.444516257249,5.680700846309074e-6,8.29245581484212e-4,2.585045365512258e-5
OMN,sugc,344.6106408965574,1.875763420456059,4.33127533213053e-8,0.023090733537587897,1.2568605893486208e-4
OMN,tnut,32.92172585562169,0.8312844479545559,7.902071911341685e-9,0.009505857989747537,2.400260528866634e-4
OMN,vege,142008.67489162285,6512.204227952747,4.1946664253202133e-5,0.0064412390620600946,2.9538099897921503e-4
OMN,whea,11377.60974668538,408.0606173717796,1.582873577756344e-6,0.003879015789250265,1.3912180264554071e-4
OMN,xfru,188127.1629832493,2268.4695845507467,9.480730475996652e-5,0.04179350933582933,5.039533008234866e-4
PAK,bana,71280.01401052589,946.4696401556636,7.0877352318861e-5,0.07488602836452732,9.94350987478686e-4
PAK,barl,202806.35784463817,6595.641712331888,8.445186107855653e-5,0.012804191731739563,4.1641624047729174e-4
PAK,cnut,16582.180418649627,173.03742664567403,2.2195224675957013e-6,0.012826834694788786,1.3384985638556022e-4
PAK,maiz,7885027.365031838,248319.1248418661,0.0022326648192551295,0.008991111017634782,2.831524503207751e-4
PAK,orts,436370.2559080801,7469.555027176766,2.1197966077074922e-5,0.002837915511693743,4.8577935342917145e-5
PAK,pota,2745450.2728990973,64805.6792860273,3.3097736854628153e-4,0.005107227826213733,1.2055485827349599e-4
