Country,Species,Production_system,Variable,Unit,Value,iso3c
Djibouti,Chickens,Backyard,EMSS: Feed - CH4 rice,kg CO2-eq/year,276343.96400275204,DJI
Djibouti,Chickens,Backyard,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Backyard,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,460707.2939851414,DJI
Djibouti,Chickens,Backyard,EMSS: Manure - N2O from manure management,kg CO2-eq/year,1580658.711096974,DJI
Djibouti,Chickens,Backyard,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Backyard,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Backyard,PROD: Eggs - shell weight,kg eggs/year,456764.65854850475,DJI
Djibouti,Chickens,Backyard,PROD: Eggs - protein amount,kg protein/year,56638.81766001459,DJI
Djibouti,Chickens,Backyard,PROD: Meat - carcass weight,kg CW/year,212260.24441629014,DJI
Djibouti,Chickens,Backyard,PROD: Meat - protein amount,kg protein/year,30247.084829321346,DJI
Djibouti,Chickens,Backyard,HERD: total number of animals,heads/year,447599.8086972325,DJI
Djibouti,Chickens,Backyard,HERD: adult females,heads/year,24545,DJI
Djibouti,Chickens,Backyard,HERD: adult males,heads/year,4720,DJI
Djibouti,Chickens,Backyard,HERD: replacement females,heads/year,8446.397722538537,DJI
Djibouti,Chickens,Backyard,HERD: replacement males,heads/year,1569.1820580474935,DJI
Djibouti,Chickens,Backyard,HERD: fattening animals,heads/year,408319.2289166465,DJI
Djibouti,Chickens,Backyard,INTAKE: Total intake,kg DM/year,13859484.70664154,DJI
Djibouti,Chickens,Backyard,INTAKE: Total intake - Swill & Roughages,kg DM/year,6912866.405408939,DJI
Djibouti,Chickens,Backyard,INTAKE: Total intake - Grains & Food crops,kg DM/year,2352705.3216403304,DJI
Djibouti,Chickens,Backyard,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,4593912.979592271,DJI
Djibouti,Chickens,Backyard,INTAKE: Total intake - Additives,kg DM/year,0,DJI
Djibouti,Chickens,Backyard,EI: Emission intensity of egss,kg CO2-eq/kg protein,27.30969627288711,DJI
Djibouti,Chickens,Backyard,EI: Emission intensity of meat,kg CO2-eq/kg protein,33.44499582155493,DJI
Djibouti,Chickens,Layers,EMSS: Total GHG emissions,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Layers,EMSS: Total CO2,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Layers,EMSS: Total CH4,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Layers,EMSS: Total N2O,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Layers,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Layers,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Layers,EMSS: Feed - CO2 feed production,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Layers,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Layers,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Layers,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Layers,EMSS: Feed - CH4 rice,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Layers,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Layers,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Layers,EMSS: Manure - N2O from manure management,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Layers,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Layers,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Layers,PROD: Eggs - shell weight,kg eggs/year,0,DJI
Djibouti,Chickens,Layers,PROD: Eggs - protein amount,kg protein/year,0,DJI
Djibouti,Chickens,Layers,PROD: Meat - carcass weight,kg CW/year,0,DJI
Djibouti,Chickens,Layers,PROD: Meat - protein amount,kg protein/year,0,DJI
Djibouti,Chickens,Layers,HERD: total number of animals,heads/year,0,DJI
Djibouti,Chickens,Layers,HERD: adult females,heads/year,0,DJI
Djibouti,Chickens,Layers,HERD: adult males,heads/year,0,DJI
Djibouti,Chickens,Layers,HERD: replacement females,heads/year,0,DJI
Djibouti,Chickens,Layers,HERD: replacement males,heads/year,0,DJI
Djibouti,Chickens,Layers,HERD: fattening animals,heads/year,0,DJI
Djibouti,Chickens,Layers,INTAKE: Total intake,kg DM/year,0,DJI
Djibouti,Chickens,Layers,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,DJI
Djibouti,Chickens,Layers,INTAKE: Total intake - Grains & Food crops,kg DM/year,0,DJI
Djibouti,Chickens,Layers,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,0,DJI
Djibouti,Chickens,Layers,INTAKE: Total intake - Additives,kg DM/year,0,DJI
Djibouti,Chickens,Layers,EI: Emission intensity of egss,kg CO2-eq/kg protein,0,DJI
Djibouti,Chickens,Layers,EI: Emission intensity of meat,kg CO2-eq/kg protein,0,DJI
Djibouti,Chickens,Broilers,EMSS: Total GHG emissions,kg CO2-eq/year,200570850.87491226,DJI
Djibouti,Chickens,Broilers,EMSS: Total CO2,kg CO2-eq/year,160923106.79021665,DJI
Djibouti,Chickens,Broilers,EMSS: Total CH4,kg CO2-eq/year,3766151.400000885,DJI
Djibouti,Chickens,Broilers,EMSS: Total N2O,kg CO2-eq/year,35881592.68469469,DJI
Djibouti,Chickens,Broilers,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,16181842.789663369,DJI
Djibouti,Chickens,Broilers,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,6883567.971276195,DJI
Djibouti,Chickens,Broilers,EMSS: Feed - CO2 feed production,kg CO2-eq/year,109846874.67849964,DJI
Djibouti,Chickens,Broilers,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,26591790.13855378,DJI
Djibouti,Chickens,Broilers,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Broilers,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Broilers,EMSS: Feed - CH4 rice,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Broilers,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,0,DJI
Djibouti,Chickens,Broilers,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,3766151.400000885,DJI
Djibouti,Chickens,Broilers,EMSS: Manure - N2O from manure management,kg CO2-eq/year,12816181.923755126,DJI
Djibouti,Chickens,Broilers,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,23352588.513987623,DJI
Djibouti,Chickens,Broilers,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,1131853.459175626,DJI
Djibouti,Chickens,Broilers,PROD: Eggs - shell weight,kg eggs/year,0,DJI
Djibouti,Chickens,Broilers,PROD: Eggs - protein amount,kg protein/year,0,DJI
Djibouti,Chickens,Broilers,PROD: Meat - carcass weight,kg CW/year,72281821.59091407,DJI
Djibouti,Chickens,Broilers,PROD: Meat - protein amount,kg protein/year,10300159.576705256,DJI
Djibouti,Chickens,Broilers,HERD: total number of animals,heads/year,12851027.704557767,DJI
Djibouti,Chickens,Broilers,HERD: adult females,heads/year,417524,DJI
Djibouti,Chickens,Broilers,HERD: adult males,heads/year,41752,DJI
Djibouti,Chickens,Broilers,HERD: replacement females,heads/year,137410.8935450313,DJI
Djibouti,Chickens,Broilers,HERD: replacement males,heads/year,13382.513529073116,DJI
Djibouti,Chickens,Broilers,HERD: fattening animals,heads/year,12240958.297483662,DJI
Djibouti,Chickens,Broilers,INTAKE: Total intake,kg DM/year,320906152.32115424,DJI
Djibouti,Chickens,Broilers,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,DJI
Djibouti,Chickens,Broilers,INTAKE: Total intake - Grains & Food crops,kg DM/year,227843368.14801952,DJI
Djibouti,Chickens,Broilers,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,86644661.12671164,DJI
Djibouti,Chickens,Broilers,INTAKE: Total intake - Additives,kg DM/year,6418123.046423085,DJI
Djibouti,Chickens,Broilers,EI: Emission intensity of egss,kg CO2-eq/kg protein,0,DJI
Djibouti,Chickens,Broilers,EI: Emission intensity of meat,kg CO2-eq/kg protein,17.09550299589381,DJI
Dominica,Chickens,All systems,EMSS: Total GHG emissions,kg CO2-eq/year,5254336.689607832,DMA
Dominica,Chickens,All systems,EMSS: Total CO2,kg CO2-eq/year,3015834.0456286413,DMA
Dominica,Chickens,All systems,EMSS: Total CH4,kg CO2-eq/year,1122078.3988338439,DMA
Dominica,Chickens,All systems,EMSS: Total N2O,kg CO2-eq/year,1116424.245145347,DMA
Dominica,Chickens,All systems,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,262972.5777799971,DMA
Dominica,Chickens,All systems,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,518137.13867870416,DMA
Dominica,Chickens,All systems,EMSS: Feed - CO2 feed production,kg CO2-eq/year,2233253.585460581,DMA
Dominica,Chickens,All systems,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,362633.9074564405,DMA
Dominica,Chickens,All systems,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,DMA
Dominica,Chickens,All systems,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,DMA
Dominica,Chickens,All systems,EMSS: Feed - CH4 rice,kg CO2-eq/year,0,DMA
Dominica,Chickens,All systems,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,0,DMA
Dominica,Chickens,All systems,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,1122078.3988338439,DMA
Dominica,Chickens,All systems,EMSS: Manure - N2O from manure management,kg CO2-eq/year,335314.5286866456,DMA
Dominica,Chickens,All systems,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,390151.9337449499,DMA
Dominica,Chickens,All systems,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,29794.618966669645,DMA
Dominica,Chickens,All systems,PROD: Eggs - shell weight,kg eggs/year,851953.2770419723,DMA
Dominica,Chickens,All systems,PROD: Eggs - protein amount,kg protein/year,105642.20635320457,DMA
Dominica,Chickens,All systems,PROD: Meat - carcass weight,kg CW/year,1213217.8541044793,DMA
Dominica,Chickens,All systems,PROD: Meat - protein amount,kg protein/year,172883.5442098883,DMA
Dominica,Chickens,All systems,HERD: total number of animals,heads/year,118391.80773191337,DMA
Dominica,Chickens,All systems,HERD: adult females,heads/year,3569,DMA
Dominica,Chickens,All systems,HERD: adult males,heads/year,392,DMA
Dominica,Chickens,All systems,HERD: replacement females,heads/year,1239.3707683762143,DMA
Dominica,Chickens,All systems,HERD: replacement males,heads/year,134.42209012369227,DMA
Dominica,Chickens,All systems,HERD: fattening animals,heads/year,113057.01487341346,DMA
Dominica,Chickens,All systems,INTAKE: Total intake,kg DM/year,6058878.237844216,DMA
Dominica,Chickens,All systems,INTAKE: Total intake - Swill & Roughages,kg DM/year,195883.96575093645,DMA
Dominica,Chickens,All systems,INTAKE: Total intake - Grains & Food crops,kg DM/year,4051997.866031523,DMA
Dominica,Chickens,All systems,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,1564154.0658028165,DMA
Dominica,Chickens,All systems,INTAKE: Total intake - Additives,kg DM/year,246842.3402589409,DMA
Dominica,Chickens,All systems,EI: Emission intensity of egss,kg CO2-eq/kg protein,19.46380479149372,DMA
Dominica,Chickens,All systems,EI: Emission intensity of meat,kg CO2-eq/kg protein,16.486088829680316,DMA
Dominica,Chickens,Backyard,EMSS: Total GHG emissions,kg CO2-eq/year,88918.45016151956,DMA
Dominica,Chickens,Backyard,EMSS: Total CO2,kg CO2-eq/year,21440.06324542099,DMA
Dominica,Chickens,Backyard,EMSS: Total CH4,kg CO2-eq/year,12046.498980569346,DMA
Dominica,Chickens,Backyard,EMSS: Total N2O,kg CO2-eq/year,55431.88793552922,DMA
Dominica,Chickens,Backyard,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,3398.8236505454993,DMA
Dominica,Chickens,Backyard,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,8005.918560822886,DMA
Dominica,Chickens,Backyard,EMSS: Feed - CO2 feed production,kg CO2-eq/year,21440.06324542099,DMA
Dominica,Chickens,Backyard,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,0,DMA
Dominica,Chickens,Backyard,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,DMA
Dominica,Chickens,Backyard,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,DMA
Dominica,Chickens,Backyard,EMSS: Feed - CH4 rice,kg CO2-eq/year,0,DMA
Dominica,Chickens,Backyard,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,0,DMA
Dominica,Chickens,Backyard,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,12046.498980569346,DMA
Dominica,Chickens,Backyard,EMSS: Manure - N2O from manure management,kg CO2-eq/year,44027.14572416084,DMA
Dominica,Chickens,Backyard,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,0,DMA
Dominica,Chickens,Backyard,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,0,DMA
Dominica,Chickens,Backyard,PROD: Eggs - shell weight,kg eggs/year,28695.471960906256,DMA
Dominica,Chickens,Backyard,PROD: Eggs - protein amount,kg protein/year,3558.238523152376,DMA
Dominica,Chickens,Backyard,PROD: Meat - carcass weight,kg CW/year,5672.256593021657,DMA
Dominica,Chickens,Backyard,PROD: Meat - protein amount,kg protein/year,808.2965645055863,DMA
Dominica,Chickens,Backyard,HERD: total number of animals,heads/year,12708.49637490398,DMA
Dominica,Chickens,Backyard,HERD: adult females,heads/year,681,DMA
Dominica,Chickens,Backyard,HERD: adult males,heads/year,103,DMA
Dominica,Chickens,Backyard,HERD: replacement females,heads/year,282.132673138119,DMA
Dominica,Chickens,Backyard,HERD: replacement males,heads/year,41.146957848559985,DMA
Dominica,Chickens,Backyard,HERD: fattening animals,heads/year,11601.2167439173,DMA
Dominica,Chickens,Backyard,INTAKE: Total intake,kg DM/year,489709.9143773411,DMA
Dominica,Chickens,Backyard,INTAKE: Total intake - Swill & Roughages,kg DM/year,195883.96575093645,DMA
Dominica,Chickens,Backyard,INTAKE: Total intake - Grains & Food crops,kg DM/year,75311.86073844053,DMA
Dominica,Chickens,Backyard,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,218514.08788796415,DMA
Dominica,Chickens,Backyard,INTAKE: Total intake - Additives,kg DM/year,0,DMA
Dominica,Chickens,Backyard,EI: Emission intensity of egss,kg CO2-eq/kg protein,17.968334449169646,DMA
Dominica,Chickens,Backyard,EI: Emission intensity of meat,kg CO2-eq/kg protein,30.908000138389216,DMA
Dominica,Chickens,Layers,EMSS: Total GHG emissions,kg CO2-eq/year,2468260.0210859203,DMA
Dominica,Chickens,Layers,EMSS: Total CO2,kg CO2-eq/year,939966.7143844526,DMA
Dominica,Chickens,Layers,EMSS: Total CH4,kg CO2-eq/year,1071907.6594345525,DMA
Dominica,Chickens,Layers,EMSS: Total N2O,kg CO2-eq/year,456385.6472669151,DMA
Dominica,Chickens,Layers,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,72274.84446457321,DMA
Dominica,Chickens,Layers,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,215100.73281981584,DMA
Dominica,Chickens,Layers,EMSS: Feed - CO2 feed production,kg CO2-eq/year,777956.2619447892,DMA
Dominica,Chickens,Layers,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,90027.84010022097,DMA
Dominica,Chickens,Layers,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,DMA
Dominica,Chickens,Layers,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,DMA
Dominica,Chickens,Layers,EMSS: Feed - CH4 rice,kg CO2-eq/year,0,DMA
Dominica,Chickens,Layers,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,0,DMA
Dominica,Chickens,Layers,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,1071907.6594345525,DMA
Dominica,Chickens,Layers,EMSS: Manure - N2O from manure management,kg CO2-eq/year,169010.06998252607,DMA
Dominica,Chickens,Layers,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,69976.91343189061,DMA
Dominica,Chickens,Layers,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,2005.698907551694,DMA
Dominica,Chickens,Layers,PROD: Eggs - shell weight,kg eggs/year,823257.805081066,DMA
Dominica,Chickens,Layers,PROD: Eggs - protein amount,kg protein/year,102083.96783005219,DMA
Dominica,Chickens,Layers,PROD: Meat - carcass weight,kg CW/year,93893.3529442948,DMA
Dominica,Chickens,Layers,PROD: Meat - protein amount,kg protein/year,13379.802794562012,DMA
Dominica,Chickens,Layers,HERD: total number of animals,heads/year,18857.4527524812,DMA
Dominica,Chickens,Layers,HERD: adult females,heads/year,507,DMA
Dominica,Chickens,Layers,HERD: adult males,heads/year,51,DMA
Dominica,Chickens,Layers,HERD: replacement females,heads/year,168.046992481203,DMA
Dominica,Chickens,Layers,HERD: replacement males,heads/year,16.46031746031746,DMA
Dominica,Chickens,Layers,HERD: fattening animals,heads/year,18114.94544253968,DMA
Dominica,Chickens,Layers,INTAKE: Total intake,kg DM/year,2257649.5631600567,DMA
Dominica,Chickens,Layers,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,DMA
Dominica,Chickens,Layers,INTAKE: Total intake - Grains & Food crops,kg DM/year,1625507.685475241,DMA
Dominica,Chickens,Layers,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,451529.91263201134,DMA
Dominica,Chickens,Layers,INTAKE: Total intake - Additives,kg DM/year,180611.96505280453,DMA
Dominica,Chickens,Layers,EI: Emission intensity of egss,kg CO2-eq/kg protein,19.515930901943776,DMA
Dominica,Chickens,Layers,EI: Emission intensity of meat,kg CO2-eq/kg protein,35.57573800055041,DMA
Dominica,Chickens,Broilers,EMSS: Total GHG emissions,kg CO2-eq/year,2697158.218360392,DMA
Dominica,Chickens,Broilers,EMSS: Total CO2,kg CO2-eq/year,2054427.2679987676,DMA
Dominica,Chickens,Broilers,EMSS: Total CH4,kg CO2-eq/year,38124.24041872198,DMA
Dominica,Chickens,Broilers,EMSS: Total N2O,kg CO2-eq/year,604606.7099429026,DMA
Dominica,Chickens,Broilers,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,187298.90966487836,DMA
Dominica,Chickens,Broilers,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,295030.48729806545,DMA
Dominica,Chickens,Broilers,EMSS: Feed - CO2 feed production,kg CO2-eq/year,1433857.2602703706,DMA
Dominica,Chickens,Broilers,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,272606.0673562195,DMA
Dominica,Chickens,Broilers,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,DMA
Dominica,Chickens,Broilers,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,DMA
Dominica,Chickens,Broilers,EMSS: Feed - CH4 rice,kg CO2-eq/year,0,DMA
Dominica,Chickens,Broilers,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,0,DMA
Dominica,Chickens,Broilers,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,38124.24041872198,DMA
Dominica,Chickens,Broilers,EMSS: Manure - N2O from manure management,kg CO2-eq/year,122277.31297995873,DMA
Dominica,Chickens,Broilers,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,320175.02031305933,DMA
Dominica,Chickens,Broilers,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,27788.92005911795,DMA
Dominica,Chickens,Broilers,PROD: Eggs - shell weight,kg eggs/year,0,DMA
Dominica,Chickens,Broilers,PROD: Eggs - protein amount,kg protein/year,0,DMA
Dominica,Chickens,Broilers,PROD: Meat - carcass weight,kg CW/year,1113652.2445671628,DMA
Dominica,Chickens,Broilers,PROD: Meat - protein amount,kg protein/year,158695.4448508207,DMA
Dominica,Chickens,Broilers,HERD: total number of animals,heads/year,86825.85860452818,DMA
Dominica,Chickens,Broilers,HERD: adult females,heads/year,2381,DMA
Dominica,Chickens,Broilers,HERD: adult males,heads/year,238,DMA
Dominica,Chickens,Broilers,HERD: replacement females,heads/year,789.1911027568923,DMA
Dominica,Chickens,Broilers,HERD: replacement males,heads/year,76.81481481481481,DMA
Dominica,Chickens,Broilers,HERD: fattening animals,heads/year,83340.85268695648,DMA
Dominica,Chickens,Broilers,INTAKE: Total intake,kg DM/year,3311518.7603068184,DMA
Dominica,Chickens,Broilers,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,DMA
Dominica,Chickens,Broilers,INTAKE: Total intake - Grains & Food crops,kg DM/year,2351178.3198178415,DMA
Dominica,Chickens,Broilers,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,894110.065282841,DMA
Dominica,Chickens,Broilers,INTAKE: Total intake - Additives,kg DM/year,66230.37520613638,DMA
Dominica,Chickens,Broilers,EI: Emission intensity of egss,kg CO2-eq/kg protein,0,DMA
Dominica,Chickens,Broilers,EI: Emission intensity of meat,kg CO2-eq/kg protein,14.803161364817619,DMA
Dominican Republic,Chickens,All systems,EMSS: Total GHG emissions,kg CO2-eq/year,1179766950.1355195,DOM
Dominican Republic,Chickens,All systems,EMSS: Total CO2,kg CO2-eq/year,615338413.1195118,DOM
Dominican Republic,Chickens,All systems,EMSS: Total CH4,kg CO2-eq/year,382052746.0758742,DOM
Dominican Republic,Chickens,All systems,EMSS: Total N2O,kg CO2-eq/year,182375790.94013333,DOM
Dominican Republic,Chickens,All systems,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,43857224.15882248,DOM
Dominican Republic,Chickens,All systems,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,50900137.017845035,DOM
Dominican Republic,Chickens,All systems,EMSS: Feed - CO2 feed production,kg CO2-eq/year,300847753.68913954,DOM
Dominican Republic,Chickens,All systems,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,27497829.551833026,DOM
Dominican Republic,Chickens,All systems,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,DOM
Dominican Republic,Chickens,All systems,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,DOM
Dominican Republic,Chickens,All systems,EMSS: Feed - CH4 rice,kg CO2-eq/year,11855240.177265514,DOM
Dominican Republic,Chickens,All systems,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,0,DOM
Dominican Republic,Chickens,All systems,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,370197505.8986087,DOM
Dominican Republic,Chickens,All systems,EMSS: Manure - N2O from manure management,kg CO2-eq/year,87618429.76346584,DOM
Dominican Republic,Chickens,All systems,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,252944709.3453516,DOM
Dominican Republic,Chickens,All systems,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,34048120.53318777,DOM
Dominican Republic,Chickens,All systems,PROD: Eggs - shell weight,kg eggs/year,268005097.659463,DOM
Dominican Republic,Chickens,All systems,PROD: Eggs - protein amount,kg protein/year,33232632.109773412,DOM
Dominican Republic,Chickens,All systems,PROD: Meat - carcass weight,kg CW/year,838742855.7959386,DOM
Dominican Republic,Chickens,All systems,PROD: Meat - protein amount,kg protein/year,119520856.95092125,DOM
Dominican Republic,Chickens,All systems,HERD: total number of animals,heads/year,78863085.54754925,DOM
Dominican Republic,Chickens,All systems,HERD: adult females,heads/year,2429162,DOM
Dominican Republic,Chickens,All systems,HERD: adult males,heads/year,271361,DOM
Dominican Republic,Chickens,All systems,HERD: replacement females,heads/year,850898.8502021073,DOM
Dominican Republic,Chickens,All systems,HERD: replacement males,heads/year,94002.12384766989,DOM
Dominican Republic,Chickens,All systems,HERD: fattening animals,heads/year,75217661.57349947,DOM
Dominican Republic,Chickens,All systems,INTAKE: Total intake,kg DM/year,1007150200.1920192,DOM
Dominican Republic,Chickens,All systems,INTAKE: Total intake - Swill & Roughages,kg DM/year,190571782.94811374,DOM
Dominican Republic,Chickens,All systems,INTAKE: Total intake - Grains & Food crops,kg DM/year,557351086.514095,DOM
Dominican Republic,Chickens,All systems,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,204061761.67345092,DOM
Dominican Republic,Chickens,All systems,INTAKE: Total intake - Additives,kg DM/year,55165569.056359634,DOM
Dominican Republic,Chickens,All systems,EI: Emission intensity of egss,kg CO2-eq/kg protein,21.918211956406353,DOM
Dominican Republic,Chickens,All systems,EI: Emission intensity of meat,kg CO2-eq/kg protein,1.557515938948515,DOM
Dominican Republic,Chickens,Backyard,EMSS: Total GHG emissions,kg CO2-eq/year,70134330.66242132,DOM
Dominican Republic,Chickens,Backyard,EMSS: Total CO2,kg CO2-eq/year,9648352.035030538,DOM
Dominican Republic,Chickens,Backyard,EMSS: Total CH4,kg CO2-eq/year,18655825.732765883,DOM
Dominican Republic,Chickens,Backyard,EMSS: Total N2O,kg CO2-eq/year,41830152.8946249,DOM
Dominican Republic,Chickens,Backyard,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,3259875.5986247174,DOM
Dominican Republic,Chickens,Backyard,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,2573695.953026651,DOM
Dominican Republic,Chickens,Backyard,EMSS: Feed - CO2 feed production,kg CO2-eq/year,9648352.035030538,DOM
Dominican Republic,Chickens,Backyard,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,0,DOM
Dominican Republic,Chickens,Backyard,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,DOM
Dominican Republic,Chickens,Backyard,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,DOM
Dominican Republic,Chickens,Backyard,EMSS: Feed - CH4 rice,kg CO2-eq/year,11855240.177265514,DOM
Dominican Republic,Chickens,Backyard,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,0,DOM
Dominican Republic,Chickens,Backyard,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,6800585.555500371,DOM
Dominican Republic,Chickens,Backyard,EMSS: Manure - N2O from manure management,kg CO2-eq/year,35996581.34297353,DOM
Dominican Republic,Chickens,Backyard,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,0,DOM
Dominican Republic,Chickens,Backyard,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,0,DOM
Dominican Republic,Chickens,Backyard,PROD: Eggs - shell weight,kg eggs/year,16550987.360767439,DOM
Dominican Republic,Chickens,Backyard,PROD: Eggs - protein amount,kg protein/year,2052322.4327351623,DOM
Dominican Republic,Chickens,Backyard,PROD: Meat - carcass weight,kg CW/year,4599542.95888814,DOM
Dominican Republic,Chickens,Backyard,PROD: Meat - protein amount,kg protein/year,655434.87164156,DOM
Dominican Republic,Chickens,Backyard,HERD: total number of animals,heads/year,10305279.758700222,DOM
Dominican Republic,Chickens,Backyard,HERD: adult females,heads/year,552213,DOM
Dominican Republic,Chickens,Backyard,HERD: adult males,heads/year,83666,DOM
Dominican Republic,Chickens,Backyard,HERD: replacement females,heads/year,228777.28315950083,DOM
Dominican Republic,Chickens,Backyard,HERD: replacement males,heads/year,33423.31432386039,DOM
Dominican Republic,Chickens,Backyard,HERD: fattening animals,heads/year,9407200.16121686,DOM
