iso3c,country,animal,counts_2010,counts_2017,prop_change
KWT,Kuwait,layer chicken,6766065.013818852,9321407.975578649,1.377670471173544
KWT,Kuwait,backyard chicken,303778.93513457803,526978.2685740453,1.7347426290127295
KWT,Kuwait,broiler chicken,23489156.05104657,43163613.755847305,1.8375974710221286
KWT,Kuwait,meat cow,26068,18467,0.7084164492864815
KWT,Kuwait,dairy cow,9637,12163,1.2621147660060186
KWT,Kuwait,goats,178703,197768,1.1066853942015522
KWT,Kuwait,sheep,460213,664654,1.4442312581348202
LAO,Laos,buffaloes,1189000,1189000,1
LAO,Laos,layer chicken,361418.8756020083,418698.4313954942,1.1584852359968096
LAO,Laos,backyard chicken,21062144.569160044,31008040.75985482,1.4722166899024098
LAO,Laos,broiler chicken,3681436.5552379466,5533260.808749685,1.503016750588018
LAO,Laos,meat cow,1439000,1940790,1.3487074357192494
LAO,Laos,dairy cow,35000,43210,1.2345714285714287
LAO,Laos,goats,367000,588000,1.6021798365122615
LAO,Laos,pigs,2752000,3869000,1.4058866279069768
LBN,Lebanon,layer chicken,3568971.1949490537,1916054.0059122283,0.5368645195634815
LBN,Lebanon,backyard chicken,2452332.032871004,3623045.3168081166,1.4773877551020407
LBN,Lebanon,broiler chicken,42978696.77217994,66852900.67727965,1.55548924695533
LBN,Lebanon,meat cow,28407,32960,1.1602773964163762
LBN,Lebanon,dairy cow,40161,49058,1.2215333283533776
LBN,Lebanon,goats,403861,484396,1.199412669210446
LBN,Lebanon,pigs,7736,6171,0.797699069286453
LBN,Lebanon,sheep,265345,438242,1.6515932088413199
LBR,Liberia,layer chicken,75843.67030803987,95262.5810632385,1.2560386473429952
LBR,Liberia,backyard chicken,6301703.422130752,8031891.6999422405,1.2745588235294119
LBR,Liberia,broiler chicken,422452.9075612076,539845.7189945215,1.2778837814397226
LBR,Liberia,meat cow,33200,37551,1.13105421686747
LBR,Liberia,dairy cow,6300,6672,1.059047619047619
LBR,Liberia,goats,338300,400016,1.1824297960390187
LBR,Liberia,pigs,265300,307546,1.1592385978137958
LBR,Liberia,sheep,263750,303081,1.1491222748815166
LBY,Libya,layer chicken,9418133.890001973,9370567.557224186,0.994949494949495
LBY,Libya,backyard chicken,1606220.366660088,1788648.0616371187,1.1135757575757577
LBY,Libya,broiler chicken,21975645.743337937,25588784.381138697,1.1644155844155846
LBY,Libya,meat cow,60000,87007,1.4501166666666667
LBY,Libya,dairy cow,135000,124980,0.9257777777777778
LBY,Libya,goats,2700000,2626324,0.9727125925925926
LBY,Libya,sheep,7000000,7382078,1.0545825714285715
LCA,Saint Lucia,layer chicken,83768.42572561742,84226.1766858667,1.005464480874317
LCA,Saint Lucia,backyard chicken,38024.13577565202,39038.11272966941,1.0266666666666666
LCA,Saint Lucia,broiler chicken,328207.43849873054,338735.7105844639,1.0320781032078103
LCA,Saint Lucia,meat cow,10253,10120,0.987028186872135
LCA,Saint Lucia,dairy cow,747,745,0.9973226238286479
LCA,Saint Lucia,goats,9500,13873,1.4603157894736842
LCA,Saint Lucia,pigs,20000,41786,2.0893
LCA,Saint Lucia,sheep,10000,9199,0.9199
LIE,Liechtenstein,layer chicken,959.6645062767075,885.8441596400377,0.9230769230769231
LIE,Liechtenstein,backyard chicken,12040.335493723293,11114.155840359963,0.9230769230769231
LIE,Liechtenstein,broiler chicken,0,0,1.5829385532802316
LIE,Liechtenstein,meat cow,3568,3539,0.991872197309417
LIE,Liechtenstein,dairy cow,2425,2246,0.9261855670103093
LIE,Liechtenstein,goats,416,361,0.8677884615384616
LIE,Liechtenstein,pigs,1690,1876,1.1100591715976331
LIE,Liechtenstein,sheep,3656,4123,1.1277352297592997
LKA,Sri Lanka,buffaloes,422650,283550,0.6708860759493671
LKA,Sri Lanka,layer chicken,6317411.423272752,8112188.518504397,1.28410008071025
LKA,Sri Lanka,backyard chicken,2105506.9503043536,3195660.2849675715,1.5177628763018973
LKA,Sri Lanka,broiler chicken,5595081.626422895,9968151.19652803,1.7815917375455648
LKA,Sri Lanka,meat cow,920930,704630,0.7651287285678607
LKA,Sri Lanka,dairy cow,248740,296250,1.1910026533729998
LKA,Sri Lanka,goats,373465,287190,0.7689877230798067
LKA,Sri Lanka,pigs,83790,95120,1.1352189998806541
LKA,Sri Lanka,sheep,7910,10389,1.313400758533502
LSO,Lesotho,layer chicken,90048.79016364712,74157.82719359174,0.8235294117647058
LSO,Lesotho,backyard chicken,369045.6098172034,318320.217232767,0.8625498007968125
LSO,Lesotho,broiler chicken,42905.60001914951,40521.95557364121,0.9444444444444445
LSO,Lesotho,meat cow,516389,341573,0.6614645160915511
LSO,Lesotho,dairy cow,109954,120000,1.0913654801098642
LSO,Lesotho,goats,875184,972701,1.1114245690049178
LSO,Lesotho,pigs,83976,38689,0.4607149661808136
LSO,Lesotho,sheep,1228558,2041479,1.6616871161149902
LTU,Lithuania,layer chicken,3624051.3519581496,3254346.924214577,0.8979858749673032
LTU,Lithuania,backyard chicken,469660.35798527364,516079.9745307433,1.098836565096953
LTU,Lithuania,broiler chicken,4931288.290056577,6146573.10125468,1.2464436755094195
LTU,Lithuania,meat cow,405894,409001,1.0076547078793971
LTU,Lithuania,dairy cow,353506,285751,0.8083342291219952
LTU,Lithuania,goats,14700,13409,0.9121768707482993
LTU,Lithuania,pigs,928200,663916,0.7152725705666882
LTU,Lithuania,sheep,52500,163565,3.1155238095238094
LUX,Luxembourg,layer chicken,87019.9999995735,108089.99999947024,1.2421282463801426
LUX,Luxembourg,backyard chicken,4.4110715080591945e-7,6.028464394347566e-7,1.3666666666666667
LUX,Luxembourg,broiler chicken,2979.9999999853944,14909.999999926924,5.003355704697987
LUX,Luxembourg,meat cow,153884,149580,0.9720308804034208
LUX,Luxembourg,dairy cow,45008,52701,1.1709251688588695
LUX,Luxembourg,goats,5084,5406,1.0633359559402045
LUX,Luxembourg,pigs,83774,96761,1.1550242318619142
LUX,Luxembourg,sheep,9084,8478,0.9332892998678997
LVA,Latvia,layer chicken,2117247.907004734,2300819.076665215,1.0867027281279398
LVA,Latvia,backyard chicken,19879.518849548127,16466.778918656557,0.8283288465520813
LVA,Latvia,broiler chicken,2691872.574145718,1682714.1444161283,0.6251091379948205
LVA,Latvia,meat cow,212700,258290,1.2143394452280207
LVA,Latvia,dairy cow,165500,154024,0.9306586102719033
LVA,Latvia,goats,13200,13159,0.9968939393939394
LVA,Latvia,pigs,376500,336386,0.8934555112881806
LVA,Latvia,sheep,70700,106629,1.5081895332390383
MAC,Macao,layer chicken,105000,107000,1.019047619047619
MAC,Macao,backyard chicken,0,0,1.1115872161857445
MAC,Macao,broiler chicken,595000,665000,1.1176470588235294
MAR,Morocco,layer chicken,32399605.425969962,52119365.271652915,1.608641975308642
MAR,Morocco,backyard chicken,34001656.236669295,40100553.31681492,1.179370588235294
MAR,Morocco,broiler chicken,103598738.33736074,108273081.41153216,1.0451196911196912
MAR,Morocco,meat cow,1410800,1603758,1.136772044230224
MAR,Morocco,dairy cow,1485000,1760242,1.185348148148148
MAR,Morocco,goats,5685700,5205000,0.9154545614436217
MAR,Morocco,pigs,8500,8006,0.9418823529411765
MAR,Morocco,sheep,18023200,19863000,1.1020795419237428
MDA,Moldova,layer chicken,1770199.2837560251,1842393.3817884894,1.0407830342577487
MDA,Moldova,backyard chicken,9437470.799637977,15724330.264284905,1.6661593554162937
MDA,Moldova,broiler chicken,11132329.916605998,19655276.353926606,1.765603112840467
MDA,Moldova,meat cow,60427,69587,1.1515878663511345
MDA,Moldova,dairy cow,161195,112752,0.6994757901920035
MDA,Moldova,goats,111155,159219,1.4324051999460212
MDA,Moldova,pigs,377142,439007,1.1640363576583885
MDA,Moldova,sheep,803747,710567,0.8840679965212934
MDG,Madagascar,layer chicken,1498922.391395252,1558879.2870510619,1.0399999999999998
MDG,Madagascar,backyard chicken,15907615.100806884,23241325.805960007,1.4610188679245284
MDG,Madagascar,broiler chicken,9093462.507797861,13916794.90698893,1.5304175824175825
MDG,Madagascar,meat cow,8061130,8450080,1.0482500592348716
MDG,Madagascar,dairy cow,1820000,1872600,1.028901098901099
MDG,Madagascar,goats,1419120,1547900,1.0907463780370934
MDG,Madagascar,pigs,1439360,1703000,1.183164739884393
MDG,Madagascar,sheep,780220,851000,1.0907180026146472
MEX,Mexico,layer chicken,178395253.74105245,194065756.7875582,1.0878414796239595
MEX,Mexico,backyard chicken,20257067.75548615,22252620.36740898,1.0985114250497772
MEX,Mexico,broiler chicken,307603678.5034614,339809622.8450328,1.1046994772567682
MEX,Mexico,meat cow,30267511,31771738,1.049697743564048
MEX,Mexico,dairy cow,2374623,2506130,1.055380159292654
MEX,Mexico,goats,8993221,8725172,0.9701943274828896
MEX,Mexico,pigs,15435412,17210269,1.1149860463718104
MEX,Mexico,sheep,8105562,8902451,1.0983138491815867
MKD,Macedonia,buffaloes,640,645,1.0078125
MKD,Macedonia,layer chicken,1378619.1716878922,1347370.4704629665,0.9773333333333333
MKD,Macedonia,backyard chicken,161436.5016551035,148893.81606285236,0.9223057644110276
MKD,Macedonia,broiler chicken,454944.3266570044,343735.7134741811,0.7555555555555554
MKD,Macedonia,meat cow,135387,117575,0.8684364082223551
MKD,Macedonia,dairy cow,124500,137461,1.1041044176706827
MKD,Macedonia,goats,75708,107466,1.419480107782533
MKD,Macedonia,pigs,190552,202197,1.0611119274528737
MKD,Macedonia,sheep,778404,724555,0.9308212701887452
MLI,Mali,layer chicken,387240.7439061571,375378.77462791494,0.9693679720822023
MLI,Mali,backyard chicken,34910644.004323214,42747727.35223251,1.2244897959183674
MLI,Mali,broiler chicken,1452115.2517706263,1876893.8731395747,1.2925240409471614
MLI,Mali,meat cow,6462392,9589356,1.483870987708576
MLI,Mali,dairy cow,2434000,1826544,0.7504289235825801
MLI,Mali,goats,15735670,24023800,1.5267096984113164
MLI,Mali,pigs,74272,84150,1.1329976303317535
MLI,Mali,sheep,11300247,17400000,1.5397893515070953
MLT,Malta,layer chicken,301000,330000,1.0963455149501662
MLT,Malta,backyard chicken,0,0,1.08742889933098
MLT,Malta,broiler chicken,669000,674000,1.007473841554559
MLT,Malta,meat cow,8592,8046,0.9364525139664804
MLT,Malta,dairy cow,6362,6138,0.9647909462433197
MLT,Malta,goats,5110,5160,1.009784735812133
MLT,Malta,pigs,70583,34011,0.4818582378193049
MLT,Malta,sheep,12379,11739,0.948299539542774
MMR,Myanmar,buffaloes,2977150,3747493,1.258751826411165
MMR,Myanmar,layer chicken,12073920.992828857,17346584.661220923,1.4366985398963348
MMR,Myanmar,backyard chicken,123520608.88354447,247427399.82891518,2.0031264585344646
MMR,Myanmar,broiler chicken,20812470.12362667,48529015.50986391,2.331727816141004
MMR,Myanmar,meat cow,11008909,13468450,1.223413691583789
MMR,Myanmar,dairy cow,2600000,3680000,1.4153846153846155
MMR,Myanmar,goats,3421121,4538790,1.3266967172456046
MMR,Myanmar,pigs,9416208,13145991,1.3961024437862886
MMR,Myanmar,sheep,663780,1314303,1.980028021332369
MNE,Montenegro,layer chicken,414286.6074551194,650186.275700152,1.5694117647058823
MNE,Montenegro,backyard chicken,12755.23912402256,19863.890177331574,1.5573122529644265
MNE,Montenegro,broiler chicken,78958.15342085804,117949.83412251635,1.4938271604938274
MNE,Montenegro,meat cow,33576,26607,0.7924410293066476
MNE,Montenegro,dairy cow,67259,60042,0.8926983749386699
MNE,Montenegro,pigs,11206,25043,2.234784936641085
MNE,Montenegro,sheep,198165,189008,0.9537910327252542
MNE,Montenegro,goats,NA,29595,1.0597083304852535
MNG,Mongolia,layer chicken,207799.75695962712,299174.6904469313,1.4397258920040852
MNG,Mongolia,backyard chicken,134356.02258491368,219195.85844252346,1.6314553990610328
MNG,Mongolia,broiler chicken,83844.22045545922,176629.45111054525,2.1066383604147956
MNG,Mongolia,meat cow,1667479,3211221,1.9257939680199871
MNG,Mongolia,dairy cow,508520,1177234,2.3150200582081335
MNG,Mongolia,goats,13883213,27346707,1.9697678772197762
MNG,Mongolia,pigs,24842,31870,1.2829079784236375
MNG,Mongolia,sheep,14480396,30109888,2.079355288349849
MOZ,Mozambique,layer chicken,559159.808956226,958559.6724963875,1.7142857142857144
MOZ,Mozambique,backyard chicken,21533389.116098065,17102850.648184232,0.7942479725775436
MOZ,Mozambique,broiler chicken,1829451.0749457094,938589.6793193794,0.5130444274642506
MOZ,Mozambique,meat cow,882044,1338483,1.5174787198824549
MOZ,Mozambique,dairy cow,395000,612854,1.5515291139240506
MOZ,Mozambique,goats,3907483,3791832,0.9704026863328644
MOZ,Mozambique,pigs,1340712,1661982,1.2396264074611103
MOZ,Mozambique,sheep,220391,135000,0.6125476993162152
MRT,Mauritania,layer chicken,606024.3642513602,624388.7389256438,1.0303030303030303
MRT,Mauritania,backyard chicken,2720663.7780116065,2931989.755187392,1.0776744186046512
MRT,Mauritania,broiler chicken,973311.857737033,1077621.5058869643,1.1071698113207549
MRT,Mauritania,meat cow,1341112,1521593,1.1345756357410866
MRT,Mauritania,dairy cow,360000,415000,1.1527777777777777
MRT,Mauritania,goats,5799842,7438175,1.2824789020114686
MRT,Mauritania,sheep,8701555,10973927,1.2611455079005993
MSR,Montserrat,layer chicken,14510,16000,1.1026878015161958
MSR,Montserrat,backyard chicken,0,0,1.022376389699084
MSR,Montserrat,broiler chicken,20490,19000,0.9272816007808687
MSR,Montserrat,meat cow,7300,7180,0.9835616438356164
MSR,Montserrat,dairy cow,2500,2874,1.1496
MSR,Montserrat,goats,7100,7175,1.0105633802816902
MSR,Montserrat,pigs,1200,1228,1.0233333333333334
MSR,Montserrat,sheep,4800,4833,1.006875
MTQ,Martinique,layer chicken,89606.67239316675,119789.97256770713,1.3368421052631578
MTQ,Martinique,backyard chicken,29691.6877723557,26739.550555983813,0.9005736137667304
MTQ,Martinique,broiler chicken,403701.63983447757,324470.4768763091,0.8037383177570093
MTQ,Martinique,meat cow,18233,13766,0.7550046618768168
MTQ,Martinique,dairy cow,244,621,2.5450819672131146
MTQ,Martinique,goats,4461,6392,1.4328625868639318
MTQ,Martinique,pigs,11093,10500,0.9465428648697377
MTQ,Martinique,sheep,11597,14837,1.2793825989480039
MUS,Mauritius,buffaloes,25,25,1
MUS,Mauritius,layer chicken,1059312.1397005562,1265549.901412169,1.1946902654867257
MUS,Mauritius,backyard chicken,888289.9258868153,1011524.5141964651,1.1387323943661973
MUS,Mauritius,broiler chicken,12252397.934412628,13892925.584391367,1.1338944146901302
MUS,Mauritius,meat cow,4191,0,0
MUS,Mauritius,dairy cow,3300,3815,1.156060606060606
MUS,Mauritius,goats,27819,25618,0.9208814119846148
MUS,Mauritius,pigs,22327,21446,0.960541048954181
MUS,Mauritius,sheep,2022,2934,1.4510385756676558
MWI,Malawi,layer chicken,720608.9257512019,788916.6468380346,1.0947916666666666
MWI,Malawi,backyard chicken,13597970.247495994,15590922.761894625,1.1465625
MWI,Malawi,broiler chicken,1681420.8267528045,1965160.5912673404,1.1687500000000002
MWI,Malawi,meat cow,972854,1386990,1.4256918304288209
MWI,Malawi,dairy cow,97000,121309,1.2506082474226805
MWI,Malawi,goats,3893922,7718938,1.9823042166740885
MWI,Malawi,pigs,1861503,3785291,2.0334595216875826
MWI,Malawi,sheep,214230,283398,1.3228679456658732
MYS,Malaysia,buffaloes,129878,119264,0.9182771524045643
MYS,Malaysia,layer chicken,77206296.50583382,107890850.24533188,1.3974358974358976
MYS,Malaysia,backyard chicken,2210443.879881154,3136706.0332589033,1.419038982083341
MYS,Malaysia,broiler chicken,137811259.61428502,197227443.7214092,1.4311417243657885
MYS,Malaysia,meat cow,689859,647684,0.9388643186506228
MYS,Malaysia,dairy cow,147000,96490,0.6563945578231293
MYS,Malaysia,goats,496194,431258,0.8691318315013886
MYS,Malaysia,pigs,1922321,1647594,0.8570857832796915
MYS,Malaysia,sheep,123475,137872,1.116598501720996
NAM,Namibia,layer chicken,773508.4993452188,721941.2660555375,0.9333333333333333
NAM,Namibia,backyard chicken,1342958.7174660803,1177590.4675506493,0.8768627450980393
NAM,Namibia,broiler chicken,2983532.7831887007,2572468.2663938133,0.8622222222222223
NAM,Namibia,meat cow,2180000,2702246,1.2395623853211009
NAM,Namibia,dairy cow,220000,249966,1.136209090909091
NAM,Namibia,goats,2100000,1998978,0.9518942857142857
NAM,Namibia,pigs,65000,86839,1.3359846153846153
NAM,Namibia,sheep,2800000,1970577,0.7037775
NCL,New Caledonia,layer chicken,134384.81100750543,143343.79840800576,1.0666666666666664
NCL,New Caledonia,backyard chicken,62460.75596997833,50176.807295882594,0.8033333333333333
NCL,New Caledonia,broiler chicken,403154.43302251626,288479.39429611166,0.7155555555555556
NCL,New Caledonia,meat cow,89689,84301,0.9399257434022009
NCL,New Caledonia,dairy cow,311,305,0.9807073954983923
NCL,New Caledonia,goats,4302,2000,0.46490004649000466
NCL,New Caledonia,pigs,37000,39550,1.068918918918919
NCL,New Caledonia,sheep,2300,2286,0.9939130434782608
NER,Niger,layer chicken,87242.13748209237,109804.75924470247,1.2586206896551724
NER,Niger,backyard chicken,16586542.140316807,18812500.51772322,1.1342026782059529
NER,Niger,broiler chicken,427215.7222011013,473694.7230320781,1.1087951552707556
NER,Niger,meat cow,7660112,11517977,1.5036303646735192
NER,Niger,dairy cow,1351785,2032584,1.5036296452468403
NER,Niger,goats,12722529,16741980,1.3159317616804018
NER,Niger,pigs,40000,42756,1.0689
NER,Niger,sheep,9680058,12315737,1.2722792570044519
NGA,Nigeria,layer chicken,40798248.0693508,34498518.58805399,0.8455882352941176
NGA,Nigeria,backyard chicken,134621577.34587455,100264245.09213784,0.7447858439107081
NGA,Nigeria,broiler chicken,16893174.584774647,8469236.319808176,0.5013407206151332
NGA,Nigeria,meat cow,14740910,18720853,1.2699930329945708
NGA,Nigeria,dairy cow,1837052,2232526,1.2152764320226102
NGA,Nigeria,goats,56524076,78049310,1.3808153184140506
NGA,Nigeria,pigs,7471730,7498342,1.0035616918705574
NGA,Nigeria,sheep,35519760,42500000,1.1965170935839657
NIC,Nicaragua,layer chicken,1913407.188133146,3061451.501013033,1.5999999999999999
NIC,Nicaragua,backyard chicken,6881754.475156743,8400086.830938693,1.2206315789473683
NIC,Nicaragua,broiler chicken,10204838.33671011,11730461.668048272,1.1495
NIC,Nicaragua,meat cow,2668100,4194528,1.5721029946403808
NIC,Nicaragua,dairy cow,1031900,786109,0.7618073456730303
NIC,Nicaragua,goats,7400,7730,1.0445945945945947
NIC,Nicaragua,pigs,480000,514606,1.0720958333333332
NIC,Nicaragua,sheep,6300,6706,1.0644444444444445
NIU,Niue,layer chicken,0,0,1.071680232783863
NIU,Niue,backyard chicken,16000,18000,1.125
NIU,Niue,broiler chicken,0,0,1.0375969236335174
NIU,Niue,meat cow,42,41,0.9761904761904762
NIU,Niue,dairy cow,71,72,1.0140845070422535
NIU,Niue,pigs,2093,2231,1.065934065934066
NLD,Netherlands,layer chicken,47903981.684695944,46441882.24370576,0.9694785404141617
NLD,Netherlands,backyard chicken,38.71050236242013,40.21536702442319,1.0388748419721872
NLD,Netherlands,broiler chicken,53343979.60480169,58742077.54092722,1.1011941361727655
NLD,Netherlands,meat cow,2418350,2365000,0.9779395042074142
NLD,Netherlands,dairy cow,1556840,1665000,1.0694740628452506
NLD,Netherlands,goats,352830,532870,1.5102740696652779
NLD,Netherlands,pigs,12254970,12409000,1.0125687782181434
NLD,Netherlands,sheep,1129500,798830,0.7072421425409473
NOR,Norway,layer chicken,3952999.999998429,4379999.999998259,1.1080192259043764
NOR,Norway,backyard chicken,4.711488976738565e-6,6.217464321167654e-6,1.3196389404420448
NOR,Norway,broiler chicken,7900999.99999686,11262999.999995524,1.425515757499051
NOR,Norway,meat cow,636087,666027,1.0470690330096355
NOR,Norway,dairy cow,238442,219265,0.9195737328155275
NOR,Norway,goats,67485,65564,0.9715344150551974
NOR,Norway,pigs,850383,851998,1.0018991442679357
NOR,Norway,sheep,2308291,2417813,1.0474472239418686
NPL,Nepal,buffaloes,4836984,5177998,1.0705013702753616
NPL,Nepal,layer chicken,1864456.7981988867,3168118.9511570437,1.69921821423673
NPL,Nepal,backyard chicken,19172644.750843048,52104788.08510363,2.7176630434782614
NPL,Nepal,broiler chicken,4722898.450958063,14734092.96373933,3.1197141155449675
NPL,Nepal,meat cow,6244580,6317958,1.0117506701811811
NPL,Nepal,dairy cow,954680,1029529,1.0784021871202916
NPL,Nepal,goats,8844172,11165099,1.262424453074861
NPL,Nepal,pigs,1064858,1328036,1.247148446083891
NPL,Nepal,sheep,801371,801975,1.0007537083323454
NRU,Nauru,layer chicken,0,0,1.1565971693806116
NRU,Nauru,backyard chicken,5000,5000,1
NRU,Nauru,broiler chicken,0,0,1.5861195919279174
NRU,Nauru,pigs,3000,3034,1.0113333333333334
NZL,New Zealand,layer chicken,3291813.263076885,3709431.36361649,1.126865671641791
NZL,New Zealand,backyard chicken,321763.97059722536,412743.71029969584,1.2827530364372468
NZL,New Zealand,broiler chicken,14911422.76632589,19640824.926083814,1.317166392092257
NZL,New Zealand,meat cow,5183876,5102089,0.9842228093418901
NZL,New Zealand,dairy cow,4680096,5043813,1.0777157135238251
NZL,New Zealand,goats,95281,98812,1.0370588050083438
NZL,New Zealand,pigs,335114,273860,0.8172144404590677
NZL,New Zealand,sheep,32562612,27526537,0.8453417987475943
OMN,Oman,layer chicken,664169.7252205076,1444060.0599944703,2.1742334905660377
OMN,Oman,backyard chicken,92085.65194866128,101042.50237738072,1.097266514806378
OMN,Oman,broiler chicken,3633744.622830831,3271897.437628149,0.9004203039120595
OMN,Oman,meat cow,206280,272391,1.3204915648632927
OMN,Oman,dairy cow,126500,116739,0.9228379446640316
OMN,Oman,goats,1719120,2257090,1.3129333612545955
OMN,Oman,sheep,388590,593420,1.5271108366144266
PAK,Pakistan,buffaloes,29413000,37700000,1.2817461666610002
PAK,Pakistan,layer chicken,62761999.27738028,88464532.31478363,1.4095238095238096
PAK,Pakistan,backyard chicken,129127602.20915172,200870254.36987874,1.555595015576324
PAK,Pakistan,broiler chicken,129110398.51346801,210011213.31533763,1.6266018518518517
PAK,Pakistan,meat cow,24173000,31299000,1.2947917097588217
PAK,Pakistan,dairy cow,10112000,13101000,1.2955893987341771
PAK,Pakistan,goats,59858000,72179000,1.2058371479167362
PAK,Pakistan,sheep,27757000,30141000,1.0858882444068163
PAN,Panama,layer chicken,3261808.9008402,2783397.779046474,0.853329506314581
PAN,Panama,backyard chicken,1100942.8659000075,1623257.7631786417,1.474425070961015
PAN,Panama,broiler chicken,12900248.233259793,21046344.457774885,1.6314681762101748
PAN,Panama,meat cow,1453400,1377755,0.9479530755469933
PAN,Panama,dairy cow,187500,145245,0.77464
PAN,Panama,goats,8085,9051,1.1194805194805195
PAN,Panama,pigs,276400,400700,1.449710564399421
PER,Peru,layer chicken,16166068.82897723,22757736.92360207,1.4077471254365477
PER,Peru,backyard chicken,14337917.170119125,17172961.02350622,1.197730522484497
PER,Peru,broiler chicken,100275014.00090364,116707302.05289172,1.1638722090015365
PER,Peru,meat cow,4732596,4646455,0.9817983618293216
PER,Peru,dairy cow,787604,889114,1.1288845663556812
PER,Peru,goats,1968306,1885990,0.9581792668416395
PER,Peru,pigs,3254413,3187254,0.9793637132103393
PER,Peru,sheep,14159720,11338424,0.8007519922710337
PHL,Philippines,buffaloes,3270400,2881894,0.8812053571428572
PHL,Philippines,layer chicken,43374457.92428021,55127536.84569807,1.270967741935484
PHL,Philippines,backyard chicken,70005357.17891917,77197260.13018021,1.1027336084134252
PHL,Philippines,broiler chicken,45604184.89680063,42992203.02412172,0.942724952137843
PHL,Philippines,meat cow,2565200,2542185,0.9910279900202713
PHL,Philippines,dairy cow,5700,5429,0.9524561403508772
PHL,Philippines,goats,4177700,3710348,0.8881317471335902
PHL,Philippines,pigs,13397800,12427790,0.9275993073489678
PHL,Philippines,sheep,30000,30000,1
PNG,Papua New Guinea,layer chicken,797114.5526177434,811607.5444835206,1.0181818181818183
PNG,Papua New Guinea,backyard chicken,2067601.0845630462,2361717.3388421396,1.14225
PNG,Papua New Guinea,broiler chicken,1135284.3628192102,1395675.1166743399,1.2293617021276597
PNG,Papua New Guinea,meat cow,92250,91501,0.9918807588075881
PNG,Papua New Guinea,dairy cow,1750,1780,1.0171428571428571
PNG,Papua New Guinea,goats,3000,3016,1.0053333333333334
PNG,Papua New Guinea,pigs,1950000,2125594,1.0900482051282052
PNG,Papua New Guinea,sheep,7000,7331,1.0472857142857144
POL,Poland,layer chicken,48865167.645656504,46799496.106963955,0.9577271165081911
POL,Poland,backyard chicken,10268965.624337688,11901114.66425284,1.1589399652918226
POL,Poland,broiler chicken,94143866.7300058,118939389.2287832,1.263379053357647
POL,Poland,meat cow,3203910,3988738,1.2449594401840252
POL,Poland,dairy cow,2538184,2154345,0.8487741629448456
POL,Poland,goats,107206,44204,0.4123276682275246
POL,Poland,pigs,15244386,11352719,0.7447147428568129
POL,Poland,sheep,261129,261224,1.0003638048627306
PRI,Puerto Rico,layer chicken,1096080.857284231,1113236.9054852016,1.0156521739130435
PRI,Puerto Rico,backyard chicken,656406.9548006651,711076.2768933492,1.0832857142857144
PRI,Puerto Rico,broiler chicken,12247512.187915104,13341686.817621449,1.0893385214007782
PRI,Puerto Rico,meat cow,281000,284430,1.0122064056939502
PRI,Puerto Rico,dairy cow,99000,87243,0.8812424242424243
PRI,Puerto Rico,goats,3300,2687,0.8142424242424242
PRI,Puerto Rico,pigs,50000,42730,0.8546
PRI,Puerto Rico,sheep,6300,6910,1.096825396825397
PRK,North Korea,layer chicken,5866869.6891135955,5699775.299233778,0.9715189873417722
PRK,North Korea,backyard chicken,10416584.564625118,9677257.90351104,0.9290240811153357
PRK,North Korea,broiler chicken,285545.7462612883,15966.79725518257,0.05591677503250975
PRK,North Korea,meat cow,537000,540144,1.005854748603352
PRK,North Korea,dairy cow,40000,35856,0.8964
PRK,North Korea,goats,3556000,3684000,1.0359955005624297
PRK,North Korea,pigs,2248000,2601000,1.1570284697508897
PRK,North Korea,sheep,166000,168000,1.0120481927710843
PRT,Portugal,layer chicken,6108128.054634279,7329753.665561135,1.2000000000000002
PRT,Portugal,backyard chicken,699642.1424567988,648397.3496012815,0.92675570874623
PRT,Portugal,broiler chicken,4797229.802908923,2776848.9848375837,0.5788442703232125
PRT,Portugal,meat cow,1204000,1431000,1.1885382059800664
PRT,Portugal,dairy cow,243000,239000,0.9835390946502057
PRT,Portugal,goats,419000,340000,0.8114558472553699
PRT,Portugal,pigs,1917000,2165000,1.1293688054251434
PRT,Portugal,sheep,2226000,2225000,0.9995507637017071
PRY,Paraguay,layer chicken,7658511.739266186,6382093.116055155,0.8333333333333334
PRY,Paraguay,backyard chicken,3311855.391435098,3602674.153824183,1.08781143136297
PRY,Paraguay,broiler chicken,5405632.869298716,7829232.730120662,1.4483471074380165
PRY,Paraguay,meat cow,12095442,13603526,1.124682008313545
PRY,Paraguay,dairy cow,210000,218000,1.0380952380952382
PRY,Paraguay,goats,133237,155010,1.1634155677476976
PRY,Paraguay,pigs,1117664,1313148,1.1749040856643858
PRY,Paraguay,sheep,392649,523923,1.3343291336537213
PSE,Palestina,layer chicken,979527.7785163134,1099987.5053241448,1.1229773462783172
PSE,Palestina,backyard chicken,3037811.9341842057,2672542.499206394,0.8797590361445783
PSE,Palestina,broiler chicken,4282660.28729948,3529469.9954694607,0.8241302738712065
PSE,Palestina,meat cow,13011,14180,1.0898470524940436
PSE,Palestina,dairy cow,20914,19800,0.946734245003347
PSE,Palestina,goats,219364,215000,0.9801061249794861
PSE,Palestina,sheep,567236,748049,1.3187615031486013
PYF,French Polynesia,layer chicken,0,0,1.071680232783863
PYF,French Polynesia,backyard chicken,300000,321000,1.07
PYF,French Polynesia,broiler chicken,0,0,1.0375969236335174
