iso3c,year,animal,product,fao_headcount
LTU,2010,cows,milk,353506
LTU,2017,cows,milk,285751
LTU,2010,cows,meat,405894
LTU,2017,cows,meat,409001
LTU,2010,chickens,meat,5202000
LTU,2017,chickens,meat,6484000
LTU,2010,chickens,eggs,3823000
LTU,2017,chickens,eggs,3433000
LTU,2010,goats,meat and milk,14700
LTU,2017,goats,meat and milk,13409
LTU,2010,sheep,meat and milk,52500
LTU,2017,sheep,meat and milk,163565
LTU,2010,pigs,meat,928200
LTU,2017,pigs,meat,663916
LUX,2010,cows,milk,45008
LUX,2017,cows,milk,52701
LUX,2010,cows,meat,153884
LUX,2017,cows,meat,149580
LUX,2010,chickens,meat,2980
LUX,2017,chickens,meat,14910
LUX,2010,chickens,eggs,87020
LUX,2017,chickens,eggs,108090
LUX,2010,goats,meat and milk,5084
LUX,2017,goats,meat and milk,5406
LUX,2010,sheep,meat and milk,9084
LUX,2017,sheep,meat and milk,8478
LUX,2010,pigs,meat,83774
LUX,2017,pigs,meat,96761
MDG,2010,cows,milk,1820000
MDG,2017,cows,milk,1872600
MDG,2010,cows,meat,8061130
MDG,2017,cows,meat,8450080
MDG,2010,chickens,meat,22750000
MDG,2017,chickens,meat,34817000
MDG,2010,chickens,eggs,3750000
MDG,2017,chickens,eggs,3900000
MDG,2010,goats,meat and milk,1419120
MDG,2017,goats,meat and milk,1547900
MDG,2010,sheep,meat and milk,780220
MDG,2017,sheep,meat and milk,851000
MDG,2010,pigs,meat,1439360
MDG,2017,pigs,meat,1703000
MWI,2010,cows,milk,97000
MWI,2017,cows,milk,121309
MWI,2010,cows,meat,972854
MWI,2017,cows,meat,1386990
MWI,2010,chickens,meat,11200000
MWI,2017,chickens,meat,13090000
MWI,2010,chickens,eggs,4800000
MWI,2017,chickens,eggs,5255000
MWI,2010,goats,meat and milk,3893922
MWI,2017,goats,meat and milk,7718938
MWI,2010,sheep,meat and milk,214230
MWI,2017,sheep,meat and milk,283398
MWI,2010,pigs,meat,1861503
MWI,2017,pigs,meat,3785291
MYS,2010,buffaloes,meat and milk,129878
MYS,2017,buffaloes,meat and milk,119264
MYS,2010,cows,milk,147000
MYS,2017,cows,milk,96490
MYS,2010,cows,meat,689859
MYS,2017,cows,meat,647684
MYS,2010,chickens,meat,139228000
MYS,2017,chickens,meat,199255000
MYS,2010,chickens,eggs,78000000
MYS,2017,chickens,eggs,109000000
MYS,2010,goats,meat and milk,496194
MYS,2017,goats,meat and milk,431258
MYS,2010,sheep,meat and milk,123475
MYS,2017,sheep,meat and milk,137872
MYS,2010,pigs,meat,1922321
MYS,2017,pigs,meat,1647594
MLI,2010,cows,milk,2434000
MLI,2017,cows,milk,1826544
MLI,2010,cows,meat,6462392
MLI,2017,cows,meat,9589356
MLI,2010,chickens,meat,29013000
MLI,2017,chickens,meat,37500000
MLI,2010,chickens,eggs,7737000
MLI,2017,chickens,eggs,7500000
MLI,2010,goats,meat and milk,15735670
MLI,2017,goats,meat and milk,24023800
MLI,2010,sheep,meat and milk,11300247
MLI,2017,sheep,meat and milk,17400000
MLI,2010,pigs,meat,74272
MLI,2017,pigs,meat,84150
MLT,2010,cows,milk,6362
MLT,2017,cows,milk,6138
MLT,2010,cows,meat,8592
MLT,2017,cows,meat,8046
MLT,2010,chickens,meat,669000
MLT,2017,chickens,meat,674000
MLT,2010,chickens,eggs,301000
MLT,2017,chickens,eggs,330000
MLT,2010,goats,meat and milk,5110
MLT,2017,goats,meat and milk,5160
MLT,2010,sheep,meat and milk,12379
MLT,2017,sheep,meat and milk,11739
MLT,2010,pigs,meat,70583
MLT,2017,pigs,meat,34011
MTQ,2010,cows,milk,244
MTQ,2017,cows,milk,621
MTQ,2010,cows,meat,18233
MTQ,2017,cows,meat,13766
MTQ,2010,chickens,meat,428000
MTQ,2017,chickens,meat,344000
MTQ,2010,chickens,eggs,95000
MTQ,2017,chickens,eggs,127000
MTQ,2010,goats,meat and milk,4461
MTQ,2017,goats,meat and milk,6392
MTQ,2010,sheep,meat and milk,11597
MTQ,2017,sheep,meat and milk,14837
MTQ,2010,pigs,meat,11093
MTQ,2017,pigs,meat,10500
MRT,2010,cows,milk,360000
MRT,2017,cows,milk,415000
MRT,2010,cows,meat,1341112
MRT,2017,cows,meat,1521593
MRT,2010,chickens,meat,2650000
MRT,2017,chickens,meat,2934000
MRT,2010,chickens,eggs,1650000
MRT,2017,chickens,eggs,1700000
MRT,2010,goats,meat and milk,5799842
MRT,2017,goats,meat and milk,7438175
MRT,2010,sheep,meat and milk,8701555
MRT,2017,sheep,meat and milk,10973927
MUS,2010,buffaloes,meat and milk,25
MUS,2017,buffaloes,meat and milk,25
MUS,2010,cows,milk,3300
MUS,2017,cows,milk,3815
MUS,2010,cows,meat,4191
MUS,2017,cows,meat,0
MUS,2010,chickens,meat,13070000
MUS,2017,chickens,meat,14820000
MUS,2010,chickens,eggs,1130000
MUS,2017,chickens,eggs,1350000
MUS,2010,goats,meat and milk,27819
MUS,2017,goats,meat and milk,25618
MUS,2010,sheep,meat and milk,2022
MUS,2017,sheep,meat and milk,2934
MUS,2010,pigs,meat,22327
MUS,2017,pigs,meat,21446
MEX,2010,cows,milk,2374623
MEX,2017,cows,milk,2506130
MEX,2010,cows,meat,30267511
MEX,2017,cows,meat,31771738
MEX,2010,chickens,meat,320425000
MEX,2017,chickens,meat,353973330
MEX,2010,chickens,eggs,185831000
MEX,2017,chickens,eggs,202154670
MEX,2010,goats,meat and milk,8993221
MEX,2017,goats,meat and milk,8725172
MEX,2010,sheep,meat and milk,8105562
MEX,2017,sheep,meat and milk,8902451
MEX,2010,pigs,meat,15435412
MEX,2017,pigs,meat,17210269
FSM,2010,buffaloes,meat and milk,150
FSM,2017,buffaloes,meat and milk,173
FSM,2010,cows,milk,2569
FSM,2017,cows,milk,3145
FSM,2010,cows,meat,12431
FSM,2017,cows,meat,14533
FSM,2010,chickens,meat,94840
FSM,2017,chickens,meat,99000
FSM,2010,chickens,eggs,90160
FSM,2017,chickens,eggs,92000
FSM,2010,goats,meat and milk,4100
FSM,2017,goats,meat and milk,4617
FSM,2010,pigs,meat,33000
FSM,2017,pigs,meat,37437
MNG,2010,cows,milk,508520
MNG,2017,cows,milk,1177234
MNG,2010,cows,meat,1667479
MNG,2017,cows,meat,3211221
MNG,2010,chickens,meat,122470
MNG,2017,chickens,meat,258000
MNG,2010,chickens,eggs,303530
MNG,2017,chickens,eggs,437000
MNG,2010,goats,meat and milk,13883213
MNG,2017,goats,meat and milk,27346707
MNG,2010,sheep,meat and milk,14480396
MNG,2017,sheep,meat and milk,30109888
MNG,2010,pigs,meat,24842
MNG,2017,pigs,meat,31870
MNE,2010,cows,milk,67259
MNE,2017,cows,milk,60042
MNE,2010,cows,meat,33576
MNE,2017,cows,meat,26607
MNE,2010,chickens,meat,81000
MNE,2017,chickens,meat,121000
MNE,2010,chickens,eggs,425000
MNE,2017,chickens,eggs,667000
MNE,2017,goats,meat and milk,29595
MNE,2010,sheep,meat and milk,198165
MNE,2017,sheep,meat and milk,189008
MNE,2010,pigs,meat,11206
MNE,2017,pigs,meat,25043
MSR,2010,cows,milk,2500
MSR,2017,cows,milk,2874
MSR,2010,cows,meat,7300
MSR,2017,cows,meat,7180
MSR,2010,chickens,meat,20490
MSR,2017,chickens,meat,19000
MSR,2010,chickens,eggs,14510
MSR,2017,chickens,eggs,16000
MSR,2010,goats,meat and milk,7100
MSR,2017,goats,meat and milk,7175
MSR,2010,sheep,meat and milk,4800
MSR,2017,sheep,meat and milk,4833
MSR,2010,pigs,meat,1200
MSR,2017,pigs,meat,1228
MAR,2010,cows,milk,1485000
MAR,2017,cows,milk,1760242
MAR,2010,cows,meat,1410800
MAR,2017,cows,meat,1603758
MAR,2010,chickens,meat,129500000
MAR,2017,chickens,meat,135343000
MAR,2010,chickens,eggs,40500000
MAR,2017,chickens,eggs,65150000
MAR,2010,goats,meat and milk,5685700
MAR,2017,goats,meat and milk,5205000
MAR,2010,sheep,meat and milk,18023200
MAR,2017,sheep,meat and milk,19863000
MAR,2010,pigs,meat,8500
MAR,2017,pigs,meat,8006
MOZ,2010,cows,milk,395000
MOZ,2017,cows,milk,612854
MOZ,2010,cows,meat,882044
MOZ,2017,cows,meat,1338483
MOZ,2010,chickens,meat,18322000
MOZ,2017,chickens,meat,9400000
MOZ,2010,chickens,eggs,5600000
MOZ,2017,chickens,eggs,9600000
MOZ,2010,goats,meat and milk,3907483
MOZ,2017,goats,meat and milk,3791832
MOZ,2010,sheep,meat and milk,220391
MOZ,2017,sheep,meat and milk,135000
MOZ,2010,pigs,meat,1340712
MOZ,2017,pigs,meat,1661982
MMR,2010,buffaloes,meat and milk,2977150
MMR,2017,buffaloes,meat and milk,3747493
MMR,2010,cows,milk,2600000
MMR,2017,cows,milk,3680000
MMR,2010,cows,meat,11008909
MMR,2017,cows,meat,13468450
MMR,2010,chickens,meat,98983680
MMR,2017,chickens,meat,230803000
MMR,2010,chickens,eggs,57423320
MMR,2017,chickens,eggs,82500000
MMR,2010,goats,meat and milk,3421121
MMR,2017,goats,meat and milk,4538790
MMR,2010,sheep,meat and milk,663780
MMR,2017,sheep,meat and milk,1314303
MMR,2010,pigs,meat,9416208
MMR,2017,pigs,meat,13145991
NAM,2010,cows,milk,220000
NAM,2017,cows,milk,249966
NAM,2010,cows,meat,2180000
NAM,2017,cows,meat,2702246
NAM,2010,chickens,meat,4050000
NAM,2017,chickens,meat,3492000
NAM,2010,chickens,eggs,1050000
NAM,2017,chickens,eggs,980000
NAM,2010,goats,meat and milk,2100000
NAM,2017,goats,meat and milk,1998978
NAM,2010,sheep,meat and milk,2800000
NAM,2017,sheep,meat and milk,1970577
NAM,2010,pigs,meat,65000
NAM,2017,pigs,meat,86839
NRU,2010,chickens,meat,740
NRU,2017,chickens,meat,1000
NRU,2010,chickens,eggs,4260
NRU,2017,chickens,eggs,4000
NRU,2010,pigs,meat,3000
NRU,2017,pigs,meat,3034
NPL,2010,buffaloes,meat and milk,4836984
NPL,2017,buffaloes,meat and milk,5177998
NPL,2010,cows,milk,954680
NPL,2017,cows,milk,1029529
NPL,2010,cows,meat,6244580
NPL,2017,cows,meat,6317958
NPL,2010,chickens,meat,18469000
NPL,2017,chickens,meat,57618000
NPL,2010,chickens,eggs,7291000
NPL,2017,chickens,eggs,12389000
NPL,2010,goats,meat and milk,8844172
NPL,2017,goats,meat and milk,11165099
NPL,2010,sheep,meat and milk,801371
NPL,2017,sheep,meat and milk,801975
NPL,2010,pigs,meat,1064858
NPL,2017,pigs,meat,1328036
NLD,2010,cows,milk,1556840
NLD,2017,cows,milk,1665000
NLD,2010,cows,meat,2418350
NLD,2017,cows,meat,2365000
NLD,2010,chickens,meat,53344000
NLD,2017,chickens,meat,58742100
NLD,2010,chickens,eggs,47904000
NLD,2017,chickens,eggs,46441900
NLD,2010,goats,meat and milk,352830
NLD,2017,goats,meat and milk,532870
NLD,2010,sheep,meat and milk,1129500
NLD,2017,sheep,meat and milk,798830
NLD,2010,pigs,meat,12254970
NLD,2017,pigs,meat,12409000
BES,2010,cows,milk,365
BES,2017,cows,milk,302
BES,2010,cows,meat,295
BES,2017,cows,meat,220
BES,2010,chickens,meat,92190
BES,2017,chickens,meat,90000
BES,2010,chickens,eggs,72810
BES,2017,chickens,eggs,72000
BES,2010,goats,meat and milk,13680
BES,2017,goats,meat and milk,14086
BES,2010,sheep,meat and milk,9320
BES,2017,sheep,meat and milk,9929
BES,2010,pigs,meat,2710
BES,2017,pigs,meat,2886
NCL,2010,cows,milk,311
NCL,2017,cows,milk,305
NCL,2010,cows,meat,89689
NCL,2017,cows,meat,84301
NCL,2010,chickens,meat,450000
NCL,2017,chickens,meat,322000
NCL,2010,chickens,eggs,150000
NCL,2017,chickens,eggs,160000
NCL,2010,goats,meat and milk,4302
NCL,2017,goats,meat and milk,2000
NCL,2010,sheep,meat and milk,2300
NCL,2017,sheep,meat and milk,2286
NCL,2010,pigs,meat,37000
NCL,2017,pigs,meat,39550
NZL,2010,cows,milk,4680096
NZL,2017,cows,milk,5043813
NZL,2010,cows,meat,5183876
NZL,2017,cows,meat,5102089
NZL,2010,chickens,meat,15175000
NZL,2017,chickens,meat,19988000
NZL,2010,chickens,eggs,3350000
NZL,2017,chickens,eggs,3775000
NZL,2010,goats,meat and milk,95281
NZL,2017,goats,meat and milk,98812
NZL,2010,sheep,meat and milk,32562612
NZL,2017,sheep,meat and milk,27526537
NZL,2010,pigs,meat,335114
NZL,2017,pigs,meat,273860
NIC,2010,cows,milk,1031900
NIC,2017,cows,milk,786109
NIC,2010,cows,meat,2668100
NIC,2017,cows,meat,4194528
NIC,2010,chickens,meat,16000000
NIC,2017,chickens,meat,18392000
NIC,2010,chickens,eggs,3000000
NIC,2017,chickens,eggs,4800000
NIC,2010,goats,meat and milk,7400
NIC,2017,goats,meat and milk,7730
NIC,2010,sheep,meat and milk,6300
NIC,2017,sheep,meat and milk,6706
NIC,2010,pigs,meat,480000
NIC,2017,pigs,meat,514606
NER,2010,cows,milk,1351785
NER,2017,cows,milk,2032584
NER,2010,cows,meat,7660112
NER,2017,cows,meat,11517977
NER,2010,chickens,meat,14201000
NER,2017,chickens,meat,15746000
NER,2010,chickens,eggs,2900000
NER,2017,chickens,eggs,3650000
NER,2010,goats,meat and milk,12722529
NER,2017,goats,meat and milk,16741980
NER,2010,sheep,meat and milk,9680058
NER,2017,sheep,meat and milk,12315737
NER,2010,pigs,meat,40000
NER,2017,pigs,meat,42756
NGA,2010,cows,milk,1837052
NGA,2017,cows,milk,2232526
NGA,2010,cows,meat,14740910
NGA,2017,cows,meat,18720853
NGA,2010,chickens,meat,56313000
NGA,2017,chickens,meat,28232000
NGA,2010,chickens,eggs,136000000
NGA,2017,chickens,eggs,115000000
NGA,2010,goats,meat and milk,56524076
NGA,2017,goats,meat and milk,78049310
NGA,2010,sheep,meat and milk,35519760
NGA,2017,sheep,meat and milk,42500000
NGA,2010,pigs,meat,7471730
NGA,2017,pigs,meat,7498342
NIU,2010,cows,milk,71
NIU,2017,cows,milk,72
NIU,2010,cows,meat,42
NIU,2017,cows,meat,41
NIU,2010,chickens,meat,12960
NIU,2017,chickens,meat,15000
NIU,2010,chickens,eggs,3040
NIU,2017,chickens,eggs,3000
NIU,2010,pigs,meat,2093
NIU,2017,pigs,meat,2231
MKD,2010,buffaloes,meat and milk,640
MKD,2017,buffaloes,meat and milk,645
MKD,2010,cows,milk,124500
MKD,2017,cows,milk,137461
MKD,2010,cows,meat,135387
MKD,2017,cows,meat,117575
MKD,2010,chickens,meat,495000
MKD,2017,chickens,meat,374000
MKD,2010,chickens,eggs,1500000
MKD,2017,chickens,eggs,1466000
MKD,2010,goats,meat and milk,75708
MKD,2017,goats,meat and milk,107466
MKD,2010,sheep,meat and milk,778404
MKD,2017,sheep,meat and milk,724555
MKD,2010,pigs,meat,190552
MKD,2017,pigs,meat,202197
NOR,2010,cows,milk,238442
NOR,2017,cows,milk,219265
NOR,2010,cows,meat,636087
NOR,2017,cows,meat,666027
NOR,2010,chickens,meat,7901000
NOR,2017,chickens,meat,11263000
NOR,2010,chickens,eggs,3953000
NOR,2017,chickens,eggs,4380000
NOR,2010,goats,meat and milk,67485
NOR,2017,goats,meat and milk,65564
NOR,2010,sheep,meat and milk,2308291
NOR,2017,sheep,meat and milk,2417813
NOR,2010,pigs,meat,850383
NOR,2017,pigs,meat,851998
OMN,2010,cows,milk,126500
OMN,2017,cows,milk,116739
OMN,2010,cows,meat,206280
OMN,2017,cows,meat,272391
OMN,2010,chickens,meat,3711600
OMN,2017,chickens,meat,3342000
OMN,2010,chickens,eggs,678400
OMN,2017,chickens,eggs,1475000
OMN,2010,goats,meat and milk,1719120
OMN,2017,goats,meat and milk,2257090
OMN,2010,sheep,meat and milk,388590
OMN,2017,sheep,meat and milk,593420
PAK,2010,buffaloes,meat and milk,29413000
PAK,2017,buffaloes,meat and milk,37700000
PAK,2010,cows,milk,10112000
PAK,2017,cows,milk,13101000
PAK,2010,cows,meat,24173000
PAK,2017,cows,meat,31299000
PAK,2010,chickens,meat,216000000
PAK,2017,chickens,meat,351346000
PAK,2010,chickens,eggs,105000000
PAK,2017,chickens,eggs,148000000
PAK,2010,goats,meat and milk,59858000
PAK,2017,goats,meat and milk,72179000
PAK,2010,sheep,meat and milk,27757000
PAK,2017,sheep,meat and milk,30141000
PSE,2010,cows,milk,20914
PSE,2017,cows,milk,19800
PSE,2010,cows,meat,13011
PSE,2017,cows,meat,14180
PSE,2010,chickens,meat,6755000
PSE,2017,chickens,meat,5567000
PSE,2010,chickens,eggs,1545000
PSE,2017,chickens,eggs,1735000
PSE,2010,goats,meat and milk,219364
PSE,2017,goats,meat and milk,215000
PSE,2010,sheep,meat and milk,567236
PSE,2017,sheep,meat and milk,748049
PAN,2010,cows,milk,187500
PAN,2017,cows,milk,145245
PAN,2010,cows,meat,1453400
PAN,2017,cows,meat,1377755
PAN,2010,chickens,meat,13779000
PAN,2017,chickens,meat,22480000
PAN,2010,chickens,eggs,3484000
PAN,2017,chickens,eggs,2973000
PAN,2010,goats,meat and milk,8085
PAN,2017,goats,meat and milk,9051
PAN,2010,pigs,meat,276400
PAN,2017,pigs,meat,400700
PNG,2010,cows,milk,1750
PNG,2017,cows,milk,1780
PNG,2010,cows,meat,92250
PNG,2017,cows,meat,91501
PNG,2010,chickens,meat,2350000
PNG,2017,chickens,meat,2889000
PNG,2010,chickens,eggs,1650000
PNG,2017,chickens,eggs,1680000
PNG,2010,goats,meat and milk,3000
PNG,2017,goats,meat and milk,3016
PNG,2010,sheep,meat and milk,7000
PNG,2017,sheep,meat and milk,7331
PNG,2010,pigs,meat,1950000
PNG,2017,pigs,meat,2125594
PRY,2010,cows,milk,210000
PRY,2017,cows,milk,218000
PRY,2010,cows,meat,12095442
PRY,2017,cows,meat,13603526
PRY,2010,chickens,meat,6776000
PRY,2017,chickens,meat,9814000
PRY,2010,chickens,eggs,9600000
PRY,2017,chickens,eggs,8000000
PRY,2010,goats,meat and milk,133237
PRY,2017,goats,meat and milk,155010
PRY,2010,sheep,meat and milk,392649
PRY,2017,sheep,meat and milk,523923
PRY,2010,pigs,meat,1117664
PRY,2017,pigs,meat,1313148
PER,2010,cows,milk,787604
PER,2017,cows,milk,889114
PER,2010,cows,meat,4732596
PER,2017,cows,meat,4646455
PER,2010,chickens,meat,112622330
PER,2017,chickens,meat,131078000
PER,2010,chickens,eggs,18156670
PER,2017,chickens,eggs,25560000
PER,2010,goats,meat and milk,1968306
PER,2017,goats,meat and milk,1885990
PER,2010,sheep,meat and milk,14159720
PER,2017,sheep,meat and milk,11338424
PER,2010,pigs,meat,3254413
PER,2017,pigs,meat,3187254
PHL,2010,buffaloes,meat and milk,3270400
PHL,2017,buffaloes,meat and milk,2881894
PHL,2010,cows,milk,5700
PHL,2017,cows,milk,5429
PHL,2010,cows,meat,2565200
PHL,2017,cows,meat,2542185
PHL,2010,chickens,meat,81484000
PHL,2017,chickens,meat,76817000
PHL,2010,chickens,eggs,77500000
PHL,2017,chickens,eggs,98500000
PHL,2010,goats,meat and milk,4177700
PHL,2017,goats,meat and milk,3710348
PHL,2010,sheep,meat and milk,30000
PHL,2017,sheep,meat and milk,30000
PHL,2010,pigs,meat,13397800
PHL,2017,pigs,meat,12427790
POL,2010,cows,milk,2538184
POL,2017,cows,milk,2154345
POL,2010,cows,meat,3203910
POL,2017,cows,meat,3988738
POL,2010,chickens,meat,100904000
POL,2017,chickens,meat,127480000
POL,2010,chickens,eggs,52374000
POL,2017,chickens,eggs,50160000
POL,2010,goats,meat and milk,107206
POL,2017,goats,meat and milk,44204
POL,2010,sheep,meat and milk,261129
POL,2017,sheep,meat and milk,261224
POL,2010,pigs,meat,15244386
POL,2017,pigs,meat,11352719
PRT,2010,cows,milk,243000
PRT,2017,cows,milk,239000
PRT,2010,cows,meat,1204000
PRT,2017,cows,meat,1431000
PRT,2010,chickens,meat,5105000
PRT,2017,chickens,meat,2955000
PRT,2010,chickens,eggs,6500000
PRT,2017,chickens,eggs,7800000
PRT,2010,goats,meat and milk,419000
PRT,2017,goats,meat and milk,340000
PRT,2010,sheep,meat and milk,2226000
PRT,2017,sheep,meat and milk,2225000
PRT,2010,pigs,meat,1917000
PRT,2017,pigs,meat,2165000
PRI,2010,cows,milk,99000
PRI,2017,cows,milk,87243
PRI,2010,cows,meat,281000
PRI,2017,cows,meat,284430
PRI,2010,chickens,meat,12850000
PRI,2017,chickens,meat,13998000
PRI,2010,chickens,eggs,1150000
PRI,2017,chickens,eggs,1168000
PRI,2010,goats,meat and milk,3300
PRI,2017,goats,meat and milk,2687
PRI,2010,sheep,meat and milk,6300
PRI,2017,sheep,meat and milk,6910
PRI,2010,pigs,meat,50000
PRI,2017,pigs,meat,42730
QAT,2010,cows,milk,5200
QAT,2017,cows,milk,5300
QAT,2010,cows,meat,6222
QAT,2017,cows,meat,19658
QAT,2010,chickens,meat,6976000
QAT,2017,chickens,meat,8752000
QAT,2010,chickens,eggs,324000
QAT,2017,chickens,eggs,360000
QAT,2010,goats,meat and milk,171622
QAT,2017,goats,meat and milk,382423
QAT,2010,sheep,meat and milk,213804
QAT,2017,sheep,meat and milk,932472
KOR,2010,cows,milk,203923
KOR,2017,cows,milk,205143
KOR,2010,cows,meat,3147468
KOR,2017,cows,meat,3223187
KOR,2010,chickens,meat,87509000
KOR,2017,chickens,meat,97841000
KOR,2010,chickens,eggs,61691000
KOR,2017,chickens,eggs,72710000
KOR,2010,goats,meat and milk,243520
KOR,2017,goats,meat and milk,294542
KOR,2010,sheep,meat and milk,3918
KOR,2017,sheep,meat and milk,2297
KOR,2010,pigs,meat,9880632
KOR,2017,pigs,meat,11272978
MDA,2010,cows,milk,161195
MDA,2017,cows,milk,112752
MDA,2010,cows,meat,60427
MDA,2017,cows,meat,69587
MDA,2010,chickens,meat,19275000
MDA,2017,chickens,meat,34032000
MDA,2010,chickens,eggs,3065000
MDA,2017,chickens,eggs,3190000
MDA,2010,goats,meat and milk,111155
MDA,2017,goats,meat and milk,159219
MDA,2010,sheep,meat and milk,803747
MDA,2017,sheep,meat and milk,710567
MDA,2010,pigs,meat,377142
MDA,2017,pigs,meat,439007
REU,2010,cows,milk,25000
REU,2017,cows,milk,24800
REU,2010,cows,meat,2662
REU,2017,cows,meat,6006
REU,2010,chickens,meat,14460000
REU,2017,chickens,meat,16611000
REU,2010,chickens,eggs,540000
REU,2017,chickens,eggs,603000
REU,2010,goats,meat and milk,40000
REU,2017,goats,meat and milk,41623
REU,2010,sheep,meat and milk,1000
REU,2017,sheep,meat and milk,910
REU,2010,pigs,meat,70634
REU,2017,pigs,meat,70333
ROU,2010,cows,milk,1441398
ROU,2017,cows,milk,1192543
ROU,2010,cows,meat,1070902
ROU,2017,cows,meat,857157
ROU,2010,chickens,meat,39339000
ROU,2017,chickens,meat,39428000
ROU,2010,chickens,eggs,44504000
ROU,2017,chickens,eggs,36262000
ROU,2010,goats,meat and milk,917300
ROU,2017,goats,meat and milk,1483100
ROU,2010,sheep,meat and milk,9141500
ROU,2017,sheep,meat and milk,9875500
ROU,2010,pigs,meat,5793400
ROU,2017,pigs,meat,4707700
RUS,2010,buffaloes,meat and milk,10540
RUS,2017,buffaloes,meat and milk,5662
RUS,2010,cows,milk,8351185
RUS,2017,cows,milk,7043569
RUS,2010,cows,meat,12320143
RUS,2017,cows,meat,11302520
RUS,2010,chickens,meat,235365000
RUS,2017,chickens,meat,346274000
RUS,2010,chickens,eggs,155169000
RUS,2017,chickens,eggs,159494000
RUS,2010,goats,meat and milk,2136651
RUS,2017,goats,meat and milk,2054454
RUS,2010,sheep,meat and milk,19849656
RUS,2017,sheep,meat and milk,22662426
RUS,2010,pigs,meat,17230956
RUS,2017,pigs,meat,21924642
RWA,2010,cows,milk,340615
RWA,2017,cows,milk,301306
RWA,2010,cows,meat,994205
RWA,2017,cows,meat,864881
RWA,2010,chickens,meat,2598000
RWA,2017,chickens,meat,3823000
RWA,2010,chickens,eggs,940000
RWA,2017,chickens,eggs,1450000
RWA,2010,goats,meat and milk,2688273
RWA,2017,goats,meat and milk,2923706
RWA,2010,sheep,meat and milk,743201
RWA,2017,sheep,meat and milk,664703
RWA,2010,pigs,meat,684708
RWA,2017,pigs,meat,1716438
SHN,2010,cows,milk,127
SHN,2017,cows,milk,113
SHN,2010,cows,meat,573
SHN,2017,cows,meat,555
SHN,2010,chickens,meat,5279
SHN,2017,chickens,meat,5553
SHN,2010,chickens,eggs,2721
SHN,2017,chickens,eggs,2447
SHN,2010,goats,meat and milk,1100
SHN,2017,goats,meat and milk,1101
SHN,2010,sheep,meat and milk,800
SHN,2017,sheep,meat and milk,800
SHN,2010,pigs,meat,622
SHN,2017,pigs,meat,623
KNA,2010,cows,milk,1880
KNA,2017,cows,milk,527
KNA,2010,cows,meat,5120
KNA,2017,cows,meat,1473
KNA,2010,chickens,meat,32000
KNA,2017,chickens,meat,49000
KNA,2010,chickens,eggs,48000
KNA,2017,chickens,eggs,42000
KNA,2010,goats,meat and milk,9000
KNA,2017,goats,meat and milk,3850
KNA,2010,sheep,meat and milk,7000
KNA,2017,sheep,meat and milk,6049
KNA,2010,pigs,meat,6000
KNA,2017,pigs,meat,7100
LCA,2010,cows,milk,747
LCA,2017,cows,milk,745
LCA,2010,cows,meat,10253
LCA,2017,cows,meat,10120
LCA,2010,chickens,meat,358500
LCA,2017,chickens,meat,370000
LCA,2010,chickens,eggs,91500
LCA,2017,chickens,eggs,92000
LCA,2010,goats,meat and milk,9500
LCA,2017,goats,meat and milk,13873
LCA,2010,sheep,meat and milk,10000
LCA,2017,sheep,meat and milk,9199
LCA,2010,pigs,meat,20000
LCA,2017,pigs,meat,41786
SPM,2010,cows,milk,9
SPM,2017,cows,milk,11
SPM,2010,cows,meat,26
SPM,2017,cows,meat,27
SPM,2010,chickens,meat,35430
SPM,2017,chickens,meat,39400
SPM,2010,chickens,eggs,4570
SPM,2017,chickens,eggs,4600
SPM,2010,sheep,meat and milk,250
SPM,2017,sheep,meat and milk,217
VCT,2010,cows,milk,927
VCT,2017,cows,milk,768
VCT,2010,cows,meat,4273
VCT,2017,cows,meat,3177
VCT,2010,chickens,meat,190000
VCT,2017,chickens,meat,195000
VCT,2010,chickens,eggs,70000
VCT,2017,chickens,eggs,55000
VCT,2010,goats,meat and milk,8200
VCT,2017,goats,meat and milk,9770
VCT,2010,sheep,meat and milk,12000
VCT,2017,sheep,meat and milk,8738
VCT,2010,pigs,meat,8000
VCT,2017,pigs,meat,6118
WSM,2010,cows,milk,1500
WSM,2017,cows,milk,1949
WSM,2010,cows,meat,38218
WSM,2017,cows,meat,50422
WSM,2010,chickens,meat,387000
WSM,2017,chickens,meat,418000
WSM,2010,chickens,eggs,73000
WSM,2017,chickens,eggs,84000
WSM,2010,pigs,meat,171238
WSM,2017,pigs,meat,168334
STP,2010,cows,milk,360
STP,2017,cows,milk,389
STP,2010,cows,meat,940
STP,2017,cows,meat,986
STP,2010,chickens,meat,108000
STP,2017,chickens,meat,199000
STP,2010,chickens,eggs,122000
STP,2017,chickens,eggs,85000
STP,2010,goats,meat and milk,5500
STP,2017,goats,meat and milk,5920
STP,2010,sheep,meat and milk,3200
STP,2017,sheep,meat and milk,3402
STP,2010,pigs,meat,25000
STP,2017,pigs,meat,40104
SAU,2010,cows,milk,160493
SAU,2017,cows,milk,259000
SAU,2010,cows,meat,232831
SAU,2017,cows,meat,105958
SAU,2010,chickens,meat,128200000
SAU,2017,chickens,meat,164057000
SAU,2010,chickens,eggs,20000000
SAU,2017,chickens,eggs,27000000
SAU,2010,goats,meat and milk,3408000
SAU,2017,goats,meat and milk,3670440
SAU,2010,sheep,meat and milk,8741000
