iso3c,year,animal,product,fao_headcount
MWI,2010,chickens,eggs,720608.9257512019
MWI,2010,chickens,eggs&meat,13597970.247495994
MWI,2010,chickens,meat,1681420.8267528045
MWI,2010,cows,meat,972854
MWI,2010,cows,milk,97000
MWI,2010,goats,meat and milk,3893922
MWI,2010,pigs,meat,1861503
MWI,2010,sheep,meat and milk,214230
MWI,2017,chickens,eggs,788916.6468380346
MWI,2017,chickens,eggs&meat,15590922.761894625
MWI,2017,chickens,meat,1965160.5912673404
MWI,2017,cows,meat,1386990
MWI,2017,cows,milk,121309
MWI,2017,goats,meat and milk,7718938
MWI,2017,pigs,meat,3785291
MWI,2017,sheep,meat and milk,283398
MYS,2010,buffaloes,meat and milk,129878
MYS,2010,chickens,eggs,77206296.50583382
MYS,2010,chickens,eggs&meat,2210443.879881154
MYS,2010,chickens,meat,137811259.61428502
MYS,2010,cows,meat,689859
MYS,2010,cows,milk,147000
MYS,2010,goats,meat and milk,496194
MYS,2010,pigs,meat,1922321
MYS,2010,sheep,meat and milk,123475
MYS,2017,buffaloes,meat and milk,119264
MYS,2017,chickens,eggs,107890850.24533188
MYS,2017,chickens,eggs&meat,3136706.0332589033
MYS,2017,chickens,meat,197227443.7214092
MYS,2017,cows,meat,647684
MYS,2017,cows,milk,96490
MYS,2017,goats,meat and milk,431258
MYS,2017,pigs,meat,1647594
MYS,2017,sheep,meat and milk,137872
NAM,2010,chickens,eggs,773508.4993452188
NAM,2010,chickens,eggs&meat,1342958.7174660803
NAM,2010,chickens,meat,2983532.7831887007
NAM,2010,cows,meat,2180000
NAM,2010,cows,milk,220000
NAM,2010,goats,meat and milk,2100000
NAM,2010,pigs,meat,65000
NAM,2010,sheep,meat and milk,2800000
NAM,2017,chickens,eggs,721941.2660555375
NAM,2017,chickens,eggs&meat,1177590.4675506493
NAM,2017,chickens,meat,2572468.2663938133
NAM,2017,cows,meat,2702246
NAM,2017,cows,milk,249966
NAM,2017,goats,meat and milk,1998978
NAM,2017,pigs,meat,86839
NAM,2017,sheep,meat and milk,1970577
NCL,2010,chickens,eggs,134384.81100750543
NCL,2010,chickens,eggs&meat,62460.75596997833
NCL,2010,chickens,meat,403154.43302251626
NCL,2010,cows,meat,89689
NCL,2010,cows,milk,311
NCL,2010,goats,meat and milk,4302
NCL,2010,pigs,meat,37000
NCL,2010,sheep,meat and milk,2300
NCL,2017,chickens,eggs,143343.79840800576
NCL,2017,chickens,eggs&meat,50176.807295882594
NCL,2017,chickens,meat,288479.39429611166
NCL,2017,cows,meat,84301
NCL,2017,cows,milk,305
NCL,2017,goats,meat and milk,2000
NCL,2017,pigs,meat,39550
NCL,2017,sheep,meat and milk,2286
NER,2010,chickens,eggs,87242.13748209237
NER,2010,chickens,eggs&meat,16586542.140316807
NER,2010,chickens,meat,427215.7222011013
NER,2010,cows,meat,7660112
NER,2010,cows,milk,1351785
NER,2010,goats,meat and milk,12722529
NER,2010,pigs,meat,40000
NER,2010,sheep,meat and milk,9680058
NER,2017,chickens,eggs,109804.75924470247
NER,2017,chickens,eggs&meat,18812500.51772322
NER,2017,chickens,meat,473694.7230320781
NER,2017,cows,meat,11517977
NER,2017,cows,milk,2032584
NER,2017,goats,meat and milk,16741980
NER,2017,pigs,meat,42756
NER,2017,sheep,meat and milk,12315737
NGA,2010,chickens,eggs,40798248.0693508
NGA,2010,chickens,eggs&meat,134621577.34587455
NGA,2010,chickens,meat,16893174.584774647
NGA,2010,cows,meat,14740910
NGA,2010,cows,milk,1837052
NGA,2010,goats,meat and milk,56524076
NGA,2010,pigs,meat,7471730
NGA,2010,sheep,meat and milk,35519760
NGA,2017,chickens,eggs,34498518.58805399
NGA,2017,chickens,eggs&meat,100264245.09213784
NGA,2017,chickens,meat,8469236.319808176
NGA,2017,cows,meat,18720853
NGA,2017,cows,milk,2232526
NGA,2017,goats,meat and milk,78049310
NGA,2017,pigs,meat,7498342
NGA,2017,sheep,meat and milk,42500000
NIC,2010,chickens,eggs,1913407.188133146
NIC,2010,chickens,eggs&meat,6881754.475156743
NIC,2010,chickens,meat,10204838.33671011
NIC,2010,cows,meat,2668100
NIC,2010,cows,milk,1031900
NIC,2010,goats,meat and milk,7400
NIC,2010,pigs,meat,480000
NIC,2010,sheep,meat and milk,6300
NIC,2017,chickens,eggs,3061451.501013033
NIC,2017,chickens,eggs&meat,8400086.830938693
NIC,2017,chickens,meat,11730461.668048272
NIC,2017,cows,meat,4194528
NIC,2017,cows,milk,786109
NIC,2017,goats,meat and milk,7730
NIC,2017,pigs,meat,514606
NIC,2017,sheep,meat and milk,6706
NIU,2010,chickens,eggs,0
NIU,2010,chickens,eggs&meat,16000
NIU,2010,chickens,meat,0
NIU,2010,cows,meat,42
NIU,2010,cows,milk,71
NIU,2010,pigs,meat,2093
NIU,2017,chickens,eggs,0
NIU,2017,chickens,eggs&meat,18000
NIU,2017,chickens,meat,0
NIU,2017,cows,meat,41
NIU,2017,cows,milk,72
NIU,2017,pigs,meat,2231
NLD,2010,chickens,eggs,47903981.684695944
NLD,2010,chickens,eggs&meat,38.71050236242013
NLD,2010,chickens,meat,53343979.60480169
NLD,2010,cows,meat,2418350
NLD,2010,cows,milk,1556840
NLD,2010,goats,meat and milk,352830
NLD,2010,pigs,meat,12254970
NLD,2010,sheep,meat and milk,1129500
NLD,2017,chickens,eggs,46441882.24370576
NLD,2017,chickens,eggs&meat,40.21536702442319
NLD,2017,chickens,meat,58742077.54092722
NLD,2017,cows,meat,2365000
NLD,2017,cows,milk,1665000
NLD,2017,goats,meat and milk,532870
NLD,2017,pigs,meat,12409000
NLD,2017,sheep,meat and milk,798830
NOR,2010,chickens,eggs,3952999.999998429
NOR,2010,chickens,eggs&meat,4.711488976738565e-6
NOR,2010,chickens,meat,7900999.99999686
NOR,2010,cows,meat,636087
NOR,2010,cows,milk,238442
NOR,2010,goats,meat and milk,67485
NOR,2010,pigs,meat,850383
NOR,2010,sheep,meat and milk,2308291
NOR,2017,chickens,eggs,4379999.999998259
NOR,2017,chickens,eggs&meat,6.217464321167654e-6
NOR,2017,chickens,meat,11262999.999995524
NOR,2017,cows,meat,666027
NOR,2017,cows,milk,219265
NOR,2017,goats,meat and milk,65564
NOR,2017,pigs,meat,851998
NOR,2017,sheep,meat and milk,2417813
NPL,2010,buffaloes,meat and milk,4836984
NPL,2010,chickens,eggs,1864456.7981988867
NPL,2010,chickens,eggs&meat,19172644.750843048
NPL,2010,chickens,meat,4722898.450958063
NPL,2010,cows,meat,6244580
NPL,2010,cows,milk,954680
NPL,2010,goats,meat and milk,8844172
NPL,2010,pigs,meat,1064858
NPL,2010,sheep,meat and milk,801371
NPL,2017,buffaloes,meat and milk,5177998
NPL,2017,chickens,eggs,3168118.9511570437
NPL,2017,chickens,eggs&meat,52104788.08510363
NPL,2017,chickens,meat,14734092.96373933
NPL,2017,cows,meat,6317958
NPL,2017,cows,milk,1029529
NPL,2017,goats,meat and milk,11165099
NPL,2017,pigs,meat,1328036
NPL,2017,sheep,meat and milk,801975
NRU,2010,chickens,eggs,0
NRU,2010,chickens,eggs&meat,5000
NRU,2010,chickens,meat,0
NRU,2010,pigs,meat,3000
NRU,2017,chickens,eggs,0
NRU,2017,chickens,eggs&meat,5000
NRU,2017,chickens,meat,0
NRU,2017,pigs,meat,3034
NZL,2010,chickens,eggs,3291813.263076885
NZL,2010,chickens,eggs&meat,321763.97059722536
NZL,2010,chickens,meat,14911422.76632589
NZL,2010,cows,meat,5183876
NZL,2010,cows,milk,4680096
NZL,2010,goats,meat and milk,95281
NZL,2010,pigs,meat,335114
NZL,2010,sheep,meat and milk,32562612
NZL,2017,chickens,eggs,3709431.36361649
NZL,2017,chickens,eggs&meat,412743.71029969584
NZL,2017,chickens,meat,19640824.926083814
NZL,2017,cows,meat,5102089
NZL,2017,cows,milk,5043813
NZL,2017,goats,meat and milk,98812
NZL,2017,pigs,meat,273860
NZL,2017,sheep,meat and milk,27526537
OMN,2010,chickens,eggs,664169.7252205076
OMN,2010,chickens,eggs&meat,92085.65194866128
OMN,2010,chickens,meat,3633744.622830831
OMN,2010,cows,meat,206280
OMN,2010,cows,milk,126500
OMN,2010,goats,meat and milk,1719120
OMN,2010,sheep,meat and milk,388590
OMN,2017,chickens,eggs,1444060.0599944703
OMN,2017,chickens,eggs&meat,101042.50237738072
OMN,2017,chickens,meat,3271897.437628149
OMN,2017,cows,meat,272391
OMN,2017,cows,milk,116739
OMN,2017,goats,meat and milk,2257090
OMN,2017,sheep,meat and milk,593420
PAK,2010,buffaloes,meat and milk,29413000
PAK,2010,chickens,eggs,62761999.27738028
PAK,2010,chickens,eggs&meat,129127602.20915172
PAK,2010,chickens,meat,129110398.51346801
PAK,2010,cows,meat,24173000
PAK,2010,cows,milk,10112000
PAK,2010,goats,meat and milk,59858000
PAK,2010,sheep,meat and milk,27757000
PAK,2017,buffaloes,meat and milk,37700000
PAK,2017,chickens,eggs,88464532.31478363
PAK,2017,chickens,eggs&meat,200870254.36987874
PAK,2017,chickens,meat,210011213.31533763
PAK,2017,cows,meat,31299000
PAK,2017,cows,milk,13101000
PAK,2017,goats,meat and milk,72179000
PAK,2017,sheep,meat and milk,30141000
PAN,2010,chickens,eggs,3261808.9008402
PAN,2010,chickens,eggs&meat,1100942.8659000075
PAN,2010,chickens,meat,12900248.233259793
PAN,2010,cows,meat,1453400
PAN,2010,cows,milk,187500
PAN,2010,goats,meat and milk,8085
PAN,2010,pigs,meat,276400
PAN,2017,chickens,eggs,2783397.779046474
PAN,2017,chickens,eggs&meat,1623257.7631786417
PAN,2017,chickens,meat,21046344.457774885
PAN,2017,cows,meat,1377755
PAN,2017,cows,milk,145245
PAN,2017,goats,meat and milk,9051
PAN,2017,pigs,meat,400700
PER,2010,chickens,eggs,16166068.82897723
PER,2010,chickens,eggs&meat,14337917.170119125
PER,2010,chickens,meat,100275014.00090364
PER,2010,cows,meat,4732596
PER,2010,cows,milk,787604
PER,2010,goats,meat and milk,1968306
PER,2010,pigs,meat,3254413
PER,2010,sheep,meat and milk,14159720
PER,2017,chickens,eggs,22757736.92360207
PER,2017,chickens,eggs&meat,17172961.02350622
PER,2017,chickens,meat,116707302.05289172
PER,2017,cows,meat,4646455
PER,2017,cows,milk,889114
PER,2017,goats,meat and milk,1885990
PER,2017,pigs,meat,3187254
PER,2017,sheep,meat and milk,11338424
PHL,2010,buffaloes,meat and milk,3270400
PHL,2010,chickens,eggs,43374457.92428021
PHL,2010,chickens,eggs&meat,70005357.17891917
PHL,2010,chickens,meat,45604184.89680063
PHL,2010,cows,meat,2565200
PHL,2010,cows,milk,5700
PHL,2010,goats,meat and milk,4177700
PHL,2010,pigs,meat,13397800
PHL,2010,sheep,meat and milk,30000
PHL,2017,buffaloes,meat and milk,2881894
PHL,2017,chickens,eggs,55127536.84569807
PHL,2017,chickens,eggs&meat,77197260.13018021
PHL,2017,chickens,meat,42992203.02412172
PHL,2017,cows,meat,2542185
PHL,2017,cows,milk,5429
PHL,2017,goats,meat and milk,3710348
PHL,2017,pigs,meat,12427790
PHL,2017,sheep,meat and milk,30000
PNG,2010,chickens,eggs,797114.5526177434
PNG,2010,chickens,eggs&meat,2067601.0845630462
PNG,2010,chickens,meat,1135284.3628192102
PNG,2010,cows,meat,92250
PNG,2010,cows,milk,1750
PNG,2010,goats,meat and milk,3000
PNG,2010,pigs,meat,1950000
PNG,2010,sheep,meat and milk,7000
PNG,2017,chickens,eggs,811607.5444835206
PNG,2017,chickens,eggs&meat,2361717.3388421396
PNG,2017,chickens,meat,1395675.1166743399
PNG,2017,cows,meat,91501
PNG,2017,cows,milk,1780
PNG,2017,goats,meat and milk,3016
PNG,2017,pigs,meat,2125594
PNG,2017,sheep,meat and milk,7331
POL,2010,chickens,eggs,48865167.645656504
POL,2010,chickens,eggs&meat,10268965.624337688
POL,2010,chickens,meat,94143866.7300058
POL,2010,cows,meat,3203910
POL,2010,cows,milk,2538184
POL,2010,goats,meat and milk,107206
POL,2010,pigs,meat,15244386
POL,2010,sheep,meat and milk,261129
POL,2017,chickens,eggs,46799496.106963955
POL,2017,chickens,eggs&meat,11901114.66425284
POL,2017,chickens,meat,118939389.2287832
POL,2017,cows,meat,3988738
POL,2017,cows,milk,2154345
POL,2017,goats,meat and milk,44204
POL,2017,pigs,meat,11352719
POL,2017,sheep,meat and milk,261224
PRI,2010,chickens,eggs,1096080.857284231
PRI,2010,chickens,eggs&meat,656406.9548006651
PRI,2010,chickens,meat,12247512.187915104
PRI,2010,cows,meat,281000
PRI,2010,cows,milk,99000
PRI,2010,goats,meat and milk,3300
PRI,2010,pigs,meat,50000
PRI,2010,sheep,meat and milk,6300
PRI,2017,chickens,eggs,1113236.9054852016
PRI,2017,chickens,eggs&meat,711076.2768933492
PRI,2017,chickens,meat,13341686.817621449
PRI,2017,cows,meat,284430
PRI,2017,cows,milk,87243
PRI,2017,goats,meat and milk,2687
PRI,2017,pigs,meat,42730
PRI,2017,sheep,meat and milk,6910
PRK,2010,chickens,eggs,5866869.6891135955
PRK,2010,chickens,eggs&meat,10416584.564625118
PRK,2010,chickens,meat,285545.7462612883
PRK,2010,cows,meat,537000
PRK,2010,cows,milk,40000
PRK,2010,goats,meat and milk,3556000
PRK,2010,pigs,meat,2248000
PRK,2010,sheep,meat and milk,166000
PRK,2017,chickens,eggs,5699775.299233778
PRK,2017,chickens,eggs&meat,9677257.90351104
PRK,2017,chickens,meat,15966.79725518257
PRK,2017,cows,meat,540144
PRK,2017,cows,milk,35856
PRK,2017,goats,meat and milk,3684000
PRK,2017,pigs,meat,2601000
PRK,2017,sheep,meat and milk,168000
PRT,2010,chickens,eggs,6108128.054634279
PRT,2010,chickens,eggs&meat,699642.1424567988
PRT,2010,chickens,meat,4797229.802908923
PRT,2010,cows,meat,1204000
PRT,2010,cows,milk,243000
PRT,2010,goats,meat and milk,419000
PRT,2010,pigs,meat,1917000
PRT,2010,sheep,meat and milk,2226000
PRT,2017,chickens,eggs,7329753.665561135
PRT,2017,chickens,eggs&meat,648397.3496012815
PRT,2017,chickens,meat,2776848.9848375837
PRT,2017,cows,meat,1431000
PRT,2017,cows,milk,239000
PRT,2017,goats,meat and milk,340000
PRT,2017,pigs,meat,2165000
PRT,2017,sheep,meat and milk,2225000
PRY,2010,chickens,eggs,7658511.739266186
PRY,2010,chickens,eggs&meat,3311855.391435098
PRY,2010,chickens,meat,5405632.869298716
PRY,2010,cows,meat,12095442
PRY,2010,cows,milk,210000
PRY,2010,goats,meat and milk,133237
PRY,2010,pigs,meat,1117664
PRY,2010,sheep,meat and milk,392649
PRY,2017,chickens,eggs,6382093.116055155
PRY,2017,chickens,eggs&meat,3602674.153824183
PRY,2017,chickens,meat,7829232.730120662
PRY,2017,cows,meat,13603526
PRY,2017,cows,milk,218000
PRY,2017,goats,meat and milk,155010
PRY,2017,pigs,meat,1313148
PRY,2017,sheep,meat and milk,523923
PSE,2010,chickens,eggs,979527.7785163134
PSE,2010,chickens,eggs&meat,3037811.9341842057
PSE,2010,chickens,meat,4282660.28729948
PSE,2010,cows,meat,13011
PSE,2010,cows,milk,20914
PSE,2010,goats,meat and milk,219364
PSE,2010,sheep,meat and milk,567236
PSE,2017,chickens,eggs,1099987.5053241448
PSE,2017,chickens,eggs&meat,2672542.499206394
PSE,2017,chickens,meat,3529469.9954694607
PSE,2017,cows,meat,14180
PSE,2017,cows,milk,19800
PSE,2017,goats,meat and milk,215000
PSE,2017,sheep,meat and milk,748049
PYF,2010,chickens,eggs,0
PYF,2010,chickens,eggs&meat,300000
PYF,2010,chickens,meat,0
PYF,2010,cows,meat,6800
PYF,2010,cows,milk,500
PYF,2010,goats,meat and milk,16500
PYF,2010,pigs,meat,30000
PYF,2010,sheep,meat and milk,440
PYF,2017,chickens,eggs,0
PYF,2017,chickens,eggs&meat,321000
PYF,2017,chickens,meat,0
PYF,2017,cows,meat,6778
PYF,2017,cows,milk,589
PYF,2017,goats,meat and milk,16758
PYF,2017,pigs,meat,29696
PYF,2017,sheep,meat and milk,442
QAT,2010,chickens,eggs,322734.41326650383
QAT,2010,chickens,eggs&meat,28514.76282259845
QAT,2010,chickens,meat,6948750.823910898
QAT,2010,cows,meat,6222
QAT,2010,cows,milk,5200
QAT,2010,goats,meat and milk,171622
QAT,2010,sheep,meat and milk,213804
QAT,2017,chickens,eggs,358593.7925183376
QAT,2017,chickens,eggs&meat,35592.67381363247
QAT,2017,chickens,meat,8717813.53366803
QAT,2017,cows,meat,19658
QAT,2017,cows,milk,5300
QAT,2017,goats,meat and milk,382423
QAT,2017,sheep,meat and milk,932472
REU,2010,chickens,eggs,438550.4714743936
REU,2010,chickens,eggs&meat,2818042.4590446213
REU,2010,chickens,meat,11743407.069480985
REU,2010,cows,meat,2662
REU,2010,cows,milk,25000
REU,2010,goats,meat and milk,40000
REU,2010,pigs,meat,70634
REU,2010,sheep,meat and milk,1000
REU,2017,chickens,eggs,489714.6931464062
REU,2017,chickens,eggs&meat,3233985.5259996075
REU,2017,chickens,meat,13490299.780853987
REU,2017,cows,meat,6006
REU,2017,cows,milk,24800
REU,2017,goats,meat and milk,41623
REU,2017,pigs,meat,70333
REU,2017,sheep,meat and milk,910
ROU,2010,chickens,eggs,39553898.195249595
ROU,2010,chickens,eggs&meat,9325709.72532106
ROU,2010,chickens,meat,34963392.07942935
ROU,2010,cows,meat,1070902
ROU,2010,cows,milk,1441398
ROU,2010,goats,meat and milk,917300
ROU,2010,pigs,meat,5793400
ROU,2010,sheep,meat and milk,9141500
ROU,2017,chickens,eggs,32228641.388552506
ROU,2017,chickens,eggs&meat,8418865.845801689
ROU,2017,chickens,meat,35042492.7656458
ROU,2017,cows,meat,857157
ROU,2017,cows,milk,1192543
ROU,2017,goats,meat and milk,1483100
ROU,2017,pigs,meat,4707700
ROU,2017,sheep,meat and milk,9875500
RUS,2010,buffaloes,meat and milk,10540
RUS,2010,chickens,eggs,150209317.6353477
RUS,2010,chickens,eggs&meat,12482677.548976446
RUS,2010,chickens,meat,227842004.81567585
RUS,2010,cows,meat,12320143
RUS,2010,cows,milk,8351185
RUS,2010,goats,meat and milk,2136651
RUS,2010,pigs,meat,17230956
RUS,2010,sheep,meat and milk,19849656
RUS,2017,buffaloes,meat and milk,5662
RUS,2017,chickens,eggs,154396077.22503942
RUS,2017,chickens,eggs&meat,16165913.489198685
RUS,2017,chickens,meat,335206009.2857619
RUS,2017,cows,meat,11302520
RUS,2017,cows,milk,7043569
RUS,2017,goats,meat and milk,2054454
RUS,2017,pigs,meat,21924642
RUS,2017,sheep,meat and milk,22662426
RWA,2010,chickens,eggs,94962.31587926466
RWA,2010,chickens,eggs&meat,3180578.006828896
RWA,2010,chickens,meat,262459.67729183997
RWA,2010,cows,meat,994205
RWA,2010,cows,milk,340615
RWA,2010,goats,meat and milk,2688273
RWA,2010,pigs,meat,684708
RWA,2010,sheep,meat and milk,743201
RWA,2017,chickens,eggs,146484.4234307806
RWA,2017,chickens,eggs&meat,4740301.817413444
RWA,2017,chickens,meat,386213.7591557753
RWA,2017,cows,meat,864881
RWA,2017,cows,milk,301306
RWA,2017,goats,meat and milk,2923706
RWA,2017,pigs,meat,1716438
RWA,2017,sheep,meat and milk,664703
SAU,2010,chickens,eggs,19584701.85097913
SAU,2010,chickens,eggs&meat,3077359.284244652
SAU,2010,chickens,meat,125537938.86477622
SAU,2010,cows,meat,232831
SAU,2010,cows,milk,160493
SAU,2010,goats,meat and milk,3408000
SAU,2010,sheep,meat and milk,8741000
SAU,2017,chickens,eggs,26439347.498821825
SAU,2017,chickens,eggs&meat,3967280.922874025
SAU,2017,chickens,meat,160650371.57830414
SAU,2017,cows,meat,105958
SAU,2017,cows,milk,259000
SAU,2017,goats,meat and milk,3670440
SAU,2017,sheep,meat and milk,9328455
SDN,2010,chickens,eggs,2093825.0327225777
SDN,2010,chickens,eggs&meat,30171634.040954903
SDN,2010,chickens,meat,11050540.92632252
SDN,2010,cows,meat,27082000
SDN,2010,cows,milk,14679000
SDN,2010,goats,meat and milk,43441000
SDN,2010,sheep,meat and milk,52079000
SDN,2017,chickens,eggs,2948651.861299317
SDN,2017,chickens,eggs&meat,33841044.14640671
SDN,2017,chickens,meat,11794303.992293974
SDN,2017,cows,meat,22903000
SDN,2017,cows,milk,8023000
SDN,2017,goats,meat and milk,31659000
SDN,2017,sheep,meat and milk,40752000
SEN,2010,chickens,eggs,2256052.4322281866
SEN,2010,chickens,eggs&meat,28281658.022506937
SEN,2010,chickens,meat,9911289.54526487
SEN,2010,cows,meat,2594465
SEN,2010,cows,milk,718590
SEN,2010,goats,meat and milk,4754845
SEN,2010,pigs,meat,354474
SEN,2010,sheep,meat and milk,5571335
SEN,2017,chickens,eggs,2406455.927710066
SEN,2017,chickens,eggs&meat,35926634.38330921
SEN,2017,chickens,meat,13049909.688980723
SEN,2017,cows,meat,2931468
SEN,2017,cows,milk,646821
SEN,2017,goats,meat and milk,5714341
SEN,2017,pigs,meat,416591
SEN,2017,sheep,meat and milk,6014085
SGP,2010,chickens,eggs,2605270
SGP,2010,chickens,eggs&meat,0
SGP,2010,chickens,meat,694730
SGP,2010,cows,meat,185
SGP,2010,cows,milk,15
SGP,2010,goats,meat and milk,670
SGP,2017,chickens,eggs,2800000
SGP,2017,chickens,eggs&meat,0
SGP,2017,chickens,meat,869000
SGP,2017,cows,meat,166
SGP,2017,cows,milk,14
SGP,2017,goats,meat and milk,733
SHN,2010,chickens,eggs,1645.6695450747043
SHN,2010,chickens,eggs&meat,3161.5742886447506
SHN,2010,chickens,meat,3192.756166280545
SHN,2010,cows,meat,573
SHN,2010,cows,milk,127
SHN,2010,goats,meat and milk,1100
SHN,2010,pigs,meat,622
SHN,2010,sheep,meat and milk,800
SHN,2017,chickens,eggs,1479.9534644607868
SHN,2017,chickens,eggs&meat,3161.5742886447506
SHN,2017,chickens,meat,3358.4722468944624
SHN,2017,cows,meat,555
SHN,2017,cows,milk,113
SHN,2017,goats,meat and milk,1101
SHN,2017,pigs,meat,623
SHN,2017,sheep,meat and milk,800
SLB,2010,chickens,eggs,87453.31703782023
SLB,2010,chickens,eggs&meat,112795.17521771602
SLB,2010,chickens,meat,39751.50774446374
SLB,2010,cows,meat,12300
SLB,2010,cows,milk,2200
SLB,2010,pigs,meat,54000
SLB,2017,chickens,eggs,83743.17631500361
SLB,2017,chickens,eggs&meat,115145.07470141845
SLB,2017,chickens,meat,46111.74898357794
SLB,2017,cows,meat,13079
SLB,2017,cows,milk,2272
SLB,2017,pigs,meat,54416
SLE,2010,chickens,eggs,941126.7715381419
SLE,2010,chickens,eggs&meat,7565732.072606208
SLE,2010,chickens,meat,953141.1558556501
SLE,2010,cows,meat,410000
SLE,2010,cows,milk,107000
SLE,2010,goats,meat and milk,803000
SLE,2010,pigs,meat,47364
SLE,2010,sheep,meat and milk,682000
SLE,2017,chickens,eggs,1061270.614713224
SLE,2017,chickens,eggs&meat,9997003.267185792
SLE,2017,chickens,meat,1441726.1181009833
SLE,2017,cows,meat,576190
SLE,2017,cows,milk,123810
SLE,2017,goats,meat and milk,900000
SLE,2017,pigs,meat,49662
SLE,2017,sheep,meat and milk,870000
SLV,2010,chickens,eggs,4099944.7356482376
SLV,2010,chickens,eggs&meat,2625921.320981174
SLV,2010,chickens,meat,8274133.943370588
SLV,2010,cows,meat,1016424
SLV,2010,cows,milk,230998
SLV,2010,goats,meat and milk,15000
SLV,2010,pigs,meat,427000
SLV,2010,sheep,meat and milk,5100
SLV,2017,chickens,eggs,5230110.588331957
SLV,2017,chickens,eggs&meat,3017183.5978073687
SLV,2017,chickens,meat,8987705.813860673
SLV,2017,cows,meat,671306
SLV,2017,cows,milk,214258
SLV,2017,goats,meat and milk,14328
SLV,2017,pigs,meat,255271
SLV,2017,sheep,meat and milk,5303
SOM,2010,chickens,eggs,709641.8252848171
SOM,2010,chickens,eggs&meat,286732.63746015704
SOM,2010,chickens,meat,2403625.537255026
SOM,2010,cows,meat,3623551
SOM,2010,cows,milk,1176449
SOM,2010,goats,meat and milk,11500000
SOM,2010,pigs,meat,4000
SOM,2010,sheep,meat and milk,12000000
SOM,2017,chickens,eggs,750846.8344949033
SOM,2017,chickens,eggs&meat,309165.24968498107
SOM,2017,chickens,meat,2605987.9158201157
SOM,2017,cows,meat,3700000
SOM,2017,cows,milk,1100000
SOM,2017,goats,meat and milk,11576726
SOM,2017,pigs,meat,3780
SOM,2017,sheep,meat and milk,11000000
SPM,2010,chickens,eggs,0
SPM,2010,chickens,eggs&meat,40000
SPM,2010,chickens,meat,0
SPM,2010,cows,meat,26
SPM,2010,cows,milk,9
SPM,2010,sheep,meat and milk,250
SPM,2017,chickens,eggs,0
SPM,2017,chickens,eggs&meat,44000
SPM,2017,chickens,meat,0
SPM,2017,cows,meat,27
SPM,2017,cows,milk,11
SPM,2017,sheep,meat and milk,217
SRB,2010,chickens,eggs,8785375.217855185
SRB,2010,chickens,eggs&meat,2179405.25324166
SRB,2010,chickens,meat,21770219.528903157
SRB,2010,cows,meat,414932
SRB,2010,cows,milk,523106
SRB,2010,goats,meat and milk,128733
SRB,2010,pigs,meat,3488738
SRB,2010,sheep,meat and milk,1475395
SRB,2017,chickens,eggs,8262658.460311741
SRB,2017,chickens,eggs&meat,1087738.5986699935
SRB,2017,chickens,meat,6987602.941018266
SRB,2017,cows,meat,469055
SRB,2017,cows,milk,429595
SRB,2017,goats,meat and milk,182558
SRB,2017,pigs,meat,2910526
SRB,2017,sheep,meat and milk,1704192
SSD,2017,chickens,eggs,2381267.048518052
SSD,2017,chickens,eggs&meat,6580069.070868049
SSD,2017,chickens,meat,6038663.8806139
SSD,2017,cows,meat,4452500
SSD,2017,cows,milk,7385000
SSD,2017,goats,meat and milk,13564561
SSD,2017,sheep,meat and milk,16394234
STP,2010,chickens,eggs,41760.0706999089
STP,2010,chickens,eggs&meat,151271.99786082748
STP,2010,chickens,meat,36967.931439263615
STP,2010,cows,meat,940
STP,2010,cows,milk,360
STP,2010,goats,meat and milk,5500
STP,2010,pigs,meat,25000
STP,2010,sheep,meat and milk,3200
STP,2017,chickens,eggs,29095.131225346366
STP,2017,chickens,eggs&meat,186788.0321411957
STP,2017,chickens,meat,68116.83663345796
STP,2017,cows,meat,986
STP,2017,cows,milk,389
STP,2017,goats,meat and milk,5920
STP,2017,pigs,meat,40104
STP,2017,sheep,meat and milk,3402
SUR,2010,buffaloes,meat and milk,721
SUR,2010,chickens,eggs,551598.20565017825
SUR,2010,chickens,eggs&meat,849485.9925803185
SUR,2010,chickens,meat,4748915.801769503
SUR,2010,cows,meat,55985
SUR,2010,cows,milk,2165
SUR,2010,goats,meat and milk,5648
SUR,2010,pigs,meat,32126
SUR,2010,sheep,meat and milk,6900
SUR,2017,buffaloes,meat and milk,844
SUR,2017,chickens,eggs,999771.7477409481
SUR,2017,chickens,eggs&meat,831943.7615140256
SUR,2017,chickens,meat,4191284.490745026
SUR,2017,cows,meat,34395
SUR,2017,cows,milk,1600
SUR,2017,goats,meat and milk,3640
SUR,2017,pigs,meat,34754
SUR,2017,sheep,meat and milk,5823
SVK,2010,chickens,eggs,6239385.732265828
SVK,2010,chickens,eggs&meat,26731.675177550962
SVK,2010,chickens,meat,6982882.592556621
SVK,2010,cows,meat,309461
SVK,2010,cows,milk,162504
SVK,2010,goats,meat and milk,35686
SVK,2010,pigs,meat,740862
SVK,2010,sheep,meat and milk,376978
SVK,2017,chickens,eggs,6105656.095649766
SVK,2017,chickens,eggs&meat,23820.224707235764
SVK,2017,chickens,meat,5676523.679642999
SVK,2017,cows,meat,313502
SVK,2017,cows,milk,132610
SVK,2017,goats,meat and milk,36355
SVK,2017,pigs,meat,585843
SVK,2017,sheep,meat and milk,368896
SVN,2010,chickens,eggs,1472018.764261821
