Country,Species,Production_system,Variable,Unit,Value,iso3c
Liechtenstein,Pigs,Intermediate,EI: Emission intensity of meat,kg CO2-eq/kg protein,0,LIE
Liechtenstein,Pigs,Industrial,EMSS: Total GHG emissions,kg CO2-eq/year,0,LIE
Liechtenstein,Pigs,Industrial,EMSS: Total CO2,kg CO2-eq/year,0,LIE
Liechtenstein,Pigs,Industrial,EMSS: Total CH4,kg CO2-eq/year,0,LIE
Liechtenstein,Pigs,Industrial,EMSS: Total N2O,kg CO2-eq/year,0,LIE
Liechtenstein,Pigs,Industrial,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,0,LIE
Liechtenstein,Pigs,Industrial,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,0,LIE
Liechtenstein,Pigs,Industrial,EMSS: Feed - CO2 feed production,kg CO2-eq/year,0,LIE
Liechtenstein,Pigs,Industrial,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,0,LIE
Liechtenstein,Pigs,Industrial,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,LIE
Liechtenstein,Pigs,Industrial,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,LIE
Liechtenstein,Pigs,Industrial,EMSS: Feed - CH4 rice,kg CO2-eq/year,0,LIE
Liechtenstein,Pigs,Industrial,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,0,LIE
Liechtenstein,Pigs,Industrial,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,0,LIE
Liechtenstein,Pigs,Industrial,EMSS: Manure - N2O from manure management,kg CO2-eq/year,0,LIE
Liechtenstein,Pigs,Industrial,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,0,LIE
Liechtenstein,Pigs,Industrial,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,0,LIE
Liechtenstein,Pigs,Industrial,PROD: Meat - carcass weight,kg CW/year,0,LIE
Liechtenstein,Pigs,Industrial,PROD: Meat - protein amount,kg protein/year,0,LIE
Liechtenstein,Pigs,Industrial,HERD: total number of animals,heads/year,0,LIE
Liechtenstein,Pigs,Industrial,HERD: adult females,heads/year,0,LIE
Liechtenstein,Pigs,Industrial,HERD: adult males,heads/year,0,LIE
Liechtenstein,Pigs,Industrial,HERD: replacement females,heads/year,0,LIE
Liechtenstein,Pigs,Industrial,HERD: replacement males,heads/year,0,LIE
Liechtenstein,Pigs,Industrial,HERD: fattening animals,heads/year,0,LIE
Liechtenstein,Pigs,Industrial,INTAKE: Total intake,kg DM/year,0,LIE
Liechtenstein,Pigs,Industrial,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,LIE
Liechtenstein,Pigs,Industrial,INTAKE: Total intake - Grains & Food crops,kg DM/year,0,LIE
Liechtenstein,Pigs,Industrial,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,0,LIE
Liechtenstein,Pigs,Industrial,INTAKE: Total intake - Additives,kg DM/year,0,LIE
Liechtenstein,Pigs,Industrial,EI: Emission intensity of meat,kg CO2-eq/kg protein,0,LIE
Lithuania,Pigs,All systems,EMSS: Total GHG emissions,kg CO2-eq/year,71177424.12869766,LTU
Lithuania,Pigs,All systems,EMSS: Total CO2,kg CO2-eq/year,34860468.34581439,LTU
Lithuania,Pigs,All systems,EMSS: Total CH4,kg CO2-eq/year,25164842.138940863,LTU
Lithuania,Pigs,All systems,EMSS: Total N2O,kg CO2-eq/year,11152113.643942418,LTU
Lithuania,Pigs,All systems,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,3074989.734741814,LTU
Lithuania,Pigs,All systems,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,324508.7643490732,LTU
Lithuania,Pigs,All systems,EMSS: Feed - CO2 feed production,kg CO2-eq/year,5514738.720617928,LTU
Lithuania,Pigs,All systems,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,0,LTU
Lithuania,Pigs,All systems,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,LTU
Lithuania,Pigs,All systems,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,LTU
Lithuania,Pigs,All systems,EMSS: Feed - CH4 rice,kg CO2-eq/year,0,LTU
Lithuania,Pigs,All systems,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,5309954.788303059,LTU
Lithuania,Pigs,All systems,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,19854887.350637805,LTU
Lithuania,Pigs,All systems,EMSS: Manure - N2O from manure management,kg CO2-eq/year,7752615.14485153,LTU
Lithuania,Pigs,All systems,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,24916448.579570867,LTU
Lithuania,Pigs,All systems,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,4429281.0456255935,LTU
Lithuania,Pigs,All systems,PROD: Meat - carcass weight,kg CW/year,141451991.87149405,LTU
Lithuania,Pigs,All systems,PROD: Meat - protein amount,kg protein/year,18572646.53272717,LTU
Lithuania,Pigs,All systems,HERD: total number of animals,heads/year,926580.0584949489,LTU
Lithuania,Pigs,All systems,HERD: adult females,heads/year,90272,LTU
Lithuania,Pigs,All systems,HERD: adult males,heads/year,4244,LTU
Lithuania,Pigs,All systems,HERD: replacement females,heads/year,18786.347922897345,LTU
Lithuania,Pigs,All systems,HERD: replacement males,heads/year,2428.278932027228,LTU
Lithuania,Pigs,All systems,HERD: fattening animals,heads/year,810849.4316400243,LTU
Lithuania,Pigs,All systems,INTAKE: Total intake,kg DM/year,12933784.319180492,LTU
Lithuania,Pigs,All systems,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,LTU
Lithuania,Pigs,All systems,INTAKE: Total intake - Grains & Food crops,kg DM/year,8310736.375050449,LTU
Lithuania,Pigs,All systems,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,4623047.944130043,LTU
Lithuania,Pigs,All systems,INTAKE: Total intake - Additives,kg DM/year,0,LTU
Lithuania,Pigs,All systems,EI: Emission intensity of meat,kg CO2-eq/kg protein,3.832379192877802,LTU
Lithuania,Pigs,Backyard,EMSS: Total GHG emissions,kg CO2-eq/year,41877904.589006506,LTU
Lithuania,Pigs,Backyard,EMSS: Total CO2,kg CO2-eq/year,5560948.806123229,LTU
Lithuania,Pigs,Backyard,EMSS: Total CH4,kg CO2-eq/year,25164842.138940863,LTU
Lithuania,Pigs,Backyard,EMSS: Total N2O,kg CO2-eq/year,11152113.643942418,LTU
Lithuania,Pigs,Backyard,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,3074989.734741814,LTU
Lithuania,Pigs,Backyard,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,324508.7643490732,LTU
Lithuania,Pigs,Backyard,EMSS: Feed - CO2 feed production,kg CO2-eq/year,5514738.720617928,LTU
Lithuania,Pigs,Backyard,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Backyard,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Backyard,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Backyard,EMSS: Feed - CH4 rice,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Backyard,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,5309954.788303059,LTU
Lithuania,Pigs,Backyard,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,19854887.350637805,LTU
Lithuania,Pigs,Backyard,EMSS: Manure - N2O from manure management,kg CO2-eq/year,7752615.14485153,LTU
Lithuania,Pigs,Backyard,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Backyard,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,46210.08550530114,LTU
Lithuania,Pigs,Backyard,PROD: Meat - carcass weight,kg CW/year,15808713.462339863,LTU
Lithuania,Pigs,Backyard,PROD: Meat - protein amount,kg protein/year,2075684.077605224,LTU
Lithuania,Pigs,Backyard,HERD: total number of animals,heads/year,181221.3055914382,LTU
Lithuania,Pigs,Backyard,HERD: adult females,heads/year,22092,LTU
Lithuania,Pigs,Backyard,HERD: adult males,heads/year,1473,LTU
Lithuania,Pigs,Backyard,HERD: replacement females,heads/year,2003.3218171054625,LTU
Lithuania,Pigs,Backyard,HERD: replacement males,heads/year,130.92210142964913,LTU
Lithuania,Pigs,Backyard,HERD: fattening animals,heads/year,155522.06167290307,LTU
Lithuania,Pigs,Backyard,INTAKE: Total intake,kg DM/year,12933784.319180492,LTU
Lithuania,Pigs,Backyard,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,LTU
Lithuania,Pigs,Backyard,INTAKE: Total intake - Grains & Food crops,kg DM/year,8310736.375050449,LTU
Lithuania,Pigs,Backyard,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,4623047.944130043,LTU
Lithuania,Pigs,Backyard,INTAKE: Total intake - Additives,kg DM/year,0,LTU
Lithuania,Pigs,Backyard,EI: Emission intensity of meat,kg CO2-eq/kg protein,20.17547132573385,LTU
Lithuania,Pigs,Intermediate,EMSS: Total GHG emissions,kg CO2-eq/year,422561.2452800403,LTU
Lithuania,Pigs,Intermediate,EMSS: Total CO2,kg CO2-eq/year,422561.2452800403,LTU
Lithuania,Pigs,Intermediate,EMSS: Total CH4,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Intermediate,EMSS: Total N2O,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Intermediate,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Intermediate,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Intermediate,EMSS: Feed - CO2 feed production,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Intermediate,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Intermediate,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Intermediate,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Intermediate,EMSS: Feed - CH4 rice,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Intermediate,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Intermediate,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Intermediate,EMSS: Manure - N2O from manure management,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Intermediate,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,357390.1079482928,LTU
Lithuania,Pigs,Intermediate,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,65171.13733174752,LTU
Lithuania,Pigs,Intermediate,PROD: Meat - carcass weight,kg CW/year,5255736.881592542,LTU
Lithuania,Pigs,Intermediate,PROD: Meat - protein amount,kg protein/year,690078.2525531007,LTU
Lithuania,Pigs,Intermediate,HERD: total number of animals,heads/year,40837.09692289508,LTU
Lithuania,Pigs,Intermediate,HERD: adult females,heads/year,4360,LTU
Lithuania,Pigs,Intermediate,HERD: adult males,heads/year,218,LTU
Lithuania,Pigs,Intermediate,HERD: replacement females,heads/year,975.3680489842448,LTU
Lithuania,Pigs,Intermediate,HERD: replacement males,heads/year,47.70146530131824,LTU
Lithuania,Pigs,Intermediate,HERD: fattening animals,heads/year,35236.027408609516,LTU
Lithuania,Pigs,Intermediate,INTAKE: Total intake,kg DM/year,0,LTU
Lithuania,Pigs,Intermediate,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,LTU
Lithuania,Pigs,Intermediate,INTAKE: Total intake - Grains & Food crops,kg DM/year,0,LTU
Lithuania,Pigs,Intermediate,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,0,LTU
Lithuania,Pigs,Intermediate,INTAKE: Total intake - Additives,kg DM/year,0,LTU
Lithuania,Pigs,Intermediate,EI: Emission intensity of meat,kg CO2-eq/kg protein,0.6123381568926124,LTU
Lithuania,Pigs,Industrial,EMSS: Total GHG emissions,kg CO2-eq/year,28876958.29441112,LTU
Lithuania,Pigs,Industrial,EMSS: Total CO2,kg CO2-eq/year,28876958.29441112,LTU
Lithuania,Pigs,Industrial,EMSS: Total CH4,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Industrial,EMSS: Total N2O,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Industrial,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Industrial,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Industrial,EMSS: Feed - CO2 feed production,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Industrial,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Industrial,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Industrial,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Industrial,EMSS: Feed - CH4 rice,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Industrial,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Industrial,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Industrial,EMSS: Manure - N2O from manure management,kg CO2-eq/year,0,LTU
Lithuania,Pigs,Industrial,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,24559058.471622575,LTU
Lithuania,Pigs,Industrial,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,4317899.822788545,LTU
Lithuania,Pigs,Industrial,PROD: Meat - carcass weight,kg CW/year,120387541.52756166,LTU
Lithuania,Pigs,Industrial,PROD: Meat - protein amount,kg protein/year,15806884.202568846,LTU
Lithuania,Pigs,Industrial,HERD: total number of animals,heads/year,704521.6559806156,LTU
Lithuania,Pigs,Industrial,HERD: adult females,heads/year,63820,LTU
Lithuania,Pigs,Industrial,HERD: adult males,heads/year,2553,LTU
Lithuania,Pigs,Industrial,HERD: replacement females,heads/year,15807.658056807639,LTU
Lithuania,Pigs,Industrial,HERD: replacement males,heads/year,2249.6553652962607,LTU
Lithuania,Pigs,Industrial,HERD: fattening animals,heads/year,620091.3425585118,LTU
Lithuania,Pigs,Industrial,INTAKE: Total intake,kg DM/year,0,LTU
Lithuania,Pigs,Industrial,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,LTU
Lithuania,Pigs,Industrial,INTAKE: Total intake - Grains & Food crops,kg DM/year,0,LTU
Lithuania,Pigs,Industrial,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,0,LTU
Lithuania,Pigs,Industrial,INTAKE: Total intake - Additives,kg DM/year,0,LTU
Lithuania,Pigs,Industrial,EI: Emission intensity of meat,kg CO2-eq/kg protein,1.8268596090378266,LTU
Luxembourg,Pigs,All systems,EMSS: Total GHG emissions,kg CO2-eq/year,82984413.87500115,LUX
Luxembourg,Pigs,All systems,EMSS: Total CO2,kg CO2-eq/year,37209798.69300021,LUX
Luxembourg,Pigs,All systems,EMSS: Total CH4,kg CO2-eq/year,30605647.34883936,LUX
Luxembourg,Pigs,All systems,EMSS: Total N2O,kg CO2-eq/year,15168967.833161572,LUX
Luxembourg,Pigs,All systems,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,9420012.207923835,LUX
Luxembourg,Pigs,All systems,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,3097206.520454884,LUX
Luxembourg,Pigs,All systems,EMSS: Feed - CO2 feed production,kg CO2-eq/year,32351782.70997571,LUX
Luxembourg,Pigs,All systems,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,642303.3467265037,LUX
Luxembourg,Pigs,All systems,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,All systems,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,All systems,EMSS: Feed - CH4 rice,kg CO2-eq/year,7656071.368967462,LUX
Luxembourg,Pigs,All systems,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,3031269.8963491702,LUX
Luxembourg,Pigs,All systems,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,19918306.08352273,LUX
Luxembourg,Pigs,All systems,EMSS: Manure - N2O from manure management,kg CO2-eq/year,2651749.104782853,LUX
Luxembourg,Pigs,All systems,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,3073554.2041910053,LUX
Luxembourg,Pigs,All systems,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,1142158.4321069957,LUX
Luxembourg,Pigs,All systems,PROD: Meat - carcass weight,kg CW/year,14872036.471891962,LUX
Luxembourg,Pigs,All systems,PROD: Meat - protein amount,kg protein/year,1952698.3887594144,LUX
Luxembourg,Pigs,All systems,HERD: total number of animals,heads/year,87032.46059870612,LUX
Luxembourg,Pigs,All systems,HERD: adult females,heads/year,7884,LUX
Luxembourg,Pigs,All systems,HERD: adult males,heads/year,315,LUX
Luxembourg,Pigs,All systems,HERD: replacement females,heads/year,1952.7981215899629,LUX
Luxembourg,Pigs,All systems,HERD: replacement males,heads/year,277.57204859707093,LUX
Luxembourg,Pigs,All systems,HERD: fattening animals,heads/year,76603.09042851909,LUX
Luxembourg,Pigs,All systems,INTAKE: Total intake,kg DM/year,7196000.937190365,LUX
Luxembourg,Pigs,All systems,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,LUX
Luxembourg,Pigs,All systems,INTAKE: Total intake - Grains & Food crops,kg DM/year,5778118.003629671,LUX
Luxembourg,Pigs,All systems,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,1309942.9195028385,LUX
Luxembourg,Pigs,All systems,INTAKE: Total intake - Additives,kg DM/year,107940.01405785547,LUX
Luxembourg,Pigs,All systems,EI: Emission intensity of meat,kg CO2-eq/kg protein,42.49730237536719,LUX
Luxembourg,Pigs,Backyard,EMSS: Total GHG emissions,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Backyard,EMSS: Total CO2,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Backyard,EMSS: Total CH4,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Backyard,EMSS: Total N2O,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Backyard,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Backyard,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Backyard,EMSS: Feed - CO2 feed production,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Backyard,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Backyard,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Backyard,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Backyard,EMSS: Feed - CH4 rice,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Backyard,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Backyard,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Backyard,EMSS: Manure - N2O from manure management,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Backyard,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Backyard,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Backyard,PROD: Meat - carcass weight,kg CW/year,0,LUX
Luxembourg,Pigs,Backyard,PROD: Meat - protein amount,kg protein/year,0,LUX
Luxembourg,Pigs,Backyard,HERD: total number of animals,heads/year,0,LUX
Luxembourg,Pigs,Backyard,HERD: adult females,heads/year,0,LUX
Luxembourg,Pigs,Backyard,HERD: adult males,heads/year,0,LUX
Luxembourg,Pigs,Backyard,HERD: replacement females,heads/year,0,LUX
Luxembourg,Pigs,Backyard,HERD: replacement males,heads/year,0,LUX
Luxembourg,Pigs,Backyard,HERD: fattening animals,heads/year,0,LUX
Luxembourg,Pigs,Backyard,INTAKE: Total intake,kg DM/year,0,LUX
Luxembourg,Pigs,Backyard,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,LUX
Luxembourg,Pigs,Backyard,INTAKE: Total intake - Grains & Food crops,kg DM/year,0,LUX
Luxembourg,Pigs,Backyard,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,0,LUX
Luxembourg,Pigs,Backyard,INTAKE: Total intake - Additives,kg DM/year,0,LUX
Luxembourg,Pigs,Backyard,EI: Emission intensity of meat,kg CO2-eq/kg protein,0,LUX
Luxembourg,Pigs,Intermediate,EMSS: Total GHG emissions,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Intermediate,EMSS: Total CO2,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Intermediate,EMSS: Total CH4,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Intermediate,EMSS: Total N2O,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Intermediate,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Intermediate,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Intermediate,EMSS: Feed - CO2 feed production,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Intermediate,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Intermediate,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Intermediate,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Intermediate,EMSS: Feed - CH4 rice,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Intermediate,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Intermediate,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Intermediate,EMSS: Manure - N2O from manure management,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Intermediate,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Intermediate,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Intermediate,PROD: Meat - carcass weight,kg CW/year,0,LUX
Luxembourg,Pigs,Intermediate,PROD: Meat - protein amount,kg protein/year,0,LUX
Luxembourg,Pigs,Intermediate,HERD: total number of animals,heads/year,0,LUX
Luxembourg,Pigs,Intermediate,HERD: adult females,heads/year,0,LUX
Luxembourg,Pigs,Intermediate,HERD: adult males,heads/year,0,LUX
Luxembourg,Pigs,Intermediate,HERD: replacement females,heads/year,0,LUX
Luxembourg,Pigs,Intermediate,HERD: replacement males,heads/year,0,LUX
Luxembourg,Pigs,Intermediate,HERD: fattening animals,heads/year,0,LUX
Luxembourg,Pigs,Intermediate,INTAKE: Total intake,kg DM/year,0,LUX
Luxembourg,Pigs,Intermediate,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,LUX
Luxembourg,Pigs,Intermediate,INTAKE: Total intake - Grains & Food crops,kg DM/year,0,LUX
Luxembourg,Pigs,Intermediate,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,0,LUX
Luxembourg,Pigs,Intermediate,INTAKE: Total intake - Additives,kg DM/year,0,LUX
Luxembourg,Pigs,Intermediate,EI: Emission intensity of meat,kg CO2-eq/kg protein,0,LUX
Luxembourg,Pigs,Industrial,EMSS: Total GHG emissions,kg CO2-eq/year,82984413.87500115,LUX
Luxembourg,Pigs,Industrial,EMSS: Total CO2,kg CO2-eq/year,37209798.69300021,LUX
Luxembourg,Pigs,Industrial,EMSS: Total CH4,kg CO2-eq/year,30605647.34883936,LUX
Luxembourg,Pigs,Industrial,EMSS: Total N2O,kg CO2-eq/year,15168967.833161572,LUX
Luxembourg,Pigs,Industrial,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,9420012.207923835,LUX
Luxembourg,Pigs,Industrial,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,3097206.520454884,LUX
Luxembourg,Pigs,Industrial,EMSS: Feed - CO2 feed production,kg CO2-eq/year,32351782.70997571,LUX
Luxembourg,Pigs,Industrial,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,642303.3467265037,LUX
Luxembourg,Pigs,Industrial,EMSS: Feed - CO2 LUC palm kernel cake,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Industrial,EMSS: Feed - CO2 LUC pasture expansion,kg CO2-eq/year,0,LUX
Luxembourg,Pigs,Industrial,EMSS: Feed - CH4 rice,kg CO2-eq/year,7656071.368967462,LUX
Luxembourg,Pigs,Industrial,EMSS: Enteric - CH4 from enteric fermentation,kg CO2-eq/year,3031269.8963491702,LUX
Luxembourg,Pigs,Industrial,EMSS: Manure - CH4 from manure management,kg CO2-eq/year,19918306.08352273,LUX
Luxembourg,Pigs,Industrial,EMSS: Manure - N2O from manure management,kg CO2-eq/year,2651749.104782853,LUX
Luxembourg,Pigs,Industrial,EMSS: Energy - CO2 direct energy use,kg CO2-eq/year,3073554.2041910053,LUX
Luxembourg,Pigs,Industrial,EMSS: Energy - CO2 indirect energy use,kg CO2-eq/year,1142158.4321069957,LUX
Luxembourg,Pigs,Industrial,PROD: Meat - carcass weight,kg CW/year,14872036.471891962,LUX
Luxembourg,Pigs,Industrial,PROD: Meat - protein amount,kg protein/year,1952698.3887594144,LUX
Luxembourg,Pigs,Industrial,HERD: total number of animals,heads/year,87032.46059870612,LUX
Luxembourg,Pigs,Industrial,HERD: adult females,heads/year,7884,LUX
Luxembourg,Pigs,Industrial,HERD: adult males,heads/year,315,LUX
Luxembourg,Pigs,Industrial,HERD: replacement females,heads/year,1952.7981215899629,LUX
Luxembourg,Pigs,Industrial,HERD: replacement males,heads/year,277.57204859707093,LUX
Luxembourg,Pigs,Industrial,HERD: fattening animals,heads/year,76603.09042851909,LUX
Luxembourg,Pigs,Industrial,INTAKE: Total intake,kg DM/year,7196000.937190365,LUX
Luxembourg,Pigs,Industrial,INTAKE: Total intake - Swill & Roughages,kg DM/year,0,LUX
Luxembourg,Pigs,Industrial,INTAKE: Total intake - Grains & Food crops,kg DM/year,5778118.003629671,LUX
Luxembourg,Pigs,Industrial,INTAKE: Total intake - Agro-industrial by-products,kg DM/year,1309942.9195028385,LUX
Luxembourg,Pigs,Industrial,INTAKE: Total intake - Additives,kg DM/year,107940.01405785547,LUX
Luxembourg,Pigs,Industrial,EI: Emission intensity of meat,kg CO2-eq/kg protein,42.49730237536719,LUX
Madagascar,Pigs,All systems,EMSS: Total GHG emissions,kg CO2-eq/year,591968554.528491,MDG
Madagascar,Pigs,All systems,EMSS: Total CO2,kg CO2-eq/year,207699984.1330747,MDG
Madagascar,Pigs,All systems,EMSS: Total CH4,kg CO2-eq/year,293176810.1288765,MDG
Madagascar,Pigs,All systems,EMSS: Total N2O,kg CO2-eq/year,91091760.26653978,MDG
Madagascar,Pigs,All systems,EMSS: Feed - N2O fertilizer and crop residues,kg CO2-eq/year,12385104.637783527,MDG
Madagascar,Pigs,All systems,EMSS: Feed - N2O manure applied and deposited,kg CO2-eq/year,2893077.4808824956,MDG
Madagascar,Pigs,All systems,EMSS: Feed - CO2 feed production,kg CO2-eq/year,175465997.92303512,MDG
Madagascar,Pigs,All systems,EMSS: Feed - CO2 LUC soy,kg CO2-eq/year,16003367.284739535,MDG
