iso3c,country,system,cpi,tonnes_feed,cpi_per_tonne
MEX,Mexico,feed_land_chickens_industrial_meat,0.018107233822479144,7844522.305113888,2.308264686898135e-9
MEX,Mexico,feed_marine_salmon_aquaculture_meat,5.109775847176021e-6,1238.5078886710683,4.125751554686392e-9
MHL,Marshall Islands,feed_land_chickens_industrial_meat,0,0,0
MHL,Marshall Islands,feed_marine_salmon_aquaculture_meat,0,0,0
MKD,Macedonia,feed_land_chickens_industrial_meat,1.789674332659666e-5,8783.477180368305,2.0375465159284694e-9
MKD,Macedonia,feed_marine_salmon_aquaculture_meat,1.7467692851151204e-8,7.028790555932932,2.485163373719665e-9
MLI,Mali,feed_land_chickens_industrial_meat,5.874247147707016e-4,326074.7775142777,1.801503076223e-9
MLI,Mali,feed_marine_salmon_aquaculture_meat,5.385298208730142e-8,72.04114822748954,7.475308682927425e-10
MLT,Malta,feed_land_chickens_industrial_meat,1.6188164056301256e-6,1203.4504083127117,1.34514591914076e-9
MLT,Malta,feed_marine_salmon_aquaculture_meat,5.181920494922599e-8,34.632885010135595,1.4962428031641222e-9
MMR,Myanmar,feed_land_chickens_industrial_meat,8.910142617218125e-4,1048962.8765291818,8.494240183885332e-10
MMR,Myanmar,feed_marine_salmon_aquaculture_meat,3.0517051765435483e-6,1461.565631066983,2.08796999031492e-9
MNE,Montenegro,feed_land_chickens_industrial_meat,8.048250004357838e-7,811.4158203292617,9.918773830527442e-10
MNE,Montenegro,feed_marine_salmon_aquaculture_meat,0,0,0
MNG,Mongolia,feed_land_chickens_industrial_meat,2.8599584394228066e-5,3405.458622797339,8.398159414644587e-9
MNG,Mongolia,feed_marine_salmon_aquaculture_meat,0,0,0
MNP,Northern Mariana Islands,feed_land_chickens_industrial_meat,0,0,0
MNP,Northern Mariana Islands,feed_marine_salmon_aquaculture_meat,0,0,0
MOZ,Mozambique,feed_land_chickens_industrial_meat,3.888138778735508e-4,72303.44882061656,5.3775287931035e-9
MOZ,Mozambique,feed_marine_salmon_aquaculture_meat,5.91255140559701e-7,75.77996280919807,7.802262216047635e-9
MRT,Mauritania,feed_land_chickens_industrial_meat,9.214225965126924e-5,13082.46656334978,7.043187093587045e-9
MRT,Mauritania,feed_marine_salmon_aquaculture_meat,1.0727027280883122e-11,0.005384656910949318,1.9921468458037634e-9
MSR,Montserrat,feed_land_chickens_industrial_meat,7.066157327733329e-8,99.83546379904584,7.077802875696024e-10
MSR,Montserrat,feed_marine_salmon_aquaculture_meat,0,0,0
MTQ,Martinique,feed_land_chickens_industrial_meat,0,0,0
MTQ,Martinique,feed_marine_salmon_aquaculture_meat,0,0,0
MUS,Mauritius,feed_land_chickens_industrial_meat,4.455497397602815e-8,117.0886835410192,3.8052331470973785e-10
MUS,Mauritius,feed_marine_salmon_aquaculture_meat,0,0,0
MWI,Malawi,feed_land_chickens_industrial_meat,3.1794293506993233e-4,188273.45167508058,1.6887295167809073e-9
MWI,Malawi,feed_marine_salmon_aquaculture_meat,5.295312756204413e-7,155.2424825975832,3.410994637293213e-9
MYS,Malaysia,feed_land_chickens_industrial_meat,6.0141839423921444e-5,60544.96145052412,9.933417741634521e-10
MYS,Malaysia,feed_marine_salmon_aquaculture_meat,4.9800498327889456e-9,3.6308428929059473,1.3715960672710792e-9
MYT,Mayotte,feed_land_chickens_industrial_meat,0,0,0
MYT,Mayotte,feed_marine_salmon_aquaculture_meat,0,0,0
"NAM",Namibia,feed_land_chickens_industrial_meat,6.171336688704947e-5,20460.924287822472,3.0161573357552964e-9
"NAM",Namibia,feed_marine_salmon_aquaculture_meat,1.4640376391381413e-11,0.0037570874088117662,3.896735635440445e-9
NCL,New Caledonia,feed_land_chickens_industrial_meat,4.4958819448014947e-7,658.6283124682674,6.826129183473426e-10
NCL,New Caledonia,feed_marine_salmon_aquaculture_meat,0,0,0
NER,Niger,feed_land_chickens_industrial_meat,6.263453100095714e-4,205999.1040760031,3.0405244373222233e-9
NER,Niger,feed_marine_salmon_aquaculture_meat,3.307557297758162e-10,0.19360183997958344,1.7084327804461804e-9
NFK,Norfolk Island,feed_land_chickens_industrial_meat,0,0,0
NFK,Norfolk Island,feed_marine_salmon_aquaculture_meat,0,0,0
NGA,Nigeria,feed_land_chickens_industrial_meat,0.002644978717106708,1360370.1337701713,1.9443081345635935e-9
NGA,Nigeria,feed_marine_salmon_aquaculture_meat,1.7105713688811388e-6,609.8461903929401,2.8049226113538106e-9
NIC,Nicaragua,feed_land_chickens_industrial_meat,6.681753570943615e-4,208140.5601991455,3.2102121588173984e-9
NIC,Nicaragua,feed_marine_salmon_aquaculture_meat,2.583974456311007e-7,56.55841357574795,4.568682699790234e-9
NIU,Niue,feed_land_chickens_industrial_meat,0,0,0
NIU,Niue,feed_marine_salmon_aquaculture_meat,0,0,0
NLD,Netherlands,feed_land_chickens_industrial_meat,6.662545817597068e-4,349431.39024157793,1.9066821137594267e-9
NLD,Netherlands,feed_marine_salmon_aquaculture_meat,5.424090597952574e-6,1915.8060432075183,2.8312315942334887e-9
NOR,Norway,feed_land_chickens_industrial_meat,2.3103386170722972e-4,94682.71007950968,2.4400850114368225e-9
NOR,Norway,feed_marine_salmon_aquaculture_meat,3.4670126057715457e-4,140356.13025680088,2.4701540284903612e-9
NPL,Nepal,feed_land_chickens_industrial_meat,0.0010334070718563833,326162.63974683534,3.1683796545751075e-9
NPL,Nepal,feed_marine_salmon_aquaculture_meat,7.136288573938183e-7,170.10401696122818,4.195249883819474e-9
NRU,Nauru,feed_land_chickens_industrial_meat,0,0,0
NRU,Nauru,feed_marine_salmon_aquaculture_meat,0,0,0
NZL,New Zealand,feed_land_chickens_industrial_meat,3.9052975819408637e-4,184604.23637334973,2.115497270627452e-9
NZL,New Zealand,feed_marine_salmon_aquaculture_meat,5.40040848388963e-6,2346.2557478533954,2.3017134806512456e-9
OMN,Oman,feed_land_chickens_industrial_meat,4.2984433340278056e-5,21866.236012884776,1.965790240028018e-9
OMN,Oman,feed_marine_salmon_aquaculture_meat,0,0,0
PAK,Pakistan,feed_land_chickens_industrial_meat,0.02766598839585369,4402219.44880704,6.284554579247727e-9
PAK,Pakistan,feed_marine_salmon_aquaculture_meat,1.5871378249243404e-6,161.43485030277233,9.831444833303658e-9
PAN,Panama,feed_land_chickens_industrial_meat,1.661557413547121e-4,110355.78981083308,1.5056368282944536e-9
PAN,Panama,feed_marine_salmon_aquaculture_meat,7.915840574876134e-10,0.5219702419075619,1.516531008730951e-9
PCN,Pitcairn Islands,feed_land_chickens_industrial_meat,0,0,0
PCN,Pitcairn Islands,feed_marine_salmon_aquaculture_meat,0,0,0
PER,Peru,feed_land_chickens_industrial_meat,0.0031545199042230542,1005779.7117569373,3.136392459848498e-9
PER,Peru,feed_marine_salmon_aquaculture_meat,2.5761471451145184e-6,307.72916346840054,8.37147547563867e-9
PHL,Philippines,feed_land_chickens_industrial_meat,0.002043243856261368,1253906.0330939365,1.6295031703610106e-9
PHL,Philippines,feed_marine_salmon_aquaculture_meat,2.282738121752201e-7,140.57755856631368,1.6238282589574072e-9
PLW,Palau,feed_land_chickens_industrial_meat,0,0,0
PLW,Palau,feed_marine_salmon_aquaculture_meat,0,0,0
PNG,Papua New Guinea,feed_land_chickens_industrial_meat,7.58014214934611e-7,789.697809908216,9.59878836466208e-10
PNG,Papua New Guinea,feed_marine_salmon_aquaculture_meat,0,0,0
POL,Poland,feed_land_chickens_industrial_meat,0.0034312574156718156,2770941.579849833,1.2383001650499493e-9
POL,Poland,feed_marine_salmon_aquaculture_meat,3.91666013704926e-5,35213.67042838292,1.112255578416601e-9
PRI,Puerto Rico,feed_land_chickens_industrial_meat,2.7040855129932896e-8,3.2551837111786917,8.307013529550222e-9
PRI,Puerto Rico,feed_marine_salmon_aquaculture_meat,0,0,0
PRK,North Korea,feed_land_chickens_industrial_meat,1.863405130627704e-4,88465.49080936743,2.106363864123152e-9
PRK,North Korea,feed_marine_salmon_aquaculture_meat,0,0,0
PRT,Portugal,feed_land_chickens_industrial_meat,2.4082115421094727e-4,65840.39349896568,3.6576505912700908e-9
PRT,Portugal,feed_marine_salmon_aquaculture_meat,2.684555816849571e-7,36.72561603583107,7.309763883144681e-9
PRY,Paraguay,feed_land_chickens_industrial_meat,0.005707163839880159,4892725.850882324,1.1664589461620792e-9
PRY,Paraguay,feed_marine_salmon_aquaculture_meat,1.2051497007898328e-4,97834.05755167414,1.2318304391630644e-9
PSE,Palestina,feed_land_chickens_industrial_meat,0,0,0
PSE,Palestina,feed_marine_salmon_aquaculture_meat,0,0,0
PYF,French Polynesia,feed_land_chickens_industrial_meat,0,0,0
PYF,French Polynesia,feed_marine_salmon_aquaculture_meat,0,0,0
QAT,Qatar,feed_land_chickens_industrial_meat,2.1384507533692665e-6,558.2549713440351,3.830598674689466e-9
QAT,Qatar,feed_marine_salmon_aquaculture_meat,0,0,0
REU,Reunion,feed_land_chickens_industrial_meat,0,0,0
REU,Reunion,feed_marine_salmon_aquaculture_meat,0,0,0
ROU,Romania,feed_land_chickens_industrial_meat,0.0020902426477730105,2006796.0661203382,1.0415819938365718e-9
ROU,Romania,feed_marine_salmon_aquaculture_meat,1.5764768035610923e-6,1919.9877595793935,8.210869031302819e-10
RUS,Russia,feed_land_chickens_industrial_meat,0.025058342174147624,13373307.992432568,1.8737579504134027e-9
RUS,Russia,feed_marine_salmon_aquaculture_meat,6.359863882104266e-5,52087.30191381743,1.2210008290748417e-9
RWA,Rwanda,feed_land_chickens_industrial_meat,7.211922981552007e-5,33587.16588858505,2.1472258199680537e-9
RWA,Rwanda,feed_marine_salmon_aquaculture_meat,1.752497487630309e-7,84.195314769822,2.081466756697077e-9
SAU,Saudi Arabia,feed_land_chickens_industrial_meat,0.0035294194966269746,368004.1303564968,9.590706205411115e-9
SAU,Saudi Arabia,feed_marine_salmon_aquaculture_meat,4.835083529064708e-8,3.5886002654089837,1.3473452520390051e-8
SDN,Sudan,feed_land_chickens_industrial_meat,0.0068917228891643536,929394.1316309696,7.415285565737593e-9
SDN,Sudan,feed_marine_salmon_aquaculture_meat,4.274087015634559e-8,55.39033479913022,7.716304714774307e-10
SEN,Senegal,feed_land_chickens_industrial_meat,2.1815513302030534e-4,121758.71931493776,1.7917002925764296e-9
SEN,Senegal,feed_marine_salmon_aquaculture_meat,7.013443265124151e-8,15.683798327134497,4.471775981070996e-9
SGP,Singapore,feed_land_chickens_industrial_meat,0,0,0
SGP,Singapore,feed_marine_salmon_aquaculture_meat,0,0,0
SHN,Saint Helena,feed_land_chickens_industrial_meat,0,0,0
SHN,Saint Helena,feed_marine_salmon_aquaculture_meat,0,0,0
SJM,Svalbard and Jan Mayen,feed_land_chickens_industrial_meat,0,0,0
SJM,Svalbard and Jan Mayen,feed_marine_salmon_aquaculture_meat,0,0,0
SLB,Solomon Islands,feed_land_chickens_industrial_meat,0,0,0
SLB,Solomon Islands,feed_marine_salmon_aquaculture_meat,0,0,0
SLE,Sierra Leone,feed_land_chickens_industrial_meat,4.435048695718272e-5,10702.96346380117,4.143757671151723e-9
SLE,Sierra Leone,feed_marine_salmon_aquaculture_meat,6.480133476785209e-8,15.720378321109429,4.122123109520616e-9
SLV,El Salvador,feed_land_chickens_industrial_meat,3.9152342498534294e-4,210069.57201741144,1.863779800307737e-9
SLV,El Salvador,feed_marine_salmon_aquaculture_meat,1.1026440060382408e-7,35.411568400343775,3.1137960159582663e-9
SMR,San Marino,feed_land_chickens_industrial_meat,0,0,0
SMR,San Marino,feed_marine_salmon_aquaculture_meat,0,0,0
SOM,Somalia,feed_land_chickens_industrial_meat,1.841458764862611e-4,11339.193717184271,1.623976810689745e-8
SOM,Somalia,feed_marine_salmon_aquaculture_meat,9.026873102525258e-11,0.008020241459558935,1.1255113886585756e-8
SPM,Saint Pierre and Miquelon,feed_land_chickens_industrial_meat,0,0,0
SPM,Saint Pierre and Miquelon,feed_marine_salmon_aquaculture_meat,0,0,0
SRB,Serbia,feed_land_chickens_industrial_meat,7.357174201892835e-4,731355.8518115946,1.0059636746829676e-9
SRB,Serbia,feed_marine_salmon_aquaculture_meat,2.419301317293567e-7,254.0360099886179,9.523458179814602e-10
SSD,South Sudan,feed_land_chickens_industrial_meat,7.413131402704792e-4,96617.88217632526,7.672628747105022e-9
SSD,South Sudan,feed_marine_salmon_aquaculture_meat,0,0,0
STP,São Tomé and Príncipe,feed_land_chickens_industrial_meat,6.386736136163326e-7,353.4616066140927,1.806910854433004e-9
STP,São Tomé and Príncipe,feed_marine_salmon_aquaculture_meat,0,0,0
SUR,Suriname,feed_land_chickens_industrial_meat,1.0845581545634876e-7,91.32024267706097,1.1876426548699058e-9
SUR,Suriname,feed_marine_salmon_aquaculture_meat,0,0,0
SVK,Slovakia,feed_land_chickens_industrial_meat,4.962508435793818e-4,441007.61819887685,1.1252659208158902e-9
SVK,Slovakia,feed_marine_salmon_aquaculture_meat,6.592378336415999e-8,71.46959465328094,9.224032077413446e-10
SVN,Slovenia,feed_land_chickens_industrial_meat,6.576447034989657e-5,56326.25777538808,1.1675632812700818e-9
SVN,Slovenia,feed_marine_salmon_aquaculture_meat,3.045226076284374e-8,12.894377556270054,2.361669699057008e-9
SWE,Sweden,feed_land_chickens_industrial_meat,2.945886546716045e-4,133172.0978320742,2.212089915734987e-9
SWE,Sweden,feed_marine_salmon_aquaculture_meat,1.8603351314243983e-4,87459.02530614533,2.127093373053726e-9
SWZ,Swaziland,feed_land_chickens_industrial_meat,4.397513153146572e-5,21126.529929817367,2.081512282308156e-9
SWZ,Swaziland,feed_marine_salmon_aquaculture_meat,0,0,0
SXM,Sint Maarten,feed_land_chickens_industrial_meat,0,0,0
SXM,Sint Maarten,feed_marine_salmon_aquaculture_meat,0,0,0
SYC,Seychelles,feed_land_chickens_industrial_meat,0,0,0
SYC,Seychelles,feed_marine_salmon_aquaculture_meat,0,0,0
SYR,Syria,feed_land_chickens_industrial_meat,6.276787509268232e-4,105682.03666180684,5.9393135366557935e-9
SYR,Syria,feed_marine_salmon_aquaculture_meat,1.7024551694326247e-7,39.89525637050826,4.26731226795958e-9
TCA,Turks and Caicos Islands,feed_land_chickens_industrial_meat,0,0,0
TCA,Turks and Caicos Islands,feed_marine_salmon_aquaculture_meat,0,0,0
TCD,Chad,feed_land_chickens_industrial_meat,4.013866981500043e-4,114600.79629269491,3.5024773922586624e-9
TCD,Chad,feed_marine_salmon_aquaculture_meat,0,0,0
TGO,Togo,feed_land_chickens_industrial_meat,3.633990320200105e-4,177656.57008730248,2.0455141728866656e-9
TGO,Togo,feed_marine_salmon_aquaculture_meat,1.584797198022869e-7,57.090839136340755,2.775922060346943e-9
THA,Thailand,feed_land_chickens_industrial_meat,0.004059116289990329,2927440.257189388,1.3865752785293232e-9
THA,Thailand,feed_marine_salmon_aquaculture_meat,7.785936115137305e-7,249.32567613343392,3.1227975537386827e-9
TJK,Tajikistan,feed_land_chickens_industrial_meat,8.875122581010704e-5,26557.638992846518,3.3418341831520787e-9
TJK,Tajikistan,feed_marine_salmon_aquaculture_meat,1.6604309463905287e-7,15.661234804878411,1.0602171329896102e-8
TKL,Tokelau,feed_land_chickens_industrial_meat,0,0,0
TKL,Tokelau,feed_marine_salmon_aquaculture_meat,0,0,0
TKM,Turkmenistan,feed_land_chickens_industrial_meat,0.0023625407059018446,305976.6885871842,7.721309478871193e-9
TKM,Turkmenistan,feed_marine_salmon_aquaculture_meat,0,0,0
TLS,Timor-Leste,feed_land_chickens_industrial_meat,2.116000966680953e-5,8150.427196013403,2.5961841211414623e-9
TLS,Timor-Leste,feed_marine_salmon_aquaculture_meat,0,0,0
TON,Tonga,feed_land_chickens_industrial_meat,0,0,0
TON,Tonga,feed_marine_salmon_aquaculture_meat,0,0,0
TTO,Trinidad and Tobago,feed_land_chickens_industrial_meat,4.5798979031529366e-6,3015.9275461604134,1.518570268368555e-9
TTO,Trinidad and Tobago,feed_marine_salmon_aquaculture_meat,8.495165165355782e-10,0.5618937928138669,1.5118809415589848e-9
TUN,Tunisia,feed_land_chickens_industrial_meat,6.459497080940376e-5,37914.815823326215,1.7036867885736423e-9
TUN,Tunisia,feed_marine_salmon_aquaculture_meat,6.397334311411229e-8,25.333230602467488,2.5252737843818944e-9
TUR,Turkey,feed_land_chickens_industrial_meat,0.01022834765256143,3894121.723863308,2.626612206259957e-9
TUR,Turkey,feed_marine_salmon_aquaculture_meat,1.1043220762486068e-5,3055.2165419210005,3.6145460103926133e-9
TUV,Tuvalu,feed_land_chickens_industrial_meat,0,0,0
TUV,Tuvalu,feed_marine_salmon_aquaculture_meat,0,0,0
TWN,Taiwan,feed_land_chickens_industrial_meat,3.913387771568557e-5,33136.74574137243,1.1809813196841929e-9
TWN,Taiwan,feed_marine_salmon_aquaculture_meat,4.629156866848717e-8,13.714565763800673,3.3753579563323004e-9
TZA,Tanzania,feed_land_chickens_industrial_meat,6.22448471420574e-4,321485.4925341503,1.936163484436093e-9
TZA,Tanzania,feed_marine_salmon_aquaculture_meat,8.455903100778832e-7,368.0163987875145,2.2976973658342615e-9
UGA,Uganda,feed_land_chickens_industrial_meat,2.3465579927068402e-4,189632.36267945293,1.2374248569973098e-9
UGA,Uganda,feed_marine_salmon_aquaculture_meat,4.36153185170379e-7,193.16347762833664,2.2579485031304712e-9
UKR,Ukraine,feed_land_chickens_industrial_meat,0.008458445116280886,8497004.303294824,9.954620257166416e-10
UKR,Ukraine,feed_marine_salmon_aquaculture_meat,7.176422963447975e-6,7202.70815607788,9.963506514410522e-10
URY,Uruguay,feed_land_chickens_industrial_meat,0.0017542033451768523,716395.8724898235,2.4486508263652385e-9
URY,Uruguay,feed_marine_salmon_aquaculture_meat,2.163292150575847e-7,75.7006648046691,2.857692407534073e-9
USA,United States,feed_land_chickens_industrial_meat,0.15302706984210893,120003636.73503032,1.27518693604257e-9
USA,United States,feed_marine_salmon_aquaculture_meat,2.0658923047703058e-4,100464.67571357288,2.056337006113684e-9
UZB,Uzbekistan,feed_land_chickens_industrial_meat,0.001088973072084318,392797.0582056261,2.7723554678819648e-9
UZB,Uzbekistan,feed_marine_salmon_aquaculture_meat,1.6069752882070521e-7,14.04564147668263,1.1441095736886171e-8
VCT,Saint Vincent and the Grenadines,feed_land_chickens_industrial_meat,1.7948578176233852e-7,604.2033070306882,2.9706189898960983e-10
VCT,Saint Vincent and the Grenadines,feed_marine_salmon_aquaculture_meat,0,0,0
VEN,Venezuela,feed_land_chickens_industrial_meat,0.0023967059204954805,710749.0644790143,3.3720845236036836e-9
VEN,Venezuela,feed_marine_salmon_aquaculture_meat,8.91659451459903e-8,6.85629050328146,1.3004983540781269e-8
VGB,British Virgin Islands,feed_land_chickens_industrial_meat,0,0,0
VGB,British Virgin Islands,feed_marine_salmon_aquaculture_meat,0,0,0
VIR,"Virgin Islands, U.S.",feed_land_chickens_industrial_meat,0,0,0
VIR,"Virgin Islands, U.S.",feed_marine_salmon_aquaculture_meat,0,0,0
VNM,Vietnam,feed_land_chickens_industrial_meat,0.0016792526461648655,1063220.9030369045,1.5794014596292964e-9
VNM,Vietnam,feed_marine_salmon_aquaculture_meat,3.477404758030468e-7,118.93725586995967,2.9237304430770594e-9
VUT,Vanuatu,feed_land_chickens_industrial_meat,2.546441353033996e-7,61.96256833202442,4.10964461542164e-9
VUT,Vanuatu,feed_marine_salmon_aquaculture_meat,0,0,0
WLF,Wallis and Futuna,feed_land_chickens_industrial_meat,0,0,0
WLF,Wallis and Futuna,feed_marine_salmon_aquaculture_meat,0,0,0
WSM,Samoa,feed_land_chickens_industrial_meat,0,0,0
WSM,Samoa,feed_marine_salmon_aquaculture_meat,0,0,0
XKO,Kosovo,feed_land_chickens_industrial_meat,6.42687406015274e-6,5472.434729271444,1.1744085362546412e-9
XKO,Kosovo,feed_marine_salmon_aquaculture_meat,0,0,0
XMI,Madeira Island,feed_land_chickens_industrial_meat,0,0,0
XMI,Madeira Island,feed_marine_salmon_aquaculture_meat,0,0,0
YEM,Yemen,feed_land_chickens_industrial_meat,0.002350243730300016,167580.0602824835,1.4024602487541162e-8
YEM,Yemen,feed_marine_salmon_aquaculture_meat,7.713783293674284e-10,0.05806043373419708,1.3285783101428906e-8
ZAF,South Africa,feed_land_chickens_industrial_meat,0.00429425585545381,3202974.212293042,1.3407088446021263e-9
ZAF,South Africa,feed_marine_salmon_aquaculture_meat,5.495619756235014e-7,347.790891423614,1.5801505708616373e-9
ZMB,Zambia,feed_land_chickens_industrial_meat,4.7936613981591574e-4,365205.9000923438,1.3125914441543963e-9
ZMB,Zambia,feed_marine_salmon_aquaculture_meat,1.225726334070386e-7,80.36995201742103,1.5251052206733893e-9
ZWE,Zimbabwe,feed_land_chickens_industrial_meat,4.082731198863918e-4,60931.16309302397,6.700563376134455e-9
ZWE,Zimbabwe,feed_marine_salmon_aquaculture_meat,1.1667900585562e-7,13.558257480749381,8.60575232630639e-9
