iso3c,organism,system,product,pressure,prop_global
CHL,sugb,crop,produce,nutrient,6.4338394345408295e-6
CHL,sugb,crop,produce,water,7.656110367567058e-5
CHL,sugc,crop,produce,disturbance,0
CHL,sugc,crop,produce,ghg,0
CHL,sugc,crop,produce,nutrient,0
CHL,sugc,crop,produce,water,0
CHL,swpo,crop,produce,disturbance,7.257908991314754e-7
CHL,swpo,crop,produce,ghg,2.3297220270484748e-7
CHL,swpo,crop,produce,nutrient,3.15657677447141e-8
CHL,swpo,crop,produce,water,9.217428385121587e-6
CHL,tnut,crop,produce,disturbance,1.652073605881532e-5
CHL,tnut,crop,produce,ghg,6.111361100522731e-6
CHL,tnut,crop,produce,nutrient,5.031468992573151e-6
CHL,tnut,crop,produce,water,2.4354141747201912e-4
CHL,vege,crop,produce,disturbance,4.243034330904283e-5
CHL,vege,crop,produce,ghg,4.236269733657539e-5
CHL,vege,crop,produce,nutrient,3.0090050664129103e-5
CHL,vege,crop,produce,water,6.604071530457397e-4
CHL,whea,crop,produce,disturbance,1.524736673529553e-4
CHL,whea,crop,produce,ghg,1.0365312544357236e-4
CHL,whea,crop,produce,nutrient,9.759217145621471e-5
CHL,whea,crop,produce,water,1.559139871864945e-4
CHL,xfru,crop,produce,disturbance,2.1430119805484357e-4
CHL,xfru,crop,produce,ghg,1.3212729151390877e-4
CHL,xfru,crop,produce,nutrient,1.3004542624975695e-4
CHL,xfru,crop,produce,water,0.0012932229872951791
CHL,xmil,crop,produce,disturbance,0
CHL,xmil,crop,produce,ghg,0
CHL,xmil,crop,produce,nutrient,0
CHL,xmil,crop,produce,water,0
CHL,xoil,crop,produce,disturbance,2.144969418857212e-5
CHL,xoil,crop,produce,ghg,8.06978979337844e-6
CHL,xoil,crop,produce,nutrient,1.7102874258292422e-7
CHL,xoil,crop,produce,water,2.0621760649760086e-4
CHL,xpul,crop,produce,disturbance,2.2749585614916798e-5
CHL,xpul,crop,produce,ghg,4.920413816212638e-6
CHL,xpul,crop,produce,nutrient,4.197197031789138e-6
CHL,xpul,crop,produce,water,3.4956382036544003e-7
CHL,yams,crop,produce,disturbance,0
CHL,yams,crop,produce,ghg,0
CHL,yams,crop,produce,nutrient,0
CHL,yams,crop,produce,water,0
CHN,bana,crop,produce,disturbance,2.0288922602436357e-4
CHN,bana,crop,produce,ghg,1.5872879746416392e-4
CHN,bana,crop,produce,nutrient,2.5759094810840887e-4
CHN,bana,crop,produce,water,1.4629956478539612e-4
CHN,barl,crop,produce,disturbance,3.3484259095450556e-4
CHN,barl,crop,produce,ghg,1.7000153645981106e-4
CHN,barl,crop,produce,nutrient,2.0078155675328174e-4
CHN,barl,crop,produce,water,5.08566012407857e-5
CHN,cass,crop,produce,disturbance,1.552745813885568e-4
CHN,cass,crop,produce,ghg,7.385802079978636e-5
CHN,cass,crop,produce,nutrient,7.617411140573844e-5
CHN,cass,crop,produce,water,0
CHN,cnut,crop,produce,disturbance,1.5640841613276804e-5
CHN,cnut,crop,produce,ghg,1.3703700165044809e-5
CHN,cnut,crop,produce,nutrient,2.223892612607708e-5
CHN,cnut,crop,produce,water,5.318172983524066e-7
CHN,coco,crop,produce,disturbance,0
CHN,coco,crop,produce,ghg,0
CHN,coco,crop,produce,nutrient,0
CHN,coco,crop,produce,water,0
CHN,maiz,crop,produce,disturbance,0.014866151591002947
CHN,maiz,crop,produce,ghg,0.01496599763383413
CHN,maiz,crop,produce,nutrient,0.019202720199703063
CHN,maiz,crop,produce,water,0.014506528747022828
CHN,ocer,crop,produce,disturbance,6.02327767726335e-4
CHN,ocer,crop,produce,ghg,3.883077764904718e-4
CHN,ocer,crop,produce,nutrient,3.9448408105260464e-4
CHN,ocer,crop,produce,water,1.1431897102576892e-4
CHN,oilp,crop,produce,disturbance,2.7124477695649502e-5
CHN,oilp,crop,produce,ghg,1.095353323904856e-5
CHN,oilp,crop,produce,nutrient,1.593265227613609e-5
CHN,oilp,crop,produce,water,0
CHN,orts,crop,produce,disturbance,5.231362529032949e-5
CHN,orts,crop,produce,ghg,3.0723294179570966e-5
CHN,orts,crop,produce,nutrient,2.4715821478176796e-5
CHN,orts,crop,produce,water,4.905771642054097e-6
CHN,plnt,crop,produce,disturbance,1.9080561286283224e-9
CHN,plnt,crop,produce,ghg,0
CHN,plnt,crop,produce,nutrient,0
CHN,plnt,crop,produce,water,4.2589333111506734e-10
CHN,pota,crop,produce,disturbance,0.00294018286261685
CHN,pota,crop,produce,ghg,0.0018317713208157267
CHN,pota,crop,produce,nutrient,0.0018004713735018856
CHN,pota,crop,produce,water,6.270265977405049e-4
CHN,rice,crop,produce,disturbance,0.009750500606606831
CHN,rice,crop,produce,ghg,0.03526669415346955
CHN,rice,crop,produce,nutrient,0.019014058691991343
CHN,rice,crop,produce,water,0.03337067142217701
CHN,sorg,crop,produce,disturbance,3.0160049198770515e-4
CHN,sorg,crop,produce,ghg,1.1252698984622805e-4
CHN,sorg,crop,produce,nutrient,1.1851278056659575e-4
CHN,sorg,crop,produce,water,7.058980445231334e-5
CHN,soyb,crop,produce,disturbance,0.004786050611711422
CHN,soyb,crop,produce,ghg,0.0012016242432176555
CHN,soyb,crop,produce,nutrient,0.0012765427603428773
CHN,soyb,crop,produce,water,0.0017804459985711826
CHN,spis,crop,produce,disturbance,1.617381302134809e-4
CHN,spis,crop,produce,ghg,7.691669476383397e-5
CHN,spis,crop,produce,nutrient,1.1832615340814776e-4
CHN,spis,crop,produce,water,7.485941485549171e-4
CHN,sugb,crop,produce,disturbance,1.181859543193634e-4
CHN,sugb,crop,produce,ghg,1.589375585851111e-4
CHN,sugb,crop,produce,nutrient,2.4384379736856144e-4
CHN,sugb,crop,produce,water,1.6786025812078292e-4
CHN,sugc,crop,produce,disturbance,9.543277116824983e-4
CHN,sugc,crop,produce,ghg,0.0018845012829759994
CHN,sugc,crop,produce,nutrient,0.0021556656480705033
CHN,sugc,crop,produce,water,2.91957852961306e-4
CHN,swpo,crop,produce,disturbance,0.0019717763923087195
CHN,swpo,crop,produce,ghg,0.0014318274266292633
CHN,swpo,crop,produce,nutrient,0.0010906547506101677
CHN,swpo,crop,produce,water,9.637866405230402e-5
CHN,tnut,crop,produce,disturbance,5.548047275713892e-4
CHN,tnut,crop,produce,ghg,1.3720385207189174e-4
CHN,tnut,crop,produce,nutrient,2.2311422127215813e-4
CHN,tnut,crop,produce,water,6.997234578301945e-4
CHN,vege,crop,produce,disturbance,0.011719882783831377
CHN,vege,crop,produce,ghg,0.00943269412653315
CHN,vege,crop,produce,nutrient,0.013519683236952788
CHN,vege,crop,produce,water,0.006891175767053787
CHN,whea,crop,produce,disturbance,0.00892550801937089
CHN,whea,crop,produce,ghg,0.012327931939501354
CHN,whea,crop,produce,nutrient,0.015496638713849886
CHN,whea,crop,produce,water,0.04052529631099494
CHN,xfru,crop,produce,disturbance,0.007530916372734888
CHN,xfru,crop,produce,ghg,0.004571045926737086
CHN,xfru,crop,produce,nutrient,0.007418081145603645
CHN,xfru,crop,produce,water,0.004949291237939153
CHN,xmil,crop,produce,disturbance,4.383750105127498e-4
CHN,xmil,crop,produce,ghg,1.1793658472654797e-4
CHN,xmil,crop,produce,nutrient,1.4006557676232256e-4
CHN,xmil,crop,produce,water,7.366039887594337e-5
CHN,xoil,crop,produce,disturbance,0.009124242753341665
CHN,xoil,crop,produce,ghg,0.006478534299158821
CHN,xoil,crop,produce,nutrient,0.007059224407514755
CHN,xoil,crop,produce,water,0.005823568912282959
CHN,xpul,crop,produce,disturbance,0.0015549422127496646
CHN,xpul,crop,produce,ghg,6.55506391432885e-4
CHN,xpul,crop,produce,nutrient,7.4865880746352e-4
CHN,xpul,crop,produce,water,5.071079550789739e-4
CHN,yams,crop,produce,disturbance,0
CHN,yams,crop,produce,ghg,0
CHN,yams,crop,produce,nutrient,0
CHN,yams,crop,produce,water,0
CIV,bana,crop,produce,disturbance,3.941707338403498e-6
CIV,bana,crop,produce,ghg,9.977372681499954e-7
CIV,bana,crop,produce,nutrient,4.119731896760938e-7
CIV,bana,crop,produce,water,7.414105854735964e-7
CIV,barl,crop,produce,disturbance,0
CIV,barl,crop,produce,ghg,0
CIV,barl,crop,produce,nutrient,0
CIV,barl,crop,produce,water,0
CIV,cass,crop,produce,disturbance,1.9515969004610357e-4
CIV,cass,crop,produce,ghg,3.0459457823758448e-5
CIV,cass,crop,produce,nutrient,1.3177630248452764e-9
CIV,cass,crop,produce,water,0
CIV,cnut,crop,produce,disturbance,2.8996000238897825e-5
CIV,cnut,crop,produce,ghg,9.817771855481694e-7
CIV,cnut,crop,produce,nutrient,5.347567379325537e-7
CIV,cnut,crop,produce,water,1.9648492885655784e-7
CIV,coco,crop,produce,disturbance,0.0013453209169826
CIV,coco,crop,produce,ghg,1.6024260924242464e-7
CIV,coco,crop,produce,nutrient,8.260883744031431e-8
CIV,coco,crop,produce,water,5.931147798040924e-6
CIV,maiz,crop,produce,disturbance,1.8230685595213117e-4
CIV,maiz,crop,produce,ghg,1.4055281565889426e-5
CIV,maiz,crop,produce,nutrient,1.3101515856074142e-8
CIV,maiz,crop,produce,water,5.7678969010764816e-5
CIV,ocer,crop,produce,disturbance,7.957885027950403e-6
CIV,ocer,crop,produce,ghg,5.340290619656087e-7
CIV,ocer,crop,produce,nutrient,4.284381603103916e-11
CIV,ocer,crop,produce,water,1.0400492979251755e-6
CIV,oilp,crop,produce,disturbance,1.4429147340060675e-4
CIV,oilp,crop,produce,ghg,3.7656250654408203e-6
CIV,oilp,crop,produce,nutrient,1.630464584809618e-6
CIV,oilp,crop,produce,water,0
CIV,orts,crop,produce,disturbance,3.4140680832928956e-5
CIV,orts,crop,produce,ghg,9.469941873018797e-7
CIV,orts,crop,produce,nutrient,1.0238984058527915e-9
CIV,orts,crop,produce,water,2.5473630428774885e-7
CIV,plnt,crop,produce,disturbance,2.2896505804873837e-4
CIV,plnt,crop,produce,ghg,7.747008224526072e-6
CIV,plnt,crop,produce,nutrient,4.219658925926635e-6
CIV,plnt,crop,produce,water,3.002257908675801e-5
CIV,pota,crop,produce,disturbance,2.0202948374149894e-9
CIV,pota,crop,produce,ghg,6.065208214123328e-10
CIV,pota,crop,produce,nutrient,0
CIV,pota,crop,produce,water,4.402001648585009e-9
CIV,rice,crop,produce,disturbance,2.160648586157078e-4
CIV,rice,crop,produce,ghg,1.072157883583307e-4
CIV,rice,crop,produce,nutrient,1.8459149864320039e-6
CIV,rice,crop,produce,water,6.291064398052908e-5
CIV,sorg,crop,produce,disturbance,3.831191627794803e-5
CIV,sorg,crop,produce,ghg,1.1377249996026954e-6
CIV,sorg,crop,produce,nutrient,1.1551225094093666e-9
CIV,sorg,crop,produce,water,4.447958522012247e-6
CIV,soyb,crop,produce,disturbance,2.1381453697281932e-7
CIV,soyb,crop,produce,ghg,1.662692398529404e-8
CIV,soyb,crop,produce,nutrient,1.081303842987285e-9
CIV,soyb,crop,produce,water,2.2193839386064725e-8
CIV,spis,crop,produce,disturbance,5.8332940887474645e-5
CIV,spis,crop,produce,ghg,1.1542869810923173e-5
CIV,spis,crop,produce,nutrient,6.274188831899906e-6
CIV,spis,crop,produce,water,5.031929901371121e-5
CIV,sugb,crop,produce,disturbance,1.1223860425632595e-10
CIV,sugb,crop,produce,ghg,2.765418249681705e-12
CIV,sugb,crop,produce,nutrient,0
CIV,sugb,crop,produce,water,4.031292196208407e-11
CIV,sugc,crop,produce,disturbance,1.3328052956686703e-5
CIV,sugc,crop,produce,ghg,2.010223296096637e-5
CIV,sugc,crop,produce,nutrient,1.461579106118086e-6
CIV,sugc,crop,produce,water,3.851890451625061e-5
CIV,swpo,crop,produce,disturbance,1.3709608138764072e-5
CIV,swpo,crop,produce,ghg,7.3651035157309e-7
CIV,swpo,crop,produce,nutrient,3.293404968955935e-8
CIV,swpo,crop,produce,water,7.205543059409478e-8
CIV,tnut,crop,produce,disturbance,3.7017608416647745e-4
CIV,tnut,crop,produce,ghg,2.6736279224330492e-5
CIV,tnut,crop,produce,nutrient,1.3108587766680677e-5
CIV,tnut,crop,produce,water,1.5200027616934692e-4
CIV,vege,crop,produce,disturbance,9.534399611018044e-5
CIV,vege,crop,produce,ghg,7.619440853152484e-6
CIV,vege,crop,produce,nutrient,3.374997146240794e-6
CIV,vege,crop,produce,water,3.90342510417781e-6
CIV,whea,crop,produce,disturbance,0
CIV,whea,crop,produce,ghg,0
CIV,whea,crop,produce,nutrient,0
CIV,whea,crop,produce,water,0
CIV,xfru,crop,produce,disturbance,8.057743726274935e-5
CIV,xfru,crop,produce,ghg,2.733795606998998e-6
CIV,xfru,crop,produce,nutrient,1.489050313678988e-6
CIV,xfru,crop,produce,water,1.4642692314662375e-5
CIV,xmil,crop,produce,disturbance,3.501810626236143e-5
CIV,xmil,crop,produce,ghg,1.2388912391369021e-6
CIV,xmil,crop,produce,nutrient,4.18630603726247e-8
CIV,xmil,crop,produce,water,2.423338607648457e-6
CIV,xoil,crop,produce,disturbance,1.3267010098130748e-4
CIV,xoil,crop,produce,ghg,1.1889134816137462e-5
CIV,xoil,crop,produce,nutrient,1.495809931330198e-6
CIV,xoil,crop,produce,water,2.1200275846337677e-4
CIV,xpul,crop,produce,disturbance,3.230872254599648e-5
CIV,xpul,crop,produce,ghg,2.356070467050689e-6
CIV,xpul,crop,produce,nutrient,2.61680726999233e-7
CIV,xpul,crop,produce,water,4.987690422248489e-6
CIV,yams,crop,produce,disturbance,4.63452311952297e-4
CIV,yams,crop,produce,ghg,5.7478213136326074e-5
CIV,yams,crop,produce,nutrient,1.1139833641183875e-6
CIV,yams,crop,produce,water,3.2280820954299946e-6
CMR,bana,crop,produce,disturbance,4.9068134069019475e-5
CMR,bana,crop,produce,ghg,2.78296265618741e-6
CMR,bana,crop,produce,nutrient,1.3866766768591304e-6
CMR,bana,crop,produce,water,6.698672030306704e-5
CMR,barl,crop,produce,disturbance,0
CMR,barl,crop,produce,ghg,0
CMR,barl,crop,produce,nutrient,0
CMR,barl,crop,produce,water,0
CMR,cass,crop,produce,disturbance,1.4831797718582723e-4
CMR,cass,crop,produce,ghg,2.844349334507559e-5
CMR,cass,crop,produce,nutrient,4.077244192337065e-7
CMR,cass,crop,produce,water,0
CMR,cnut,crop,produce,disturbance,9.234991879918858e-7
CMR,cnut,crop,produce,ghg,3.704388321189401e-8
CMR,cnut,crop,produce,nutrient,1.909299336991926e-8
CMR,cnut,crop,produce,water,7.175443913217993e-9
CMR,coco,crop,produce,disturbance,3.6243067004777644e-4
CMR,coco,crop,produce,ghg,1.5463154852774525e-5
CMR,coco,crop,produce,nutrient,7.715378693891165e-6
CMR,coco,crop,produce,water,7.886325166102524e-7
CMR,maiz,crop,produce,disturbance,4.5612621768715867e-4
CMR,maiz,crop,produce,ghg,4.745324872719921e-5
CMR,maiz,crop,produce,nutrient,8.949475470646127e-6
CMR,maiz,crop,produce,water,1.7070819578749283e-5
CMR,ocer,crop,produce,disturbance,6.224191548357731e-7
CMR,ocer,crop,produce,ghg,3.799751483702712e-8
CMR,ocer,crop,produce,nutrient,0
CMR,ocer,crop,produce,water,3.287585681672218e-8
CMR,oilp,crop,produce,disturbance,6.373283642889836e-5
CMR,oilp,crop,produce,ghg,1.6851854784229179e-6
CMR,oilp,crop,produce,nutrient,7.742483295131794e-7
CMR,oilp,crop,produce,water,1.0547332088013026e-8
CMR,orts,crop,produce,disturbance,9.968415035197034e-5
CMR,orts,crop,produce,ghg,1.5222263535907e-5
CMR,orts,crop,produce,nutrient,2.753204828943902e-7
CMR,orts,crop,produce,water,1.6525300001433447e-5
CMR,plnt,crop,produce,disturbance,1.446894155324908e-4
CMR,plnt,crop,produce,ghg,5.835251263814793e-6
CMR,plnt,crop,produce,nutrient,3.0075792112326294e-6
CMR,plnt,crop,produce,water,7.064611250664223e-5
CMR,pota,crop,produce,disturbance,4.1084995391403025e-5
CMR,pota,crop,produce,ghg,2.507044707745256e-6
CMR,pota,crop,produce,nutrient,5.613705274211749e-9
CMR,pota,crop,produce,water,7.537382316237679e-6
CMR,rice,crop,produce,disturbance,6.009787648964202e-5
CMR,rice,crop,produce,ghg,8.006352102289144e-5
CMR,rice,crop,produce,nutrient,3.4838750855183058e-6
CMR,rice,crop,produce,water,4.04789213815647e-4
CMR,sorg,crop,produce,disturbance,4.107007867640204e-4
CMR,sorg,crop,produce,ghg,2.5340571165069716e-5
CMR,sorg,crop,produce,nutrient,5.495398100471689e-7
CMR,sorg,crop,produce,water,9.614600645964837e-5
CMR,soyb,crop,produce,disturbance,8.287810391416132e-6
CMR,soyb,crop,produce,ghg,6.077608617397323e-7
CMR,soyb,crop,produce,nutrient,0
CMR,soyb,crop,produce,water,9.140217867962346e-7
CMR,spis,crop,produce,disturbance,4.434360657976378e-5
CMR,spis,crop,produce,ghg,1.1544567660956157e-5
CMR,spis,crop,produce,nutrient,5.988570603509132e-6
CMR,spis,crop,produce,water,9.1325961731589e-6
CMR,sugb,crop,produce,disturbance,0
CMR,sugb,crop,produce,ghg,0
CMR,sugb,crop,produce,nutrient,0
CMR,sugb,crop,produce,water,0
CMR,sugc,crop,produce,disturbance,8.108121993325446e-5
CMR,sugc,crop,produce,ghg,7.400660551970585e-6
CMR,sugc,crop,produce,nutrient,0
CMR,sugc,crop,produce,water,5.154920369861242e-5
CMR,swpo,crop,produce,disturbance,3.129200914299033e-5
CMR,swpo,crop,produce,ghg,5.016210557801547e-6
CMR,swpo,crop,produce,nutrient,0
CMR,swpo,crop,produce,water,1.8462021361229349e-6
CMR,tnut,crop,produce,disturbance,2.315414865323526e-5
CMR,tnut,crop,produce,ghg,1.882920405976663e-6
CMR,tnut,crop,produce,nutrient,9.183077343005089e-7
CMR,tnut,crop,produce,water,5.607937529713789e-5
CMR,vege,crop,produce,disturbance,3.1176981369055806e-4
CMR,vege,crop,produce,ghg,2.7382716058778257e-5
CMR,vege,crop,produce,nutrient,1.127611095145085e-5
CMR,vege,crop,produce,water,1.1744777082924046e-5
CMR,whea,crop,produce,disturbance,3.9075868127575535e-7
CMR,whea,crop,produce,ghg,2.3195870234926278e-8
CMR,whea,crop,produce,nutrient,2.442020878517695e-9
CMR,whea,crop,produce,water,2.803990832628126e-7
CMR,xfru,crop,produce,disturbance,2.7670406347822084e-5
CMR,xfru,crop,produce,ghg,1.186247195070061e-6
CMR,xfru,crop,produce,nutrient,6.114102453114902e-7
CMR,xfru,crop,produce,water,6.502298580812025e-5
CMR,xmil,crop,produce,disturbance,4.074345318009606e-5
CMR,xmil,crop,produce,ghg,1.9534044038552235e-6
CMR,xmil,crop,produce,nutrient,5.1893369882468685e-8
CMR,xmil,crop,produce,water,3.866736900762122e-6
CMR,xoil,crop,produce,disturbance,3.6739200070526096e-4
CMR,xoil,crop,produce,ghg,1.6975551884536673e-5
CMR,xoil,crop,produce,nutrient,1.4356308729494285e-6
CMR,xoil,crop,produce,water,1.9091766165274526e-4
CMR,xpul,crop,produce,disturbance,3.1127169913621253e-4
CMR,xpul,crop,produce,ghg,2.4722439490959333e-5
CMR,xpul,crop,produce,nutrient,1.3851448433049577e-6
CMR,xpul,crop,produce,water,4.045772857615651e-5
CMR,yams,crop,produce,disturbance,2.626327089799568e-5
CMR,yams,crop,produce,ghg,4.9959787372833016e-6
CMR,yams,crop,produce,nutrient,0
CMR,yams,crop,produce,water,5.1024458901012366e-8
COD,bana,crop,produce,disturbance,4.7425185470053196e-5
COD,bana,crop,produce,ghg,2.7565881954759774e-8
COD,bana,crop,produce,nutrient,1.1726798472335836e-8
COD,bana,crop,produce,water,2.1318127676864135e-5
COD,barl,crop,produce,disturbance,6.750029363239938e-7
COD,barl,crop,produce,ghg,2.4432479521064994e-8
COD,barl,crop,produce,nutrient,0
COD,barl,crop,produce,water,5.9028256957248054e-8
COD,cass,crop,produce,disturbance,0.0010394279154056357
COD,cass,crop,produce,ghg,1.7583271531992393e-4
COD,cass,crop,produce,nutrient,7.068766219507787e-12
COD,cass,crop,produce,water,0
COD,cnut,crop,produce,disturbance,2.2447720197950558e-10
COD,cnut,crop,produce,ghg,7.258917071567313e-12
COD,cnut,crop,produce,nutrient,3.319218639547214e-12
COD,cnut,crop,produce,water,1.8324055570971633e-12
COD,coco,crop,produce,disturbance,1.0218538761588854e-5
COD,coco,crop,produce,ghg,4.7215714093061616e-7
COD,coco,crop,produce,nutrient,2.1459987183850455e-7
COD,coco,crop,produce,water,1.1519580058504192e-8
COD,maiz,crop,produce,disturbance,8.385218335486573e-4
COD,maiz,crop,produce,ghg,2.9117640980870065e-5
COD,maiz,crop,produce,nutrient,2.495872475314911e-9
COD,maiz,crop,produce,water,4.344287134632865e-6
COD,ocer,crop,produce,disturbance,3.9844702877709135e-9
COD,ocer,crop,produce,ghg,0
COD,ocer,crop,produce,nutrient,0
COD,ocer,crop,produce,water,0
COD,oilp,crop,produce,disturbance,9.902878947194207e-5
COD,oilp,crop,produce,ghg,7.63615509566443e-6
COD,oilp,crop,produce,nutrient,3.400199197458049e-6
COD,oilp,crop,produce,water,0
COD,orts,crop,produce,disturbance,7.116202153034746e-5
COD,orts,crop,produce,ghg,8.451154834770245e-6
COD,orts,crop,produce,nutrient,0
COD,orts,crop,produce,water,1.0317715380733906e-5
COD,plnt,crop,produce,disturbance,1.475929161493917e-4
COD,plnt,crop,produce,ghg,1.0162483900194238e-10
COD,plnt,crop,produce,nutrient,4.6469058499677327e-11
COD,plnt,crop,produce,water,3.9285411673818516e-5
COD,pota,crop,produce,disturbance,1.152903663643141e-5
COD,pota,crop,produce,ghg,8.44940725034258e-7
COD,pota,crop,produce,nutrient,1.8065556946351278e-8
COD,pota,crop,produce,water,2.433604271000562e-6
COD,rice,crop,produce,disturbance,2.3407747059388847e-4
COD,rice,crop,produce,ghg,1.1921721078257239e-4
COD,rice,crop,produce,nutrient,8.056169050647018e-7
COD,rice,crop,produce,water,1.9571883779319205e-4
COD,sorg,crop,produce,disturbance,5.523429788711e-6
COD,sorg,crop,produce,ghg,8.35075773899722e-8
COD,sorg,crop,produce,nutrient,1.5835276051527835e-10
COD,sorg,crop,produce,water,3.2912375180242033e-7
COD,soyb,crop,produce,disturbance,2.1167863034266494e-5
COD,soyb,crop,produce,ghg,8.22889995143094e-7
COD,soyb,crop,produce,nutrient,1.473341795624704e-11
COD,soyb,crop,produce,water,1.237510191867836e-6
COD,spis,crop,produce,disturbance,2.4651826227655725e-5
COD,spis,crop,produce,ghg,7.033870557997276e-6
COD,spis,crop,produce,nutrient,3.2159556760579675e-6
COD,spis,crop,produce,water,1.1913543607134149e-4
COD,sugb,crop,produce,disturbance,0
COD,sugb,crop,produce,ghg,0
COD,sugb,crop,produce,nutrient,0
COD,sugb,crop,produce,water,0
COD,sugc,crop,produce,disturbance,2.4092351908187807e-5
COD,sugc,crop,produce,ghg,2.3875024321264327e-5
COD,sugc,crop,produce,nutrient,4.972931727328747e-6
COD,sugc,crop,produce,water,8.224472634689645e-5
COD,swpo,crop,produce,disturbance,2.8021769167594127e-5
COD,swpo,crop,produce,ghg,5.453246186946011e-6
COD,swpo,crop,produce,nutrient,4.3608985140497384e-8
COD,swpo,crop,produce,water,1.3718373932977255e-6
COD,tnut,crop,produce,disturbance,0
COD,tnut,crop,produce,ghg,0
COD,tnut,crop,produce,nutrient,0
COD,tnut,crop,produce,water,0
COD,vege,crop,produce,disturbance,5.446338725464803e-5
COD,vege,crop,produce,ghg,6.162691601291773e-6
COD,vege,crop,produce,nutrient,2.2617427335429593e-6
COD,vege,crop,produce,water,1.8197906899086727e-5
COD,whea,crop,produce,disturbance,3.84344245531839e-6
COD,whea,crop,produce,ghg,1.8314883922684963e-7
COD,whea,crop,produce,nutrient,2.610148948586623e-8
COD,whea,crop,produce,water,1.3483877703570892e-6
COD,xfru,crop,produce,disturbance,3.832381329964455e-5
COD,xfru,crop,produce,ghg,3.2589848820339696e-7
COD,xfru,crop,produce,nutrient,1.4889682447006529e-07
COD,xfru,crop,produce,water,1.8563165756079925e-4
COD,xmil,crop,produce,disturbance,3.248763082832791e-5
COD,xmil,crop,produce,ghg,8.988959380073818e-7
COD,xmil,crop,produce,nutrient,4.221595782306851e-8
COD,xmil,crop,produce,water,1.694110605331309e-6
COD,xoil,crop,produce,disturbance,3.551257620450286e-4
COD,xoil,crop,produce,ghg,5.703350732477844e-6
COD,xoil,crop,produce,nutrient,2.0864614936915026e-7
COD,xoil,crop,produce,water,7.035718699882099e-5
COD,xpul,crop,produce,disturbance,3.2487064069450775e-4
COD,xpul,crop,produce,ghg,1.635661560831351e-5
COD,xpul,crop,produce,nutrient,9.069809497356109e-7
COD,xpul,crop,produce,water,3.065809248836299e-5
COD,yams,crop,produce,disturbance,1.159402276868985e-5
COD,yams,crop,produce,ghg,7.405024976095258e-7
COD,yams,crop,produce,nutrient,1.7997520568164584e-8
COD,yams,crop,produce,water,0
COG,bana,crop,produce,disturbance,6.684874830381001e-6
COG,bana,crop,produce,ghg,5.7792563079572965e-8
COG,bana,crop,produce,nutrient,3.0761980653133396e-8
COG,bana,crop,produce,water,5.542249013131976e-6
COG,barl,crop,produce,disturbance,0
COG,barl,crop,produce,ghg,0
COG,barl,crop,produce,nutrient,0
COG,barl,crop,produce,water,0
COG,cass,crop,produce,disturbance,6.698124596911147e-5
COG,cass,crop,produce,ghg,8.242236927240842e-6
COG,cass,crop,produce,nutrient,0
COG,cass,crop,produce,water,0
COG,cnut,crop,produce,disturbance,5.450306354436201e-7
COG,cnut,crop,produce,ghg,4.720569598320307e-9
COG,cnut,crop,produce,nutrient,2.5126774277274362e-9
COG,cnut,crop,produce,water,4.928911704641119e-9
COG,coco,crop,produce,disturbance,2.4306390951069253e-6
COG,coco,crop,produce,ghg,2.4132041195210155e-8
COG,coco,crop,produce,nutrient,1.2015695139578e-8
COG,coco,crop,produce,water,1.0998191866748703e-8
COG,maiz,crop,produce,disturbance,7.2953966819939235e-6
COG,maiz,crop,produce,ghg,1.679915792504797e-7
COG,maiz,crop,produce,nutrient,2.661083374586299e-10
COG,maiz,crop,produce,water,6.81250670790396e-7
COG,ocer,crop,produce,disturbance,1.8745529344348404e-6
COG,ocer,crop,produce,ghg,6.608840030791071e-8
COG,ocer,crop,produce,nutrient,0
COG,ocer,crop,produce,water,1.2899069485203e-7
COG,oilp,crop,produce,disturbance,6.3390115955965725e-6
COG,oilp,crop,produce,ghg,4.344527539062422e-8
COG,oilp,crop,produce,nutrient,1.7942136431929393e-8
COG,oilp,crop,produce,water,0
COG,orts,crop,produce,disturbance,3.833789942382012e-6
COG,orts,crop,produce,ghg,4.50102932156957e-7
COG,orts,crop,produce,nutrient,0
COG,orts,crop,produce,water,6.22802811076866e-7
COG,plnt,crop,produce,disturbance,6.300064786533211e-6
COG,plnt,crop,produce,ghg,5.41509807429882e-8
COG,plnt,crop,produce,nutrient,2.8823629246301476e-8
COG,plnt,crop,produce,water,1.3970193522181557e-6
COG,pota,crop,produce,disturbance,3.422715994482263e-7
COG,pota,crop,produce,ghg,4.408159446959827e-8
COG,pota,crop,produce,nutrient,1.1816431820978485e-10
COG,pota,crop,produce,water,1.325223655928892e-7
COG,rice,crop,produce,disturbance,1.282382099465422e-6
COG,rice,crop,produce,ghg,4.7526960828744465e-7
COG,rice,crop,produce,nutrient,0
COG,rice,crop,produce,water,2.7268048610298845e-7
COG,sorg,crop,produce,disturbance,7.295508950003871e-10
COG,sorg,crop,produce,ghg,1.6508134234591348e-11
COG,sorg,crop,produce,nutrient,0
COG,sorg,crop,produce,water,6.533230366968747e-11
COG,soyb,crop,produce,disturbance,2.2111004398247873e-8
COG,soyb,crop,produce,ghg,1.2073479689703502e-9
COG,soyb,crop,produce,nutrient,4.953682551023761e-11
COG,soyb,crop,produce,water,1.6773558215041809e-9
COG,spis,crop,produce,disturbance,0
COG,spis,crop,produce,ghg,0
