iso3c,product,tonnes,million_kcal,tonnes_protein
WLF,orts,2647.0289916992188,2349.7498309540592,40.221773653857454
WSM,orts,0,0,0
XKO,orts,0,0,0
XMI,orts,0,0,0
YEM,orts,0,0,0
ZAF,orts,893.70001220703125,793.3314894519038,13.579828448484712
ZMB,orts,131.59999644756317,116.82043165220978,1.9996703045418682
ZWE,orts,1203.0999970659614,1067.9837748629393,18.28118086983246
ABW,plnt,0,0,0
AFG,plnt,0,0,0
AGO,plnt,54.5,41.982972271823755,0.4352569443671944
AIA,plnt,0,0,0
ALA,plnt,0,0,0
ALB,plnt,0,0,0
AND,plnt,0,0,0
ARE,plnt,0,0,0
ARG,plnt,0,0,0
ARM,plnt,0,0,0
ASM,plnt,0,0,0
ATG,plnt,0,0,0
AUS,plnt,0,0,0
AUT,plnt,0,0,0
AZE,plnt,0,0,0
BDI,plnt,924.2999725341796,712.0157819770628,7.381797829796491
BEL,plnt,0,0,0
BEN,plnt,429.8999938964844,331.16476189749187,3.433338673887327
BES,plnt,0,0,0
BFA,plnt,0,0,0
BGD,plnt,0,0,0
BGR,plnt,0,0,0
BHR,plnt,0,0,0
BHS,plnt,138.08192944526672,106.36862046129463,1.1027728198655655
BIH,plnt,0,0,0
BLM,plnt,0,0,0
BLR,plnt,0,0,0
BLZ,plnt,10310.384761810305,7942.39628563149,82.34250581056214
BMU,plnt,0,0,0
BOL,plnt,477396.4636210501,367752.7063278764,3812.662862521152
BRA,plnt,354.8000025898218,273.3130031334218,2.833562660343459
BRB,plnt,0,0,0
BRN,plnt,0,0,0
BTN,plnt,0,0,0
BWA,plnt,0,0,0
CAF,plnt,86050.99946895242,66287.6463241789,687.234772267877
CAN,plnt,0,0,0
CCK,plnt,0,0,0
CHE,plnt,0,0,0
CHL,plnt,9,6.932967898099336,0.07187729356522476
CHN,plnt,35.30000019073486,27.19264090280725,0.28191871961799336
CIV,plnt,1856416.5610423384,1430052.935911833,14826.022015265018
CMR,plnt,3712583.762707554,2859913.7828729236,29650.052555290848
COD,plnt,2064520.981851816,1590361.9657923514,16488.020076014338
COG,plnt,73415.94845330715,56554.49042614379,586.3266310386408
COK,plnt,0,0,0
COL,plnt,3481169.99525246,2681648.869434658,27801.897522134797
COM,plnt,0,0,0
CPV,plnt,0,0,0
CRI,plnt,80654.4446413219,62130.51950414608,644.1359105360515
CUB,plnt,737492.4898594916,568112.4174761339,5889.884910642137
CUW,plnt,0,0,0
CXR,plnt,0,0,0
CYM,plnt,0,0,0
CYP,plnt,0,0,0
CZE,plnt,0,0,0
DEU,plnt,0,0,0
DJI,plnt,0,0,0
DMA,plnt,5982.44775390625,4608.4575810987235,47.778017049571005
DNK,plnt,0,0,0
DOM,plnt,1133701.4709049463,873323.9893124435,9054.154826617994
DZA,plnt,0,0,0
ECU,plnt,786665.7430218309,605992.038100535,6282.600505431757
EGY,plnt,0,0,0
ERI,plnt,0,0,0
ESH,plnt,0,0,0
ESP,plnt,0,0,0
EST,plnt,0,0,0
ETH,plnt,1.2999999523162842,1.0014286596599407,0.010382275356379528
FIN,plnt,0,0,0
FJI,plnt,0,0,0
FLK,plnt,0,0,0
FRA,plnt,0,0,0
FRO,plnt,0,0,0
FSM,plnt,308.5233860015869,237.66474788465692,2.463980665263691
GAB,plnt,284926.82486984134,219487.61445888685,2275.5298928641078
GBR,plnt,0,0,0
GEO,plnt,0,0,0
GGY,plnt,0,0,0
GHA,plnt,4080287.061978996,3143166.579525604,32586.66566491697
GIB,plnt,0,0,0
GIN,plnt,487619.7180651724,375627.9835362321,3894.30951372917
GLP,plnt,3818.026750564575,2941.1396550831914,30.492158843356798
GMB,plnt,0,0,0
GNB,plnt,55318.302412867546,42613.33497841797,441.7922068955069
GNQ,plnt,39290.7848546505,30266.8611209355,313.79058637842235
GRC,plnt,0,0,0
GRD,plnt,71.70000040531158,55.23264456708162,0.5726224419732573
GRL,plnt,0,0,0
GTM,plnt,367135.2601063251,282815.219175278,2932.076540978609
GUF,plnt,3047.9869863688946,2347.955103368898,24.342339489135753
GUM,plnt,0,0,0
GUY,plnt,9728.027120321987,7493.78885967023,77.6915845708724
HKG,plnt,0,0,0
HND,plnt,100300.66334825754,77264.58657239313,801.0378026966097
HRV,plnt,0,0,0
HTI,plnt,295871.8700476885,227918.90855458254,2362.941029012193
HUN,plnt,0,0,0
IDN,plnt,0,0,0
IMN,plnt,0,0,0
IND,plnt,32.10000038146973,24.72758579707845,0.2563623500958585
IOT,plnt,0,0,0
IRL,plnt,0,0,0
IRN,plnt,0,0,0
IRQ,plnt,0,0,0
ISL,plnt,0,0,0
ISR,plnt,0,0,0
ITA,plnt,0,0,0
JAM,plnt,45034.859211444855,34691.692578707814,359.66486624550987
JEY,plnt,0,0,0
JOR,plnt,0,0,0
JPN,plnt,0,0,0
KAZ,plnt,0,0,0
KEN,plnt,52640.93333230913,40550.87787987628,420.4097576304232
KGZ,plnt,0,0,0
KHM,plnt,0,0,0
KIR,plnt,0,0,0
KNA,plnt,0,0,0
KOR,plnt,0,0,0
KWT,plnt,0,0,0
LAO,plnt,0,0,0
LBN,plnt,0,0,0
LBR,plnt,50487.0957788676,38891.71270035062,403.208422728143
LBY,plnt,0,0,0
LCA,plnt,1224.0098650455477,942.8912334797426,9.775390710734442
LIE,plnt,0,0,0
LKA,plnt,649578.6533665955,500389.77234235586,5187.772840192685
LSO,plnt,0,0,0
LTU,plnt,0,0,0
LUX,plnt,0,0,0
LVA,plnt,0,0,0
MAC,plnt,0,0,0
MAF,plnt,0,0,0
MAR,plnt,0,0,0
MCO,plnt,0,0,0
MDA,plnt,0,0,0
MDG,plnt,0,0,0
MDV,plnt,0,0,0
MEX,plnt,0,0,0
MHL,plnt,0,0,0
MKD,plnt,0,0,0
MLI,plnt,427.200008392334,329.0848826946465,3.4117756015869194
MLT,plnt,0,0,0
MMR,plnt,1060009.4414935485,816556.8255063308,8465.623312015749
MNE,plnt,0,0,0
MNG,plnt,0,0,0
MNP,plnt,0,0,0
MOZ,plnt,0,0,0
MRT,plnt,0,0,0
MSR,plnt,0,0,0
MTQ,plnt,12208.868621826172,9404.854914137015,97.50449267002898
MUS,plnt,0,0,0
MWI,plnt,379746.1461610794,292529.76008463354,3032.7916919869617
MYS,plnt,0,0,0
MYT,plnt,0,0,0
"NAM",plnt,0,0,0
NCL,plnt,242.1650337576866,186.54693389824257,1.934018580292645
NER,plnt,0,0,0
NFK,plnt,0,0,0
NGA,plnt,3083240.2119932696,2375111.7124309256,24623.884649949567
NIC,plnt,242576.0356464386,186863.54088721768,1937.300991783055
NIU,plnt,0,0,0
NLD,plnt,0,0,0
NOR,plnt,0,0,0
NPL,plnt,0,0,0
NRU,plnt,0,0,0
NZL,plnt,0,0,0
OMN,plnt,0,0,0
PAK,plnt,0,0,0
PAN,plnt,211458.58377844095,162892.84145705335,1688.785633681075
PCN,plnt,0,0,0
PER,plnt,1918585.3961506635,1477943.4401416385,15322.525083230477
PHL,plnt,0,0,0
PLW,plnt,0,0,0
PNG,plnt,0,0,0
POL,plnt,0,0,0
PRI,plnt,91159.7208738327,70223.04649088645,728.0348909524913
PRK,plnt,0,0,0
PRT,plnt,0,0,0
PRY,plnt,0,0,0
PSE,plnt,0,0,0
PYF,plnt,0,0,0
QAT,plnt,0,0,0
REU,plnt,0,0,0
ROU,plnt,0,0,0
RUS,plnt,0,0,0
RWA,plnt,3896.299925804138,3001.435811885213,31.117277065020836
SAU,plnt,0,0,0
SDN,plnt,0,0,0
SEN,plnt,0,0,0
SGP,plnt,0,0,0
SHN,plnt,0,0,0
SJM,plnt,0,0,0
SLB,plnt,0,0,0
SLE,plnt,46006.84652143717,35440.44333621189,367.42751260350883
SLV,plnt,95518.90063244104,73581.05241627268,762.8488957539442
SMR,plnt,0,0,0
SOM,plnt,0,0,0
SPM,plnt,0,0,0
SRB,plnt,0,0,0
SSD,plnt,0,0,0
STP,plnt,0,0,0
SUR,plnt,17776.7397916317,13693.951812027517,141.97154940396936
SVK,plnt,0,0,0
SVN,plnt,0,0,0
SWE,plnt,0,0,0
SWZ,plnt,0,0,0
SXM,plnt,0,0,0
SYC,plnt,0,0,0
SYR,plnt,0,0,0
TCA,plnt,0,0,0
TCD,plnt,0,0,0
TGO,plnt,0,0,0
THA,plnt,65.90000009536743,50.76473168288062,0.5263015169781183
TJK,plnt,0,0,0
TKL,plnt,0,0,0
TKM,plnt,0,0,0
TLS,plnt,0,0,0
TON,plnt,2720.0147705078125,2095.308342920744,21.723033351281945
TTO,plnt,5807.668830394745,4473.820173768765,46.38216860576541
TUN,plnt,0,0,0
TUR,plnt,0,0,0
TUV,plnt,0,0,0
TWN,plnt,0,0,0
TZA,plnt,632543.350214608,487266.97124378703,5051.722675122907
UGA,plnt,5562447.940325975,4284919.222792084,44423.74483867667
UKR,plnt,0,0,0
URY,plnt,0,0,0
USA,plnt,0,0,0
UZB,plnt,0,0,0
VCT,plnt,2471.762469291687,1904.0722057028902,19.740399625420384
VEN,plnt,518959.708955884,399770.1113997909,4144.602149905076
VGB,plnt,0,0,0
VIR,plnt,0,0,0
VNM,plnt,0,0,0
VUT,plnt,0,0,0
WLF,plnt,0,0,0
WSM,plnt,0,0,0
XKO,plnt,0,0,0
XMI,plnt,0,0,0
YEM,plnt,0,0,0
ZAF,plnt,0,0,0
ZMB,plnt,33.60000020265579,25.883080309015977,0.26834189759532245
ZWE,plnt,0,0,0
ABW,pota,0,0,0
AFG,pota,547134.0653067231,387718.73607461975,9152.00552392563
AGO,pota,802756.1244341135,568861.6550813221,13427.839630251332
AIA,pota,0,0,0
ALA,pota,23574.499706864357,16705.732304956935,394.33470738118666
ALB,pota,255155.69141872227,180812.4341949963,4268.033093527279
AND,pota,2.0999999046325684,1.488134920505299,0.03512705924582905
ARE,pota,561.3509217631072,397.7933082238304,9.389813324740853
ARG,pota,2229750.746977508,1580081.0006134626,37297.42388070001
ARM,pota,612030.8820859343,433706.9378196459,10237.545729351461
ASM,pota,0,0,0
ATG,pota,0,0,0
AUS,pota,1033342.0115398763,732263.0485865361,17284.889385229002
AUT,pota,716171.6218796968,507504.78475881973,11979.525778288664
AZE,pota,922494.4677802324,653712.5208664754,15430.723473930584
BDI,pota,203253.5830314159,144032.74683947925,3399.857608241556
BEL,pota,4689000.349887848,3322793.0856266255,78433.71455916451
BEN,pota,33.33333355933428,23.621190447232756,0.5575723980828402
BES,pota,0,0,0
BFA,pota,1641.4962520897388,1163.2228597842316,27.457589865486863
BGD,pota,9260156.803392172,6562077.778233864,154896.23401451416
BGR,pota,220911.56720608473,156545.82496776246,3695.22574368632
BHR,pota,73.73008620738983,52.247771885627955,1.233295820963486
BHS,pota,0,0,0
BIH,pota,358905.4822154641,254333.24071463503,6003.473671414912
BLM,pota,0,0,0
BLR,pota,6029477.300770611,4272702.919594038,100856.10284949435
BLZ,pota,1258.8534767627716,892.0685255449858,21.05705841343873
BMU,pota,992.8900909423828,703.5973731691981,16.60824315857865
BOL,pota,1037920.0954808892,735507.2423441628,17361.46778195825
BRA,pota,3746599.679468751,2654974.318747376,62670.016613229265
BRB,pota,0,0,0
BRN,pota,0,0,0
BTN,pota,102665.44970417024,72752.40370112668,1717.302618110862
BWA,pota,3.5000000596046448,2.4802250223814237,0.05854510239877791
CAF,pota,1336.343280211091,946.9805673218223,22.35324367071998
CAN,pota,4720164.893233314,3344877.393883822,78955.00923067877
CCK,pota,0,0,0
CHE,pota,530021.8658890724,375592.4205143759,8865.766823893198
CHL,pota,1618999.1138699057,1147280.5843000687,27081.276368821276
CHN,pota,93474526.09189177,66239387.03433716,1563564.4595803819
CIV,pota,78.7999997138977,55.840493635915806,1.3181011353453889
CMR,pota,324300.799437806,229811.12681318153,5424.6351965024105
COD,pota,104637.6013534516,74149.94078260631,1750.291137621384
COG,pota,5698.0599365234375,4037.8487408342844,95.31242765059291
COK,pota,0,0,0
COL,pota,3869006.956917003,2741716.486541234,64717.54417623537
COM,pota,0,0,0
CPV,pota,4396.12824511528,3115.253454128308,73.53479253869106
CRI,pota,102063.13847541808,72325.58445673468,1707.2276546929436
CUB,pota,172233.87467557192,122051.07382778537,2880.9856164855755
CUW,pota,0,0,0
CXR,pota,0,0,0
CYM,pota,0,0,0
CYP,pota,142920.71455025673,101278.72183071352,2390.659350216253
CZE,pota,773561.415292263,548173.2416808535,12939.494713935746
DEU,pota,13017948.05633706,9224982.845581992,217753.4540003165
DJI,pota,0,0,0
DMA,pota,124.39999771118164,88.1542805294457,2.0808601372514106
DNK,pota,2444296.7330961227,1732115.947516576,40886.17145574431
DOM,pota,79493.33062362671,56331.81267643451,1329.6986006068344
DZA,pota,4558943.253071517,3230629.9826641115,76258.22715312715
ECU,pota,329719.91699421406,233651.30702282072,5515.281707030402
EGY,pota,5155302.424310446,3653231.386562521,86233.62948228519
ERI,pota,365.5124981105328,259.0152081052505,6.1139903615691535
ESH,pota,0,0,0
ESP,pota,2400176.1256319582,1700850.5095817975,40148.15847348808
EST,pota,87121.74474292994,61737.57932145588,1457.3003943637575
ETH,pota,1005809.5376175046,712752.5544187034,16824.34896304998
FIN,pota,625065.5157028735,442943.7446492888,10455.578285591033
FJI,pota,45.71566832065582,32.39575501509796,0.7646938392805879
FLK,pota,0,0,0
FRA,pota,9158950.282587709,6490359.223647397,153203.33515079512
FRO,pota,0,0,0
FSM,pota,0,0,0
GAB,pota,0,0,0
GBR,pota,6421156.473276675,4550260.767551596,107407.787669873
GEO,pota,188816.14944013208,133801.8658559752,3158.3601757892993
GGY,pota,0,0,0
GHA,pota,0,0,0
GIB,pota,0,0,0
GIN,pota,6126.233541578054,4341.267846861294,102.47456111501577
GLP,pota,0,0,0
GMB,pota,0,0,0
GNB,pota,0,0,0
GNQ,pota,0,0,0
GRC,pota,435135.0465016067,308352.23201976117,7278.578691684701
GRD,pota,0,0,0
GRL,pota,0,0,0
GTM,pota,546461.2315918207,387241.94207828154,9140.750918764063
GUF,pota,0,0,0
GUM,pota,0,0,0
GUY,pota,0,0,0
HKG,pota,0,0,0
HND,pota,28698.632119178772,20336.875507981193,480.04695071689997
HRV,pota,179736.13897694647,127367.44620718753,3006.4772805617995
HTI,pota,26133.69511270523,18519.269554852614,437.14280867886504
HUN,pota,486246.7973098159,344571.8437721575,8133.533729938454
IDN,pota,1162800.1679071635,824001.7209595251,19450.35821145981
IMN,pota,0,0,0
IND,pota,50176056.492962226,35556545.34826673,839303.5186631287
IOT,pota,0,0,0
IRL,pota,372499.7623947859,263966.6330825844,6230.867531867009
IRN,pota,5211836.826844215,3693293.6829630183,87179.29014772162
IRQ,pota,428242.5962333679,303467.99563985196,7163.28749172452
ISL,pota,7426.509934186935,5262.69012972968,124.22450775947367
ISR,pota,575370.0732346773,407727.77956103126,9624.31408030363
ITA,pota,1400551.1449192015,992480.553027744,23427.259656470513
JAM,pota,17229.980087280273,12209.779148527614,288.20883753146927
JEY,pota,0,0,0
JOR,pota,108467.31428551674,76863.81212000242,1814.3514038920664
JPN,pota,2487353.850502491,1762627.7584206455,41606.39525706527
KAZ,pota,3884207.9278340936,2752488.4373386633,64971.81342873431
KEN,pota,1383859.5742074847,980652.3099885924,23148.05688507848
KGZ,pota,1444098.6146780252,1023339.8451185657,24155.685665847785
KHM,pota,0,0,0
KIR,pota,0,0,0
KNA,pota,62.79999828338623,44.502321284405696,1.0504663621517856
KOR,pota,462134.7720176279,327485.20164314745,7730.207739729035
KWT,pota,53212.35712957382,37708.17640145231,890.0922411364592
LAO,pota,1340.616245649755,950.0085432133262,22.42471829783221
LBN,pota,473717.6441998482,335693.2384797621,7923.95643299524
LBR,pota,0,0,0
LBY,pota,347857.6244273931,246504.33418233617,5818.674255850669
LCA,pota,0,0,0
LIE,pota,0,0,0
LKA,pota,81458.74153900146,57724.57303316567,1362.5743667030465
LSO,pota,130708.6526800394,92624.81871369344,2186.386092925839
LTU,pota,286531.5855169594,203046.51314264862,4792.863065399337
LUX,pota,21113.88917350769,14962.055816032567,353.17565218529904
LVA,pota,423106.69574451447,299828.51315757044,7077.37840175044
MAC,pota,0,0,0
MAF,pota,0,0,0
MAR,pota,1823562.446217358,1292241.466274222,30503.042378925187
MCO,pota,0,0,0
MDA,pota,208303.72030687332,147611.45444626297,3484.3321222085465
MDG,pota,248942.4877408892,176409.53620400184,4164.103767999127
MDV,pota,0,0,0
MEX,pota,1663810.6243635416,1179035.6207927188,27830.8462047687
MHL,pota,0,0,0
MKD,pota,173366.70383128524,122853.83701928107,2899.934644426178
MLI,pota,300547.601061821,212978.7622502042,5027.311365777215
MLT,pota,8899.264251708984,6306.336429138907,148.85952229067632
MMR,pota,502701.9705820083,356232.56714423763,8408.78224073961
MNE,pota,247493.32984167337,175382.61116919975,4139.863454811483
MNG,pota,129594.9479432553,91835.60776835744,2167.756962426797
MNP,pota,0,0,0
MOZ,pota,258095.3320478201,182895.5685152629,4317.204967445927
MRT,pota,2598.2686388492584,1841.2259380563528,43.46168598012708
MSR,pota,220.85806131362915,156.50790878174726,3.6943307414293476
MTQ,pota,0,0,0
MUS,pota,14817.554372787476,10500.248142863205,247.85577808027043
MWI,pota,1182451.5927796066,837927.4223492524,19779.070971987316
MYS,pota,0,0,0
MYT,pota,0,0,0
"NAM",pota,14689.678825967014,10409.630964127888,245.7167818358677
NCL,pota,2712.785451889038,1922.3766410128324,45.37722838916147
NER,pota,199594.4946269989,141439.78613513973,3338.651407763099
NFK,pota,0,0,0
NGA,pota,1305891.244911015,925401.1677082627,21843.867243710567
NIC,pota,55306.26648187637,39191.99533909139,925.1174226669301
NIU,pota,0,0,0
NLD,pota,7586130.989354372,5375803.309267717,126894.51657679756
NOR,pota,303930.9301022291,215376.31002222275,5083.90489199042
NPL,pota,2625014.298296019,1860178.8673907144,43909.06522137495
NRU,pota,0,0,0
NZL,pota,482232.52485758066,341727.1869684045,8066.386304861195
OMN,pota,17972.477247595787,12735.939149870503,300.62871511466676
PAK,pota,3898868.8063794374,2762877.659395524,65217.04846332747
PAN,pota,22221.49417334795,15746.94426995702,371.7027513363691
PCN,pota,0,0,0
PER,pota,4864979.085344434,3447497.9015276195,81377.34110541007
PHL,pota,114623.4395828247,81226.26233236704,1917.325969541449
PLW,pota,0,0,0
PNG,pota,1260.4948770403862,893.2316803938298,21.084514397922682
POL,pota,9646092.227165878,6835565.400738376,161351.84216290363
PRI,pota,0,0,0
PRK,pota,1714320.8662443757,1214828.981840128,28675.739699837526
PRT,pota,550745.3262454271,390277.8045289026,9212.411706166957
PRY,pota,4716.281339377165,3342.1253689450355,78.89004835801948
PSE,pota,0,0,0
PYF,pota,657.5909118652344,465.9924018067029,10.999636176007565
QAT,pota,91.3391284942627,64.72616804457205,1.5278452970414476
REU,pota,0,0,0
ROU,pota,3597450.036140129,2549281.5555579094,60175.164901026226
RUS,pota,28270939.08315771,20033796.950331815,472892.8558132771
RWA,pota,830082.9572271109,588226.4246017206,13884.940257924187
SAU,pota,496607.9323145151,351914.1140182414,8306.846215506297
SDN,pota,424999.9832763672,301170.16430931195,7109.047747617586
SEN,pota,108663.85583758354,77003.08848202306,1817.6389882050407
SGP,pota,0,0,0
SHN,pota,0,0,0
SJM,pota,0,0,0
SLB,pota,0,0,0
SLE,pota,30.5,21.613389112678583,0.5101787407867724
SLV,pota,7154.509308815002,5069.940773826221,119.67470656126163
SMR,pota,0,0,0
SOM,pota,0,0,0
SPM,pota,0,0,0
SRB,pota,847221.7988070846,600371.6197495412,14171.624605983694
SSD,pota,0,0,0
STP,pota,0,0,0
SUR,pota,0,0,0
SVK,pota,224262.30117222667,158920.2747062311,3751.2740464914923
SVN,pota,75360.4324683845,53403.09346357152,1260.566903012033
SWE,pota,889297.0827654898,630187.6684124742,14875.42511051304
SWZ,pota,8459.91086359322,5994.9949296202285,141.5103826739779
SXM,pota,0,0,0
SYC,pota,0,0,0
SYR,pota,549226.8459751159,389201.7551865366,9187.011825766402
TCA,pota,0,0,0
TCD,pota,48223.50520262122,34172.897781033855,806.6428577245135
TGO,pota,0,0,0
THA,pota,125149.83605074884,88685.64275254965,2093.402812001379
TJK,pota,785121.0800182819,556364.8328852978,13132.855212094357
TKL,pota,0,0,0
TKM,pota,308393.66926056147,218538.76634803996,5158.553896720185
TLS,pota,1313.3172131478786,930.6634739719258,21.968082690405833
TON,pota,0,0,0
TTO,pota,0,0,0
TUN,pota,401253.78011104465,284342.7568023993,6711.840926983123
TUR,pota,4774227.420790598,3383188.031408756,79859.32241864353
TUV,pota,0,0,0
TWN,pota,215998.75720524788,153064.43237154128,3613.0483266387264
TZA,pota,1453412.5443233624,1029940.0282527554,24311.48136742925
UGA,pota,708809.565928936,502287.7690233081,11856.379403385026
UKR,pota,24786507.9789358,17564604.645680387,414608.1780063854
URY,pota,80996.21029084921,57396.80687437591,1354.8375270388874
USA,pota,21342509.228178725,15124064.150477385,356999.81912335387
UZB,pota,2801213.73602885,1985040.0808056276,46856.38349251833
VCT,pota,0,0,0
VEN,pota,203848.6884006783,144454.45975452557,3409.8120380096134
VGB,pota,0,0,0
VIR,pota,0,0,0
VNM,pota,302855.0453608632,214613.89967613964,5065.908383053313
VUT,pota,0,0,0
WLF,pota,0,0,0
WSM,pota,0,0,0
XKO,pota,91279.79969191553,64684.12553667963,1526.8528939701732
XMI,pota,0,0,0
YEM,pota,223545.5678738505,158412.3718974502,3739.285125453935
ZAF,pota,2410259.769076228,1707996.1393993227,40316.829310043504
ZMB,pota,64876.63147819042,45973.89771993382,1085.202562427235
ZWE,pota,58504.03036437929,41458.045013944014,978.6069685983647
ABW,rice,0,0,0
AFG,rice,325563.4321835288,927206.2534024265,19218.671245969665
AGO,rice,64455.33664066976,183569.11523373218,3804.9295543948583
AIA,rice,0,0,0
ALA,rice,0,0,0
ALB,rice,0,0,0
AND,rice,0,0,0
ARE,rice,0,0,0
ARG,rice,756768.2585776546,2155279.7162247323,44673.56875261722
ARM,rice,0,0,0
ASM,rice,0,0,0
ATG,rice,0,0,0
AUS,rice,1313690.8235898574,3741397.9159159544,77549.83994390369
AUT,rice,0,0,0
AZE,rice,9839.6155792316,28023.27348298872,580.852510786194
BDI,rice,39467.78235205771,112404.43792877937,2329.8634270573834
BEL,rice,0,0,0
BEN,rice,336011.463139047,956962.2968644499,19835.4397532774
BES,rice,0,0,0
BFA,rice,241123.7017086478,686721.4864038122,14234.022296881927
BGD,rice,53286190.40239953,151759331.90569448,3145592.145977113
BGR,rice,0,0,0
BHR,rice,0,0,0
BHS,rice,0,0,0
BIH,rice,0,0,0
BLM,rice,0,0,0
BLR,rice,0,0,0
BLZ,rice,16525.394675578238,47064.405177119625,975.5276424927179
BMU,rice,0,0,0
BOL,rice,358959.70546030864,1022319.0036731962,21190.121149425577
BRA,rice,12089233.098993868,34430195.22508221,713652.006268574
BRB,rice,0,0,0
BRN,rice,1922.5086717381903,5475.314136789064,113.48959519763719
BTN,rice,137206.19203830184,390763.9086189854,8099.560445133165
BWA,rice,0,0,0
CAF,rice,0,0,0
CAN,rice,0,0,0
CCK,rice,0,0,0
CHE,rice,0,0,0
CHL,rice,152560.05824983894,434491.7949782129,9005.93038077074
CHN,rice,194531087.18313223,554025491.4615017,11483565.54241668
CIV,rice,1589227.445886433,4526127.569124509,93815.32690178049
CMR,rice,345120.51617601694,982904.9246399542,20373.165672019215
COD,rice,961709.3843253484,2738953.0486322674,56771.660034268
COG,rice,1155.284286604072,3290.255320791065,68.19878003793072
COK,rice,0,0,0
COL,rice,3235036.857218769,9213400.853661142,190970.8022504007
COM,rice,0,0,0
CPV,rice,0,0,0
CRI,rice,144655.03403428782,411978.24719799194,8539.280731050674
CUB,rice,366231.8475050041,1043030.0999233157,21619.41047800167
CUW,rice,0,0,0
CXR,rice,67014.351266607,190857.20145337773,3955.993390034087
CYM,rice,0,0,0
CYP,rice,0,0,0
CZE,rice,0,0,0
DEU,rice,0,0,0
DJI,rice,0,0,0
DMA,rice,0,0,0
DNK,rice,0,0,0
DOM,rice,496669.1046907669,1414516.0488462325,29319.386938091335
DZA,rice,393.8739792716926,1121.755026920028,23.251181710411714
ECU,rice,908728.0682430802,2588062.000287265,53644.06523919312
EGY,rice,5796464.432622568,16508359.165235221,342177.0792019721
ERI,rice,4.085633335179708,11.635903799393887,0.24118324153840875
ESH,rice,0,0,0
ESP,rice,0,0,0
EST,rice,0,0,0
ETH,rice,121556.61507176378,346193.8365775505,7175.734102471789
FIN,rice,0,0,0
FJI,rice,6375.311801144032,18156.91931297344,376.3476161157659
FLK,rice,0,0,0
FRA,rice,0,0,0
FRO,rice,0,0,0
FSM,rice,143.90273971063323,409.83570927039545,8.494871267771714
GAB,rice,1130.133224905347,3218.624973579276,66.71406173577692
GBR,rice,0,0,0
GEO,rice,0,0,0
GGY,rice,0,0,0
GHA,rice,610928.6409006497,1739927.7689958774,36064.359640974035
GIB,rice,0,0,0
GIN,rice,2180180.3417566684,6209164.318191184,128700.47770453211
GLP,rice,0,0,0
GMB,rice,39332.88360370681,112020.24563111186,2321.9000797039644
GNB,rice,160064.32431313378,455863.9815730519,9448.922462054146
GNQ,rice,0,0,0
GRC,rice,32426.131493830555,92349.7817094526,1914.180461788489
GRD,rice,0,0,0
GRL,rice,0,0,0
GTM,rice,0,0,0
GUF,rice,3850.49737987618,10966.235444152193,227.30268808442614
GUM,rice,0,0,0
GUY,rice,398560.86959648854,1135103.3135780713,23527.858374354095
HKG,rice,0,0,0
HND,rice,48087.774007326574,136954.21648786654,2838.719058215076
HRV,rice,0,0,0
HTI,rice,157461.11921604277,448450.0406745815,9295.24997306705
HUN,rice,0,0,0
IDN,rice,77820748.33288163,221633873.3584431,4593916.977389149
IMN,rice,0,0,0
IND,rice,167624878.84919733,477396478.0147173,9895237.366315011
IOT,rice,0,0,0
IRL,rice,0,0,0
IRN,rice,1702507.6077444092,4848750.0263111135,100502.48514568116
IRQ,rice,316543.3082640064,901516.8961900623,18686.194993816494
ISL,rice,0,0,0
ISR,rice,0,0,0
ITA,rice,0,0,0
JAM,rice,0,0,0
JEY,rice,0,0,0
JOR,rice,0,0,0
JPN,rice,8661040.714210562,24666686.480507445,511278.840556444
KAZ,rice,258745.10221217969,736907.3215604243,15274.249391490119
KEN,rice,87033.51142371654,247871.8678765798,5137.765111444782
KGZ,rice,29769.12198232302,84782.60557453976,1757.3317888383542
KHM,rice,9710756.509693429,27656282.220235176,573245.6979512697
KIR,rice,0,0,0
KNA,rice,0,0,0
KOR,rice,5400761.38839406,15381394.95233732,318817.92406881816
KWT,rice,0,0,0
LAO,rice,3836417.445449576,10926135.721771568,226471.52093185365
LBN,rice,0,0,0
LBR,rice,236871.91513166545,674612.377355938,13983.03069170378
LBY,rice,0,0,0
LCA,rice,0,0,0
LIE,rice,0,0,0
LKA,rice,2173610.0807445603,6190452.182568168,128312.62184017712
LSO,rice,0.8224203123199183,2.3422570876397852,0.04854914295034842
LTU,rice,0,0,0
LUX,rice,0,0,0
LVA,rice,0,0,0
MAC,rice,0,0,0
MAF,rice,0,0,0
MAR,rice,0,0,0
MCO,rice,0,0,0
MDA,rice,242.64675268408448,691.0591430601637,14.323931092201635
MDG,rice,3311451.0237413147,9431028.775117313,195481.68584405846
MDV,rice,0,0,0
MEX,rice,221924.4555020373,632041.9389374775,13100.651762788064
MHL,rice,0,0,0
MKD,rice,0,0,0
MLI,rice,4215078.123304583,12004563.19155829,248824.63053222475
MLT,rice,0,0,0
MMR,rice,23710708.578612056,67528214.45345338,1399691.329351922
MNE,rice,0,0,0
MNG,rice,0,0,0
MNP,rice,0,0,0
MOZ,rice,94529.86785940714,269221.527813165,5580.290271331075
MRT,rice,218163.3730694148,621330.3577021387,12878.627420813391
MSR,rice,0,0,0
MTQ,rice,0,0,0
MUS,rice,0,0,0
