GENuS_foodID,GENuS_FoodName,FCT_FoodName,general,Calories,Protein,Region
215,Marine Fish; Other,Isabelita,angel fish,83,20.3,LATIN
215,Marine Fish; Other,"Jurel, carne, crudo",mackerel,148.96,19,LATIN
215,Marine Fish; Other,"Jurel, crudo",mackerel,112.3,22,LATIN
215,Marine Fish; Other,"Jurel, filete, crudo",mackerel,122.2,21.9,LATIN
215,Marine Fish; Other,"Jurel, músculo claro, crudo",mackerel,NA,NA,LATIN
215,Marine Fish; Other,"Jurel, músculo oscuro, crudo",mackerel,NA,NA,LATIN
215,Marine Fish; Other,"Maito, filete",,71.5,14.3,LATIN
215,Marine Fish; Other,"Marari, filete",,110.4,18.7,LATIN
215,Marine Fish; Other,"Marau, filete",,89.1,20.3,LATIN
215,Marine Fish; Other,"Matuku, filete",,84.5,18.7,LATIN
215,Marine Fish; Other,"Mero, filete, crudo",grouper,238.5,12.2,LATIN
215,Marine Fish; Other,Mojarra,mojarra,NA,19.2,LATIN
215,Marine Fish; Other,"Mojarra, carne, crudo",mojarra,99.7,20,LATIN
215,Marine Fish; Other,"Mori, filete",shark,86.5,18.6,LATIN
215,Marine Fish; Other,"Nanue, filete",,110.8,20.8,LATIN
215,Marine Fish; Other,"Picúa, carne, crudo",,84.2,17.9,LATIN
215,Marine Fish; Other,"Porco, cru",triggerfish,80.82,18.63,LATIN
215,Marine Fish; Other,"Porco, cru",triggerfish,NA,NA,LATIN
215,Marine Fish; Other,"Raea, filete",,94.9,18.1,LATIN
215,Marine Fish; Other,"Roncador, cru",croaker,84.2,17.9,LATIN
215,Marine Fish; Other,Sargo,seabream,NA,20.6,LATIN
216,Crustaceans,"Camarão, cru",shrimp,45.72,10.62,LATIN
216,Crustaceans,"Camarão, de malásia, cru",shrimp,NA,NA,LATIN
216,Crustaceans,"Camarão, marinho, sete-barbas, cru",shrimp,NA,NA,LATIN
216,Crustaceans,Camarón,,83.4,17.8,LATIN
216,Crustaceans,"Camarón, carne, crudo",,91.4,21,LATIN
216,Crustaceans,"Camarón, carne, crudo",,89.1,20.1,LATIN
216,Crustaceans,"Camarón, crudo",,NA,NA,LATIN
216,Crustaceans,"Camarón, crudo",,84.1,18.1,LATIN
216,Crustaceans,Cangrejo,crab,NA,18.9,LATIN
216,Crustaceans,"Cangrejo de río, entero, crudo",crab,89.8,12.2,LATIN
216,Crustaceans,"Cangrejo, entero",crab,81.2,16.1,LATIN
216,Crustaceans,"Caranguejo, cru",crab,61.93,13.3,LATIN
216,Crustaceans,"Centolla, carne de pata, cruda",crab,83.25,18.8,LATIN
216,Crustaceans,"Centolla, carne, cruda",crab,NA,13.93,LATIN
216,Crustaceans,"Jaiba, carne",Jaiba,NA,17.4,LATIN
216,Crustaceans,"Lagosta, crua",lobster,91.98,21.38,LATIN
216,Crustaceans,"Langosta, cruda",lobster,72.9,16.2,LATIN
216,Crustaceans,"Langosta, entera",lobster,83.9,16.2,LATIN
216,Crustaceans,Langostino,lobster,71,14.6,LATIN
216,Crustaceans,"Langostino, cola, crudo",lobster,96.55,22,LATIN
216,Crustaceans,"Siri, azul, carne, cru",crab,107.44,19.21,LATIN
217,Cephalopods,"Calamar, aletas, tentáculos, crudo",squid,78.95,18.41,LATIN
217,Cephalopods,"Calamar, entero, crudo",squid,79.82,18.47,LATIN
217,Cephalopods,"Calamar, fresco",squid,75.5,16.4,LATIN
217,Cephalopods,"Calamar, grande",squid,46.6,10.6,LATIN
217,Cephalopods,Pulpo,octopus,68.2,13.6,LATIN
217,Cephalopods,"Pulpo, crudo",octopus,59.4,12.6,LATIN
218,Molluscs; Other,"Almeja, blanca",clam,NA,14.4,LATIN
218,Molluscs; Other,"Almeja, carne",clam,62.3,14,LATIN
218,Molluscs; Other,"Almeja, de agua dulce",clam,62.3,6,LATIN
218,Molluscs; Other,"Aruá, cru",,114.85,13.01,LATIN
218,Molluscs; Other,Caracol,snail,82.4,16.9,LATIN
218,Molluscs; Other,Concha de abanico,conch,80.2,13.9,LATIN
218,Molluscs; Other,"Concha, cruda",conch,NA,NA,LATIN
218,Molluscs; Other,Chanque,,97.5,21.9,LATIN
218,Molluscs; Other,"Cholga, carne, cruda, fresca",mussel,82,14.2,LATIN
218,Molluscs; Other,"Chorito, carne, crudo",mussel,NA,NA,LATIN
218,Molluscs; Other,"Chorito, carne, crudo, fresco",mussel,72.2,10,LATIN
218,Molluscs; Other,Choro,mussel,93.8,13.3,LATIN
218,Molluscs; Other,"Guacuco, carne, crudo",,121.4,18.3,LATIN
218,Molluscs; Other,Macha,clam,110,15.7,LATIN
218,Molluscs; Other,"Macha, carne, cruda",clam,80.4,14.2,LATIN
218,Molluscs; Other,"Macha, carne, cruda, fresca",clam,111.5,17.6,LATIN
218,Molluscs; Other,"Marisco, cru",,108.27,4.44,LATIN
218,Molluscs; Other,"Mejillón blanco, carne, crudo",mussel,104.5,17.4,LATIN
218,Molluscs; Other,"Mejillón rojo, carne, crudo",mussel,121.9,17.3,LATIN
218,Molluscs; Other,"Mejillón, carne, crudo",mussel,64.4,11.86,LATIN
218,Molluscs; Other,"Michole, cru",,83.53,19.33,LATIN
218,Molluscs; Other,"Ostión, carne",oyster,27.8,6.4,LATIN
218,Molluscs; Other,"Ostra, carne, cruda",oyster,62.2,9,LATIN
218,Molluscs; Other,"Ostra, crua",oyster,84.67,14.19,LATIN
218,Molluscs; Other,"Ostra, cruda",oyster,86.7,10.9,LATIN
218,Molluscs; Other,"Ostra, fresca",oyster,86.2,4.2,LATIN
218,Molluscs; Other,"Pepitonas, carne, cruda",clam,103.5,17.5,LATIN
219,Aquatic Animals; Others,Erizo,urchin,141.9,16.3,LATIN
219,Aquatic Animals; Others,"Erizo, carne, crudo, fresco",urchin,122.7,14.4,LATIN
219,Aquatic Animals; Others,"Estrella de mar, ovas, crudas",seastar,111.6,18.3,LATIN
219,Aquatic Animals; Others,"Piure, carne, crudo, fresco",tunicate,NA,8.8,LATIN
219,Aquatic Animals; Others,"Rana, cabeza, cruda",frog,103,17,LATIN
219,Aquatic Animals; Others,"Rana, carne, cruda",frog,NA,17.5,LATIN
219,Aquatic Animals; Others,"Tortuga, carne",turtle,257.1,10.5,LATIN
219,Aquatic Animals; Others,"Tortuga, carne, fresca",turtle,83.7,19.8,LATIN
212,Freshwater Fish,Squaliobarbus [gold fish heads],,103,16.6,NEASIA
212,Freshwater Fish,Sense of fish [Monkey Fish],,113,16.6,NEASIA
212,Freshwater Fish,Clarias [Cat Fish (fish)],,109,18.1,NEASIA
212,Freshwater Fish,"Catfish [Ge tooth fish, yellow fin fish]",,114,17.5,NEASIA
212,Freshwater Fish,Fish (eel) [eel],,146,15.4,NEASIA
212,Freshwater Fish,White beak,,124,17.8,NEASIA
212,Freshwater Fish,Carp [carp kidnapper],,89,18,NEASIA
212,Freshwater Fish,Tilapia,,137,22.7,NEASIA
212,Freshwater Fish,"Herring [Peel fish, bluefish scales, green mix]",,109,17.6,NEASIA
212,Freshwater Fish,"Argus [blackfish, grouper, raw fish]",,98,18.4,NEASIA
212,Freshwater Fish,Fish (whitebait) [noodles fish],,118,20.1,NEASIA
212,Freshwater Fish,"Catfish [Beard catfish, silver carp Hu, Wang shrimp]",,85,18.5,NEASIA
212,Freshwater Fish,Oyster flower,,105,17.2,NEASIA
212,Freshwater Fish,"Chub [silver carp, fat, and even sub-fish]",,103,17.3,NEASIA
212,Freshwater Fish,"Carp [hi head fish, sea fish attached]",,117,15.6,NEASIA
212,Freshwater Fish,"Bream [gurnard, Wuchang]",,104,17.8,NEASIA
212,Freshwater Fish,"EEL [eel, eel]",,108,17.1,NEASIA
212,Freshwater Fish,"Bighead [Pangtou, put a good fish, flowers silver carp]",,135,18.3,NEASIA
212,Freshwater Fish,"Mandarin [mandarin fish, Atka]",,181,18.6,NEASIA
212,Freshwater Fish,Trout [rainbow trout],,100,15.3,NEASIA
212,Freshwater Fish,Salmon [salmon],,117,19.9,NEASIA
212,Freshwater Fish,White croaker [rice sub (fish)],,99,18.6,NEASIA
212,Freshwater Fish,Dogs female fish [stud dog female fish],,139,17.2,NEASIA
213,Demersal Fish,Sea carp [ninety-nine fish],carp,150,19.1,NEASIA
213,Demersal Fish,Moray [carp hook],carp,100,16.7,NEASIA
213,Demersal Fish,Matchmaker fish [wing Lepidotrigla],matchmaker,206,17,NEASIA
213,Demersal Fish,Nibea [Huangpojing chicken (fish)],,122,18.8,NEASIA
213,Demersal Fish,Yellow croaker (large yellow croaker),croaker,105,18,NEASIA
213,Demersal Fish,Yellow croaker (small yellow croaker),croaker,137,18.4,NEASIA
213,Demersal Fish,"Yellow bream [red rainbow, boss fish]",bream,97,17.7,NEASIA
213,Demersal Fish,"Cynoglossidae [pattern tongue, tongue fish]",tongue fish,99,17.9,NEASIA
213,Demersal Fish,"Maximus [Piankou fish, halibut]",halibut,81,18.5,NEASIA
213,Demersal Fish,Bass [bass flower],bass,83,17.7,NEASIA
213,Demersal Fish,"Bream [black sea bream, bronze basin fish, bigeye fish]",bream,112,20.8,NEASIA
213,Demersal Fish,"Flounder [halibut, goggle-eyed fish]",flounder,105,18.6,NEASIA
213,Demersal Fish,Skate [husband Fish],skate,106,17.9,NEASIA
213,Demersal Fish,"Cod [cod narrow, Pollack]",cod,107,21.1,NEASIA
213,Demersal Fish,Codfish,cod,90,20.8,NEASIA
213,Demersal Fish,Hammerhead shark,shark,88,20.4,NEASIA
213,Demersal Fish,Mullet [supercilious edge fish],mullet,89,20.2,NEASIA
213,Demersal Fish,"Green face fin dolphin [bread fish, rubber fish]",rubber fish,117,27.4,NEASIA
213,Demersal Fish,Participation fish [blue circle Senate side of the fish],participation fish,119,18.9,NEASIA
214,Pelagic Fish,"Octopus [silver pomfret, saury]",octopus,83,18.1,NEASIA
214,Pelagic Fish,embankment fish,embankment fish,124,18.5,NEASIA
214,Pelagic Fish,Gold fish [red three fish],gold fish,127,17.7,NEASIA
214,Pelagic Fish,sardines [Sand Mullet],sardines,191,17.6,NEASIA
214,Pelagic Fish,"Sand Diamond Fish [scaly hi, sand shuttle parva]",sand diamond fish,101,18.6,NEASIA
214,Pelagic Fish,Oil Shu [incense barracuda],barracuda,89,19.8,NEASIA
214,Pelagic Fish,Jaw needle fish [needle of fish],needle fish,84,18.4,NEASIA
214,Pelagic Fish,"Bayu [mackerel, Spanish mackerel swallow, Pakistan Fish]",mackerel,145,15.9,NEASIA
214,Pelagic Fish,"Mackerel [blue mackerel, mackerel fish bar, brick Fish]",mackerel,180,20.2,NEASIA
214,Pelagic Fish,Anchovy (large) [large anchovies],anchovy,121,21.2,NEASIA
214,Pelagic Fish,Anchovy (small) [small anchovies],anchovy,155,19.9,NEASIA
214,Pelagic Fish,"Pomfret [butterfish, silver pomfret, pomfret thorn]",pomfret,106,13.2,NEASIA
214,Pelagic Fish,Shad fish [Kuaiyu force fish],shad,124,15.5,NEASIA
214,Pelagic Fish,White croaker [rice sub (fish)],croaker,140,18.5,NEASIA
214,Pelagic Fish,Dogs female fish [stud dog female fish],dogfish,159,20.7,NEASIA
215,Marine Fish; Other,Sea carp [ninety-nine fish],carp,150,19.1,NEASIA
215,Marine Fish; Other,Moray [carp hook],carp,100,16.7,NEASIA
215,Marine Fish; Other,Matchmaker fish [wing Lepidotrigla],matchmaker,206,17,NEASIA
215,Marine Fish; Other,Nibea [Huangpojing chicken (fish)],,122,18.8,NEASIA
215,Marine Fish; Other,Yellow croaker (large yellow croaker),croaker,105,18,NEASIA
215,Marine Fish; Other,Yellow croaker (small yellow croaker),croaker,137,18.4,NEASIA
215,Marine Fish; Other,"Yellow bream [red rainbow, boss fish]",bream,97,17.7,NEASIA
215,Marine Fish; Other,"Cynoglossidae [pattern tongue, tongue fish]",tongue fish,99,17.9,NEASIA
215,Marine Fish; Other,"Maximus [Piankou fish, halibut]",halibut,81,18.5,NEASIA
215,Marine Fish; Other,Bass [bass flower],bass,83,17.7,NEASIA
215,Marine Fish; Other,"Bream [black sea bream, bronze basin fish, bigeye fish]",bream,112,20.8,NEASIA
215,Marine Fish; Other,"Flounder [halibut, goggle-eyed fish]",flounder,105,18.6,NEASIA
215,Marine Fish; Other,Skate [husband Fish],skate,106,17.9,NEASIA
215,Marine Fish; Other,"Cod [cod narrow, Pollack]",cod,107,21.1,NEASIA
215,Marine Fish; Other,Codfish,cod,90,20.8,NEASIA
215,Marine Fish; Other,Hammerhead shark,shark,88,20.4,NEASIA
215,Marine Fish; Other,Mullet [supercilious edge fish],mullet,89,20.2,NEASIA
215,Marine Fish; Other,"Green face fin dolphin [bread fish, rubber fish]",rubber fish,117,27.4,NEASIA
215,Marine Fish; Other,Participation fish [blue circle Senate side of the fish],participation fish,119,18.9,NEASIA
215,Marine Fish; Other,"Octopus [silver pomfret, saury]",octopus,83,18.1,NEASIA
215,Marine Fish; Other,embankment fish,embankment fish,124,18.5,NEASIA
215,Marine Fish; Other,Gold fish [red three fish],gold fish,127,17.7,NEASIA
215,Marine Fish; Other,sardines [Sand Mullet],sardines,191,17.6,NEASIA
215,Marine Fish; Other,"Sand Diamond Fish [scaly hi, sand shuttle parva]",sand diamond fish,101,18.6,NEASIA
215,Marine Fish; Other,Oil Shu [incense barracuda],barracuda,89,19.8,NEASIA
215,Marine Fish; Other,Jaw needle fish [needle of fish],needle fish,84,18.4,NEASIA
215,Marine Fish; Other,"Bayu [mackerel, Spanish mackerel swallow, Pakistan Fish]",mackerel,145,15.9,NEASIA
215,Marine Fish; Other,"Mackerel [blue mackerel, mackerel fish bar, brick Fish]",mackerel,180,20.2,NEASIA
215,Marine Fish; Other,Anchovy (large) [large anchovies],anchovy,121,21.2,NEASIA
215,Marine Fish; Other,Anchovy (small) [small anchovies],anchovy,155,19.9,NEASIA
215,Marine Fish; Other,"Pomfret [butterfish, silver pomfret, pomfret thorn]",pomfret,106,13.2,NEASIA
215,Marine Fish; Other,Shad fish [Kuaiyu force fish],shad,124,15.5,NEASIA
215,Marine Fish; Other,Shrimp (Oriental shrimp) [Chinese shrimp],shrimp,140,18.5,NEASIA
215,Marine Fish; Other,Shrimp (shrimp),shrimp,159,20.7,NEASIA
216,Crustaceans,Prawns (shrimp),shrimp,84,18.3,NEASIA
216,Crustaceans,Prawns (shrimp),shrimp,79,16.8,NEASIA
216,Crustaceans,Jiang shrimp [prawn],prawn,87,16.4,NEASIA
216,Crustaceans,Shrimp (lobster),lobster,101,18.2,NEASIA
216,Crustaceans,Shrimp ponds [grass shrimp],shrimp,87,10.3,NEASIA
216,Crustaceans,Goby,goby,90,18.9,NEASIA
216,Crustaceans,Crayfish,crayfish,96,21.2,NEASIA
216,Crustaceans,Crab (crab),crab,81,11.6,NEASIA
216,Crustaceans,Crab (crab),crab,93,14.8,NEASIA
216,Crustaceans,Crab,crab,95,13.8,NEASIA
216,Crustaceans,Sea cucumber,sea cucumber,103,17.5,NEASIA
216,Crustaceans,Jellyfish,jellyfish,62,11.6,NEASIA
217,Cephalopods,Cuttlefish [Man maindroni],cuttlefish,78,16.5,NEASIA
217,Cephalopods,"Squid (fresh) [squid, Loligo Taiwan gun",squid,33,3.7,NEASIA
217,Cephalopods,Octopus [octopus vulgaris],octopus,83,15.2,NEASIA
217,Cephalopods,Abalone [Haliotis],abalone,84,17.4,NEASIA
217,Cephalopods,Razor fish,razor fish ,52,10.6,NEASIA
218,Molluscs; Other,Mussel,mussel,84,12.6,NEASIA
218,Molluscs; Other,Fluminea [clam],clam,40,7.3,NEASIA
218,Molluscs; Other,Oyster [Oyster],oyster,54,10.9,NEASIA
218,Molluscs; Other,Oysters,oyster,47,7,NEASIA
218,Molluscs; Other,"Granosa [blood cockle, clam beads]",cockle,73,5.3,NEASIA
218,Molluscs; Other,scallop (fresh),scallop,57,10.9,NEASIA
218,Molluscs; Other,Silver cockle [clam],cockle,71,10,NEASIA
218,Molluscs; Other,"mussel (fresh) [mussel, mussel]",mussel,60,11.1,NEASIA
218,Molluscs; Other,Mejillon [Coelomactra],mejillon,71,12.2,NEASIA
218,Molluscs; Other,clam (mean),clam,80,11.4,NEASIA
218,Molluscs; Other,Lo (mean),lobster,42,9.5,NEASIA
218,Molluscs; Other,Red flower stalk [seaweed sprouts],seaweed sprouts,62,10.1,NEASIA
218,Molluscs; Other,Kelp [Jiang cabbage] (Fresh),kelp,100,15.7,NEASIA
212,Freshwater Fish,"Black-bass (Micropterus spp.), boiled",,86,18,OldAfrica
212,Freshwater Fish,Bottle-nose (Mormyrus spp.):,,91,18.6,OldAfrica
212,Freshwater Fish,Bull-dog (Gnathonemus spp.):,,107,19.4,OldAfrica
212,Freshwater Fish,"Carp (Cyprinus carpio), boiled",,128,16.2,OldAfrica
212,Freshwater Fish,"Carp, African; rhino-fish; mud-sucker (Labeo spp.):",,86,18.8,OldAfrica
212,Freshwater Fish,"Catfish; mudfish; bayad; blolo (Synodontis spp.; Arius spp.; Clarias spp.; Eutropius spp.), flesh:",,90,17.6,OldAfrica
212,Freshwater Fish,"Catfish, electric (Malapterurus electricus), raw",,85,18.1,OldAfrica
212,Freshwater Fish,Cichlids; St. Peter's fish; “breams” (Tilapia spp.):,,101,19.7,OldAfrica
212,Freshwater Fish,Citharinus; lianga (Citharinus spp.):,,135,23.8,OldAfrica
212,Freshwater Fish,"Climbing-perch (Ctenopoma spp.; Anabas spp.), raw",,103,20,OldAfrica
212,Freshwater Fish,"Cornish-jackkk; taraza (Mormyrops spp.), raw",,87,18.1,OldAfrica
212,Freshwater Fish,Distichodus (Distichodus spp.):,,82,18.1,OldAfrica
212,Freshwater Fish,Gambusia (Gambusia holbrooki):,,98,13.5,OldAfrica
212,Freshwater Fish,"Globe-fish (Tetraodon spp.), raw",,89,19.5,OldAfrica
212,Freshwater Fish,"(Gnathobagrus depressus), raw",,79,18.1,OldAfrica
212,Freshwater Fish,"Gold-fish (Carassius auratus), boiled",,144,18,OldAfrica
212,Freshwater Fish,Karmout (Clarias lazerae) raw,,77,15.7,OldAfrica
212,Freshwater Fish,"Perch, Madagascar (Paratilapia polleni), cooked",,77,16,OldAfrica
212,Freshwater Fish,"Perch, Nile (Lates niloticus):",,107,21.9,OldAfrica
212,Freshwater Fish,Pike (Hepsetus odoë):,,86,18.8,OldAfrica
212,Freshwater Fish,Razor-fish (Papyrocranus after):,,88,18.5,OldAfrica
212,Freshwater Fish,"Sail-fin (Polypterus spp.), raw",,85,18.3,OldAfrica
212,Freshwater Fish,"Silver-minnow (Micralestes spp.), dried, whole",,423,57,OldAfrica
212,Freshwater Fish,"Smelt (Sillago sihama), raw",,93,20.1,OldAfrica
212,Freshwater Fish,Snake-head (Parophiocephalus spp.; Ophiocephalus spp.):,,88,19.4,OldAfrica
212,Freshwater Fish,"Spiny-eel (Mastacembelus spp.), raw",,87,18.8,OldAfrica
212,Freshwater Fish,Spot-tail (Alestes spp.):,,98,21,OldAfrica
212,Freshwater Fish,"Tiger-fish(Therapon spp.), raw",,97,20.7,OldAfrica
212,Freshwater Fish,"Trout (Salmo spp.), boiled",,99,18,OldAfrica
212,Freshwater Fish,"Tylochromis (Tylochromis spp.), raw",,109,24.5,OldAfrica
212,Freshwater Fish,Whitebait; ndagala (Stolothrissa tanganicae and Limnothrissa miodon):,,97,16.2,OldAfrica
213,Demersal Fish,"Barbel-eel (Plotosus anguillaris), raw",eel,87,19,OldAfrica
213,Demersal Fish,"Bream, gilt-head (Chrysophrys aurata), raw",bream,92,18.4,OldAfrica
213,Demersal Fish,Cod (Gadus spp.):,cod,96,17.8,OldAfrica
213,Demersal Fish,Conger-eel (Conger conger):,eel,122,21,OldAfrica
213,Demersal Fish,Croaker; cassava fish (Otolithus spp.):,croaker,88,17.4,OldAfrica
213,Demersal Fish,Dogfish (Mustelus spp.) raw,dogfish,106,21.4,OldAfrica
213,Demersal Fish,"Drum; corb (Umbrina spp.), raw",drum,101,18.8,OldAfrica
213,Demersal Fish,Eel (Anguilla spp.),eel,261,11.9,OldAfrica
213,Demersal Fish,"Genyomyrus, sp. (Genyomyrus donyi), raw",elephant fish,93,19.8,OldAfrica
213,Demersal Fish,Gobies (Gobius spp.):,goby,92,16.3,OldAfrica
213,Demersal Fish,Grunter (Pomadasys spp.; Pristipoma spp.):,grunter,104,19.6,OldAfrica
213,Demersal Fish,"Gurnard (Trigla spp.), raw",gurnard,102,18,OldAfrica
213,Demersal Fish,Kabeljaauw; meagre (Sciaena spp.):,drum,101,18.6,OldAfrica
213,Demersal Fish,"Leiognathus, sp. (Leiognathus equulus), raw",ponyfish,94,19.6,OldAfrica
213,Demersal Fish,Lung-fish (Protopterus spp.):,lungfish,72,16.4,OldAfrica
213,Demersal Fish,Meagre (Corvina nigrita):,,99,22,OldAfrica
213,Demersal Fish,Mullet; harder; bouri (Mugil spp.; Valamugil spp.):,mullet,115,19.3,OldAfrica
213,Demersal Fish,"Mullet, striped (Mullus barbatus), raw",mullet,114,18.4,OldAfrica
213,Demersal Fish,"Parapristipoma (Parapristipoma mediterraneum; Diagramma mediterraneum), raw",grunt ,93,17.7,OldAfrica
213,Demersal Fish,"Ray (Pteroplatea spp.), raw",ray,79,18.1,OldAfrica
213,Demersal Fish,"Ray; skate (Raja spp.),",ray,102,19.9,OldAfrica
213,Demersal Fish,"sardinesau (Paracubiceps ledanoisi), raw, whole.",,107,18.9,OldAfrica
213,Demersal Fish,"Scorpion fish (Scorpaena spp.), raw",scorpion fish,154,27.7,OldAfrica
213,Demersal Fish,"Sea-bass (Dicentrarchus labrax; Morone labrax), raw",bass,89,18.4,OldAfrica
213,Demersal Fish,Sea-bream; stumpnose (Pagrus spp.):,bream,97,20,OldAfrica
213,Demersal Fish,"Sea-bream; steenbras (Pagellus spp.), raw",bream,123,19.9,OldAfrica
213,Demersal Fish,"Scavenger; sea bream (Lethrinus spp.), raw",bream,92,20.4,OldAfrica
213,Demersal Fish,"Sea-perch; grouper; rock-cod (Epinephelus spp.; Serranus spp.),",perch,91,19.2,OldAfrica
213,Demersal Fish,"Sea-perch; grouper; rock-cod (Epinephelus spp.; Serranus spp.),",grouper,91,19.2,OldAfrica
213,Demersal Fish,"Sea-perch; grouper; rock-cod (Epinephelus spp.; Serranus spp.),",cod,91,19.2,OldAfrica
213,Demersal Fish,"Shiny-nose (Polydactylus quadrifilis), raw",threadfin,87,19.8,OldAfrica
213,Demersal Fish,"Slimy; soapy (Secutor insidiator), raw",ponyfish,93,19.4,OldAfrica
213,Demersal Fish,"Smoked Sole (Solea spp.), unspecified:",sole,99,19,OldAfrica
213,Demersal Fish,Snapper (Lutjanus spp.):,snapper,90,19.8,OldAfrica
213,Demersal Fish,"ray (Dasyatis spp.), raw",ray,88,19.3,OldAfrica
213,Demersal Fish,Stockfish; cape-hake (Merluccius spp.):,hake,142,21.8,OldAfrica
213,Demersal Fish,"Threadfin (Galeoides decadactylus), raw",threadfin,87,19.2,OldAfrica
213,Demersal Fish,"Threadfin (Pentanemus quinquarius), raw",threadfin,88,19.2,OldAfrica
213,Demersal Fish,"Tongue-sole (Cynoglossus spp.), raw",sole,86,19,OldAfrica
213,Demersal Fish,"Turbot (Scophthalmus maximus; Psetta maxima), raw",turbot,134,18.6,OldAfrica
213,Demersal Fish,"Weakfish; drum (Larimus peli), raw",weakfish,89,19.5,OldAfrica
213,Demersal Fish,"Weever (Trachinus spp.), raw",weever,114,19.2,OldAfrica
213,Demersal Fish,"Wrasses (Labrus spp. and Crenilabrus spp.), raw.",wrass,97,18.5,OldAfrica
213,Demersal Fish,"Xenomystus; pele pele (Xenomystus spp.), raw",knifefish,88,19.7,OldAfrica
213,Demersal Fish,Zerba;sargo;breams (Diplodus spp.):,bream,175,20.8,OldAfrica
214,Pelagic Fish,"Albacore, long-finned (Thunnus alalunga; Germo alalunga), raw",albacore,170,24,OldAfrica
214,Pelagic Fish,Anchovy (Engraulis encrasicholus; E. hepsetus):,anchovy,99,21,OldAfrica
214,Pelagic Fish,Barracuda; sea-pike (Sphyraena spp.):,barracuda,94,19.7,OldAfrica
214,Pelagic Fish,"Barred-half-beak (Hemirhamphus spp.), raw",half beak,98,21.6,OldAfrica
214,Pelagic Fish,bluefish; elft; mayas (Pomatomus saltatrix; Temnodon saltator):,bluefish,106,18.6,OldAfrica
214,Pelagic Fish,"Bonito, Atlantic; belted bonito; pelamid (Sarda sarda):",bonito,151,22.6,OldAfrica
214,Pelagic Fish,"Bonito, striped bellied; skipjackkk (Euthynnus pelamys):",bonito,171,22,OldAfrica
214,Pelagic Fish,Butter-fish; butter-barbel (Schilbe spp.):,butterfish,85,19.1,OldAfrica
214,Pelagic Fish,Dog's teeth (Dentex spp.),dentex,92,18.8,OldAfrica
214,Pelagic Fish,Garrick; palometa; pampano (Trachinotus spp.; Lichia spp.):,pompano,106,19.9,OldAfrica
214,Pelagic Fish,Garrick; palometa; pampano (Trachinotus spp.; Lichia spp.):,leerfish,106,19.9,OldAfrica
214,Pelagic Fish,Horse-mackerel (Trachurus spp.):,mackerel,143,25,OldAfrica
214,Pelagic Fish,jackkk (Caranx spp.):,jackk,99,20,OldAfrica
214,Pelagic Fish,"John-Dory (Zeus faber), raw",john dory,119,21,OldAfrica
214,Pelagic Fish,"Mackerel, chub; mackerel, cape (Scomber japonicus), raw",mackerel,171,18.9,OldAfrica
214,Pelagic Fish,"Mackerel, chub; mackerel, cape (Scomber japonicus), raw",chub,171,18.9,OldAfrica
214,Pelagic Fish,"Mackerel, chub; mackerel, cape (Scomber japonicus), raw",cape,171,18.9,OldAfrica
214,Pelagic Fish,"Mackerel, rake-gilled (Rastrelliger spp.), raw",mackerel,88,19.6,OldAfrica
214,Pelagic Fish,"Mackerel, Spanish (Scomberomorus maculatus; Cybium tritor):",mackerel,111,20,OldAfrica
214,Pelagic Fish,"Mackerel, scad (Decapterus ronchus), raw",mackerel,97,19,OldAfrica
214,Pelagic Fish,sardines; pilchard (Sardina pilchardus; Clupea pilchardus):,sardines,143,17.6,OldAfrica
214,Pelagic Fish,"sardines, gilt (sardineslla aurita):",sardines,111,18.3,OldAfrica
214,Pelagic Fish,sardineslla (sardineslla spp.):,sardines,105,17.8,OldAfrica
214,Pelagic Fish,"Shad, West African (Ethmalosa dorsalis; E. fimbriata):",shad,108,19.1,OldAfrica
214,Pelagic Fish,"Silvery-batfish (Psettus sebe), raw",,106,20.7,OldAfrica
214,Pelagic Fish,"Spade-fish; sickle fish; (Drepane africana; D. punctata), raw",spade fish,99,18.9,OldAfrica
214,Pelagic Fish,"Swordfish; broadbill (Xiphias gladius),",swordfish,140,19.7,OldAfrica
214,Pelagic Fish,"Tuna (Thunnus sp.), unspecified:",tuna,232,27,OldAfrica
215,Marine Fish; Other,"Angel fish; seabat (Platax pinnatus), raw.",angel fish,84,18.6,OldAfrica
215,Marine Fish; Other,"Garfish (Tylosurus crocodilus), raw",garfish,96,21.1,OldAfrica
215,Marine Fish; Other,"Gerres(Gerres app.), raw.",gerres,101,21.2,OldAfrica
215,Marine Fish; Other,"Goat-fish (Upeneus spp.), raw",goat fish,96,20.4,OldAfrica
215,Marine Fish; Other,"Queenfish; leatherskin (Chorinemus spp.), raw",queen fish,96,20.8,OldAfrica
215,Marine Fish; Other,"Rabbit-fish (Siganus oramin), raw",rabbit fish,85,18.9,OldAfrica
215,Marine Fish; Other,"saurida (saurida gracilis), raw",saurida,94,20.6,OldAfrica
215,Marine Fish; Other,"Tunny, little (Euthynnus alletteratus), raw",tunny,110,22.3,OldAfrica
216,Crustaceans,Crab (Ocypode spp.; Cardisoma spp.; Grapsus spp.):,crab,242,31.2,OldAfrica
216,Crustaceans,"Prawn, marine; shrimp (Aristeus spp.; Palaemon spp.; Parapenaeus spp.; Penaeus spp.)",prawn,102,17.9,OldAfrica
218,Molluscs; Other,"“Oyster” (Etheria elliptica), raw",oyster,109,12.3,OldAfrica
