iso3c,product,tonnes,million_kcal,tonnes_protein,grouping,global_tonnes,global_kcal,global_protein,percent_tonnes,percent_kcal,percent_protein
TLS,reef-associated,19608.714053419015,13895.815474522906,2481.783691946179,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.42186546640998e-6,1.2995913979306485e-6,6.732162143163376e-6
TLS,small pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
TON,benthic,6.41305418011318,1.413592749015882,0.2440358194882671,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,7.920740957678542e-10,1.3220476194192214e-10,6.619790076251301e-10
TON,demersal,2136.437472314728,1457.2049061956086,252.33308278000217,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.6387065063254824e-7,1.3628354266694597e-7,6.84486417116839e-7
TON,forage fish,18.702038141420097,14.454302545949457,2.502719074152627,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.309882239232822e-9,1.3518233086963134e-9,6.788952099516253e-9
TON,large pelagic,3749.8836287130594,3312.6114140956606,551.9417682966244,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,4.631468253703662e-7,3.0980846761664485e-7,1.4972140762369747e-6
TON,medium pelagic,101.41822278787087,68.61156011315904,12.185858369156646,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.2526129493524392e-8,6.416823358452413e-9,3.3055731110254254e-8
TON,reef-associated,504.24198323673886,371.33831612209343,64.10624659665149,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,6.227875232349599e-8,3.472902200227968e-8,1.7389655991326116e-7
TON,small pelagic,6.1217324833385e-6,4.393150064844025e-6,7.23558372620206e-7,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,7.560930541191012e-16,4.1086469840920127e-16,1.9627465118455973e-15
TTO,benthic,365.69270978803297,80.60754648344627,13.915697202550794,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,4.5166579651310624e-8,7.53873525524621e-9,3.774814469397706e-8
TTO,demersal,13236.26745445731,8840.894305580134,1543.8519342876189,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.6348067988949567e-6,8.26835259190895e-7,4.187899848157298e-6
TTO,forage fish,7254.960096172995,7007.79942063729,925.2685354030276,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,8.96057603228712e-7,6.553970051042499e-7,2.509911652056891e-6
TTO,large pelagic,1305.523038871126,1046.9476339331677,185.0704704950168,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.6124469737439494e-7,9.791466658707231e-8,5.020278033606348e-7
TTO,medium pelagic,242.57140347358288,177.8621805151069,30.60945240523551,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.995990984471717e-8,1.663437170984435e-8,8.303213425658876e-8
TTO,reef-associated,683.3031200775368,503.8417594630903,85.57415178126472,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,8.439453118127511e-8,4.712126594635543e-8,2.3213105433994472e-7
TTO,small pelagic,0.16662508796126,0.15572555965267543,0.02103133916369903,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.0579806777310736e-11,1.456406773201639e-11,5.705025212203482e-11
TUN,benthic,3090.437486479164,681.2074090564932,117.60035443469354,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.816988612416281e-7,6.37092001285976e-8,3.1900630853408333e-7
TUN,demersal,57626.80854613126,36390.06006533103,6441.797094172205,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,7.117467120846718e-6,3.403341755494025e-6,1.7474215288004416e-5
TUN,forage fish,39016.24026497867,37036.74552180945,4976.191167355294,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,4.818882292305679e-6,3.4638223266376956e-6,1.3498567946404165e-5
TUN,large pelagic,35627.353386741575,33068.19740333381,5467.655539409707,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,4.400322050281992e-6,3.092668074733536e-6,1.4831729192888022e-5
TUN,medium pelagic,6327.320579898936,4706.158693670947,813.1968072245156,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,7.814851685641513e-7,4.401384982986246e-7,2.205902463741765e-6
TUN,reef-associated,20465.902550459898,13946.843567568974,2411.6839269747816,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.527736520143114e-6,1.304363746188803e-6,6.542007382490009e-6
TUN,small pelagic,2.97385784463784,2.1341350375184693,0.3514952259554672,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.673001501434509e-10,1.9959271493396318e-10,9.534766713792115e-10
TUR,benthic,1108.1929645178282,244.2726188109593,42.17004420231913,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.3687252838572855e-7,2.2845337485860248e-8,1.1439174819129876e-7
TUR,demersal,139650.14049379385,59363.102908798726,10527.138432457628,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.724814037880519e-5,5.551871211602675e-6,2.8556236815004593e-5
TUR,forage fish,470100.9851721142,393803.3477864588,61393.40128016283,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,5.8062009503123875e-5,3.683004025189423e-5,1.6653761295942684e-4
TUR,large pelagic,15208.582155679142,13774.877844067483,2226.9073995292515,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.8784067030380334e-6,1.2882808343646495e-6,6.040776938011384e-6
TUR,medium pelagic,4614.656168532383,3870.272104496421,577.1595794346955,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,5.69954581594589e-7,3.619630919737143e-7,1.5656206799341865e-6
TUR,reef-associated,3221.4882793365855,2205.4368228490557,384.2742775033029,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.9788489917876127e-7,2.0626113875137928e-7,1.0423941264480258e-6
TUR,small pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
TUV,benthic,3.7147071828164e-4,8.188115975427177e-5,1.4135567641525113e-5,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,4.58802194747671e-14,7.657848585017305e-15,3.834457195331765e-14
TUV,demersal,20157.95292165798,13759.721562171222,2375.4121961751102,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.489701768381354e-6,1.2868633591820592e-6,6.443615579147521e-6
TUV,forage fish,298.08504645322756,299.51321010961567,38.81821214292118,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.681638061994233e-8,2.8011655173365468e-8,1.0529946630801143e-7
TUV,large pelagic,9615.34905563644,8320.668875161178,1410.246365057974,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.1875884243038021e-6,7.781817278024857e-7,3.825477305772764e-6
TUV,medium pelagic,9.54252817136819,6.683693967198036,1.2062319745726495,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.1785943421644912e-9,6.250853864673792e-10,3.2720616472111565e-9
TUV,reef-associated,0.0643499185895809,0.04370532340292374,0.00754507577946864,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,7.947836108672605e-12,4.0874939971932e-12,2.0467002702401202e-11
TUV,small pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
TWN,benthic,3468.8769145879905,764.6246415469434,132.0011022486749,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,4.2843978364826094e-7,7.151070828639732e-8,3.580702163118408e-7
TWN,demersal,334881.76835766755,209766.50539950872,36501.0395198481,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,4.13611309699489e-5,1.961818984218587e-5,9.901383317130794e-5
TWN,forage fish,64135.945983431935,56400.33622053057,8280.330939913834,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,7.9214084263586e-6,5.274781600762043e-6,2.2461478277681112e-5
TWN,large pelagic,52245.172388270475,43949.20603772314,7537.602911452764,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,6.452783106994532e-6,4.110302861838176e-6,2.0446731572680832e-5
TWN,medium pelagic,35373.5538834812,25963.985389842554,4609.44785272614,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,4.368975361729964e-6,2.4282541841823733e-6,1.2503728844585217e-5
TWN,reef-associated,11813.442384251644,8256.052106458032,1436.8513669498348,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.4590741683468244e-6,7.721385130719327e-7,3.89764684542137e-6
TWN,small pelagic,9.6165136324524,6.888069079034573,1.1891229518291129,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.187732260782108e-9,6.441993519471919e-10,3.225651190250568e-9
TZA,benthic,13280.39949169704,2927.3222864251275,505.3587701064231,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.6402575314958838e-6,2.737747107669757e-7,1.3708516144524032e-6
TZA,demersal,88094.86411543482,58903.26252574599,10271.0078150494,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.0880566088526878e-5,5.5088651276969016e-6,2.7861449089621257e-5
TZA,forage fish,45262.12271885581,35430.33668374412,5686.3283457405005,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,5.590309066192647e-6,3.3135846445572817e-6,1.5424907717389098e-5
TZA,large pelagic,16407.775906852894,12812.649179575232,2232.258131399187,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.0265187069965977e-6,1.1982894195024456e-6,6.0552914964920016e-6
TZA,medium pelagic,32481.846809512463,22825.819553019177,4121.75723434146,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,4.011821624756721e-6,2.1347605540825164e-6,1.118080439741447e-5
TZA,reef-associated,81618.89748018673,58877.42172202741,10233.92685363413,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.0080721697262685e-5,5.5064483939478206e-6,2.7760862142627412e-5
TZA,small pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
UGA,benthic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
UGA,demersal,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
UGA,forage fish,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
UGA,large pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
UGA,medium pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
UGA,reef-associated,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
UGA,small pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
UKR,benthic,812.8242717346039,179.16619203236996,30.9303853798421,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.0039164366470215e-7,1.6756328003359088e-8,8.39027068327366e-8
UKR,demersal,4405.527812464626,2963.345071642566,519.4236473988169,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,5.441252109266394e-7,2.77143703532022e-7,1.4090044296084412e-6
UKR,forage fish,28620.932958699777,22576.785844797276,3622.7821877021656,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.534961495194231e-6,2.1114699407613097e-6,9.827269465957966e-6
UKR,large pelagic,251.5918046734932,217.8962530911842,37.516573962921385,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.107401646587098e-8,2.03785158688821e-8,1.0176860287783914e-7
UKR,medium pelagic,55.96386833317517,53.99124896908768,6.9180821280907745,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,6.9120779523632e-9,5.049474271762191e-9,1.876620059885455e-8
UKR,reef-associated,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
UKR,small pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
URY,benthic,229.7840154629646,50.64997253655938,8.743966438440344,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.838054399012144e-8,4.736984938712001e-9,2.3719150072985398e-8
URY,demersal,60583.91763902187,32510.887193846196,5883.984506806868,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,7.482698638475483e-6,3.0405462287319863e-6,1.5961075848887506e-5
URY,forage fish,7179.761323812054,6011.378405427219,873.1672261387772,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,8.86769828956455e-7,5.622077869213717e-7,2.368580051331053e-6
URY,large pelagic,415.0418738852315,369.001273713811,55.33994326455456,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,5.1261677779500485e-8,3.451045259079235e-8,1.5011681810121376e-7
URY,medium pelagic,15.755490487557944,11.427426133934969,1.970052596427753,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.9459551612725095e-9,1.0687379039667092e-9,5.344024764427076e-9
URY,reef-associated,98.6253472004788,71.91898217636279,12.318960368600887,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.2181182399153105e-8,6.7261464975331155e-9,3.341678765387881e-8
URY,small pelagic,12300.163675656348,8245.7088291115,1449.6519079219624,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.5191889461037058e-6,7.711711690329585e-7,3.932369983309746e-6
USA,benthic,196067.28497963797,43217.987028070806,7460.944383289322,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.421620231144907e-5,4.04191637982927e-6,2.0238785310914627e-5
USA,demersal,4734586.132157159,2982018.2672985885,551589.7483178178,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,5.847670897733191e-4,2.7889009434233007e-4,0.0014962591761050051
USA,forage fish,1204907.9944324922,1009009.9512969163,145046.51479639506,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.4881776815999574e-4,9.436658507275672e-5,3.9345760030534265e-4
USA,large pelagic,43131.84265619387,37709.692833337955,6310.60826656202,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,5.3271989150890325e-6,3.5267590099094653e-6,1.7118348472653278e-5
USA,medium pelagic,209497.9090088783,193898.04656985123,29030.53410526842,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.5875014023432892e-5,1.8134109067563496e-5,7.874911231528057e-5
USA,reef-associated,15748.312867882183,10582.57243166148,1944.5427200316667,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.9450686559577606e-6,9.89723857903883e-7,5.274825895602276e-6
USA,small pelagic,90786.42297806837,60871.856180721654,10701.142411484809,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.1212999589391017e-5,5.692975760478248e-6,2.9028245316054885e-5
UZB,benthic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
UZB,demersal,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
UZB,forage fish,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
UZB,large pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
UZB,medium pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
UZB,reef-associated,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
UZB,small pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
VCT,benthic,28.50305004496895,6.2827638340167304,1.0846259801155036,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.5204018174373566e-9,5.875888211733942e-10,2.942189517370484e-9
VCT,demersal,785.2996547535317,534.8568654746178,92.63817034154192,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,9.699208777536542e-8,5.0021920827127895e-8,2.5129312655616144e-7
VCT,forage fish,41.31275692430189,32.6811407153741,5.305849847715265,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,5.102524267760992e-9,3.0564690086833127e-9,1.439281013813371e-8
VCT,large pelagic,935.3053993435482,766.8020994785225,135.69725915073198,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.1551924522158928e-7,7.171435272903002e-8,3.680965242660637e-7
VCT,medium pelagic,73.32911699554192,51.12959582948063,9.447225109983446,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,9.05685378704753e-9,4.781841198272329e-9,2.5626830996499382e-8
VCT,reef-associated,59.86815044717965,42.151748016881776,7.522900451203837,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,7.394294481059068e-9,3.942197507653694e-9,2.0406849230549087e-8
VCT,small pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
VEN,benthic,6851.02128308928,1510.1313254393197,260.70177269588345,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,8.461672606348534e-7,1.4123342986849284e-7,7.071875806478914e-7
VEN,demersal,71833.59031829076,46338.61866267767,8217.075681578317,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,8.872141806248468e-6,4.333770142271706e-6,2.22898901344822e-5
VEN,forage fish,117830.04494036092,117175.80059816726,14701.905329627443,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.4553147950915155e-5,1.0958742420134466e-5,3.988083684072987e-5
VEN,large pelagic,4698.637196821556,3593.682450132243,658.2454522816306,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,5.803270492481568e-7,3.360953380281231e-7,1.785576691933533e-6
VEN,medium pelagic,5464.901984329977,4072.055924397265,685.5976873011765,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,6.749681471772199e-7,3.808347096247631e-7,1.8597731989567114e-6
VEN,reef-associated,5742.003107780406,4102.8738294344275,728.3927942189329,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,7.091928107507595e-7,3.837169214936506e-7,1.975860511335826e-6
VEN,small pelagic,4.36590034266048,4.0803115699280665,0.5510618598007914,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,5.392308358861135e-10,3.816068101132782e-10,1.4948272096118458e-9
VGB,benthic,90.45375347295952,19.93820205467048,3.4420348299901304,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.1171911694287038e-8,1.86469919149114e-9,9.336968670197817e-9
VGB,demersal,656.8483230888487,445.0572691233189,76.97641631243215,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,8.112710838785541e-8,4.1623508861327136e-8,2.0880857485551476e-7
VGB,forage fish,150.1687767480903,124.40740551341254,19.20928100726373,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.854729349147791e-8,1.1635070596650386e-8,5.2107681589718744e-8
VGB,large pelagic,1038.186475514474,953.3687417815358,158.54167293496843,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.282260512286877e-7,8.916279999161321e-8,4.300649779069185e-7
VGB,medium pelagic,28.44247319190628,21.57397029964496,3.6000264244197084,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.512919991342254e-9,2.0176826809505765e-9,9.765541488372291e-9
VGB,reef-associated,421.12446459668286,286.3775047167973,50.30713862686723,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,5.20129364469602e-8,2.6783152264302186e-8,1.3646467872833949e-7
VGB,small pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
VIR,benthic,1.872384361467224,0.4127189452021887,0.07124980379311337,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.3125754256653554e-10,3.859910142957555e-11,1.9327439106011272e-10
VIR,demersal,13.737970581298072,9.315070304197029,1.6175075659340663,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.6967719779462413e-9,8.711820663313266e-10,4.387700361235918e-9
VIR,forage fish,2.2479036413203595,1.6758343088025405,0.28736542026869016,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.776377984757128e-10,1.5673062556637116e-10,7.795162043594668e-10
VIR,large pelagic,6.927866814419936,5.9581966693210715,1.008087592411685,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,8.556584255358578e-10,5.572340214811724e-10,2.734569152279624e-9
VIR,medium pelagic,6.3655702049785505,4.896048941890517,0.7926873831907676,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,7.862093664810104e-10,4.578977822780012e-10,2.150267974520906e-9
VIR,reef-associated,8.645967188614147,6.245267554259257,1.0966578066026418,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.0678604063874018e-9,5.840820213949605e-10,2.974827416899231e-9
VIR,small pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
VNM,benthic,57396.17486029269,12651.509612277358,2184.095467485385,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,7.0889816343634325e-6,1.1832190124500107e-6,5.924643985281976e-6
VNM,demersal,1828305.4433779223,1171557.58040287,202305.80068411105,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.2581337069344014e-4,1.0956867961175114e-4,5.487808857507247e-4
VNM,forage fish,35353.60486941082,30729.389192084356,4521.789557858485,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,4.3665114659265795e-6,2.873933518397344e-6,1.2265944280137739e-5
VNM,large pelagic,320800.21206712996,254828.67190777027,43542.00648433714,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.96219228403156e-5,2.38325811511109e-5,1.1811337492566041e-4
VNM,medium pelagic,367805.9762592476,250626.2128372829,43340.45583083188,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,4.5427588459640124e-5,2.34395506256139e-5,1.1756664247518085e-4
VNM,reef-associated,8478.807575907686,5834.4989161629655,1035.8586681430563,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.0472145806443486e-6,5.456653203680668e-7,2.809901819393352e-6
VNM,small pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
VUT,benthic,2237.534344446473,493.2068615281396,85.1448486235151,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.763570902180777e-7,4.612664840127704e-8,2.3096651349945108e-7
VUT,demersal,2238.471701072405,1537.6627764205127,265.3765401586272,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.764728628095832e-7,1.4380827960892785e-7,7.198684974590161e-7
VUT,forage fish,271.4740519403682,271.60557905496813,35.39210148444141,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.352966592452954e-8,2.5401623590711093e-8,9.600569403117826e-8
VUT,large pelagic,5300.133677064097,4944.064634487034,809.043325932479,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,6.546176707390935e-7,4.623883989804555e-7,2.1946356036977864e-6
VUT,medium pelagic,2.566722488137953,1.798606111133275,0.32444851429068744,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.1701500358180446e-10,1.6821272811083825e-10,8.801089363273711e-10
VUT,reef-associated,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
VUT,small pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
WLF,benthic,3.07033554102839,0.6767764525212367,0.11683541551579275,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.79216076936535e-10,6.329479962015808e-11,3.169313118901905e-10
WLF,demersal,697.309695818703,475.9805981304089,82.17196714021898,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,8.612447848928184e-8,4.451558039514068e-8,2.2290218450780438e-7
WLF,forage fish,0.06231208599928813,0.04539622339453556,0.00780609618209556,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,7.696144112792114e-12,4.2456336247586834e-12,2.1175054608319007e-11
WLF,large pelagic,390.4719527240133,336.30533734493804,57.14248414929502,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,4.822705534527743e-8,3.145259983431467e-8,1.5500644548700655e-7
WLF,medium pelagic,0.1853355121485819,0.12518373873501903,0.02342959785707304,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.2890724774162034e-11,1.170767633746332e-11,6.355584180635737e-11
WLF,reef-associated,5.82207135974884,4.140962197512394,0.7148756981410627,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,7.190820127591059e-10,3.87279095704016e-10,1.9391936242109534e-9
WLF,small pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
WSM,benthic,412.40578330667967,90.90424134296784,15.693268833286249,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,5.0936095147149833e-8,8.501722716549584e-9,4.257003971973337e-8
WSM,demersal,5300.886555006781,3618.196823383537,624.6388769828635,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,6.547106584324649e-7,3.383880187751763e-7,1.6944144706964712e-6
WSM,forage fish,2.1992678146183486,1.6177879408690672,0.275790277581744,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.7163080440159794e-10,1.5130190059619812e-10,7.481171192370784e-10
WSM,large pelagic,1980.376789240823,1794.3757251721215,302.0991018168528,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.4459564983589266e-7,1.6781708575252386e-7,8.194832383398465e-7
WSM,medium pelagic,2.7626559967933013,2.0141439792430904,0.3621421978547777,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.4121468322587526e-10,1.8837067852673092e-10,9.823579721116111e-10
WSM,reef-associated,1.5125936462849472,1.106380887718058,0.19246338023334747,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.8681991622035643e-10,1.0347309858492702e-10,5.220820358184138e-10
WSM,small pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
XKO,benthic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
XKO,demersal,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
XKO,forage fish,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
XKO,large pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
XKO,medium pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
XKO,reef-associated,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
XKO,small pelagic,0,0,0,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
XMI,benthic,23.0455615671371,5.079800951834333,0.8769522827428164,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.846349309874438e-9,4.750829940356904e-10,2.378847511328528e-9
XMI,demersal,3193.0991910493835,2179.854400975771,375.72623140287834,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,3.9437857273846876e-7,2.0386856989022039e-7,1.019206435859985e-6
XMI,forage fish,11947.218859239714,11787.11898077331,1535.098605668463,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,1.4755968543378098e-6,1.102377795810793e-6,4.164155301947335e-6
XMI,large pelagic,5958.433606444033,5210.3728596876135,876.0987942235923,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,7.359240665160979e-7,4.872945931727567e-7,2.3765323123378217e-6
XMI,medium pelagic,2156.38295424496,1600.230296272393,274.58618191640346,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.663341101825288e-7,1.4965984051504662e-7,7.448508526074528e-7
XMI,reef-associated,170.6730424085683,121.41198422621692,21.00102163372384,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.1079768226023244e-8,1.1354926999093621e-8,5.6968011865466314e-8
XMI,small pelagic,0.01730955647918,0.01063918360808356,0.00229897640432046,marine fisheries,8096533158.171552,10692449562.723593,368645858.3690638,2.1378973124700988e-12,9.950183581107801e-13,6.236273518686536e-12
