iso3c,species_class_final,million_kcal,tonnes_protein,tonnes_product
ETH,Reef-associated,0,0,0
ETH,Small pelagic,0,0,0
FIN,Benthic,8.677938027663808,1.4981172756606584,39.3692502892481
FIN,Demersal,5719.285805098767,1025.046272779889,10120.854058869647
FIN,forage_fish,72832.39878897498,11473.735192006054,98163.29168209362
FIN,Large pelagic,0,0,0
FIN,Medium pelagic,290.8290824580839,56.13062777656057,446.84016566117526
FIN,Reef-associated,0,0,0
FIN,Small pelagic,0,0,0
FJI,Benthic,435.4192233532736,75.16867008969578,1975.3688411116589
FJI,Demersal,37533.78720659771,6483.463639898502,55202.3888098288
FJI,forage_fish,3892.187422584267,555.9630801502839,4342.809129329092
FJI,Large pelagic,12802.823879010888,2174.91979558441,14464.622120594291
FJI,Medium pelagic,1181.0932616230307,222.31032965360652,1742.4377887202977
FJI,Reef-associated,7117.838098835504,1256.2298550307255,9995.607601372798
FJI,Small pelagic,0,0,0
FLK,Benthic,1.019034430608901,0.17592117852438763,4.623059236435179
FLK,Demersal,13226.027977577687,2529.5188245615823,22758.95728603051
FLK,forage_fish,2188.295592032619,434.5254465229946,3500.3240890414404
FLK,Large pelagic,10.859225950044458,1.8037546099702328,11.736008360982524
FLK,Medium pelagic,5.220121172243635,0.9160657229057851,7.775308252730232
FLK,Reef-associated,0.3771436832553789,0.06510826252619367,0.5552908301425541
FLK,Small pelagic,44631.008935700396,7846.4361789351515,66576.29311604703
FRA,Benthic,2664.1492370351634,459.9258469255301,12086.46083740045
FRA,Demersal,72639.72633564938,13134.649752584039,114872.08641889183
FRA,forage_fish,133364.4389372116,20510.187515253456,160261.1174245105
FRA,Large pelagic,7368.580629822074,1229.7136104388196,8831.56049904272
FRA,Medium pelagic,3413.0721134531223,626.4933180028709,5074.748912229524
FRA,Reef-associated,5889.400048753023,1017.7405404456593,8645.914066676823
FRA,Small pelagic,197.10797752360864,34.22015271950125,290.2020108182653
FRO,Benthic,66.64595187044729,11.505434992930548,302.3530649318519
FRO,Demersal,18907.54865100726,3682.159138325468,32534.37132129895
FRO,forage_fish,171048.00262323342,30021.578852953447,250149.48030570982
FRO,Large pelagic,0.6814601311029167,0.12047902373732608,0.8348920601072196
FRO,Medium pelagic,2720.0307978270102,509.6905578487907,4097.814155906996
FRO,Reef-associated,196.07383868517877,33.8492397736615,288.691046640186
FRO,Small pelagic,1786.106539231912,294.1744192874128,2488.8898646736493
FSM,Benthic,9.176448169201347,1.5841776569112125,41.6308440539599
FSM,Demersal,9435.425839819198,1628.8869463866774,13822.873715698861
FSM,forage_fish,81.73311798199333,13.161906922284086,103.0078239253355
FSM,Large pelagic,36472.01668977059,6137.820658701144,41827.04656172664
FSM,Medium pelagic,118.29883795799483,19.09901600531398,137.52258727095403
FSM,Reef-associated,20.77128202134418,3.5858537286849703,30.5827803801426
FSM,Small pelagic,0,0,0
GAB,Benthic,20.327105248319842,3.509173197550306,92.2180927803228
GAB,Demersal,8496.35221795274,1545.1675257725217,13812.96216187495
GAB,forage_fish,34457.00139563973,4196.175122530435,34774.56164576069
GAB,Large pelagic,247.06606256693257,41.72383866680603,281.0178572541479
GAB,Medium pelagic,493.6251221048214,98.91404232097891,789.2740475600918
GAB,Reef-associated,800.9093629091736,140.67196668637266,1137.5518171233202
GAB,Small pelagic,0,0,0
GBR,Benthic,17141.650532039257,2959.251692455231,77766.62244133982
GBR,Demersal,416086.63072311,80291.63651245467,728007.4798041323
GBR,forage_fish,1007921.357329817,173389.29466862598,1432871.4739869526
GBR,Large pelagic,1110.3299453513675,195.02191150954084,1387.7753246222433
GBR,Medium pelagic,19983.02468807951,3529.0891452619153,28400.82428708911
GBR,Reef-associated,7005.729660405268,1210.9574828539387,10278.599784133958
GBR,Small pelagic,16875.394246862827,2780.0472819787487,23521.147847777618
GEO,Benthic,1.2059054205949917,0.20818168298126713,5.470837908408774
GEO,Demersal,444.39583370330416,79.0502884137378,663.7853504268359
GEO,forage_fish,18121.923723650456,2834.2849798021257,21572.319878270955
GEO,Large pelagic,207.65767768332998,35.43512614599323,237.20545871847187
GEO,Medium pelagic,23.393152297175753,3.2553671390339023,25.485656034242613
GEO,Reef-associated,0.001151574901014902,1.988023246914196e-4,0.00169553146757304
GEO,Small pelagic,0,0,0
GGY,Benthic,290.9562914711772,50.229287801502515,1319.9830450095908
GGY,Demersal,2677.5646342603563,491.03292050630847,4291.165565880606
GGY,forage_fish,1794.2838050650919,279.24523432642053,2210.3074513801826
GGY,Large pelagic,16.561694815093066,2.989630231202946,20.93790645472004
GGY,Medium pelagic,21.23571586937183,3.7858671613547434,31.619320339361302
GGY,Reef-associated,71.91478011152871,12.475390620036524,105.05620440899052
GGY,Small pelagic,0,0,0
GHA,Benthic,78.13624918565819,13.489064382253217,354.4811614287791
GHA,Demersal,28918.58160319958,5180.501490055274,43859.807239668255
GHA,forage_fish,148493.49459635417,20296.387493360817,158363.18953666277
GHA,Large pelagic,10366.736366469324,1743.9553073605935,11698.169529407309
GHA,Medium pelagic,37907.03283195162,6402.815073642009,50822.50886293617
GHA,Reef-associated,4362.843198434472,781.7042933851435,6414.71072569689
GHA,Small pelagic,0,0,0
GIB,Benthic,0.7618961350602607,0.13153006607724557,3.4564984838539137
GIB,Demersal,56.03479996074684,9.696435068159952,98.18265304550282
GIB,forage_fish,156.63381422942604,21.98648354875215,174.71622139279262
GIB,Large pelagic,54.049166557133,7.759366857948156,56.44726022922893
GIB,Medium pelagic,157.2526059699861,27.137192034033248,214.7614989420143
GIB,Reef-associated,3.379856429568154,0.5800518171736647,4.847171205251857
GIB,Small pelagic,9.910583902363716e-4,1.632287960635576e-4,0.00138101231481847
GIN,Benthic,34.86478564524636,6.018888072355893,158.17126925463958
GIN,Demersal,44438.162069033104,7723.447097506652,65665.73001421934
GIN,forage_fish,381039.1593681275,44706.90515980912,379854.5422153221
GIN,Large pelagic,4654.907286953833,777.5886342573676,5199.072058793486
GIN,Medium pelagic,9650.826344879724,1603.871442795649,12209.461558349216
GIN,Reef-associated,1200.1999309647044,205.76475629375182,1622.5638841276693
GIN,Small pelagic,0,0,0
GLP,Benthic,1.7659613861063588,0.3048670377965129,8.011646959120482
GLP,Demersal,100.95032143347912,17.475050445574396,148.1800535826744
GLP,forage_fish,16.16342789041532,2.7879678085659934,22.261459553397092
GLP,Large pelagic,43.478729608816415,8.060692845405821,60.65536877915184
GLP,Medium pelagic,0,0,0
GLP,Reef-associated,0,0,0
GLP,Small pelagic,0,0,0
GMB,Benthic,26.793068058149895,4.625425763344845,121.55226264990176
GMB,Demersal,12711.673313951916,2254.0644153301682,20298.184362226428
GMB,forage_fish,75996.56592368562,9610.353759523421,77719.08279472172
GMB,Large pelagic,1863.574303750996,311.0014292851889,2042.4759725806064
GMB,Medium pelagic,1596.650259297803,287.83665956428706,2297.3595412223312
GMB,Reef-associated,1944.9418628504445,340.93602295637464,2824.7352552337043
GMB,Small pelagic,0,0,0
GNB,Benthic,32.3617405282343,5.586774462002844,146.8156903852366
GNB,Demersal,13996.007727972985,2434.912293216988,21391.725423115844
GNB,forage_fish,85140.97277321981,10539.07146581729,86952.8483992688
GNB,Large pelagic,1665.8687014860607,279.43489021695,1872.0622557201207
GNB,Medium pelagic,6445.234253188606,1108.011447941408,8735.925282700848
GNB,Reef-associated,1289.1334124395937,222.39459250044,1828.339008078132
GNB,Small pelagic,0,0,0
GNQ,Benthic,3172.2864045110455,547.6481914011598,14391.729584867307
GNQ,Demersal,25985.659566793478,4536.215696850803,40249.32585212643
GNQ,forage_fish,58239.02377521994,7376.526859392302,61998.653621822006
GNQ,Large pelagic,1753.2663413575215,298.19407611543033,2066.3204349540747
GNQ,Medium pelagic,2683.5793066866904,518.5882415651826,4103.662267116621
GNQ,Reef-associated,2411.1905960803642,422.9745940151182,3338.0187677984923
GNQ,Small pelagic,0,0,0
GRC,Benthic,1343.9504013326189,232.01310120550593,6097.107349433713
GRC,Demersal,34920.364628727664,6103.295231198387,57965.10376816164
GRC,forage_fish,67445.31320313744,10015.609848413495,76353.06142728607
GRC,Large pelagic,11025.576459032514,1779.3549768699258,12291.58974467738
GRC,Medium pelagic,3392.9971788673142,580.883674042778,4730.017274376424
GRC,Reef-associated,8069.144755931283,1394.4351126357349,11731.094804737273
GRC,Small pelagic,22.19228905822495,3.7809001592038247,32.03714274763269
GRD,Benthic,6.058206556283342,1.0458594971013029,27.484299779275023
GRD,Demersal,379.7480119334487,67.3361490596238,568.1931924556593
GRD,forage_fish,1072.6328243395667,135.98669848016561,1087.7355420242138
GRD,Large pelagic,725.0313448338709,129.1767344028915,895.9520483805612
GRD,Medium pelagic,117.06611009404617,21.112419038606575,164.48039141361588
GRD,Reef-associated,168.49153361966435,29.597468919397887,234.43871367055345
GRD,Small pelagic,0,0,0
GRL,Benthic,53.58730281383344,9.251052939712585,243.1098182630706
GRL,Demersal,187357.99714025448,36154.662260645055,367046.5095788525
GRL,forage_fish,150461.3371230663,30226.267035946214,249997.8805696241
GRL,Large pelagic,40.17820948317208,7.596807132110638,54.447883532821635
GRL,Medium pelagic,11025.358240587619,2044.2976821839575,16160.107481180625
GRL,Reef-associated,646.5677605188156,114.23820397589105,783.4841554912458
GRL,Small pelagic,4398.508885770295,770.1290284264445,6533.335169459639
GTM,Benthic,181.98029814860567,31.416199057565496,825.5910427898259
GTM,Demersal,3562.535378611409,625.4637527277224,5996.9882484296295
GTM,forage_fish,2781.3013713965797,420.4922071394293,3295.7727765790473
GTM,Large pelagic,436.88880702519214,72.18270775154431,492.9204833828536
GTM,Medium pelagic,77.7683853908865,13.719388490811967,101.54988300135264
GTM,Reef-associated,280.85785122915405,48.98973885964788,385.87901132012087
GTM,Small pelagic,0,0,0
GUF,Benthic,61.780867296893774,10.665550307887132,280.281608366478
GUF,Demersal,5956.023676988903,1054.9092273777335,9649.743183447394
GUF,forage_fish,815.7743970906192,119.51539389355078,960.014914059548
GUF,Large pelagic,1388.3008410801433,239.9825635801497,1659.8702387461867
GUF,Medium pelagic,69.26163908354906,11.218890642362307,90.69369598369727
GUF,Reef-associated,374.5325313142467,65.33761858586959,533.0989651643821
GUF,Small pelagic,0,0,0
GUM,Benthic,0.0022550543653946766,3.893016856748897e-4,0.0102305178308568
GUM,Demersal,0.6121164198488835,0.10567282001413845,0.89674873731918
GUM,forage_fish,0.8920743189420177,0.15400339851701322,1.2298943599816354
GUM,Large pelagic,19.1082383563655,3.292718913403456,22.21597925567873
GUM,Medium pelagic,0.9786713828038945,0.16997847865495774,1.3431317667048908
GUM,Reef-associated,1.689814444979199,0.29658432625499326,2.362265696924168
GUM,Small pelagic,0,0,0
GUY,Benthic,596.8084950084755,103.03013386164191,2707.5444581232487
GUY,Demersal,25177.988027887433,4386.498428488256,48362.40251653107
GUY,forage_fish,4130.374975256945,553.2653468051952,4303.9455745133455
GUY,Large pelagic,481.59107913690633,83.73913727490692,575.8051134662262
GUY,Medium pelagic,78.19993349183535,13.208646447180637,105.01446741865267
GUY,Reef-associated,53.407017271543815,9.371181604286226,74.56171555775335
GUY,Small pelagic,0.01585294520705054,0.0021410015679933295,0.0169625230145991
HKG,Benthic,317.80747257937685,54.86474592091436,1441.7989494607118
HKG,Demersal,18590.583467597284,3225.3024544347086,28005.400883878086
HKG,forage_fish,1230.6829028376128,174.40813475838652,1369.8847653251669
HKG,Large pelagic,271.4134527286699,44.68192749771776,312.00958484005196
HKG,Medium pelagic,588.4319550777276,101.70353310614915,864.6905309000806
HKG,Reef-associated,408.38715157298975,71.59888376363091,575.4784113966161
HKG,Small pelagic,0,0,0
HND,Benthic,1148.7174624823485,198.3090303147934,5211.392976987226
HND,Demersal,3909.971178682625,682.7461469610464,6308.898287764813
HND,forage_fish,19.141946770505147,2.7549597480117636,21.512002127876585
HND,Large pelagic,467.09423828750283,83.00609248032563,575.5490763848637
HND,Medium pelagic,6.786199431665684,1.2443275516002035,9.361763143140427
HND,Reef-associated,120.53770119011243,23.644785442778005,182.5898722190899
HND,Small pelagic,0,0,0
HRV,Benthic,113.48850522192734,19.59210698669222,514.8639403498389
HRV,Demersal,11410.935526959162,1963.349193300925,20895.037787077486
HRV,forage_fish,67341.13080977144,8592.536647409628,68308.96011427674
HRV,Large pelagic,2558.5027535798777,431.26124444516637,2968.977609614166
HRV,Medium pelagic,976.1925675629743,169.5202687389305,1395.5681506614008
HRV,Reef-associated,2228.5876496488545,384.6912004495237,3272.356245683282
HRV,Small pelagic,0.0017501822782163695,2.8825763343459155e-4,0.0024388303486512
HSX,Benthic,16856.64567261217,2910.0498311151464,76473.6392915791
HSX,Demersal,1165836.1102671789,204993.62825890235,1839575.7056038629
HSX,forage_fish,2860964.7088964526,413567.0843973947,3212905.747008601
HSX,Large pelagic,2442634.467593122,412001.86967732676,2820178.38083081
HSX,Medium pelagic,636196.8532963095,111219.35724992517,902297.0481348198
HSX,Reef-associated,88436.11363325581,15468.91669449348,126585.90210693821
HSX,Small pelagic,105789.75858065682,18599.254505825633,157786.31401741426
HTI,Benthic,646.2603886749363,111.56726975494851,2931.89314243349
HTI,Demersal,62043.21402821493,10716.25648182631,90964.10262010818
HTI,forage_fish,42.11586940457678,5.86176259020207,47.102562243368055
HTI,Large pelagic,53.74661236552635,10.070967058736585,72.20952243760667
HTI,Medium pelagic,94.1411610633812,16.017881885753898,128.0172439707339
HTI,Reef-associated,409.8308079293283,72.01518101507035,573.8235984128975
HTI,Small pelagic,0,0,0
HUN,Benthic,0,0,0
HUN,Demersal,0,0,0
HUN,forage_fish,0,0,0
HUN,Large pelagic,0,0,0
HUN,Medium pelagic,0,0,0
HUN,Reef-associated,0,0,0
HUN,Small pelagic,0,0,0
IDN,Benthic,160058.31057265244,27631.69308395056,726137.4383777841
IDN,Demersal,2072945.860035437,362532.26240427134,3368811.854133583
IDN,forage_fish,2652228.2578107053,386359.22763678373,2986891.3808344547
IDN,Large pelagic,1068069.571221024,179020.05730847025,1211172.7131693892
IDN,Medium pelagic,756716.8082181843,134365.37757657524,1036898.312332894
IDN,Reef-associated,2128533.4402826047,383272.704144635,3041487.160187215
IDN,Small pelagic,0.026715729657044426,0.004205150647821577,0.0320498943751143
IMN,Benthic,50.983250476825326,8.801501931125053,231.29599937024622
IMN,Demersal,340.083452181672,60.88040399290925,524.8740399990163
IMN,forage_fish,142.17334042239187,22.843415995565536,175.84652852612143
IMN,Large pelagic,0.08326383586203955,0.015642685512113917,0.1117087764024281
IMN,Medium pelagic,6.726120380530248,1.1783400870379277,10.007815888960437
IMN,Reef-associated,2.3117733685085615,0.41530861444538825,3.4212641003273183
IMN,Small pelagic,0.0384258752794167,0.00675553130412183,0.057320065058999
IND,Benthic,47621.13601255456,8221.082741034501,216043.075758321
IND,Demersal,1220572.4935881193,214898.84242955685,2024633.2326896018
IND,forage_fish,1832880.7126907774,262493.6473489753,2077306.409757121
IND,Large pelagic,130662.04360311702,22147.12846142065,156311.9424785647
IND,Medium pelagic,409053.1267815502,71792.51566343081,567832.606152866
IND,Reef-associated,258988.51107056043,45545.955064994574,372069.80134138605
IND,Small pelagic,0.004849167589250744,8.371368538092686e-4,0.00676997946638075
IOT,Benthic,0.0013163224790920015,2.2724355025142742e-4,0.00597176759911568
IOT,Demersal,198.55164487550184,34.768540044939314,291.1614475549302
IOT,forage_fish,9.597014031135464,1.657309860548533,13.23432603971363
IOT,Large pelagic,1062.992422987324,176.62563882028923,1210.396597970753
IOT,Medium pelagic,0.5774874697172137,0.11107890193898447,0.9020795062510704
IOT,Reef-associated,0,0,0
IOT,Small pelagic,0,0,0
IRL,Benthic,5041.084893448253,870.2685295598859,22869.918207164286
IRL,Demersal,79877.11253038523,15052.741217975161,132055.13000527353
IRL,forage_fish,180709.63948660358,33101.4594971979,267989.00195458357
IRL,Large pelagic,3276.000690333388,531.6038872400358,3837.439270579525
IRL,Medium pelagic,23319.88833193507,4065.9584294540127,32402.012254429483
IRL,Reef-associated,2342.844705875446,404.8733321201202,3433.3642586832443
IRL,Small pelagic,1876.2723815534096,310.8659762387205,2630.81904875639
IRN,Benthic,1507.7880182159338,260.2972354633814,6840.390388020889
IRN,Demersal,103977.08395281671,18358.849292472805,161332.67484926817
IRN,forage_fish,96705.88966110004,13709.736575609953,106284.55677583166
IRN,Large pelagic,110962.07820110171,18601.52793905799,126109.33387690329
IRN,Medium pelagic,17112.727274315475,3117.81322417972,24070.327069330586
IRN,Reef-associated,80554.92243346038,15088.070269298267,115625.19723636431
IRN,Small pelagic,0,0,0
IRQ,Benthic,20.14202485969971,3.477221813858245,91.37843753964358
IRQ,Demersal,1766.4556144663518,314.26760341728743,2718.4106737549864
IRQ,forage_fish,1572.1662859533506,243.08962696987996,1901.7007133049294
IRQ,Large pelagic,348.7923088207681,59.54176095738539,405.85371787879706
IRQ,Medium pelagic,437.5591584127558,77.44694745941761,602.8892559333167
IRQ,Reef-associated,1088.2951918763645,202.6914471465932,1575.9922917308118
IRQ,Small pelagic,0,0,0
ISL,Benthic,472.81938611409987,81.62525341235845,2145.0423699955677
ISL,Demersal,181765.2497220289,38140.68243233712,342194.0546625094
ISL,forage_fish,597737.16340574,98735.90920683676,810344.5006548895
ISL,Large pelagic,0.030910769669434863,0.005336285866311316,0.0407167571282393
ISL,Medium pelagic,3807.661826150879,706.9695331211603,5593.339528952397
ISL,Reef-associated,0.09312598017942124,0.016076819087077712,0.137114858706658
ISL,Small pelagic,4474.672263632007,736.989155565032,6235.366386229879
ISR,Benthic,279.8337505247208,48.30914609410487,1269.5233509005127
ISR,Demersal,4540.341545219554,785.3019474139609,6858.7155476498065
ISR,forage_fish,6530.201485780545,1030.4051138469317,7726.827662769024
ISR,Large pelagic,1377.7035855473753,224.35037999166806,1487.9641512463365
ISR,Medium pelagic,290.0297533303588,51.26481941757867,411.5167743800305
ISR,Reef-associated,1154.4115022530423,208.69405858323216,1683.6058884013444
ISR,Small pelagic,0,0,0
ITA,Benthic,1186.230433400231,204.78508829242395,5381.578283272132
ITA,Demersal,54264.75751362785,9228.281677108873,97216.31865835964
ITA,forage_fish,99854.2304790781,14052.580237805782,108980.3567222105
ITA,Large pelagic,17629.393333692205,2848.7898513461964,19714.851483988943
ITA,Medium pelagic,6004.299204217627,1041.5282416871794,8502.498303216516
ITA,Reef-associated,12501.220170034177,2158.8090255659217,18304.45717852686
ITA,Small pelagic,141.11283043984045,23.870300688446818,202.1990474266309
JAM,Benthic,335.9330014988109,57.99384962252274,1524.02913851938
JAM,Demersal,19996.84796189062,3455.83719844337,29318.38026522555
JAM,forage_fish,4.40896450684449,0.6293621357296504,5.089721754062126
JAM,Large pelagic,48.67610306407083,8.203376982367068,53.88703489974935
JAM,Medium pelagic,17.001418811312437,3.4102252266215354,26.920574313224694
JAM,Reef-associated,58.243842940159645,10.265281643705727,81.0945098090401
JAM,Small pelagic,0,0,0
JEY,Benthic,28.335609118366328,4.891722595997875,128.5503173591553
JEY,Demersal,1271.077068259016,229.5339806981032,1987.6220593377566
JEY,forage_fish,589.4968436869276,93.17041303030074,742.8347582309416
JEY,Large pelagic,2.757614900266543,0.5182860893475402,3.7986454287801137
JEY,Medium pelagic,11.797934032024601,2.111275517486755,17.638108428359516
JEY,Reef-associated,10.63487299106968,1.8405716327886874,15.568065791841416
JEY,Small pelagic,0,0,0
JOR,Benthic,10.794562990995571,1.8635211784718404,48.97175467268998
JOR,Demersal,377.62744316840445,66.46199101888443,566.3851739921304
JOR,forage_fish,546.2680030567675,90.97103706215388,716.3642965965666
JOR,Large pelagic,272.07357457646395,47.036765009955964,320.93951438642614
JOR,Medium pelagic,264.11008162204615,46.2240723162938,365.14270830065215
JOR,Reef-associated,208.1100162498416,37.24507683384715,297.3969618095392
JOR,Small pelagic,0,0,0
JPN,Benthic,8808.050683176385,1520.5792955995068,39959.53310578169
JPN,Demersal,766833.9331701975,132182.3508583802,1120003.8219598106
JPN,forage_fish,906275.5114917182,128041.20013067033,999880.661249349
JPN,Large pelagic,102551.03078457313,17161.025852757524,115115.20918336217
JPN,Medium pelagic,88475.1209654612,15035.712143783188,120169.3583096386
JPN,Reef-associated,53719.31887080683,9388.78164369483,78163.06282393287
JPN,Small pelagic,1331.0222472576531,229.78127345494394,1858.2564859314184
KAZ,Benthic,0,0,0
KAZ,Demersal,0,0,0
KAZ,forage_fish,0,0,0
KAZ,Large pelagic,0,0,0
KAZ,Medium pelagic,0,0,0
KAZ,Reef-associated,0,0,0
KAZ,Small pelagic,0,0,0
KEN,Benthic,541.250599152812,93.43888726419047,2455.494639316877
KEN,Demersal,8424.771553806062,1468.304190410782,12569.893989460805
KEN,forage_fish,6073.296254447125,1005.0741063459501,7943.217960837753
KEN,Large pelagic,1571.0685960083829,275.43635774120185,2003.2835221509051
KEN,Medium pelagic,10654.340347783975,1904.4290300728417,15007.629932844755
KEN,Reef-associated,29442.969387830806,5095.543378147894,40669.807205322264
KEN,Small pelagic,0,0,0
KGZ,Benthic,0,0,0
KGZ,Demersal,0,0,0
KGZ,forage_fish,0,0,0
KGZ,Large pelagic,0,0,0
KGZ,Medium pelagic,0,0,0
KGZ,Reef-associated,0,0,0
KGZ,Small pelagic,0,0,0
KHM,Benthic,1992.3758589554448,343.9541379986022,9038.82277234803
KHM,Demersal,94177.10036466566,16268.488068207449,146172.22129504592
KHM,forage_fish,5977.148515873588,897.9890662358881,7067.813384438485
KHM,Large pelagic,3549.03686071688,584.7821779487849,4110.499104293156
KHM,Medium pelagic,11030.11864828608,1912.5222204253175,15995.384348754762
KHM,Reef-associated,470.6037940565536,81.34858213658951,668.9620807749624
KHM,Small pelagic,0,0,0
KIR,Benthic,15.655858332012272,2.702751708725626,71.02602060548845
KIR,Demersal,1900.2467051041083,329.4741593662985,2792.1744915164263
KIR,forage_fish,866.1801682080054,130.36089425621762,1022.8500410610231
KIR,Large pelagic,97260.72122354347,16314.5667009863,111141.47678812961
KIR,Medium pelagic,23.556956502372252,4.24455870444531,33.534433480811856
KIR,Reef-associated,1259.7879593416126,216.13087713640908,1706.3927166517446
KIR,Small pelagic,0,0,0
KNA,Benthic,13.548854567588752,2.3390087631892094,61.46716476928137
KNA,Demersal,942.1254889576297,163.33373803450314,1384.40479772858
KNA,forage_fish,65.72155541626486,8.742284013949563,70.15430551835414
KNA,Large pelagic,72.9857126400301,13.863798337017768,103.77528938276701
KNA,Medium pelagic,3.8121251571602,0.6617839411350506,5.2184012448903925
KNA,Reef-associated,77.51705548479852,13.748593759312245,108.49567780350014
KNA,Small pelagic,0,0,0
KOR,Benthic,4441.471701433687,766.7542063638163,20149.649664348763
KOR,Demersal,212205.81306720502,38720.05735045861,338527.40518073674
KOR,forage_fish,126902.45785116336,18424.249757511596,144501.0530771372
KOR,Large pelagic,7800.768994180967,1287.970966767372,8945.698755881082
KOR,Medium pelagic,26758.319871708864,4667.141596547244,38280.31588487458
KOR,Reef-associated,8360.336513785634,1455.4802033263443,12062.540534985445
KOR,Small pelagic,15.457200012758502,2.6684562967188747,21.5799773400457
KWT,Benthic,987.3137874750971,170.44508001776907,4479.152016207329
KWT,Demersal,34190.5387496852,6077.274520846672,53164.97098007205
KWT,forage_fish,26410.347666969956,3876.068430778397,30216.06579282001
KWT,Large pelagic,7847.008837945039,1340.5994237828284,9110.55078093022
KWT,Medium pelagic,7851.997212285138,1389.105499961536,11043.521794891338
KWT,Reef-associated,13748.132270340337,2535.616041427413,19909.39235728032
KWT,Small pelagic,0,0,0
LAO,Benthic,0,0,0
LAO,Demersal,0.5130165913411653,0.08856470462668747,0.751567782845221
LAO,forage_fish,0,0,0
LAO,Large pelagic,9.51100536418156,1.5876410628429702,10.853973130588715
LAO,Medium pelagic,51.77454558676356,8.93810729412318,76.2307090787458
LAO,Reef-associated,0,0,0
LAO,Small pelagic,0,0,0
LBN,Benthic,54.129713187772815,9.34469204489007,245.5705744591888
LBN,Demersal,6128.759111399764,1078.3268441446942,9154.827391684932
LBN,forage_fish,12695.75878599346,1972.8959754915631,14938.640990275868
LBN,Large pelagic,965.7255505038042,157.81580341487336,1043.930346943778
LBN,Medium pelagic,357.07092595681826,62.93781290657878,499.6135646153843
LBN,Reef-associated,779.0949921910051,136.10058054081873,1108.8986280019587
LBN,Small pelagic,0,0,0
LBR,Benthic,58.95121904113709,10.177053510320881,267.4443271994206
LBR,Demersal,14997.998099367802,2630.626568307277,22334.984630115337
LBR,forage_fish,8083.177770208159,1172.0055841061985,9678.51173522354
LBR,Large pelagic,3180.534758231261,566.2328312849645,3925.5298600182255
LBR,Medium pelagic,3081.876736364335,617.992229180475,4866.999047803246
LBR,Reef-associated,639.2441503183144,117.62911615714832,934.0208870445796
LBR,Small pelagic,0,0,0
LBY,Benthic,3.174567185247714,0.5480419343632212,14.40207681567151
LBY,Demersal,23061.44867113535,4078.5836440911,34310.217712292404
LBY,forage_fish,20235.063509288822,2800.7395269328636,21814.205355810413
LBY,Large pelagic,5299.628266097719,932.2370143293406,6357.367860620296
LBY,Medium pelagic,1438.1716475821756,258.9950734438144,2145.0938137952894
LBY,Reef-associated,5712.829142128227,992.9121213580598,8229.481970056611
LBY,Small pelagic,0.21844314450906244,0.03597791193518662,0.304394449032146
LCA,Benthic,9.541962008206355,1.6472781993397074,43.2890727444736
LCA,Demersal,652.0149727066306,113.18573929213527,958.9928800084296
LCA,forage_fish,84.12802443343851,14.519465248493749,115.92212266281278
LCA,Large pelagic,559.0239882232007,106.27075583630132,766.0948731747471
LCA,Medium pelagic,8.212057368190035,1.550736558416978,12.181547450999833
LCA,Reef-associated,11.004299022330942,2.0763222106119197,16.21954287153965
LCA,Small pelagic,0,0,0
LIE,Benthic,0,0,0
LIE,Demersal,0,0,0
LIE,forage_fish,0,0,0
LIE,Large pelagic,0,0,0
LIE,Medium pelagic,0,0,0
LIE,Reef-associated,0,0,0
LIE,Small pelagic,0,0,0
LKA,Benthic,7239.970573649063,1249.8735249182707,32845.615247786554
LKA,Demersal,56783.59133840931,10003.256550706303,86264.1864537702
LKA,forage_fish,25817.75096285281,3858.2318808369205,30556.821063240717
LKA,Large pelagic,37560.22111074501,6408.338396806768,46408.21854172493
LKA,Medium pelagic,18893.786382448438,3274.2007622437795,25796.418016439016
LKA,Reef-associated,4925.333689110985,853.461397006973,7113.309784068086
LKA,Small pelagic,0,0,0
LSO,Benthic,0,0,0
LSO,Demersal,0,0,0
LSO,forage_fish,0,0,0
LSO,Large pelagic,0,0,0
LSO,Medium pelagic,0,0,0
LSO,Reef-associated,0,0,0
LSO,Small pelagic,0,0,0
LTU,Benthic,0.22017326222551936,0.03800964776737553,0.998861277866288
LTU,Demersal,1228.4289292268913,237.19715210780674,2029.9204069798864
LTU,forage_fish,11170.180086632006,1766.9803668112609,15250.85956640607
LTU,Large pelagic,0,0,0
LTU,Medium pelagic,58.55816204869486,10.721726885893652,85.41537556636239
LTU,Reef-associated,0,0,0
LTU,Small pelagic,0,0,0
LUX,Benthic,0,0,0
LUX,Demersal,0,0,0
LUX,forage_fish,0,0,0
LUX,Large pelagic,0,0,0
LUX,Medium pelagic,0,0,0
LUX,Reef-associated,0,0,0
LUX,Small pelagic,0,0,0
LVA,Benthic,0.5701820133026786,0.09843346676096024,2.58674794871561
LVA,Demersal,2917.21695582652,568.5914670795257,5196.410781033293
LVA,forage_fish,47247.949672965224,7417.774006837798,63846.04486056999
LVA,Large pelagic,0,0,0
LVA,Medium pelagic,201.25838849482187,38.7470360440237,309.02985139906224
LVA,Reef-associated,0,0,0
LVA,Small pelagic,0,0,0
MAC,Benthic,42.49500131713327,7.336131624756302,192.78731163588816
MAC,Demersal,186.50693195817865,32.08147977520612,351.087860611522
MAC,forage_fish,18.88999167148572,2.604243526359564,21.025206647053352
MAC,Large pelagic,27.324167936050586,4.5313649427427265,32.07255445640022
