iso3c,product,tonnes,million_kcal,tonnes_protein
CPV,tnut,0,0,0
CPV,vege,28871.26315498352,8369.619992939688,383.81228996028693
CPV,whea,0,0,0
CPV,xfru,5709.285380542278,2348.9321845885243,28.323826992414975
CPV,xmil,0,0,0
CPV,xoil,114.42368426918983,490.7857531039138,17.628378730100618
CPV,xpul,8387.306103385985,28665.300625131487,1859.7103387260127
CPV,yams,0,0,0
CRI,bana,2507115.966454804,1539971.7293657828,20448.038749368
CRI,barl,0,0,0
CRI,cass,193157.2161483765,201267.4209336365,1504.0606630391278
CRI,cnut,14725.271171927452,24890.414240241706,259.735036016874
CRI,coco,494.4338349401951,2138.1417924536145,27.4282811477567
CRI,maiz,7369.594475455582,9706.779832287159,305.6906414397067
CRI,ocer,0,0,0
CRI,oilp,1086906.76481992,4661957.234945307,167451.356073716
CRI,orts,43826.56265024841,38904.54486960921,665.9474030971245
CRI,plnt,80654.4446413219,62130.51950414608,644.1359105360515
CRI,pota,102063.13847541808,72325.58445673468,1707.2276546929436
CRI,rice,154793.45049887896,440852.507069622,9137.77206553772
CRI,sorg,0,0,0
CRI,soyb,0,0,0
CRI,spis,5454.72659522295,18667.5885894324,589.9775524355168
CRI,sugb,0,0,0
CRI,sugc,4528765.636610031,1428360.7873342962,7774.765483517761
CRI,swpo,154.15061346441507,143.9307126187179,1.5464664171548375
CRI,tnut,33.24860196840018,87.18740592536336,2.2015107871654687
CRI,vege,192134.8699954152,55698.8393830257,2554.2257724679184
CRI,whea,0,0,0
CRI,xfru,4182061.978437558,1720597.119312837,20747.255050958986
CRI,xmil,0,0,0
CRI,xoil,1015.103812456131,4353.980491511609,156.38925254536736
CRI,xpul,8750.133902423084,29905.337390971534,1940.1598419072661
CRI,yams,23383.15914860368,22988.424479052395,354.06837083445924
CUB,bana,294155.5025561601,180682.1718799169,2399.132387606934
CUB,barl,0,0,0
CUB,cass,896321.5703786388,933955.9473600949,6979.402801106786
CUB,cnut,58447.2403678596,98794.51501907932,1030.9349080765232
CUB,coco,216.28086516447365,935.2902735147994,11.997990342486938
CUB,maiz,377314.8943041116,496976.1387347298,15651.014780897927
CUB,ocer,0,0,0
CUB,oilp,0,0,0
CUB,orts,197812.46535483003,175596.7949296015,3005.7729750462713
CUB,plnt,737492.4898594916,568112.4174761339,5889.884910642137
CUB,pota,172233.87467557192,122051.07382778537,2880.9856164855755
CUB,rice,470547.2877477929,1340120.9859323322,27777.362980402464
CUB,sorg,9175.021233044565,31660.68132777489,986.9729711292189
CUB,soyb,0,0,0
CUB,spis,0,0,0
CUB,sugb,0,0,0
CUB,sugc,21934125.553421974,6917965.591265792,37655.44431915908
CUB,swpo,507567.76660357416,473916.9615202849,5092.010260886253
CUB,tnut,0,0,0
CUB,vege,2569414.871950455,744859.2036653261,34157.59818222905
CUB,whea,0,0,0
CUB,xfru,1130069.8374030665,464936.89402099187,5606.288778808743
CUB,xmil,0,0,0
CUB,xoil,6459.901750557125,27707.792891599376,995.227477120522
CUB,xpul,177052.5871372521,605112.7232256037,39257.72145890918
CUB,yams,77230.0305024162,75926.2985996366,1169.4190210016586
CUW,bana,0,0,0
CUW,barl,0,0,0
CUW,cass,0,0,0
CUW,cnut,0,0,0
CUW,coco,0,0,0
CUW,maiz,0,0,0
CUW,ocer,0,0,0
CUW,oilp,0,0,0
CUW,orts,0,0,0
CUW,plnt,0,0,0
CUW,pota,0,0,0
CUW,rice,0,0,0
CUW,sorg,0,0,0
CUW,soyb,0,0,0
CUW,spis,0,0,0
CUW,sugb,0,0,0
CUW,sugc,0,0,0
CUW,swpo,0,0,0
CUW,tnut,0,0,0
CUW,vege,0,0,0
CUW,whea,0,0,0
CUW,xfru,0,0,0
CUW,xmil,0,0,0
CUW,xoil,0,0,0
CUW,xpul,0,0,0
CUW,yams,0,0,0
CXR,bana,0,0,0
CXR,barl,0,0,0
CXR,cass,0,0,0
CXR,cnut,0,0,0
CXR,coco,0,0,0
CXR,maiz,0,0,0
CXR,ocer,0,0,0
CXR,oilp,0,0,0
CXR,orts,0,0,0
CXR,plnt,0,0,0
CXR,pota,0,0,0
CXR,rice,67250,191528.33020313602,3969.9042138211275
CXR,sorg,0,0,0
CXR,soyb,0,0,0
CXR,spis,0,0,0
CXR,sugb,0,0,0
CXR,sugc,0,0,0
CXR,swpo,0,0,0
CXR,tnut,0,0,0
CXR,vege,0,0,0
CXR,whea,0,0,0
CXR,xfru,0,0,0
CXR,xmil,0,0,0
CXR,xoil,35.00000152736902,150.12191066874448,5.392181578658494
CXR,xpul,24.200000762939453,82.70835575179754,5.365845846242243
CXR,yams,0,0,0
CYM,bana,217.047700881958,133.31945061747567,1.77024112864287
CYM,barl,0,0,0
CYM,cass,7.000000059604645,7.29391314818745,0.05450702252218905
CYM,cnut,0,0,0
CYM,coco,0,0,0
CYM,maiz,0,0,0
CYM,ocer,0,0,0
CYM,oilp,0,0,0
CYM,orts,0,0,0
CYM,plnt,0,0,0
CYM,pota,0,0,0
CYM,rice,0,0,0
CYM,sorg,0,0,0
CYM,soyb,0,0,0
CYM,spis,0,0,0
CYM,sugb,0,0,0
CYM,sugc,0,0,0
CYM,swpo,3,2.8011055431565364,0.030096534468450203
CYM,tnut,0,0,0
CYM,vege,61.499998569488525,17.82851047527183,0.8175761190911163
CYM,whea,0,0,0
CYM,xfru,0,0,0
CYM,xmil,0,0,0
CYM,xoil,0,0,0
CYM,xpul,0,0,0
CYM,yams,28.181482136249542,27.705746245824223,0.42672469550711395
CYP,bana,6091.092691659927,3741.3947625912165,49.67895424525418
CYP,barl,18498.656365782022,61459.74134639983,1998.7856296101845
CYP,cass,0,0,0
CYP,cnut,0,0,0
CYP,coco,0,0,0
CYP,maiz,0,0,0
CYP,ocer,505.0212386250496,1739.7338458595666,59.36259537223874
CYP,oilp,0,0,0
CYP,orts,1460.140027552843,1296.156480971935,22.18692045887537
CYP,plnt,0,0,0
CYP,pota,142920.71455025673,101278.72183071352,2390.659350216253
CYP,rice,0,0,0
CYP,sorg,0,0,0
CYP,soyb,0,0,0
CYP,spis,0,0,0
CYP,sugb,0,0,0
CYP,sugc,0,0,0
CYP,swpo,0,0,0
CYP,tnut,375.4178792759776,984.4537542716015,24.85778234243803
CYP,vege,64561.75736737251,18716.09746828864,858.2788985023823
CYP,whea,17173.98845243454,56233.32854332556,2016.8213951040586
CYP,xfru,146396.0430084765,60230.72139482971,726.2723647827863
CYP,xmil,0,0,0
CYP,xoil,18618.672402344644,79859.15866231416,2868.4359418811396
CYP,xpul,916.679848857224,3132.9372173366064,203.25465306832677
CYP,yams,0,0,0
CZE,bana,0,0,0
CZE,barl,1949902.69448898,6478336.203683224,210687.59848375016
CZE,cass,0,0,0
CZE,cnut,0,0,0
CZE,coco,0,0,0
CZE,maiz,753410.3068768978,992346.05059837515,31251.445482317067
CZE,ocer,512710.3800990879,1766221.9589227058,60266.41358654977
CZE,oilp,0,0,0
CZE,orts,0,0,0
CZE,plnt,0,0,0
CZE,pota,773561.415292263,548173.2416808535,12939.494713935746
CZE,rice,0,0,0
CZE,sorg,44,151.83288877903013,4.733156428377575
CZE,soyb,36355.028992936015,128116.37697808727,13256.267089985175
CZE,spis,3796.5122841075063,12992.718912165476,410.62681805733484
CZE,sugb,4823455.613446236,3563004.9907622053,62955.35646768636
CZE,sugc,0,0,0
CZE,swpo,0,0,0
CZE,tnut,111.75471467687748,293.0530336844389,7.399685860824273
CZE,vege,299330.49610233307,86774.2603164282,3979.275951566892
CZE,whea,5086978.892435983,16656454.389939,597387.6071433643
CZE,xfru,282022.3300885558,116030.51586374485,1399.1158530364605
CZE,xmil,1016.5975751578808,3426.19902485644,90.37184041721234
CZE,xoil,1283535.7288586348,5505337.931976434,197744.49744779186
CZE,xpul,107187.75528879464,366335.64946984814,23766.650964954253
CZE,yams,0,0,0
DEU,bana,0,0,0
DEU,barl,11003847.0151703,36559065.58806605,1188969.1256190606
DEU,cass,0,0,0
DEU,cnut,0,0,0
DEU,coco,0,0,0
DEU,maiz,4941805.548002318,6509044.505528004,204986.00199378567
DEU,ocer,6199727.493104018,21357271.59559533,728745.419882274
DEU,oilp,0,0,0
DEU,orts,0,0,0
DEU,plnt,0,0,0
DEU,pota,13017948.05633706,9224982.845581992,217753.4540003165
DEU,rice,0,0,0
DEU,sorg,3.5999999344348907,12.422690673853829,0.38725824617793986
DEU,soyb,68292.30077414215,240664.4250615497,24901.67122208965
DEU,spis,0,0,0
DEU,sugb,38223086.20223892,28234746.583188243,498884.6607085871
DEU,sugc,0,0,0
DEU,swpo,0,0,0
DEU,tnut,18353.042558085173,48126.96103728044,1215.2216567581463
DEU,vege,4291398.236136913,1244052.685953848,57049.50889406921
DEU,whea,24727866.172836944,80967227.06689653,2903908.413049957
DEU,xfru,2234551.9203441143,919346.393459113,11085.636428877171
DEU,xmil,4,13.48104346727107,0.3555855045323212
DEU,xoil,4025243.079981379,17265061.59150932,620138.3039519469
DEU,xpul,526311.3997090533,1798774.756653168,116698.58466631446
DEU,yams,0,0,0
DJI,bana,0,0,0
DJI,barl,0,0,0
DJI,cass,0,0,0
DJI,cnut,0,0,0
DJI,coco,0,0,0
DJI,maiz,16.057142436504364,21.14948751738304,0.6660499688892737
DJI,ocer,0,0,0
DJI,oilp,0,0,0
DJI,orts,0,0,0
DJI,plnt,0,0,0
DJI,pota,0,0,0
DJI,rice,0,0,0
DJI,sorg,0,0,0
DJI,soyb,0,0,0
DJI,spis,436.64933317899704,1494.335227868987,47.22753750612423
DJI,sugb,0,0,0
DJI,sugc,0,0,0
DJI,swpo,0,0,0
DJI,tnut,0,0,0
DJI,vege,34861.54441833496,10106.16950086879,463.4466155126921
DJI,whea,0,0,0
DJI,xfru,0,0,0
DJI,xmil,0,0,0
DJI,xoil,0,0,0
DJI,xpul,2154.8303298950195,7364.564788884441,477.788719442154
DJI,yams,0,0,0
DMA,bana,28266.923767089844,17362.684478855685,230.54504069558928
DMA,barl,0,0,0
DMA,cass,1348.106674194336,1404.7104160482938,10.497325746704954
DMA,cnut,6742.73974609375,11397.38504200651,118.93334461254813
DMA,coco,144.7462501525879,625.9442313239508,8.02967063277317
DMA,maiz,184.7082324028015,243.28640485120943,7.661694036280916
DMA,ocer,0,0,0
DMA,oilp,0,0,0
DMA,orts,17525.123413085938,15556.93417279615,266.29536336304585
DMA,plnt,5982.44775390625,4608.4575810987235,47.778017049571005
DMA,pota,124.39999771118164,88.1542805294457,2.0808601372514106
DMA,rice,0,0,0
DMA,sorg,0,0,0
DMA,soyb,0,0,0
DMA,spis,350.9134187698364,1200.92312928083,37.954430219090696
DMA,sugb,0,0,0
DMA,sugc,4894.102020263672,1543.5869232109126,8.401957291047392
DMA,swpo,2281.352325439453,2130.1028815605023,22.886932965755843
DMA,tnut,0,0,0
DMA,vege,7895.22509765625,2288.7822216637846,104.95849829003109
DMA,whea,0,0,0
DMA,xfru,29702.251209259033,12220.193801826597,147.35319194298094
DMA,xmil,0,0,0
DMA,xoil,0,0,0
DMA,xpul,94.71111044287682,323.69421360322957,21.000214981033402
DMA,yams,14727.460540771484,14478.844037203866,223.00356966569797
DNK,bana,0,0,0
DNK,barl,4281579.86167717,14225075.900073832,462626.04863447364
DNK,cass,0,0,0
DNK,cnut,0,0,0
DNK,coco,0,0,0
DNK,maiz,29817.855355262756,39274.25830125171,1236.8440841981583
DNK,ocer,1044604.7005953788,3598530.1491825967,122787.79865616978
DNK,oilp,0,0,0
DNK,orts,0,0,0
DNK,plnt,0,0,0
DNK,pota,2444296.7330961227,1732115.947516576,40886.17145574431
DNK,rice,0,0,0
DNK,sorg,0,0,0
DNK,soyb,0.30000001192092896,1.0572103966183202,0.10939010076969821
DNK,spis,316.12073814868927,1081.8529180757628,34.19129008783064
DNK,sugb,2390623.3509864807,1765912.9912697063,31202.224567336394
DNK,sugc,0,0,0
DNK,swpo,0,0,0
DNK,tnut,24.316979706287384,63.766121130322986,1.6101156128475667
DNK,vege,359117.960665226,104106.31662607349,4774.085778958961
DNK,whea,5051326.993265152,16539718.259318005,593200.8386927524
DNK,xfru,53125.47040569782,21857.048464005173,263.5560376417418
DNK,xmil,0,0,0
DNK,xoil,736254.3730730489,3157940.240017275,113429.05984123488
DNK,xpul,64653.61217659712,220966.68545274963,14335.59113244473
DNK,yams,0,0,0
DOM,bana,920831.0775334836,565611.5815528869,7510.298608824402
DOM,barl,0,0,0
DOM,cass,158963.99800896645,165638.5121847456,1237.8077351304084
DOM,cnut,365701.36082533,618152.1720642857,6450.506412844137
DOM,coco,82964.66675260663,358774.4380442565,4602.391754390521
DOM,maiz,44771.36634917557,58970.10987368497,1857.115441425359
DOM,ocer,0,0,0
DOM,oilp,302688.93700510263,1298292.480535475,46632.953819561226
DOM,orts,34550.194981113076,30669.97568628262,524.9924071798304
DOM,plnt,1133701.4709049463,873323.9893124435,9054.154826617994
DOM,pota,79493.33062362671,56331.81267643451,1329.6986006068344
DOM,rice,582285.529471457,1658352.0470054587,34373.49854417552
DOM,sorg,1490.0704331174493,5141.856780555521,160.28946475557302
DOM,soyb,0,0,0
DOM,spis,933.7376449108124,3195.50941763528,100.99209204065865
DOM,sugb,0,0,0
DOM,sugc,5540975.622765303,1747609.1584764651,9512.47855897794
DOM,swpo,45699.07100772858,42669.307038950894,458.4612219200855
DOM,tnut,736.1737638711929,1930.4595376143172,48.744740724165204
DOM,vege,525069.0221520662,152214.61429957076,6980.226071078815
DOM,whea,0,0,0
DOM,xfru,2506604.406978234,1031275.0849079763,12435.291779885254
DOM,xmil,0,0,0
DOM,xoil,6606.731608301401,28337.575115195974,1017.848426251242
DOM,xpul,72825.06511189789,248894.26458807502,16147.44052948259
DOM,yams,33881.19101026654,33309.23746658807,513.0298274368353
DZA,bana,367.3149818181992,225.61967429548116,2.995821127517573
DZA,barl,993711.3945095836,3301496.285562654,107370.82824024264
DZA,cass,0,0,0
DZA,cnut,0,0,0
DZA,coco,0,0,0
DZA,maiz,3690.534805893898,4860.947090577889,153.08331494040956
DZA,ocer,53104.62095440179,182938.6556047574,6242.169407953887
DZA,oilp,0,0,0
DZA,orts,0,0,0
DZA,plnt,0,0,0
DZA,pota,4558943.253071517,3230629.9826641115,76258.22715312715
DZA,rice,395.2589946091175,1125.6995574015557,23.332941981404282
DZA,sorg,22533.319538116455,77756.79543757232,2423.948323284589
DZA,soyb,0,0,0
DZA,spis,11789.554689859971,40347.12881772287,1275.145967227705
DZA,sugb,14.100000381469728,10.415431540175739,0.18403207603598584
DZA,sugc,0,0,0
DZA,swpo,0,0,0
DZA,tnut,48678.28559279442,127648.47826574491,3223.166223202702
DZA,vege,6322431.666032314,1832838.078194201,84049.90674744449
DZA,whea,2532894.8017774224,8293536.818690496,297449.62516545807
DZA,xfru,5671748.913273454,2333488.8129252354,28137.608169223542
DZA,xmil,0.6000000238418579,2.022156600443941,0.05333782779930295
DZA,xoil,1055201.0360852852,4525965.393255499,162566.7240074587
DZA,xpul,108844.9205140248,371999.34396021126,24134.092818673365
DZA,yams,0,0,0
ECU,bana,6042439.244727492,3711509.85347068,49282.136714084474
ECU,barl,15592.788568496704,51805.31673973796,1684.805701559591
ECU,cass,111660.22045779228,116348.56331309794,869.4665856430331
ECU,cnut,11232.255129277706,18986.100816451515,198.12268015243558
ECU,coco,247407.0746302232,1069893.2165100623,13724.689374711967
ECU,maiz,1341592.690509662,1767063.9700399542,55649.23978905471
ECU,ocer,2024.9153874590993,6975.57560976149,238.01817352477636
ECU,oilp,2748452.13049078,11788652.63274466,423432.85666330974
ECU,orts,26032.047931343317,23108.473846671237,395.5586217318755
ECU,plnt,786665.7430218309,605992.038100535,6282.600505431757
ECU,pota,329719.91699421406,233651.30702282072,5515.281707030402
ECU,rice,992507.9728409648,2826667.5799483936,58589.763325389016
ECU,sorg,14127.259661346674,48749.6055662211,1519.6938609423232
ECU,soyb,35985.11566282064,126812.78963506824,13121.38424048702
ECU,spis,3127.661848179996,10703.727053858242,338.2846509027935
ECU,sugb,4572.323923975229,3377.4982639190325,59.67760576404018
ECU,sugc,8997920.796445847,2837920.5868563093,15447.194587883183
ECU,swpo,3928.1664314866066,3667.736255226188,39.408065467681894
ECU,tnut,0,0,0
ECU,vege,379357.2812246233,109973.58405694818,5043.145706453049
ECU,whea,6323.24792444706,20704.40882041744,742.5684334127027
ECU,xfru,918404.9798725544,377853.0712549733,4556.217113885425
ECU,xmil,0,0,0
ECU,xoil,29925.335434123874,128355.66676363681,4610.366726323649
ECU,xpul,26829.72880654037,91695.97871475667,5948.933236929943
ECU,yams,0,0,0
EGY,bana,1417241.2756813765,870526.7436535078,11559.020368457672
EGY,barl,107928.1460254416,358579.33719932067,11661.670071625364
EGY,cass,0,0,0
EGY,cnut,0,0,0
EGY,coco,0,0,0
EGY,maiz,8736734.452907264,11507493.128688876,362399.58221480076
EGY,ocer,92485.82290840147,318601.88061393594,10871.22295673615
EGY,oilp,0,0,0
EGY,orts,107782.44369587302,95677.75028093501,1637.7610777175983
EGY,plnt,0,0,0
EGY,pota,5155302.424310446,3653231.386562521,86233.62948228519
EGY,rice,5929001.732811868,16885826.0469436,350001.0254697785
EGY,sorg,890558.9385951757,3073094.0062475554,95798.97193320151
EGY,soyb,26758.186778649688,94296.77377646061,9756.935439397204
EGY,spis,90310.37888355552,309067.18584766594,9767.876604467381
EGY,sugb,9536750.18806076,7044635.887389335,124472.89987679127
EGY,sugc,15326577.480939388,4833962.283418504,26311.925840451473
EGY,swpo,320301.76477634907,299066.3495992841,3213.324367965606
EGY,tnut,27904.548892293125,73173.76032077339,1847.6616086220804
EGY,vege,16038066.79218912,4649347.1294080885,213208.79204357255
EGY,whea,9427998.37555462,30870390.51102584,1107173.7290081505
EGY,xfru,13761855.00741291,5661945.758872292,68272.71266787511
EGY,xmil,0,0,0
EGY,xoil,1839309.9287535995,7889163.107623409,283368.362356022
EGY,xpul,396186.52241299674,1354046.8928407375,87846.10490106109
EGY,yams,0,0,0
ERI,bana,0.8999999761581421,0.5528162790464214,0.007340400138305179
ERI,barl,50508.20150247961,167807.91744184663,5457.42703385495
ERI,cass,0,0,0
ERI,cnut,0,0,0
ERI,coco,0,0,0
ERI,maiz,17875.088809542358,23543.97547038454,741.4583505482412
ERI,ocer,36646.57711973786,126242.79074616412,4307.612755573003
ERI,oilp,0,0,0
ERI,orts,54476.70336776972,48358.60314744021,827.7769677392893
ERI,plnt,0,0,0
ERI,pota,365.5124981105328,259.0152081052505,6.1139903615691535
ERI,rice,4.100000023841858,11.676820199245338,0.24203133637645377
ERI,sorg,235178.84375019372,811542.8005978196,25298.596729878063
ERI,soyb,0,0,0
ERI,spis,586.243131712079,2006.2867322746577,63.40744709047842
ERI,sugb,0,0,0
ERI,sugc,0,0,0
ERI,swpo,0,0,0
ERI,tnut,0,0,0
ERI,vege,62999.87182483077,18263.315461718055,837.5153155749296
ERI,whea,18411.969612419605,60286.889048079414,2162.2032845299645
ERI,xfru,4657.681136190891,1916.2778521522205,23.10680687585025
ERI,xmil,27868.39999997616,93923.77794074392,2477.399768625016
ERI,xoil,20098.23339985311,86205.28763957255,3096.380547798603
ERI,xpul,36808.67658106238,125801.03394383445,8161.556946751813
ERI,yams,0,0,0
ESH,bana,0,0,0
ESH,barl,1866.651799917221,6201.744307165749,201.6923131812984
ESH,cass,0,0,0
ESH,cnut,0,0,0
ESH,coco,0,0,0
ESH,maiz,0,0,0
ESH,ocer,0,0,0
ESH,oilp,0,0,0
ESH,orts,0,0,0
ESH,plnt,0,0,0
ESH,pota,0,0,0
ESH,rice,0,0,0
ESH,sorg,0,0,0
ESH,soyb,0,0,0
ESH,spis,0,0,0
ESH,sugb,0,0,0
ESH,sugc,0,0,0
ESH,swpo,0,0,0
ESH,tnut,0,0,0
ESH,vege,0,0,0
ESH,whea,0,0,0
ESH,xfru,0,0,0
ESH,xmil,0,0,0
ESH,xoil,0,0,0
ESH,xpul,0,0,0
ESH,yams,0,0,0
ESP,bana,387694.5277147293,238137.61321728834,3162.0367113846555
ESP,barl,5615676.6893628985,18657465.168749843,606775.629823477
ESP,cass,0,0,0
ESP,cnut,0,0,0
ESP,coco,0,0,0
ESP,maiz,4162398.027115226,5482456.512107639,172656.19255903005
ESP,ocer,1384061.759250671,4767916.481857231,162689.1938411859
ESP,oilp,0,0,0
ESP,orts,6958.907464951277,6177.375348238061,105.74104092215933
ESP,plnt,0,0,0
ESP,pota,2400176.1256319582,1700850.5095817975,40148.15847348808
ESP,rice,827649.6925925538,2357150.3883329467,48857.84389875004
ESP,sorg,29103.352820821103,100428.32118046825,3130.6982157093194
ESP,soyb,5293.210978806019,18653.458186404692,1930.0828645282754
ESP,spis,18350.121136844162,62799.20835057972,1984.7300073099384
ESP,sugb,3710444.672605574,2740842.654296783,48428.426783141054
ESP,sugc,0,0,0
ESP,swpo,62918.08735835552,58746.73442143228,631.205461623236
ESP,tnut,319467.33282887936,837735.3145168915,21153.093295116374
ESP,vege,13405099.825196505,3886064.5238152905,178206.33733397347
ESP,whea,4822094.229447961,15789134.237654747,566280.968343136
ESP,xfru,17374963.800481558,7148462.365553571,86197.38476579176
ESP,xmil,1402.9831980764866,4728.419369280023,124.72012208459925
ESP,xoil,7966271.914471209,34168911.67196108,1227302.3655215022
ESP,xpul,423455.1753867492,1447242.9829201777,93892.36042498275
ESP,yams,0,0,0
EST,bana,0,0,0
EST,barl,515865.81193733215,1713907.1478599608,55739.46298147476
EST,cass,0,0,0
EST,cnut,0,0,0
EST,coco,0,0,0
EST,maiz,0,0,0
EST,ocer,214017.71191313863,737263.7595250659,25156.658498920093
EST,oilp,0,0,0
EST,orts,59.50000023841858,52.81774999080824,0.9041062827414906
EST,plnt,0,0,0
EST,pota,87121.74474292994,61737.57932145588,1457.3003943637575
EST,rice,0,0,0
EST,sorg,0,0,0
EST,soyb,0,0,0
EST,spis,0,0,0
EST,sugb,79.59999966621399,58.7991719639262,1.0389328223202638
EST,sugc,0,0,0
EST,swpo,0,0,0
EST,tnut,0,0,0
EST,vege,69359.69082212448,20106.99192109178,922.062246548502
EST,whea,749141.7450413704,2452938.2904330436,87975.20177386905
EST,xfru,8695.626047253609,3577.581873407815,43.13909558498109
EST,xmil,0,0,0
EST,xoil,173072.40837351233,742341.6998640904,26663.937470858324
EST,xpul,58437.187325932086,199720.80686416288,12957.228470799657
EST,yams,0,0,0
ETH,bana,497222.920915246,305414.3691984504,4055.3503268242926
ETH,barl,2010551.116057761,6679833.8816215815,217240.6794801869
ETH,cass,26.600000381469727,27.71687012459129,0.20712668679104218
ETH,cnut,0,0,0
ETH,coco,0,0,0
ETH,maiz,7992938.182654083,10527810.100067731,331546.9267923868
ETH,ocer,5115949.389786571,17623794.06329155,601352.9933861444
ETH,oilp,0,0,0
ETH,orts,5590259.429230772,4962435.693003906,84944.3470902536
ETH,plnt,1.2999999523162842,1.0014286596599407,0.010382275356379528
ETH,pota,1005809.5376175046,712752.5544187034,16824.34896304998
ETH,rice,138910.175522089,395616.86194751295,8200.150054241987
ETH,sorg,4383654.672332346,15126885.279770747,471557.3475485736
ETH,soyb,101727.54199254511,358491.36914465093,37093.28542477266
ETH,spis,295978.84839713573,1012921.7801476046,32012.76425164033
ETH,sugb,0,0,0
ETH,sugc,1198888.489512533,378126.28080440545,2058.193687811586
ETH,swpo,1464726.0305306911,1367617.4011083965,14694.392488234396
ETH,tnut,51245.34142976627,134380.03767097506,3393.1403208120014
ETH,vege,1564925.047994107,453663.1424414397,20803.98987264792
ETH,whea,4953151.4172557,16218258.894420903,581671.6238734388
ETH,xfru,445308.46353279054,183210.21149629168,2209.180140538517
ETH,xmil,881367.3586613536,2970437.9181868997,78350.36422697917
ETH,xoil,970133.9962748288,4161096.079141505,149461.09815032085
ETH,xpul,3023078.1491821706,10331975.832453415,670304.579266654
ETH,yams,1457498.3199882803,1432894.0689520605,22069.475402044973
FIN,bana,0,0,0
FIN,barl,1821851.9072731435,6052901.61503679,196851.67071222168
FIN,cass,0,0,0
FIN,cnut,0,0,0
FIN,coco,0,0,0
FIN,maiz,0,0,0
FIN,ocer,1353730.7294745669,4663429.947340531,159123.9405209013
FIN,oilp,0,0,0
FIN,orts,0,0,0
FIN,plnt,0,0,0
FIN,pota,625065.5157028735,442943.7446492888,10455.578285591033
FIN,rice,0,0,0
FIN,sorg,0.10000000149011612,0.3450747523670829,0.010757173861152505
FIN,soyb,0,0,0
FIN,spis,0.10000000149011612,0.34222776415502726,0.010815896102722145
FIN,sugb,464798.25391453505,343338.60018913314,6066.509595149178
FIN,sugc,0,0,0
FIN,swpo,0,0,0
FIN,tnut,0.10000000149011612,0.2622287917772325,0.006621363575114751
FIN,vege,279945.25895500183,81154.586957309,3721.570141433118
FIN,whea,948044.9794624,3104213.3836070057,111333.33432687332
FIN,xfru,20339.55344210565,8368.16317908116,100.90474628585838
FIN,xmil,0,0,0
FIN,xoil,73980.0656195581,317315.09478714026,11397.540846099342
FIN,xpul,8898.990838199854,30414.08582122787,1973.1657652684482
FIN,yams,0,0,0
FJI,bana,3735.647596701979,2294.5853988274152,30.46794317989221
FJI,barl,0,0,0
FJI,cass,71994.3061375618,75017.17309428893,560.5993189564473
FJI,cnut,53300.62853771821,90095.09625182682,940.1552277936188
FJI,coco,19.80000078678131,85.62360862288537,1.0983875898608975
FJI,maiz,834.8101931288838,1099.5610102345906,34.627911246391626
FJI,ocer,0,0,0
FJI,oilp,0,0,0
FJI,orts,51370.08822888136,45600.88178498688,780.5717533884625
FJI,plnt,0,0,0
FJI,pota,45.71566832065582,32.39575501509796,0.7646938392805879
FJI,rice,10759.278734087944,30642.478663642753,635.1420964183164
FJI,sorg,25.83333291113377,89.14430824290527,2.778936493971609
FJI,soyb,0,0,0
FJI,spis,6871.107735812664,23514.838026556405,743.171862737478
FJI,sugb,0,0,0
FJI,sugc,1689145.9548950195,532752.1977627451,2899.843957606918
FJI,swpo,7887.904378175736,7364.950892532256,79.13286200053511
FJI,tnut,0,0,0
FJI,vege,31316.56524163485,9078.499584502739,416.3199425865044
FJI,whea,0,0,0
FJI,xfru,19759.8029204458,8129.640392324009,98.02859762980779
FJI,xmil,0,0,0
FJI,xoil,338.0076455399394,1449.781467278518,52.07424343398871
FJI,xpul,1822.1999802589417,6227.733862264096,404.03487135706587
FJI,yams,7681.279387831688,7551.610541051081,116.3101213779441
FLK,bana,0,0,0
FLK,barl,0,0,0
FLK,cass,0,0,0
FLK,cnut,0,0,0
FLK,coco,0,0,0
FLK,maiz,0,0,0
FLK,ocer,0,0,0
FLK,oilp,0,0,0
FLK,orts,0,0,0
FLK,plnt,0,0,0
FLK,pota,0,0,0
FLK,rice,0,0,0
FLK,sorg,0,0,0
FLK,soyb,0,0,0
FLK,spis,0,0,0
FLK,sugb,0,0,0
FLK,sugc,0,0,0
FLK,swpo,0,0,0
FLK,tnut,0,0,0
FLK,vege,0,0,0
FLK,whea,0,0,0
FLK,xfru,0,0,0
FLK,xmil,0,0,0
FLK,xoil,0,0,0
FLK,xpul,0,0,0
FLK,yams,0,0,0
FRA,bana,0,0,0
FRA,barl,12618924.41896087,41924981.76752404,1363478.746294867
FRA,cass,0,0,0
FRA,cnut,0,0,0
FRA,coco,0,0,0
FRA,maiz,15662010.533621527,20629043.902911395,649659.904924719
FRA,ocer,2796145.78523881,9632366.103614885,328672.25802786095
FRA,oilp,0,0,0
FRA,orts,0,0,0
FRA,plnt,0,0,0
FRA,pota,9158950.282587709,6490359.223647397,153203.33515079512
FRA,rice,98745.91091299056,281228.83913089527,5829.171863659284
FRA,sorg,324154.1993712783,1118574.284099883,34869.830284994365
FRA,soyb,362267.8013486564,1276644.2357569153,132095.03240150347
FRA,spis,0,0,0
FRA,sugb,50853551.19311702,37564657.212549865,663736.4784876764
FRA,sugc,0,0,0
