iso3c,product,tonnes,product_tonnes_to_mill_kcal,product_tonnes_to_tonnes_protein,million_kcal,tonnes_protein
GIN,pigs_meat,1880.56,3.2303575643687106,0.11067792825595003,6074.881221249222,208.1364847610094
GIN,sheep_meat,9594,2.205370196003507,0.1340347089575894,21158.32166045765,1285.9289977391127
GIN,sheep_milk,14696,0.9525121771438787,0.058559218635291344,13998.118955306441,860.5862770642416
GLP,chickens_eggs,1659.4103229732125,1.347665156943461,0.10607382782442676,2236.3294733432936,176.02000488913694
GLP,chickens_meat,1463.4103229732125,1.2979377867544766,0.12379158521703051,1899.4155557135052,181.15788370382057
GLP,cows_meat,3336.4700000000003,2.0848951665824287,0.143624929072276,6956.190176447276,479.2002671017768
GLP,cows_milk,160,0.6667921783456684,0.03377826275535814,106.68674853530695,5.4045220408573025
GLP,goats_meat,150.39,1.4085299127960191,0.15268677320339286,211.8288135853933,22.96256382205825
GLP,pigs_meat,1772.4,3.2303575643687106,0.11067792825595003,5725.485747087103,196.16556004084586
GLP,sheep_meat,70.17,2.205370196003507,0.1340347089575894,154.7508266535661,9.405215527554049
GMB,chickens_eggs,5854.789795779249,1.347665156943461,0.10607382782442676,7890.296208999816,621.0399647456987
GMB,chickens_meat,6409.789795779249,1.2979377867544766,0.12379158521703051,8319.508381095147,793.4780397274595
GMB,cows_meat,5139.82,2.0848951665824287,0.143624929072276,10715.985875103697,738.2062829442656
GMB,cows_milk,75356,0.6667921783456684,0.03377826275535814,50246.79139141619,2545.394768192768
GMB,goats_meat,1233.8,1.4085299127960191,0.15268677320339286,1737.8442064077283,188.3849407783461
GMB,pigs_meat,525,3.2303575643687106,0.11067792825595003,1695.937721293573,58.10591233437377
GMB,sheep_meat,395.56,2.205370196003507,0.1340347089575894,872.3562347311472,53.018769475264065
GNB,chickens_eggs,9678.509236276475,1.347665156943461,0.10607382782442676,13043.389668885273,1026.636522325915
GNB,chickens_meat,10818.509236276475,1.2979377867544766,0.12379158521703051,14041.751934115551,1339.240408043751
GNB,cows_meat,8666.55,2.0848951665824287,0.143624929072276,18068.848205944945,1244.7326290513336
GNB,cows_milk,152180,0.6667921783456684,0.03377826275535814,101472.43370064381,5140.376026110402
GNB,goats_meat,1661.99,1.4085299127960191,0.15268677320339286,2340.962629767856,253.7638901963069
GNB,goats_milk,15076,0.7502654071524572,0.035507431374429806,11311.001278230444,535.3100354009038
GNB,pigs_meat,16277.95,3.2303575643687106,0.11067792825595003,52583.59891491565,1801.6097822539418
GNB,sheep_meat,1630.69,2.205370196003507,0.1340347089575894,3596.275124920959,218.56905955005146
GNB,sheep_milk,7284,0.9525121771438787,0.058559218635291344,6938.098698316013,426.54534853946217
GNQ,chickens_eggs,587.4745832144663,1.347665156943461,0.10607382782442676,791.719026388018,62.31567779111817
GNQ,chickens_meat,521.4745832144663,1.2979377867544766,0.12379158521703051,676.8415663860975,64.55416530650908
GNQ,cows_meat,59.14,2.0848951665824287,0.143624929072276,123.30070015168484,8.493978305334403
GNQ,goats_meat,56.76,1.4085299127960191,0.15268677320339286,79.94815785030204,8.666501247024579
GNQ,pigs_meat,184.39,3.2303575643687106,0.11067792825595003,595.6456312939465,20.407903191114624
GNQ,sheep_meat,120.57,2.205370196003507,0.1340347089575894,265.90148453214283,16.160564859016553
GRC,buffaloes_milk,2891,1.0733332764111474,0.041995432670972443,3103.006502104627,121.40879585178133
GRC,chickens_eggs,110088.59064482893,1.347665156943461,0.10607382782442676,148362.5577890478,11677.518209493383
GRC,chickens_meat,266424.5906448289,1.2979377867544766,0.12379158521703051,345802.54351851664,32981.12241672181
GRC,cows_meat,45701.64,2.0848951665824287,0.143624929072276,95283.12834089018,6563.894803486692
GRC,cows_milk,662436,0.6667921783456684,0.03377826275535814,441707.14345459116,22375.937266608424
GRC,goats_meat,23858.82,1.4085299127960191,0.15268677320339286,33605.86165401592,3642.9262382405736
GRC,goats_milk,404140,0.7502654071524572,0.035507431374429806,303212.26164659404,14349.973315662062
GRC,pigs_meat,86271.73,3.2303575643687106,0.11067792825595003,278688.535596675,9548.376343456692
GRC,sheep_meat,58869.65,2.205370196003507,0.1340347089575894,129829.37155915787,7890.576404185153
GRC,sheep_milk,851685,0.9525121771438787,0.058559218635291344,811240.3335907843,49874.00812339811
GRD,chickens_eggs,1418.1621433363289,1.347665156943461,0.10607382782442676,1911.2077074706287,150.42988701937776
GRD,chickens_meat,546.1621433363289,1.2979377867544766,0.12379158521703051,708.8844835310359,67.61027750913519
GRD,cows_meat,170.68,2.0848951665824287,0.143624929072276,355.84990703228897,24.51390289405607
GRD,cows_milk,558,0.6667921783456684,0.03377826275535814,372.07003551688297,18.848270617489842
GRD,goats_meat,35.9,1.4085299127960191,0.15268677320339286,50.56622386937708,5.481455158001803
GRD,pigs_meat,259.14,3.2303575643687106,0.11067792825595003,837.1148592305076,28.68107832824689
GRD,sheep_meat,126.2,2.205370196003507,0.1340347089575894,278.3177187356426,16.91518027044778
GRL,chickens_eggs,0,1.347665156943461,0.10607382782442676,0,0
GRL,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
GRL,sheep_meat,359.37,2.205370196003507,0.1340347089575894,792.5438873377803,48.168053358088905
GTM,chickens_eggs,316801.1272863349,1.347665156943461,0.10607382782442676,426941.84092420386,33604.30823035499
GTM,chickens_meat,267407.1272863349,1.2979377867544766,0.12379158521703051,347077.81495239807,33102.752185107645
GTM,cows_meat,191620,2.0848951665824287,0.143624929072276,399507.61182052497,27521.408908829526
GTM,cows_milk,543231,0.6667921783456684,0.03377826275535814,362222.1818348958,18349.399454855957
GTM,goats_meat,291.5,1.4085299127960191,0.15268677320339286,410.5864695800396,44.508194388789015
GTM,goats_milk,2568,0.7502654071524572,0.035507431374429806,1926.68156556751,91.18308376953574
GTM,pigs_meat,69200.2,3.2303575643687106,0.11067792825595003,223541.38952582763,7658.934770897393
GTM,sheep_meat,2419.1,2.205370196003507,0.1340347089575894,5335.011041152084,324.2433644393045
GUF,chickens_eggs,790.2860706582234,1.347665156943461,0.10607382782442676,1065.0410014438457,83.82866859104314
GUF,chickens_meat,397.2860706582233,1.2979377867544766,0.12379158521703051,515.6526032585169,49.180672471426654
GUF,cows_meat,629.73,2.0848951665824287,0.143624929072276,1312.9210332519528,90.44492658468437
GUF,cows_milk,540,0.6667921783456684,0.03377826275535814,360.06777630666096,18.240261887893396
GUF,goats_meat,4.77,1.4085299127960191,0.15268677320339286,6.718687684037011,0.7283159081801839
GUF,pigs_meat,477.5,3.2303575643687106,0.11067792825595003,1542.4957369860592,52.84871074221614
GUF,sheep_meat,9.46,2.205370196003507,0.1340347089575894,20.86280205419318,1.2679683467387959
GUM,chickens_eggs,730.1510405304268,1.347665156943461,0.10607382782442676,983.999116628869,77.44991575905054
GUM,chickens_meat,174.15104053042685,1.2979377867544766,0.12379158521703051,226.03721610705136,21.55843337445687
GUM,cows_meat,10.18,2.0848951665824287,0.143624929072276,21.224232795809122,1.4621017779557697
GUM,goats_meat,6,1.4085299127960191,0.15268677320339286,8.451179476776115,0.9161206392203571
GUM,pigs_meat,177.27,3.2303575643687106,0.11067792825595003,572.6454854356414,19.619876341932265
GUY,chickens_eggs,8129.849766697478,1.347665156943461,0.10607382782442676,10956.315261763117,862.3642843911243
GUY,chickens_meat,37354.84976669748,1.2979377867544766,0.12379158521703051,48484.271030733304,4624.216068163503
GUY,cows_meat,2287.7200000000003,2.0848951665824287,0.143624929072276,4769.6563704939545,328.5736227372273
GUY,cows_milk,55400,0.6667921783456684,0.03377826275535814,36940.28668035003,1871.315756646841
GUY,goats_meat,343.07,1.4085299127960191,0.15268677320339286,483.22435718293025,52.382251282887985
GUY,pigs_meat,486.63,3.2303575643687106,0.11067792825595003,1571.9889015487456,53.859200227192964
GUY,sheep_meat,690.78,2.205370196003507,0.1340347089575894,1523.4256239953024,92.5884962537236
HKG,chickens_eggs,273,1.347665156943461,0.10607382782442676,367.9125878455649,28.958154996068505
HKG,chickens_meat,23405,1.2979377867544766,0.12379158521703051,30378.233898988525,2897.3420520045993
HKG,cows_meat,7893.6,2.0848951665824287,0.143624929072276,16457.32848693506,1133.717740124918
HKG,cows_milk,60,0.6667921783456684,0.03377826275535814,40.007530700740105,2.0266957653214885
HKG,goats_meat,154.21,1.4085299127960191,0.15268677320339286,217.20939785227412,23.545827295695215
HKG,pigs_meat,124672.06,3.2303575643687106,0.11067792825595003,402735.33208642976,13798.445312201498
HKG,sheep_meat,0.05,2.205370196003507,0.1340347089575894,0.11026850980017536,0.00670173544787947
HND,chickens_eggs,90005.40903903579,1.347665156943461,0.10607382782442676,121297.15369835257,9547.218261673786
HND,chickens_meat,230998.4090390358,1.2979377867544766,0.12379158521703051,299821.5637719314,28595.65923755427
HND,cows_meat,72985.78,2.0848951665824287,0.143624929072276,152167.69995124848,10482.577475784741
HND,cows_milk,686540,0.6667921783456684,0.03377826275535814,457779.5021214352,23190.128512063577
HND,goats_meat,193.28,1.4085299127960191,0.15268677320339286,272.2406615452146,29.51129952475177
HND,pigs_meat,11467.59,3.2303575643687106,0.11067792825595003,37044.41610157898,1269.20910328865
HND,sheep_meat,118.86,2.205370196003507,0.1340347089575894,262.13030149697687,15.931365506699075
HRV,chickens_eggs,48249.211101325534,1.347665156943461,0.10607382782442676,65023.78065126606,5117.978511026425
HRV,chickens_meat,61415.211101325534,1.2979377867544766,0.12379158521703051,79713.12316991342,7602.686338671659
HRV,cows_meat,54607.85,2.0848951665824287,0.143624929072276,113851.64252245828,7843.048583039487
HRV,cows_milk,648400,0.6667921783456684,0.03377826275535814,432348.0484393314,21901.82557057422
HRV,goats_meat,667.2,1.4085299127960191,0.15268677320339286,939.771157817504,101.87261508130372
HRV,goats_milk,10800,0.7502654071524572,0.035507431374429806,8102.866397246537,383.4802588438419
HRV,pigs_meat,111291.04,3.2303575643687106,0.11067792825595003,359509.85291046073,12317.461740650066
HRV,sheep_meat,5371.97,2.205370196003507,0.1340347089575894,11847.18253182496,720.0304354789016
HRV,sheep_milk,9100,0.9525121771438787,0.058559218635291344,8667.860812009296,532.8888895811513
HTI,chickens_eggs,20966.410464141354,1.347665156943461,0.10607382782442676,28255.70084869808,2223.9874136695894
HTI,chickens_meat,24815.410464141354,1.2979377867544766,0.12379158521703051,32208.858935231507,3071.938999167345
HTI,cows_meat,56534.54,2.0848951665824287,0.143624929072276,117868.58919096098,8119.76929763375
HTI,cows_milk,49270,0.6667921783456684,0.03377826275535814,32852.85062709108,1664.2550059564956
HTI,goats_meat,6434.68,1.4085299127960191,0.15268677320339286,9063.439259270288,982.490525796408
HTI,goats_milk,57259,0.7502654071524572,0.035507431374429806,42959.44694814255,2033.1200130684763
HTI,pigs_meat,35971.96,3.2303575643687106,0.11067792825595003,116202.29309116869,3981.3020081059044
HTI,sheep_meat,1136.63,2.205370196003507,0.1340347089575894,2506.6899258834665,152.34787124246486
HUN,chickens_eggs,167166.55629718007,1.347665156943461,0.10607382782442676,225284.54332793708,17731.99651066942
HUN,chickens_meat,372675.55629718007,1.2979377867544766,0.12379158521703051,483709.6867178552,46134.09788566662
HUN,cows_meat,30039.47,2.0848951665824287,0.143624929072276,62629.145809697875,4314.416748118763
HUN,cows_milk,1967496,0.6667921783456684,0.03377826275535814,1311910.9437263892,66458.59685811611
HUN,goats_meat,275.59000000000003,1.4085299127960191,0.15268677320339286,388.176758667455,42.078947827123045
HUN,goats_milk,3683,0.7502654071524572,0.035507431374429806,2763.2274945424997,130.77386975202498
HUN,pigs_meat,487017.87,3.2303575643687106,0.11067792825595003,1573241.8603372374,53902.1288752256
HUN,sheep_meat,1818.15,2.205370196003507,0.1340347089575894,4009.6938218637765,243.69520609124118
HUN,sheep_milk,1810,0.9525121771438787,0.058559218635291344,1724.0470406304205,105.99218572987733
IDN,buffaloes_milk,99173,1.0733332764111474,0.041995432670972443,106445.68102152272,4164.81304427835
IDN,chickens_eggs,4062292.772655961,1.347665156943461,0.10607382782442676,5474610.427011684,430902.9441391216
IDN,chickens_meat,4793396.772655961,1.2979377867544766,0.12379158521703051,6221530.798137129,593382.1850612795
IDN,cows_meat,613647.58,2.0848951665824287,0.143624929072276,1279390.8735270042,88135.0901528738
IDN,cows_milk,920093,0.6667921783456684,0.03377826275535814,613510.8157506011,31079.14311336574
IDN,goats_meat,82091.97,1.4085299127960191,0.15268677320339286,115628.99534535343,12534.35800520973
IDN,goats_milk,361415,0.7502654071524572,0.035507431374429806,271157.1721260053,12832.918310189549
IDN,pigs_meat,379102.01,3.2303575643687106,0.11067792825595003,1224635.0456708826,41958.22506446645
IDN,sheep_meat,63099.02,2.205370196003507,0.1340347089575894,139156.6981050292,8457.458781209112
IDN,sheep_milk,159338,0.9525121771438787,0.058559218635291344,151771.38528175134,9330.708778910051
IMN,chickens_eggs,0,1.347665156943461,0.10607382782442676,0,0
IMN,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
IND,buffaloes_milk,86261680,1.0733332764111474,0.041995432670972443,92587531.62312995,3622596.5745249703
IND,chickens_eggs,8263234.278376855,1.347665156943461,0.10607382782442676,11136072.920629332,876512.8901174478
IND,chickens_meat,6915219.278376855,1.2979377867544766,0.12379158521703051,8975524.405098343,856045.9565936407
IND,cows_meat,1071010.6,2.0848951665824287,0.143624929072276,2232944.823298547,153823.82146065577
IND,cows_milk,83633570,0.6667921783456684,0.03377826275535814,55766210.323124945,2824996.702628638
IND,goats_meat,581454.23,1.4085299127960191,0.15268677320339286,818995.6758767765,88780.37014416342
IND,goats_milk,6165500,0.7502654071524572,0.035507431374429806,4625761.367798475,218921.06813904695
IND,pigs_meat,337125.82,3.2303575643687106,0.11067792825595003,1089036.9427810044,37312.387319188325
IND,sheep_meat,261760.87,2.205370196003507,0.1340347089575894,577279.6211779485,35085.04202693539
IND,sheep_milk,202122,0.9525121771438787,0.058559218635291344,192523.66626867506,11836.106389002356
IOT,chickens_eggs,0,1.347665156943461,0.10607382782442676,0,0
IOT,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
IRL,chickens_eggs,55190.02823750729,1.347665156943461,0.10607382782442676,74377.67806641432,5854.2175528906
IRL,chickens_meat,92193.0282375073,1.2979377867544766,0.12379158521703051,119660.8150247832,11412.721111479486
IRL,cows_meat,700057.69,2.0848951665824287,0.143624929072276,1459546.8942098601,100545.73607275137
IRL,cows_milk,7478160,0.6667921783456684,0.03377826275535814,4986378.596417444,252599.25340660903
IRL,pigs_meat,315382.4,3.2303575643687106,0.11067792825595003,1018797.9215087584,34905.87064038934
IRL,sheep_meat,77701.8,2.205370196003507,0.1340347089575894,171361.2338958253,10414.738148480821
IRN,buffaloes_milk,145765,1.0733332764111474,0.041995432670972443,156454.4250360709,6121.464243284298
IRN,chickens_eggs,774769.1143144005,1.347665156943461,0.10607382782442676,1044129.3400374628,82182.72563546932
IRN,chickens_meat,2240699.1143144006,1.2979377867544766,0.12379158521703051,2908288.049215949,277379.69535537594
IRN,cows_meat,531713.81,2.0848951665824287,0.143624929072276,1108567.5524741278,76367.35824799964
IRN,cows_milk,6811482,0.6667921783456684,0.03377826275535814,4541842.92054231,230080.02874939237
IRN,goats_meat,108750.99,1.4085299127960191,0.15268677320339286,153179.02246118075,16604.837745774446
IRN,goats_milk,311625,0.7502654071524572,0.035507431374429806,233801.45750388445,11065.003302056688
IRN,pigs_meat,0,3.2303575643687106,0.11067792825595003,0,0
IRN,sheep_meat,347692.8,2.205370196003507,0.1340347089575894,766791.3384850081,46602.90325464934
IRN,sheep_milk,449718,0.9525121771438787,0.058559218635291344,428361.87128079083,26335.134686225952
IRQ,buffaloes_milk,33348,1.0733332764111474,0.041995432670972443,35793.51810175894,1400.4636887115892
IRQ,chickens_eggs,52881.98651216694,1.347665156943461,0.10607382782442676,71267.21065240145,5609.394732305254
IRQ,chickens_meat,112381.98651216694,1.2979377867544766,0.12379158521703051,145864.8268446734,13911.944260180087
IRQ,cows_meat,62059.55,2.0848951665824287,0.143624929072276,129387.65583528057,8913.298467007367
IRQ,cows_milk,272491,0.6667921783456684,0.03377826275535814,181694.86746958952,9204.272596470295
IRQ,goats_meat,12304.24,1.4085299127960191,0.15268677320339286,17330.89009422129,1878.6947023201144
IRQ,goats_milk,15921,0.7502654071524572,0.035507431374429806,11944.97554727427,565.313814912297
IRQ,sheep_meat,53799.71,2.205370196003507,0.1340347089575894,118648.27698763183,7211.028471852712
IRQ,sheep_milk,57297,0.9525121771438787,0.058559218635291344,54576.090213812815,3355.267550146288
ISL,chickens_eggs,4200,1.347665156943461,0.10607382782442676,5660.193659162536,445.51007686259237
ISL,chickens_meat,9697,1.2979377867544766,0.12379158521703051,12586.10271815816,1200.407001849545
ISL,cows_meat,5321.48,2.0848951665824287,0.143624929072276,11094.727931065061,764.2971875595352
ISL,cows_milk,155649,0.6667921783456684,0.03377826275535814,103785.53576732494,5257.552819608739
ISL,pigs_meat,6677.17,3.2303575643687106,0.11067792825595003,21569.646618075825,739.0153422127819
ISL,sheep_meat,12101.24,2.205370196003507,0.1340347089575894,26687.714030685478,1621.986181425939
ISR,chickens_eggs,150851.17670151166,1.347665156943461,0.10607382782442676,203296.87472454848,16001.361744548325
ISR,chickens_meat,539458.1767015116,1.2979377867544766,0.12379158521703051,700183.1519145654,66780.38285216907
ISR,cows_meat,163478.26,2.0848951665824287,0.143624929072276,340835.03411530564,23479.553497359095
ISR,cows_milk,1513467,0.6667921783456684,0.03377826275535814,1009167.9577842837,51122.28599756362
ISR,goats_meat,4787.17,1.4085299127960191,0.15268677320339286,6742.872142639719,730.9375400760862
ISR,goats_milk,23179,0.7502654071524572,0.035507431374429806,17390.401872386803,823.0267518279085
ISR,pigs_meat,16159.88,3.2303575643687106,0.11067792825595003,52202.19059729064,1788.5420392647618
ISR,sheep_meat,11451.54,2.205370196003507,0.1340347089575894,25254.885014342002,1534.9038310161934
ISR,sheep_milk,19745,0.9525121771438787,0.058559218635291344,18807.352937705884,1156.2517719538275
ITA,buffaloes_milk,208960,1.0733332764111474,0.041995432670972443,224283.72143887336,8775.365610926401
ITA,chickens_eggs,752337.8444215449,1.347665156943461,0.10607382782442676,1013899.4991768665,79803.35497497133
ITA,chickens_meat,1031314.8444215449,1.2979377867544766,0.12379158521703051,1338582.5066155375,127668.09944879824
ITA,cows_meat,816503.29,2.0848951665824287,0.143624929072276,1702323.762819651,117270.22711353001
ITA,cows_milk,11380094,0.6667921783456684,0.03377826275535814,7588157.668038471,384399.80531267467
ITA,goats_meat,1909.47,1.4085299127960191,0.15268677320339286,2689.545612586615,291.5508128286826
ITA,goats_milk,29194,0.7502654071524572,0.035507431374429806,21903.248296408834,1036.6039515451037
ITA,pigs_meat,1561650.77,3.2303575643687106,0.11067792825595003,5044690.377771721,172840.27188290912
ITA,sheep_meat,35388.56,2.205370196003507,0.1340347089575894,78044.87550348186,4743.2953400281895
ITA,sheep_milk,410380,0.9525121771438787,0.058559218635291344,390891.94725630496,24031.532143550863
JAM,chickens_eggs,20632.48305343985,1.347665156943461,0.10607382782442676,27805.678512347316,2188.5664550009815
JAM,chickens_meat,138794.48305343985,1.2979377867544766,0.12379158521703051,180146.60414811343,17181.589076563596
JAM,cows_meat,7833.15,2.0848951665824287,0.143624929072276,16331.296574115151,1125.0356131624987
JAM,cows_milk,13200,0.6667921783456684,0.03377826275535814,8801.656754162823,445.8730683707275
JAM,goats_meat,1101.96,1.4085299127960191,0.15268677320339286,1552.1436227047013,168.2547165992108
JAM,goats_milk,189132,0.7502654071524572,0.035507431374429806,141899.19698555852,6715.591510708658
JAM,pigs_meat,10323.33,3.2303575643687106,0.11067792825595003,33348.04715497444,1142.5647771024967
JAM,sheep_meat,12,2.205370196003507,0.1340347089575894,26.464442352042084,1.6084165074910728
JEY,chickens_eggs,0,1.347665156943461,0.10607382782442676,0,0
JEY,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
JOR,chickens_eggs,51865.470301865265,1.347665156943461,0.10607382782442676,69897.28717430966,5501.568966832975
JOR,chickens_meat,194749.47030186528,1.2979377867544766,0.12379158521703051,252772.6964552097,24108.34564884491
JOR,cows_meat,34318.49,2.0848951665824287,0.143624929072276,71550.4539254074,4928.990692117613
JOR,cows_milk,291954,0.6667921783456684,0.03377826275535814,194672.64363673129,9861.69892447783
JOR,goats_meat,7687.26,1.4085299127960191,0.15268677320339286,10827.735657440326,1173.7429241755137
JOR,goats_milk,14554,0.7502654071524572,0.035507431374429806,10919.362735696861,516.7751562234514
JOR,sheep_meat,21579.95,2.205370196003507,0.1340347089575894,47591.77856124588,2892.4623175693314
JOR,sheep_milk,94712,0.9525121771438787,0.058559218635291344,90214.33332165104,5546.260715385713
JPN,chickens_eggs,2612873.6185486224,1.347665156943461,0.10607382782442676,3521278.735214758,277157.5063409135
JPN,chickens_meat,2226599.6185486224,1.2979377867544766,0.12379158521703051,2889987.7808873607,275634.29642376944
JPN,cows_meat,516858.5,2.0848951665824287,0.143624929072276,1077595.7884570442,74233.76540290297
JPN,cows_milk,7276523,0.6667921783456684,0.03377826275535814,4851928.621952358,245788.30583940688
JPN,goats_meat,50.68,1.4085299127960191,0.15268677320339286,71.38429598050224,7.73816566594795
JPN,goats_milk,1643,0.7502654071524572,0.035507431374429806,1232.686063951487,58.33870974818817
JPN,pigs_meat,1408750.67,3.2303575643687106,0.11067792825595003,4550768.383143989,155917.60558478153
JPN,sheep_meat,213.79,2.205370196003507,0.1340347089575894,471.48609420358974,28.655280428043035
JPN,sheep_milk,940,0.9525121771438787,0.058559218635291344,895.361446515246,55.045665517173866
KAZ,chickens_eggs,338533.05941386626,1.347665156943461,0.10607382782442676,456229.2086455381,35909.49745714288
KAZ,chickens_meat,224419.05941386626,1.2979377867544766,0.12379158521703051,291281.97728115495,27781.19111775746
KAZ,cows_meat,520121.48,2.0848951665824287,0.143624929072276,1084398.7596876994,74702.41067396721
KAZ,cows_milk,5460451,0.6667921783456684,0.03377826275535814,3640986.0170397833,184444.54864075812
KAZ,goats_meat,22697.48,1.4085299127960191,0.15268677320339286,31970.079525089386,3465.604981048545
KAZ,goats_milk,1414,0.7502654071524572,0.035507431374429806,1060.8752857135744,50.207507963443746
KAZ,pigs_meat,100815.98,3.2303575643687106,0.11067792825595003,325671.66360224463,11158.103801493293
KAZ,sheep_meat,170119.97,2.205370196003507,0.1340347089575894,375177.5115830107,22801.98066682384
KAZ,sheep_milk,34201,0.9525121771438787,0.058559218635291344,32576.868970497795,2002.7838365455993
KEN,chickens_eggs,236051.47072617098,1.347665156943461,0.10607382782442676,318118.34234292,25038.883063510573
KEN,chickens_meat,187040.47072617098,1.2979377867544766,0.12379158521703051,242766.89460784182,23154.036370932296
KEN,cows_meat,702043.91,2.0848951665824287,0.143624929072276,1463687.9546876296,100831.00677937332
KEN,cows_milk,3560000,0.6667921783456684,0.03377826275535814,2373780.1549105793,120250.61540907498
KEN,goats_meat,40842.32,1.4085299127960191,0.15268677320339286,57527.62942798711,6236.082050940396
KEN,goats_milk,256000,0.7502654071524572,0.035507431374429806,192067.94423102902,9089.90243185403
KEN,pigs_meat,13885.94,3.2303575643687106,0.11067792825595003,44856.55131737005,1536.867071086427
KEN,sheep_meat,21467.25,2.205370196003507,0.1340347089575894,47343.23334015629,2877.356605869811
KEN,sheep_milk,66600,0.9525121771438787,0.058559218635291344,63437.31099778232,3900.0439611104034
KGZ,chickens_eggs,41774.10746685132,1.347665156943461,0.10607382782442676,56297.509095487185,4431.139482957887
KGZ,chickens_meat,20815.107466851317,1.2979377867544766,0.12379158521703051,27016.71451658158,2576.735149784373
KGZ,cows_meat,119260.8,2.0848951665824287,0.143624929072276,248646.26548275372,17128.823941102895
KGZ,cows_milk,1527043,0.6667921783456684,0.03377826275535814,1018220.3283975045,51580.85969273036
KGZ,goats_meat,9754.33,1.4085299127960191,0.15268677320339286,13739.265584283594,1489.357172461051
KGZ,goats_milk,900,0.7502654071524572,0.035507431374429806,675.2388664372114,31.956688236986825
KGZ,pigs_meat,17279.93,3.2303575643687106,0.11067792825595003,55820.35258726181,1912.5068528078386
KGZ,sheep_meat,77580.49,2.205370196003507,0.1340347089575894,171093.70043734813,10398.478397937175
KGZ,sheep_milk,37687,0.9525121771438787,0.058559218635291344,35897.32642002136,2206.921272708225
KHM,chickens_eggs,221038.47532653235,1.347665156943461,0.10607382782442676,297885.8515414746,23446.397174360394
KHM,chickens_meat,219088.47532653235,1.2979377867544766,0.12379158521703051,284363.2107687321,27121.309663453718
KHM,cows_meat,69906,2.0848951665824287,0.143624929072276,145746.68151511127,10040.244291726527
KHM,cows_milk,24495,0.6667921783456684,0.03377826275535814,16333.074408577148,827.3985461924976
KHM,pigs_meat,102128.88,3.2303575643687106,0.11067792825595003,329912.8000485043,11303.412853500531
KIR,chickens_eggs,394.9143373212505,1.347665156943461,0.10607382782442676,532.212292385266,41.89007542241192
KIR,chickens_meat,1001.9143373212505,1.2979377867544766,0.12379158521703051,1300.422477500322,124.02856406866825
KIR,pigs_meat,1034.9,3.2303575643687106,0.11067792825595003,3343.0970433651787,114.5405879520827
KNA,chickens_eggs,243.06220489939744,1.347665156943461,0.10607382782442676,327.56646451277015,25.782538473124223
KNA,chickens_meat,122.06220489939744,1.2979377867544766,0.12379158521703051,158.42914807349536,15.110273839582398
KNA,cows_meat,54.65,2.0848951665824287,0.143624929072276,113.93952085372972,7.849102373799884
KNA,goats_meat,7.3,1.4085299127960191,0.15268677320339286,10.282268363410939,1.1146134443847677
KNA,pigs_meat,60.46,3.2303575643687106,0.11067792825595003,195.30741834173224,6.691587542354739
KNA,sheep_meat,9.84,2.205370196003507,0.1340347089575894,21.70084272867451,1.3189015361426797
KOR,chickens_eggs,720881.4059899696,1.347665156943461,0.10607382782442676,971506.7531410953,76466.65014081071
KOR,chickens_meat,772681.4059899696,1.2979377867544766,0.12379158521703051,1002892.3939569583,95651.45611522227
KOR,cows_meat,313245.9,2.0848951665824287,0.143624929072276,653084.8628617629,44989.92016968127
KOR,cows_milk,2058230,0.6667921783456684,0.03377826275535814,1372411.665236405,69523.43375096079
KOR,goats_meat,2048.38,1.4085299127960191,0.15268677320339286,2885.2045027731097,312.76053249436586
KOR,goats_milk,8717,0.7502654071524572,0.035507431374429806,6540.063554147969,309.5182792909046
KOR,pigs_meat,1451243.24,3.2303575643687106,0.11067792825595003,4688034.578072956,160620.59519865247
KOR,sheep_meat,14.01,2.205370196003507,0.1340347089575894,30.89723644600913,1.8778262724958275
KWT,chickens_eggs,88103.07047969998,1.347665156943461,0.10607382782442676,118733.43830522567,9345.429928867032
KWT,chickens_meat,55858.070479699985,1.2979377867544766,0.12379158521703051,72500.30037079737,6914.759091846678
KWT,cows_meat,2522.54,2.0848951665824287,0.143624929072276,5259.23145351084,362.2996285819791
KWT,cows_milk,65557,0.6667921783456684,0.03377826275535814,43712.89483580698,2214.4015714530137
KWT,goats_meat,1479.14,1.4085299127960191,0.15268677320339286,2083.412935213104,225.84511371606652
KWT,goats_milk,5869,0.7502654071524572,0.035507431374429806,4403.307674577771,208.39311473652853
KWT,sheep_meat,48204.59,2.205370196003507,0.1340347089575894,106308.96609656869,6461.088191069924
KWT,sheep_milk,307,0.9525121771438787,0.058559218635291344,292.42123838317076,17.977680121034442
LAO,chickens_eggs,349803.57288203866,1.347665156943461,0.10607382782442676,471418.086947456,37105.003962258685
LAO,chickens_meat,360706.57288203866,1.2979377867544766,0.12379158521703051,468174.69087430555,44652.43845526992
LAO,cows_meat,41265.21,2.0848951665824287,0.143624929072276,86033.6368770089,5926.712859402574
LAO,cows_milk,60260,0.6667921783456684,0.03377826275535814,40180.89666710998,2035.4781136378815
LAO,goats_meat,2323.24,1.4085299127960191,0.15268677320339286,3272.353034604223,354.7280189770504
