iso3c,product,cumulative_pressure,tonnes,pressure_per_tonne,plot_names
HUN,soyb,2.7702932741414633e-5,178829.59799867868,1.5491245885157847e-4,soybean
HUN,spis,1.5785396526813357e-5,33736.73557643592,4.678993464275475e-4,spices
HUN,sugb,1.6362239564270104e-5,1062307.0418832302,1.540255210514613e-5,sugarbeet
HUN,tnut,4.232163060490585e-6,9352.36699166894,4.5252320233589877e-4,tree nuts
HUN,vege,1.5439305289511018e-4,1719990.4913010595,8.976389908895486e-5,vegetables
HUN,whea,0.0011474477825704258,5692437.943254232,2.0157405210366808e-4,wheat
HUN,xfru,1.476766157163697e-4,1616936.78654325,9.133110022939021e-5,other fruits
HUN,xmil,4.631542365882474e-6,2116.5813813265413,0.002188218419921899,millet
HUN,xoil,8.598542248876712e-4,3465190.599653527,2.481405279621978e-4,other oil crops
HUN,xpul,3.0730989622362314e-5,52373.95512241125,5.867609110393931e-4,pulses
IDN,bana,5.780166130578037e-4,7568360.392899632,7.637276544072589e-5,banana
IDN,cass,8.843551401221445e-4,18650918.143694773,4.74161718639634e-5,cassava
IDN,cnut,0.002923119325438529,18899928.95416025,1.5466297955554444e-4,coconut
IDN,coco,0.00135464929096901,618043.2850019485,0.0021918356267955235,cocoa
IDN,maiz,0.003920767484261109,28070842.36475885,1.3967402307753267e-4,maize
IDN,oilp,0.005190569381098593,114358410.16826558,4.538861088975661e-5,oilpalm
IDN,orts,6.965249673163738e-5,427157.65180242807,1.6306039804679312e-4,other roots
IDN,pota,8.510404060054669e-5,1162800.1679071635,7.31888788369536e-5,potato
IDN,rice,0.029454372828823818,79887658.95105965,3.686974085304965e-4,rice
IDN,soyb,5.087193517124857e-4,542670.8996604048,9.374362104745888e-4,soybean
IDN,spis,0.0017304702818707269,671367.3884872328,0.0025775310382143094,spices
IDN,sugc,0.0012509608108628601,21222723.272055864,5.894440571206103e-5,sugarcane
IDN,swpo,1.490937400642678e-4,1963195.7145739496,7.594440990139588e-5,sweet potato
IDN,tnut,7.277662495058415e-4,383206.1802047864,0.0018991506063835433,tree nuts
IDN,vege,0.0015299583923686644,11211328.206417978,1.364654003700322e-4,vegetables
IDN,xfru,7.126935942396859e-4,13298629.173366152,5.359150818845554e-5,other fruits
IDN,xoil,3.929882765737192e-4,475395.48369229585,8.266554690874693e-4,other oil crops
IDN,xpul,2.9613627763244694e-4,264282.71410577,0.0011205283653698541,pulses
IND,bana,0.0038879760838863684,28879043.888463374,1.3462966775847939e-4,banana
IND,barl,0.002395759495681342,2026885.846541524,0.0011819903423615234,barley
IND,cass,1.6219128746134653e-4,4452442.574575923,3.642748553063474e-5,cassava
IND,cnut,0.001109903184818198,10959162.3052283,1.0127627950985772e-4,coconut
IND,coco,2.5650245332642236e-5,19177.990687578917,0.0013374834595813643,cocoa
IND,maiz,0.009490428985571479,26594874.44431734,3.56851806367499e-4,maize
IND,ocer,3.5492631317179068e-9,3.1000000536441803,0.0011449235710643292,other cereals
IND,orts,2.4884872346958615e-7,2719.999981701374,9.148850189106618e-5,other roots
IND,plnt,2.7999248349790154e-9,32.10000038146973,8.722507170421467e-5,plantain
IND,pota,0.002536624301134405,50176056.492962226,5.055447714369893e-5,potato
IND,rice,0.12279557580401594,170633179.38505915,7.196465320903941e-4,rice
IND,sorg,0.005177485267580743,4765314.1279126555,0.0010864940124836284,sorghum
IND,soyb,0.006142765690373364,9992125.890943602,6.147606382682669e-4,soybean
IND,spis,0.013230184214327482,5963301.369378209,0.0022186006365978762,spices
IND,sugc,0.04511328807396849,321097584.91162854,1.4049712671113497e-4,sugarcane
IND,swpo,8.91455130480075e-5,1447864.2475900054,6.157035315734311e-5,sweet potato
IND,tnut,0.0022503734113073124,1524881.0169213116,0.0014757698379974247,tree nuts
IND,vege,0.011127186634349107,127059110.0946693,8.757488247838706e-5,vegetables
IND,whea,0.12337027549882444,100652763.26300572,0.0012257018237686913,wheat
IND,xfru,0.014104870655994962,62428402.721325025,2.259367538035192e-4,other fruits
IND,xmil,0.00914837271326007,10068910.925456956,9.085761887246897e-4,millet
IND,xoil,0.04726260962236492,35739013.5874296,0.001322437439599298,other oil crops
IND,xpul,0.018931759805078288,22314836.541763924,8.48393389288156e-4,pulses
IRL,barl,5.755816100437841e-4,1588195.8577468991,3.6241223476072746e-4,barley
IRL,ocer,2.5600648886924775e-5,209029.56614808735,1.2247381726271177e-4,other cereals
IRL,pota,4.62723955989778e-5,372499.7623947859,1.2422127547543772e-4,potato
IRL,vege,1.819767855526305e-5,156997.696100235,1.1591048153754282e-4,vegetables
IRL,whea,4.811780344171656e-4,778539.197640568,6.180524190373693e-4,wheat
IRL,xfru,6.1700163509088075e-6,62231.55966031551,9.914609861278103e-5,other fruits
IRL,xoil,3.156238818159423e-5,53582.07552585006,5.890475102325462e-4,other oil crops
IRL,xpul,1.0641365956271121e-5,69803.8500533402,1.524466909509946e-4,pulses
IRN,bana,7.409296998636927e-5,132016.16293215752,5.612416566329481e-4,banana
IRN,barl,0.0012820215154534466,2997155.1971381083,4.27746122949392e-4,barley
IRN,maiz,0.0010691189774433417,1382341.735159576,7.73411487369962e-4,maize
IRN,ocer,1.2976577645161784e-8,106.12653160095216,1.222745853407816e-4,other cereals
IRN,pota,0.0012587823389843872,5211836.826844215,2.415237431265829e-4,potato
IRN,rice,0.0029599980525666252,1754374.5574283898,0.0016872098606499808,rice
IRN,soyb,3.243176937211487e-4,228761.82577601075,0.001417708975791705,soybean
IRN,spis,3.2773408678198784e-4,91836.2497643344,0.0035686788999224456,spices
IRN,sugb,0.0010812553108077987,4522910.106443644,2.39061861801624e-4,sugarbeet
IRN,sugc,3.7122830713590864e-4,6466821.482842565,5.7405064933496666e-5,sugarcane
IRN,tnut,0.00789038511519589,1610732.824913323,0.004898630606612546,tree nuts
IRN,vege,0.004325773078823422,15555130.136470271,2.780930176007525e-4,vegetables
IRN,whea,0.015457139628395044,13698419.360728532,0.0011283885550115744,wheat
IRN,xfru,0.016188835877708516,17172749.163726434,9.427049637400974e-4,other fruits
IRN,xmil,7.64654151962669e-6,11671.353033609688,6.551546763778926e-4,millet
IRN,xoil,9.675438013392156e-4,711195.9743177146,0.0013604461165115961,other oil crops
IRN,xpul,0.0023712191833397305,915571.5161546692,0.002589878716737138,pulses
IRQ,bana,2.0993628058483855e-7,500.9000062942505,4.191181432357835e-4,banana
IRQ,barl,8.295052959461042e-4,219004.7689729333,0.003787612935719324,barley
IRQ,maiz,3.424922957692963e-4,195192.12116644531,0.0017546420097420035,maize
IRQ,ocer,9.795745759666117e-7,714.6844218075275,0.0013706393284593265,other cereals
IRQ,pota,5.93798628471703e-5,428242.5962333679,1.386594032668615e-4,potato
IRQ,rice,0.0011955648987088958,320365.3994489908,0.003731878975585989,rice
IRQ,sorg,1.3749491676562545e-5,2034.6786469100043,0.00675757407561308,sorghum
IRQ,soyb,1.1121509778080231e-8,19.38461548089981,5.737286761782073e-4,soybean
IRQ,sugb,1.1125355015096069e-6,18016.21500444412,6.175189967677306e-5,sugarbeet
IRQ,sugc,5.645540575159072e-7,6094.8160400390625,9.262856398079061e-5,sugarcane
IRQ,tnut,2.2379757095893455e-5,4135.859852820635,0.005411149771100338,tree nuts
IRQ,vege,6.276669543754965e-4,700656.9900453612,8.958262934547485e-4,vegetables
IRQ,whea,0.00523951089934503,2629485.1992142797,0.001992599502332493,wheat
IRQ,xfru,0.0017938634197473867,1256022.355991274,0.001428209785590671,other fruits
IRQ,xmil,2.1841910534602026e-6,3977.629340872169,5.491188007430773e-4,millet
IRQ,xoil,1.2269634044402659e-4,44976.665065099485,0.0027279999587883,other oil crops
IRQ,xpul,1.0647097994067914e-5,8649.556674811494,0.0012309414683729966,pulses
ISL,pota,4.576563812378077e-5,7426.509934186935,0.00616246911797759,potato
ISL,vege,1.0203179778642191e-5,4949.294958114624,0.002061542071141578,vegetables
ISR,bana,3.0298971037635537e-5,132123.68805408478,2.2932277689094376e-4,banana
ISR,barl,6.025687596546837e-6,22417.796856343743,2.6879035594622674e-4,barley
ISR,maiz,3.4335932640833325e-5,90001.4828170538,3.8150407711201877e-4,maize
ISR,ocer,1.5956676459540309e-6,229.95635190606117,0.006939002261637342,other cereals
ISR,pota,6.159029586669285e-5,575370.0732346773,1.0704466348143188e-4,potato
ISR,sorg,7.3296263936969205e-6,43540.54470920563,1.6834025487391852e-4,sorghum
ISR,soyb,4.7208472783052485e-8,102.099999666214,4.6237485736911596e-4,soybean
ISR,sugb,3.0099889669987593e-7,5621.7000641822815,5.354232585577446e-5,sugarbeet
ISR,swpo,6.931605908964726e-6,43948.571959495544,1.5772084506757405e-4,sweet potato
ISR,tnut,5.811429328060229e-5,15821.846116185188,0.0036730412401845716,tree nuts
ISR,vege,4.7499508337221086e-4,1482705.5159983635,3.203569948631223e-4,vegetables
ISR,whea,5.690565656434562e-5,82996.63957841694,6.856380794860974e-4,wheat
ISR,xfru,0.006294983248468623,1486292.005347252,0.004235361036607262,other fruits
ISR,xmil,2.3310466348335597e-8,56.6000000461936,4.118456948641513e-4,millet
ISR,xoil,2.789883293204487e-4,177557.0537532419,0.0015712601860817645,other oil crops
ISR,xpul,8.587547431026138e-5,65733.28547374159,0.0013064229741652875,pulses
ITA,bana,5.290231990432899e-8,345.62373185157776,1.530633316784132e-4,banana
ITA,barl,2.5166099371034677e-4,990051.0235495792,2.541899232709033e-4,barley
ITA,maiz,0.0012096825134911616,6201406.649621844,1.950658264871127e-4,maize
ITA,ocer,1.108663833990858e-4,314373.6429471895,3.526580102572716e-4,other cereals
ITA,orts,4.365114129156141e-9,106.1999969482422,4.110277075886857e-5,other roots
ITA,pota,1.3099138232043443e-4,1400551.1449192015,9.352845327757837e-5,potato
ITA,rice,0.0012882567886027421,1625289.6123146417,7.926321431219158e-4,rice
ITA,sorg,5.933703254774691e-5,240756.2080938369,2.464610695505711e-4,sorghum
ITA,soyb,2.0137332281854132e-4,975015.7691675574,2.0653340098331796e-4,soybean
ITA,sugb,1.139967587786273e-4,2401640.044356644,4.746621336802575e-5,sugarbeet
ITA,swpo,1.0127627956216378e-6,8695.306052997708,1.1647235755117414e-4,sweet potato
ITA,tnut,4.4042407572301377e-4,291672.1905517131,0.0015099968045974102,tree nuts
ITA,vege,0.001252235243806187,12170933.168947652,1.0288736503796449e-4,vegetables
ITA,whea,0.0016826822485504153,6788624.746243298,2.4786791308233395e-4,wheat
ITA,xfru,0.002596664392657091,16791555.266555376,1.5464108901389284e-4,other fruits
ITA,xoil,0.002662423803292139,3024047.8628469557,8.804172169370462e-4,other oil crops
ITA,xpul,8.433922284904966e-5,190195.42562692612,4.434345493381292e-4,pulses
JAM,bana,4.87805133412125e-6,61030.54777646065,7.992802804242083e-5,banana
JAM,cass,6.49358224896514e-7,19835.602506875992,3.273700532521836e-5,cassava
JAM,cnut,2.8442116790645998e-5,244705.8155860901,1.1622983590530876e-4,coconut
JAM,coco,1.7403782409680777e-6,221.29188375547528,0.00786462752918301,cocoa
JAM,maiz,1.3153625189703263e-6,2663.3502586632967,4.938751539313087e-4,maize
JAM,orts,1.002253485033845e-6,25994.46132659912,3.85564244798671e-5,other roots
JAM,plnt,1.114347935417001e-6,45034.859211444855,2.4744119442785075e-5,plantain
JAM,pota,9.2742500557098e-7,17229.980087280273,5.382623780602248e-5,potato
JAM,rice,2.7670485052670634e-8,1.009848510962911,0.027400629651160517,rice
JAM,spis,2.8750285116659786e-6,16560.543949246407,1.736071303259823e-4,spices
JAM,sugc,6.38414829668091e-5,1153243.512503624,5.535819822494643e-5,sugarcane
JAM,swpo,1.8803595929259292e-6,44946.00383889675,4.183596832470001e-5,sweet potato
JAM,vege,1.3072368269113522e-5,278365.42350769043,4.696117823969747e-5,vegetables
JAM,xfru,1.8696192635978863e-5,252036.64201545715,7.418045442310029e-5,other fruits
JAM,xoil,1.4713889307673637e-6,3515.0838061720133,4.1859284497962833e-4,other oil crops
JAM,xpul,1.3825872273123506e-6,2699.504869610071,5.121632647812404e-4,pulses
JAM,yams,5.69084139310275e-6,139231.9739537239,4.087309280693094e-5,yams
JOR,bana,2.0516059026920055e-5,30152.892639160156,6.80401023956005e-4,banana
JOR,barl,4.039237313204281e-5,73501.74340629578,5.495430619756294e-4,barley
JOR,maiz,1.8097798304913324e-6,16546.603669315577,1.0937470109636045e-4,maize
JOR,pota,7.1120391523568105e-6,108467.31428551674,6.556850051284487e-5,potato
JOR,sorg,1.4946510480049462e-6,9311.758208364248,1.6051222707462294e-4,sorghum
JOR,sugb,3.366350642552161e-8,759.79998779296875,4.4305747520878195e-5,sugarbeet
JOR,tnut,7.492935979492844e-6,3924.832125723362,0.0019091099286474237,tree nuts
JOR,vege,1.994106893760268e-4,1460077.49473691,1.3657541472616042e-4,vegetables
JOR,whea,3.0235874712587407e-5,20961.822009831667,0.0014424258873301165,wheat
JOR,xfru,4.3717080459271056e-4,540549.3933973908,8.087527429178329e-4,other fruits
JOR,xoil,1.5774078671559625e-4,125270.2312929472,0.0012592040829454202,other oil crops
JOR,xpul,3.125355436253392e-6,3996.6195761039858,7.819997317082838e-4,pulses
JPN,bana,4.547959006234865e-8,54.74411861598492,8.307666871280837e-4,banana
JPN,barl,5.3200085985476516e-5,195834.60132626444,2.71658254594366e-4,barley
JPN,maiz,4.392584486114151e-8,165.49698711931703,2.654177917418681e-4,maize
JPN,ocer,3.5198474842021616e-5,29444.90311834961,0.0011954012788069413,other cereals
JPN,orts,1.1902948342821604e-5,211757.298005417,5.6210333504147346e-5,other roots
JPN,pota,1.4429792764945182e-4,2487353.850502491,5.801262559418355e-5,potato
JPN,rice,0.003939995716871445,9753794.800661623,4.039449052797569e-4,rice
JPN,soyb,1.2110468757982515e-4,254258.0750738606,4.7630616075672284e-4,soybean
JPN,spis,1.6211261885431443e-5,46374.569376930594,3.4957223545661355e-4,spices
JPN,sugb,1.1488646917861928e-4,4326603.057320952,2.6553503442896697e-5,sugarbeet
JPN,sugc,5.170379693445771e-5,1173060.1192970276,4.407599924668986e-5,sugarcane
JPN,swpo,5.863679665177629e-5,865849.0425097644,6.772173181806692e-5,sweet potato
JPN,tnut,1.3335263964781257e-5,17943.027301630005,7.432003385275926e-4,tree nuts
JPN,vege,6.364893750212863e-4,9848081.214142412,6.463080078048615e-5,vegetables
JPN,whea,3.792845455765336e-4,1050055.1426746026,3.612044074280284e-4,wheat
JPN,xfru,3.514300216726712e-4,3418686.3378505856,1.0279680173689878e-4,other fruits
JPN,xmil,2.072385095716552e-7,214.7737450674176,9.649154718916081e-4,millet
JPN,xoil,7.48419398034765e-6,21620.53694114089,3.4616133728419417e-4,other oil crops
JPN,xpul,6.340421712251858e-5,67009.34779351205,9.461995857338798e-4,pulses
JPN,yams,9.53459156981753e-6,157143.24628549814,6.0674523374011666e-5,yams
KAZ,barl,0.002693886257601138,5385642.474037677,5.001977518165072e-4,barley
KAZ,maiz,8.259901717800146e-4,792029.5671471953,0.0010428779505734132,maize
KAZ,ocer,0.0022859356495177827,992148.0004269332,0.002304026867497709,other cereals
KAZ,orts,8.384937831252238e-11,1.5,5.589958554168159e-5,other roots
KAZ,pota,3.595431296929226e-4,3884207.9278340936,9.256536631740271e-5,potato
KAZ,rice,2.544055457848967e-4,448610.802877903,5.67096343094835e-4,rice
KAZ,sorg,8.885209754613163e-6,11723.475396156313,7.578989552472033e-4,sorghum
KAZ,soyb,5.4609400116022297e-5,251607.39295446873,2.1704211261353717e-4,soybean
KAZ,spis,1.988454135635362e-6,516.3883063197136,0.003850695515951986,spices
KAZ,sugb,8.941347342904807e-5,541132.1746255755,1.6523407334061358e-4,sugarbeet
KAZ,swpo,2.908848559866728e-9,36.5,7.969448109223913e-5,sweet potato
KAZ,tnut,6.743216450946541e-6,2280.2181294560432,0.002957268150725197,tree nuts
KAZ,vege,0.001563593777555988,3857685.702517271,4.0531912087490434e-4,vegetables
KAZ,whea,0.010021787105182664,25334938.02909076,3.955718026101023e-4,wheat
KAZ,xfru,2.5803745620243094e-4,2368612.1850829124,1.0894035664745111e-4,other fruits
KAZ,xmil,7.448082676699925e-5,69912.27112156153,0.0010653469780361456,millet
KAZ,xoil,0.002934099858725067,2848694.5703544803,0.0010299805002822607,other oil crops
KAZ,xpul,3.424616343851024e-4,1877302.3412454128,1.824222059819685e-4,pulses
KEN,bana,6.978493639684218e-5,1362071.558796659,5.123441271947169e-5,banana
KEN,barl,1.6195157444195173e-5,68665.35725545883,2.3585630500608332e-4,barley
KEN,cass,4.6213583228783844e-5,1536738.1152009964,3.0072517087753352e-5,cassava
KEN,cnut,2.784560319475289e-5,92014.27189540864,3.0262265430306947e-4,coconut
KEN,maiz,0.0012403478505456829,3300166.1327451915,3.7584406379987875e-4,maize
KEN,ocer,2.341270402515732e-6,3787.158127784729,6.182130039247243e-4,other cereals
KEN,orts,1.6220930112964364e-6,18764.088443756104,8.644667265124732e-5,other roots
KEN,plnt,2.9351172990205073e-6,52640.93333230913,5.5757318748355796e-5,plantain
KEN,pota,1.1196204127503718e-4,1383859.5742074847,8.090563765413563e-5,potato
KEN,rice,6.25350434597937e-5,95007.17165023088,6.582139261025116e-4,rice
KEN,sorg,1.3159833254985663e-4,137524.25443938377,9.569099871605622e-4,sorghum
KEN,soyb,1.4103403079133784e-6,2730.9643008708954,5.16425757547847e-4,soybean
KEN,spis,4.1353521049210684e-5,7117.840789225884,0.005809840690986876,spices
KEN,sugc,2.0693359948575308e-4,4613391.567148685,4.485498281986256e-5,sugarcane
KEN,swpo,5.7433199147872845e-5,710910.2778628021,8.078825266183144e-5,sweet potato
KEN,tnut,3.5603707632150716e-5,38638.80900055915,9.214494067774058e-4,tree nuts
KEN,vege,1.8175529744966245e-4,2182554.5564694107,8.32764051239467e-5,vegetables
KEN,whea,1.1546729921081483e-4,107693.30289059876,0.0010721864416036468,wheat
KEN,xfru,1.987326955933521e-4,1859069.0739122033,1.0689903800892203e-4,other fruits
KEN,xmil,6.436677517957473e-5,90092.0432920754,7.144557147061234e-4,millet
KEN,xoil,1.2246749918682612e-4,112874.17338886856,0.0010849913271560104,other oil crops
KEN,xpul,8.27510907655776e-4,1313656.617903918,6.299293867039316e-4,pulses
KEN,yams,8.959608938368061e-7,8355.391782164574,1.072314640887726e-4,yams
KGZ,barl,8.894632644932064e-5,462735.0284445733,1.9221870180933297e-4,barley
KGZ,maiz,3.009744305158992e-4,669022.5776730776,4.498718586788448e-4,maize
KGZ,ocer,8.140063311663597e-6,4597.27930932492,0.001770626225635812,other cereals
KGZ,pota,8.283553708307185e-5,1444098.6146780252,5.7361413023404074e-5,potato
KGZ,rice,4.046375812919948e-5,35829.279289245605,0.0011293489272430034,rice
KGZ,sorg,2.1673672942237233e-7,112.30769395828248,0.001929847562384112,sorghum
KGZ,soyb,9.442458714867459e-6,2335.1719646453857,0.004043581739515004,soybean
KGZ,spis,3.4363274845849108e-6,1701.669001528062,0.002019386544327459,spices
KGZ,sugb,3.686710037830851e-5,600501.1138448715,6.139389174860456e-5,sugarbeet
KGZ,tnut,4.2312831081402256e-5,15235.139142148197,0.002777318322242512,tree nuts
KGZ,vege,2.4088649394522313e-4,1091864.3918339908,2.2061942467105198e-4,vegetables
KGZ,whea,5.45114418966134e-4,655824.212356694,8.311898351652402e-4,wheat
KGZ,xfru,2.169850533327888e-4,495884.3567911089,4.375718861891699e-4,other fruits
KGZ,xmil,9.728535973602236e-8,383.2500001490116,2.5384307814271833e-4,millet
KGZ,xoil,1.2961256183341595e-4,103780.65956134722,0.0012489086346266559,other oil crops
KGZ,xpul,5.931707878493441e-5,213869.2790154144,2.773520304459398e-4,pulses
KHM,bana,2.896055915893235e-5,144176.97527891395,2.0086812823550657e-4,banana
KHM,cass,1.9457551421130206e-4,9507379.352452636,2.0465735824573684e-5,cassava
KHM,cnut,8.079321202885902e-6,76524.08381829411,1.0557880342703863e-4,coconut
KHM,maiz,1.4663986287307578e-4,780158.4204131737,1.8796164860390146e-4,maize
KHM,orts,2.3010595226681152e-6,41241.01960775256,5.579540817743405e-5,other roots
KHM,rice,0.0048552512617469545,10208103.5670404,4.756271554124348e-4,rice
KHM,soyb,6.154742156794506e-5,143839.13114592433,4.278906656180049e-4,soybean
KHM,spis,6.808418108890384e-5,16721.360790222883,0.004071689017601559,spices
KHM,sugc,1.2604408796548024e-4,738919.1653316021,1.7057899412977858e-4,sugarcane
KHM,swpo,5.7684568509171705e-6,36366.58172515035,1.5861971560906507e-4,sweet potato
KHM,tnut,7.301020308445879e-6,3600.313892979175,0.0020278843804934065,tree nuts
KHM,vege,8.818244790851201e-5,701848.6806171536,1.256431056206744e-4,vegetables
KHM,xfru,7.784832620347866e-5,301315.90468133986,2.583611584851721e-4,other fruits
KHM,xmil,7.924933963968971e-10,3.900000095367432,2.0320343000459175e-4,millet
KHM,xoil,5.118890878964177e-5,54448.561150848866,9.401333608765844e-4,other oil crops
KHM,xpul,4.722200442205916e-5,77949.74114537239,6.058006572977897e-4,pulses
KIR,bana,1.1711352374512696e-6,6719.649307250977,1.7428517232105135e-4,banana
KIR,cnut,1.2698673453013046e-5,85439.281982421875,1.4862804506743922e-4,coconut
KIR,orts,9.467367641354226e-7,11275.490859985352,8.396412855915814e-5,other roots
KIR,tnut,6.526215292145121e-8,31.47119951248169,0.002073710374323921,tree nuts
KIR,vege,5.915810983279513e-7,6099.662391662598,9.698587566691586e-5,vegetables
KIR,xfru,3.4511799342820436e-7,1496.5176010131836,2.3061405572146292e-4,other fruits
KNA,cnut,2.2817318631824084e-7,3020.2622742652893,7.554747422514701e-5,coconut
KNA,orts,1.1807124638289771e-7,523.1764152050018,2.2568151574002546e-4,other roots
KNA,pota,4.827726205072514e-9,62.79999828338623,7.687462320121897e-5,potato
KNA,swpo,1.5287938497951348e-8,198.7686862945557,7.691321396216365e-5,sweet potato
KNA,vege,1.6915057561970542e-7,827.7667045593262,2.0434571079994723e-4,vegetables
KNA,xfru,5.477323791216243e-7,2011.7750577926636,2.72263231915501e-4,other fruits
KNA,xoil,2.3128354385291542e-8,34.35789483040571,6.73159822493654e-4,other oil crops
KNA,xpul,1.4283885619492434e-7,227.00222396850583,6.29239897732199e-4,pulses
KNA,yams,1.7996959362601876e-9,27.377777099609375,6.57356486508127e-5,yams
KOR,barl,3.184724882766136e-5,94116.80665245652,3.38380040296768e-4,barley
KOR,maiz,1.6140603006622128e-5,73222.93516949564,2.2043097520278365e-4,maize
KOR,ocer,4.4158624210661544e-6,12711.52197086811,3.473905352314457e-4,other cereals
KOR,pota,2.5366948681242874e-5,462134.7720176279,5.4890802893912655e-5,potato
KOR,rice,0.0020936449064528177,5438775.287549347,3.849478597223294e-4,rice
KOR,sorg,1.2504339466745235e-6,2673.1682214066386,4.677722623892846e-4,sorghum
KOR,soyb,5.427062763465131e-5,101681.95340453088,5.337291998978557e-4,soybean
KOR,spis,9.775054108802227e-6,7974.024911275133,0.0012258619978701684,spices
KOR,swpo,1.8035352330974305e-5,325330.0894598961,5.54370865631153e-5,sweet potato
KOR,tnut,5.621248564491539e-5,70228.39724254608,8.004238719954795e-4,tree nuts
KOR,vege,6.521513801977326e-4,10207484.760566562,6.388952768434358e-5,vegetables
KOR,whea,1.7894379324024063e-5,32428.13950845599,5.518164037550754e-4,wheat
KOR,xfru,2.442382692829178e-4,3374903.8827848136,7.236895561048801e-5,other fruits
KOR,xmil,8.95038576503212e-7,1555.1346665099263,5.755376661442965e-4,millet
KOR,xoil,5.288055770860573e-5,69632.1452562064,7.59427381047009e-4,other oil crops
KOR,xpul,2.49348255186625e-5,15693.11638456583,0.0015889020961563686,pulses
KWT,barl,3.4242319156695965e-6,2353.9354234933853,0.001454683880234839,barley
KWT,maiz,1.0895194107033226e-6,3842.957713663578,2.835106425526237e-4,maize
KWT,pota,8.946240217441283e-6,53212.35712957382,1.6812335893440873e-4,potato
KWT,spis,5.442315612070404e-7,364.2920100092888,0.001493943172657461,spices
KWT,vege,5.25613589424733e-5,308353.27758693695,1.7045824631344863e-4,vegetables
KWT,whea,8.028346556131176e-8,25.790123433806,0.0031129539091726585,wheat
KWT,xfru,6.908281784312113e-5,83002.55470740795,8.32297488753747e-4,other fruits
KWT,xoil,5.150058996662267e-7,104.47586260735989,0.004929424718910593,other oil crops
LAO,bana,7.790322790910598e-5,1017302.4253813028,7.657823864904921e-5,banana
LAO,barl,4.648540838837736e-9,12,3.87378403236478e-4,barley
LAO,cass,2.4308199521587997e-5,2164623.5834367275,1.1229758239533905e-5,cassava
LAO,cnut,2.2568940480792735e-9,8.600000143051147,2.6242953610911945e-4,coconut
LAO,coco,8.914501235694255e-11,0.4000000059604645,2.2286252757144592e-4,cocoa
LAO,maiz,2.1389642163315844e-4,1258138.3828416988,1.7001025050204771e-4,maize
LAO,ocer,6.783756751357187e-8,140.19999971985817,4.838628220336811e-4,other cereals
LAO,oilp,1.3969272222597937e-7,4480.89999961853,3.117514834918694e-5,oilpalm
LAO,orts,8.167037486707434e-9,115.99999833106996,7.040549658801106e-5,other roots
LAO,pota,8.304231070220665e-7,1340.616245649755,6.194338683547626e-4,potato
LAO,rice,0.0013498418406878393,4053123.2736740857,3.330374502683781e-4,rice
LAO,sorg,1.7500722346864357e-7,195.69999390095472,8.942627947000146e-4,sorghum
LAO,soyb,6.374165375371106e-6,10468.496369957924,6.088902503384758e-4,soybean
LAO,spis,5.947739141302454e-5,16604.09993365407,0.003582090667406344,spices
LAO,sugc,1.0435926599247725e-4,1849937.184970975,5.641232947815718e-5,sugarcane
LAO,swpo,8.713973368658337e-6,216696.817355901,4.021274273884042e-5,sweet potato
LAO,vege,3.5313379935832134e-4,1468347.5465726852,2.4049742186894494e-4,vegetables
LAO,whea,2.7660226508799233e-10,0.20000000298023224,0.0013830113048314873,wheat
LAO,xfru,6.352902307825486e-5,348815.9539673254,1.8212763021787075e-4,other fruits
LAO,xmil,9.632136627859444e-8,150.80000630021095,6.38735823968329e-4,millet
LAO,xoil,3.464544912414914e-5,78659.15990107507,4.404502815402637e-4,other oil crops
LAO,xpul,1.1446981787084984e-5,7135.976110164076,0.0016041227731663167,pulses
LBN,bana,2.4833290670100935e-5,72853.68230628967,3.408652779649136e-4,banana
LBN,barl,9.644912895518136e-6,36965.40061807632,2.6091731008595403e-4,barley
LBN,maiz,1.588363471329472e-6,2315.9223291799426,6.858448797339002e-4,maize
LBN,ocer,1.4926632820873733e-7,142.50663542747498,0.0010474342318235598,other cereals
LBN,orts,5.164911721562498e-8,760.8881223797798,6.788004135757228e-5,other roots
LBN,pota,1.1607866043755153e-4,473717.6441998482,2.4503765451594874e-4,potato
LBN,sorg,1.9423016628339335e-7,534.7636386454105,3.632075037401391e-4,sorghum
LBN,spis,1.6515976069540202e-6,782.2039326662198,0.0021114667645870636,spices
LBN,sugb,1.428708807151006e-6,17139.84399819374,8.335599829855911e-5,sugarbeet
LBN,sugc,4.067863680111197e-9,62.80235481262207,6.477247059044409e-5,sugarcane
LBN,tnut,5.1350089041037016e-5,38409.585356235504,0.0013369081848914237,tree nuts
LBN,vege,7.371826969499054e-5,706684.9092555046,1.0431561326624766e-4,vegetables
LBN,whea,4.733622784065227e-5,166888.20427712798,2.8364034501831897e-4,wheat
LBN,xfru,2.955330684917811e-4,710195.5780982971,4.161291306306568e-4,other fruits
LBN,xmil,8.62200101191184e-10,1.2999999523162842,6.63230871397305e-4,millet
LBN,xoil,1.0166839054614958e-4,86505.77089174837,0.0011752787068203278,other oil crops
LBN,xpul,7.60551692556085e-6,10609.548851415517,7.168558279031939e-4,pulses
LBR,bana,1.6222559521020277e-5,138832.5588926077,1.1684982003082611e-4,banana
LBR,cass,3.785926892310334e-5,537110.3913561702,7.048694185102442e-5,cassava
LBR,cnut,1.5588663005241395e-6,6360.1545921340585,2.450988066315357e-4,coconut
