iso3c,product,cumulative_pressure,million_kcal,tonnes_protein,pressure_per_tonne_protein,pressure_per_mill_kcal,plot_names
"NAM",cattle_meat,8.718750889181117e-4,84657.41842649951,5831.907479971256,0.14950084374836636,0.010298862227591823,cattle meat
"NAM",cows_milk,1.1507068253878163e-4,74718.06433670221,3785.057011314412,0.030401307614339415,0.001540065090822459,cows milk
"NAM",goats_meat,1.486481855123216e-4,6996.632891729049,758.4455891364095,0.19599057287890248,0.02124567457127035,goats meat
"NAM",pigs_meat,2.0422744925484786e-4,18537.342275978557,635.1230777382041,0.3215557053636615,0.011017083582660828,pigs meat
"NAM",sheep_meat,1.2559279155785648e-4,26055.566717703034,1583.5664724503358,0.07931008501557887,0.004820190361567707,sheep meat
NCL,chickens_eggs,1.4452154382688684e-6,3300.573863565914,259.78597274098837,0.005563100359193667,4.3786792782376003e-4,chickens eggs
NCL,chickens_meat,9.986533672964586e-7,1460.3166685689712,139.2785672516999,0.007170186964170325,6.838608288126186e-4,chickens meat
NCL,cattle_meat,4.5459259246562524e-5,6986.421156362721,481.2828285733248,0.0944543552100502,0.006506802013382997,cattle meat
NCL,cows_milk,2.5869735021657047e-7,266.71687133826737,13.511305102143256,0.019146732921865122,9.699324565354321e-4,cows milk
NCL,pigs_meat,1.1474683995884733e-5,9909.864810940824,339.5300008486256,0.033795788198994973,0.001157905199999933,pigs meat
NER,chickens_eggs,4.778695262994869e-5,196712.277451298,15483.092474279389,0.0030863958675783074,2.4292816518165614e-4,chickens eggs
NER,chickens_meat,4.7966821981110166e-5,200732.88894793743,19145.01818318652,0.0025054466661847017,2.389584598344069e-4,chickens meat
NER,cattle_meat,0.0029063774673877604,149031.39215215854,10266.522494981316,0.2830926897407095,0.01950178029888091,cattle meat
NER,cows_milk,7.167719390975077e-4,460670.04621456366,23336.557281108056,0.03071455358489255,0.0015559334603745018,cows milk
NER,goats_meat,5.693324000354528e-4,49309.75884596653,5345.252448833448,0.10651178882294031,0.011546039026755925,goats meat
NER,goats_milk,3.4247082293177133e-4,271692.86162671214,12858.270616190892,0.026634283346046436,0.0012605072539679139,goats milk
NER,pigs_meat,0.0032234750561659932,5337.067553547409,182.8576459473504,17.62833071302973,0.6039786875141637,pigs meat
NER,sheep_meat,4.0111013461233564e-4,49763.05373401918,3024.4248499264368,0.13262360763306513,0.008060400327444685,sheep meat
NER,sheep_milk,1.9036765285356205e-4,144994.26114137264,8914.059938319953,0.021355886562441147,0.0013129323281833158,sheep milk
NGA,chickens_eggs,5.36194017202876e-4,1688391.0514469843,132892.1362764029,0.004034806213722412,3.1757691249509237e-4,chickens eggs
NGA,chickens_meat,3.476591186578799e-4,1221508.485058586,116502.09529654428,0.0029841447724433525,2.846145752652758e-4,chickens meat
NGA,cattle_meat,0.006045726757994404,916217.5011857228,63116.6860242106,0.09578650494538568,0.006598571572983846,cattle meat
NGA,cows_milk,0.00101457815802007,352331.6534534945,17848.36648340573,0.056844314518270336,0.0028796111506739427,cows milk
NGA,goats_meat,0.0055362608998748095,407269.4379766014,44148.62314536595,0.1254005335941246,0.013593607532595855,goats meat
NGA,pigs_meat,0.017375209417126444,958769.4144259692,32849.18475722176,0.5289388319844551,0.01812240686414602,pigs meat
NGA,sheep_meat,0.002655061051074542,375256.838748961,22806.801895305045,0.11641531606503351,0.007075316894759438,sheep meat
NIC,chickens_eggs,4.175670024396438e-5,108228.7805110753,8518.615303238199,0.004901817813992765,3.8581881868003973e-4,chickens eggs
NIC,chickens_meat,5.506010452039504e-5,239503.73715292924,22842.8107958094,0.0024103909546235014,2.2989246504006642e-4,chickens meat
NIC,cattle_meat,0.0019449910848132012,354561.67115780927,24425.158486631597,0.07963064337444262,0.0054856213827679055,cattle meat
NIC,cows_milk,5.084847944441043e-4,385121.1588236427,19509.412554400467,0.026063562550960175,0.0013203242221156513,cows milk
NIC,goats_meat,6.034468569316044e-7,70.24338675113746,7.614489379653201,0.07924981267215164,0.008590799573339658,goats meat
NIC,pigs_meat,0.001610071535035415,40232.423678278814,1378.4360439051643,1.1680422477012558,0.0400192528272832,pigs meat
NIC,sheep_meat,4.653946933668326e-7,70.92470550347278,4.310556240076075,0.1079662733639729,0.00656181354667796,sheep meat
NIU,chickens_eggs,4.7921613408637046e-8,20.462246586867536,1.610569814151106,0.02975444652419207,0.0023419526885866313,chickens eggs
NIU,chickens_meat,4.7921613408637046e-8,31.38865215060372,2.9937112912517545,0.01600742648386768,0.0015267177825510846,chickens meat
NIU,pigs_meat,2.935038514289075e-6,213.6235457317028,7.319131395565975,0.4010091301362836,0.013739302492316514,pigs meat
NLD,chickens_eggs,5.323584237390572e-4,1039859.6909448886,81846.66439623419,0.006504338663843597,5.119521685231586e-4,chickens eggs
NLD,chickens_meat,3.324027525616891e-4,1410022.4138375812,134481.72291598166,0.0024717318112392112,2.35742885573717e-4,chickens meat
NLD,cattle_meat,0.001331937369284637,990139.4816652144,68209.04720064934,0.019527283021070516,0.001345201755862303,cattle meat
NLD,cows_milk,0.001883179817637445,9533368.485784404,482940.01656621,0.0038994072825590032,1.9753561613038785e-4,cows milk
NLD,goats_meat,1.5542082551924072e-5,2898.937669422871,314.249228533099,0.04945782245663355,0.0053613027682027515,goats meat
NLD,goats_milk,3.520882445778069e-5,185293.0476044423,8769.27032654293,0.004015023274081335,1.900169753424498e-4,goats milk
NLD,pigs_meat,8.5886915629011e-4,4940609.969137271,169274.2876938044,0.005073831164740713,1.738386882703242e-4,pigs meat
NLD,sheep_meat,7.471206052733927e-5,32646.53608547912,1984.1426036409875,0.037654582080057855,0.0022885141728886363,sheep meat
NOR,chickens_eggs,5.2162316826079626e-5,94437.8582995051,7433.140991853645,0.007017533621822451,5.523454022077604e-4,chickens eggs
NOR,chickens_meat,4.226149228684536e-5,118446.12282524368,11296.869123451805,0.003740991581385356,3.5679928796992615e-4,chickens meat
NOR,cattle_meat,3.6288537126243065e-4,188213.8903142771,12965.739035750426,0.027988020602747514,0.001928047768719351,cattle meat
NOR,cows_milk,2.4238339341635338e-4,1029576.4659869096,52156.13728571687,0.004647265039750765,2.3542048737877343e-4,cows milk
NOR,goats_meat,2.604422570546684e-6,548.2420979575945,59.430272733956606,0.043823163696480864,0.004750497235161483,goats meat
NOR,goats_milk,3.703459721488714e-6,16277.75827357971,770.369231099629,0.00480738270946047,2.275165694959218e-4,goats milk
NOR,pigs_meat,6.238540334870113e-5,461692.3941722692,15818.421540125146,0.00394384504107782,1.3512330750119209e-4,pigs meat
NOR,sheep_meat,2.1970210763779015e-4,63888.95707456672,3882.947988782857,0.05658126461453264,0.003438811927722802,sheep meat
NPL,buffaloes_milk,7.868247917252544e-4,1337323.8890775747,52324.3773181288,0.015037442050029779,5.883576881797651e-4,buffaloes milk
NPL,chickens_eggs,1.5745791400076283e-4,191474.1257059631,15070.80103564558,0.010447879553869903,8.223456481141624e-4,chickens eggs
NPL,chickens_meat,1.554300804581324e-4,171886.43613891007,16393.770659954298,0.009481045189793189,9.042603008681938e-4,chickens meat
NPL,cattle_meat,0.0014972582420117128,131273.50606030936,9043.211524101112,0.16556709284321855,0.011405639164721067,cattle meat
NPL,cows_milk,5.156443096822295e-4,443606.834370698,22472.17153719844,0.02294590484184751,0.001162390364011691,cows milk
NPL,goats_meat,8.230164386772882e-4,129697.65973504347,14059.422506452129,0.058538424199115625,0.006345653733140679,goats meat
NPL,goats_milk,1.8928449482957614e-4,93813.18651034324,4439.849219058703,0.042633090785390806,0.002017674720053421,goats milk
NPL,pigs_meat,0.0030383251942888764,103033.8696943222,3530.1278606876544,0.8606841775122057,0.02948860606034587,pigs meat
NPL,sheep_meat,3.6208469986537064e-5,8140.109608256785,494.72747215082074,0.07318871909239494,0.004448155089927733,sheep meat
NPL,sheep_milk,2.8319426245340884e-5,17084.25840925261,1050.3181454425855,0.02696271255354498,0.00165763274980689,sheep milk
NRU,chickens_eggs,1.3357440345912142e-8,37.73462439441691,2.9700671790839492,0.004497352935306988,3.539836571922646e-4,chickens eggs
NRU,pigs_meat,1.0269865944841506e-6,262.854195012682,9.005863022186654,0.11403533364365948,0.003907058034339537,pigs meat
NZL,chickens_eggs,3.7182723819506465e-5,84921.14612828867,6684.0869088693,0.005562872584760632,4.378499998496873e-4,chickens eggs
NZL,chickens_meat,6.909958059516984e-5,290733.5674496438,27728.886205238403,0.0024919710111586052,2.3767321125428063e-4,chickens meat
NZL,cattle_meat,0.00332538939158742,1632324.6793876975,112448.10773113508,0.02957265763456394,0.0020372107544405988,cattle meat
NZL,cows_milk,0.004920962894427916,14250682.435603624,721909.0316075141,0.006816596938079776,3.4531419226166177e-4,cows milk
NZL,goats_meat,1.0847265282374064e-5,2345.512181386187,254.25706847375383,0.04266259084747449,0.004624689382752802,goats meat
NZL,pigs_meat,8.531035663463443e-5,158539.6500619658,5431.856896841929,0.01570556041051702,5.381010781926828e-4,pigs meat
NZL,sheep_meat,0.0033900505116877537,1118639.231181086,67986.99105102987,0.04986322323256283,0.0030305128026919433,sheep meat
OMN,chickens_eggs,1.4067815417325012e-5,30441.744913955394,2396.0494875460327,0.0058712541165970985,4.6212250503669094e-4,chickens eggs
OMN,chickens_meat,9.352163731128208e-6,9408.112175586475,897.3042714379382,0.010422511102216512,9.940531699225005e-4,chickens meat
OMN,cattle_meat,9.849544056406678e-5,36149.517767484416,2490.279611450507,0.03955196039479935,0.0027246681739323494,cattle meat
OMN,cows_milk,5.839522387327235e-5,64060.7249502034,3245.1790376955228,0.01799445367881464,9.115604595275024e-4,cows milk
OMN,goats_meat,5.8203014944901624e-5,27851.721168962493,3019.168705482341,0.01927782797934213,0.002089745714162977,goats meat
OMN,goats_milk,1.1086266288852984e-4,82093.29058521471,3885.187633558735,0.028534699825290655,0.0013504473032842053,goats milk
OMN,sheep_meat,9.773216748188124e-6,77959.83642872397,4738.126961650785,0.0020626751514448848,1.2536220181943872e-4,sheep meat
OMN,sheep_milk,3.094248070880185e-5,22184.96111785808,1363.9027612345708,0.022686720482033105,0.0013947502790029361,sheep milk
PAK,buffaloes_milk,0.007671431015262461,29299851.7794715,1146391.3210522055,0.00669180835059123,2.618249086378428e-4,buffaloes milk
PAK,chickens_eggs,0.0014376883820255916,1644913.3782486704,129470.03754714254,0.011104410018434586,8.740207241528365e-4,chickens eggs
PAK,chickens_meat,0.0011661733527052632,2198270.942805137,209661.39326819743,0.005562174964722772,5.30495731894245e-4,chickens meat
PAK,cattle_meat,0.007594786078746792,2182757.602129705,150366.50802051518,0.05050849540052232,0.0034794454827859035,cattle meat
PAK,cows_milk,0.006656522242154766,10745355.954040444,544336.7043025964,0.012228685277953275,6.194789889349172e-4,cows milk
PAK,goats_meat,0.006209958747259895,605208.5549830245,65605.52284758503,0.09465603622559174,0.010260857511232766,goats meat
PAK,goats_milk,6.361875474447666e-4,668486.4777728394,31637.121354616957,0.020108894874277954,9.516834948768427e-4,goats milk
PAK,sheep_meat,0.002495934914738813,479888.5546503631,29165.952669171453,0.08557700628023811,0.005201071979216715,sheep meat
PAK,sheep_milk,7.010943955802036e-5,37147.97490861127,2283.8095267763624,0.030698461818302807,0.0018873017904878656,sheep milk
PAN,chickens_eggs,2.388991595017598e-5,60533.76917228647,4764.572694977,0.005014073135112761,3.9465436031551867e-4,chickens eggs
PAN,chickens_meat,6.119567136391308e-5,266969.59727935446,25462.383474174283,0.0024033756080212203,2.2922337220248533e-4,chickens meat
PAN,cattle_meat,6.195329327306117e-4,166337.62740407098,11458.719997476592,0.054066504187818845,0.003724550736951591,cattle meat
PAN,cows_milk,9.214779973413571e-5,141631.3262258684,7174.739457077357,0.012843365293667721,6.506173612127433e-4,cows milk
PAN,pigs_meat,3.2459600142274606e-4,137357.1941015552,4706.107411109904,0.06897335166138766,0.002363152534862904,pigs meat
PER,chickens_eggs,2.635743952923158e-4,657203.9231183517,51728.08351334299,0.005095382960096098,4.0105420253988707e-4,chickens eggs
PER,chickens_meat,4.105248706685288e-4,1994765.718333892,190251.96194234263,0.0021577957277147115,2.0580104565433156e-4,chickens meat
PER,cattle_meat,0.002014995309849326,511548.62713556475,35239.7264222162,0.05717965246685376,0.003939010297285649,cattle meat
PER,cows_milk,5.38212586982154e-4,1342702.0729380357,68018.40947563305,0.00791274878567932,4.0084289570244217e-4,cows milk
PER,goats_meat,1.2256926174589283e-4,11607.695011351994,1258.2916979691606,0.09740925887353098,0.01055931101101671,goats meat
PER,goats_milk,2.49504344346904e-5,17818.803419870856,843.3014951427078,0.02958661235442036,0.0014002306354009507,goats milk
PER,pigs_meat,0.0033476807968167515,561549.6271485182,19239.712046503748,0.17399848754103855,0.005961504798455435,pigs meat
PER,sheep_meat,7.837831409968418e-4,104941.90121947003,6378.002755681294,0.12288849205947366,0.007468733955540586,sheep meat
PHL,chickens_eggs,6.376126791893583e-4,1156133.3251929912,90998.4847844132,0.007006849407437305,5.515044548023238e-4,chickens eggs
PHL,chickens_meat,5.147947568556172e-4,2118936.3518571714,202094.80966440943,0.0025472933110477444,2.4294960837517284e-4,chickens meat
PHL,cattle_meat,9.716615209194981e-4,512401.51605031034,35298.480508201086,0.027527007024955277,0.0018962893170364767,cattle meat
PHL,cows_milk,3.537874214796697e-6,13402.522784747936,678.9430813826987,0.005210855389514618,2.6397076666960013e-4,cows milk
PHL,goats_meat,2.5071465356499805e-4,111818.35851927508,12121.279208985272,0.020683844439384588,0.0022421600252858324,goats meat
PHL,pigs_meat,0.004418098354380581,7121833.873271022,244006.98770036123,0.01810644193438416,6.203596479499697e-4,pigs meat
PHL,sheep_meat,1.740004609202975e-6,307.5609275346491,18.69248051122542,0.09308580571519376,0.005657430620822114,sheep meat
PNG,chickens_eggs,1.4554651494623347e-5,17064.907738603753,1343.1675338478187,0.01083606558962018,8.52899512705728e-4,chickens eggs
PNG,chickens_meat,1.240044112037161e-5,17753.936100318155,1693.2921717271738,0.007323273164207122,6.984615158184213e-4,chickens meat
PNG,cattle_meat,4.948593772768498e-5,7912.76092782696,545.0968208094278,0.09078375774454543,0.00625394071412632,cattle meat
PNG,cows_milk,1.5104778796620167e-6,113.35467031876362,5.742304668410884,0.2630438416079417,0.01332523728766019,cows milk
PNG,goats_meat,1.3959426723509025e-7,20.22648954775083,2.192582063200722,0.06366661005668865,0.006901556837410425,goats meat
PNG,goats_milk,1.0618634311100529e-7,33.011677914708116,1.5623269804749114,0.06796678572287543,0.0032166296843607195,goats milk
PNG,pigs_meat,5.678929859150232e-4,274530.4839469709,9405.9139277642,0.06037616230345542,0.002068597183636332,pigs meat
PNG,sheep_meat,5.06654509452782e-7,87.26649865585877,5.303753433451813,0.09552753833864384,0.005805830613770901,sheep meat
POL,chickens_eggs,6.481641104661979e-4,977223.5898708968,76916.61855607545,0.008426840943269743,6.632710437862315e-4,chickens eggs
POL,chickens_meat,4.8433531831260405e-4,2080938.792246885,198470.7699095473,0.002440335765983772,2.3274846916071233e-4,chickens meat
POL,cattle_meat,0.002573526777776142,1367574.1624144695,94209.88893164563,0.027316949493947234,0.0018818188062521947,cattle meat
POL,cows_milk,0.0020575172001950407,9131366.816173762,462575.47351189493,0.004447959993586068,2.2532412086991203e-4,cows milk
POL,goats_milk,3.313699382341017e-6,5524.204192863542,261.44121720992666,0.012674739728128834,5.998509951210399e-4,goats milk
POL,pigs_meat,0.0024732259181324354,6847085.178670579,234593.5974785434,0.010542597686872693,3.612085805266167e-4,pigs meat
POL,sheep_meat,2.3986739675148456e-5,3458.0204673334993,210.16642364550017,0.11413212091198865,0.00693655225633895,sheep meat
POL,sheep_milk,4.376951578228366e-6,525.7867217834211,32.32468868668082,0.13540583857291288,0.008324576100708938,sheep milk
PRI,chickens_eggs,1.0103794464908858e-5,15888.349204344404,1250.5613944478507,0.008079406984548645,6.359247480629481e-4,chickens eggs
PRI,chickens_meat,3.069392671957263e-5,51210.83330603728,4884.263560190701,0.006284248657206822,5.993639380196163e-4,chickens meat
PRI,cattle_meat,1.238627957508457e-4,20108.35520475088,1385.2308434177062,0.0894167180433592,0.0061597676433317325,cattle meat
PRI,cows_milk,5.4727582219581127e-5,228737.7224440548,11587.362812123569,0.004723040359306004,2.3925910267365947e-4,cows milk
PRI,goats_meat,8.541142658400723e-8,21.05752219630049,2.282667259390723,0.03741737926657115,0.0040561005130514746,goats meat
PRI,goats_milk,1.2582906468363577e-7,42.0148628005376,1.9884161569680692,0.06328105122395482,0.002994870298184711,goats milk
PRI,pigs_meat,1.3693384307856467e-4,34784.16721736584,1191.7688636672444,0.11489966490414887,0.003936671596099075,pigs meat
PRI,sheep_meat,4.0285101258742916e-7,62.54429875865946,3.8012243460372352,0.10597927823107839,0.00644105091244073,sheep meat
PRK,chickens_eggs,7.267853202345165e-5,228586.01450197425,17991.85311012057,0.004039524532499065,0.00031794828822663573,chickens eggs
PRK,chickens_meat,4.413176926069287e-5,105182.70732351972,10031.86301367812,0.004399159876936181,4.195724790098138e-4,chickens meat
PRK,cattle_meat,2.2441188509279172e-4,53795.194801468126,3705.8606886480407,0.06055594204612718,0.0041715972201789905,cattle meat
PRK,cows_milk,2.250766823384321e-5,55375.75682725107,2805.2171653069827,0.00802350296162548,4.0645346489904616e-4,cows milk
PRK,goats_meat,3.0686961506511427e-4,25041.36594575536,2714.5219481160034,0.11304738769126371,0.012254507830357803,goats meat
PRK,pigs_meat,6.329614586237723e-4,416809.90308365726,14280.665725274825,0.04432296580568489,0.0015185854605204321,pigs meat
PRK,sheep_meat,1.2275423491902145e-5,2582.9736809632277,156.98413182530786,0.07819531406882736,0.00475243847135309,sheep meat
PRT,chickens_eggs,9.197250252904716e-5,198428.75116491225,15618.194978209976,0.0058888048623649755,4.6350391255856716e-4,chickens eggs
PRT,chickens_meat,6.399707771761024e-5,420461.6397761583,40101.777944992224,0.0015958663430183893,1.5220669774222554e-4,chickens meat
PRT,cattle_meat,8.198601267360964e-4,209472.52388033483,14430.210625035888,0.056815534300910964,0.003913926807911366,cattle meat
PRT,cows_milk,2.828607875849531e-4,1306527.930470605,66185.90494289211,0.004273731511702029,2.1649807936602477e-4,cows milk
PRT,goats_meat,2.6057722118631436e-5,1812.6089741789413,196.48955469998225,0.13261632232012885,0.014375809945680546,goats meat
PRT,goats_milk,4.587294792853955e-6,18694.363150017776,884.7386675566675,0.005184915004927304,2.453838494546198e-4,goats milk
PRT,pigs_meat,2.8263604428911134e-4,1355555.396986101,46443.79452895427,0.006085550225938336,2.0850202427544854e-4,pigs meat
PRT,sheep_meat,1.7269444346399476e-4,39939.783538470554,2427.400747552094,0.07114377122860657,0.004323870290825514,sheep meat
PRT,sheep_milk,3.609712790307783e-5,67691.23038090688,4161.569431535615,0.008673921821306252,5.332615126059144e-4,sheep milk
PRY,chickens_eggs,6.803767723910692e-5,225043.46389631348,17713.02130901024,0.003841110788056106,3.023312744175258e-4,chickens eggs
PRY,chickens_meat,4.667660631696808e-5,161243.68028717433,15378.7115165892,0.003035144151486129,2.894786712498576e-4,chickens meat
PRY,cattle_meat,0.006209526638383231,1151182.8930748792,79303.05754323411,0.07830122609078403,0.005394040057177369,cattle meat
PRY,cows_milk,1.3950936196337264e-4,338730.42659959954,17159.357479721937,0.008130220617423337,4.118595526355871e-4,cows milk
PRY,goats_meat,1.2165146637426198e-5,1921.1502892590024,208.25559744303567,0.058414500194904684,0.006332220183626737,goats meat
PRY,pigs_meat,7.496022449385571e-4,651240.084976732,22312.67033639953,0.03359536234960195,0.001151038245696039,pigs meat
PRY,sheep_meat,3.674211343511711e-5,7268.635521604039,441.7623165591398,0.08317167865584196,0.005054884555142597,sheep meat
PSE,chickens_eggs,1.794243143008608e-5,33691.628923586526,2651.845695610669,0.006766016386166196,5.325486479380374e-4,chickens eggs
PSE,chickens_meat,1.9949746780225367e-5,83759.81919262663,7988.642368810631,0.0024972637225711154,2.3817800674027175e-4,chickens meat
PSE,cattle_meat,5.287453317915547e-6,19529.58830650759,1345.3605631072423,0.003930138479534181,2.7074064414116077e-4,cattle meat
PSE,cows_milk,1.0404748216860814e-5,58648.37283857161,2971.000878910281,0.003502102032590823,1.774089836302818e-4,cows milk
PSE,goats_meat,4.635296789416753e-6,6681.164447160125,724.2483325420454,0.006400148376106418,6.937857653521788e-4,goats meat
PSE,goats_milk,1.4228479567765917e-5,15213.881926237524,720.0196934106876,0.01976123666891181,9.352300508674118e-4,goats milk
PSE,sheep_meat,1.574883189877155e-5,29456.35782845024,1790.2546953983865,0.00879697840717963,5.346496668220347e-4,sheep meat
PSE,sheep_milk,4.108593185487172e-5,49890.68281444208,3067.21475367929,0.01339519243169619,8.235191329748325e-4,sheep milk
PYF,chickens_eggs,8.537250086037092e-7,3931.531740140176,309.44824739383967,0.002758861993220986,2.1714819185798313e-4,chickens eggs
PYF,chickens_meat,8.537250086037092e-7,1756.4878208305038,167.52606632920774,0.005096072672810467,4.8604094971751657e-4,chickens meat
PYF,pigs_meat,5.136164793305179e-5,3450.021878745783,118.20402737735463,0.4345169032953913,0.014887339772965077,pigs meat
QAT,chickens_eggs,3.2660956454195436e-6,6080.245664544799,478.5720907216422,0.0068246680254474825,5.371650794415823e-4,chickens eggs
QAT,chickens_meat,7.42591817338449e-6,12864.755298687647,1226.9836567713626,0.006052173663767263,5.772296480557247e-4,chickens meat
QAT,cattle_meat,7.2976667237249316e-06,1391.1879978054571,95.8366064220576,0.07614696509167412,0.005245636632314759,cattle meat
QAT,cows_milk,2.723585557297684e-6,5000.941337592513,253.33697066518604,0.010750841261527578,5.446145782243542e-4,cows milk
QAT,goats_meat,1.9523935061756522e-5,4494.548525236457,487.2158589533664,0.04007245392975856,0.004343914622821738,goats meat
QAT,goats_milk,1.151630529720842e-5,7381.861340973026,349.35761729301487,0.032964231283812,0.0015600814977771475,goats milk
QAT,sheep_meat,4.709143723783001e-5,23593.1165179514,1433.9073374695602,0.032841339190671164,0.0019959820569698515,sheep meat
QAT,sheep_milk,1.9982401802559262e-5,12427.426375196186,764.0221255346462,0.026154218751945183,0.0016079275949235955,sheep milk
REU,chickens_eggs,1.1571295520085597e-5,10372.97871299382,816.4502527646127,0.01417268900450897,0.0011155229216455148,chickens eggs
REU,chickens_meat,3.097844619857484e-5,25496.68988300494,2431.7619000033474,0.012739095138603907,0.0012149987445713027,chickens meat
REU,cattle_meat,1.973244134400092e-6,3636.515847456404,250.51347378644525,0.007876798419562134,5.426194239687684e-4,cattle meat
REU,cows_milk,1.1459504728405756e-5,21497.37982986435,1089.0111912327463,0.010522853043809172,5.330651837153713e-4,cows milk
REU,goats_meat,2.505508962519454e-6,162.14996356107773,17.577301331174585,0.14254230016958047,0.01545180095939826,goats meat
REU,goats_milk,4.076290850187191e-7,647.4790463725706,30.642913276132923,0.01330255649472507,6.295633616290995e-4,goats milk
REU,pigs_meat,5.573830357840573e-4,51354.997022459305,1759.5156458003564,0.316782085521336,0.010853530680574172,pigs meat
ROU,chickens_eggs,4.2956722025561215e-4,484948.59860190697,38169.9815319584,0.011254058896935813,8.85799487809723e-4,chickens eggs
ROU,chickens_meat,2.2571671677420546e-4,651353.9038520738,62123.26439526197,0.0036333685773186847,3.46534680208913e-4,chickens meat
ROU,cattle_meat,4.829870962202701e-4,292797.6525974848,20170.338902831376,0.02394541304174476,0.001649559318305884,cattle meat
ROU,cows_milk,0.0010239462289786765,2543233.384777921,128834.75287961966,0.007947748616675108,4.0261591213269207e-4,cows milk
ROU,goats_meat,1.3718901080745594e-4,16745.110674087682,1815.1953270802876,0.07557809826897377,0.008192780177902906,goats meat
ROU,pigs_meat,0.0015834985134800129,1674079.054584213,57356.994637919925,0.02760776647166113,9.458923156250243e-4,pigs meat
ROU,sheep_meat,2.2728745212397452e-4,199589.99445837215,12130.383763485052,0.01873703722450698,0.001138771774310456,sheep meat
ROU,sheep_milk,7.751435291702677e-4,595409.6468595758,36605.0162136088,0.02117588268905313,0.001301865922493327,sheep milk
RUS,chickens_eggs,0.0019152506191764899,3849602.081139152,302999.6184463502,0.006320967098892926,4.975191146534656e-4,chickens eggs
RUS,chickens_meat,0.0015139900930726132,6379472.531798124,608445.9714625602,0.0024882901096926306,2.3732214309666108e-4,chickens meat
RUS,cattle_meat,0.006021426683457755,3840009.7468059985,264531.82700112276,0.022762579277208102,0.001568075885345393,cattle meat
RUS,cows_milk,0.0058317423389632585,19915224.017384067,1008862.5684842484,0.00578051215412331,2.928283575355573e-4,cows milk
RUS,goats_meat,1.096534839428099e-4,29384.215799383688,3185.293441595364,0.03442492377967212,0.003731713811641344,goats meat
RUS,goats_milk,8.105609507494304e-5,189267.2034661289,8957.353190533284,0.009049112315969457,4.2826276074528025e-4,goats milk
RUS,pigs_meat,0.003773685976953079,12119218.313405767,415226.4720798632,0.009088259614207018,3.1138031177957963e-4,pigs meat
RUS,sheep_meat,0.0019050375325081357,505356.8092311685,30713.824358279293,0.06202540947964395,0.0037696880653619582,sheep meat
RUS,sheep_milk,3.581983044697435e-4,5559.81357798882,341.8101591741956,1.0479451673851392,0.06442631563904279,sheep milk
RWA,chickens_eggs,1.1814663945100066e-5,51809.20590792839,4077.868125389568,0.0028972648407975146,2.2804178790341317e-4,chickens eggs
RWA,chickens_meat,1.1669061975344568e-5,60761.24215497286,5795.139461135661,0.002013594677678008,1.9204778509271375e-4,chickens meat
RWA,cattle_meat,2.8293387034002615e-4,74638.60064614931,5141.727937059469,0.05502700139008809,0.0037907177772714988,cattle meat
RWA,cows_milk,1.3918775911772013e-4,104561.01507074096,5296.836939193221,0.02627752387237359,0.0013311630441188084,cows milk
RWA,goats_meat,1.2917555703549787e-4,23592.242200872563,2557.4347421088887,0.05050981552279152,0.005475340407904099,goats meat
RWA,goats_milk,7.663021230693733e-5,57709.66485275985,2731.1961138897664,0.02805738186182488,0.0013278575174964415,goats milk
RWA,pigs_meat,8.508133267105584e-4,32033.51775130588,1097.5266077573028,0.775209749537753,0.026560096624913262,pigs meat
RWA,sheep_meat,3.1885497614220565e-5,11109.552362367667,675.1998463738566,0.04722379275626439,0.0028700974237476054,sheep meat
RWA,sheep_milk,9.134948264582506e-6,8440.21040167191,518.8932363273166,0.017604677850956228,0.0010823128606809347,sheep milk
SAU,chickens_eggs,2.6028749194784845e-4,386269.114107678,30402.984964514184,0.008561247925216927,6.738501279066533e-4,chickens eggs
SAU,chickens_meat,3.872956090359337e-4,705921.08545062,67327.6416619109,0.0057524012348562255,5.486386750846323e-4,chickens meat
SAU,cattle_meat,2.576160120540298e-5,104077.96671579484,7169.756459288018,0.003593092924659982,2.4752214150906745e-4,cattle meat
SAU,cows_milk,8.969971441790824e-5,1439604.313048298,72927.26928881822,0.001229988662576479,6.230858966237264e-5,cows milk
SAU,goats_meat,1.3690273361545162e-4,53243.76880710667,5771.705079522792,0.023719634272576312,0.0025712442353851297,goats meat
SAU,goats_milk,9.031707619941721e-5,51094.57475789664,2418.127091461419,0.0373500121306003,0.0017676451292014863,goats milk
SAU,sheep_meat,3.013810852128313e-4,232916.38001417328,14155.845246856396,0.02129022180994521,0.0012939454288036412,sheep meat
SAU,sheep_milk,1.4751888255586283e-4,80579.67264984071,4953.934218889742,0.029778127047662785,0.0018307207972525121,sheep milk
SDN,chickens_eggs,1.0689122666116021e-4,209311.1146168568,16474.738564854644,0.006488189553987214,5.106810828312878e-4,chickens eggs
SDN,chickens_meat,1.0749733652097603e-4,208077.45236981503,19845.510269941085,0.005416708114771753,5.166217449160303e-4,chickens meat
SDN,cattle_meat,0.007243872185910103,922909.9729725491,63577.71917403402,0.113937276769573,0.007848947782608438,cattle meat
SDN,cows_milk,0.0035959912074301206,1958368.627801228,99206.75771248684,0.03624744211328564,0.0018362177357117617,cows milk
SDN,goats_meat,9.84028095953207e-4,199447.8356519163,21620.44708560043,0.045513771850193875,0.004933761716374646,goats meat
