SPAM_short_name,iso3c,2017,2010,coef
cnut,MOZ,234183,278489,0.8409057449306795
cnut,MTQ,1138,1140,0.9982456140350877
cnut,MUS,1494,1500,0.996
cnut,MYS,517589,550140,0.940831424728251
cnut,NCL,19208,17000,1.1298823529411766
cnut,NGA,281626,263815,1.0675132194909311
cnut,NIC,6469,6030,1.0728026533996684
cnut,NIU,2639,2400,1.0995833333333334
cnut,NPL,306,354,0.864406779661017
cnut,NRU,2870,2531,1.1339391544843935
cnut,PAK,9765,9920,0.984375
cnut,PAN,15733,15492,1.0155564162148205
cnut,PER,32645,26654,1.2247692654010656
cnut,PHL,14049131,15510283,0.9057946267002349
cnut,PNG,1203796,1210000,0.9948727272727272
cnut,PRI,348,2804,0.12410841654778887
cnut,PYF,83803,81540,1.0277532499386803
cnut,REU,220,205,1.0731707317073171
cnut,SEN,3915,4340,0.902073732718894
cnut,SGP,103,134,0.7686567164179104
cnut,SLB,385140,396000,0.9725757575757575
cnut,SLE,4897,3683,1.3296225902796632
cnut,SLV,119505,54690,2.185134393856281
cnut,SOM,11063,11090,0.9975653742110009
cnut,STP,799,32000,0.02496875
cnut,SUR,14072,8709,1.6157997473877599
cnut,SYC,2457,2397,1.0250312891113893
cnut,TGO,13622,13850,0.9835379061371842
cnut,THA,895000,1298147,0.6894442617053385
cnut,TKL,4563,4101,1.1126554498902708
cnut,TLS,9133,8940,1.0215883668903802
cnut,TON,145330,138000,1.0531159420289855
cnut,TTO,18747,16635,1.126961226330027
cnut,TUV,1633,1570,1.040127388535032
cnut,TWN,20348,32997,0.6166621207988605
cnut,TZA,544879,570000,0.9559280701754386
cnut,VCT,2455,2000,1.2275
cnut,VEN,151584,180851,0.8381706487661114
cnut,VGB,54,49,1.1020408163265305
cnut,VNM,1499228,1162200,1.2899913956289795
cnut,VUT,476201,385000,1.2368857142857144
cnut,WLF,3753,2947,1.2734984730234136
cnut,WSM,177932,170000,1.0466588235294119
coco,AGO,472,354,1.3333333333333333
coco,ASM,1,1,1
coco,BEN,0,100,0
coco,BLZ,244,26,9.384615384615385
coco,BOL,5518,4450,1.24
coco,BRA,235809,235389,1.0017842804888928
coco,CAF,128,121,1.0578512396694215
coco,CIV,2034000,1301347,1.5629958804223623
coco,CMR,300511,264077,1.1379673352847843
coco,COD,4057,5431,0.7470079175105874
coco,COG,4000,1200,3.3333333333333335
coco,COL,56297,39534,1.4240147720949057
coco,COM,48,36,1.3333333333333333
coco,CRI,545,665,0.8195488721804511
coco,CUB,231,1709,0.13516676418958457
coco,DMA,290,800,0.3625
coco,DOM,86599,58334,1.4845373195734906
coco,ECU,205955,132099,1.5590958296429194
coco,FJI,12,4,3
coco,FSM,32,33,0.9696969696969697
coco,GAB,176,100,1.76
coco,GHA,893598,632037,1.4138381139078884
coco,GIN,19900,15160,1.312664907651715
coco,GLP,0,0,0
coco,GNQ,684,1200,0.57
coco,GRD,800,500,1.6
coco,GTM,11748,10713,1.0966115933912068
coco,GUY,494,387,1.276485788113695
coco,HND,935,1126,0.8303730017761989
coco,HTI,13668,9353,1.461349299689939
coco,IDN,659776,844626,0.7811457378768828
coco,IND,19000,12900,1.4728682170542635
coco,JAM,305,1368,0.22295321637426901
coco,LBR,8617,6700,1.2861194029850747
coco,LCA,83,105,0.7904761904761904
coco,LKA,1485,1730,0.8583815028901735
coco,MDG,10834,10000,1.0834
coco,MEX,27287,50114,0.5444985433212276
coco,MYS,1029,15654,0.0657339977002683
coco,NGA,324391,399200,0.8126027054108217
coco,NIC,6600,1806,3.654485049833887
coco,PAN,660,611,1.0801963993453356
coco,PER,121814,46613,2.613305301096261
coco,PHL,7009,5019,1.3964933253636183
coco,PNG,44746,39400,1.1356852791878174
coco,SLB,4959,5376,0.9224330357142857
coco,SLE,48903,19700,2.4823857868020305
coco,SLV,350,190,1.8421052631578947
coco,STP,3501,2600,1.3465384615384615
coco,SUR,5,6,0.8333333333333334
coco,TGO,46926,101500,0.46232512315270935
coco,THA,125,763,0.16382699868938402
coco,TLS,179,142,1.2605633802816902
coco,TTO,320,700,0.45714285714285713
coco,TZA,8520,8000,1.065
coco,UGA,27667,15000,1.8444666666666667
coco,VCT,222,209,1.062200956937799
coco,VEN,23482,20955,1.1205917442137914
coco,VUT,1833,1700,1.078235294117647
coco,WSM,482,464,1.0387931034482758
cott,AFG,36770,33000,1.1142424242424243
cott,AGO,5500,3400,1.6176470588235294
cott,ALB,820,741,1.106612685560054
cott,ARG,616160,753502,0.8177284200970933
cott,ATG,105,95,1.105263157894737
cott,AUS,2150961,939000,2.2906932907348243
cott,AZE,207525,38216,5.430317144651455
cott,BDI,1835,2500,0.734
cott,BEN,597986,136958,4.366199856890433
cott,BFA,844337,529620,1.5942317133038784
cott,BGD,64800,43363,1.4943615524756129
cott,BGR,4383,887,4.941375422773393
cott,BOL,117000,107000,1.0934579439252337
cott,BRA,3842872,2950013,1.3026627340286296
cott,BWA,1000,1307,0.7651109410864575
cott,CAF,21557,10456,2.0616870696250955
cott,CHN,17298319,17910000,0.9658469570072585
cott,CIV,328000,174689,1.8776225177315113
cott,CMR,247238,190000,1.3012526315789474
cott,COD,28439,25500,1.1152549019607843
cott,COL,74000,89485,0.8269542381404704
cott,CRI,639,594,1.0757575757575757
cott,DZA,80,62,1.2903225806451613
cott,ECU,3660,3980,0.9195979899497487
cott,EGY,300000,377527,0.7946451512077282
cott,ESP,160000,115088,1.3902405116085084
cott,ETH,130000,58000,2.2413793103448274
cott,GHA,13605,12000,1.13375
cott,GIN,43564,37000,1.1774054054054055
cott,GMB,450,580,0.7758620689655172
cott,GNB,5388,5600,0.9621428571428572
cott,GRC,808930,710533,1.1384833638972434
cott,GRD,53,47,1.127659574468085
cott,GTM,2460,2985,0.8241206030150754
cott,HND,3309,2850,1.1610526315789473
cott,HTI,797,1000,0.797
cott,IDN,519,3147,0.16491897044804577
cott,IND,17425000,17760000,0.9811373873873874
cott,IRN,153478,167426,0.9166915532832416
cott,IRQ,28000,45278,0.6184018728742435
cott,ISR,31000,18120,1.7108167770419427
cott,KAZ,330491,239850,1.3779070252240984
cott,KEN,11850,11822,1.0023684655726612
cott,KGZ,65349,74040,0.8826175040518639
cott,KHM,244,250,0.976
cott,KNA,2,2,1
cott,LAO,6500,5000,1.3
cott,LKA,0,0,0
cott,MAR,216,218,0.9908256880733946
cott,MDG,13535,14000,0.9667857142857142
cott,MEX,1009103,440490,2.290864718835842
cott,MLI,728645,243582,2.9913745679073167
cott,MMR,369476,504600,0.7322156163297662
cott,MOZ,52000,62000,0.8387096774193549
cott,MSR,15,19,0.7894736842105263
cott,MWI,29545,29165,1.013029315960912
cott,NER,6650,3500,1.9
cott,NGA,296464,602440,0.49210543788593053
cott,NIC,4950,3010,1.6445182724252492
cott,NPL,127,109,1.165137614678899
cott,PAK,5855025,5613600,1.0430071611799914
cott,PER,23333,63758,0.36596191850434456
cott,PHL,10,35,0.2857142857142857
cott,PRK,38990,35171,1.1085837764066988
cott,PRY,14000,15054,0.9299853859439352
cott,SEN,22000,26045,0.8446918794394318
cott,SLV,110,165,0.6666666666666666
cott,SOM,7207,6800,1.0598529411764706
cott,SWZ,1292,1850,0.6983783783783784
cott,SYR,100000,472485,0.2116469305903891
cott,TCD,120000,52000,2.3076923076923075
cott,TGO,125000,43000,2.9069767441860463
cott,THA,3000,8600,0.3488372093023256
cott,TJK,386509,310560,1.2445549974240082
cott,TKM,690900,1286300,0.5371219777656845
cott,TUN,1926,1700,1.1329411764705883
cott,TUR,2450000,2150000,1.1395348837209303
cott,TZA,190500,267000,0.7134831460674157
cott,UGA,119000,83500,1.4251497005988023
cott,USA,12000000,9473800,1.266651185374401
cott,UZB,2853927,3442800,0.8289552108748693
cott,VEN,6655,8873,0.7500281753634622
cott,VNM,359,12500,0.02872
cott,YEM,11872,25154,0.4719726484853304
cott,ZAF,41945,20795,2.0170714113969703
cott,ZMB,89293,107000,0.8345140186915888
cott,ZWE,40882,149907,0.27271575043193447
cowp,BFA,605446,626113,0.9669915813918574
cowp,BIH,525,1200,0.4375
cowp,CHN,15626,0,0
cowp,CMR,183057,146145,1.25257107667043
cowp,COD,72281,62416,1.1580524224557807
cowp,CYP,136,167,0.8143712574850299
cowp,EGY,7093,7117,0.9966277926092455
cowp,GHA,211470,0,0
cowp,GNB,650,549,1.1839708561020037
cowp,GUY,154,165,0.9333333333333333
cowp,HRV,2347,1197,1.960735171261487
cowp,HTI,31034,30272,1.0251717758985202
cowp,HUN,5,0,0
cowp,IRQ,68,860,0.07906976744186046
cowp,JAM,330,199,1.6582914572864322
cowp,KEN,142816,72274,1.9760356421396352
cowp,LKA,8576,11610,0.7386735572782085
cowp,MDG,13000,5145,2.5267249757045676
cowp,MKD,7942,7300,1.087945205479452
cowp,MLI,154393,128949,1.1973183196457515
cowp,MMR,178582,214700,0.8317745691662786
cowp,MOZ,88397,24116,3.6654917896831978
cowp,MRT,7878,7839,1.0049751243781095
cowp,MWI,48168,26352,1.8278688524590163
cowp,NER,1958149,1773688,1.1039985611900176
cowp,NGA,2489659,3368250,0.7391550508424256
cowp,PER,20341,34402,0.591273763153305
cowp,PHL,508,912,0.5570175438596491
cowp,PSE,160,218,0.7339449541284404
cowp,SEN,59924,48880,1.2259410801963992
cowp,SWZ,719,800,0.89875
cowp,TTO,515,474,1.0864978902953586
cowp,TZA,201226,151730,1.3262110327555525
cowp,UGA,12466,12000,1.0388333333333333
cowp,USA,19822,26535,0.7470133785566233
cowp,ZAF,4885,4837,1.0099235063055614
grou,AGO,156109,115164,1.3555364523635858
grou,ARG,1031082,611040,1.6874214454045562
grou,AUS,16529,27400,0.6032481751824817
grou,BDI,8923,9186,0.9713694752884825
grou,BEN,143005,154403,0.9261801907994016
grou,BFA,334328,340166,0.9828377909608838
grou,BGD,66060,53467,1.2355284568051321
grou,BGR,751,716,1.0488826815642458
grou,BLZ,125,136,0.9191176470588235
grou,BOL,25353,12809,1.9793114216566476
grou,BRA,546929,261455,2.0918666692165
grou,BRB,21,16,1.3125
grou,BTN,100,0,0
grou,BWA,145,1826,0.07940854326396495
grou,CAF,150000,140000,1.0714285714285714
grou,CHN,17092000,15644000,1.0925594477115828
grou,CIV,202,90227,0.002238797699136622
grou,CMR,480000,536187,0.8952100666371994
grou,COD,300000,387734,0.7737263175269644
grou,COG,25702,29100,0.8832302405498281
grou,COL,2569,5171,0.4968091278282731
grou,COM,971,917,1.0588876772082878
grou,CPV,0,0,0
grou,CRI,222,218,1.018348623853211
grou,CUB,6559,9278,0.7069411511101531
grou,CYP,350,243,1.440329218106996
grou,DOM,6332,3841,1.6485290288987242
grou,DZA,10171,3385,3.0047267355982274
grou,ECU,22660,18553,1.2213658168490271
grou,EGY,243296,202906,1.1990576917390319
grou,ERI,2229,2066,1.0788964181994192
grou,ESP,661,58,11.39655172413793
grou,ETH,141885,71607,1.9814403619757845
grou,FJI,337,301,1.1196013289036544
grou,GAB,18554,17915,1.0356684342729556
grou,GEO,219,173,1.2658959537572254
grou,GHA,433772,530887,0.8170702993292358
grou,GIN,695622,332081,2.0947359228621933
grou,GMB,109813,137631,0.7978798381178659
grou,GNB,46041,36177,1.2726594244962268
grou,GRC,4567,1895,2.4100263852242745
grou,GTM,9986,8970,1.1132664437012263
grou,GUY,398,1511,0.2634017207147584
grou,HND,82,81,1.0123456790123457
grou,HTI,29624,27356,1.0829068577277379
grou,HUN,4,14,0.2857142857142857
grou,IDN,495446,1301468,0.38068242937974656
grou,IND,9253000,8265000,1.1195402298850574
grou,IRN,15003,19248,0.7794576059850374
grou,IRQ,6699,10000,0.6699
grou,ISR,17964,15861,1.132589370153206
grou,JAM,2878,2007,1.4339810662680619
grou,JOR,0,0,0
grou,JPN,15400,16200,0.9506172839506173
grou,KAZ,33,130,0.25384615384615383
grou,KEN,19273,10894,1.7691389755828897
grou,KGZ,365,167,2.18562874251497
grou,KHM,20000,21957,0.9108712483490459
grou,KNA,24,57,0.42105263157894735
grou,KOR,14910,13991,1.065685083267815
grou,LAO,49105,50945,0.963882618510158
grou,LBN,8910,7927,1.1240065598587108
grou,LBR,6352,5060,1.2553359683794467
grou,LBY,14645,22000,0.6656818181818182
grou,LKA,22475,14350,1.5662020905923344
grou,MAR,35733,49560,0.7210048426150121
grou,MDG,58116,30000,1.9372
grou,MEX,99465,81485,1.2206541081180586
grou,MLI,301207,314458,0.9578608272010889
grou,MMR,1582693,1370100,1.1551660462739946
grou,MOZ,90000,157685,0.5707581570853284
grou,MRT,825,870,0.9482758620689655
grou,MUS,269,556,0.48381294964028776
grou,MWI,386319,297487,1.2986080064002796
grou,MYS,234,578,0.40484429065743943
grou,NAM,200,318,0.6289308176100629
grou,NER,461842,406245,1.1368558382257012
grou,NGA,2420000,3799240,0.6369694991629905
grou,NIC,203085,180250,1.1266851595006935
grou,PAK,86030,67803,1.2688229134404083
grou,PER,5771,6860,0.8412536443148688
grou,PHL,29374,29624,0.9915608965703484
grou,PNG,1493,1323,1.128495842781557
grou,PRY,26780,26564,1.0081313055262762
grou,PSE,17,21,0.8095238095238095
grou,REU,2231,1829,1.2197922361946418
grou,RWA,20703,14369,1.4408100772496346
grou,SAU,1797,2000,0.8985
grou,SEN,915000,1286856,0.7110352673492605
grou,SLE,20129,81457,0.24711197318830794
grou,SOM,8894,7037,1.2638908625834873
grou,SUR,27,32,0.84375
grou,SWZ,3023,3093,0.9773682508891044
grou,SYR,13748,13037,1.0545370867530874
grou,TCD,870094,1103314,0.78861865253228
grou,TGO,43493,46496,0.9354137990364763
grou,THA,32000,48839,0.6552140707221688
grou,TJK,13291,4757,2.793987807441665
grou,TLS,4381,1567,2.795788130185067
grou,TON,963,1023,0.9413489736070382
grou,TUR,165330,97310,1.6990031856952008
grou,TWN,63287,65036,0.9731072021649548
grou,TZA,1340423,465290,2.8808334587031745
grou,UGA,216828,275767,0.7862724691496807
grou,URY,1902,1596,1.1917293233082706
grou,USA,3227500,1885510,1.7117384686371326
grou,UZB,25587,7500,3.4116
grou,VCT,276,255,1.0823529411764705
grou,VEN,2000,1013,1.9743336623889438
grou,VNM,459849,487200,0.9438608374384236
grou,VUT,2632,2528,1.0411392405063291
grou,ZAF,92050,88000,1.0460227272727274
grou,ZMB,168699,163733,1.030329866306731
grou,ZWE,94452,136719,0.6908476510214381
lent,ARG,2365,2133,1.1087669948429442
lent,ARM,96,36,2.6666666666666665
lent,AUS,218604,140000,1.5614571428571429
lent,AZE,1889,1353,1.3961566888396157
lent,BGD,168837,71100,2.3746413502109704
lent,BGR,5920,2672,2.215568862275449
lent,CAN,2558500,2004800,1.2761871508379887
lent,CHL,1153,719,1.6036161335187762
lent,CHN,171888,125000,1.375104
lent,COL,1078,1200,0.8983333333333333
lent,CYP,10,6,1.6666666666666667
lent,DZA,19139,4590,4.169716775599128
lent,ECU,2883,2375,1.2138947368421054
lent,EGY,2381,2178,1.0932047750229568
lent,ERI,345,406,0.8497536945812808
lent,ESP,24357,22715,1.0722870349988993
lent,ETH,166986,80952,2.062777942484435
lent,FRA,39994,19545,2.0462522384241493
lent,GRC,13799,4009,3.4420054876527812
lent,HRV,46,29,1.5862068965517242
lent,HUN,20,57,0.3508771929824561
lent,IND,1220000,1031600,1.182628925940287
lent,IRN,84069,58000,1.4494655172413793
lent,IRQ,1,190,0.005263157894736842
lent,ISR,25,28,0.8928571428571429
lent,ITA,3663,1697,2.158515026517384
lent,JOR,154,245,0.6285714285714286
lent,KAZ,313156,2000,156.578
lent,KEN,1700,2200,0.7727272727272727
lent,LBN,1076,1697,0.6340601060695344
lent,MAR,28163,28420,0.9909570724841661
lent,MDG,835,787,1.0609911054637866
lent,MEX,8931,2712,3.293141592920354
lent,MKD,96,90,1.0666666666666667
lent,MMR,976,1400,0.6971428571428572
lent,MTQ,1503,1218,1.2339901477832513
lent,MWI,1003,1300,0.7715384615384615
lent,NPL,254308,151757,1.6757579551519863
lent,NZL,2738,3800,0.7205263157894737
lent,PAK,6692,10900,0.6139449541284404
lent,PER,2539,3812,0.6660545645330536
lent,PSE,323,68,4.75
lent,RUS,197858,5374,36.81764049125419
lent,SVK,597,324,1.8425925925925926
lent,SYR,71000,77328,0.9181667701220774
lent,TJK,904,593,1.5244519392917368
lent,TUN,1427,300,4.756666666666667
lent,TUR,430000,447400,0.9611086276262852
lent,UKR,11500,70,164.28571428571428
lent,USA,339380,392675,0.8642770739160883
lent,UZB,948,800,1.185
lent,YEM,7277,9921,0.7334946073984477
maiz,AFG,173912,301000,0.57778073089701
maiz,AGO,2680000,1072737,2.498282430828805
maiz,ALB,381059,362000,1.0526491712707182
maiz,ARE,17143,5226,3.280329123612706
maiz,ARG,49475895,22663095,2.1831040729432587
maiz,ARM,10413,12751,0.8166418320131754
maiz,ATG,74,63,1.1746031746031746
maiz,AUS,436194,328000,1.329859756097561
maiz,AUT,2075983,1955989,1.061346970765173
maiz,AZE,235669,136061,1.7320834037674278
maiz,BDI,228355,126412,1.8064345157105337
maiz,BEL,608671,745891,0.8160321012051359
maiz,BEN,1454284,1012630,1.4361454825553261
maiz,BFA,1533431,1133452,1.3528856978504604
maiz,BGD,3025392,887391,3.409311115393327
maiz,BGR,2562569,2047414,1.2516125219423135
maiz,BHS,777,678,1.1460176991150441
maiz,BIH,709584,853376,0.8315021748912554
maiz,BLR,694238,550586,1.2609074694961369
maiz,BLZ,89536,58049,1.542421058071629
maiz,BOL,954909,1018988,0.9371150592548686
maiz,BRA,97910658,55364271,1.76848093962982
maiz,BRB,74,260,0.2846153846153846
maiz,BTN,90263,57663,1.5653538664308135
maiz,BWA,12265,10572,1.1601399924328415
maiz,CAF,90000,150000,0.6
maiz,CAN,14095300,12043300,1.1703851934270508
maiz,CHE,162454,143502,1.13206784574431
maiz,CHL,1062589,1357921,0.7825116483212204
maiz,CHN,259071000,177425000,1.4601719036212484
maiz,CIV,1025000,641610,1.5975436791820576
maiz,CMR,2247194,1670321,1.3453665493039961
maiz,COD,2017170,1155964,1.745011090310771
maiz,COG,11753,10500,1.1193333333333333
maiz,COL,1329856,1421868,0.9352879451538398
maiz,COM,6787,5214,1.3016877637130801
maiz,CPV,4976,7047,0.7061160777635873
maiz,CRI,6720,18765,0.3581135091926459
maiz,CUB,373870,324463,1.1522731405429896
maiz,CZE,588105,692589,0.849139966127097
maiz,DEU,4547600,4211501,1.07980503863112
maiz,DJI,18,14,1.2857142857142858
maiz,DMA,191,170,1.1235294117647059
maiz,DNK,38900,45700,0.8512035010940919
maiz,DOM,44007,35078,1.2545470095216376
maiz,DZA,2634,359,7.337047353760446
maiz,ECU,1436106,984096,1.459314944883426
maiz,EGY,8542635,7041099,1.213253073135316
maiz,ERI,20000,18000,1.1111111111111112
maiz,ESP,3775645,3324821,1.1355934650316513
maiz,ETH,8006613,4986125,1.6057786357141066
maiz,FJI,961,923,1.0411700975081257
maiz,FRA,14534897,13975285,1.0400429758677552
maiz,FSM,97,71,1.3661971830985915
maiz,GAB,45200,39333,1.14916228103628
maiz,GEO,142500,141100,1.009922041105599
maiz,GHA,2011179,1871695,1.0745228255671997
maiz,GIN,817286,584141,1.39912452644139
maiz,GMB,38644,66000,0.5855151515151515
maiz,GNB,7270,12312,0.5904808317089019
maiz,GRC,1461730,2138486,0.6835349869019484
maiz,GRD,362,343,1.055393586005831
maiz,GTM,1951551,1638249,1.1912419906863976
maiz,GUF,250,2208,0.11322463768115942
maiz,GUM,55,43,1.2790697674418605
maiz,GUY,4000,4339,0.9218713989398479
maiz,HND,675685,548223,1.232500278171474
maiz,HRV,1559638,2067815,0.7542444561046322
maiz,HTI,225000,340000,0.6617647058823529
maiz,HUN,6739186,6984872,0.9648259839264055
maiz,IDN,28924015,18327636,1.5781639814321935
maiz,IND,28750000,21725800,1.3233114545839508
maiz,IRN,1211431,1656996,0.7311007389275532
maiz,IRQ,185291,266699,0.6947570107124511
maiz,ISR,87583,86537,1.0120873152524354
maiz,ITA,6048499,8495940,0.711928168042618
maiz,JAM,2539,2362,1.0749364944961897
maiz,JOR,22044,29006,0.7599806936495898
maiz,JPN,165,166,0.9939759036144579
maiz,KAZ,784695,462040,1.6983269846766513
maiz,KEN,3688090,3464541,1.0645248533644138
maiz,KGZ,653351,440878,1.4819315093971575
maiz,KHM,750000,773269,0.9699082725416381
maiz,KOR,72587,74339,0.9764322899151185
maiz,KWT,3838,18310,0.20961223375204807
maiz,LAO,1192525,1020875,1.1681400759152687
maiz,LBN,3000,6023,0.4980906524987548
maiz,LBY,3502,2900,1.2075862068965517
maiz,LKA,195744,161690,1.2106129012307503
maiz,LSO,172666,128213,1.3467121118763308
maiz,LTU,56974,47500,1.1994526315789473
maiz,LUX,695,3116,0.22304236200256738
maiz,MAR,122399,279150,0.4384703564391904
maiz,MDA,1772525,1419851,1.2483880350825545
maiz,MDG,281487,411914,0.6833635176274659
maiz,MDV,152,107,1.4205607476635513
maiz,MEX,27763203,23301879,1.1914576931757306
maiz,MKD,123014,132006,0.9318818841567807
maiz,MLI,2811385,1356043,2.073227028936398
maiz,MMR,1909334,1354400,1.4097268163024217
maiz,MNE,2708,1685,1.6071216617210682
maiz,MOZ,1362823,2089890,0.6521027422495921
maiz,MRT,14000,19910,0.7031642390758412
maiz,MSR,135,102,1.3235294117647058
maiz,MUS,442,328,1.3475609756097562
maiz,MWI,3464139,3419409,1.013081207892943
maiz,MYS,72561,47602,1.5243267089618082
maiz,NAM,71037,53071,1.3385276327938045
maiz,NCL,9415,3335,2.823088455772114
maiz,NER,38345,9756,3.9304018040180404
maiz,NGA,10420000,7676850,1.3573275497111446
maiz,NIC,408415,456974,0.8937379369504611
maiz,NLD,116711,196903,0.5927334779053646
maiz,NPL,2300121,1855184,1.239834431517305
maiz,NZL,175586,188812,0.9299514861343559
maiz,OMN,7075,14190,0.4985905567300916
maiz,PAK,5901630,3706910,1.5920618520546763
maiz,PAN,116151,66721,1.740846210338574
maiz,PER,1523469,1541195,0.9884985352275345
maiz,PHL,7914909,6376796,1.2412046739459754
maiz,PNG,13855,11000,1.2595454545454545
maiz,POL,4021592,1994391,2.0164511372143177
maiz,PRI,79,479,0.1649269311064718
maiz,PRK,2199755,1683000,1.3070439691027926
maiz,PRT,745123,626222,1.1898703654614498
maiz,PRY,5155900,3108821,1.6584743862705509
maiz,QAT,645,1868,0.34528907922912205
maiz,REU,13761,11689,1.1772606724270682
maiz,ROU,14326097,9042032,1.5843891063424682
maiz,RUS,13208095,3084351,4.282293098288749
maiz,RWA,358417,432404,0.8288938122681566
maiz,SAU,15079,79384,0.18995011589237126
maiz,SEN,265699,186511,1.424575494206776
maiz,SLE,22418,51388,0.4362497081030591
maiz,SLV,904204,768113,1.1771757540882657
maiz,SOM,65000,132627,0.4900962850701592
maiz,STP,576,1561,0.3689942344650865
maiz,SUR,86,35,2.4571428571428573
maiz,SVK,1066188,921313,1.1572484052650944
maiz,SVN,272177,311117,0.8748380834219923
maiz,SWZ,89936,84685,1.0620062584873353
maiz,SYR,120000,133100,0.9015777610818934
maiz,TCD,396506,215797,1.8374027442457495
maiz,TGO,854689,638129,1.3393671185606673
maiz,THA,4958699,4860746,1.0201518450048614
maiz,TJK,218448,151061,1.446091314104898
maiz,TKM,50333,5610,8.972014260249555
maiz,TLS,100368,148891,0.6741038746465535
maiz,TTO,2892,3202,0.9031855090568395
maiz,TUR,5900000,4310000,1.368909512761021
maiz,TWN,185299,115788,1.6003299132898055
maiz,TZA,5918296,4733070,1.25041379062638
maiz,UGA,2991835,2373501,1.2605155843625093
maiz,UKR,24668750,11953000,2.0638124320254327
maiz,URY,309000,529100,0.584010584010584
maiz,USA,397602890,315617920,1.2597601872542599
maiz,UZB,389427,231600,1.6814637305699482
maiz,VCT,1129,582,1.9398625429553265
maiz,VEN,1050000,2372452,0.44258008170449814
maiz,VNM,5109766,4606800,1.1091790396804724
maiz,VUT,907,823,1.1020656136087486
maiz,XMI,745123,626222,1.1898703654614498
maiz,YEM,36887,89454,0.41235718916985264
maiz,ZAF,16820000,12815000,1.312524385485759
maiz,ZMB,3606549,2795483,1.2901344776555608
maiz,ZWE,608954,1192399,0.5106965034355111
ocer,ALB,18381.5,14800,1.2419932432432432
ocer,ARG,230986,183350.75,1.2598039549879125
ocer,ARM,6086,2388.3333333333335,2.5482205163991622
ocer,AUS,612580,424482,1.4431236189049241
ocer,AUT,91459.16666666667,99999.5,0.914596239647865
ocer,AZE,5066.5,1543.5,3.2824748947197926
ocer,BDI,14773,10846,1.3620689655172413
ocer,BEL,17968,18133.25,0.9908869066493872
ocer,BEN,1394,815,1.7104294478527606
ocer,BFA,10068,18315,0.5497133497133497
ocer,BGR,27548.75,22381.5,1.2308714786765855
ocer,BIH,22182.25,13984,1.5862592963386728
ocer,BLR,555350,494001.8,1.1241861871758363
ocer,BOL,22215.5,10889.5,2.04008448505441
ocer,BRA,183693.5,144505.75,1.271184710643002
ocer,BTN,2285,2475,0.9232323232323232
ocer,BWA,4131,3600,1.1475
ocer,CAN,734483.3333333334,525350,1.3980838171377812
ocer,CHE,15089.2,16454.6,0.9170201645740402
ocer,CHL,278527,171526,1.623817963457435
ocer,CHN,1031986.6,395000,2.6126243037974684
ocer,CIV,20400,17480,1.1670480549199085
ocer,COD,0,0,0
ocer,COG,2508,2300,1.0904347826086958
ocer,COL,4244.5,2314,1.8342696629213484
ocer,CYP,490,781,0.6274007682458387
ocer,CZE,63035.857142857145,63163.42857142857,0.997980296012159
ocer,DEU,1418550,1429341.25,0.9924501934020304
ocer,DNK,290490.25,194075,1.4967937652969212
ocer,DZA,32026.5,50757.5,0.6309707924937201
ocer,ECU,752,944.6666666666666,0.7960479887085392
ocer,EGY,93687,98000,0.9559897959183673
ocer,ERI,30471,29050,1.0489156626506024
ocer,ESP,224877.83333333334,249025.83333333334,0.9030301407819136
ocer,EST,34589.4,19190,1.802470036477332
ocer,ETH,2634579.5,1765456.5,1.4922936362351606
ocer,FIN,289885.75,231787,1.2506557744826068
ocer,FRA,495286,518559.6666666667,0.9551186330856173
ocer,GBR,248516.5,204077.5,1.2177555095490684
ocer,GEO,2854.75,1850,1.5431081081081082
ocer,GGY,248516.5,204077.5,1.2177555095490684
ocer,GHA,49,37,1.3243243243243243
ocer,GIN,488309,384467,1.270093402034505
ocer,GMB,804,641,1.2542901716068642
ocer,GNB,1278,1102.5,1.1591836734693877
ocer,GRC,46358.2,28779.4,1.6108119001785999
ocer,HRV,25284,15319.333333333334,1.650463466643457
ocer,HUN,95896.5,94620.5,1.0134854497703987
ocer,IRL,69035.66666666667,50493.666666666664,1.367214370119025
ocer,IRN,486,49,9.918367346938776
ocer,IRQ,415,366,1.133879781420765
ocer,ISR,227,307,0.739413680781759
ocer,ITA,103438,126202,0.8196225099443749
ocer,JPN,17348,14994.5,1.1569575511020707
ocer,KAZ,176145,78236.5,2.251442740920159
ocer,KEN,3638,3200,1.136875
ocer,KGZ,768.2,728.2,1.0549299642955232
ocer,KOR,4481,3677.6666666666665,1.218435602284057
ocer,LBN,141,211,0.6682464454976303
ocer,LSO,311,360,0.8638888888888889
ocer,LTU,96685,81466.66666666667,1.18680441898527
ocer,LUX,7172.8,7318.2,0.980131726380804
ocer,LVA,62560,43540,1.436839687643546
ocer,MAR,10252.5,12612.25,0.8129001565937878
ocer,MDA,2293.75,3278.5,0.6996339789537899
ocer,MEX,18855.4,23329.2,0.808231743908921
ocer,MKD,6918.5,7164.5,0.9656640379649661
ocer,MLI,27182,26239.5,1.0359191295565846
ocer,MMR,12161,13660,0.8902635431918009
ocer,MNE,486,310,1.5677419354838709
ocer,MNG,2522,2612.5,0.9653588516746412
ocer,NER,3606,3503.5,1.0292564578278864
ocer,NGA,83198,79087,1.0519807300820616
ocer,NLD,5836,10751,0.5428332248162961
ocer,NOR,111207.66666666667,111504,0.9973423972832066
