ID_0,production,iso3c,Country,split_rest_names,prod_system
243,0,USA,United States,plnt,H
243,16293923.312218666,USA,United States,temf,H
243,182504.4054518193,USA,United States,ooil,H
243,0,USA,United States,ofib,H
243,10383434.611757666,USA,United States,trof,H
243,3796605.19803264,USA,United States,vege,H
243,207956.10644373298,USA,United States,tnut,H
243,4004.9416252751835,USA,United States,othr,H
243,89.44639895575892,USA,United States,spis,H
243,0.7888429760932922,USA,United States,whea,S
243,0,USA,United States,rice,S
243,0,USA,United States,maiz,S
243,0,USA,United States,barl,S
243,0,USA,United States,pmil,S
243,0,USA,United States,smil,S
243,3161.857551574707,USA,United States,sorg,S
243,0,USA,United States,ocer,S
243,0,USA,United States,pota,S
243,0,USA,United States,swpo,S
243,0,USA,United States,yams,S
243,0,USA,United States,cass,S
243,0,USA,United States,orts,S
243,0.11308103799819946,USA,United States,bean,S
243,0,USA,United States,chic,S
243,0,USA,United States,cowp,S
243,0,USA,United States,pige,S
243,0,USA,United States,lent,S
243,0,USA,United States,opul,S
243,0.13242954015731812,USA,United States,soyb,S
243,0,USA,United States,grou,S
243,0,USA,United States,cnut,S
243,0,USA,United States,oilp,S
243,0,USA,United States,sunf,S
243,0,USA,United States,rape,S
243,0,USA,United States,sesa,S
243,0,USA,United States,sugc,S
243,0,USA,United States,sugb,S
243,5.319934844970703,USA,United States,cott,S
243,0,USA,United States,acof,S
243,0,USA,United States,rcof,S
243,0,USA,United States,coco,S
243,0,USA,United States,teas,S
243,0,USA,United States,toba,S
243,0,USA,United States,bana,S
243,0,USA,United States,plnt,S
243,0,USA,United States,temf,S
243,0,USA,United States,ooil,S
243,0,USA,United States,ofib,S
243,372.05433654785156,USA,United States,trof,S
243,0,USA,United States,vege,S
243,0,USA,United States,tnut,S
243,0,USA,United States,othr,S
243,0,USA,United States,spis,S
243,5818752.15328297,USA,United States,whea,I
243,7181296.674865603,USA,United States,rice,I
243,68771144.2957592,USA,United States,maiz,I
243,1352366.5914775133,USA,United States,barl,I
243,0,USA,United States,pmil,I
243,0,USA,United States,smil,I
243,1477656.4602642283,USA,United States,sorg,I
243,64049.99816875905,USA,United States,ocer,I
243,0,USA,United States,pota,I
243,0,USA,United States,swpo,I
243,0,USA,United States,yams,I
243,0,USA,United States,cass,I
243,1509.5101844146848,USA,United States,orts,I
243,487312.8806704283,USA,United States,bean,I
243,0,USA,United States,chic,I
243,5095.7517629265785,USA,United States,cowp,I
243,0,USA,United States,pige,I
243,410.445186316967,USA,United States,lent,I
243,21414.387734502554,USA,United States,opul,I
243,11534194.358628571,USA,United States,soyb,I
243,1257406.104960084,USA,United States,grou,I
243,0,USA,United States,cnut,I
243,0,USA,United States,oilp,I
243,63808.80759429932,USA,United States,sunf,I
243,17096.043873623013,USA,United States,rape,I
243,0,USA,United States,sesa,I
243,16858613.345682144,USA,United States,sugc,I
243,11705689.049856305,USA,United States,sugb,I
243,5650209.972399622,USA,United States,cott,I
243,0,USA,United States,acof,I
243,0,USA,United States,rcof,I
243,0,USA,United States,coco,I
243,0,USA,United States,teas,I
243,94407.60887134075,USA,United States,toba,I
243,0,USA,United States,bana,I
243,0,USA,United States,plnt,I
243,12.817269325256348,USA,United States,temf,I
243,79030.93600869179,USA,United States,ooil,I
243,0,USA,United States,ofib,I
243,6037.327193260193,USA,United States,trof,I
243,27299435.98518461,USA,United States,vege,I
243,2275369.8138959706,USA,United States,tnut,I
243,43820.41680870252,USA,United States,othr,I
243,978.6855479185215,USA,United States,spis,I
243,0,USA,United States,whea,L
243,0,USA,United States,rice,L
243,0,USA,United States,maiz,L
243,0,USA,United States,barl,L
243,0,USA,United States,pmil,L
243,0,USA,United States,smil,L
243,0,USA,United States,sorg,L
243,0,USA,United States,ocer,L
243,0,USA,United States,pota,L
243,0,USA,United States,swpo,L
243,0,USA,United States,yams,L
243,0,USA,United States,cass,L
243,0,USA,United States,orts,L
243,0,USA,United States,bean,L
243,0,USA,United States,chic,L
243,0,USA,United States,cowp,L
243,0,USA,United States,pige,L
243,0,USA,United States,lent,L
243,0,USA,United States,opul,L
243,0,USA,United States,soyb,L
243,0,USA,United States,grou,L
243,0,USA,United States,cnut,L
243,0,USA,United States,oilp,L
243,0,USA,United States,sunf,L
243,0,USA,United States,rape,L
243,0,USA,United States,sesa,L
243,0,USA,United States,sugc,L
243,0,USA,United States,sugb,L
243,0,USA,United States,cott,L
243,0,USA,United States,acof,L
243,0,USA,United States,rcof,L
243,0,USA,United States,coco,L
243,0,USA,United States,teas,L
243,0,USA,United States,toba,L
243,0,USA,United States,bana,L
243,0,USA,United States,plnt,L
243,0,USA,United States,temf,L
243,0,USA,United States,ooil,L
243,0,USA,United States,ofib,L
243,0,USA,United States,trof,L
243,0,USA,United States,vege,L
243,0,USA,United States,tnut,L
243,0,USA,United States,othr,L
243,0,USA,United States,spis,L
245,705333.0643807277,URY,Uruguay,whea,A
245,1669306.3446922302,URY,Uruguay,rice,A
245,210863.32834068313,URY,Uruguay,maiz,A
245,672210.207513094,URY,Uruguay,barl,A
245,0,URY,Uruguay,pmil,A
245,0,URY,Uruguay,smil,A
245,299462.28933906555,URY,Uruguay,sorg,A
245,34150.659553691745,URY,Uruguay,ocer,A
245,80709.91029542685,URY,Uruguay,pota,A
245,79808.86746564507,URY,Uruguay,swpo,A
245,6,URY,Uruguay,yams,A
245,0,URY,Uruguay,cass,A
245,0,URY,Uruguay,orts,A
245,3400.6522632688284,URY,Uruguay,bean,A
245,0,URY,Uruguay,chic,A
245,0,URY,Uruguay,cowp,A
245,0,URY,Uruguay,pige,A
245,0,URY,Uruguay,lent,A
245,3434.478276655078,URY,Uruguay,opul,A
245,1066034.7934833393,URY,Uruguay,soyb,A
245,1903.1917271018028,URY,Uruguay,grou,A
245,0,URY,Uruguay,cnut,A
245,0,URY,Uruguay,oilp,A
245,0,URY,Uruguay,sunf,A
245,67368.88882559538,URY,Uruguay,rape,A
245,0.5,URY,Uruguay,sesa,A
245,379438.9159772396,URY,Uruguay,sugc,A
245,0,URY,Uruguay,sugb,A
245,0,URY,Uruguay,cott,A
245,0,URY,Uruguay,acof,A
245,0,URY,Uruguay,rcof,A
245,0,URY,Uruguay,coco,A
245,0,URY,Uruguay,teas,A
245,3275.1384257376194,URY,Uruguay,toba,A
245,0,URY,Uruguay,bana,A
245,0,URY,Uruguay,plnt,A
245,178770.94586148113,URY,Uruguay,temf,A
245,8206.589977853,URY,Uruguay,ooil,A
245,0,URY,Uruguay,ofib,A
245,251393.31921812892,URY,Uruguay,trof,A
245,181421.41629312932,URY,Uruguay,vege,A
245,0.7666666507720947,URY,Uruguay,tnut,A
245,0.7666666507720947,URY,Uruguay,othr,A
245,0.7666666507720947,URY,Uruguay,spis,A
245,705320.4231972322,URY,Uruguay,whea,H
245,380.0235900878906,URY,Uruguay,rice,H
245,86253.45766381547,URY,Uruguay,maiz,H
245,672184.5959255695,URY,Uruguay,barl,H
245,0,URY,Uruguay,pmil,H
245,0,URY,Uruguay,smil,H
245,236146.49290564656,URY,Uruguay,sorg,H
245,16039.790907472372,URY,Uruguay,ocer,H
245,48583.46816831827,URY,Uruguay,pota,H
245,20593.82599759847,URY,Uruguay,swpo,H
245,0,URY,Uruguay,yams,H
245,0,URY,Uruguay,cass,H
245,0,URY,Uruguay,orts,H
245,3076.698319040239,URY,Uruguay,bean,H
245,0,URY,Uruguay,chic,H
245,0,URY,Uruguay,cowp,H
245,0,URY,Uruguay,pige,H
245,0,URY,Uruguay,lent,H
245,3088.951060242951,URY,Uruguay,opul,H
245,655749.9561009929,URY,Uruguay,soyb,H
245,1903.1917271018028,URY,Uruguay,grou,H
245,0,URY,Uruguay,cnut,H
245,0,URY,Uruguay,oilp,H
245,0,URY,Uruguay,sunf,H
245,0,URY,Uruguay,rape,H
245,0,URY,Uruguay,sesa,H
245,0,URY,Uruguay,sugc,H
245,0,URY,Uruguay,sugb,H
245,0,URY,Uruguay,cott,H
245,0,URY,Uruguay,acof,H
245,0,URY,Uruguay,rcof,H
245,0,URY,Uruguay,coco,H
245,0,URY,Uruguay,teas,H
245,0,URY,Uruguay,toba,H
245,0,URY,Uruguay,bana,H
245,0,URY,Uruguay,plnt,H
245,50914.97243043035,URY,Uruguay,temf,H
245,0,URY,Uruguay,ooil,H
245,0,URY,Uruguay,ofib,H
245,0,URY,Uruguay,trof,H
245,9338.022835820913,URY,Uruguay,vege,H
245,0,URY,Uruguay,tnut,H
245,0,URY,Uruguay,othr,H
245,0,URY,Uruguay,spis,H
245,0,URY,Uruguay,whea,S
245,0,URY,Uruguay,rice,S
245,14900.913266453892,URY,Uruguay,maiz,S
245,0,URY,Uruguay,barl,S
245,0,URY,Uruguay,pmil,S
245,0,URY,Uruguay,smil,S
245,0,URY,Uruguay,sorg,S
245,3367.3523462712765,URY,Uruguay,ocer,S
245,0,URY,Uruguay,pota,S
245,12910.34687769413,URY,Uruguay,swpo,S
245,0,URY,Uruguay,yams,S
245,0,URY,Uruguay,cass,S
245,0,URY,Uruguay,orts,S
245,226.78696931153536,URY,Uruguay,bean,S
245,0,URY,Uruguay,chic,S
245,0,URY,Uruguay,cowp,S
245,0,URY,Uruguay,pige,S
245,0,URY,Uruguay,lent,S
245,228.8291810527444,URY,Uruguay,opul,S
245,0,URY,Uruguay,soyb,S
245,0,URY,Uruguay,grou,S
245,0,URY,Uruguay,cnut,S
245,0,URY,Uruguay,oilp,S
245,0,URY,Uruguay,sunf,S
245,0,URY,Uruguay,rape,S
245,0,URY,Uruguay,sesa,S
245,0,URY,Uruguay,sugc,S
245,0,URY,Uruguay,sugb,S
245,0,URY,Uruguay,cott,S
245,0,URY,Uruguay,acof,S
245,0,URY,Uruguay,rcof,S
245,0,URY,Uruguay,coco,S
245,0,URY,Uruguay,teas,S
245,0,URY,Uruguay,toba,S
245,0,URY,Uruguay,bana,S
245,0,URY,Uruguay,plnt,S
245,12825.437787108123,URY,Uruguay,temf,S
245,0,URY,Uruguay,ooil,S
245,0,URY,Uruguay,ofib,S
245,0,URY,Uruguay,trof,S
245,4643.7612981796265,URY,Uruguay,vege,S
245,0,URY,Uruguay,tnut,S
245,0,URY,Uruguay,othr,S
245,0,URY,Uruguay,spis,S
245,0,URY,Uruguay,whea,I
245,1639339.083557248,URY,Uruguay,rice,I
245,86982.59467321634,URY,Uruguay,maiz,I
245,0,URY,Uruguay,barl,I
245,0,URY,Uruguay,pmil,I
245,0,URY,Uruguay,smil,I
245,63309.34475415945,URY,Uruguay,sorg,I
245,10664.405560776591,URY,Uruguay,ocer,I
245,32128.816901504993,URY,Uruguay,pota,I
245,0,URY,Uruguay,swpo,I
245,0,URY,Uruguay,yams,I
245,0,URY,Uruguay,cass,I
245,0,URY,Uruguay,orts,I
245,0,URY,Uruguay,bean,I
245,0,URY,Uruguay,chic,I
245,0,URY,Uruguay,cowp,I
245,0,URY,Uruguay,pige,I
245,0,URY,Uruguay,lent,I
245,0,URY,Uruguay,opul,I
245,34878.69747994095,URY,Uruguay,soyb,I
245,0,URY,Uruguay,grou,I
245,0,URY,Uruguay,cnut,I
245,0,URY,Uruguay,oilp,I
245,0,URY,Uruguay,sunf,I
245,0,URY,Uruguay,rape,I
245,0,URY,Uruguay,sesa,I
245,379438.9159772396,URY,Uruguay,sugc,I
245,0,URY,Uruguay,sugb,I
245,0,URY,Uruguay,cott,I
245,0,URY,Uruguay,acof,I
245,0,URY,Uruguay,rcof,I
245,0,URY,Uruguay,coco,I
245,0,URY,Uruguay,teas,I
245,3275.1384257376194,URY,Uruguay,toba,I
245,0,URY,Uruguay,bana,I
245,0,URY,Uruguay,plnt,I
245,88943.59237790853,URY,Uruguay,temf,I
245,0,URY,Uruguay,ooil,I
245,0,URY,Uruguay,ofib,I
245,149461.43877977133,URY,Uruguay,trof,I
245,165052.0338343233,URY,Uruguay,vege,I
245,0.7666666507720947,URY,Uruguay,tnut,I
245,0.7666666507720947,URY,Uruguay,othr,I
245,0.7666666507720947,URY,Uruguay,spis,I
245,12.641182899475098,URY,Uruguay,whea,L
245,29620.611607074738,URY,Uruguay,rice,L
245,22749.606652967632,URY,Uruguay,maiz,L
245,25.611587524414062,URY,Uruguay,barl,L
245,0,URY,Uruguay,pmil,L
245,0,URY,Uruguay,smil,L
245,1.2289855480194092,URY,Uruguay,sorg,L
245,4098.174915656447,URY,Uruguay,ocer,L
245,0,URY,Uruguay,pota,L
245,46320.08565039188,URY,Uruguay,swpo,L
245,6,URY,Uruguay,yams,L
245,0,URY,Uruguay,cass,L
245,0,URY,Uruguay,orts,L
245,100.52750100195408,URY,Uruguay,bean,L
245,0,URY,Uruguay,chic,L
245,0,URY,Uruguay,cowp,L
245,0,URY,Uruguay,pige,L
245,0,URY,Uruguay,lent,L
245,120.77905461192131,URY,Uruguay,opul,L
245,375413.18340848386,URY,Uruguay,soyb,L
245,0,URY,Uruguay,grou,L
245,0,URY,Uruguay,cnut,L
245,0,URY,Uruguay,oilp,L
245,0,URY,Uruguay,sunf,L
245,67368.88882559538,URY,Uruguay,rape,L
245,0.5,URY,Uruguay,sesa,L
245,0,URY,Uruguay,sugc,L
245,0,URY,Uruguay,sugb,L
245,0,URY,Uruguay,cott,L
245,0,URY,Uruguay,acof,L
245,0,URY,Uruguay,rcof,L
245,0,URY,Uruguay,coco,L
245,0,URY,Uruguay,teas,L
245,0,URY,Uruguay,toba,L
245,0,URY,Uruguay,bana,L
245,0,URY,Uruguay,plnt,L
245,26100.2892331928,URY,Uruguay,temf,L
245,8206.589977853,URY,Uruguay,ooil,L
245,0,URY,Uruguay,ofib,L
245,101933.73262266815,URY,Uruguay,trof,L
245,2396.1655231416225,URY,Uruguay,vege,L
245,0,URY,Uruguay,tnut,L
245,0,URY,Uruguay,othr,L
245,0,URY,Uruguay,spis,L
246,5943896.9592702985,UZB,Uzbekistan,whea,A
246,276639.953794986,UZB,Uzbekistan,rice,A
246,417971.35976839066,UZB,Uzbekistan,maiz,A
246,130975.54914611578,UZB,Uzbekistan,barl,A
246,0,UZB,Uzbekistan,pmil,A
246,5471.533373013139,UZB,Uzbekistan,smil,A
246,5850.279993362725,UZB,Uzbekistan,sorg,A
246,3512652.7576446533,UZB,Uzbekistan,ocer,A
246,2801213.73602885,UZB,Uzbekistan,pota,A
246,0,UZB,Uzbekistan,swpo,A
246,0,UZB,Uzbekistan,yams,A
246,0,UZB,Uzbekistan,cass,A
246,0,UZB,Uzbekistan,orts,A
246,37.49999976158142,UZB,Uzbekistan,bean,A
246,6974.808359146118,UZB,Uzbekistan,chic,A
246,0,UZB,Uzbekistan,cowp,A
246,0,UZB,Uzbekistan,pige,A
246,960.0869963467121,UZB,Uzbekistan,lent,A
246,50607.8813932389,UZB,Uzbekistan,opul,A
246,0,UZB,Uzbekistan,soyb,A
246,24867.152406573296,UZB,Uzbekistan,grou,A
246,0,UZB,Uzbekistan,cnut,A
246,0,UZB,Uzbekistan,oilp,A
246,18838.59510177374,UZB,Uzbekistan,sunf,A
246,1365.6609363406897,UZB,Uzbekistan,rape,A
246,5702.30493709445,UZB,Uzbekistan,sesa,A
246,0,UZB,Uzbekistan,sugc,A
246,1053.4000129699707,UZB,Uzbekistan,sugb,A
246,2851761.442620255,UZB,Uzbekistan,cott,A
246,0,UZB,Uzbekistan,acof,A
246,0,UZB,Uzbekistan,rcof,A
246,0,UZB,Uzbekistan,coco,A
246,0,UZB,Uzbekistan,teas,A
246,5778.630794845521,UZB,Uzbekistan,toba,A
246,0,UZB,Uzbekistan,bana,A
246,0,UZB,Uzbekistan,plnt,A
246,4159953.5578082204,UZB,Uzbekistan,temf,A
246,14473.798669204116,UZB,Uzbekistan,ooil,A
246,15464.086340546608,UZB,Uzbekistan,ofib,A
246,2094585.5512804985,UZB,Uzbekistan,trof,A
246,10078141.039872885,UZB,Uzbekistan,vege,A
246,53792.82585811615,UZB,Uzbekistan,tnut,A
246,0,UZB,Uzbekistan,othr,A
246,8500.376983739436,UZB,Uzbekistan,spis,A
246,560621.3152641356,UZB,Uzbekistan,whea,H
246,34757.72050726414,UZB,Uzbekistan,rice,H
246,0,UZB,Uzbekistan,maiz,H
246,127590.91052001715,UZB,Uzbekistan,barl,H
246,0,UZB,Uzbekistan,pmil,H
246,0,UZB,Uzbekistan,smil,H
246,5850.279993362725,UZB,Uzbekistan,sorg,H
246,288.6451873779297,UZB,Uzbekistan,ocer,H
246,2779028.733388126,UZB,Uzbekistan,pota,H
246,0,UZB,Uzbekistan,swpo,H
246,0,UZB,Uzbekistan,yams,H
246,0,UZB,Uzbekistan,cass,H
246,0,UZB,Uzbekistan,orts,H
246,0,UZB,Uzbekistan,bean,H
246,0,UZB,Uzbekistan,chic,H
246,0,UZB,Uzbekistan,cowp,H
246,0,UZB,Uzbekistan,pige,H
246,0,UZB,Uzbekistan,lent,H
246,0.5850993990898132,UZB,Uzbekistan,opul,H
246,0,UZB,Uzbekistan,soyb,H
246,24864.42312657833,UZB,Uzbekistan,grou,H
246,0,UZB,Uzbekistan,cnut,H
246,0,UZB,Uzbekistan,oilp,H
246,18372.862803399563,UZB,Uzbekistan,sunf,H
246,1302.7234350591898,UZB,Uzbekistan,rape,H
246,5674.86555442214,UZB,Uzbekistan,sesa,H
246,0,UZB,Uzbekistan,sugc,H
246,5.299999952316284,UZB,Uzbekistan,sugb,H
246,261348.19037006795,UZB,Uzbekistan,cott,H
246,0,UZB,Uzbekistan,acof,H
246,0,UZB,Uzbekistan,rcof,H
246,0,UZB,Uzbekistan,coco,H
246,0,UZB,Uzbekistan,teas,H
246,0,UZB,Uzbekistan,toba,H
246,0,UZB,Uzbekistan,bana,H
246,0,UZB,Uzbekistan,plnt,H
246,2429406.8613315225,UZB,Uzbekistan,temf,H
246,14463.744744732976,UZB,Uzbekistan,ooil,H
246,1413.5359070003033,UZB,Uzbekistan,ofib,H
246,0,UZB,Uzbekistan,trof,H
246,0,UZB,Uzbekistan,vege,H
246,0,UZB,Uzbekistan,tnut,H
246,0,UZB,Uzbekistan,othr,H
246,0,UZB,Uzbekistan,spis,H
246,60518.099957466125,UZB,Uzbekistan,whea,S
246,0,UZB,Uzbekistan,rice,S
246,14.796880722045898,UZB,Uzbekistan,maiz,S
246,131.49613857269287,UZB,Uzbekistan,barl,S
246,0,UZB,Uzbekistan,pmil,S
246,5.972082614898682,UZB,Uzbekistan,smil,S
246,0,UZB,Uzbekistan,sorg,S
246,0,UZB,Uzbekistan,ocer,S
246,464.18624114990234,UZB,Uzbekistan,pota,S
246,0,UZB,Uzbekistan,swpo,S
246,0,UZB,Uzbekistan,yams,S
246,0,UZB,Uzbekistan,cass,S
246,0,UZB,Uzbekistan,orts,S
246,0,UZB,Uzbekistan,bean,S
246,766.1399827003479,UZB,Uzbekistan,chic,S
246,0,UZB,Uzbekistan,cowp,S
246,0,UZB,Uzbekistan,pige,S
246,108.90150190889835,UZB,Uzbekistan,lent,S
246,5419.337046355009,UZB,Uzbekistan,opul,S
246,0,UZB,Uzbekistan,soyb,S
246,0.6823199987411499,UZB,Uzbekistan,grou,S
246,0,UZB,Uzbekistan,cnut,S
246,0,UZB,Uzbekistan,oilp,S
246,0.20096324384212494,UZB,Uzbekistan,sunf,S
246,35.278122916817665,UZB,Uzbekistan,rape,S
246,6.320307731628418,UZB,Uzbekistan,sesa,S
246,0,UZB,Uzbekistan,sugc,S
246,17.199999928474426,UZB,Uzbekistan,sugb,S
246,0,UZB,Uzbekistan,cott,S
246,0,UZB,Uzbekistan,acof,S
246,0,UZB,Uzbekistan,rcof,S
246,0,UZB,Uzbekistan,coco,S
246,0,UZB,Uzbekistan,teas,S
246,0,UZB,Uzbekistan,toba,S
246,0,UZB,Uzbekistan,bana,S
246,0,UZB,Uzbekistan,plnt,S
246,570895.8792135715,UZB,Uzbekistan,temf,S
246,6.032355338335037,UZB,Uzbekistan,ooil,S
246,0,UZB,Uzbekistan,ofib,S
246,122.95978546142578,UZB,Uzbekistan,trof,S
246,0,UZB,Uzbekistan,vege,S
246,0,UZB,Uzbekistan,tnut,S
246,0,UZB,Uzbekistan,othr,S
246,0,UZB,Uzbekistan,spis,S
246,5283983.488504827,UZB,Uzbekistan,whea,I
246,241875.42682000995,UZB,Uzbekistan,rice,I
246,417956.56288576126,UZB,Uzbekistan,maiz,I
246,2909.1833000183105,UZB,Uzbekistan,barl,I
246,0,UZB,Uzbekistan,pmil,I
246,0.2211882472038269,UZB,Uzbekistan,smil,I
246,0,UZB,Uzbekistan,sorg,I
246,3512364.1124572754,UZB,Uzbekistan,ocer,I
246,21066.07649230957,UZB,Uzbekistan,pota,I
246,0,UZB,Uzbekistan,swpo,I
246,0,UZB,Uzbekistan,yams,I
246,0,UZB,Uzbekistan,cass,I
246,0,UZB,Uzbekistan,orts,I
246,20.99999976158142,UZB,Uzbekistan,bean,I
246,39.128324031829834,UZB,Uzbekistan,chic,I
246,0,UZB,Uzbekistan,cowp,I
246,0,UZB,Uzbekistan,pige,I
246,1.4220000505447388,UZB,Uzbekistan,lent,I
246,458.71793231368065,UZB,Uzbekistan,opul,I
246,0,UZB,Uzbekistan,soyb,I
246,0,UZB,Uzbekistan,grou,I
246,0,UZB,Uzbekistan,cnut,I
246,0,UZB,Uzbekistan,oilp,I
246,456.38750195503235,UZB,Uzbekistan,sunf,I
246,0,UZB,Uzbekistan,rape,I
246,21.273231625556946,UZB,Uzbekistan,sesa,I
246,0,UZB,Uzbekistan,sugc,I
246,907.200008392334,UZB,Uzbekistan,sugb,I
246,2587464.9811695144,UZB,Uzbekistan,cott,I
246,0,UZB,Uzbekistan,acof,I
246,0,UZB,Uzbekistan,rcof,I
246,0,UZB,Uzbekistan,coco,I
246,0,UZB,Uzbekistan,teas,I
246,5778.630794845521,UZB,Uzbekistan,toba,I
246,0,UZB,Uzbekistan,bana,I
246,0,UZB,Uzbekistan,plnt,I
246,0,UZB,Uzbekistan,temf,I
246,1.1729578971862793,UZB,Uzbekistan,ooil,I
246,14046.073422193527,UZB,Uzbekistan,ofib,I
246,0,UZB,Uzbekistan,trof,I
246,10078141.039872885,UZB,Uzbekistan,vege,I
246,53792.82585811615,UZB,Uzbekistan,tnut,I
246,0,UZB,Uzbekistan,othr,I
246,8500.376983739436,UZB,Uzbekistan,spis,I
246,38793.08771601319,UZB,Uzbekistan,whea,L
246,11.87215805053711,UZB,Uzbekistan,rice,L
246,0,UZB,Uzbekistan,maiz,L
246,343.9591064453125,UZB,Uzbekistan,barl,L
246,0,UZB,Uzbekistan,pmil,L
246,5465.340102151036,UZB,Uzbekistan,smil,L
246,0,UZB,Uzbekistan,sorg,L
246,0,UZB,Uzbekistan,ocer,L
246,655.06964111328125,UZB,Uzbekistan,pota,L
246,0,UZB,Uzbekistan,swpo,L
246,0,UZB,Uzbekistan,yams,L
246,0,UZB,Uzbekistan,cass,L
246,0,UZB,Uzbekistan,orts,L
246,16.5,UZB,Uzbekistan,bean,L
246,6180.983251571655,UZB,Uzbekistan,chic,L
246,0,UZB,Uzbekistan,cowp,L
246,0,UZB,Uzbekistan,pige,L
246,850.0004955157638,UZB,Uzbekistan,lent,L
246,44732.31291475892,UZB,Uzbekistan,opul,L
246,0,UZB,Uzbekistan,soyb,L
246,2.0469599962234497,UZB,Uzbekistan,grou,L
246,0,UZB,Uzbekistan,cnut,L
246,0,UZB,Uzbekistan,oilp,L
246,9.04334545135498,UZB,Uzbekistan,sunf,L
246,27.742186456918716,UZB,Uzbekistan,rape,L
246,0,UZB,Uzbekistan,sesa,L
246,0,UZB,Uzbekistan,sugc,L
246,123.39999771118164,UZB,Uzbekistan,sugb,L
246,2953.0700073242188,UZB,Uzbekistan,cott,L
246,0,UZB,Uzbekistan,acof,L
246,0,UZB,Uzbekistan,rcof,L
246,0,UZB,Uzbekistan,coco,L
246,0,UZB,Uzbekistan,teas,L
246,0,UZB,Uzbekistan,toba,L
246,0,UZB,Uzbekistan,bana,L
246,0,UZB,Uzbekistan,plnt,L
246,1159657.4333941936,UZB,Uzbekistan,temf,L
246,2.8486121892929077,UZB,Uzbekistan,ooil,L
246,0,UZB,Uzbekistan,ofib,L
246,2094462.591495037,UZB,Uzbekistan,trof,L
246,0,UZB,Uzbekistan,vege,L
246,0,UZB,Uzbekistan,tnut,L
246,0,UZB,Uzbekistan,othr,L
246,0,UZB,Uzbekistan,spis,L
247,0,VUT,Vanuatu,whea,A
247,0,VUT,Vanuatu,rice,A
247,859.5009725540876,VUT,Vanuatu,maiz,A
247,0,VUT,Vanuatu,barl,A
247,0,VUT,Vanuatu,pmil,A
247,0,VUT,Vanuatu,smil,A
247,0,VUT,Vanuatu,sorg,A
247,0,VUT,Vanuatu,ocer,A
247,0,VUT,Vanuatu,pota,A
247,0,VUT,Vanuatu,swpo,A
247,0,VUT,Vanuatu,yams,A
247,0,VUT,Vanuatu,cass,A
247,50390.86043429375,VUT,Vanuatu,orts,A
247,0,VUT,Vanuatu,bean,A
247,0,VUT,Vanuatu,chic,A
247,0,VUT,Vanuatu,cowp,A
247,0,VUT,Vanuatu,pige,A
247,0,VUT,Vanuatu,lent,A
247,0,VUT,Vanuatu,opul,A
247,0,VUT,Vanuatu,soyb,A
247,2502.065840482712,VUT,Vanuatu,grou,A
247,384339.9727077484,VUT,Vanuatu,cnut,A
247,0,VUT,Vanuatu,oilp,A
247,0,VUT,Vanuatu,sunf,A
247,0,VUT,Vanuatu,rape,A
247,0,VUT,Vanuatu,sesa,A
247,0,VUT,Vanuatu,sugc,A
247,0,VUT,Vanuatu,sugb,A
247,0,VUT,Vanuatu,cott,A
247,0,VUT,Vanuatu,acof,A
247,31.295834124088287,VUT,Vanuatu,rcof,A
247,1488.50382771343,VUT,Vanuatu,coco,A
247,0,VUT,Vanuatu,teas,A
247,0,VUT,Vanuatu,toba,A
247,15291.809245318174,VUT,Vanuatu,bana,A
247,0,VUT,Vanuatu,plnt,A
247,3310.0025867298245,VUT,Vanuatu,temf,A
247,0,VUT,Vanuatu,ooil,A
247,0,VUT,Vanuatu,ofib,A
247,1584.6378390789032,VUT,Vanuatu,trof,A
247,12477.81761971116,VUT,Vanuatu,vege,A
247,0,VUT,Vanuatu,tnut,A
247,0,VUT,Vanuatu,othr,A
247,122.60330700874329,VUT,Vanuatu,spis,A
247,0,VUT,Vanuatu,whea,H
247,0,VUT,Vanuatu,rice,H
247,0,VUT,Vanuatu,maiz,H
247,0,VUT,Vanuatu,barl,H
247,0,VUT,Vanuatu,pmil,H
247,0,VUT,Vanuatu,smil,H
247,0,VUT,Vanuatu,sorg,H
247,0,VUT,Vanuatu,ocer,H
247,0,VUT,Vanuatu,pota,H
247,0,VUT,Vanuatu,swpo,H
247,0,VUT,Vanuatu,yams,H
247,0,VUT,Vanuatu,cass,H
247,0,VUT,Vanuatu,orts,H
247,0,VUT,Vanuatu,bean,H
247,0,VUT,Vanuatu,chic,H
247,0,VUT,Vanuatu,cowp,H
247,0,VUT,Vanuatu,pige,H
247,0,VUT,Vanuatu,lent,H
247,0,VUT,Vanuatu,opul,H
247,0,VUT,Vanuatu,soyb,H
247,0,VUT,Vanuatu,grou,H
247,7789.658847510815,VUT,Vanuatu,cnut,H
247,0,VUT,Vanuatu,oilp,H
247,0,VUT,Vanuatu,sunf,H
247,0,VUT,Vanuatu,rape,H
247,0,VUT,Vanuatu,sesa,H
247,0,VUT,Vanuatu,sugc,H
247,0,VUT,Vanuatu,sugb,H
247,0,VUT,Vanuatu,cott,H
247,0,VUT,Vanuatu,acof,H
247,0,VUT,Vanuatu,rcof,H
247,0,VUT,Vanuatu,coco,H
247,0,VUT,Vanuatu,teas,H
247,0,VUT,Vanuatu,toba,H
247,0,VUT,Vanuatu,bana,H
247,0,VUT,Vanuatu,plnt,H
247,1884.1870255991817,VUT,Vanuatu,temf,H
247,0,VUT,Vanuatu,ooil,H
