iso3c	SPAM_short_name	production
ARG	smil	7648.000021100044
ARG	sorg	3188929.798666753
ARG	ocer	489771.5001892373
ARG	pota	1799581.5003113449
ARG	swpo	327462.8004482165
ARG	yams	28.699999809265137
ARG	cass	182851.0999378711
ARG	orts	2.099999964237213
ARG	bean	327943.9005476907
ARG	chic	30999.700069747865
ARG	cowp	0
ARG	pige	0
ARG	lent	2242.599994532764
ARG	opul	70437.10005570203
ARG	soyb	44347051.29190807
ARG	grou	639456.9003497735
ARG	cnut	0
ARG	oilp	0
ARG	sunf	2794877.8980155513
ARG	rape	45250.59992455691
ARG	sesa	4.1999999806284904
ARG	sugc	21740186.647705138
ARG	sugb	700.5999751091003
ARG	cott	724768.9003224
ARG	acof	0.10000000149011612
ARG	rcof	0
ARG	coco	0
ARG	teas	85093.80021668226
ARG	toba	133394.99998845905
ARG	bana	170900.80006295443
ARG	plnt	0
ARG	temf	4842723.195429966
ARG	ooil	257936.8998541981
ARG	ofib	3890.199996985495
ARG	trof	3269377.6026224345
ARG	vege	3106426.6996548474
ARG	rest	254387.6003554091
ARM	whea	209604.89902363718
ARM	rice	0
ARM	maiz	15621.000014670193
ARM	barl	153575.60008583963
ARM	pmil	0
ARM	smil	1.399999976158142
ARM	sorg	0
ARM	ocer	10833.600001774728
ARM	pota	538840.2988981381
ARM	swpo	0
ARM	yams	0
ARM	cass	0
ARM	orts	0
ARM	bean	4847.79998793453
ARM	chic	26.40000009536743
ARM	cowp	0
ARM	pige	0
ARM	lent	39.999999932944775
ARM	opul	248.20000137388706
ARM	soyb	0
ARM	grou	45.5
ARM	cnut	0
ARM	oilp	0
ARM	sunf	55.69999980926514
ARM	rape	0
ARM	sesa	0
ARM	sugc	0
ARM	sugb	32385.599996358156
ARM	cott	0
ARM	acof	0
ARM	rcof	0
ARM	coco	0
ARM	teas	0
ARM	toba	1525.4999972581863
ARM	bana	0
ARM	plnt	0
ARM	temf	422466.89849571884
ARM	ooil	12
ARM	ofib	0
ARM	trof	173246.9998102188
ARM	vege	743770.802199252
ARM	rest	4877.900005146861
ABW	whea	0
ABW	rice	0
ABW	maiz	0
ABW	barl	0
ABW	pmil	0
ABW	smil	0
ABW	sorg	0
ABW	ocer	0
ABW	pota	0
ABW	swpo	0
ABW	yams	0
ABW	cass	0
ABW	orts	0
ABW	bean	0
ABW	chic	0
ABW	cowp	0
ABW	pige	0
ABW	lent	0
ABW	opul	0
ABW	soyb	0
ABW	grou	0
ABW	cnut	0
ABW	oilp	0
ABW	sunf	0
ABW	rape	0
ABW	sesa	0
ABW	sugc	0
ABW	sugb	0
ABW	cott	0
ABW	acof	0
ABW	rcof	0
ABW	coco	0
ABW	teas	0
ABW	toba	0
ABW	bana	0
ABW	plnt	0
ABW	temf	0
ABW	ooil	0
ABW	ofib	0
ABW	trof	0
ABW	vege	0
ABW	rest	0
AUS	whea	23662438.706621677
AUS	rice	328325.799813278
AUS	maiz	353484.9999060333
AUS	barl	7730346.9964288175
AUS	pmil	0
AUS	smil	39012.90002813935
AUS	sorg	2074658.9031539336
AUS	ocer	1701026.1995981932
AUS	pota	1194653.4006783664
AUS	swpo	50154.60005360842
AUS	yams	0
AUS	cass	0
AUS	orts	0
AUS	bean	53071.4000704959
AUS	chic	481738.6000387445
AUS	cowp	0
AUS	pige	0
AUS	lent	220938.59980847687
AUS	opul	1410555.9005466402
AUS	soyb	56446.60003131628
AUS	grou	21699.299962237477
AUS	cnut	0
AUS	oilp	0
AUS	sunf	46471.50006894022
AUS	rape	2068707.7006782293
AUS	sesa	0
AUS	sugc	28869605.59790516
AUS	sugb	0
AUS	cott	1309595.2993518785
AUS	acof	0
AUS	rcof	0
AUS	coco	0
AUS	teas	0
AUS	toba	3248.7000074759126
AUS	bana	255798.70016267896
AUS	plnt	0
AUS	temf	2339190.699591957
AUS	ooil	89546.80001901835
AUS	ofib	0
AUS	trof	834089.6006163955
AUS	vege	1685926.2994806468
AUS	rest	135556.09999534488
AUT	whea	1607989.5026773587
AUT	rice	0
AUT	maiz	2167927.7059492394
AUT	barl	824954.1006306261
AUT	pmil	0
AUT	smil	11662.399979166687
AUT	sorg	5076.699997499585
AUT	ocer	881014.999283284
AUT	pota	736253.802459985
AUT	swpo	0
AUT	yams	0
AUT	cass	0
AUT	orts	0
AUT	bean	6.100000098347664
AUT	chic	0
AUT	cowp	0
AUT	pige	0
AUT	lent	0.4000000059604645
AUT	opul	58223.49973547459
AUT	soyb	90856.89926572889
AUT	grou	0
AUT	cnut	0
AUT	oilp	0
AUT	sunf	70803.900123775
AUT	rape	175072.09979843348
AUT	sesa	0
AUT	sugc	0
AUT	sugb	3205579.193770349
AUT	cott	0
AUT	acof	0
AUT	rcof	0
AUT	coco	0
AUT	teas	0
AUT	toba	83.9000002220273
AUT	bana	0
AUT	plnt	0
AUT	temf	1135962.498231411
AUT	ooil	18151.000226937234
AUT	ofib	2963.9000001698732
AUT	trof	2950.7000031471252
AUT	vege	632273.4976010323
AUT	rest	10237.399984829128
AZE	whea	1668403.7024735585
AZE	rice	4022.4000129699707
AZE	maiz	146868.7000028193
AZE	barl	588478.2002405748
AZE	pmil	100.3000014796853
AZE	smil	1.4000000357627869
AZE	sorg	0
AZE	ocer	4954.800011634827
AZE	pota	962679.9014702141
AZE	swpo	0
AZE	yams	0
AZE	cass	0
AZE	orts	0
AZE	bean	10359.49999216944
AZE	chic	62.49999886751175
AZE	cowp	0
AZE	pige	0
AZE	lent	1414.8999962061644
AZE	opul	11320.299992650747
AZE	soyb	11.2000000923872
AZE	grou	2.800000101327896
AZE	cnut	0
AZE	oilp	0
AZE	sunf	16517.000046804547
AZE	rape	170.20000457763672
AZE	sesa	13.399999856948853
AZE	sugc	0
AZE	sugb	236920.29962533712
AZE	cott	45546.799922674894
AZE	acof	0
AZE	rcof	0
AZE	coco	0
AZE	teas	508.40000572800636
AZE	toba	3213.4999585449696
AZE	bana	0
AZE	plnt	0
AZE	temf	651542.8989362866
AZE	ooil	18467.500184841454
AZE	ofib	0
AZE	trof	614830.8038172722
AZE	vege	1226351.9015735313
AZE	rest	45451.89970179647
BHS	whea	0
BHS	rice	0
BHS	maiz	657.2999949455261
BHS	barl	0
BHS	pmil	0
BHS	smil	0
BHS	sorg	0
BHS	ocer	0
BHS	pota	0
BHS	swpo	1414.6000051498413
BHS	yams	0
BHS	cass	796.8999881744385
BHS	orts	0
BHS	bean	0
BHS	chic	0
BHS	cowp	0
BHS	pige	168
BHS	lent	0
BHS	opul	0
BHS	soyb	0
BHS	grou	0
BHS	cnut	1507.4000244140625
BHS	oilp	0
BHS	sunf	0
BHS	rape	0
BHS	sesa	0
BHS	sugc	57500.10028076172
BHS	sugb	0
BHS	cott	0
BHS	acof	0
BHS	rcof	0
BHS	coco	0
BHS	teas	0
BHS	toba	0
BHS	bana	7971.499923706055
BHS	plnt	110.20000314712524
BHS	temf	0
BHS	ooil	0
BHS	ofib	0
BHS	trof	33195.49978637695
BHS	vege	28308.89990234375
BHS	rest	0
BHR	whea	0
BHR	rice	0
BHR	maiz	0
BHR	barl	0
BHR	pmil	0
BHR	smil	0
BHR	sorg	0
BHR	ocer	0
BHR	pota	50.899999141693115
BHR	swpo	0
BHR	yams	0
BHR	cass	0
BHR	orts	0
BHR	bean	0
BHR	chic	0
BHR	cowp	0
BHR	pige	0
BHR	lent	0
BHR	opul	4.399999812245369
BHR	soyb	0
BHR	grou	0
BHR	cnut	0
BHR	oilp	0
BHR	sunf	0
BHR	rape	0
BHR	sesa	0
BHR	sugc	0
BHR	sugb	0
BHR	cott	0
BHR	acof	0
BHR	rcof	0
BHR	coco	0
BHR	teas	0
BHR	toba	0
BHR	bana	545.79998779296875
BHR	plnt	0
BHR	temf	2422.2000122070312
BHR	ooil	0
BHR	ofib	0
BHR	trof	6894.5999755859375
BHR	vege	6925.4002685546875
BHR	rest	158.39999389648438
BGD	whea	915474.502019681
BGD	rice	49429168.9345226
BGD	maiz	869275.4010584503
BGD	barl	515.7999999821186
BGD	pmil	0
BGD	smil	11376.599771790206
BGD	sorg	238.80000194907188
BGD	ocer	0
BGD	pota	7172344.387417257
BGD	swpo	300110.499497056
BGD	yams	0
BGD	cass	185.40000128746033
BGD	orts	0
BGD	bean	48715.3999408558
BGD	chic	6208.59996676445
BGD	cowp	123.80000305175781
BGD	pige	796.9000061228871
BGD	lent	70485.99994117767
BGD	opul	91313.29985050857
BGD	soyb	63528.70005784929
BGD	grou	51115.899963095784
BGD	cnut	79654.99982851744
BGD	oilp	0
BGD	sunf	18.699999928474426
BGD	rape	226276.19975465536
BGD	sesa	33122.09985270351
BGD	sugc	4801703.6996046305
BGD	sugb	0
BGD	cott	41453.39998882264
BGD	acof	12.100000381469727
BGD	rcof	16.799999237060547
BGD	coco	0
BGD	teas	65952.100023821
BGD	toba	58405.299739450216
BGD	bana	827865.1994419098
BGD	plnt	0
BGD	temf	554296.7003178596
BGD	ooil	7410.69998485595
BGD	ofib	1155873.0974490643
BGD	trof	2576508.8039678633
BGD	vege	3522541.5105549097
BGD	rest	753949.0005710125
BRB	whea	0
BRB	rice	0
BRB	maiz	237.10000371932983
BRB	barl	0
BRB	pmil	0
BRB	smil	0
BRB	sorg	0
BRB	ocer	0
BRB	pota	0
BRB	swpo	800.4000015258789
BRB	yams	587.4000034332275
BRB	cass	433.90000343322754
BRB	orts	84.49999940395355
BRB	bean	205.90000009536743
BRB	chic	0
BRB	cowp	0
BRB	pige	0
BRB	lent	0
BRB	opul	1170.5999698638916
BRB	soyb	0
BRB	grou	26.299999862909317
BRB	cnut	1653.199966430664
BRB	oilp	0
BRB	sunf	0
BRB	rape	0
BRB	sesa	0
BRB	sugc	257905.1962890625
BRB	sugb	0
BRB	cott	0
BRB	acof	0
BRB	rcof	0
BRB	coco	0
BRB	teas	0
BRB	toba	0
BRB	bana	797.0000057220459
BRB	plnt	0
BRB	temf	956.3000106811523
BRB	ooil	0
BRB	ofib	0
BRB	trof	2248.900032043457
BRB	vege	8433.10009765625
BRB	rest	0
BLR	whea	1948997.6014943868
BLR	rice	0.9000000357627869
BLR	maiz	735573.4999152198
BLR	barl	2018052.400137931
BLR	pmil	18212.30011035502
BLR	smil	4.499999910593033
BLR	sorg	7.1000000312924385
BLR	ocer	2906083.3986996934
BLR	pota	7360765.300145805
BLR	swpo	0
BLR	yams	0
BLR	cass	0
BLR	orts	0
BLR	bean	159368.59995798767
BLR	chic	3.2000000327825546
BLR	cowp	0
BLR	pige	0
BLR	lent	0.9000000134110451
BLR	opul	143613.40021740645
BLR	soyb	76.70000075548887
BLR	grou	0
BLR	cnut	0
BLR	oilp	0
BLR	sunf	15269.09999062866
BLR	rape	453594.9000013247
BLR	sesa	0
BLR	sugc	0
BLR	sugb	4078679.002616644
BLR	cott	0
BLR	acof	0
BLR	rcof	0
BLR	coco	0
BLR	teas	0
BLR	toba	0
BLR	bana	0
BLR	plnt	0
BLR	temf	643589.5999557972
BLR	ooil	11202.899806067348
BLR	ofib	46175.90000004321
BLR	trof	51.69999957084656
BLR	vege	2150727.9979776144
BLR	rest	16810.200009189546
BEL	whea	1843665.1981850564
BEL	rice	0
BEL	maiz	804717.3949394226
BEL	barl	392725.0996209979
BEL	pmil	0
BEL	smil	0
BEL	sorg	0
BEL	ocer	70020.2995453775
BEL	pota	3668887.597025156
BEL	swpo	0
BEL	yams	0
BEL	cass	0
BEL	orts	0
BEL	bean	690.5999999940395
BEL	chic	0
BEL	cowp	0
BEL	pige	0
BEL	lent	0
BEL	opul	6756.199994921684
BEL	soyb	0.6000000238418579
BEL	grou	0
BEL	cnut	0
BEL	oilp	0
BEL	sunf	7.0000001937150955
BEL	rape	47525.19994417578
BEL	sesa	0
BEL	sugc	0
BEL	sugb	5081715.198969841
BEL	cott	0
BEL	acof	0
BEL	rcof	0
BEL	coco	0
BEL	teas	0
BEL	toba	183.0000015348196
BEL	bana	0
BEL	plnt	0
BEL	temf	633461.0969662666
BEL	ooil	7228.200070202351
BEL	ofib	40752.299979671836
BEL	trof	84.89999914169312
BEL	vege	2368384.805793762
BEL	rest	701.6999984458089
BLZ	whea	0
BLZ	rice	18934.39996290207
BLZ	maiz	52393.80005264282
BLZ	barl	0
BLZ	pmil	0
BLZ	smil	0
BLZ	sorg	9551.299967765808
BLZ	ocer	0
BLZ	pota	305.8999979496002
BLZ	swpo	42.30000014603138
BLZ	yams	79.9000004529953
BLZ	cass	335.19999837875366
BLZ	orts	409.00000354647636
BLZ	bean	5239.199989020824
BLZ	chic	0
BLZ	cowp	0
BLZ	pige	0
BLZ	lent	0
BLZ	opul	2395.1999410390854
BLZ	soyb	652.8000035211444
BLZ	grou	80.2000010535121
BLZ	cnut	961.0999975055456
BLZ	oilp	0
BLZ	sunf	0
BLZ	rape	0
BLZ	sesa	0
BLZ	sugc	908559.2990875244
BLZ	sugb	0
BLZ	cott	0
BLZ	acof	91.09999953955412
BLZ	rcof	0
BLZ	coco	29.09999994188547
BLZ	teas	0
BLZ	toba	0
BLZ	bana	75496.90003299713
BLZ	plnt	5206.199948549271
BLZ	temf	4282.299969047308
BLZ	ooil	0
BLZ	ofib	0
BLZ	trof	251362.89852905273
BLZ	vege	10155.79988861084
BLZ	rest	822.7000005841255
BEN	whea	0
BEN	rice	153167.7006760165
BEN	maiz	1083353.0986519456
BEN	barl	0
BEN	pmil	1020.1999950408936
BEN	smil	26624.80009456724
BEN	sorg	146016.00011238456
BEN	ocer	843.4000079631805
BEN	pota	60.000000432133675
BEN	swpo	61289.399737119675
BEN	yams	2566684.695318222
BEN	cass	3632552.901835397
BEN	orts	2330.7999882400036
BEN	bean	107023.8999312371
BEN	chic	1.7000000476837158
BEN	cowp	437.4000032544136
BEN	pige	0
BEN	lent	0
BEN	opul	38186.600259654224
BEN	soyb	61823.4001955986
BEN	grou	139122.39959473908
BEN	cnut	17174.599993512034
BEN	oilp	454405.6980793476
BEN	sunf	0
BEN	rape	0
BEN	sesa	475.00000110268593
BEN	sugc	9711.799962833524
BEN	sugb	0
BEN	cott	186402.60040020943
BEN	acof	0
BEN	rcof	71.49999948590994
BEN	coco	69.5999984741211
BEN	teas	0
BEN	toba	303.6000005826354
BEN	bana	16172.099996238947
BEN	plnt	429.8999938964844
BEN	temf	124686.00004848838
BEN	ooil	14436.900188446045
BEN	ofib	0.5000000149011612
BEN	trof	279227.49941402674
BEN	vege	283328.60031735897
BEN	rest	164884.69996619225
BMU	whea	0
BMU	rice	0
BMU	maiz	0
BMU	barl	0
BMU	pmil	0
BMU	smil	0
BMU	sorg	0
BMU	ocer	0
BMU	pota	640.5000152587891
BMU	swpo	71.60000228881836
BMU	yams	0
BMU	cass	0
BMU	orts	0
BMU	bean	0
BMU	chic	0
BMU	cowp	0
BMU	pige	0
BMU	lent	0
BMU	opul	0
BMU	soyb	0
BMU	grou	0
BMU	cnut	0
BMU	oilp	0
BMU	sunf	0
BMU	rape	0
BMU	sesa	0
BMU	sugc	0
BMU	sugb	0
BMU	cott	0
BMU	acof	0
BMU	rcof	0
BMU	coco	0
BMU	teas	0
BMU	toba	0
BMU	bana	181.1999969482422
BMU	plnt	0
BMU	temf	0
BMU	ooil	0
BMU	ofib	0
BMU	trof	0
BMU	vege	2128.7000732421875
BMU	rest	0
BTN	whea	5271.300035133958
BTN	rice	114821.40069437027
BTN	maiz	65807.69982054085
BTN	barl	2318.999993354082
BTN	pmil	0
BTN	smil	5115.199995577335
BTN	sorg	0
BTN	ocer	6472.599974781275
BTN	pota	78966.79987549782
BTN	swpo	133.99999795109034
BTN	yams	0
BTN	cass	0
BTN	orts	25279.099806904793
BTN	bean	2372.899994112551
BTN	chic	0
BTN	cowp	0
BTN	pige	0.5000000074505806
BTN	lent	33.90000081062317
BTN	opul	1658.0999860540032
BTN	soyb	590.6999930366874
BTN	grou	0
BTN	cnut	0
BTN	oilp	0
BTN	sunf	0
BTN	rape	2723.2999631389976
BTN	sesa	0.10000000149011612
BTN	sugc	13652.699511051178
BTN	sugb	0
BTN	cott	0
BTN	acof	0
BTN	rcof	0
BTN	coco	0
BTN	teas	64.5
BTN	toba	192.99999935925007
BTN	bana	0
BTN	plnt	0
BTN	temf	20375.799981802702
BTN	ooil	30.400000512599945
BTN	ofib	6168.100037664175
BTN	trof	42226.3000664711
BTN	vege	23701.599961146712
BTN	rest	27451.400094479322
BOL	whea	208588.9999898076
BOL	rice	428881.4006767273
BOL	maiz	1036289.398990795
BOL	barl	49048.20004564524
BOL	pmil	0
BOL	smil	0
BOL	sorg	400492.8003418967
BOL	ocer	44173.80011827499
BOL	pota	995830.0017617047
BOL	swpo	5694.0000113248825
BOL	yams	3.799999952316284
BOL	cass	260417.10023248196
BOL	orts	50478.20001219213
BOL	bean	65948.29993623495
BOL	chic	665.0000014305115
BOL	cowp	0
BOL	pige	0
BOL	lent	0
BOL	opul	17381.59993572533
BOL	soyb	1815820.1033778563
BOL	grou	12976.900035515428
BOL	cnut	10.800000190734863
BOL	oilp	0
BOL	sunf	278281.0000792518
BOL	rape	0
BOL	sesa	12329.300006642938
BOL	sugc	6998017.898521543
BOL	sugb	0
BOL	cott	107272.300042741
BOL	acof	27580.2993497923
BOL	rcof	0.4000000059604645
BOL	coco	4522.600029394031
BOL	teas	1312.1999672055244
BOL	toba	998.5000005811453
BOL	bana	159296.1007831022
BOL	plnt	341733.19939926267
BOL	temf	75826.79994393885
BOL	ooil	1.0000000149011612
BOL	ofib	0
BOL	trof	411295.59946493804
BOL	vege	339132.6019346863
BOL	rest	61320.3001318872
BES	whea	0
BES	rice	0
BES	maiz	0
BES	barl	0
BES	pmil	0
BES	smil	0
BES	sorg	0
BES	ocer	0
BES	pota	0
BES	swpo	0
BES	yams	0
BES	cass	0
BES	orts	0
BES	bean	0
BES	chic	0
BES	cowp	0
BES	pige	0
BES	lent	0
BES	opul	0
BES	soyb	0
BES	grou	0
BES	cnut	0
BES	oilp	0
BES	sunf	0
BES	rape	0
BES	sesa	0
BES	sugc	0
BES	sugb	0
BES	cott	0
BES	acof	0
BES	rcof	0
BES	coco	0
BES	teas	0
BES	toba	0
BES	bana	0
BES	plnt	0
BES	temf	0
BES	ooil	0
BES	ofib	0
BES	trof	0
BES	vege	0
BES	rest	0
BIH	whea	215402.8000990227
BIH	rice	0
BIH	maiz	888309.199672699
BIH	barl	66921.5001462847
BIH	pmil	0
BIH	smil	2.2000000327825546
BIH	sorg	20.19999960064888
BIH	ocer	77817.19996903837
BIH	pota	403159.60118848085
BIH	swpo	0
BIH	yams	0
BIH	cass	0
BIH	orts	0
BIH	bean	12780.299998112023
BIH	chic	4588.700017459691
BIH	cowp	1194.3999840766191
BIH	pige	0
BIH	lent	0.5000000074505806
BIH	opul	4104.699992701411
BIH	soyb	9883.700055859983
BIH	grou	0
BIH	cnut	0
BIH	oilp	0
BIH	sunf	1467.6999844685197
BIH	rape	2080.3000137731433
BIH	sesa	0
BIH	sugc	0
BIH	sugb	14622.000156313181
BIH	cott	0
BIH	acof	0
BIH	rcof	0
BIH	coco	0
BIH	teas	0
