iso3c,animal,product,counts_2010,counts_2016,prop_change,ID_0,Country,Global_Name,Region_Name,Sub_region_Name,Intermediate_Region_Name,gapfilled
MTQ,chickens,meat,428000,326617,0.763123831775701,141,Martinique,World,Americas,Latin America and the Caribbean,Caribbean,NA
MTQ,chickens,eggs,95000,117356,1.2353263157894736,141,Martinique,World,Americas,Latin America and the Caribbean,Caribbean,NA
MRT,chickens,meat,2650000,2903569,1.0956864150943397,142,Mauritania,World,Africa,Sub-Saharan Africa,Western Africa,NA
MRT,chickens,eggs,1650000,1699329,1.0298963636363636,142,Mauritania,World,Africa,Sub-Saharan Africa,Western Africa,NA
MUS,chickens,meat,13070000,14709765,1.1254602142310635,143,Mauritius,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
MUS,chickens,eggs,1130000,1322426,1.1702884955752213,143,Mauritius,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
MEX,chickens,meat,320425000,346458365,1.081246360302723,145,Mexico,World,Americas,Latin America and the Caribbean,Central America,NA
MEX,chickens,eggs,185831000,202667093,1.09059894743073,145,Mexico,World,Americas,Latin America and the Caribbean,Central America,NA
FSM,chickens,meat,94837,98377,1.0373272035176144,146,Micronesia,World,Oceania,Micronesia,Micronesia,NA
FSM,chickens,eggs,90163,91883,1.0190765613389083,146,Micronesia,World,Oceania,Micronesia,Micronesia,NA
MNG,chickens,meat,122470,141300,1.1537519392504287,149,Mongolia,World,Asia,Eastern Asia,Eastern Asia,NA
MNG,chickens,eggs,303530,577400,1.9022831351102032,149,Mongolia,World,Asia,Eastern Asia,Eastern Asia,NA
MNE,chickens,meat,81000,176000,2.1728395061728394,150,Montenegro,World,Europe,Southern Europe,Southern Europe,NA
MNE,chickens,eggs,425000,660000,1.5529411764705883,150,Montenegro,World,Europe,Southern Europe,Southern Europe,NA
MSR,chickens,meat,20486,20416,0.9965830323147515,151,Montserrat,World,Americas,Latin America and the Caribbean,Caribbean,NA
MSR,chickens,eggs,14514,14623,1.007509990354141,151,Montserrat,World,Americas,Latin America and the Caribbean,Caribbean,NA
MAR,chickens,meat,129500000,152986551,1.1813633281853282,152,Morocco,World,Africa,Northern Africa,Northern Africa,NA
MAR,chickens,eggs,40500000,45000000,1.1111111111111112,152,Morocco,World,Africa,Northern Africa,Northern Africa,NA
MOZ,chickens,meat,18322191,5566000,0.30378462925094496,153,Mozambique,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
MOZ,chickens,eggs,5600000,9434000,1.684642857142857,153,Mozambique,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
MMR,chickens,meat,98983679,217267000,2.1949780225889564,154,Myanmar,World,Asia,South-eastern Asia,South-eastern Asia,NA
MMR,chickens,eggs,57423321,79000000,1.3757476687912216,154,Myanmar,World,Asia,South-eastern Asia,South-eastern Asia,NA
NAM,chickens,meat,4050000,3477170,0.8585604938271605,155,Namibia,World,Africa,Sub-Saharan Africa,Southern Africa,NA
NAM,chickens,eggs,1050000,930224,0.8859276190476191,155,Namibia,World,Africa,Sub-Saharan Africa,Southern Africa,NA
NRU,chickens,meat,737,708,0.9606512890094979,156,Nauru,World,Oceania,Micronesia,Micronesia,NA
NRU,chickens,eggs,4263,4292,1.0068027210884354,156,Nauru,World,Oceania,Micronesia,Micronesia,NA
NPL,chickens,meat,18469000,56277000,3.0471059613406246,157,Nepal,World,Asia,Southern Asia,Southern Asia,NA
NPL,chickens,eggs,7291000,12354000,1.6944177753394596,157,Nepal,World,Asia,Southern Asia,Southern Asia,NA
NLD,chickens,meat,53344000,59408000,1.1136772645470905,158,Netherlands,World,Europe,Western Europe,Western Europe,NA
NLD,chickens,eggs,47904000,46212000,0.9646793587174348,158,Netherlands,World,Europe,Western Europe,Western Europe,NA
BES,chickens,meat,92189,86135,0.9343305600451247,29,"Bonaire, Sint Eustatius and Saba",World,Americas,Latin America and the Caribbean,Caribbean,NA
BES,chickens,eggs,72811,72134,0.9907019543750257,29,"Bonaire, Sint Eustatius and Saba",World,Americas,Latin America and the Caribbean,Caribbean,NA
NCL,chickens,meat,450000,326989,0.7266422222222222,159,New Caledonia,World,Oceania,Melanesia,Melanesia,NA
NCL,chickens,eggs,150000,160000,1.0666666666666667,159,New Caledonia,World,Oceania,Melanesia,Melanesia,NA
NZL,chickens,meat,15175000,19078000,1.2571993410214168,160,New Zealand,World,Oceania,Australia and New Zealand,Australia and New Zealand,NA
NZL,chickens,eggs,3350000,3666000,1.0943283582089551,160,New Zealand,World,Oceania,Australia and New Zealand,Australia and New Zealand,NA
NIC,chickens,meat,16000000,17292977,1.0808110625,161,Nicaragua,World,Americas,Latin America and the Caribbean,Central America,NA
NIC,chickens,eggs,3000000,5500000,1.8333333333333333,161,Nicaragua,World,Americas,Latin America and the Caribbean,Central America,NA
NER,chickens,meat,14201000,15021009,1.0577430462643476,162,Niger,World,Africa,Sub-Saharan Africa,Western Africa,NA
NER,chickens,eggs,2900000,3600877,1.241681724137931,162,Niger,World,Africa,Sub-Saharan Africa,Western Africa,NA
NGA,chickens,meat,56313000,34612853,0.614651199545398,163,Nigeria,World,Africa,Sub-Saharan Africa,Western Africa,NA
NGA,chickens,eggs,136000000,111413891,0.8192197867647059,163,Nigeria,World,Africa,Sub-Saharan Africa,Western Africa,NA
NIU,chickens,meat,13259,14919,1.1251979787314277,164,Niue,World,Oceania,Polynesia,Polynesia,NA
NIU,chickens,eggs,3047,2945,0.9665244502789629,164,Niue,World,Oceania,Polynesia,Polynesia,NA
MKD,chickens,meat,494852,513000,1.0366735912959835,133,Macedonia,World,Europe,Southern Europe,Southern Europe,NA
MKD,chickens,eggs,1500000,1353000,0.902,133,Macedonia,World,Europe,Southern Europe,Southern Europe,NA
NOR,chickens,meat,7901000,9580000,1.2125047462346539,169,Norway,World,Europe,Northern Europe,Northern Europe,NA
NOR,chickens,eggs,3953000,4339000,1.0976473564381481,169,Norway,World,Europe,Northern Europe,Northern Europe,NA
OMN,chickens,meat,3711596,3514701,0.9469513923390369,170,Oman,World,Asia,Western Asia,Western Asia,NA
OMN,chickens,eggs,678404,1240000,1.8278194114421495,170,Oman,World,Asia,Western Asia,Western Asia,NA
PAK,chickens,meat,216000000,357051806,1.6530176203703704,171,Pakistan,World,Asia,Southern Asia,Southern Asia,NA
PAK,chickens,eggs,105000000,146838691,1.3984637238095239,171,Pakistan,World,Asia,Southern Asia,Southern Asia,NA
PSE,chickens,meat,6755000,6214493,0.9199841598815692,173,Palestina,World,Asia,Western Asia,Western Asia,NA
PSE,chickens,eggs,1545000,1719507,1.1129495145631068,173,Palestina,World,Asia,Western Asia,Western Asia,NA
PAN,chickens,meat,13779000,21013000,1.5250018143551782,174,Panama,World,Americas,Latin America and the Caribbean,Central America,NA
PAN,chickens,eggs,3484000,2895000,0.8309414466130884,174,Panama,World,Americas,Latin America and the Caribbean,Central America,NA
PNG,chickens,meat,2350000,2854898,1.2148502127659575,175,Papua New Guinea,World,Oceania,Melanesia,Melanesia,NA
PNG,chickens,eggs,1650000,1656691,1.0040551515151515,175,Papua New Guinea,World,Oceania,Melanesia,Melanesia,NA
PRY,chickens,meat,6776000,9384169,1.3849127804014167,177,Paraguay,World,Americas,Latin America and the Caribbean,South America,NA
PRY,chickens,eggs,9600000,8081831,0.8418573958333333,177,Paraguay,World,Americas,Latin America and the Caribbean,South America,NA
PER,chickens,meat,112622326,133510922,1.185474734379043,178,Peru,World,Americas,Latin America and the Caribbean,South America,NA
PER,chickens,eggs,18156674,24752078,1.3632495687260784,178,Peru,World,Americas,Latin America and the Caribbean,South America,NA
PHL,chickens,meat,81484000,88792807,1.0896962225713023,179,Philippines,World,Asia,South-eastern Asia,South-eastern Asia,NA
PHL,chickens,eggs,77500000,90000000,1.1612903225806452,179,Philippines,World,Asia,South-eastern Asia,South-eastern Asia,NA
POL,chickens,meat,100904000,121960000,1.208673590739713,181,Poland,World,Europe,Eastern Europe,Eastern Europe,NA
POL,chickens,eggs,52374000,47073000,0.8987856570053844,181,Poland,World,Europe,Eastern Europe,Eastern Europe,NA
PRT,chickens,meat,5104935,2950000,0.5778721962179734,182,Portugal,World,Europe,Southern Europe,Southern Europe,NA
PRT,chickens,eggs,6500000,7246392,1.1148295384615385,182,Portugal,World,Europe,Southern Europe,Southern Europe,NA
PRI,chickens,meat,12850000,13976947,1.0877001556420234,183,Puerto Rico,World,Americas,Latin America and the Caribbean,Caribbean,NA
PRI,chickens,eggs,1150000,1100000,0.9565217391304348,183,Puerto Rico,World,Americas,Latin America and the Caribbean,Caribbean,NA
QAT,chickens,meat,6976000,8753364,1.2547826834862386,184,Qatar,World,Asia,Western Asia,Western Asia,NA
QAT,chickens,eggs,324000,360000,1.1111111111111112,184,Qatar,World,Asia,Western Asia,Western Asia,NA
KOR,chickens,meat,87509000,99104000,1.1325006570752723,213,South Korea,World,Asia,Eastern Asia,Eastern Asia,NA
KOR,chickens,eggs,61691000,71043000,1.1515942357880404,213,South Korea,World,Asia,Eastern Asia,Eastern Asia,NA
MDA,chickens,meat,19275000,35086014,1.8202860700389105,147,Moldova,World,Europe,Eastern Europe,Eastern Europe,NA
MDA,chickens,eggs,3065000,3185000,1.0391517128874388,147,Moldova,World,Europe,Eastern Europe,Eastern Europe,NA
REU,chickens,meat,14460000,16262348,1.1246437067773167,186,Reunion,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
REU,chickens,eggs,540000,594000,1.1,186,Reunion,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
ROU,chickens,meat,39339000,39623000,1.0072192989145632,187,Romania,World,Europe,Eastern Europe,Eastern Europe,NA
ROU,chickens,eggs,44504000,39025000,0.8768874707891425,187,Romania,World,Europe,Eastern Europe,Eastern Europe,NA
RUS,chickens,meat,235365000,295581739,1.255844067724598,188,Russia,World,Europe,Eastern Europe,Eastern Europe,NA
RUS,chickens,eggs,155169000,194836261,1.2556390838376221,188,Russia,World,Europe,Eastern Europe,Eastern Europe,NA
RWA,chickens,meat,2597608,3811517,1.4673180094918095,189,Rwanda,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
RWA,chickens,eggs,940000,1426483,1.5175351063829787,189,Rwanda,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
SHN,chickens,meat,5279,5688,1.077476794847509,192,Saint Helena,World,Africa,Sub-Saharan Africa,Western Africa,NA
SHN,chickens,eggs,2721,2492,0.9158397647923557,192,Saint Helena,World,Africa,Sub-Saharan Africa,Western Africa,NA
KNA,chickens,meat,32000,44773,1.39915625,193,Saint Kitts and Nevis,World,Americas,Latin America and the Caribbean,Caribbean,NA
KNA,chickens,eggs,48000,47283,0.9850625,193,Saint Kitts and Nevis,World,Americas,Latin America and the Caribbean,Caribbean,NA
LCA,chickens,meat,358493,369658,1.0311442622310616,194,Saint Lucia,World,Americas,Latin America and the Caribbean,Caribbean,NA
LCA,chickens,eggs,91507,93487,1.0216376889199734,194,Saint Lucia,World,Americas,Latin America and the Caribbean,Caribbean,NA
SPM,chickens,meat,35430,36842,1.0398532317245273,195,Saint Pierre and Miquelon,World,Americas,Northern America,Northern America,NA
SPM,chickens,eggs,4570,4559,0.9975929978118162,195,Saint Pierre and Miquelon,World,Americas,Northern America,Northern America,NA
VCT,chickens,meat,190000,206000,1.0842105263157895,196,Saint Vincent and the Grenadines,World,Americas,Latin America and the Caribbean,Caribbean,NA
VCT,chickens,eggs,70000,44000,0.6285714285714286,196,Saint Vincent and the Grenadines,World,Americas,Latin America and the Caribbean,Caribbean,NA
WSM,chickens,meat,386545,421736,1.091039853057212,197,Samoa,World,Oceania,Polynesia,Polynesia,NA
WSM,chickens,eggs,73000,84000,1.1506849315068493,197,Samoa,World,Oceania,Polynesia,Polynesia,NA
STP,chickens,meat,108000,154750,1.4328703703703705,199,São Tomé and Príncipe,World,Africa,Sub-Saharan Africa,Middle Africa,NA
STP,chickens,eggs,122000,79919,0.6550737704918033,199,São Tomé and Príncipe,World,Africa,Sub-Saharan Africa,Middle Africa,NA
SAU,chickens,meat,128200000,165383714,1.2900445709828394,200,Saudi Arabia,World,Asia,Western Asia,Western Asia,NA
SAU,chickens,eggs,20000000,26000000,1.3,200,Saudi Arabia,World,Asia,Western Asia,Western Asia,NA
SEN,chickens,meat,32949000,49177998,1.4925490303195847,201,Senegal,World,Africa,Sub-Saharan Africa,Western Africa,NA
SEN,chickens,eggs,7500000,7500000,1,201,Senegal,World,Africa,Sub-Saharan Africa,Western Africa,NA
SRB,chickens,meat,23323000,6577000,0.2819963126527462,202,Serbia,World,Europe,Southern Europe,Southern Europe,NA
SRB,chickens,eggs,9412000,9131000,0.9701444963875903,202,Serbia,World,Europe,Southern Europe,Southern Europe,NA
SYC,chickens,meat,198000,46018,0.2324141414141414,203,Seychelles,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
SYC,chickens,eggs,112000,93982,0.839125,203,Seychelles,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
SLE,chickens,meat,4760000,7052502,1.4816180672268908,204,Sierra Leone,World,Africa,Sub-Saharan Africa,Western Africa,NA
SLE,chickens,eggs,4700000,5447498,1.1590421276595744,204,Sierra Leone,World,Africa,Sub-Saharan Africa,Western Africa,NA
SGP,chickens,meat,694721,1133415,1.6314678842297843,205,Singapore,World,Asia,South-eastern Asia,South-eastern Asia,NA
SGP,chickens,eggs,2605279,2500000,0.9595901245125762,205,Singapore,World,Asia,South-eastern Asia,South-eastern Asia,NA
SVK,chickens,meat,6997000,6469000,0.9245390881806489,207,Slovakia,World,Europe,Eastern Europe,Eastern Europe,NA
SVK,chickens,eggs,6252000,6044000,0.9667306461932181,207,Slovakia,World,Europe,Eastern Europe,Eastern Europe,NA
SVN,chickens,meat,1441000,1761000,1.2220680083275504,208,Slovenia,World,Europe,Southern Europe,Southern Europe,NA
SVN,chickens,eggs,1504000,1718000,1.1422872340425532,208,Slovenia,World,Europe,Southern Europe,Southern Europe,NA
SLB,chickens,meat,75000,86675,1.1556666666666666,209,Solomon Islands,World,Oceania,Melanesia,Melanesia,NA
SLB,chickens,eggs,165000,157000,0.9515151515151515,209,Solomon Islands,World,Oceania,Melanesia,Melanesia,NA
SOM,chickens,meat,2625000,2830919,1.0784453333333333,210,Somalia,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
SOM,chickens,eggs,775000,801552,1.0342606451612903,210,Somalia,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
ZAF,chickens,meat,154000000,132754934,0.862045025974026,211,South Africa,World,Africa,Sub-Saharan Africa,Southern Africa,NA
ZAF,chickens,eggs,43000000,37781734,0.8786449767441861,211,South Africa,World,Africa,Sub-Saharan Africa,Southern Africa,NA
SSD,chickens,meat,NA,10427106,1.1246437067773167,214,South Sudan,World,Africa,Sub-Saharan Africa,Eastern Africa,gf with un regional means
SSD,chickens,eggs,NA,4572894,1.0342606451612903,214,South Sudan,World,Africa,Sub-Saharan Africa,Eastern Africa,gf with un regional means
ESP,chickens,meat,86891227,89859985,1.0341663721701155,215,Spain,World,Europe,Southern Europe,Southern Europe,NA
ESP,chickens,eggs,51108773,48140015,0.9419129471177091,215,Spain,World,Europe,Southern Europe,Southern Europe,NA
LKA,chickens,meat,6584000,11582000,1.7591130012150669,217,Sri Lanka,World,Asia,Southern Asia,Southern Asia,NA
LKA,chickens,eggs,7434000,9474000,1.274414850686037,217,Sri Lanka,World,Asia,Southern Asia,Southern Asia,NA
SDN,chickens,meat,36416000,38295594,1.0516145101054482,218,Sudan,World,Africa,Northern Africa,Northern Africa,NA
SDN,chickens,eggs,6900000,9450000,1.3695652173913044,218,Sudan,World,Africa,Northern Africa,Northern Africa,NA
SUR,chickens,meat,5510000,3616000,0.6562613430127042,219,Suriname,World,Americas,Latin America and the Caribbean,South America,NA
SUR,chickens,eggs,640000,1350000,2.109375,219,Suriname,World,Americas,Latin America and the Caribbean,South America,NA
SWE,chickens,meat,1647000,1575000,0.9562841530054644,222,Sweden,World,Europe,Northern Europe,Northern Europe,NA
SWE,chickens,eggs,6061000,8174000,1.3486223395479293,222,Sweden,World,Europe,Northern Europe,Northern Europe,NA
CHE,chickens,meat,6506000,7837000,1.2045803873347678,223,Switzerland,World,Europe,Western Europe,Western Europe,NA
CHE,chickens,eggs,2438000,3056000,1.2534864643150123,223,Switzerland,World,Europe,Western Europe,Western Europe,NA
SYR,chickens,meat,8695000,5610908,0.6453028177113284,224,Syria,World,Asia,Western Asia,Western Asia,NA
SYR,chickens,eggs,16706000,13175204,0.7886510235843409,224,Syria,World,Asia,Western Asia,Western Asia,NA
TJK,chickens,meat,1468000,2298000,1.5653950953678475,226,Tajikistan,World,Asia,Central Asia,Central Asia,NA
TJK,chickens,eggs,2470000,2753000,1.1145748987854251,226,Tajikistan,World,Asia,Central Asia,Central Asia,NA
THA,chickens,meat,151408319,180876474,1.1946270534844259,228,Thailand,World,Asia,South-eastern Asia,South-eastern Asia,NA
THA,chickens,eggs,80509681,91182680,1.132567895778894,228,Thailand,World,Asia,South-eastern Asia,South-eastern Asia,NA
TLS,chickens,meat,562000,803112,1.4290249110320286,229,Timor-Leste,World,Asia,South-eastern Asia,South-eastern Asia,NA
TLS,chickens,eggs,140000,144466,1.0319,229,Timor-Leste,World,Asia,South-eastern Asia,South-eastern Asia,NA
TGO,chickens,meat,19800000,26711524,1.3490668686868688,230,Togo,World,Africa,Sub-Saharan Africa,Western Africa,NA
TGO,chickens,eggs,1850000,2455772,1.3274443243243244,230,Togo,World,Africa,Sub-Saharan Africa,Western Africa,NA
TKL,chickens,meat,3000,2858,0.9526666666666667,231,Tokelau,World,Oceania,Polynesia,Polynesia,NA
TKL,chickens,eggs,2000,2142,1.071,231,Tokelau,World,Oceania,Polynesia,Polynesia,NA
TON,chickens,meat,252402,261878,1.0375432841261163,232,Tonga,World,Oceania,Polynesia,Polynesia,NA
TON,chickens,eggs,77598,79078,1.0190726565117658,232,Tonga,World,Oceania,Polynesia,Polynesia,NA
TTO,chickens,meat,32063068,36115433,1.1263873126551707,233,Trinidad and Tobago,World,Americas,Latin America and the Caribbean,Caribbean,NA
TTO,chickens,eggs,936932,995359,1.0623599151272451,233,Trinidad and Tobago,World,Americas,Latin America and the Caribbean,Caribbean,NA
TUN,chickens,meat,59500000,66757114,1.1219683025210083,234,Tunisia,World,Africa,Northern Africa,Northern Africa,NA
TUN,chickens,eggs,20500000,24738643,1.2067630731707317,234,Tunisia,World,Africa,Northern Africa,Northern Africa,NA
TUR,chickens,meat,163984000,220322000,1.343557908088594,235,Turkey,World,Asia,Western Asia,Western Asia,NA
TUR,chickens,eggs,70934000,108689000,1.5322553359460906,235,Turkey,World,Asia,Western Asia,Western Asia,NA
TKM,chickens,meat,12426905,12902338,1.0382583595835004,236,Turkmenistan,World,Asia,Central Asia,Central Asia,NA
TKM,chickens,eggs,3461095,3568055,1.0309035146391532,236,Turkmenistan,World,Asia,Central Asia,Central Asia,NA
TUV,chickens,meat,38286,42709,1.1155252572741994,238,Tuvalu,World,Oceania,Polynesia,Polynesia,NA
TUV,chickens,eggs,10560,10669,1.0103219696969696,238,Tuvalu,World,Oceania,Polynesia,Polynesia,NA
UGA,chickens,meat,25980000,27844012,1.071747959969207,239,Uganda,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
UGA,chickens,eggs,8700000,7893504,0.9072993103448276,239,Uganda,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
UKR,chickens,meat,83160000,95497779,1.1483619408369408,240,Ukraine,World,Europe,Eastern Europe,Eastern Europe,NA
UKR,chickens,eggs,89440000,90856221,1.015834313506261,240,Ukraine,World,Europe,Eastern Europe,Eastern Europe,NA
ARE,chickens,meat,17500000,18803863,1.074506457142857,241,United Arab Emirates,World,Asia,Western Asia,Western Asia,NA
ARE,chickens,eggs,2500000,4800000,1.92,241,United Arab Emirates,World,Asia,Western Asia,Western Asia,NA
GBR,chickens,meat,104893000,108412357,1.0335518766743252,242,United Kingdom,World,Europe,Northern Europe,Northern Europe,NA
GBR,chickens,eggs,47107000,52587643,1.1163445560107839,242,United Kingdom,World,Europe,Northern Europe,Northern Europe,NA
TZA,chickens,meat,21000000,21226049,1.0107642380952382,227,Tanzania,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
TZA,chickens,eggs,12500000,15886864,1.27094912,227,Tanzania,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
USA,chickens,meat,1614495000,1605666987,0.9945320282812892,243,United States,World,Americas,Northern America,Northern America,NA
USA,chickens,eggs,341505000,365997000,1.0717178372205385,243,United States,World,Americas,Northern America,Northern America,NA
VIR,chickens,meat,29431,31775,1.0796439128809758,251,"Virgin Islands, U.S.",World,Americas,Latin America and the Caribbean,Caribbean,NA
VIR,chickens,eggs,10569,10735,1.015706310909263,251,"Virgin Islands, U.S.",World,Americas,Latin America and the Caribbean,Caribbean,NA
URY,chickens,meat,10500000,33692000,3.208761904761905,245,Uruguay,World,Americas,Latin America and the Caribbean,South America,NA
URY,chickens,eggs,6000000,2588270,0.4313783333333333,245,Uruguay,World,Americas,Latin America and the Caribbean,South America,NA
UZB,chickens,meat,11600000,31998514,2.7584925862068967,246,Uzbekistan,World,Asia,Central Asia,Central Asia,NA
UZB,chickens,eggs,21000000,28701486,1.3667374285714287,246,Uzbekistan,World,Asia,Central Asia,Central Asia,NA
VUT,chickens,meat,450000,706221,1.56938,247,Vanuatu,World,Oceania,Melanesia,Melanesia,NA
VUT,chickens,eggs,150000,142714,0.9514266666666666,247,Vanuatu,World,Oceania,Melanesia,Melanesia,NA
VEN,chickens,meat,102199000,111444917,1.090469740408419,249,Venezuela,World,Americas,Latin America and the Caribbean,South America,NA
VEN,chickens,eggs,14801000,9698000,0.6552259982433619,249,Venezuela,World,Americas,Latin America and the Caribbean,South America,NA
VNM,chickens,meat,169201400,213851000,1.263884341382518,250,Vietnam,World,Asia,South-eastern Asia,South-eastern Asia,NA
VNM,chickens,eggs,49000000,63338000,1.2926122448979591,250,Vietnam,World,Asia,South-eastern Asia,South-eastern Asia,NA
WLF,chickens,meat,54341,54976,1.0116854676947424,252,Wallis and Futuna,World,Oceania,Polynesia,Polynesia,NA
WLF,chickens,eggs,10000,10000,1,252,Wallis and Futuna,World,Oceania,Polynesia,Polynesia,NA
YEM,chickens,meat,51200000,54400000,1.0625,254,Yemen,World,Asia,Western Asia,Western Asia,NA
YEM,chickens,eggs,8800000,10600000,1.2045454545454546,254,Yemen,World,Asia,Western Asia,Western Asia,NA
ZMB,chickens,meat,24000000,28939953,1.205831375,255,Zambia,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
ZMB,chickens,eggs,11000000,10928954,0.9935412727272728,255,Zambia,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
ZWE,chickens,meat,17319083,18129531,1.04679508724567,256,Zimbabwe,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
ZWE,chickens,eggs,6200000,4890910,0.7888564516129032,256,Zimbabwe,World,Africa,Sub-Saharan Africa,Eastern Africa,NA
ALA,chickens,meat,NA,NA,1.0620107383371626,3,Åland,World,Europe,Northern Europe,Northern Europe,gf with un regional means
ALA,chickens,eggs,NA,NA,1.1502775411632866,3,Åland,World,Europe,Northern Europe,Northern Europe,gf with un regional means
AND,chickens,meat,NA,NA,1.0535979073243646,7,Andorra,World,Europe,Southern Europe,Southern Europe,gf with un regional means
AND,chickens,eggs,NA,NA,0.9824372020804881,7,Andorra,World,Europe,Southern Europe,Southern Europe,gf with un regional means
AIA,chickens,meat,NA,NA,1.0304930281341618,9,Anguilla,World,Americas,Latin America and the Caribbean,Caribbean,gf with un regional means
AIA,chickens,eggs,NA,NA,1.0140528360188994,9,Anguilla,World,Americas,Latin America and the Caribbean,Caribbean,gf with un regional means
ABW,chickens,meat,NA,NA,1.0304930281341618,14,Aruba,World,Americas,Latin America and the Caribbean,Caribbean,gf with un regional means
ABW,chickens,eggs,NA,NA,1.0140528360188994,14,Aruba,World,Americas,Latin America and the Caribbean,Caribbean,gf with un regional means
IOT,chickens,meat,NA,NA,1.1246437067773167,34,British Indian Ocean Territory,World,Africa,Sub-Saharan Africa,Eastern Africa,gf with un regional means
IOT,chickens,eggs,NA,NA,1.0342606451612903,34,British Indian Ocean Territory,World,Africa,Sub-Saharan Africa,Eastern Africa,gf with un regional means
VGB,chickens,meat,NA,NA,1.0304930281341618,35,British Virgin Islands,World,Americas,Latin America and the Caribbean,Caribbean,gf with un regional means
VGB,chickens,eggs,NA,NA,1.0140528360188994,35,British Virgin Islands,World,Americas,Latin America and the Caribbean,Caribbean,gf with un regional means
CXR,chickens,meat,NA,NA,1.1505803129570542,50,Christmas Island,World,Oceania,Australia and New Zealand,Australia and New Zealand,gf with un regional means
CXR,chickens,eggs,NA,NA,1.2130922513730986,50,Christmas Island,World,Oceania,Australia and New Zealand,Australia and New Zealand,gf with un regional means
CCK,chickens,meat,NA,NA,1.1505803129570542,52,Cocos Islands,World,Oceania,Australia and New Zealand,Australia and New Zealand,gf with un regional means
CCK,chickens,eggs,NA,NA,1.2130922513730986,52,Cocos Islands,World,Oceania,Australia and New Zealand,Australia and New Zealand,gf with un regional means
CUW,chickens,meat,NA,NA,1.0304930281341618,60,Curaçao,World,Americas,Latin America and the Caribbean,Caribbean,gf with un regional means
CUW,chickens,eggs,NA,NA,1.0140528360188994,60,Curaçao,World,Americas,Latin America and the Caribbean,Caribbean,gf with un regional means
DJI,chickens,meat,NA,NA,1.1246437067773167,65,Djibouti,World,Africa,Sub-Saharan Africa,Eastern Africa,gf with un regional means
DJI,chickens,eggs,NA,NA,1.0342606451612903,65,Djibouti,World,Africa,Sub-Saharan Africa,Eastern Africa,gf with un regional means
FRO,chickens,meat,NA,NA,1.0620107383371626,76,Faroe Islands,World,Europe,Northern Europe,Northern Europe,gf with un regional means
FRO,chickens,eggs,NA,NA,1.1502775411632866,76,Faroe Islands,World,Europe,Northern Europe,Northern Europe,gf with un regional means
GIB,chickens,meat,NA,NA,1.0535979073243646,88,Gibraltar,World,Europe,Southern Europe,Southern Europe,gf with un regional means
GIB,chickens,eggs,NA,NA,0.9824372020804881,88,Gibraltar,World,Europe,Southern Europe,Southern Europe,gf with un regional means
GRL,chickens,meat,NA,NA,1.0168771244024666,90,Greenland,World,Americas,Northern America,Northern America,gf with un regional means
GRL,chickens,eggs,NA,NA,1.0430922519436026,90,Greenland,World,Americas,Northern America,Northern America,gf with un regional means
GGY,chickens,meat,NA,NA,1.0620107383371626,95,Guernsey,World,Europe,Northern Europe,Northern Europe,gf with un regional means
GGY,chickens,eggs,NA,NA,1.1502775411632866,95,Guernsey,World,Europe,Northern Europe,Northern Europe,gf with un regional means
IMN,chickens,meat,NA,NA,1.0620107383371626,110,Isle of Man,World,Europe,Northern Europe,Northern Europe,gf with un regional means
IMN,chickens,eggs,NA,NA,1.1502775411632866,110,Isle of Man,World,Europe,Northern Europe,Northern Europe,gf with un regional means
JEY,chickens,meat,NA,NA,1.0620107383371626,115,Jersey,World,Europe,Northern Europe,Northern Europe,gf with un regional means
JEY,chickens,eggs,NA,NA,1.1502775411632866,115,Jersey,World,Europe,Northern Europe,Northern Europe,gf with un regional means
XKO,chickens,meat,NA,NA,1.0535979073243646,120,Kosovo,World,Europe,Southern Europe,Southern Europe,gf with un regional means
XKO,chickens,eggs,NA,NA,0.9824372020804881,120,Kosovo,World,Europe,Southern Europe,Southern Europe,gf with un regional means
MDV,chickens,meat,NA,NA,1.2134527525630867,137,Maldives,World,Asia,Southern Asia,Southern Asia,gf with un regional means
MDV,chickens,eggs,NA,NA,1.3364392872477806,137,Maldives,World,Asia,Southern Asia,Southern Asia,gf with un regional means
MHL,chickens,meat,NA,NA,1.1427620357632815,140,Marshall Islands,World,Oceania,Micronesia,Micronesia,gf with un regional means
