iso3c,animal,system,product,headcount,gleam_rgn_animal_headcount,gleam_prop,ID_0,Country,gf_prop,year,fao_product,fao_rgn_animal_headcount,fao_allocated_headcount
BRN,goats,grassland,meat,0,0,0.07536096309857084,36,Brunei,0.07536096309857084,2016,meat and milk,8770,660.9156463744662
BRN,goats,grassland,milk,0,0,0.07536096309857084,36,Brunei,0.07536096309857084,2016,meat and milk,8770,660.9156463744662
BRN,goats,mixed,meat,0,0,0.4246390369014292,36,Brunei,0.4246390369014292,2016,meat and milk,8770,3724.084353625534
BRN,goats,mixed,milk,0,0,0.4246390369014292,36,Brunei,0.4246390369014292,2016,meat and milk,8770,3724.084353625534
BGR,sheep,grassland,meat,329344.8998276152,1412419.041693541,0.2331778955859437,37,Bulgaria,NA,2016,meat and milk,1331894,310568.2400635449
BGR,sheep,grassland,milk,0,1412419.041693541,0,37,Bulgaria,NA,2016,meat and milk,1331894,0
BGR,sheep,mixed,meat,1083074.1418659259,1412419.041693541,0.7668221044140563,37,Bulgaria,NA,2016,meat and milk,1331894,1021325.759936455
BGR,sheep,mixed,milk,0,1412419.041693541,0,37,Bulgaria,NA,2016,meat and milk,1331894,0
BGR,goats,grassland,meat,103129.88707906601,365312.4352046135,0.2823059856183171,37,Bulgaria,NA,2016,meat and milk,276919,78175.89123143876
BGR,goats,grassland,milk,0,365312.4352046135,0,37,Bulgaria,NA,2016,meat and milk,276919,0
BGR,goats,mixed,meat,262182.5481255475,365312.4352046135,0.7176940143816829,37,Bulgaria,NA,2016,meat and milk,276919,198743.10876856124
BGR,goats,mixed,milk,0,365312.4352046135,0,37,Bulgaria,NA,2016,meat and milk,276919,0
BFA,sheep,grassland,meat,713562.0763798167,8584534.851661041,0.0831218101749273,38,Burkina Faso,NA,2016,meat and milk,9842712,818144.0384704791
BFA,sheep,grassland,milk,1788765.042212379,8584534.851661041,0.2083706424543511,38,Burkina Faso,NA,2016,meat and milk,9842712,2050932.222933151
BFA,sheep,mixed,meat,1733029.7646176275,8584534.851661041,0.20187812089577567,38,Burkina Faso,NA,2016,meat and milk,9842712,1987028.2030783019
BFA,sheep,mixed,milk,4349177.968451219,8584534.851661041,0.5066294264749459,38,Burkina Faso,NA,2016,meat and milk,9842712,4986607.535518068
BFA,goats,grassland,meat,1276306.0888462737,13200053.076262634,0.09668946643414843,38,Burkina Faso,NA,2016,meat and milk,14737393,1424950.665800354
BFA,goats,grassland,milk,2481611.267712814,13200053.076262634,0.18800009767956471,38,Burkina Faso,NA,2016,meat and milk,14737393,2770631.3235421334
BFA,goats,mixed,meat,3203837.4238627125,13200053.076262634,0.24271398041755626,38,Burkina Faso,NA,2016,meat and milk,14737393,3576971.3160078307
BFA,goats,mixed,milk,6238298.295840833,13200053.076262634,0.4725964554687305,38,Burkina Faso,NA,2016,meat and milk,14737393,6964839.6946496805
BDI,sheep,grassland,meat,22067.939781689234,269532.24019434344,0.08187495405290801,39,Burundi,NA,2016,meat and milk,229272,18771.634465618325
BDI,sheep,grassland,milk,55449.436432190574,269532.24019434344,0.20572468952956918,39,Burundi,NA,2016,meat and milk,229272,47166.91101782338
BDI,sheep,mixed,meat,55441.92905570273,269532.24019434344,0.20569683617710036,39,Burundi,NA,2016,meat and milk,229272,47160.52502399615
BDI,sheep,mixed,milk,136572.93492476092,269532.24019434344,0.5067035202404225,39,Burundi,NA,2016,meat and milk,229272,116172.92949256215
BDI,goats,grassland,meat,168932.83416308396,1825100.720051186,0.09256082818177078,39,Burundi,NA,2016,meat and milk,1821626,168611.21119744636
BDI,goats,grassland,milk,162434.12531302744,1825100.720051186,0.08900008833949279,39,Burundi,NA,2016,meat and milk,1821626,162124.8749215169
BDI,goats,mixed,meat,761514.5668102368,1825100.720051186,0.4172452284106708,39,Burundi,NA,2016,meat and milk,1821626,760064.7564488166
BDI,goats,mixed,milk,732219.1937648377,1825100.720051186,0.4011938550680656,39,Burundi,NA,2016,meat and milk,1821626,730825.1574322201
CPV,sheep,grassland,meat,0,0,0.08864411466801655,43,Cape Verde,0.08864411466801655,2016,meat and milk,12029,1066.3000553415711
CPV,sheep,grassland,milk,0,0,0.08864411466801655,43,Cape Verde,0.08864411466801655,2016,meat and milk,12029,1066.3000553415711
CPV,sheep,mixed,meat,0,0,0.4113558853319835,43,Cape Verde,0.4113558853319835,2016,meat and milk,12029,4948.19994465843
CPV,sheep,mixed,milk,0,0,0.4113558853319835,43,Cape Verde,0.4113558853319835,2016,meat and milk,12029,4948.19994465843
CPV,goats,grassland,meat,0,0,0.23534160414480107,43,Cape Verde,0.23534160414480107,2016,meat and milk,206279,48546.03076138542
CPV,goats,grassland,milk,0,0,0.23534160414480107,43,Cape Verde,0.23534160414480107,2016,meat and milk,206279,48546.03076138542
CPV,goats,mixed,meat,0,0,0.2646583958551989,43,Cape Verde,0.2646583958551989,2016,meat and milk,206279,54593.469238614576
CPV,goats,mixed,milk,0,0,0.2646583958551989,43,Cape Verde,0.2646583958551989,2016,meat and milk,206279,54593.469238614576
KHM,sheep,grassland,meat,0,10550.75211194191,NA,40,Cambodia,NA,NA,NA,NA,0
KHM,sheep,grassland,milk,0,10550.75211194191,NA,40,Cambodia,NA,NA,NA,NA,0
KHM,sheep,mixed,meat,0,10550.75211194191,NA,40,Cambodia,NA,NA,NA,NA,0
KHM,sheep,mixed,milk,10550.75211194191,10550.75211194191,NA,40,Cambodia,NA,NA,NA,NA,NA
KHM,goats,grassland,meat,0,0,0.08933792839089115,40,Cambodia,0.08933792839089115,NA,NA,NA,0
KHM,goats,grassland,milk,0,0,0.08933792839089115,40,Cambodia,0.08933792839089115,NA,NA,NA,0
KHM,goats,mixed,meat,0,0,0.41066207160910884,40,Cambodia,0.41066207160910884,NA,NA,NA,0
KHM,goats,mixed,milk,0,0,0.41066207160910884,40,Cambodia,0.41066207160910884,NA,NA,NA,0
CMR,sheep,grassland,meat,1411360.72881749,3583688.7641935083,0.39382904646160305,41,Cameroon,NA,2016,meat and milk,3505459,1380551.5753802445
CMR,sheep,grassland,milk,1258083.2247050696,3583688.7641935083,0.35105817147829105,41,Cameroon,NA,2016,meat and milk,3505459,1230620.0267321186
CMR,sheep,mixed,meat,483399.0112048321,3583688.7641935083,0.13488867003036709,41,Cameroon,NA,2016,meat and milk,3505459,472846.7023559806
CMR,sheep,mixed,milk,430845.7994661165,3583688.7641935083,0.1202241120297388,41,Cameroon,NA,2016,meat and milk,3505459,421440.69553165615
CMR,goats,grassland,meat,2401309.3923529787,3954928.006024091,0.607168926639205,41,Cameroon,NA,2016,meat and milk,5453223,3311027.5556342253
CMR,goats,grassland,milk,826706.5677664282,3954928.006024091,0.2090320143646611,41,Cameroon,NA,2016,meat and milk,5453223,1139898.1884697003
CMR,goats,mixed,meat,540746.37968591135,3954928.006024091,0.13672723722461042,41,Cameroon,NA,2016,meat and milk,5453223,745604.1147597017
CMR,goats,mixed,milk,186165.6662187726,3954928.006024091,0.047071821771523435,41,Cameroon,NA,2016,meat and milk,5453223,256693.14113637235
CAN,sheep,grassland,meat,0,784784.3660695904,0,42,Canada,NA,2016,meat and milk,815100,0
CAN,sheep,grassland,milk,752055.7828150436,784784.3660695904,0.9582960814848284,42,Canada,NA,2016,meat and milk,815100,781107.1360182835
CAN,sheep,mixed,meat,0,784784.3660695904,0,42,Canada,NA,2016,meat and milk,815100,0
CAN,sheep,mixed,milk,32728.58325454686,784784.3660695904,0.041703918515171676,42,Canada,NA,2016,meat and milk,815100,33992.86398171643
CAN,goats,grassland,meat,0,29393.855940286438,0,42,Canada,NA,2016,meat and milk,30091,0
CAN,goats,grassland,milk,17329.875340034232,29393.855940286438,0.5895747524666325,42,Canada,NA,2016,meat and milk,30091,17740.893876473438
CAN,goats,mixed,meat,0,29393.855940286438,0,42,Canada,NA,2016,meat and milk,30091,0
CAN,goats,mixed,milk,12063.980600252205,29393.855940286438,0.4104252475333675,42,Canada,NA,2016,meat and milk,30091,12350.106123526562
CYM,sheep,grassland,meat,0,42199.305941719,NA,45,Cayman Islands,NA,NA,NA,NA,0
CYM,sheep,grassland,milk,25574.503814536554,42199.305941719,NA,45,Cayman Islands,NA,NA,NA,NA,NA
CYM,sheep,mixed,meat,0,42199.305941719,NA,45,Cayman Islands,NA,NA,NA,NA,0
CYM,sheep,mixed,milk,16624.802127182447,42199.305941719,NA,45,Cayman Islands,NA,NA,NA,NA,NA
CYM,goats,grassland,meat,0,0,0,45,Cayman Islands,0,2016,meat and milk,2323,0
CYM,goats,grassland,milk,0,0,0,45,Cayman Islands,0,2016,meat and milk,2323,0
CYM,goats,mixed,meat,0,0,0,45,Cayman Islands,0,2016,meat and milk,2323,0
CYM,goats,mixed,milk,0,0,0,45,Cayman Islands,0,2016,meat and milk,2323,0
CAF,sheep,grassland,meat,0,388892.7266704571,0,46,Central African Republic,NA,2016,meat and milk,438699,0
CAF,sheep,grassland,milk,332131.78919169045,388892.7266704571,0.8540447439973204,46,Central African Republic,NA,2016,meat and milk,438699,374668.57514688047
CAF,sheep,mixed,meat,0,388892.7266704571,0,46,Central African Republic,NA,2016,meat and milk,438699,0
CAF,sheep,mixed,milk,56760.93747876667,388892.7266704571,0.14595525600267958,46,Central African Republic,NA,2016,meat and milk,438699,64030.42485311953
CAF,goats,grassland,meat,0,4839195.48352408,0,46,Central African Republic,NA,2016,meat and milk,6630690,0
CAF,goats,grassland,milk,4219476.583347125,4839195.48352408,0.8719376180840595,46,Central African Republic,NA,2016,meat and milk,6630690,5781548.0448537925
CAF,goats,mixed,meat,0,4839195.48352408,0,46,Central African Republic,NA,2016,meat and milk,6630690,0
CAF,goats,mixed,milk,619718.9001769559,4839195.48352408,0.12806238191594066,46,Central African Republic,NA,2016,meat and milk,6630690,849141.9551462085
TCD,sheep,grassland,meat,709870.4709770863,3269756.4827405727,0.21710193854623164,47,Chad,NA,2016,meat and milk,28529915,6193899.853059212
TCD,sheep,grassland,milk,1224431.052574246,3269756.4827405727,0.37447163390833904,47,Chad,NA,2016,meat and milk,28529915,10683643.885316031
TCD,sheep,mixed,meat,490074.4574605635,3269756.4827405727,0.1498810263233437,47,Chad,NA,2016,meat and milk,28529915,4276092.941117759
TCD,sheep,mixed,milk,845380.5017286768,3269756.4827405727,0.25854540122208564,47,Chad,NA,2016,meat and milk,28529915,7376278.320506999
TCD,goats,grassland,meat,1873869.2673963984,6719064.747936823,0.2788884074932891,47,Chad,NA,2016,meat and milk,32405445,9037502.950161368
TCD,goats,grassland,milk,2507308.0497281994,6719064.747936823,0.37316325170078185,47,Chad,NA,2016,meat and milk,32405445,12092521.229010843
TCD,goats,mixed,meat,999935.9574744046,6719064.747936823,0.14882070570631842,47,Chad,NA,2016,meat and milk,32405445,4822601.193627288
TCD,goats,mixed,milk,1337951.4733378212,6719064.747936823,0.19912763509961065,47,Chad,NA,2016,meat and milk,32405445,6452819.627200503
CHL,sheep,grassland,meat,0,3613200.747301126,0,48,Chile,NA,2016,meat and milk,2000000,0
CHL,sheep,grassland,milk,2750001.202672561,3613200.747301126,0.7610983709462227,48,Chile,NA,2016,meat and milk,2000000,1522196.7418924454
CHL,sheep,mixed,meat,0,3613200.747301126,0,48,Chile,NA,2016,meat and milk,2000000,0
CHL,sheep,mixed,milk,863199.5446285646,3613200.747301126,0.23890162905377732,48,Chile,NA,2016,meat and milk,2000000,477803.25810755463
CHL,goats,grassland,meat,604061.4396154468,747665.5661257505,0.8079299983621945,48,Chile,NA,2016,meat and milk,428884,346508.2494175714
CHL,goats,grassland,milk,0,747665.5661257505,0,48,Chile,NA,2016,meat and milk,428884,0
CHL,goats,mixed,meat,143604.12651030364,747665.5661257505,0.19207000163780544,48,Chile,NA,2016,meat and milk,428884,82375.75058242855
CHL,goats,mixed,milk,0,747665.5661257505,0,48,Chile,NA,2016,meat and milk,428884,0
HKG,sheep,grassland,meat,0,25502.713776381563,0,102,Hong Kong,NA,2016,meat and milk,21,0
HKG,sheep,grassland,milk,0,25502.713776381563,0,102,Hong Kong,NA,2016,meat and milk,21,0
HKG,sheep,mixed,meat,0,25502.713776381563,0,102,Hong Kong,NA,2016,meat and milk,21,0
HKG,sheep,mixed,milk,25502.713776381563,25502.713776381563,1,102,Hong Kong,NA,2016,meat and milk,21,21
HKG,goats,grassland,meat,0,25441.547570253846,0,102,Hong Kong,NA,2016,meat and milk,696,0
HKG,goats,grassland,milk,0,25441.547570253846,0,102,Hong Kong,NA,2016,meat and milk,696,0
HKG,goats,mixed,meat,0,25441.547570253846,0,102,Hong Kong,NA,2016,meat and milk,696,0
HKG,goats,mixed,milk,25441.547570253846,25441.547570253846,1,102,Hong Kong,NA,2016,meat and milk,696,696
MAC,sheep,grassland,meat,0,0,0,132,Macao,0,NA,NA,NA,0
MAC,sheep,grassland,milk,0,0,0,132,Macao,0,NA,NA,NA,0
MAC,sheep,mixed,meat,0,0,0,132,Macao,0,NA,NA,NA,0
MAC,sheep,mixed,milk,0,0,0,132,Macao,0,NA,NA,NA,0
MAC,goats,grassland,meat,0,0,0,132,Macao,0,NA,NA,NA,0
MAC,goats,grassland,milk,0,0,0,132,Macao,0,NA,NA,NA,0
MAC,goats,mixed,meat,0,0,0,132,Macao,0,NA,NA,NA,0
MAC,goats,mixed,milk,0,0,0,132,Macao,0,NA,NA,NA,0
CHN,sheep,grassland,meat,52374725.348547176,190099158.75478035,0.27551266240009137,49,China,NA,2016,meat and milk,162062500,44650270.85021481
CHN,sheep,grassland,milk,56815845.362027764,190099158.75478035,0.2988747858443589,49,China,NA,2016,meat and milk,162062500,48436394.98090141
CHN,sheep,mixed,meat,38821952.43030541,190099158.75478035,0.2042194856863309,49,China,NA,2016,meat and milk,162062500,33096320.399041
CHN,sheep,mixed,milk,42086635.61390002,190099158.75478035,0.2213930660692189,49,China,NA,2016,meat and milk,162062500,35879513.76984279
CHN,goats,grassland,meat,1673599.8492396486,195672784.65018085,0.008553053774093676,49,China,NA,2016,meat and milk,148934400,1273843.932012377
CHN,goats,grassland,milk,71412206.99524085,195672784.65018085,0.36495727866759753,49,China,NA,2016,meat and milk,148934400,54354693.32399144
CHN,goats,mixed,meat,2807131.6757781813,195672784.65018085,0.014346050631398252,49,China,NA,2016,meat and milk,148934400,2136620.44315692
CHN,goats,mixed,milk,119779846.12992215,195672784.65018085,0.6121436169269104,49,China,NA,2016,meat and milk,148934400,91169242.30083925
COL,sheep,grassland,meat,0,1778469.9541499056,0,53,Colombia,NA,2016,meat and milk,995790,0
COL,sheep,grassland,milk,913137.9438678522,1778469.9541499056,0.5134401858952544,53,Colombia,NA,2016,meat and milk,995790,511278.6027126354
COL,sheep,mixed,meat,0,1778469.9541499056,0,53,Colombia,NA,2016,meat and milk,995790,0
COL,sheep,mixed,milk,865332.0102820533,1778469.9541499056,0.48655981410474547,53,Colombia,NA,2016,meat and milk,995790,484511.39728736447
COL,goats,grassland,meat,0,2540569.956766664,0,53,Colombia,NA,2016,meat and milk,834708,0
COL,goats,grassland,milk,1733512.4577255151,2540569.956766664,0.6823321094183622,53,Colombia,NA,2016,meat and milk,834708,569548.0703883823
COL,goats,mixed,meat,0,2540569.956766664,0,53,Colombia,NA,2016,meat and milk,834708,0
COL,goats,mixed,milk,807057.4990411489,2540569.956766664,0.3176678905816378,53,Colombia,NA,2016,meat and milk,834708,265159.9296116177
COM,sheep,grassland,meat,0,13172.042606021721,0,54,Comoros,NA,2016,meat and milk,24543,0
COM,sheep,grassland,milk,13172.042606021721,13172.042606021721,1,54,Comoros,NA,2016,meat and milk,24543,24543
COM,sheep,mixed,meat,0,13172.042606021721,0,54,Comoros,NA,2016,meat and milk,24543,0
COM,sheep,mixed,milk,0,13172.042606021721,0,54,Comoros,NA,2016,meat and milk,24543,0
COM,goats,grassland,meat,0,67219.3580431197,0,54,Comoros,NA,2016,meat and milk,121154,0
COM,goats,grassland,milk,67219.3580431197,67219.3580431197,1,54,Comoros,NA,2016,meat and milk,121154,121154
COM,goats,mixed,meat,0,67219.3580431197,0,54,Comoros,NA,2016,meat and milk,121154,0
COM,goats,mixed,milk,0,67219.3580431197,0,54,Comoros,NA,2016,meat and milk,121154,0
COG,sheep,grassland,meat,0,108827.71116111372,0,185,Republic of Congo,NA,2016,meat and milk,122362,0
COG,sheep,grassland,milk,108827.71116111372,108827.71116111372,1,185,Republic of Congo,NA,2016,meat and milk,122362,122362
COG,sheep,mixed,meat,0,108827.71116111372,0,185,Republic of Congo,NA,2016,meat and milk,122362,0
COG,sheep,mixed,milk,0,108827.71116111372,0,185,Republic of Congo,NA,2016,meat and milk,122362,0
COG,goats,grassland,meat,0,315176.98239914654,0,185,Republic of Congo,NA,2016,meat and milk,324848,0
COG,goats,grassland,milk,294323.41941814846,315176.98239914654,0.9338353872727017,185,Republic of Congo,NA,2016,meat and milk,324848,303354.5578847626
COG,goats,mixed,meat,0,315176.98239914654,0,185,Republic of Congo,NA,2016,meat and milk,324848,0
COG,goats,mixed,milk,20853.562980998093,315176.98239914654,0.06616461272729846,185,Republic of Congo,NA,2016,meat and milk,324848,21493.44211523745
COK,sheep,grassland,meat,0,0,0,55,Cook Islands,0,NA,NA,NA,0
COK,sheep,grassland,milk,0,0,0,55,Cook Islands,0,NA,NA,NA,0
COK,sheep,mixed,meat,0,0,0,55,Cook Islands,0,NA,NA,NA,0
COK,sheep,mixed,milk,0,0,0,55,Cook Islands,0,NA,NA,NA,0
COK,goats,grassland,meat,0,0,0,55,Cook Islands,0,2016,meat and milk,731,0
COK,goats,grassland,milk,0,0,0,55,Cook Islands,0,2016,meat and milk,731,0
COK,goats,mixed,meat,0,0,0,55,Cook Islands,0,2016,meat and milk,731,0
COK,goats,mixed,milk,0,0,0,55,Cook Islands,0,2016,meat and milk,731,0
CRI,sheep,grassland,meat,0,0,0,56,Costa Rica,0,2016,meat and milk,2817,0
CRI,sheep,grassland,milk,0,0,0,56,Costa Rica,0,2016,meat and milk,2817,0
CRI,sheep,mixed,meat,0,0,0.5,56,Costa Rica,0.5,2016,meat and milk,2817,1408.5
CRI,sheep,mixed,milk,0,0,0.5,56,Costa Rica,0.5,2016,meat and milk,2817,1408.5
CRI,goats,grassland,meat,0,0,0,56,Costa Rica,0,2016,meat and milk,5937,0
CRI,goats,grassland,milk,0,0,0,56,Costa Rica,0,2016,meat and milk,5937,0
CRI,goats,mixed,meat,0,0,0.5,56,Costa Rica,0.5,2016,meat and milk,5937,2968.5
CRI,goats,mixed,milk,0,0,0.5,56,Costa Rica,0.5,2016,meat and milk,5937,2968.5
CIV,sheep,grassland,meat,0,1612167.6528278207,0,57,Côte d'Ivoire,NA,2016,meat and milk,1815495,0
CIV,sheep,grassland,milk,497391.56286624866,1612167.6528278207,0.3085234727255565,57,Côte d'Ivoire,NA,2016,meat and milk,1815495,560122.8221158843
CIV,sheep,mixed,meat,0,1612167.6528278207,0,57,Côte d'Ivoire,NA,2016,meat and milk,1815495,0
CIV,sheep,mixed,milk,1114776.089961572,1612167.6528278207,0.6914765272744434,57,Côte d'Ivoire,NA,2016,meat and milk,1815495,1255372.1778841156
CIV,goats,grassland,meat,0,1318632.9322536828,0,57,Côte d'Ivoire,NA,2016,meat and milk,1441506,0
CIV,goats,grassland,milk,388171.79843193805,1318632.9322536828,0.29437441530336383,57,Côte d'Ivoire,NA,2016,meat and milk,1441506,424342.48590629076
CIV,goats,mixed,meat,0,1318632.9322536828,0,57,Côte d'Ivoire,NA,2016,meat and milk,1441506,0
CIV,goats,mixed,milk,930461.1338217447,1318632.9322536828,0.7056255846966362,57,Côte d'Ivoire,NA,2016,meat and milk,1441506,1017163.5140937092
HRV,sheep,grassland,meat,89066.25249279314,641972.560423787,0.13873841030525916,58,Croatia,NA,2016,meat and milk,618896,85864.64718428368
HRV,sheep,grassland,milk,185869.73987121333,641972.560423787,0.2895291034690247,58,Croatia,NA,2016,meat and milk,618896,179188.40402056553
HRV,sheep,mixed,meat,118901.07226813285,641972.560423787,0.1852120785188114,58,Croatia,NA,2016,meat and milk,618896,114627.0145469783
HRV,sheep,mixed,milk,248135.49579164767,641972.560423787,0.3865204077069047,58,Croatia,NA,2016,meat and milk,618896,239215.9342481725
HRV,goats,grassland,meat,30661.52136087343,72844.084600165,0.42091985271243254,58,Croatia,NA,2016,meat and milk,75530,31792.07647537003
HRV,goats,grassland,milk,0,72844.084600165,0,58,Croatia,NA,2016,meat and milk,75530,0
HRV,goats,mixed,meat,42182.56323929157,72844.084600165,0.5790801472875674,58,Croatia,NA,2016,meat and milk,75530,43737.923524629965
HRV,goats,mixed,milk,0,72844.084600165,0,58,Croatia,NA,2016,meat and milk,75530,0
CUB,sheep,grassland,meat,0,2318106.179131944,0,59,Cuba,NA,2016,meat and milk,1652900,0
CUB,sheep,grassland,milk,394815.6835303833,2318106.179131944,0.17031820504366585,59,Cuba,NA,2016,meat and milk,1652900,281518.9611166753
CUB,sheep,mixed,meat,0,2318106.179131944,0,59,Cuba,NA,2016,meat and milk,1652900,0
CUB,sheep,mixed,milk,1923290.495601561,2318106.179131944,0.8296817949563341,59,Cuba,NA,2016,meat and milk,1652900,1371381.0388833247
CUB,goats,grassland,meat,11016.443263382465,920060.106052421,0.011973612583474841,59,Cuba,NA,2016,meat and milk,1185400,14193.520356451078
CUB,goats,grassland,milk,189603.75358834825,920060.106052421,0.20607757291190001,59,Cuba,NA,2016,meat and milk,1185400,244284.35492976627
CUB,goats,mixed,meat,39505.7084126142,920060.106052421,0.04293818213911704,59,Cuba,NA,2016,meat and milk,1185400,50898.92110770934
CUB,goats,mixed,milk,679934.2007880762,920060.106052421,0.7390106323655081,59,Cuba,NA,2016,meat and milk,1185400,876023.2036060733
CYP,sheep,grassland,meat,104390.67954089552,320505.4738321088,0.3257063858933616,61,Cyprus,NA,2016,meat and milk,304187,99075.64840574398
CYP,sheep,grassland,milk,14716.58176196525,320505.4738321088,0.045916787585582,61,Cyprus,NA,2016,meat and milk,304187,13967.289865295432
