iso3c,animal,system,product,leach_n_leave_rate
JAM,pigs,intermediate,meat,0
JEY,pigs,intermediate,meat,0
JOR,pigs,intermediate,meat,0
JPN,pigs,intermediate,meat,0
KAZ,pigs,intermediate,meat,0
KEN,pigs,intermediate,meat,0
KGZ,pigs,intermediate,meat,0
KHM,pigs,intermediate,meat,0
KIR,pigs,intermediate,meat,0
KNA,pigs,intermediate,meat,0
KOR,pigs,intermediate,meat,0
KWT,pigs,intermediate,meat,0
LAO,pigs,intermediate,meat,0
LBN,pigs,intermediate,meat,0
LBR,pigs,intermediate,meat,0
LBY,pigs,intermediate,meat,0
LCA,pigs,intermediate,meat,0
LIE,pigs,intermediate,meat,0
LKA,pigs,intermediate,meat,0
LSO,pigs,intermediate,meat,0
LTU,pigs,intermediate,meat,0
LUX,pigs,intermediate,meat,0
LVA,pigs,intermediate,meat,0
MAC,pigs,intermediate,meat,0
MAF,pigs,intermediate,meat,0
MAR,pigs,intermediate,meat,0
MCO,pigs,intermediate,meat,0
MDA,pigs,intermediate,meat,0
MDG,pigs,intermediate,meat,0
MDV,pigs,intermediate,meat,0
MEX,pigs,intermediate,meat,0
MHL,pigs,intermediate,meat,0
MKD,pigs,intermediate,meat,0
MLI,pigs,intermediate,meat,0
MLT,pigs,intermediate,meat,0
MMR,pigs,intermediate,meat,0
MNE,pigs,intermediate,meat,0
MNG,pigs,intermediate,meat,0
MNP,pigs,intermediate,meat,0
MOZ,pigs,intermediate,meat,0
MRT,pigs,intermediate,meat,0
MSR,pigs,intermediate,meat,0
MTQ,pigs,intermediate,meat,0
MUS,pigs,intermediate,meat,0
MWI,pigs,intermediate,meat,0
MYS,pigs,intermediate,meat,0
MYT,pigs,intermediate,meat,0
NAM,pigs,intermediate,meat,0
NCL,pigs,intermediate,meat,0
NER,pigs,intermediate,meat,0
NFK,pigs,intermediate,meat,0
NGA,pigs,intermediate,meat,0
NIC,pigs,intermediate,meat,0
NIU,pigs,intermediate,meat,0
NLD,pigs,intermediate,meat,0
NOR,pigs,intermediate,meat,0
NPL,pigs,intermediate,meat,0
NRU,pigs,intermediate,meat,0
NZL,pigs,intermediate,meat,0
OMN,pigs,intermediate,meat,0
PAK,pigs,intermediate,meat,0
PAN,pigs,intermediate,meat,0
PCN,pigs,intermediate,meat,0
PER,pigs,intermediate,meat,0
PHL,pigs,intermediate,meat,0
PLW,pigs,intermediate,meat,0
PNG,pigs,intermediate,meat,0
POL,pigs,intermediate,meat,0
PRI,pigs,intermediate,meat,0
PRK,pigs,intermediate,meat,0
PRT,pigs,intermediate,meat,0
PRY,pigs,intermediate,meat,0
PSE,pigs,intermediate,meat,0
PYF,pigs,intermediate,meat,0
QAT,pigs,intermediate,meat,0
REU,pigs,intermediate,meat,0
ROU,pigs,intermediate,meat,0
RUS,pigs,intermediate,meat,0
RWA,pigs,intermediate,meat,0
SAU,pigs,intermediate,meat,0
SDN,pigs,intermediate,meat,0
SEN,pigs,intermediate,meat,0
SGP,pigs,intermediate,meat,0
SHN,pigs,intermediate,meat,0
SJM,pigs,intermediate,meat,0
SLB,pigs,intermediate,meat,0
SLE,pigs,intermediate,meat,0
SLV,pigs,intermediate,meat,0
SMR,pigs,intermediate,meat,0
SOM,pigs,intermediate,meat,0
SPM,pigs,intermediate,meat,0
SRB,pigs,intermediate,meat,0
SSD,pigs,intermediate,meat,0
STP,pigs,intermediate,meat,0
SUR,pigs,intermediate,meat,0
SVK,pigs,intermediate,meat,0
SVN,pigs,intermediate,meat,0
SWE,pigs,intermediate,meat,0
SWZ,pigs,intermediate,meat,0
SXM,pigs,intermediate,meat,0
SYC,pigs,intermediate,meat,0
SYR,pigs,intermediate,meat,0
TCA,pigs,intermediate,meat,0
TCD,pigs,intermediate,meat,0
TGO,pigs,intermediate,meat,0
THA,pigs,intermediate,meat,0
TJK,pigs,intermediate,meat,0
TKL,pigs,intermediate,meat,0
TKM,pigs,intermediate,meat,0
TLS,pigs,intermediate,meat,0
TON,pigs,intermediate,meat,0
TTO,pigs,intermediate,meat,0
TUN,pigs,intermediate,meat,0
TUR,pigs,intermediate,meat,0
TUV,pigs,intermediate,meat,0
TWN,pigs,intermediate,meat,0
TZA,pigs,intermediate,meat,0
UGA,pigs,intermediate,meat,0
UKR,pigs,intermediate,meat,0
URY,pigs,intermediate,meat,0
USA,pigs,intermediate,meat,0
UZB,pigs,intermediate,meat,0
VCT,pigs,intermediate,meat,0
VEN,pigs,intermediate,meat,0
VGB,pigs,intermediate,meat,0
VIR,pigs,intermediate,meat,0
VNM,pigs,intermediate,meat,0
VUT,pigs,intermediate,meat,0
WLF,pigs,intermediate,meat,0
WSM,pigs,intermediate,meat,0
XKO,pigs,intermediate,meat,0
XMI,pigs,intermediate,meat,0
YEM,pigs,intermediate,meat,0
ZAF,pigs,intermediate,meat,0
ZMB,pigs,intermediate,meat,0
ZWE,pigs,intermediate,meat,0
