iso3c,animal,system,product,leach_n_leave_rate
SWE,cows,grassland,milk,0.020451
SWZ,cows,grassland,milk,0.009311999999999999
SXM,cows,grassland,milk,0.010171826086956522
SYC,cows,grassland,milk,0.009178875
SYR,cows,grassland,milk,0.009321
TCA,cows,grassland,milk,0.01020425
TCD,cows,grassland,milk,0.01011
TGO,cows,grassland,milk,0.00933
THA,cows,grassland,milk,0.007377
TJK,cows,grassland,milk,0.015432
TKL,cows,grassland,milk,0.013975875
TKM,cows,grassland,milk,0.015528
TLS,cows,grassland,milk,0.009614999999999999
TON,cows,grassland,milk,0.013975875
TTO,cows,grassland,milk,0.01020425
TUN,cows,grassland,milk,0.007745999999999999
TUR,cows,grassland,milk,0.010322999999999999
TUV,cows,grassland,milk,0.013975875
TWN,cows,grassland,milk,0.0113825
TZA,cows,grassland,milk,0.011241
UGA,cows,grassland,milk,0.011175
UKR,cows,grassland,milk,0.014889
URY,cows,grassland,milk,0.012762
USA,cows,grassland,milk,0.018410999999999997
UZB,cows,grassland,milk,0.016014
VCT,cows,grassland,milk,0.008787
VEN,cows,grassland,milk,0.013460999999999999
VGB,cows,grassland,milk,0.01020425
VIR,cows,grassland,milk,0.01020425
VNM,cows,grassland,milk,0.00873
VUT,cows,grassland,milk,0.012461999999999999
WLF,cows,grassland,milk,0.013975875
WSM,cows,grassland,milk,0.013975875
XKO,cows,grassland,milk,0.0140275
XMI,cows,grassland,milk,0.007419428571428572
YEM,cows,grassland,milk,0.009462
ZAF,cows,grassland,milk,0.012546
ZMB,cows,grassland,milk,0.009774
ZWE,cows,grassland,milk,0.009914999999999998
