iso3c,animal,system,product,leach_n_leave_rate
ETH,cows,grassland,meat,0.009345
FIN,cows,grassland,meat,0.020198999999999998
FJI,cows,grassland,meat,0.01246425
FLK,cows,grassland,meat,0.012927230769230769
FRA,cows,grassland,meat,0.017703
FRO,cows,grassland,meat,0.018867333333333337
FSM,cows,grassland,meat,0.013975875
GAB,cows,grassland,meat,0.009689999999999999
GBR,cows,grassland,meat,0.01848
GEO,cows,grassland,meat,0.012636
GGY,cows,grassland,meat,0.018867333333333337
GHA,cows,grassland,meat,0.009771
GIB,cows,grassland,meat,0.0140275
GIN,cows,grassland,meat,0.009717
GLP,cows,grassland,meat,0.010029
GMB,cows,grassland,meat,0.009306
GNB,cows,grassland,meat,0.00879
GNQ,cows,grassland,meat,0.007298999999999999
GRC,cows,grassland,meat,0.014936999999999999
GRD,cows,grassland,meat,0.01020425
GRL,cows,grassland,meat,0.0170505
GTM,cows,grassland,meat,0.010598999999999999
GUF,cows,grassland,meat,0.010662
GUM,cows,grassland,meat,0.013975875
GUY,cows,grassland,meat,0.012668999999999998
HKG,cows,grassland,meat,0.007686
HND,cows,grassland,meat,0.012159000000000001
HRV,cows,grassland,meat,0.013482
HTI,cows,grassland,meat,0.009906
HUN,cows,grassland,meat,0.017958
IDN,cows,grassland,meat,0.009192
IMN,cows,grassland,meat,0.018867333333333337
IND,cows,grassland,meat,0.020682
IOT,cows,grassland,meat,0.009178875
IRL,cows,grassland,meat,0.017685
IRN,cows,grassland,meat,0.010206
IRQ,cows,grassland,meat,0.009264
ISL,cows,grassland,meat,0.018867333333333337
ISR,cows,grassland,meat,0.022154999999999998
ITA,cows,grassland,meat,0.015684
JAM,cows,grassland,meat,0.009644999999999999
JEY,cows,grassland,meat,0.018867333333333337
JOR,cows,grassland,meat,0.01125
JPN,cows,grassland,meat,0.016668000000000002
KAZ,cows,grassland,meat,0.016481999999999997
KEN,cows,grassland,meat,0.010643999999999999
KGZ,cows,grassland,meat,0.016059
KHM,cows,grassland,meat,0.008943
KIR,cows,grassland,meat,0.013975875
KNA,cows,grassland,meat,0.01020425
KOR,cows,grassland,meat,0.013907999999999998
KWT,cows,grassland,meat,0.010356
LAO,cows,grassland,meat,0.010235999999999999
LBN,cows,grassland,meat,0.01095
LBR,cows,grassland,meat,0.009039
LBY,cows,grassland,meat,0.008357999999999999
LCA,cows,grassland,meat,0.010539
LIE,cows,grassland,meat,0.017601
LKA,cows,grassland,meat,0.008537999999999999
LSO,cows,grassland,meat,0.0071849999999999995
LTU,cows,grassland,meat,0.018621
LUX,cows,grassland,meat,0.018276
LVA,cows,grassland,meat,0.018402
MAC,cows,grassland,meat,0.011382500000000002
MAF,cows,grassland,meat,0.010171826086956522
MAR,cows,grassland,meat,0.007134000000000001
MCO,cows,grassland,meat,0.018645375000000002
MDA,cows,grassland,meat,0.014219999999999998
MDG,cows,grassland,meat,0.010235999999999999
MDV,cows,grassland,meat,0.009853875
MEX,cows,grassland,meat,0.012561
MHL,cows,grassland,meat,0.013975875
MKD,cows,grassland,meat,0.012936
MLI,cows,grassland,meat,0.009911999999999999
MLT,cows,grassland,meat,0.014918999999999998
MMR,cows,grassland,meat,0.008907
MNE,cows,grassland,meat,0.012831
MNG,cows,grassland,meat,0.009203999999999999
MNP,cows,grassland,meat,0.013975875
MOZ,cows,grassland,meat,0.010989
MRT,cows,grassland,meat,0.009590999999999999
MSR,cows,grassland,meat,0.01020425
MTQ,cows,grassland,meat,0.010497
MUS,cows,grassland,meat,0.009178875
MWI,cows,grassland,meat,0.009
MYS,cows,grassland,meat,0.007415999999999999
MYT,cows,grassland,meat,0.004083
NAM,cows,grassland,meat,0.007941
NCL,cows,grassland,meat,0.012471000000000001
NER,cows,grassland,meat,0.009290999999999999
NFK,cows,grassland,meat,0.015487499999999998
NGA,cows,grassland,meat,0.008523
NIC,cows,grassland,meat,0.013503
NIU,cows,grassland,meat,0.013975875
NLD,cows,grassland,meat,0.019554
NOR,cows,grassland,meat,0.018693
NPL,cows,grassland,meat,0.008997
NRU,cows,grassland,meat,0.013975875
NZL,cows,grassland,meat,0.016502999999999997
OMN,cows,grassland,meat,0.009087
PAK,cows,grassland,meat,0.010482
PAN,cows,grassland,meat,0.010695
PCN,cows,grassland,meat,0.013975875
PER,cows,grassland,meat,0.013814999999999997
PHL,cows,grassland,meat,0.007434
PLW,cows,grassland,meat,0.013975875
PNG,cows,grassland,meat,0.012461999999999999
POL,cows,grassland,meat,0.014603999999999999
PRI,cows,grassland,meat,0.010386
PRK,cows,grassland,meat,0.008844
PRT,cows,grassland,meat,0.016251
PRY,cows,grassland,meat,0.012666
PSE,cows,grassland,meat,0.018486
PYF,cows,grassland,meat,0.013975875
QAT,cows,grassland,meat,0.009411000000000001
REU,cows,grassland,meat,0.009178875
ROU,cows,grassland,meat,0.013392
RUS,cows,grassland,meat,0.013485
RWA,cows,grassland,meat,0.008529
SAU,cows,grassland,meat,0.012633
SDN,cows,grassland,meat,0.009351
SEN,cows,grassland,meat,0.009666
SGP,cows,grassland,meat,0.008706
SHN,cows,grassland,meat,0.004494
SJM,cows,grassland,meat,0.018867333333333337
SLB,cows,grassland,meat,0.012461999999999999
SLE,cows,grassland,meat,0.009768
SLV,cows,grassland,meat,0.010773
SMR,cows,grassland,meat,0.0140275
SOM,cows,grassland,meat,0.009371999999999998
SPM,cows,grassland,meat,0.0170505
SRB,cows,grassland,meat,0.012894
SSD,cows,grassland,meat,0.009178875
STP,cows,grassland,meat,0.008028
SUR,cows,grassland,meat,0.011007
SVK,cows,grassland,meat,0.016940999999999998
SVN,cows,grassland,meat,0.014606999999999998
SWE,cows,grassland,meat,0.020451
SWZ,cows,grassland,meat,0.009311999999999999
SXM,cows,grassland,meat,0.010171826086956522
SYC,cows,grassland,meat,0.009178875
SYR,cows,grassland,meat,0.009321
TCA,cows,grassland,meat,0.01020425
TCD,cows,grassland,meat,0.01011
TGO,cows,grassland,meat,0.00933
THA,cows,grassland,meat,0.007377
TJK,cows,grassland,meat,0.015432
TKL,cows,grassland,meat,0.013975875
TKM,cows,grassland,meat,0.015528
TLS,cows,grassland,meat,0.009614999999999999
TON,cows,grassland,meat,0.013975875
TTO,cows,grassland,meat,0.01020425
TUN,cows,grassland,meat,0.007745999999999999
TUR,cows,grassland,meat,0.010322999999999999
TUV,cows,grassland,meat,0.013975875
TWN,cows,grassland,meat,0.0113825
TZA,cows,grassland,meat,0.011241
UGA,cows,grassland,meat,0.011175
UKR,cows,grassland,meat,0.014889
URY,cows,grassland,meat,0.012762
USA,cows,grassland,meat,0.018410999999999997
UZB,cows,grassland,meat,0.016014
VCT,cows,grassland,meat,0.008787
VEN,cows,grassland,meat,0.013460999999999999
VGB,cows,grassland,meat,0.01020425
VIR,cows,grassland,meat,0.01020425
VNM,cows,grassland,meat,0.00873
VUT,cows,grassland,meat,0.012461999999999999
WLF,cows,grassland,meat,0.013975875
WSM,cows,grassland,meat,0.013975875
XKO,cows,grassland,meat,0.0140275
XMI,cows,grassland,meat,0.007419428571428572
YEM,cows,grassland,meat,0.009462
ZAF,cows,grassland,meat,0.012546
ZMB,cows,grassland,meat,0.009774
ZWE,cows,grassland,meat,0.009914999999999998
