iso3c,animal,system,product,leach_n_leave_rate
HUN,buffaloes,grassland,meat,0.014383
IDN,buffaloes,grassland,meat,0.009528
IMN,buffaloes,grassland,meat,0.015822384615384617
IND,buffaloes,grassland,meat,0.024342
IOT,buffaloes,grassland,meat,0.009846
IRL,buffaloes,grassland,meat,0.015822384615384617
IRN,buffaloes,grassland,meat,0.012702
IRQ,buffaloes,grassland,meat,0.013389749999999999
ISL,buffaloes,grassland,meat,0.015822384615384617
ISR,buffaloes,grassland,meat,0.013389749999999999
ITA,buffaloes,grassland,meat,0.017643
JAM,buffaloes,grassland,meat,0.01524865909090909
JEY,buffaloes,grassland,meat,0.015822384615384617
JOR,buffaloes,grassland,meat,0.013389749999999999
JPN,buffaloes,grassland,meat,0.0097995
KAZ,buffaloes,grassland,meat,0.010527
KEN,buffaloes,grassland,meat,0.009846
KGZ,buffaloes,grassland,meat,0.010527
KHM,buffaloes,grassland,meat,0.009432000000000001
KIR,buffaloes,grassland,meat,0.013030580374924614
KNA,buffaloes,grassland,meat,0.01524865909090909
KOR,buffaloes,grassland,meat,0.0097995
KWT,buffaloes,grassland,meat,0.013389749999999999
LAO,buffaloes,grassland,meat,0.009444
LBN,buffaloes,grassland,meat,0.013389749999999999
LBR,buffaloes,grassland,meat,0.009846
LBY,buffaloes,grassland,meat,0.009846
LCA,buffaloes,grassland,meat,0.01524865909090909
LIE,buffaloes,grassland,meat,0.015822384615384617
LKA,buffaloes,grassland,meat,0.011087999999999999
LSO,buffaloes,grassland,meat,0.009846
LTU,buffaloes,grassland,meat,0.015822384615384617
LUX,buffaloes,grassland,meat,0.015822384615384617
LVA,buffaloes,grassland,meat,0.015822384615384617
MAC,buffaloes,grassland,meat,0.0097995
MAF,buffaloes,grassland,meat,0.01524865909090909
MAR,buffaloes,grassland,meat,0.009846
MCO,buffaloes,grassland,meat,0.015822384615384617
MDA,buffaloes,grassland,meat,0.014383
MDG,buffaloes,grassland,meat,0.009846
MDV,buffaloes,grassland,meat,0.011818285714285713
MEX,buffaloes,grassland,meat,0.013970999999999999
MHL,buffaloes,grassland,meat,0.013030580374924614
MKD,buffaloes,grassland,meat,0.016722
MLI,buffaloes,grassland,meat,0.009846
MLT,buffaloes,grassland,meat,0.016722
MMR,buffaloes,grassland,meat,0.010172999999999998
MNE,buffaloes,grassland,meat,0.016722
MNG,buffaloes,grassland,meat,0.0097995
MNP,buffaloes,grassland,meat,0.013030580374924614
MOZ,buffaloes,grassland,meat,0.009846
MRT,buffaloes,grassland,meat,0.009846
MSR,buffaloes,grassland,meat,0.01524865909090909
MTQ,buffaloes,grassland,meat,0.01524865909090909
MUS,buffaloes,grassland,meat,0.009846
MWI,buffaloes,grassland,meat,0.009846
MYS,buffaloes,grassland,meat,0.009045
MYT,buffaloes,grassland,meat,0.009846
NAM,buffaloes,grassland,meat,0.009846
NCL,buffaloes,grassland,meat,0.013030580374924614
NER,buffaloes,grassland,meat,0.009846
NFK,buffaloes,grassland,meat,0.013030580374924614
NGA,buffaloes,grassland,meat,0.009846
NIC,buffaloes,grassland,meat,0.013970999999999999
NIU,buffaloes,grassland,meat,0.013030580374924614
NLD,buffaloes,grassland,meat,0.015822384615384617
NOR,buffaloes,grassland,meat,0.015822384615384617
NPL,buffaloes,grassland,meat,0.011693999999999998
NRU,buffaloes,grassland,meat,0.013030580374924614
NZL,buffaloes,grassland,meat,0.013030580374924614
OMN,buffaloes,grassland,meat,0.013389749999999999
PAK,buffaloes,grassland,meat,0.012999
PAN,buffaloes,grassland,meat,0.013970999999999999
PCN,buffaloes,grassland,meat,0.013030580374924614
PER,buffaloes,grassland,meat,0.01597875
PHL,buffaloes,grassland,meat,0.008268
PLW,buffaloes,grassland,meat,0.013030580374924614
PNG,buffaloes,grassland,meat,0.013030580374924614
POL,buffaloes,grassland,meat,0.014383
PRI,buffaloes,grassland,meat,0.01524865909090909
PRK,buffaloes,grassland,meat,0.0097995
PRT,buffaloes,grassland,meat,0.016722
PRY,buffaloes,grassland,meat,0.01597875
PSE,buffaloes,grassland,meat,0.026779499999999998
PYF,buffaloes,grassland,meat,0.013030580374924614
QAT,buffaloes,grassland,meat,0.013389749999999999
REU,buffaloes,grassland,meat,0.009846
ROU,buffaloes,grassland,meat,0.013670999999999999
RUS,buffaloes,grassland,meat,0.013649999999999999
RWA,buffaloes,grassland,meat,0.009846
SAU,buffaloes,grassland,meat,0.013389749999999999
SDN,buffaloes,grassland,meat,0.009846
SEN,buffaloes,grassland,meat,0.009846
SGP,buffaloes,grassland,meat,0.0092673
SHN,buffaloes,grassland,meat,0.009846
SJM,buffaloes,grassland,meat,0.015822384615384617
SLB,buffaloes,grassland,meat,0.013030580374924614
SLE,buffaloes,grassland,meat,0.009846
SLV,buffaloes,grassland,meat,0.013970999999999999
SMR,buffaloes,grassland,meat,0.016722
SOM,buffaloes,grassland,meat,0.009846
SPM,buffaloes,grassland,meat,0.017429999999999998
SRB,buffaloes,grassland,meat,0.016722
SSD,buffaloes,grassland,meat,0.009846
STP,buffaloes,grassland,meat,0.009846
SUR,buffaloes,grassland,meat,0.01597875
SVK,buffaloes,grassland,meat,0.014383
SVN,buffaloes,grassland,meat,0.016722
SWE,buffaloes,grassland,meat,0.015822384615384617
SWZ,buffaloes,grassland,meat,0.009846
SXM,buffaloes,grassland,meat,0.01524865909090909
SYC,buffaloes,grassland,meat,0.009846
SYR,buffaloes,grassland,meat,0.013539
TCA,buffaloes,grassland,meat,0.01524865909090909
TCD,buffaloes,grassland,meat,0.009846
TGO,buffaloes,grassland,meat,0.009846
THA,buffaloes,grassland,meat,0.008001000000000001
TJK,buffaloes,grassland,meat,0.010527
TKL,buffaloes,grassland,meat,0.013030580374924614
TKM,buffaloes,grassland,meat,0.010527
TLS,buffaloes,grassland,meat,0.010038
TON,buffaloes,grassland,meat,0.013030580374924614
TTO,buffaloes,grassland,meat,0.01524865909090909
TUN,buffaloes,grassland,meat,0.009846
TUR,buffaloes,grassland,meat,0.011718000000000001
TUV,buffaloes,grassland,meat,0.013030580374924614
TWN,buffaloes,grassland,meat,0.0097995
TZA,buffaloes,grassland,meat,0.009846
UGA,buffaloes,grassland,meat,0.009846
UKR,buffaloes,grassland,meat,0.014383
URY,buffaloes,grassland,meat,0.01597875
USA,buffaloes,grassland,meat,0.017429999999999998
UZB,buffaloes,grassland,meat,0.010527
VCT,buffaloes,grassland,meat,0.01524865909090909
VEN,buffaloes,grassland,meat,0.016116
VGB,buffaloes,grassland,meat,0.01524865909090909
VIR,buffaloes,grassland,meat,0.01524865909090909
VNM,buffaloes,grassland,meat,0.008834999999999999
VUT,buffaloes,grassland,meat,0.013030580374924614
WLF,buffaloes,grassland,meat,0.013030580374924614
WSM,buffaloes,grassland,meat,0.013030580374924614
XKO,buffaloes,grassland,meat,0.016722
XMI,buffaloes,grassland,meat,0.009846
YEM,buffaloes,grassland,meat,0.013389749999999999
ZAF,buffaloes,grassland,meat,0.009846
ZMB,buffaloes,grassland,meat,0.009846
ZWE,buffaloes,grassland,meat,0.009846
