iso3c,category2_production,cumulative_pressure,tonnes,pressure_per_tonne
PYF,marine_fisheries,6.568615350381476e-5,17604.314736097083,0.0037312530756523797
QAT,chickens_eggs&meat,4.565448928303509e-6,14400,3.170450644655214e-4
QAT,feed_chickens_eggs&meat,5.815127173207572e-6,5514.739208723549,0.001054470021720855
QAT,feed_cows_meat,1.6786832023950182e-6,49234.262141944724,3.409583345750759e-5
QAT,feed_large_ruminant_milk,5.436056251624065e-7,15846.838856019782,3.4303726446735814e-5
QAT,feed_small_ruminant_meat,2.1875059442490554e-7,6495.02925334735,3.3679693484393134e-5
QAT,human_crop,1.5429770724354103e-5,66909.73875140771,2.3060575354629488e-4
QAT,large_ruminant_milk,2.5770656369999793e-6,7500,3.4360875159999727e-4
QAT,marine_fisheries,3.214449930150049e-4,124843.52247133946,0.002574783109702785
QAT,small_ruminant_meat,6.382447229622351e-5,13888.98,0.0045953318599510915
QAT,small_ruminant_milk,3.0257783417197873e-5,22886,0.0013221088620640512
REU,chickens_eggs&meat,1.9987692943483904e-5,27341,7.310520077350465e-4
REU,large_ruminant_milk,1.0816073720249834e-5,32240,3.354861575759874e-4
REU,marine_fisheries,7.168500926423041e-6,2460.4922365316,0.0029134417983484565
REU,pigs_meat,5.436782561557799e-4,15897.62,0.03419872006978276
ROU,chickens_eggs&meat,3.166325412532374e-4,730086,4.336921147005112e-4
ROU,cows_meat,4.6688978087832463e-4,140437.59,0.003324535695025275
ROU,feed_chickens_eggs&meat,0.0013465453225587009,3176987.253969767,4.2384347651257996e-4
ROU,feed_cows_meat,3.766247481015306e-4,6396547.637671127,5.887937828891918e-5
ROU,feed_large_ruminant_milk,2.4850911431201016e-4,2623266.532516981,9.473269728088582e-5
ROU,feed_marine-fish-general_meat,6.874207277774257e-6,18050.35801804701,3.8083495468075067e-4
ROU,feed_pigs_meat,6.153955082423433e-4,2784455.6960273115,2.2101106119962744e-4
ROU,feed_shrimp_meat,3.0646192794788904e-6,7105.717901232336,4.312891845801249e-4
ROU,feed_small_ruminant_meat,3.255903565217402e-5,847506.4736290594,3.841744773081771e-5
ROU,feed_small_ruminant_milk,3.7155786407536495e-5,420044.1053790755,8.845686900904052e-5
ROU,feed_tuna_meat,9.992747684815796e-7,3397.6274527684604,2.941095756885732e-4
ROU,freshwater_fisheries,1.4965525651296812e-5,5862.093622851735,0.0025529318728308758
ROU,human_crop,0.011759187284385698,44159982.13571748,2.662860516620235e-4
ROU,large_ruminant_milk,9.865882326593103e-4,3814132,2.5866651512305034e-4
ROU,marine_fisheries,2.738963089643097e-5,5051.509834487347,0.0054220682120498355
ROU,pigs_meat,0.0014929539741993757,518233.36,0.0028808526996397447
ROU,small_ruminant_meat,3.5124517917034103e-4,102390.17,0.003430458013404422
ROU,small_ruminant_milk,7.4554185149702e-4,625094,0.0011926875821828716
RUS,chickens_eggs&meat,0.0016524196301576477,7025902,2.351896781591385e-4
RUS,cows_meat,0.005818445367243504,1841823.9,0.0031590671438477395
RUS,feed_chickens_eggs&meat,0.010225203734057014,21819620.594591465,4.6862426822359986e-4
RUS,feed_cows_meat,0.008103426727826905,39517036.86596203,2.050615979966551e-4
RUS,feed_crustaceans_meat,1.7019922182840396e-5,16778.23159792086,0.0010144050094617531
RUS,feed_large_ruminant_milk,0.00424410293691065,24084250.12495518,1.7621901927156422e-4
RUS,feed_marine-fish-general_meat,1.920685838610624e-4,155985.91277397622,0.0012313200624685257
RUS,feed_pigs_meat,0.004536349309579057,14901123.70531782,3.044300147619171e-4
RUS,feed_salmon_meat,8.432623850264098e-5,77547.16280175732,0.001087418745650486
RUS,feed_shrimp_meat,2.3124137580193097e-4,216582.81573020126,0.0010676810855113732
RUS,feed_small_ruminant_meat,3.800384949211814e-4,5304338.377769968,7.164672912156029e-5
RUS,feed_small_ruminant_milk,1.5344382237276243e-4,2492585.8435808173,6.156009541975372e-5
RUS,freshwater_fisheries,0.0011011837760311713,209315.7708828511,0.005260873422898826
RUS,human_crop,0.09517950118310096,332012054.6601959,2.866748355884676e-4
RUS,large_ruminant_milk,0.005610509598983646,29867213,1.8784844769358447e-4
RUS,mariculture,8.242745728375418e-6,21431.95054521915,3.8460081880947305e-4
RUS,marine_fisheries,0.02508289324373464,9305463.456219459,0.0026955017728826905
RUS,pigs_meat,0.003411155917787111,3751664.66,9.092379588604038e-4
RUS,small_ruminant_meat,0.001937771013576196,250009.91,0.007750776813511895
RUS,small_ruminant_milk,4.225847715046655e-4,258104,0.0016372654879609205
RWA,chickens_eggs&meat,1.1217402421852099e-5,23370,4.7999154565049634e-4
RWA,cows_meat,2.703171023929069e-4,35799.69,0.007550822434297807
RWA,feed_chickens_eggs&meat,6.80759246169011e-5,78052.44629398928,8.72181819394731e-4
RWA,feed_cows_meat,1.002845619310969e-5,19472.21926840592,5.15013520281228e-4
RWA,feed_large_ruminant_milk,6.5441071655023e-6,12493.094720544312,5.238179419820471e-4
RWA,feed_pigs_meat,2.4581696644197744e-4,510274.26766822435,4.8173498453150574e-4
RWA,freshwater_fisheries,8.094000573472157e-7,7932.70406189279,1.0203331058767468e-4
RWA,human_crop,0.0018805288893083368,8638190.603509083,2.1769939743450573e-4
RWA,large_ruminant_milk,1.311830174473494e-4,156812,8.365623641516556e-4
RWA,pigs_meat,8.228725165908853e-4,9916.4,0.08298097258994043
RWA,small_ruminant_meat,1.5488654707892748e-4,21787.05,0.007109110553238161
RWA,small_ruminant_milk,8.276061130370479e-5,85780,9.648007846083562e-4
SAU,chickens_eggs&meat,3.0356856884268356e-4,823258,3.687405027861054e-4
SAU,cows_meat,2.4601163636182557e-5,49920,4.928117715581442e-4
SAU,feed_chickens_eggs&meat,6.939339654976278e-4,745454.8867661402,9.308866006740992e-4
SAU,feed_cows_meat,3.808345526733704e-5,848541.3683279736,4.488108263051381e-5
SAU,feed_large_ruminant_milk,1.2501197167407182e-5,273280.9378873469,4.574485605929998e-5
SAU,feed_pigs_meat,3.2666037813779636e-5,8078.366437812026,0.004043643979911739
SAU,feed_shrimp_meat,3.9390984141192206e-5,3129.697667587723,0.012586194682361633
SAU,feed_small_ruminant_meat,5.023957162396156e-6,111945.8679844221,4.4878451101877816e-5
SAU,feed_small_ruminant_milk,1.283636964628187e-6,28020.52493373548,4.581059661315426e-5
SAU,human_crop,0.0018184439569402023,4934707.990351506,3.685008232494568e-4
SAU,large_ruminant_milk,8.522409702940167e-5,2159000,3.947387541889841e-5
SAU,mariculture,2.913941346120104e-4,46930,0.006209122834264018
SAU,marine_fisheries,0.005108842577722705,1969926.0017983094,0.0025934185208271463
SAU,small_ruminant_meat,4.1980117850411365e-4,143414.22999999998,0.0029271933371194316
SAU,small_ruminant_milk,2.2846311231378754e-4,152699,0.001496166394762163
SDN,chickens_eggs&meat,1.0140800966581542e-4,131000,7.741069440138582e-4
SDN,cows_meat,0.006868963985294306,442664.93,0.015517298795940996
SDN,feed_chickens_eggs&meat,0.0019069414837604166,905251.3603958143,0.002106532579997031
SDN,feed_cows_meat,1.6374553576777848e-5,106455.88673024594,1.538153885117708e-4
SDN,feed_large_ruminant_milk,7.1881738761440495e-6,44507.7754254287,1.6150377787781364e-4
SDN,feed_pigs_meat,0.0026820763156216922,164725.86305092133,0.01628205957429155
SDN,feed_shrimp_meat,2.018533023698295e-5,5547.014965230169,0.0036389536288451993
SDN,feed_small_ruminant_meat,1.252095897940387e-6,9196.73921444159,1.3614563474565285e-4
SDN,feed_small_ruminant_milk,3.131098392716122e-7,2299.988767808366,1.361353775522874e-4
SDN,freshwater_fisheries,4.2463425753328354e-5,42957.01807841476,9.88509623172973e-4
SDN,human_crop,0.013198951066317823,21608160.468636908,6.108317774423879e-4
SDN,large_ruminant_milk,0.003383408243715841,2937000,0.0011519946352454343
SDN,marine_fisheries,0.0014035825992802084,523605.46112597676,0.00268061107739767
SDN,small_ruminant_meat,0.0020123971190413414,462460,0.004351505252435543
SDN,small_ruminant_milk,0.0028604836963202554,1555000,0.001839539354546788
SEN,chickens_eggs&meat,9.71487086186771e-5,90583,0.0010724827905752414
SEN,cows_meat,8.656664990972159e-4,94532.42,0.009157350452862796
SEN,feed_chickens_eggs&meat,2.900057250249897e-4,316949.2159388643,9.149911419276972e-4
SEN,feed_cows_meat,1.1391545803109899e-5,52895.70216853254,2.1535862718704372e-4
SEN,feed_large_ruminant_milk,5.831273922812517e-6,29295.300200542468,1.9905151621230142e-4
SEN,feed_marine-fish-general_meat,1.5351269827363147e-5,4728.941191809412,0.003246238260258289
SEN,feed_pigs_meat,3.14017226249275e-4,84946.40646900251,0.003696651092166705
SEN,feed_shrimp_meat,3.82584964354517e-5,19200.443417036997,0.0019925840046748113
SEN,freshwater_fisheries,5.027160473839724e-6,45809.60177810196,1.0974032252432332e-4
SEN,human_crop,0.002714063958974617,4988137.715823472,5.441036542285126e-4
SEN,large_ruminant_milk,2.6472145127312145e-4,124332,0.0021291497866448017
SEN,marine_fisheries,0.0015278381443020355,621258.8054331795,0.0024592619548253064
SEN,pigs_meat,0.006018476557920146,15501.65,0.3882474806178791
SEN,small_ruminant_meat,6.147657630390856e-4,57803.54,0.010635434491366542
SEN,small_ruminant_milk,8.89322546049597e-5,23592,0.00376959370146489
SGP,chickens_eggs&meat,2.1398028987723765e-5,127466,1.678724443202404e-4
SGP,feed_chickens_eggs&meat,2.1499444569742377e-5,31515.04626078112,6.821961926325124e-4
SGP,feed_marine-fish-general_meat,6.642221889774733e-7,10624.211284408142,6.251967051448526e-5
SGP,feed_pigs_meat,6.044630058377297e-7,5924.271990996049,1.020316094123324e-4
SGP,feed_shrimp_meat,1.1160368606522622e-6,2640.046890461186,4.227337266942646e-4
SGP,human_crop,8.736637929024564e-6,20273.44300633669,4.309400197240218e-4
SGP,mariculture,2.471972425430022e-6,2373.76880733945,0.001041370338083025
SGP,marine_fisheries,3.501820318016595e-5,14033.146802340474,0.002495392065187086
SHN,marine_fisheries,1.170019692058757e-4,46022.21795895782,0.002542293144372506
SJM,marine_fisheries,1.4182790389121846e-4,47687.943900108876,0.0029740830132727668
SLB,feed_cows_meat,4.756973086598665e-6,22349.21182456721,2.1284746522334162e-4
SLB,feed_large_ruminant_milk,1.94930360938017e-6,14906.428339584829,1.3076932749904205e-4
SLB,feed_marine-fish-general_meat,3.248816535638553e-8,2489.1211337790337,1.3052062800600364e-5
SLB,feed_pigs_meat,1.5748519634668772e-6,24534.357438639177,6.418965597145175e-5
SLB,feed_shrimp_meat,3.8673812067551174e-8,2501.9488066940685,1.5457475374427235e-5
SLB,human_crop,1.7298631179502402e-4,907682.7774908096,1.9058014108544162e-4
SLB,large_ruminant_milk,1.8644473949320902e-6,3149,5.920760225252747e-4
SLB,marine_fisheries,1.8953012510348173e-4,54662.72645691235,0.003467264393642677
SLB,pigs_meat,2.1862378550257684e-5,2642.53,0.008273275440679077
SLE,chickens_eggs&meat,2.7708920623196295e-5,27100,0.0010224693956899001
SLE,cows_meat,1.8304359550176563e-4,17403.07,0.010517891125058144
SLE,feed_chickens_eggs&meat,2.857168483850095e-4,132847.2384255234,0.002150717258192669
SLE,feed_cows_meat,2.1051598242871683e-5,47474.802911964245,4.434267643387397e-4
SLE,feed_large_ruminant_milk,8.040340336194949e-6,22464.726929219094,3.5790955133922217e-4
SLE,feed_pigs_meat,6.547794356971342e-5,15326.723783389978,0.004272142206977972
SLE,feed_small_ruminant_meat,2.7742671014148105e-6,13747.000533915292,2.018089033000619e-4
SLE,freshwater_fisheries,8.721071329935792e-6,13899.10531187736,6.274555904316572e-4
SLE,human_crop,0.0019090535471943885,2349364.747733189,8.12582869065504e-4
SLE,large_ruminant_milk,5.503645407551063e-5,173592,3.170448757748665e-4
SLE,marine_fisheries,6.426144973810539e-4,228352.80113216536,0.002814130127570116
SLE,pigs_meat,0.0016728006851501303,2172.95,0.76982934957092
SLE,small_ruminant_meat,1.1422654372111394e-4,4820.4400000000005,0.02369628990737649
SLV,chickens_eggs&meat,4.309947969935542e-5,203134,2.121726530238927e-4
SLV,cows_meat,2.8903492428950336e-4,21625.79,0.013365288587815907
SLV,feed_chickens_eggs&meat,2.4891684746229827e-4,393719.15016807715,6.322193049437311e-4
SLV,feed_cows_meat,1.924615847058107e-6,3836.126253531818,5.017081607484022e-4
SLV,feed_large_ruminant_milk,2.3479841428533998e-6,5374.416098695463,4.368817188202693e-4
SLV,feed_pigs_meat,2.6544722113079227e-5,99307.90553716017,2.6729717004399435e-4
SLV,feed_shrimp_meat,1.2742026936461165e-6,14945.557363577707,8.525628470379739e-5
SLV,freshwater_fisheries,1.389043046035966e-6,2004.5711152754066,6.929377737966289e-4
SLV,human_crop,0.001028811809576274,9560543.603567397,1.0761017911077627e-4
SLV,large_ruminant_milk,1.2976128636221174e-4,461787,2.809981362884008e-4
SLV,marine_fisheries,2.9352819800061345e-5,7528.203164275265,0.003899047244016178
SLV,pigs_meat,5.658025336885686e-4,7435.85,0.07609117097420853
SOM,chickens_eggs&meat,6.2803996144124006e-6,6454,9.731018925336846e-4
SOM,cows_meat,0.0011745770530161169,70760.03,0.01659944255275354
SOM,feed_chickens_eggs&meat,6.219651226202402e-5,2530.793525934502,0.024575893538789494
SOM,feed_pigs_meat,1.2288809021954704e-4,3263.5568817722515,0.03765464941208977
SOM,human_crop,6.327179634765215e-4,806182.0165608302,7.84832643843501e-4
SOM,large_ruminant_milk,4.897128775163266e-4,430000,0.0011388671570147133
SOM,marine_fisheries,8.32173111604647e-4,230748.10400762557,0.0036064136482661896
SOM,small_ruminant_meat,6.780864897973895e-4,92609.57,0.007321991558727564
SOM,small_ruminant_milk,8.492406415979051e-4,755678,0.0011238128430335476
SRB,chickens_eggs&meat,7.602621979889276e-5,172951,4.3958242391713696e-4
SRB,cows_meat,2.3337655727683748e-4,71808.63,0.0032499792472971208
SRB,feed_chickens_eggs&meat,4.527455040305137e-4,1244621.3575421937,3.637616382580557e-4
SRB,feed_cows_meat,1.624796042589577e-4,2352071.858305877,6.907935388334038e-5
SRB,feed_large_ruminant_milk,1.350440306071792e-4,1343334.6676859823,1.0052895518568353e-4
SRB,feed_marine-fish-general_meat,1.251520367948854e-6,4665.424989323163,2.68254311410635e-4
SRB,feed_pigs_meat,6.002087709926046e-4,1843261.6468560882,3.256232081952853e-4
SRB,feed_small_ruminant_meat,1.887549006082717e-5,338957.90752068855,5.5686826128035055e-5
SRB,feed_small_ruminant_milk,9.767395855360015e-6,131508.78825281383,7.427181091945789e-5
SRB,freshwater_fisheries,8.006324906424437e-6,8612.946843914944,9.295685961513757e-4
SRB,human_crop,0.003871541193203593,16686266.281470701,2.3201962187926692e-4
SRB,large_ruminant_milk,4.377968948537913e-4,1550704,2.823213810332541e-4
SRB,pigs_meat,3.1291837771264033e-4,334442.41,9.356420368835411e-4
SRB,small_ruminant_meat,1.3999934953405597e-4,37320.170000000006,0.0037513052468425502
SRB,small_ruminant_milk,2.332117055627892e-5,48557,4.8028441947152667e-4
SSD,chickens_eggs&meat,2.600818563675968e-5,20000,0.001300409281837984
SSD,cows_meat,0.0011684267116227976,276559.24,0.004224869549188802
SSD,feed_chickens_eggs&meat,2.9421246988734114e-4,18501.66714584528,0.015901943731238797
SSD,feed_cows_meat,1.258963652067099e-6,2047.4319051047378,6.148989125978751e-4
SSD,feed_pigs_meat,6.476998076742736e-4,25992.809491910633,0.024918422453557694
SSD,freshwater_fisheries,2.0090049243880802e-5,12193.042273650166,0.0016476650201809357
SSD,human_crop,0.0026062372266524025,2778667.994953974,9.379448107457588e-4
SSD,large_ruminant_milk,0.002776303561315081,2622000,0.001058849565718948
SSD,small_ruminant_meat,9.525908392660098e-4,207013.21000000002,0.004601594455088202
SSD,small_ruminant_milk,9.161616126534653e-4,613918,0.001492319190272097
STP,feed_pigs_meat,4.7118339440711034e-7,7765.123647541165,6.067944514396896e-5
STP,human_crop,4.34512397443968e-5,64665.220922231674,6.719414103085267e-4
STP,marine_fisheries,2.77122363783578e-5,9832.624269944512,0.002818396759354071
SUR,chickens_eggs&meat,1.0300344436576177e-5,13760,7.485715433558269e-4
SUR,cows_meat,1.5006285159822098e-5,2181.13,0.006880050780935614
SUR,feed_chickens_eggs&meat,1.183335854331e-5,85218.28038051474,1.3885939132392668e-4
SUR,feed_pigs_meat,8.952377028515515e-6,26751.95588056657,3.3464383196814377e-4
SUR,human_crop,2.0422189899846943e-4,576524.5572799295,3.542293149870287e-4
SUR,large_ruminant_milk,9.915854622324385e-7,4300,2.306012702866136e-4
SUR,marine_fisheries,1.7228031585916746e-4,44545.87770403595,0.0038674805557497973
SUR,pigs_meat,1.5517219519158452e-4,2500.27,0.06206217536169475
SVK,chickens_eggs&meat,5.359412420228747e-5,144106,3.7190765271596926e-4
SVK,cows_meat,2.0618208252376084e-4,12055.58,0.017102626545032328
SVK,feed_chickens_eggs&meat,2.69688683326213e-4,763313.6312501658,3.533130711743129e-4
SVK,feed_cows_meat,9.813287319897549e-5,1481815.3450555173,6.622476513448365e-5
SVK,feed_large_ruminant_milk,7.347485326739033e-5,760746.8558469785,9.658252637217541e-5
SVK,feed_pigs_meat,1.410025703008847e-4,692293.1913716823,2.036746454511676e-4
SVK,feed_small_ruminant_meat,8.94174261125417e-6,195363.42571477883,4.5769788170630685e-5
SVK,feed_small_ruminant_milk,3.6581194422003747e-6,64148.14351562854,5.7026115515083304e-5
SVK,human_crop,0.001794026533376162,7268769.24751962,2.468129709838226e-4
SVK,large_ruminant_milk,1.2881600738744514e-4,933298,1.3802237590506477e-4
SVK,pigs_meat,2.949729959245103e-5,60178.01,4.901674148488962e-4
SVK,small_ruminant_milk,2.3942608465025576e-5,19884,0.001204114286110721
SVN,chickens_eggs&meat,1.6913009269369508e-5,86453,1.956324161031949e-4
SVN,cows_meat,2.0322740784403656e-4,42357.42,0.0047979175276500925
SVN,feed_chickens_eggs&meat,4.749372280945383e-5,265520.03359706764,1.7887058150017627e-4
SVN,feed_cows_meat,2.0506454592647068e-5,472744.1818165916,4.337748698217266e-5
SVN,feed_large_ruminant_milk,1.9619606952838906e-5,211161.50423552847,9.291280162010636e-5
SVN,feed_pigs_meat,2.995805313307735e-5,361563.55717707553,8.285694876711651e-5
SVN,feed_small_ruminant_meat,2.271323598281441e-6,59280.363895562026,3.83149402099315e-5
SVN,feed_small_ruminant_milk,1.611893839150984e-6,19295.1287485448,8.353890042182537e-5
SVN,human_crop,2.5560776826351713e-4,1071934.2263345448,2.384547129701812e-4
SVN,large_ruminant_milk,1.15378245804239e-4,648605,1.7788676591182462e-4
SVN,pigs_meat,2.4490969835866954e-5,33461.6,7.319126950255503e-4
SWE,chickens_eggs&meat,6.866318731769275e-5,290262,2.3655589542445358e-4
SWE,cows_meat,6.759845353602229e-4,139162.65,0.004857514105690161
SWE,feed_chickens_eggs&meat,1.5790054976019938e-4,425836.8167456826,3.7080060612631436e-4
SWE,feed_cows_meat,4.232041386111877e-4,7685719.666070277,5.506369695989351e-5
SWE,feed_large_ruminant_milk,2.047483755730201e-4,2981191.4959986303,6.868004817799673e-5
SWE,feed_pigs_meat,1.1748956405471933e-4,449595.9691157156,2.613225476327174e-4
SWE,feed_salmon_meat,8.724048422577388e-5,92624.01755236271,9.41877566220388e-4
SWE,feed_small_ruminant_meat,4.151562199552741e-5,999572.7364552992,4.1533367689429756e-5
SWE,feed_small_ruminant_milk,1.1120276727641063e-5,264837.19158464525,4.19891053107127e-5
SWE,human_crop,0.0019520286528436495,10546895.005193476,1.8508088417325066e-4
SWE,large_ruminant_milk,3.79899870865675e-4,2816660,1.3487601303163144e-4
SWE,mariculture,1.8390631663642738e-6,4870,3.7763104032120613e-4
SWE,marine_fisheries,0.0010371246596122743,294491.1580638938,0.003521751438755442
SWE,pigs_meat,8.29910277158155e-5,250703.12,3.310330869269417e-4
SWE,small_ruminant_meat,5.7058740961335374e-5,5774.57,0.009881037196074405
SWZ,chickens_eggs&meat,4.537701785338095e-6,7399,6.132858204268273e-4
SWZ,cows_meat,1.515291050716471e-4,18629.79,0.008133699041784534
SWZ,feed_chickens_eggs&meat,2.5921536823966445e-5,22868.342412125887,0.0011335118373171466
SWZ,human_crop,3.158404117974563e-4,5934752.909946613,5.3218797242276e-5
SWZ,large_ruminant_milk,5.936445791320829e-5,39641,0.0014975519768221862
SWZ,small_ruminant_meat,2.063393124186823e-5,2615.7200000000003,0.007888432722871036
SYC,feed_marine-fish-general_meat,2.6541887868716412e-8,2759.33019346861,9.618960402615674e-6
SYC,feed_pigs_meat,2.4892899900833126e-8,4968.826180507106,5.009814993828707e-6
SYC,feed_tuna_meat,4.956420186205992e-9,2066.02387717267,2.399013990578268e-6
SYC,marine_fisheries,1.8673673980469923e-4,61898.81694221084,0.0030168062820819003
SYR,chickens_eggs&meat,7.694298185674998e-5,211000,3.646586817855449e-4
SYR,cows_meat,3.7418500971401054e-4,77760,0.004812050022042317
SYR,feed_chickens_eggs&meat,2.6102711239897787e-4,468438.34922687156,5.572283158067372e-4
SYR,feed_cows_meat,8.630324881314537e-6,192561.91935637515,4.4818440271891756e-5
SYR,feed_large_ruminant_milk,5.478484943432007e-6,147503.76468154025,3.714132283511559e-5
SYR,feed_pigs_meat,1.4208329342181443e-5,7903.670535259435,0.0017976874515196449
SYR,feed_small_ruminant_meat,3.5640365880538334e-6,103265.570531581,3.451330941868828e-5
SYR,feed_small_ruminant_milk,8.792953894516205e-6,277926.169268441,3.163773284704018e-5
SYR,freshwater_fisheries,3.981267169971684e-6,5297.671257867681,7.515126885344239e-4
SYR,human_crop,0.004081402459867334,8538650.848746989,4.7799149211801565e-4
SYR,large_ruminant_milk,4.6513408611512384e-4,1434519,3.242439355039033e-4
SYR,marine_fisheries,2.3494343525320117e-5,7846.565846390386,0.0029942198899825835
SYR,small_ruminant_meat,7.637323531566045e-4,213596.91,0.003575577723276074
SYR,small_ruminant_milk,0.00150012658886503,784376,0.0019125095475448382
TCA,marine_fisheries,1.014459666794656e-5,3448.448304918925,0.002941785919619597
TCD,chickens_eggs&meat,1.3849737814804563e-5,13883,9.976041068072148e-4
TCD,cows_meat,0.007339856557545553,491947.56,0.014919997890721428
TCD,feed_chickens_eggs&meat,2.4664213965753455e-4,68818.87881044688,0.0035839313851200615
TCD,feed_pigs_meat,6.469442650682315e-4,43309.98621231036,0.014937531078787206
TCD,freshwater_fisheries,2.250249561580793e-5,52804.20536510528,4.2614968751481875e-4
TCD,human_crop,0.004108604018790946,4970163.267513074,8.266537330164555e-4
TCD,large_ruminant_milk,8.066198795204406e-4,280792,0.0028726597606785116
TCD,pigs_meat,0.0010217640832954206,2679.58,0.3813150132839552
TCD,small_ruminant_meat,0.003509977396614496,306945.23,0.011435191211847457
TCD,small_ruminant_milk,2.1519008433503283e-4,335446,6.415043981297521e-4
TGO,chickens_eggs&meat,4.689550265480905e-5,47382,9.897324438565076e-4
TGO,cows_meat,1.2091175989418118e-4,12586.81,0.009606227463049113
TGO,feed_chickens_eggs&meat,3.088676820418345e-4,350232.5510496326,8.818931339082297e-4
TGO,feed_cows_meat,2.159774802455664e-5,115684.48243646079,1.8669529023842164e-4
TGO,feed_large_ruminant_milk,9.460908119595619e-6,52935.58935748957,1.7872490387711243e-4
TGO,feed_pigs_meat,2.061160177454209e-4,202188.1467881209,0.0010194268112136966
TGO,feed_small_ruminant_meat,5.24318731033872e-6,32557.070407102045,1.6104604145202706e-4
TGO,freshwater_fisheries,2.4491019388261096e-6,3564.771793917202,6.870290948231718e-4
TGO,human_crop,0.0022090954581410393,4143036.721471466,5.332068254892135e-4
TGO,large_ruminant_milk,2.908409321593766e-5,92724,3.136630561228772e-4
TGO,marine_fisheries,1.0479204457158207e-4,42404.84044089187,0.0024712283664326427
TGO,pigs_meat,0.0031467300626729774,10186.1,0.3089239318947367
TGO,small_ruminant_meat,3.40754269362342e-4,13040.550000000001,0.026130360250322417
THA,chickens_eggs&meat,7.146987128163265e-4,2424295,2.9480682541370857e-4
THA,cows_meat,0.0016477009973975057,117891.58,0.01397640948910436
THA,feed_chickens_eggs&meat,0.0025666080087114376,13641147.697575144,1.8815191108646076e-4
THA,feed_cows_meat,4.772375227629562e-4,1609000.1741596996,2.966050162251807e-4
THA,feed_crustaceans_meat,1.797096094774004e-5,41004.83744622907,4.3826441139550735e-4
THA,feed_large_ruminant_milk,1.7212443960809998e-4,889529.6778424049,1.9350050245158285e-4
THA,feed_marine-fish-general_meat,9.610286663742412e-5,144355.1269037688,6.657391995608787e-4
THA,feed_pigs_meat,0.0054902696869225534,67010317.627935305,8.193170665756948e-5
THA,feed_salmon_meat,1.0047682955865569e-5,9780.307038696192,0.0010273381925650692
THA,feed_shrimp_meat,2.3431200103241257e-4,345591.54018265265,6.780027106814408e-4
THA,feed_small_ruminant_meat,1.4641975442658512e-5,70035.47237018001,2.09065134383142e-4
THA,feed_small_ruminant_milk,5.285567603081403e-6,32262.579213920028,1.6382966681104312e-4
THA,feed_tuna_meat,6.467447104097182e-6,9595.194737434022,6.740297910646395e-4
THA,freshwater_fisheries,3.21820079430514e-5,176586.53439514496,1.822449715845163e-4
THA,human_crop,0.03777255130803779,218131503.1522584,1.731641269701062e-4
THA,large_ruminant_milk,8.72441343550638e-5,651919,1.338266477201367e-4
THA,mariculture,0.002638247200388827,478228.0406741128,0.00551671373487414
THA,marine_fisheries,0.0013456523123105088,408382.03248959343,0.0032950820683933964
THA,pigs_meat,0.003072517698227059,1093853.17,0.002808894084228013
THA,small_ruminant_meat,3.1700056203586434e-5,2507.8300000000004,0.01264043264638609
TJK,chickens_eggs&meat,1.4582195455268881e-5,20577,7.086647934717832e-4
TJK,cows_meat,5.622515943183648e-4,49292.57,0.011406416713885374
TJK,feed_chickens_eggs&meat,4.24966758617888e-5,79822.44530401597,5.323900526967536e-4
TJK,feed_cows_meat,1.0975989053379655e-5,229516.42174477075,4.782223846965203e-5
TJK,feed_large_ruminant_milk,3.748733430179402e-6,73878.5822565489,5.074181604029223e-5
TJK,feed_pigs_meat,2.6422166225151005e-6,2763.5823719422674,9.560839037550127e-4
TJK,feed_small_ruminant_meat,1.2685053403306777e-6,30266.254783341265,4.19115397465322e-5
TJK,feed_small_ruminant_milk,3.1418305424397597e-7,7569.146638531862,4.1508385191612035e-5
TJK,human_crop,0.001594151636017193,5769984.1355683915,2.7628353883856144e-4
TJK,large_ruminant_milk,8.043919593887755e-4,949972,8.467533352443814e-4
TJK,small_ruminant_meat,4.89423319057257e-4,70083.14,0.006983467336898104
TJK,small_ruminant_milk,2.2182246700005102e-5,54502,4.069987651830227e-4
TKM,chickens_eggs&meat,2.966081644566051e-5,71364,4.156271571893463e-4
TKM,cows_meat,4.447695014750864e-4,164927.64,0.002696755386029209
TKM,feed_chickens_eggs&meat,3.339809991169231e-4,397093.41531489906,8.410640575645729e-4
TKM,feed_cows_meat,4.3501698321144165e-5,1043162.187391205,4.170175917700344e-5
TKM,feed_large_ruminant_milk,2.783258585445011e-5,609494.7567273969,4.566501277860629e-5
TKM,feed_pigs_meat,8.166557820176751e-6,5421.177067658007,0.0015064178347719548
TKM,feed_small_ruminant_meat,4.834369194681747e-6,120062.1044763544,4.0265571020653316e-5
TKM,feed_small_ruminant_milk,1.2939732359775533e-6,31749.979122732104,4.075508934905423e-5
TKM,freshwater_fisheries,9.410661498330863e-6,12903.817328350045,7.292928331878489e-4
TKM,human_crop,0.002566432673946457,4130858.2223756276,6.212831658188742e-4
TKM,large_ruminant_milk,5.703915374241897e-4,2105000,2.709698515079286e-4
TKM,small_ruminant_meat,0.0010372067579383503,161434.29,0.006424947004371563
TLS,chickens_eggs&meat,2.038297314748949e-6,2053,9.928384387476615e-4
TLS,feed_chickens_eggs&meat,1.0846839998905568e-5,14961.154383983321,7.250002052326699e-4
TLS,feed_cows_meat,3.360240039085911e-6,5671.533632397306,5.924746738503546e-4
