iso3c,species,production_system,product,tonnes_per_head
GLP,goats,grassland,meat,0.09126097761454721
GLP,pigs,backyard,meat,0.034120317886170155
GMB,cows,grassland,meat,1.0562586539705254
GMB,cows,grassland,milk,1.0870730761413263
GMB,cows,mixed,meat,1.0798057731754447
GMB,cows,mixed,milk,1.085728662022523
GMB,goats,grassland,meat,0.10264177892499486
GMB,goats,mixed,meat,0.09748169505328208
GMB,pigs,backyard,meat,0.019235955998302523
GMB,sheep,grassland,meat,0.14537547064709508
GMB,sheep,mixed,meat,0.137967644881727
GNB,cows,grassland,meat,1.0826603069608474
GNB,cows,grassland,milk,1.1017198542028637
GNB,cows,mixed,meat,1.0526516900748046
GNB,cows,mixed,milk,1.0367236283071453
GNB,pigs,backyard,meat,0.020970045595278194
GNB,pigs,intermediate,meat,0.02748836959735156
GNB,sheep,grassland,meat,0.13972580173756655
GNB,sheep,grassland,milk,0.14769957622027294
GNB,sheep,mixed,meat,0.12490488310526525
GNB,sheep,mixed,milk,0.13232944850847023
GNQ,sheep,grassland,meat,0.1405650714294934
GRC,cows,grassland,meat,1.7189351778591822
GRC,cows,grassland,milk,1.8943291476781114
GRC,cows,mixed,meat,1.7189404310570113
GRC,cows,mixed,milk,1.8943303109975569
GRC,goats,grassland,milk,0.18850370847515915
GRC,goats,mixed,milk,0.1885036394920734
GRC,pigs,backyard,meat,0.03068250784563114
GRC,pigs,industrial,meat,0.03492640610273789
GRC,pigs,intermediate,meat,0.03313771725064432
GRC,sheep,grassland,milk,0.20522512311114974
GRC,sheep,mixed,milk,0.20522508872074308
GTM,cows,grassland,meat,2.06087678428454
GTM,cows,grassland,milk,2.5665892747411614
GTM,cows,mixed,meat,1.4959266195069287
GTM,cows,mixed,milk,2.1693515671555508
GTM,goats,grassland,meat,0.15323272430745796
GTM,goats,grassland,milk,0.20867133829815881
GTM,goats,mixed,meat,0.14494417043095337
GTM,goats,mixed,milk,0.20045767187249838
GTM,pigs,backyard,meat,0.03174206405108895
GTM,pigs,industrial,meat,0.03753765142050966
GTM,sheep,grassland,meat,0.2249269991229034
GTM,sheep,mixed,meat,0.2119843919313783
GUF,cows,grassland,meat,1.7534772268839705
GUM,sheep,grassland,meat,0.17767479369061384
GUM,sheep,mixed,meat,0.1776738670903381
GUY,cows,grassland,meat,1.9191511608578378
GUY,cows,grassland,milk,2.5105788350656577
GUY,goats,grassland,meat,0.1480257465752972
GUY,pigs,backyard,meat,0.031879477424593496
GUY,sheep,grassland,meat,0.20593750996002838
HKG,goats,mixed,meat,0.11935106564220782
HKG,sheep,mixed,meat,0.10835826544442384
HND,cows,grassland,meat,1.9955526996384005
HND,cows,grassland,milk,2.590766171800533
HND,cows,mixed,meat,1.4536940226005293
HND,cows,mixed,milk,2.204843440464065
HND,goats,grassland,meat,0.14806486936572805
HND,pigs,backyard,meat,0.031994582079524644
HND,pigs,industrial,meat,0.03789314886937638
HND,pigs,intermediate,meat,0.03782688147317762
HND,sheep,grassland,meat,0.21727017090909437
HRV,cows,grassland,milk,2.102178548346672
HRV,cows,mixed,milk,2.102178328542909
HRV,goats,grassland,milk,0.22627674799929276
HRV,goats,mixed,milk,0.22627637308166396
HRV,pigs,backyard,meat,0.030663428200681256
HRV,pigs,industrial,meat,0.0349264581845945
HRV,pigs,intermediate,meat,0.03318801412333121
HRV,sheep,grassland,meat,0.1850362852793328
HRV,sheep,grassland,milk,0.1824826865984947
HRV,sheep,mixed,meat,0.18503686817235135
HRV,sheep,mixed,milk,0.18248268263613043
HTI,cows,grassland,meat,1.485427134566528
HTI,cows,grassland,milk,1.5151166548399841
HTI,cows,mixed,meat,1.336087630653922
HTI,cows,mixed,milk,1.3330519266661898
HTI,goats,grassland,meat,0.12149497130595795
HTI,goats,grassland,milk,0.1313401593780966
HTI,goats,mixed,meat,0.11110323870257324
HTI,goats,mixed,milk,0.12094948902904015
HTI,pigs,backyard,meat,0.03382631149002648
HTI,pigs,intermediate,meat,0.03379094962984903
HTI,sheep,grassland,meat,0.16974906921866126
HTI,sheep,mixed,meat,0.15505258740375746
HUN,cows,grassland,milk,2.0926957205151715
HUN,cows,mixed,milk,2.092695767111948
HUN,goats,mixed,meat,0.14586853216712306
HUN,goats,mixed,milk,0.1927508882043337
HUN,pigs,backyard,meat,0.030622912459770772
HUN,pigs,industrial,meat,0.036336450639543265
HUN,pigs,intermediate,meat,0.033839972426134936
HUN,sheep,grassland,meat,0.14785081410010398
HUN,sheep,mixed,meat,0.14784993402980742
HUN,sheep,mixed,milk,0.14747667873005238
IDN,buffaloes,grassland,meat,1.6027302639169152
IDN,buffaloes,mixed,meat,1.4369267001972974
IDN,cows,grassland,meat,1.5077283306030553
IDN,cows,grassland,milk,1.6941486444249336
IDN,cows,mixed,meat,1.3990658771366156
IDN,cows,mixed,milk,1.789454255196235
IDN,goats,grassland,meat,0.18625238561169613
IDN,goats,grassland,milk,0.18998787408663764
IDN,goats,mixed,meat,0.1761556115612276
IDN,goats,mixed,milk,0.18032509211447945
IDN,pigs,backyard,meat,0.02652730666454579
IDN,pigs,industrial,meat,0.035153419596738865
IDN,pigs,intermediate,meat,0.031411877750117834
IDN,sheep,grassland,meat,0.14787714650838607
IDN,sheep,grassland,milk,0.15096534228860936
IDN,sheep,mixed,meat,0.1400806979725537
IDN,sheep,mixed,milk,0.14350024888007715
IMN,cows,grassland,meat,1.559272717138187
IMN,sheep,grassland,meat,0.13486492052897633
IND,buffaloes,grassland,meat,1.9543781248057015
IND,buffaloes,grassland,milk,2.3062489322354724
IND,buffaloes,mixed,meat,1.8021196740869756
IND,buffaloes,mixed,milk,2.0585207376436965
IND,cows,grassland,meat,1.3585325023146122
IND,cows,grassland,milk,1.6109207378818817
IND,cows,mixed,meat,1.6216123988728703
IND,cows,mixed,milk,1.7428482520648232
IND,goats,grassland,meat,0.12074382604382734
IND,goats,grassland,milk,0.15619625135330964
IND,goats,mixed,meat,0.11281939339187329
IND,goats,mixed,milk,0.14776044080774065
IND,pigs,backyard,meat,0.027336443640251906
IND,pigs,industrial,meat,0.03104142824270947
IND,pigs,intermediate,meat,0.03106469582591197
IND,sheep,grassland,meat,0.1552830979944634
IND,sheep,mixed,meat,0.14499688880085904
IRL,cows,grassland,meat,1.412087312993964
IRL,cows,grassland,milk,1.8822236986770617
IRL,cows,mixed,meat,1.4120872078196278
IRL,cows,mixed,milk,1.8822237475324592
IRL,pigs,industrial,meat,0.03508722413573641
IRL,sheep,grassland,meat,0.11303699486117329
IRL,sheep,mixed,meat,0.11303693487743856
IRN,buffaloes,grassland,milk,2.3536517420304808
IRN,buffaloes,mixed,milk,2.0356874994638936
IRN,cows,grassland,milk,1.5767905782573255
IRN,cows,mixed,milk,1.7452044334744172
IRN,goats,grassland,meat,0.1215198744866241
IRN,goats,grassland,milk,0.1371858818053851
IRN,goats,mixed,meat,0.11513296239443459
IRN,goats,mixed,milk,0.13050321777480015
IRN,sheep,grassland,meat,0.13412051154570484
IRN,sheep,grassland,milk,0.15129541772506477
IRN,sheep,mixed,meat,0.1270351909861014
IRN,sheep,mixed,milk,0.14384475210967593
IRQ,buffaloes,grassland,meat,2.3978664368178815
IRQ,buffaloes,grassland,milk,2.6226533257369313
IRQ,buffaloes,mixed,meat,2.2239736841075444
IRQ,buffaloes,mixed,milk,2.4592121344392424
IRQ,cows,grassland,meat,1.4529790512313814
IRQ,cows,grassland,milk,1.550625887062016
IRQ,cows,mixed,meat,1.695643760455929
IRQ,cows,mixed,milk,1.7811725542673478
IRQ,goats,grassland,milk,0.18664528157161697
IRQ,goats,mixed,milk,0.17710243581273935
IRQ,sheep,grassland,meat,0.21993841481740756
IRQ,sheep,grassland,milk,0.22189685434037262
IRQ,sheep,mixed,meat,0.20722589912286268
IRQ,sheep,mixed,milk,0.20950377312778629
ISL,cows,grassland,milk,1.8570122312692572
ISL,pigs,industrial,meat,0.034830006334542925
ISL,sheep,grassland,meat,0.12008773590654816
ISR,buffaloes,mixed,meat,1.5920196568029097
ISR,cows,mixed,meat,2.866641759352203
ISR,cows,mixed,milk,3.4464463414560718
ISR,goats,grassland,milk,0.19187971831518133
ISR,goats,mixed,milk,0.1839590055332364
ISR,pigs,backyard,meat,0.02588304463213854
ISR,pigs,industrial,meat,0.030892903425331956
ISR,sheep,grassland,meat,0.19655847159199763
ISR,sheep,grassland,milk,0.20657082311563965
ISR,sheep,mixed,meat,0.18507504116096982
ISR,sheep,mixed,milk,0.19642648769559004
ITA,buffaloes,grassland,milk,2.08121345255065
ITA,buffaloes,mixed,milk,2.081208642154255
ITA,cows,grassland,meat,1.4947727726158486
ITA,cows,grassland,milk,2.274120912956032
ITA,cows,mixed,meat,1.4947719298896511
ITA,cows,mixed,milk,2.274120851020916
ITA,goats,grassland,milk,0.1699900645222999
ITA,goats,mixed,milk,0.16998989389689656
ITA,pigs,industrial,meat,0.03235025204038055
ITA,sheep,grassland,milk,0.1919688438423661
ITA,sheep,mixed,milk,0.19196879511189743
JAM,cows,grassland,meat,1.355768040513603
JAM,cows,mixed,meat,1.2447217350944288
JAM,cows,mixed,milk,1.3415095743396392
JAM,goats,grassland,milk,0.1812046146759053
JAM,goats,mixed,milk,0.17567564035995625
JAM,pigs,backyard,meat,0.032155961793999106
JAM,pigs,industrial,meat,0.03789273295380168
JAM,pigs,intermediate,meat,0.0349030754791872
JOR,cows,grassland,milk,1.7526367840281425
JOR,cows,mixed,milk,2.035952257651643
JOR,goats,grassland,milk,0.1506848939768101
JOR,goats,mixed,milk,0.14326007202394064
JOR,sheep,grassland,milk,0.18653318378816675
JOR,sheep,mixed,milk,0.1763779940186906
JPN,buffaloes,grassland,meat,1.4281826472621422
JPN,buffaloes,mixed,meat,1.3162855922939805
JPN,cows,grassland,meat,2.3687393199796634
JPN,cows,grassland,milk,2.9136770122703397
JPN,cows,mixed,meat,2.226885518176986
JPN,cows,mixed,milk,2.849986010240839
JPN,pigs,backyard,meat,0.028848609465786688
JPN,pigs,industrial,meat,0.030936463174455683
JPN,pigs,intermediate,meat,0.03206642488651383
KAZ,cows,grassland,milk,2.5831467937548904
KAZ,cows,mixed,milk,2.3717231817391866
KAZ,goats,grassland,meat,0.1536057587262876
KAZ,goats,grassland,milk,0.1654558952051092
KAZ,goats,mixed,meat,0.1452898316738222
KAZ,goats,mixed,milk,0.15714059033218794
KAZ,pigs,backyard,meat,0.026962474950134943
KAZ,pigs,industrial,meat,0.03038056592177131
KAZ,pigs,intermediate,meat,0.03058224534365881
KAZ,sheep,grassland,meat,0.24348147649824786
KAZ,sheep,grassland,milk,0.2783544316255079
KAZ,sheep,mixed,meat,0.22818337089776353
KAZ,sheep,mixed,milk,0.2630560659565681
KEN,cows,grassland,meat,1.1095134926293828
KEN,cows,grassland,milk,1.3917098217215893
KEN,cows,mixed,milk,1.367456782265246
KEN,goats,grassland,meat,0.1683719339333398
KEN,goats,grassland,milk,0.1504680295549603
KEN,goats,mixed,meat,0.15897526238966553
KEN,goats,mixed,milk,0.14355083562569246
KEN,pigs,backyard,meat,0.019848401411343947
KEN,pigs,intermediate,meat,0.0267930871168495
KEN,sheep,grassland,meat,0.15494086771750118
KEN,sheep,grassland,milk,0.16110699714495677
KEN,sheep,mixed,meat,0.14507578947261923
KEN,sheep,mixed,milk,0.15113609102711117
KGZ,cows,grassland,milk,2.756140536446958
KGZ,cows,mixed,milk,2.4641747241086276
KGZ,goats,grassland,meat,0.1654035915062988
KGZ,goats,grassland,milk,0.1745219762045331
KGZ,goats,mixed,meat,0.15278770765212696
KGZ,goats,mixed,milk,0.1609585825777549
KGZ,pigs,backyard,meat,0.026521819902597072
KGZ,sheep,grassland,meat,0.26169012428944577
KGZ,sheep,grassland,milk,0.2993794552939982
KGZ,sheep,mixed,meat,0.2409258473630354
KGZ,sheep,mixed,milk,0.2739346599842471
KHM,buffaloes,grassland,meat,1.5461007727934823
KHM,buffaloes,mixed,meat,1.4093998167406239
KHM,cows,grassland,meat,1.4482913813483906
KHM,cows,grassland,milk,1.4834494888000433
KHM,cows,mixed,meat,1.4014196273217987
KHM,cows,mixed,milk,0.9405213412756808
KHM,pigs,backyard,meat,0.02636917932775567
KHM,pigs,industrial,meat,0.03530990511284093
KHM,pigs,intermediate,meat,0.030834168590602614
KHM,sheep,mixed,meat,0.10979746614796274
KIR,cows,grassland,meat,1.2433981197748536
KIR,goats,grassland,meat,0.13912584900001243
KOR,buffaloes,grassland,meat,1.4281881419603732
KOR,buffaloes,mixed,meat,1.3162851445586605
KOR,cows,grassland,meat,2.424632862660619
KOR,cows,grassland,milk,3.153088617108424
KOR,cows,mixed,meat,2.261194100739175
KOR,cows,mixed,milk,3.024053185511212
KOR,goats,grassland,meat,0.13506619917372836
KOR,goats,grassland,milk,0.13690184361545832
KOR,goats,mixed,meat,0.12797339245481507
KOR,goats,mixed,milk,0.13038759638349076
KOR,pigs,industrial,meat,0.031173052604739578
KOR,pigs,intermediate,meat,0.03056788585105126
KWT,buffaloes,grassland,meat,1.8500430274197788
KWT,cows,grassland,milk,1.7128436245080692
KWT,goats,grassland,meat,0.1644025221908788
KWT,goats,grassland,milk,0.17890970139686252
KWT,sheep,grassland,meat,0.19897286650445958
KWT,sheep,mixed,meat,0.18749106616273703
LAO,buffaloes,grassland,meat,1.5833435155450197
LAO,buffaloes,mixed,meat,1.444961509000529
LAO,cows,grassland,meat,1.5352791216818118
LAO,cows,grassland,milk,1.576121140269697
LAO,cows,mixed,meat,1.3963711349061645
LAO,cows,mixed,milk,0.939318232451936
LAO,goats,grassland,meat,0.15645838977097387
LAO,goats,mixed,meat,0.1477105794130444
LAO,pigs,backyard,meat,0.02666221931342053
LAO,pigs,intermediate,meat,0.031506228529052396
LAO,sheep,grassland,meat,0.1608204675737053
LBN,cows,mixed,milk,1.7860314957976635
LBN,goats,grassland,milk,0.16710643909439335
LBN,goats,mixed,milk,0.15216903623917902
LBN,sheep,grassland,milk,0.1667474751981267
LBN,sheep,mixed,milk,0.15025199023779365
LBR,cows,mixed,meat,1.001407932601886
LBR,cows,mixed,milk,0.982107584473105
LBR,goats,grassland,meat,0.10327875623316278
LBR,goats,mixed,meat,0.09266404358410604
LBR,pigs,backyard,meat,0.019275291776837254
LBR,sheep,grassland,meat,0.13192299056349122
LBR,sheep,mixed,meat,0.11870324760446636
LBY,cows,grassland,milk,1.201541509806059
LBY,goats,grassland,meat,0.09765788845994357
LBY,goats,grassland,milk,0.10344420611370378
LBY,goats,mixed,meat,0.09253565519135767
LBY,goats,mixed,milk,0.09836320734486573
LBY,sheep,grassland,meat,0.14024890419334207
LBY,sheep,grassland,milk,0.1457276877030685
LBY,sheep,mixed,meat,0.132202775122395
LBY,sheep,mixed,milk,0.13775827390248502
LKA,buffaloes,grassland,meat,1.8198160624837214
LKA,buffaloes,grassland,milk,1.9502709182013471
LKA,buffaloes,mixed,meat,1.667005814920267
LKA,buffaloes,mixed,milk,1.7523389120224078
LKA,cows,grassland,meat,1.2215537852953942
LKA,cows,grassland,milk,1.277114166068951
LKA,cows,mixed,meat,1.4268225947669082
LKA,cows,mixed,milk,1.4570105136115643
LKA,goats,grassland,milk,0.15801717500887727
LKA,goats,mixed,milk,0.14780060629761047
LKA,pigs,backyard,meat,0.028526167937301596
LKA,pigs,industrial,meat,0.03155413929129587
LKA,pigs,intermediate,meat,0.03240000572500493
LSO,cows,grassland,milk,0.5204117293785113
LSO,cows,mixed,meat,1.0083350194701246
LSO,cows,mixed,milk,1.3855528977873706
LSO,goats,grassland,meat,0.19047537106840254
LSO,goats,mixed,meat,0.17396158411754137
LSO,pigs,backyard,meat,0.02052144492967733
LSO,pigs,industrial,meat,0.03725207844892596
LSO,sheep,grassland,meat,0.13841024188475057
LSO,sheep,mixed,meat,0.12768964464549834
LTU,cows,grassland,milk,1.8829751006298663
LTU,cows,mixed,milk,1.8829758697950165
LTU,goats,mixed,milk,0.2021593525904816
LTU,pigs,backyard,meat,0.029300941028834127
LTU,sheep,mixed,meat,0.12235480278545935
LUX,cows,grassland,meat,1.457327567474797
LUX,cows,grassland,milk,2.1039736830436087
LUX,cows,mixed,meat,1.457340144957702
LUX,cows,mixed,milk,2.103973968471721
LUX,pigs,industrial,meat,0.034829187586984466
LVA,cows,grassland,milk,1.9004297483719008
LVA,cows,mixed,milk,1.9004299289896784
LVA,pigs,backyard,meat,0.03128428176986988
LVA,pigs,industrial,meat,0.03523792446414469
LVA,pigs,intermediate,meat,0.03313794552964226
LVA,sheep,grassland,meat,0.12050307162761956
LVA,sheep,mixed,meat,0.12050473602233171
MAR,cows,grassland,milk,1.4127880253940905
MAR,cows,mixed,milk,1.2705653356936188
MAR,goats,grassland,meat,0.08389753867534266
MAR,goats,grassland,milk,0.08892595046176557
MAR,goats,mixed,meat,0.0795219123318185
MAR,goats,mixed,milk,0.0838240144167458
MAR,pigs,industrial,meat,0.03598335070581862
MAR,sheep,grassland,meat,0.13649353045666898
MAR,sheep,grassland,milk,0.1443276011040853
MAR,sheep,mixed,meat,0.1281516279072454
MAR,sheep,mixed,milk,0.13548342012495712
MDA,cows,mixed,milk,2.009403992975434
MDA,goats,mixed,milk,0.169435787944574
MDA,pigs,backyard,meat,0.03055539989010617
MDA,pigs,industrial,meat,0.035094967494643844
MDA,pigs,intermediate,meat,0.03318505318122879
MDA,sheep,grassland,milk,0.14920759460493724
MDA,sheep,mixed,milk,0.14920944708145217
MDG,cows,grassland,meat,0.9751891933444312
MDG,cows,grassland,milk,1.1708155758729921
MDG,cows,mixed,meat,1.0199394057216415
MDG,cows,mixed,milk,1.1830901700765026
MDG,goats,grassland,meat,0.12613147224073673
MDG,goats,mixed,meat,0.11941994902378604
MDG,pigs,backyard,meat,0.02042508722110858
MDG,pigs,industrial,meat,0.037129157479981675
MDG,pigs,intermediate,meat,0.02680968313574632
MDG,sheep,grassland,meat,0.14053246136653053
MDG,sheep,mixed,meat,0.13186110449403224
MEX,cows,grassland,meat,2.0115519259719337
MEX,cows,grassland,milk,2.9463332150391617
MEX,cows,mixed,meat,1.627833298309848
MEX,cows,mixed,milk,2.4928657149379654
MEX,goats,grassland,meat,0.1609568938442016
MEX,goats,grassland,milk,0.2191144686624937
MEX,goats,mixed,meat,0.15226523489719668
MEX,goats,mixed,milk,0.21051046412802205
MEX,pigs,backyard,meat,0.03140922715112275
MEX,pigs,industrial,meat,0.0375622333630716
MEX,pigs,intermediate,meat,0.033572614243573905
MEX,sheep,grassland,meat,0.2363855095480205
MEX,sheep,mixed,meat,0.22281511356393566
MHL,goats,grassland,meat,0.09381966893000335
MKD,cows,grassland,milk,1.9886152500397178
MKD,cows,mixed,milk,1.9886154577295623
MKD,goats,grassland,milk,0.22706202158278918
MKD,goats,mixed,milk,0.22706278869604601
MKD,pigs,backyard,meat,0.031095127422602335
MKD,pigs,industrial,meat,0.035181647360793475
MKD,pigs,intermediate,meat,0.03303003644882149
MKD,sheep,grassland,milk,0.17498496082962614
MKD,sheep,mixed,milk,0.17498467938397158
MLI,cows,grassland,meat,1.1877612602641663
MLI,cows,grassland,milk,1.2360567487094056
MLI,cows,mixed,meat,1.2073670994095562
MLI,cows,mixed,milk,1.217828942091459
MLI,goats,grassland,milk,0.13259164511856295
MLI,goats,mixed,milk,0.12689637291525513
MLI,pigs,backyard,meat,0.019690534838722414
MLI,pigs,intermediate,meat,0.026401835408947773
MLI,sheep,grassland,meat,0.14952902964280412
MLI,sheep,grassland,milk,0.15958444408898326
MLI,sheep,mixed,meat,0.14209885736862518
MLI,sheep,mixed,milk,0.15215445414677803
MLT,cows,mixed,milk,2.2586775527658816
MLT,pigs,industrial,meat,0.03492609926049243
MLT,sheep,mixed,milk,0.20410150885295017
MMR,buffaloes,grassland,meat,1.6830122728331811
MMR,buffaloes,grassland,milk,1.68496520252586
MMR,buffaloes,mixed,meat,1.4963947820928085
MMR,buffaloes,mixed,milk,1.5299255661068873
MMR,cows,grassland,meat,1.6050658962428361
MMR,cows,grassland,milk,1.653824264203325
MMR,cows,mixed,meat,1.5006090247942898
MMR,cows,mixed,milk,1.056438339374749
MMR,goats,grassland,meat,0.14827262149787346
MMR,goats,grassland,milk,0.14720954353626486
MMR,goats,mixed,meat,0.14027482193108176
MMR,goats,mixed,milk,0.13955047745779722
MMR,pigs,backyard,meat,0.025786504371006987
MMR,sheep,mixed,meat,0.14446455273735345
MMR,sheep,mixed,milk,0.14436482641585885
MNE,cows,grassland,milk,1.7586730766917869
MNE,cows,mixed,milk,1.7586712288416277
MNE,goats,mixed,meat,0.1804611255652023
MNE,sheep,grassland,milk,0.1713025200194354
MNE,sheep,mixed,milk,0.1713012803580311
MNG,buffaloes,grassland,meat,1.2249396741510723
MNG,buffaloes,mixed,meat,1.1318414023559924
MNG,cows,grassland,meat,0.9941446028051709
MNG,cows,grassland,milk,1.0437535742741773
MNG,cows,mixed,meat,1.2776805452274567
MNG,cows,mixed,milk,1.302972843955942
MNG,goats,grassland,meat,0.1327377863964383
MNG,goats,grassland,milk,0.1323850623892081
MNG,goats,mixed,meat,0.12510569682857633
MNG,goats,mixed,milk,0.12506737037546195
MNG,pigs,backyard,meat,0.027682333469398718
MNG,sheep,grassland,meat,0.1461719438263966
MNG,sheep,grassland,milk,0.14399902101419917
MNG,sheep,mixed,meat,0.13766690119634084
MNG,sheep,mixed,milk,0.13584133366234838
MNP,sheep,grassland,meat,0.12016767200586036
MNP,sheep,mixed,meat,0.12017284626752019
MOZ,cows,grassland,meat,1.1134360354421302
MOZ,cows,grassland,milk,1.3011197844071967
MOZ,cows,mixed,milk,1.3118810804637757
MOZ,goats,grassland,meat,0.1715684197330028
MOZ,goats,grassland,milk,0.14226172108103596
MOZ,goats,mixed,meat,0.1619814149118791
MOZ,goats,mixed,milk,0.13564605355096798
MOZ,pigs,backyard,meat,0.01989702843317845
MOZ,pigs,intermediate,meat,0.026426774605638734
MOZ,sheep,grassland,meat,0.16151516535929736
MOZ,sheep,mixed,meat,0.1510509593229446
MRT,cows,grassland,meat,1.217151312225822
MRT,cows,grassland,milk,1.2877772583364548
MRT,cows,mixed,meat,1.2354188654096667
MRT,cows,mixed,milk,1.2605620428688613
MRT,goats,grassland,meat,0.11888810103708138
MRT,goats,grassland,milk,0.14486232163251062
MRT,goats,mixed,meat,0.11304163032024107
MRT,goats,mixed,milk,0.13901629103059168
MRT,sheep,grassland,meat,0.1536000487942173
MRT,sheep,grassland,milk,0.17236628010283814
MRT,sheep,mixed,meat,0.1459748044733261
MRT,sheep,mixed,milk,0.16474099604382036
MTQ,cows,mixed,meat,0.8854979788438818
MUS,pigs,backyard,meat,0.02193859907342904
MWI,cows,grassland,meat,1.0592941689643685
MWI,cows,grassland,milk,1.3035488554591665
MWI,cows,mixed,meat,1.1042217745064145
MWI,cows,mixed,milk,1.3023543813585252
MWI,goats,grassland,meat,0.13078599270955726
MWI,goats,mixed,meat,0.1239759868542876
MWI,pigs,backyard,meat,0.020162393907454626
MWI,pigs,intermediate,meat,0.0270232077905561
MWI,sheep,grassland,meat,0.15344642230742794
MWI,sheep,mixed,meat,0.1436838309601
MYS,buffaloes,grassland,meat,1.490938763099425
MYS,buffaloes,mixed,meat,1.3692808640712715
MYS,cows,grassland,meat,1.4862894620673985
MYS,cows,grassland,milk,1.5556392793449343
MYS,cows,mixed,meat,1.3111778013426216
MYS,cows,mixed,milk,0.9162932653581379
MYS,goats,grassland,meat,0.21141755013922733
MYS,goats,mixed,meat,0.19850878507147265
MYS,pigs,industrial,meat,0.03566652639326124
MYS,pigs,intermediate,meat,0.031496322242840165
MYS,sheep,grassland,meat,0.13979298869463777
MYS,sheep,mixed,meat,0.13214864702356363
NAM,cows,grassland,meat,1.4008466230121326
NAM,cows,grassland,milk,1.5871406612350774
NAM,cows,mixed,meat,1.2247743254161416
NAM,cows,mixed,milk,1.5767833566785066
NAM,goats,grassland,meat,0.2148990696079038
NAM,goats,mixed,meat,0.1948508779493723
NAM,pigs,backyard,meat,0.019213938599517
NAM,pigs,intermediate,meat,0.026308515828280272
NAM,sheep,grassland,meat,0.17786447005344458
NAM,sheep,mixed,meat,0.162561014905585
NCL,pigs,backyard,meat,0.030897385282127956
NER,cows,grassland,meat,1.0678108814208274
NER,cows,grassland,milk,1.1282784913813806
NER,cows,mixed,meat,1.0895406780858132
NER,cows,mixed,milk,1.1160111155920753
NER,goats,grassland,meat,0.10389960548565577
NER,goats,grassland,milk,0.11952397220898109
NER,goats,mixed,meat,0.0987682314767255
NER,goats,mixed,milk,0.11439252177674135
NER,pigs,backyard,meat,0.019783010881538162
NER,pigs,intermediate,meat,0.02642815075522619
NER,sheep,grassland,meat,0.134380248659656
NER,sheep,grassland,milk,0.1469052085319455
NER,sheep,mixed,meat,0.12768133887372937
NER,sheep,mixed,milk,0.14020629375909344
NFK,sheep,grassland,meat,0.18583592632476584
NGA,cows,grassland,meat,1.1519795785689482
NGA,cows,grassland,milk,1.247577728617597
NGA,cows,mixed,meat,1.0681004907685037
NGA,cows,mixed,milk,1.1831708200362265
NGA,goats,grassland,meat,0.10115144000322629
NGA,goats,mixed,meat,0.09012574918211529
NGA,pigs,backyard,meat,0.018947788895475996
NGA,pigs,industrial,meat,0.035773656536566126
NGA,pigs,intermediate,meat,0.02583378725010182
NGA,sheep,grassland,meat,0.13753214129402339
NGA,sheep,mixed,meat,0.12282760073838575
NIC,cows,grassland,meat,1.9977591766400502
NIC,cows,grassland,milk,2.486722589618543
NIC,cows,mixed,meat,1.455199351838983
NIC,cows,mixed,milk,2.1124682251462983
NIC,pigs,backyard,meat,0.03232661013814175
NIC,pigs,industrial,meat,0.037487475752235835
NIC,pigs,intermediate,meat,0.03452857232479282
NLD,cows,grassland,milk,2.18564401104544
NLD,cows,mixed,milk,2.185643851794667
NLD,goats,grassland,milk,0.21683915568935
NLD,goats,mixed,milk,0.21683949055159116
NLD,pigs,industrial,meat,0.03317655012532346
NLD,sheep,grassland,meat,0.1514430355311366
NLD,sheep,mixed,meat,0.15144361488896785
NOR,cows,grassland,meat,1.4343210297450588
NOR,cows,grassland,milk,1.9691695805483662
NOR,cows,mixed,meat,1.4343127010295738
NOR,cows,mixed,milk,1.9691696006102182
NOR,goats,grassland,milk,0.23168722664499497
NOR,pigs,industrial,meat,0.03509418096065308
NOR,sheep,grassland,meat,0.12127875651217984
NOR,sheep,mixed,meat,0.12127863738417599
NPL,buffaloes,grassland,meat,1.967009808846943
NPL,buffaloes,grassland,milk,2.105417698059059
NPL,buffaloes,mixed,meat,1.8175715953980647
NPL,buffaloes,mixed,milk,1.9652282207697003
NPL,cows,grassland,meat,1.3078732211747057
NPL,cows,grassland,milk,1.3669481974694682
NPL,cows,mixed,meat,1.637624622969694
NPL,cows,mixed,milk,1.666554469098867
NPL,goats,grassland,meat,0.1124469746665833
NPL,goats,grassland,milk,0.11614172072808591
NPL,goats,mixed,meat,0.10666546830998541
NPL,goats,mixed,milk,0.11071827276451979
NPL,pigs,backyard,meat,0.02603487943070147
NPL,pigs,industrial,meat,0.03262451639759347
NPL,sheep,grassland,meat,0.1409313403704612
NPL,sheep,grassland,milk,0.14252218969118924
NPL,sheep,mixed,meat,0.13330402778813463
NPL,sheep,mixed,milk,0.13544838433969314
NZL,cows,grassland,milk,1.9625702358002775
NZL,cows,mixed,milk,1.9625702837723082
NZL,goats,grassland,meat,0.16796540964107343
NZL,goats,mixed,meat,0.16796401005003775
NZL,pigs,backyard,meat,0.03012590774415362
NZL,pigs,industrial,meat,0.0327408521022795
NZL,pigs,intermediate,meat,0.030419445635812694
NZL,sheep,grassland,meat,0.19331948975572077
NZL,sheep,mixed,meat,0.19331948074049324
OMN,buffaloes,grassland,meat,2.2845385723413254
OMN,cows,grassland,milk,1.4832589338990547
OMN,cows,mixed,milk,1.6817798821192418
OMN,goats,grassland,milk,0.19943900302802484
