iso3c,species,product,kg_co2eq_head
MDA,cows,milk,2475
ROU,cows,milk,2475
RUS,cows,milk,2475
SVK,cows,milk,2475
UKR,cows,milk,2475
ALA,cows,milk,2925
GGY,cows,milk,2925
JEY,cows,milk,2925
NA,cows,milk,2925
DNK,cows,milk,2925
EST,cows,milk,2925
FRO,cows,milk,2925
FIN,cows,milk,2925
ISL,cows,milk,2925
IRL,cows,milk,2925
IMN,cows,milk,2925
LVA,cows,milk,2925
LTU,cows,milk,2925
NOR,cows,milk,2925
SJM,cows,milk,2925
SWE,cows,milk,2925
GBR,cows,milk,2925
ALB,cows,milk,2925
AND,cows,milk,2925
BIH,cows,milk,2925
HRV,cows,milk,2925
GIB,cows,milk,2925
GRC,cows,milk,2925
VAT,cows,milk,2925
ITA,cows,milk,2925
MLT,cows,milk,2925
MNE,cows,milk,2925
MKD,cows,milk,2925
PRT,cows,milk,2925
SMR,cows,milk,2925
XKO,cows,milk,2925
SRB,cows,milk,2925
SVN,cows,milk,2925
ESP,cows,milk,2925
AUT,cows,milk,2925
BEL,cows,milk,2925
FRA,cows,milk,2925
DEU,cows,milk,2925
LIE,cows,milk,2925
LUX,cows,milk,2925
MCO,cows,milk,2925
NLD,cows,milk,2925
CHE,cows,milk,2925
AUS,cows,milk,2250
CXR,cows,milk,2250
CCK,cows,milk,2250
HMD,cows,milk,2250
NZL,cows,milk,2250
NFK,cows,milk,2250
FJI,cows,milk,2250
NCL,cows,milk,2250
PNG,cows,milk,2250
SLB,cows,milk,2250
VUT,cows,milk,2250
GUM,cows,milk,2250
KIR,cows,milk,2250
MHL,cows,milk,2250
FSM,cows,milk,2250
NRU,cows,milk,2250
MNP,cows,milk,2250
PLW,cows,milk,2250
UMI,cows,milk,2250
ASM,cows,milk,2250
COK,cows,milk,2250
PYF,cows,milk,2250
NIU,cows,milk,2250
PCN,cows,milk,2250
WSM,cows,milk,2250
TKL,cows,milk,2250
TON,cows,milk,2250
TUV,cows,milk,2250
WLF,cows,milk,2250
XMI,cows,milk,1150
TWN,cows,milk,1700
DZA,sheep,meat,125
EGY,sheep,meat,125
LBY,sheep,meat,125
MAR,sheep,meat,125
SDN,sheep,meat,125
TUN,sheep,meat,125
ESH,sheep,meat,125
IOT,sheep,meat,125
BDI,sheep,meat,125
COM,sheep,meat,125
DJI,sheep,meat,125
ERI,sheep,meat,125
ETH,sheep,meat,125
ATF,sheep,meat,125
KEN,sheep,meat,125
MDG,sheep,meat,125
MWI,sheep,meat,125
MUS,sheep,meat,125
MYT,sheep,meat,125
MOZ,sheep,meat,125
REU,sheep,meat,125
RWA,sheep,meat,125
SYC,sheep,meat,125
SOM,sheep,meat,125
SSD,sheep,meat,125
UGA,sheep,meat,125
TZA,sheep,meat,125
ZMB,sheep,meat,125
ZWE,sheep,meat,125
AGO,sheep,meat,125
CMR,sheep,meat,125
CAF,sheep,meat,125
TCD,sheep,meat,125
COG,sheep,meat,125
COD,sheep,meat,125
GNQ,sheep,meat,125
GAB,sheep,meat,125
STP,sheep,meat,125
BWA,sheep,meat,125
SWZ,sheep,meat,125
LSO,sheep,meat,125
NAM,sheep,meat,125
ZAF,sheep,meat,125
BEN,sheep,meat,125
BFA,sheep,meat,125
CPV,sheep,meat,125
CIV,sheep,meat,125
GMB,sheep,meat,125
GHA,sheep,meat,125
GIN,sheep,meat,125
GNB,sheep,meat,125
LBR,sheep,meat,125
MLI,sheep,meat,125
MRT,sheep,meat,125
NER,sheep,meat,125
NGA,sheep,meat,125
SHN,sheep,meat,125
SEN,sheep,meat,125
SLE,sheep,meat,125
TGO,sheep,meat,125
AIA,sheep,meat,125
ATG,sheep,meat,125
ABW,sheep,meat,125
BHS,sheep,meat,125
BRB,sheep,meat,125
BES,sheep,meat,125
VGB,sheep,meat,125
CYM,sheep,meat,125
CUB,sheep,meat,125
CUW,sheep,meat,125
DMA,sheep,meat,125
DOM,sheep,meat,125
GRD,sheep,meat,125
GLP,sheep,meat,125
HTI,sheep,meat,125
JAM,sheep,meat,125
MTQ,sheep,meat,125
MSR,sheep,meat,125
PRI,sheep,meat,125
BLM,sheep,meat,125
KNA,sheep,meat,125
LCA,sheep,meat,125
MAF,sheep,meat,125
VCT,sheep,meat,125
SXM,sheep,meat,125
TTO,sheep,meat,125
TCA,sheep,meat,125
VIR,sheep,meat,125
BLZ,sheep,meat,125
CRI,sheep,meat,125
SLV,sheep,meat,125
GTM,sheep,meat,125
HND,sheep,meat,125
MEX,sheep,meat,125
NIC,sheep,meat,125
PAN,sheep,meat,125
ARG,sheep,meat,125
BOL,sheep,meat,125
BVT,sheep,meat,125
BRA,sheep,meat,125
CHL,sheep,meat,125
COL,sheep,meat,125
ECU,sheep,meat,125
FLK,sheep,meat,125
GUF,sheep,meat,125
GUY,sheep,meat,125
PRY,sheep,meat,125
PER,sheep,meat,125
SGS,sheep,meat,125
SUR,sheep,meat,125
URY,sheep,meat,125
VEN,sheep,meat,125
BMU,sheep,meat,200
CAN,sheep,meat,200
GRL,sheep,meat,200
SPM,sheep,meat,200
USA,sheep,meat,200
ATA,sheep,meat,125
KAZ,sheep,meat,125
KGZ,sheep,meat,125
TJK,sheep,meat,125
TKM,sheep,meat,125
UZB,sheep,meat,125
CHN,sheep,meat,125
HKG,sheep,meat,125
MAC,sheep,meat,125
PRK,sheep,meat,125
JPN,sheep,meat,200
MNG,sheep,meat,125
KOR,sheep,meat,125
BRN,sheep,meat,125
KHM,sheep,meat,125
IDN,sheep,meat,125
LAO,sheep,meat,125
MYS,sheep,meat,125
MMR,sheep,meat,125
PHL,sheep,meat,125
SGP,sheep,meat,125
THA,sheep,meat,125
TLS,sheep,meat,125
VNM,sheep,meat,125
AFG,sheep,meat,125
BGD,sheep,meat,125
BTN,sheep,meat,125
IND,sheep,meat,125
IRN,sheep,meat,125
MDV,sheep,meat,125
NPL,sheep,meat,125
PAK,sheep,meat,125
LKA,sheep,meat,125
ARM,sheep,meat,125
AZE,sheep,meat,125
BHR,sheep,meat,125
CYP,sheep,meat,125
GEO,sheep,meat,125
IRQ,sheep,meat,125
ISR,sheep,meat,125
JOR,sheep,meat,125
KWT,sheep,meat,125
LBN,sheep,meat,125
OMN,sheep,meat,125
QAT,sheep,meat,125
SAU,sheep,meat,125
PSE,sheep,meat,125
SYR,sheep,meat,125
TUR,sheep,meat,125
ARE,sheep,meat,125
YEM,sheep,meat,125
BLR,sheep,meat,200
BGR,sheep,meat,200
CZE,sheep,meat,200
HUN,sheep,meat,200
POL,sheep,meat,200
MDA,sheep,meat,200
ROU,sheep,meat,200
RUS,sheep,meat,200
SVK,sheep,meat,200
UKR,sheep,meat,200
ALA,sheep,meat,200
GGY,sheep,meat,200
JEY,sheep,meat,200
NA,sheep,meat,200
DNK,sheep,meat,200
EST,sheep,meat,200
FRO,sheep,meat,200
FIN,sheep,meat,200
ISL,sheep,meat,200
IRL,sheep,meat,200
IMN,sheep,meat,200
LVA,sheep,meat,200
LTU,sheep,meat,200
NOR,sheep,meat,200
SJM,sheep,meat,200
SWE,sheep,meat,200
GBR,sheep,meat,200
ALB,sheep,meat,200
AND,sheep,meat,200
BIH,sheep,meat,200
HRV,sheep,meat,200
GIB,sheep,meat,200
GRC,sheep,meat,200
VAT,sheep,meat,200
ITA,sheep,meat,200
MLT,sheep,meat,200
MNE,sheep,meat,200
MKD,sheep,meat,200
PRT,sheep,meat,200
SMR,sheep,meat,200
XKO,sheep,meat,200
SRB,sheep,meat,200
SVN,sheep,meat,200
ESP,sheep,meat,200
AUT,sheep,meat,200
BEL,sheep,meat,200
FRA,sheep,meat,200
DEU,sheep,meat,200
LIE,sheep,meat,200
LUX,sheep,meat,200
MCO,sheep,meat,200
NLD,sheep,meat,200
CHE,sheep,meat,200
AUS,sheep,meat,200
CXR,sheep,meat,200
CCK,sheep,meat,200
HMD,sheep,meat,200
NZL,sheep,meat,200
NFK,sheep,meat,200
FJI,sheep,meat,125
NCL,sheep,meat,125
PNG,sheep,meat,125
SLB,sheep,meat,125
VUT,sheep,meat,125
GUM,sheep,meat,125
KIR,sheep,meat,125
MHL,sheep,meat,125
FSM,sheep,meat,125
NRU,sheep,meat,125
MNP,sheep,meat,125
PLW,sheep,meat,125
UMI,sheep,meat,125
ASM,sheep,meat,125
COK,sheep,meat,125
PYF,sheep,meat,125
NIU,sheep,meat,125
PCN,sheep,meat,125
WSM,sheep,meat,125
TKL,sheep,meat,125
TON,sheep,meat,125
TUV,sheep,meat,125
WLF,sheep,meat,125
XMI,sheep,meat,125
TWN,sheep,meat,125
DZA,sheep,milk,125
EGY,sheep,milk,125
LBY,sheep,milk,125
MAR,sheep,milk,125
SDN,sheep,milk,125
TUN,sheep,milk,125
ESH,sheep,milk,125
IOT,sheep,milk,125
BDI,sheep,milk,125
COM,sheep,milk,125
DJI,sheep,milk,125
ERI,sheep,milk,125
ETH,sheep,milk,125
ATF,sheep,milk,125
KEN,sheep,milk,125
MDG,sheep,milk,125
MWI,sheep,milk,125
MUS,sheep,milk,125
MYT,sheep,milk,125
MOZ,sheep,milk,125
REU,sheep,milk,125
RWA,sheep,milk,125
SYC,sheep,milk,125
SOM,sheep,milk,125
SSD,sheep,milk,125
UGA,sheep,milk,125
TZA,sheep,milk,125
ZMB,sheep,milk,125
ZWE,sheep,milk,125
AGO,sheep,milk,125
CMR,sheep,milk,125
CAF,sheep,milk,125
TCD,sheep,milk,125
COG,sheep,milk,125
COD,sheep,milk,125
GNQ,sheep,milk,125
GAB,sheep,milk,125
STP,sheep,milk,125
BWA,sheep,milk,125
SWZ,sheep,milk,125
LSO,sheep,milk,125
NAM,sheep,milk,125
ZAF,sheep,milk,125
BEN,sheep,milk,125
BFA,sheep,milk,125
CPV,sheep,milk,125
CIV,sheep,milk,125
GMB,sheep,milk,125
GHA,sheep,milk,125
GIN,sheep,milk,125
GNB,sheep,milk,125
LBR,sheep,milk,125
MLI,sheep,milk,125
MRT,sheep,milk,125
NER,sheep,milk,125
NGA,sheep,milk,125
SHN,sheep,milk,125
SEN,sheep,milk,125
SLE,sheep,milk,125
TGO,sheep,milk,125
AIA,sheep,milk,125
ATG,sheep,milk,125
ABW,sheep,milk,125
BHS,sheep,milk,125
BRB,sheep,milk,125
BES,sheep,milk,125
VGB,sheep,milk,125
CYM,sheep,milk,125
CUB,sheep,milk,125
CUW,sheep,milk,125
DMA,sheep,milk,125
DOM,sheep,milk,125
GRD,sheep,milk,125
GLP,sheep,milk,125
HTI,sheep,milk,125
JAM,sheep,milk,125
MTQ,sheep,milk,125
MSR,sheep,milk,125
PRI,sheep,milk,125
BLM,sheep,milk,125
KNA,sheep,milk,125
LCA,sheep,milk,125
MAF,sheep,milk,125
VCT,sheep,milk,125
SXM,sheep,milk,125
TTO,sheep,milk,125
TCA,sheep,milk,125
VIR,sheep,milk,125
BLZ,sheep,milk,125
CRI,sheep,milk,125
SLV,sheep,milk,125
GTM,sheep,milk,125
HND,sheep,milk,125
MEX,sheep,milk,125
NIC,sheep,milk,125
PAN,sheep,milk,125
ARG,sheep,milk,125
BOL,sheep,milk,125
BVT,sheep,milk,125
BRA,sheep,milk,125
CHL,sheep,milk,125
COL,sheep,milk,125
ECU,sheep,milk,125
FLK,sheep,milk,125
GUF,sheep,milk,125
GUY,sheep,milk,125
PRY,sheep,milk,125
PER,sheep,milk,125
SGS,sheep,milk,125
SUR,sheep,milk,125
URY,sheep,milk,125
VEN,sheep,milk,125
BMU,sheep,milk,200
CAN,sheep,milk,200
GRL,sheep,milk,200
SPM,sheep,milk,200
USA,sheep,milk,200
ATA,sheep,milk,125
KAZ,sheep,milk,125
KGZ,sheep,milk,125
TJK,sheep,milk,125
TKM,sheep,milk,125
UZB,sheep,milk,125
CHN,sheep,milk,125
HKG,sheep,milk,125
MAC,sheep,milk,125
PRK,sheep,milk,125
JPN,sheep,milk,200
MNG,sheep,milk,125
KOR,sheep,milk,125
BRN,sheep,milk,125
KHM,sheep,milk,125
IDN,sheep,milk,125
LAO,sheep,milk,125
MYS,sheep,milk,125
MMR,sheep,milk,125
PHL,sheep,milk,125
SGP,sheep,milk,125
THA,sheep,milk,125
TLS,sheep,milk,125
VNM,sheep,milk,125
AFG,sheep,milk,125
BGD,sheep,milk,125
BTN,sheep,milk,125
IND,sheep,milk,125
IRN,sheep,milk,125
MDV,sheep,milk,125
NPL,sheep,milk,125
PAK,sheep,milk,125
LKA,sheep,milk,125
ARM,sheep,milk,125
AZE,sheep,milk,125
BHR,sheep,milk,125
CYP,sheep,milk,125
GEO,sheep,milk,125
IRQ,sheep,milk,125
ISR,sheep,milk,125
JOR,sheep,milk,125
KWT,sheep,milk,125
LBN,sheep,milk,125
OMN,sheep,milk,125
QAT,sheep,milk,125
SAU,sheep,milk,125
PSE,sheep,milk,125
SYR,sheep,milk,125
TUR,sheep,milk,125
ARE,sheep,milk,125
YEM,sheep,milk,125
BLR,sheep,milk,200
BGR,sheep,milk,200
CZE,sheep,milk,200
HUN,sheep,milk,200
POL,sheep,milk,200
MDA,sheep,milk,200
ROU,sheep,milk,200
RUS,sheep,milk,200
SVK,sheep,milk,200
UKR,sheep,milk,200
ALA,sheep,milk,200
GGY,sheep,milk,200
JEY,sheep,milk,200
NA,sheep,milk,200
DNK,sheep,milk,200
EST,sheep,milk,200
FRO,sheep,milk,200
FIN,sheep,milk,200
ISL,sheep,milk,200
IRL,sheep,milk,200
IMN,sheep,milk,200
LVA,sheep,milk,200
LTU,sheep,milk,200
NOR,sheep,milk,200
SJM,sheep,milk,200
SWE,sheep,milk,200
GBR,sheep,milk,200
ALB,sheep,milk,200
AND,sheep,milk,200
BIH,sheep,milk,200
HRV,sheep,milk,200
GIB,sheep,milk,200
GRC,sheep,milk,200
VAT,sheep,milk,200
ITA,sheep,milk,200
MLT,sheep,milk,200
MNE,sheep,milk,200
MKD,sheep,milk,200
PRT,sheep,milk,200
SMR,sheep,milk,200
XKO,sheep,milk,200
SRB,sheep,milk,200
SVN,sheep,milk,200
ESP,sheep,milk,200
AUT,sheep,milk,200
BEL,sheep,milk,200
FRA,sheep,milk,200
DEU,sheep,milk,200
LIE,sheep,milk,200
LUX,sheep,milk,200
MCO,sheep,milk,200
NLD,sheep,milk,200
CHE,sheep,milk,200
AUS,sheep,milk,200
CXR,sheep,milk,200
CCK,sheep,milk,200
HMD,sheep,milk,200
NZL,sheep,milk,200
NFK,sheep,milk,200
FJI,sheep,milk,125
NCL,sheep,milk,125
PNG,sheep,milk,125
SLB,sheep,milk,125
VUT,sheep,milk,125
GUM,sheep,milk,125
KIR,sheep,milk,125
MHL,sheep,milk,125
FSM,sheep,milk,125
NRU,sheep,milk,125
MNP,sheep,milk,125
PLW,sheep,milk,125
UMI,sheep,milk,125
ASM,sheep,milk,125
COK,sheep,milk,125
PYF,sheep,milk,125
NIU,sheep,milk,125
PCN,sheep,milk,125
WSM,sheep,milk,125
TKL,sheep,milk,125
TON,sheep,milk,125
TUV,sheep,milk,125
WLF,sheep,milk,125
XMI,sheep,milk,125
TWN,sheep,milk,125
DZA,goats,milk,125
EGY,goats,milk,125
LBY,goats,milk,125
MAR,goats,milk,125
SDN,goats,milk,125
TUN,goats,milk,125
ESH,goats,milk,125
IOT,goats,milk,125
BDI,goats,milk,125
COM,goats,milk,125
DJI,goats,milk,125
ERI,goats,milk,125
ETH,goats,milk,125
ATF,goats,milk,125
KEN,goats,milk,125
MDG,goats,milk,125
MWI,goats,milk,125
MUS,goats,milk,125
MYT,goats,milk,125
MOZ,goats,milk,125
REU,goats,milk,125
RWA,goats,milk,125
SYC,goats,milk,125
SOM,goats,milk,125
SSD,goats,milk,125
UGA,goats,milk,125
TZA,goats,milk,125
ZMB,goats,milk,125
ZWE,goats,milk,125
AGO,goats,milk,125
CMR,goats,milk,125
CAF,goats,milk,125
TCD,goats,milk,125
COG,goats,milk,125
COD,goats,milk,125
GNQ,goats,milk,125
GAB,goats,milk,125
STP,goats,milk,125
BWA,goats,milk,125
SWZ,goats,milk,125
LSO,goats,milk,125
NAM,goats,milk,125
ZAF,goats,milk,125
BEN,goats,milk,125
BFA,goats,milk,125
CPV,goats,milk,125
CIV,goats,milk,125
GMB,goats,milk,125
GHA,goats,milk,125
GIN,goats,milk,125
GNB,goats,milk,125
LBR,goats,milk,125
MLI,goats,milk,125
MRT,goats,milk,125
NER,goats,milk,125
NGA,goats,milk,125
SHN,goats,milk,125
SEN,goats,milk,125
SLE,goats,milk,125
TGO,goats,milk,125
AIA,goats,milk,125
ATG,goats,milk,125
ABW,goats,milk,125
BHS,goats,milk,125
BRB,goats,milk,125
BES,goats,milk,125
VGB,goats,milk,125
CYM,goats,milk,125
CUB,goats,milk,125
CUW,goats,milk,125
DMA,goats,milk,125
DOM,goats,milk,125
GRD,goats,milk,125
GLP,goats,milk,125
HTI,goats,milk,125
JAM,goats,milk,125
MTQ,goats,milk,125
MSR,goats,milk,125
PRI,goats,milk,125
BLM,goats,milk,125
KNA,goats,milk,125
LCA,goats,milk,125
MAF,goats,milk,125
VCT,goats,milk,125
SXM,goats,milk,125
TTO,goats,milk,125
TCA,goats,milk,125
VIR,goats,milk,125
BLZ,goats,milk,125
CRI,goats,milk,125
SLV,goats,milk,125
GTM,goats,milk,125
HND,goats,milk,125
MEX,goats,milk,125
NIC,goats,milk,125
PAN,goats,milk,125
ARG,goats,milk,125
BOL,goats,milk,125
BVT,goats,milk,125
BRA,goats,milk,125
CHL,goats,milk,125
COL,goats,milk,125
ECU,goats,milk,125
FLK,goats,milk,125
GUF,goats,milk,125
GUY,goats,milk,125
PRY,goats,milk,125
PER,goats,milk,125
SGS,goats,milk,125
SUR,goats,milk,125
URY,goats,milk,125
VEN,goats,milk,125
BMU,goats,milk,125
CAN,goats,milk,125
GRL,goats,milk,125
SPM,goats,milk,125
USA,goats,milk,125
ATA,goats,milk,125
KAZ,goats,milk,125
KGZ,goats,milk,125
TJK,goats,milk,125
TKM,goats,milk,125
UZB,goats,milk,125
CHN,goats,milk,125
HKG,goats,milk,125
MAC,goats,milk,125
PRK,goats,milk,125
JPN,goats,milk,125
MNG,goats,milk,125
KOR,goats,milk,125
BRN,goats,milk,125
KHM,goats,milk,125
IDN,goats,milk,125
LAO,goats,milk,125
MYS,goats,milk,125
MMR,goats,milk,125
PHL,goats,milk,125
SGP,goats,milk,125
THA,goats,milk,125
TLS,goats,milk,125
VNM,goats,milk,125
AFG,goats,milk,125
BGD,goats,milk,125
BTN,goats,milk,125
IND,goats,milk,125
IRN,goats,milk,125
MDV,goats,milk,125
NPL,goats,milk,125
PAK,goats,milk,125
LKA,goats,milk,125
ARM,goats,milk,125
AZE,goats,milk,125
BHR,goats,milk,125
CYP,goats,milk,125
GEO,goats,milk,125
IRQ,goats,milk,125
ISR,goats,milk,125
JOR,goats,milk,125
KWT,goats,milk,125
LBN,goats,milk,125
OMN,goats,milk,125
QAT,goats,milk,125
SAU,goats,milk,125
PSE,goats,milk,125
SYR,goats,milk,125
TUR,goats,milk,125
ARE,goats,milk,125
YEM,goats,milk,125
BLR,goats,milk,125
BGR,goats,milk,125
CZE,goats,milk,125
HUN,goats,milk,125
POL,goats,milk,125
MDA,goats,milk,125
ROU,goats,milk,125
RUS,goats,milk,125
SVK,goats,milk,125
UKR,goats,milk,125
ALA,goats,milk,125
GGY,goats,milk,125
JEY,goats,milk,125
NA,goats,milk,125
DNK,goats,milk,125
EST,goats,milk,125
FRO,goats,milk,125
FIN,goats,milk,125
ISL,goats,milk,125
IRL,goats,milk,125
IMN,goats,milk,125
LVA,goats,milk,125
LTU,goats,milk,125
NOR,goats,milk,125
SJM,goats,milk,125
SWE,goats,milk,125
GBR,goats,milk,125
ALB,goats,milk,125
AND,goats,milk,125
BIH,goats,milk,125
HRV,goats,milk,125
GIB,goats,milk,125
GRC,goats,milk,125
VAT,goats,milk,125
ITA,goats,milk,125
MLT,goats,milk,125
MNE,goats,milk,125
MKD,goats,milk,125
PRT,goats,milk,125
SMR,goats,milk,125
XKO,goats,milk,125
SRB,goats,milk,125
SVN,goats,milk,125
ESP,goats,milk,125
AUT,goats,milk,125
BEL,goats,milk,125
FRA,goats,milk,125
DEU,goats,milk,125
LIE,goats,milk,125
LUX,goats,milk,125
MCO,goats,milk,125
NLD,goats,milk,125
CHE,goats,milk,125
AUS,goats,milk,125
CXR,goats,milk,125
CCK,goats,milk,125
HMD,goats,milk,125
NZL,goats,milk,125
NFK,goats,milk,125
FJI,goats,milk,125
NCL,goats,milk,125
PNG,goats,milk,125
SLB,goats,milk,125
VUT,goats,milk,125
GUM,goats,milk,125
KIR,goats,milk,125
MHL,goats,milk,125
FSM,goats,milk,125
NRU,goats,milk,125
MNP,goats,milk,125
PLW,goats,milk,125
UMI,goats,milk,125
ASM,goats,milk,125
COK,goats,milk,125
PYF,goats,milk,125
NIU,goats,milk,125
PCN,goats,milk,125
WSM,goats,milk,125
TKL,goats,milk,125
TON,goats,milk,125
TUV,goats,milk,125
WLF,goats,milk,125
XMI,goats,milk,125
TWN,goats,milk,125
DZA,goats,meat,125
EGY,goats,meat,125
LBY,goats,meat,125
MAR,goats,meat,125
SDN,goats,meat,125
TUN,goats,meat,125
ESH,goats,meat,125
IOT,goats,meat,125
BDI,goats,meat,125
COM,goats,meat,125
DJI,goats,meat,125
ERI,goats,meat,125
ETH,goats,meat,125
ATF,goats,meat,125
KEN,goats,meat,125
MDG,goats,meat,125
MWI,goats,meat,125
MUS,goats,meat,125
MYT,goats,meat,125
MOZ,goats,meat,125
REU,goats,meat,125
RWA,goats,meat,125
SYC,goats,meat,125
SOM,goats,meat,125
SSD,goats,meat,125
UGA,goats,meat,125
TZA,goats,meat,125
ZMB,goats,meat,125
ZWE,goats,meat,125
AGO,goats,meat,125
CMR,goats,meat,125
CAF,goats,meat,125
TCD,goats,meat,125
COG,goats,meat,125
COD,goats,meat,125
GNQ,goats,meat,125
GAB,goats,meat,125
STP,goats,meat,125
BWA,goats,meat,125
SWZ,goats,meat,125
LSO,goats,meat,125
NAM,goats,meat,125
ZAF,goats,meat,125
BEN,goats,meat,125
BFA,goats,meat,125
CPV,goats,meat,125
CIV,goats,meat,125
GMB,goats,meat,125
GHA,goats,meat,125
GIN,goats,meat,125
GNB,goats,meat,125
LBR,goats,meat,125
MLI,goats,meat,125
MRT,goats,meat,125
NER,goats,meat,125
NGA,goats,meat,125
SHN,goats,meat,125
SEN,goats,meat,125
SLE,goats,meat,125
TGO,goats,meat,125
AIA,goats,meat,125
ATG,goats,meat,125
ABW,goats,meat,125
BHS,goats,meat,125
BRB,goats,meat,125
BES,goats,meat,125
VGB,goats,meat,125
CYM,goats,meat,125
CUB,goats,meat,125
CUW,goats,meat,125
DMA,goats,meat,125
DOM,goats,meat,125
GRD,goats,meat,125
GLP,goats,meat,125
HTI,goats,meat,125
JAM,goats,meat,125
MTQ,goats,meat,125
MSR,goats,meat,125
PRI,goats,meat,125
BLM,goats,meat,125
KNA,goats,meat,125
LCA,goats,meat,125
MAF,goats,meat,125
VCT,goats,meat,125
SXM,goats,meat,125
TTO,goats,meat,125
TCA,goats,meat,125
VIR,goats,meat,125
BLZ,goats,meat,125
CRI,goats,meat,125
SLV,goats,meat,125
GTM,goats,meat,125
HND,goats,meat,125
MEX,goats,meat,125
NIC,goats,meat,125
PAN,goats,meat,125
ARG,goats,meat,125
BOL,goats,meat,125
BVT,goats,meat,125
BRA,goats,meat,125
CHL,goats,meat,125
COL,goats,meat,125
ECU,goats,meat,125
FLK,goats,meat,125
GUF,goats,meat,125
GUY,goats,meat,125
PRY,goats,meat,125
PER,goats,meat,125
SGS,goats,meat,125
SUR,goats,meat,125
URY,goats,meat,125
VEN,goats,meat,125
BMU,goats,meat,125
CAN,goats,meat,125
GRL,goats,meat,125
SPM,goats,meat,125
USA,goats,meat,125
ATA,goats,meat,125
KAZ,goats,meat,125
KGZ,goats,meat,125
TJK,goats,meat,125
TKM,goats,meat,125
UZB,goats,meat,125
CHN,goats,meat,125
HKG,goats,meat,125
MAC,goats,meat,125
PRK,goats,meat,125
JPN,goats,meat,125
MNG,goats,meat,125
KOR,goats,meat,125
BRN,goats,meat,125
KHM,goats,meat,125
IDN,goats,meat,125
LAO,goats,meat,125
MYS,goats,meat,125
MMR,goats,meat,125
PHL,goats,meat,125
SGP,goats,meat,125
THA,goats,meat,125
TLS,goats,meat,125
VNM,goats,meat,125
AFG,goats,meat,125
BGD,goats,meat,125
BTN,goats,meat,125
IND,goats,meat,125
IRN,goats,meat,125
MDV,goats,meat,125
NPL,goats,meat,125
PAK,goats,meat,125
LKA,goats,meat,125
ARM,goats,meat,125
AZE,goats,meat,125
BHR,goats,meat,125
CYP,goats,meat,125
GEO,goats,meat,125
IRQ,goats,meat,125
ISR,goats,meat,125
JOR,goats,meat,125
KWT,goats,meat,125
LBN,goats,meat,125
OMN,goats,meat,125
QAT,goats,meat,125
SAU,goats,meat,125
PSE,goats,meat,125
SYR,goats,meat,125
TUR,goats,meat,125
ARE,goats,meat,125
YEM,goats,meat,125
BLR,goats,meat,125
BGR,goats,meat,125
CZE,goats,meat,125
HUN,goats,meat,125
POL,goats,meat,125
MDA,goats,meat,125
ROU,goats,meat,125
RUS,goats,meat,125
SVK,goats,meat,125
UKR,goats,meat,125
ALA,goats,meat,125
GGY,goats,meat,125
JEY,goats,meat,125
NA,goats,meat,125
DNK,goats,meat,125
EST,goats,meat,125
FRO,goats,meat,125
FIN,goats,meat,125
ISL,goats,meat,125
IRL,goats,meat,125
IMN,goats,meat,125
LVA,goats,meat,125
LTU,goats,meat,125
NOR,goats,meat,125
SJM,goats,meat,125
SWE,goats,meat,125
GBR,goats,meat,125
ALB,goats,meat,125
AND,goats,meat,125
BIH,goats,meat,125
HRV,goats,meat,125
GIB,goats,meat,125
GRC,goats,meat,125
VAT,goats,meat,125
ITA,goats,meat,125
MLT,goats,meat,125
MNE,goats,meat,125
MKD,goats,meat,125
PRT,goats,meat,125
SMR,goats,meat,125
XKO,goats,meat,125
SRB,goats,meat,125
SVN,goats,meat,125
ESP,goats,meat,125
AUT,goats,meat,125
BEL,goats,meat,125
FRA,goats,meat,125
DEU,goats,meat,125
LIE,goats,meat,125
LUX,goats,meat,125
MCO,goats,meat,125
NLD,goats,meat,125
CHE,goats,meat,125
AUS,goats,meat,125
CXR,goats,meat,125
CCK,goats,meat,125
HMD,goats,meat,125
NZL,goats,meat,125
NFK,goats,meat,125
FJI,goats,meat,125
NCL,goats,meat,125
PNG,goats,meat,125
SLB,goats,meat,125
VUT,goats,meat,125
GUM,goats,meat,125
KIR,goats,meat,125
MHL,goats,meat,125
FSM,goats,meat,125
NRU,goats,meat,125
MNP,goats,meat,125
PLW,goats,meat,125
UMI,goats,meat,125
ASM,goats,meat,125
COK,goats,meat,125
PYF,goats,meat,125
NIU,goats,meat,125
PCN,goats,meat,125
WSM,goats,meat,125
TKL,goats,meat,125
TON,goats,meat,125
TUV,goats,meat,125
WLF,goats,meat,125
XMI,goats,meat,125
TWN,goats,meat,125
