Country,Livestock,Live_Weight,Carcass_Weight,Conversion_Pc,rgn_abbr,region,iso3c
Denmark,Rabbits,3000,NA,NA,WE,WESTERN EUROPE,DNK
Djibouti,Cattle,240,110,0.4583333333333333,SSA,SUB-SAHARAN AFRICA,DJI
Djibouti,Sheep,21,10,0.47619047619047616,SSA,SUB-SAHARAN AFRICA,DJI
Djibouti,Goats,27,12,0.4444444444444444,SSA,SUB-SAHARAN AFRICA,DJI
Djibouti,Camels,340,150,0.4411764705882353,SSA,SUB-SAHARAN AFRICA,DJI
Dominica,Cattle,360,180,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,DMA
Dominica,Sheep,30,14,0.4666666666666667,LAC,LATIN AMERICA AND THE CARIBBEAN,DMA
Dominica,Goats,26,12,0.46153846153846156,LAC,LATIN AMERICA AND THE CARIBBEAN,DMA
Dominica,Pigs,90,60,0.6666666666666666,LAC,LATIN AMERICA AND THE CARIBBEAN,DMA
Dominica,Chickens,1586,1000,0.6305170239596469,LAC,LATIN AMERICA AND THE CARIBBEAN,DMA
Ecuador,Cattle,460,230,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,ECU
Ecuador,Sheep,50,30,0.6,LAC,LATIN AMERICA AND THE CARIBBEAN,ECU
Ecuador,Goats,40,24,0.6,LAC,LATIN AMERICA AND THE CARIBBEAN,ECU
Ecuador,Pigs,90,68,0.7555555555555555,LAC,LATIN AMERICA AND THE CARIBBEAN,ECU
Ecuador,Chickens,2000,1500,0.75,LAC,LATIN AMERICA AND THE CARIBBEAN,ECU
Ecuador,Ducks,NA,1300,NA,LAC,LATIN AMERICA AND THE CARIBBEAN,ECU
Ecuador,Geese,NA,1400,NA,LAC,LATIN AMERICA AND THE CARIBBEAN,ECU
Ecuador,Rabbits,2000,800,0.4,LAC,LATIN AMERICA AND THE CARIBBEAN,ECU
Ecuador,Cattle,520,261,0.5019230769230769,LAC,LATIN AMERICA AND THE CARIBBEAN,ECU
Ecuador,Sheep,40,18,0.45,LAC,LATIN AMERICA AND THE CARIBBEAN,ECU
Ecuador,Chickens,1700,1300,0.7647058823529411,LAC,LATIN AMERICA AND THE CARIBBEAN,ECU
Egypt,Cattle,247,150,0.6072874493927125,NENA,NEAR EAST AND NORTH AFRICA,EGY
Egypt,Buffaloes,285,136,0.47719298245614034,NENA,NEAR EAST AND NORTH AFRICA,EGY
Egypt,Sheep,54,24,0.4444444444444444,NENA,NEAR EAST AND NORTH AFRICA,EGY
Egypt,Goats,38,18,0.47368421052631576,NENA,NEAR EAST AND NORTH AFRICA,EGY
Egypt,Pigs,55,43,0.7818181818181819,NENA,NEAR EAST AND NORTH AFRICA,EGY
Egypt,Chickens,1340,1082,0.8074626865671641,NENA,NEAR EAST AND NORTH AFRICA,EGY
Egypt,Ducks,NA,2600,NA,NENA,NEAR EAST AND NORTH AFRICA,EGY
Egypt,Geese,NA,4200,NA,NENA,NEAR EAST AND NORTH AFRICA,EGY
Egypt,Turkeys,6700,5000,0.746268656716418,NENA,NEAR EAST AND NORTH AFRICA,EGY
Egypt,Camels,584,279,0.4777397260273973,NENA,NEAR EAST AND NORTH AFRICA,EGY
Egypt,Rabbits,1800,1200,0.6666666666666666,NENA,NEAR EAST AND NORTH AFRICA,EGY
El-Salvador,Cattle,318,165,0.5188679245283019,LAC,LATIN AMERICA AND THE CARIBBEAN,SLV
El-Salvador,Sheep,30,15,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,SLV
El-Salvador,Goats,30,15,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,SLV
El-Salvador,Pigs,90,49,0.5444444444444444,LAC,LATIN AMERICA AND THE CARIBBEAN,SLV
El-Salvador,Chickens,1591,1352,0.8497800125707102,LAC,LATIN AMERICA AND THE CARIBBEAN,SLV
El-Salvador,Sheep,35,19,0.5428571428571428,LAC,LATIN AMERICA AND THE CARIBBEAN,SLV
Eritrea,Cattle,213,106,0.49765258215962443,SSA,SUB-SAHARAN AFRICA,ERI
Eritrea,Sheep,21,9.8,0.4666666666666667,SSA,SUB-SAHARAN AFRICA,ERI
Eritrea,Goats,18,8.4,0.4666666666666667,SSA,SUB-SAHARAN AFRICA,ERI
Eritrea,Chickens,1224,780,0.6372549019607843,SSA,SUB-SAHARAN AFRICA,ERI
Eritrea,Camels,300,120,0.4,SSA,SUB-SAHARAN AFRICA,ERI
Spain,Cattle,475,250,0.5263157894736842,WE,WESTERN EUROPE,ESP
Spain,Sheep,22,11,0.5,WE,WESTERN EUROPE,ESP
Spain,Goats,19,7.9,0.41578947368421054,WE,WESTERN EUROPE,ESP
Spain,Pigs,97,78,0.8041237113402062,WE,WESTERN EUROPE,ESP
Spain,Chickens,2029,1522,0.7501232134056185,WE,WESTERN EUROPE,ESP
Spain,Turkeys,4800,4000,0.8333333333333334,WE,WESTERN EUROPE,ESP
Spain,Horses,371,187,0.5040431266846361,WE,WESTERN EUROPE,ESP
Spain,Rabbits,1842,1228,0.6666666666666666,WE,WESTERN EUROPE,ESP
Estonia,Cattle,258,147,0.5697674418604651,WE,WESTERN EUROPE,EST
Estonia,Sheep,46,20,0.43478260869565216,WE,WESTERN EUROPE,EST
Estonia,Pigs,86,66,0.7674418604651163,WE,WESTERN EUROPE,EST
Estonia,Chickens,1321,1016,0.7691143073429221,WE,WESTERN EUROPE,EST
Estonia,Rabbits,2084,1667,0.7999040307101728,WE,WESTERN EUROPE,EST
Fiji,Cattle,380,190,0.5,OCE,OCEANIA,FJI
Fiji,Sheep,30,15,0.5,OCE,OCEANIA,FJI
Fiji,Goats,25,11,0.44,OCE,OCEANIA,FJI
Fiji,Pigs,70,45,0.6428571428571429,OCE,OCEANIA,FJI
Fiji,Chickens,1812,1292,0.7130242825607064,OCE,OCEANIA,FJI
Fiji,Ducks,NA,1400,NA,OCE,OCEANIA,FJI
Fiji,Turkeys,1900,1500,0.7894736842105263,OCE,OCEANIA,FJI
Finland,Cattle,466,242,0.51931330472103,WE,WESTERN EUROPE,FIN
Finland,Sheep,44,20,0.45454545454545453,WE,WESTERN EUROPE,FIN
Finland,Pigs,104,78,0.75,WE,WESTERN EUROPE,FIN
Finland,Chickens,1575,1184,0.7517460317460317,WE,WESTERN EUROPE,FIN
Finland,Horses,524,273,0.5209923664122137,WE,WESTERN EUROPE,FIN
Monaco,Cattle,521,276,0.5297504798464492,WE,WESTERN EUROPE,MCO
Monaco,Sheep,35,17,0.4857142857142857,WE,WESTERN EUROPE,MCO
Monaco,Goats,13,6.7,0.5153846153846154,WE,WESTERN EUROPE,MCO
Monaco,Pigs,114,85,0.7456140350877193,WE,WESTERN EUROPE,MCO
Monaco,Chickens,1756,1317,0.75,WE,WESTERN EUROPE,MCO
Monaco,Geese,NA,3640,NA,WE,WESTERN EUROPE,MCO
Monaco,Turkeys,7568,5676,0.75,WE,WESTERN EUROPE,MCO
Monaco,Horses,530,288,0.5433962264150943,WE,WESTERN EUROPE,MCO
Monaco,Rabbits,2000,1500,0.75,WE,WESTERN EUROPE,MCO
Gabon,Cattle,265,132,0.4981132075471698,SSA,SUB-SAHARAN AFRICA,GAB
Gabon,Sheep,26,12,0.46153846153846156,SSA,SUB-SAHARAN AFRICA,GAB
Gabon,Goats,24,10,0.4166666666666667,SSA,SUB-SAHARAN AFRICA,GAB
Gabon,Pigs,40,28,0.7,SSA,SUB-SAHARAN AFRICA,GAB
Gabon,Chickens,1100,800,0.7272727272727273,SSA,SUB-SAHARAN AFRICA,GAB
Gabon,Rabbits,1650,1200,0.7272727272727273,SSA,SUB-SAHARAN AFRICA,GAB
Gambia,Cattle,240,120,0.5,SSA,SUB-SAHARAN AFRICA,GMB
Gambia,Sheep,22,11,0.5,SSA,SUB-SAHARAN AFRICA,GMB
Gambia,Goats,22,11,0.5,SSA,SUB-SAHARAN AFRICA,GMB
Gambia,Pigs,50,40,0.8,SSA,SUB-SAHARAN AFRICA,GMB
Gambia,Chickens,1380,1000,0.7246376811594203,SSA,SUB-SAHARAN AFRICA,GMB
Georgia,Cattle,280,117,0.41785714285714287,NENA,NEAR EAST AND NORTH AFRICA,GEO
Georgia,Sheep,30,12,0.4,NENA,NEAR EAST AND NORTH AFRICA,GEO
Georgia,Pigs,100,70,0.7,NENA,NEAR EAST AND NORTH AFRICA,GEO
Georgia,Chickens,900,650,0.7222222222222222,NENA,NEAR EAST AND NORTH AFRICA,GEO
Georgia,Rabbits,2166,1666,0.7691597414589104,NENA,NEAR EAST AND NORTH AFRICA,GEO
Germany,Cattle,555,295,0.5315315315315315,WE,WESTERN EUROPE,DEU
Germany,Sheep,40,19,0.475,WE,WESTERN EUROPE,DEU
Germany,Goats,37,18,0.4864864864864865,WE,WESTERN EUROPE,DEU
Germany,Pigs,117,90,0.7692307692307693,WE,WESTERN EUROPE,DEU
Germany,Chickens,1750,1280,0.7314285714285714,WE,WESTERN EUROPE,DEU
Germany,Ducks,NA,1960,NA,WE,WESTERN EUROPE,DEU
Germany,Turkeys,13750,11140,0.8101818181818182,WE,WESTERN EUROPE,DEU
Germany,Horses,528,264,0.5,WE,WESTERN EUROPE,DEU
Germany,Rabbits,2400,1600,0.6666666666666666,WE,WESTERN EUROPE,DEU
Ghana,Cattle,230,115,0.5,SSA,SUB-SAHARAN AFRICA,GHA
Ghana,Sheep,22,11,0.5,SSA,SUB-SAHARAN AFRICA,GHA
Ghana,Pigs,35,28,0.8,SSA,SUB-SAHARAN AFRICA,GHA
Ghana,Chickens,1240,900,0.7258064516129032,SSA,SUB-SAHARAN AFRICA,GHA
Greece,Cattle,424,221,0.5212264150943396,WE,WESTERN EUROPE,GRC
Greece,Sheep,22,11,0.5,WE,WESTERN EUROPE,GRC
Greece,Goats,20,10,0.5,WE,WESTERN EUROPE,GRC
Greece,Pigs,79,60,0.759493670886076,WE,WESTERN EUROPE,GRC
Greece,Chickens,1500,1100,0.7333333333333333,WE,WESTERN EUROPE,GRC
Greece,Ducks,NA,2100,NA,WE,WESTERN EUROPE,GRC
Greece,Geese,NA,4200,NA,WE,WESTERN EUROPE,GRC
Greece,Turkeys,5500,4200,0.7636363636363637,WE,WESTERN EUROPE,GRC
Greece,Horses,360,180,0.5,WE,WESTERN EUROPE,GRC
Greece,Rabbits,2015,1515,0.7518610421836228,WE,WESTERN EUROPE,GRC
Grenada,Cattle,303,151,0.49834983498349833,LAC,LATIN AMERICA AND THE CARIBBEAN,GRD
Grenada,Sheep,33,16,0.48484848484848486,LAC,LATIN AMERICA AND THE CARIBBEAN,GRD
Grenada,Goats,22,11,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,GRD
Grenada,Pigs,79,56,0.7088607594936709,LAC,LATIN AMERICA AND THE CARIBBEAN,GRD
Grenada,Chickens,1729,1000,0.578368999421631,LAC,LATIN AMERICA AND THE CARIBBEAN,GRD
Guadeloupe,Cattle,418,209,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,GLP
Guadeloupe,Sheep,24,16,0.6666666666666666,LAC,LATIN AMERICA AND THE CARIBBEAN,GLP
Guadeloupe,Goats,26,13,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,GLP
Guadeloupe,Pigs,83,59,0.7108433734939759,LAC,LATIN AMERICA AND THE CARIBBEAN,GLP
Guadeloupe,Chickens,1500,1013,0.6753333333333333,LAC,LATIN AMERICA AND THE CARIBBEAN,GLP
Guadeloupe,Ducks,NA,1400,NA,LAC,LATIN AMERICA AND THE CARIBBEAN,GLP
Guadeloupe,Turkeys,5049,3091,0.6122004357298475,LAC,LATIN AMERICA AND THE CARIBBEAN,GLP
Guadeloupe,Horses,250,125,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,GLP
Guadeloupe,Rabbits,1800,1533,0.8516666666666667,LAC,LATIN AMERICA AND THE CARIBBEAN,GLP
Guatemala,Cattle,362,181,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,GTM
Guatemala,Sheep,30,15,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,GTM
Guatemala,Goats,30,15,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,GTM
Guatemala,Pigs,81,74,0.9135802469135802,LAC,LATIN AMERICA AND THE CARIBBEAN,GTM
Guatemala,Chickens,2048,1649,0.80517578125,LAC,LATIN AMERICA AND THE CARIBBEAN,GTM
Guatemala,Horses,250,126,0.504,LAC,LATIN AMERICA AND THE CARIBBEAN,GTM
Equatorial-Guinea,Cattle,220,110,0.5,SSA,SUB-SAHARAN AFRICA,GNQ
Equatorial-Guinea,Sheep,22,11,0.5,SSA,SUB-SAHARAN AFRICA,GNQ
Equatorial-Guinea,Goats,22,11,0.5,SSA,SUB-SAHARAN AFRICA,GNQ
Equatorial-Guinea,Pigs,60,45,0.75,SSA,SUB-SAHARAN AFRICA,GNQ
Equatorial-Guinea,Chickens,1100,800,0.7272727272727273,SSA,SUB-SAHARAN AFRICA,GNQ
Guinea,Cattle,250,109,0.436,SSA,SUB-SAHARAN AFRICA,GIN
Guinea,Sheep,25,12,0.48,SSA,SUB-SAHARAN AFRICA,GIN
Guinea,Goats,25,16,0.64,SSA,SUB-SAHARAN AFRICA,GIN
Guinea,Pigs,80,47,0.5875,SSA,SUB-SAHARAN AFRICA,GIN
Guinea,Chickens,1200,900,0.75,SSA,SUB-SAHARAN AFRICA,GIN
Guinea-Bissau,Cattle,180,85,0.4722222222222222,SSA,SUB-SAHARAN AFRICA,GNB
Guinea-Bissau,Sheep,19,9,0.47368421052631576,SSA,SUB-SAHARAN AFRICA,GNB
Guinea-Bissau,Goats,17,8,0.47058823529411764,SSA,SUB-SAHARAN AFRICA,GNB
Guinea-Bissau,Pigs,45,25,0.5555555555555556,SSA,SUB-SAHARAN AFRICA,GNB
Guinea-Bissau,Chickens,1000,600,0.6,SSA,SUB-SAHARAN AFRICA,GNB
Guyana,Cattle,318,159,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,GUY
Guyana,Sheep,20,10,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,GUY
Guyana,Goats,21,10,0.47619047619047616,LAC,LATIN AMERICA AND THE CARIBBEAN,GUY
Guyana,Pigs,78,50,0.6410256410256411,LAC,LATIN AMERICA AND THE CARIBBEAN,GUY
Guyana,Chickens,1400,1099,0.785,LAC,LATIN AMERICA AND THE CARIBBEAN,GUY
French-Guiana,Cattle,378,177,0.46825396825396826,LAC,LATIN AMERICA AND THE CARIBBEAN,GUF
French-Guiana,Sheep,26,12,0.46153846153846156,LAC,LATIN AMERICA AND THE CARIBBEAN,GUF
French-Guiana,Goats,22,10,0.45454545454545453,LAC,LATIN AMERICA AND THE CARIBBEAN,GUF
French-Guiana,Pigs,98,91,0.9285714285714286,LAC,LATIN AMERICA AND THE CARIBBEAN,GUF
French-Guiana,Chickens,1381,1108,0.8023171614771905,LAC,LATIN AMERICA AND THE CARIBBEAN,GUF
French-Guiana,Ducks,NA,1400,NA,LAC,LATIN AMERICA AND THE CARIBBEAN,GUF
Haiti,Cattle,280,140,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,HTI
Haiti,Sheep,30,15,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,HTI
Haiti,Goats,30,15,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,HTI
Haiti,Pigs,90,59,0.6555555555555556,LAC,LATIN AMERICA AND THE CARIBBEAN,HTI
Haiti,Ducks,NA,1000,NA,LAC,LATIN AMERICA AND THE CARIBBEAN,HTI
Haiti,Geese,NA,1500,NA,LAC,LATIN AMERICA AND THE CARIBBEAN,HTI
Haiti,Turkeys,2000,1500,0.75,LAC,LATIN AMERICA AND THE CARIBBEAN,HTI
Haiti,Horses,400,200,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,HTI
Honduras,Cattle,290,154,0.5310344827586206,LAC,LATIN AMERICA AND THE CARIBBEAN,HND
Honduras,Sheep,30,15,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,HND
Honduras,Goats,30,15,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,HND
Honduras,Pigs,45,33,0.7333333333333333,LAC,LATIN AMERICA AND THE CARIBBEAN,HND
Honduras,Chickens,1300,999,0.7684615384615384,LAC,LATIN AMERICA AND THE CARIBBEAN,HND
Honduras,Horses,250,125,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,HND
Hong-Kong,Cattle,468,234,0.5,ESEA,EAST ASIA AND SOUTHEAST ASIA,HKG
Hong-Kong,Sheep,38,19,0.5,ESEA,EAST ASIA AND SOUTHEAST ASIA,HKG
Hong-Kong,Goats,24,12,0.5,ESEA,EAST ASIA AND SOUTHEAST ASIA,HKG
Hong-Kong,Pigs,84,57,0.6785714285714286,ESEA,EAST ASIA AND SOUTHEAST ASIA,HKG
Hong-Kong,Chickens,1788,1431,0.8003355704697986,ESEA,EAST ASIA AND SOUTHEAST ASIA,HKG
Hong-Kong,Ducks,NA,1628,NA,ESEA,EAST ASIA AND SOUTHEAST ASIA,HKG
Hungary,Cattle,423,243,0.574468085106383,EE,EASTERN EUROPE,HUN
Hungary,Sheep,25,12,0.48,EE,EASTERN EUROPE,HUN
Hungary,Pigs,117,97,0.8290598290598291,EE,EASTERN EUROPE,HUN
Hungary,Chickens,1891,1419,0.7503966155473295,EE,EASTERN EUROPE,HUN
Hungary,Ducks,NA,2312,NA,EE,EASTERN EUROPE,HUN
Hungary,Geese,NA,4209,NA,EE,EASTERN EUROPE,HUN
Hungary,Turkeys,8016,6012,0.75,EE,EASTERN EUROPE,HUN
Hungary,Horses,450,NA,NA,EE,EASTERN EUROPE,HUN
Hungary,Rabbits,2578,1418,0.5500387897595035,EE,EASTERN EUROPE,HUN
Iceland,Cattle,226,136,0.6017699115044248,WE,WESTERN EUROPE,ISL
Iceland,Sheep,32,15,0.46875,WE,WESTERN EUROPE,ISL
Iceland,Pigs,80,60,0.75,WE,WESTERN EUROPE,ISL
Iceland,Chickens,1641,1224,0.7458866544789763,WE,WESTERN EUROPE,ISL
Iceland,Horses,193,100,0.5181347150259067,WE,WESTERN EUROPE,ISL
India,Cattle,205,102,0.4975609756097561,SA,SOUTH ASIA,IND
India,Buffaloes,310,138,0.44516129032258067,SA,SOUTH ASIA,IND
India,Sheep,22,12,0.5454545454545454,SA,SOUTH ASIA,IND
India,Goats,18,10,0.5555555555555556,SA,SOUTH ASIA,IND
India,Pigs,50,35,0.7,SA,SOUTH ASIA,IND
India,Chickens,1200,900,0.75,SA,SOUTH ASIA,IND
Timor-Leste,Cattle,400,200,0.5,ESEA,EAST ASIA AND SOUTHEAST ASIA,TLS
Timor-Leste,Buffaloes,356,165,0.46348314606741575,ESEA,EAST ASIA AND SOUTHEAST ASIA,TLS
Timor-Leste,Sheep,21,10,0.47619047619047616,ESEA,EAST ASIA AND SOUTHEAST ASIA,TLS
Timor-Leste,Goats,21,10,0.47619047619047616,ESEA,EAST ASIA AND SOUTHEAST ASIA,TLS
Timor-Leste,Pigs,68,55,0.8088235294117647,ESEA,EAST ASIA AND SOUTHEAST ASIA,TLS
Timor-Leste,Chickens,1100,800,0.7272727272727273,ESEA,EAST ASIA AND SOUTHEAST ASIA,TLS
Timor-Leste,Ducks,NA,900,NA,ESEA,EAST ASIA AND SOUTHEAST ASIA,TLS
Timor-Leste,Horses,250,125,0.5,ESEA,EAST ASIA AND SOUTHEAST ASIA,TLS
Iran,Cattle,280,140,0.5,SA,SOUTH ASIA,IRN
Iran,Buffaloes,350,160,0.45714285714285713,SA,SOUTH ASIA,IRN
Iran,Sheep,36,18,0.5,SA,SOUTH ASIA,IRN
Iran,Goats,27,14,0.5185185185185185,SA,SOUTH ASIA,IRN
Iran,Chickens,1800,1400,0.7777777777777778,SA,SOUTH ASIA,IRN
Iran,Ducks,2500,2000,0.8,SA,SOUTH ASIA,IRN
Iran,Geese,3200,2500,0.78125,SA,SOUTH ASIA,IRN
Iran,Turkeys,4000,3000,0.75,SA,SOUTH ASIA,IRN
Iran,Camels,400,200,0.5,SA,SOUTH ASIA,IRN
Iraq,Cattle,244,135,0.5532786885245902,NENA,NEAR EAST AND NORTH AFRICA,IRQ
Iraq,Buffaloes,330,150,0.45454545454545453,NENA,NEAR EAST AND NORTH AFRICA,IRQ
Iraq,Sheep,34,16,0.47058823529411764,NENA,NEAR EAST AND NORTH AFRICA,IRQ
Iraq,Goats,25,12,0.48,NENA,NEAR EAST AND NORTH AFRICA,IRQ
Iraq,Chickens,1300,1000,0.7692307692307693,NENA,NEAR EAST AND NORTH AFRICA,IRQ
Iraq,Camels,500,175,0.35,NENA,NEAR EAST AND NORTH AFRICA,IRQ
Ireland,Cattle,612,318,0.5196078431372549,WE,WESTERN EUROPE,IRL
Ireland,Sheep,42,21,0.5,WE,WESTERN EUROPE,IRL
Ireland,Pigs,92,69,0.75,WE,WESTERN EUROPE,IRL
Ireland,Chickens,1540,1155,0.75,WE,WESTERN EUROPE,IRL
Ireland,Ducks,NA,2400,NA,WE,WESTERN EUROPE,IRL
Ireland,Geese,NA,4300,NA,WE,WESTERN EUROPE,IRL
Ireland,Turkeys,7900,5925,0.75,WE,WESTERN EUROPE,IRL
Ireland,Horses,509,244,0.4793713163064833,WE,WESTERN EUROPE,IRL
Palestinian-Territories,Cattle,661,352,0.5325264750378215,NENA,NEAR EAST AND NORTH AFRICA,PSE
Palestinian-Territories,Sheep,38,19,0.5,NENA,NEAR EAST AND NORTH AFRICA,PSE
Palestinian-Territories,Goats,33,15,0.45454545454545453,NENA,NEAR EAST AND NORTH AFRICA,PSE
Palestinian-Territories,Pigs,100,76,0.76,NENA,NEAR EAST AND NORTH AFRICA,PSE
Palestinian-Territories,Chickens,1364,1051,0.7705278592375366,NENA,NEAR EAST AND NORTH AFRICA,PSE
Palestinian-Territories,Ducks,NA,1300,NA,NENA,NEAR EAST AND NORTH AFRICA,PSE
Palestinian-Territories,Geese,NA,2894,NA,NENA,NEAR EAST AND NORTH AFRICA,PSE
Palestinian-Territories,Turkeys,8016,6341,0.7910429141716567,NENA,NEAR EAST AND NORTH AFRICA,PSE
Palestinian-Territories,Camels,320,159,0.496875,NENA,NEAR EAST AND NORTH AFRICA,PSE
Italy,Cattle,441,247,0.5600907029478458,WE,WESTERN EUROPE,ITA
Italy,Buffaloes,359,178,0.4958217270194986,WE,WESTERN EUROPE,ITA
Italy,Sheep,16,9.2,0.575,WE,WESTERN EUROPE,ITA
Italy,Goats,14,8.3,0.5928571428571429,WE,WESTERN EUROPE,ITA
Italy,Pigs,141,111,0.7872340425531915,WE,WESTERN EUROPE,ITA
Italy,Chickens,2118,1590,0.7507082152974505,WE,WESTERN EUROPE,ITA
Italy,Turkeys,11200,8385,0.7486607142857142,WE,WESTERN EUROPE,ITA
Italy,Horses,412,218,0.529126213592233,WE,WESTERN EUROPE,ITA
Italy,Rabbits,2000,1500,0.75,WE,WESTERN EUROPE,ITA
Jamaica,Cattle,436,218,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,JAM
Jamaica,Sheep,37,17,0.4594594594594595,LAC,LATIN AMERICA AND THE CARIBBEAN,JAM
Jamaica,Goats,26,11,0.4230769230769231,LAC,LATIN AMERICA AND THE CARIBBEAN,JAM
Jamaica,Pigs,97,64,0.6597938144329897,LAC,LATIN AMERICA AND THE CARIBBEAN,JAM
Jamaica,Chickens,1830,1455,0.7950819672131147,LAC,LATIN AMERICA AND THE CARIBBEAN,JAM
Jamaica,Horses,300,150,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,JAM
Japan,Cattle,717,394,0.5495118549511855,ESEA,EAST ASIA AND SOUTHEAST ASIA,JPN
Japan,Sheep,52,26,0.5,ESEA,EAST ASIA AND SOUTHEAST ASIA,JPN
Japan,Goats,62,27,0.43548387096774194,ESEA,EAST ASIA AND SOUTHEAST ASIA,JPN
Japan,Pigs,108,75,0.6944444444444444,ESEA,EAST ASIA AND SOUTHEAST ASIA,JPN
Japan,Chickens,2591,1819,0.702045542261675,ESEA,EAST ASIA AND SOUTHEAST ASIA,JPN
Japan,Turkeys,4000,3000,0.75,ESEA,EAST ASIA AND SOUTHEAST ASIA,JPN
Japan,Horses,780,373,0.4782051282051282,ESEA,EAST ASIA AND SOUTHEAST ASIA,JPN
Jordan,Cattle,310,165,0.532258064516129,NENA,NEAR EAST AND NORTH AFRICA,JOR
Jordan,Sheep,29,14,0.4827586206896552,NENA,NEAR EAST AND NORTH AFRICA,JOR
Jordan,Goats,24,11,0.4583333333333333,NENA,NEAR EAST AND NORTH AFRICA,JOR
Jordan,Chickens,1500,1100,0.7333333333333333,NENA,NEAR EAST AND NORTH AFRICA,JOR
Jordan,Ducks,NA,2800,NA,NENA,NEAR EAST AND NORTH AFRICA,JOR
Jordan,Geese,NA,2800,NA,NENA,NEAR EAST AND NORTH AFRICA,JOR
Jordan,Turkeys,5000,4000,0.8,NENA,NEAR EAST AND NORTH AFRICA,JOR
Jordan,Camels,175,120,0.6857142857142857,NENA,NEAR EAST AND NORTH AFRICA,JOR
Jordan,Rabbits,2000,1200,0.6,NENA,NEAR EAST AND NORTH AFRICA,JOR
Kazakhstan,Cattle,296,157,0.5304054054054054,NENA,NEAR EAST AND NORTH AFRICA,KAZ
Kazakhstan,Sheep,35,16,0.45714285714285713,NENA,NEAR EAST AND NORTH AFRICA,KAZ
Kazakhstan,Goats,36,16,0.4444444444444444,NENA,NEAR EAST AND NORTH AFRICA,KAZ
Kazakhstan,Pigs,80,51,0.6375,NENA,NEAR EAST AND NORTH AFRICA,KAZ
Kazakhstan,Chickens,1481,1075,0.7258609047940581,NENA,NEAR EAST AND NORTH AFRICA,KAZ
Kazakhstan,Horses,315,172,0.546031746031746,NENA,NEAR EAST AND NORTH AFRICA,KAZ
Kazakhstan,Rabbits,2113,1056,0.4997633696166588,NENA,NEAR EAST AND NORTH AFRICA,KAZ
Kenya,Cattle,259,129,0.4980694980694981,SSA,SUB-SAHARAN AFRICA,KEN
Kenya,Sheep,25,12,0.48,SSA,SUB-SAHARAN AFRICA,KEN
Kenya,Goats,23,11,0.4782608695652174,SSA,SUB-SAHARAN AFRICA,KEN
Kenya,Pigs,80,65,0.8125,SSA,SUB-SAHARAN AFRICA,KEN
Kenya,Chickens,1560,1200,0.7692307692307693,SSA,SUB-SAHARAN AFRICA,KEN
Kenya,Camels,650,300,0.46153846153846156,SSA,SUB-SAHARAN AFRICA,KEN
Kenya,Rabbits,1800,1200,0.6666666666666666,SSA,SUB-SAHARAN AFRICA,KEN
Kiribati,Pigs,55,40,0.7272727272727273,OCE,OCEANIA,KIR
Kiribati,Chickens,1100,850,0.7727272727272727,OCE,OCEANIA,KIR
Republic-of-Korea,Cattle,500,305,0.61,ESEA,EAST ASIA AND SOUTHEAST ASIA,KOR
Republic-of-Korea,Sheep,30,14,0.4666666666666667,ESEA,EAST ASIA AND SOUTHEAST ASIA,KOR
Republic-of-Korea,Goats,30,15,0.5,ESEA,EAST ASIA AND SOUTHEAST ASIA,KOR
Republic-of-Korea,Pigs,90,67,0.7444444444444445,ESEA,EAST ASIA AND SOUTHEAST ASIA,KOR
Republic-of-Korea,Chickens,1800,1190,0.6611111111111111,ESEA,EAST ASIA AND SOUTHEAST ASIA,KOR
Republic-of-Korea,Ducks,NA,1300,NA,ESEA,EAST ASIA AND SOUTHEAST ASIA,KOR
Republic-of-Korea,Geese,NA,2000,NA,ESEA,EAST ASIA AND SOUTHEAST ASIA,KOR
Republic-of-Korea,Rabbits,2800,2000,0.7142857142857143,ESEA,EAST ASIA AND SOUTHEAST ASIA,KOR
Democratic-Peoples-Republic-of-Korea,Cattle,290,150,0.5172413793103449,ESEA,EAST ASIA AND SOUTHEAST ASIA,PRK
Democratic-Peoples-Republic-of-Korea,Sheep,33,15,0.45454545454545453,ESEA,EAST ASIA AND SOUTHEAST ASIA,PRK
