iso3c,country,mms_specific,animal,product,production_system,to_mms_percentage,ef_direct,ef_dir_unit,frac_gas,percentage_leach
MCO,Monaco,Burned for fuel,cows,milk,mixed,0,0.007,kg N2O - N kg/N,NA,4
MCO,Monaco,Pasture/Range/Paddock,chickens,eggs,industrial,0,0.02,kg N2O - N kg/N,20,4
MCO,Monaco,Liquid/Slurry,sheep,milk,mixed,0,0,kg N2O - N kg/N,40,2
MCO,Monaco,Pasture/Range/Paddock,buffaloes,meat,mixed,0,0.02,kg N2O - N kg/N,0,4
MCO,Monaco,Liquid/Slurry,goats,milk,grassland,0,0,kg N2O - N kg/N,40,2
MCO,Monaco,Pasture/Range/Paddock,sheep,meat,grassland,100,0.01,kg N2O - N kg/N,0,4
MCO,Monaco,Anaerobic digester,sheep,milk,grassland,0,0,kg N2O - N kg/N,NA,2
MCO,Monaco,Anaerobic digester,cows,meat,mixed,0,0,kg N2O - N kg/N,NA,2
MCO,Monaco,Liquid/Slurry,buffaloes,meat,mixed,51.4,0,kg N2O - N kg/N,40,2
MCO,Monaco,Uncovered anaerobic lagoon,cows,milk,mixed,0,0,kg N2O - N kg/N,35,2
MCO,Monaco,Burned for fuel,sheep,milk,grassland,0,0.007,kg N2O - N kg/N,NA,4
MCO,Monaco,Pit storage (> 1 month),pigs,meat,backyard,5,0.002,kg N2O - N kg/N,25,4
MCO,Monaco,Liquid/Slurry,pigs,meat,backyard,30,0,kg N2O - N kg/N,48,2
MCO,Monaco,Liquid/Slurry,cows,meat,mixed,51.4,0,kg N2O - N kg/N,40,2
MCO,Monaco,Daily spread,pigs,meat,intermediate,2,0.0125,kg N2O - N kg/N,7,4
MCO,Monaco,Solid storage,cows,milk,mixed,29.1,0.005,kg N2O - N kg/N,30,4
MCO,Monaco,Solid storage,pigs,meat,backyard,15,0.005,kg N2O - N kg/N,45,4
MCO,Monaco,Burned for fuel,goats,meat,grassland,0,0.007,kg N2O - N kg/N,NA,4
MCO,Monaco,Composting intensive windrow,sheep,meat,grassland,0,0.1,kg N2O - N kg/N,NA,4
MCO,Monaco,Daily spread,cows,meat,grassland,0,0.0125,kg N2O - N kg/N,7,4
MCO,Monaco,Pit storage (> 1 month),pigs,meat,industrial,69.8,0.002,kg N2O - N kg/N,25,4
MCO,Monaco,Composting intensive windrow,cows,milk,mixed,0,0.1,kg N2O - N kg/N,NA,4
MCO,Monaco,Composting intensive windrow,cows,meat,grassland,0,0.1,kg N2O - N kg/N,NA,4
MCO,Monaco,Dry lot,chickens,meat,industrial,0,0.02,kg N2O - N kg/N,30,4
MCO,Monaco,Daily spread,pigs,meat,backyard,5,0.0125,kg N2O - N kg/N,7,4
MCO,Monaco,Uncovered anaerobic lagoon,goats,milk,mixed,0,0,kg N2O - N kg/N,35,2
MCO,Monaco,Liquid/Slurry,goats,meat,grassland,0,0,kg N2O - N kg/N,40,2
MCO,Monaco,Daily spread,goats,meat,grassland,0,0.0125,kg N2O - N kg/N,7,4
MCO,Monaco,Liquid/Slurry,cows,meat,feedlot,4,0,kg N2O - N kg/N,40,2
MCO,Monaco,Daily spread,cows,meat,mixed,19.5,0.0125,kg N2O - N kg/N,7,4
MCO,Monaco,Daily spread,buffaloes,milk,grassland,0,0.0125,kg N2O - N kg/N,7,4
MCO,Monaco,Uncovered anaerobic lagoon,cows,milk,grassland,0,0,kg N2O - N kg/N,35,2
MCO,Monaco,Solid storage,chickens,eggs,industrial,50,0.005,kg N2O - N kg/N,45,4
MCO,Monaco,Liquid/Slurry,buffaloes,meat,grassland,0,0,kg N2O - N kg/N,40,2
MCO,Monaco,Daily spread,goats,milk,grassland,0,0.0125,kg N2O - N kg/N,7,4
MCO,Monaco,Solid storage,sheep,milk,grassland,0,0.005,kg N2O - N kg/N,12,4
MCO,Monaco,Solid storage,buffaloes,milk,mixed,29.1,0.005,kg N2O - N kg/N,45,4
MCO,Monaco,Burned for fuel,buffaloes,milk,mixed,0,0.007,kg N2O - N kg/N,NA,4
MCO,Monaco,Liquid/Slurry,cows,milk,grassland,0,0,kg N2O - N kg/N,40,2
MCO,Monaco,Uncovered anaerobic lagoon,goats,milk,grassland,0,0,kg N2O - N kg/N,35,2
MCO,Monaco,Liquid/Slurry,sheep,milk,grassland,0,0,kg N2O - N kg/N,40,2
MCO,Monaco,Pit storage (> 1 month),chickens,eggs,industrial,41,0.001,kg N2O - N kg/N,55,4
MCO,Monaco,Anaerobic digester,buffaloes,milk,mixed,0,0,kg N2O - N kg/N,NA,2
MCO,Monaco,Daily spread,goats,meat,mixed,37,0.0125,kg N2O - N kg/N,7,4
MCO,Monaco,Uncovered anaerobic lagoon,buffaloes,milk,mixed,0,0,kg N2O - N kg/N,35,2
MCO,Monaco,Uncovered anaerobic lagoon,buffaloes,meat,mixed,0,0,kg N2O - N kg/N,35,2
MCO,Monaco,Daily spread,buffaloes,meat,grassland,0,0.0125,kg N2O - N kg/N,7,4
MCO,Monaco,Solid storage,cows,meat,mixed,29.1,0.005,kg N2O - N kg/N,45,4
MCO,Monaco,Burned for fuel,sheep,meat,mixed,0,0.007,kg N2O - N kg/N,NA,4
MCO,Monaco,Solid storage,pigs,meat,intermediate,13.7,0.005,kg N2O - N kg/N,45,4
MCO,Monaco,Composting intensive windrow,goats,milk,grassland,0,0.1,kg N2O - N kg/N,NA,4
MCO,Monaco,Anaerobic digester,goats,milk,grassland,0,0,kg N2O - N kg/N,NA,2
MCO,Monaco,Solid storage,sheep,meat,mixed,63,0.005,kg N2O - N kg/N,12,4
MCO,Monaco,Pasture/Range/Paddock,cows,meat,grassland,100,0.02,kg N2O - N kg/N,0,4
MCO,Monaco,Uncovered anaerobic lagoon,goats,meat,mixed,0,0,kg N2O - N kg/N,35,2
MCO,Monaco,Solid storage,sheep,milk,mixed,63,0.005,kg N2O - N kg/N,12,4
MCO,Monaco,Burned for fuel,cows,meat,feedlot,0,0.007,kg N2O - N kg/N,NA,4
MCO,Monaco,Daily spread,sheep,milk,mixed,37,0.0125,kg N2O - N kg/N,7,4
MCO,Monaco,Liquid/Slurry,pigs,meat,industrial,0,0,kg N2O - N kg/N,48,2
MCO,Monaco,Pasture/Range/Paddock,cows,meat,mixed,0,0.02,kg N2O - N kg/N,0,4
MCO,Monaco,Poultry manure with litter,chickens,meat,industrial,100,0.001,kg N2O - N kg/N,40,4
MCO,Monaco,Daily spread,chickens,eggs&meat,backyard,50,0.0125,kg N2O - N kg/N,7,4
MCO,Monaco,Poultry manure with litter,chickens,eggs&meat,backyard,0,0.001,kg N2O - N kg/N,40,4
MCO,Monaco,Pasture/Range/Paddock,pigs,meat,backyard,5,0.02,kg N2O - N kg/N,20,4
MCO,Monaco,Daily spread,sheep,milk,grassland,0,0.0125,kg N2O - N kg/N,7,4
MCO,Monaco,Solid storage,buffaloes,meat,grassland,0,0.005,kg N2O - N kg/N,45,4
MCO,Monaco,Solid storage,pigs,meat,industrial,13.7,0.005,kg N2O - N kg/N,45,4
MCO,Monaco,Anaerobic digester,goats,meat,grassland,0,0,kg N2O - N kg/N,NA,2
MCO,Monaco,Solid storage,buffaloes,meat,mixed,29.1,0.005,kg N2O - N kg/N,45,4
MCO,Monaco,Dry lot,pigs,meat,intermediate,0,0.02,kg N2O - N kg/N,30,4
MCO,Monaco,Composting intensive windrow,buffaloes,meat,mixed,0,0.1,kg N2O - N kg/N,NA,4
MCO,Monaco,Pasture/Range/Paddock,pigs,meat,industrial,0,0.02,kg N2O - N kg/N,20,4
MCO,Monaco,Daily spread,sheep,meat,mixed,37,0.0125,kg N2O - N kg/N,7,4
MCO,Monaco,Dry lot,sheep,meat,mixed,0,0.02,kg N2O - N kg/N,30,4
MCO,Monaco,Dry lot,sheep,meat,grassland,0,0.02,kg N2O - N kg/N,30,4
MCO,Monaco,Liquid/Slurry,chickens,eggs,industrial,0,0,kg N2O - N kg/N,48,2
MCO,Monaco,Burned for fuel,sheep,meat,grassland,0,0.007,kg N2O - N kg/N,NA,4
MCO,Monaco,Burned for fuel,cows,milk,grassland,0,0.007,kg N2O - N kg/N,NA,4
MCO,Monaco,Pasture/Range/Paddock,cows,milk,grassland,100,0.02,kg N2O - N kg/N,0,4
MCO,Monaco,Pasture/Range/Paddock,goats,meat,grassland,100,0.01,kg N2O - N kg/N,0,4
MCO,Monaco,Burned for fuel,cows,meat,grassland,0,0.007,kg N2O - N kg/N,NA,4
MCO,Monaco,Pasture/Range/Paddock,sheep,milk,grassland,100,0.01,kg N2O - N kg/N,0,4
MCO,Monaco,Anaerobic digester,pigs,meat,backyard,5,0,kg N2O - N kg/N,0,2
MCO,Monaco,Daily spread,chickens,meat,industrial,0,0.0125,kg N2O - N kg/N,7,4
MCO,Monaco,Daily spread,pigs,meat,industrial,2,0.0125,kg N2O - N kg/N,7,4
MCO,Monaco,Solid storage,chickens,eggs&meat,backyard,0,0.005,kg N2O - N kg/N,45,4
MCO,Monaco,Uncovered anaerobic lagoon,buffaloes,meat,grassland,0,0,kg N2O - N kg/N,35,2
MCO,Monaco,Dry lot,buffaloes,milk,grassland,0,0.02,kg N2O - N kg/N,30,4
MCO,Monaco,Burned for fuel,buffaloes,milk,grassland,0,0.007,kg N2O - N kg/N,NA,4
MCO,Monaco,Uncovered anaerobic lagoon,pigs,meat,industrial,11.7,0,kg N2O - N kg/N,40,2
MCO,Monaco,Uncovered anaerobic lagoon,cows,meat,feedlot,0,0,kg N2O - N kg/N,35,2
MCO,Monaco,Dry lot,cows,meat,grassland,0,0.02,kg N2O - N kg/N,30,4
MCO,Monaco,Dry lot,cows,milk,mixed,0,0.02,kg N2O - N kg/N,20,4
MCO,Monaco,Solid storage,buffaloes,milk,grassland,0,0.005,kg N2O - N kg/N,45,4
MCO,Monaco,Dry lot,cows,meat,mixed,0,0.02,kg N2O - N kg/N,30,4
MCO,Monaco,Uncovered anaerobic lagoon,cows,meat,grassland,0,0,kg N2O - N kg/N,35,2
MCO,Monaco,Anaerobic digester,pigs,meat,intermediate,0,0,kg N2O - N kg/N,0,2
MCO,Monaco,Composting intensive windrow,cows,meat,mixed,0,0.1,kg N2O - N kg/N,NA,4
MCO,Monaco,Pit storage (> 1 month),pigs,meat,intermediate,69.8,0.002,kg N2O - N kg/N,25,4
MCO,Monaco,Solid storage,cows,meat,grassland,0,0.005,kg N2O - N kg/N,45,4
MCO,Monaco,Pasture/Range/Paddock,sheep,meat,mixed,0,0.01,kg N2O - N kg/N,0,4
MCO,Monaco,Uncovered anaerobic lagoon,sheep,milk,mixed,0,0,kg N2O - N kg/N,35,2
MCO,Monaco,Anaerobic digester,goats,milk,mixed,0,0,kg N2O - N kg/N,NA,2
MCO,Monaco,Pit storage (> 1 month),chickens,eggs&meat,backyard,0,0.001,kg N2O - N kg/N,55,4
MCO,Monaco,Daily spread,buffaloes,meat,mixed,19.5,0.0125,kg N2O - N kg/N,7,4
MCO,Monaco,Solid storage,cows,meat,feedlot,0,0.005,kg N2O - N kg/N,45,4
MCO,Monaco,Uncovered anaerobic lagoon,cows,meat,mixed,0,0,kg N2O - N kg/N,35,2
MCO,Monaco,Liquid/Slurry,sheep,meat,grassland,0,0,kg N2O - N kg/N,40,2
MCO,Monaco,Liquid/Slurry,cows,milk,mixed,51.4,0,kg N2O - N kg/N,40,2
MCO,Monaco,Pasture/Range/Paddock,cows,meat,feedlot,0,0.02,kg N2O - N kg/N,NA,4
MCO,Monaco,Dry lot,sheep,milk,mixed,0,0.02,kg N2O - N kg/N,30,4
MCO,Monaco,Composting intensive windrow,buffaloes,meat,grassland,0,0.1,kg N2O - N kg/N,NA,4
MCO,Monaco,Burned for fuel,goats,milk,grassland,0,0.007,kg N2O - N kg/N,NA,4
MCO,Monaco,Dry lot,goats,milk,grassland,0,0.02,kg N2O - N kg/N,30,4
MCO,Monaco,Pit storage (< 1 month),pigs,meat,backyard,15,0.002,kg N2O - N kg/N,25,4
MCO,Monaco,Anaerobic digester,sheep,milk,mixed,0,0,kg N2O - N kg/N,NA,2
MCO,Monaco,Solid storage,cows,milk,grassland,0,0.005,kg N2O - N kg/N,30,4
MCO,Monaco,Anaerobic digester,cows,meat,feedlot,0,0,kg N2O - N kg/N,NA,2
MCO,Monaco,Dry lot,buffaloes,meat,mixed,0,0.02,kg N2O - N kg/N,30,4
MCO,Monaco,Daily spread,sheep,meat,grassland,0,0.0125,kg N2O - N kg/N,7,4
MCO,Monaco,Dry lot,buffaloes,milk,mixed,0,0.02,kg N2O - N kg/N,30,4
MCO,Monaco,Dry lot,chickens,eggs&meat,backyard,0,0.02,kg N2O - N kg/N,30,4
MCO,Monaco,Pasture/Range/Paddock,cows,milk,mixed,0,0.02,kg N2O - N kg/N,0,4
MCO,Monaco,Burned for fuel,buffaloes,meat,grassland,0,0.007,kg N2O - N kg/N,NA,4
MCO,Monaco,Uncovered anaerobic lagoon,chickens,eggs&meat,backyard,0,0,kg N2O - N kg/N,40,2
MCO,Monaco,Composting intensive windrow,sheep,meat,mixed,0,0.1,kg N2O - N kg/N,NA,4
MCO,Monaco,Uncovered anaerobic lagoon,sheep,milk,grassland,0,0,kg N2O - N kg/N,35,2
MCO,Monaco,Liquid/Slurry,sheep,meat,mixed,0,0,kg N2O - N kg/N,40,2
MCO,Monaco,Pasture/Range/Paddock,buffaloes,milk,mixed,0,0.02,kg N2O - N kg/N,0,4
MCO,Monaco,Dry lot,goats,meat,grassland,0,0.02,kg N2O - N kg/N,30,4
MCO,Monaco,Anaerobic digester,goats,meat,mixed,0,0,kg N2O - N kg/N,NA,2
MCO,Monaco,Anaerobic digester,sheep,meat,mixed,0,0,kg N2O - N kg/N,NA,2
MCO,Monaco,Composting intensive windrow,goats,meat,mixed,0,0.1,kg N2O - N kg/N,NA,4
MCO,Monaco,Burned for fuel,goats,meat,mixed,0,0.007,kg N2O - N kg/N,NA,4
MCO,Monaco,Composting intensive windrow,sheep,milk,mixed,0,0.1,kg N2O - N kg/N,NA,4
MCO,Monaco,Solid storage,goats,meat,mixed,63,0.005,kg N2O - N kg/N,12,4
MCO,Monaco,Liquid/Slurry,chickens,meat,industrial,0,0,kg N2O - N kg/N,48,2
MCO,Monaco,Anaerobic digester,sheep,meat,grassland,0,0,kg N2O - N kg/N,NA,2
MCO,Monaco,Pasture/Range/Paddock,buffaloes,meat,grassland,100,0.02,kg N2O - N kg/N,0,4
MCO,Monaco,Daily spread,cows,milk,grassland,0,0.0125,kg N2O - N kg/N,7,4
MCO,Monaco,Solid storage,chickens,meat,industrial,0,0.005,kg N2O - N kg/N,45,4
MCO,Monaco,Composting intensive windrow,cows,milk,grassland,0,0.1,kg N2O - N kg/N,NA,4
MCO,Monaco,Pit storage (> 1 month),chickens,meat,industrial,0,0.001,kg N2O - N kg/N,55,4
MCO,Monaco,Burned for fuel,goats,milk,mixed,0,0.007,kg N2O - N kg/N,NA,4
MCO,Monaco,Composting intensive windrow,buffaloes,milk,grassland,0,0.1,kg N2O - N kg/N,NA,4
MCO,Monaco,Pasture/Range/Paddock,goats,milk,grassland,100,0.01,kg N2O - N kg/N,0,4
MCO,Monaco,Composting intensive windrow,cows,meat,feedlot,0,0.1,kg N2O - N kg/N,30,4
MCO,Monaco,Liquid/Slurry,chickens,eggs&meat,backyard,0,0,kg N2O - N kg/N,48,2
MCO,Monaco,Uncovered anaerobic lagoon,pigs,meat,backyard,5,0,kg N2O - N kg/N,40,2
MCO,Monaco,Burned for fuel,cows,meat,mixed,0,0.007,kg N2O - N kg/N,NA,4
MCO,Monaco,Liquid/Slurry,pigs,meat,intermediate,0,0,kg N2O - N kg/N,48,2
MNG,Mongolia,Uncovered anaerobic lagoon,goats,meat,grassland,0,0,kg N2O - N kg/N,35,18
MNG,Mongolia,Daily spread,chickens,eggs,industrial,0,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Uncovered anaerobic lagoon,buffaloes,milk,grassland,0,0,kg N2O - N kg/N,35,18
MNG,Mongolia,Anaerobic digester,buffaloes,milk,grassland,0,0,kg N2O - N kg/N,NA,18
MNG,Mongolia,Composting intensive windrow,goats,milk,mixed,0,0.1,kg N2O - N kg/N,NA,6
MNG,Mongolia,Anaerobic digester,pigs,meat,industrial,7,0,kg N2O - N kg/N,0,18
MNG,Mongolia,Uncovered anaerobic lagoon,sheep,meat,grassland,0,0,kg N2O - N kg/N,35,18
MNG,Mongolia,Pasture/Range/Paddock,pigs,meat,intermediate,0,0.02,kg N2O - N kg/N,20,6
MNG,Mongolia,Solid storage,goats,meat,grassland,0,0.005,kg N2O - N kg/N,12,6
MNG,Mongolia,Dry lot,cows,milk,mixed,0,0.02,kg N2O - N kg/N,20,6
MNG,Mongolia,Dry lot,chickens,eggs,industrial,0,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Dry lot,pigs,meat,industrial,53,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Solid storage,sheep,meat,grassland,0,0.005,kg N2O - N kg/N,12,6
MNG,Mongolia,Pasture/Range/Paddock,chickens,eggs&meat,backyard,50,0.02,kg N2O - N kg/N,20,6
MNG,Mongolia,Uncovered anaerobic lagoon,pigs,meat,intermediate,10,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Pasture/Range/Paddock,sheep,milk,mixed,0,0.01,kg N2O - N kg/N,0,6
MNG,Mongolia,Liquid/Slurry,buffaloes,milk,mixed,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Uncovered anaerobic lagoon,chickens,meat,industrial,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Pasture/Range/Paddock,goats,meat,mixed,0,0.01,kg N2O - N kg/N,0,6
MNG,Mongolia,Dry lot,goats,milk,mixed,0,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Anaerobic digester,buffaloes,meat,mixed,0,0,kg N2O - N kg/N,NA,18
MNG,Mongolia,Uncovered anaerobic lagoon,chickens,eggs,industrial,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Composting intensive windrow,goats,meat,grassland,0,0.1,kg N2O - N kg/N,NA,6
MNG,Mongolia,Dry lot,goats,meat,mixed,0,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Pasture/Range/Paddock,chickens,meat,industrial,0,0.02,kg N2O - N kg/N,20,6
MNG,Mongolia,Liquid/Slurry,buffaloes,milk,grassland,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Poultry manure with litter,chickens,eggs,industrial,0,0.001,kg N2O - N kg/N,40,6
MNG,Mongolia,Pasture/Range/Paddock,goats,milk,mixed,0,0.01,kg N2O - N kg/N,0,6
MNG,Mongolia,Solid storage,goats,milk,grassland,0,0.005,kg N2O - N kg/N,12,6
MNG,Mongolia,Daily spread,cows,milk,grassland,0,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Burned for fuel,buffaloes,meat,mixed,0,0.007,kg N2O - N kg/N,NA,6
MNG,Mongolia,Composting intensive windrow,cows,meat,feedlot,0,0.1,kg N2O - N kg/N,30,6
MNG,Mongolia,Anaerobic digester,cows,meat,grassland,0,0,kg N2O - N kg/N,NA,18
MNG,Mongolia,Liquid/Slurry,goats,meat,mixed,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Composting intensive windrow,sheep,milk,grassland,0,0.1,kg N2O - N kg/N,NA,6
MNG,Mongolia,Dry lot,pigs,meat,backyard,15,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Dry lot,buffaloes,meat,grassland,0,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Burned for fuel,buffaloes,meat,grassland,0,0.007,kg N2O - N kg/N,NA,6
MNG,Mongolia,Uncovered anaerobic lagoon,sheep,meat,mixed,0,0,kg N2O - N kg/N,35,18
MNG,Mongolia,Dry lot,cows,milk,grassland,0,0.02,kg N2O - N kg/N,20,6
MNG,Mongolia,Uncovered anaerobic lagoon,pigs,meat,industrial,10,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Daily spread,cows,meat,feedlot,0,0.0125,kg N2O - N kg/N,NA,6
MNG,Mongolia,Anaerobic digester,cows,milk,mixed,0,0,kg N2O - N kg/N,NA,18
MNG,Mongolia,Daily spread,cows,milk,mixed,25,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Anaerobic digester,buffaloes,meat,grassland,0,0,kg N2O - N kg/N,NA,18
MNG,Mongolia,Liquid/Slurry,cows,meat,grassland,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Liquid/Slurry,cows,meat,feedlot,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Burned for fuel,sheep,milk,mixed,0,0.007,kg N2O - N kg/N,NA,6
MNG,Mongolia,Pit storage (< 1 month),pigs,meat,intermediate,0,0.002,kg N2O - N kg/N,25,6
MNG,Mongolia,Liquid/Slurry,chickens,meat,industrial,0,0,kg N2O - N kg/N,48,18
MNG,Mongolia,Burned for fuel,cows,meat,grassland,0,0.007,kg N2O - N kg/N,NA,6
MNG,Mongolia,Daily spread,buffaloes,milk,mixed,25,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Dry lot,cows,meat,feedlot,100,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Pit storage (< 1 month),pigs,meat,industrial,0,0.002,kg N2O - N kg/N,25,6
MNG,Mongolia,Daily spread,goats,milk,mixed,50,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Composting intensive windrow,buffaloes,milk,mixed,0,0.1,kg N2O - N kg/N,NA,6
MNG,Mongolia,Burned for fuel,cows,milk,mixed,0,0.007,kg N2O - N kg/N,NA,6
MNG,Mongolia,Pasture/Range/Paddock,chickens,eggs,industrial,0,0.02,kg N2O - N kg/N,20,6
MNG,Mongolia,Liquid/Slurry,sheep,milk,mixed,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Pasture/Range/Paddock,buffaloes,meat,mixed,0,0.02,kg N2O - N kg/N,0,6
MNG,Mongolia,Uncovered anaerobic lagoon,sheep,milk,grassland,0,0,kg N2O - N kg/N,35,18
MNG,Mongolia,Anaerobic digester,cows,milk,grassland,0,0,kg N2O - N kg/N,NA,18
MNG,Mongolia,Liquid/Slurry,goats,milk,grassland,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Pasture/Range/Paddock,sheep,meat,grassland,100,0.01,kg N2O - N kg/N,0,6
MNG,Mongolia,Anaerobic digester,sheep,milk,grassland,0,0,kg N2O - N kg/N,NA,18
MNG,Mongolia,Anaerobic digester,cows,meat,mixed,0,0,kg N2O - N kg/N,NA,18
MNG,Mongolia,Liquid/Slurry,buffaloes,meat,mixed,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Burned for fuel,sheep,milk,grassland,0,0.007,kg N2O - N kg/N,NA,6
MNG,Mongolia,Solid storage,chickens,eggs,industrial,0,0.005,kg N2O - N kg/N,45,6
MNG,Mongolia,Pit storage (> 1 month),pigs,meat,backyard,5,0.002,kg N2O - N kg/N,25,6
MNG,Mongolia,Liquid/Slurry,pigs,meat,backyard,30,0,kg N2O - N kg/N,48,18
MNG,Mongolia,Daily spread,pigs,meat,intermediate,0,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Solid storage,cows,milk,mixed,75,0.005,kg N2O - N kg/N,30,6
MNG,Mongolia,Solid storage,goats,milk,mixed,50,0.005,kg N2O - N kg/N,12,6
MNG,Mongolia,Solid storage,pigs,meat,backyard,15,0.005,kg N2O - N kg/N,45,6
MNG,Mongolia,Burned for fuel,goats,meat,grassland,0,0.007,kg N2O - N kg/N,NA,6
MNG,Mongolia,Daily spread,cows,meat,grassland,0,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Pit storage (> 1 month),pigs,meat,industrial,0,0.002,kg N2O - N kg/N,25,6
MNG,Mongolia,Composting intensive windrow,cows,milk,mixed,0,0.1,kg N2O - N kg/N,NA,6
MNG,Mongolia,Composting intensive windrow,cows,meat,grassland,0,0.1,kg N2O - N kg/N,NA,6
MNG,Mongolia,Dry lot,sheep,milk,grassland,0,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Dry lot,chickens,meat,industrial,0,0.02,kg N2O - N kg/N,30,6
MNG,Mongolia,Daily spread,pigs,meat,backyard,5,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Uncovered anaerobic lagoon,goats,milk,mixed,0,0,kg N2O - N kg/N,35,18
MNG,Mongolia,Burned for fuel,buffaloes,milk,mixed,0,0.007,kg N2O - N kg/N,NA,6
MNG,Mongolia,Liquid/Slurry,goats,meat,grassland,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Daily spread,goats,meat,grassland,0,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Daily spread,cows,meat,mixed,25,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Daily spread,buffaloes,milk,grassland,0,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Uncovered anaerobic lagoon,cows,milk,grassland,0,0,kg N2O - N kg/N,35,18
MNG,Mongolia,Liquid/Slurry,buffaloes,meat,grassland,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Solid storage,sheep,milk,grassland,0,0.005,kg N2O - N kg/N,12,6
MNG,Mongolia,Solid storage,buffaloes,milk,mixed,75,0.005,kg N2O - N kg/N,45,6
MNG,Mongolia,Liquid/Slurry,cows,milk,grassland,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Solid storage,pigs,meat,industrial,0,0.005,kg N2O - N kg/N,45,6
MNG,Mongolia,Uncovered anaerobic lagoon,goats,milk,grassland,0,0,kg N2O - N kg/N,35,18
MNG,Mongolia,Liquid/Slurry,sheep,milk,grassland,0,0,kg N2O - N kg/N,40,18
MNG,Mongolia,Pit storage (> 1 month),chickens,eggs,industrial,34,0.001,kg N2O - N kg/N,55,6
MNG,Mongolia,Anaerobic digester,buffaloes,milk,mixed,0,0,kg N2O - N kg/N,NA,18
MNG,Mongolia,Daily spread,goats,meat,mixed,50,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Uncovered anaerobic lagoon,buffaloes,milk,mixed,0,0,kg N2O - N kg/N,35,18
MNG,Mongolia,Uncovered anaerobic lagoon,buffaloes,meat,mixed,0,0,kg N2O - N kg/N,35,18
MNG,Mongolia,Solid storage,cows,meat,mixed,75,0.005,kg N2O - N kg/N,45,6
MNG,Mongolia,Burned for fuel,sheep,meat,mixed,0,0.007,kg N2O - N kg/N,NA,6
MNG,Mongolia,Solid storage,pigs,meat,intermediate,0,0.005,kg N2O - N kg/N,45,6
MNG,Mongolia,Pasture/Range/Paddock,buffaloes,milk,grassland,100,0.02,kg N2O - N kg/N,0,6
MNG,Mongolia,Composting intensive windrow,goats,milk,grassland,0,0.1,kg N2O - N kg/N,NA,6
MNG,Mongolia,Solid storage,sheep,meat,mixed,50,0.005,kg N2O - N kg/N,12,6
MNG,Mongolia,Pasture/Range/Paddock,cows,meat,grassland,100,0.02,kg N2O - N kg/N,0,6
MNG,Mongolia,Uncovered anaerobic lagoon,goats,meat,mixed,0,0,kg N2O - N kg/N,35,18
MNG,Mongolia,Solid storage,sheep,milk,mixed,50,0.005,kg N2O - N kg/N,12,6
MNG,Mongolia,Burned for fuel,cows,meat,feedlot,0,0.007,kg N2O - N kg/N,NA,6
MNG,Mongolia,Daily spread,sheep,milk,mixed,50,0.0125,kg N2O - N kg/N,7,6
MNG,Mongolia,Liquid/Slurry,pigs,meat,industrial,30,0,kg N2O - N kg/N,48,18
MNG,Mongolia,Pasture/Range/Paddock,cows,meat,mixed,0,0.02,kg N2O - N kg/N,0,6
MNG,Mongolia,Poultry manure with litter,chickens,meat,industrial,100,0.001,kg N2O - N kg/N,40,6
MNG,Mongolia,Daily spread,chickens,eggs&meat,backyard,50,0.0125,kg N2O - N kg/N,7,6
