iso3c,species,product,kg_co2eq_head
CPV,cows,milk,25
CIV,cows,milk,25
GMB,cows,milk,25
GHA,cows,milk,25
GIN,cows,milk,25
GNB,cows,milk,25
LBR,cows,milk,25
MLI,cows,milk,25
MRT,cows,milk,25
NER,cows,milk,25
NGA,cows,milk,25
SHN,cows,milk,25
SEN,cows,milk,25
SLE,cows,milk,25
TGO,cows,milk,25
AIA,cows,milk,37.8275
ATG,cows,milk,50
ABW,cows,milk,37.8275
BHS,cows,milk,25
BRB,cows,milk,47.9325
BES,cows,milk,50
VGB,cows,milk,40.705000000000005
CYM,cows,milk,50
CUB,cows,milk,27.92
CUW,cows,milk,37.8275
DMA,cows,milk,25
DOM,cows,milk,25
GRD,cows,milk,37.8275
GLP,cows,milk,25
HTI,cows,milk,25
JAM,cows,milk,33.01
MTQ,cows,milk,38.0025
MSR,cows,milk,28.622500000000002
PRI,cows,milk,30.415
BLM,cows,milk,37.8275
KNA,cows,milk,38.015
LCA,cows,milk,50
MAF,cows,milk,37.8275
VCT,cows,milk,28.305000000000003
SXM,cows,milk,37.8275
TTO,cows,milk,50
TCA,cows,milk,37.8275
VIR,cows,milk,43.81
BLZ,cows,milk,27.015
CRI,cows,milk,25
SLV,cows,milk,25
GTM,cows,milk,25
HND,cows,milk,25
MEX,cows,milk,25
NIC,cows,milk,34.885
PAN,cows,milk,29.255
ARG,cows,milk,25
BOL,cows,milk,25
BVT,cows,milk,25
BRA,cows,milk,25
CHL,cows,milk,25
COL,cows,milk,25
ECU,cows,milk,25
FLK,cows,milk,25
GUF,cows,milk,40.8675
GUY,cows,milk,50
PRY,cows,milk,25
PER,cows,milk,25
SGS,cows,milk,25
SUR,cows,milk,50
URY,cows,milk,25
VEN,cows,milk,48.362500000000004
BMU,cows,milk,2058.87
CAN,cows,milk,1200
GRL,cows,milk,1200
SPM,cows,milk,1200
USA,cows,milk,1200
ATA,cows,milk,50
KAZ,cows,milk,225
KGZ,cows,milk,225
TJK,cows,milk,225
TKM,cows,milk,300.3425
UZB,cows,milk,270.89750000000004
CHN,cows,milk,225
HKG,cows,milk,575
MAC,cows,milk,248.54
PRK,cows,milk,225
JPN,cows,milk,248.54
MNG,cows,milk,225
KOR,cows,milk,250
BRN,cows,milk,770.0025
KHM,cows,milk,765.7375
IDN,cows,milk,681.535
LAO,cows,milk,590.89
MYS,cows,milk,695.25
MMR,cows,milk,586.575
PHL,cows,milk,689.1899999999999
SGP,cows,milk,765.13
THA,cows,milk,728.1475
TLS,cows,milk,634
VNM,cows,milk,622.725
AFG,cows,milk,125
BGD,cows,milk,125
BTN,cows,milk,125
IND,cows,milk,125
IRN,cows,milk,125
MDV,cows,milk,125
NPL,cows,milk,125
PAK,cows,milk,125
LKA,cows,milk,144.89749999999998
ARM,cows,milk,50
AZE,cows,milk,50
BHR,cows,milk,65.0075
CYP,cows,milk,50
GEO,cows,milk,50
IRQ,cows,milk,50
ISR,cows,milk,50
JOR,cows,milk,50
KWT,cows,milk,50
LBN,cows,milk,50
OMN,cows,milk,75
QAT,cows,milk,74.735
SAU,cows,milk,50
PSE,cows,milk,50
SYR,cows,milk,50
TUR,cows,milk,50
ARE,cows,milk,75
YEM,cows,milk,50
BLR,cows,milk,275
BGR,cows,milk,285.405
CZE,cows,milk,275
HUN,cows,milk,285.2825
POL,cows,milk,275
MDA,cows,milk,275
ROU,cows,milk,275
RUS,cows,milk,275
SVK,cows,milk,275
UKR,cows,milk,275
ALA,cows,milk,525
GGY,cows,milk,525
JEY,cows,milk,525
NA,cows,milk,525
DNK,cows,milk,525
EST,cows,milk,525
FRO,cows,milk,525
FIN,cows,milk,525
ISL,cows,milk,525
IRL,cows,milk,525
IMN,cows,milk,525
LVA,cows,milk,525
LTU,cows,milk,525
NOR,cows,milk,525
SJM,cows,milk,525
SWE,cows,milk,525
GBR,cows,milk,525
ALB,cows,milk,606.9625
AND,cows,milk,585.35375
BIH,cows,milk,525
HRV,cows,milk,563.745
GIB,cows,milk,585.35375
GRC,cows,milk,717.2025
VAT,cows,milk,585.35375
ITA,cows,milk,637.9275
MLT,cows,milk,1121.785
MNE,cows,milk,525
MKD,cows,milk,527.015
PRT,cows,milk,857.035
SMR,cows,milk,585.35375
XKO,cows,milk,585.35375
SRB,cows,milk,535.265
SVN,cows,milk,525
ESP,cows,milk,683.65
AUT,cows,milk,525
BEL,cows,milk,525
FRA,cows,milk,552.51
DEU,cows,milk,525
LIE,cows,milk,525
LUX,cows,milk,525
MCO,cows,milk,525
NLD,cows,milk,525
CHE,cows,milk,525
AUS,cows,milk,725
CXR,cows,milk,654.40875
CCK,cows,milk,654.40875
HMD,cows,milk,654.40875
NZL,cows,milk,583.8175
NFK,cows,milk,654.40875
FJI,cows,milk,750
NCL,cows,milk,725
PNG,cows,milk,750
SLB,cows,milk,772.0500000000001
VUT,cows,milk,749.9075
GUM,cows,milk,775
KIR,cows,milk,775
MHL,cows,milk,775
FSM,cows,milk,775
NRU,cows,milk,775
MNP,cows,milk,775
PLW,cows,milk,775
UMI,cows,milk,775
ASM,cows,milk,775
COK,cows,milk,750
PYF,cows,milk,750
NIU,cows,milk,750
PCN,cows,milk,750
WSM,cows,milk,775
TKL,cows,milk,750
TON,cows,milk,750
TUV,cows,milk,750
WLF,cows,milk,775
XMI,cows,milk,25
TWN,cows,milk,525
DZA,sheep,meat,3.75
EGY,sheep,meat,3.75
LBY,sheep,meat,3.75
MAR,sheep,meat,3.75
SDN,sheep,meat,5
TUN,sheep,meat,3.75
ESH,sheep,meat,3.75
IOT,sheep,meat,3.75
BDI,sheep,meat,3.75
COM,sheep,meat,3.75
DJI,sheep,meat,5
ERI,sheep,meat,4.922499999999999
ETH,sheep,meat,3.75
ATF,sheep,meat,3.75
KEN,sheep,meat,3.75
MDG,sheep,meat,3.75
MWI,sheep,meat,3.75
MUS,sheep,meat,3.75
MYT,sheep,meat,3.75
MOZ,sheep,meat,3.75
REU,sheep,meat,3.75
RWA,sheep,meat,3.75
SYC,sheep,meat,3.75
SOM,sheep,meat,5
SSD,sheep,meat,5
UGA,sheep,meat,3.75
TZA,sheep,meat,3.75
ZMB,sheep,meat,3.75
ZWE,sheep,meat,3.75
AGO,sheep,meat,3.75
CMR,sheep,meat,3.75
CAF,sheep,meat,3.75
TCD,sheep,meat,5
COG,sheep,meat,3.75
COD,sheep,meat,3.75
GNQ,sheep,meat,3.75
GAB,sheep,meat,3.75
STP,sheep,meat,3.75
BWA,sheep,meat,3.75
SWZ,sheep,meat,3.75
LSO,sheep,meat,2.5
NAM,sheep,meat,3.75
ZAF,sheep,meat,3.75
BEN,sheep,meat,5
BFA,sheep,meat,5
CPV,sheep,meat,3.75
CIV,sheep,meat,5
GMB,sheep,meat,5
GHA,sheep,meat,5
GIN,sheep,meat,4.19
GNB,sheep,meat,5
LBR,sheep,meat,3.9925
MLI,sheep,meat,5
MRT,sheep,meat,5
NER,sheep,meat,5
NGA,sheep,meat,5
SHN,sheep,meat,3.75
SEN,sheep,meat,5
SLE,sheep,meat,5
TGO,sheep,meat,5
AIA,sheep,meat,4.27125
ATG,sheep,meat,5
ABW,sheep,meat,4.27125
BHS,sheep,meat,3.75
BRB,sheep,meat,4.8975
BES,sheep,meat,5
VGB,sheep,meat,4.535
CYM,sheep,meat,4.27125
CUB,sheep,meat,3.895
CUW,sheep,meat,4.27125
DMA,sheep,meat,3.75
DOM,sheep,meat,3.75
GRD,sheep,meat,4.3925
GLP,sheep,meat,3.75
HTI,sheep,meat,3.75
JAM,sheep,meat,4.15
MTQ,sheep,meat,4.3999999999999995
MSR,sheep,meat,3.93
PRI,sheep,meat,4.02
BLM,sheep,meat,4.27125
KNA,sheep,meat,4.3999999999999995
LCA,sheep,meat,5
MAF,sheep,meat,4.27125
VCT,sheep,meat,3.9149999999999996
SXM,sheep,meat,4.27125
TTO,sheep,meat,5
TCA,sheep,meat,4.27125
VIR,sheep,meat,4.6899999999999995
BLZ,sheep,meat,3.85
CRI,sheep,meat,3.75
SLV,sheep,meat,3.75
GTM,sheep,meat,3.75
HND,sheep,meat,3.75
MEX,sheep,meat,3.75
NIC,sheep,meat,4.245
PAN,sheep,meat,3.75
ARG,sheep,meat,3.5025
BOL,sheep,meat,3.75
BVT,sheep,meat,3.75
BRA,sheep,meat,3.75
CHL,sheep,meat,2.5
COL,sheep,meat,3.75
ECU,sheep,meat,3.75
FLK,sheep,meat,2.5
GUF,sheep,meat,4.5425
GUY,sheep,meat,5
PRY,sheep,meat,3.75
PER,sheep,meat,3.75
SGS,sheep,meat,3.75
SUR,sheep,meat,5
URY,sheep,meat,3.75
VEN,sheep,meat,4.9175
BMU,sheep,meat,4.75
CAN,sheep,meat,4.75
GRL,sheep,meat,4.75
SPM,sheep,meat,4.75
USA,sheep,meat,4.75
ATA,sheep,meat,4.02
KAZ,sheep,meat,2.5
KGZ,sheep,meat,2.5
TJK,sheep,meat,2.5
TKM,sheep,meat,2.5175
UZB,sheep,meat,2.5
CHN,sheep,meat,2.5
HKG,sheep,meat,3.75
MAC,sheep,meat,2.5
PRK,sheep,meat,2.5
JPN,sheep,meat,4.75
MNG,sheep,meat,2.5
KOR,sheep,meat,2.5
BRN,sheep,meat,5
KHM,sheep,meat,4.73
IDN,sheep,meat,4.5375
LAO,sheep,meat,4.73
MYS,sheep,meat,4.8825
MMR,sheep,meat,3.75
PHL,sheep,meat,4.73
SGP,sheep,meat,4.73
THA,sheep,meat,5
TLS,sheep,meat,3.75
VNM,sheep,meat,4.73
AFG,sheep,meat,2.5
BGD,sheep,meat,4.3999999999999995
BTN,sheep,meat,2.5
IND,sheep,meat,3.9575
IRN,sheep,meat,3.75
MDV,sheep,meat,3.75
NPL,sheep,meat,2.5
PAK,sheep,meat,3.75
LKA,sheep,meat,5
ARM,sheep,meat,2.5
AZE,sheep,meat,2.5
BHR,sheep,meat,5
CYP,sheep,meat,3.75
GEO,sheep,meat,2.5
IRQ,sheep,meat,3.75
ISR,sheep,meat,3.75
JOR,sheep,meat,3.75
KWT,sheep,meat,4.1125
LBN,sheep,meat,2.87
OMN,sheep,meat,5
QAT,sheep,meat,5
SAU,sheep,meat,3.8825
PSE,sheep,meat,3.75
SYR,sheep,meat,3.75
TUR,sheep,meat,2.5
ARE,sheep,meat,5
YEM,sheep,meat,3.875
BLR,sheep,meat,4.75
BGR,sheep,meat,4.75
CZE,sheep,meat,4.75
HUN,sheep,meat,4.75
POL,sheep,meat,4.75
MDA,sheep,meat,4.75
ROU,sheep,meat,4.75
RUS,sheep,meat,4.75
SVK,sheep,meat,4.75
UKR,sheep,meat,4.75
ALA,sheep,meat,4.75
GGY,sheep,meat,4.75
JEY,sheep,meat,4.75
NA,sheep,meat,4.75
DNK,sheep,meat,4.75
EST,sheep,meat,4.75
FRO,sheep,meat,4.75
FIN,sheep,meat,4.75
ISL,sheep,meat,4.75
IRL,sheep,meat,4.75
IMN,sheep,meat,4.75
LVA,sheep,meat,4.75
LTU,sheep,meat,4.75
NOR,sheep,meat,4.75
SJM,sheep,meat,4.75
SWE,sheep,meat,4.75
GBR,sheep,meat,4.75
ALB,sheep,meat,4.75
AND,sheep,meat,4.75
BIH,sheep,meat,4.75
HRV,sheep,meat,4.75
GIB,sheep,meat,4.75
GRC,sheep,meat,4.75
VAT,sheep,meat,4.75
ITA,sheep,meat,4.75
MLT,sheep,meat,7.000000000000001
MNE,sheep,meat,4.75
MKD,sheep,meat,4.75
PRT,sheep,meat,7.000000000000001
SMR,sheep,meat,4.75
XKO,sheep,meat,4.75
SRB,sheep,meat,4.75
SVN,sheep,meat,4.75
ESP,sheep,meat,4.75
AUT,sheep,meat,4.75
BEL,sheep,meat,4.75
FRA,sheep,meat,4.75
DEU,sheep,meat,4.75
LIE,sheep,meat,4.75
LUX,sheep,meat,4.75
MCO,sheep,meat,4.75
NLD,sheep,meat,4.75
CHE,sheep,meat,4.75
AUS,sheep,meat,7.000000000000001
CXR,sheep,meat,5.875
CCK,sheep,meat,5.875
HMD,sheep,meat,5.875
NZL,sheep,meat,4.75
NFK,sheep,meat,5.875
FJI,sheep,meat,3.75
NCL,sheep,meat,3.75
PNG,sheep,meat,3.75
SLB,sheep,meat,3.75
VUT,sheep,meat,3.75
GUM,sheep,meat,3.75
KIR,sheep,meat,3.75
MHL,sheep,meat,3.75
FSM,sheep,meat,3.75
NRU,sheep,meat,3.75
MNP,sheep,meat,3.75
PLW,sheep,meat,3.75
UMI,sheep,meat,3.75
ASM,sheep,meat,3.75
COK,sheep,meat,3.75
PYF,sheep,meat,3.75
NIU,sheep,meat,3.75
PCN,sheep,meat,3.75
WSM,sheep,meat,3.75
TKL,sheep,meat,3.75
TON,sheep,meat,3.75
TUV,sheep,meat,3.75
WLF,sheep,meat,3.75
XMI,sheep,meat,3.75
TWN,sheep,meat,3.75
DZA,sheep,milk,3.75
EGY,sheep,milk,3.75
LBY,sheep,milk,3.75
MAR,sheep,milk,3.75
SDN,sheep,milk,5
TUN,sheep,milk,3.75
ESH,sheep,milk,3.75
IOT,sheep,milk,3.75
BDI,sheep,milk,3.75
COM,sheep,milk,3.75
DJI,sheep,milk,5
ERI,sheep,milk,4.922499999999999
ETH,sheep,milk,3.75
ATF,sheep,milk,3.75
KEN,sheep,milk,3.75
MDG,sheep,milk,3.75
MWI,sheep,milk,3.75
MUS,sheep,milk,3.75
MYT,sheep,milk,3.75
MOZ,sheep,milk,3.75
REU,sheep,milk,3.75
RWA,sheep,milk,3.75
SYC,sheep,milk,3.75
SOM,sheep,milk,5
SSD,sheep,milk,5
UGA,sheep,milk,3.75
TZA,sheep,milk,3.75
ZMB,sheep,milk,3.75
ZWE,sheep,milk,3.75
AGO,sheep,milk,3.75
CMR,sheep,milk,3.75
CAF,sheep,milk,3.75
TCD,sheep,milk,5
COG,sheep,milk,3.75
COD,sheep,milk,3.75
GNQ,sheep,milk,3.75
GAB,sheep,milk,3.75
STP,sheep,milk,3.75
BWA,sheep,milk,3.75
SWZ,sheep,milk,3.75
LSO,sheep,milk,2.5
NAM,sheep,milk,3.75
ZAF,sheep,milk,3.75
BEN,sheep,milk,5
BFA,sheep,milk,5
CPV,sheep,milk,3.75
CIV,sheep,milk,5
GMB,sheep,milk,5
GHA,sheep,milk,5
GIN,sheep,milk,4.19
GNB,sheep,milk,5
LBR,sheep,milk,3.9925
MLI,sheep,milk,5
MRT,sheep,milk,5
NER,sheep,milk,5
NGA,sheep,milk,5
SHN,sheep,milk,3.75
SEN,sheep,milk,5
SLE,sheep,milk,5
TGO,sheep,milk,5
AIA,sheep,milk,4.27125
ATG,sheep,milk,5
ABW,sheep,milk,4.27125
BHS,sheep,milk,3.75
BRB,sheep,milk,4.8975
BES,sheep,milk,5
VGB,sheep,milk,4.535
CYM,sheep,milk,4.27125
CUB,sheep,milk,3.895
CUW,sheep,milk,4.27125
DMA,sheep,milk,3.75
DOM,sheep,milk,3.75
GRD,sheep,milk,4.3925
GLP,sheep,milk,3.75
HTI,sheep,milk,3.75
JAM,sheep,milk,4.15
MTQ,sheep,milk,4.3999999999999995
MSR,sheep,milk,3.93
PRI,sheep,milk,4.02
BLM,sheep,milk,4.27125
KNA,sheep,milk,4.3999999999999995
LCA,sheep,milk,5
MAF,sheep,milk,4.27125
VCT,sheep,milk,3.9149999999999996
SXM,sheep,milk,4.27125
TTO,sheep,milk,5
TCA,sheep,milk,4.27125
VIR,sheep,milk,4.6899999999999995
BLZ,sheep,milk,3.85
CRI,sheep,milk,3.75
SLV,sheep,milk,3.75
GTM,sheep,milk,3.75
HND,sheep,milk,3.75
MEX,sheep,milk,3.75
NIC,sheep,milk,4.245
PAN,sheep,milk,3.75
ARG,sheep,milk,3.5025
BOL,sheep,milk,3.75
BVT,sheep,milk,3.75
BRA,sheep,milk,3.75
CHL,sheep,milk,2.5
COL,sheep,milk,3.75
ECU,sheep,milk,3.75
FLK,sheep,milk,2.5
GUF,sheep,milk,4.5425
GUY,sheep,milk,5
PRY,sheep,milk,3.75
PER,sheep,milk,3.75
SGS,sheep,milk,3.75
SUR,sheep,milk,5
URY,sheep,milk,3.75
VEN,sheep,milk,4.9175
BMU,sheep,milk,4.75
CAN,sheep,milk,4.75
GRL,sheep,milk,4.75
SPM,sheep,milk,4.75
USA,sheep,milk,4.75
ATA,sheep,milk,4.02
KAZ,sheep,milk,2.5
KGZ,sheep,milk,2.5
TJK,sheep,milk,2.5
TKM,sheep,milk,2.5175
UZB,sheep,milk,2.5
CHN,sheep,milk,2.5
HKG,sheep,milk,3.75
MAC,sheep,milk,2.5
PRK,sheep,milk,2.5
JPN,sheep,milk,4.75
MNG,sheep,milk,2.5
KOR,sheep,milk,2.5
BRN,sheep,milk,5
KHM,sheep,milk,4.73
IDN,sheep,milk,4.5375
LAO,sheep,milk,4.73
MYS,sheep,milk,4.8825
MMR,sheep,milk,3.75
PHL,sheep,milk,4.73
SGP,sheep,milk,4.73
THA,sheep,milk,5
TLS,sheep,milk,3.75
VNM,sheep,milk,4.73
AFG,sheep,milk,2.5
BGD,sheep,milk,4.3999999999999995
BTN,sheep,milk,2.5
IND,sheep,milk,3.9575
IRN,sheep,milk,3.75
MDV,sheep,milk,3.75
NPL,sheep,milk,2.5
PAK,sheep,milk,3.75
LKA,sheep,milk,5
ARM,sheep,milk,2.5
AZE,sheep,milk,2.5
BHR,sheep,milk,5
CYP,sheep,milk,3.75
GEO,sheep,milk,2.5
IRQ,sheep,milk,3.75
ISR,sheep,milk,3.75
JOR,sheep,milk,3.75
KWT,sheep,milk,4.1125
LBN,sheep,milk,2.87
OMN,sheep,milk,5
QAT,sheep,milk,5
SAU,sheep,milk,3.8825
PSE,sheep,milk,3.75
SYR,sheep,milk,3.75
TUR,sheep,milk,2.5
ARE,sheep,milk,5
YEM,sheep,milk,3.875
BLR,sheep,milk,4.75
BGR,sheep,milk,4.75
CZE,sheep,milk,4.75
HUN,sheep,milk,4.75
POL,sheep,milk,4.75
MDA,sheep,milk,4.75
ROU,sheep,milk,4.75
RUS,sheep,milk,4.75
SVK,sheep,milk,4.75
UKR,sheep,milk,4.75
ALA,sheep,milk,4.75
GGY,sheep,milk,4.75
JEY,sheep,milk,4.75
NA,sheep,milk,4.75
DNK,sheep,milk,4.75
EST,sheep,milk,4.75
FRO,sheep,milk,4.75
FIN,sheep,milk,4.75
ISL,sheep,milk,4.75
IRL,sheep,milk,4.75
IMN,sheep,milk,4.75
LVA,sheep,milk,4.75
LTU,sheep,milk,4.75
NOR,sheep,milk,4.75
SJM,sheep,milk,4.75
SWE,sheep,milk,4.75
GBR,sheep,milk,4.75
ALB,sheep,milk,4.75
AND,sheep,milk,4.75
BIH,sheep,milk,4.75
HRV,sheep,milk,4.75
GIB,sheep,milk,4.75
GRC,sheep,milk,4.75
VAT,sheep,milk,4.75
ITA,sheep,milk,4.75
MLT,sheep,milk,7.000000000000001
MNE,sheep,milk,4.75
MKD,sheep,milk,4.75
PRT,sheep,milk,7.000000000000001
SMR,sheep,milk,4.75
XKO,sheep,milk,4.75
SRB,sheep,milk,4.75
SVN,sheep,milk,4.75
ESP,sheep,milk,4.75
AUT,sheep,milk,4.75
BEL,sheep,milk,4.75
FRA,sheep,milk,4.75
DEU,sheep,milk,4.75
LIE,sheep,milk,4.75
LUX,sheep,milk,4.75
MCO,sheep,milk,4.75
NLD,sheep,milk,4.75
CHE,sheep,milk,4.75
AUS,sheep,milk,7.000000000000001
CXR,sheep,milk,5.875
CCK,sheep,milk,5.875
HMD,sheep,milk,5.875
NZL,sheep,milk,4.75
NFK,sheep,milk,5.875
FJI,sheep,milk,3.75
NCL,sheep,milk,3.75
PNG,sheep,milk,3.75
SLB,sheep,milk,3.75
VUT,sheep,milk,3.75
GUM,sheep,milk,3.75
KIR,sheep,milk,3.75
MHL,sheep,milk,3.75
FSM,sheep,milk,3.75
NRU,sheep,milk,3.75
MNP,sheep,milk,3.75
PLW,sheep,milk,3.75
UMI,sheep,milk,3.75
ASM,sheep,milk,3.75
COK,sheep,milk,3.75
PYF,sheep,milk,3.75
NIU,sheep,milk,3.75
PCN,sheep,milk,3.75
WSM,sheep,milk,3.75
TKL,sheep,milk,3.75
TON,sheep,milk,3.75
TUV,sheep,milk,3.75
WLF,sheep,milk,3.75
XMI,sheep,milk,3.75
TWN,sheep,milk,3.75
DZA,goats,milk,4.25
EGY,goats,milk,4.25
LBY,goats,milk,4.25
MAR,goats,milk,4.25
SDN,goats,milk,5.5
TUN,goats,milk,4.25
ESH,goats,milk,4.25
IOT,goats,milk,4.25
BDI,goats,milk,4.25
COM,goats,milk,4.25
DJI,goats,milk,5.5
ERI,goats,milk,5.4225
ETH,goats,milk,4.25
ATF,goats,milk,4.25
KEN,goats,milk,4.25
MDG,goats,milk,4.25
MWI,goats,milk,4.25
MUS,goats,milk,4.25
MYT,goats,milk,4.25
MOZ,goats,milk,4.25
REU,goats,milk,4.25
RWA,goats,milk,4.25
SYC,goats,milk,4.25
SOM,goats,milk,5.5
SSD,goats,milk,5.5
UGA,goats,milk,4.25
TZA,goats,milk,4.25
ZMB,goats,milk,4.25
ZWE,goats,milk,4.25
AGO,goats,milk,4.25
CMR,goats,milk,4.25
CAF,goats,milk,4.25
TCD,goats,milk,5.5
COG,goats,milk,4.25
COD,goats,milk,4.25
GNQ,goats,milk,4.25
GAB,goats,milk,4.25
STP,goats,milk,4.25
BWA,goats,milk,4.25
SWZ,goats,milk,4.25
LSO,goats,milk,2.75
NAM,goats,milk,4.25
ZAF,goats,milk,4.25
BEN,goats,milk,5.5
BFA,goats,milk,5.5
CPV,goats,milk,4.25
CIV,goats,milk,5.5
GMB,goats,milk,5.5
GHA,goats,milk,5.5
GIN,goats,milk,4.6899999999999995
GNB,goats,milk,5.5
LBR,goats,milk,4.4925
MLI,goats,milk,5.5
MRT,goats,milk,5.5
NER,goats,milk,5.5
NGA,goats,milk,5.5
SHN,goats,milk,4.25
SEN,goats,milk,5.5
SLE,goats,milk,5.5
TGO,goats,milk,5.5
AIA,goats,milk,4.8925
ATG,goats,milk,5.5
ABW,goats,milk,4.8925
BHS,goats,milk,4.25
BRB,goats,milk,5.3975
BES,goats,milk,5.5
VGB,goats,milk,5.035
CYM,goats,milk,5.5
CUB,goats,milk,4.3950000000000005
CUW,goats,milk,4.8925
DMA,goats,milk,4.25
DOM,goats,milk,4.25
GRD,goats,milk,4.8925
GLP,goats,milk,4.25
HTI,goats,milk,4.25
JAM,goats,milk,4.65
MTQ,goats,milk,4.9
MSR,goats,milk,4.43
PRI,goats,milk,4.52
BLM,goats,milk,4.8925
KNA,goats,milk,4.9
LCA,goats,milk,5.5
MAF,goats,milk,4.8925
VCT,goats,milk,4.415
SXM,goats,milk,4.8925
TTO,goats,milk,5.5
TCA,goats,milk,4.8925
VIR,goats,milk,5.19
BLZ,goats,milk,4.35
CRI,goats,milk,4.25
SLV,goats,milk,4.25
GTM,goats,milk,4.25
HND,goats,milk,4.25
MEX,goats,milk,4.25
NIC,goats,milk,4.745
PAN,goats,milk,4.4624999999999995
ARG,goats,milk,3.955
BOL,goats,milk,4.25
BVT,goats,milk,4.25
BRA,goats,milk,4.25
CHL,goats,milk,2.75
COL,goats,milk,4.25
ECU,goats,milk,4.25
FLK,goats,milk,4.25
GUF,goats,milk,5.0424999999999995
GUY,goats,milk,5.5
PRY,goats,milk,4.25
PER,goats,milk,4.25
SGS,goats,milk,4.25
SUR,goats,milk,5.5
URY,goats,milk,4.25
VEN,goats,milk,5.4175
BMU,goats,milk,5
CAN,goats,milk,3.25
GRL,goats,milk,3.25
SPM,goats,milk,3.25
USA,goats,milk,3.25
ATA,goats,milk,4.25
KAZ,goats,milk,2.75
KGZ,goats,milk,2.75
TJK,goats,milk,2.75
TKM,goats,milk,2.77
UZB,goats,milk,2.75
CHN,goats,milk,2.75
HKG,goats,milk,4.25
MAC,goats,milk,2.75
PRK,goats,milk,2.75
JPN,goats,milk,3.25
MNG,goats,milk,2.75
KOR,goats,milk,2.75
BRN,goats,milk,5.5
KHM,goats,milk,5.13375
IDN,goats,milk,5.0375000000000005
LAO,goats,milk,4.25
MYS,goats,milk,5.382499999999999
MMR,goats,milk,4.25
PHL,goats,milk,5.2299999999999995
SGP,goats,milk,5.5
THA,goats,milk,5.5
TLS,goats,milk,4.25
VNM,goats,milk,4.25
AFG,goats,milk,2.75
BGD,goats,milk,4.9
BTN,goats,milk,2.75
IND,goats,milk,4.4575
IRN,goats,milk,4.25
MDV,goats,milk,4.25
NPL,goats,milk,2.75
PAK,goats,milk,4.25
LKA,goats,milk,5.5
ARM,goats,milk,2.75
AZE,goats,milk,2.75
BHR,goats,milk,5.5
CYP,goats,milk,4.25
GEO,goats,milk,2.75
IRQ,goats,milk,4.25
ISR,goats,milk,4.25
JOR,goats,milk,4.25
KWT,goats,milk,4.6125
LBN,goats,milk,3.1925000000000003
OMN,goats,milk,5.5
QAT,goats,milk,5.5
SAU,goats,milk,4.3825
PSE,goats,milk,4.25
SYR,goats,milk,4.25
TUR,goats,milk,2.75
ARE,goats,milk,5.5
YEM,goats,milk,4.375
BLR,goats,milk,3.25
BGR,goats,milk,3.25
CZE,goats,milk,3.25
HUN,goats,milk,3.25
POL,goats,milk,3.25
MDA,goats,milk,3.25
ROU,goats,milk,3.25
RUS,goats,milk,3.25
SVK,goats,milk,3.25
UKR,goats,milk,3.25
ALA,goats,milk,3.25
GGY,goats,milk,3.25
JEY,goats,milk,3.25
NA,goats,milk,3.25
DNK,goats,milk,3.25
EST,goats,milk,3.25
FRO,goats,milk,3.25
FIN,goats,milk,3.25
ISL,goats,milk,3.25
IRL,goats,milk,3.25
IMN,goats,milk,3.25
LVA,goats,milk,3.25
LTU,goats,milk,3.25
NOR,goats,milk,3.25
SJM,goats,milk,3.25
SWE,goats,milk,3.25
GBR,goats,milk,3.25
ALB,goats,milk,3.25
AND,goats,milk,3.25
BIH,goats,milk,3.25
HRV,goats,milk,3.25
GIB,goats,milk,3.25
GRC,goats,milk,3.25
VAT,goats,milk,3.25
ITA,goats,milk,3.25
MLT,goats,milk,5
MNE,goats,milk,3.25
MKD,goats,milk,3.25
PRT,goats,milk,5
SMR,goats,milk,3.25
XKO,goats,milk,3.25
SRB,goats,milk,3.25
SVN,goats,milk,3.25
ESP,goats,milk,3.25
AUT,goats,milk,3.25
BEL,goats,milk,3.25
FRA,goats,milk,3.25
DEU,goats,milk,3.25
LIE,goats,milk,3.25
LUX,goats,milk,3.25
MCO,goats,milk,3.25
NLD,goats,milk,3.25
CHE,goats,milk,3.25
AUS,goats,milk,5
CXR,goats,milk,4.125
CCK,goats,milk,4.125
HMD,goats,milk,4.125
NZL,goats,milk,3.25
NFK,goats,milk,4.125
FJI,goats,milk,4.25
NCL,goats,milk,4.25
PNG,goats,milk,4.25
SLB,goats,milk,4.25
VUT,goats,milk,4.25
GUM,goats,milk,5.5
KIR,goats,milk,5.5
MHL,goats,milk,5.5
FSM,goats,milk,5.5
NRU,goats,milk,5.5
MNP,goats,milk,5.5
PLW,goats,milk,5.5
UMI,goats,milk,5.5
ASM,goats,milk,4.25
COK,goats,milk,4.25
PYF,goats,milk,4.25
NIU,goats,milk,4.25
PCN,goats,milk,4.25
WSM,goats,milk,4.25
TKL,goats,milk,4.25
TON,goats,milk,4.25
TUV,goats,milk,4.25
WLF,goats,milk,5.5
XMI,goats,milk,4.25
TWN,goats,milk,4.25
DZA,goats,meat,4.25
EGY,goats,meat,4.25
LBY,goats,meat,4.25
MAR,goats,meat,4.25
SDN,goats,meat,5.5
TUN,goats,meat,4.25
ESH,goats,meat,4.25
IOT,goats,meat,4.25
BDI,goats,meat,4.25
COM,goats,meat,4.25
DJI,goats,meat,5.5
ERI,goats,meat,5.4225
ETH,goats,meat,4.25
ATF,goats,meat,4.25
