iso3c,animal,system,product,unit,value
KGZ,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
KGZ,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
KGZ,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
TJK,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
TJK,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
TJK,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
TJK,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
TJK,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
TJK,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
TJK,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
TJK,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
TKM,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
TKM,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
TKM,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
TKM,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
TKM,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
TKM,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
TKM,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
TKM,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
UZB,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
UZB,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
UZB,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
UZB,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
UZB,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
UZB,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
UZB,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
UZB,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
CHN,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
CHN,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
CHN,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
CHN,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
CHN,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
CHN,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
CHN,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
CHN,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
PRK,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
PRK,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
PRK,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
PRK,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
PRK,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
PRK,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
PRK,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
PRK,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
MNG,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
MNG,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
MNG,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
MNG,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
MNG,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
MNG,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
MNG,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
MNG,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
BRN,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
BRN,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
BRN,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
BRN,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
BRN,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
BRN,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
BRN,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
BRN,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
KHM,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
KHM,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
KHM,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
KHM,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
KHM,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
KHM,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
KHM,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
KHM,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
IDN,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
IDN,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
IDN,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
IDN,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
IDN,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
IDN,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
IDN,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
IDN,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
LAO,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
LAO,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
LAO,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
LAO,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
LAO,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
LAO,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
LAO,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
LAO,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
MYS,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
MYS,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
MYS,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
MYS,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
MYS,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
MYS,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
MYS,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
MYS,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
MMR,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
MMR,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
MMR,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
MMR,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
MMR,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
MMR,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
MMR,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
MMR,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
PHL,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
PHL,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
PHL,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
PHL,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
PHL,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
PHL,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
PHL,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
PHL,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
SGP,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
SGP,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
SGP,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
SGP,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
SGP,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
SGP,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
SGP,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
SGP,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
THA,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
THA,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
THA,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
THA,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
THA,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
THA,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
THA,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
THA,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
TLS,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
TLS,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
TLS,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
TLS,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
TLS,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
TLS,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
TLS,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
TLS,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
VNM,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
VNM,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
VNM,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
VNM,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
VNM,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
VNM,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
VNM,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
VNM,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
AFG,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
AFG,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
AFG,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
AFG,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
AFG,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
AFG,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
AFG,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
AFG,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
BGD,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
BGD,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
BGD,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
BGD,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
BGD,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
BGD,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
BGD,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
BGD,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
BTN,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
BTN,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
BTN,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
BTN,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
BTN,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
BTN,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
BTN,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
BTN,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
IND,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
IND,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
IND,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
IND,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
IND,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
IND,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
IND,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
IND,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
IRN,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
IRN,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
IRN,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
IRN,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
IRN,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
IRN,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
IRN,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
IRN,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
MDV,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
MDV,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
MDV,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
MDV,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
MDV,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
MDV,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
MDV,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
MDV,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
NPL,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
NPL,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
NPL,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
NPL,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
NPL,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
NPL,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
NPL,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
NPL,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
PAK,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
PAK,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
PAK,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
PAK,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
PAK,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
PAK,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
PAK,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
PAK,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
LKA,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
LKA,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
LKA,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
LKA,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
LKA,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
LKA,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
LKA,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
LKA,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
ARM,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
ARM,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
ARM,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
ARM,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
ARM,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
ARM,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
ARM,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
ARM,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
AZE,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
AZE,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
AZE,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
AZE,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
AZE,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
AZE,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
AZE,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
AZE,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
BHR,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
BHR,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
BHR,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
BHR,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
BHR,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
BHR,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
BHR,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
BHR,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
GEO,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
GEO,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
GEO,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
GEO,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
GEO,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
GEO,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
GEO,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
GEO,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
IRQ,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
IRQ,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
IRQ,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
IRQ,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
IRQ,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
IRQ,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
IRQ,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
IRQ,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
JOR,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
JOR,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
JOR,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
JOR,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
JOR,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
JOR,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
JOR,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
JOR,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
KWT,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
KWT,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
KWT,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
KWT,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
KWT,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
KWT,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
KWT,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
KWT,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
LBN,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
LBN,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
LBN,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
LBN,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
LBN,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
LBN,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
LBN,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
LBN,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
OMN,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
OMN,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
OMN,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
OMN,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
OMN,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
OMN,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
OMN,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
OMN,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
QAT,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
QAT,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
QAT,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
QAT,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
QAT,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
QAT,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
QAT,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
QAT,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
SAU,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
SAU,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
SAU,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
SAU,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
SAU,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
SAU,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
SAU,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
SAU,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
PSE,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
PSE,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
PSE,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
PSE,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
PSE,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
PSE,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
PSE,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
PSE,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
SYR,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
SYR,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
SYR,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
SYR,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
SYR,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
SYR,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
SYR,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
SYR,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
ARE,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
ARE,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
ARE,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
ARE,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
ARE,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
ARE,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
ARE,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
ARE,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
YEM,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
YEM,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
YEM,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
YEM,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
YEM,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
YEM,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
YEM,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
YEM,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
FJI,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
FJI,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
FJI,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
FJI,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
FJI,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
FJI,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
FJI,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
FJI,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
NCL,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
NCL,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
NCL,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
NCL,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
NCL,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
NCL,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
NCL,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
NCL,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
PNG,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
PNG,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
PNG,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
PNG,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
PNG,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
PNG,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
PNG,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
PNG,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
SLB,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
SLB,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
SLB,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
SLB,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
SLB,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
SLB,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
SLB,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
SLB,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
VUT,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
VUT,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
VUT,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
VUT,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
VUT,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
VUT,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
VUT,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
VUT,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
GUM,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
GUM,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
GUM,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
GUM,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
GUM,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
GUM,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
GUM,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
GUM,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
KIR,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
KIR,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
KIR,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
KIR,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
KIR,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
KIR,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
KIR,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
KIR,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
MHL,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
MHL,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
MHL,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
MHL,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
MHL,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
MHL,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
MHL,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
MHL,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
FSM,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
FSM,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
FSM,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
FSM,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
