iso3c,animal,system,product,leach_n_rate
LCA,chickens,backyard,eggs&meat,0.0016078500000000003
LIE,chickens,backyard,eggs&meat,0.0020133571428571427
LKA,chickens,backyard,eggs&meat,0.0034539
LSO,chickens,backyard,eggs&meat,0.00279885
LTU,chickens,backyard,eggs&meat,0.0025408
LUX,chickens,backyard,eggs&meat,0.0021041
LVA,chickens,backyard,eggs&meat,0.0024614
MAC,chickens,backyard,eggs&meat,0.00346581
MAF,chickens,backyard,eggs&meat,0.0031715691964285713
MAR,chickens,backyard,eggs&meat,0.0034538999999999998
MCO,chickens,backyard,eggs&meat,0.0020133571428571427
MDA,chickens,backyard,eggs&meat,0.0031363000000000003
MDG,chickens,backyard,eggs&meat,0.0027988499999999994
MDV,chickens,backyard,eggs&meat,0.00355066875
MEX,chickens,backyard,eggs&meat,0.0032157000000000006
MHL,chickens,backyard,eggs&meat,0.0012654374999999999
MKD,chickens,backyard,eggs&meat,0.0023819999999999996
MLI,chickens,backyard,eggs&meat,0.003275250000000001
MLT,chickens,backyard,eggs&meat,0.0021835
MMR,chickens,backyard,eggs&meat,0.0032752500000000004
MNE,chickens,backyard,eggs&meat,0.0022232
MNG,chickens,backyard,eggs&meat,0.00398985
MNP,chickens,backyard,eggs&meat,0.0012654374999999999
MOZ,chickens,backyard,eggs&meat,0.0031561500000000004
MRT,chickens,backyard,eggs&meat,0.0023820000000000004
MSR,chickens,backyard,eggs&meat,0.0031715691964285713
MTQ,chickens,backyard,eggs&meat,0.00315615
MUS,chickens,backyard,eggs&meat,0.0028544300000000002
MWI,chickens,backyard,eggs&meat,0.0023820000000000004
MYS,chickens,backyard,eggs&meat,0.0039898500000000005
MYT,chickens,backyard,eggs&meat,0.0028544300000000002
NAM,chickens,backyard,eggs&meat,0.0027988499999999994
NCL,chickens,backyard,eggs&meat,7.344500000000001e-4
NER,chickens,backyard,eggs&meat,0.0038112000000000003
NFK,chickens,backyard,eggs&meat,0.001379575
NGA,chickens,backyard,eggs&meat,0.0030370500000000003
NIC,chickens,backyard,eggs&meat,0.0030966
NIU,chickens,backyard,eggs&meat,0.0012654375
NLD,chickens,backyard,eggs&meat,0.0018658999999999998
NOR,chickens,backyard,eggs&meat,0.0026202000000000005
NPL,chickens,backyard,eggs&meat,0.0025011
NRU,chickens,backyard,eggs&meat,0.0012654374999999999
NZL,chickens,backyard,eggs&meat,0.0013895
OMN,chickens,backyard,eggs&meat,0.0022629
PAK,chickens,backyard,eggs&meat,0.0032157000000000006
PAN,chickens,backyard,eggs&meat,0.0032752500000000004
PCN,chickens,backyard,eggs&meat,0.0012654375
PER,chickens,backyard,eggs&meat,0.0033348000000000006
PHL,chickens,backyard,eggs&meat,0.0036921000000000007
PLW,chickens,backyard,eggs&meat,0.0012654374999999999
PNG,chickens,backyard,eggs&meat,0.0015483000000000003
POL,chickens,backyard,eggs&meat,0.0018262
PRI,chickens,backyard,eggs&meat,0.004108949999999999
PRK,chickens,backyard,eggs&meat,0.0037516499999999996
PRT,chickens,backyard,eggs&meat,0.0018262000000000005
PRY,chickens,backyard,eggs&meat,0.004049400000000001
PSE,chickens,backyard,eggs&meat,0.0060741
PYF,chickens,backyard,eggs&meat,0.0012654375
QAT,chickens,backyard,eggs&meat,6.5505e-4
REU,chickens,backyard,eggs&meat,0.00285443
ROU,chickens,backyard,eggs&meat,0.0024614
RUS,chickens,backyard,eggs&meat,0.0023025999999999997
RWA,chickens,backyard,eggs&meat,0.0027393
SAU,chickens,backyard,eggs&meat,0.0027988500000000007
SDN,chickens,backyard,eggs&meat,0.003410891666666667
SEN,chickens,backyard,eggs&meat,0.00267975
SGP,chickens,backyard,eggs&meat,0.003829065
SHN,chickens,backyard,eggs&meat,0.00315218
SJM,chickens,backyard,eggs&meat,0.00244552
SLB,chickens,backyard,eggs&meat,7.741499999999999e-4
SLE,chickens,backyard,eggs&meat,0.0026797500000000003
SLV,chickens,backyard,eggs&meat,0.0030966
SMR,chickens,backyard,eggs&meat,0.0021636500000000005
SOM,chickens,backyard,eggs&meat,0.0023820000000000004
SPM,chickens,backyard,eggs&meat,0.0016872500000000002
SRB,chickens,backyard,eggs&meat,0.0025805000000000003
SSD,chickens,backyard,eggs&meat,0.0029236844444444445
STP,chickens,backyard,eggs&meat,0.0044067
SUR,chickens,backyard,eggs&meat,0.0030370500000000003
SVK,chickens,backyard,eggs&meat,0.0020247
SVN,chickens,backyard,eggs&meat,0.0016277000000000002
SWE,chickens,backyard,eggs&meat,0.0023026
SWZ,chickens,backyard,eggs&meat,0.0023819999999999996
SXM,chickens,backyard,eggs&meat,0.0031715691964285713
SYC,chickens,backyard,eggs&meat,0.0029236844444444445
SYR,chickens,backyard,eggs&meat,0.0030966
TCA,chickens,backyard,eggs&meat,0.0031715691964285713
TCD,chickens,backyard,eggs&meat,0.0033348000000000006
TGO,chickens,backyard,eggs&meat,0.00244155
THA,chickens,backyard,eggs&meat,0.0033943499999999995
TJK,chickens,backyard,eggs&meat,0.0053595000000000005
TKL,chickens,backyard,eggs&meat,0.0012654375
TKM,chickens,backyard,eggs&meat,0.0036325500000000004
TLS,chickens,backyard,eggs&meat,0.0041684999999999995
TON,chickens,backyard,eggs&meat,0.0012654375
TTO,chickens,backyard,eggs&meat,0.0029349642857142855
TUN,chickens,backyard,eggs&meat,0.00470445
TUR,chickens,backyard,eggs&meat,0.00327525
TUV,chickens,backyard,eggs&meat,0.0012654375
TWN,chickens,backyard,eggs&meat,0.00346581
TZA,chickens,backyard,eggs&meat,0.0029775
UGA,chickens,backyard,eggs&meat,0.0029775
UKR,chickens,backyard,eggs&meat,0.0025805000000000003
URY,chickens,backyard,eggs&meat,0.0032157000000000006
USA,chickens,backyard,eggs&meat,0.0029378
UZB,chickens,backyard,eggs&meat,0.004049400000000001
VCT,chickens,backyard,eggs&meat,0.0034538999999999998
VEN,chickens,backyard,eggs&meat,0.00327525
VGB,chickens,backyard,eggs&meat,0.0031715691964285713
VIR,chickens,backyard,eggs&meat,0.0031715691964285713
VNM,chickens,backyard,eggs&meat,0.0032157000000000006
VUT,chickens,backyard,eggs&meat,0.0015483
WLF,chickens,backyard,eggs&meat,0.0012654375
WSM,chickens,backyard,eggs&meat,0.0012654375
XKO,chickens,backyard,eggs&meat,0.0021835
XMI,chickens,backyard,eggs&meat,0.0033149500000000005
YEM,chickens,backyard,eggs&meat,0.0029775
ZAF,chickens,backyard,eggs&meat,0.00267975
ZMB,chickens,backyard,eggs&meat,0.00303705
ZWE,chickens,backyard,eggs&meat,0.003275250000000001
