iso3c,animal,system,product,leach_n_rate
IRQ,cows,mixed,meat,0.18389039999999998
ISL,cows,mixed,meat,0.18351311766666673
ISR,cows,mixed,meat,0.43977675
ITA,cows,mixed,meat,0.1495409278
JAM,cows,mixed,meat,0.19145325
JEY,cows,mixed,meat,0.2421873797777778
JOR,cows,mixed,meat,0.22331250000000002
JPN,cows,mixed,meat,0.3308598
KAZ,cows,mixed,meat,0.32716769999999995
KEN,cows,mixed,meat,0.2112834
KGZ,cows,mixed,meat,0.31877114999999995
KHM,cows,mixed,meat,0.17751855
KIR,cows,mixed,meat,0.09247370625
KNA,cows,mixed,meat,0.20255436250000003
KOR,cows,mixed,meat,0.27607380000000004
KWT,cows,mixed,meat,0.20556660000000004
LAO,cows,mixed,meat,0.2031846
LBN,cows,mixed,meat,0.21735749999999998
LBR,cows,mixed,meat,0.17942415
LBY,cows,mixed,meat,0.1659063
LCA,cows,mixed,meat,0.20919914999999997
LIE,cows,mixed,meat,0.17305948570000002
LKA,cows,mixed,meat,0.16947930000000003
LSO,cows,mixed,meat,0.14262225
LTU,cows,mixed,meat,0.21746379675
LUX,cows,mixed,meat,0.2053326876
LVA,cows,mixed,meat,0.23840588420000006
MAC,cows,mixed,meat,0.22594262500000006
MAF,cows,mixed,meat,0.20181420562500002
MAR,cows,mixed,meat,0.14160990000000004
MCO,cows,mixed,meat,0.19375119992176504
MDA,cows,mixed,meat,0.188178
MDG,cows,mixed,meat,0.20318460000000002
MDV,cows,mixed,meat,0.22125802500000002
MEX,cows,mixed,meat,0.24933584999999991
MHL,cows,mixed,meat,0.09247370625
MKD,cows,mixed,meat,0.1295025116
MLI,cows,mixed,meat,0.1967532
MLT,cows,mixed,meat,0.195453819
MMR,cows,mixed,meat,0.17680395000000002
MNE,cows,mixed,meat,0.12845135485000003
MNG,cows,mixed,meat,0.18269940000000004
MNP,cows,mixed,meat,0.09247370625
MOZ,cows,mixed,meat,0.21813164999999998
MRT,cows,mixed,meat,0.19038134999999998
MSR,cows,mixed,meat,0.20255436250000003
MTQ,cows,mixed,meat,0.20836545000000004
MUS,cows,mixed,meat,0.18220066875
MWI,cows,mixed,meat,0.17865
MYS,cows,mixed,meat,0.1472076
MYT,cows,mixed,meat,0.08104755
NAM,cows,mixed,meat,0.15762884999999996
NCL,cows,mixed,meat,0.08251645
NER,cows,mixed,meat,0.18442635
NFK,cows,mixed,meat,0.10247562499999999
NGA,cows,mixed,meat,0.16918155000000001
NIC,cows,mixed,meat,0.26803455000000004
NIU,cows,mixed,meat,0.09247370625000001
NLD,cows,mixed,meat,0.15914022900000002
NOR,cows,mixed,meat,0.20284397399999998
NPL,cows,mixed,meat,0.17859045
NRU,cows,mixed,meat,0.09247370625
NZL,cows,mixed,meat,0.10919485
OMN,cows,mixed,meat,0.18037694999999998
PAK,cows,mixed,meat,0.2080677
PAN,cows,mixed,meat,0.21229575
PCN,cows,mixed,meat,0.09247370625000001
PER,cows,mixed,meat,0.27422775
PHL,cows,mixed,meat,0.1475649
PLW,cows,mixed,meat,0.09247370625
PNG,cows,mixed,meat,0.08245689999999999
POL,cows,mixed,meat,0.19325959999999995
PRI,cows,mixed,meat,0.20616210000000001
PRK,cows,mixed,meat,0.17555340000000005
PRT,cows,mixed,meat,0.21505490000000002
PRY,cows,mixed,meat,0.2514201
PSE,cows,mixed,meat,0.3669471
PYF,cows,mixed,meat,0.09247370625000001
QAT,cows,mixed,meat,0.18680835
REU,cows,mixed,meat,0.18220066874999996
ROU,cows,mixed,meat,0.1772208
RUS,cows,mixed,meat,0.1784515
RWA,cows,mixed,meat,0.16930065000000002
SAU,cows,mixed,meat,0.25076505
SDN,cows,mixed,meat,0.140885375
SEN,cows,mixed,meat,0.19187010000000002
SGP,cows,mixed,meat,0.17281409999999997
SHN,cows,mixed,meat,0.1887206958984375
SJM,cows,mixed,meat,0.1810163405555556
SLB,cows,mixed,meat,0.08245689999999999
SLE,cows,mixed,meat,0.19389480000000006
SLV,cows,mixed,meat,0.21384405
SMR,cows,mixed,meat,0.13374683529166667
SOM,cows,mixed,meat,0.1860342
SPM,cows,mixed,meat,0.112817475
SRB,cows,mixed,meat,0.1290820489
SSD,cows,mixed,meat,0.18220066875
STP,cows,mixed,meat,0.15935580000000002
SUR,cows,mixed,meat,0.21848895000000002
SVK,cows,mixed,meat,0.22418590000000002
SVN,cows,mixed,meat,0.14623092045000002
SWE,cows,mixed,meat,0.19621030250000002
SWZ,cows,mixed,meat,0.18484319999999999
SXM,cows,mixed,meat,0.20181420562500002
SYC,cows,mixed,meat,0.18220066875
SYR,cows,mixed,meat,0.18502185000000002
TCA,cows,mixed,meat,0.2025543625
TCD,cows,mixed,meat,0.20068350000000004
TGO,cows,mixed,meat,0.18520050000000002
THA,cows,mixed,meat,0.14643345000000002
TJK,cows,mixed,meat,0.30632519999999996
TKL,cows,mixed,meat,0.09247370625000001
TKM,cows,mixed,meat,0.30823079999999997
TLS,cows,mixed,meat,0.19085775
TON,cows,mixed,meat,0.09247370625000001
TTO,cows,mixed,meat,0.2025543625
TUN,cows,mixed,meat,0.15375809999999998
TUR,cows,mixed,meat,0.20491155
TUV,cows,mixed,meat,0.09247370625000001
TWN,cows,mixed,meat,0.22594262500000004
TZA,cows,mixed,meat,0.22313385000000002
UGA,cows,mixed,meat,0.22182375000000001
UKR,cows,mixed,meat,0.1970311
URY,cows,mixed,meat,0.2533257
USA,cows,mixed,meat,0.24363890000000002
UZB,cows,mixed,meat,0.31787790000000005
VCT,cows,mixed,meat,0.17442195
VEN,cows,mixed,meat,0.26720084999999993
VGB,cows,mixed,meat,0.20181420562500002
VIR,cows,mixed,meat,0.2025543625
VNM,cows,mixed,meat,0.17329050000000001
VUT,cows,mixed,meat,0.0824569
WLF,cows,mixed,meat,0.09247370625000001
WSM,cows,mixed,meat,0.09247370625000001
XKO,cows,mixed,meat,0.15745088836964286
XMI,cows,mixed,meat,0.14727565714285715
YEM,cows,mixed,meat,0.18782069999999998
ZAF,cows,mixed,meat,0.24903809999999998
ZMB,cows,mixed,meat,0.1940139
ZWE,cows,mixed,meat,0.19681275
