iso3c,animal,system,product,leach_n_rate
ESP,cows,feedlot,meat,0.185231466
EST,cows,feedlot,meat,0.185231466
ETH,cows,feedlot,meat,0.24903810000000007
FIN,cows,feedlot,meat,0.185231466
FJI,cows,feedlot,meat,0.0957564
FLK,cows,feedlot,meat,0.298673422
FRA,cows,feedlot,meat,0.185231466
FRO,cows,feedlot,meat,0.185231466
FSM,cows,feedlot,meat,0.0957564
GAB,cows,feedlot,meat,0.24903810000000007
GBR,cows,feedlot,meat,0.185231466
GEO,cows,feedlot,meat,0.22537481052631583
GGY,cows,feedlot,meat,0.185231466
GHA,cows,feedlot,meat,0.24903810000000007
GIB,cows,feedlot,meat,0.185231466
GIN,cows,feedlot,meat,0.24903810000000007
GLP,cows,feedlot,meat,0.28073248672727275
GMB,cows,feedlot,meat,0.24903810000000007
GNB,cows,feedlot,meat,0.24903810000000007
GNQ,cows,feedlot,meat,0.24903810000000007
GRC,cows,feedlot,meat,0.185231466
GRD,cows,feedlot,meat,0.28073248672727275
GRL,cows,feedlot,meat,0.22563495
GTM,cows,feedlot,meat,0.24933585
GUF,cows,feedlot,meat,0.298673422
GUM,cows,feedlot,meat,0.0957564
GUY,cows,feedlot,meat,0.298673422
HKG,cows,feedlot,meat,0.28438102500000007
HND,cows,feedlot,meat,0.24933585
HRV,cows,feedlot,meat,0.185231466
HTI,cows,feedlot,meat,0.28073248672727275
HUN,cows,feedlot,meat,0.185231466
IDN,cows,feedlot,meat,0.18246120000000002
IMN,cows,feedlot,meat,0.185231466
IND,cows,feedlot,meat,0.22537481052631583
IOT,cows,feedlot,meat,0.24903810000000007
IRL,cows,feedlot,meat,0.185231466
IRN,cows,feedlot,meat,0.22537481052631583
IRQ,cows,feedlot,meat,0.22537481052631583
ISL,cows,feedlot,meat,0.185231466
ISR,cows,feedlot,meat,0.22537481052631583
ITA,cows,feedlot,meat,0.185231466
JAM,cows,feedlot,meat,0.28073248672727275
JEY,cows,feedlot,meat,0.185231466
JOR,cows,feedlot,meat,0.22537481052631583
JPN,cows,feedlot,meat,0.3308598000000001
KAZ,cows,feedlot,meat,0.22537481052631583
KEN,cows,feedlot,meat,0.24903810000000007
KGZ,cows,feedlot,meat,0.22537481052631583
KHM,cows,feedlot,meat,0.18246120000000002
KIR,cows,feedlot,meat,0.0957564
KNA,cows,feedlot,meat,0.28073248672727275
KOR,cows,feedlot,meat,0.28438102500000007
KWT,cows,feedlot,meat,0.22537481052631583
LAO,cows,feedlot,meat,0.18246120000000002
LBN,cows,feedlot,meat,0.22537481052631583
LBR,cows,feedlot,meat,0.24903810000000007
LBY,cows,feedlot,meat,0.24903810000000007
LCA,cows,feedlot,meat,0.28073248672727275
LIE,cows,feedlot,meat,0.185231466
LKA,cows,feedlot,meat,0.22537481052631583
LSO,cows,feedlot,meat,0.24903810000000007
LTU,cows,feedlot,meat,0.185231466
LUX,cows,feedlot,meat,0.185231466
LVA,cows,feedlot,meat,0.185231466
MAC,cows,feedlot,meat,0.28438102500000007
MAF,cows,feedlot,meat,0.28073248672727275
MAR,cows,feedlot,meat,0.24903810000000007
MCO,cows,feedlot,meat,0.185231466
MDA,cows,feedlot,meat,0.185231466
MDG,cows,feedlot,meat,0.24903810000000007
MDV,cows,feedlot,meat,0.22537481052631583
MEX,cows,feedlot,meat,0.24933585
MHL,cows,feedlot,meat,0.0957564
MKD,cows,feedlot,meat,0.185231466
MLI,cows,feedlot,meat,0.24903810000000007
MLT,cows,feedlot,meat,0.185231466
MMR,cows,feedlot,meat,0.18246120000000002
MNE,cows,feedlot,meat,0.185231466
MNG,cows,feedlot,meat,0.28438102500000007
MNP,cows,feedlot,meat,0.0957564
MOZ,cows,feedlot,meat,0.24903810000000007
MRT,cows,feedlot,meat,0.24903810000000007
MSR,cows,feedlot,meat,0.28073248672727275
MTQ,cows,feedlot,meat,0.28073248672727275
MUS,cows,feedlot,meat,0.24903810000000007
MWI,cows,feedlot,meat,0.24903810000000007
MYS,cows,feedlot,meat,0.18246120000000002
MYT,cows,feedlot,meat,0.24903810000000007
NAM,cows,feedlot,meat,0.24903810000000007
NCL,cows,feedlot,meat,0.0957564
NER,cows,feedlot,meat,0.24903810000000007
NFK,cows,feedlot,meat,0.0957564
NGA,cows,feedlot,meat,0.24903810000000007
NIC,cows,feedlot,meat,0.24933585
NIU,cows,feedlot,meat,0.0957564
NLD,cows,feedlot,meat,0.185231466
NOR,cows,feedlot,meat,0.185231466
NPL,cows,feedlot,meat,0.22537481052631583
NRU,cows,feedlot,meat,0.0957564
NZL,cows,feedlot,meat,0.0957564
OMN,cows,feedlot,meat,0.22537481052631583
PAK,cows,feedlot,meat,0.22537481052631583
PAN,cows,feedlot,meat,0.24933585
PCN,cows,feedlot,meat,0.0957564
PER,cows,feedlot,meat,0.298673422
PHL,cows,feedlot,meat,0.18246120000000002
PLW,cows,feedlot,meat,0.0957564
PNG,cows,feedlot,meat,0.0957564
POL,cows,feedlot,meat,0.185231466
PRI,cows,feedlot,meat,0.28073248672727275
PRK,cows,feedlot,meat,0.28438102500000007
PRT,cows,feedlot,meat,0.185231466
PRY,cows,feedlot,meat,0.298673422
PSE,cows,feedlot,meat,0.22537481052631583
PYF,cows,feedlot,meat,0.0957564
QAT,cows,feedlot,meat,0.22537481052631583
REU,cows,feedlot,meat,0.24903810000000007
ROU,cows,feedlot,meat,0.185231466
RUS,cows,feedlot,meat,0.185231466
RWA,cows,feedlot,meat,0.24903810000000007
SAU,cows,feedlot,meat,0.22537481052631583
SDN,cows,feedlot,meat,0.24903810000000007
SEN,cows,feedlot,meat,0.24903810000000007
SGP,cows,feedlot,meat,0.18246120000000002
SHN,cows,feedlot,meat,0.24903810000000007
SJM,cows,feedlot,meat,0.185231466
SLB,cows,feedlot,meat,0.0957564
SLE,cows,feedlot,meat,0.24903810000000007
SLV,cows,feedlot,meat,0.24933585
SMR,cows,feedlot,meat,0.185231466
SOM,cows,feedlot,meat,0.24903810000000007
SPM,cows,feedlot,meat,0.22563495
SRB,cows,feedlot,meat,0.185231466
SSD,cows,feedlot,meat,0.24903810000000007
STP,cows,feedlot,meat,0.24903810000000007
SUR,cows,feedlot,meat,0.298673422
SVK,cows,feedlot,meat,0.185231466
SVN,cows,feedlot,meat,0.185231466
SWE,cows,feedlot,meat,0.185231466
SWZ,cows,feedlot,meat,0.24903810000000007
SXM,cows,feedlot,meat,0.28073248672727275
SYC,cows,feedlot,meat,0.24903810000000007
SYR,cows,feedlot,meat,0.22537481052631583
TCA,cows,feedlot,meat,0.28073248672727275
TCD,cows,feedlot,meat,0.24903810000000007
TGO,cows,feedlot,meat,0.24903810000000007
THA,cows,feedlot,meat,0.18246120000000002
TJK,cows,feedlot,meat,0.22537481052631583
TKL,cows,feedlot,meat,0.0957564
TKM,cows,feedlot,meat,0.22537481052631583
TLS,cows,feedlot,meat,0.18246120000000002
TON,cows,feedlot,meat,0.0957564
TTO,cows,feedlot,meat,0.28073248672727275
TUN,cows,feedlot,meat,0.24903810000000007
TUR,cows,feedlot,meat,0.22537481052631583
TUV,cows,feedlot,meat,0.0957564
TWN,cows,feedlot,meat,0.28438102500000007
TZA,cows,feedlot,meat,0.24903810000000007
UGA,cows,feedlot,meat,0.24903810000000007
UKR,cows,feedlot,meat,0.185231466
URY,cows,feedlot,meat,0.25332570000000004
USA,cows,feedlot,meat,0.24363890000000002
UZB,cows,feedlot,meat,0.22537481052631583
VCT,cows,feedlot,meat,0.28073248672727275
VEN,cows,feedlot,meat,0.298673422
VGB,cows,feedlot,meat,0.28073248672727275
VIR,cows,feedlot,meat,0.28073248672727275
VNM,cows,feedlot,meat,0.18246120000000002
VUT,cows,feedlot,meat,0.0957564
WLF,cows,feedlot,meat,0.0957564
WSM,cows,feedlot,meat,0.0957564
XKO,cows,feedlot,meat,0.185231466
XMI,cows,feedlot,meat,0.24903810000000007
YEM,cows,feedlot,meat,0.22537481052631583
ZAF,cows,feedlot,meat,0.24903810000000007
ZMB,cows,feedlot,meat,0.24903810000000007
ZWE,cows,feedlot,meat,0.24903810000000007
