iso3c,animal,system,product,leach_n_rate
FRA,chickens,industrial,eggs,0.0023025999999999997
FRO,chickens,industrial,eggs,0.0021463408000000003
FSM,chickens,industrial,eggs,0.0012654374999999999
GAB,chickens,industrial,eggs,0.0020842499999999997
GBR,chickens,industrial,eggs,0.0025408000000000006
GEO,chickens,industrial,eggs,0.004229241
GGY,chickens,industrial,eggs,0.0021463408000000003
GHA,chickens,industrial,eggs,0.0030965999999999997
GIB,chickens,industrial,eggs,0.00216365
GIN,chickens,industrial,eggs,0.004287599999999999
GLP,chickens,industrial,eggs,0.005627475
GMB,chickens,industrial,eggs,0.0025010999999999996
GNB,chickens,industrial,eggs,0.003930299999999999
GNQ,chickens,industrial,eggs,0.004585349999999999
GRC,chickens,industrial,eggs,0.0018659
GRD,chickens,industrial,eggs,0.005627475
GRL,chickens,industrial,eggs,0.002702968296875
GTM,chickens,industrial,eggs,0.004912875
GUF,chickens,industrial,eggs,0.003052533
GUM,chickens,industrial,eggs,0.0012654374999999999
GUY,chickens,industrial,eggs,0.004301296499999999
HKG,chickens,industrial,eggs,0.004609527300000001
HND,chickens,industrial,eggs,0.005716799999999999
HRV,chickens,industrial,eggs,0.0023423
HTI,chickens,industrial,eggs,0.004555575
HUN,chickens,industrial,eggs,0.0019453
IDN,chickens,industrial,eggs,0.00482355
IMN,chickens,industrial,eggs,0.0021463408000000003
IND,chickens,industrial,eggs,0.0080988
IOT,chickens,industrial,eggs,0.0028544299999999994
IRL,chickens,industrial,eggs,0.001300572
IRN,chickens,industrial,eggs,0.0032157
IRQ,chickens,industrial,eggs,0.003750459
ISL,chickens,industrial,eggs,0.002200968
ISR,chickens,industrial,eggs,0.004309037999999999
ITA,chickens,industrial,eggs,0.0019056
JAM,chickens,industrial,eggs,0.006342075
JEY,chickens,industrial,eggs,0.0021463408000000003
JOR,chickens,industrial,eggs,0.005665587
JPN,chickens,industrial,eggs,0.004376924999999999
KAZ,chickens,industrial,eggs,0.0041976795
KEN,chickens,industrial,eggs,0.0029774999999999997
KGZ,chickens,industrial,eggs,0.004910492999999999
KHM,chickens,industrial,eggs,0.0030966
KIR,chickens,industrial,eggs,0.0012654374999999999
KNA,chickens,industrial,eggs,0.004402446428571428
KOR,chickens,industrial,eggs,0.005002200000000001
KWT,chickens,industrial,eggs,0.0031120829999999994
LAO,chickens,industrial,eggs,0.00303705
LBN,chickens,industrial,eggs,0.005745383999999999
LBR,chickens,industrial,eggs,0.0030965999999999993
LBY,chickens,industrial,eggs,0.0026201999999999996
LCA,chickens,industrial,eggs,0.002411775
LIE,chickens,industrial,eggs,0.0020133571428571427
LKA,chickens,industrial,eggs,0.0034539
LSO,chickens,industrial,eggs,0.002798849999999999
LTU,chickens,industrial,eggs,0.0022359040000000004
LUX,chickens,industrial,eggs,0.0021041000000000002
LVA,chickens,industrial,eggs,0.002166032
MAC,chickens,industrial,eggs,0.0046095273
MAF,chickens,industrial,eggs,0.004701315789473684
MAR,chickens,industrial,eggs,0.003453899999999999
MCO,chickens,industrial,eggs,0.0020133571428571427
MDA,chickens,industrial,eggs,0.0031363000000000003
MDG,chickens,industrial,eggs,0.0027988499999999994
MDV,chickens,industrial,eggs,0.00355066875
MEX,chickens,industrial,eggs,0.00482355
MHL,chickens,industrial,eggs,0.0012654374999999999
MKD,chickens,industrial,eggs,0.002382
MLI,chickens,industrial,eggs,0.00327525
MLT,chickens,industrial,eggs,0.0019056
MMR,chickens,industrial,eggs,0.00327525
MNE,chickens,industrial,eggs,0.0022232000000000003
MNG,chickens,industrial,eggs,0.005306500499999999
MNP,chickens,industrial,eggs,0.0012654374999999999
MOZ,chickens,industrial,eggs,0.00315615
MRT,chickens,industrial,eggs,0.002382
MSR,chickens,industrial,eggs,0.004402446428571428
MTQ,chickens,industrial,eggs,0.004734225000000001
MUS,chickens,industrial,eggs,0.00285443
MWI,chickens,industrial,eggs,0.0023819999999999996
MYS,chickens,industrial,eggs,0.0039898500000000005
MYT,chickens,industrial,eggs,0.0028544299999999994
NAM,chickens,industrial,eggs,0.0027988499999999994
NCL,chickens,industrial,eggs,7.3445e-4
NER,chickens,industrial,eggs,0.0038111999999999994
NFK,chickens,industrial,eggs,0.001379575
NGA,chickens,industrial,eggs,0.0030370499999999995
NIC,chickens,industrial,eggs,0.0046448999999999995
NIU,chickens,industrial,eggs,0.0012654374999999999
NLD,chickens,industrial,eggs,0.0018658999999999998
NOR,chickens,industrial,eggs,0.0023057760000000003
NPL,chickens,industrial,eggs,0.0025011
NRU,chickens,industrial,eggs,0.0012654375
NZL,chickens,industrial,eggs,0.0013895000000000001
OMN,chickens,industrial,eggs,0.0030322859999999995
PAK,chickens,industrial,eggs,0.0032156999999999997
PAN,chickens,industrial,eggs,0.004912875000000001
PCN,chickens,industrial,eggs,0.0012654375
PER,chickens,industrial,eggs,0.0033348000000000006
PHL,chickens,industrial,eggs,0.0036921
PLW,chickens,industrial,eggs,0.0012654374999999999
PNG,chickens,industrial,eggs,0.0015482999999999998
POL,chickens,industrial,eggs,0.0018261999999999998
PRI,chickens,industrial,eggs,0.006163424999999999
PRK,chickens,industrial,eggs,0.0049896945
PRT,chickens,industrial,eggs,0.0018262
PRY,chickens,industrial,eggs,0.0047175509999999995
PSE,chickens,industrial,eggs,0.008139294
PYF,chickens,industrial,eggs,0.0012654375
QAT,chickens,industrial,eggs,8.777670000000001e-4
REU,chickens,industrial,eggs,0.00285443
ROU,chickens,industrial,eggs,0.0024614
RUS,chickens,industrial,eggs,0.0023025999999999997
RWA,chickens,industrial,eggs,0.0027392999999999996
SAU,chickens,industrial,eggs,0.0037504589999999994
SDN,chickens,industrial,eggs,0.0034300799999999994
SEN,chickens,industrial,eggs,0.00267975
SGP,chickens,industrial,eggs,0.003829065
SHN,chickens,industrial,eggs,0.0031521799999999992
SJM,chickens,industrial,eggs,0.0021463408000000003
SLB,chickens,industrial,eggs,7.741499999999999e-4
SLE,chickens,industrial,eggs,0.0026797499999999994
SLV,chickens,industrial,eggs,0.0046449
SMR,chickens,industrial,eggs,0.00216365
SOM,chickens,industrial,eggs,0.0023819999999999996
SPM,chickens,industrial,eggs,0.0047348453124999995
SRB,chickens,industrial,eggs,0.0025805
SSD,chickens,industrial,eggs,0.0028544299999999994
STP,chickens,industrial,eggs,0.0044066999999999995
SUR,chickens,industrial,eggs,0.00353816325
SVK,chickens,industrial,eggs,0.0020247
SVN,chickens,industrial,eggs,0.0016277
SWE,chickens,industrial,eggs,0.0023025999999999997
SWZ,chickens,industrial,eggs,0.0023819999999999996
SXM,chickens,industrial,eggs,0.004701315789473684
SYC,chickens,industrial,eggs,0.0016078499999999996
SYR,chickens,industrial,eggs,0.0041494439999999995
TCA,chickens,industrial,eggs,0.004701315789473684
TCD,chickens,industrial,eggs,0.0033348
TGO,chickens,industrial,eggs,0.0024415499999999994
THA,chickens,industrial,eggs,0.003394349999999999
TJK,chickens,industrial,eggs,0.007128135000000001
TKL,chickens,industrial,eggs,0.0012654375
TKM,chickens,industrial,eggs,0.0048312915
TLS,chickens,industrial,eggs,0.0041685
TON,chickens,industrial,eggs,0.0012654375
TTO,chickens,industrial,eggs,0.004402446428571428
TUN,chickens,industrial,eggs,0.00470445
TUR,chickens,industrial,eggs,0.0054369150000000005
TUV,chickens,industrial,eggs,0.0012654374999999999
TWN,chickens,industrial,eggs,0.0046041678
TZA,chickens,industrial,eggs,0.0029774999999999997
UGA,chickens,industrial,eggs,0.0029774999999999997
UKR,chickens,industrial,eggs,0.0025805
URY,chickens,industrial,eggs,0.0037462905000000004
USA,chickens,industrial,eggs,0.0022841395
UZB,chickens,industrial,eggs,0.005385701999999999
VCT,chickens,industrial,eggs,0.00518085
VEN,chickens,industrial,eggs,0.00381566625
VGB,chickens,industrial,eggs,0.004701315789473684
VIR,chickens,industrial,eggs,0.004402446428571428
VNM,chickens,industrial,eggs,0.0032157
VUT,chickens,industrial,eggs,0.0015483
WLF,chickens,industrial,eggs,0.0012654375
WSM,chickens,industrial,eggs,0.0012654374999999999
XKO,chickens,industrial,eggs,0.00216365
XMI,chickens,industrial,eggs,0.0034300799999999994
YEM,chickens,industrial,eggs,0.003989849999999999
ZAF,chickens,industrial,eggs,0.0026797499999999994
ZMB,chickens,industrial,eggs,0.0030370499999999995
ZWE,chickens,industrial,eggs,0.0032752499999999995
