iso3c,animal,system,product,leach_n_rate
HTI,sheep,mixed,meat,0.02268855
HUN,sheep,mixed,meat,0.016277
IDN,sheep,mixed,meat,0.019353750000000003
IMN,sheep,mixed,meat,0.0182371875
IND,sheep,mixed,meat,0.0327525
IOT,sheep,mixed,meat,0.01770030703125
IRL,sheep,mixed,meat,0.018301700000000004
IRN,sheep,mixed,meat,0.0200088
IRQ,sheep,mixed,meat,0.022688550000000002
ISL,sheep,mixed,meat,0.016687026562500002
ISR,sheep,mixed,meat,0.025844699999999995
ITA,sheep,mixed,meat,0.0192148
JAM,sheep,mixed,meat,0.02578515
JEY,sheep,mixed,meat,0.0182371875
JOR,sheep,mixed,meat,0.023960754545454547
JPN,sheep,mixed,meat,0.01959195
KAZ,sheep,mixed,meat,0.027214350000000002
KEN,sheep,mixed,meat,0.019056000000000003
KGZ,sheep,mixed,meat,0.0263211
KHM,sheep,mixed,meat,0.014589750000000002
KIR,sheep,mixed,meat,0.011642025
KNA,sheep,mixed,meat,0.022887050000000003
KOR,sheep,mixed,meat,0.02090205
KWT,sheep,mixed,meat,0.023581800000000003
LAO,sheep,mixed,meat,0.014172899999999999
LBN,sheep,mixed,meat,0.025487400000000004
LBR,sheep,mixed,meat,0.015423449999999998
LBY,sheep,mixed,meat,0.0167931
LCA,sheep,mixed,meat,0.020068350000000002
LIE,sheep,mixed,meat,0.021398300000000002
LKA,sheep,mixed,meat,0.01375605
LSO,sheep,mixed,meat,0.01506615
LTU,sheep,mixed,meat,0.0179841
LUX,sheep,mixed,meat,0.0275121
LVA,sheep,mixed,meat,0.0176268
MAC,sheep,mixed,meat,0.01959195
MAF,sheep,mixed,meat,0.0226915275
MAR,sheep,mixed,meat,0.01625715
MCO,sheep,mixed,meat,0.022182375
MDA,sheep,mixed,meat,0.016865883333333335
MDG,sheep,mixed,meat,0.020068350000000002
MDV,sheep,mixed,meat,0.021310392857142858
MEX,sheep,mixed,meat,0.025249200000000006
MHL,sheep,mixed,meat,0.011642025
MKD,sheep,mixed,meat,0.0192148
MLI,sheep,mixed,meat,0.017494939285714287
MLT,sheep,mixed,meat,0.0192148
MMR,sheep,mixed,meat,0.01792455
MNE,sheep,mixed,meat,0.0192148
MNG,sheep,mixed,meat,0.025785149999999996
MNP,sheep,mixed,meat,0.011642025
MOZ,sheep,mixed,meat,0.020485200000000002
MRT,sheep,mixed,meat,0.0184605
MSR,sheep,mixed,meat,0.02288705
MTQ,sheep,mixed,meat,0.024594150000000002
MUS,sheep,mixed,meat,0.017440706250000004
MWI,sheep,mixed,meat,0.017984100000000003
MYS,sheep,mixed,meat,0.0172695
MYT,sheep,mixed,meat,0.0061932
NAM,sheep,mixed,meat,0.015363900000000002
NCL,sheep,mixed,meat,0.01077855
NER,sheep,mixed,meat,0.019472850000000003
NFK,sheep,mixed,meat,0.0125055
NGA,sheep,mixed,meat,0.01589985
NIC,sheep,mixed,meat,0.024534600000000004
NIU,sheep,mixed,meat,0.011642025000000002
NLD,sheep,mixed,meat,0.0204058
NOR,sheep,mixed,meat,0.017785600000000002
NPL,sheep,mixed,meat,0.021310392857142858
NRU,sheep,mixed,meat,0.011642025
NZL,sheep,mixed,meat,0.0125055
OMN,sheep,mixed,meat,0.023960754545454547
PAK,sheep,mixed,meat,0.01971105
PAN,sheep,mixed,meat,0.028464900000000008
PCN,sheep,mixed,meat,0.011642025000000002
PER,sheep,mixed,meat,0.024415499999999996
PHL,sheep,mixed,meat,0.0114336
PLW,sheep,mixed,meat,0.011642025
PNG,sheep,mixed,meat,0.01077855
POL,sheep,mixed,meat,0.016832800000000002
PRI,sheep,mixed,meat,0.026559300000000004
PRK,sheep,mixed,meat,0.019472850000000003
PRT,sheep,mixed,meat,0.019611800000000002
PRY,sheep,mixed,meat,0.029000850000000005
PSE,sheep,mixed,meat,0.023960754545454547
PYF,sheep,mixed,meat,0.011642025000000002
QAT,sheep,mixed,meat,0.025666050000000003
REU,sheep,mixed,meat,0.01744070625
ROU,sheep,mixed,meat,0.016865883333333335
RUS,sheep,mixed,meat,0.0161579
RWA,sheep,mixed,meat,0.01770030703125
SAU,sheep,mixed,meat,0.023641350000000002
SDN,sheep,mixed,meat,0.01525671
SEN,sheep,mixed,meat,0.0191751
SGP,sheep,mixed,meat,0.021914400000000004
SHN,sheep,mixed,meat,0.017494939285714287
SJM,sheep,mixed,meat,0.0182371875
SLB,sheep,mixed,meat,0.01077855
SLE,sheep,mixed,meat,0.015125700000000002
SLV,sheep,mixed,meat,0.02340315
SMR,sheep,mixed,meat,0.0194927
SOM,sheep,mixed,meat,0.01770030703125
SPM,sheep,mixed,meat,0.012852875
SRB,sheep,mixed,meat,0.018976600000000003
SSD,sheep,mixed,meat,0.01770030703125
STP,sheep,mixed,meat,0.0085752
SUR,sheep,mixed,meat,0.0283458
SVK,sheep,mixed,meat,0.016865883333333335
SVN,sheep,mixed,meat,0.018659000000000002
SWE,sheep,mixed,meat,0.017507700000000005
SWZ,sheep,mixed,meat,0.0183414
SXM,sheep,mixed,meat,0.0226915275
SYC,sheep,mixed,meat,0.01770030703125
SYR,sheep,mixed,meat,0.023960754545454547
TCA,sheep,mixed,meat,0.022887050000000003
TCD,sheep,mixed,meat,0.0203661
TGO,sheep,mixed,meat,0.016376250000000002
THA,sheep,mixed,meat,0.014827950000000001
TJK,sheep,mixed,meat,0.029775
TKL,sheep,mixed,meat,0.011642025000000002
TKM,sheep,mixed,meat,0.0313233
TLS,sheep,mixed,meat,0.01887735
TON,sheep,mixed,meat,0.011642025000000002
TTO,sheep,mixed,meat,0.022887049999999996
TUN,sheep,mixed,meat,0.0169122
TUR,sheep,mixed,meat,0.023960754545454547
TUV,sheep,mixed,meat,0.011642025000000002
TWN,sheep,mixed,meat,0.01959195
TZA,sheep,mixed,meat,0.0195324
UGA,sheep,mixed,meat,0.0173886
UKR,sheep,mixed,meat,0.018023800000000003
URY,sheep,mixed,meat,0.034658100000000004
USA,sheep,mixed,meat,0.025725599999999998
UZB,sheep,mixed,meat,0.0281076
VCT,sheep,mixed,meat,0.016971750000000004
VEN,sheep,mixed,meat,0.029894100000000003
VGB,sheep,mixed,meat,0.0226915275
VIR,sheep,mixed,meat,0.02288705
VNM,sheep,mixed,meat,0.016614450000000003
VUT,sheep,mixed,meat,0.010778550000000001
WLF,sheep,mixed,meat,0.011642025000000002
WSM,sheep,mixed,meat,0.011642025000000002
XKO,sheep,mixed,meat,0.0192148
XMI,sheep,mixed,meat,0.01715890714285714
YEM,sheep,mixed,meat,0.022986299999999998
ZAF,sheep,mixed,meat,0.02233125
ZMB,sheep,mixed,meat,0.021973950000000003
ZWE,sheep,mixed,meat,0.029417700000000005
