iso3c,animal,system,product,leach_mms_rate
GHA,buffaloes,mixed,meat,0.0014658232500000003
GIB,buffaloes,mixed,meat,0.0012744729931428573
GIN,buffaloes,mixed,meat,0.0014658232500000003
GLP,buffaloes,mixed,meat,0.0020279954157954544
GMB,buffaloes,mixed,meat,0.0014658232500000003
GNB,buffaloes,mixed,meat,0.0014658232500000003
GNQ,buffaloes,mixed,meat,0.0014658232500000003
GRC,buffaloes,mixed,meat,0.0013941131400000005
GRD,buffaloes,mixed,meat,0.0020279954157954544
GRL,buffaloes,mixed,meat,0.00123401495
GTM,buffaloes,mixed,meat,0.0018580731449999999
GUF,buffaloes,mixed,meat,0.00212509385625
GUM,buffaloes,mixed,meat,0.001566890266972045
GUY,buffaloes,mixed,meat,0.00212509385625
HKG,buffaloes,mixed,meat,0.0015171851250000003
HND,buffaloes,mixed,meat,0.0018580731449999999
HRV,buffaloes,mixed,meat,0.0014151354810000001
HTI,buffaloes,mixed,meat,0.0020279954157954544
HUN,buffaloes,mixed,meat,0.0016178477833333337
IDN,buffaloes,mixed,meat,0.0014184810000000003
IMN,buffaloes,mixed,meat,4.941436197948718e-4
IND,buffaloes,mixed,meat,0.0028991322000000005
IOT,buffaloes,mixed,meat,0.0014658232500000003
IRL,buffaloes,mixed,meat,4.8478417199449936e-4
IRN,buffaloes,mixed,meat,0.0015128082000000003
IRQ,buffaloes,mixed,meat,0.0019933990312500003
ISL,buffaloes,mixed,meat,8.270624144871794e-4
ISR,buffaloes,mixed,meat,0.0019933990312500003
ITA,buffaloes,mixed,meat,0.0016238234935
JAM,buffaloes,mixed,meat,0.0020279954157954544
JEY,buffaloes,mixed,meat,4.941436197948718e-4
JOR,buffaloes,mixed,meat,0.0019933990312500003
JPN,buffaloes,mixed,meat,0.0014589005625000003
KAZ,buffaloes,mixed,meat,0.001400038365
KEN,buffaloes,mixed,meat,0.0014658232500000003
KGZ,buffaloes,mixed,meat,0.001400038365
KHM,buffaloes,mixed,meat,0.0014041890000000003
KIR,buffaloes,mixed,meat,0.001566890266972045
KNA,buffaloes,mixed,meat,0.0020279954157954544
KOR,buffaloes,mixed,meat,0.0014589005625000003
KWT,buffaloes,mixed,meat,0.0019933990312500003
LAO,buffaloes,mixed,meat,0.0014059755000000002
LBN,buffaloes,mixed,meat,0.0019933990312500003
LBR,buffaloes,mixed,meat,0.0014658232500000003
LBY,buffaloes,mixed,meat,0.0014658232500000003
LCA,buffaloes,mixed,meat,0.0020279954157954544
LIE,buffaloes,mixed,meat,0.0011474182357948718
LKA,buffaloes,mixed,meat,0.0013205808
LSO,buffaloes,mixed,meat,0.0014658232500000003
LTU,buffaloes,mixed,meat,0.0014499765114743591
LUX,buffaloes,mixed,meat,7.307462852051283e-4
LVA,buffaloes,mixed,meat,0.0010741342243846155
MAC,buffaloes,mixed,meat,0.0014589005625000003
MAF,buffaloes,mixed,meat,0.0020279954157954544
MAR,buffaloes,mixed,meat,0.0014658232500000003
MCO,buffaloes,mixed,meat,0.0011474182357948718
MDA,buffaloes,mixed,meat,0.0016806583443333338
MDG,buffaloes,mixed,meat,0.0014658232500000003
MDV,buffaloes,mixed,meat,0.0014075578285714287
MEX,buffaloes,mixed,meat,0.0018580731449999999
MHL,buffaloes,mixed,meat,0.001566890266972045
MKD,buffaloes,mixed,meat,0.0014151354810000001
MLI,buffaloes,mixed,meat,0.0014658232500000003
MLT,buffaloes,mixed,meat,0.0013941131400000005
MMR,buffaloes,mixed,meat,0.001514505375
MNE,buffaloes,mixed,meat,0.0014151354810000001
MNG,buffaloes,mixed,meat,0.0014589005625000003
MNP,buffaloes,mixed,meat,0.001566890266972045
MOZ,buffaloes,mixed,meat,0.0014658232500000003
MRT,buffaloes,mixed,meat,0.0014658232500000003
MSR,buffaloes,mixed,meat,0.0020279954157954544
MTQ,buffaloes,mixed,meat,0.0020279954157954544
MUS,buffaloes,mixed,meat,0.0014658232500000003
MWI,buffaloes,mixed,meat,0.0014658232500000003
MYS,buffaloes,mixed,meat,0.0013465743750000001
MYT,buffaloes,mixed,meat,0.0014658232500000003
NAM,buffaloes,mixed,meat,0.0014658232500000003
NCL,buffaloes,mixed,meat,0.001566890266972045
NER,buffaloes,mixed,meat,0.0014658232500000003
NFK,buffaloes,mixed,meat,0.001566890266972045
NGA,buffaloes,mixed,meat,0.0014658232500000003
NIC,buffaloes,mixed,meat,0.0018580731449999999
NIU,buffaloes,mixed,meat,0.001566890266972045
NLD,buffaloes,mixed,meat,8.480007034615387e-4
NOR,buffaloes,mixed,meat,8.165932700000001e-4
NPL,buffaloes,mixed,meat,0.0013927554
NRU,buffaloes,mixed,meat,0.001566890266972045
NZL,buffaloes,mixed,meat,0.001566890266972045
OMN,buffaloes,mixed,meat,0.0019933990312500003
PAK,buffaloes,mixed,meat,0.0015481809000000002
PAN,buffaloes,mixed,meat,0.0018580731449999999
PCN,buffaloes,mixed,meat,0.001566890266972045
PER,buffaloes,mixed,meat,0.0017127622125
PHL,buffaloes,mixed,meat,0.0012308985000000002
PLW,buffaloes,mixed,meat,0.001566890266972045
PNG,buffaloes,mixed,meat,0.001566890266972045
POL,buffaloes,mixed,meat,0.0017225593471397564
PRI,buffaloes,mixed,meat,0.0020279954157954544
PRK,buffaloes,mixed,meat,0.0014589005625000003
PRT,buffaloes,mixed,meat,4.3593696600000004e-4
PRY,buffaloes,mixed,meat,0.00212509385625
PSE,buffaloes,mixed,meat,0.0039867980625000006
PYF,buffaloes,mixed,meat,0.001566890266972045
QAT,buffaloes,mixed,meat,0.0019933990312500003
REU,buffaloes,mixed,meat,0.0014658232500000003
ROU,buffaloes,mixed,meat,0.00133875546
RUS,buffaloes,mixed,meat,0.0013035344140000002
RWA,buffaloes,mixed,meat,0.0014658232500000003
SAU,buffaloes,mixed,meat,0.0019933990312500003
SDN,buffaloes,mixed,meat,0.0014658232500000003
SEN,buffaloes,mixed,meat,0.0014658232500000003
SGP,buffaloes,mixed,meat,0.0013796692875000002
SHN,buffaloes,mixed,meat,0.0014658232500000003
SJM,buffaloes,mixed,meat,9.945687262820516e-4
SLB,buffaloes,mixed,meat,0.001566890266972045
SLE,buffaloes,mixed,meat,0.0014658232500000003
SLV,buffaloes,mixed,meat,0.0018580731449999999
SMR,buffaloes,mixed,meat,0.001539056649
SOM,buffaloes,mixed,meat,0.0014658232500000003
SPM,buffaloes,mixed,meat,0.00123401495
SRB,buffaloes,mixed,meat,0.0014151354810000001
SSD,buffaloes,mixed,meat,0.0014658232500000003
STP,buffaloes,mixed,meat,0.0014658232500000003
SUR,buffaloes,mixed,meat,0.00212509385625
SVK,buffaloes,mixed,meat,0.0016806583443333338
SVN,buffaloes,mixed,meat,0.0014151354810000001
SWE,buffaloes,mixed,meat,9.945687262820516e-4
SWZ,buffaloes,mixed,meat,0.0014658232500000003
SXM,buffaloes,mixed,meat,0.0020279954157954544
SYC,buffaloes,mixed,meat,0.0014658232500000003
SYR,buffaloes,mixed,meat,0.0020156186250000004
TCA,buffaloes,mixed,meat,0.0020279954157954544
TCD,buffaloes,mixed,meat,0.0014658232500000003
TGO,buffaloes,mixed,meat,0.0014658232500000003
THA,buffaloes,mixed,meat,0.0011911488750000004
TJK,buffaloes,mixed,meat,0.001400038365
TKL,buffaloes,mixed,meat,0.001566890266972045
TKM,buffaloes,mixed,meat,0.001400038365
TLS,buffaloes,mixed,meat,0.0014944072500000004
TON,buffaloes,mixed,meat,0.001566890266972045
TTO,buffaloes,mixed,meat,0.0020279954157954544
TUN,buffaloes,mixed,meat,0.0014658232500000003
TUR,buffaloes,mixed,meat,0.0017445172500000004
TUV,buffaloes,mixed,meat,0.001566890266972045
TWN,buffaloes,mixed,meat,0.0014589005625000003
TZA,buffaloes,mixed,meat,0.0014658232500000003
UGA,buffaloes,mixed,meat,0.0014658232500000003
UKR,buffaloes,mixed,meat,0.0013735337345466671
URY,buffaloes,mixed,meat,0.00212509385625
USA,buffaloes,mixed,meat,0.00132627775
UZB,buffaloes,mixed,meat,0.001400038365
VCT,buffaloes,mixed,meat,0.0020279954157954544
VEN,buffaloes,mixed,meat,0.0021433474199999995
VGB,buffaloes,mixed,meat,0.0020279954157954544
VIR,buffaloes,mixed,meat,0.0020279954157954544
VNM,buffaloes,mixed,meat,0.0013153106250000002
VUT,buffaloes,mixed,meat,0.001566890266972045
WLF,buffaloes,mixed,meat,0.001566890266972045
WSM,buffaloes,mixed,meat,0.001566890266972045
XKO,buffaloes,mixed,meat,0.0012744729931428573
XMI,buffaloes,mixed,meat,7.231394700000002e-4
YEM,buffaloes,mixed,meat,0.0019933990312500003
ZAF,buffaloes,mixed,meat,0.0014658232500000003
ZMB,buffaloes,mixed,meat,0.0014658232500000003
ZWE,buffaloes,mixed,meat,0.0014658232500000003
