"rgn_id","food_group","n_cells_dom","proportion_area_dominated","iso3c","Country","area","domination_threshold"
141,"medium.pelagic_fisheries",0,0,"MTQ","Martinique","ocean","50%"
141,"small.pelagic_fisheries",0,0,"MTQ","Martinique","ocean","50%"
141,"benthic_fisheries",0,0,"MTQ","Martinique","ocean","50%"
141,"reef_fisheries",0,0,"MTQ","Martinique","ocean","50%"
141,"aquaculture_marine",0,0,"MTQ","Martinique","ocean","50%"
142,"demersal_fisheries",301,3.00129339308757e-05,"MRT","Mauritania","ocean","50%"
142,"fofm_fisheries",3095,0.000308604752545051,"MRT","Mauritania","ocean","50%"
142,"large.pelagic_fisheries",174,1.73496694484132e-05,"MRT","Mauritania","ocean","50%"
142,"medium.pelagic_fisheries",0,0,"MRT","Mauritania","ocean","50%"
142,"small.pelagic_fisheries",0,0,"MRT","Mauritania","ocean","50%"
142,"benthic_fisheries",0,0,"MRT","Mauritania","ocean","50%"
142,"reef_fisheries",36,3.58958678243031e-06,"MRT","Mauritania","ocean","50%"
142,"aquaculture_marine",0,0,"MRT","Mauritania","ocean","50%"
143,"demersal_fisheries",133,1.32615289462009e-05,"MUS","Mauritius","ocean","50%"
143,"fofm_fisheries",0,0,"MUS","Mauritius","ocean","50%"
143,"large.pelagic_fisheries",34862,0.00347611595580793,"MUS","Mauritius","ocean","50%"
143,"medium.pelagic_fisheries",0,0,"MUS","Mauritius","ocean","50%"
143,"small.pelagic_fisheries",0,0,"MUS","Mauritius","ocean","50%"
143,"benthic_fisheries",0,0,"MUS","Mauritius","ocean","50%"
143,"reef_fisheries",306,3.05114876506577e-05,"MUS","Mauritius","ocean","50%"
143,"aquaculture_marine",2,1.99421487912795e-07,"MUS","Mauritius","ocean","50%"
144,"demersal_fisheries",105,1.04696281154218e-05,"MYT","Mayotte","ocean","50%"
144,"fofm_fisheries",0,0,"MYT","Mayotte","ocean","50%"
144,"large.pelagic_fisheries",1673,0.000166816074639053,"MYT","Mayotte","ocean","50%"
144,"medium.pelagic_fisheries",0,0,"MYT","Mayotte","ocean","50%"
144,"small.pelagic_fisheries",0,0,"MYT","Mayotte","ocean","50%"
144,"benthic_fisheries",0,0,"MYT","Mayotte","ocean","50%"
144,"reef_fisheries",0,0,"MYT","Mayotte","ocean","50%"
144,"aquaculture_marine",0,0,"MYT","Mayotte","ocean","50%"
145,"demersal_fisheries",9478,0.000945058431218737,"MEX","Mexico","ocean","50%"
145,"fofm_fisheries",7976,0.000795292893796228,"MEX","Mexico","ocean","50%"
145,"large.pelagic_fisheries",43239,0.00431139285793068,"MEX","Mexico","ocean","50%"
145,"medium.pelagic_fisheries",0,0,"MEX","Mexico","ocean","50%"
145,"small.pelagic_fisheries",89,8.87425621211939e-06,"MEX","Mexico","ocean","50%"
145,"benthic_fisheries",0,0,"MEX","Mexico","ocean","50%"
145,"reef_fisheries",471,4.69637604034633e-05,"MEX","Mexico","ocean","50%"
145,"aquaculture_marine",39,3.88871901429951e-06,"MEX","Mexico","ocean","50%"
146,"demersal_fisheries",2845,0.000283677066555951,"FSM","Micronesia","ocean","50%"
146,"fofm_fisheries",12,1.19652892747677e-06,"FSM","Micronesia","ocean","50%"
146,"large.pelagic_fisheries",80668,0.00804346629347468,"FSM","Micronesia","ocean","50%"
146,"medium.pelagic_fisheries",81,8.07657026046821e-06,"FSM","Micronesia","ocean","50%"
146,"small.pelagic_fisheries",0,0,"FSM","Micronesia","ocean","50%"
146,"benthic_fisheries",0,0,"FSM","Micronesia","ocean","50%"
146,"reef_fisheries",0,0,"FSM","Micronesia","ocean","50%"
146,"aquaculture_marine",0,0,"FSM","Micronesia","ocean","50%"
147,"demersal_fisheries",0,0,"MDA","Moldova","ocean","50%"
147,"fofm_fisheries",0,0,"MDA","Moldova","ocean","50%"
147,"large.pelagic_fisheries",0,0,"MDA","Moldova","ocean","50%"
147,"medium.pelagic_fisheries",0,0,"MDA","Moldova","ocean","50%"
147,"small.pelagic_fisheries",0,0,"MDA","Moldova","ocean","50%"
147,"benthic_fisheries",0,0,"MDA","Moldova","ocean","50%"
147,"reef_fisheries",0,0,"MDA","Moldova","ocean","50%"
147,"aquaculture_marine",0,0,"MDA","Moldova","ocean","50%"
148,"demersal_fisheries",1,9.97107439563976e-08,"MCO","Monaco","ocean","50%"
148,"fofm_fisheries",0,0,"MCO","Monaco","ocean","50%"
148,"large.pelagic_fisheries",1,9.97107439563976e-08,"MCO","Monaco","ocean","50%"
148,"medium.pelagic_fisheries",0,0,"MCO","Monaco","ocean","50%"
148,"small.pelagic_fisheries",0,0,"MCO","Monaco","ocean","50%"
148,"benthic_fisheries",0,0,"MCO","Monaco","ocean","50%"
148,"reef_fisheries",0,0,"MCO","Monaco","ocean","50%"
148,"aquaculture_marine",4,3.98842975825591e-07,"MCO","Monaco","ocean","50%"
149,"demersal_fisheries",0,0,"MNG","Mongolia","ocean","50%"
149,"fofm_fisheries",0,0,"MNG","Mongolia","ocean","50%"
149,"large.pelagic_fisheries",0,0,"MNG","Mongolia","ocean","50%"
149,"medium.pelagic_fisheries",0,0,"MNG","Mongolia","ocean","50%"
149,"small.pelagic_fisheries",0,0,"MNG","Mongolia","ocean","50%"
149,"benthic_fisheries",0,0,"MNG","Mongolia","ocean","50%"
149,"reef_fisheries",0,0,"MNG","Mongolia","ocean","50%"
149,"aquaculture_marine",0,0,"MNG","Mongolia","ocean","50%"
150,"demersal_fisheries",23,2.29334711099715e-06,"MNE","Montenegro","ocean","50%"
150,"fofm_fisheries",0,0,"MNE","Montenegro","ocean","50%"
150,"large.pelagic_fisheries",34,3.39016529451752e-06,"MNE","Montenegro","ocean","50%"
150,"medium.pelagic_fisheries",0,0,"MNE","Montenegro","ocean","50%"
150,"small.pelagic_fisheries",0,0,"MNE","Montenegro","ocean","50%"
150,"benthic_fisheries",0,0,"MNE","Montenegro","ocean","50%"
150,"reef_fisheries",0,0,"MNE","Montenegro","ocean","50%"
150,"aquaculture_marine",0,0,"MNE","Montenegro","ocean","50%"
151,"demersal_fisheries",72,7.17917356486063e-06,"MSR","Montserrat","ocean","50%"
151,"fofm_fisheries",0,0,"MSR","Montserrat","ocean","50%"
151,"large.pelagic_fisheries",95,9.47252067585778e-06,"MSR","Montserrat","ocean","50%"
151,"medium.pelagic_fisheries",0,0,"MSR","Montserrat","ocean","50%"
151,"small.pelagic_fisheries",0,0,"MSR","Montserrat","ocean","50%"
151,"benthic_fisheries",0,0,"MSR","Montserrat","ocean","50%"
151,"reef_fisheries",17,1.69508264725876e-06,"MSR","Montserrat","ocean","50%"
151,"aquaculture_marine",0,0,"MSR","Montserrat","ocean","50%"
152,"demersal_fisheries",2,1.99421487912795e-07,"MAR","Morocco","ocean","50%"
152,"fofm_fisheries",6032,0.000601455207544991,"MAR","Morocco","ocean","50%"
152,"large.pelagic_fisheries",70,6.97975207694783e-06,"MAR","Morocco","ocean","50%"
152,"medium.pelagic_fisheries",0,0,"MAR","Morocco","ocean","50%"
152,"small.pelagic_fisheries",0,0,"MAR","Morocco","ocean","50%"
152,"benthic_fisheries",0,0,"MAR","Morocco","ocean","50%"
152,"reef_fisheries",73,7.27888430881703e-06,"MAR","Morocco","ocean","50%"
152,"aquaculture_marine",0,0,"MAR","Morocco","ocean","50%"
153,"demersal_fisheries",8907,0.000888123596419634,"MOZ","Mozambique","ocean","50%"
153,"fofm_fisheries",0,0,"MOZ","Mozambique","ocean","50%"
153,"large.pelagic_fisheries",1909,0.000190347810212763,"MOZ","Mozambique","ocean","50%"
153,"medium.pelagic_fisheries",2927,0.000291853347560376,"MOZ","Mozambique","ocean","50%"
153,"small.pelagic_fisheries",0,0,"MOZ","Mozambique","ocean","50%"
153,"benthic_fisheries",0,0,"MOZ","Mozambique","ocean","50%"
153,"reef_fisheries",0,0,"MOZ","Mozambique","ocean","50%"
153,"aquaculture_marine",0,0,"MOZ","Mozambique","ocean","50%"
154,"demersal_fisheries",8532,0.000850732067435985,"MMR","Myanmar","ocean","50%"
154,"fofm_fisheries",120,1.19652892747677e-05,"MMR","Myanmar","ocean","50%"
154,"large.pelagic_fisheries",361,3.59955785682595e-05,"MMR","Myanmar","ocean","50%"
154,"medium.pelagic_fisheries",4293,0.000428058223804815,"MMR","Myanmar","ocean","50%"
154,"small.pelagic_fisheries",0,0,"MMR","Myanmar","ocean","50%"
154,"benthic_fisheries",0,0,"MMR","Myanmar","ocean","50%"
154,"reef_fisheries",0,0,"MMR","Myanmar","ocean","50%"
154,"aquaculture_marine",15,1.49566115934596e-06,"MMR","Myanmar","ocean","50%"
155,"demersal_fisheries",3695,0.000368431198918889,"NAM","Namibia","ocean","50%"
155,"fofm_fisheries",5130,0.00051151611649632,"NAM","Namibia","ocean","50%"
155,"large.pelagic_fisheries",6148,0.000613021653843933,"NAM","Namibia","ocean","50%"
155,"medium.pelagic_fisheries",0,0,"NAM","Namibia","ocean","50%"
155,"small.pelagic_fisheries",0,0,"NAM","Namibia","ocean","50%"
155,"benthic_fisheries",0,0,"NAM","Namibia","ocean","50%"
155,"reef_fisheries",0,0,"NAM","Namibia","ocean","50%"
155,"aquaculture_marine",0,0,"NAM","Namibia","ocean","50%"
156,"demersal_fisheries",101,1.00707851395962e-05,"NRU","Nauru","ocean","50%"
156,"fofm_fisheries",0,0,"NRU","Nauru","ocean","50%"
156,"large.pelagic_fisheries",8394,0.000836971984770002,"NRU","Nauru","ocean","50%"
156,"medium.pelagic_fisheries",82,8.17628100442461e-06,"NRU","Nauru","ocean","50%"
156,"small.pelagic_fisheries",0,0,"NRU","Nauru","ocean","50%"
156,"benthic_fisheries",0,0,"NRU","Nauru","ocean","50%"
156,"reef_fisheries",0,0,"NRU","Nauru","ocean","50%"
156,"aquaculture_marine",0,0,"NRU","Nauru","ocean","50%"
157,"demersal_fisheries",0,0,"NPL","Nepal","ocean","50%"
157,"fofm_fisheries",0,0,"NPL","Nepal","ocean","50%"
157,"large.pelagic_fisheries",0,0,"NPL","Nepal","ocean","50%"
157,"medium.pelagic_fisheries",0,0,"NPL","Nepal","ocean","50%"
157,"small.pelagic_fisheries",0,0,"NPL","Nepal","ocean","50%"
157,"benthic_fisheries",0,0,"NPL","Nepal","ocean","50%"
157,"reef_fisheries",0,0,"NPL","Nepal","ocean","50%"
157,"aquaculture_marine",0,0,"NPL","Nepal","ocean","50%"
158,"demersal_fisheries",1418,0.000141389834930172,"NLD","Netherlands","ocean","50%"
158,"fofm_fisheries",5,4.98553719781988e-07,"NLD","Netherlands","ocean","50%"
158,"large.pelagic_fisheries",0,0,"NLD","Netherlands","ocean","50%"
158,"medium.pelagic_fisheries",0,0,"NLD","Netherlands","ocean","50%"
158,"small.pelagic_fisheries",0,0,"NLD","Netherlands","ocean","50%"
158,"benthic_fisheries",0,0,"NLD","Netherlands","ocean","50%"
158,"reef_fisheries",0,0,"NLD","Netherlands","ocean","50%"
158,"aquaculture_marine",0,0,"NLD","Netherlands","ocean","50%"
159,"demersal_fisheries",1443,0.000143882603529082,"NCL","New Caledonia","ocean","50%"
159,"fofm_fisheries",0,0,"NCL","New Caledonia","ocean","50%"
159,"large.pelagic_fisheries",30672,0.00305832793863063,"NCL","New Caledonia","ocean","50%"
159,"medium.pelagic_fisheries",0,0,"NCL","New Caledonia","ocean","50%"
159,"small.pelagic_fisheries",0,0,"NCL","New Caledonia","ocean","50%"
159,"benthic_fisheries",0,0,"NCL","New Caledonia","ocean","50%"
159,"reef_fisheries",74,7.37859505277343e-06,"NCL","New Caledonia","ocean","50%"
159,"aquaculture_marine",6,5.98264463738386e-07,"NCL","New Caledonia","ocean","50%"
160,"demersal_fisheries",15127,0.00150832442382843,"NZL","New Zealand","ocean","50%"
160,"fofm_fisheries",52,5.18495868573268e-06,"NZL","New Zealand","ocean","50%"
160,"large.pelagic_fisheries",81706,0.00814696604570143,"NZL","New Zealand","ocean","50%"
160,"medium.pelagic_fisheries",3319,0.000330939959191284,"NZL","New Zealand","ocean","50%"
160,"small.pelagic_fisheries",53,5.28466942968907e-06,"NZL","New Zealand","ocean","50%"
160,"benthic_fisheries",0,0,"NZL","New Zealand","ocean","50%"
160,"reef_fisheries",0,0,"NZL","New Zealand","ocean","50%"
160,"aquaculture_marine",8,7.97685951651181e-07,"NZL","New Zealand","ocean","50%"
161,"demersal_fisheries",2346,0.000233921405321709,"NIC","Nicaragua","ocean","50%"
161,"fofm_fisheries",0,0,"NIC","Nicaragua","ocean","50%"
161,"large.pelagic_fisheries",2104,0.000209791405284261,"NIC","Nicaragua","ocean","50%"
161,"medium.pelagic_fisheries",0,0,"NIC","Nicaragua","ocean","50%"
161,"small.pelagic_fisheries",0,0,"NIC","Nicaragua","ocean","50%"
161,"benthic_fisheries",127,1.26632644824625e-05,"NIC","Nicaragua","ocean","50%"
161,"reef_fisheries",259,2.5825082684707e-05,"NIC","Nicaragua","ocean","50%"
161,"aquaculture_marine",10,9.97107439563976e-07,"NIC","Nicaragua","ocean","50%"
162,"demersal_fisheries",0,0,"NER","Niger","ocean","50%"
162,"fofm_fisheries",0,0,"NER","Niger","ocean","50%"
162,"large.pelagic_fisheries",0,0,"NER","Niger","ocean","50%"
162,"medium.pelagic_fisheries",0,0,"NER","Niger","ocean","50%"
162,"small.pelagic_fisheries",0,0,"NER","Niger","ocean","50%"
162,"benthic_fisheries",0,0,"NER","Niger","ocean","50%"
162,"reef_fisheries",0,0,"NER","Niger","ocean","50%"
162,"aquaculture_marine",0,0,"NER","Niger","ocean","50%"
163,"demersal_fisheries",1301,0.000129723677887273,"NGA","Nigeria","ocean","50%"
163,"fofm_fisheries",156,1.5554876057198e-05,"NGA","Nigeria","ocean","50%"
163,"large.pelagic_fisheries",2181,0.000217469132568903,"NGA","Nigeria","ocean","50%"
163,"medium.pelagic_fisheries",91,9.07367770003218e-06,"NGA","Nigeria","ocean","50%"
163,"small.pelagic_fisheries",0,0,"NGA","Nigeria","ocean","50%"
163,"benthic_fisheries",0,0,"NGA","Nigeria","ocean","50%"
163,"reef_fisheries",0,0,"NGA","Nigeria","ocean","50%"
163,"aquaculture_marine",0,0,"NGA","Nigeria","ocean","50%"
164,"demersal_fisheries",172,1.71502479605004e-05,"NIU","Niue","ocean","50%"
164,"fofm_fisheries",0,0,"NIU","Niue","ocean","50%"
164,"large.pelagic_fisheries",8667,0.000864193017870098,"NIU","Niue","ocean","50%"
164,"medium.pelagic_fisheries",0,0,"NIU","Niue","ocean","50%"
164,"small.pelagic_fisheries",0,0,"NIU","Niue","ocean","50%"
164,"benthic_fisheries",0,0,"NIU","Niue","ocean","50%"
164,"reef_fisheries",0,0,"NIU","Niue","ocean","50%"
164,"aquaculture_marine",0,0,"NIU","Niue","ocean","50%"
165,"demersal_fisheries",129,1.28626859703753e-05,"NFK","Norfolk Island","ocean","50%"
165,"fofm_fisheries",0,0,"NFK","Norfolk Island","ocean","50%"
165,"large.pelagic_fisheries",11326,0.00112932388605016,"NFK","Norfolk Island","ocean","50%"
165,"medium.pelagic_fisheries",0,0,"NFK","Norfolk Island","ocean","50%"
165,"small.pelagic_fisheries",0,0,"NFK","Norfolk Island","ocean","50%"
165,"benthic_fisheries",82,8.17628100442461e-06,"NFK","Norfolk Island","ocean","50%"
165,"reef_fisheries",0,0,"NFK","Norfolk Island","ocean","50%"
165,"aquaculture_marine",0,0,"NFK","Norfolk Island","ocean","50%"
166,"demersal_fisheries",1968,0.000196230744106191,"PRK","North Korea","ocean","50%"
166,"fofm_fisheries",435,4.3374173621033e-05,"PRK","North Korea","ocean","50%"
166,"large.pelagic_fisheries",0,0,"PRK","North Korea","ocean","50%"
166,"medium.pelagic_fisheries",279,2.78192975638349e-05,"PRK","North Korea","ocean","50%"
166,"small.pelagic_fisheries",0,0,"PRK","North Korea","ocean","50%"
166,"benthic_fisheries",1,9.97107439563976e-08,"PRK","North Korea","ocean","50%"
166,"reef_fisheries",0,0,"PRK","North Korea","ocean","50%"
166,"aquaculture_marine",6,5.98264463738386e-07,"PRK","North Korea","ocean","50%"
168,"demersal_fisheries",36,3.58958678243031e-06,"MNP","Northern Mariana Islands","ocean","50%"
168,"fofm_fisheries",713,7.10937604409115e-05,"MNP","Northern Mariana Islands","ocean","50%"
168,"large.pelagic_fisheries",20192,0.00201335934196758,"MNP","Northern Mariana Islands","ocean","50%"
168,"medium.pelagic_fisheries",0,0,"MNP","Northern Mariana Islands","ocean","50%"
168,"small.pelagic_fisheries",0,0,"MNP","Northern Mariana Islands","ocean","50%"
168,"benthic_fisheries",0,0,"MNP","Northern Mariana Islands","ocean","50%"
168,"reef_fisheries",188,1.87456198638028e-05,"MNP","Northern Mariana Islands","ocean","50%"
168,"aquaculture_marine",0,0,"MNP","Northern Mariana Islands","ocean","50%"
169,"demersal_fisheries",4844,0.00048299884372479,"NOR","Norway","ocean","50%"
169,"fofm_fisheries",12911,0.00128736541522105,"NOR","Norway","ocean","50%"
169,"large.pelagic_fisheries",0,0,"NOR","Norway","ocean","50%"
169,"medium.pelagic_fisheries",0,0,"NOR","Norway","ocean","50%"
169,"small.pelagic_fisheries",23,2.29334711099715e-06,"NOR","Norway","ocean","50%"
169,"benthic_fisheries",0,0,"NOR","Norway","ocean","50%"
169,"reef_fisheries",0,0,"NOR","Norway","ocean","50%"
169,"aquaculture_marine",1828,0.000182271239952295,"NOR","Norway","ocean","50%"
170,"demersal_fisheries",297,2.96140909550501e-05,"OMN","Oman","ocean","50%"
170,"fofm_fisheries",473,4.71631818913761e-05,"OMN","Oman","ocean","50%"
170,"large.pelagic_fisheries",11398,0.00113650305961502,"OMN","Oman","ocean","50%"
170,"medium.pelagic_fisheries",0,0,"OMN","Oman","ocean","50%"
170,"small.pelagic_fisheries",0,0,"OMN","Oman","ocean","50%"
170,"benthic_fisheries",0,0,"OMN","Oman","ocean","50%"
170,"reef_fisheries",0,0,"OMN","Oman","ocean","50%"
170,"aquaculture_marine",1,9.97107439563976e-08,"OMN","Oman","ocean","50%"
171,"demersal_fisheries",577,5.75330992628414e-05,"PAK","Pakistan","ocean","50%"
171,"fofm_fisheries",28,2.79190083077913e-06,"PAK","Pakistan","ocean","50%"
171,"large.pelagic_fisheries",893,8.90416943530631e-05,"PAK","Pakistan","ocean","50%"
171,"medium.pelagic_fisheries",985,9.82150827970517e-05,"PAK","Pakistan","ocean","50%"
171,"small.pelagic_fisheries",0,0,"PAK","Pakistan","ocean","50%"
171,"benthic_fisheries",0,0,"PAK","Pakistan","ocean","50%"
171,"reef_fisheries",0,0,"PAK","Pakistan","ocean","50%"
171,"aquaculture_marine",0,0,"PAK","Pakistan","ocean","50%"
172,"demersal_fisheries",595,5.93278926540566e-05,"PLW","Palau","ocean","50%"
172,"fofm_fisheries",1003,0.000100009876188267,"PLW","Palau","ocean","50%"
172,"large.pelagic_fisheries",15109,0.00150652963043721,"PLW","Palau","ocean","50%"
172,"medium.pelagic_fisheries",23,2.29334711099715e-06,"PLW","Palau","ocean","50%"
172,"small.pelagic_fisheries",0,0,"PLW","Palau","ocean","50%"
172,"benthic_fisheries",0,0,"PLW","Palau","ocean","50%"
172,"reef_fisheries",0,0,"PLW","Palau","ocean","50%"
172,"aquaculture_marine",0,0,"PLW","Palau","ocean","50%"
173,"demersal_fisheries",9,8.97396695607579e-07,"PSE","Palestina","ocean","50%"
173,"fofm_fisheries",0,0,"PSE","Palestina","ocean","50%"
173,"large.pelagic_fisheries",0,0,"PSE","Palestina","ocean","50%"
173,"medium.pelagic_fisheries",0,0,"PSE","Palestina","ocean","50%"
173,"small.pelagic_fisheries",0,0,"PSE","Palestina","ocean","50%"
173,"benthic_fisheries",0,0,"PSE","Palestina","ocean","50%"
173,"reef_fisheries",0,0,"PSE","Palestina","ocean","50%"
173,"aquaculture_marine",0,0,"PSE","Palestina","ocean","50%"
174,"demersal_fisheries",152,1.51560330813724e-05,"PAN","Panama","ocean","50%"
174,"fofm_fisheries",71,7.07946282090423e-06,"PAN","Panama","ocean","50%"
174,"large.pelagic_fisheries",6851,0.00068311830684528,"PAN","Panama","ocean","50%"
174,"medium.pelagic_fisheries",0,0,"PAN","Panama","ocean","50%"
174,"small.pelagic_fisheries",0,0,"PAN","Panama","ocean","50%"
174,"benthic_fisheries",0,0,"PAN","Panama","ocean","50%"
174,"reef_fisheries",62,6.18206612529665e-06,"PAN","Panama","ocean","50%"
174,"aquaculture_marine",13,1.29623967143317e-06,"PAN","Panama","ocean","50%"
175,"demersal_fisheries",380,3.78900827034311e-05,"PNG","Papua New Guinea","ocean","50%"
175,"fofm_fisheries",0,0,"PNG","Papua New Guinea","ocean","50%"
175,"large.pelagic_fisheries",66815,0.00666217335744671,"PNG","Papua New Guinea","ocean","50%"
175,"medium.pelagic_fisheries",0,0,"PNG","Papua New Guinea","ocean","50%"
175,"small.pelagic_fisheries",0,0,"PNG","Papua New Guinea","ocean","50%"
175,"benthic_fisheries",0,0,"PNG","Papua New Guinea","ocean","50%"
175,"reef_fisheries",0,0,"PNG","Papua New Guinea","ocean","50%"
175,"aquaculture_marine",0,0,"PNG","Papua New Guinea","ocean","50%"
177,"demersal_fisheries",0,0,"PRY","Paraguay","ocean","50%"
177,"fofm_fisheries",0,0,"PRY","Paraguay","ocean","50%"
177,"large.pelagic_fisheries",0,0,"PRY","Paraguay","ocean","50%"
177,"medium.pelagic_fisheries",0,0,"PRY","Paraguay","ocean","50%"
177,"small.pelagic_fisheries",0,0,"PRY","Paraguay","ocean","50%"
177,"benthic_fisheries",0,0,"PRY","Paraguay","ocean","50%"
177,"reef_fisheries",0,0,"PRY","Paraguay","ocean","50%"
177,"aquaculture_marine",0,0,"PRY","Paraguay","ocean","50%"
178,"demersal_fisheries",895,8.92411158409759e-05,"PER","Peru","ocean","50%"
178,"fofm_fisheries",688,6.86009918420016e-05,"PER","Peru","ocean","50%"
178,"large.pelagic_fisheries",12271,0.00122355053908896,"PER","Peru","ocean","50%"
178,"medium.pelagic_fisheries",1043,0.000103998305946523,"PER","Peru","ocean","50%"
178,"small.pelagic_fisheries",0,0,"PER","Peru","ocean","50%"
178,"benthic_fisheries",0,0,"PER","Peru","ocean","50%"
178,"reef_fisheries",0,0,"PER","Peru","ocean","50%"
178,"aquaculture_marine",2,1.99421487912795e-07,"PER","Peru","ocean","50%"
179,"demersal_fisheries",877,8.74463224497607e-05,"PHL","Philippines","ocean","50%"
179,"fofm_fisheries",7051,0.00070306045563656,"PHL","Philippines","ocean","50%"
179,"large.pelagic_fisheries",7720,0.00076976694334339,"PHL","Philippines","ocean","50%"
179,"medium.pelagic_fisheries",19430,0.00193737975507281,"PHL","Philippines","ocean","50%"
179,"small.pelagic_fisheries",0,0,"PHL","Philippines","ocean","50%"
179,"benthic_fisheries",26,2.59247934286634e-06,"PHL","Philippines","ocean","50%"
179,"reef_fisheries",0,0,"PHL","Philippines","ocean","50%"
179,"aquaculture_marine",800,7.97685951651181e-05,"PHL","Philippines","ocean","50%"
180,"demersal_fisheries",1149,0.000114567644805901,"PCN","Pitcairn Islands","ocean","50%"
180,"fofm_fisheries",0,0,"PCN","Pitcairn Islands","ocean","50%"
180,"large.pelagic_fisheries",3634,0.000362348843537549,"PCN","Pitcairn Islands","ocean","50%"
180,"medium.pelagic_fisheries",0,0,"PCN","Pitcairn Islands","ocean","50%"
180,"small.pelagic_fisheries",0,0,"PCN","Pitcairn Islands","ocean","50%"
180,"benthic_fisheries",0,0,"PCN","Pitcairn Islands","ocean","50%"
180,"reef_fisheries",0,0,"PCN","Pitcairn Islands","ocean","50%"
180,"aquaculture_marine",0,0,"PCN","Pitcairn Islands","ocean","50%"
181,"demersal_fisheries",130,1.29623967143317e-05,"POL","Poland","ocean","50%"
181,"fofm_fisheries",420,4.1878512461687e-05,"POL","Poland","ocean","50%"
181,"large.pelagic_fisheries",0,0,"POL","Poland","ocean","50%"
181,"medium.pelagic_fisheries",0,0,"POL","Poland","ocean","50%"
181,"small.pelagic_fisheries",0,0,"POL","Poland","ocean","50%"
181,"benthic_fisheries",0,0,"POL","Poland","ocean","50%"
181,"reef_fisheries",0,0,"POL","Poland","ocean","50%"
181,"aquaculture_marine",0,0,"POL","Poland","ocean","50%"
182,"demersal_fisheries",1260,0.000125635537385061,"PRT","Portugal","ocean","50%"
182,"fofm_fisheries",944,9.41269422948394e-05,"PRT","Portugal","ocean","50%"
182,"large.pelagic_fisheries",27028,0.00269498198765352,"PRT","Portugal","ocean","50%"
182,"medium.pelagic_fisheries",2869,0.000286070124410905,"PRT","Portugal","ocean","50%"
182,"small.pelagic_fisheries",0,0,"PRT","Portugal","ocean","50%"
182,"benthic_fisheries",0,0,"PRT","Portugal","ocean","50%"
182,"reef_fisheries",0,0,"PRT","Portugal","ocean","50%"
182,"aquaculture_marine",6,5.98264463738386e-07,"PRT","Portugal","ocean","50%"
183,"demersal_fisheries",886,8.83437191453683e-05,"PRI","Puerto Rico","ocean","50%"
183,"fofm_fisheries",37,3.68929752638671e-06,"PRI","Puerto Rico","ocean","50%"
183,"large.pelagic_fisheries",3726,0.000371522231981538,"PRI","Puerto Rico","ocean","50%"
183,"medium.pelagic_fisheries",0,0,"PRI","Puerto Rico","ocean","50%"
183,"small.pelagic_fisheries",0,0,"PRI","Puerto Rico","ocean","50%"
183,"benthic_fisheries",0,0,"PRI","Puerto Rico","ocean","50%"
183,"reef_fisheries",0,0,"PRI","Puerto Rico","ocean","50%"
183,"aquaculture_marine",0,0,"PRI","Puerto Rico","ocean","50%"
184,"demersal_fisheries",133,1.32615289462009e-05,"QAT","Qatar","ocean","50%"
184,"fofm_fisheries",0,0,"QAT","Qatar","ocean","50%"
184,"large.pelagic_fisheries",0,0,"QAT","Qatar","ocean","50%"
184,"medium.pelagic_fisheries",0,0,"QAT","Qatar","ocean","50%"
184,"small.pelagic_fisheries",0,0,"QAT","Qatar","ocean","50%"
184,"benthic_fisheries",0,0,"QAT","Qatar","ocean","50%"
184,"reef_fisheries",95,9.47252067585778e-06,"QAT","Qatar","ocean","50%"
184,"aquaculture_marine",0,0,"QAT","Qatar","ocean","50%"
185,"demersal_fisheries",236,2.35317355737098e-05,"COG","Republic of Congo","ocean","50%"
185,"fofm_fisheries",217,2.16372314385383e-05,"COG","Republic of Congo","ocean","50%"
185,"large.pelagic_fisheries",327,3.2605413273742e-05,"COG","Republic of Congo","ocean","50%"
185,"medium.pelagic_fisheries",0,0,"COG","Republic of Congo","ocean","50%"
185,"small.pelagic_fisheries",0,0,"COG","Republic of Congo","ocean","50%"
185,"benthic_fisheries",0,0,"COG","Republic of Congo","ocean","50%"
185,"reef_fisheries",0,0,"COG","Republic of Congo","ocean","50%"
185,"aquaculture_marine",0,0,"COG","Republic of Congo","ocean","50%"
186,"demersal_fisheries",114,1.13670248110293e-05,"REU","Reunion","ocean","50%"
186,"fofm_fisheries",0,0,"REU","Reunion","ocean","50%"
186,"large.pelagic_fisheries",8630,0.000860503720343712,"REU","Reunion","ocean","50%"
186,"medium.pelagic_fisheries",0,0,"REU","Reunion","ocean","50%"
186,"small.pelagic_fisheries",0,0,"REU","Reunion","ocean","50%"
186,"benthic_fisheries",0,0,"REU","Reunion","ocean","50%"
186,"reef_fisheries",0,0,"REU","Reunion","ocean","50%"
186,"aquaculture_marine",0,0,"REU","Reunion","ocean","50%"
187,"demersal_fisheries",594,5.92281819101002e-05,"ROU","Romania","ocean","50%"
187,"fofm_fisheries",193,1.92441735835847e-05,"ROU","Romania","ocean","50%"
187,"large.pelagic_fisheries",14,1.39595041538957e-06,"ROU","Romania","ocean","50%"
187,"medium.pelagic_fisheries",0,0,"ROU","Romania","ocean","50%"
187,"small.pelagic_fisheries",0,0,"ROU","Romania","ocean","50%"
187,"benthic_fisheries",0,0,"ROU","Romania","ocean","50%"
187,"reef_fisheries",0,0,"ROU","Romania","ocean","50%"
