"zone","food_group","n_cells_dom_80%","proportion_dominated","iso3c","Country"
70,"medium.pelagic_fisheries",0,0,"SLV","El Salvador"
70,"small.pelagic_fisheries",0,0,"SLV","El Salvador"
70,"benthic_fisheries",0,0,"SLV","El Salvador"
70,"reef_fisheries",0,0,"SLV","El Salvador"
70,"aquaculture_marine",0,0,"SLV","El Salvador"
71,"demersal_fisheries",51,5.08524794177628e-06,"GNQ","Equatorial Guinea"
71,"fofm_fisheries",418,4.16790909737742e-05,"GNQ","Equatorial Guinea"
71,"large.pelagic_fisheries",6510,0.000649116943156149,"GNQ","Equatorial Guinea"
71,"medium.pelagic_fisheries",0,0,"GNQ","Equatorial Guinea"
71,"small.pelagic_fisheries",0,0,"GNQ","Equatorial Guinea"
71,"benthic_fisheries",0,0,"GNQ","Equatorial Guinea"
71,"reef_fisheries",0,0,"GNQ","Equatorial Guinea"
71,"aquaculture_marine",0,0,"GNQ","Equatorial Guinea"
72,"demersal_fisheries",0,0,"ERI","Eritrea"
72,"fofm_fisheries",335,3.34030992253932e-05,"ERI","Eritrea"
72,"large.pelagic_fisheries",0,0,"ERI","Eritrea"
72,"medium.pelagic_fisheries",0,0,"ERI","Eritrea"
72,"small.pelagic_fisheries",0,0,"ERI","Eritrea"
72,"benthic_fisheries",0,0,"ERI","Eritrea"
72,"reef_fisheries",0,0,"ERI","Eritrea"
72,"aquaculture_marine",0,0,"ERI","Eritrea"
73,"demersal_fisheries",0,0,"EST","Estonia"
73,"fofm_fisheries",69,6.88004133299144e-06,"EST","Estonia"
73,"large.pelagic_fisheries",0,0,"EST","Estonia"
73,"medium.pelagic_fisheries",0,0,"EST","Estonia"
73,"small.pelagic_fisheries",0,0,"EST","Estonia"
73,"benthic_fisheries",0,0,"EST","Estonia"
73,"reef_fisheries",0,0,"EST","Estonia"
73,"aquaculture_marine",0,0,"EST","Estonia"
74,"demersal_fisheries",0,0,"ETH","Ethiopia"
74,"fofm_fisheries",0,0,"ETH","Ethiopia"
74,"large.pelagic_fisheries",0,0,"ETH","Ethiopia"
74,"medium.pelagic_fisheries",0,0,"ETH","Ethiopia"
74,"small.pelagic_fisheries",0,0,"ETH","Ethiopia"
74,"benthic_fisheries",0,0,"ETH","Ethiopia"
74,"reef_fisheries",0,0,"ETH","Ethiopia"
74,"aquaculture_marine",0,0,"ETH","Ethiopia"
75,"demersal_fisheries",6035,0.00060175433977686,"FLK","Falkland Islands"
75,"fofm_fisheries",20,1.99421487912795e-06,"FLK","Falkland Islands"
75,"large.pelagic_fisheries",75,7.47830579672982e-06,"FLK","Falkland Islands"
75,"medium.pelagic_fisheries",39,3.88871901429951e-06,"FLK","Falkland Islands"
75,"small.pelagic_fisheries",4531,0.000451789380866438,"FLK","Falkland Islands"
75,"benthic_fisheries",0,0,"FLK","Falkland Islands"
75,"reef_fisheries",0,0,"FLK","Falkland Islands"
75,"aquaculture_marine",0,0,"FLK","Falkland Islands"
76,"demersal_fisheries",29,2.89161157473553e-06,"FRO","Faroe Islands"
76,"fofm_fisheries",100,9.97107439563976e-06,"FRO","Faroe Islands"
76,"large.pelagic_fisheries",0,0,"FRO","Faroe Islands"
76,"medium.pelagic_fisheries",0,0,"FRO","Faroe Islands"
76,"small.pelagic_fisheries",0,0,"FRO","Faroe Islands"
76,"benthic_fisheries",0,0,"FRO","Faroe Islands"
76,"reef_fisheries",0,0,"FRO","Faroe Islands"
76,"aquaculture_marine",24,2.39305785495354e-06,"FRO","Faroe Islands"
77,"demersal_fisheries",1919,0.000191344917652327,"FJI","Fiji"
77,"fofm_fisheries",21,2.09392562308435e-06,"FJI","Fiji"
77,"large.pelagic_fisheries",23496,0.00234280363999952,"FJI","Fiji"
77,"medium.pelagic_fisheries",0,0,"FJI","Fiji"
77,"small.pelagic_fisheries",0,0,"FJI","Fiji"
77,"benthic_fisheries",0,0,"FJI","Fiji"
77,"reef_fisheries",0,0,"FJI","Fiji"
77,"aquaculture_marine",0,0,"FJI","Fiji"
78,"demersal_fisheries",80,7.97685951651181e-06,"FIN","Finland"
78,"fofm_fisheries",105,1.04696281154218e-05,"FIN","Finland"
78,"large.pelagic_fisheries",0,0,"FIN","Finland"
78,"medium.pelagic_fisheries",0,0,"FIN","Finland"
78,"small.pelagic_fisheries",0,0,"FIN","Finland"
78,"benthic_fisheries",0,0,"FIN","Finland"
78,"reef_fisheries",0,0,"FIN","Finland"
78,"aquaculture_marine",15,1.49566115934596e-06,"FIN","Finland"
79,"demersal_fisheries",9559,0.000953135001479205,"FRA","France"
79,"fofm_fisheries",23,2.29334711099715e-06,"FRA","France"
79,"large.pelagic_fisheries",52492,0.00523401637175922,"FRA","France"
79,"medium.pelagic_fisheries",2120,0.000211386777187563,"FRA","France"
79,"small.pelagic_fisheries",0,0,"FRA","France"
79,"benthic_fisheries",0,0,"FRA","France"
79,"reef_fisheries",0,0,"FRA","France"
79,"aquaculture_marine",6,5.98264463738386e-07,"FRA","France"
80,"demersal_fisheries",724,7.21905786244319e-05,"GUF","French Guiana"
80,"fofm_fisheries",0,0,"GUF","French Guiana"
80,"large.pelagic_fisheries",1943,0.000193737975507281,"GUF","French Guiana"
80,"medium.pelagic_fisheries",0,0,"GUF","French Guiana"
80,"small.pelagic_fisheries",0,0,"GUF","French Guiana"
80,"benthic_fisheries",0,0,"GUF","French Guiana"
80,"reef_fisheries",0,0,"GUF","French Guiana"
80,"aquaculture_marine",0,0,"GUF","French Guiana"
81,"demersal_fisheries",12037,0.00120021822500316,"PYF","French Polynesia"
81,"fofm_fisheries",0,0,"PYF","French Polynesia"
81,"large.pelagic_fisheries",106782,0.0106473126611521,"PYF","French Polynesia"
81,"medium.pelagic_fisheries",0,0,"PYF","French Polynesia"
81,"small.pelagic_fisheries",0,0,"PYF","French Polynesia"
81,"benthic_fisheries",0,0,"PYF","French Polynesia"
81,"reef_fisheries",0,0,"PYF","French Polynesia"
81,"aquaculture_marine",9,8.97396695607579e-07,"PYF","French Polynesia"
83,"demersal_fisheries",1163,0.00011596359522129,"GAB","Gabon"
83,"fofm_fisheries",65,6.48119835716585e-06,"GAB","Gabon"
83,"large.pelagic_fisheries",1079,0.000107587892728953,"GAB","Gabon"
83,"medium.pelagic_fisheries",101,1.00707851395962e-05,"GAB","Gabon"
83,"small.pelagic_fisheries",0,0,"GAB","Gabon"
83,"benthic_fisheries",0,0,"GAB","Gabon"
83,"reef_fisheries",0,0,"GAB","Gabon"
83,"aquaculture_marine",0,0,"GAB","Gabon"
84,"demersal_fisheries",0,0,"GMB","Gambia"
84,"fofm_fisheries",180,1.79479339121516e-05,"GMB","Gambia"
84,"large.pelagic_fisheries",19,1.89450413517155e-06,"GMB","Gambia"
84,"medium.pelagic_fisheries",0,0,"GMB","Gambia"
84,"small.pelagic_fisheries",0,0,"GMB","Gambia"
84,"benthic_fisheries",0,0,"GMB","Gambia"
84,"reef_fisheries",0,0,"GMB","Gambia"
84,"aquaculture_marine",0,0,"GMB","Gambia"
85,"demersal_fisheries",0,0,"GEO","Georgia"
85,"fofm_fisheries",106,1.05693388593781e-05,"GEO","Georgia"
85,"large.pelagic_fisheries",58,5.78322314947106e-06,"GEO","Georgia"
85,"medium.pelagic_fisheries",0,0,"GEO","Georgia"
85,"small.pelagic_fisheries",0,0,"GEO","Georgia"
85,"benthic_fisheries",0,0,"GEO","Georgia"
85,"reef_fisheries",0,0,"GEO","Georgia"
85,"aquaculture_marine",0,0,"GEO","Georgia"
86,"demersal_fisheries",314,3.13091736023089e-05,"DEU","Germany"
86,"fofm_fisheries",0,0,"DEU","Germany"
86,"large.pelagic_fisheries",0,0,"DEU","Germany"
86,"medium.pelagic_fisheries",0,0,"DEU","Germany"
86,"small.pelagic_fisheries",0,0,"DEU","Germany"
86,"benthic_fisheries",0,0,"DEU","Germany"
86,"reef_fisheries",0,0,"DEU","Germany"
86,"aquaculture_marine",0,0,"DEU","Germany"
87,"demersal_fisheries",6,5.98264463738386e-07,"GHA","Ghana"
87,"fofm_fisheries",232,2.31328925978843e-05,"GHA","Ghana"
87,"large.pelagic_fisheries",3866,0.000385481736135433,"GHA","Ghana"
87,"medium.pelagic_fisheries",0,0,"GHA","Ghana"
87,"small.pelagic_fisheries",0,0,"GHA","Ghana"
87,"benthic_fisheries",0,0,"GHA","Ghana"
87,"reef_fisheries",0,0,"GHA","Ghana"
87,"aquaculture_marine",0,0,"GHA","Ghana"
88,"demersal_fisheries",0,0,"GIB","Gibraltar"
88,"fofm_fisheries",0,0,"GIB","Gibraltar"
88,"large.pelagic_fisheries",0,0,"GIB","Gibraltar"
88,"medium.pelagic_fisheries",0,0,"GIB","Gibraltar"
88,"small.pelagic_fisheries",0,0,"GIB","Gibraltar"
88,"benthic_fisheries",0,0,"GIB","Gibraltar"
88,"reef_fisheries",0,0,"GIB","Gibraltar"
88,"aquaculture_marine",0,0,"GIB","Gibraltar"
89,"demersal_fisheries",144,1.43583471297213e-05,"GRC","Greece"
89,"fofm_fisheries",105,1.04696281154218e-05,"GRC","Greece"
89,"large.pelagic_fisheries",1269,0.000126532934080669,"GRC","Greece"
89,"medium.pelagic_fisheries",0,0,"GRC","Greece"
89,"small.pelagic_fisheries",0,0,"GRC","Greece"
89,"benthic_fisheries",0,0,"GRC","Greece"
89,"reef_fisheries",0,0,"GRC","Greece"
89,"aquaculture_marine",121,1.20650000187241e-05,"GRC","Greece"
90,"demersal_fisheries",27757,0.00276767111999773,"GRL","Greenland"
90,"fofm_fisheries",8655,0.000862996488942622,"GRL","Greenland"
90,"large.pelagic_fisheries",1238,0.00012344190101802,"GRL","Greenland"
90,"medium.pelagic_fisheries",105,1.04696281154218e-05,"GRL","Greenland"
90,"small.pelagic_fisheries",212,2.11386777187563e-05,"GRL","Greenland"
90,"benthic_fisheries",0,0,"GRL","Greenland"
90,"reef_fisheries",18,1.79479339121516e-06,"GRL","Greenland"
90,"aquaculture_marine",0,0,"GRL","Greenland"
91,"demersal_fisheries",80,7.97685951651181e-06,"GRD","Grenada"
91,"fofm_fisheries",0,0,"GRD","Grenada"
91,"large.pelagic_fisheries",112,1.11676033231165e-05,"GRD","Grenada"
91,"medium.pelagic_fisheries",0,0,"GRD","Grenada"
91,"small.pelagic_fisheries",0,0,"GRD","Grenada"
91,"benthic_fisheries",0,0,"GRD","Grenada"
91,"reef_fisheries",0,0,"GRD","Grenada"
91,"aquaculture_marine",0,0,"GRD","Grenada"
92,"demersal_fisheries",45,4.48698347803789e-06,"GLP","Guadeloupe"
92,"fofm_fisheries",0,0,"GLP","Guadeloupe"
92,"large.pelagic_fisheries",1974,0.000196829008569929,"GLP","Guadeloupe"
92,"medium.pelagic_fisheries",0,0,"GLP","Guadeloupe"
92,"small.pelagic_fisheries",0,0,"GLP","Guadeloupe"
92,"benthic_fisheries",0,0,"GLP","Guadeloupe"
92,"reef_fisheries",0,0,"GLP","Guadeloupe"
92,"aquaculture_marine",0,0,"GLP","Guadeloupe"
93,"demersal_fisheries",44,4.3872727340815e-06,"GUM","Guam"
93,"fofm_fisheries",0,0,"GUM","Guam"
93,"large.pelagic_fisheries",5512,0.000549605620687664,"GUM","Guam"
93,"medium.pelagic_fisheries",0,0,"GUM","Guam"
93,"small.pelagic_fisheries",0,0,"GUM","Guam"
93,"benthic_fisheries",0,0,"GUM","Guam"
93,"reef_fisheries",0,0,"GUM","Guam"
93,"aquaculture_marine",0,0,"GUM","Guam"
94,"demersal_fisheries",570,5.68351240551466e-05,"GTM","Guatemala"
94,"fofm_fisheries",5,4.98553719781988e-07,"GTM","Guatemala"
94,"large.pelagic_fisheries",666,6.64073554749608e-05,"GTM","Guatemala"
94,"medium.pelagic_fisheries",0,0,"GTM","Guatemala"
94,"small.pelagic_fisheries",0,0,"GTM","Guatemala"
94,"benthic_fisheries",0,0,"GTM","Guatemala"
94,"reef_fisheries",0,0,"GTM","Guatemala"
94,"aquaculture_marine",0,0,"GTM","Guatemala"
95,"demersal_fisheries",2,1.99421487912795e-07,"GGY","Guernsey"
95,"fofm_fisheries",0,0,"GGY","Guernsey"
95,"large.pelagic_fisheries",0,0,"GGY","Guernsey"
95,"medium.pelagic_fisheries",0,0,"GGY","Guernsey"
95,"small.pelagic_fisheries",0,0,"GGY","Guernsey"
95,"benthic_fisheries",0,0,"GGY","Guernsey"
95,"reef_fisheries",0,0,"GGY","Guernsey"
95,"aquaculture_marine",0,0,"GGY","Guernsey"
96,"demersal_fisheries",0,0,"GIN","Guinea"
96,"fofm_fisheries",185,1.84464876319336e-05,"GIN","Guinea"
96,"large.pelagic_fisheries",1157,0.000115365330757552,"GIN","Guinea"
96,"medium.pelagic_fisheries",0,0,"GIN","Guinea"
96,"small.pelagic_fisheries",0,0,"GIN","Guinea"
96,"benthic_fisheries",0,0,"GIN","Guinea"
96,"reef_fisheries",0,0,"GIN","Guinea"
96,"aquaculture_marine",0,0,"GIN","Guinea"
97,"demersal_fisheries",1220,0.000121647107626805,"GNB","Guinea-Bissau"
97,"fofm_fisheries",47,4.68640496595069e-06,"GNB","Guinea-Bissau"
97,"large.pelagic_fisheries",122,1.21647107626805e-05,"GNB","Guinea-Bissau"
97,"medium.pelagic_fisheries",0,0,"GNB","Guinea-Bissau"
97,"small.pelagic_fisheries",0,0,"GNB","Guinea-Bissau"
97,"benthic_fisheries",0,0,"GNB","Guinea-Bissau"
97,"reef_fisheries",0,0,"GNB","Guinea-Bissau"
97,"aquaculture_marine",0,0,"GNB","Guinea-Bissau"
98,"demersal_fisheries",1425,0.000142087810137867,"GUY","Guyana"
98,"fofm_fisheries",34,3.39016529451752e-06,"GUY","Guyana"
98,"large.pelagic_fisheries",1882,0.00018765562012594,"GUY","Guyana"
98,"medium.pelagic_fisheries",0,0,"GUY","Guyana"
98,"small.pelagic_fisheries",0,0,"GUY","Guyana"
98,"benthic_fisheries",0,0,"GUY","Guyana"
98,"reef_fisheries",0,0,"GUY","Guyana"
98,"aquaculture_marine",0,0,"GUY","Guyana"
99,"demersal_fisheries",1048,0.000104496859666305,"HTI","Haiti"
99,"fofm_fisheries",0,0,"HTI","Haiti"
99,"large.pelagic_fisheries",393,3.91863223748643e-05,"HTI","Haiti"
99,"medium.pelagic_fisheries",46,4.58669422199429e-06,"HTI","Haiti"
99,"small.pelagic_fisheries",0,0,"HTI","Haiti"
99,"benthic_fisheries",0,0,"HTI","Haiti"
99,"reef_fisheries",0,0,"HTI","Haiti"
99,"aquaculture_marine",0,0,"HTI","Haiti"
101,"demersal_fisheries",383,3.81892149353003e-05,"HND","Honduras"
101,"fofm_fisheries",9,8.97396695607579e-07,"HND","Honduras"
101,"large.pelagic_fisheries",232,2.31328925978843e-05,"HND","Honduras"
101,"medium.pelagic_fisheries",0,0,"HND","Honduras"
101,"small.pelagic_fisheries",0,0,"HND","Honduras"
101,"benthic_fisheries",0,0,"HND","Honduras"
101,"reef_fisheries",0,0,"HND","Honduras"
101,"aquaculture_marine",7,6.97975207694783e-07,"HND","Honduras"
102,"demersal_fisheries",19,1.89450413517155e-06,"HKG","Hong Kong"
102,"fofm_fisheries",0,0,"HKG","Hong Kong"
102,"large.pelagic_fisheries",0,0,"HKG","Hong Kong"
102,"medium.pelagic_fisheries",0,0,"HKG","Hong Kong"
102,"small.pelagic_fisheries",0,0,"HKG","Hong Kong"
102,"benthic_fisheries",0,0,"HKG","Hong Kong"
102,"reef_fisheries",0,0,"HKG","Hong Kong"
102,"aquaculture_marine",0,0,"HKG","Hong Kong"
103,"demersal_fisheries",0,0,"HUN","Hungary"
103,"fofm_fisheries",0,0,"HUN","Hungary"
103,"large.pelagic_fisheries",0,0,"HUN","Hungary"
103,"medium.pelagic_fisheries",0,0,"HUN","Hungary"
103,"small.pelagic_fisheries",0,0,"HUN","Hungary"
103,"benthic_fisheries",0,0,"HUN","Hungary"
103,"reef_fisheries",0,0,"HUN","Hungary"
103,"aquaculture_marine",0,0,"HUN","Hungary"
104,"demersal_fisheries",1174,0.000117060413404811,"ISL","Iceland"
104,"fofm_fisheries",3982,0.000397048182434375,"ISL","Iceland"
104,"large.pelagic_fisheries",230,2.29334711099715e-05,"ISL","Iceland"
104,"medium.pelagic_fisheries",0,0,"ISL","Iceland"
104,"small.pelagic_fisheries",0,0,"ISL","Iceland"
104,"benthic_fisheries",0,0,"ISL","Iceland"
104,"reef_fisheries",0,0,"ISL","Iceland"
104,"aquaculture_marine",24,2.39305785495354e-06,"ISL","Iceland"
105,"demersal_fisheries",53,5.28466942968907e-06,"IND","India"
105,"fofm_fisheries",858,8.55518183145892e-05,"IND","India"
105,"large.pelagic_fisheries",6462,0.000644330827446242,"IND","India"
105,"medium.pelagic_fisheries",3532,0.000352178347653996,"IND","India"
105,"small.pelagic_fisheries",0,0,"IND","India"
105,"benthic_fisheries",0,0,"IND","India"
105,"reef_fisheries",0,0,"IND","India"
105,"aquaculture_marine",15,1.49566115934596e-06,"IND","India"
106,"demersal_fisheries",438,4.36733058529022e-05,"IDN","Indonesia"
106,"fofm_fisheries",24368,0.0024297514087295,"IDN","Indonesia"
106,"large.pelagic_fisheries",1508,0.000150363801886248,"IDN","Indonesia"
106,"medium.pelagic_fisheries",29777,0.00296908682278965,"IDN","Indonesia"
106,"small.pelagic_fisheries",0,0,"IDN","Indonesia"
106,"benthic_fisheries",2,1.99421487912795e-07,"IDN","Indonesia"
106,"reef_fisheries",0,0,"IDN","Indonesia"
106,"aquaculture_marine",43,4.2875619901251e-06,"IDN","Indonesia"
107,"demersal_fisheries",0,0,"IRN","Iran"
107,"fofm_fisheries",122,1.21647107626805e-05,"IRN","Iran"
107,"large.pelagic_fisheries",382,3.80895041913439e-05,"IRN","Iran"
107,"medium.pelagic_fisheries",3,2.99132231869193e-07,"IRN","Iran"
107,"small.pelagic_fisheries",0,0,"IRN","Iran"
107,"benthic_fisheries",0,0,"IRN","Iran"
107,"reef_fisheries",0,0,"IRN","Iran"
107,"aquaculture_marine",25,2.49276859890994e-06,"IRN","Iran"
108,"demersal_fisheries",0,0,"IRQ","Iraq"
108,"fofm_fisheries",0,0,"IRQ","Iraq"
108,"large.pelagic_fisheries",0,0,"IRQ","Iraq"
108,"medium.pelagic_fisheries",0,0,"IRQ","Iraq"
108,"small.pelagic_fisheries",0,0,"IRQ","Iraq"
108,"benthic_fisheries",0,0,"IRQ","Iraq"
108,"reef_fisheries",0,0,"IRQ","Iraq"
108,"aquaculture_marine",0,0,"IRQ","Iraq"
109,"demersal_fisheries",49,4.88582645386348e-06,"IRL","Ireland"
109,"fofm_fisheries",469,4.67643389155505e-05,"IRL","Ireland"
109,"large.pelagic_fisheries",1111,0.000110778636535558,"IRL","Ireland"
109,"medium.pelagic_fisheries",0,0,"IRL","Ireland"
109,"small.pelagic_fisheries",0,0,"IRL","Ireland"
109,"benthic_fisheries",0,0,"IRL","Ireland"
109,"reef_fisheries",0,0,"IRL","Ireland"
109,"aquaculture_marine",3,2.99132231869193e-07,"IRL","Ireland"
110,"demersal_fisheries",0,0,"IMN","Isle of Man"
110,"fofm_fisheries",0,0,"IMN","Isle of Man"
110,"large.pelagic_fisheries",0,0,"IMN","Isle of Man"
110,"medium.pelagic_fisheries",0,0,"IMN","Isle of Man"
110,"small.pelagic_fisheries",0,0,"IMN","Isle of Man"
110,"benthic_fisheries",0,0,"IMN","Isle of Man"
110,"reef_fisheries",0,0,"IMN","Isle of Man"
110,"aquaculture_marine",0,0,"IMN","Isle of Man"
111,"demersal_fisheries",2,1.99421487912795e-07,"ISR","Israel"
111,"fofm_fisheries",0,0,"ISR","Israel"
111,"large.pelagic_fisheries",50,4.98553719781988e-06,"ISR","Israel"
111,"medium.pelagic_fisheries",0,0,"ISR","Israel"
111,"small.pelagic_fisheries",0,0,"ISR","Israel"
111,"benthic_fisheries",0,0,"ISR","Israel"
111,"reef_fisheries",0,0,"ISR","Israel"
111,"aquaculture_marine",2,1.99421487912795e-07,"ISR","Israel"
112,"demersal_fisheries",97,9.67194216377057e-06,"ITA","Italy"
112,"fofm_fisheries",0,0,"ITA","Italy"
112,"large.pelagic_fisheries",2130,0.000212383884627127,"ITA","Italy"
112,"medium.pelagic_fisheries",0,0,"ITA","Italy"
112,"small.pelagic_fisheries",0,0,"ITA","Italy"
112,"benthic_fisheries",0,0,"ITA","Italy"
112,"reef_fisheries",0,0,"ITA","Italy"
112,"aquaculture_marine",123,1.22644215066369e-05,"ITA","Italy"
113,"demersal_fisheries",2350,0.000234320248297534,"JAM","Jamaica"
113,"fofm_fisheries",0,0,"JAM","Jamaica"
113,"large.pelagic_fisheries",686,6.84015703540888e-05,"JAM","Jamaica"
113,"medium.pelagic_fisheries",0,0,"JAM","Jamaica"
113,"small.pelagic_fisheries",0,0,"JAM","Jamaica"
113,"benthic_fisheries",0,0,"JAM","Jamaica"
113,"reef_fisheries",0,0,"JAM","Jamaica"
113,"aquaculture_marine",0,0,"JAM","Jamaica"
114,"demersal_fisheries",1031,0.000102801777019046,"JPN","Japan"
114,"fofm_fisheries",44477,0.0044348347589487,"JPN","Japan"
114,"large.pelagic_fisheries",8710,0.000868480579860223,"JPN","Japan"
114,"medium.pelagic_fisheries",217,2.16372314385383e-05,"JPN","Japan"
114,"small.pelagic_fisheries",0,0,"JPN","Japan"
114,"benthic_fisheries",0,0,"JPN","Japan"
114,"reef_fisheries",0,0,"JPN","Japan"
114,"aquaculture_marine",43,4.2875619901251e-06,"JPN","Japan"
115,"demersal_fisheries",30,2.99132231869193e-06,"JEY","Jersey"
115,"fofm_fisheries",0,0,"JEY","Jersey"
115,"large.pelagic_fisheries",0,0,"JEY","Jersey"
115,"medium.pelagic_fisheries",0,0,"JEY","Jersey"
115,"small.pelagic_fisheries",0,0,"JEY","Jersey"
115,"benthic_fisheries",0,0,"JEY","Jersey"
115,"reef_fisheries",0,0,"JEY","Jersey"
115,"aquaculture_marine",0,0,"JEY","Jersey"
116,"demersal_fisheries",0,0,"JOR","Jordan"
116,"fofm_fisheries",0,0,"JOR","Jordan"
116,"large.pelagic_fisheries",0,0,"JOR","Jordan"
116,"medium.pelagic_fisheries",0,0,"JOR","Jordan"
116,"small.pelagic_fisheries",0,0,"JOR","Jordan"
116,"benthic_fisheries",0,0,"JOR","Jordan"
116,"reef_fisheries",0,0,"JOR","Jordan"
116,"aquaculture_marine",0,0,"JOR","Jordan"
117,"demersal_fisheries",0,0,"KAZ","Kazakhstan"
117,"fofm_fisheries",0,0,"KAZ","Kazakhstan"
117,"large.pelagic_fisheries",0,0,"KAZ","Kazakhstan"
117,"medium.pelagic_fisheries",0,0,"KAZ","Kazakhstan"
117,"small.pelagic_fisheries",0,0,"KAZ","Kazakhstan"
117,"benthic_fisheries",0,0,"KAZ","Kazakhstan"
117,"reef_fisheries",0,0,"KAZ","Kazakhstan"
117,"aquaculture_marine",0,0,"KAZ","Kazakhstan"
118,"demersal_fisheries",0,0,"KEN","Kenya"
118,"fofm_fisheries",0,0,"KEN","Kenya"
118,"large.pelagic_fisheries",1779,0.000177385413498431,"KEN","Kenya"
118,"medium.pelagic_fisheries",0,0,"KEN","Kenya"
118,"small.pelagic_fisheries",0,0,"KEN","Kenya"
118,"benthic_fisheries",0,0,"KEN","Kenya"
118,"reef_fisheries",0,0,"KEN","Kenya"
118,"aquaculture_marine",0,0,"KEN","Kenya"
119,"demersal_fisheries",147,1.46574793615905e-05,"KIR","Kiribati"
119,"fofm_fisheries",0,0,"KIR","Kiribati"
119,"large.pelagic_fisheries",93207,0.00929373931194395,"KIR","Kiribati"
119,"medium.pelagic_fisheries",0,0,"KIR","Kiribati"
119,"small.pelagic_fisheries",0,0,"KIR","Kiribati"
119,"benthic_fisheries",0,0,"KIR","Kiribati"
119,"reef_fisheries",0,0,"KIR","Kiribati"
119,"aquaculture_marine",0,0,"KIR","Kiribati"
120,"demersal_fisheries",0,0,"XKO","Kosovo"
120,"fofm_fisheries",0,0,"XKO","Kosovo"
120,"large.pelagic_fisheries",0,0,"XKO","Kosovo"
120,"medium.pelagic_fisheries",0,0,"XKO","Kosovo"
120,"small.pelagic_fisheries",0,0,"XKO","Kosovo"
120,"benthic_fisheries",0,0,"XKO","Kosovo"
120,"reef_fisheries",0,0,"XKO","Kosovo"
120,"aquaculture_marine",0,0,"XKO","Kosovo"
121,"demersal_fisheries",2,1.99421487912795e-07,"KWT","Kuwait"
121,"fofm_fisheries",0,0,"KWT","Kuwait"
121,"large.pelagic_fisheries",0,0,"KWT","Kuwait"
121,"medium.pelagic_fisheries",0,0,"KWT","Kuwait"
121,"small.pelagic_fisheries",0,0,"KWT","Kuwait"
121,"benthic_fisheries",0,0,"KWT","Kuwait"
121,"reef_fisheries",0,0,"KWT","Kuwait"
121,"aquaculture_marine",0,0,"KWT","Kuwait"
122,"demersal_fisheries",0,0,"KGZ","Kyrgyzstan"
122,"fofm_fisheries",0,0,"KGZ","Kyrgyzstan"
122,"large.pelagic_fisheries",0,0,"KGZ","Kyrgyzstan"
122,"medium.pelagic_fisheries",0,0,"KGZ","Kyrgyzstan"
122,"small.pelagic_fisheries",0,0,"KGZ","Kyrgyzstan"
122,"benthic_fisheries",0,0,"KGZ","Kyrgyzstan"
122,"reef_fisheries",0,0,"KGZ","Kyrgyzstan"
122,"aquaculture_marine",0,0,"KGZ","Kyrgyzstan"
123,"demersal_fisheries",0,0,"LAO","Laos"
123,"fofm_fisheries",0,0,"LAO","Laos"
123,"large.pelagic_fisheries",0,0,"LAO","Laos"
123,"medium.pelagic_fisheries",0,0,"LAO","Laos"
123,"small.pelagic_fisheries",0,0,"LAO","Laos"
123,"benthic_fisheries",0,0,"LAO","Laos"
123,"reef_fisheries",0,0,"LAO","Laos"
123,"aquaculture_marine",0,0,"LAO","Laos"
124,"demersal_fisheries",0,0,"LVA","Latvia"
124,"fofm_fisheries",7,6.97975207694783e-07,"LVA","Latvia"
124,"large.pelagic_fisheries",0,0,"LVA","Latvia"
124,"medium.pelagic_fisheries",0,0,"LVA","Latvia"
124,"small.pelagic_fisheries",0,0,"LVA","Latvia"
124,"benthic_fisheries",0,0,"LVA","Latvia"
124,"reef_fisheries",0,0,"LVA","Latvia"
124,"aquaculture_marine",0,0,"LVA","Latvia"
125,"demersal_fisheries",0,0,"LBN","Lebanon"
125,"fofm_fisheries",40,3.98842975825591e-06,"LBN","Lebanon"
125,"large.pelagic_fisheries",0,0,"LBN","Lebanon"
125,"medium.pelagic_fisheries",0,0,"LBN","Lebanon"
125,"small.pelagic_fisheries",0,0,"LBN","Lebanon"
125,"benthic_fisheries",0,0,"LBN","Lebanon"
125,"reef_fisheries",0,0,"LBN","Lebanon"
125,"aquaculture_marine",0,0,"LBN","Lebanon"
126,"demersal_fisheries",0,0,"LSO","Lesotho"
126,"fofm_fisheries",0,0,"LSO","Lesotho"
126,"large.pelagic_fisheries",0,0,"LSO","Lesotho"
126,"medium.pelagic_fisheries",0,0,"LSO","Lesotho"
126,"small.pelagic_fisheries",0,0,"LSO","Lesotho"
126,"benthic_fisheries",0,0,"LSO","Lesotho"
126,"reef_fisheries",0,0,"LSO","Lesotho"
126,"aquaculture_marine",0,0,"LSO","Lesotho"
127,"demersal_fisheries",232,2.31328925978843e-05,"LBR","Liberia"
127,"fofm_fisheries",258,2.57253719407506e-05,"LBR","Liberia"
127,"large.pelagic_fisheries",1334,0.000133014132437834,"LBR","Liberia"
127,"medium.pelagic_fisheries",0,0,"LBR","Liberia"
127,"small.pelagic_fisheries",0,0,"LBR","Liberia"
127,"benthic_fisheries",0,0,"LBR","Liberia"
127,"reef_fisheries",0,0,"LBR","Liberia"
127,"aquaculture_marine",0,0,"LBR","Liberia"
128,"demersal_fisheries",243,2.42297107814046e-05,"LBY","Libya"
128,"fofm_fisheries",413,4.11805372539922e-05,"LBY","Libya"
