#,GENuS_foodID,GENuS_FoodName,FCT_FoodName,Calories,Protein,Fat,Carbohydrates,Vitamin C,Vitamin A,Folate,Calcium,Iron,Zinc,Potassium,Dietary Fiber,Copper,Sodium,Phosphorus,Thiamin,Riboflavin,Niacin,B6,Choline,Magnesium,Manganese,Saturated FA,Monounsaturated FA,Polyunsaturated FA,Omega-3 (USDA only),B12 (USDA only),Water/moisture,Ash,Refuse
294,212,Freshwater Fish,"Catfish,  gunther's walking, raw",209,17.8,14.7,1.3,,,,20,0.8,0.2,288,0,0.1,65,168,0.01,0.45,2.3,,,,,,,,,,65.1,1.1,
295,212,Freshwater Fish,"Catfish,  striped,  , w/ skin, raw",215,15,16.5,1.5,2,,,24,1.4,0.1,272,0,0,64,134,0.02,0.19,0.8,,,,,,,,,,66.1,0.9,
296,212,Freshwater Fish,"Catfish,  truncated estuarine, raw",92,18.7,1.9,0.1,,,,98,4.2,,,0,,,168,0.17,,1.3,,,,,,,,,,78.4,0.9,
297,212,Freshwater Fish,"Carp, common, raw",105,17,2.7,3.2,0,37,,26,1.2,,332,0,,78,179,0.01,0.09,3.1,,,,,,,,,,76,1.1,
298,212,Freshwater Fish,"Gourami, giant, raw",97,17.3,2.9,0.3,0,85,,102,0.8,,312,0,,20,189,0.08,0.19,1.5,,,,,,,,,,78.5,1,
299,212,Freshwater Fish,"Gourami, snake skin, raw",83,17.6,1.3,0.1,3,24,,59,1.8,,267,0,,10,188,0.55,0.28,1.8,,,,,,,,,,79.9,1.1,
300,212,Freshwater Fish,"Sheat-fish, raw",106,16.3,2.5,4.5,0,,,26,0.9,,,0,,,54,0.01,0.06,1.8,,,,,,,,,,75.6,1.1,
301,212,Freshwater Fish,"Silver- barb, common, raw",124,21.1,4.4,0,,,,32,0.6,0.1,202,0,0.1,90,172,0.02,0.06,3.1,,,,,,,,,,74,1.3,
302,212,Freshwater Fish,"Tilapia,  all species,  raw",94,18.4,1.9,0.8,0,31,,46,0.8,0.2,292,0,0,56,194,0.03,0.1,2.2,,,,,,,,,,77.7,1.2,
303,213,Demersal Fish,"Giant seaperch, raw",111,20.5,3.2,0,0,15,,26,0.4,0,329,0,0.09,56,202,0.1,0.16,2.1,,,,,,,,,,75.5,1.2,
304,213,Demersal Fish,"Eel, silver pike (daggertooth pike conger),  sea water , raw",88,18.8,1.4,0,0,185,,63,0.8,,,0,,,179,0.11,0.04,2.7,,,,,,,,,,79.2,1.3,
305,213,Demersal Fish,"Eel, swamp,  raw",86,19.7,0.8,0,0,,,33,1.7,0.8,253,0,0,58,153,0.07,0.09,8.8,,,,,,,,,,78.9,1.1,
306,213,Demersal Fish,"Featherback, grey (knifefish), raw",94,19.6,1.5,0.5,5,87,,77,0.3,,245,0,,19,176,0,0.03,3.7,,,,,,,,,,77.1,1.3,
307,213,Demersal Fish,"Featherback, spotted
(knifefish), raw",78,16.7,1.2,0.2,,,,75,1.2,0.1,219,0,0,193,156,0.01,0.32,1.3,,,,,,,,,,80.3,1.6,
308,213,Demersal Fish,"Flatfish/Turbot, Indian
(halibut), raw",87,21.2,0.2,0.2,0,55,,50,0.5,,449,0,,108,192,0.04,0.06,3.7,,,,,,,,,,77.1,1.3,
309,213,Demersal Fish,"Goby, all species,  raw",80,18.5,0.6,0.1,2,57,,40,0.7,,362,0,,56,162,0.02,0.14,1.8,,,,,,,,,,79.6,1.2,
310,213,Demersal Fish,"Grouper, raw",82,18.9,0.6,0.3,,,,54,0.4,0.2,198,0,0,165,146,0.02,0.04,1.2,,,,,,,,,,79,1.2,
311,213,Demersal Fish,"Mullet, bluespot gray, raw",117,24.7,2,0,,20,,94,4.3,,,0,,,217,0.04,0.19,4.1,,,,,,,,,,76.3,1.7,
312,213,Demersal Fish,"Perch, climbing",145,17.9,8.2,0,1,38,,110,1.2,,231,0,,22,184,0.03,0.39,2.9,,,,,,,,,,76.7,1.2,
313,213,Demersal Fish,"Snapper, red, Malabar, raw",72,16.9,0.5,0,0,28,,31,0.6,0.1,182,0,0,104,144,0.04,0.08,3,,,,,,,,,,81.5,1.1,
314,213,Demersal Fish,"Snapper, russell,  raw",82,19.5,0.3,0.2,0,4,,46,0.5,,300,0,,79,211,0.04,0.09,2.1,,,,,,,,,,78.5,1.5,
315,213,Demersal Fish,"Sting ray, blue spotted,  raw",88,21.3,0.3,0,0,11,,18,0.6,,220,0,,80,103,0.04,0.06,2.7,,,,,,,,,,78.1,1.4,
316,213,Demersal Fish,"Threadfin, all species,  raw",108,20.2,3,0,1,10,,32,0.5,,226,0,,29,197,0.1,0.07,3.5,,,,,,,,,,77,1.3,
317,213,Demersal Fish,"Whiting,  common/silver, raw",89,20.8,0.6,0,0,24,,86,0.6,,358,0,,80,211,0.05,0.05,3.7,,,,,,,,,,77.5,1.4,
318,214,Pelagic Fish,"Anchovy, fresh, whole",81,18.5,0.7,0.1,0,18,,168,1,,133,0,,584,226,0.06,0.07,1.8,,,,,,,,,,78.9,1.8,
319,214,Pelagic Fish,"Cobia/Black kingfish,  raw",92,18.7,1.9,0.1,,0.17,,98,4.2,,,0,,,168,1.3,,,,,,,,,,,,78.4,0.9,
320,214,Pelagic Fish,"Mackerel, Indian, raw",119,21.5,3.7,0,0,24,,48,1.8,,370,0,,59,263,0.09,0.14,4.7,,,,,,,,,,73.4,1.5,
321,214,Pelagic Fish,"Mackerel, short-bodied, raw",122,21.4,4,0,5,107,,62,1.4,0.6,331,0,0.2,97,250,0.11,0.24,7.1,,,,,,,,,,74.1,1.5,
322,214,Pelagic Fish,"Mackerel, Spanish, sliced, raw",103,19.4,2.8,0,0,138,,17,0.8,0.4,228,0,0,109,230,0.03,0.1,3.3,,,,,,,,,,76.3,1.5,
323,214,Pelagic Fish,"Pomfret, black, raw",102,19.8,2.5,0.1,0,97,,43,0.6,0.3,196,0,0,94,204,0.23,0.16,3.8,,,,,,,,,,76.3,1.3,
324,214,Pelagic Fish,"Pomfret, silver/white, raw",126,19.4,5.4,0,1,27,,15,0.6,0.3,263,0,0.1,145,185,0.1,0.09,2,,,,,,,,,,75.2,1.1,
325,214,Pelagic Fish,"Scad, big-eyed/caranx, raw",102,21.2,1.9,0,0,80,,62,0.9,,303,0,,55,224,0.1,0.22,6.1,,,,,,,,,,76.2,1.5,
326,214,Pelagic Fish,"Scad, hardtail  (torpedo), raw",93,21.3,0.8,0.2,0,27,,58,2.3,,246,0,,67,216,0.05,0.23,3.4,,,,,,,,,,76.4,1.3,
327,214,Pelagic Fish,"Slipmouth, ponyfish, raw",84,18.8,1,0,0,31,,56,0.5,,227,0,,99,181,0.02,0.08,2.5,,,,,,,,,,79.2,1.3,
328,214,Pelagic Fish,"Trevally, black-banded, raw",134,18.6,5.3,2.9,,,,42,0.6,0.3,274,0,0.1,284,108,0.04,0.11,5.7,,,,,,,,,,71.9,1.3,
329,214,Pelagic Fish,"Tuna, Skipjack or Yellow  Fin, canned  in water, drained",113,26.1,0.9,0,0,,,10,1.1,,,0,,95,,,,,,,,,,,,,,73,0.9,
330,215,Marine Fish; Other,"Giant seaperch, raw",111,20.5,3.2,0,0,15,,26,0.4,0,329,0,0.09,56,202,0.1,0.16,2.1,,,,,,,,,,75.5,1.2,
331,215,Marine Fish; Other,"Eel, silver pike (daggertooth pike conger),  sea water , raw",88,18.8,1.4,0,0,185,,63,0.8,,,0,,,179,0.11,0.04,2.7,,,,,,,,,,79.2,1.3,
332,215,Marine Fish; Other,"Eel, swamp,  raw",86,19.7,0.8,0,0,,,33,1.7,0.8,253,0,0,58,153,0.07,0.09,8.8,,,,,,,,,,78.9,1.1,
333,215,Marine Fish; Other,"Featherback, grey (knifefish), raw",94,19.6,1.5,0.5,5,87,,77,0.3,,245,0,,19,176,0,0.03,3.7,,,,,,,,,,77.1,1.3,
334,215,Marine Fish; Other,"Featherback, spotted
(knifefish), raw",78,16.7,1.2,0.2,,,,75,1.2,0.1,219,0,0,193,156,0.01,0.32,1.3,,,,,,,,,,80.3,1.6,
335,215,Marine Fish; Other,"Flatfish/Turbot, Indian
(halibut), raw",87,21.2,0.2,0.2,0,55,,50,0.5,,449,0,,108,192,0.04,0.06,3.7,,,,,,,,,,77.1,1.3,
336,215,Marine Fish; Other,"Goby, all species,  raw",80,18.5,0.6,0.1,2,57,,40,0.7,,362,0,,56,162,0.02,0.14,1.8,,,,,,,,,,79.6,1.2,
337,215,Marine Fish; Other,"Grouper, raw",82,18.9,0.6,0.3,,,,54,0.4,0.2,198,0,0,165,146,0.02,0.04,1.2,,,,,,,,,,79,1.2,
338,215,Marine Fish; Other,"Mullet, bluespot gray, raw",117,24.7,2,0,,20,,94,4.3,,,0,,,217,0.04,0.19,4.1,,,,,,,,,,76.3,1.7,
339,215,Marine Fish; Other,"Perch, climbing",145,17.9,8.2,0,1,38,,110,1.2,,231,0,,22,184,0.03,0.39,2.9,,,,,,,,,,76.7,1.2,
340,215,Marine Fish; Other,"Snapper, red, Malabar, raw",72,16.9,0.5,0,0,28,,31,0.6,0.1,182,0,0,104,144,0.04,0.08,3,,,,,,,,,,81.5,1.1,
341,215,Marine Fish; Other,"Snapper, russell,  raw",82,19.5,0.3,0.2,0,4,,46,0.5,,300,0,,79,211,0.04,0.09,2.1,,,,,,,,,,78.5,1.5,
342,215,Marine Fish; Other,"Sting ray, blue spotted,  raw",88,21.3,0.3,0,0,11,,18,0.6,,220,0,,80,103,0.04,0.06,2.7,,,,,,,,,,78.1,1.4,
343,215,Marine Fish; Other,"Threadfin, all species,  raw",108,20.2,3,0,1,10,,32,0.5,,226,0,,29,197,0.1,0.07,3.5,,,,,,,,,,77,1.3,
344,215,Marine Fish; Other,"Whiting,  common/silver, raw",89,20.8,0.6,0,0,24,,86,0.6,,358,0,,80,211,0.05,0.05,3.7,,,,,,,,,,77.5,1.4,
345,215,Marine Fish; Other,"Anchovy, fresh, whole",81,18.5,0.7,0.1,0,18,,168,1,,133,0,,584,226,0.06,0.07,1.8,,,,,,,,,,78.9,1.8,
346,215,Marine Fish; Other,"Cobia/Black kingfish,  raw",92,18.7,1.9,0.1,,0.17,,98,4.2,,,0,,,168,1.3,,,,,,,,,,,,78.4,0.9,
347,215,Marine Fish; Other,"Mackerel, Indian, raw",119,21.5,3.7,0,0,24,,48,1.8,,370,0,,59,263,0.09,0.14,4.7,,,,,,,,,,73.4,1.5,
348,215,Marine Fish; Other,"Mackerel, short-bodied, raw",122,21.4,4,0,5,107,,62,1.4,0.6,331,0,0.2,97,250,0.11,0.24,7.1,,,,,,,,,,74.1,1.5,
349,215,Marine Fish; Other,"Mackerel, Spanish, sliced, raw",103,19.4,2.8,0,0,138,,17,0.8,0.4,228,0,0,109,230,0.03,0.1,3.3,,,,,,,,,,76.3,1.5,
350,215,Marine Fish; Other,"Pomfret, black, raw",102,19.8,2.5,0.1,0,97,,43,0.6,0.3,196,0,0,94,204,0.23,0.16,3.8,,,,,,,,,,76.3,1.3,
351,215,Marine Fish; Other,"Pomfret, silver/white, raw",126,19.4,5.4,0,1,27,,15,0.6,0.3,263,0,0.1,145,185,0.1,0.09,2,,,,,,,,,,75.2,1.1,
352,215,Marine Fish; Other,"Scad, big-eyed/caranx, raw",102,21.2,1.9,0,0,80,,62,0.9,,303,0,,55,224,0.1,0.22,6.1,,,,,,,,,,76.2,1.5,
353,215,Marine Fish; Other,"Scad, hardtail  (torpedo), raw",93,21.3,0.8,0.2,0,27,,58,2.3,,246,0,,67,216,0.05,0.23,3.4,,,,,,,,,,76.4,1.3,
354,215,Marine Fish; Other,"Slipmouth, ponyfish, raw",84,18.8,1,0,0,31,,56,0.5,,227,0,,99,181,0.02,0.08,2.5,,,,,,,,,,79.2,1.3,
355,215,Marine Fish; Other,"Trevally, black-banded, raw",134,18.6,5.3,2.9,,,,42,0.6,0.3,274,0,0.1,284,108,0.04,0.11,5.7,,,,,,,,,,71.9,1.3,
356,215,Marine Fish; Other,"Tuna, Skipjack or Yellow  Fin, canned  in water, drained",113,26.1,0.9,0,0,,,10,1.1,,,0,,95,,,,,,,,,,,,,,73,0.9,
357,216,Crustaceans,"Crab, shore, raw",104,13.1,3.6,4.9,0,284,,3576,2.9,,,0,,,320,0.03,0.65,2.5,,,,,,,,,,71.3,7.1,
358,216,Crustaceans,"Crabmeat, mud, fresh",98,17.9,2.9,0,0,218,,183,2.6,,,0,,,232,0.05,0.17,3.4,,,,,,,,,,77.7,2,
359,216,Crustaceans,"Prawn,  fresh water, giant, raw",108,17.9,3.7,0.8,1,,,17,,,,0,,,141,,0.09,1.9,,,,,,,,,,76.3,1.3,
360,216,Crustaceans,"Prawn,  fresh water, raw",98,17.5,1.7,3.1,0,18,,44,1.7,,,0,,,212,0.04,0.39,3.6,,,,,,,,,,75.5,2.2,
361,216,Crustaceans,"Prawn,  green tiger, raw",79.6,,,,0,,,65,2.2,1.4,325,,0.7,181,280,,0.1,5,,,,,,,,,,,,
362,216,Crustaceans,Radiated scallop,106,22.3,0.4,3.3,,,,14,0.6,,,0,,,138,0.05,0.02,,,,,,,,,,,72.8,1.2,
363,217,Cephalopods,"Cuttlefish, raw",72,15.9,0.9,0,2,22,,16,1.1,,67,0,,213,93,0.01,0.08,1.5,,,,,,,,,,84.5,1.2,
364,217,Cephalopods,"Squid, splendid, raw",68,15.4,0.4,0.6,,,,8,2.1,1.1,107,0,0.2,254,163,,,,,,,,,,,,,82.5,1.1,
365,218,Molluscs; Other,"Clam, undulated surf",64,10.3,0.5,4.5,2,,,94,5.7,,,0,,,112,0,0.16,,,,,,,,,,,82.3,2.4,
366,218,Molluscs; Other,"Cockle/ark shell, fresh",71,11.7,1.1,3.5,,101,,181,10.5,2.4,228,0,0.21,325,135,0.06,0.35,2.1,,,,,,,,,,81.3,2.4,
367,218,Molluscs; Other,"Mussel, green, raw ",53,9.3,0.9,2,11,,,25,10.3,1,72,0,0.2,211,178,0.01,0.26,1.9,,,,,,,,,,85.4,2.4,
368,218,Molluscs; Other,"Oyster, raw",58,7.5,1.9,2.6,7,97,,110,5.2,7.1,22,0,6.39,40,102,0.23,0.21,2.2,,,,,,,,,,86.4,1.6,
369,218,Molluscs; Other,"Snail, fresh water, all species",84,11.5,0.7,7.9,,,,1334,,,,0,,,128,0.01,0.06,1,,,,,,,,,,77.2,2.7,
370,218,Molluscs; Other,"Snail, pond,  river",74,12.1,0.7,4.9,0,,,,8.7,,,0,,,114,0.01,0.6,3.4,,,,,,,,,,79.3,3,
371,218,Molluscs; Other,"Wedge  shell, bean clam
(Donax), fermented",149,10.6,0.5,25.5,,,,,,,,,,,,,,,,,,,,,,,,43.9,19.5,
372,219,Aquatic Animals; Others,"Sea cucumber/sea slug, cleaned, raw",21,4.8,0.2,0.1,0,3,,76,0.6,,25,0,,20,5,0,0,0.2,,,,,,,,,,94.5,0.4,
373,219,Aquatic Animals; Others,Sea horse,194,28.5,0.4,19.2,,,,563,,,,0,,,,,,,,,,,,,,,,24.7,27.2,
374,220,Aquatic Plants,"Seaweed, raw",329,21.9,,60.3,,,,465,15.7,,,,,,92,,,,,,,,,,,,,11.6,6.2,
375,222,Wheat Flour,"Wheat,  flour, all purpose",354,11.6,1.3,73.7,0,0,,68,2.8,,116,0.3,,4,161,0.15,0.1,3.6,,,,,,,,,,12.5,0.6,
