#,GENuS_foodID,GENuS_FoodName,FCT_FoodName,Calories,Protein,Fat,Carbohydrates,Vitamin C,Vitamin A,Folate,Calcium,Iron,Zinc,Potassium,Dietary Fiber,Copper,Sodium,Phosphorus,Thiamin,Riboflavin,Niacin,B6,Choline,Magnesium,Manganese,Saturated FA,Monounsaturated FA,Polyunsaturated FA,Omega-3 (USDA only),B12 (USDA only),Water/moisture,Ash,Refuse
523,109,Homogenous vegetables prepared,"BABYFOOD,VEG,CARROTS,JR",32,0.8,0.2,7.2,5.5,591,17,23,0.39,0.18,202,1.7,0.047,49,20,0.024,0.041,0.497,0.08,8,11,,0.036,0.009,0.093,,0,91,0.7,0
524,109,Homogenous vegetables prepared,"BABYFOOD,VEG,SQUASH,STR",28,0.81,0.2,5.73,0.3,85,8,24,0.32,0.19,185,0.9,0.03,5,21,0.029,0.048,0.683,0.07,7.6,14,0.083,0.02,0.02,0.04,,0,92.66,0.6,0
525,109,Homogenous vegetables prepared,"BABYFOOD,VEG,SQUASH,JR",24,0.81,0.2,5.73,0.3,85,8,24,0.32,0.19,185,0.9,0.03,5,21,0.029,0.048,0.683,0.07,7.6,14,0.083,0.02,0.02,0.04,,0,92.66,0.6,0
526,109,Homogenous vegetables prepared,"BABYFOOD,VEG,BUTTERNUT SQUASH&CORN",50,2,0.6,9.26,4.9,140,23,32,0.4,0.3,352,2,0.1,5,35,0.06,0.06,0.56,0.11,12.5,26,0.12,0.095,0.166,0.28,,0,87.3,0.84,0
527,109,Homogenous vegetables prepared,"BABYFOOD,VEG,SPINACH,CRMD,STR",37,2.5,1.3,5.7,8.7,227,61,89,0.62,0.31,191,1.8,0.06,49,54,0.015,0.104,0.216,0.075,16.1,55,,0.702,0.332,0.133,,0.06,89.6,1,0
528,109,Homogenous vegetables prepared,"BABYFOOD,VEG,CORN,CRMD,STR",57,1.4,0.4,14.1,2.1,5,17,20,0.28,0.19,90,2.1,0.034,43,33,0.013,0.047,0.512,0.041,8.6,8,,0.076,0.116,0.176,,0.02,83.6,0.5,0
529,109,Homogenous vegetables prepared,"BABYFOOD,VEG,CORN,CRMD,JR",65,1.4,0.4,16.25,2.2,2,20,4,0.27,0.23,81,2.1,0.038,52,33,0.013,0.048,0.504,0.041,8.6,8,,0.074,0.116,0.178,,0.02,81.4,0.55,0
530,109,Homogenous vegetables prepared,"BABYFOOD,VEG,PEAS,STR",50,3.27,0.43,8.36,0.6,11,28,18,0.95,0.47,106,2,0.061,5,50,0.087,0.065,1.119,0.016,32.2,17,0.218,0.07,0.05,0.2,,0,87.52,0.42,0
531,109,Homogenous vegetables prepared,"BABYFOOD,PEAS,DICES,TODD",64,3.9,0.8,10.3,6,15,35,21,1,0.5,81,3.9,0.08,48,67,0.1,0.06,0.85,0.06,14.7,19,0.15,0.14,0.07,0.37,,0,84.6,0.35,0
532,109,Homogenous vegetables prepared,"BABYFOOD,VEG,MIX VEG JR",36,1.4,0.4,8.2,2.5,210,4,11,0.41,0.27,170,1.5,0.041,36,25,0.029,0.032,0.665,0.081,9.7,11,,0.079,0.025,0.186,,0,89.4,0.6,0
533,109,Homogenous vegetables prepared,"BABYFOOD,VEG,GARDEN VEG,STR",32,2.3,0.2,6.8,5.7,303,40,28,0.83,0.26,168,1.5,0.07,31,28,0.061,0.069,0.779,0.1,13.4,21,,0.035,0.011,0.09,,0,90,0.7,0
534,109,Homogenous vegetables prepared,"BABYFOOD,VEG,MIX VEG STR",36,1,0.5,8.25,1.7,158,4,13,0.32,0.15,127,1.5,0.04,0,22,0.022,0.025,0.327,0.055,9.8,10,,0.089,0.118,0.194,,0,89.8,0.45,0
535,110,Watermelons,"WATERMELON,RAW",30,0.61,0.15,7.55,8.1,28,3,7,0.24,0.1,112,0.4,0.042,1,11,0.033,0.021,0.178,0.045,4.1,10,0.038,0.016,0.037,0.05,,0,91.45,0.25,48
536,111,Other melons (inc. cantaloupes),"MELONS,CANTALOUPE,RAW",34,0.84,0.19,8.16,36.7,169,21,9,0.21,0.18,267,0.9,0.041,16,15,0.041,0.019,0.734,0.072,7.6,12,0.041,0.051,0.003,0.081,,0,90.15,0.65,49
537,111,Other melons (inc. cantaloupes),"MELONS,CASABA,RAW",28,1.11,0.1,6.58,21.8,0,8,11,0.34,0.07,182,0.9,0.06,9,5,0.015,0.031,0.232,0.163,7.6,11,0.035,0.025,0.002,0.039,,0,91.85,0.36,40
538,111,Other melons (inc. cantaloupes),"MELONS,HONEYDEW,RAW",36,0.54,0.14,9.09,18,3,19,6,0.17,0.09,228,0.8,0.024,18,11,0.038,0.012,0.418,0.088,7.6,10,0.027,0.038,0.003,0.059,,0,89.82,0.41,54
539,112,Coffee substitutes; cont. coffee,"COFFEE SUB,CRL GRAIN BEV,PDR",360,6.01,2.52,78.42,0,0,52,58,4.6,0.51,2443,23.3,0.208,83,580,0.413,0.095,17.664,0.747,13.4,244,1.1,0.603,0.356,1.225,,0,7.99,5.06,0
540,113,Oranges; Mandarines,"ORANGES,RAW,ALL COMM VAR",47,0.94,0.12,11.75,53.2,11,30,40,0.1,0.07,181,2.4,0.045,0,14,0.087,0.04,0.282,0.06,8.4,10,0.025,0.015,0.023,0.025,,0,86.75,0.44,27
541,113,Oranges; Mandarines,"TANGERINES,(MANDARIN ORANGES),RAW",53,0.81,0.31,13.34,26.7,34,16,37,0.15,0.07,166,1.8,0.042,2,20,0.058,0.036,0.376,0.078,10.2,12,0.039,0.039,0.06,0.065,,0,85.17,0.38,26
542,113,Oranges; Mandarines,"CLEMENTINES,RAW",47,0.85,0.15,12.02,48.8,,24,30,0.14,0.06,177,1.7,0.043,1,21,0.086,0.03,0.636,0.075,14,10,0.023,,,,,,86.58,0.4,23
543,114,Lemons; Limes,"LEMONS,RAW,WITHOUT PEEL",29,1.1,0.3,9.32,53,1,11,26,0.6,0.06,138,2.8,0.037,2,16,0.04,0.02,0.1,0.08,5.1,8,0.03,0.039,0.011,0.089,,0,88.98,0.3,47
544,114,Lemons; Limes,"LIMES,RAW",30,0.7,0.2,10.54,29.1,2,8,33,0.6,0.11,102,2.8,0.065,2,18,0.03,0.02,0.2,0.043,5.1,6,0.008,0.022,0.019,0.055,,0,88.26,0.3,16
545,115,Grapefruit,"GRAPEFRUIT,RAW,PINK&RED&WHITE,ALL AREAS",32,0.63,0.1,8.08,34.4,46,10,12,0.09,0.07,139,1.1,0.047,0,8,0.036,0.02,0.25,0.042,7.7,8,0.012,0.014,0.013,0.024,,0,90.89,0.31,50
546,115,Grapefruit,"PUMMELO,RAW",38,0.76,0.04,9.62,61,0,,4,0.11,0.08,216,1,0.048,1,17,0.034,0.027,0.22,0.036,,6,0.017,,,,,0,89.1,0.48,44
547,116,Citrus; Other,"KUMQUATS,RAW",71,1.88,0.86,15.9,43.9,15,17,62,0.86,0.17,186,6.5,0.095,10,19,0.037,0.09,0.429,0.036,8.4,20,0.135,0.103,0.154,0.171,,0,80.85,0.52,7
548,117,Bananas,"BANANAS,RAW",89,1.09,0.33,22.84,8.7,3,20,5,0.26,0.15,358,2.6,0.078,1,22,0.031,0.073,0.665,0.367,9.8,27,0.27,0.112,0.032,0.073,,0,74.91,0.82,36
549,118,Plantains,"PLANTAINS,RAW",122,1.3,0.37,31.89,18.4,56,22,3,0.6,0.14,499,2.3,0.081,4,34,0.052,0.054,0.686,0.299,13.5,37,,0.143,0.032,0.069,,0,65.28,1.17,35
550,119,Apples,"APPLES,RAW,WITH SKIN",52,0.26,0.17,13.81,4.6,3,3,6,0.12,0.04,107,2.4,0.027,1,11,0.017,0.026,0.091,0.041,3.4,5,0.035,0.028,0.007,0.051,,0,85.56,0.19,10
551,120,Pineapples,"PINEAPPLE,RAW,ALL VAR",50,0.54,0.12,13.12,47.8,3,18,13,0.29,0.12,109,1.4,0.11,1,8,0.079,0.032,0.5,0.112,5.5,12,0.927,0.009,0.013,0.04,,0,86,0.22,49
552,121,Dates,"DATES,DEGLET NOOR",282,2.45,0.39,75.03,0.4,0,19,39,1.02,0.29,656,8,0.206,2,62,0.052,0.066,1.274,0.165,6.3,43,0.262,0.032,0.036,0.019,,0,20.53,1.6,10
553,121,Dates,"DATES,MEDJOOL",277,1.81,0.15,74.97,0,7,15,64,0.9,0.44,696,6.7,0.362,1,62,0.05,0.06,1.61,0.249,9.9,54,0.296,,,,,,21.32,1.74,8
554,122,Grapes,"Grapes, muscadine, raw",57,0.81,0.47,13.93,6.5,3,,37,0.26,0.11,203,3.9,0.119,1,24,,1.5,,,,14,1.973,,,,,,84.29,0.5,4
555,122,Grapes,"GRAPES,AMERICAN TYPE (SLIP SKN),RAW",67,0.63,0.35,17.15,4,5,4,14,0.29,0.04,191,0.9,0.04,2,10,0.092,0.057,0.3,0.11,5.6,5,0.718,0.114,0.014,0.102,,0,81.3,0.57,42
556,122,Grapes,"GRAPES,RED OR GRN (EURO TYPE,SUCH AS THOMPSON SEEDLESS),RAW",69,0.72,0.16,18.1,3.2,3,2,10,0.36,0.07,191,0.9,0.127,2,20,0.069,0.07,0.188,0.086,5.6,7,0.071,0.054,0.007,0.048,,0,80.54,0.48,4
557,123,Pears,"PEARS,RAW",57,0.36,0.14,15.23,4.3,1,7,9,0.18,0.1,116,3.1,0.082,1,12,0.012,0.026,0.161,0.029,5.1,7,0.048,0.022,0.084,0.094,,0,83.96,0.32,10
558,124,Quinces,"QUINCES,RAW",57,0.4,0.1,15.3,15,2,3,11,0.7,0.04,197,1.9,0.13,4,17,0.02,0.03,0.2,0.04,,8,,0.01,0.036,0.05,,0,83.8,0.4,39
559,125,Apricots,"APRICOTS,RAW",48,1.4,0.39,11.12,10,96,9,13,0.39,0.2,259,2,0.078,1,23,0.03,0.04,0.6,0.054,2.8,10,0.077,0.027,0.17,0.077,,0,86.35,0.75,7
560,126,Sour cherries,"CHERRIES,SOUR,RED,RAW",50,1,0.3,12.18,10,64,8,16,0.32,0.1,173,1.6,0.104,3,15,0.03,0.04,0.4,0.044,6.1,9,0.112,0.068,0.082,0.09,,0,86.13,0.4,10
561,127,Cherries,"CHERRIES,SWEET,RAW",63,1.06,0.2,16.01,7,3,4,13,0.36,0.07,222,2.1,0.06,0,21,0.027,0.033,0.154,0.049,6.1,11,0.07,0.038,0.047,0.052,,0,82.25,0.48,8
562,128,Peaches and nectarines,"PEACHES,RAW",39,0.91,0.25,9.54,6.6,16,4,6,0.25,0.17,190,1.5,0.068,0,20,0.024,0.031,0.806,0.025,6.1,9,0.061,0.019,0.067,0.086,,0,88.87,0.43,4
563,128,Peaches and nectarines,"NECTARINES,RAW",44,1.06,0.32,10.55,5.4,17,5,6,0.28,0.17,201,1.7,0.086,0,26,0.034,0.027,1.125,0.025,6.2,9,0.054,0.025,0.088,0.113,,0,87.59,0.48,9
564,129,Plums and sloes,"PLUMS,RAW",46,0.7,0.28,11.42,9.5,17,5,6,0.17,0.1,157,1.4,0.057,0,16,0.028,0.026,0.417,0.029,1.9,7,0.052,0.017,0.134,0.044,,0,87.23,0.37,6
565,130,Stone fruit; nes,"APRICOTS,RAW",48,1.4,0.39,11.12,10,96,9,13,0.39,0.2,259,2,0.078,1,23,0.03,0.04,0.6,0.054,2.8,10,0.077,0.027,0.17,0.077,,0,86.35,0.75,7
566,130,Stone fruit; nes,"CHERRIES,SOUR,RED,RAW",50,1,0.3,12.18,10,64,8,16,0.32,0.1,173,1.6,0.104,3,15,0.03,0.04,0.4,0.044,6.1,9,0.112,0.068,0.082,0.09,,0,86.13,0.4,10
567,130,Stone fruit; nes,"CHERRIES,SWEET,RAW",63,1.06,0.2,16.01,7,3,4,13,0.36,0.07,222,2.1,0.06,0,21,0.027,0.033,0.154,0.049,6.1,11,0.07,0.038,0.047,0.052,,0,82.25,0.48,8
568,130,Stone fruit; nes,"PEACHES,RAW",39,0.91,0.25,9.54,6.6,16,4,6,0.25,0.17,190,1.5,0.068,0,20,0.024,0.031,0.806,0.025,6.1,9,0.061,0.019,0.067,0.086,,0,88.87,0.43,4
569,130,Stone fruit; nes,"NECTARINES,RAW",44,1.06,0.32,10.55,5.4,17,5,6,0.28,0.17,201,1.7,0.086,0,26,0.034,0.027,1.125,0.025,6.2,9,0.054,0.025,0.088,0.113,,0,87.59,0.48,9
570,130,Stone fruit; nes,"PLUMS,RAW",46,0.7,0.28,11.42,9.5,17,5,6,0.17,0.1,157,1.4,0.057,0,16,0.028,0.026,0.417,0.029,1.9,7,0.052,0.017,0.134,0.044,,0,87.23,0.37,6
571,131,Pome fruit; nes,"ROSE-APPLES,RAW",25,0.6,0.3,5.7,22.3,17,,29,0.07,0.06,123,,0.016,0,8,0.02,0.03,0.8,,,5,0.029,,,,,0,93,0.4,33
572,131,Pome fruit; nes,"PEARS,ASIAN,RAW",42,0.5,0.23,10.65,3.8,0,8,4,0,0.02,121,3.6,0.05,0,11,0.009,0.01,0.219,0.022,5.1,8,0.06,0.012,0.049,0.055,,0,88.25,0.37,9
573,131,Pome fruit; nes,"PEARS,RAW",57,0.36,0.14,15.23,4.3,1,7,9,0.18,0.1,116,3.1,0.082,1,12,0.012,0.026,0.161,0.029,5.1,7,0.048,0.022,0.084,0.094,,0,83.96,0.32,10
574,131,Pome fruit; nes,"APPLES,RAW,WITH SKIN",52,0.26,0.17,13.81,4.6,3,3,6,0.12,0.04,107,2.4,0.027,1,11,0.017,0.026,0.091,0.041,3.4,5,0.035,0.028,0.007,0.051,,0,85.56,0.19,10
575,131,Pome fruit; nes,"QUINCES,RAW",57,0.4,0.1,15.3,15,2,3,11,0.7,0.04,197,1.9,0.13,4,17,0.02,0.03,0.2,0.04,,8,,0.01,0.036,0.05,,0,83.8,0.4,39
576,132,Strawberries,"STRAWBERRIES,RAW",32,0.67,0.3,7.68,58.8,1,24,16,0.41,0.14,153,2,0.048,1,24,0.024,0.022,0.386,0.047,5.7,13,0.386,0.015,0.043,0.155,,0,90.95,0.4,6
577,133,Raspberries,"RASPBERRIES,RAW",52,1.2,0.65,11.94,26.2,2,21,25,0.69,0.42,151,6.5,0.09,1,29,0.032,0.038,0.598,0.055,12.3,22,0.67,0.019,0.064,0.375,,0,85.75,0.46,4
578,134,Gooseberries,"GOOSEBERRIES,RAW",44,0.88,0.58,10.18,27.7,15,6,25,0.31,0.12,198,4.3,0.07,1,27,0.04,0.03,0.3,0.08,,10,0.144,0.038,0.051,0.317,,0,87.87,0.49,0
579,135,Currants,"CURRANTS,EUROPEAN BLACK,RAW",63,1.4,0.41,15.38,181,12,,55,1.54,0.27,322,,0.086,2,59,0.05,0.05,0.3,0.066,,24,0.256,0.034,0.058,0.179,,0,81.96,0.86,2
580,135,Currants,"CURRANTS,RED&WHITE,RAW",56,1.4,0.2,13.8,41,2,8,33,1,0.23,275,4.3,0.107,1,44,0.04,0.05,0.1,0.07,7.6,13,0.186,0.017,0.028,0.088,,0,83.95,0.66,2
581,136,Blueberries,"BLUEBERRIES,RAW",57,0.74,0.33,14.49,9.7,3,6,6,0.28,0.16,77,2.4,0.057,1,12,0.037,0.041,0.418,0.052,6,6,0.336,0.028,0.047,0.146,,0,84.21,0.24,5
582,137,Cranberries,"CRANBERRIES,RAW",46,0.39,0.13,12.2,13.3,3,1,8,0.25,0.1,85,4.6,0.061,2,13,0.012,0.02,0.101,0.057,5.5,6,0.36,0.011,0.018,0.055,,0,87.13,0.15,2
583,138,Berries; nes,"BLACKBERRIES,RAW",43,1.39,0.49,9.61,21,11,25,29,0.62,0.53,162,5.3,0.165,1,22,0.02,0.026,0.646,0.03,8.5,20,0.646,0.014,0.047,0.28,,0,88.15,0.37,4
584,138,Berries; nes,"LOGANBERRIES,FROZEN",55,1.52,0.31,13.02,15.3,2,26,26,0.64,0.34,145,5.3,0.117,1,26,0.05,0.034,0.84,0.065,8.5,21,1.247,0.011,0.03,0.176,,0,84.61,0.54,0
585,138,Berries; nes,"MULBERRIES,RAW",43,1.44,0.39,9.8,36.4,1,6,39,1.85,0.12,194,1.7,0.06,10,38,0.029,0.101,0.62,0.05,12.3,18,,0.027,0.041,0.207,,0,87.68,0.69,0
586,138,Berries; nes,"HUCKLEBERRIES,RAW (ALASKA NATIVE)",37,0.4,0.1,8.7,2.8,,,15,0.3,,,,,10,,0.01,0.03,0.3,,,,,,,,,,90.7,0.1,0
587,138,Berries; nes,"OHELOBERRIES,RAW",28,0.38,0.22,6.84,6,42,,7,0.09,,38,,,1,10,0.017,0.036,0.27,,,6,,,,,,0,92.3,0.26,0
588,139,Figs,"FIGS,RAW",74,0.75,0.3,19.18,2,7,6,35,0.37,0.15,232,2.9,0.07,1,14,0.06,0.05,0.4,0.113,4.7,17,0.128,0.06,0.066,0.144,,0,79.11,0.66,1
589,140,Mangos; mangosteens; guavas,"MANGOS,RAW",60,0.82,0.38,14.98,36.4,54,43,11,0.16,0.09,168,1.6,0.111,1,14,0.028,0.038,0.669,0.119,7.6,10,0.063,0.092,0.14,0.071,,0,83.46,0.36,29
590,140,Mangos; mangosteens; guavas,"GUAVAS,COMMON,RAW",68,2.55,0.95,14.32,228.3,31,49,18,0.26,0.23,417,5.4,0.23,2,40,0.067,0.04,1.084,0.11,7.6,22,0.15,0.272,0.087,0.401,,0,80.8,1.39,22
591,141,Avocados,"AVOCADOS,RAW,ALL COMM VAR",160,2,14.66,8.53,10,7,81,12,0.55,0.64,485,6.7,0.19,7,52,0.067,0.13,1.738,0.257,14.2,29,0.142,2.126,9.799,1.816,,0,73.23,1.58,26
592,142,Persimmons,"PERSIMMONS,JAPANESE,RAW",70,0.58,0.19,18.59,7.5,81,8,8,0.15,0.11,161,3.6,0.113,1,17,0.03,0.02,0.1,0.1,7.6,9,0.355,0.02,0.037,0.043,,0,80.32,0.33,16
593,142,Persimmons,"PERSIMMONS,NATIVE,RAW",127,0.8,0.4,33.5,66,,,27,2.5,,310,,,1,26,,,,,,,,,,,,0,64.4,0.9,18
594,144,Kiwi fruit,"KIWIFRUIT,GRN,RAW",61,1.14,0.52,14.66,92.7,4,25,34,0.31,0.14,312,3,0.13,3,34,0.027,0.025,0.341,0.063,7.8,17,0.098,0.029,0.047,0.287,,0,83.07,0.61,24
595,144,Kiwi fruit,"KIWIFRUIT,GOLD,RAW",60,1.23,0.56,14.23,105.4,4,,20,0.29,0.1,316,2,0.147,3,29,0.024,0.046,0.28,0.057,5,14,0.058,0.149,0.036,0.207,,,83.22,0.76,26
596,145,Papayas,"PAPAYAS,RAW",43,0.47,0.26,10.82,60.9,47,37,20,0.25,0.08,182,1.7,0.045,8,10,0.023,0.027,0.357,0.038,6.1,21,0.04,0.081,0.072,0.058,,0,88.06,0.39,38
597,146,Fruit; tropical fresh; nes,"ACEROLA,(WEST INDIAN CHERRY),RAW",32,0.4,0.3,7.69,1677.6,38,14,12,0.2,0.1,146,1.1,0.086,7,11,0.02,0.06,0.4,0.009,,18,,0.068,0.082,0.09,,0,91.41,0.2,20
598,146,Fruit; tropical fresh; nes,"BREADFRUIT,RAW",103,1.07,0.23,27.12,29,0,14,17,0.54,0.12,490,4.9,0.084,2,30,0.11,0.03,0.9,0.1,9.8,25,0.06,0.048,0.034,0.066,,0,70.65,0.93,22
599,146,Fruit; tropical fresh; nes,"CARAMBOLA,(STARFRUIT),RAW",31,1.04,0.33,6.73,34.4,3,12,3,0.08,0.12,133,2.8,0.137,2,12,0.014,0.016,0.367,0.017,7.6,10,0.037,0.019,0.03,0.184,,0,91.38,0.52,3
600,146,Fruit; tropical fresh; nes,"CARISSA,(NATAL-PLUM),RAW",62,0.5,1.3,13.63,38,2,,11,1.31,,260,,0.21,3,7,0.04,0.06,0.2,,,16,,,,,,0,84.17,0.4,14
601,146,Fruit; tropical fresh; nes,"CHERIMOYA,RAW",75,1.57,0.68,17.71,12.6,0,23,10,0.27,0.16,287,3,0.069,7,26,0.101,0.131,0.644,0.257,,17,0.093,0.233,0.055,0.188,,0,79.39,0.65,31
602,146,Fruit; tropical fresh; nes,"CUSTARD-APPLE,(BULLOCK'S-HEART),RAW",101,1.7,0.6,25.2,19.2,2,,30,0.71,,382,2.4,,4,21,0.08,0.1,0.5,0.221,,18,,0.231,,,,0,71.5,1,42
603,146,Fruit; tropical fresh; nes,"GROUNDCHERRIES,(CAPE-GOOSEBERRIES OR POHA),RAW",53,1.9,0.7,11.2,11,36,,9,1,,,,,,40,0.11,0.04,2.8,,,,,,,,,0,85.4,0.8,6
604,146,Fruit; tropical fresh; nes,"JACKFRUIT,RAW",95,1.72,0.64,23.25,13.7,5,24,24,0.23,0.13,448,1.5,0.076,2,21,0.105,0.055,0.92,0.329,,29,0.043,0.195,0.155,0.094,,0,73.46,0.94,72
605,146,Fruit; tropical fresh; nes,"JAVA-PLUM,(JAMBOLAN),RAW",60,0.72,0.23,15.56,14.3,0,,19,0.19,,79,,,14,17,0.006,0.012,0.26,0.038,,15,,,,,,0,83.13,0.36,19
606,146,Fruit; tropical fresh; nes,"LONGANS,RAW",60,1.31,0.1,15.14,84,,,1,0.13,0.05,266,1.1,0.169,0,21,0.031,0.14,0.3,,,10,0.052,,,,,0,82.75,0.7,47
607,146,Fruit; tropical fresh; nes,"MAMMY-APPLE,(MAMEY),RAW",51,0.5,0.5,12.5,14,12,14,11,0.7,0.1,47,3,0.086,15,11,0.02,0.04,0.4,0.1,,16,,0.136,0.205,0.079,,0,86.2,0.3,40
608,146,Fruit; tropical fresh; nes,"PASSION-FRUIT,(GRANADILLA),PURPLE,RAW",97,2.2,0.7,23.38,30,64,14,12,1.6,0.1,348,10.4,0.086,28,68,0,0.13,1.5,0.1,7.6,29,,0.059,0.086,0.411,,0,72.93,0.8,48
609,146,Fruit; tropical fresh; nes,"PITANGA,(SURINAM-CHERRY),RAW",33,0.8,0.4,7.49,26.3,75,,9,0.2,,103,,,3,11,0.03,0.04,0.3,,,12,,,,,,0,90.81,0.5,12
610,146,Fruit; tropical fresh; nes,"ROSELLE,RAW",49,0.96,0.64,11.31,12,14,,215,1.48,,208,,,6,37,0.011,0.028,0.31,,,51,,,,,,0,86.58,0.51,39
611,146,Fruit; tropical fresh; nes,"SAPODILLA,RAW",83,0.44,1.1,19.96,14.7,3,14,21,0.8,0.1,193,5.3,0.086,12,12,0,0.02,0.2,0.037,,12,,0.194,0.521,0.011,,0,78,0.5,20
612,146,Fruit; tropical fresh; nes,"SAPOTE,MAMEY,RAW",124,1.45,0.46,32.1,23,7,,18,0.78,0.19,454,5.4,0.213,7,26,0.013,0.116,1.432,0.72,,11,0.204,0.169,0.102,0.097,,0,64.87,1.12,31
613,146,Fruit; tropical fresh; nes,"SOURSOP,RAW",66,1,0.3,16.84,20.6,0,14,14,0.6,0.1,278,3.3,0.086,14,27,0.07,0.05,0.9,0.059,7.6,21,,0.051,0.09,0.069,,0,81.16,0.7,33
614,146,Fruit; tropical fresh; nes,"SUGAR-APPLES,(SWEETSOP),RAW",94,2.06,0.29,23.64,36.3,0,14,24,0.6,0.1,247,4.4,0.086,9,32,0.11,0.113,0.883,0.2,,21,,0.048,0.114,0.04,,0,73.23,0.78,45
615,146,Fruit; tropical fresh; nes,"FEIJOA,RAW",61,0.71,0.42,15.21,32.9,0,23,17,0.14,0.06,172,6.4,0.036,3,19,0.006,0.018,0.295,0.067,,9,0.084,0.104,0.056,0.136,,0,83.28,0.38,43
616,146,Fruit; tropical fresh; nes,"DURIAN,RAW OR FROZEN",147,1.47,5.33,27.09,19.7,2,,6,0.43,0.28,436,3.8,0.207,2,39,0.374,0.2,1.074,0.316,,30,0.325,,,,,0,64.99,1.12,68
617,146,Fruit; tropical fresh; nes,"ABIYUCH,RAW",69,1.5,0.1,17.6,54.1,5,,8,1.61,0.31,304,5.3,0.057,20,47,,,,,,24,0.182,0.014,,,,,79.9,0.9,0
618,146,Fruit; tropical fresh; nes,"GUAVAS,STRAWBERRY,RAW",69,0.58,0.6,17.36,37,5,,21,0.22,,292,5.4,,37,27,0.03,0.03,0.6,,,17,,0.172,0.055,0.253,,0,80.66,0.8,15
619,147,Fresh fruit; nes,"CRABAPPLES,RAW",76,0.4,0.3,19.95,8,2,,18,0.36,,194,,0.067,1,15,0.03,0.02,0.1,,,7,0.115,0.048,0.012,0.088,,0,78.94,0.42,8
620,147,Fresh fruit; nes,"ELDERBERRIES,RAW",73,0.66,0.5,18.4,36,30,6,38,1.6,0.11,280,7,0.061,6,39,0.07,0.06,0.5,0.23,,5,,0.023,0.08,0.247,,0,79.8,0.64,0
621,147,Fresh fruit; nes,"JUJUBE,RAW",79,1.2,0.2,20.23,69,2,,21,0.48,0.05,250,,0.073,3,23,0.02,0.04,0.9,0.081,,10,0.084,,,,,0,77.86,0.51,7
622,147,Fresh fruit; nes,"LITCHIS,RAW",66,0.83,0.44,16.53,71.5,0,14,5,0.31,0.07,171,1.3,0.148,1,31,0.011,0.065,0.603,0.1,7.1,10,0.055,0.099,0.12,0.132,,0,81.76,0.44,40
623,147,Fresh fruit; nes,"LOQUATS,RAW",47,0.43,0.2,12.14,1,76,14,16,0.28,0.05,266,1.7,0.04,1,27,0.019,0.024,0.18,0.1,,13,0.148,0.04,0.008,0.091,,0,86.73,0.5,35
624,147,Fresh fruit; nes,"POMEGRANATES,RAW",83,1.67,1.17,18.7,10.2,0,38,10,0.3,0.35,236,4,0.158,3,36,0.067,0.053,0.293,0.075,7.6,12,0.119,0.12,0.093,0.079,,0,77.93,0.53,44
625,147,Fresh fruit; nes,"PRICKLY PEARS,RAW",41,0.73,0.51,9.57,14,2,6,56,0.3,0.12,220,3.6,0.08,5,24,0.014,0.06,0.46,0.06,,85,,0.067,0.075,0.213,,0,87.55,1.64,25
626,147,Fresh fruit; nes,"TAMARINDS,RAW",239,2.8,0.6,62.5,3.5,2,14,74,2.8,0.1,628,5.1,0.086,28,113,0.428,0.152,1.938,0.066,8.6,92,,0.272,0.181,0.059,,0,31.4,2.7,66
627,147,Fresh fruit; nes,"ROWAL,RAW",111,2.3,2,23.9,25.8,19,,15,2.2,0.43,131,6.2,1.06,4,52,,,,,,32,0.155,0.245,,,,,71.4,0.4,0
628,148,Fruit dried; nes,"BANANAS,DEHYD,OR BANANA PDR",346,3.89,1.81,88.28,7,12,14,22,1.15,0.61,1491,9.9,0.391,3,74,0.18,0.24,2.8,0.44,19.6,108,0.574,0.698,0.153,0.337,,0,3,3.02,0
629,148,Fruit dried; nes,"CURRANTS,ZANTE,DRIED",283,4.08,0.27,74.08,4.7,4,10,86,3.26,0.66,892,6.8,0.468,8,125,0.16,0.142,1.615,0.296,10.6,41,0.469,0.028,0.047,0.18,,0,19.21,2.36,0
630,148,Fruit dried; nes,"JUJUBE,DRIED",287,3.7,1.1,73.6,13,,,79,1.8,0.19,531,,0.265,9,100,0.21,0.36,0.5,,,37,0.305,,,,,0,19.7,1.9,11
631,148,Fruit dried; nes,"LITCHIS,DRIED",277,3.8,1.2,70.7,183,0,12,33,1.7,0.28,1110,4.6,0.631,3,181,0.01,0.57,3.1,0.09,12.7,42,0.234,0.27,0.328,0.361,,0,22.3,2,46
632,148,Fruit dried; nes,"LONGANS,DRIED",286,4.9,0.4,74,28,,,45,5.4,0.22,658,,0.807,48,196,0.04,0.5,1,,,46,0.248,,,,,0,17.6,3.1,64
633,148,Fruit dried; nes,"PEARS,DRIED,SULFURED,UNCKD",262,1.87,0.63,69.7,7,0,0,34,2.1,0.39,533,7.5,0.371,6,59,0.008,0.145,1.372,0.072,23,33,0.327,0.035,0.132,0.148,,0,26.69,1.11,0
634,148,Fruit dried; nes,"APPLES,DRIED,SULFURED,UNCKD",243,0.93,0.32,65.89,3.9,0,0,14,1.4,0.2,450,8.7,0.191,87,38,0,0.159,0.927,0.125,17.6,16,0.09,0.052,0.013,0.093,,0,31.76,1.1,0
