#,GENuS_foodID,GENuS_FoodName,FCT_FoodName,Calories,Protein,Fat,Carbohydrates,Vitamin C,Vitamin A,Folate,Calcium,Iron,Zinc,Potassium,Dietary Fiber,Copper,Sodium,Phosphorus,Thiamin,Riboflavin,Niacin,B6,Choline,Magnesium,Manganese,Saturated FA,Monounsaturated FA,Polyunsaturated FA,Omega-3 (USDA only),B12 (USDA only),Water/moisture,Ash,Refuse
148,51,Nuts; nes,"Papo-canarytree (Canarium schweinfirthii), nut",546,18.3,45.8,24.4,,,,160,,,,3.4,,,1260,,,,,,,,,,,,,6,,
149,51,Nuts; nes,"Tropical-almond; Indian-almond (Terminalia catappa), kernel, dried.",596,19.1,56,14.9,,,,394,,,,1.8,,,864,,,,,,,,,,,,,6,,
150,53,Soyabeans,Soybean (Glycine max; G. hispida; G. soja):,405,33.7,17.9,33.9,,4.583333333,,183,6.1,,,4.7,,,541,0.71,0.25,2,,,,,,,,,,9.5,,
151,54,Groundnuts (Shelled Eq),Peanut; groundnut; monkeynut; goober-pea (Arachis hypogaea):,549,23.2,44.8,23,1,1.25,,49,3.8,,,2.9,,,409,0.79,0.14,15.5,,,,,,,,,,6.5,,
152,55,Sunflowerseed,"(Helianthus annuus), seed, dried",486,13,27.7,51.3,,,,,,,,25.9,,,,,,,,,,,,,,,,5.5,,
153,57,Cottonseed,Cottonseed (Gossypium spp.):,437,20.2,21.2,46.6,,,,158,,,,18.5,,,824,,,,,,,,,,,,,8,,
154,58,Coconuts - Incl Copra,Mature kernel,388,3.6,39,13.8,2,2.083333333,,21,2.5,,,6.6,,,103,0.03,0.03,0.6,,,,,,,,,,42.6,,35
155,58,Coconuts - Incl Copra,Immature kernel,200,2,17.4,11.7,,,,,,,,3.7,,,,,,,,,,,,,,,,68,,
156,59,Sesameseed,"Sesame, oriental; beniseed; simsim (Sesamum indicum; S. orientale):",558,17.9,48.4,22.3,0,2.5,,816,8.1,,,4.5,,,600,0.68,0.19,3.4,,,,,,,,,,5.2,,
157,62,Oilcrops; Other,Shea-butterseed; shea-nut; lulu kernel (Butyrospermum parkii):,579,6.8,49,35.6,,,,100,3,,,5.2,,,40,0.52,,,,,,,,,,,,6.9,,28
158,62,Oilcrops; Other,"Safflower (Carthamus tinctorius), seed, dried:",482,12.6,27.8,50.5,0,0,,126,9.7,,,25.1,,,310,0.59,0.14,0.5,,,,,,,,,,4.8,,
159,62,Oilcrops; Other,"Kapok, dried seed",494,30.9,36.5,20.1,,,,214,,,,1.5,,,1183,,,,,,,,,,,,,6.8,,
160,62,Oilcrops; Other,"Flaxseed, common; telba; linseed (Linum usitatissimum):",498,18,34,37.2,,0,,271,43.8,,,8.8,,,462,0.17,0.16,1.4,,,,,,,,,,6.3,,
161,62,Oilcrops; Other,"Narasplant (Acanthosicyos horrida), seed, dried Nigerseed, Ethiopian; nugnut(Guizotia abyssinica):",483,17.3,33.9,34.2,0,0,,470,,,,13.5,,,800,0.43,0.55,3,,,,,,,,,,6.2,,
162,76,Tomatoes,"Tomato (Solanum lycopersicum; Lycopersi con esculentum) Ripe, whole:",21,1,0.2,4.8,26,37.5,,10,0.6,,,0.6,,,24,0.06,0.04,0.6,,,,,,,,,,93.5,,4
163,76,Tomatoes,"Tomato,cherry (Solanum lycopersicum var. cerasiforme): Fruit, ripe, raw",22,1,0.2,4.9,50,86.66666667,,29,1.7,,,0.4,,,62,0.05,0.04,0.7,,,,,,,,,,93.2,,
164,77,Onions,"Onion, Mature bulbs, raw",41,1.2,0.1,9.6,11,0,,27,0.8,,,1,,,45,0.02,0.04,0.2,,,,,,,,,,88.5,,6
165,78,Cabbages and other brassicas,"Cabbage, celery (Brassica pekinensis), raw",13,1.3,0.2,2.3,,,,35,0.5,,,0.9,,,39,,,,,,,,,,,,,94.5,,
166,78,Cabbages and other brassicas,"Cabbage, Chine (Brassica sinensis, raw",25,2,0.3,5,,190,,58,0,,,1.4,,,12,0,0.18,,,,,,,,,,,90.9,,
167,78,Cabbages and other brassicas,"Cabbage common (Brassia oleracea var. capitata), raw",26,1.7,0.1,6,54,8.333333333,,47,0.7,,,1.2,,,40,0.04,0.04,0.3,,,,,,,,,,91.4,,37
168,78,Cabbages and other brassicas,"Collard; kale (Brassica oleracea var. acephala), leaves, raw",43,3.5,0.8,7.7,110,75,,132,1.3,,,1.6,,,77,,,,,,,,,,,,,84.6,,32
169,78,Cabbages and other brassicas,"Kohlrabi (Brassica oleracea var. (gongylodes), raw",26,2.3,0.2,5.1,,,,36,1.6,,,1.4,,,36,,,,,,,,,,,,,91.3,,
170,79,Artichokes,"Artichoke, globle or French (Cynara scolymus), hearts, raw",42,3.4,0.2,9,,,,64,0.2,,,0.8,,,79,,,,,,,,,,,,,85.9,,
171,80,Asparagus,"Asparagus, garden(Aspara- gus officinalis), raw",18,2,0.2,3.1,,,,19,0.2,,,2.4,,,47,,,,,,,,,,,,,93.4,,
172,81,Lettuce and chicory,"Chicory, common (Cicho- rium intybus), leaves raw",,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,89.9,,
173,81,Lettuce and chicory,"Lettuce (Lactuca sativa), raw (Unheaded)",20,1.2,0.2,4.3,10,,,26,0.7,,,0.6,,,40,,,,,,,,,,,,,93.7,,
174,82,Spinach,"New-Zealand-spinach (Tetragonia tetragoniodes T. expansa), raw",19,1.4,,4.5,,135,,,,,,2.4,,,,,,,,,,,,,,,,92.9,,
175,82,Spinach,Spinach (Spinacia oleracea):,26,2.1,0.2,5.3,46,,,61,1.7,,,0.8,,,46,0.03,0.27,,,,,,,,,,,90.6,,
176,83,Cassava leaves,"Cassava, bitter (Manihot esculenta; M. utilissima), leaves:",91,7,1,18.3,311,981.25,,303,7.6,,,4,,,119,0.25,0.6,2.4,,,,,,,,,,71.7,,
177,84,Cauliflowers and broccoli,Cauliflower (Brassica oleracea var. botrytis):,25,2,0.1,5.4,96,1.25,,35,1.2,,,1.2,,,61,0.06,0.09,0.5,,,,,,,,,,91.6,,44
178,85,Pumpkins; squash; and gourds,"Pumpkin; vegetable-marrow (Cucurbita pepo): Raw, deep yellow variety",23,1,0.1,5.5,8,297.0833333,,25,1.4,,,0.8,,,32,0.05,0.02,0.5,,,,,,,,,,92.6,,23
179,85,Pumpkins; squash; and gourds,"Squash, summer -- Fruit, immature",22,1.5,0.1,5,,,,24,0.4,,,1,,,38,0,0.17,0.8,,,,,,,,,,92.4,,
180,86,Cucumbers and gherkins,"Cucumber (Cucumis sati- vus), whole, raw",15,0.8,0.1,3.4,14,0,,13,0.5,,,0.8,,,30,0.02,0.01,0.3,,,,,,,,,,95.1,,28
181,87,Eggplants (aubergines),"Eggplant, garden; eggfruit; brinjal; aubergine (Solanum melongena)",32,1,0.2,7.7,9,2.833333333,,14,1.3,,,1.3,,,26,0.05,0.05,0.5,,,,,,,,,,90.5,,22
182,87,Eggplants (aubergines),"Eggplant, native (Solanum macrocarpon):",40,1.4,1,8,,,,13,,,,1.5,,,,,,,,,,,,,,,,89,,
183,88,Chillies and peppers; green,"Peppers, hot (Capsicum pubescens), raw",42,1.1,0.1,10.7,40,27.5,,5,1.2,,,1.4,,,18,0.04,0.05,2,,,,,,,,,,87.4,,
184,88,Chillies and peppers; green,"Peppers, red; tabasco; (Capsicum frutescens), fruit:",94,4.1,2.3,18,121,595,,58,2.9,,,6,,,101,0.25,0.2,2.4,,,,,,,,,,74.2,,
185,88,Chillies and peppers; green,"Peppers, sweet (Capsicum annuum), fruit: Raw, immature, green.",48,2,0.8,10.3,140,150.25,,29,2.6,,,2.6,,,61,0.12,0.15,2.2,,,,,,,,,,86.1,,
186,88,Chillies and peppers; green,"Peppers, sp. (Capsicum abyssinicum), fruit, raw.",100,3,2.4,20.2,147,117.5,,19,5.6,,,9.2,,,110,,0.3,1.6,,,,,,,,,,72.8,,
187,88,Chillies and peppers; green,"Peppers, sp., Kāna, Ethiopian food (Capsicum sp.), raw",40,1.3,0.2,9.8,,4.166666667,,13,1.2,,,2.9,,,40,,0.06,0.3,,,,,,,,,,87.8,,
188,89,Onions (inc. shallots); green,"Immature bulbs and leaves, raw",22,1.3,0.1,4.9,17,,,90,,,,1,,,24,,,,,,,,,,,,,92.9,,10
189,89,Onions (inc. shallots); green,"Onion, Welsh (Allium fistulosum)",36,1.8,0.1,8.6,,,,40,0.9,,,1.2,,,47,,,,,,,,,,,,,88.3,,
190,89,Onions (inc. shallots); green,"Shallot (Allium cepa var.; A. ascalonicum): Bulbs, raw",66,1.2,0.1,16.2,40,,,37,,,,0.5,,,,,,,,,,,,,,,,81.9,,
191,90,Garlic,"Garlic (Allium sativum), bulbs:",131,5.2,0.1,30.2,11,,,33,1.7,,,1,,,195,,,,,,,,,,,,,63.3,,
192,91,Leeks; other alliaceous veg.,"Leek (Allium porrum), raw",46,1.5,0.2,11.3,11,,,55,1.7,,,1.3,,,50,,,,,,,,,,,,,85.9,,
193,92,Beans; green,"Beans, broad (Vicia faba), Immature seeds",75,7.1,0.4,15.3,140,,,38,,,,3.2,,,127,0.1,0.22,,,,,,,,,,,76.3,,
194,92,Beans; green,"Whole pods, immature, raw",36,2.5,0.2,7.9,27,62.5,,43,1.4,,,1.8,,,48,0.08,0.12,0.5,,,,,,,,,,88.7,,8
195,92,Beans; green,"Beans, snap or wax; (Phaseolus vulgaris), raw",36,2.5,0.2,7.9,27,62.5,,43,1.4,,,1.8,,,48,0.08,0.12,0.5,,,,,,,,,,88.7,,8
196,92,Beans; green,Immature seeds,49,4.8,0.4,9.5,,12.5,,151,,,,2.1,,,68,,,,,,,,,,,,,83.6,,22
197,92,Beans; green,"Goabean, Indies; winged bean; asparagus pea",25,2.1,0.3,4.9,,,,,,,,1.7,,,,,,,,,,,,,,,,92.2,,
198,92,Beans; green,"Sword-jackbean (Canavalia gladiata), green pods, raw",34,2.8,0.2,7.3,,,,,,,,1.5,,,,,,,,,,,,,,,,89.2,,
199,93,Peas; green,"Peas, garden and field (Pisum spp.), seeds: Immature, raw",82,6.7,0.5,17.2,24,27.5,,29,1.9,,,2.5,,,101,0.32,0.13,2,,,,,,,,,,74.9,,54
200,96,Carrots and turnips,"Carrot (Daucus carota), root, raw",40,0.9,0.1,9.6,8,456.6666667,,35,0.7,,,1.4,,,38,0.04,0.04,0.6,,,,,,,,,,88.6,,26
201,96,Carrots and turnips,"Turnip(Brassica rapa), raw, root",21,1,0,4.7,75,,,38,0.5,,,0.9,,,42,0.03,0.05,,,,,,,,,,,93.5,,32
202,97,Okra,Okra; ladies-finger (Hibiscus esculentus):,36,2.1,0.2,8.2,47,15.41666667,,84,1.2,,,1.7,,,90,0.04,0.08,0.6,,,,,,,,,,88.6,,19
203,98,Maize; green,"Maize; corn (Zea mays), yellow and white varieties:",152,5,2.1,34.4,,,,18,1.8,,,0.8,,,137,0.16,0.08,1.3,,,,,,,,,,57.8,,30
204,99,Mushrooms and truffles,Mushrooms (Agaricus spp.):,32,1.52,0.5,6.3,,,,20,1.5,,,1.4,,,100,,,,,,,,,,,,,90.1,,
205,101,Vegetables; fresh; nes,"Achyranthes, sp. (Achyranthes aspers), leaves raw",42,4.3,0.5,7.8,,,,310,,,,2,,,80,,,,,,,,,,,,,83.9,,
206,101,Vegetables; fresh; nes,"Adenia,s.p. (Adenia gum-mifera), Young leaves:",59,3.6,1.1,11.5,,,,186,4.2,,,1.9,,,48,,,,,,,,,,,,,81,,
207,101,Vegetables; fresh; nes,"Aerva, sp. (Aerva lanata), leaves, raw",48,3.9,0.6,9.4,,,,493,,,,2.1,,,86,,,,,,,,,,,,,83.1,,
208,101,Vegetables; fresh; nes,"(Afragle paniculata), leaves, raw",74,6.4,0.7,14.7,,,,470,,,,3.5,,,54,,,,,,,,,,,,,76.5,,
209,101,Vegetables; fresh; nes,African fan palm; palmyrapalm (Borassus flabellifer) Young shoots; germinating radicles,103,2.7,0.2,26.6,8,,,18,,,,2.2,,,140,0.05,0.18,0.9,,,,,,,,,,69.5,,
210,101,Vegetables; fresh; nes,"Aisen, sp. (Boscia salicifo- lia), leaves, raw",82,1.6,11.4,3.7,,,,13,,,,1.9,,,3.2,,,,,,,,,,,,,3.1,,
211,101,Vegetables; fresh; nes,Aril.,196,5,20,4.6,26,46.25,,40,2.7,,,1.6,,,16,0.13,0.14,1.4,,,,,,,,,,69.2,,
212,101,Vegetables; fresh; nes,Raphe,64,5.4,1.2,11.5,,,,20,3.5,,,3.1,,,,0.15,0.09,1.7,,,,,,,,,,79.8,,
213,101,Vegetables; fresh; nes,"Albizia, spp. (Albizia spp.), leaves, raw",62,7,0.2,12.2,,,,420,,,,3.2,,,62,,,,,,,,,,,,,80,,
214,101,Vegetables; fresh; nes,"Alternanthera, sp. (Alter- nanthera maritima), leaves, raw",55,5,0.9,10,,,,142,,,,2.2,,,35,,,,,,,,,,,,,78.5,,
215,101,Vegetables; fresh; nes,"Alternanthera, sp. (Alternanthera sessilis), leaves, raw",60,4.7,0.8,11.8,,,,146,,,,2.1,,,45,,,,,,,,,,,,,80.2,,
216,101,Vegetables; fresh; nes,"Amaranth; Chinese spinach; spiny pigweed (Amaranthus spp.), leaves:",42,4.6,0.2,8.3,64,476.3333333,,410,8.9,,,1.8,,,103,0.05,0.42,1.2,,,,,,,,,,84,,24
217,101,Vegetables; fresh; nes,"Aneilema, sp. (Aneilema pedunculosum), raw",24,2.1,0.4,4.3,,,,153,,,,1.3,,,53,,,,,,,,,,,,,91.3,,
218,101,Vegetables; fresh; nes,"Balsamapple; canilla (Mo mordica balsamina), fruit Balsampear; African cucumber (Momordica charantia):",25,1.2,0.2,5.8,277,,,13,0.2,,,1,,,32,0.02,0.07,,,,,,,,,,,92.4,,
219,101,Vegetables; fresh; nes,"Balsamapple; canilla (Mo mordica balsamina), fruit Balsampear; African cucumber (Momordica charantia) raw leaves",60,5.1,0.4,12.3,247,,,264,7.1,,,0.5,,,666,0.05,0.47,,,,,,,,,,,80.1,,
220,101,Vegetables; fresh; nes,Baobab; monkey-bread (Adansonia digitata):,69,3.8,0.3,16.1,52,,,402,,,,2.8,,,65,,,,,,,,,,,,,77,,
221,101,Vegetables; fresh; nes,"Barleria, sp. (Barleria opaca), leaves,raw",55,3.6,0.5,11.7,,,,874,,,,2.7,,,38,,,,,,,,,,,,,81,,
222,101,Vegetables; fresh; nes,"Basil, sweet (Ocimum basilicum), leaves, raw",75,5.5,1.4,13.9,37,,,487,5.2,,,,,,,,,,,,,,,,,,,77.1,,
223,101,Vegetables; fresh; nes,"Basil,sp. (Ocimum sp.) leaves, raw(Cameroon).",38,3.8,1.4,4.7,52,,,0.63,,,,,,,,,,,,,,,,,,,,88.4,,
224,101,Vegetables; fresh; nes,"Bauhinia, spp. (Bauhinia reticulata; piliostigma reticulatum): Leaves, raw",78.3,0.1,14.4,6.8,68,,,80,,,,2.4,,,,,,,,,,,,,,,,4.8,,
225,101,Vegetables; fresh; nes,"Beans, kidney (Phaseolus vulgaris), raw leaves",36,3.6,0.4,6.6,110,270,,274,9.2,,,2.8,,,75,0.18,0.06,1.3,,,,,,,,,,86.8,,
226,101,Vegetables; fresh; nes,"Beets, common (Beta vulgaris), root",46,1.9,0.1,10.5,3,,,24,0.8,,,1.2,,,43,,,,,,,,,,,,,86.7,,36
227,101,Vegetables; fresh; nes,"Beets, common (Beta vulgaris), raw leaves",21,2,0.2,3.6,,,,132,0.7,,,0.4,,,34,0,0.2,,,,,,,,,,,92.4,,
228,101,Vegetables; fresh; nes,"Beggarticks, railway; black jack; Spanish needles (Bidens pilosa), leaves:",43,3.8,0.5,8.4,,150,,340,,,,3.9,,,67,,,,,,,,,,,,,85.1,,
229,101,Vegetables; fresh; nes,"Béié-bélé (Maerua ango- lensis), leaves, raw",60,5.4,0.6,11.7,,,,420,,,,1.7,,,84,,,,,,,,,,,,,80,,
230,101,Vegetables; fresh; nes,"Betel (Piper betle), leaves. Bitter-leaf; ironweed, (Vernonia amygdalina), leaves:",52,5.3,0.4,10,51,,,145,5,,,1.5,,,67,,,,,,,,,,,,,82.6,,
231,101,Vegetables; fresh; nes,"Bluecurls (Trichodesma ceylanicum), Bombay; red flowered silk cotton tree, (Bombax buonopozense; B. angulicarpum);",62,3.4,0.6,14.5,,,,276,,,,3.5,,,32,,,,,,,,,,,,,80,,
232,101,Vegetables; fresh; nes,"Burweed, spp. (Triumfetta spp.), leaves, raw",68,4.2,0.4,15.2,,,,392,29.2,,,3.4,,,76,,,,,,,,,,,,,78.4,,
233,101,Vegetables; fresh; nes,"Cadillo; bun-okra: aramina plant (Urena lobata), leaves raw",54,3.2,0.1,12.8,62,,,558,,,,1.8,,,67,,,,,,,,,,,,,81.8,,
234,101,Vegetables; fresh; nes,"Capparis(Capparis corym- bosa), leaves, raw",84,8.4,1.2,15,,,,926,5.7,,,4.1,,,30,,,,,,,,,,,,,72,,
235,101,Vegetables; fresh; nes,"Flowers Calabash gourd; bottle gourd; club gourd (Lagenaria siceraria; L. vulgaris), fruit pulp",21,0.5,0.1,5.2,10,2.083333333,,44,2.4,,,0.6,,,34,0.03,,0.4,,,,,,,,,,93.9,,
236,101,Vegetables; fresh; nes,"Flowers Calabash gourd; bottle gourd; club gourd (Lagenaria siceraria; L. vulgaris), raw leaves",43,4.4,0.3,8.3,,,,560,7.4,,,1.8,,,88,,,,,,,,,,,,,83.7,,
237,101,Vegetables; fresh; nes,"Capparis(Capparis corym- bosa), leaves, raw",84,8.4,1.2,15,,,,926,5.7,,,4.1,,,30,,,,,,,,,,,,,72,,
238,101,Vegetables; fresh; nes,"Celery, wild (Apium graveolens), unbleached, stems and leaves, raw",20,1.1,0.1,4.5,17,,,87,0.9,,,1,,,50,0.03,0.25,,,,,,,,,,,92.7,,50
239,101,Vegetables; fresh; nes,"Chayote; cho-cho; vegetable-pear; mirliton; manga squash; christo- phine (Sechium edule), fruit pulp:",20,1.2,0.2,4.4,10,,,18,0.9,,,1.2,,,15,,,,,,,,,,,,,94,,
240,101,Vegetables; fresh; nes,"Chayote; cho-cho; vegetable-pear; mirliton; manga squash; christo- phine (Sechium edule), young leaves raw",88.4,,,4.7,,380,,,,,,1.7,,,,,,,,,,,,,,,,3.3,,
241,101,Vegetables; fresh; nes,"Cirimbgirimbi; Chireberebe, leaves, cooked with water, salt and peanut butter added",69,3,5,5.5,,,,106,10.2,,,0.9,,,57,,,,,,,,,,,,,83.5,,
242,101,Vegetables; fresh; nes,"Cleome, sp.; mupula, (Cleome rutidosperma; C. cilita), leaves, raw.",57,5.5,0.9,10.1,,,,454,2.7,,,1.7,,,59,,,,,,,,,,,,,81,,
243,101,Vegetables; fresh; nes,"Cockcomb, feather; quail grass (Celosia argentea), leaves, raw",44,4.7,0.7,7.6,,,,260,7.8,,,1.8,,,43,,,,,,,,,,,,,83.8,,
244,101,Vegetables; fresh; nes,"Cockcomb (Celosia trigy- na and C. laxa), leaves, raw",33,2.7,0.4,6.4,10,160.4166667,,54,5,,,1.4,,,32,,0.1,,,,,,,,,,,88.9,,
245,101,Vegetables; fresh; nes,"Cowpeas, catjang (Vigna unguiclata,subs. catjang), raw leaves",44,4.7,0.3,8.3,56,664.1666667,,256,5.7,,,2,,,63,0.2,0.37,2.1,,,,,,,,,,85,,5
246,101,Vegetables; fresh; nes,"(Crassocephalum rubens; Gynura cernua), leaves, raw",64,3.2,0.7,14,,,,260,,,,1.9,,,52,,,,,,,,,,,,,79.9,,
247,101,Vegetables; fresh; nes,"Crateva, sp. (Crateva adansonii; C. religiosa), leaves, raw",70,5.9,0.1,15.4,192,413.3333333,,405,8.4,,,3.7,,,155,0.39,0.71,1.4,,,,,,,,,,76,,
248,101,Vegetables; fresh; nes,"Crotalaria, sp. (Crotalaria ochroleuca; C. inter- media), leaves, raw",,8.8,,,,,,222,0.8,,,,,,,,,,,,,,,,,,,74.5,,
249,101,Vegetables; fresh; nes,"Dayflower, sp (Comme- lina benghalensis), leaves, raw",43,2.3,0.4,9.5,,,,210,,,,2.4,,,52,,,,,,,,,,,,,86.2,,
250,101,Vegetables; fresh; nes,"Eggplant, garden; eggfruit; brinjal; aubergine (Solanum melongena), Leaves, raw",38,4.6,0.4,6.6,79,,,254,15.5,,,,,,38,,,,,,,,,,,,,86.4,,
251,101,Vegetables; fresh; nes,"Eggplant, native (Solanum macrocarpon):, Leaves, raw",42,4.6,1,6.4,,,,391,,,,1.6,,,49,,,,,,,,,,,,,85.6,,42
252,101,Vegetables; fresh; nes,"Erythrococca, sp. (Erythrococca bongensis), leaves raw",106,7.2,2.7,18.5,,,,678,,,,4.3,,,107,,,,,,,,,,,,,68,,
253,101,Vegetables; fresh; nes,"Euadenia, spp. (Euadenia spp.), leaves, raw",77,5.4,0.9,15.7,,,,420,,,,3.1,,,40,,,,,,,,,,,,,75,,
254,101,Vegetables; fresh; nes,"False-sesame (Ceratotheca sesamoides), leaves:",54,4.2,0.5,11,28,,,300,3.2,,,2.3,,,86,,,,,,,,,,,,,81,,
255,101,Vegetables; fresh; nes,"Fameflower, potherb; waterleaf (Talinum triangulare), leaves, raw",25,2.4,0.4,4.4,31,,,121,5,,,1,,,67,0.08,0.18,0.3,,,,,,,,,,90.8,,
256,101,Vegetables; fresh; nes,"Fennel, common(Foeniculum vulgare), raw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,101,Vegetables; fresh; nes,"Fenugreek; abish helba (Trigonella foenumgraecum), leaves, raw",35,4.6,0.2,6.2,,,,150,,,,1.4,,,48,,,,,,,,,,,,,87.6,,
258,101,Vegetables; fresh; nes,"Fig (Ficus gnaphalocarpa), leaves, raw",57,6.1,0.2,11.3,35,,,74,15.8,,,2.4,,,163,,,,,,,,,,,,,80.5,,
259,101,Vegetables; fresh; nes,"Fleurya, sp. (Fleurya aestuans; Urtica aestuans), leaves, raw.",53,5.8,0.4,10,,,,440,1.5,,,3,,,114,,,,,,,,,,,,,80,,
260,101,Vegetables; fresh; nes,"Gemsbok-bean; gemsbuckbean (Bauhinia esculenta) leaves, raw",82,4.3,0.1,19.9,68,,,436,,,,6.8,,,86,,,,,,,,,,,,,73.3,,
261,101,Vegetables; fresh; nes,"Glyphaea, sp. (Glyphaea brevis), leaves, raw",51,3.1,0.3,11.5,,,,231,,,,4.2,,,65,,,,,,,,,,,,,83.8,,
262,101,Vegetables; fresh; nes,"Goosefoot, lambsquarters; umbicane; pigweed, (Chenopodium album), leaves, raw",61,7.4,1,9.8,,,,371,,,,1.6,,,80,,,,,,,,,,,,,75.9,,
263,101,Vegetables; fresh; nes,"Groundcherry; cutleaf, (Physalis angulata), fruit, raw",27,3.2,0.4,4.5,,,,81,,,,1.4,,,135,,,,,,,,,,,,,89.9,,
264,101,Vegetables; fresh; nes,"Hares lettuce (Sonchus spp.), leaves, raw",18,1.9,0.3,3,0,119.1666667,,131,3.1,,,0.4,,,37,,0.13,0.8,,,,,,,,,,93.2,,
265,101,Vegetables; fresh; nes,"Hibiscus, kenal; Deccan hemp; hemp mallow; sonkwe (Hibiscus cannabinus), leaves:",67,5.5,1.2,12.2,75,,,484,12.1,,,2.3,,,18,,,,,,,,,,,,,79,,
266,101,Vegetables; fresh; nes,"Hilleria, sp. (Hilleria latifolia), leaves, raw",44,4.1,0.8,7.8,22,,,349,4.1,,,,,,,,,,,,,,,,,,,84.3,,
267,101,Vegetables; fresh; nes,"Hogweed (Boerhavia diffusa; B. a dscendens), leaves, raw",52,4.5,0.5,10.3,,,,432,,,,2.2,,,72,,,,,,,,,,,,,82,,
268,101,Vegetables; fresh; nes,"Horse-purslane, desert, (Trianthema portula-castrum; T. pentandra), leaves, raw",31,3.5,0.2,5.8,30,513.3333333,,211,4.3,,,1.2,,,74,0.04,0.12,1,,,,,,,,,,87.9,,
269,101,Vegetables; fresh; nes,"Horseradish-tree; drum-stick; never die; ben oiltree (Moringa oleifera; M. pterygosperma), Leaves, raw",78,8.2,0.6,14.7,182,993.3333333,,571,11.4,,,2.1,,,149,0.22,0.77,2.6,,,,,,,,,,73.9,,
270,101,Vegetables; fresh; nes,"Horseradish-tree; drum-stick; never die; ben oiltree (Moringa oleifera; M. pterygosperma), Flower, raw",49,3.3,0.1,11.2,248,38.33333333,,22,5.2,,,2.4,,,79,0.06,,1.4,,,,,,,,,,84.2,,
271,101,Vegetables; fresh; nes,"Jointfir (Gnetum buchholzianum), leaves, raw",103,6,1.3,21.6,100,,,130,5.6,,,5.5,,,54,,,,,,,,,,,,,69.8,,
272,101,Vegetables; fresh; nes,"Justicia, spp. (Justicia spp.), leaves, raw",33,3.3,0.4,6.1,,,,510,,,,1.7,,,70,,,,,,,,,,,,,86.8,,
273,101,Vegetables; fresh; nes,"Jute, spp.; jews-mallow; bush-okra (Corchorus olitorius and C. spp.), leaves:",58,4.5,0.3,12.4,80,534.1666667,,360,7.2,,,2,,,122,0.15,0.53,1.2,,,,,,,,,,80.4,,
274,101,Vegetables; fresh; nes,"Lannea, sp. (Lannea acida), leaves, raw",69,3.4,0.4,16.2,,,,187,,,,2.2,,,63,,,,,,,,,,,,,79,,
275,101,Vegetables; fresh; nes,"Lead-tree, white popinac; Jumpy-bean (Leucaena leucocephala), Young leaves, raw",68,2.9,0.8,15.3,,,,553,,,,1.8,,,51,,,,,,,,,,,,,79.5,,
276,101,Vegetables; fresh; nes,"Lebeckia, sp. (Lebeckia sericea), leaves",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,101,Vegetables; fresh; nes,"Leptadenia, sp. (Leptadenia hastata; L. lancifolia), leaves, raw",54,4.9,0.2,11.3,78,409.5833333,,417,5.4,,,4.7,,,94,0.25,0.35,1.9,,,,,,,,,,81,,
278,101,Vegetables; fresh; nes,"Lettuce, wild (Launaea taraxacifolia; Lactuca taraxacifolia), raw",44,3.2,0.8,8.3,,,,326,,,,2,,,58,,,,,,,,,,,,,84.3,,
279,101,Vegetables; fresh; nes,"Lotus, Egyptian, white (Nymphaea lotus): Flower",48,1.4,0.2,11.9,,,,44,,,,3.4,,,16,,,,,,,,,,,,,84.2,,
280,101,Vegetables; fresh; nes,"Malanga, yautia; tannia (Xanthosoma spp.): Leaves",34,2.5,1,5.3,37,275,,95,2,,,2.1,,,388,,,,,,,,,,,,,89.9,,17
281,101,Vegetables; fresh; nes,"Malanga, yautia; tannia (Xanthosoma spp.): Young shoots",33,3.1,0.6,5.7,82,,,49,0.3,,,3.2,,,80,,,,,,,,,,,,,89.5,,
282,101,Vegetables; fresh; nes,"Mallow, common or running (Malva rotundiflora), leaves, raw",68,5.5,1.5,11.8,,,,,,,,8.9,,,,,,,,,,,,,,,,78.6,,
283,101,Vegetables; fresh; nes,"Mallow, little or Egyptian (Malva parviflora), leaves, raw",36,4.8,0.2,6.4,65,,,324,,,,1.5,,,67,,,,,,,,,,,,,86.3,,
284,101,Vegetables; fresh; nes,"Muskmallow (Hibiscus abelmoschus), leaves, raw",54,4.1,0.7,10.8,,,,326,,,,2.5,,,47,,,,,,,,,,,,,82,,
285,101,Vegetables; fresh; nes,"Muskmelon (Cucumis melo), Leaves, raw",41,4.2,0.2,8.1,,,,,,,,,,,,,,,,,,,,,,,,85,,
286,101,Vegetables; fresh; nes,"Napiergrass; Elephant grass (Pennisetum purpureum), young shoots",16,2.6,0.2,2.1,7,,,11,2,,,1.1,,,71,,,,,,,,,,,,,93.7,,
287,101,Vegetables; fresh; nes,"Nightshade, black; msobo; wonderberry (Solanum nigrum), leaves:",38,4.3,0.8,5.7,20,305,,442,1,,,1.3,,,75,,,,,,,,,,,,,87.2,,
288,101,Vegetables; fresh; nes,"Nightshade, Ethiopian (Solanum aethiopicum), Leaves Raw",51,4.8,0.3,10.3,67,533.3333333,,52.3,8,,,2.8,,,94,0.23,0.44,1.8,,,,,,,,,,82.1,,
