iso3c,system,system_total,rgn_total,system_prop,animal
REU,grassland,999.7803499840606,999.7803499840606,0,sheep
REU,mixed,999.7803499840606,999.7803499840606,1,sheep
ROU,grassland,5281197.458973457,5281197.458973457,0,sheep
ROU,mixed,5281197.458973457,5281197.458973457,1,sheep
SGP,grassland,397.7644515233785,397.7644515233785,0,sheep
SGP,mixed,397.7644515233785,397.7644515233785,1,sheep
SMR,grassland,342.9752865112078,342.9752865112078,0,sheep
SMR,mixed,342.9752865112078,342.9752865112078,1,sheep
SRB,grassland,1171519.5730421932,1171519.5730421932,0,sheep
SRB,mixed,1171519.5730421932,1171519.5730421932,1,sheep
STP,grassland,3047.360247410638,3047.360247410638,0,sheep
STP,mixed,3047.360247410638,3047.360247410638,1,sheep
SVK,grassland,106538.78718994932,106538.78718994932,0,sheep
SVK,mixed,106538.78718994932,106538.78718994932,1,sheep
SVN,grassland,23731.27639523335,23731.27639523335,0,sheep
SVN,mixed,23731.27639523335,23731.27639523335,1,sheep
SWE,grassland,140156.6748120631,140156.6748120631,0,sheep
SWE,mixed,140156.6748120631,140156.6748120631,1,sheep
TLS,grassland,40740.99839742797,40740.99839742797,0,sheep
TLS,mixed,40740.99839742797,40740.99839742797,1,sheep
VCT,grassland,0,0,0,sheep
VCT,mixed,0,0,1,sheep
VGB,grassland,0,0,1,sheep
VGB,mixed,0,0,0,sheep
XKO,grassland,23206.69201465786,23206.69201465786,0,sheep
XKO,mixed,23206.69201465786,23206.69201465786,1,sheep
ALA,grassland,NA,NA,0,sheep
ALA,mixed,NA,NA,1,sheep
ASM,grassland,NA,NA,0,sheep
ASM,mixed,NA,NA,1,sheep
IOT,grassland,NA,NA,0,sheep
IOT,mixed,NA,NA,1,sheep
CYM,grassland,NA,NA,0,sheep
CYM,mixed,NA,NA,1,sheep
CCK,grassland,NA,NA,0,sheep
CCK,mixed,NA,NA,1,sheep
COK,grassland,NA,NA,0,sheep
COK,mixed,NA,NA,1,sheep
PYF,grassland,NA,NA,0,sheep
PYF,mixed,NA,NA,1,sheep
GIB,grassland,NA,NA,0,sheep
GIB,mixed,NA,NA,1,sheep
KIR,grassland,NA,NA,0,sheep
KIR,mixed,NA,NA,1,sheep
LIE,grassland,NA,NA,0,sheep
LIE,mixed,NA,NA,1,sheep
MAC,grassland,NA,NA,0,sheep
MAC,mixed,NA,NA,1,sheep
MDV,grassland,NA,NA,0,sheep
MDV,mixed,NA,NA,1,sheep
MHL,grassland,NA,NA,0,sheep
MHL,mixed,NA,NA,1,sheep
FSM,grassland,NA,NA,0,sheep
FSM,mixed,NA,NA,1,sheep
MCO,grassland,NA,NA,0,sheep
MCO,mixed,NA,NA,1,sheep
MSR,grassland,NA,NA,0,sheep
MSR,mixed,NA,NA,1,sheep
NRU,grassland,NA,NA,0,sheep
NRU,mixed,NA,NA,1,sheep
NIU,grassland,NA,NA,0,sheep
NIU,mixed,NA,NA,1,sheep
NFK,grassland,NA,NA,0,sheep
NFK,mixed,NA,NA,1,sheep
PCN,grassland,NA,NA,0,sheep
PCN,mixed,NA,NA,1,sheep
BLM,grassland,NA,NA,0,sheep
BLM,mixed,NA,NA,1,sheep
SHN,grassland,NA,NA,0,sheep
SHN,mixed,NA,NA,1,sheep
WSM,grassland,NA,NA,0,sheep
WSM,mixed,NA,NA,1,sheep
SYC,grassland,NA,NA,0,sheep
SYC,mixed,NA,NA,1,sheep
SXM,grassland,NA,NA,0,sheep
SXM,mixed,NA,NA,1,sheep
TKL,grassland,NA,NA,0,sheep
TKL,mixed,NA,NA,1,sheep
TON,grassland,NA,NA,0,sheep
TON,mixed,NA,NA,1,sheep
TUV,grassland,NA,NA,0,sheep
TUV,mixed,NA,NA,1,sheep
WLF,grassland,NA,NA,0,sheep
WLF,mixed,NA,NA,1,sheep
