iso3c,system,system_total,rgn_total,system_prop,animal
DEU,mixed,9055946.874390109,9055946.874390109,1,cows
DMA,grassland,9584.93388122363,11862.298771006623,0.8080165629153396,cows
DMA,mixed,2277.3648897829935,11862.298771006623,0.19198343708466034,cows
DNK,grassland,0,473748.19683115964,0,cows
DNK,mixed,473748.19683115964,473748.19683115964,1,cows
DOM,grassland,18557.648858959055,2348656.390054561,0.007901389465714032,cows
DOM,mixed,2330098.7411956023,2348656.390054561,0.992098610534286,cows
DZA,grassland,592012.8886274823,1362497.8060360441,0.4345055720492081,cows
DZA,mixed,770484.9174085618,1362497.8060360441,0.5654944279507919,cows
ECU,grassland,94978.62851382127,3995921.2828599345,0.02376889377706755,cows
ECU,mixed,3900942.654346113,3995921.2828599345,0.9762311062229324,cows
EGY,grassland,751217.5789401031,4669701.022816984,0.16087059434201917,cows
EGY,mixed,3918483.4438768807,4669701.022816984,0.8391294056579808,cows
ERI,grassland,980834.0833377697,2028238.9166313508,0.48358902656636304,cows
ERI,mixed,1047404.8332935809,2028238.9166313508,0.5164109734336368,cows
ESP,grassland,53185.70289727608,3061207.5015628044,0.01737409269712157,cows
ESP,mixed,3008021.798665528,3061207.5015628044,0.9826259073028784,cows
EST,grassland,0,157746.13389319327,0,cows
EST,mixed,157746.13389319327,157746.13389319327,1,cows
ETH,grassland,7621938.935591965,51483367.01442381,0.14804662899100146,cows
ETH,mixed,43861428.078831844,51483367.01442381,0.8519533710089985,cows
FJI,grassland,111034.32269672245,246598.817780342,0.45026299678219184,cows
FJI,mixed,135564.49508361958,246598.817780342,0.5497370032178082,cows
FRA,grassland,18333.057473042474,16225615.212104939,0.0011298836582396767,cows
FRA,mixed,16207282.154631896,16225615.212104939,0.9988701163417603,cows
GAB,grassland,6152.246017797615,16646.021224994845,0.36959258519745886,cows
GAB,mixed,10493.775207197228,16646.021224994845,0.630407414802541,cows
GBR,grassland,662084.629699599,9510663.892554,0.06961497506162026,cows
GBR,mixed,8848579.262854401,9510663.892554,0.9303850249383797,cows
GEO,grassland,45229.5817836479,644428.1910141446,0.07018560394210804,cows
GEO,mixed,599198.6092304967,644428.1910141446,0.929814396057892,cows
GHA,grassland,564715.2687617923,1432247.764685467,0.39428601858269147,cows
GHA,mixed,867532.4959236745,1432247.764685467,0.6057139814173085,cows
GIN,grassland,3298558.0683495523,4840067.763512988,0.6815107204109501,cows
GIN,mixed,1541509.6951634358,4840067.763512988,0.31848927958905,cows
GLP,grassland,4030.921917281949,29736.721981749553,0.1355536739979566,cows
GLP,mixed,25705.800064467603,29736.721981749553,0.8644463260020434,cows
GMB,grassland,58880.54669567945,405490.5873740234,0.14520817135853314,cows
GMB,mixed,346610.04067834397,405490.5873740234,0.8547918286414669,cows
GNB,grassland,371878.8955930553,637999.9488755955,0.5828823282015161,cows
GNB,mixed,266121.0532825402,637999.9488755955,0.41711767179848397,cows
GNQ,grassland,0,3167.7835749287765,0,cows
GNQ,mixed,3167.7835749287765,3167.7835749287765,1,cows
GRC,grassland,38888.746510817815,513181.6960214855,0.07577968351620563,cows
GRC,mixed,474292.9495106677,513181.6960214855,0.9242203164837944,cows
GRL,grassland,0,0,0,cows
GRL,mixed,0,0,1,cows
GUF,grassland,46.775048870965954,1540.6894882594784,0.030359815671753474,cows
GUF,mixed,1493.9144393885124,1540.6894882594784,0.9696401843282465,cows
GUM,grassland,139.9999938167656,139.9999938167656,1,cows
GUM,mixed,0,139.9999938167656,0,cows
GUY,grassland,23454.54416488396,53891.57435971913,0.4352172754933448,cows
GUY,mixed,30437.030194835173,53891.57435971913,0.5647827245066552,cows
HKG,grassland,0,34.695652605441936,0,cows
HKG,mixed,34.695652605441936,34.695652605441936,1,cows
HND,grassland,58439.97420913807,1479234.2241421472,0.03950691057261684,cows
HND,mixed,1420794.2499330093,1479234.2241421472,0.9604930894273832,cows
HRV,grassland,2079.8622686173653,307119.5580478242,0.006772158314624471,cows
HRV,mixed,305039.6957792068,307119.5580478242,0.9932278416853755,cows
HTI,grassland,12692.119416241125,1262179.6315929685,0.010055715603826286,cows
HTI,mixed,1249487.5121767274,1262179.6315929685,0.9899442843961738,cows
IDN,grassland,46643.06911926009,11669200.151088335,0.003997109357568942,cows
IDN,mixed,11622557.081969075,11669200.151088335,0.9960028906424311,cows
IND,grassland,3261021.5014209407,168539640.58279753,0.019348691442230274,cows
IND,mixed,165278619.08137658,168539640.58279753,0.9806513085577697,cows
IRL,grassland,2383812.506659727,6479912.886553431,0.36787724594360116,cows
IRL,mixed,4096100.379893704,6479912.886553431,0.6321227540563988,cows
IRN,grassland,3101568.025596539,7933787.86349575,0.39093155488404246,cows
IRN,mixed,4832219.837899211,7933787.86349575,0.6090684451159575,cows
IRQ,grassland,716125.582899555,2625414.5839874516,0.27276666598382,cows
IRQ,mixed,1909289.0010878965,2625414.5839874516,0.72723333401618,cows
ISL,grassland,151.15359911612828,65153.43920335332,0.0023199634733687045,cows
ISL,mixed,65002.28560423719,65153.43920335332,0.9976800365266313,cows
ISR,grassland,38989.31423988172,439213.26833337377,0.08877080236630708,cows
ISR,mixed,400223.95409349207,439213.26833337377,0.9112291976336929,cows
ITA,grassland,146190.13904796733,2198606.9104397106,0.06649216754200504,cows
ITA,mixed,2052416.7713917433,2198606.9104397106,0.933507832457995,cows
JOR,grassland,53249.510385465706,64933.52377291118,0.8200619232015284,cows
JOR,mixed,11684.013387445475,64933.52377291118,0.17993807679847162,cows
JPN,grassland,905.0840385683935,1316870.3399024555,6.872992815947511e-4,cows
JPN,mixed,1315965.255863887,1316870.3399024555,0.9993127007184053,cows
KEN,grassland,6718602.19587098,16066376.36893174,0.41817781692597694,cows
KEN,mixed,9347774.17306076,16066376.36893174,0.581822183074023,cows
KGZ,grassland,54257.47160228732,990963.5411289323,0.05475223794860883,cows
KGZ,mixed,936706.069526645,990963.5411289323,0.9452477620513913,cows
KHM,grassland,220612.31743827014,3076274.9538329174,0.07171410902767189,cows
KHM,mixed,2855662.6363946474,3076274.9538329174,0.9282858909723282,cows
KOR,grassland,0,855349.9315434213,0,cows
KOR,mixed,855349.9315434213,855349.9315434213,1,cows
KWT,grassland,33911.467260847705,35895.21812171599,0.9447349545518391,cows
KWT,mixed,1983.7508608682872,35895.21812171599,0.05526504544816102,cows
LAO,grassland,558039.5230396315,1312607.5089139887,0.4251381462089428,cows
LAO,mixed,754567.985874357,1312607.5089139887,0.5748618537910571,cows
LBN,grassland,3628.4053471306606,65547.97185421974,0.05535495980257515,cows
LBN,mixed,61919.566507089075,65547.97185421974,0.9446450401974248,cows
LBR,grassland,227.8333750039036,22105.584128939416,0.010306598263813199,cows
LBR,mixed,21877.750753935514,22105.584128939416,0.9896934017361869,cows
LBY,grassland,95404.02824701481,170655.60366657248,0.5590442165228605,cows
LBY,mixed,75251.57541955766,170655.60366657248,0.44095578347713943,cows
LKA,grassland,1576.7774384043605,877250.3245962289,0.0017974087830974611,cows
LKA,mixed,875673.5471578245,877250.3245962289,0.9982025912169025,cows
MAR,grassland,434398.68917522614,2530817.219991492,0.17164364369888652,cows
MAR,mixed,2096418.530816266,2530817.219991492,0.8283563563011135,cows
MDG,grassland,6609504.982794025,8400557.089904618,0.7867936509516741,cows
MDG,mixed,1791052.107110592,8400557.089904618,0.21320634904832583,cows
MEX,grassland,4083944.317141223,20231831.755953252,0.20185736844808996,cows
MEX,mixed,16147887.438812029,20231831.755953252,0.79814263155191,cows
MKD,grassland,3122.5442902695086,161629.8651144509,0.019319104721509356,cows
MKD,mixed,158507.32082418137,161629.8651144509,0.9806808952784906,cows
MLI,grassland,4624940.519994338,9136720.05339643,0.5061926482332235,cows
MLI,mixed,4511779.533402091,9136720.05339643,0.4938073517667764,cows
MMR,grassland,1082355.796114046,11655274.287522135,0.09286403472055486,cows
MMR,mixed,10572918.49140809,11655274.287522135,0.9071359652794451,cows
MNE,grassland,140.1209267872361,60947.940362654925,0.002299026447054369,cows
MNE,mixed,60807.81943586769,60947.940362654925,0.9977009735529457,cows
MNP,grassland,0,1996.624166517796,0,cows
MNP,mixed,1996.624166517796,1996.624166517796,1,cows
MOZ,grassland,552260.6071789183,969717.8616110528,0.5695064812577685,cows
MOZ,mixed,417457.25443213445,969717.8616110528,0.4304935187422316,cows
MRT,grassland,1462639.9009255515,1724494.0694961795,0.8481559471833208,cows
MRT,mixed,261854.1685706278,1724494.0694961795,0.15184405281667912,cows
MWI,grassland,128116.81548459835,965154.9072040025,0.13274223083602746,cows
MWI,mixed,837038.0917194041,965154.9072040025,0.8672577691639725,cows
MYS,grassland,1322.5798573975233,628120.1151238608,0.0021056161481736975,cows
MYS,mixed,626797.5352664633,628120.1151238608,0.9978943838518264,cows
NAM,grassland,1817485.4512247646,2392844.4174658833,0.7595501980649262,cows
NAM,mixed,575358.9662411185,2392844.4174658833,0.24044980193507373,cows
NCL,grassland,31971.67421383312,78941.96930877099,0.4050022376409205,cows
NCL,mixed,46970.29509493787,78941.96930877099,0.5949977623590795,cows
NER,grassland,3592241.7198824766,9805826.530708063,0.3663374738103884,cows
NER,mixed,6213584.810825586,9805826.530708063,0.6336625261896116,cows
NGA,grassland,1046826.1700075236,16344705.975168746,0.06404680338685113,cows
NGA,mixed,15297879.805161223,16344705.975168746,0.9359531966131489,cows
NIC,grassland,14100.919892430009,2015749.946530467,0.006995371582026175,cows
NIC,mixed,2001649.0266380368,2015749.946530467,0.9930046284179738,cows
NOR,grassland,788.1397626469103,307049.89738236996,0.0025668133074326937,cows
NOR,mixed,306261.75761972304,307049.89738236996,0.9974331866925673,cows
NPL,grassland,103086.674438369,3830559.817483014,0.026911647213514925,cows
NPL,mixed,3727473.143044645,3830559.817483014,0.9730883527864851,cows
NZL,grassland,2337828.0610935926,8363958.416186316,0.2795121573738722,cows
NZL,mixed,6026130.355092723,8363958.416186316,0.7204878426261278,cows
OMN,grassland,273732.86001958087,330044.4566326238,0.8293817833282866,cows
OMN,mixed,56311.59661304295,330044.4566326238,0.17061821667171348,cows
PAK,grassland,3994951.040192137,31777966.488173835,0.1257144959756584,cows
PAK,mixed,27783015.447981697,31777966.488173835,0.8742855040243416,cows
PAN,grassland,7938.655597392579,1114414.222422746,0.007123612959760935,cows
PAN,mixed,1106475.5668253535,1114414.222422746,0.9928763870402392,cows
PER,grassland,700853.1254560163,4091391.3418147815,0.1712994595000402,cows
PER,mixed,3390538.2163587655,4091391.3418147815,0.8287005404999599,cows
PHL,grassland,14811.16712186805,2367988.2949870545,0.0062547467625675155,cows
PHL,mixed,2353177.1278651864,2367988.2949870545,0.9937452532374325,cows
PNG,grassland,6046.123997904941,50214.50732174408,0.12040592092570078,cows
PNG,mixed,44168.38332383914,50214.50732174408,0.8795940790742992,cows
POL,grassland,765.6680861724612,4801903.658905106,1.5945094707440322e-4,cows
POL,mixed,4801137.990818934,4801903.658905106,0.9998405490529256,cows
PRI,grassland,2332.493978346738,272101.44388287567,0.008572148479119225,cows
PRI,mixed,269768.9499045289,272101.44388287567,0.9914278515208808,cows
PRK,grassland,0,28957.814638630443,0,cows
PRK,mixed,28957.814638630443,28957.814638630443,1,cows
PRT,grassland,26220.137257472594,711726.8186767321,0.036840170370735795,cows
PRT,mixed,685506.6814192595,711726.8186767321,0.9631598296292642,cows
PRY,grassland,704833.0435529603,6135928.935950299,0.11486981855727761,cows
PRY,mixed,5431095.8923973385,6135928.935950299,0.8851301814427224,cows
PSE,grassland,14449.954024033224,33250.972759082215,0.4345723696184601,cows
PSE,mixed,18801.01873504899,33250.972759082215,0.5654276303815399,cows
QAT,grassland,9550.59921049243,10401.28753475255,0.9182131710696566,cows
QAT,mixed,850.6883242601202,10401.28753475255,0.08178682893034342,cows
RUS,grassland,40754.942634500265,13755271.549333846,0.0029628599107135757,cows
RUS,mixed,13714516.606699346,13755271.549333846,0.9970371400892865,cows
RWA,grassland,8170.729454630159,1286072.048531105,0.006353243944584914,cows
RWA,mixed,1277901.319076475,1286072.048531105,0.9936467560554152,cows
SAU,grassland,282082.0729524916,396122.802404018,0.7121076374310492,cows
SAU,mixed,114040.7294515264,396122.802404018,0.2878923625689508,cows
SDN,grassland,8330016.39899005,28630419.86074333,0.29094985122491246,cows
SDN,mixed,20300403.46175328,28630419.86074333,0.7090501487750875,cows
SEN,grassland,827624.280761012,3271633.448717017,0.2529697454601975,cows
SEN,mixed,2444009.1679560053,3271633.448717017,0.7470302545398025,cows
SJM,grassland,8.203708034371749,1497.064739175381,0.005479861905564984,cows
SJM,mixed,1488.861031141009,1497.064739175381,0.994520138094435,cows
SLB,grassland,4028.8953452858377,5723.327159976822,0.703942869710449,cows
SLB,mixed,1694.4318146909848,5723.327159976822,0.29605713028955116,cows
SLE,grassland,54428.351943099704,462295.9034778304,0.11773487831849204,cows
SLE,mixed,407867.5515347307,462295.9034778304,0.882265121681508,cows
SLV,grassland,916.4906161739585,831919.3234795033,0.0011016580458075378,cows
SLV,mixed,831002.8328633293,831919.3234795033,0.9988983419541925,cows
SOM,grassland,3785186.973351511,4705246.684553951,0.8044608980390452,cows
SOM,mixed,920059.7112024397,4705246.684553951,0.19553910196095484,cows
SPM,grassland,0,0,0,cows
SPM,mixed,0,0,1,cows
SSD,grassland,8571664.45921527,12338258.026078152,0.6947224187643177,cows
SSD,mixed,3766593.5668628807,12338258.026078152,0.3052775812356822,cows
SUR,grassland,4251.72396983207,9302.808399591551,0.4570366052060952,cows
SUR,mixed,5051.08442975948,9302.808399591551,0.5429633947939048,cows
SWZ,grassland,134076.62330005653,358499.38662619435,0.3739940103157208,cows
SWZ,mixed,224422.76332613785,358499.38662619435,0.6260059896842792,cows
SYR,grassland,367220.82693289313,986722.703400794,0.37216213396858755,cows
SYR,mixed,619501.8764679008,986722.703400794,0.6278378660314125,cows
TCA,grassland,692.5682294960146,3137.325808680912,0.2207511338413414,cows
TCA,mixed,2444.757579184897,3137.325808680912,0.7792488661586585,cows
TCD,grassland,3476735.2572151157,7338664.23303324,0.47375586984419105,cows
TCD,mixed,3861928.975818124,7338664.23303324,0.526244130155809,cows
TGO,grassland,66394.48750581928,308535.34903438995,0.21519248187804513,cows
TGO,mixed,242140.86152857065,308535.34903438995,0.7848075181219548,cows
THA,grassland,251577.31442612072,6078912.122724784,0.04138525271415749,cows
THA,mixed,5827334.808298663,6078912.122724784,0.9586147472858426,cows
TJK,grassland,810841.7001563703,1674102.09065784,0.4843442372368995,cows
TJK,mixed,863260.3905014697,1674102.09065784,0.5156557627631005,cows
TKM,grassland,375593.29980850825,1846400.9838585993,0.203419139770818,cows
TKM,mixed,1470807.684050091,1846400.9838585993,0.7965808602291821,cows
TTO,grassland,700.5076098940685,21256.347433396157,0.03295522018018443,cows
TTO,mixed,20555.839823502087,21256.347433396157,0.9670447798198155,cows
TUN,grassland,17172.71559567214,559463.1504152426,0.03069498962161542,cows
TUN,mixed,542290.4348195705,559463.1504152426,0.9693050103783846,cows
TUR,grassland,278789.636307391,9573323.88969753,0.02912150884265124,cows
TUR,mixed,9294534.253390139,9573323.88969753,0.9708784911573488,cows
TWN,grassland,998.8258412530041,107696.94917652126,0.009274411660592848,cows
TWN,mixed,106698.12333526826,107696.94917652126,0.9907255883394072,cows
TZA,grassland,2907035.838747412,17062579.914817315,0.17037492883610836,cows
TZA,mixed,14155544.076069903,17062579.914817315,0.8296250711638916,cows
UGA,grassland,782197.0945142426,11583841.30267468,0.06752484552198029,cows
UGA,mixed,10801644.208160436,11583841.30267468,0.9324751544780197,cows
UKR,grassland,0,3920119.2547749695,0,cows
UKR,mixed,3920119.2547749695,3920119.2547749695,1,cows
URY,grassland,5275737.433193594,10903344.532377286,0.48386414072557155,cows
URY,mixed,5627607.099183692,10903344.532377286,0.5161358592744284,cows
USA,grassland,6991175.442559113,64195069.11922326,0.10890517820886028,cows
USA,mixed,57203893.676664144,64195069.11922326,0.8910948217911396,cows
UZB,grassland,1362312.3721864054,5371765.230529289,0.25360608919466393,cows
UZB,mixed,4009452.858342883,5371765.230529289,0.746393910805336,cows
VEN,grassland,2180517.3501673937,11779054.348413266,0.18511820097520196,cows
VEN,mixed,9598536.998245873,11779054.348413266,0.8148817990247981,cows
VIR,grassland,8099.999866673312,8099.999866673312,1,cows
VIR,mixed,0,8099.999866673312,0,cows
VNM,grassland,155463.04419782356,5407886.737907397,0.028747466752230947,cows
VNM,mixed,5252423.693709573,5407886.737907397,0.971252533247769,cows
VUT,grassland,1817.0106611394217,53794.65612372507,0.03377678736267756,cows
VUT,mixed,51977.64546258565,53794.65612372507,0.9662232126373225,cows
XMI,grassland,0,18233.02431657345,0,cows
XMI,mixed,18233.02431657345,18233.02431657345,1,cows
YEM,grassland,784144.9908851082,1604976.2940263152,0.4885710734816943,cows
YEM,mixed,820831.3031412069,1604976.2940263152,0.5114289265183056,cows
ZAF,grassland,3671040.0347806267,12096691.411327586,0.3034747196529285,cows
ZAF,mixed,8425651.376546958,12096691.411327586,0.6965252803470715,cows
ZMB,grassland,1867542.9329239263,2658601.5741738854,0.7024531058228358,cows
ZMB,mixed,791058.6412499591,2658601.5741738854,0.2975468941771642,cows
ZWE,grassland,2285801.767272874,4769223.295538042,0.4792817667839979,cows
ZWE,mixed,2483421.528265168,4769223.295538042,0.5207182332160021,cows
AIA,grassland,0,0,1,cows
AIA,mixed,0,0,0,cows
AND,grassland,310.2514593324538,310.2514593324538,0,cows
AND,mixed,310.2514593324538,310.2514593324538,1,cows
ATG,grassland,3488.8004775022123,3488.8004775022123,0,cows
ATG,mixed,3488.8004775022123,3488.8004775022123,1,cows
BEL,grassland,1983101.234692281,1983101.234692281,0,cows
BEL,mixed,1983101.234692281,1983101.234692281,1,cows
BLR,grassland,2910537.2112278654,2910537.2112278654,0,cows
BLR,mixed,2910537.2112278654,2910537.2112278654,1,cows
BMU,grassland,0,0,1,cows
BMU,mixed,0,0,0,cows
BRB,grassland,10540.434307647472,10540.434307647472,0,cows
BRB,mixed,10540.434307647472,10540.434307647472,1,cows
COM,grassland,12659.204076021217,12659.204076021217,0,cows
COM,mixed,12659.204076021217,12659.204076021217,1,cows
CRI,grassland,434641.7962848429,434641.7962848429,0,cows
CRI,mixed,434641.7962848429,434641.7962848429,1,cows
CXR,grassland,618.7928461331475,618.7928461331475,0,cows
CXR,mixed,618.7928461331475,618.7928461331475,1,cows
CZE,grassland,809843.5345016198,809843.5345016198,0,cows
CZE,mixed,809843.5345016198,809843.5345016198,1,cows
DJI,grassland,294725.6587537717,294725.6587537717,1,cows
DJI,mixed,294725.6587537717,294725.6587537717,0,cows
ESH,grassland,1339.0034411672223,1339.0034411672223,1,cows
ESH,mixed,1339.0034411672223,1339.0034411672223,0,cows
FIN,grassland,80256.03760236385,80256.03760236385,0,cows
FIN,mixed,80256.03760236385,80256.03760236385,1,cows
FLK,grassland,3308.158061606698,3308.158061606698,0,cows
FLK,mixed,3308.158061606698,3308.158061606698,1,cows
FRO,grassland,1859.8244837371478,1859.8244837371478,0,cows
FRO,mixed,1859.8244837371478,1859.8244837371478,1,cows
GGY,grassland,989.4508132553827,989.4508132553827,0,cows
GGY,mixed,989.4508132553827,989.4508132553827,1,cows
GRD,grassland,931.9570368134682,931.9570368134682,0,cows
GRD,mixed,931.9570368134682,931.9570368134682,1,cows
GTM,grassland,2081121.0346646544,2081121.0346646544,0,cows
GTM,mixed,2081121.0346646544,2081121.0346646544,1,cows
HUN,grassland,486975.643539921,486975.643539921,0,cows
HUN,mixed,486975.643539921,486975.643539921,1,cows
IMN,grassland,20562.734880324526,20562.734880324526,0,cows
IMN,mixed,20562.734880324526,20562.734880324526,1,cows
JAM,grassland,135171.19325470936,135171.19325470936,0,cows
JAM,mixed,135171.19325470936,135171.19325470936,1,cows
JEY,grassland,2923.8829623539514,2923.8829623539514,0,cows
JEY,mixed,2923.8829623539514,2923.8829623539514,1,cows
KAZ,grassland,5692722.574632449,5692722.574632449,0,cows
KAZ,mixed,5692722.574632449,5692722.574632449,1,cows
KNA,grassland,7000.000964087663,7000.000964087663,0,cows
KNA,mixed,7000.000964087663,7000.000964087663,1,cows
LCA,grassland,5392.311348586814,5392.311348586814,0,cows
LCA,mixed,5392.311348586814,5392.311348586814,1,cows
LSO,grassland,513394.10883404425,513394.10883404425,0,cows
LSO,mixed,513394.10883404425,513394.10883404425,1,cows
LTU,grassland,641516.2108218388,641516.2108218388,0,cows
LTU,mixed,641516.2108218388,641516.2108218388,1,cows
LUX,grassland,148052.32330063905,148052.32330063905,0,cows
LUX,mixed,148052.32330063905,148052.32330063905,1,cows
LVA,grassland,267372.2142051265,267372.2142051265,0,cows
LVA,mixed,267372.2142051265,267372.2142051265,1,cows
MAF,grassland,550.9784162426557,550.9784162426557,1,cows
MAF,mixed,550.9784162426557,550.9784162426557,0,cows
MDA,grassland,201052.67601806458,201052.67601806458,0,cows
MDA,mixed,201052.67601806458,201052.67601806458,1,cows
MLT,grassland,14954.00086155042,14954.00086155042,0,cows
MLT,mixed,14954.00086155042,14954.00086155042,1,cows
MNG,grassland,1984025.6163372821,1984025.6163372821,0,cows
MNG,mixed,1984025.6163372821,1984025.6163372821,1,cows
MTQ,grassland,16934.186301169557,16934.186301169557,0,cows
MTQ,mixed,16934.186301169557,16934.186301169557,1,cows
MUS,grassland,5453.537251610143,5453.537251610143,0,cows
MUS,mixed,5453.537251610143,5453.537251610143,1,cows
MYT,grassland,7463.684107161092,7463.684107161092,0,cows
MYT,mixed,7463.684107161092,7463.684107161092,1,cows
NLD,grassland,1338727.52334097,1338727.52334097,0,cows
NLD,mixed,1338727.52334097,1338727.52334097,1,cows
PLW,grassland,22.12277663659221,22.12277663659221,0,cows
PLW,mixed,22.12277663659221,22.12277663659221,1,cows
REU,grassland,11714.788104734334,11714.788104734334,0,cows
REU,mixed,11714.788104734334,11714.788104734334,1,cows
ROU,grassland,1342745.6396118244,1342745.6396118244,0,cows
ROU,mixed,1342745.6396118244,1342745.6396118244,1,cows
SGP,grassland,36.85163087462737,36.85163087462737,0,cows
SGP,mixed,36.85163087462737,36.85163087462737,1,cows
SMR,grassland,710.539245240394,710.539245240394,0,cows
SMR,mixed,710.539245240394,710.539245240394,1,cows
SRB,grassland,719134.0200258313,719134.0200258313,0,cows
SRB,mixed,719134.0200258313,719134.0200258313,1,cows
STP,grassland,922.5251013905321,922.5251013905321,0,cows
