iso3c,system,system_total,rgn_total,system_prop,animal
SRB,mixed,96568.304922908,96568.304922908,1,goats
STP,grassland,5079.202446665887,5079.202446665887,0,goats
STP,mixed,5079.202446665887,5079.202446665887,1,goats
SVK,grassland,14236.942508010508,14236.942508010508,0,goats
SVK,mixed,14236.942508010508,14236.942508010508,1,goats
SVN,grassland,5310.939682314331,5310.939682314331,0,goats
SVN,mixed,5310.939682314331,5310.939682314331,1,goats
SWE,grassland,235.49126124696522,235.49126124696522,0,goats
SWE,mixed,235.49126124696522,235.49126124696522,1,goats
TLS,grassland,145364.64605156105,145364.64605156105,0,goats
TLS,mixed,145364.64605156105,145364.64605156105,1,goats
VCT,grassland,0,0,0,goats
VCT,mixed,0,0,1,goats
VGB,grassland,0,0,1,goats
VGB,mixed,0,0,0,goats
XKO,grassland,2366.847681626132,2366.847681626132,0,goats
XKO,mixed,2366.847681626132,2366.847681626132,1,goats
ALA,grassland,NA,NA,0,goats
ALA,mixed,NA,NA,1,goats
ASM,grassland,NA,NA,0,goats
ASM,mixed,NA,NA,1,goats
IOT,grassland,NA,NA,0,goats
IOT,mixed,NA,NA,1,goats
CYM,grassland,NA,NA,0,goats
CYM,mixed,NA,NA,1,goats
CCK,grassland,NA,NA,0,goats
CCK,mixed,NA,NA,1,goats
COK,grassland,NA,NA,0,goats
COK,mixed,NA,NA,1,goats
PYF,grassland,NA,NA,0,goats
PYF,mixed,NA,NA,1,goats
GIB,grassland,NA,NA,0,goats
GIB,mixed,NA,NA,1,goats
KIR,grassland,NA,NA,0,goats
KIR,mixed,NA,NA,1,goats
LIE,grassland,NA,NA,0,goats
LIE,mixed,NA,NA,1,goats
MAC,grassland,NA,NA,0,goats
MAC,mixed,NA,NA,1,goats
MDV,grassland,NA,NA,0,goats
MDV,mixed,NA,NA,1,goats
MHL,grassland,NA,NA,0,goats
MHL,mixed,NA,NA,1,goats
FSM,grassland,NA,NA,0,goats
FSM,mixed,NA,NA,1,goats
MCO,grassland,NA,NA,0,goats
MCO,mixed,NA,NA,1,goats
MSR,grassland,NA,NA,0,goats
MSR,mixed,NA,NA,1,goats
NRU,grassland,NA,NA,0,goats
NRU,mixed,NA,NA,1,goats
NIU,grassland,NA,NA,0,goats
NIU,mixed,NA,NA,1,goats
NFK,grassland,NA,NA,0,goats
NFK,mixed,NA,NA,1,goats
PCN,grassland,NA,NA,0,goats
PCN,mixed,NA,NA,1,goats
BLM,grassland,NA,NA,0,goats
BLM,mixed,NA,NA,1,goats
SHN,grassland,NA,NA,0,goats
SHN,mixed,NA,NA,1,goats
WSM,grassland,NA,NA,0,goats
WSM,mixed,NA,NA,1,goats
SYC,grassland,NA,NA,0,goats
SYC,mixed,NA,NA,1,goats
SXM,grassland,NA,NA,0,goats
SXM,mixed,NA,NA,1,goats
TKL,grassland,NA,NA,0,goats
TKL,mixed,NA,NA,1,goats
TON,grassland,NA,NA,0,goats
TON,mixed,NA,NA,1,goats
TUV,grassland,NA,NA,0,goats
TUV,mixed,NA,NA,1,goats
WLF,grassland,NA,NA,0,goats
WLF,mixed,NA,NA,1,goats
