nutrient,rate,split_rest_names,iso3c
N,6,swpo,NPL
N,6,swpo,NCL
N,6,swpo,NIC
N,6,swpo,NER
N,6,swpo,NGA
N,6,swpo,NIU
N,6,swpo,NFK
N,6,swpo,PRK
N,6,swpo,MNP
N,6,swpo,NOR
N,6,swpo,OMN
N,6,swpo,PLW
N,6,swpo,PSE
N,6,swpo,PAN
N,6,swpo,PNG
N,6,swpo,PRY
N,6,swpo,PER
N,6,swpo,PCN
N,6,swpo,XMI
N,6,swpo,PRI
N,6,swpo,QAT
N,6,swpo,COG
N,6,swpo,REU
N,6,swpo,RWA
N,6,swpo,BLM
N,6,swpo,MAF
N,6,swpo,SHN
N,6,swpo,KNA
N,6,swpo,LCA
N,6,swpo,SPM
N,6,swpo,VCT
N,6,swpo,WSM
N,6,swpo,SMR
N,6,swpo,STP
N,6,swpo,SAU
N,6,swpo,SEN
N,6,swpo,SRB
N,6,swpo,SYC
N,6,swpo,SLE
N,6,swpo,SGP
N,6,swpo,SXM
N,6,swpo,SLB
N,6,swpo,SOM
N,6,swpo,KOR
N,6,swpo,SSD
N,6,swpo,LKA
N,6,swpo,SDN
N,6,swpo,SUR
N,6,swpo,SWZ
N,6,swpo,CHE
N,6,swpo,SYR
N,6,swpo,TWN
N,6,swpo,TJK
N,6,swpo,TZA
N,6,swpo,TLS
N,6,swpo,TGO
N,6,swpo,TKL
N,6,swpo,TON
N,6,swpo,TTO
N,6,swpo,TUN
N,6,swpo,TKM
N,6,swpo,TCA
N,6,swpo,TUV
N,6,swpo,UGA
N,6,swpo,ARE
N,6,swpo,URY
N,6,swpo,VUT
N,6,swpo,VEN
N,6,swpo,VIR
N,6,swpo,WLF
N,6,swpo,ESH
N,6,swpo,YEM
N,6,swpo,ZMB
N,6,swpo,ZWE
N,6,yams,AFG
N,6,yams,ALB
N,6,yams,DZA
N,6,yams,ASM
N,6,yams,AND
N,6,yams,AGO
N,6,yams,AIA
N,6,yams,ATG
N,6,yams,ARM
N,6,yams,ABW
N,6,yams,AZE
N,6,yams,BHS
N,6,yams,BHR
N,6,yams,BRB
N,6,yams,BLZ
N,6,yams,BEN
N,6,yams,BMU
N,6,yams,BTN
N,6,yams,BOL
N,6,yams,BES
N,6,yams,BIH
N,6,yams,BWA
N,6,yams,IOT
N,6,yams,VGB
N,6,yams,BRN
N,6,yams,BFA
N,6,yams,BDI
N,6,yams,KHM
N,6,yams,CMR
N,6,yams,CPV
N,6,yams,CYM
N,6,yams,CAF
N,6,yams,TCD
N,6,yams,CXR
N,6,yams,CCK
N,6,yams,COL
N,6,yams,COM
N,6,yams,COK
N,6,yams,CRI
N,6,yams,CIV
N,6,yams,CUB
N,6,yams,CUW
N,6,yams,COD
N,6,yams,DJI
N,6,yams,DOM
N,6,yams,DMA
N,6,yams,ECU
N,6,yams,SLV
N,6,yams,GNQ
N,6,yams,ERI
N,6,yams,ETH
N,6,yams,FLK
N,6,yams,FJI
N,6,yams,GUF
N,6,yams,PYF
N,6,yams,GAB
N,6,yams,GMB
N,6,yams,GEO
N,6,yams,GHA
N,6,yams,GRL
N,6,yams,GRD
N,6,yams,GLP
N,6,yams,GUM
N,6,yams,GTM
N,6,yams,GNB
N,6,yams,GIN
N,6,yams,GUY
N,6,yams,HTI
N,6,yams,HND
N,6,yams,ISL
N,6,yams,IRQ
N,6,yams,IMN
N,6,yams,ISR
N,6,yams,JAM
N,6,yams,JEY
N,6,yams,JOR
N,6,yams,KAZ
N,6,yams,KEN
N,6,yams,KIR
N,6,yams,XKO
N,6,yams,KWT
N,6,yams,KGZ
N,6,yams,LAO
N,6,yams,LBN
N,6,yams,LSO
N,6,yams,LBR
N,6,yams,LBY
N,6,yams,LIE
N,6,yams,MKD
N,6,yams,MDG
N,6,yams,MWI
N,6,yams,MDV
N,6,yams,MLI
N,6,yams,MHL
N,6,yams,MTQ
N,6,yams,MRT
N,6,yams,MUS
N,6,yams,MYT
N,6,yams,FSM
N,6,yams,MDA
N,6,yams,MCO
N,6,yams,MNG
N,6,yams,MNE
N,6,yams,MSR
N,6,yams,MOZ
N,6,yams,MMR
N,6,yams,"NAM"
N,6,yams,NRU
N,6,yams,NPL
N,6,yams,NCL
N,6,yams,NIC
N,6,yams,NER
N,6,yams,NGA
N,6,yams,NIU
N,6,yams,NFK
N,6,yams,PRK
N,6,yams,MNP
N,6,yams,NOR
N,6,yams,OMN
N,6,yams,PLW
N,6,yams,PSE
N,6,yams,PAN
N,6,yams,PNG
N,6,yams,PRY
N,6,yams,PER
N,6,yams,PCN
N,6,yams,XMI
N,6,yams,PRI
N,6,yams,QAT
N,6,yams,COG
N,6,yams,REU
N,6,yams,RWA
N,6,yams,BLM
N,6,yams,MAF
N,6,yams,SHN
N,6,yams,KNA
N,6,yams,LCA
N,6,yams,SPM
N,6,yams,VCT
N,6,yams,WSM
N,6,yams,SMR
N,6,yams,STP
N,6,yams,SAU
N,6,yams,SEN
N,6,yams,SRB
N,6,yams,SYC
N,6,yams,SLE
N,6,yams,SGP
N,6,yams,SXM
N,6,yams,SLB
N,6,yams,SOM
N,6,yams,KOR
N,6,yams,SSD
N,6,yams,LKA
N,6,yams,SDN
N,6,yams,SUR
N,6,yams,SWZ
N,6,yams,CHE
N,6,yams,SYR
N,6,yams,TWN
N,6,yams,TJK
N,6,yams,TZA
N,6,yams,TLS
N,6,yams,TGO
N,6,yams,TKL
N,6,yams,TON
N,6,yams,TTO
N,6,yams,TUN
N,6,yams,TKM
N,6,yams,TCA
N,6,yams,TUV
N,6,yams,UGA
N,6,yams,ARE
N,6,yams,URY
N,6,yams,VUT
N,6,yams,VEN
N,6,yams,VIR
N,6,yams,WLF
N,6,yams,ESH
N,6,yams,YEM
N,6,yams,ZMB
N,6,yams,ZWE
N,6,orts,AFG
N,6,orts,ALB
N,6,orts,DZA
N,6,orts,ASM
N,6,orts,AND
N,6,orts,AGO
N,6,orts,AIA
N,6,orts,ATG
N,6,orts,ARM
N,6,orts,ABW
N,6,orts,AZE
N,6,orts,BHS
N,6,orts,BHR
N,6,orts,BRB
N,6,orts,BLZ
N,6,orts,BEN
N,6,orts,BMU
N,6,orts,BTN
N,6,orts,BOL
N,6,orts,BES
N,6,orts,BIH
N,6,orts,BWA
N,6,orts,IOT
N,6,orts,VGB
N,6,orts,BRN
N,6,orts,BFA
N,6,orts,BDI
N,6,orts,KHM
N,6,orts,CMR
N,6,orts,CPV
N,6,orts,CYM
N,6,orts,CAF
N,6,orts,TCD
N,6,orts,CXR
N,6,orts,CCK
N,6,orts,COL
N,6,orts,COM
N,6,orts,COK
N,6,orts,CRI
N,6,orts,CIV
N,6,orts,CUB
N,6,orts,CUW
N,6,orts,COD
N,6,orts,DJI
N,6,orts,DOM
N,6,orts,DMA
N,6,orts,ECU
N,6,orts,SLV
N,6,orts,GNQ
N,6,orts,ERI
N,6,orts,ETH
N,6,orts,FLK
N,6,orts,FJI
N,6,orts,GUF
N,6,orts,PYF
N,6,orts,GAB
N,6,orts,GMB
N,6,orts,GEO
N,6,orts,GHA
N,6,orts,GRL
N,6,orts,GRD
N,6,orts,GLP
N,6,orts,GUM
N,6,orts,GTM
N,6,orts,GNB
N,6,orts,GIN
N,6,orts,GUY
N,6,orts,HTI
N,6,orts,HND
N,6,orts,ISL
N,6,orts,IRQ
N,6,orts,IMN
N,6,orts,ISR
N,6,orts,JAM
N,6,orts,JEY
N,6,orts,JOR
N,6,orts,KAZ
N,6,orts,KEN
N,6,orts,KIR
N,6,orts,XKO
N,6,orts,KWT
N,6,orts,KGZ
N,6,orts,LAO
N,6,orts,LBN
N,6,orts,LSO
N,6,orts,LBR
N,6,orts,LBY
N,6,orts,LIE
N,6,orts,MKD
N,6,orts,MDG
N,6,orts,MWI
N,6,orts,MDV
N,6,orts,MLI
N,6,orts,MHL
N,6,orts,MTQ
N,6,orts,MRT
N,6,orts,MUS
N,6,orts,MYT
N,6,orts,FSM
N,6,orts,MDA
N,6,orts,MCO
N,6,orts,MNG
N,6,orts,MNE
N,6,orts,MSR
N,6,orts,MOZ
N,6,orts,MMR
N,6,orts,"NAM"
N,6,orts,NRU
N,6,orts,NPL
N,6,orts,NCL
N,6,orts,NIC
N,6,orts,NER
N,6,orts,NGA
N,6,orts,NIU
N,6,orts,NFK
N,6,orts,PRK
N,6,orts,MNP
N,6,orts,NOR
N,6,orts,OMN
N,6,orts,PLW
N,6,orts,PSE
N,6,orts,PAN
N,6,orts,PNG
N,6,orts,PRY
N,6,orts,PER
N,6,orts,PCN
N,6,orts,XMI
N,6,orts,PRI
N,6,orts,QAT
N,6,orts,COG
N,6,orts,REU
N,6,orts,RWA
N,6,orts,BLM
N,6,orts,MAF
N,6,orts,SHN
N,6,orts,KNA
N,6,orts,LCA
N,6,orts,SPM
N,6,orts,VCT
N,6,orts,WSM
N,6,orts,SMR
N,6,orts,STP
N,6,orts,SAU
N,6,orts,SEN
N,6,orts,SRB
N,6,orts,SYC
N,6,orts,SLE
N,6,orts,SGP
N,6,orts,SXM
N,6,orts,SLB
N,6,orts,SOM
N,6,orts,KOR
N,6,orts,SSD
N,6,orts,LKA
N,6,orts,SDN
N,6,orts,SUR
N,6,orts,SWZ
N,6,orts,CHE
N,6,orts,SYR
N,6,orts,TWN
N,6,orts,TJK
N,6,orts,TZA
N,6,orts,TLS
N,6,orts,TGO
N,6,orts,TKL
N,6,orts,TON
N,6,orts,TTO
N,6,orts,TUN
N,6,orts,TKM
N,6,orts,TCA
N,6,orts,TUV
N,6,orts,UGA
N,6,orts,ARE
N,6,orts,URY
N,6,orts,VUT
N,6,orts,VEN
N,6,orts,VIR
N,6,orts,WLF
N,6,orts,ESH
N,6,orts,YEM
N,6,orts,ZMB
N,6,orts,ZWE
P2O5,55,pota,CHN
P2O5,55,pota,MAC
P2O5,55,pota,HKG
P2O5,55,cass,CHN
P2O5,55,cass,MAC
P2O5,55,cass,HKG
P2O5,55,swpo,CHN
P2O5,55,swpo,MAC
P2O5,55,swpo,HKG
P2O5,55,yams,CHN
P2O5,55,yams,MAC
P2O5,55,yams,HKG
P2O5,55,orts,CHN
P2O5,55,orts,MAC
P2O5,55,orts,HKG
P2O5,28,pota,IND
P2O5,28,cass,IND
P2O5,28,swpo,IND
P2O5,28,yams,IND
P2O5,28,orts,IND
P2O5,145,pota,USA
P2O5,145,cass,USA
P2O5,145,swpo,USA
P2O5,145,yams,USA
P2O5,145,orts,USA
P2O5,58,pota,AUT
P2O5,58,pota,BEL
P2O5,58,pota,BGR
P2O5,58,pota,HRV
P2O5,58,pota,CYP
P2O5,58,pota,CZE
P2O5,58,pota,DNK
P2O5,58,pota,EST
P2O5,58,pota,FIN
P2O5,58,pota,FRA
P2O5,58,pota,DEU
P2O5,58,pota,GRC
P2O5,58,pota,HUN
P2O5,58,pota,IRL
P2O5,58,pota,ITA
P2O5,58,pota,LVA
P2O5,58,pota,LTU
P2O5,58,pota,LUX
P2O5,58,pota,MLT
P2O5,58,pota,NLD
P2O5,58,pota,POL
P2O5,58,pota,PRT
P2O5,58,pota,SVK
P2O5,58,pota,SVN
P2O5,58,pota,ESP
P2O5,58,pota,SWE
P2O5,58,pota,ROU
P2O5,58,pota,GBR
P2O5,58,pota,GGY
P2O5,58,pota,FRO
P2O5,58,pota,GIB
P2O5,58,pota,ALA
P2O5,58,pota,SJM
P2O5,58,cass,AUT
P2O5,58,cass,BEL
P2O5,58,cass,BGR
P2O5,58,cass,HRV
P2O5,58,cass,CYP
P2O5,58,cass,CZE
P2O5,58,cass,DNK
P2O5,58,cass,EST
P2O5,58,cass,FIN
P2O5,58,cass,FRA
P2O5,58,cass,DEU
P2O5,58,cass,GRC
P2O5,58,cass,HUN
P2O5,58,cass,IRL
P2O5,58,cass,ITA
P2O5,58,cass,LVA
P2O5,58,cass,LTU
P2O5,58,cass,LUX
P2O5,58,cass,MLT
P2O5,58,cass,NLD
P2O5,58,cass,POL
P2O5,58,cass,PRT
P2O5,58,cass,SVK
P2O5,58,cass,SVN
P2O5,58,cass,ESP
P2O5,58,cass,SWE
P2O5,58,cass,ROU
P2O5,58,cass,GBR
P2O5,58,cass,GGY
P2O5,58,cass,FRO
P2O5,58,cass,GIB
P2O5,58,cass,ALA
P2O5,58,cass,SJM
P2O5,58,swpo,AUT
P2O5,58,swpo,BEL
P2O5,58,swpo,BGR
P2O5,58,swpo,HRV
P2O5,58,swpo,CYP
P2O5,58,swpo,CZE
P2O5,58,swpo,DNK
P2O5,58,swpo,EST
P2O5,58,swpo,FIN
P2O5,58,swpo,FRA
P2O5,58,swpo,DEU
P2O5,58,swpo,GRC
P2O5,58,swpo,HUN
P2O5,58,swpo,IRL
P2O5,58,swpo,ITA
P2O5,58,swpo,LVA
P2O5,58,swpo,LTU
P2O5,58,swpo,LUX
P2O5,58,swpo,MLT
P2O5,58,swpo,NLD
P2O5,58,swpo,POL
P2O5,58,swpo,PRT
P2O5,58,swpo,SVK
P2O5,58,swpo,SVN
P2O5,58,swpo,ESP
P2O5,58,swpo,SWE
P2O5,58,swpo,ROU
P2O5,58,swpo,GBR
P2O5,58,swpo,GGY
P2O5,58,swpo,FRO
P2O5,58,swpo,GIB
P2O5,58,swpo,ALA
P2O5,58,swpo,SJM
P2O5,58,yams,AUT
P2O5,58,yams,BEL
P2O5,58,yams,BGR
P2O5,58,yams,HRV
P2O5,58,yams,CYP
P2O5,58,yams,CZE
P2O5,58,yams,DNK
P2O5,58,yams,EST
P2O5,58,yams,FIN
P2O5,58,yams,FRA
P2O5,58,yams,DEU
P2O5,58,yams,GRC
P2O5,58,yams,HUN
P2O5,58,yams,IRL
P2O5,58,yams,ITA
P2O5,58,yams,LVA
P2O5,58,yams,LTU
P2O5,58,yams,LUX
P2O5,58,yams,MLT
P2O5,58,yams,NLD
P2O5,58,yams,POL
P2O5,58,yams,PRT
P2O5,58,yams,SVK
P2O5,58,yams,SVN
P2O5,58,yams,ESP
P2O5,58,yams,SWE
P2O5,58,yams,ROU
P2O5,58,yams,GBR
P2O5,58,yams,GGY
P2O5,58,yams,FRO
P2O5,58,yams,GIB
P2O5,58,yams,ALA
P2O5,58,yams,SJM
P2O5,58,orts,AUT
P2O5,58,orts,BEL
P2O5,58,orts,BGR
P2O5,58,orts,HRV
P2O5,58,orts,CYP
P2O5,58,orts,CZE
P2O5,58,orts,DNK
P2O5,58,orts,EST
P2O5,58,orts,FIN
P2O5,58,orts,FRA
P2O5,58,orts,DEU
P2O5,58,orts,GRC
P2O5,58,orts,HUN
P2O5,58,orts,IRL
P2O5,58,orts,ITA
P2O5,58,orts,LVA
P2O5,58,orts,LTU
P2O5,58,orts,LUX
P2O5,58,orts,MLT
P2O5,58,orts,NLD
P2O5,58,orts,POL
P2O5,58,orts,PRT
P2O5,58,orts,SVK
P2O5,58,orts,SVN
P2O5,58,orts,ESP
P2O5,58,orts,SWE
P2O5,58,orts,ROU
P2O5,58,orts,GBR
P2O5,58,orts,GGY
P2O5,58,orts,FRO
P2O5,58,orts,GIB
P2O5,58,orts,ALA
P2O5,58,orts,SJM
P2O5,29,pota,BRA
P2O5,29,cass,BRA
P2O5,29,swpo,BRA
P2O5,29,yams,BRA
P2O5,29,orts,BRA
P2O5,25,pota,IDN
P2O5,25,cass,IDN
P2O5,25,swpo,IDN
P2O5,25,yams,IDN
P2O5,25,orts,IDN
P2O5,52,pota,PAK
P2O5,52,cass,PAK
P2O5,52,swpo,PAK
P2O5,52,yams,PAK
P2O5,52,orts,PAK
P2O5,52,pota,CAN
P2O5,52,cass,CAN
P2O5,52,swpo,CAN
P2O5,52,yams,CAN
P2O5,52,orts,CAN
P2O5,8,pota,RUS
P2O5,8,cass,RUS
P2O5,8,swpo,RUS
P2O5,8,yams,RUS
P2O5,8,orts,RUS
P2O5,10,pota,VNM
P2O5,10,cass,VNM
P2O5,10,swpo,VNM
P2O5,10,yams,VNM
P2O5,10,orts,VNM
P2O5,54,pota,MYS
P2O5,54,cass,MYS
P2O5,54,swpo,MYS
P2O5,54,yams,MYS
P2O5,54,orts,MYS
P2O5,292,pota,AUS
P2O5,292,cass,AUS
P2O5,292,swpo,AUS
P2O5,292,yams,AUS
P2O5,292,orts,AUS
P2O5,80,pota,TUR
P2O5,80,cass,TUR
P2O5,80,swpo,TUR
P2O5,80,yams,TUR
P2O5,80,orts,TUR
P2O5,18,pota,THA
P2O5,18,cass,THA
P2O5,18,swpo,THA
P2O5,18,yams,THA
P2O5,18,orts,THA
P2O5,100,pota,BGD
P2O5,100,cass,BGD
P2O5,100,swpo,BGD
P2O5,100,yams,BGD
P2O5,100,orts,BGD
P2O5,50,pota,MEX
P2O5,50,cass,MEX
P2O5,50,swpo,MEX
P2O5,50,yams,MEX
P2O5,50,orts,MEX
P2O5,47,pota,IRN
P2O5,47,cass,IRN
P2O5,47,swpo,IRN
P2O5,47,yams,IRN
P2O5,47,orts,IRN
P2O5,9,pota,BLR
P2O5,9,cass,BLR
P2O5,9,swpo,BLR
P2O5,9,yams,BLR
P2O5,9,orts,BLR
P2O5,75,pota,ARG
P2O5,75,cass,ARG
P2O5,75,swpo,ARG
P2O5,75,yams,ARG
P2O5,75,orts,ARG
P2O5,81,pota,EGY
P2O5,81,cass,EGY
P2O5,81,swpo,EGY
P2O5,81,yams,EGY
P2O5,81,orts,EGY
P2O5,205,pota,JPN
P2O5,205,cass,JPN
P2O5,205,swpo,JPN
P2O5,205,yams,JPN
P2O5,205,orts,JPN
P2O5,5,pota,UKR
P2O5,5,cass,UKR
P2O5,5,swpo,UKR
P2O5,5,yams,UKR
P2O5,5,orts,UKR
P2O5,105,pota,ZAF
P2O5,105,cass,ZAF
P2O5,105,swpo,ZAF
P2O5,105,yams,ZAF
P2O5,105,orts,ZAF
P2O5,44,pota,UZB
P2O5,44,cass,UZB
P2O5,44,swpo,UZB
P2O5,44,yams,UZB
P2O5,44,orts,UZB
P2O5,9,pota,PHL
P2O5,9,cass,PHL
P2O5,9,swpo,PHL
P2O5,9,yams,PHL
P2O5,9,orts,PHL
P2O5,136,pota,NZL
P2O5,136,cass,NZL
P2O5,136,swpo,NZL
P2O5,136,yams,NZL
P2O5,136,orts,NZL
P2O5,180,pota,CHL
P2O5,180,cass,CHL
P2O5,180,swpo,CHL
P2O5,180,yams,CHL
P2O5,180,orts,CHL
P2O5,101,pota,MAR
P2O5,101,cass,MAR
P2O5,101,swpo,MAR
P2O5,101,yams,MAR
P2O5,101,orts,MAR
P2O5,2,pota,AFG
P2O5,2,pota,ALB
P2O5,2,pota,DZA
P2O5,2,pota,ASM
P2O5,2,pota,AND
P2O5,2,pota,AGO
P2O5,2,pota,AIA
P2O5,2,pota,ATG
P2O5,2,pota,ARM
P2O5,2,pota,ABW
P2O5,2,pota,AZE
P2O5,2,pota,BHS
P2O5,2,pota,BHR
P2O5,2,pota,BRB
P2O5,2,pota,BLZ
P2O5,2,pota,BEN
P2O5,2,pota,BMU
P2O5,2,pota,BTN
P2O5,2,pota,BOL
P2O5,2,pota,BES
P2O5,2,pota,BIH
P2O5,2,pota,BWA
P2O5,2,pota,IOT
P2O5,2,pota,VGB
P2O5,2,pota,BRN
P2O5,2,pota,BFA
P2O5,2,pota,BDI
P2O5,2,pota,KHM
P2O5,2,pota,CMR
P2O5,2,pota,CPV
P2O5,2,pota,CYM
P2O5,2,pota,CAF
P2O5,2,pota,TCD
P2O5,2,pota,CXR
P2O5,2,pota,CCK
P2O5,2,pota,COL
P2O5,2,pota,COM
P2O5,2,pota,COK
P2O5,2,pota,CRI
P2O5,2,pota,CIV
P2O5,2,pota,CUB
P2O5,2,pota,CUW
P2O5,2,pota,COD
P2O5,2,pota,DJI
P2O5,2,pota,DOM
P2O5,2,pota,DMA
P2O5,2,pota,ECU
P2O5,2,pota,SLV
P2O5,2,pota,GNQ
P2O5,2,pota,ERI
P2O5,2,pota,ETH
P2O5,2,pota,FLK
P2O5,2,pota,FJI
P2O5,2,pota,GUF
P2O5,2,pota,PYF
P2O5,2,pota,GAB
P2O5,2,pota,GMB
P2O5,2,pota,GEO
P2O5,2,pota,GHA
P2O5,2,pota,GRL
P2O5,2,pota,GRD
P2O5,2,pota,GLP
P2O5,2,pota,GUM
P2O5,2,pota,GTM
P2O5,2,pota,GNB
P2O5,2,pota,GIN
P2O5,2,pota,GUY
P2O5,2,pota,HTI
P2O5,2,pota,HND
P2O5,2,pota,ISL
P2O5,2,pota,IRQ
P2O5,2,pota,IMN
P2O5,2,pota,ISR
P2O5,2,pota,JAM
P2O5,2,pota,JEY
P2O5,2,pota,JOR
P2O5,2,pota,KAZ
P2O5,2,pota,KEN
P2O5,2,pota,KIR
P2O5,2,pota,XKO
P2O5,2,pota,KWT
P2O5,2,pota,KGZ
P2O5,2,pota,LAO
P2O5,2,pota,LBN
P2O5,2,pota,LSO
P2O5,2,pota,LBR
P2O5,2,pota,LBY
P2O5,2,pota,LIE
P2O5,2,pota,MKD
P2O5,2,pota,MDG
P2O5,2,pota,MWI
P2O5,2,pota,MDV
P2O5,2,pota,MLI
P2O5,2,pota,MHL
P2O5,2,pota,MTQ
P2O5,2,pota,MRT
P2O5,2,pota,MUS
P2O5,2,pota,MYT
P2O5,2,pota,FSM
P2O5,2,pota,MDA
P2O5,2,pota,MCO
P2O5,2,pota,MNG
P2O5,2,pota,MNE
P2O5,2,pota,MSR
P2O5,2,pota,MOZ
P2O5,2,pota,MMR
P2O5,2,pota,"NAM"
P2O5,2,pota,NRU
P2O5,2,pota,NPL
P2O5,2,pota,NCL
P2O5,2,pota,NIC
P2O5,2,pota,NER
P2O5,2,pota,NGA
P2O5,2,pota,NIU
P2O5,2,pota,NFK
P2O5,2,pota,PRK
P2O5,2,pota,MNP
P2O5,2,pota,NOR
P2O5,2,pota,OMN
P2O5,2,pota,PLW
P2O5,2,pota,PSE
P2O5,2,pota,PAN
P2O5,2,pota,PNG
P2O5,2,pota,PRY
P2O5,2,pota,PER
P2O5,2,pota,PCN
P2O5,2,pota,XMI
P2O5,2,pota,PRI
P2O5,2,pota,QAT
P2O5,2,pota,COG
P2O5,2,pota,REU
P2O5,2,pota,RWA
P2O5,2,pota,BLM
P2O5,2,pota,MAF
P2O5,2,pota,SHN
P2O5,2,pota,KNA
P2O5,2,pota,LCA
P2O5,2,pota,SPM
P2O5,2,pota,VCT
P2O5,2,pota,WSM
P2O5,2,pota,SMR
P2O5,2,pota,STP
P2O5,2,pota,SAU
P2O5,2,pota,SEN
P2O5,2,pota,SRB
P2O5,2,pota,SYC
P2O5,2,pota,SLE
P2O5,2,pota,SGP
P2O5,2,pota,SXM
P2O5,2,pota,SLB
P2O5,2,pota,SOM
P2O5,2,pota,KOR
P2O5,2,pota,SSD
P2O5,2,pota,LKA
P2O5,2,pota,SDN
P2O5,2,pota,SUR
P2O5,2,pota,SWZ
P2O5,2,pota,CHE
P2O5,2,pota,SYR
P2O5,2,pota,TWN
P2O5,2,pota,TJK
P2O5,2,pota,TZA
P2O5,2,pota,TLS
P2O5,2,pota,TGO
P2O5,2,pota,TKL
P2O5,2,pota,TON
P2O5,2,pota,TTO
P2O5,2,pota,TUN
P2O5,2,pota,TKM
P2O5,2,pota,TCA
P2O5,2,pota,TUV
P2O5,2,pota,UGA
P2O5,2,pota,ARE
P2O5,2,pota,URY
P2O5,2,pota,VUT
P2O5,2,pota,VEN
P2O5,2,pota,VIR
P2O5,2,pota,WLF
P2O5,2,pota,ESH
P2O5,2,pota,YEM
P2O5,2,pota,ZMB
P2O5,2,pota,ZWE
P2O5,2,cass,AFG
P2O5,2,cass,ALB
P2O5,2,cass,DZA
P2O5,2,cass,ASM
P2O5,2,cass,AND
P2O5,2,cass,AGO
P2O5,2,cass,AIA
P2O5,2,cass,ATG
P2O5,2,cass,ARM
P2O5,2,cass,ABW
P2O5,2,cass,AZE
P2O5,2,cass,BHS
P2O5,2,cass,BHR
P2O5,2,cass,BRB
P2O5,2,cass,BLZ
P2O5,2,cass,BEN
P2O5,2,cass,BMU
P2O5,2,cass,BTN
P2O5,2,cass,BOL
P2O5,2,cass,BES
P2O5,2,cass,BIH
P2O5,2,cass,BWA
P2O5,2,cass,IOT
P2O5,2,cass,VGB
P2O5,2,cass,BRN
P2O5,2,cass,BFA
P2O5,2,cass,BDI
P2O5,2,cass,KHM
P2O5,2,cass,CMR
P2O5,2,cass,CPV
P2O5,2,cass,CYM
P2O5,2,cass,CAF
P2O5,2,cass,TCD
P2O5,2,cass,CXR
P2O5,2,cass,CCK
P2O5,2,cass,COL
P2O5,2,cass,COM
P2O5,2,cass,COK
P2O5,2,cass,CRI
P2O5,2,cass,CIV
P2O5,2,cass,CUB
P2O5,2,cass,CUW
P2O5,2,cass,COD
P2O5,2,cass,DJI
P2O5,2,cass,DOM
P2O5,2,cass,DMA
P2O5,2,cass,ECU
P2O5,2,cass,SLV
P2O5,2,cass,GNQ
P2O5,2,cass,ERI
P2O5,2,cass,ETH
P2O5,2,cass,FLK
P2O5,2,cass,FJI
P2O5,2,cass,GUF
P2O5,2,cass,PYF
P2O5,2,cass,GAB
P2O5,2,cass,GMB
P2O5,2,cass,GEO
P2O5,2,cass,GHA
P2O5,2,cass,GRL
P2O5,2,cass,GRD
P2O5,2,cass,GLP
P2O5,2,cass,GUM
P2O5,2,cass,GTM
P2O5,2,cass,GNB
P2O5,2,cass,GIN
P2O5,2,cass,GUY
P2O5,2,cass,HTI
P2O5,2,cass,HND
P2O5,2,cass,ISL
P2O5,2,cass,IRQ
P2O5,2,cass,IMN
P2O5,2,cass,ISR
P2O5,2,cass,JAM
P2O5,2,cass,JEY
P2O5,2,cass,JOR
P2O5,2,cass,KAZ
P2O5,2,cass,KEN
P2O5,2,cass,KIR
P2O5,2,cass,XKO
P2O5,2,cass,KWT
P2O5,2,cass,KGZ
P2O5,2,cass,LAO
P2O5,2,cass,LBN
P2O5,2,cass,LSO
P2O5,2,cass,LBR
P2O5,2,cass,LBY
P2O5,2,cass,LIE
P2O5,2,cass,MKD
P2O5,2,cass,MDG
P2O5,2,cass,MWI
P2O5,2,cass,MDV
P2O5,2,cass,MLI
P2O5,2,cass,MHL
P2O5,2,cass,MTQ
P2O5,2,cass,MRT
P2O5,2,cass,MUS
P2O5,2,cass,MYT
P2O5,2,cass,FSM
P2O5,2,cass,MDA
P2O5,2,cass,MCO
P2O5,2,cass,MNG
P2O5,2,cass,MNE
P2O5,2,cass,MSR
P2O5,2,cass,MOZ
P2O5,2,cass,MMR
P2O5,2,cass,"NAM"
P2O5,2,cass,NRU
P2O5,2,cass,NPL
P2O5,2,cass,NCL
P2O5,2,cass,NIC
P2O5,2,cass,NER
P2O5,2,cass,NGA
P2O5,2,cass,NIU
P2O5,2,cass,NFK
P2O5,2,cass,PRK
P2O5,2,cass,MNP
P2O5,2,cass,NOR
P2O5,2,cass,OMN
P2O5,2,cass,PLW
P2O5,2,cass,PSE
P2O5,2,cass,PAN
P2O5,2,cass,PNG
P2O5,2,cass,PRY
P2O5,2,cass,PER
P2O5,2,cass,PCN
P2O5,2,cass,XMI
P2O5,2,cass,PRI
P2O5,2,cass,QAT
P2O5,2,cass,COG
P2O5,2,cass,REU
P2O5,2,cass,RWA
P2O5,2,cass,BLM
P2O5,2,cass,MAF
P2O5,2,cass,SHN
P2O5,2,cass,KNA
P2O5,2,cass,LCA
P2O5,2,cass,SPM
P2O5,2,cass,VCT
P2O5,2,cass,WSM
P2O5,2,cass,SMR
P2O5,2,cass,STP
P2O5,2,cass,SAU
P2O5,2,cass,SEN
P2O5,2,cass,SRB
P2O5,2,cass,SYC
P2O5,2,cass,SLE
P2O5,2,cass,SGP
P2O5,2,cass,SXM
P2O5,2,cass,SLB
P2O5,2,cass,SOM
P2O5,2,cass,KOR
P2O5,2,cass,SSD
P2O5,2,cass,LKA
P2O5,2,cass,SDN
