iso3c,split_rest_names,nutrient,prod_system,weighting,t_per_ha,harvested_area,total_nutrient,prop_nutrient,country_application,reported_by_fao,allocated_nutrient
GBR,rice,K2O,H,1,0.068,0,0,0,236808,Yes,0
GBR,rice,K2O,I,2,0.068,0,0,0,236808,Yes,0
GGY,rice,K2O,H,1,0.068,0,0,0,0,Yes,0
GGY,rice,K2O,I,2,0.068,0,0,0,0,Yes,0
FRO,rice,K2O,H,1,0.068,0,0,0,NA,No,0
FRO,rice,K2O,I,2,0.068,0,0,0,NA,No,0
GIB,rice,K2O,H,1,0.068,0,0,0,NA,No,0
GIB,rice,K2O,I,2,0.068,0,0,0,NA,No,0
ALA,rice,K2O,H,1,0.068,0,0,0,NA,No,0
ALA,rice,K2O,I,2,0.068,0,0,0,NA,No,0
SJM,rice,K2O,H,1,0.068,0,0,0,NA,No,0
SJM,rice,K2O,I,2,0.068,0,0,0,NA,No,0
BRA,rice,K2O,H,1,0.031,300633.3001586944,9319.632304919525,0.007244378321482684,6231075.93864,Yes,45140.27144939599
BRA,rice,K2O,I,2,0.031,938566.3992478997,58191.11675336978,0.04523337948520277,6231075.93864,Yes,281852.6225336192
IDN,rice,K2O,H,1,0.013,2590398.000959784,33675.17401247719,0.023523027780168362,2087754.54,Yes,49110.308042592624
IDN,rice,K2O,I,2,0.013,3291945.299789667,85590.57779453135,0.05978735368777736,2087754.54,Yes,124821.31909624292
PAK,rice,K2O,H,1,0.002,1600,3.2,5.863958943138344e-5,54173,Yes,3.176682478266335
PAK,rice,K2O,I,2,0.002,2414108.6024316624,9656.43440972665,0.17695292161170442,54173,Yes,9586.070622470863
CAN,rice,K2O,H,1,0.009,0,0,0,427000,Yes,0
CAN,rice,K2O,I,2,0.009,0,0,0,427000,Yes,0
RUS,rice,K2O,H,1,0.009,0.700000025331974,0.006300000227987766,1.2674407521138452e-8,359903.412,Yes,0.004561562511936191
RUS,rice,K2O,I,2,0.009,194435.70052640885,3499.842609475359,0.007041020616995041,359903.412,Yes,2534.0873440188607
VNM,rice,K2O,H,1,0.045,305375.3007913828,13741.888535612225,0.021314817315474032,764285.52,Yes,16290.606235662075
VNM,rice,K2O,I,2,0.045,3315041.9017879292,298353.77116091363,0.46277162787322074,764285.52,Yes,353689.654250331
MYS,rice,K2O,H,1,0.09,248173.09978213903,22335.57898039251,0.021750983281781287,992153.93,Yes,21580.323544383602
MYS,rice,K2O,I,2,0.09,266341.90054020286,47941.54209723651,0.046686753971106595,992153.93,Yes,46320.44643137652
AUS,rice,K2O,H,1,0,0,0,0,184087.05206,Yes,0
AUS,rice,K2O,I,2,0,33550.60001459718,0,0,184087.05206,Yes,0
TUR,rice,K2O,H,1,0.016,0,0,0,124945,Yes,0
TUR,rice,K2O,I,2,0.016,0.10000000149011612,0.003200000047683716,5.105935337736486e-8,124945,Yes,0.0063796109077348525
THA,rice,K2O,H,1,0.024,3600164.005971618,86403.93614331883,0.12770238759707736,647574.15,Yes,82696.76510114792
THA,rice,K2O,I,2,0.024,5633929.997317046,270428.6398712182,0.39968529823574617,647574.15,Yes,258825.86727250984
BGD,rice,K2O,H,1,0.022,2360656.5977161303,51934.445149754865,0.16968382284474903,473400,Yes,80328.3217347042
BGD,rice,K2O,I,2,0.022,3303651.6999165937,145360.6747963301,0.4749324830487782,473400,Yes,224833.0374752916
MEX,rice,K2O,H,1,0.044,17659.10000579059,777.000400254786,0.002214445543854442,260221.01,Yes,576.2452560118022
MEX,rice,K2O,I,2,0.044,25664.60002245009,2258.4848019756078,0.006436665417363871,260221.01,Yes,1674.9555759384982
IRN,rice,K2O,H,1,0.004,100,0.4,2.1882936234753893e-6,34112.3755,Yes,0.0746478937882481
IRN,rice,K2O,I,2,0.004,542934.899392724,4343.479195141792,0.023762019566066994,34112.3755,Yes,810.5789340760244
BLR,rice,K2O,H,1,0.009,0.30000000447034836,0.002700000040233135,5.038777870285343e-9,306552.4,Yes,0.0015446494492028606
BLR,rice,K2O,I,2,0.009,0,0,0,306552.4,Yes,0
ARG,rice,K2O,H,1,0.017,6546.199997827411,111.28539996306598,8.297593185862315e-4,42132,Yes,34.959419610675106
ARG,rice,K2O,I,2,0.017,161158.49996124953,5479.388998682484,0.04085508146912905,42132,Yes,1721.306292457345
EGY,rice,K2O,H,1,0,0,0,0,79500,Yes,0
EGY,rice,K2O,I,2,0,541923.5022315383,0,0,79500,Yes,0
JPN,rice,K2O,H,1,0.056,224902.6004171595,12594.545623360933,0.03444688550515318,290823.7,Yes,10017.970696085018
JPN,rice,K2O,I,2,0.056,1068397.4991479889,119660.51990457476,0.32727915336575886,290823.7,Yes,95180.53431469745
UKR,rice,K2O,H,1,0.022,4401.900048203766,96.84180106048285,4.1282855593760884e-4,293353.2,Yes,121.10457793567656
UKR,rice,K2O,I,2,0.022,23215.40001130104,1021.4776004972457,0.004354474184887584,293353.2,Yes,1277.3989364541644
ZAF,rice,K2O,H,1,0,0,0,0,130832,Yes,0
ZAF,rice,K2O,I,2,0,0,0,0,130832,Yes,0
UZB,rice,K2O,H,1,0.054,6512.500007770956,351.6750004196316,0.0033601594758746745,75600.72,Yes,254.030475690948
UZB,rice,K2O,I,2,0.054,25015.999988406897,2701.7279987479446,0.025814280018188213,75600.72,Yes,1951.5781556566421
PHL,rice,K2O,H,1,0.01,646381.4012061954,6463.814012061954,0.03492605685017857,218623.8,Yes,7635.667267602069
PHL,rice,K2O,I,2,0.01,1297980.7986133397,25959.615972266794,0.140268117486717,218623.8,Yes,30665.948863792517
NZL,rice,K2O,H,1,0.009,0,0,0,26525.31965999998,Yes,0
NZL,rice,K2O,I,2,0.009,0,0,0,26525.31965999998,Yes,0
CHL,rice,K2O,H,1,0.108,0,0,0,25778.953,Yes,0
CHL,rice,K2O,I,2,0.108,20312.199907183647,4387.435179951668,0.030360787899855433,25778.953,Yes,782.6693243133419
MAR,rice,K2O,H,1,0.007,0,0,0,99039.2,Yes,0
MAR,rice,K2O,I,2,0.007,5912.7000235542655,82.77780032975971,0.0015946112454090402,99039.2,Yes,157.929022056315
AFG,rice,K2O,H,1,0.009,208.20000004768372,1.8738000004291533,8.031214747964667e-5,31.48,Yes,0.002528226402659277
AFG,rice,K2O,I,2,0.009,162238.9999255538,2920.3019986599684,0.1251658259941141,31.48,Yes,3.940220202294712
ALB,rice,K2O,H,1,0.009,0,0,0,634.25,Yes,0
ALB,rice,K2O,I,2,0.009,0,0,0,634.25,Yes,0
DZA,rice,K2O,H,1,0.009,0,0,0,26700,Yes,0
DZA,rice,K2O,I,2,0.009,0,0,0,26700,Yes,0
ASM,rice,K2O,H,1,0.009,0,0,0,NA,No,0
ASM,rice,K2O,I,2,0.009,0,0,0,NA,No,0
AND,rice,K2O,H,1,0.009,0.10000000149011612,9.00000013411045e-4,0.003760969542368477,NA,No,9.00000013411045e-4
AND,rice,K2O,I,2,0.009,0,0,0,NA,No,0
AGO,rice,K2O,H,1,0.009,0.20000000298023224,0.00180000002682209,2.6527988655996884e-7,13642.31,Yes,0.0036190304492159284
AGO,rice,K2O,I,2,0.009,0,0,0,13642.31,Yes,0
AIA,rice,K2O,H,1,0.009,0,0,0,NA,No,0
AIA,rice,K2O,I,2,0.009,0,0,0,NA,No,0
ATG,rice,K2O,H,1,0.009,0,0,0,5.56,Yes,0
ATG,rice,K2O,I,2,0.009,0,0,0,5.56,Yes,0
ARM,rice,K2O,H,1,0.009,0,0,0,210,Yes,0
ARM,rice,K2O,I,2,0.009,0,0,0,210,Yes,0
ABW,rice,K2O,H,1,0.009,0,0,0,NA,No,0
ABW,rice,K2O,I,2,0.009,0,0,0,NA,No,0
AZE,rice,K2O,H,1,0.009,0,0,0,3795,Yes,0
AZE,rice,K2O,I,2,0.009,1716.4000080227852,30.895200144410133,0.001054955787552603,3795,Yes,4.003557213762129
BHS,rice,K2O,H,1,0.009,0,0,0,452.54,Yes,0
BHS,rice,K2O,I,2,0.009,0,0,0,452.54,Yes,0
BHR,rice,K2O,H,1,0.009,0,0,0,111.63,Yes,0
BHR,rice,K2O,I,2,0.009,0,0,0,111.63,Yes,0
BRB,rice,K2O,H,1,0.009,0,0,0,328.21,Yes,0
BRB,rice,K2O,I,2,0.009,0,0,0,328.21,Yes,0
BLZ,rice,K2O,H,1,0.009,984.899998575449,8.86409998717904,0.039761747173029285,6241.29,Yes,248.16459501355595
BLZ,rice,K2O,I,2,0.009,0,0,0,6241.29,Yes,0
BEN,rice,K2O,H,1,0.009,3040.200005091727,27.36180004582554,0.002716931317617297,0,Yes,0
BEN,rice,K2O,I,2,0.009,13763.899935729802,247.75019884313642,0.024600730692260313,0,Yes,0
BMU,rice,K2O,H,1,0.009,0,0,0,15.21,Yes,0
BMU,rice,K2O,I,2,0.009,0,0,0,15.21,Yes,0
BTN,rice,K2O,H,1,0.009,839.9000244140625,7.559100219726562,0.023134850386320675,14.6,Yes,0.3377688156402818
BTN,rice,K2O,I,2,0.009,17139.699929229915,308.51459872613844,0.9442180783499596,14.6,Yes,13.78558394390941
BOL,rice,K2O,H,1,0.009,28002.40003921837,252.02160035296532,0.009935606343530171,2460.75,Yes,24.44904330984187
BOL,rice,K2O,I,2,0.009,16816.400059618056,302.69520107312496,0.0119333436329514,2460.75,Yes,29.364975344785158
BES,rice,K2O,H,1,0.009,0,0,0,NA,No,0
BES,rice,K2O,I,2,0.009,0,0,0,NA,No,0
BIH,rice,K2O,H,1,0.009,0,0,0,12755.78,Yes,0
BIH,rice,K2O,I,2,0.009,0,0,0,12755.78,Yes,0
BWA,rice,K2O,H,1,0.009,0,0,0,974,Yes,0
BWA,rice,K2O,I,2,0.009,0,0,0,974,Yes,0
IOT,rice,K2O,H,1,0.009,0,0,0,NA,No,0
IOT,rice,K2O,I,2,0.009,0,0,0,NA,No,0
VGB,rice,K2O,H,1,0.009,0,0,0,NA,No,0
VGB,rice,K2O,I,2,0.009,0,0,0,NA,No,0
BRN,rice,K2O,H,1,0.009,94.19999885559082,0.8477999897003173,0.0023055815746082895,234,Yes,0.5395060884583397
BRN,rice,K2O,I,2,0.009,1124.700003862381,20.244600069522857,0.055054939222285916,234,Yes,12.882855778014905
BFA,rice,K2O,H,1,0.009,39130.09999520331,352.17089995682977,0.03301792280685165,25530.23,Yes,842.9551633811683
BFA,rice,K2O,I,2,0.009,9289.899970844388,167.21819947519896,0.01567760880541137,25530.23,Yes,400.2529586521775
BDI,rice,K2O,H,1,0.009,7.200000047683716,0.06480000042915343,1.5424913366332592e-5,4613.24,Yes,0.07115882733810017
BDI,rice,K2O,I,2,0.009,30279.10005491972,545.023800988555,0.12973680335124632,4613.24,Yes,598.5070106921036
KHM,rice,K2O,H,1,0.009,217001.90020890537,1953.0171018801482,0.2171605278023135,2168.69,Yes,470.9538650395993
KHM,rice,K2O,I,2,0.009,220538.5997556001,3969.6947956008016,0.4413996253268189,2168.69,Yes,957.2589534500189
CMR,rice,K2O,H,1,0.009,15404.299923807384,138.63869931426646,0.005139805735738934,24375.49,Yes,125.28528331344704
CMR,rice,K2O,I,2,0.009,61448.100038170815,1106.0658006870747,0.04100560214857049,24375.49,Yes,999.5316451164585
CPV,rice,K2O,H,1,0.009,0,0,0,NA,No,0
CPV,rice,K2O,I,2,0.009,0,0,0,NA,No,0
CYM,rice,K2O,H,1,0.009,0,0,0,NA,No,0
CYM,rice,K2O,I,2,0.009,0,0,0,NA,No,0
CAF,rice,K2O,H,1,0.009,3262.9000041410327,29.36610003726929,0.036593115359351544,182.3,Yes,6.670924930009787
CAF,rice,K2O,I,2,0.009,6226.099914550781,112.06979846191405,0.13965024494949732,182.3,Yes,25.45823965429336
TCD,rice,K2O,H,1,0.009,0,0,0,NA,No,0
TCD,rice,K2O,I,2,0.009,14918.900026783347,268.5402004821002,0.17388234960041093,NA,No,268.5402004821002
CXR,rice,K2O,H,1,0.009,2874.5,25.870499999999996,0.26827841008452646,NA,No,25.870499999999996
CXR,rice,K2O,I,2,0.009,3850,69.3,0.7186445495393474,NA,No,69.3
CCK,rice,K2O,H,1,0.009,0,0,0,NA,No,0
CCK,rice,K2O,I,2,0.009,0,0,0,NA,No,0
COL,rice,K2O,H,1,0.009,118729.39975065738,1068.5645977559163,0.008340901074538259,344707.27,Yes,2875.16923874415
COL,rice,K2O,I,2,0.009,133495.3999626413,2402.917199327543,0.018756465160822886,344707.27,Yes,6465.489900437368
COM,rice,K2O,H,1,0.009,0,0,0,NA,No,0
COM,rice,K2O,I,2,0.009,0,0,0,NA,No,0
COK,rice,K2O,H,1,0.009,0,0,0,3.13,Yes,0
COK,rice,K2O,I,2,0.009,0,0,0,3.13,Yes,0
CRI,rice,K2O,H,1,0.009,0,0,0,48866.2,Yes,0
CRI,rice,K2O,I,2,0.009,46307.59990107268,833.5367982193081,0.04975994472763443,48866.2,Yes,2431.5794110495294
CIV,rice,K2O,H,1,0.009,75904.49999551475,683.1404999596327,0.01984001718661081,60552.58,Yes,1201.364227893626
CIV,rice,K2O,I,2,0.009,3870.3000044748183,69.66540008054672,0.002023248123909852,60552.58,Yes,122.51289388290124
CUB,rice,K2O,H,1,0.009,0,0,0,42482.89,Yes,0
CUB,rice,K2O,I,2,0.009,86804.19985774904,1562.4755974394827,0.044253404131261304,42482.89,Yes,1880.0124998339195
CUW,rice,K2O,H,1,0.009,0,0,0,NA,No,0
CUW,rice,K2O,I,2,0.009,0,0,0,NA,No,0
COD,rice,K2O,H,1,0.009,42.999999433755875,0.3869999949038028,2.497456870153519e-5,3595.94,Yes,0.08980705057659845
COD,rice,K2O,I,2,0.009,16055.89983177185,289.0061969718933,0.01865065947413798,3595.94,Yes,67.06665242943173
DJI,rice,K2O,H,1,0.009,0,0,0,NA,No,0
DJI,rice,K2O,I,2,0.009,0,0,0,NA,No,0
DOM,rice,K2O,H,1,0.009,0,0,0,41729.65,Yes,0
DOM,rice,K2O,I,2,0.009,177890.29974561185,3202.025395421013,0.17361256043305714,41729.65,Yes,7244.791382475323
DMA,rice,K2O,H,1,0.009,0,0,0,39.85,Yes,0
DMA,rice,K2O,I,2,0.009,0,0,0,39.85,Yes,0
ECU,rice,K2O,H,1,0.009,13419.19998961687,120.77279990655182,0.002891896936100647,122092.53,Yes,353.0790134277763
ECU,rice,K2O,I,2,0.009,148750.79968512058,2677.5143943321705,0.06411291018611655,122092.53,Yes,7827.7074102857405
SLV,rice,K2O,H,1,0.009,0,0,0,12780.63,Yes,0
SLV,rice,K2O,I,2,0.009,2592.599992662668,46.66679986792801,0.004920338132798354,12780.63,Yes,62.88502115018662
GNQ,rice,K2O,H,1,0.009,0,0,0,NA,No,0
GNQ,rice,K2O,I,2,0.009,0,0,0,NA,No,0
ERI,rice,K2O,H,1,0.009,0,0,0,0.03,Yes,0
ERI,rice,K2O,I,2,0.009,0,0,0,0.03,Yes,0
ETH,rice,K2O,H,1,0.009,0,0,0,8813.68,Yes,0
ETH,rice,K2O,I,2,0.009,175.99999977648258,3.167999995976686,1.3307098475853337e-4,8813.68,Yes,1.1728450769465903
FLK,rice,K2O,H,1,0.009,0,0,0,NA,No,0
FLK,rice,K2O,I,2,0.009,0,0,0,NA,No,0
FJI,rice,K2O,H,1,0.009,0,0,0,677.41,Yes,0
FJI,rice,K2O,I,2,0.009,0,0,0,677.41,Yes,0
GUF,rice,K2O,H,1,0.009,0,0,0,NA,No,0
GUF,rice,K2O,I,2,0.009,0,0,0,NA,No,0
PYF,rice,K2O,H,1,0.009,0,0,0,218.56,Yes,0
PYF,rice,K2O,I,2,0.009,0,0,0,218.56,Yes,0
GAB,rice,K2O,H,1,0.009,0,0,0,6247.64,Yes,0
GAB,rice,K2O,I,2,0.009,560.0000053495169,10.080000096291302,0.011280519246464777,6247.64,Yes,70.4766232649832
GMB,rice,K2O,H,1,0.009,32658.19999694824,293.92379997253414,0.43590224973236047,95.18,Yes,41.48917612952607
GMB,rice,K2O,I,2,0.009,429.1999988555908,7.725599979400634,0.011457413152210546,95.18,Yes,1.0905165838273998
GEO,rice,K2O,H,1,0.009,0,0,0,2536.71,Yes,0
GEO,rice,K2O,I,2,0.009,0,0,0,2536.71,Yes,0
GHA,rice,K2O,H,1,0.009,29747.79998061061,267.73019982549545,0.008403138315012503,47400,Yes,398.30875613159265
GHA,rice,K2O,I,2,0.009,31390.899887546897,565.0361979758441,0.017734560119383496,47400,Yes,840.6181496587777
GRL,rice,K2O,H,1,0.009,0,0,0,NA,No,0
GRL,rice,K2O,I,2,0.009,0,0,0,NA,No,0
GRD,rice,K2O,H,1,0.009,0,0,0,NA,No,0
GRD,rice,K2O,I,2,0.009,0,0,0,NA,No,0
GLP,rice,K2O,H,1,0.009,0,0,0,NA,No,0
GLP,rice,K2O,I,2,0.009,0,0,0,NA,No,0
GUM,rice,K2O,H,1,0.009,0,0,0,NA,No,0
GUM,rice,K2O,I,2,0.009,0,0,0,NA,No,0
GTM,rice,K2O,H,1,0.009,5492.3999843373895,49.4315998590365,8.389535427986636e-4,83189.16,Yes,69.79184050444488
GTM,rice,K2O,I,2,0.009,0,0,0,83189.16,Yes,0
GNB,rice,K2O,H,1,0.009,31450.10010020435,283.0509009018391,0.04162383963222452,NA,No,283.0509009018391
GNB,rice,K2O,I,2,0.009,2106.8999885320663,37.924199793577195,0.00557691498369664,NA,No,37.924199793577195
GIN,rice,K2O,H,1,0.009,48.400001525878906,0.43560001373291013,6.692850201285908e-5,15015.59,Yes,1.0049709455392666
GIN,rice,K2O,I,2,0.009,110897.69986529648,1996.1585975753364,0.30670316920082596,15015.59,Yes,4605.329040420231
GUY,rice,K2O,H,1,0.009,22212.7999445498,199.91519950094818,0.027351844668621696,256.67,Yes,7.020397971095131
GUY,rice,K2O,I,2,0.009,68603.19994743168,1234.8575990537702,0.16894980132326384,256.67,Yes,43.364345505642135
HTI,rice,K2O,H,1,0.009,0,0,0,NA,No,0
HTI,rice,K2O,I,2,0.009,58566.00022304058,1054.1880040147303,0.06513260868121522,NA,No,1054.1880040147303
HND,rice,K2O,H,1,0.009,3304.600002333522,29.741400021001695,7.052156708627499e-4,43065.04,Yes,30.370141074331162
HND,rice,K2O,I,2,0.009,5063.200036197901,91.13760065156221,0.00216101676918127,43065.04,Yes,93.06427360546216
ISL,rice,K2O,H,1,0.009,0,0,0,2797,Yes,0
ISL,rice,K2O,I,2,0.009,0,0,0,2797,Yes,0
IRQ,rice,K2O,H,1,0.009,0,0,0,5231.4,Yes,0
IRQ,rice,K2O,I,2,0.009,25229.600000806153,454.13280001451074,0.022145584308513197,5231.4,Yes,115.85240975155592
IMN,rice,K2O,H,1,0.009,0,0,0,NA,No,0
IMN,rice,K2O,I,2,0.009,0,0,0,NA,No,0
ISR,rice,K2O,H,1,0.009,0,0,0,36000,Yes,0
ISR,rice,K2O,I,2,0.009,0,0,0,36000,Yes,0
JAM,rice,K2O,H,1,0.009,0,0,0,2562.09,Yes,0
JAM,rice,K2O,I,2,0.009,0,0,0,2562.09,Yes,0
JEY,rice,K2O,H,1,0.009,0,0,0,NA,No,0
JEY,rice,K2O,I,2,0.009,0,0,0,NA,No,0
JOR,rice,K2O,H,1,0.009,0,0,0,4230,Yes,0
JOR,rice,K2O,I,2,0.009,0,0,0,4230,Yes,0
KAZ,rice,K2O,H,1,0.009,9,0.08099999999999999,1.588971851732265e-6,18300,Yes,0.029078184886700453
KAZ,rice,K2O,I,2,0.009,81846.6995575428,1473.2405920357703,0.028900467056471812,18300,Yes,528.8785471334342
KEN,rice,K2O,H,1,0.009,1.2999999523162842,0.011699999570846557,8.509917718706262e-7,12889.54,Yes,0.010968892483197311
KEN,rice,K2O,I,2,0.009,23348.099992774427,420.26579986993966,0.030567756479162725,12889.54,Yes,394.00431984842714
KIR,rice,K2O,H,1,0.009,0,0,0,NA,No,0
KIR,rice,K2O,I,2,0.009,0,0,0,NA,No,0
XKO,rice,K2O,H,1,0.009,0,0,0,2461.94167890653,Yes,0
XKO,rice,K2O,I,2,0.009,0,0,0,2461.94167890653,Yes,0
KWT,rice,K2O,H,1,0.009,0,0,0,5073.87,Yes,0
KWT,rice,K2O,I,2,0.009,0,0,0,5073.87,Yes,0
KGZ,rice,K2O,H,1,0.009,1419.4999989792705,12.775499990813433,4.562985336533949e-4,172.95,Yes,0.07891683139535464
KGZ,rice,K2O,I,2,0.009,4671.399991855025,84.08519985339045,0.0030032447593162093,172.95,Yes,0.5194111811237384
LAO,rice,K2O,H,1,0.009,44322.000115945935,398.8980010435134,0.03177190821355884,NA,No,398.8980010435134
LAO,rice,K2O,I,2,0.009,327839.30016157776,5901.107402908399,0.4700185066685911,NA,No,5901.107402908399
LBN,rice,K2O,H,1,0.009,0,0,0,9442.8,Yes,0
LBN,rice,K2O,I,2,0.009,0,0,0,9442.8,Yes,0
LSO,rice,K2O,H,1,0.009,0,0,0,NA,No,0
LSO,rice,K2O,I,2,0.009,0,0,0,NA,No,0
LBR,rice,K2O,H,1,0.009,2.700000047683716,0.02430000042915344,1.2139252577873344e-5,NA,No,0.02430000042915344
LBR,rice,K2O,I,2,0.009,0,0,0,NA,No,0
LBY,rice,K2O,H,1,0.009,0,0,0,231.78,Yes,0
LBY,rice,K2O,I,2,0.009,0,0,0,231.78,Yes,0
LIE,rice,K2O,H,1,0.009,0,0,0,NA,No,0
LIE,rice,K2O,I,2,0.009,0,0,0,NA,No,0
MKD,rice,K2O,H,1,0.009,0,0,0,3433.53,Yes,0
MKD,rice,K2O,I,2,0.009,172.19999996572733,3.099599999383092,0.0014164629815316741,3433.53,Yes,4.8634681409784495
MDG,rice,K2O,H,1,0.009,66884.6000469625,601.9614004226625,0.02102736084099422,3637.91,Yes,76.49564627706128
MDG,rice,K2O,I,2,0.009,1053100.1002644897,18955.801804760813,0.6621528960149403,3637.91,Yes,2408.8526419417112
MWI,rice,K2O,H,1,0.009,6218.100011736155,55.96290010562539,0.006473959954741944,17517.9,Yes,113.4101830911739
MWI,rice,K2O,I,2,0.009,15545.400015719237,279.81720028294626,0.03237011208962893,17517.9,Yes,567.0563865749107
MDV,rice,K2O,H,1,0.009,0,0,0,32.71,Yes,0
MDV,rice,K2O,I,2,0.009,0,0,0,32.71,Yes,0
MLI,rice,K2O,H,1,0.009,54.90000081062317,0.4941000072956085,4.1768077403401164e-5,20633.95,Yes,0.8618404207379095
MLI,rice,K2O,I,2,0.009,412250.6997587681,7420.512595657825,0.6272830194129488,20633.95,Yes,12943.326458415817
MHL,rice,K2O,H,1,0.009,0,0,0,NA,No,0
MHL,rice,K2O,I,2,0.009,0,0,0,NA,No,0
MTQ,rice,K2O,H,1,0.009,0,0,0,NA,No,0
MTQ,rice,K2O,I,2,0.009,0,0,0,NA,No,0
MRT,rice,K2O,H,1,0.009,0,0,0,NA,No,0
MRT,rice,K2O,I,2,0.009,24396.299997128543,439.13339994831375,0.9217935082837635,NA,No,439.13339994831375
MUS,rice,K2O,H,1,0.009,0,0,0,6494.7,Yes,0
MUS,rice,K2O,I,2,0.009,0,0,0,6494.7,Yes,0
MYT,rice,K2O,H,1,0.009,0,0,0,NA,No,0
MYT,rice,K2O,I,2,0.009,0,0,0,NA,No,0
FSM,rice,K2O,H,1,0.009,0,0,0,NA,No,0
FSM,rice,K2O,I,2,0.009,0,0,0,NA,No,0
MDA,rice,K2O,H,1,0.009,3.0999999940395355,0.02789999994635582,2.912695532463087e-6,9641,Yes,0.02808129762847662
MDA,rice,K2O,I,2,0.009,30.70000034570694,0.5526000062227249,5.769016388741026e-5,9641,Yes,0.5561908700385223
MCO,rice,K2O,H,1,0.009,0,0,0,NA,No,0
MCO,rice,K2O,I,2,0.009,0,0,0,NA,No,0
MNG,rice,K2O,H,1,0.009,0,0,0,430.24,Yes,0
MNG,rice,K2O,I,2,0.009,0,0,0,430.24,Yes,0
MNE,rice,K2O,H,1,0.009,0,0,0,556.56,Yes,0
MNE,rice,K2O,I,2,0.009,0,0,0,556.56,Yes,0
MSR,rice,K2O,H,1,0.009,0,0,0,NA,No,0
MSR,rice,K2O,I,2,0.009,0,0,0,NA,No,0
MOZ,rice,K2O,H,1,0.009,0,0,0,2236.2,Yes,0
MOZ,rice,K2O,I,2,0.009,28984.20006183535,521.7156011130362,0.026046670638392985,2236.2,Yes,58.24556488157439
MMR,rice,K2O,H,1,0.009,2803285.498797834,25229.569489180503,0.19086404274104196,78522.63,Yes,14987.146608459025
MMR,rice,K2O,I,2,0.009,633628.7001739368,11405.316603130861,0.08628228224618002,78522.63,Yes,6775.111724372363
"NAM",rice,K2O,H,1,0.009,0,0,0,467.3,Yes,0
"NAM",rice,K2O,I,2,0.009,0,0,0,467.3,Yes,0
NRU,rice,K2O,H,1,0.009,0,0,0,0,Yes,0
NRU,rice,K2O,I,2,0.009,0,0,0,0,Yes,0
NPL,rice,K2O,H,1,0.009,732848.9988824129,6595.640989941716,0.19118543814637287,6577,Yes,1257.4266266886943
NPL,rice,K2O,I,2,0.009,402159.19923718274,7238.8655862692885,0.2098303547606863,6577,Yes,1380.0542432610337
NCL,rice,K2O,H,1,0.009,0,0,0,528,Yes,0
NCL,rice,K2O,I,2,0.009,0,0,0,528,Yes,0
NIC,rice,K2O,H,1,0.009,8548.299993127584,76.93469993814826,0.004591946045734738,28705.33,Yes,131.81332658501074
NIC,rice,K2O,I,2,0.009,57788.79974593222,1040.1983954267798,0.062085572732456504,28705.33,Yes,1782.1868535241658
NER,rice,K2O,H,1,0.009,3349.300000309944,30.143700002789494,0.0029792101424155233,159.68,Yes,0.4757202755409108
NER,rice,K2O,I,2,0.009,37.400000266730785,0.673200004801154,6.653477449656741e-5,159.68,Yes,0.010624272791611884
NGA,rice,K2O,H,1,0.009,226.09999541193247,2.034899958707392,3.7805757241534114e-5,133099.95,Yes,5.031944398560329
NGA,rice,K2O,I,2,0.009,14156.60002001375,254.81880036024748,0.0047341972099296335,133099.95,Yes,630.1214119317738
NIU,rice,K2O,H,1,0.009,0,0,0,NA,No,0
NIU,rice,K2O,I,2,0.009,0,0,0,NA,No,0
NFK,rice,K2O,H,1,0.009,0,0,0,NA,No,0
NFK,rice,K2O,I,2,0.009,0,0,0,NA,No,0
PRK,rice,K2O,H,1,0.009,67817.20000773668,610.3548000696301,0.006156523942186521,NA,No,610.3548000696301
PRK,rice,K2O,I,2,0.009,387270.5990267545,6970.87078248158,0.07031374679996026,NA,No,6970.87078248158
MNP,rice,K2O,H,1,0.009,0,0,0,NA,No,0
MNP,rice,K2O,I,2,0.009,0,0,0,NA,No,0
NOR,rice,K2O,H,1,0.009,0,0,0,40144,Yes,0
NOR,rice,K2O,I,2,0.009,0,0,0,40144,Yes,0
OMN,rice,K2O,H,1,0.009,0,0,0,10812.42,Yes,0
OMN,rice,K2O,I,2,0.009,0,0,0,10812.42,Yes,0
PLW,rice,K2O,H,1,0.009,0,0,0,NA,No,0
PLW,rice,K2O,I,2,0.009,0,0,0,NA,No,0
PSE,rice,K2O,H,1,0.009,0,0,0,NA,No,0
PSE,rice,K2O,I,2,0.009,0,0,0,NA,No,0
PAN,rice,K2O,H,1,0.009,80326.19991152734,722.935799203746,0.145492820255887,9279.28,Yes,1350.0686171440473
PAN,rice,K2O,I,2,0.009,16984.10006838292,305.7138012308925,0.06152574430706064,9279.28,Yes,570.9146086336217
PNG,rice,K2O,H,1,0.009,0,0,0,8463.43,Yes,0
PNG,rice,K2O,I,2,0.009,0,0,0,8463.43,Yes,0
PRY,rice,K2O,H,1,0.009,600,5.3999999999999995,1.0318342534779615e-4,195528.78,Yes,20.175329274475658
PRY,rice,K2O,I,2,0.009,62691.299725309014,1128.4433950555622,0.021562343483875784,195528.78,Yes,4216.058715343182
PER,rice,K2O,H,1,0.009,58.099998474121094,0.5228999862670898,7.642907816862532e-6,109112.5,Yes,0.8339367791674129
