iso3c,nutrient,split_rest_names,rate
LVA,N,pige,14.5
LVA,N,rcof,79.88
LVA,N,spis,104.2
LVA,N,teas,661
LVA,N,tnut,110
LVA,N,toba,16.625
LVA,P2O5,acof,41.216
LVA,P2O5,bean,60.6
LVA,P2O5,chic,60
LVA,P2O5,coco,42.5
LVA,P2O5,cowp,0.6
LVA,P2O5,fodd,27.6
LVA,P2O5,lent,52.5
LVA,P2O5,opul,27.571428571428573
LVA,P2O5,othr,42
LVA,P2O5,pige,10.8
LVA,P2O5,rcof,41.216
LVA,P2O5,spis,62.5
LVA,P2O5,teas,360
LVA,P2O5,tnut,45
LVA,P2O5,toba,35.06666666666667
LVA,K2O,acof,50.10434782608696
LVA,K2O,bean,45.5
LVA,K2O,chic,0
LVA,K2O,coco,50.714285714285715
LVA,K2O,cowp,49.62
LVA,K2O,fodd,66.8
LVA,K2O,lent,30
LVA,K2O,opul,30.714285714285715
LVA,K2O,othr,47
LVA,K2O,pige,0.4
LVA,K2O,rcof,50.10434782608696
LVA,K2O,spis,62.5
LVA,K2O,teas,277
LVA,K2O,tnut,95
LVA,K2O,toba,98.5
LBN,N,acof,70.71428571428571
LBN,N,bean,125
LBN,N,chic,0
LBN,N,coco,100
LBN,N,cowp,0.5
LBN,N,fodd,153.43333333333334
LBN,N,lent,35.7
LBN,N,opul,28.1
LBN,N,othr,34.733333333333334
LBN,N,pige,14.5
LBN,N,rcof,70.71428571428571
LBN,N,spis,109
LBN,N,teas,113.6
LBN,N,tnut,106.25
LBN,N,toba,75
LBN,P2O5,acof,56.42857142857143
LBN,P2O5,bean,33
LBN,P2O5,chic,60
LBN,P2O5,coco,55
LBN,P2O5,cowp,0.6
LBN,P2O5,fodd,185.06666666666666
LBN,P2O5,lent,71.4
LBN,P2O5,opul,84.15
LBN,P2O5,othr,20.22222222222222
LBN,P2O5,pige,10.8
LBN,P2O5,rcof,56.42857142857143
LBN,P2O5,spis,86.4
LBN,P2O5,teas,24.25
LBN,P2O5,tnut,9.7
LBN,P2O5,toba,50
LBN,K2O,acof,51.42857142857143
LBN,K2O,bean,90
LBN,K2O,chic,0
LBN,K2O,coco,57.5
LBN,K2O,cowp,54.766666666666666
LBN,K2O,fodd,70.2
LBN,K2O,lent,57.1
LBN,K2O,opul,39.1
LBN,K2O,othr,26.066666666666666
LBN,K2O,pige,0.4
LBN,K2O,rcof,51.42857142857143
LBN,K2O,spis,82.8
LBN,K2O,teas,39.45
LBN,K2O,tnut,51.4
LBN,K2O,toba,100
LSO,N,acof,32.28
LSO,N,bean,14.7
LSO,N,chic,75
LSO,N,coco,79.28571428571429
LSO,N,cowp,0.5
LSO,N,fodd,13.6
LSO,N,lent,35.7
LSO,N,opul,10.366666666666667
LSO,N,othr,34.733333333333334
LSO,N,pige,14.5
LSO,N,rcof,32.28
LSO,N,spis,249.9
LSO,N,teas,35
LSO,N,tnut,71.4
LSO,N,toba,31.166666666666668
LSO,P2O5,acof,14.28
LSO,P2O5,bean,20.7
LSO,P2O5,chic,10
LSO,P2O5,coco,42.5
LSO,P2O5,cowp,0.6
LSO,P2O5,fodd,52.2
LSO,P2O5,lent,71.4
LSO,P2O5,opul,14.266666666666666
LSO,P2O5,othr,20.22222222222222
LSO,P2O5,pige,10.8
LSO,P2O5,rcof,14.28
LSO,P2O5,spis,53.6
LSO,P2O5,teas,15
LSO,P2O5,tnut,35.7
LSO,P2O5,toba,40.833333333333336
LSO,K2O,acof,17.5
LSO,K2O,bean,6.4
LSO,K2O,chic,0
LSO,K2O,coco,50.714285714285715
LSO,K2O,cowp,13.899999999999999
LSO,K2O,fodd,21.4
LSO,K2O,lent,57.1
LSO,K2O,opul,10
LSO,K2O,othr,26.066666666666666
LSO,K2O,pige,0.4
LSO,K2O,rcof,17.5
LSO,K2O,spis,57.1
LSO,K2O,teas,15
LSO,K2O,tnut,57.1
LSO,K2O,toba,36.333333333333336
LBR,N,acof,30
LBR,N,bean,14.7
LBR,N,chic,75
LBR,N,coco,79.28571428571429
LBR,N,cowp,0.5
LBR,N,fodd,13.6
LBR,N,lent,35.7
LBR,N,opul,10.366666666666667
LBR,N,othr,34.733333333333334
LBR,N,pige,14.5
LBR,N,rcof,30
LBR,N,spis,249.9
LBR,N,teas,35
LBR,N,tnut,71.4
LBR,N,toba,30
LBR,P2O5,acof,20
LBR,P2O5,bean,20.7
LBR,P2O5,chic,10
LBR,P2O5,coco,42.5
LBR,P2O5,cowp,0.6
LBR,P2O5,fodd,52.2
LBR,P2O5,lent,71.4
LBR,P2O5,opul,14.266666666666666
LBR,P2O5,othr,20.22222222222222
LBR,P2O5,pige,10.8
LBR,P2O5,rcof,20
LBR,P2O5,spis,53.6
LBR,P2O5,teas,15
LBR,P2O5,tnut,35.7
LBR,P2O5,toba,10
LBR,K2O,acof,10
LBR,K2O,bean,6.4
LBR,K2O,chic,0
LBR,K2O,coco,50.714285714285715
LBR,K2O,cowp,11.666666666666666
LBR,K2O,fodd,21.4
LBR,K2O,lent,57.1
LBR,K2O,opul,10
LBR,K2O,othr,26.066666666666666
LBR,K2O,pige,0.4
LBR,K2O,rcof,10
LBR,K2O,spis,57.1
LBR,K2O,teas,15
LBR,K2O,tnut,57.1
LBR,K2O,toba,15
LBY,N,acof,32.28
LBY,N,bean,35.7
LBY,N,chic,75
LBY,N,coco,79.28571428571429
LBY,N,cowp,0.5
LBY,N,fodd,35.7
LBY,N,lent,35.7
LBY,N,opul,8
LBY,N,othr,34.733333333333334
LBY,N,pige,14.5
LBY,N,rcof,32.28
LBY,N,spis,249.9
LBY,N,teas,35
LBY,N,tnut,71.4
LBY,N,toba,31.166666666666668
LBY,P2O5,acof,14.28
LBY,P2O5,bean,71.4
LBY,P2O5,chic,10
LBY,P2O5,coco,42.5
LBY,P2O5,cowp,0.6
LBY,P2O5,fodd,45.2
LBY,P2O5,lent,71.4
LBY,P2O5,opul,35
LBY,P2O5,othr,20.22222222222222
LBY,P2O5,pige,10.8
LBY,P2O5,rcof,14.28
LBY,P2O5,spis,53.6
LBY,P2O5,teas,15
LBY,P2O5,tnut,35.7
LBY,P2O5,toba,40.833333333333336
LBY,K2O,acof,17.5
LBY,K2O,bean,57.1
LBY,K2O,chic,0
LBY,K2O,coco,50.714285714285715
LBY,K2O,cowp,39.233333333333334
LBY,K2O,fodd,0
LBY,K2O,lent,57.1
LBY,K2O,opul,7
LBY,K2O,othr,26.066666666666666
LBY,K2O,pige,0.4
LBY,K2O,rcof,17.5
LBY,K2O,spis,57.1
LBY,K2O,teas,15
LBY,K2O,tnut,57.1
LBY,K2O,toba,36.333333333333336
LIE,N,acof,79.88
LIE,N,bean,45.5
LIE,N,chic,0
LIE,N,coco,79.28571428571429
LIE,N,cowp,0.5
LIE,N,fodd,54.916666666666664
LIE,N,lent,45
LIE,N,opul,40
LIE,N,othr,128
LIE,N,pige,14.5
LIE,N,rcof,79.88
LIE,N,spis,104.2
LIE,N,teas,661
LIE,N,tnut,110
LIE,N,toba,16.625
LIE,P2O5,acof,41.216
LIE,P2O5,bean,60.6
LIE,P2O5,chic,60
LIE,P2O5,coco,42.5
LIE,P2O5,cowp,0.6
LIE,P2O5,fodd,27.416666666666668
LIE,P2O5,lent,52.5
LIE,P2O5,opul,47.833333333333336
LIE,P2O5,othr,42
LIE,P2O5,pige,10.8
LIE,P2O5,rcof,41.216
LIE,P2O5,spis,62.5
LIE,P2O5,teas,360
LIE,P2O5,tnut,45
LIE,P2O5,toba,35.06666666666667
LIE,K2O,acof,50.10434782608696
LIE,K2O,bean,45.5
LIE,K2O,chic,0
LIE,K2O,coco,50.714285714285715
LIE,K2O,cowp,61.125
LIE,K2O,fodd,48.75
LIE,K2O,lent,30
LIE,K2O,opul,73.5
LIE,K2O,othr,47
LIE,K2O,pige,0.4
LIE,K2O,rcof,50.10434782608696
LIE,K2O,spis,62.5
LIE,K2O,teas,277
LIE,K2O,tnut,95
LIE,K2O,toba,98.5
LTU,N,acof,79.88
LTU,N,bean,45.5
LTU,N,chic,0
LTU,N,coco,79.28571428571429
LTU,N,cowp,0.5
LTU,N,fodd,21
LTU,N,lent,45
LTU,N,opul,0
LTU,N,othr,128
LTU,N,pige,14.5
LTU,N,rcof,79.88
LTU,N,spis,104.2
LTU,N,teas,661
LTU,N,tnut,110
LTU,N,toba,16.625
LTU,P2O5,acof,41.216
LTU,P2O5,bean,60.6
LTU,P2O5,chic,60
LTU,P2O5,coco,42.5
LTU,P2O5,cowp,0.6
LTU,P2O5,fodd,6
LTU,P2O5,lent,52.5
LTU,P2O5,opul,12
LTU,P2O5,othr,42
LTU,P2O5,pige,10.8
LTU,P2O5,rcof,41.216
LTU,P2O5,spis,62.5
LTU,P2O5,teas,360
LTU,P2O5,tnut,45
LTU,P2O5,toba,35.06666666666667
LTU,K2O,acof,50.10434782608696
LTU,K2O,bean,45.5
LTU,K2O,chic,0
LTU,K2O,coco,50.714285714285715
LTU,K2O,cowp,49.62
LTU,K2O,fodd,16
LTU,K2O,lent,30
LTU,K2O,opul,17
LTU,K2O,othr,47
LTU,K2O,pige,0.4
LTU,K2O,rcof,50.10434782608696
LTU,K2O,spis,62.5
LTU,K2O,teas,277
LTU,K2O,tnut,95
LTU,K2O,toba,98.5
LUX,N,acof,79.88
LUX,N,bean,45.5
LUX,N,chic,0
LUX,N,coco,79.28571428571429
LUX,N,cowp,0.5
LUX,N,fodd,54.916666666666664
LUX,N,lent,45
LUX,N,opul,40
LUX,N,othr,128
LUX,N,pige,14.5
LUX,N,rcof,79.88
LUX,N,spis,104.2
LUX,N,teas,661
LUX,N,tnut,110
LUX,N,toba,16.625
LUX,P2O5,acof,41.216
LUX,P2O5,bean,60.6
LUX,P2O5,chic,60
LUX,P2O5,coco,42.5
LUX,P2O5,cowp,0.6
LUX,P2O5,fodd,27.416666666666668
LUX,P2O5,lent,52.5
LUX,P2O5,opul,47.833333333333336
LUX,P2O5,othr,42
LUX,P2O5,pige,10.8
LUX,P2O5,rcof,41.216
LUX,P2O5,spis,62.5
LUX,P2O5,teas,360
LUX,P2O5,tnut,45
LUX,P2O5,toba,35.06666666666667
LUX,K2O,acof,50.10434782608696
LUX,K2O,bean,45.5
LUX,K2O,chic,0
LUX,K2O,coco,50.714285714285715
LUX,K2O,cowp,61.125
LUX,K2O,fodd,48.75
LUX,K2O,lent,30
LUX,K2O,opul,73.5
LUX,K2O,othr,47
LUX,K2O,pige,0.4
LUX,K2O,rcof,50.10434782608696
LUX,K2O,spis,62.5
LUX,K2O,teas,277
LUX,K2O,tnut,95
LUX,K2O,toba,98.5
MAC,N,acof,70.71428571428571
MAC,N,bean,137.5
MAC,N,chic,0
MAC,N,coco,100
MAC,N,cowp,0.5
MAC,N,fodd,104.53999999999999
MAC,N,lent,45
MAC,N,opul,41.666666666666664
MAC,N,othr,60
MAC,N,pige,14.5
MAC,N,rcof,70.71428571428571
MAC,N,spis,190
MAC,N,teas,350.3333333333333
MAC,N,tnut,106.25
MAC,N,toba,190
MAC,P2O5,acof,56.42857142857143
MAC,P2O5,bean,91.5
MAC,P2O5,chic,60
MAC,P2O5,coco,55
MAC,P2O5,cowp,0.6
MAC,P2O5,fodd,115.78
MAC,P2O5,lent,52.5
MAC,P2O5,opul,90
MAC,P2O5,othr,45
MAC,P2O5,pige,10.8
MAC,P2O5,rcof,56.42857142857143
MAC,P2O5,spis,112
MAC,P2O5,teas,166.66666666666666
MAC,P2O5,tnut,9.7
MAC,P2O5,toba,303
MAC,K2O,acof,51.42857142857143
MAC,K2O,bean,120
MAC,K2O,chic,0
MAC,K2O,coco,57.5
MAC,K2O,cowp,126.8
MAC,K2O,fodd,42.34
MAC,K2O,lent,30
MAC,K2O,opul,63.333333333333336
MAC,K2O,othr,40
MAC,K2O,pige,0.4
MAC,K2O,rcof,51.42857142857143
MAC,K2O,spis,149
MAC,K2O,teas,137.33333333333334
MAC,K2O,tnut,51.4
MAC,K2O,toba,238.5
MKD,N,acof,79.88
MKD,N,bean,45.5
MKD,N,chic,0
MKD,N,coco,79.28571428571429
MKD,N,cowp,0.5
MKD,N,fodd,44.94
MKD,N,lent,45
MKD,N,opul,32.43
MKD,N,othr,128
MKD,N,pige,14.5
MKD,N,rcof,79.88
MKD,N,spis,104.2
MKD,N,teas,661
MKD,N,tnut,110
MKD,N,toba,15.2
MKD,P2O5,acof,41.216
MKD,P2O5,bean,60.6
MKD,P2O5,chic,60
MKD,P2O5,coco,42.5
MKD,P2O5,cowp,0.6
MKD,P2O5,fodd,24.36
MKD,P2O5,lent,52.5
MKD,P2O5,opul,27.45
MKD,P2O5,othr,42
MKD,P2O5,pige,10.8
MKD,P2O5,rcof,41.216
MKD,P2O5,spis,62.5
MKD,P2O5,teas,360
MKD,P2O5,tnut,45
MKD,P2O5,toba,35.75
MKD,K2O,acof,50.10434782608696
MKD,K2O,bean,45.5
MKD,K2O,chic,0
MKD,K2O,coco,50.714285714285715
MKD,K2O,cowp,35.59375
MKD,K2O,fodd,35.74375
MKD,K2O,lent,30
MKD,K2O,opul,19.85
MKD,K2O,othr,47
MKD,K2O,pige,0.4
MKD,K2O,rcof,50.10434782608696
MKD,K2O,spis,62.5
MKD,K2O,teas,277
MKD,K2O,tnut,95
MKD,K2O,toba,76.9
MDG,N,acof,32.85
MDG,N,bean,14.7
MDG,N,chic,75
MDG,N,coco,79.28571428571429
MDG,N,cowp,0.5
MDG,N,fodd,13.6
MDG,N,lent,35.7
MDG,N,opul,10.366666666666667
MDG,N,othr,34.733333333333334
MDG,N,pige,14.5
MDG,N,rcof,32.85
MDG,N,spis,249.9
MDG,N,teas,35
MDG,N,tnut,71.4
MDG,N,toba,32
MDG,P2O5,acof,12.85
MDG,P2O5,bean,20.7
MDG,P2O5,chic,10
MDG,P2O5,coco,42.5
MDG,P2O5,cowp,0.6
MDG,P2O5,fodd,52.2
MDG,P2O5,lent,71.4
MDG,P2O5,opul,14.266666666666666
MDG,P2O5,othr,20.22222222222222
MDG,P2O5,pige,10.8
MDG,P2O5,rcof,12.85
MDG,P2O5,spis,53.6
MDG,P2O5,teas,15
MDG,P2O5,tnut,35.7
MDG,P2O5,toba,32
MDG,K2O,acof,20
MDG,K2O,bean,6.4
MDG,K2O,chic,0
MDG,K2O,coco,50.714285714285715
MDG,K2O,cowp,25.928571428571427
MDG,K2O,fodd,21.4
MDG,K2O,lent,57.1
MDG,K2O,opul,10
MDG,K2O,othr,26.066666666666666
MDG,K2O,pige,0.4
MDG,K2O,rcof,20
MDG,K2O,spis,57.1
MDG,K2O,teas,15
MDG,K2O,tnut,57.1
MDG,K2O,toba,23
MWI,N,acof,60
MWI,N,bean,14.7
MWI,N,chic,75
MWI,N,coco,79.28571428571429
MWI,N,cowp,0.5
MWI,N,fodd,13.6
MWI,N,lent,35.7
MWI,N,opul,10.366666666666667
MWI,N,othr,34.733333333333334
MWI,N,pige,14.5
MWI,N,rcof,60
MWI,N,spis,249.9
MWI,N,teas,35
MWI,N,tnut,71.4
MWI,N,toba,30
MWI,P2O5,acof,20
MWI,P2O5,bean,20.7
MWI,P2O5,chic,10
MWI,P2O5,coco,42.5
MWI,P2O5,cowp,0.6
MWI,P2O5,fodd,52.2
MWI,P2O5,lent,71.4
MWI,P2O5,opul,14.266666666666666
MWI,P2O5,othr,20.22222222222222
MWI,P2O5,pige,10.8
MWI,P2O5,rcof,20
MWI,P2O5,spis,53.6
MWI,P2O5,teas,15
MWI,P2O5,tnut,35.7
MWI,P2O5,toba,10
MWI,K2O,acof,10
MWI,K2O,bean,6.4
MWI,K2O,chic,0
MWI,K2O,coco,50.714285714285715
MWI,K2O,cowp,25.928571428571427
MWI,K2O,fodd,21.4
MWI,K2O,lent,57.1
MWI,K2O,opul,10
MWI,K2O,othr,26.066666666666666
MWI,K2O,pige,0.4
MWI,K2O,rcof,10
MWI,K2O,spis,57.1
MWI,K2O,teas,15
MWI,K2O,tnut,57.1
MWI,K2O,toba,15
MYS,N,acof,95
MYS,N,bean,137.5
MYS,N,chic,0
MYS,N,coco,125
MYS,N,cowp,0.5
MYS,N,fodd,25
MYS,N,lent,35.7
MYS,N,opul,31.03333333333333
MYS,N,othr,35
MYS,N,pige,14.5
MYS,N,rcof,95
MYS,N,spis,125
MYS,N,teas,105
MYS,N,tnut,106.25
MYS,N,toba,80
MYS,P2O5,acof,55
MYS,P2O5,bean,91.5
MYS,P2O5,chic,60
MYS,P2O5,coco,65
MYS,P2O5,cowp,0.6
MYS,P2O5,fodd,15
MYS,P2O5,lent,71.4
MYS,P2O5,opul,73.38333333333334
MYS,P2O5,othr,18
MYS,P2O5,pige,10.8
MYS,P2O5,rcof,55
MYS,P2O5,spis,55
MYS,P2O5,teas,45
MYS,P2O5,tnut,9.7
MYS,P2O5,toba,40
MYS,K2O,acof,85
MYS,K2O,bean,120
MYS,K2O,chic,0
MYS,K2O,coco,60
MYS,K2O,cowp,45.5
MYS,K2O,fodd,0
MYS,K2O,lent,57.1
MYS,K2O,opul,53.64
MYS,K2O,othr,10
MYS,K2O,pige,0.4
MYS,K2O,rcof,85
MYS,K2O,spis,95
MYS,K2O,teas,75
MYS,K2O,tnut,51.4
MYS,K2O,toba,75
MDV,N,acof,70.71428571428571
MDV,N,bean,137.5
MDV,N,chic,0
MDV,N,coco,100
MDV,N,cowp,0.5
MDV,N,fodd,37.4
MDV,N,lent,35.7
MDV,N,opul,5
MDV,N,othr,12.6
MDV,N,pige,14.5
MDV,N,rcof,70.71428571428571
MDV,N,spis,109
MDV,N,teas,210.6
MDV,N,tnut,106.25
MDV,N,toba,44.8
MDV,P2O5,acof,56.42857142857143
MDV,P2O5,bean,91.5
MDV,P2O5,chic,60
MDV,P2O5,coco,55
MDV,P2O5,cowp,0.6
MDV,P2O5,fodd,8.7
MDV,P2O5,lent,71.4
MDV,P2O5,opul,2
MDV,P2O5,othr,12
MDV,P2O5,pige,10.8
MDV,P2O5,rcof,56.42857142857143
MDV,P2O5,spis,86.4
MDV,P2O5,teas,36.5
MDV,P2O5,tnut,9.7
MDV,P2O5,toba,74.6
MDV,K2O,acof,51.42857142857143
MDV,K2O,bean,120
MDV,K2O,chic,0
MDV,K2O,coco,57.5
MDV,K2O,cowp,42.3
MDV,K2O,fodd,1.1
MDV,K2O,lent,57.1
MDV,K2O,opul,53.64
MDV,K2O,othr,12.6
MDV,K2O,pige,0.4
MDV,K2O,rcof,51.42857142857143
MDV,K2O,spis,82.8
MDV,K2O,teas,122.8
MDV,K2O,tnut,51.4
MDV,K2O,toba,74.6
MLI,N,acof,30
MLI,N,bean,14.7
MLI,N,chic,75
MLI,N,coco,79.28571428571429
MLI,N,cowp,0.5
MLI,N,fodd,13.6
MLI,N,lent,35.7
MLI,N,opul,10.366666666666667
MLI,N,othr,34.733333333333334
MLI,N,pige,14.5
MLI,N,rcof,30
MLI,N,spis,249.9
MLI,N,teas,35
MLI,N,tnut,71.4
MLI,N,toba,30
MLI,P2O5,acof,20
MLI,P2O5,bean,20.7
MLI,P2O5,chic,10
MLI,P2O5,coco,42.5
MLI,P2O5,cowp,0.6
MLI,P2O5,fodd,52.2
MLI,P2O5,lent,71.4
MLI,P2O5,opul,14.266666666666666
MLI,P2O5,othr,20.22222222222222
MLI,P2O5,pige,10.8
MLI,P2O5,rcof,20
MLI,P2O5,spis,53.6
MLI,P2O5,teas,15
MLI,P2O5,tnut,35.7
MLI,P2O5,toba,10
MLI,K2O,acof,10
MLI,K2O,bean,6.4
MLI,K2O,chic,0
MLI,K2O,coco,50.714285714285715
MLI,K2O,cowp,11.666666666666666
MLI,K2O,fodd,21.4
MLI,K2O,lent,57.1
MLI,K2O,opul,10
MLI,K2O,othr,26.066666666666666
MLI,K2O,pige,0.4
MLI,K2O,rcof,10
MLI,K2O,spis,57.1
MLI,K2O,teas,15
MLI,K2O,tnut,57.1
MLI,K2O,toba,15
MLT,N,acof,79.88
MLT,N,bean,45.5
MLT,N,chic,0
MLT,N,coco,79.28571428571429
MLT,N,cowp,0.5
MLT,N,fodd,44.94
MLT,N,lent,45
MLT,N,opul,32.43
MLT,N,othr,128
MLT,N,pige,14.5
MLT,N,rcof,79.88
MLT,N,spis,104.2
MLT,N,teas,661
MLT,N,tnut,110
MLT,N,toba,15.2
MLT,P2O5,acof,41.216
MLT,P2O5,bean,60.6
MLT,P2O5,chic,60
MLT,P2O5,coco,42.5
MLT,P2O5,cowp,0.6
MLT,P2O5,fodd,24.36
MLT,P2O5,lent,52.5
MLT,P2O5,opul,27.45
MLT,P2O5,othr,42
MLT,P2O5,pige,10.8
MLT,P2O5,rcof,41.216
MLT,P2O5,spis,62.5
MLT,P2O5,teas,360
MLT,P2O5,tnut,45
MLT,P2O5,toba,35.75
MLT,K2O,acof,50.10434782608696
MLT,K2O,bean,45.5
MLT,K2O,chic,0
MLT,K2O,coco,50.714285714285715
MLT,K2O,cowp,35.59375
MLT,K2O,fodd,35.74375
MLT,K2O,lent,30
MLT,K2O,opul,19.85
MLT,K2O,othr,47
MLT,K2O,pige,0.4
MLT,K2O,rcof,50.10434782608696
MLT,K2O,spis,62.5
MLT,K2O,teas,277
MLT,K2O,tnut,95
MLT,K2O,toba,76.9
MHL,N,acof,79.88
MHL,N,bean,52.223076923076924
MHL,N,chic,75
MHL,N,coco,70
MHL,N,cowp,0.5
MHL,N,fodd,0
MHL,N,lent,0
MHL,N,opul,30.85
MHL,N,othr,0
MHL,N,pige,14.5
MHL,N,rcof,79.88
MHL,N,spis,125.7
MHL,N,teas,103.29230769230769
MHL,N,tnut,81.95
MHL,N,toba,62.86774193548387
MHL,P2O5,acof,41.216
MHL,P2O5,bean,52.36923076923077
MHL,P2O5,chic,10
MHL,P2O5,coco,60
MHL,P2O5,cowp,0.6
MHL,P2O5,fodd,45
MHL,P2O5,lent,45
MHL,P2O5,opul,50.689473684210526
MHL,P2O5,othr,0
MHL,P2O5,pige,10.8
MHL,P2O5,rcof,41.216
MHL,P2O5,spis,76.51428571428572
MHL,P2O5,teas,38.07692307692308
MHL,P2O5,tnut,27.55
MHL,P2O5,toba,45.854838709677416
MHL,K2O,acof,50.10434782608696
MHL,K2O,bean,51.22727272727273
MHL,K2O,chic,0
MHL,K2O,coco,120
MHL,K2O,cowp,36
MHL,K2O,fodd,24
MHL,K2O,lent,0
MHL,K2O,opul,45.013333333333335
MHL,K2O,othr,0
MHL,K2O,pige,0.4
MHL,K2O,rcof,50.10434782608696
MHL,K2O,spis,73.01428571428572
MHL,K2O,teas,44.746153846153845
MHL,K2O,tnut,29.95
MHL,K2O,toba,49.77142857142857
MTQ,N,acof,80
MTQ,N,bean,80
MTQ,N,chic,75
MTQ,N,coco,60
MTQ,N,cowp,0.5
MTQ,N,fodd,30
MTQ,N,lent,90
MTQ,N,opul,40
MTQ,N,othr,34.733333333333334
MTQ,N,pige,14.5
MTQ,N,rcof,80
MTQ,N,spis,85
MTQ,N,teas,103.29230769230769
MTQ,N,tnut,100
MTQ,N,toba,80
MTQ,P2O5,acof,40
MTQ,P2O5,bean,60
MTQ,P2O5,chic,10
MTQ,P2O5,coco,40
MTQ,P2O5,cowp,0.6
MTQ,P2O5,fodd,60
MTQ,P2O5,lent,60
MTQ,P2O5,opul,80
MTQ,P2O5,othr,20.22222222222222
MTQ,P2O5,pige,10.8
MTQ,P2O5,rcof,40
MTQ,P2O5,spis,50
MTQ,P2O5,teas,38.07692307692308
MTQ,P2O5,tnut,90
MTQ,P2O5,toba,60
MTQ,K2O,acof,60
MTQ,K2O,bean,60
MTQ,K2O,chic,0
MTQ,K2O,coco,40
MTQ,K2O,cowp,56.666666666666664
MTQ,K2O,fodd,33.3
MTQ,K2O,lent,60
MTQ,K2O,opul,60
MTQ,K2O,othr,26.066666666666666
MTQ,K2O,pige,0.4
MTQ,K2O,rcof,60
MTQ,K2O,spis,40
MTQ,K2O,teas,44.746153846153845
MTQ,K2O,tnut,90
MTQ,K2O,toba,60
MRT,N,acof,30
MRT,N,bean,14.7
MRT,N,chic,75
MRT,N,coco,79.28571428571429
MRT,N,cowp,0.5
MRT,N,fodd,13.6
MRT,N,lent,35.7
MRT,N,opul,10.366666666666667
MRT,N,othr,34.733333333333334
MRT,N,pige,14.5
MRT,N,rcof,30
MRT,N,spis,249.9
MRT,N,teas,35
MRT,N,tnut,71.4
MRT,N,toba,30
MRT,P2O5,acof,20
MRT,P2O5,bean,20.7
MRT,P2O5,chic,10
MRT,P2O5,coco,42.5
MRT,P2O5,cowp,0.6
MRT,P2O5,fodd,52.2
MRT,P2O5,lent,71.4
MRT,P2O5,opul,14.266666666666666
MRT,P2O5,othr,20.22222222222222
MRT,P2O5,pige,10.8
MRT,P2O5,rcof,20
MRT,P2O5,spis,53.6
MRT,P2O5,teas,15
MRT,P2O5,tnut,35.7
MRT,P2O5,toba,10
MRT,K2O,acof,10
MRT,K2O,bean,6.4
MRT,K2O,chic,0
MRT,K2O,coco,50.714285714285715
MRT,K2O,cowp,11.666666666666666
MRT,K2O,fodd,21.4
MRT,K2O,lent,57.1
MRT,K2O,opul,10
MRT,K2O,othr,26.066666666666666
MRT,K2O,pige,0.4
MRT,K2O,rcof,10
MRT,K2O,spis,57.1
MRT,K2O,teas,15
MRT,K2O,tnut,57.1
MRT,K2O,toba,15
MUS,N,acof,32.85
MUS,N,bean,14.7
MUS,N,chic,75
MUS,N,coco,79.28571428571429
MUS,N,cowp,0.5
MUS,N,fodd,13.6
MUS,N,lent,35.7
MUS,N,opul,10.366666666666667
MUS,N,othr,34.733333333333334
MUS,N,pige,14.5
MUS,N,rcof,32.85
MUS,N,spis,249.9
MUS,N,teas,35
MUS,N,tnut,71.4
MUS,N,toba,31.4
MUS,P2O5,acof,12.85
MUS,P2O5,bean,20.7
MUS,P2O5,chic,10
MUS,P2O5,coco,42.5
MUS,P2O5,cowp,0.6
MUS,P2O5,fodd,52.2
MUS,P2O5,lent,71.4
MUS,P2O5,opul,14.266666666666666
MUS,P2O5,othr,20.22222222222222
MUS,P2O5,pige,10.8
MUS,P2O5,rcof,12.85
MUS,P2O5,spis,53.6
MUS,P2O5,teas,15
MUS,P2O5,tnut,35.7
MUS,P2O5,toba,47
MUS,K2O,acof,20
MUS,K2O,bean,6.4
MUS,K2O,chic,0
MUS,K2O,coco,50.714285714285715
MUS,K2O,cowp,25.928571428571427
MUS,K2O,fodd,21.4
MUS,K2O,lent,57.1
MUS,K2O,opul,10
MUS,K2O,othr,26.066666666666666
MUS,K2O,pige,0.4
MUS,K2O,rcof,20
MUS,K2O,spis,57.1
MUS,K2O,teas,15
MUS,K2O,tnut,57.1
MUS,K2O,toba,40.6
MYT,N,acof,32.85
MYT,N,bean,14.7
MYT,N,chic,75
MYT,N,coco,79.28571428571429
MYT,N,cowp,0.5
MYT,N,fodd,13.6
MYT,N,lent,35.7
MYT,N,opul,10.366666666666667
MYT,N,othr,34.733333333333334
MYT,N,pige,14.5
MYT,N,rcof,32.85
MYT,N,spis,249.9
MYT,N,teas,35
MYT,N,tnut,71.4
MYT,N,toba,31.4
MYT,P2O5,acof,12.85
MYT,P2O5,bean,20.7
MYT,P2O5,chic,10
MYT,P2O5,coco,42.5
MYT,P2O5,cowp,0.6
MYT,P2O5,fodd,52.2
MYT,P2O5,lent,71.4
MYT,P2O5,opul,14.266666666666666
MYT,P2O5,othr,20.22222222222222
MYT,P2O5,pige,10.8
MYT,P2O5,rcof,12.85
MYT,P2O5,spis,53.6
MYT,P2O5,teas,15
MYT,P2O5,tnut,35.7
MYT,P2O5,toba,47
MYT,K2O,acof,20
MYT,K2O,bean,6.4
MYT,K2O,chic,0
MYT,K2O,coco,50.714285714285715
MYT,K2O,cowp,25.928571428571427
MYT,K2O,fodd,21.4
MYT,K2O,lent,57.1
MYT,K2O,opul,10
MYT,K2O,othr,26.066666666666666
