iso3c,ID_0,Country,fao_country,source,co2_eq_tonnes,number_heads,animal,product,co2eq_tonnes_per_head,gapfilled,Global_Name,Region_Name,Sub_region_Name,Intermediate_Region_Name
CPV,43,Cape Verde,Cabo Verde,manure left on pasture,988.5,12029,sheep,meat and milk,0.08217640701637709,NA,World,Africa,Sub-Saharan Africa,Western Africa
CPV,43,Cape Verde,Cabo Verde,manure management,13674.6,87121,pigs,meat,0.15696100825288967,NA,World,Africa,Sub-Saharan Africa,Western Africa
CPV,43,Cape Verde,Cabo Verde,manure applied to soils,8563.4,87121,pigs,meat,0.09829317845295622,NA,World,Africa,Sub-Saharan Africa,Western Africa
CPV,43,Cape Verde,Cabo Verde,manure left on pasture,0,87121,pigs,meat,0,NA,World,Africa,Sub-Saharan Africa,Western Africa
CYM,45,Cayman Islands,Cayman Islands,manure management,33.8,540,cattle,milk,0.06259259259259259,NA,World,Americas,Latin America and the Caribbean,Caribbean
CYM,45,Cayman Islands,Cayman Islands,manure management,34.8,1585,cattle,meat,0.02195583596214511,NA,World,Americas,Latin America and the Caribbean,Caribbean
CYM,45,Cayman Islands,Cayman Islands,manure management,4.8,5140,chickens,meat,9.33852140077821e-4,NA,World,Americas,Latin America and the Caribbean,Caribbean
CYM,45,Cayman Islands,Cayman Islands,manure management,1.3,1135,chickens,eggs,0.0011453744493392071,NA,World,Americas,Latin America and the Caribbean,Caribbean
CYM,45,Cayman Islands,Cayman Islands,manure management,11.6,2323,goats,meat and milk,0.004993542832544124,NA,World,Americas,Latin America and the Caribbean,Caribbean
CYM,45,Cayman Islands,Cayman Islands,manure applied to soils,130.5,540,cattle,milk,0.24166666666666667,NA,World,Americas,Latin America and the Caribbean,Caribbean
CYM,45,Cayman Islands,Cayman Islands,manure applied to soils,4.4,1585,cattle,meat,0.0027760252365930604,NA,World,Americas,Latin America and the Caribbean,Caribbean
CYM,45,Cayman Islands,Cayman Islands,manure applied to soils,7.5,5140,chickens,meat,0.0014591439688715954,NA,World,Americas,Latin America and the Caribbean,Caribbean
CYM,45,Cayman Islands,Cayman Islands,manure applied to soils,2.5,1135,chickens,eggs,0.0022026431718061676,NA,World,Americas,Latin America and the Caribbean,Caribbean
CYM,45,Cayman Islands,Cayman Islands,manure applied to soils,2.4,2323,goats,meat and milk,0.0010331467929401636,NA,World,Americas,Latin America and the Caribbean,Caribbean
CYM,45,Cayman Islands,Cayman Islands,manure left on pasture,160.89999999999998,540,cattle,milk,0.29796296296296293,NA,World,Americas,Latin America and the Caribbean,Caribbean
CYM,45,Cayman Islands,Cayman Islands,manure left on pasture,742.9,1585,cattle,meat,0.46870662460567825,NA,World,Americas,Latin America and the Caribbean,Caribbean
CYM,45,Cayman Islands,Cayman Islands,manure left on pasture,9.2,5140,chickens,meat,0.00178988326848249,NA,World,Americas,Latin America and the Caribbean,Caribbean
CYM,45,Cayman Islands,Cayman Islands,manure left on pasture,3,1135,chickens,eggs,0.0026431718061674008,NA,World,Americas,Latin America and the Caribbean,Caribbean
CYM,45,Cayman Islands,Cayman Islands,manure left on pasture,239.5,2323,goats,meat and milk,0.10309944037882049,NA,World,Americas,Latin America and the Caribbean,Caribbean
CYM,45,Cayman Islands,Cayman Islands,manure management,151.8,1182,pigs,meat,0.1284263959390863,NA,World,Americas,Latin America and the Caribbean,Caribbean
CYM,45,Cayman Islands,Cayman Islands,manure applied to soils,113.3,1182,pigs,meat,0.09585448392554992,NA,World,Americas,Latin America and the Caribbean,Caribbean
CYM,45,Cayman Islands,Cayman Islands,manure left on pasture,0,1182,pigs,meat,0,NA,World,Americas,Latin America and the Caribbean,Caribbean
CAF,46,Central African Republic,Central African Republic,manure management,9702.6,320837,cattle,milk,0.030241524512447132,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure management,107090.40000000001,4206682,cattle,meat,0.025457213071965034,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure management,3900.6,6642478,chickens,meat,5.872206125485097e-4,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure management,476.3,711600,chickens,eggs,6.69336706014615e-4,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure management,26094.4,6630690,goats,meat and milk,0.003935397371917553,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure management,1844.4,438699,sheep,meat and milk,0.0042042493828342445,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure applied to soils,11557.1,320837,cattle,milk,0.03602171819335052,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure applied to soils,18587,4206682,cattle,meat,0.004418446652254675,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure applied to soils,3165.7999999999997,6642478,chickens,meat,4.765992450407814e-4,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure applied to soils,505.6,711600,chickens,eggs,7.105115233277123e-4,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure applied to soils,13810,6630690,goats,meat and milk,0.0020827395037318892,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure applied to soils,701,438699,sheep,meat and milk,0.001597906537284106,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure left on pasture,196303.40000000002,320837,cattle,milk,0.6118477607009167,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure left on pasture,1907719.8,4206682,cattle,meat,0.45349750706138475,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure left on pasture,22967.4,6642478,chickens,meat,0.0034576554111281966,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure left on pasture,3668.2999999999997,711600,chickens,eggs,0.005155002810567734,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure left on pasture,683596.5,6630690,goats,meat and milk,0.10309583165552906,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure left on pasture,36050.4,438699,sheep,meat and milk,0.08217570589401846,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure management,175218.7,1116316,pigs,meat,0.15696155927174743,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure applied to soils,109725,1116316,pigs,meat,0.0982920606709928,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CAF,46,Central African Republic,Central African Republic,manure left on pasture,0,1116316,pigs,meat,0,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure management,60409.100000000006,1997556,cattle,milk,0.030241505119255732,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure management,616416.5,24213823,cattle,meat,0.025457215079171924,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure management,2814.8,4793349,chickens,meat,5.872303477172224e-4,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure management,763,1139957,chickens,eggs,6.693234920264536e-4,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure management,161553.9,32405445,goats,meat and milk,0.004985393658380559,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure management,149905.2,28529915,sheep,meat and milk,0.00525431639035728,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure applied to soils,71955.6,1997556,cattle,milk,0.03602181866240546,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure applied to soils,106987.79999999999,24213823,cattle,meat,0.004418459654223127,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure applied to soils,2284.5,4793349,chickens,meat,4.7659788594571354e-4,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure applied to soils,810,1139957,chickens,eggs,7.105531173544266e-4,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure applied to soils,67492.2,32405445,goats,meat and milk,0.0020827425761318816,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure applied to soils,45586.799999999996,28529915,sheep,meat and milk,0.0015978596501251404,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure left on pasture,1222200.1,1997556,cattle,milk,0.6118477279235226,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure left on pasture,10980908.600000001,24213823,cattle,meat,0.45349751668705934,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure left on pasture,16573.699999999997,4793349,chickens,meat,0.0034576451662501513,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure left on pasture,5876.5,1139957,chickens,eggs,0.005155019005102824,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure left on pasture,3340866.1,32405445,goats,meat and milk,0.10309582540835345,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure left on pasture,2344464.3000000003,28529915,sheep,meat and milk,0.08217564966457139,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure management,18835.4,120000,pigs,meat,0.15696166666666667,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure applied to soils,11795,120000,pigs,meat,0.09829166666666667,NA,World,Africa,Sub-Saharan Africa,Middle Africa
TCD,47,Chad,Chad,manure left on pasture,0,120000,pigs,meat,0,NA,World,Africa,Sub-Saharan Africa,Middle Africa
CHL,48,Chile,Chile,manure management,39182.4,941434,cattle,milk,0.041619911751646956,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure management,41646.799999999996,1895089,cattle,meat,0.021976171039988092,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure management,68374,94900000,chickens,meat,7.204847207586934e-4,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure management,11924.9,12280000,chickens,eggs,9.710830618892507e-4,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure management,1147.3999999999999,428884,goats,meat and milk,0.0026753154699172732,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure management,4200,2000000,sheep,meat and milk,0.0021,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure applied to soils,227436.9,941434,cattle,milk,0.24158560238954616,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure applied to soils,5272.3,1895089,cattle,meat,0.0027820856962390687,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure applied to soils,138068.09999999998,94900000,chickens,meat,0.001454879873551106,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure applied to soils,26636.5,12280000,chickens,eggs,0.002169096091205212,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure applied to soils,446.6,428884,goats,meat and milk,0.0010413072066106453,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure applied to soils,0,2000000,sheep,meat and milk,0,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure left on pasture,280578.6,941434,cattle,milk,0.2980332131620485,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure left on pasture,888235.4,1895089,cattle,meat,0.4687037917480393,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure left on pasture,170142,94900000,chickens,meat,0.0017928556375131717,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure left on pasture,32824.3,12280000,chickens,eggs,0.0026729885993485346,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure left on pasture,44216.2,428884,goats,meat and milk,0.10309594202628215,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure left on pasture,166011.40000000002,2000000,sheep,meat and milk,0.08300570000000002,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure management,280703.30000000005,2614670,pigs,meat,0.10735706609247057,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure applied to soils,250759.19999999998,2614670,pigs,meat,0.09590472220203697,NA,World,Americas,Latin America and the Caribbean,South America
CHL,48,Chile,Chile,manure left on pasture,0,2614670,pigs,meat,0,NA,World,Americas,Latin America and the Caribbean,South America
CHN,49,China,China,manure management,3784966.9,12656000,cattle,milk,0.29906502054361567,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure management,16139210.9,71718700,cattle,meat,0.2250349058195422,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure management,1367578.4000000001,1975356882,chickens,meat,6.923196575068303e-4,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure management,2766844.2,2978000000,chickens,eggs,9.290947615849564e-4,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure management,616136.9,148934400,goats,meat and milk,0.0041369683565381805,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure management,1142738,162062500,sheep,meat and milk,0.007051217894330891,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure applied to soils,2549958.3,12656000,cattle,milk,0.2014821665613148,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure applied to soils,5833884,71718700,cattle,meat,0.08134397305026443,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure applied to soils,2687103.8,1975356882,chickens,meat,0.0013603130778471653,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure applied to soils,6039691,2978000000,chickens,eggs,0.0020281030893216923,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure applied to soils,775480.6,148934400,goats,meat and milk,0.005206860201538395,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure applied to soils,2286859.1,162062500,sheep,meat and milk,0.014110970150404937,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure left on pasture,2109556.6,12656000,cattle,milk,0.16668430783817953,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure left on pasture,17105395.9,71718700,cattle,meat,0.2385067757781443,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure left on pasture,3752336,1975356882,chickens,meat,0.0018995737095369078,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure left on pasture,8433969.2,2978000000,chickens,eggs,0.002832091739422431,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure left on pasture,14734130.6,148934400,goats,meat and milk,0.09893033845773709,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure left on pasture,11165253.5,162062500,sheep,meat and milk,0.06889473814114924,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure management,32106060.1,451125000,pigs,meat,0.07116887802715434,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure applied to soils,10420222.100000001,451125000,pigs,meat,0.02309830335272929,NA,World,Asia,Eastern Asia,Eastern Asia
CHN,49,China,China,manure left on pasture,0,451125000,pigs,meat,0,NA,World,Asia,Eastern Asia,Eastern Asia
COL,53,Colombia,Colombia,manure management,250968.19999999998,6030000,cattle,milk,0.04161993366500829,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure management,363168.1,16525549,cattle,meat,0.021976159460723513,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure management,99751.09999999999,107203414,chickens,meat,9.304843593880321e-4,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure management,58973.5,49931586,chickens,eggs,0.0011810860564292912,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure management,3284.9,834708,goats,meat and milk,0.003935388183652248,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure management,3136.7,995790,sheep,meat and milk,0.003149961337229737,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure applied to soils,1456761.0999999999,6030000,cattle,milk,0.2415855887230514,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure applied to soils,45975.1,16525549,cattle,meat,0.0027820618849031882,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure applied to soils,155968.1,107203414,chickens,meat,0.0014548799723859542,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure applied to soils,108306.29999999999,49931586,chickens,eggs,0.0021690939278395842,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure applied to soils,869.1999999999999,834708,goats,meat and milk,0.0010413222348414056,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure applied to soils,0,995790,sheep,meat and milk,0,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure left on pasture,1797140.3,6030000,cattle,milk,0.29803321724709786,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure left on pasture,7745587.7,16525549,cattle,meat,0.46870380524120564,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure left on pasture,192200.3,107203414,chickens,meat,0.0017928561491521156,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure left on pasture,133466.4,49931586,chickens,eggs,0.0026729853924527852,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure left on pasture,86054.90000000001,834708,goats,meat and milk,0.10309581314663332,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure left on pasture,82656.3,995790,sheep,meat and milk,0.08300575422528847,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure management,546948.2999999999,5094664,pigs,meat,0.1073570896922741,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure applied to soils,488602.5,5094664,pigs,meat,0.09590475446467127,NA,World,Americas,Latin America and the Caribbean,South America
COL,53,Colombia,Colombia,manure left on pasture,0,5094664,pigs,meat,0,NA,World,Americas,Latin America and the Caribbean,South America
COM,54,Comoros,Comoros,manure management,292,9654,cattle,milk,0.030246529935777915,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
COM,54,Comoros,Comoros,manure management,1047.1999999999998,41135,cattle,meat,0.025457639479761755,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
COM,54,Comoros,Comoros,manure management,207,352464,chickens,meat,5.872940215170911e-4,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
COM,54,Comoros,Comoros,manure management,134.5,200969,chickens,eggs,6.692574476660579e-4,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
COM,54,Comoros,Comoros,manure management,476.8,121154,goats,meat and milk,0.00393548706604817,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
COM,54,Comoros,Comoros,manure management,103.2,24543,sheep,meat and milk,0.004204864930937538,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
COM,54,Comoros,Comoros,manure applied to soils,347.8,9654,cattle,milk,0.036026517505697124,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
COM,54,Comoros,Comoros,manure applied to soils,181.79999999999998,41135,cattle,meat,0.00441959401969126,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
COM,54,Comoros,Comoros,manure applied to soils,168,352464,chickens,meat,4.7664442326024784e-4,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
COM,54,Comoros,Comoros,manure applied to soils,142.8,200969,chickens,eggs,7.105573496409895e-4,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
COM,54,Comoros,Comoros,manure applied to soils,252.3,121154,goats,meat and milk,0.0020824735460653384,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
COM,54,Comoros,Comoros,manure applied to soils,39.199999999999996,24543,sheep,meat and milk,0.001597196756712708,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
COM,54,Comoros,Comoros,manure left on pasture,5906.799999999999,9654,cattle,milk,0.6118500103584006,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
COM,54,Comoros,Comoros,manure left on pasture,18654.6,41135,cattle,meat,0.4534970220007293,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
COM,54,Comoros,Comoros,manure left on pasture,1218.6999999999998,352464,chickens,meat,0.0034576580870670473,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
COM,54,Comoros,Comoros,manure left on pasture,1036,200969,chickens,eggs,0.0051550239091601195,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
COM,54,Comoros,Comoros,manure left on pasture,12490.5,121154,goats,meat and milk,0.10309605956055928,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
COM,54,Comoros,Comoros,manure left on pasture,2016.8,24543,sheep,meat and milk,0.08217414334025995,NA,World,Africa,Sub-Saharan Africa,Eastern Africa
COK,55,Cook Islands,Cook Islands,manure management,17.1,26,cattle,milk,0.6576923076923078,NA,World,Oceania,Polynesia,Polynesia
COK,55,Cook Islands,Cook Islands,manure management,9.1,89,cattle,meat,0.10224719101123596,NA,World,Oceania,Polynesia,Polynesia
COK,55,Cook Islands,Cook Islands,manure management,17.3,13551,chickens,meat,0.0012766585491845622,NA,World,Oceania,Polynesia,Polynesia
COK,55,Cook Islands,Cook Islands,manure management,10.200000000000001,6000,chickens,eggs,0.0017000000000000001,NA,World,Oceania,Polynesia,Polynesia
COK,55,Cook Islands,Cook Islands,manure management,2.6,731,goats,meat and milk,0.0035567715458276333,NA,World,Oceania,Polynesia,Polynesia
COK,55,Cook Islands,Cook Islands,manure applied to soils,1.5,26,cattle,milk,0.057692307692307696,NA,World,Oceania,Polynesia,Polynesia
COK,55,Cook Islands,Cook Islands,manure applied to soils,2,89,cattle,meat,0.02247191011235955,NA,World,Oceania,Polynesia,Polynesia
COK,55,Cook Islands,Cook Islands,manure applied to soils,33,13551,chickens,meat,0.0024352446313925173,NA,World,Oceania,Polynesia,Polynesia
COK,55,Cook Islands,Cook Islands,manure applied to soils,21.8,6000,chickens,eggs,0.0036333333333333335,NA,World,Oceania,Polynesia,Polynesia
COK,55,Cook Islands,Cook Islands,manure applied to soils,0,731,goats,meat and milk,0,NA,World,Oceania,Polynesia,Polynesia
COK,55,Cook Islands,Cook Islands,manure left on pasture,18.700000000000003,26,cattle,milk,0.7192307692307693,NA,World,Oceania,Polynesia,Polynesia
COK,55,Cook Islands,Cook Islands,manure left on pasture,57.6,89,cattle,meat,0.6471910112359551,NA,World,Oceania,Polynesia,Polynesia
COK,55,Cook Islands,Cook Islands,manure left on pasture,1.7,13551,chickens,meat,1.254519961626448e-4,NA,World,Oceania,Polynesia,Polynesia
COK,55,Cook Islands,Cook Islands,manure left on pasture,1.1,6000,chickens,eggs,1.8333333333333334e-4,NA,World,Oceania,Polynesia,Polynesia
COK,55,Cook Islands,Cook Islands,manure left on pasture,78.89999999999999,731,goats,meat and milk,0.10793433652530779,NA,World,Oceania,Polynesia,Polynesia
COK,55,Cook Islands,Cook Islands,manure management,11461.699999999999,34492,pigs,meat,0.33230024353473264,NA,World,Oceania,Polynesia,Polynesia
COK,55,Cook Islands,Cook Islands,manure applied to soils,1474.6999999999998,34492,pigs,meat,0.042754841702423746,NA,World,Oceania,Polynesia,Polynesia
COK,55,Cook Islands,Cook Islands,manure left on pasture,0,34492,pigs,meat,0,NA,World,Oceania,Polynesia,Polynesia
CRI,56,Costa Rica,Costa Rica,manure management,34544.5,830000,cattle,milk,0.04161987951807229,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure management,12374.2,563076,cattle,meat,0.021976074277717396,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure management,19973.199999999997,21465335,chickens,meat,9.304862933655589e-4,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure management,3744.8,3170658,chickens,eggs,0.0011810797632541888,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure management,23.400000000000002,5937,goats,meat and milk,0.0039413845376452756,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure management,8.9,2817,sheep,meat and milk,0.0031593894213702524,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure applied to soils,200516,830000,cattle,milk,0.2415855421686747,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure applied to soils,1566.5,563076,cattle,meat,0.0027820400798471254,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure applied to soils,31229.5,21465335,chickens,meat,0.0014548806249704465,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure applied to soils,6877.5,3170658,chickens,eggs,0.0021691081157286596,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure applied to soils,6.2,5937,goats,meat and milk,0.0010442984672393465,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure applied to soils,0,2817,sheep,meat and milk,0,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure left on pasture,247367.6,830000,cattle,milk,0.2980332530120482,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure left on pasture,263915.9,563076,cattle,meat,0.46870386945989534,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure left on pasture,38484.299999999996,21465335,chickens,meat,0.0017928581128596407,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure left on pasture,8475.099999999999,3170658,chickens,eggs,0.002672978290310717,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure left on pasture,612.1,5937,goats,meat and milk,0.10309920835438774,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure left on pasture,233.8,2817,sheep,meat and milk,0.08299609513667022,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure management,51627.9,480899,pigs,meat,0.10735705418393468,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure applied to soils,46120.5,480899,pigs,meat,0.09590475338896524,NA,World,Americas,Latin America and the Caribbean,Central America
CRI,56,Costa Rica,Costa Rica,manure left on pasture,0,480899,pigs,meat,0,NA,World,Americas,Latin America and the Caribbean,Central America
CIV,57,Côte d'Ivoire,Côte d'Ivoire,manure management,9223.699999999999,305000,cattle,milk,0.030241639344262293,NA,World,Africa,Sub-Saharan Africa,Western Africa
CIV,57,Côte d'Ivoire,Côte d'Ivoire,manure management,34863.9,1369511,cattle,meat,0.025457188733788924,NA,World,Africa,Sub-Saharan Africa,Western Africa
