wf_type,fips_code,country,split_rest_names,m3_per_ton
blue,JA08,JA,opul,1
blue,JA08,JA,orts,0
blue,JA08,JA,othr,0
blue,JA08,JA,pota,0
blue,JA08,JA,rice,119
blue,JA08,JA,spis,0
blue,JA08,JA,sugb,0
blue,JA08,JA,sugc,0
blue,JA08,JA,temf,1.2857142857142858
blue,JA08,JA,tnut,1
blue,JA08,JA,trof,0
blue,JA08,JA,vege,0
blue,JA08,JA,whea,3
blue,JA08,JA,yams,0
blue,JA09,JA,bana,31
blue,JA09,JA,bean,30
blue,JA09,JA,maiz,44
blue,JA09,JA,opul,0.5
blue,JA09,JA,orts,1
blue,JA09,JA,othr,0
blue,JA09,JA,pota,1
blue,JA09,JA,rice,162
blue,JA09,JA,spis,1
blue,JA09,JA,sugb,1
blue,JA09,JA,sugc,1
blue,JA09,JA,swpo,0
blue,JA09,JA,temf,7
blue,JA09,JA,tnut,0
blue,JA09,JA,trof,0
blue,JA09,JA,vege,1.1
blue,JA09,JA,whea,1
blue,JA09,JA,yams,0
blue,JA10,JA,bana,13
blue,JA10,JA,barl,0
blue,JA10,JA,bean,1
blue,JA10,JA,maiz,0
blue,JA10,JA,ocer,0
blue,JA10,JA,opul,2.5
blue,JA10,JA,orts,0
blue,JA10,JA,pota,1
blue,JA10,JA,rice,118
blue,JA10,JA,spis,0
blue,JA10,JA,sugb,0
blue,JA10,JA,sugc,4
blue,JA10,JA,temf,1.3333333333333333
blue,JA10,JA,tnut,2
blue,JA10,JA,vege,0
blue,JA10,JA,whea,9
blue,JA10,JA,yams,0
blue,JA11,JA,bana,169
blue,JA11,JA,bean,205
blue,JA11,JA,maiz,259
blue,JA11,JA,ocer,61
blue,JA11,JA,opul,66.5
blue,JA11,JA,orts,4.5
blue,JA11,JA,othr,15
blue,JA11,JA,pota,8
blue,JA11,JA,rice,280
blue,JA11,JA,spis,4
blue,JA11,JA,sugb,6
blue,JA11,JA,sugc,20
blue,JA11,JA,swpo,2
blue,JA11,JA,temf,12.6
blue,JA11,JA,tnut,110
blue,JA11,JA,trof,2.5
blue,JA11,JA,vege,7.8
blue,JA11,JA,yams,5
blue,JA12,JA,bana,14
blue,JA12,JA,bean,0
blue,JA12,JA,maiz,0
blue,JA12,JA,ocer,0
blue,JA12,JA,opul,25
blue,JA12,JA,orts,0
blue,JA12,JA,pota,1
blue,JA12,JA,rice,128
blue,JA12,JA,spis,0
blue,JA12,JA,sugb,0
blue,JA12,JA,sugc,6
blue,JA12,JA,temf,0.7142857142857143
blue,JA12,JA,tnut,0
blue,JA12,JA,trof,0
blue,JA12,JA,vege,0.1
blue,JA12,JA,whea,1
blue,JA12,JA,yams,0
blue,JA13,JA,bana,100
blue,JA13,JA,barl,1
blue,JA13,JA,bean,145
blue,JA13,JA,maiz,174
blue,JA13,JA,ocer,14
blue,JA13,JA,opul,39
blue,JA13,JA,orts,2.5
blue,JA13,JA,othr,8
blue,JA13,JA,pota,4
blue,JA13,JA,rice,237
blue,JA13,JA,spis,2
blue,JA13,JA,sugb,3
blue,JA13,JA,sugc,16
blue,JA13,JA,swpo,1
blue,JA13,JA,temf,7.3
blue,JA13,JA,tnut,53
blue,JA13,JA,trof,1
blue,JA13,JA,vege,4.5
blue,JA13,JA,whea,34
blue,JA13,JA,yams,3
blue,JA14,JA,bana,112
blue,JA14,JA,bean,32
blue,JA14,JA,maiz,47
blue,JA14,JA,ocer,1
blue,JA14,JA,opul,10
blue,JA14,JA,orts,1
blue,JA14,JA,othr,1
blue,JA14,JA,pota,3
blue,JA14,JA,rice,196
blue,JA14,JA,spis,1
blue,JA14,JA,sugb,2
blue,JA14,JA,sugc,4
blue,JA14,JA,swpo,0
blue,JA14,JA,temf,4.1
blue,JA14,JA,tnut,13
blue,JA14,JA,trof,0
blue,JA14,JA,vege,1.9
blue,JA14,JA,whea,6
blue,JA14,JA,yams,1
blue,JA15,JA,bana,72
blue,JA15,JA,bean,68
blue,JA15,JA,maiz,76
blue,JA15,JA,ocer,2
blue,JA15,JA,opul,25
blue,JA15,JA,orts,1.5
blue,JA15,JA,othr,3
blue,JA15,JA,pota,4
blue,JA15,JA,rice,205
blue,JA15,JA,spis,2
blue,JA15,JA,sugb,2
blue,JA15,JA,sugc,8
blue,JA15,JA,swpo,0
blue,JA15,JA,temf,3.7
blue,JA15,JA,tnut,13
blue,JA15,JA,trof,0.5
blue,JA15,JA,vege,2.4
blue,JA15,JA,yams,1
blue,JA16,JA,bana,9
blue,JA16,JA,maiz,0
blue,JA16,JA,opul,0
blue,JA16,JA,orts,0
blue,JA16,JA,pota,1
blue,JA16,JA,rice,109
blue,JA16,JA,spis,0
blue,JA16,JA,sugc,0
blue,JA16,JA,temf,1.6666666666666667
blue,JA16,JA,vege,0
blue,JA16,JA,whea,0
blue,JA17,JA,bana,330
blue,JA17,JA,barl,8
blue,JA17,JA,bean,266
blue,JA17,JA,maiz,376
blue,JA17,JA,ocer,162.5
blue,JA17,JA,opul,138.5
blue,JA17,JA,orts,9
blue,JA17,JA,othr,26
blue,JA17,JA,pota,16
blue,JA17,JA,rice,319
blue,JA17,JA,spis,8
blue,JA17,JA,sugb,11
blue,JA17,JA,sugc,35
blue,JA17,JA,swpo,2
blue,JA17,JA,temf,32.7
blue,JA17,JA,tnut,353
blue,JA17,JA,trof,1.8333333333333333
blue,JA17,JA,vege,16.5
blue,JA17,JA,whea,165
blue,JA17,JA,yams,7
blue,JA18,JA,bana,10
blue,JA18,JA,bean,8
blue,JA18,JA,maiz,20
blue,JA18,JA,orts,0
blue,JA18,JA,othr,0
blue,JA18,JA,pota,0
blue,JA18,JA,rice,145
blue,JA18,JA,spis,0
blue,JA18,JA,sugb,0
blue,JA18,JA,sugc,0
blue,JA18,JA,swpo,0
blue,JA18,JA,temf,3.6666666666666665
blue,JA18,JA,trof,0
blue,JA18,JA,vege,0.5
blue,JA18,JA,yams,0
blue,JA19,JA,bana,3
blue,JA19,JA,maiz,4
blue,JA19,JA,orts,0
blue,JA19,JA,pota,0
blue,JA19,JA,rice,103
blue,JA19,JA,spis,0
blue,JA19,JA,sugb,0
blue,JA19,JA,temf,2.3333333333333335
blue,JA19,JA,vege,0
blue,JA20,JA,bana,21
blue,JA20,JA,bean,13
blue,JA20,JA,maiz,5
blue,JA20,JA,opul,3
blue,JA20,JA,orts,0.5
blue,JA20,JA,othr,0
blue,JA20,JA,pota,2
blue,JA20,JA,rice,138
blue,JA20,JA,spis,1
blue,JA20,JA,sugb,0
blue,JA20,JA,sugc,0
blue,JA20,JA,temf,6.666666666666667
blue,JA20,JA,trof,0
blue,JA20,JA,vege,0.7777777777777778
blue,JA20,JA,yams,0
blue,JA21,JA,bana,16
blue,JA21,JA,bean,6
blue,JA21,JA,maiz,0
blue,JA21,JA,orts,0
blue,JA21,JA,pota,1
blue,JA21,JA,rice,137
blue,JA21,JA,spis,1
blue,JA21,JA,sugb,0
blue,JA21,JA,temf,6
blue,JA21,JA,vege,0.4444444444444444
blue,JA21,JA,yams,0
blue,JA22,JA,bana,25
blue,JA22,JA,bean,63
blue,JA22,JA,maiz,100
blue,JA22,JA,opul,3
blue,JA22,JA,orts,1
blue,JA22,JA,othr,1
blue,JA22,JA,pota,1
blue,JA22,JA,rice,191
blue,JA22,JA,spis,0
blue,JA22,JA,sugb,1
blue,JA22,JA,sugc,7
blue,JA22,JA,swpo,0
blue,JA22,JA,temf,2.857142857142857
blue,JA22,JA,tnut,1
blue,JA22,JA,trof,0
blue,JA22,JA,vege,0.8
blue,JA22,JA,whea,2
blue,JA22,JA,yams,1
blue,JA23,JA,bana,43
blue,JA23,JA,bean,41
blue,JA23,JA,maiz,44
blue,JA23,JA,ocer,0
blue,JA23,JA,opul,1
blue,JA23,JA,orts,1
blue,JA23,JA,othr,1
blue,JA23,JA,pota,2
blue,JA23,JA,rice,161
blue,JA23,JA,spis,1
blue,JA23,JA,sugb,1
blue,JA23,JA,sugc,1
blue,JA23,JA,swpo,0
blue,JA23,JA,temf,7.333333333333333
blue,JA23,JA,tnut,1
blue,JA23,JA,trof,0
blue,JA23,JA,vege,1.1
blue,JA23,JA,whea,7
blue,JA23,JA,yams,1
blue,JA24,JA,bana,38
blue,JA24,JA,bean,0
blue,JA24,JA,orts,0
blue,JA24,JA,pota,3
blue,JA24,JA,rice,134
blue,JA24,JA,spis,1
blue,JA24,JA,sugb,0
blue,JA24,JA,sugc,0
blue,JA24,JA,temf,7
blue,JA24,JA,vege,0.375
blue,JA24,JA,whea,7
blue,JA24,JA,yams,0
blue,JA25,JA,bana,4
blue,JA25,JA,bean,0
blue,JA25,JA,orts,0
blue,JA25,JA,pota,0
blue,JA25,JA,rice,113
blue,JA25,JA,spis,0
blue,JA25,JA,sugb,0
blue,JA25,JA,temf,2
blue,JA25,JA,vege,0.125
blue,JA26,JA,bana,24
blue,JA26,JA,bean,2
blue,JA26,JA,maiz,3
blue,JA26,JA,opul,1
blue,JA26,JA,orts,0
blue,JA26,JA,othr,0
blue,JA26,JA,pota,1
blue,JA26,JA,rice,142
blue,JA26,JA,spis,0
blue,JA26,JA,sugb,0
blue,JA26,JA,sugc,0
blue,JA26,JA,swpo,0
blue,JA26,JA,temf,1.8571428571428572
blue,JA26,JA,tnut,1
blue,JA26,JA,trof,0
blue,JA26,JA,vege,0.2
blue,JA26,JA,whea,3
blue,JA26,JA,yams,0
blue,JA28,JA,bana,81
blue,JA28,JA,bean,47
blue,JA28,JA,maiz,56
blue,JA28,JA,ocer,6
blue,JA28,JA,opul,11.5
blue,JA28,JA,orts,1
blue,JA28,JA,othr,2
blue,JA28,JA,pota,4
blue,JA28,JA,rice,177
blue,JA28,JA,spis,1
blue,JA28,JA,sugb,1
blue,JA28,JA,sugc,8
blue,JA28,JA,swpo,0
blue,JA28,JA,temf,3.4
blue,JA28,JA,tnut,24
blue,JA28,JA,trof,0.5
blue,JA28,JA,vege,1.6
blue,JA28,JA,whea,8
blue,JA28,JA,yams,1
blue,JA29,JA,bana,74
blue,JA29,JA,bean,37
blue,JA29,JA,maiz,44
blue,JA29,JA,ocer,0
blue,JA29,JA,opul,3
blue,JA29,JA,orts,1
blue,JA29,JA,othr,1
blue,JA29,JA,pota,3
blue,JA29,JA,rice,179
blue,JA29,JA,spis,2
blue,JA29,JA,sugb,2
blue,JA29,JA,sugc,4
blue,JA29,JA,swpo,0
blue,JA29,JA,temf,3.2
blue,JA29,JA,tnut,3
blue,JA29,JA,trof,0
blue,JA29,JA,vege,1.7
blue,JA29,JA,yams,1
blue,JA30,JA,bana,24
blue,JA30,JA,bean,15
blue,JA30,JA,maiz,1
blue,JA30,JA,opul,1
blue,JA30,JA,orts,0
blue,JA30,JA,othr,0
blue,JA30,JA,pota,1
blue,JA30,JA,rice,144
blue,JA30,JA,spis,1
blue,JA30,JA,sugb,0
blue,JA30,JA,sugc,0
blue,JA30,JA,temf,6
blue,JA30,JA,trof,0
blue,JA30,JA,vege,0.3
blue,JA30,JA,whea,3
blue,JA30,JA,yams,0
blue,JA31,JA,bana,211
blue,JA31,JA,barl,1
blue,JA31,JA,bean,187
blue,JA31,JA,maiz,216
blue,JA31,JA,ocer,1.5
blue,JA31,JA,opul,32.5
blue,JA31,JA,orts,4
blue,JA31,JA,othr,12
blue,JA31,JA,pota,7
blue,JA31,JA,rice,261
blue,JA31,JA,spis,4
blue,JA31,JA,sugb,5
blue,JA31,JA,sugc,19
blue,JA31,JA,swpo,1
blue,JA31,JA,temf,12.8
blue,JA31,JA,tnut,131
blue,JA31,JA,trof,2
blue,JA31,JA,vege,7.4
blue,JA31,JA,whea,73
blue,JA31,JA,yams,5
blue,JA32,JA,bana,23
blue,JA32,JA,bean,25
blue,JA32,JA,maiz,32
blue,JA32,JA,ocer,25
blue,JA32,JA,opul,20.5
blue,JA32,JA,orts,1
blue,JA32,JA,othr,1
blue,JA32,JA,pota,2
blue,JA32,JA,rice,182
blue,JA32,JA,spis,1
blue,JA32,JA,sugb,1
blue,JA32,JA,sugc,7
blue,JA32,JA,swpo,0
blue,JA32,JA,temf,2
blue,JA32,JA,tnut,15
blue,JA32,JA,trof,0
blue,JA32,JA,vege,1.1
blue,JA32,JA,yams,0
blue,JA33,JA,bana,31
blue,JA33,JA,bean,15
blue,JA33,JA,maiz,1
blue,JA33,JA,opul,0.5
blue,JA33,JA,orts,0.5
blue,JA33,JA,othr,0
blue,JA33,JA,pota,2
blue,JA33,JA,rice,177
blue,JA33,JA,spis,1
blue,JA33,JA,sugb,1
blue,JA33,JA,sugc,0
blue,JA33,JA,temf,9
blue,JA33,JA,trof,0
blue,JA33,JA,vege,1.1111111111111112
blue,JA33,JA,yams,0
blue,JA34,JA,bana,55
blue,JA34,JA,barl,0
blue,JA34,JA,bean,11
blue,JA34,JA,maiz,7
blue,JA34,JA,ocer,0
blue,JA34,JA,opul,3.5
blue,JA34,JA,orts,0
blue,JA34,JA,othr,0
blue,JA34,JA,pota,3
blue,JA34,JA,rice,164
blue,JA34,JA,spis,1
blue,JA34,JA,sugb,0
blue,JA34,JA,sugc,5
blue,JA34,JA,temf,2.857142857142857
blue,JA34,JA,tnut,4
blue,JA34,JA,trof,0
blue,JA34,JA,vege,0.5
blue,JA34,JA,whea,37
blue,JA34,JA,yams,0
blue,JA35,JA,bana,93
blue,JA35,JA,bean,72
blue,JA35,JA,maiz,72
blue,JA35,JA,ocer,0
blue,JA35,JA,opul,13
blue,JA35,JA,orts,2
blue,JA35,JA,othr,2
blue,JA35,JA,pota,3
blue,JA35,JA,rice,202
blue,JA35,JA,spis,3
blue,JA35,JA,sugb,3
blue,JA35,JA,sugc,3
blue,JA35,JA,swpo,0
blue,JA35,JA,temf,6.285714285714286
blue,JA35,JA,tnut,3
blue,JA35,JA,trof,0.5
blue,JA35,JA,vege,2.3
blue,JA35,JA,whea,11
blue,JA35,JA,yams,2
blue,JA36,JA,bana,138
blue,JA36,JA,bean,130
blue,JA36,JA,maiz,135
blue,JA36,JA,ocer,3
blue,JA36,JA,opul,31.5
blue,JA36,JA,orts,2.5
blue,JA36,JA,othr,9
blue,JA36,JA,pota,7
blue,JA36,JA,rice,229
blue,JA36,JA,spis,3
blue,JA36,JA,sugb,5
blue,JA36,JA,sugc,13
blue,JA36,JA,swpo,1
blue,JA36,JA,temf,6.5
blue,JA36,JA,tnut,65
blue,JA36,JA,trof,1
blue,JA36,JA,vege,5.1
blue,JA36,JA,whea,85
blue,JA36,JA,yams,4
blue,JA37,JA,bana,11
blue,JA37,JA,bean,10
blue,JA37,JA,maiz,6
blue,JA37,JA,opul,0
blue,JA37,JA,orts,0
blue,JA37,JA,pota,1
blue,JA37,JA,rice,135
blue,JA37,JA,spis,1
blue,JA37,JA,sugb,0
blue,JA37,JA,sugc,0
blue,JA37,JA,temf,3.3333333333333335
blue,JA37,JA,trof,0
blue,JA37,JA,vege,0.5555555555555556
blue,JA37,JA,yams,0
blue,JA38,JA,bana,55
blue,JA38,JA,barl,0
blue,JA38,JA,bean,6
blue,JA38,JA,maiz,3
blue,JA38,JA,ocer,0
blue,JA38,JA,opul,2.5
blue,JA38,JA,orts,0
blue,JA38,JA,othr,0
blue,JA38,JA,pota,3
blue,JA38,JA,rice,171
blue,JA38,JA,spis,1
blue,JA38,JA,sugb,0
blue,JA38,JA,sugc,1
blue,JA38,JA,temf,5.666666666666667
blue,JA38,JA,tnut,1
blue,JA38,JA,trof,0
blue,JA38,JA,vege,0.4
blue,JA38,JA,whea,8
blue,JA38,JA,yams,0
blue,JA39,JA,bana,136
blue,JA39,JA,barl,0
blue,JA39,JA,bean,70
blue,JA39,JA,maiz,115
blue,JA39,JA,ocer,21.5
blue,JA39,JA,opul,29
blue,JA39,JA,orts,2.5
blue,JA39,JA,othr,5
blue,JA39,JA,pota,6
blue,JA39,JA,rice,209
blue,JA39,JA,spis,3
blue,JA39,JA,sugb,3
blue,JA39,JA,sugc,12
blue,JA39,JA,swpo,0
blue,JA39,JA,temf,8
blue,JA39,JA,tnut,86
blue,JA39,JA,trof,0.5
blue,JA39,JA,vege,4.7
blue,JA39,JA,whea,56
blue,JA39,JA,yams,2
blue,JA40,JA,temf,7
blue,JA41,JA,bana,132
blue,JA41,JA,barl,4
blue,JA41,JA,bean,113
blue,JA41,JA,maiz,78
blue,JA41,JA,ocer,1
blue,JA41,JA,opul,7.5
blue,JA41,JA,orts,2.5
blue,JA41,JA,othr,6
blue,JA41,JA,pota,5
blue,JA41,JA,rice,211
blue,JA41,JA,spis,3
blue,JA41,JA,sugb,4
blue,JA41,JA,sugc,7
blue,JA41,JA,swpo,0
blue,JA41,JA,temf,9.285714285714286
blue,JA41,JA,tnut,33
blue,JA41,JA,trof,0.16666666666666666
blue,JA41,JA,vege,3.9
blue,JA41,JA,yams,3
blue,JA42,JA,bana,90
blue,JA42,JA,bean,57
blue,JA42,JA,maiz,68
blue,JA42,JA,ocer,0
blue,JA42,JA,opul,27
blue,JA42,JA,orts,1
blue,JA42,JA,othr,1
blue,JA42,JA,pota,4
blue,JA42,JA,rice,209
blue,JA42,JA,spis,1
blue,JA42,JA,sugb,2
blue,JA42,JA,sugc,10
blue,JA42,JA,swpo,0
blue,JA42,JA,temf,5.571428571428571
blue,JA42,JA,tnut,35
blue,JA42,JA,trof,0.5
blue,JA42,JA,vege,2.1
blue,JA42,JA,yams,1
blue,JA43,JA,bana,102
blue,JA43,JA,bean,64
blue,JA43,JA,maiz,113
blue,JA43,JA,ocer,53
blue,JA43,JA,opul,39.5
blue,JA43,JA,orts,2.5
blue,JA43,JA,othr,3
blue,JA43,JA,pota,7
blue,JA43,JA,rice,207
blue,JA43,JA,spis,3
blue,JA43,JA,sugb,3
blue,JA43,JA,sugc,11
blue,JA43,JA,swpo,0
blue,JA43,JA,temf,5.5
blue,JA43,JA,tnut,47
blue,JA43,JA,trof,0.5
blue,JA43,JA,vege,3.6
blue,JA43,JA,yams,1
blue,JA44,JA,bana,75
blue,JA44,JA,bean,9
blue,JA44,JA,maiz,22
blue,JA44,JA,ocer,0
blue,JA44,JA,opul,4.5
blue,JA44,JA,orts,1
blue,JA44,JA,pota,5
blue,JA44,JA,rice,160
blue,JA44,JA,spis,2
blue,JA44,JA,sugb,1
blue,JA44,JA,sugc,2
blue,JA44,JA,temf,10.666666666666666
blue,JA44,JA,tnut,1
blue,JA44,JA,trof,0
blue,JA44,JA,vege,0.9
blue,JA44,JA,whea,14
blue,JA44,JA,yams,0
blue,JA45,JA,bana,82
blue,JA45,JA,bean,51
blue,JA45,JA,maiz,37
blue,JA45,JA,opul,16.5
blue,JA45,JA,orts,1
blue,JA45,JA,othr,2
blue,JA45,JA,pota,4
blue,JA45,JA,rice,208
blue,JA45,JA,spis,2
blue,JA45,JA,sugb,1
blue,JA45,JA,sugc,4
blue,JA45,JA,swpo,0
blue,JA45,JA,temf,4
blue,JA45,JA,tnut,13
blue,JA45,JA,trof,0.5
blue,JA45,JA,vege,1.9
blue,JA45,JA,whea,10
blue,JA45,JA,yams,1
blue,JA46,JA,bana,5
blue,JA46,JA,opul,3.5
blue,JA46,JA,orts,0
blue,JA46,JA,pota,0
blue,JA46,JA,rice,110
blue,JA46,JA,spis,0
blue,JA46,JA,sugc,0
blue,JA46,JA,temf,1
blue,JA46,JA,vege,0
blue,JA47,JA,bana,18
blue,JA47,JA,bean,19
blue,JA47,JA,maiz,73
blue,JA47,JA,ocer,0
blue,JA47,JA,opul,14
blue,JA47,JA,orts,0
blue,JA47,JA,othr,0
blue,JA47,JA,pota,1
blue,JA47,JA,rice,207
blue,JA47,JA,spis,0
blue,JA47,JA,sugb,1
blue,JA47,JA,sugc,3
blue,JA47,JA,swpo,0
blue,JA47,JA,temf,1.3
blue,JA47,JA,tnut,2
blue,JA47,JA,trof,0
blue,JA47,JA,vege,0.3
blue,JA47,JA,yams,0
blue,JA999,JA,bana,46
blue,JA999,JA,barl,0
blue,JA999,JA,bean,29
blue,JA999,JA,maiz,37
blue,JA999,JA,ocer,2.5
blue,JA999,JA,opul,12
blue,JA999,JA,orts,1
blue,JA999,JA,othr,1
blue,JA999,JA,pota,2
blue,JA999,JA,rice,171
blue,JA999,JA,sesa,1
blue,JA999,JA,spis,1
blue,JA999,JA,sugb,1
blue,JA999,JA,sugc,4
blue,JA999,JA,swpo,0
blue,JA999,JA,temf,2.4
blue,JA999,JA,tnut,11
blue,JA999,JA,trof,0.25
blue,JA999,JA,vege,1.4545454545454546
blue,JA999,JA,whea,5
blue,JA999,JA,yams,1
blue,JM01,JM,bana,15
blue,JM01,JM,ofib,1
blue,JM01,JM,orts,7
blue,JM01,JM,plnt,12
blue,JM01,JM,spis,63
blue,JM01,JM,sugc,40
blue,JM01,JM,swpo,7
blue,JM01,JM,trof,4.333333333333333
blue,JM01,JM,vege,20.4375
blue,JM01,JM,yams,3
blue,JM02,JM,vege,2
blue,JM04,JM,bana,1
blue,JM04,JM,ofib,0
blue,JM04,JM,orts,1
blue,JM04,JM,plnt,1
blue,JM04,JM,spis,5.333333333333333
blue,JM04,JM,sugc,12
blue,JM04,JM,swpo,1
blue,JM04,JM,trof,0.16666666666666666
blue,JM04,JM,vege,1.75
blue,JM04,JM,yams,0
blue,JM07,JM,bana,0
blue,JM07,JM,orts,0
blue,JM07,JM,plnt,0
blue,JM07,JM,spis,0
blue,JM07,JM,sugc,1
blue,JM07,JM,swpo,0
blue,JM07,JM,trof,0
blue,JM07,JM,vege,0.0625
blue,JM07,JM,yams,0
blue,JM08,JM,bana,1
blue,JM08,JM,orts,1
blue,JM08,JM,plnt,0
blue,JM08,JM,spis,9.333333333333334
blue,JM08,JM,sugc,10
blue,JM08,JM,swpo,0
blue,JM08,JM,trof,0
blue,JM08,JM,vege,2.25
blue,JM08,JM,yams,0
blue,JM09,JM,bana,0
blue,JM09,JM,ofib,0
blue,JM09,JM,orts,0
blue,JM09,JM,plnt,0
blue,JM09,JM,spis,2
blue,JM09,JM,sugc,3
blue,JM09,JM,swpo,0
blue,JM09,JM,trof,0
blue,JM09,JM,vege,0.6875
blue,JM09,JM,yams,0
blue,JM10,JM,bana,15
blue,JM10,JM,ofib,1
blue,JM10,JM,orts,9
blue,JM10,JM,plnt,5
blue,JM10,JM,spis,69.33333333333333
blue,JM10,JM,sugc,42
blue,JM10,JM,swpo,8
blue,JM10,JM,trof,4.5
blue,JM10,JM,vege,23.25
blue,JM10,JM,yams,3
blue,JM11,JM,bana,3
blue,JM11,JM,ofib,4
blue,JM11,JM,orts,2
blue,JM11,JM,plnt,1
blue,JM11,JM,spis,16.333333333333332
blue,JM11,JM,sugc,19
blue,JM11,JM,swpo,2
blue,JM11,JM,trof,1
blue,JM11,JM,vege,6.3125
blue,JM11,JM,yams,1
blue,JM12,JM,bana,0
blue,JM12,JM,ofib,0
blue,JM12,JM,orts,0
blue,JM12,JM,plnt,0
blue,JM12,JM,spis,0
blue,JM12,JM,sugc,5
blue,JM12,JM,swpo,0
blue,JM12,JM,trof,0
blue,JM12,JM,vege,0.0625
blue,JM12,JM,yams,0
blue,JM13,JM,bana,0
blue,JM13,JM,orts,0
blue,JM13,JM,plnt,0
blue,JM13,JM,spis,2
blue,JM13,JM,sugc,10
blue,JM13,JM,swpo,0
blue,JM13,JM,trof,0
blue,JM13,JM,vege,0.375
blue,JM13,JM,yams,0
blue,JM14,JM,bana,6
blue,JM14,JM,ofib,1
blue,JM14,JM,orts,2
blue,JM14,JM,plnt,1
blue,JM14,JM,spis,19
blue,JM14,JM,sugc,26
blue,JM14,JM,swpo,2
blue,JM14,JM,trof,2
blue,JM14,JM,vege,5.5625
blue,JM14,JM,yams,1
blue,JM15,JM,bana,1
blue,JM15,JM,ofib,0
blue,JM15,JM,orts,0
blue,JM15,JM,plnt,0
blue,JM15,JM,spis,5
blue,JM15,JM,sugc,13
blue,JM15,JM,swpo,0
blue,JM15,JM,trof,0
blue,JM15,JM,vege,1.6875
blue,JM15,JM,yams,0
blue,JM16,JM,bana,0
blue,JM16,JM,orts,0
blue,JM16,JM,spis,1
blue,JM16,JM,sugc,14
blue,JM16,JM,swpo,0
blue,JM16,JM,trof,0
blue,JM16,JM,vege,0.3333333333333333
blue,JM16,JM,yams,0
blue,JM999,JM,bana,6
blue,JM999,JM,ofib,1
blue,JM999,JM,orts,3
blue,JM999,JM,plnt,3
blue,JM999,JM,spis,28.666666666666668
blue,JM999,JM,sugc,27
blue,JM999,JM,swpo,3
blue,JM999,JM,trof,1.8333333333333333
blue,JM999,JM,vege,9.5
blue,JM999,JM,yams,1
blue,JO02,JO,bana,790
blue,JO02,JO,barl,342
blue,JO02,JO,ooil,872
blue,JO02,JO,temf,1266.875
blue,JO02,JO,tnut,1653
blue,JO02,JO,trof,584.2857142857143
blue,JO02,JO,vege,63.92307692307692
blue,JO02,JO,whea,1266
blue,JO07,JO,bana,1177
blue,JO07,JO,barl,923
blue,JO07,JO,ooil,1241
blue,JO07,JO,temf,1942.125
blue,JO07,JO,tnut,2769
blue,JO07,JO,trof,818
blue,JO07,JO,vege,211.75
blue,JO07,JO,whea,2287
blue,JO09,JO,bana,862
blue,JO09,JO,barl,638
blue,JO09,JO,ooil,1837
blue,JO09,JO,pota,147
blue,JO09,JO,temf,1419.625
blue,JO09,JO,tnut,1927
blue,JO09,JO,trof,581
blue,JO09,JO,vege,124.08333333333333
blue,JO09,JO,whea,1581
blue,JO10,JO,bana,810
blue,JO10,JO,barl,341
blue,JO10,JO,ooil,1033
blue,JO10,JO,pota,131
blue,JO10,JO,sesa,842
blue,JO10,JO,temf,1285.625
blue,JO10,JO,tnut,1756
blue,JO10,JO,trof,540.375
blue,JO10,JO,vege,101.58823529411765
blue,JO10,JO,whea,490
blue,JO11,JO,bana,860
blue,JO11,JO,barl,495
blue,JO11,JO,ooil,1391
blue,JO11,JO,temf,1436.625
blue,JO11,JO,tnut,1922
blue,JO11,JO,trof,662.7142857142857
blue,JO11,JO,vege,77.64285714285714
blue,JO11,JO,whea,977
blue,JO12,JO,bana,915
blue,JO12,JO,barl,1
blue,JO12,JO,ooil,32
blue,JO12,JO,temf,1449.25
blue,JO12,JO,tnut,1697
blue,JO12,JO,trof,624
blue,JO12,JO,vege,132.41176470588235
blue,JO12,JO,whea,5
blue,JO13,JO,bana,822
blue,JO13,JO,barl,117
blue,JO13,JO,ooil,528
blue,JO13,JO,temf,1320.625
blue,JO13,JO,tnut,1839
blue,JO13,JO,trof,553.625
blue,JO13,JO,vege,96.4375
blue,JO13,JO,whea,334
blue,JO14,JO,bana,791
blue,JO14,JO,barl,474
blue,JO14,JO,ooil,1447
blue,JO14,JO,temf,1299.375
blue,JO14,JO,tnut,1311
blue,JO14,JO,trof,525.375
blue,JO14,JO,vege,69.13333333333334
blue,JO14,JO,whea,1388
blue,JO999,JO,bana,847
blue,JO999,JO,barl,320
blue,JO999,JO,ooil,1095
blue,JO999,JO,pota,142
blue,JO999,JO,sesa,806
blue,JO999,JO,temf,1378.125
blue,JO999,JO,tnut,1778
blue,JO999,JO,trof,548.5
blue,JO999,JO,vege,94.47058823529412
blue,JO999,JO,whea,989
blue,KE01,KE,bana,83
blue,KE01,KE,cott,418
blue,KE01,KE,maiz,30
blue,KE01,KE,ocer,553
blue,KE01,KE,ofib,529
blue,KE01,KE,ooil,1414.3333333333333
blue,KE01,KE,orts,12
blue,KE01,KE,sesa,570
blue,KE01,KE,spis,3986
blue,KE01,KE,swpo,29
blue,KE01,KE,temf,453
blue,KE01,KE,tnut,159.5
blue,KE01,KE,trof,51
blue,KE01,KE,vege,52.46666666666667
blue,KE01,KE,yams,62
blue,KE02,KE,bana,14
blue,KE02,KE,cott,413
blue,KE02,KE,maiz,6
blue,KE02,KE,ocer,257
blue,KE02,KE,ofib,68
blue,KE02,KE,ooil,432
blue,KE02,KE,orts,8
