iso3c,Country,SPAM_super,pressure,pressure_value,global_total,rescaled_pressure,tonnes_producing_crop,ghg_pressure_rate
ERI,Eritrea,whea,ghg,2339.1618876289576,6489884492.153084,3.604319754006773e-7,18411.969612419605,1.9575959714682106e-5
ERI,Eritrea,xfru,ghg,345.74784365296364,6489884492.153084,5.327488402467058e-8,4657.681136190891,1.1438070247170126e-5
ERI,Eritrea,xmil,ghg,5225.740112699568,6489884492.153084,8.052131157369608e-7,27868.39999997616,2.889341030477708e-5
ERI,Eritrea,xoil,ghg,2549.0576409734786,6489884492.153084,3.927739613941578e-7,20124.53149484098,1.9517172933682815e-5
ERI,Eritrea,xpul,ghg,6829.457993045449,6489884492.153084,1.0523235045712977e-6,36808.83773099631,2.85888816229899e-5
ERI,Eritrea,yams,ghg,0,6489884492.153084,0,0,0
EST,Estonia,bana,ghg,0,6489884492.153084,0,0,0
EST,Estonia,barl,ghg,158217.04283696413,6489884492.153084,2.437902292841487e-5,515166.6302717328,4.732259718676998e-5
EST,Estonia,cass,ghg,0,6489884492.153084,0,0,0
EST,Estonia,cnut,ghg,0,6489884492.153084,0,0,0
EST,Estonia,coco,ghg,0,6489884492.153084,0,0,0
EST,Estonia,maiz,ghg,0,6489884492.153084,0,0,0
EST,Estonia,ocer,ghg,69314.22058558464,6489884492.153084,1.068034734198928e-5,214238.03043299913,4.9852714386904596e-05
EST,Estonia,ofib,ghg,21.765277847647667,6489884492.153084,3.3537234559357804e-9,3.113425530493259,0.0010771812022124874
EST,Estonia,oilp,ghg,0,6489884492.153084,0,0,0
EST,Estonia,orts,ghg,19.37619388848543,6489884492.153084,2.9855991908504964e-9,59.50000023841858,5.017813746028733e-5
EST,Estonia,plnt,ghg,0,6489884492.153084,0,0,0
EST,Estonia,pota,ghg,16257.11681485176,6489884492.153084,2.504993245181518e-6,88739.45427447557,2.8228630271191982e-5
EST,Estonia,rice,ghg,0,6489884492.153084,0,0,0
EST,Estonia,sorg,ghg,0,6489884492.153084,0,0,0
EST,Estonia,soyb,ghg,0,6489884492.153084,0,0,0
EST,Estonia,spis,ghg,0,6489884492.153084,0,0.5592618584632874,0
EST,Estonia,sugb,ghg,5.405804067850113,6489884492.153084,8.32958440845329e-10,79.59999966621399,1.0464302064549833e-5
EST,Estonia,sugc,ghg,0,6489884492.153084,0,0,0
EST,Estonia,swpo,ghg,0,6489884492.153084,0,0,0
EST,Estonia,tnut,ghg,0,6489884492.153084,0,0.20567475259304047,0
EST,Estonia,vege,ghg,6426.76897611469,6489884492.153084,9.902747859203493e-7,69543.76744580269,1.4239590725252221e-5
EST,Estonia,whea,ghg,205991.36135029793,6489884492.153084,3.1740374054324384e-5,754302.9288812876,4.207908101510195e-5
EST,Estonia,xfru,ghg,2656.271783091128,6489884492.153084,4.092941540489395e-7,8708.26625752449,4.7000647654208276e-5
EST,Estonia,xmil,ghg,0,6489884492.153084,0,0,0
EST,Estonia,xoil,ghg,82811.96537658572,6489884492.153084,1.2760160134855039e-5,173727.39800652117,7.344932509940696e-5
EST,Estonia,xpul,ghg,13867.23647210002,6489884492.153084,2.1367462685764114e-6,58738.427907533944,3.63773145570065e-5
EST,Estonia,yams,ghg,0,6489884492.153084,0,0,0
ETH,Ethiopia,bana,ghg,143476.63210511208,6489884492.153084,2.2107732776845198e-5,497222.365898788,4.446246647992768e-5
ETH,Ethiopia,barl,ghg,308972.7247279752,6489884492.153084,4.760835498714253e-5,2010551.116057761,2.3679256203389553e-5
ETH,Ethiopia,cass,ghg,0.9702028334140778,6489884492.153084,1.494946226835238e-10,26.600000381469727,5.6200985165273076e-6
ETH,Ethiopia,cnut,ghg,0,6489884492.153084,0,0,0
ETH,Ethiopia,coco,ghg,0,6489884492.153084,0,0,0
ETH,Ethiopia,maiz,ghg,1926622.4099901766,6489884492.153084,2.968654391799507e-4,7992831.880114257,3.714145920152984e-5
ETH,Ethiopia,ocer,ghg,1428517.9318336397,6489884492.153084,2.201145387966242e-4,5115949.389786571,4.3025159560033686e-5
ETH,Ethiopia,ofib,ghg,2776.584760673344,6489884492.153084,4.2783269317512683e-7,21876.962709516287,1.955631130591192e-5
ETH,Ethiopia,oilp,ghg,0,6489884492.153084,0,0,0
ETH,Ethiopia,orts,ghg,305987.01768785436,6489884492.153084,4.714829948943207e-5,5590234.937005125,8.434046157403714e-6
ETH,Ethiopia,plnt,ghg,0,6489884492.153084,0,1.2999999523162842,0
ETH,Ethiopia,pota,ghg,132782.78169476613,6489884492.153084,2.045996070582053e-5,1005809.5376175046,2.0341784344464202e-5
ETH,Ethiopia,rice,ghg,171932.07083918154,6489884492.153084,2.6492316010718607e-5,138910.175522089,1.9071544551108778e-4
ETH,Ethiopia,sorg,ghg,1026416.5419196356,6489884492.153084,1.5815636521122607e-4,4386411.034818232,3.605598379992674e-5
ETH,Ethiopia,soyb,ghg,34075.77868973464,6489884492.153084,5.250598640227826e-6,101726.51834487916,5.161484660692839e-5
ETH,Ethiopia,spis,ghg,27693.415640911087,6489884492.153084,4.267166183680955e-6,295977.87074646354,1.4417179814555242e-5
ETH,Ethiopia,sugb,ghg,0,6489884492.153084,0,0,0
ETH,Ethiopia,sugc,ghg,216747.0066979276,6489884492.153084,3.339766785680027e-5,1198887.9854970276,2.7857204560236264e-5
ETH,Ethiopia,swpo,ghg,245889.27629047446,6489884492.153084,3.788808207415387e-5,1464703.465076208,2.5867407961776457e-5
ETH,Ethiopia,tnut,ghg,4601.647192988079,6489884492.153084,7.090491669847019e-7,51245.172160770744,1.3836409111090741e-05
ETH,Ethiopia,vege,ghg,530186.9324131322,6489884492.153084,8.169435573994898e-5,1564923.1010855138,5.2203431391153615e-5
ETH,Ethiopia,whea,ghg,1384094.8761646543,6489884492.153084,2.132695701808195e-4,4953159.676387131,4.305727739760245e-5
ETH,Ethiopia,xfru,ghg,80064.52181872725,6489884492.153084,1.2336817691521818e-5,445307.09107629955,2.770406745983753e-5
ETH,Ethiopia,xmil,ghg,172026.1283129044,6489884492.153084,2.6506808945660143e-5,881432.5032994151,3.0072420572691324e-5
ETH,Ethiopia,xoil,ghg,338396.24007378705,6489884492.153084,5.214210522281895e-5,970546.0469553472,5.37245042482955e-5
ETH,Ethiopia,xpul,ghg,779620.2647544369,6489884492.153084,1.2012852704806617e-4,3023075.248483315,3.9737193808964885e-5
ETH,Ethiopia,yams,ghg,173293.15973378718,6489884492.153084,2.6702040682436775e-5,1457498.3199882803,1.8320460693670977e-5
FLK,Falkland Islands,bana,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,barl,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,cass,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,cnut,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,coco,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,maiz,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,ocer,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,ofib,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,oilp,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,orts,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,plnt,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,pota,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,rice,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,sorg,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,soyb,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,spis,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,sugb,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,sugc,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,swpo,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,tnut,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,vege,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,whea,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,xfru,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,xmil,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,xoil,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,xpul,ghg,0,6489884492.153084,0,0,0
FLK,Falkland Islands,yams,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,bana,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,barl,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,cass,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,cnut,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,coco,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,maiz,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,ocer,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,ofib,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,oilp,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,orts,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,plnt,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,pota,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,rice,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,sorg,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,soyb,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,spis,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,sugb,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,sugc,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,swpo,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,tnut,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,vege,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,whea,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,xfru,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,xmil,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,xoil,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,xpul,ghg,0,6489884492.153084,0,0,0
FRO,Faroe Islands,yams,ghg,0,6489884492.153084,0,0,0
FJI,Fiji,bana,ghg,0,6489884492.153084,0,3735.647596701979,0
FJI,Fiji,barl,ghg,0,6489884492.153084,0,0,0
FJI,Fiji,cass,ghg,2794.131206408143,6489884492.153084,4.3053635388835126e-7,71994.3061375618,5.980144500117993e-6
FJI,Fiji,cnut,ghg,0,6489884492.153084,0,53299.828537706286,0
FJI,Fiji,coco,ghg,1.2117685079574585,6489884492.153084,1.8671649848662287e-10,19.80000078678131,9.430125811473542e-6
FJI,Fiji,maiz,ghg,72.93652736302465,6489884492.153084,1.1238493913291088e-8,834.8101931288838,1.3462334319576296e-5
FJI,Fiji,ocer,ghg,0,6489884492.153084,0,0,0
FJI,Fiji,ofib,ghg,0,6489884492.153084,0,0,0
FJI,Fiji,oilp,ghg,0,6489884492.153084,0,0,0
FJI,Fiji,orts,ghg,2847.2777351737022,6489884492.153084,4.3872548712020133e-7,51370.08822888136,8.540485372838829e-6
FJI,Fiji,plnt,ghg,0,6489884492.153084,0,0,0
FJI,Fiji,pota,ghg,3.39198936894536,6489884492.153084,5.226578952285843e-10,45.71566832065582,1.143279567877236e-5
FJI,Fiji,rice,ghg,12380.036420702934,6489884492.153084,1.9075896397958437e-6,10759.278734087944,1.7729716711884674e-4
FJI,Fiji,sorg,ghg,2.947704643011093,6489884492.153084,4.5419986235119615e-10,25.83333291113377,1.7581930442875338e-5
FJI,Fiji,soyb,ghg,0,6489884492.153084,0,0,0
FJI,Fiji,spis,ghg,990.6965804873034,6489884492.153084,1.526524211155305e-7,6871.107735812664,2.221656637981327e-5
FJI,Fiji,sugb,ghg,0,6489884492.153084,0,0,0
FJI,Fiji,sugc,ghg,136065.9644433856,6489884492.153084,2.0965853029881025e-5,1683709.4548950195,1.2452179898929331e-5
FJI,Fiji,swpo,ghg,687.4358596839011,6489884492.153084,1.0592420566422707e-7,7887.904378175736,1.3428687847344891e-5
FJI,Fiji,tnut,ghg,0,6489884492.153084,0,0,0
FJI,Fiji,vege,ghg,4079.4663095772266,6489884492.153084,6.285884308895956e-7,31305.165242016315,2.0079383898154092e-5
FJI,Fiji,whea,ghg,0,6489884492.153084,0,0,0
FJI,Fiji,xfru,ghg,793.6413643360138,6489884492.153084,1.2228898145962462e-7,19757.502920493484,6.189495805807539e-6
FJI,Fiji,xmil,ghg,0,6489884492.153084,0,0,0
FJI,Fiji,xoil,ghg,23.280247969552875,6489884492.153084,3.58715906233786e-9,338.0076455399394,1.061265657647379e-5
FJI,Fiji,xpul,ghg,215.21190178394318,6489884492.153084,3.316112976188648e-8,1792.7999806404114,1.8496837416319526e-5
FJI,Fiji,yams,ghg,406.51893485337496,6489884492.153084,6.263885518222964e-8,7681.279387831688,8.154742461452331e-6
FIN,Finland,bana,ghg,0,6489884492.153084,0,0,0
FIN,Finland,barl,ghg,773324.3770384118,6489884492.153084,1.1915841922509375e-4,1820174.02811566,6.546539912365018e-5
FIN,Finland,cass,ghg,0,6489884492.153084,0,0,0
FIN,Finland,cnut,ghg,0,6489884492.153084,0,0,0
FIN,Finland,coco,ghg,0,6489884492.153084,0,0,0
FIN,Finland,maiz,ghg,0,6489884492.153084,0,0,0
FIN,Finland,ocer,ghg,260275.51869896613,6489884492.153084,4.010479986410623e-5,1346917.1889854595,2.977525284558469e-5
FIN,Finland,ofib,ghg,0,6489884492.153084,0,0,0
FIN,Finland,oilp,ghg,0,6489884492.153084,0,0,0
FIN,Finland,orts,ghg,0,6489884492.153084,0,0,0
FIN,Finland,plnt,ghg,0,6489884492.153084,0,0,0
FIN,Finland,pota,ghg,199029.2810587287,6489884492.153084,3.0667615317248694e-5,626497.6382961571,4.895088734995604e-5
FIN,Finland,rice,ghg,0,6489884492.153084,0,0,0
FIN,Finland,sorg,ghg,0.09220462292432785,6489884492.153084,1.4207436670993515e-11,0,0
FIN,Finland,soyb,ghg,0,6489884492.153084,0,0,0
FIN,Finland,spis,ghg,0.0029908560682088137,6489884492.153084,4.608488905811893e-13,0.838892787694931,5.493537402407375e-7
FIN,Finland,sugb,ghg,82798.52877888829,6489884492.153084,1.275808974397001e-5,463910.21794098616,2.7501204436917495e-5
FIN,Finland,sugc,ghg,0,6489884492.153084,0,0,0
FIN,Finland,swpo,ghg,0,6489884492.153084,0,0,0
FIN,Finland,tnut,ghg,0.00299375900067389,6489884492.153084,4.612961916800897e-13,0.3085121288895607,1.4952287073459653e-6
FIN,Finland,vege,ghg,68656.75786303915,6489884492.153084,1.0579041575555314e-5,280916.9537143707,3.765896445791526e-5
FIN,Finland,whea,ghg,427709.3954809606,6489884492.153084,6.590400738227373e-5,945580.5927948208,6.969686971629089e-5
FIN,Finland,xfru,ghg,2154.815659236163,6489884492.153084,3.320268121630746e-7,18662.537470325828,1.77910861634443e-5
FIN,Finland,xmil,ghg,0,6489884492.153084,0,0,0
FIN,Finland,xoil,ghg,114517.0266937986,6489884492.153084,1.76454645428992e-5,73770.78746792674,2.39193116253109e-4
FIN,Finland,xpul,ghg,2320.47046298068,6489884492.153084,3.57551889526903e-7,8960.531921826303,3.990297592221825e-5
FIN,Finland,yams,ghg,0,6489884492.153084,0,0,0
FRA,France,bana,ghg,0,6489884492.153084,0,14.34161138534546,0
FRA,France,barl,ghg,3829285.3355993778,6489884492.153084,5.900390585116522e-4,12626570.856030963,4.672995267197393e-5
FRA,France,cass,ghg,0,6489884492.153084,0,0,0
FRA,France,cnut,ghg,0,6489884492.153084,0,0,0
FRA,France,coco,ghg,0,6489884492.153084,0,0,0
FRA,France,maiz,ghg,5067443.608702495,6489884492.153084,7.80821848960415e-4,15644813.616300322,4.990930976300524e-5
FRA,France,ocer,ghg,1155684.9664019914,6489884492.153084,1.780748128567357e-4,2797747.082290493,6.36493605815674e-5
FRA,France,ofib,ghg,69828.55069179367,6489884492.153084,1.075959838364201e-5,104272.35355256498,1.0318745110340264e-4
FRA,France,oilp,ghg,0,6489884492.153084,0,0,0
FRA,France,orts,ghg,0,6489884492.153084,0,0,0
FRA,France,plnt,ghg,0,6489884492.153084,0,0,0
FRA,France,pota,ghg,1534200.3733742572,6489884492.153084,0.00023639871791697651,9195661.899828017,2.5707634805646542e-5
FRA,France,rice,ghg,237996.7728319168,6489884492.153084,3.667195820198011e-5,98932.73943072556,3.7067565714844536e-4
FRA,France,sorg,ghg,92446.17970068753,6489884492.153084,1.4244657175711549e-5,324099.3247567117,4.3951517598515324e-5
FRA,France,soyb,ghg,97191.46306742728,6489884492.153084,1.4975838658598844e-5,363250.1999734938,4.1227337685406984e-5
FRA,France,spis,ghg,0,6489884492.153084,0,0.02452372480183839,0
FRA,France,sugb,ghg,4407570.293445609,6489884492.153084,6.791446440648982e-4,50828336.48610401,1.3361535926924737e-5
FRA,France,sugc,ghg,0,6489884492.153084,0,0,0
FRA,France,swpo,ghg,0,6489884492.153084,0,0,0
FRA,France,tnut,ghg,9349.12200868968,6489884492.153084,1.4405683213612966e-6,47289.401630382985,3.0462815592822924e-5
FRA,France,vege,ghg,1089017.0556049896,6489884492.153084,1.6780222466543428e-4,5715131.781653583,2.936104206802443e-5
FRA,France,whea,ghg,12717325.192505231,6489884492.153084,0.0019595610997209184,37953666.0523244,5.16303509921648e-5
FRA,France,xfru,ghg,450787.8525064923,6489884492.153084,6.946007329584058e-5,8961978.2135154,7.750529139993786e-6
FRA,France,xmil,ghg,4906.394461017102,6489884492.153084,7.560064384735077e-7,40611.00560334325,1.8615801978842663e-5
FRA,France,xoil,ghg,3610592.754826042,6489884492.153084,5.563416050303527e-4,7727379.821410954,7.199615107424206e-5
FRA,France,xpul,ghg,207820.92216670793,6489884492.153084,3.202228366590871e-5,816255.3780220747,3.923071691546356e-5
FRA,France,yams,ghg,0,6489884492.153084,0,0,0
GUF,French Guiana,bana,ghg,0,6489884492.153084,0,8073.423030614853,0
GUF,French Guiana,barl,ghg,0,6489884492.153084,0,0,0
GUF,French Guiana,cass,ghg,1124.9754503071308,6489884492.153084,1.7334290797738205e-7,29291.607991218567,5.917835170720198e-6
GUF,French Guiana,cnut,ghg,0,6489884492.153084,0,2562.4191641807556,0
GUF,French Guiana,coco,ghg,0,6489884492.153084,0,0,0
GUF,French Guiana,maiz,ghg,23.554903003852814,6489884492.153084,3.6294795434854097e-9,309.8998241238296,1.1711783166534306e-5
GUF,French Guiana,ocer,ghg,0,6489884492.153084,0,0,0
GUF,French Guiana,ofib,ghg,0,6489884492.153084,0,0,0
GUF,French Guiana,oilp,ghg,0,6489884492.153084,0,0,0
GUF,French Guiana,orts,ghg,202.72049186192453,6489884492.153084,3.123637903063356e-8,3884.655703604222,8.040964608949036e-6
GUF,French Guiana,plnt,ghg,0,6489884492.153084,0,3047.9869863688946,0
GUF,French Guiana,pota,ghg,0,6489884492.153084,0,0,0
GUF,French Guiana,rice,ghg,13947.792815089226,6489884492.153084,2.1491588689989004e-6,3864.037238329649,5.561951752638755e-4
GUF,French Guiana,sorg,ghg,0,6489884492.153084,0,0,0
GUF,French Guiana,soyb,ghg,0,6489884492.153084,0,0,0
GUF,French Guiana,spis,ghg,0,6489884492.153084,0,0,0
GUF,French Guiana,sugb,ghg,0,6489884492.153084,0,0,0
GUF,French Guiana,sugc,ghg,471.6726662814617,6489884492.153084,7.267812961105253e-8,13308.223647117617,5.461144292295813e-6
GUF,French Guiana,swpo,ghg,0,6489884492.153084,0,0,0
GUF,French Guiana,tnut,ghg,0,6489884492.153084,0,0,0
GUF,French Guiana,vege,ghg,45469.68783569336,6489884492.153084,7.006239924712179e-6,16204.304045856,4.323690733576377e-4
GUF,French Guiana,whea,ghg,0,6489884492.153084,0,0,0
GUF,French Guiana,xfru,ghg,217.1558756828308,6489884492.153084,3.346066882167069e-8,39301.095805197954,8.513927700012168e-7
GUF,French Guiana,xmil,ghg,0,6489884492.153084,0,0,0
GUF,French Guiana,xoil,ghg,0,6489884492.153084,0,0,0
GUF,French Guiana,xpul,ghg,0,6489884492.153084,0,0,0
GUF,French Guiana,yams,ghg,0,6489884492.153084,0,0,0
PYF,French Polynesia,bana,ghg,0,6489884492.153084,0,102.14237022399902,0
PYF,French Polynesia,barl,ghg,0,6489884492.153084,0,0,0
PYF,French Polynesia,cass,ghg,41.523616790771484,6489884492.153084,6.398205829545606e-9,2461.908172607422,2.5988807790378417e-6
PYF,French Polynesia,cnut,ghg,0,6489884492.153084,0,49977.9033203125,0
PYF,French Polynesia,coco,ghg,0,6489884492.153084,0,0,0
PYF,French Polynesia,maiz,ghg,0,6489884492.153084,0,0,0
PYF,French Polynesia,ocer,ghg,0,6489884492.153084,0,0,0
PYF,French Polynesia,ofib,ghg,0,6489884492.153084,0,0,0
PYF,French Polynesia,oilp,ghg,0,6489884492.153084,0,0,0
PYF,French Polynesia,orts,ghg,85.9010853767395,6489884492.153084,1.3236150116477799e-8,3514.12296295166,3.7665586139194735e-6
PYF,French Polynesia,plnt,ghg,0,6489884492.153084,0,0,0
PYF,French Polynesia,pota,ghg,8.631316184997559,6489884492.153084,1.329964531022652e-9,393.0909118652344,3.383351003237163e-6
PYF,French Polynesia,rice,ghg,0,6489884492.153084,0,0,0
PYF,French Polynesia,sorg,ghg,0,6489884492.153084,0,0,0
PYF,French Polynesia,soyb,ghg,0,6489884492.153084,0,0,0
PYF,French Polynesia,spis,ghg,8.374779641628265,6489884492.153084,1.2904358547142413e-9,7.454545587301254,1.7310724572031409e-4
PYF,French Polynesia,sugb,ghg,0,6489884492.153084,0,0,0
PYF,French Polynesia,sugc,ghg,33.75755310058594,6489884492.153084,5.201564548860951e-9,1962.370101928711,2.6506541980784386e-6
PYF,French Polynesia,swpo,ghg,0,6489884492.153084,0,0,0
PYF,French Polynesia,tnut,ghg,0,6489884492.153084,0,0,0
PYF,French Polynesia,vege,ghg,2219.2264556884766,6489884492.153084,3.41951610752355e-7,3068.6992721557617,1.1143210214669682e-4
PYF,French Polynesia,whea,ghg,0,6489884492.153084,0,0,0
PYF,French Polynesia,xfru,ghg,3067.3077239990234,6489884492.153084,4.7262901638815046e-7,10151.230194091797,4.6558792121887774e-5
PYF,French Polynesia,xmil,ghg,0,6489884492.153084,0,0,0
PYF,French Polynesia,xoil,ghg,0,6489884492.153084,0,0,0
PYF,French Polynesia,xpul,ghg,0,6489884492.153084,0,0,0
PYF,French Polynesia,yams,ghg,0,6489884492.153084,0,0,0
GAB,Gabon,bana,ghg,2217.892339140177,6489884492.153084,3.4174604214016896e-7,20596.125165075064,1.6592734769337543e-5
GAB,Gabon,barl,ghg,0,6489884492.153084,0,0,0
GAB,Gabon,cass,ghg,12803.603005460463,6489884492.153084,1.9728552982632117e-6,309820.07254326344,6.367745259590052e-6
GAB,Gabon,cnut,ghg,2.2839805483818054,6489884492.153084,3.519293064681452e-10,6.200000107288361,5.676279038357395e-5
GAB,Gabon,coco,ghg,62.51964998245239,6489884492.153084,9.633399493942438e-9,1240.6240240335464,7.764962879424258e-6
GAB,Gabon,maiz,ghg,19535.753486691043,6489884492.153084,3.010185082694725e-6,46068.40028359741,6.534164555669404e-5
GAB,Gabon,ocer,ghg,0.4898286610841751,6489884492.153084,7.547571326984736e-11,2.800000011920929,2.695561176732551e-5
GAB,Gabon,ofib,ghg,0.012627012096345425,6489884492.153084,1.9456451207433256e-12,0.10000000149011612,1.9456450917509543e-5
GAB,Gabon,oilp,ghg,12420.400227308273,6489884492.153084,1.9138091351742503e-6,26484.245139226317,7.226217417613582e-5
GAB,Gabon,orts,ghg,4871.980332595296,6489884492.153084,7.507037048942866e-7,90820.07784289122,8.265834193546076e-6
GAB,Gabon,plnt,ghg,42338.24584686756,6489884492.153084,6.523728719372234e-6,284926.82486984134,2.2896154906974332e-5
GAB,Gabon,pota,ghg,0,6489884492.153084,0,0,0
GAB,Gabon,rice,ghg,3811.8321640491486,6489884492.153084,5.873497700395181e-7,1813.6603494286535,3.238477205638571e-4
GAB,Gabon,sorg,ghg,0,6489884492.153084,0,0,0
GAB,Gabon,soyb,ghg,4504.670073874295,6489884492.153084,6.941063557172534e-7,4000.4983743727207,1.735049713215018e-4
GAB,Gabon,spis,ghg,0,6489884492.153084,0,0,0
GAB,Gabon,sugb,ghg,0,6489884492.153084,0,0,0
GAB,Gabon,sugc,ghg,38260.548363331705,6489884492.153084,5.895412839718876e-6,297104.34139847755,1.984290371513597e-5
GAB,Gabon,swpo,ghg,370.1648948304355,6489884492.153084,5.703720848622217e-8,4240.294096201658,1.345123880376943e-5
GAB,Gabon,tnut,ghg,0,6489884492.153084,0,0,0
GAB,Gabon,vege,ghg,31237.463294078363,6489884492.153084,4.813254123682411e-6,52798.598463475704,9.116253582018959e-5
GAB,Gabon,whea,ghg,0,6489884492.153084,0,0,0
GAB,Gabon,xfru,ghg,10530.633323729038,6489884492.153084,1.622622611613754e-6,23593.648068368435,6.87737058258987e-5
GAB,Gabon,xmil,ghg,0,6489884492.153084,0,0,0
GAB,Gabon,xoil,ghg,3546.8002099385485,6489884492.153084,5.465120703191224e-7,18886.82136274129,2.8936159230967596e-5
GAB,Gabon,xpul,ghg,58.54634812474251,6489884492.153084,9.021169513191007e-9,362.8807974681258,2.4859870172610597e-5
GAB,Gabon,yams,ghg,11862.01605877839,6489884492.153084,1.8277699815953193e-6,224186.01488643885,8.152917043113388e-6
GMB,Gambia,bana,ghg,0,6489884492.153084,0,121.9000015258789,0
GMB,Gambia,barl,ghg,0,6489884492.153084,0,0,0
GMB,Gambia,cass,ghg,454.170156031847,6489884492.153084,6.998123873868385e-8,12483.120005607603,5.606069532876976e-6
GMB,Gambia,cnut,ghg,0.1492832899093628,6489884492.153084,2.3002457145402378e-11,5.704147577285767,4.0325845069295615e-6
GMB,Gambia,coco,ghg,0,6489884492.153084,0,0,0
GMB,Gambia,maiz,ghg,3945.9377222061157,6489884492.153084,6.080135520096155e-7,28168.851543426514,2.158460564401326e-5
GMB,Gambia,ocer,ghg,145.63014540076256,6489884492.153084,2.2439558913081413e-8,778.1818295121193,2.8835881360979453e-5
GMB,Gambia,ofib,ghg,0,6489884492.153084,0,0,0
GMB,Gambia,oilp,ghg,1165.3770089149475,6489884492.153084,1.7956822040885384e-7,34619.7301864624,5.186875213691633e-6
GMB,Gambia,orts,ghg,0,6489884492.153084,0,0,0
GMB,Gambia,plnt,ghg,0,6489884492.153084,0,0,0
GMB,Gambia,pota,ghg,0,6489884492.153084,0,0,0
GMB,Gambia,rice,ghg,277709.36462402344,6489884492.153084,4.279111052897809e-5,39666.40979923308,0.0010787744780926813
GMB,Gambia,sorg,ghg,2864.1197182536125,6489884492.153084,4.4132060003789254e-7,22326.04075527191,1.9767078492575187e-5
GMB,Gambia,soyb,ghg,0,6489884492.153084,0,0,0
GMB,Gambia,spis,ghg,0,6489884492.153084,0,2.0535647869110107,0
GMB,Gambia,sugb,ghg,0,6489884492.153084,0,0,0
GMB,Gambia,sugc,ghg,0,6489884492.153084,0,0,0
GMB,Gambia,swpo,ghg,0.9521887302398682,6489884492.153084,1.4671890253072442e-10,11.600000381469728,1.2648180836709165e-5
GMB,Gambia,tnut,ghg,5.449291559169069,6489884492.153084,8.396592521419765e-10,2655.9878962039948,3.161382073096187e-7
GMB,Gambia,vege,ghg,608.9154382646084,6489884492.153084,9.382531214551626e-8,13434.362817764282,6.983979323637953e-6
GMB,Gambia,whea,ghg,0,6489884492.153084,0,0,0
GMB,Gambia,xfru,ghg,214.13869543373585,6489884492.153084,3.2995763744740114e-8,9987.084872722626,3.3038433301853963e-6
