iso3c,Country,SPAM_super,pressure,pressure_value,global_total,rescaled_pressure,tonnes_producing_crop,nutrient_pressure_rate
CRI,Costa Rica,vege,nutrient,901.7356050424278,143550799.05924112,6.281648106119534e-6,192133.76999539137,3.269413860077908e-5
CRI,Costa Rica,whea,nutrient,0,143550799.05924112,0,0,0
CRI,Costa Rica,xfru,nutrient,5104.47411848139,143550799.05924112,3.555866043194128e-5,4182061.978437558,8.502662231042831e-6
CRI,Costa Rica,xmil,nutrient,0,143550799.05924112,0,0,0
CRI,Costa Rica,xoil,nutrient,17.13603394664824,143550799.05924112,1.1937261275415453e-7,1015.103812456131,1.1759645790840075e-4
CRI,Costa Rica,xpul,nutrient,0.9517618936515646,143550799.05924112,6.630139991479864e-9,8749.833902418613,7.577446686899019e-7
CRI,Costa Rica,yams,nutrient,0,143550799.05924112,0,23383.15914860368,0
CIV,Côte d'Ivoire,bana,nutrient,136.6155325626023,143550799.05924112,9.516877193154687e-7,369646.8631501198,2.5745862177896322e-6
CIV,Côte d'Ivoire,barl,nutrient,0,143550799.05924112,0,0,0
CIV,Côte d'Ivoire,cass,nutrient,0.43658219996723346,143550799.05924112,3.0413080444579274e-9,5395931.468396783,5.636298500584086e-10
CIV,Côte d'Ivoire,cnut,nutrient,177.33211462013423,143550799.05924112,1.2353265588368625e-6,139396.22251981497,8.861980163495913e-6
CIV,Côte d'Ivoire,coco,nutrient,0.02747614281543065,143550799.05924112,1.9140362154369956e-10,2103926.2478426695,9.097449197183675e-11
CIV,Côte d'Ivoire,maiz,nutrient,4.338200844824314,143550799.05924112,3.022066664382696e-8,1014981.3244106174,2.9774603647387893e-8
CIV,Côte d'Ivoire,ocer,nutrient,0.014213919406756759,143550799.05924112,9.901665124755524e-11,20154.83067730069,4.912799955152806e-9
CIV,Côte d'Ivoire,ofib,nutrient,0,143550799.05924112,0,1.3770909309387207,0
CIV,Côte d'Ivoire,oilp,nutrient,541.953552917752,143550799.05924112,3.775343338173244e-6,2349330.193316102,1.6069871101619439e-6
CIV,Côte d'Ivoire,orts,nutrient,0.3392232060432434,143550799.05924112,2.3630882465743115e-9,122788.21530534328,1.9245236529400708e-8
CIV,Côte d'Ivoire,plnt,nutrient,1399.2923960303888,143550799.05924112,9.74771582743279e-6,1856416.5610423384,5.250823566214931e-6
CIV,Côte d'Ivoire,pota,nutrient,0,143550799.05924112,0,78.7999997138977,0
CIV,Côte d'Ivoire,rice,nutrient,611.8150859123562,143550799.05924112,4.262011008798843e-6,1622246.0852351785,2.627228413487572e-6
CIV,Côte d'Ivoire,sorg,nutrient,0.3832249026745558,143550799.05924112,2.669611769394645e-9,61916.74124887586,4.311615429927223e-8
CIV,Côte d'Ivoire,soyb,nutrient,0.3672233264660463,143550799.05924112,2.5581419878721755e-9,449.86908477544785,5.6864142801656886e-6
CIV,Côte d'Ivoire,spis,nutrient,2.0730718777952575,143550799.05924112,1.444138166684627e-8,122463.89554286748,1.1792358558274983e-7
CIV,Côte d'Ivoire,sugb,nutrient,0,143550799.05924112,0,2.200000047683716,0
CIV,Côte d'Ivoire,sugc,nutrient,485.6609019879252,143550799.05924112,3.3831988757338836e-6,1787578.6809270382,1.892615363917496e-6
CIV,Côte d'Ivoire,swpo,nutrient,10.911233457023627,143550799.05924112,7.600956266722511e-8,53174.391946822405,1.42943924480113e-6
CIV,Côte d'Ivoire,tnut,nutrient,4.357191055733324,143550799.05924112,3.0352955777941584e-8,777145.8901125193,3.9056959785950775e-8
CIV,Côte d'Ivoire,vege,nutrient,1120.276775047183,143550799.05924112,7.80404415989954e-6,730933.199924916,1.0676822670937916e-5
CIV,Côte d'Ivoire,whea,nutrient,0,143550799.05924112,0,0,0
CIV,Côte d'Ivoire,xfru,nutrient,493.7879617800936,143550799.05924112,3.4398133971815457e-6,380684.11956226826,9.035873104286131e-6
CIV,Côte d'Ivoire,xmil,nutrient,13.888542142143706,143550799.05924112,9.675001625321589e-8,60906.48600587249,1.5885010381962839e-6
CIV,Côte d'Ivoire,xoil,nutrient,739.0236313671339,143550799.05924112,5.148168008888273e-6,390955.2649965881,1.3168176693906915e-5
CIV,Côte d'Ivoire,xpul,nutrient,0.08798095955216922,143550799.05924112,6.12890768485802e-10,58149.80427363515,1.0539859525609509e-8
CIV,Côte d'Ivoire,yams,nutrient,369.06887373251084,143550799.05924112,2.570998393260089e-6,7199412.627594918,3.5711224321350967e-7
HRV,Croatia,bana,nutrient,0,143550799.05924112,0,0,0
HRV,Croatia,barl,nutrient,1743.782276968006,143550799.05924112,1.2147492653443017e-5,300668.3743522912,4.0401630798754636e-5
HRV,Croatia,cass,nutrient,0,143550799.05924112,0,0,0
HRV,Croatia,cnut,nutrient,0,143550799.05924112,0,0,0
HRV,Croatia,coco,nutrient,0,143550799.05924112,0,0,0
HRV,Croatia,maiz,nutrient,11162.31449339725,143550799.05924112,7.77586371274098e-5,1496498.9012397826,5.1960370343733786e-5
HRV,Croatia,ocer,nutrient,1010.739981229417,143550799.05924112,7.040991675792071e-6,154972.07141751796,4.543393923426748e-5
HRV,Croatia,ofib,nutrient,0.029686665162444115,143550799.05924112,2.0680250724479007e-10,0,0
HRV,Croatia,oilp,nutrient,0,143550799.05924112,0,0,0
HRV,Croatia,orts,nutrient,0.972801685333252,143550799.05924112,6.776706864110121e-9,709.3992614746094,9.552740229843995e-6
HRV,Croatia,plnt,nutrient,0,143550799.05924112,0,0,0
HRV,Croatia,pota,nutrient,536.9421249702573,143550799.05924112,3.74043285365949e-6,185899.06889553368,2.0120772394838797e-5
HRV,Croatia,rice,nutrient,0,143550799.05924112,0,0,0
HRV,Croatia,sorg,nutrient,13.628909938037395,143550799.05924112,9.494137286141447e-8,145.64740079827607,6.518576530789572e-4
HRV,Croatia,soyb,nutrient,82.87278342063655,143550799.05924112,5.773063191827744e-7,184787.62990814447,3.1241610678688063e-06
HRV,Croatia,spis,nutrient,0,143550799.05924112,0,1202.0808752179146,0
HRV,Croatia,sugb,nutrient,1053.1915432326496,143550799.05924112,7.336716689386134e-6,1259206.856955469,5.826458654398506e-6
HRV,Croatia,sugc,nutrient,0,143550799.05924112,0,0,0
HRV,Croatia,swpo,nutrient,0,143550799.05924112,0,0,0
HRV,Croatia,tnut,nutrient,0.46936947952463015,143550799.05924112,3.2697099744525204e-9,6445.904800236225,5.072538419017132e-7
HRV,Croatia,vege,nutrient,503.66005466040224,143550799.05924112,3.5085841246522757e-6,227438.38306701183,1.5426525977449093e-5
HRV,Croatia,whea,nutrient,7684.126118481625,143550799.05924112,5.352896792521865e-5,808455.8880595639,6.621136504268348e-5
HRV,Croatia,xfru,nutrient,558.902282104129,143550799.05924112,3.8934111531728845e-6,296101.8366521597,1.3148892277039805e-5
HRV,Croatia,xmil,nutrient,0.0032943945843726397,143550799.05924112,2.2949329477525903e-11,173.71406570076942,1.3210979424692755e-7
HRV,Croatia,xoil,nutrient,2814.850793555379,143550799.05924112,1.9608743469228167e-5,387545.44928631186,5.05972744753908e-5
HRV,Croatia,xpul,nutrient,0.0585514278991468,143550799.05924112,4.078794982881535e-10,3648.471464060247,1.1179462476437726e-7
HRV,Croatia,yams,nutrient,0,143550799.05924112,0,0,0
CUB,Cuba,bana,nutrient,218.3279780591838,143550799.05924112,1.5209109213602033e-6,294155.5025561601,5.170431653134999e-6
CUB,Cuba,barl,nutrient,0,143550799.05924112,0,0,0
CUB,Cuba,cass,nutrient,34.98405369895045,143550799.05924112,2.4370504328933123e-7,896321.5703786388,2.718946540429473e-7
CUB,Cuba,cnut,nutrient,0,143550799.05924112,0,58447.2403678596,0
CUB,Cuba,coco,nutrient,0.10270837856546677,143550799.05924112,7.154845478991772e-10,216.28086516447365,3.308126899506702e-6
CUB,Cuba,maiz,nutrient,1246.8067990073469,143550799.05924112,8.68547446045779e-6,377314.8943041116,2.3019166726711282e-5
CUB,Cuba,ocer,nutrient,0,143550799.05924112,0,0,0
CUB,Cuba,ofib,nutrient,97.30187241733074,143550799.05924112,6.778218794670436e-7,15937.379183292387,4.253032268803793e-5
CUB,Cuba,oilp,nutrient,0,143550799.05924112,0,0,0
CUB,Cuba,orts,nutrient,10.319035692198668,143550799.05924112,7.188420935184183e-8,197812.46535483003,3.633957507323823e-7
CUB,Cuba,plnt,nutrient,570.7307909219526,143550799.05924112,3.975810616605632e-6,737492.4898594916,5.390984547331608e-6
CUB,Cuba,pota,nutrient,10.782915065647103,143550799.05924112,7.511567428612617e-8,172233.87467557192,4.361260200852922e-7
CUB,Cuba,rice,nutrient,2429.341395878466,143550799.05924112,1.692321750766372e-5,470547.2877477929,3.596496664270295e-5
CUB,Cuba,sorg,nutrient,0.1461558956798399,143550799.05924112,1.0181475591753668e-9,9175.021233044565,1.1096950440925716e-7
CUB,Cuba,soyb,nutrient,0,143550799.05924112,0,0,0
CUB,Cuba,spis,nutrient,0,143550799.05924112,0,0,0
CUB,Cuba,sugb,nutrient,0,143550799.05924112,0,0,0
CUB,Cuba,sugc,nutrient,11678.248620329425,143550799.05924112,8.135272458852701e-5,21934125.553421974,3.708956821204803e-6
CUB,Cuba,swpo,nutrient,16.684122106904397,143550799.05924112,1.1622451575500549e-7,507567.76660357416,2.2898324795668195e-7
CUB,Cuba,tnut,nutrient,0,143550799.05924112,0,0,0
CUB,Cuba,vege,nutrient,2776.4356974130496,143550799.05924112,1.9341137183550327e-5,2569414.871950455,7.5274481340836865e-6
CUB,Cuba,whea,nutrient,0,143550799.05924112,0,0,0
CUB,Cuba,xfru,nutrient,1650.7519140184158,143550799.05924112,1.14994268568103e-5,1130069.8374030665,1.0175855045592862e-5
CUB,Cuba,xmil,nutrient,0,143550799.05924112,0,0,0
CUB,Cuba,xoil,nutrient,12.77842188673094,143550799.05924112,8.901672418735536e-8,6459.901750557125,1.3779888243606529e-5
CUB,Cuba,xpul,nutrient,2.6002758097115475,143550799.05924112,1.8113976562669327e-8,177052.5871372521,1.0230845454196769e-7
CUB,Cuba,yams,nutrient,14.845127510896418,143550799.05924112,1.0341375741677391e-7,77230.0305024162,1.3390355635498364e-6
CUW,Curaçao,bana,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,barl,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,cass,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,cnut,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,coco,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,maiz,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,ocer,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,ofib,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,oilp,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,orts,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,plnt,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,pota,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,rice,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,sorg,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,soyb,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,spis,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,sugb,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,sugc,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,swpo,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,tnut,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,vege,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,whea,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,xfru,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,xmil,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,xoil,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,xpul,nutrient,0,143550799.05924112,0,0,0
CUW,Curaçao,yams,nutrient,0,143550799.05924112,0,0,0
CYP,Cyprus,bana,nutrient,0,143550799.05924112,0,6091.092691659927,0
CYP,Cyprus,barl,nutrient,372.8558104708791,143550799.05924112,2.5973788576196463e-6,18498.656365782022,1.4040905492055953e-4
CYP,Cyprus,cass,nutrient,0,143550799.05924112,0,0,0
CYP,Cyprus,cnut,nutrient,0,143550799.05924112,0,0,0
CYP,Cyprus,coco,nutrient,0,143550799.05924112,0,0,0
CYP,Cyprus,maiz,nutrient,0,143550799.05924112,0,0,0
CYP,Cyprus,ocer,nutrient,33.396172638982534,143550799.05924112,2.3264358580965103e-7,505.0212386250496,4.606609940663823e-4
CYP,Cyprus,ofib,nutrient,0,143550799.05924112,0,0,0
CYP,Cyprus,oilp,nutrient,0,143550799.05924112,0,0,0
CYP,Cyprus,orts,nutrient,9.209778677672148,143550799.05924112,6.415693077313641e-8,1460.140027552843,4.393888912193016e-5
CYP,Cyprus,plnt,nutrient,0,143550799.05924112,0,0,0
CYP,Cyprus,pota,nutrient,534.1552643962204,143550799.05924112,3.721019094960127e-6,142920.71455025673,2.6035547797738344e-5
CYP,Cyprus,rice,nutrient,0,143550799.05924112,0,0,0
CYP,Cyprus,sorg,nutrient,0,143550799.05924112,0,0,0
CYP,Cyprus,soyb,nutrient,0,143550799.05924112,0,0,0
CYP,Cyprus,spis,nutrient,0,143550799.05924112,0,0,0
CYP,Cyprus,sugb,nutrient,0,143550799.05924112,0,0,0
CYP,Cyprus,sugc,nutrient,0,143550799.05924112,0,0,0
CYP,Cyprus,swpo,nutrient,0,143550799.05924112,0,0,0
CYP,Cyprus,tnut,nutrient,0.3903911307443195,143550799.05924112,2.7195329688357315e-9,375.4178792759776,7.244015586259666e-6
CYP,Cyprus,vege,nutrient,496.8700336907059,143550799.05924112,3.4612836497389025e-6,64561.75736737251,5.361198007735965e-5
CYP,Cyprus,whea,nutrient,201.39035161584616,143550799.05924112,1.4029204500125115e-6,17173.98845243454,8.168868017456e-5
CYP,Cyprus,xfru,nutrient,359.2215835265815,143550799.05924112,2.5024004455616893e-6,146396.0430084765,1.7093361228464337e-5
CYP,Cyprus,xmil,nutrient,0,143550799.05924112,0,0,0
CYP,Cyprus,xoil,nutrient,0,143550799.05924112,0,18618.672402344644,0
CYP,Cyprus,xpul,nutrient,0.03974602926064108,143550799.05924112,2.7687779880792257e-10,916.679848857224,3.0204416422275605e-7
CYP,Cyprus,yams,nutrient,0,143550799.05924112,0,0,0
CZE,Czech Republic,bana,nutrient,0,143550799.05924112,0,0,0
CZE,Czech Republic,barl,nutrient,15468.687183432281,143550799.05924112,1.0775758327230629e-4,1980844.03967724,5.439983214926117e-5
CZE,Czech Republic,cass,nutrient,0,143550799.05924112,0,0,0
CZE,Czech Republic,cnut,nutrient,0,143550799.05924112,0,0,0
CZE,Czech Republic,coco,nutrient,0,143550799.05924112,0,0,0
CZE,Czech Republic,maiz,nutrient,4743.896634301636,143550799.05924112,3.3046814545030196e-5,779351.1930463314,4.240298191609441e-5
CZE,Czech Republic,ocer,nutrient,5277.344871968031,143550799.05924112,3.676290836799979e-5,545989.7071207762,6.733260332299197e-5
CZE,Czech Republic,ofib,nutrient,5.824342734180391,143550799.05924112,4.057339124790784e-8,3518.622842334211,1.1531042986406566e-5
CZE,Czech Republic,oilp,nutrient,0,143550799.05924112,0,0,0
CZE,Czech Republic,orts,nutrient,0,143550799.05924112,0,0,0
CZE,Czech Republic,plnt,nutrient,0,143550799.05924112,0,0,0
CZE,Czech Republic,pota,nutrient,1542.415177683346,143550799.05924112,1.0744734183240708e-5,809049.3484241366,1.3280690731868534e-5
CZE,Czech Republic,rice,nutrient,0,143550799.05924112,0,0,0
CZE,Czech Republic,sorg,nutrient,0.20184798538684845,143550799.05924112,1.4061084069866377e-9,75.15171575546265,1.8710263536257723e-5
CZE,Czech Republic,soyb,nutrient,11.831041087396443,143550799.05924112,8.241710366595704e-8,36700.30875520408,2.245678754794409e-6
CZE,Czech Republic,spis,nutrient,0.18070617554258206,143550799.05924112,1.2588308579738906e-9,3863.2925756648183,3.2584403933146675e-7
CZE,Czech Republic,sugb,nutrient,3234.0128013002686,143550799.05924112,2.252869940463127e-5,4946092.176435709,4.554848272331649e-6
CZE,Czech Republic,sugc,nutrient,0,143550799.05924112,0,0,0
CZE,Czech Republic,swpo,nutrient,0,143550799.05924112,0,0,0
CZE,Czech Republic,tnut,nutrient,0.005545415877264759,143550799.05924112,3.8630337926410666e-11,152.6665454597678,2.530373488839499e-7
CZE,Czech Republic,vege,nutrient,429.01455411687493,143550799.05924112,2.988590498474533e-6,318759.6512327194,9.375686310726412e-6
CZE,Czech Republic,whea,nutrient,45719.78072140645,143550799.05924112,3.1849199740461654e-4,5164379.521811202,6.167091246092581e-5
CZE,Czech Republic,xfru,nutrient,423.5797360371798,143550799.05924112,2.9507306041701325e-6,287010.1971539855,1.0280926020851515e-5
CZE,Czech Republic,xmil,nutrient,0,143550799.05924112,0,1071.130638539791,0
CZE,Czech Republic,xoil,nutrient,22367.733922056854,143550799.05924112,1.558175507809333e-4,1301212.1324078366,1.1974800026848786e-4
CZE,Czech Republic,xpul,nutrient,0.14056832645405848,143550799.05924112,9.792235736427227e-10,108639.4381493628,9.013518390038417e-9
CZE,Czech Republic,yams,nutrient,0,143550799.05924112,0,0,0
DNK,Denmark,bana,nutrient,0,143550799.05924112,0,0,0
DNK,Denmark,barl,nutrient,14195.63238863647,143550799.05924112,9.888926067752615e-5,4249741.761091232,2.326947523798099e-5
DNK,Denmark,cass,nutrient,0,143550799.05924112,0,0,0
DNK,Denmark,cnut,nutrient,0,143550799.05924112,0,0,0
DNK,Denmark,coco,nutrient,0,143550799.05924112,0,0,0
DNK,Denmark,maiz,nutrient,167.60347977280617,143550799.05924112,1.1675551851413861e-6,29667.723620414738,3.935439065294435e-5
DNK,Denmark,ocer,nutrient,795.057793696411,143550799.05924112,5.538511794478436e-6,1046660.3918337822,5.291603501661879e-6
DNK,Denmark,ofib,nutrient,0,143550799.05924112,0,0,0
DNK,Denmark,oilp,nutrient,0,143550799.05924112,0,0,0
DNK,Denmark,orts,nutrient,0,143550799.05924112,0,0,0
DNK,Denmark,plnt,nutrient,0,143550799.05924112,0,0,0
DNK,Denmark,pota,nutrient,2853.758851638064,143550799.05924112,1.987978381409332e-5,2425811.8939847946,8.19510526079477e-6
DNK,Denmark,rice,nutrient,0,143550799.05924112,0,0,0
DNK,Denmark,sorg,nutrient,0,143550799.05924112,0,0,0
DNK,Denmark,soyb,nutrient,1.9802556198555976e-4,143550799.05924112,1.3794807363199545e-12,2.0000000596046448,6.897403476041131e-7
DNK,Denmark,spis,nutrient,0.012307332061482157,143550799.05924112,8.573502998337974e-11,315.82639852166176,2.714625198675385e-7
DNK,Denmark,sugb,nutrient,3007.707744270563,143550799.05924112,2.095221875448656e-5,2329450.011631012,8.994491682530864e-6
DNK,Denmark,sugc,nutrient,0,143550799.05924112,0,0,0
DNK,Denmark,swpo,nutrient,0,143550799.05924112,0,0,0
DNK,Denmark,tnut,nutrient,9.878568929480025e-4,143550799.05924112,6.881584076312454e-12,24.294338196516037,2.8325875850774633e-7
DNK,Denmark,vege,nutrient,823.6004487625323,143550799.05924112,5.737344927091946e-6,349676.6924767494,1.6407570337200648e-5
DNK,Denmark,whea,nutrient,32044.2187769413,143550799.05924112,2.2322563849830722e-4,5018638.564065933,4.4479321562750134e-5
DNK,Denmark,xfru,nutrient,37.420574521645904,143550799.05924112,2.6067827394122016e-7,52934.87428963184,4.924509171683785e-6
DNK,Denmark,xmil,nutrient,0,143550799.05924112,0,0,0
DNK,Denmark,xoil,nutrient,5478.766648587538,143550799.05924112,3.816604773008988e-5,731175.3375262171,5.2198215354496135e-5
DNK,Denmark,xpul,nutrient,0.06798995156714227,143550799.05924112,4.736299067139564e-10,64557.47990006208,7.336561269850637e-9
DNK,Denmark,yams,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,bana,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,barl,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,cass,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,cnut,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,coco,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,maiz,nutrient,0,143550799.05924112,0,16.057142436504364,0
DJI,Djibouti,ocer,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,ofib,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,oilp,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,orts,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,plnt,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,pota,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,rice,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,sorg,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,soyb,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,spis,nutrient,0.009200616777889081,143550799.05924112,6.409310737512603e-11,436.64933317899704,1.4678393508241575e-7
DJI,Djibouti,sugb,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,sugc,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,swpo,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,tnut,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,vege,nutrient,19.44838172197342,143550799.05924112,1.3548083221708424e-7,34861.54441833496,3.886254452508705e-6
DJI,Djibouti,whea,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,xfru,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,xmil,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,xoil,nutrient,0,143550799.05924112,0,0,0
DJI,Djibouti,xpul,nutrient,0,143550799.05924112,0,2154.8303298950195,0
DJI,Djibouti,yams,nutrient,0,143550799.05924112,0,0,0
DMA,Dominica,bana,nutrient,0,143550799.05924112,0,28266.923767089844,0
DMA,Dominica,barl,nutrient,0,143550799.05924112,0,0,0
DMA,Dominica,cass,nutrient,0,143550799.05924112,0,1348.106674194336,0
DMA,Dominica,cnut,nutrient,0,143550799.05924112,0,6742.73974609375,0
DMA,Dominica,coco,nutrient,0,143550799.05924112,0,144.7462501525879,0
DMA,Dominica,maiz,nutrient,0,143550799.05924112,0,184.7082324028015,0
DMA,Dominica,ocer,nutrient,0,143550799.05924112,0,0,0
DMA,Dominica,ofib,nutrient,0,143550799.05924112,0,0,0
DMA,Dominica,oilp,nutrient,0,143550799.05924112,0,0,0
DMA,Dominica,orts,nutrient,0,143550799.05924112,0,17525.123413085938,0
DMA,Dominica,plnt,nutrient,0,143550799.05924112,0,5982.44775390625,0
DMA,Dominica,pota,nutrient,0,143550799.05924112,0,124.39999771118164,0
DMA,Dominica,rice,nutrient,0,143550799.05924112,0,0,0
DMA,Dominica,sorg,nutrient,0,143550799.05924112,0,0,0
DMA,Dominica,soyb,nutrient,0,143550799.05924112,0,0,0
DMA,Dominica,spis,nutrient,0.00966434415022377,143550799.05924112,6.732351344303872e-11,350.9134187698364,1.9185220582059336e-7
DMA,Dominica,sugb,nutrient,0,143550799.05924112,0,0,0
DMA,Dominica,sugc,nutrient,0,143550799.05924112,0,4894.102020263672,0
DMA,Dominica,swpo,nutrient,0,143550799.05924112,0,2281.352325439453,0
DMA,Dominica,tnut,nutrient,0,143550799.05924112,0,0,0
DMA,Dominica,vege,nutrient,30.194861352443695,143550799.05924112,2.1034269088242943e-7,7895.22509765625,2.664175983340501e-5
DMA,Dominica,whea,nutrient,0,143550799.05924112,0,0,0
DMA,Dominica,xfru,nutrient,3.5433599948883057,143550799.05924112,2.4683666117567327e-8,29702.251209259033,8.31036878102786e-7
DMA,Dominica,xmil,nutrient,0,143550799.05924112,0,0,0
DMA,Dominica,xoil,nutrient,0,143550799.05924112,0,0,0
DMA,Dominica,xpul,nutrient,0,143550799.05924112,0,94.71111044287682,0
DMA,Dominica,yams,nutrient,0,143550799.05924112,0,14727.460540771484,0
DOM,Dominican Republic,bana,nutrient,329.42435672553256,143550799.05924112,2.294827746584569e-6,909815.8782536983,2.5222990732908113e-6
DOM,Dominican Republic,barl,nutrient,0,143550799.05924112,0,0,0
DOM,Dominican Republic,cass,nutrient,23.116604365292005,143550799.05924112,1.610343134053343e-7,157903.4345934391,1.0198278069122208e-6
DOM,Dominican Republic,cnut,nutrient,1192.0164358322509,143550799.05924112,8.303795197547627e-6,365701.36082533,2.270649247464455e-5
DOM,Dominican Republic,coco,nutrient,3.115094641191263,143550799.05924112,2.1700294680391944e-8,82881.38420751691,2.618235070261271e-7
DOM,Dominican Republic,maiz,nutrient,451.12570984847844,143550799.05924112,3.1426206806574867e-6,44451.58230729401,7.069761114312049e-5
DOM,Dominican Republic,ocer,nutrient,0,143550799.05924112,0,0,0
DOM,Dominican Republic,ofib,nutrient,2.6031369152478874,143550799.05924112,1.8133907524775354e-8,61.503447726368904,2.948437558403843e-4
DOM,Dominican Republic,oilp,nutrient,334.67137943720445,143550799.05924112,2.3313794254749564e-6,301871.07286936045,7.72309649717215e-6
DOM,Dominican Republic,orts,nutrient,4.663941785111092,143550799.05924112,3.248983506658405e-8,34286.00880481303,9.476120493215052e-7
DOM,Dominican Republic,plnt,nutrient,2074.2327037034556,143550799.05924112,1.444946818336729e-5,1133701.4709049463,1.2745390699575786e-5
DOM,Dominican Republic,pota,nutrient,21.413611432071775,143550799.05924112,1.491709664620865e-7,79493.33062362671,1.876521782290884e-6
DOM,Dominican Republic,rice,nutrient,10049.888955073431,143550799.05924112,7.000928605716783e-5,584204.529471457,1.1983694498313257e-4
DOM,Dominican Republic,sorg,nutrient,7.180362350249197,143550799.05924112,5.001966131366484e-8,1490.0704331174493,3.3568655683621785e-5
DOM,Dominican Republic,soyb,nutrient,0,143550799.05924112,0,0,0
DOM,Dominican Republic,spis,nutrient,0.6122628776211059,143550799.05924112,4.265130404244109e-9,933.7376449108124,4.567803844570816e-6
DOM,Dominican Republic,sugb,nutrient,0,143550799.05924112,0,0,0
DOM,Dominican Republic,sugc,nutrient,1747.790737427771,143550799.05924112,1.2175416290831553e-5,5508926.788780928,2.2101249041151e-6
DOM,Dominican Republic,swpo,nutrient,3.1177572290762328,143550799.05924112,2.1718842733780844e-8,45212.124722480774,4.803765111039253e-7
DOM,Dominican Republic,tnut,nutrient,0.5799947561317822,143550799.05924112,4.040345020249087e-9,736.1737638711929,5.488303466565836e-6
DOM,Dominican Republic,vege,nutrient,4084.028776519932,143550799.05924112,2.8450059514015793e-5,525069.0221520662,5.418346600873421e-5
DOM,Dominican Republic,whea,nutrient,0,143550799.05924112,0,0,0
DOM,Dominican Republic,xfru,nutrient,1151.0865030251443,143550799.05924112,8.01867011934994e-6,2502095.223142132,3.2047821542459488e-6
DOM,Dominican Republic,xmil,nutrient,0,143550799.05924112,0,0,0
DOM,Dominican Republic,xoil,nutrient,21.91146878770087,143550799.05924112,1.526391279693146e-7,6571.782792001963,2.32264414087271e-5
DOM,Dominican Republic,xpul,nutrient,1.8879157197817449,143550799.05924112,1.3151551451849684e-8,71872.66528632492,1.8298405102213463e-7
DOM,Dominican Republic,yams,nutrient,2.0011789822601713,143550799.05924112,1.3940563169100276e-8,33863.74965646863,4.11666259954097e-7
ECU,Ecuador,bana,nutrient,10045.023911428405,143550799.05924112,6.997539531133494e-5,6024232.367774367,1.1615653420949817e-5
ECU,Ecuador,barl,nutrient,0.0014564773300662637,143550799.05924112,1.0146076090215276e-11,15592.788568496704,6.506902883756254e-10
ECU,Ecuador,cass,nutrient,8.17715770425275,143550799.05924112,5.696351227469077e-8,111660.22045779228,5.10150455024608e-7
ECU,Ecuador,cnut,nutrient,60.644046681467444,143550799.05924112,4.224570471143154e-7,11232.255129277706,3.761106227129312e-5
