iso3c,Country,SPAM_super,cumulative_pressure,tonnes_producing_crop,cumulative_pressure_rate
TCD,Chad,yams,2.1416672585464797e-5,475950.9944505691,4.499764226816648e-5
TGO,Togo,bana,2.4050582506663558e-6,26233.3091301322,9.16795604677966e-5
TGO,Togo,barl,0,0,0
TGO,Togo,cass,8.919222856341411e-5,1094454.7225162983,8.149467193887126e-5
TGO,Togo,cnut,2.988907145119938e-6,13338.150932788849,2.2408706875346425e-4
TGO,Togo,coco,8.24788196217579e-5,53771.32445001602,0.0015338811246583181
TGO,Togo,maiz,3.537605043889151e-4,865607.7883470654,4.0868452103977006e-4
TGO,Togo,ocer,9.070145418723477e-7,3240.025649189949,2.7994054371116285e-4
TGO,Togo,ofib,0,0,0
TGO,Togo,oilp,1.0970126810543228e-5,151053.13822597265,7.26242893022992e-5
TGO,Togo,orts,9.847025631952657e-6,15578.46233510971,6.32092270734582e-4
TGO,Togo,plnt,0,0,0
TGO,Togo,pota,0,0,0
TGO,Togo,rice,4.919998543767413e-5,145671.7078693509,3.3774564846730766e-4
TGO,Togo,sorg,1.4828001786119826e-4,271775.8508904055,5.45596738545371e-4
TGO,Togo,soyb,1.9824886908361002e-6,1096.694395110011,0.0018076947412840874
TGO,Togo,spis,4.899789406698507e-6,3815.7989998459816,0.0012840795353466676
TGO,Togo,sugb,0,0,0
TGO,Togo,sugc,9.193613809041356e-8,857.1000213623047,1.0726418830825259e-4
TGO,Togo,swpo,4.864064456856551e-7,8256.727870941162,5.8910315719320286e-5
TGO,Togo,tnut,6.089121209011074e-6,7462.92115175724,8.159165942115457e-4
TGO,Togo,vege,2.498209498708154e-5,148852.188372612,1.678315600207737e-4
TGO,Togo,whea,0,0,0
TGO,Togo,xfru,7.042595956897675e-6,42847.47841441631,1.6436430374694224e-4
TGO,Togo,xmil,4.225612158602279e-5,25358.569924354553,0.00166634481802697
TGO,Togo,xoil,2.4197807782933703e-4,206915.1669304818,0.001169455489508101
TGO,Togo,xpul,1.4630713909026275e-4,218465.11134159565,6.697048246824844e-4
TGO,Togo,yams,4.88154897508666e-5,838384.4837026596,5.822565982528302e-5
THA,Thailand,bana,3.7636333022366314e-4,942995.9468147455,3.9911447286167484e-4
THA,Thailand,barl,1.860637582660987e-5,70142.98690533638,2.6526352309063587e-4
THA,Thailand,cass,0.0010082509372878847,34548019.474202394,2.9184044487434746e-5
THA,Thailand,cnut,1.5774158246637787e-4,855228.5048850924,1.844437849830226e-4
THA,Thailand,coco,1.3734574977080197e-7,105.35714511945844,0.0013036206477982436
THA,Thailand,maiz,0.001164796303900116,4916299.67481143,2.3692540751084159e-4
THA,Thailand,ocer,1.1505100503250063e-4,287455.10751935095,4.0023990537289584e-4
THA,Thailand,ofib,3.632414882909865e-5,127409.83994252236,2.850968876931746e-4
THA,Thailand,oilp,4.947357938616436e-4,15968963.592552722,3.098108346194542e-5
THA,Thailand,orts,2.0977449365331586e-5,403732.401194334,5.195879573518358e-5
THA,Thailand,plnt,4.248911236004388e-9,185.38443613052368,2.29194603640451e-5
THA,Thailand,pota,1.0063204946802977e-5,125100.71885740756,8.044082431111552e-5
THA,Thailand,rice,0.023207906225947365,31332545.76074803,7.406964758995473e-4
THA,Thailand,sorg,2.1332684317421033e-5,43325.16198557615,4.923855639483386e-4
THA,Thailand,soyb,6.023145784060659e-5,60428.30614914,9.9674244867881e-4
THA,Thailand,spis,2.289090474374651e-4,451920.52009497024,5.06525013268617e-4
THA,Thailand,sugb,0,0,0
THA,Thailand,sugc,0.005780081811975485,114189768.58977234,5.061821110033488e-5
THA,Thailand,swpo,5.273434249816225e-8,1133.1383836567402,4.653830746425141e-5
THA,Thailand,tnut,6.490375698432925e-5,79922.39363286202,8.120847491439809e-4
THA,Thailand,vege,6.187715572478102e-4,2702986.2607386857,2.2892145854959295e-4
THA,Thailand,whea,1.026660901820224e-6,1302.6763316243887,7.881166463967425e-4
THA,Thailand,xfru,0.002813881884359649,10712567.261101415,2.626711054200036e-4
THA,Thailand,xmil,1.3421428917285844e-7,353.6885232925415,3.7947029754722245e-4
THA,Thailand,xoil,1.1245838624095824e-4,99615.04246868938,0.00112892976255374
THA,Thailand,xpul,1.5273747983376434e-4,209995.36306151003,7.273373926310259e-4
THA,Thailand,yams,0,0,0
TJK,Tajikistan,bana,0,0,0
TJK,Tajikistan,barl,4.790963166572453e-5,121208.28924656288,3.9526695709949647e-4
TJK,Tajikistan,cass,0,0,0
TJK,Tajikistan,cnut,0,0,0
TJK,Tajikistan,coco,0,0,0
TJK,Tajikistan,maiz,1.8209936447021276e-4,217449.4568055272,8.37433062125654e-4
TJK,Tajikistan,ocer,4.288010460641376e-6,9828.394104845822,4.362880054359239e-4
TJK,Tajikistan,ofib,1.2903686014707774e-8,67.22912293672562,1.919359564879703e-4
TJK,Tajikistan,oilp,0,0,0
TJK,Tajikistan,orts,0,0,0
TJK,Tajikistan,plnt,0,0,0
TJK,Tajikistan,pota,9.605795944262968e-5,839352.0242928267,1.1444299490855546e-4
TJK,Tajikistan,rice,1.1074098571199777e-4,91647.33519798516,0.0012083383054484313
TJK,Tajikistan,sorg,4.5467778288249067e-8,81.48210619390011,5.580093644124882e-4
TJK,Tajikistan,soyb,5.081495364094591e-6,52.739794202148914,0.09635030703035134
TJK,Tajikistan,spis,8.168127258139333e-6,3038.061859626323,0.002688598071911544
TJK,Tajikistan,sugb,0,1.1616315841674805,0
TJK,Tajikistan,sugc,0,0,0
TJK,Tajikistan,swpo,0,0,0
TJK,Tajikistan,tnut,2.3429248407143785e-5,5910.96337993443,0.003963693716438434
TJK,Tajikistan,vege,4.730969225404988e-4,1807640.671040952,0.00026172066723197823
TJK,Tajikistan,whea,2.6116360774679036e-4,838271.6834899485,3.1155007724881825e-4
TJK,Tajikistan,xfru,0.0019481152787529273,1295088.2710988522,0.0015042335894988818
TJK,Tajikistan,xmil,1.1784399424814464e-7,750.9160426259041,1.5693364844896897e-4
TJK,Tajikistan,xoil,0.0012872685166023478,452802.1936454065,0.0028428937285812253
TJK,Tajikistan,xpul,1.5518755488008382e-4,86793.26270838082,0.0017880138392942196
TJK,Tajikistan,yams,0,0,0
TKL,Tokelau,bana,3.861427311027274e-9,0,0
TKL,Tokelau,barl,0,0,0
TKL,Tokelau,cass,0,0,0
TKL,Tokelau,cnut,3.399443100551309e-7,0,0
TKL,Tokelau,coco,0,0,0
TKL,Tokelau,maiz,0,0,0
TKL,Tokelau,ocer,0,0,0
TKL,Tokelau,ofib,0,0,0
TKL,Tokelau,oilp,0,0,0
TKL,Tokelau,orts,1.0247148762447292e-8,0,0
TKL,Tokelau,plnt,0,0,0
TKL,Tokelau,pota,0,0,0
TKL,Tokelau,rice,0,0,0
TKL,Tokelau,sorg,0,0,0
TKL,Tokelau,soyb,0,0,0
TKL,Tokelau,spis,0,0,0
TKL,Tokelau,sugb,0,0,0
TKL,Tokelau,sugc,0,0,0
TKL,Tokelau,swpo,0,0,0
TKL,Tokelau,tnut,0,0,0
TKL,Tokelau,vege,0,0,0
TKL,Tokelau,whea,0,0,0
TKL,Tokelau,xfru,0,0,0
TKL,Tokelau,xmil,0,0,0
TKL,Tokelau,xoil,0,0,0
TKL,Tokelau,xpul,0,0,0
TKL,Tokelau,yams,0,0,0
TKM,Turkmenistan,bana,7.2087968370975e-10,29.8546541929245,2.4146308279149223e-5
TKM,Turkmenistan,barl,6.977703122399353e-5,63361.72287131101,0.0011012489569722109
TKM,Turkmenistan,cass,0,0,0
TKM,Turkmenistan,cnut,0,0,0
TKM,Turkmenistan,coco,0,0,0
TKM,Turkmenistan,maiz,0.0015406932526706848,355028.12366461754,0.004339637200477456
TKM,Turkmenistan,ocer,2.3829755675084806e-9,25261.43115234375,9.433256386534492e-8
TKM,Turkmenistan,ofib,0,2.9564812183380127,0
TKM,Turkmenistan,oilp,0,0,0
TKM,Turkmenistan,orts,0,0,0
TKM,Turkmenistan,plnt,0,0,0
TKM,Turkmenistan,pota,1.0436933048868464e-4,313805.5349293351,3.3259238245172203e-4
TKM,Turkmenistan,rice,0.0016632236114867693,490049.3503875733,0.0033939920748213394
TKM,Turkmenistan,sorg,0,4.599999904632568,0
TKM,Turkmenistan,soyb,0,0,0
TKM,Turkmenistan,spis,0,64.86021400243044,0
TKM,Turkmenistan,sugb,2.375499022505946e-5,237064.9152302742,1.0020457983833218e-4
TKM,Turkmenistan,sugc,0,2.1899351477622986,0
TKM,Turkmenistan,swpo,0,0,0
TKM,Turkmenistan,tnut,6.7458038730224115e-6,2033.6092121973631,0.0033171583962945416
TKM,Turkmenistan,vege,3.67922497030412e-4,685667.1250011921,5.365905460755062e-4
TKM,Turkmenistan,whea,6.522129739607358e-4,981729.7249795496,6.643508466388976e-4
TKM,Turkmenistan,xfru,4.0628390286494184e-4,611102.7003445029,6.648373548928903e-4
TKM,Turkmenistan,xmil,1.6549219935826027e-9,9.17237700521946,1.8042454999842288e-4
TKM,Turkmenistan,xoil,0.0014266589829239579,352670.2513152547,0.004045305714341798
TKM,Turkmenistan,xpul,1.9277646245847056e-5,12970.099626004696,0.001486314431016081
TKM,Turkmenistan,yams,0,0,0
TLS,Timor-Leste,bana,1.2730937707099842e-7,554.1200010031462,2.297505537438191e-4
TLS,Timor-Leste,barl,0,0,0
TLS,Timor-Leste,cass,4.606180332134958e-6,30288.606838688254,1.5207633539127954e-4
TLS,Timor-Leste,cnut,1.0154301909067455e-5,9145.875319354236,0.0011102602598987124
TLS,Timor-Leste,coco,8.129089975725221e-7,184.3387347832322,0.004409865341261233
TLS,Timor-Leste,maiz,3.9270679657843625e-5,75427.15821052343,5.206437653164118e-4
TLS,Timor-Leste,ocer,0,0,0
TLS,Timor-Leste,ofib,1.8615576552274827e-9,68.40000307559967,2.721575396963039e-5
TLS,Timor-Leste,oilp,0,0,0
TLS,Timor-Leste,orts,5.614239942824547e-6,26664.230673238635,2.105532318417587e-4
TLS,Timor-Leste,plnt,0,0,0
TLS,Timor-Leste,pota,5.708128356906537e-7,1310.9172130525112,4.354301171784131e-4
TLS,Timor-Leste,rice,5.562431251637719e-5,88314.10996186733,6.298462673789603e-4
TLS,Timor-Leste,sorg,0,0,0
TLS,Timor-Leste,soyb,8.288567278017576e-7,3404.9171215072274,2.43429340046566e-4
TLS,Timor-Leste,spis,1.5232608754350695e-6,390.1006523370743,0.0039047893570781974
TLS,Timor-Leste,sugb,0,0,0
TLS,Timor-Leste,sugc,0,0,0
TLS,Timor-Leste,swpo,2.4527277911014465e-6,9418.096862584352,2.6042711461648853e-4
TLS,Timor-Leste,tnut,0,0,0
TLS,Timor-Leste,vege,9.165339551628174e-6,35853.70532539487,2.556315858694929e-4
TLS,Timor-Leste,whea,0,0,0
TLS,Timor-Leste,xfru,4.472956462809552e-6,17711.99540913105,2.525382578014678e-4
TLS,Timor-Leste,xmil,0,0,0
TLS,Timor-Leste,xoil,2.8435849820134345e-6,10837.867126777768,2.623749625964336e-4
TLS,Timor-Leste,xpul,5.657900068268941e-6,10691.96811631322,5.291729274460169e-4
TLS,Timor-Leste,yams,0,0,0
TON,Tonga,bana,3.5878923353265526e-7,520.3662261962891,6.894936978429402e-4
TON,Tonga,barl,0,0,0
TON,Tonga,cass,3.382487306894249e-7,5112.593322753906,6.615991324481617e-5
TON,Tonga,cnut,5.340103185732076e-6,89927.5869140625,5.938225820331684e-5
TON,Tonga,coco,0,0,0
TON,Tonga,maiz,0,0,0
TON,Tonga,ocer,0,0,0
TON,Tonga,ofib,0,0,0
TON,Tonga,oilp,0,0,0
TON,Tonga,orts,4.4467141872371107e-7,3617.287078857422,1.2292953504375098e-4
TON,Tonga,plnt,1.9343690554778114e-7,1729.9147872924805,1.1181874793412951e-4
TON,Tonga,pota,0,0,0
TON,Tonga,rice,0,0,0
TON,Tonga,sorg,0,0,0
TON,Tonga,soyb,0,0,0
TON,Tonga,spis,2.5657087575183594e-7,69.52758598327637,0.0036902025595070935
TON,Tonga,sugb,0,0,0
TON,Tonga,sugc,0,0,0
TON,Tonga,swpo,3.562135400573444e-7,4085.131866455078,8.719756220903903e-5
TON,Tonga,tnut,0,0,0
TON,Tonga,vege,5.566765938288499e-6,16819.51531982422,3.3097065120106436e-4
TON,Tonga,whea,0,0,0
TON,Tonga,xfru,3.2826155168271612e-6,3631.2136058807378,9.039995640881542e-4
TON,Tonga,xmil,0,0,0
TON,Tonga,xoil,1.1157970473305173e-6,649.5545425415039,0.0017177880751395444
TON,Tonga,xpul,0,0,0
TON,Tonga,yams,1.9766590140023286e-7,3001.393753051758,6.58580371866404e-5
TTO,Trinidad and Tobago,bana,9.304836726463501e-7,3873.438349485398,2.4022162964591103e-4
TTO,Trinidad and Tobago,barl,0,0,0
TTO,Trinidad and Tobago,cass,4.6785473010654113e-7,1496.0751320123672,3.1272141358116873e-4
TTO,Trinidad and Tobago,cnut,1.4633956077152902e-6,18228.783791065216,8.027938805399453e-5
TTO,Trinidad and Tobago,coco,2.963223293725145e-6,259.4542856067419,0.011420984189162863
TTO,Trinidad and Tobago,maiz,9.27003716829512e-7,2906.9961811304092,3.188871464113995e-4
TTO,Trinidad and Tobago,ocer,0,0,0
TTO,Trinidad and Tobago,ofib,0,0,0
TTO,Trinidad and Tobago,oilp,0,0,0
TTO,Trinidad and Tobago,orts,4.6260742849513626e-7,6674.683846473694,6.930776635054209e-5
TTO,Trinidad and Tobago,plnt,8.445506151045704e-7,5807.668830394745,1.4541989906252396e-4
TTO,Trinidad and Tobago,pota,0,0,0
TTO,Trinidad and Tobago,rice,1.1780419290510144e-5,1786.5131340026855,0.006594084905559074
TTO,Trinidad and Tobago,sorg,0,0,0
TTO,Trinidad and Tobago,soyb,0,0,0
TTO,Trinidad and Tobago,spis,1.4933344852580475e-6,331.4339928328991,0.004505676899626135
TTO,Trinidad and Tobago,sugb,0,0,0
TTO,Trinidad and Tobago,sugc,0,0,0
TTO,Trinidad and Tobago,swpo,1.9204510736083285e-7,144.69619849324226,0.001327229805348355
TTO,Trinidad and Tobago,tnut,0,0,0
TTO,Trinidad and Tobago,vege,9.202899036671734e-6,16599.961097717285,5.543928074588834e-4
TTO,Trinidad and Tobago,whea,0,0,0
TTO,Trinidad and Tobago,xfru,3.069047808163302e-5,62529.25485801697,4.908179083745813e-4
TTO,Trinidad and Tobago,xmil,0,0,0
TTO,Trinidad and Tobago,xoil,0,0,0
TTO,Trinidad and Tobago,xpul,8.518912629348648e-7,2703.007038593292,3.151642784393965e-4
TTO,Trinidad and Tobago,yams,6.033561718309129e-9,74.98888850212097,8.045940990495515e-5
TUN,Tunisia,bana,0,0,0
TUN,Tunisia,barl,3.675607562932e-4,1180332.205951184,3.1140449649681213e-4
TUN,Tunisia,cass,0,0,0
TUN,Tunisia,cnut,0,0,0
TUN,Tunisia,coco,0,0,0
TUN,Tunisia,maiz,0,0,0
TUN,Tunisia,ocer,2.148758527937734e-4,55951.46276149899,0.003840397412123291
TUN,Tunisia,ofib,0,0,0
TUN,Tunisia,oilp,0,0,0
TUN,Tunisia,orts,0,0,0
TUN,Tunisia,plnt,0,0,0
TUN,Tunisia,pota,5.6066288631867086e-5,400410.9422175586,1.4002186933593868e-4
TUN,Tunisia,rice,0,0.20064103603363037,0
TUN,Tunisia,sorg,4.0386423304620774e-6,1110.2788849920034,0.0036375025996204235
TUN,Tunisia,soyb,0,0,0
TUN,Tunisia,spis,6.382624396286667e-5,36485.32984507829,0.0017493673274678247
TUN,Tunisia,sugb,0,0,0
TUN,Tunisia,sugc,0,0,0
TUN,Tunisia,swpo,0,0,0
TUN,Tunisia,tnut,7.22714352302153e-4,75172.09806467593,0.009614130387585433
TUN,Tunisia,vege,3.944941393999354e-4,2868103.129429996,1.3754531186552444e-4
TUN,Tunisia,whea,6.205788904881425e-4,1821147.127627462,3.4076263310840504e-4
TUN,Tunisia,xfru,8.214346227367039e-4,2206720.000892818,3.722423426643884e-4
TUN,Tunisia,xmil,0,0,0
TUN,Tunisia,xoil,0.0010927518729186912,444402.01802990586,0.0024589264417902686
TUN,Tunisia,xpul,7.28376606315116e-5,137681.17455812544,5.290313716837258e-4
TUN,Tunisia,yams,0,0,0
TUR,Turkey,bana,2.4457237792474896e-5,363553.4372739792,6.727274531046054e-5
TUR,Turkey,barl,0.00275667248602517,7216614.816045858,3.819896941008709e-4
TUR,Turkey,cass,0,0,0
TUR,Turkey,cnut,0,0,0
TUR,Turkey,coco,0,0,0
TUR,Turkey,maiz,0.002264576052388597,5801530.219797552,3.9034116286437633e-4
TUR,Turkey,ocer,5.451048038543701e-4,725311.822541438,7.515454552282961e-4
TUR,Turkey,ofib,8.09739406328788e-9,10.80000016093254,7.497586983914174e-4
TUR,Turkey,oilp,0,0,0
TUR,Turkey,orts,1.8220295189153343e-7,899.3201526999474,2.026007660837156e-4
TUR,Turkey,plnt,0,0,0
TUR,Turkey,pota,5.844631270804652e-4,4775118.133063838,1.2239762677985493e-4
TUR,Turkey,rice,6.503494163085203e-4,873971.5817727149,7.441310791700893e-4
TUR,Turkey,sorg,3.7011859295402675e-9,3.5383657617494464,0.001046015640765843
TUR,Turkey,soyb,2.0972501252255182e-5,122483.11246594788,1.7122769686380926e-4
TUR,Turkey,spis,2.544426529652096e-4,222902.12087571807,0.0011414994705549587
TUR,Turkey,sugb,0.0014254225271253325,20206081.45803064,7.054423343219855e-5
TUR,Turkey,sugc,0,0,0
TUR,Turkey,swpo,0,0,0
TUR,Turkey,tnut,7.79898425782804e-4,1011195.6747221424,7.712636092881879e-4
TUR,Turkey,vege,0.0033358322941697124,25635064.59718263,1.3012771165539914e-4
TUR,Turkey,whea,0.010469998392095083,22527098.41984336,4.6477350065077244e-4
TUR,Turkey,xfru,0.005553381702308553,23226246.92451119,2.3909939993137428e-4
TUR,Turkey,xmil,1.927351342596352e-6,4708.445334166288,4.0933922044517545e-4
TUR,Turkey,xoil,0.008060445198555853,6722141.495345993,0.0011990888921538504
TUR,Turkey,xpul,8.818278788317606e-4,1117331.1027785651,7.892270040982856e-4
TUR,Turkey,yams,0,0,0
TUV,Tuvalu,bana,0,0,0
TUV,Tuvalu,barl,0,0,0
TUV,Tuvalu,cass,0,0,0
TUV,Tuvalu,cnut,9.250808495490843e-7,0,0
TUV,Tuvalu,coco,0,0,0
TUV,Tuvalu,maiz,0,0,0
TUV,Tuvalu,ocer,0,0,0
TUV,Tuvalu,ofib,0,0,0
TUV,Tuvalu,oilp,0,0,0
TUV,Tuvalu,orts,0,0,0
TUV,Tuvalu,plnt,0,0,0
TUV,Tuvalu,pota,0,0,0
TUV,Tuvalu,rice,0,0,0
TUV,Tuvalu,sorg,0,0,0
TUV,Tuvalu,soyb,0,0,0
TUV,Tuvalu,spis,0,0,0
TUV,Tuvalu,sugb,0,0,0
TUV,Tuvalu,sugc,0,0,0
TUV,Tuvalu,swpo,0,0,0
TUV,Tuvalu,tnut,0,0,0
TUV,Tuvalu,vege,7.12250852071231e-8,0,0
TUV,Tuvalu,whea,0,0,0
TUV,Tuvalu,xfru,1.4545647744370292e-7,0,0
TUV,Tuvalu,xmil,0,0,0
TUV,Tuvalu,xoil,0,0,0
TUV,Tuvalu,xpul,0,0,0
TUV,Tuvalu,yams,0,0,0
TWN,Taiwan,bana,4.333671748152572e-5,367461.26789966226,1.1793547039455354e-4
TWN,Taiwan,barl,0,0,0
TWN,Taiwan,cass,0,0,0
TWN,Taiwan,cnut,4.370448927714242e-6,21501.650573015213,2.032610897881114e-4
TWN,Taiwan,coco,0,0,0
TWN,Taiwan,maiz,1.904536280243373e-5,107274.85399156807,1.7753799789772462e-4
TWN,Taiwan,ocer,1.0793411077899134e-7,164.36864598095417,6.56658757117814e-4
TWN,Taiwan,ofib,1.9725309948216717e-6,634.8106224685907,0.003107274713127959
TWN,Taiwan,oilp,0,0,0
TWN,Taiwan,orts,5.192555350911249e-7,12865.723436534405,4.0359606488711755e-5
TWN,Taiwan,plnt,0,0,0
TWN,Taiwan,pota,9.853737879241902e-6,215998.75720524788,4.561941932785573e-5
TWN,Taiwan,rice,8.617013929522826e-4,1711950.7590798438,5.033447302044122e-4
TWN,Taiwan,sorg,8.205242463582687e-8,139.6891393661499,5.873930142897722e-4
TWN,Taiwan,soyb,5.382160879667682e-7,4907.699983119965,1.0966768339914064e-4
TWN,Taiwan,spis,6.979032528356162e-5,20543.098103996366,0.003397263885430451
TWN,Taiwan,sugb,0,0,0
TWN,Taiwan,sugc,3.983399138091543e-5,371904.7243198157,1.0710805423020279e-4
TWN,Taiwan,swpo,2.6486226092239196e-5,771143.9525310993,3.4346669004281714e-5
TWN,Taiwan,tnut,1.2794530940270915e-4,94976.27089431882,0.0013471292165711092
TWN,Taiwan,vege,4.068453583816013e-4,2564421.139390394,1.586499784034362e-4
TWN,Taiwan,whea,1.3612913007191447e-6,2042.8211748450992,6.663781037135408e-4
TWN,Taiwan,xfru,0.00253704793582416,10055252.615559772,2.523107109112568e-4
TWN,Taiwan,xmil,1.160197463653455e-7,131.5968521386385,8.816301034550403e-4
TWN,Taiwan,xoil,0.0010232609248897854,1608644.5140049905,6.361013362375542e-4
TWN,Taiwan,xpul,4.5892071826799236e-6,12315.784208148718,3.7262809295111573e-4
TWN,Taiwan,yams,0,0,0
TZA,Tanzania,bana,7.929831714308825e-4,3372623.1118649244,2.3512356558346505e-4
TZA,Tanzania,barl,4.278080959224434e-6,10278.132420957088,4.162313525462502e-4
TZA,Tanzania,cass,5.481506802108861e-4,5537919.84724462,9.898133149825511e-5
TZA,Tanzania,cnut,4.109860319520315e-4,412760.0679433942,9.957020164276017e-4
TZA,Tanzania,coco,5.684102059679606e-6,8906.275535583496,6.382131382495132e-4
TZA,Tanzania,maiz,0.0015650208341780826,5154098.5563391,3.0364588823262624e-4
TZA,Tanzania,ocer,2.2320201748790298e-5,47953.56055924296,4.6545452492970557e-4
TZA,Tanzania,ofib,4.9735893728954766e-5,29310.36651611328,0.001696870412780837
TZA,Tanzania,oilp,2.995039819948199e-6,69465.45078927279,4.3115531331306186e-5
TZA,Tanzania,orts,4.2019612150676126e-7,2822.748903542757,1.4886060923781933e-4
TZA,Tanzania,plnt,1.800698401715702e-4,632543.350214608,2.8467588839638653e-4
TZA,Tanzania,pota,1.268255122624519e-4,1453714.431238569,8.724238374272461e-5
TZA,Tanzania,rice,0.0013500258173478785,2228056.895691395,6.059207105341661e-4
TZA,Tanzania,sorg,4.4791442514319007e-4,765207.1287872717,5.853505649549571e-4
TZA,Tanzania,soyb,2.6806057613311203e-6,6023.302106127143,4.4503923497450035e-4
TZA,Tanzania,spis,1.819355789438521e-5,20870.357105437663,8.717415711897414e-4
TZA,Tanzania,sugb,0,0,0
TZA,Tanzania,sugc,2.0569689967028722e-4,3168588.318599701,6.491752130210187e-5
TZA,Tanzania,swpo,3.1631177865676613e-4,4255665.236208975,7.432722291345982e-5
TZA,Tanzania,tnut,1.6091821622785305e-4,212334.34328480065,7.57852986655183e-4
TZA,Tanzania,vege,2.477351120368338e-4,2645576.012553513,9.364127542028913e-5
TZA,Tanzania,whea,9.528356316557143e-5,139239.43988147378,6.843144675580471e-4
TZA,Tanzania,xfru,1.0362657665706032e-4,1519510.952071875,6.819732132615694e-5
TZA,Tanzania,xmil,2.118940781147426e-4,321516.7904273793,6.590451398605974e-4
TZA,Tanzania,xoil,0.001332421117915286,4128160.7616878375,3.2276386382067954e-4
TZA,Tanzania,xpul,8.99827877918878e-4,1923879.2592490464,4.6771535874351623e-4
TZA,Tanzania,yams,6.567636978748953e-7,10812.181250095367,6.074294193589313e-5
UGA,Uganda,bana,8.175656173337965e-5,535378.5656039715,1.5270794720955705e-4
UGA,Uganda,barl,0,0.7905000448226929,0
UGA,Uganda,cass,1.573635958582312e-4,2186412.559928879,7.197342292222745e-5
UGA,Uganda,cnut,0,0,0
UGA,Uganda,coco,2.44702667408048e-5,29445.06590348482,8.310481226638636e-4
UGA,Uganda,maiz,5.237372831985867e-4,3027663.7063209563,1.729839684986026e-4
UGA,Uganda,ocer,0,0,0
UGA,Uganda,ofib,0,7.663444995880127,0
UGA,Uganda,oilp,0,0,0
UGA,Uganda,orts,0,234.98846435546875,0
UGA,Uganda,plnt,5.413952442516322e-4,5552795.564416766,9.749958160192005e-5
UGA,Uganda,pota,4.383608447491269e-5,709494.6222338676,6.178494255092916e-5
UGA,Uganda,rice,9.3510542559505235e-05,263964.14807856083,3.542547093617982e-4
UGA,Uganda,sorg,1.368497628979358e-4,319780.6198701337,4.279488949440148e-4
UGA,Uganda,soyb,6.58846915649815e-5,198727.9062526822,3.315321577494468e-4
UGA,Uganda,spis,2.6051871986149758e-5,5155.966633327305,0.005052761943367674
UGA,Uganda,sugb,0,0,0
UGA,Uganda,sugc,8.114990778269872e-5,3668474.0317862034,2.2120889252468365e-5
UGA,Uganda,swpo,2.2806499614601454e-4,2270815.5761874467,1.0043307723338811e-4
UGA,Uganda,tnut,0,0.6969607472419739,0
UGA,Uganda,vege,1.680118960314551e-4,1424574.6015207767,1.1793829249243757e-4
UGA,Uganda,whea,1.3306652936356344e-5,24576.43349942565,5.414395435638503e-4
UGA,Uganda,xfru,1.425418517304319e-5,57993.07171887159,2.457911738516296e-4
UGA,Uganda,xmil,7.62337210557845e-5,219939.9466022998,3.4661152843522313e-4
UGA,Uganda,xoil,6.989716022950598e-4,872673.8441826999,8.009539955327521e-4
UGA,Uganda,xpul,4.365971166731328e-4,682885.4890926704,6.393416226389968e-4
UGA,Uganda,yams,2.5332630175561098e-8,71.55187320709229,3.5404566002403563e-4
UKR,Ukraine,bana,0,0,0
UKR,Ukraine,barl,0.003308787970260536,9587804.08720608,3.4510383609900484e-4
UKR,Ukraine,cass,0,0,0
UKR,Ukraine,cnut,0,0,0
UKR,Ukraine,coco,0,0,0
UKR,Ukraine,maiz,0.004868235968256111,31151738.011414513,1.5627493934599438e-4
UKR,Ukraine,ocer,7.402309749368261e-4,1600541.4025537148,4.624878642662814e-4
UKR,Ukraine,ofib,2.330558976701272e-6,2664.678808555007,8.746115926688665e-4
UKR,Ukraine,oilp,0,0,0
UKR,Ukraine,orts,0,0,0
UKR,Ukraine,plnt,0,0,0
UKR,Ukraine,pota,0.0014762432232641907,24794507.07931777,5.953912366725743e-5
UKR,Ukraine,rice,0.00010777224148167247,66748.85033124685,0.0016145932244052675
UKR,Ukraine,sorg,5.500774151307183e-5,299934.4629819691,1.8339920316652201e-4
UKR,Ukraine,soyb,8.281509491457281e-4,3849846.1086062263,2.1511274107669374e-4
UKR,Ukraine,spis,4.928713413785557e-7,2555.5347670195624,1.9286426768256245e-4
UKR,Ukraine,sugb,5.745425850358037e-4,15450874.90627408,3.718511660478859e-5
UKR,Ukraine,sugc,0,0,0
UKR,Ukraine,swpo,0,0,0
UKR,Ukraine,tnut,1.3075427050994527e-4,108007.98071037048,0.0012105982321859183
UKR,Ukraine,vege,6.27617785039734e-4,9197083.875072507,6.824095480316429e-5
UKR,Ukraine,whea,0.005727246673292712,31167141.043674693,1.837591284124228e-4
UKR,Ukraine,xfru,5.186829659338693e-4,2894665.0833273083,1.7918583014020495e-4
UKR,Ukraine,xmil,7.158776725774225e-5,128655.43265134469,5.564301932880252e-4
UKR,Ukraine,xoil,0.0045560408301913964,15648597.222838774,2.911469165774142e-4
UKR,Ukraine,xpul,3.520966357134902e-4,1239723.7556227073,2.8401217135395917e-4
UKR,Ukraine,yams,0,0,0
URY,Uruguay,bana,0,0,0
URY,Uruguay,barl,1.300091217716225e-4,670669.2362653315,1.9384983646422696e-4
URY,Uruguay,cass,0,4107.8203125,0
URY,Uruguay,cnut,0,0,0
URY,Uruguay,coco,0,0,0
URY,Uruguay,maiz,8.881821098391399e-5,212429.2850244157,4.1810718787527624e-4
URY,Uruguay,ocer,2.1793664439501353e-5,38357.080286085606,5.681783982762424e-4
