country,iso3c,SPAM_super,produced,export_prop
Greece,GRC,ocer,232000,0.013201320132013201
Greece,GRC,oilp,0,0.11320754716981132
Greece,GRC,orts,0,0
Greece,GRC,plnt,0,0.8
Greece,GRC,pota,500000,0.06698002350176263
Greece,GRC,rice,255000,0.8435374149659864
Greece,GRC,sorg,0,0
Greece,GRC,soyb,62000,0.015625
Greece,GRC,spis,1000,0
Greece,GRC,sugb,392000,0
Greece,GRC,sugc,0,0
Greece,GRC,swpo,2000,0
Greece,GRC,tnut,121000,0.11377245508982035
Greece,GRC,vege,2870000,0.1831076724693746
Greece,GRC,whea,1359000,0.14152352501867066
Greece,GRC,xfru,3358000,0.42333333333333334
Greece,GRC,xmil,0,0
Greece,GRC,xoil,3935000,0.14245149077141506
Greece,GRC,xpul,174000,0.028846153846153848
Greece,GRC,yams,0,0
Grenada,GRD,bana,2000,0
Grenada,GRD,barl,0,0
Grenada,GRD,cass,0,0
Grenada,GRD,cnut,6000,0
Grenada,GRD,coco,1000,1
Grenada,GRD,maiz,0,0
Grenada,GRD,ocer,0,0
Grenada,GRD,oilp,0,0
Grenada,GRD,orts,2000,0
Grenada,GRD,plnt,0,0
Grenada,GRD,pota,0,0
Grenada,GRD,rice,0,0
Grenada,GRD,soyb,0,0
Grenada,GRD,spis,7000,0.14285714285714285
Grenada,GRD,sugb,0,0
Grenada,GRD,sugc,7000,0
Grenada,GRD,swpo,0,0
Grenada,GRD,tnut,0,0
Grenada,GRD,vege,38000,0
Grenada,GRD,whea,0,0.3125
Grenada,GRD,xfru,12000,0.08333333333333333
Grenada,GRD,xoil,0,0
Grenada,GRD,xpul,0,0
Grenada,GRD,yams,1000,0
Guatemala,GTM,bana,4083000,0.5725806451612904
Guatemala,GTM,barl,0,0
Guatemala,GTM,cass,5000,0
Guatemala,GTM,cnut,20000,0.047619047619047616
Guatemala,GTM,coco,12000,0
Guatemala,GTM,maiz,1952000,0.005239030779305829
Guatemala,GTM,ocer,0,0.3333333333333333
Guatemala,GTM,oilp,3527000,0.22072072072072071
Guatemala,GTM,orts,0,0
Guatemala,GTM,plnt,352000,0.6638655462184874
Guatemala,GTM,pota,551000,0.1301482701812191
Guatemala,GTM,rice,32000,0.006369426751592357
Guatemala,GTM,sorg,54000,0
Guatemala,GTM,soyb,45000,0.057971014492753624
Guatemala,GTM,spis,40000,0.8837209302325582
Guatemala,GTM,sugb,0,0
Guatemala,GTM,sugc,33500000,0
Guatemala,GTM,swpo,0,0
Guatemala,GTM,tnut,36000,0.18421052631578946
Guatemala,GTM,vege,1943000,0.47765640516385305
Guatemala,GTM,whea,1000,0.18631178707224336
Guatemala,GTM,xfru,1257000,0.23109843081312412
Guatemala,GTM,xmil,0,0
Guatemala,GTM,xoil,90000,0.32919254658385094
Guatemala,GTM,xpul,307000,0
Guatemala,GTM,yams,0,0
Guinea,GIN,bana,232000,0
Guinea,GIN,barl,0,0
Guinea,GIN,cass,1390000,0
Guinea,GIN,cnut,57000,0
Guinea,GIN,coco,20000,0.4
Guinea,GIN,maiz,817000,0
Guinea,GIN,ocer,488000,0
Guinea,GIN,oilp,899000,0.003051881993896236
Guinea,GIN,orts,162000,0
Guinea,GIN,plnt,489000,0
Guinea,GIN,pota,6000,0
Guinea,GIN,rice,2198000,0
Guinea,GIN,sorg,29000,0
Guinea,GIN,soyb,0,0
Guinea,GIN,spis,0,0
Guinea,GIN,sugb,0,0
Guinea,GIN,sugc,309000,0
Guinea,GIN,swpo,162000,0
Guinea,GIN,tnut,105000,1
Guinea,GIN,vege,602000,0.05652173913043478
Guinea,GIN,whea,0,0
Guinea,GIN,xfru,685000,0.11688311688311688
Guinea,GIN,xmil,202000,0
Guinea,GIN,xoil,821000,0.0036452004860267314
Guinea,GIN,xpul,57000,0
Guinea,GIN,yams,86000,0
Guyana,GUY,bana,16000,0
Guyana,GUY,barl,0,0
Guyana,GUY,cass,5000,0
Guyana,GUY,cnut,140000,0.11428571428571428
Guyana,GUY,coco,0,0
Guyana,GUY,maiz,4000,0
Guyana,GUY,ocer,0,0
Guyana,GUY,oilp,0,0
Guyana,GUY,orts,23000,0.043478260869565216
Guyana,GUY,plnt,10000,0
Guyana,GUY,pota,0,0
Guyana,GUY,rice,630000,0.34444444444444444
Guyana,GUY,sorg,0,0
Guyana,GUY,soyb,0,0
Guyana,GUY,spis,3000,0
Guyana,GUY,sugb,0,0
Guyana,GUY,sugc,1859000,0
Guyana,GUY,swpo,4000,0
Guyana,GUY,tnut,0,0
Guyana,GUY,vege,224000,0.008438818565400843
Guyana,GUY,whea,0,0.07272727272727272
Guyana,GUY,xfru,65000,0.04054054054054054
Guyana,GUY,xmil,0,0
Guyana,GUY,xoil,1000,0
Guyana,GUY,xpul,1000,0
Guyana,GUY,yams,2000,0
Haiti,HTI,bana,264000,0
Haiti,HTI,barl,0,0
Haiti,HTI,cass,468000,0
Haiti,HTI,cnut,27000,0
Haiti,HTI,coco,14000,0.21428571428571427
Haiti,HTI,maiz,225000,0
Haiti,HTI,ocer,0,0
Haiti,HTI,oilp,0,0
Haiti,HTI,orts,63000,0
Haiti,HTI,plnt,244000,0
Haiti,HTI,pota,34000,0
Haiti,HTI,rice,179000,0
Haiti,HTI,sorg,80000,0
Haiti,HTI,soyb,0,0
Haiti,HTI,spis,0,0
Haiti,HTI,sugb,0,0
Haiti,HTI,sugc,1480000,0
Haiti,HTI,swpo,630000,0
Haiti,HTI,tnut,0,0
Haiti,HTI,vege,153000,0
Haiti,HTI,whea,0,0.0023094688221709007
Haiti,HTI,xfru,970000,0.010298661174047374
Haiti,HTI,xmil,0,0
Haiti,HTI,xoil,39000,0
Haiti,HTI,xpul,225000,0
Haiti,HTI,yams,437000,0
Honduras,HND,bana,679000,0.8641810918774967
Honduras,HND,barl,0,0
Honduras,HND,cass,25000,0.16
Honduras,HND,cnut,15000,0
Honduras,HND,coco,1000,1
Honduras,HND,maiz,684000,0.016433853738701727
Honduras,HND,ocer,0,0
Honduras,HND,oilp,3169000,0.15721891637958033
Honduras,HND,orts,9000,0.4
Honduras,HND,plnt,102000,0.008
Honduras,HND,pota,26000,0
Honduras,HND,rice,59000,0.059907834101382486
Honduras,HND,sorg,21000,0
Honduras,HND,soyb,2000,0
Honduras,HND,spis,2000,0.6666666666666666
Honduras,HND,sugc,5380000,0
Honduras,HND,swpo,19000,0.7894736842105263
Honduras,HND,tnut,2000,0
Honduras,HND,vege,694000,0.6036988110964333
Honduras,HND,whea,1000,0.21305841924398625
Honduras,HND,xfru,468000,0.3535714285714286
Honduras,HND,xmil,0,0
Honduras,HND,xoil,14000,0.6530612244897959
Honduras,HND,xpul,122000,0.03731343283582089
"China, Hong Kong SAR",HKG,bana,0,0.028169014084507043
"China, Hong Kong SAR",HKG,barl,0,0.14285714285714285
"China, Hong Kong SAR",HKG,cass,0,0.2
"China, Hong Kong SAR",HKG,cnut,0,0.7037037037037037
"China, Hong Kong SAR",HKG,coco,0,0
"China, Hong Kong SAR",HKG,maiz,0,0.047619047619047616
"China, Hong Kong SAR",HKG,ocer,0,0.3488372093023256
"China, Hong Kong SAR",HKG,oilp,0,0
"China, Hong Kong SAR",HKG,orts,0,0.3333333333333333
"China, Hong Kong SAR",HKG,plnt,0,0
"China, Hong Kong SAR",HKG,pota,0,0.09876543209876543
"China, Hong Kong SAR",HKG,rice,0,0.04483430799220273
"China, Hong Kong SAR",HKG,sorg,0,0
"China, Hong Kong SAR",HKG,soyb,0,0.3548387096774194
"China, Hong Kong SAR",HKG,spis,1000,0.16666666666666666
"China, Hong Kong SAR",HKG,sugb,0,0
"China, Hong Kong SAR",HKG,sugc,0,0
"China, Hong Kong SAR",HKG,swpo,0,0
"China, Hong Kong SAR",HKG,tnut,0,0.6555555555555556
"China, Hong Kong SAR",HKG,vege,38000,0.03403863845446182
"China, Hong Kong SAR",HKG,whea,0,0.14951456310679612
"China, Hong Kong SAR",HKG,xfru,5000,0.6425992779783394
"China, Hong Kong SAR",HKG,xmil,0,0
"China, Hong Kong SAR",HKG,xoil,8000,0.1962025316455696
"China, Hong Kong SAR",HKG,xpul,1000,0.1
"China, Hong Kong SAR",HKG,yams,0,0
Hungary,HUN,bana,0,0.05263157894736842
Hungary,HUN,barl,1416000,0.6702923181509177
Hungary,HUN,cass,0,0
Hungary,HUN,cnut,0,0
Hungary,HUN,coco,0,0
Hungary,HUN,maiz,6770000,0.5234578627280626
Hungary,HUN,ocer,578000,0.08193979933110368
Hungary,HUN,oilp,0,0.03333333333333333
Hungary,HUN,orts,0,0
Hungary,HUN,plnt,0,0.4
Hungary,HUN,pota,403000,0.02448210922787194
Hungary,HUN,rice,12000,0.07142857142857142
Hungary,HUN,sorg,25000,0.15384615384615385
Hungary,HUN,soyb,203000,0.3839779005524862
Hungary,HUN,spis,30000,0.07894736842105263
Hungary,HUN,sugb,1076000,0.10936051899907322
Hungary,HUN,sugc,0,0
Hungary,HUN,swpo,0,0
Hungary,HUN,tnut,8000,0.6875
Hungary,HUN,vege,1641000,0.3837753510140406
Hungary,HUN,whea,5246000,0.6539358077819616
Hungary,HUN,xfru,1254000,0.3203492276695769
Hungary,HUN,xmil,3000,0.2
Hungary,HUN,xoil,3813000,0.4179640718562874
Hungary,HUN,xpul,51000,0.36619718309859156
Croatia,HRV,bana,0,0.01639344262295082
Croatia,HRV,barl,260000,0.4478114478114478
Croatia,HRV,cass,0,0
Croatia,HRV,cnut,0,0
Croatia,HRV,coco,0,0
Croatia,HRV,maiz,1570000,0.2784577723378213
Croatia,HRV,ocer,152000,0.1402439024390244
Croatia,HRV,oilp,0,0.045454545454545456
Croatia,HRV,orts,0,0
Croatia,HRV,plnt,0,0
Croatia,HRV,pota,156000,0.09223300970873786
Croatia,HRV,rice,0,0
Croatia,HRV,sorg,0,0
Croatia,HRV,soyb,208000,1
Croatia,HRV,spis,0,0
Croatia,HRV,sugb,1295000,0
Croatia,HRV,swpo,0,0
Croatia,HRV,tnut,2000,0.1111111111111111
Croatia,HRV,vege,1067000,0.05381526104417671
Croatia,HRV,whea,688000,0.4357707509881423
Croatia,HRV,xfru,227000,0.17493472584856398
Croatia,HRV,xmil,0,0
Croatia,HRV,xoil,344000,0.42660550458715596
Croatia,HRV,xpul,3000,0.1111111111111111
Iceland,ISL,bana,0,0
Iceland,ISL,barl,7000,0
Iceland,ISL,cass,0,0
Iceland,ISL,cnut,0,0
Iceland,ISL,coco,0,0
Iceland,ISL,maiz,0,0
Iceland,ISL,ocer,0,0
Iceland,ISL,oilp,0,0
Iceland,ISL,orts,0,0
Iceland,ISL,plnt,0,0
Iceland,ISL,pota,9000,0
Iceland,ISL,rice,0,0
Iceland,ISL,soyb,0,0
Iceland,ISL,spis,0,0
Iceland,ISL,sugb,0,0
Iceland,ISL,sugc,0,0
Iceland,ISL,swpo,0,0
Iceland,ISL,tnut,0,0
Iceland,ISL,vege,4000,0
Iceland,ISL,whea,0,0
Iceland,ISL,xfru,0,0
Iceland,ISL,xmil,0,0
Iceland,ISL,xoil,0,0.125
Iceland,ISL,xpul,0,0
Iceland,ISL,yams,0,0
India,IND,bana,30477000,0.002953046559700758
India,IND,barl,1750000,0.009415262636273538
India,IND,cass,4171000,0.004979628791308284
India,IND,cnut,11414000,0.013308817091323002
India,IND,coco,19000,0
India,IND,maiz,28757000,0.03061295243378172
India,IND,ocer,25000,0.47058823529411764
India,IND,oilp,0,0
India,IND,orts,6000,0.16666666666666666
India,IND,plnt,3000,1
India,IND,pota,48605000,0.007961816199312856
India,IND,rice,169323000,0.10682352385339522
India,IND,sorg,4570000,0.00437636761487965
India,IND,soyb,12329000,0.018859537719075437
India,IND,spis,5866000,0.15973487986743992
India,IND,sugb,0,0
India,IND,sugc,306069000,0
India,IND,swpo,1460000,0
India,IND,tnut,1500000,0.16625615763546797
India,IND,vege,131654000,0.020305108169882527
India,IND,whea,98510000,0.00623820709307251
India,IND,xfru,60255000,0.014097146306841358
India,IND,xmil,11560000,0.006314878892733564
India,IND,xoil,37773000,0.05135168497716331
India,IND,xpul,23459000,0.005121134528264723
India,IND,yams,0,0
Indonesia,IDN,bana,7163000,2.7921262041044257e-4
Indonesia,IDN,barl,0,0
Indonesia,IDN,cass,19054000,0.004391408114558472
Indonesia,IDN,cnut,17896000,0.0993913674688704
Indonesia,IDN,coco,660000,0.05843439911797133
Indonesia,IDN,maiz,28929000,0.0022858679575097486
Indonesia,IDN,ocer,58000,0
Indonesia,IDN,oilp,205041000,0.14114043814986052
Indonesia,IDN,orts,421000,0.030805687203791468
Indonesia,IDN,plnt,16000,1
Indonesia,IDN,pota,1165000,0.006766917293233083
Indonesia,IDN,rice,81149000,2.696045391600593e-4
Indonesia,IDN,sorg,0,0
Indonesia,IDN,soyb,996000,0.001122649452708392
Indonesia,IDN,spis,659000,0.20861372812920592
Indonesia,IDN,sugb,0,0
Indonesia,IDN,sugc,21910000,0
Indonesia,IDN,swpo,1914000,0.005747126436781609
Indonesia,IDN,tnut,490000,0.5572519083969466
Indonesia,IDN,vege,11961000,0.005733134375245425
Indonesia,IDN,whea,0,0.04319593450028233
Indonesia,IDN,xfru,11762000,0.05500436542582745
Indonesia,IDN,xmil,0,0
Indonesia,IDN,xoil,3885000,0.7359108781127129
Indonesia,IDN,xpul,245000,0.07909604519774012
Indonesia,IDN,yams,0,0
Iran (Islamic Republic of),IRN,bana,133000,0
Iran (Islamic Republic of),IRN,barl,3100000,0
Iran (Islamic Republic of),IRN,cass,0,0
Iran (Islamic Republic of),IRN,cnut,0,0
Iran (Islamic Republic of),IRN,coco,0,0
Iran (Islamic Republic of),IRN,maiz,1211000,0.002224824355971897
Iran (Islamic Republic of),IRN,ocer,0,0
Iran (Islamic Republic of),IRN,oilp,0,0.014141414141414142
Iran (Islamic Republic of),IRN,orts,0,0
Iran (Islamic Republic of),IRN,pota,5120000,0.10419512195121951
Iran (Islamic Republic of),IRN,rice,2010000,9.84251968503937e-4
Iran (Islamic Republic of),IRN,sorg,0,0
Iran (Islamic Republic of),IRN,soyb,572000,6.76132521974307e-4
Iran (Islamic Republic of),IRN,spis,68000,0.13592233009708737
Iran (Islamic Republic of),IRN,sugb,6875000,0
Iran (Islamic Republic of),IRN,sugc,9467000,0
Iran (Islamic Republic of),IRN,swpo,0,0
Iran (Islamic Republic of),IRN,tnut,1191000,0.1256198347107438
Iran (Islamic Republic of),IRN,vege,20232000,0.13592376814456403
Iran (Islamic Republic of),IRN,whea,14019000,0.051727778168766274
Iran (Islamic Republic of),IRN,xfru,12591000,0.13890408817321973
Iran (Islamic Republic of),IRN,xmil,17000,0
Iran (Islamic Republic of),IRN,xoil,731000,0.01301775147928994
Iran (Islamic Republic of),IRN,xpul,600000,0.008724100327153763
Iraq,IRQ,bana,0,0
Iraq,IRQ,barl,303000,0
Iraq,IRQ,cass,0,0
Iraq,IRQ,cnut,0,0
Iraq,IRQ,coco,0,0
Iraq,IRQ,maiz,185000,0
Iraq,IRQ,ocer,0,0
Iraq,IRQ,oilp,0,0
Iraq,IRQ,orts,0,0
Iraq,IRQ,plnt,0,0
Iraq,IRQ,pota,267000,0
Iraq,IRQ,rice,266000,0
Iraq,IRQ,sorg,2000,0
Iraq,IRQ,soyb,0,0
Iraq,IRQ,spis,0,0
Iraq,IRQ,sugb,29000,0
Iraq,IRQ,sugc,7000,0
Iraq,IRQ,swpo,0,0
Iraq,IRQ,tnut,3000,0
Iraq,IRQ,vege,988000,0
Iraq,IRQ,whea,2974000,0
Iraq,IRQ,xfru,952000,0.09286234522942462
Iraq,IRQ,xmil,4000,0
Iraq,IRQ,xoil,70000,0.0012853470437017994
Iraq,IRQ,xpul,10000,0.013605442176870748
Ireland,IRL,bana,0,0.043478260869565216
Ireland,IRL,barl,1506000,0.055051078320090804
Ireland,IRL,cass,0,0
Ireland,IRL,cnut,0,0
Ireland,IRL,coco,0,0
Ireland,IRL,maiz,0,0.010535557506584723
Ireland,IRL,ocer,207000,0.4315068493150685
Ireland,IRL,oilp,0,0
Ireland,IRL,orts,0,0
Ireland,IRL,plnt,8000,1
Ireland,IRL,pota,412000,0.020202020202020204
Ireland,IRL,rice,0,0.03571428571428571
Ireland,IRL,sorg,0,0
Ireland,IRL,soyb,8000,0.008928571428571428
Ireland,IRL,spis,0,0
Ireland,IRL,sugb,75000,0
Ireland,IRL,sugc,0,0
Ireland,IRL,swpo,0,0
Ireland,IRL,tnut,0,0
Ireland,IRL,vege,210000,0.1001788908765653
Ireland,IRL,whea,682000,0.1818746120422098
Ireland,IRL,xfru,42000,0.25366876310272535
Ireland,IRL,xmil,0,0
Ireland,IRL,xoil,64000,0.10222222222222223
Ireland,IRL,xpul,91000,0.020202020202020204
Ireland,IRL,yams,0,0
Israel,ISR,bana,126000,0
Israel,ISR,barl,14000,0.004819277108433735
Israel,ISR,cass,0,0
Israel,ISR,cnut,0,0
Israel,ISR,coco,0,0
Israel,ISR,maiz,89000,0.006339144215530904
Israel,ISR,ocer,0,0
Israel,ISR,oilp,0,0
Israel,ISR,orts,10000,0
Israel,ISR,pota,522000,0.4068965517241379
Israel,ISR,rice,0,0.007194244604316547
Israel,ISR,sorg,47000,0
Israel,ISR,soyb,75000,0
Israel,ISR,spis,0,0.375
Israel,ISR,sugb,0,0
Israel,ISR,sugc,0,0
Israel,ISR,swpo,37000,0.21621621621621623
Israel,ISR,tnut,11000,0.21428571428571427
Israel,ISR,vege,1562000,0.20526014865637507
Israel,ISR,whea,72000,0.014161220043572984
Israel,ISR,xfru,1229000,0.3625
Israel,ISR,xmil,0,0
Israel,ISR,xoil,213000,0.03300970873786408
Israel,ISR,xpul,37000,0
Italy,ITA,bana,0,0.08839050131926121
Italy,ITA,barl,984000,0.018575851393188854
Italy,ITA,cass,0,0.16666666666666666
Italy,ITA,cnut,0,0.08974358974358974
Italy,ITA,coco,0,0.015037593984962405
Italy,ITA,maiz,6119000,0.02275838466803559
Italy,ITA,ocer,459000,0.1348148148148148
Italy,ITA,oilp,0,0.06914546640574037
Italy,ITA,orts,0,0.5
Italy,ITA,plnt,0,0.29411764705882354
Italy,ITA,pota,1347000,0.05877773452705333
Italy,ITA,rice,1598000,0.58066211245402
Italy,ITA,sorg,241000,0.003289473684210526
Italy,ITA,soyb,1390000,0.038393800634026067
Italy,ITA,spis,0,0.7037037037037037
Italy,ITA,sugb,2454000,0
Italy,ITA,sugc,0,0
Italy,ITA,swpo,8000,0.06666666666666667
Italy,ITA,tnut,282000,0.25290697674418605
Italy,ITA,vege,13695000,0.39783908933050355
Italy,ITA,whea,6966000,0.2913101604278075
Italy,ITA,xfru,15354000,0.24741319843642218
Italy,ITA,xmil,0,0
Italy,ITA,xoil,3926000,0.10374734086074293
Italy,ITA,xpul,208000,0.0436241610738255
Italy,ITA,yams,0,1
Côte d'Ivoire,CIV,bana,400000,0.9675
Côte d'Ivoire,CIV,barl,0,0
Côte d'Ivoire,CIV,cass,5367000,0
Côte d'Ivoire,CIV,cnut,156000,0.6602564102564102
Côte d'Ivoire,CIV,coco,2034000,0.8692232055063913
Côte d'Ivoire,CIV,maiz,1025000,0.06863679694947569
Côte d'Ivoire,CIV,ocer,20000,0
Côte d'Ivoire,CIV,oilp,2754000,0.0684534588917059
Côte d'Ivoire,CIV,orts,119000,0.01680672268907563
Côte d'Ivoire,CIV,plnt,1862000,0.015037593984962405
Côte d'Ivoire,CIV,pota,0,0.6046511627906976
Côte d'Ivoire,CIV,rice,2120000,0.016265750286368844
Côte d'Ivoire,CIV,sorg,63000,0
Côte d'Ivoire,CIV,soyb,1000,0
Côte d'Ivoire,CIV,spis,125000,0.008
Côte d'Ivoire,CIV,sugb,0,0
Côte d'Ivoire,CIV,sugc,1817000,0
Côte d'Ivoire,CIV,swpo,54000,0
Côte d'Ivoire,CIV,tnut,795000,0.8213836477987422
Côte d'Ivoire,CIV,vege,711000,0.005045408678102927
Côte d'Ivoire,CIV,whea,0,0.16142270861833105
Côte d'Ivoire,CIV,xfru,381000,0.3260340632603406
Côte d'Ivoire,CIV,xmil,62000,0
Côte d'Ivoire,CIV,xoil,694000,0.3492957746478873
Côte d'Ivoire,CIV,xpul,58000,0
Côte d'Ivoire,CIV,yams,7148000,0.0015388919977616117
Kazakhstan,KAZ,bana,0,0
Kazakhstan,KAZ,barl,3305000,0.2756545290400241
Kazakhstan,KAZ,cass,0,0
Kazakhstan,KAZ,cnut,0,0
Kazakhstan,KAZ,coco,0,0
Kazakhstan,KAZ,maiz,785000,0.05309734513274336
Kazakhstan,KAZ,ocer,711000,0.05570652173913043
Kazakhstan,KAZ,oilp,0,0.034482758620689655
Kazakhstan,KAZ,orts,0,0
Kazakhstan,KAZ,plnt,0,0
Kazakhstan,KAZ,pota,3551000,0.07521509852900361
Kazakhstan,KAZ,rice,489000,0.3013972055888224
Kazakhstan,KAZ,sorg,4000,0
Kazakhstan,KAZ,soyb,270000,0.1258741258741259
Kazakhstan,KAZ,spis,0,0
Kazakhstan,KAZ,sugb,463000,0
Kazakhstan,KAZ,sugc,0,0
Kazakhstan,KAZ,swpo,0,0
Kazakhstan,KAZ,tnut,2000,0.13513513513513514
Kazakhstan,KAZ,vege,5861000,0.02121550486520976
Kazakhstan,KAZ,whea,14803000,0.4860050890585242
Kazakhstan,KAZ,xfru,337000,0.05733558178752108
Kazakhstan,KAZ,xmil,38000,0
Kazakhstan,KAZ,xoil,2687000,0.32720848056537105
Kazakhstan,KAZ,xpul,907000,0.15043290043290045
Kazakhstan,KAZ,yams,0,0
Jamaica,JAM,bana,65000,0
Jamaica,JAM,barl,0,0
Jamaica,JAM,cass,21000,0
Jamaica,JAM,cnut,311000,0
Jamaica,JAM,coco,0,0
Jamaica,JAM,maiz,3000,0.003401360544217687
Jamaica,JAM,ocer,0,0
Jamaica,JAM,oilp,0,0
Jamaica,JAM,orts,25000,0.04
Jamaica,JAM,plnt,46000,0
Jamaica,JAM,pota,17000,0
Jamaica,JAM,rice,0,0
Jamaica,JAM,sorg,0,0
Jamaica,JAM,soyb,0,0
Jamaica,JAM,spis,17000,0.05263157894736842
Jamaica,JAM,sugb,0,0
Jamaica,JAM,sugc,1131000,0
Jamaica,JAM,swpo,42000,0.023809523809523808
Jamaica,JAM,tnut,0,0
Jamaica,JAM,vege,270000,0.006872852233676976
Jamaica,JAM,whea,0,0.07881773399014778
Jamaica,JAM,xfru,228000,0.10989010989010989
Jamaica,JAM,xmil,0,0
Jamaica,JAM,xoil,13000,0
Jamaica,JAM,xpul,2000,0
Jamaica,JAM,yams,144000,0.10416666666666667
Japan,JPN,bana,0,0
Japan,JPN,barl,185000,0
Japan,JPN,cass,0,0
Japan,JPN,cnut,0,0
Japan,JPN,coco,0,0
Japan,JPN,maiz,78000,4.791894852135816e-4
Japan,JPN,ocer,35000,0.0045045045045045045
Japan,JPN,oilp,0,0
Japan,JPN,orts,210000,0
Japan,JPN,plnt,0,0
Japan,JPN,pota,2395000,6.894174422612892e-4
Japan,JPN,rice,9846000,0.004532420682638053
Japan,JPN,sorg,0,0
Japan,JPN,soyb,728000,0.001771255060728745
Japan,JPN,spis,48000,0.006578947368421052
Japan,JPN,sugb,3901000,0
Japan,JPN,sugc,1297000,0
Japan,JPN,swpo,807000,0.0036363636363636364
Japan,JPN,tnut,19000,0.03125
Japan,JPN,vege,10336000,0.0019319938176197836
Japan,JPN,whea,908000,0.037250107867107723
Japan,JPN,xfru,2742000,0.010689990281827016
Japan,JPN,xmil,0,0
Japan,JPN,xoil,1566000,0.012076271186440678
Japan,JPN,xpul,111000,0
Japan,JPN,yams,159000,0.03125
Jordan,JOR,bana,34000,0
Jordan,JOR,barl,49000,0
Jordan,JOR,cnut,0,0
Jordan,JOR,coco,0,0
Jordan,JOR,maiz,37000,0.061224489795918366
Jordan,JOR,ocer,0,0
Jordan,JOR,oilp,0,0
Jordan,JOR,orts,0,0
Jordan,JOR,plnt,0,0
Jordan,JOR,pota,156000,0.034334763948497854
Jordan,JOR,rice,0,0.01020408163265306
Jordan,JOR,sorg,1000,0
Jordan,JOR,soyb,0,0
Jordan,JOR,spis,0,0.6363636363636364
Jordan,JOR,sugb,0,0
Jordan,JOR,swpo,0,0
Jordan,JOR,tnut,2000,0.125
Jordan,JOR,vege,1581000,0.31406888499708113
Jordan,JOR,whea,12000,0.0226890756302521
Jordan,JOR,xfru,357000,0.17738791423001948
Jordan,JOR,xmil,0,0
Jordan,JOR,xoil,183000,0.04220779220779221
Jordan,JOR,xpul,2000,0.09210526315789473
Kyrgyzstan,KGZ,bana,0,0
Kyrgyzstan,KGZ,barl,424000,0.002347417840375587
Kyrgyzstan,KGZ,cass,0,0
Kyrgyzstan,KGZ,cnut,0,0
Kyrgyzstan,KGZ,coco,0,0
Kyrgyzstan,KGZ,maiz,653000,0
Kyrgyzstan,KGZ,ocer,4000,0
Kyrgyzstan,KGZ,oilp,0,0
Kyrgyzstan,KGZ,orts,0,0
Kyrgyzstan,KGZ,plnt,0,0
Kyrgyzstan,KGZ,pota,1416000,0.009135628952916374
Kyrgyzstan,KGZ,rice,38000,0
Kyrgyzstan,KGZ,sorg,0,0
Kyrgyzstan,KGZ,soyb,4000,0
Kyrgyzstan,KGZ,spis,1000,0
Kyrgyzstan,KGZ,sugb,712000,0.04353932584269663
Kyrgyzstan,KGZ,swpo,0,0
Kyrgyzstan,KGZ,tnut,16000,0.23809523809523808
Kyrgyzstan,KGZ,vege,1323000,0.027596223674655047
Kyrgyzstan,KGZ,whea,601000,0.002997002997002997
Kyrgyzstan,KGZ,xfru,248000,0.13522012578616352
Kyrgyzstan,KGZ,xmil,0,0
Kyrgyzstan,KGZ,xoil,90000,0.006756756756756757
Kyrgyzstan,KGZ,xpul,195000,0.3248730964467005
Kenya,KEN,bana,1434000,0
Kenya,KEN,barl,77000,0.15384615384615385
Kenya,KEN,cass,790000,0
Kenya,KEN,cnut,95000,0.03125
Kenya,KEN,coco,0,0
Kenya,KEN,maiz,3704000,0.0011836654172420597
Kenya,KEN,ocer,4000,0.3888888888888889
Kenya,KEN,oilp,0,0.07969151670951156
Kenya,KEN,orts,19000,0
Kenya,KEN,plnt,33000,0
Kenya,KEN,pota,1520000,0.011140235910878113
Kenya,KEN,rice,102000,9.823182711198428e-4
Kenya,KEN,sorg,149000,0.25177304964539005
Kenya,KEN,soyb,2000,0
Kenya,KEN,spis,6000,0.5
Kenya,KEN,sugb,0,0
Kenya,KEN,sugc,4752000,0
Kenya,KEN,swpo,667000,0
Kenya,KEN,tnut,37000,0.23684210526315788
Kenya,KEN,vege,2647000,0.03995601173020528
Kenya,KEN,whea,166000,0.013822688274547188
Kenya,KEN,xfru,1921000,0.11572700296735905
Kenya,KEN,xmil,80000,0
Kenya,KEN,xoil,505000,0.051418439716312055
Kenya,KEN,xpul,1180000,0.03590785907859079
Kenya,KEN,yams,9000,0
Cambodia,KHM,bana,144000,0.027777777777777776
Cambodia,KHM,barl,0,0
Cambodia,KHM,cass,7668000,0.11981747066492829
Cambodia,KHM,cnut,77000,0
Cambodia,KHM,coco,0,0
Cambodia,KHM,maiz,750000,0.08083441981747067
Cambodia,KHM,ocer,0,0
Cambodia,KHM,oilp,193000,0.15139442231075698
Cambodia,KHM,orts,41000,0
Cambodia,KHM,plnt,0,0
Cambodia,KHM,pota,0,0
Cambodia,KHM,rice,10362000,0.07844270983906716
Cambodia,KHM,sorg,0,0
Cambodia,KHM,soyb,183000,0.14583333333333334
Cambodia,KHM,spis,15000,0.13333333333333333
Cambodia,KHM,sugb,0,0
Cambodia,KHM,sugc,586000,0.0017064846416382253
Cambodia,KHM,swpo,43000,0.06976744186046512
Cambodia,KHM,tnut,3000,0.2
Cambodia,KHM,vege,665000,0.0014947683109118087
Cambodia,KHM,whea,0,0.023255813953488372
Cambodia,KHM,xfru,243000,0.017361111111111112
