iso3c,Country,SPAM_super,pressure,pressure_value,tonnes_producing_crop,water_pressure_rate
SWE,Sweden,whea,water,1168026294.7546272,3415955.8008843064,341.93249644865256
SWE,Sweden,xfru,water,4688624.811244965,44696.24161076546,104.89975537709799
SWE,Sweden,xmil,water,0,0,0
SWE,Sweden,xoil,water,41960130.84494111,366774.1085877381,114.40319766983657
SWE,Sweden,xpul,water,11334641.381526947,98427.40022913368,115.15737848546759
SWE,Sweden,yams,water,0,0,0
CHE,Switzerland,bana,water,0,0,0
CHE,Switzerland,barl,water,17466234.86891365,214888.7328383252,81.2803660676553
CHE,Switzerland,cass,water,0,0,0
CHE,Switzerland,cnut,water,0,0,0
CHE,Switzerland,coco,water,0,0,0
CHE,Switzerland,maiz,water,1140022.195400238,175618.62076747417,6.491465372055686
CHE,Switzerland,ocer,water,2593087.5192896724,77580.05697795749,33.42466634210434
CHE,Switzerland,ofib,water,0,25.130716368556023,0
CHE,Switzerland,oilp,water,0,0,0
CHE,Switzerland,orts,water,0,0,0
CHE,Switzerland,plnt,water,0,0,0
CHE,Switzerland,pota,water,1392654.5214443207,526845.5158084631,2.64338307844804
CHE,Switzerland,rice,water,3166.599853515625,1095.3896870613098,2.8908432231189956
CHE,Switzerland,sorg,water,0,471.30636978149414,0
CHE,Switzerland,soyb,water,398606.56870269775,6397.301684260368,62.30854638032959
CHE,Switzerland,spis,water,0,0,0
CHE,Switzerland,sugb,water,11544236.004456043,1826340.939855814,6.320964367894769
CHE,Switzerland,sugc,water,0,0,0
CHE,Switzerland,swpo,water,0,0,0
CHE,Switzerland,tnut,water,2461796.03810215,2082.375000998378,1182.2059124422171
CHE,Switzerland,vege,water,1935363.5656311512,449447.0877278149,4.306098801118958
CHE,Switzerland,whea,water,187565072.32565308,533559.7438964248,351.5352769231095
CHE,Switzerland,xfru,water,2839092.955657959,473699.85263399035,5.993442767337352
CHE,Switzerland,xmil,water,37078.61767578125,614.3183817863464,60.35733062058496
CHE,Switzerland,xoil,water,11883793.786270142,91736.30667766929,129.54297177044438
CHE,Switzerland,xpul,water,2013250.392490387,17167.90878455341,117.26823678733554
CHE,Switzerland,yams,water,0,0,0
SYR,Syria,bana,water,66226.25,190.4809513092041,347.6791224782167
SYR,Syria,barl,water,30980425.141414374,840805.8305303156,36.84611121437432
SYR,Syria,cass,water,0,0,0
SYR,Syria,cnut,water,0,0,0
SYR,Syria,coco,water,0,0,0
SYR,Syria,maiz,water,293806008.3109741,204232.45766979456,1438.5862642166464
SYR,Syria,ocer,water,178563.74111175537,2010.0935592241583,88.8335472208946
SYR,Syria,ofib,water,0,0,0
SYR,Syria,oilp,water,0,0,0
SYR,Syria,orts,water,44,3.299999952316284,13.333333525994814
SYR,Syria,plnt,water,0,0,0
SYR,Syria,pota,water,73199267.0205574,549901.9515201598,133.11330650528498
SYR,Syria,rice,water,0,268.58771896362305,0
SYR,Syria,sorg,water,179687.5825881958,1741.5774984061718,103.17518614740906
SYR,Syria,soyb,water,14684.651974499226,288.58956388477236,50.88421000685421
SYR,Syria,spis,water,332213194.59994507,38492.4342002105,8630.61018360144
SYR,Syria,sugb,water,3942851.1543335915,62766.4154930152,62.81784810178242
SYR,Syria,sugc,water,0,0,0
SYR,Syria,swpo,water,0,0,0
SYR,Syria,tnut,water,96018413.00319481,90584.02207583934,1059.992819956765
SYR,Syria,vege,water,503391018.4483261,1678830.9463914633,299.8461635046292
SYR,Syria,whea,water,986054859.9199753,2119567.0409852564,465.2152259650249
SYR,Syria,xfru,water,1470261040.9187012,2313373.876745701,635.5483891721669
SYR,Syria,xmil,water,259307.60637664795,4547.961688816547,57.01622487592325
SYR,Syria,xoil,water,548179469.4369888,447501.5344444867,1224.977854249104
SYR,Syria,xpul,water,33535497.155603886,183543.74771019063,182.7111932385477
SYR,Syria,yams,water,0,0,0
TWN,Taiwan,bana,water,35643742.70303345,367461.26789966226,96.99999922921457
TWN,Taiwan,barl,water,0,0,0
TWN,Taiwan,cass,water,0,0,0
TWN,Taiwan,cnut,water,43003.301146030426,21501.650573015213,2
TWN,Taiwan,coco,water,0,0,0
TWN,Taiwan,maiz,water,8689263.162950516,107274.85399156807,80.99999990336507
TWN,Taiwan,ocer,water,12040.003462791443,164.36864598095417,73.25000088025638
TWN,Taiwan,ofib,water,157274.3309173584,634.8106224685907,247.7499987409868
TWN,Taiwan,oilp,water,0,0,0
TWN,Taiwan,orts,water,171542.98041391373,12865.723436534405,13.33333343127743
TWN,Taiwan,plnt,water,0,0,0
TWN,Taiwan,pota,water,7127958.96969223,215998.75720524788,32.999999916291415
TWN,Taiwan,rice,water,583775208.0482864,1711950.7590798438,340.9999995339
TWN,Taiwan,sorg,water,14387.981122016907,139.6891393661499,102.99999833418308
TWN,Taiwan,soyb,water,343538.99798583984,4907.699983119965,69.99999983035686
TWN,Taiwan,spis,water,93561485.9162445,20543.098103996366,4554.399995687284
TWN,Taiwan,sugb,water,0,0,0
TWN,Taiwan,sugc,water,21198569.194274902,371904.7243198157,56.99999975274691
TWN,Taiwan,swpo,water,3855719.802260399,771143.9525310993,5.000000051358637
TWN,Taiwan,tnut,water,151065035.25811768,94976.27089431882,1590.555554936553
TWN,Taiwan,vege,water,195362265.45882607,2564421.139390394,76.18181836750377
TWN,Taiwan,whea,water,698644.8540267944,2042.8211748450992,342.00000598670636
TWN,Taiwan,xfru,water,2802996102.9325256,10055252.615559772,278.7593917426891
TWN,Taiwan,xmil,water,7501.020567417145,131.5968521386385,56.99999996591674
TWN,Taiwan,xoil,water,690249294.5759277,1608644.5140049905,429.0875259055441
TWN,Taiwan,xpul,water,1539473.0072059631,12315.784208148718,124.99999847247838
TWN,Taiwan,yams,water,0,0,0
TJK,Tajikistan,bana,water,0,0,0
TJK,Tajikistan,barl,water,10752408.667138696,121208.28924656288,88.71017596219066
TJK,Tajikistan,cass,water,0,0,0
TJK,Tajikistan,cnut,water,0,0,0
TJK,Tajikistan,coco,water,0,0,0
TJK,Tajikistan,maiz,water,247156189.50527954,217449.4568055272,1136.6144258815975
TJK,Tajikistan,ocer,water,3611602.713623047,9828.394104845822,367.46620812065026
TJK,Tajikistan,ofib,water,14268.599899291992,67.22912293672562,212.23837640602935
TJK,Tajikistan,oilp,water,0,0,0
TJK,Tajikistan,orts,water,0,0,0
TJK,Tajikistan,plnt,water,0,0,0
TJK,Tajikistan,pota,water,101200160.1044693,839352.0242928267,120.56938826082269
TJK,Tajikistan,rice,water,132255010.61547852,91647.33519798516,1443.0862646444532
TJK,Tajikistan,sorg,water,14817.960771560669,81.48210619390011,181.85539701562067
TJK,Tajikistan,soyb,water,7252889.252779961,52.739794202148914,137522.13793212787
TJK,Tajikistan,spis,water,10002273.674667358,3038.061859626323,3292.3206099225454
TJK,Tajikistan,sugb,water,0,1.1616315841674805,0
TJK,Tajikistan,sugc,water,0,0,0
TJK,Tajikistan,swpo,water,0,0,0
TJK,Tajikistan,tnut,water,30416625.725372314,5910.96337993443,5145.79836996211
TJK,Tajikistan,vege,water,635813216.6017914,1807640.671040952,351.7365075856866
TJK,Tajikistan,whea,water,68857586.58802938,838271.6834899485,82.14232681862387
TJK,Tajikistan,xfru,water,2711546994.884033,1295088.2710988522,2093.715969324121
TJK,Tajikistan,xmil,water,91577.0689086914,750.9160426259041,121.95380536611312
TJK,Tajikistan,xoil,water,1682622196.203186,452802.1936454065,3716.0204164577494
TJK,Tajikistan,xpul,water,207260449.36047363,86793.26270838082,2387.978546870095
TJK,Tajikistan,yams,water,0,0,0
TZA,Tanzania,bana,water,705734668.3973013,3372623.1118649244,209.25393825195562
TZA,Tanzania,barl,water,811972.4612951279,10278.132420957088,79.00000000384485
TZA,Tanzania,cass,water,0,5537919.84724462,0
TZA,Tanzania,cnut,water,827050.9598098993,412760.0679433942,2.003708750051182
TZA,Tanzania,coco,water,35625.102142333984,8906.275535583496,4
TZA,Tanzania,maiz,water,119299319.83918501,5154098.5563391,23.1464956548914
TZA,Tanzania,ocer,water,3693202.105872512,47953.56055924296,77.01622283729783
TZA,Tanzania,ofib,water,29878925.333984375,29310.36651611328,1019.3978747266272
TZA,Tanzania,oilp,water,0,69465.45078927279,0
TZA,Tanzania,orts,water,36209.75334692001,2822.748903542757,12.82783364169378
TZA,Tanzania,plnt,water,17078670.461666346,632543.350214608,27.000000009283045
TZA,Tanzania,pota,water,47962613.96610379,1453714.431238569,32.99314702767276
TZA,Tanzania,rice,water,530504419.01329184,2228056.895691395,238.1018276683951
TZA,Tanzania,sorg,water,78813653.69669247,765207.1287872717,102.9964969375014
TZA,Tanzania,soyb,water,419762.36344623566,6023.302106127143,69.68974095110333
TZA,Tanzania,spis,water,6763398.7302096225,20870.357105437663,324.06722587643
TZA,Tanzania,sugb,water,0,0,0
TZA,Tanzania,sugc,water,180777056.4038391,3168588.318599701,57.05286967785395
TZA,Tanzania,swpo,water,19531426.44972551,4255665.236208975,4.589511948342173
TZA,Tanzania,tnut,water,34154584.14484823,212334.34328480065,160.85284940946755
TZA,Tanzania,vege,water,113289526.3036517,2645576.012553513,42.82225336413771
TZA,Tanzania,whea,water,47608629.84490204,139239.43988147378,341.9191422015804
TZA,Tanzania,xfru,water,57724215.929154575,1519510.952071875,37.98868040434113
TZA,Tanzania,xmil,water,18312849.560391903,321516.7904273793,56.957677190200144
TZA,Tanzania,xoil,water,484092070.2234,4128160.7616878375,117.2657990251025
TZA,Tanzania,xpul,water,205034896.58448565,1923879.2592490464,106.57368210545475
TZA,Tanzania,yams,water,0,10812.181250095367,0
THA,Thailand,bana,water,447443568.318243,942995.9468147455,474.49150744456455
THA,Thailand,barl,water,5546515.926647186,70142.98690533638,79.07441886004452
THA,Thailand,cass,water,0,34548019.474202394,0
THA,Thailand,cnut,water,1715950.288323909,855228.5048850924,2.0064231705589166
THA,Thailand,coco,water,422.0838884860277,105.35714511945844,4.006219872486588
THA,Thailand,maiz,water,398078562.64310074,4916299.67481143,80.9711752688
THA,Thailand,ocer,water,8771113.142147914,287455.10751935095,30.5129841589524
THA,Thailand,ofib,water,11996740.780231476,127409.83994252236,94.15866769508143
THA,Thailand,oilp,water,0,15968963.592552722,0
THA,Thailand,orts,water,4372396.759078234,403732.401194334,10.829937716526272
THA,Thailand,plnt,water,1779.3000030517578,185.38443613052368,9.597893114387475
THA,Thailand,pota,water,4129944.6021118164,125100.71885740756,33.01295659874836
THA,Thailand,rice,water,11608559787.018925,31332545.76074803,370.49526315737785
THA,Thailand,sorg,water,4447965.844156265,43325.16198557615,102.66472507678299
THA,Thailand,soyb,water,4205040.281914711,60428.30614914,69.58726050563898
THA,Thailand,spis,water,179879964.04454184,451920.52009497024,398.0345128093329
THA,Thailand,sugb,water,0,0,0
THA,Thailand,sugc,water,4931037809.617782,114189768.58977234,43.18283389585081
THA,Thailand,swpo,water,3531.800000011921,1133.1383836567402,3.116830257408175
THA,Thailand,tnut,water,67122252.95444691,79922.39363286202,839.842876363102
THA,Thailand,vege,water,293009649.53878665,2702986.2607386857,108.4021971531263
THA,Thailand,whea,water,446004.2991104126,1302.6763316243887,342.37537620282234
THA,Thailand,xfru,water,3209549493.0133142,10712567.261101415,299.6060061781422
THA,Thailand,xmil,water,9667.200592041016,353.6885232925415,27.33252552852872
THA,Thailand,xoil,water,26556451.084363937,99615.04246868938,266.5907720986121
THA,Thailand,xpul,water,24936666.25300026,209995.36306151003,118.7486518247359
THA,Thailand,yams,water,0,0,0
TLS,Timor-Leste,bana,water,51955.13990402222,554.1200010031462,93.76153145521853
TLS,Timor-Leste,barl,water,0,0,0
TLS,Timor-Leste,cass,water,0,30288.606838688254,0
TLS,Timor-Leste,cnut,water,18117.550644621253,9145.875319354236,1.9809531632561639
TLS,Timor-Leste,coco,water,737.3549391329288,184.3387347832322,4
TLS,Timor-Leste,maiz,water,6001846.862276077,75427.15821052343,79.57143030000451
TLS,Timor-Leste,ocer,water,0,0,0
TLS,Timor-Leste,ofib,water,169.20001220703125,68.40000307559967,2.4736842777627004
TLS,Timor-Leste,oilp,water,0,0,0
TLS,Timor-Leste,orts,water,416951.32251507044,26664.230673238635,15.637103039824083
TLS,Timor-Leste,plnt,water,0,0,0
TLS,Timor-Leste,pota,water,43339.46827030182,1310.9172130525112,33.06041589719043
TLS,Timor-Leste,rice,water,18627529.96567154,88314.10996186733,210.92359956653155
TLS,Timor-Leste,sorg,water,0,0,0
TLS,Timor-Leste,soyb,water,243001.24031066895,3404.9171215072274,71.36774013550777
TLS,Timor-Leste,spis,water,1817003.2537841797,390.1006523370743,4657.780608411189
TLS,Timor-Leste,sugb,water,0,0,0
TLS,Timor-Leste,sugc,water,0,0,0
TLS,Timor-Leste,swpo,water,56271.15488398075,9418.096862584352,5.974790417322145
TLS,Timor-Leste,tnut,water,0,0,0
TLS,Timor-Leste,vege,water,2723233.1406612396,35853.70532539487,75.95402249073535
TLS,Timor-Leste,whea,water,0,0,0
TLS,Timor-Leste,xfru,water,4972355.730209351,17711.99540913105,280.7337973702249
TLS,Timor-Leste,xmil,water,0,0,0
TLS,Timor-Leste,xoil,water,1618118.0378417969,10837.867126777768,149.30225836076323
TLS,Timor-Leste,xpul,water,1341236.104724884,10691.96811631322,125.4433318668898
TLS,Timor-Leste,yams,water,0,0,0
TGO,Togo,bana,water,1724748.0561790466,26233.3091301322,65.74649227908347
TGO,Togo,barl,water,0,0,0
TGO,Togo,cass,water,0,1094454.7225162983,0
TGO,Togo,cnut,water,26676.301865577698,13338.150932788849,2
TGO,Togo,coco,water,215085.2978000641,53771.32445001602,4
TGO,Togo,maiz,water,70114231.00195503,865607.7883470654,81.00000016848593
TGO,Togo,ocer,water,114372.46707820892,3240.025649189949,35.29986471150425
TGO,Togo,ofib,water,0,0,0
TGO,Togo,oilp,water,0,151053.13822597265,0
TGO,Togo,orts,water,44203.76657485962,15578.46233510971,2.8374922777350164
TGO,Togo,plnt,water,0,0,0
TGO,Togo,pota,water,0,0,0
TGO,Togo,rice,water,18426124.14302063,145671.7078693509,126.49075385006492
TGO,Togo,sorg,water,27992912.606209755,271775.8508904055,102.99999986937026
TGO,Togo,soyb,water,76768.60769414902,1096.694395110011,70.00000003323464
TGO,Togo,spis,water,3855297.1705007553,3815.7989998459816,1010.3512188813845
TGO,Togo,sugb,water,0,0,0
TGO,Togo,sugc,water,48854.7001953125,857.1000213623047,56.99999880721171
TGO,Togo,swpo,water,33342.35110473633,8256.727870941162,4.038203950269676
TGO,Togo,tnut,water,2531281.3661823273,7462.92115175724,339.1810411377996
TGO,Togo,vege,water,6237950.79649353,148852.188372612,41.907014365677135
TGO,Togo,whea,water,0,0,0
TGO,Togo,xfru,water,3420700.9788360596,42847.47841441631,79.83435911330415
TGO,Togo,xmil,water,1445438.4782409668,25358.569924354553,56.99999970632245
TGO,Togo,xoil,water,222235638.73285294,206915.1669304818,1074.042285201444
TGO,Togo,xpul,water,27220855.792114258,218465.11134159565,124.60047110017159
TGO,Togo,yams,water,416758.5864906311,838384.4837026596,0.4970972084908458
TKL,Tokelau,bana,water,1542.2999267578125,0,0
TKL,Tokelau,barl,water,0,0,0
TKL,Tokelau,cass,water,0,0,0
TKL,Tokelau,cnut,water,8210.599609375,0,0
TKL,Tokelau,coco,water,0,0,0
TKL,Tokelau,maiz,water,0,0,0
TKL,Tokelau,ocer,water,0,0,0
TKL,Tokelau,ofib,water,0,0,0
TKL,Tokelau,oilp,water,0,0,0
TKL,Tokelau,orts,water,2693.333251953125,0,0
TKL,Tokelau,plnt,water,0,0,0
TKL,Tokelau,pota,water,0,0,0
TKL,Tokelau,rice,water,0,0,0
TKL,Tokelau,sorg,water,0,0,0
TKL,Tokelau,soyb,water,0,0,0
TKL,Tokelau,spis,water,0,0,0
TKL,Tokelau,sugb,water,0,0,0
TKL,Tokelau,sugc,water,0,0,0
TKL,Tokelau,swpo,water,0,0,0
TKL,Tokelau,tnut,water,0,0,0
TKL,Tokelau,vege,water,0,0,0
TKL,Tokelau,whea,water,0,0,0
TKL,Tokelau,xfru,water,0,0,0
TKL,Tokelau,xmil,water,0,0,0
TKL,Tokelau,xoil,water,0,0,0
TKL,Tokelau,xpul,water,0,0,0
TKL,Tokelau,yams,water,0,0,0
TON,Tonga,bana,water,78867.4248046875,520.3662261962891,151.5613827999238
TON,Tonga,barl,water,0,0,0
TON,Tonga,cass,water,0,5112.593322753906,0
TON,Tonga,cnut,water,278545.57177734375,89927.5869140625,3.0974429686802365
TON,Tonga,coco,water,0,0,0
TON,Tonga,maiz,water,0,0,0
TON,Tonga,ocer,water,0,0,0
TON,Tonga,ofib,water,0,0,0
TON,Tonga,oilp,water,0,0,0
TON,Tonga,orts,water,75022.49475097656,3617.287078857422,20.73998914531097
TON,Tonga,plnt,water,73440.39880371094,1729.9147872924805,42.45318864442669
TON,Tonga,pota,water,0,0,0
TON,Tonga,rice,water,0,0,0
TON,Tonga,sorg,water,0,0,0
TON,Tonga,soyb,water,0,0,0
TON,Tonga,spis,water,316656.4375,69.52758598327637,4554.399998529592
TON,Tonga,sugb,water,0,0,0
TON,Tonga,sugc,water,0,0,0
TON,Tonga,swpo,water,31758.159301757812,4085.131866455078,7.774084249896279
TON,Tonga,tnut,water,0,0,0
TON,Tonga,vege,water,1972439.87109375,16819.51531982422,117.27091022468083
TON,Tonga,whea,water,0,0,0
TON,Tonga,xfru,water,1556429.02734375,3631.2136058807378,428.6250263061139
TON,Tonga,xmil,water,0,0,0
TON,Tonga,xoil,water,152243.18188476562,649.5545425415039,234.3809055496489
TON,Tonga,xpul,water,0,0,0
TON,Tonga,yams,water,0,3001.393753051758,0
TTO,Trinidad and Tobago,bana,water,375723.51805114746,3873.438349485398,96.99999952266282
TTO,Trinidad and Tobago,barl,water,0,0,0
TTO,Trinidad and Tobago,cass,water,0,1496.0751320123672,0
TTO,Trinidad and Tobago,cnut,water,36457.56758213043,18228.783791065216,2
TTO,Trinidad and Tobago,coco,water,1037.8171424269676,259.4542856067419,4
TTO,Trinidad and Tobago,maiz,water,235466.6894683838,2906.9961811304092,80.99999958610907
TTO,Trinidad and Tobago,ocer,water,0,0,0
TTO,Trinidad and Tobago,ofib,water,0,0,0
TTO,Trinidad and Tobago,oilp,water,0,0,0
TTO,Trinidad and Tobago,orts,water,145.2579116821289,6674.683846473694,0.02176251565216384
TTO,Trinidad and Tobago,plnt,water,156807.05785369873,5807.668830394745,26.99999990237746
TTO,Trinidad and Tobago,pota,water,0,0,0
TTO,Trinidad and Tobago,rice,water,127087.25869750977,1786.5131340026855,71.13704135651696
TTO,Trinidad and Tobago,sorg,water,0,0,0
TTO,Trinidad and Tobago,soyb,water,0,0,0
TTO,Trinidad and Tobago,spis,water,1509482.9747314453,331.4339928328991,4554.399993281588
TTO,Trinidad and Tobago,sugb,water,0,0,0
TTO,Trinidad and Tobago,sugc,water,0,0,0
TTO,Trinidad and Tobago,swpo,water,2.5,144.69619849324226,0.0172775789967748
TTO,Trinidad and Tobago,tnut,water,0,0,0
TTO,Trinidad and Tobago,vege,water,176012.8237361908,16599.961097717285,10.603207001514894
TTO,Trinidad and Tobago,whea,water,0,0,0
TTO,Trinidad and Tobago,xfru,water,15520412.837524414,62529.25485801697,248.21042362916498
TTO,Trinidad and Tobago,xmil,water,0,0,0
TTO,Trinidad and Tobago,xoil,water,0,0,0
TTO,Trinidad and Tobago,xpul,water,167480.29718017578,2703.007038593292,61.960732912976965
TTO,Trinidad and Tobago,yams,water,0,74.98888850212097,0
TUN,Tunisia,bana,water,0,0,0
TUN,Tunisia,barl,water,128479065.25753212,1180332.205951184,108.84991920897033
TUN,Tunisia,cass,water,0,0,0
TUN,Tunisia,cnut,water,0,0,0
TUN,Tunisia,coco,water,0,0,0
TUN,Tunisia,maiz,water,0,0,0
TUN,Tunisia,ocer,water,277477743.1630884,55951.46276149899,4959.258068835063
TUN,Tunisia,ofib,water,0,0,0
TUN,Tunisia,oilp,water,0,0,0
TUN,Tunisia,orts,water,0,0,0
TUN,Tunisia,plnt,water,0,0,0
TUN,Tunisia,pota,water,45748788.45094299,400410.9422175586,114.25459103983707
TUN,Tunisia,rice,water,0,0.20064103603363037,0
TUN,Tunisia,sorg,water,3759198.367706299,1110.2788849920034,3385.8145178842824
TUN,Tunisia,soyb,water,0,0,0
TUN,Tunisia,spis,water,27231296.61053431,36485.32984507829,746.3629005455653
TUN,Tunisia,sugb,water,0,0,0
TUN,Tunisia,sugc,water,0,0,0
TUN,Tunisia,swpo,water,0,0,0
TUN,Tunisia,tnut,water,872403907.6905365,75172.09806467593,11605.421827390597
TUN,Tunisia,vege,water,272097567.65182495,2868103.129429996,94.87021748269608
TUN,Tunisia,whea,water,195878966.80387878,1821147.127627462,107.55801320625
TUN,Tunisia,xfru,water,945454525.8930664,2206720.000892818,428.4433573405527
TUN,Tunisia,xmil,water,0,0,0
TUN,Tunisia,xoil,water,83797640.64117813,444402.01802990586,188.5626915302149
TUN,Tunisia,xpul,water,12664797.511976242,137681.17455812544,91.98641392058644
TUN,Tunisia,yams,water,0,0,0
TUR,Turkey,bana,water,31791338.4453125,363553.4372739792,87.44612259395056
TUR,Turkey,barl,water,137955417.45332825,7216614.816045858,19.11636147554804
TUR,Turkey,cass,water,0,0,0
TUR,Turkey,cnut,water,0,0,0
TUR,Turkey,coco,water,0,0,0
TUR,Turkey,maiz,water,1828830794.59051,5801530.219797552,315.2324861378259
TUR,Turkey,ocer,water,446853997.6141711,725311.822541438,616.0853631868681
TUR,Turkey,ofib,water,2675.6999588012695,10.80000016093254,247.7499924935402
TUR,Turkey,oilp,water,0,0,0
TUR,Turkey,orts,water,234440.89401245117,899.3201526999474,260.6868013672445
TUR,Turkey,plnt,water,0,0,0
TUR,Turkey,pota,water,378249230.65250015,4775118.133063838,79.21253885499284
TUR,Turkey,rice,water,693566610.6530457,873971.5817727149,793.5802778006283
TUR,Turkey,sorg,water,54.49636524915695,3.5383657617494464,15.401563580078488
TUR,Turkey,soyb,water,8578829.63754654,122483.11246594788,70.04091800762804
TUR,Turkey,spis,water,264367916.06563044,222902.12087571807,1186.0269208162094
TUR,Turkey,sugb,water,1762558128.7462902,20206081.45803064,87.2290915191666
TUR,Turkey,sugc,water,0,0,0
TUR,Turkey,swpo,water,0,0,0
TUR,Turkey,tnut,water,658258650.375967,1011195.6747221424,650.9705953368957
TUR,Turkey,vege,water,3208125054.440009,25635064.59718263,125.14597114737099
TUR,Turkey,whea,water,3203063556.043914,22527098.41984336,142.1871337509869
TUR,Turkey,xfru,water,5235427470.863703,23226246.92451119,225.40996347277425
TUR,Turkey,xmil,water,268624.98690342903,4708.445334166288,57.05173742895195
TUR,Turkey,xoil,water,9833906714.012278,6722141.495345993,1462.9127817111087
TUR,Turkey,xpul,water,456177810.7579075,1117331.1027785651,408.27451202556716
TUR,Turkey,yams,water,0,0,0
TKM,Turkmenistan,bana,water,961.60003662109375,29.8546541929245,32.209384520320164
TKM,Turkmenistan,barl,water,60427936.69234085,63361.72287131101,953.6978155576871
TKM,Turkmenistan,cass,water,0,0,0
TKM,Turkmenistan,cnut,water,0,0,0
TKM,Turkmenistan,coco,water,0,0,0
TKM,Turkmenistan,maiz,water,2200613858.3603516,355028.12366461754,6198.421228283293
TKM,Turkmenistan,ocer,water,813.07501220703125,25261.43115234375,0.03218641918201829
TKM,Turkmenistan,ofib,water,0,2.9564812183380127,0
TKM,Turkmenistan,oilp,water,0,0,0
TKM,Turkmenistan,orts,water,0,0,0
TKM,Turkmenistan,plnt,water,0,0,0
TKM,Turkmenistan,pota,water,106206386.69023132,313805.5349293351,338.4465054580621
TKM,Turkmenistan,rice,water,1781850648.7070312,490049.3503875733,3636.0636888872314
TKM,Turkmenistan,sorg,water,0,4.599999904632568,0
TKM,Turkmenistan,soyb,water,0,0,0
TKM,Turkmenistan,spis,water,0,64.86021400243044,0
TKM,Turkmenistan,sugb,water,3861058.1765003204,237064.9152302742,16.286923658652157
TKM,Turkmenistan,sugc,water,0,2.1899351477622986,0
TKM,Turkmenistan,swpo,water,0,0,0
TKM,Turkmenistan,tnut,water,8120794.867919922,2033.6092121973631,3993.2917392448326
TKM,Turkmenistan,vege,water,489930408.70825195,685667.1250011921,714.5309886446724
TKM,Turkmenistan,whea,water,260007108.91744232,981729.7249795496,264.845916652731
TKM,Turkmenistan,xfru,water,539209845.0853729,611102.7003445029,882.355526790176
TKM,Turkmenistan,xmil,water,307.8000030517578,9.17237700521946,33.55727777833455
TKM,Turkmenistan,xoil,water,1410049493.5316467,352670.2513152547,3998.2093422197736
TKM,Turkmenistan,xpul,water,22185603.312286377,12970.099626004696,1710.519113346273
TKM,Turkmenistan,yams,water,0,0,0
TCA,Turks and Caicos Islands,bana,water,0,0,0
TCA,Turks and Caicos Islands,barl,water,0,0,0
TCA,Turks and Caicos Islands,cass,water,0,0,0
TCA,Turks and Caicos Islands,cnut,water,0,0,0
TCA,Turks and Caicos Islands,coco,water,0,0,0
TCA,Turks and Caicos Islands,maiz,water,0,0,0
TCA,Turks and Caicos Islands,ocer,water,0,0,0
TCA,Turks and Caicos Islands,ofib,water,0,0,0
TCA,Turks and Caicos Islands,oilp,water,0,0,0
TCA,Turks and Caicos Islands,orts,water,0,0,0
TCA,Turks and Caicos Islands,plnt,water,0,0,0
TCA,Turks and Caicos Islands,pota,water,0,0,0
TCA,Turks and Caicos Islands,rice,water,0,0,0
TCA,Turks and Caicos Islands,sorg,water,0,0,0
TCA,Turks and Caicos Islands,soyb,water,0,0,0
TCA,Turks and Caicos Islands,spis,water,0,0,0
TCA,Turks and Caicos Islands,sugb,water,0,0,0
TCA,Turks and Caicos Islands,sugc,water,0,0,0
TCA,Turks and Caicos Islands,swpo,water,0,0,0
TCA,Turks and Caicos Islands,tnut,water,0,0,0
TCA,Turks and Caicos Islands,vege,water,0,0,0
TCA,Turks and Caicos Islands,whea,water,0,0,0
TCA,Turks and Caicos Islands,xfru,water,0,0,0
TCA,Turks and Caicos Islands,xmil,water,0,0,0
TCA,Turks and Caicos Islands,xoil,water,0,0,0
TCA,Turks and Caicos Islands,xpul,water,0,0,0
TCA,Turks and Caicos Islands,yams,water,0,0,0
TUV,Tuvalu,bana,water,0,0,0
TUV,Tuvalu,barl,water,0,0,0
TUV,Tuvalu,cass,water,0,0,0
TUV,Tuvalu,cnut,water,3202.9999389648438,0,0
TUV,Tuvalu,coco,water,0,0,0
TUV,Tuvalu,maiz,water,0,0,0
TUV,Tuvalu,ocer,water,0,0,0
TUV,Tuvalu,ofib,water,0,0,0
TUV,Tuvalu,oilp,water,0,0,0
TUV,Tuvalu,orts,water,0,0,0
TUV,Tuvalu,plnt,water,0,0,0
TUV,Tuvalu,pota,water,0,0,0
TUV,Tuvalu,rice,water,0,0,0
TUV,Tuvalu,sorg,water,0,0,0
TUV,Tuvalu,soyb,water,0,0,0
TUV,Tuvalu,spis,water,0,0,0
TUV,Tuvalu,sugb,water,0,0,0
TUV,Tuvalu,sugc,water,0,0,0
TUV,Tuvalu,swpo,water,0,0,0
TUV,Tuvalu,tnut,water,0,0,0
TUV,Tuvalu,vege,water,42372.32763671875,0,0
TUV,Tuvalu,whea,water,0,0,0
TUV,Tuvalu,xfru,water,150442.375,0,0
TUV,Tuvalu,xmil,water,0,0,0
TUV,Tuvalu,xoil,water,0,0,0
TUV,Tuvalu,xpul,water,0,0,0
TUV,Tuvalu,yams,water,0,0,0
UGA,Uganda,bana,water,51808115.12195587,535378.5656039715,96.76912459786297
UGA,Uganda,barl,water,0,0.7905000448226929,0
UGA,Uganda,cass,water,0,2186412.559928879,0
UGA,Uganda,cnut,water,0,0,0
UGA,Uganda,coco,water,117780.26361393929,29445.06590348482,4
UGA,Uganda,maiz,water,244935899.92723846,3027663.7063209563,80.89930840597569
UGA,Uganda,ocer,water,0,0,0
