iso3c_consuming,iso3c_producing,total_nutrient_stress
ARE,RUS,1.9112911417509657
ARE,RWA,9.880627095455888e-5
ARE,SAU,11.157018383968547
ARE,SDN,0.3352365300852818
ARE,SEN,1.6503331929833267e-5
ARE,SGP,0.07354836867483872
ARE,SLB,4.885772339379105e-6
ARE,SLE,2.518314522950472e-6
ARE,SOM,0.257430866737804
ARE,SRB,0.004424191898607757
ARE,SVK,8.088886823830369e-4
ARE,SVN,0.0021688169175063613
ARE,SWE,0.006683335535247412
ARE,SWZ,0.002136869774141166
ARE,SYR,0.037142074463855465
ARE,TGO,1.1169965602048748e-5
ARE,THA,3.492118304643932
ARE,TJK,1.532955092294755e-5
ARE,TKM,0.9095593810211297
ARE,TUN,0.13773024562418143
ARE,TUR,2.257432082425912
ARE,TWN,0.03039577552206547
ARE,TZA,0.15440533656062133
ARE,UGA,0.00985130845765917
ARE,UKR,3.2263018006868927
ARE,URY,0.11292567566267175
ARE,USA,14.339539458299788
ARE,UZB,0.006350651220685214
ARE,VEN,8.789927763910209e-5
ARE,VNM,2.0128297216920243
ARE,YEM,0.03352098571744945
ARE,ZAF,0.5650932319680135
ARE,ZMB,9.971848327818938e-5
ARE,ZWE,0.0022895585072936374
ARG,AUS,3.477313120890625e-4
ARG,AUT,3.7737720680435787e-6
ARG,BEL,0.7245884645054425
ARG,BGR,0.0030594680977663407
ARG,BOL,0.19007924146821553
ARG,BRA,9.181974064704683
ARG,CAN,0.1731431073725368
ARG,CHE,5.68973522364058e-4
ARG,CHL,2.9723695486279094
ARG,CHN,0.4014400004828444
ARG,COL,0.07377769467463027
ARG,CRI,0.003483811059961006
ARG,CZE,2.8967442782463186e-4
ARG,DEU,0.04739798347710386
ARG,DNK,9.57465071074996e-4
ARG,ECU,4.575949878369823
ARG,EGY,0.009787704502444296
ARG,ESP,0.18310361564498295
ARG,FIN,9.21444139431118e-6
ARG,FRA,0.059538813132789845
ARG,GBR,0.004089659139277799
ARG,GHA,1.0060145440846842e-6
ARG,GRC,8.562027968135878e-4
ARG,GRD,5.696244697122438e-7
ARG,GTM,0.010198122540971478
ARG,HKG,3.250358012865237e-5
ARG,HUN,0.007387019522862308
ARG,IDN,0.11163379756204676
ARG,IND,0.39987774814737154
ARG,IRL,8.415675891966553e-5
ARG,IRN,0.014696365335493938
ARG,ISR,0.01805063697236479
ARG,ITA,0.21004562170938146
ARG,JPN,0.0074248397309950795
ARG,KOR,0.001759134153764278
ARG,LBN,6.580661922903075e-5
ARG,LKA,0.0024588856836240563
ARG,MAR,8.137572359732927e-4
ARG,MDG,1.1656415990154302e-5
ARG,MEX,0.09761451145681932
ARG,MKD,9.524876573913911e-7
ARG,MYS,0.15725688797905754
ARG,NLD,0.08071548813326901
ARG,NZL,0.005089527109926011
ARG,PAK,0.013295314029030595
ARG,PAN,1.016539146257598e-6
ARG,PER,0.29908744850020963
ARG,PHL,0.032306476832277144
ARG,POL,0.010454553158500015
ARG,PRT,8.856373976810925e-5
ARG,PRY,9.985186505040213
ARG,PSE,2.411427889678171e-4
ARG,ROU,1.0810503632715065e-4
ARG,RUS,0.0020805242125317485
ARG,SGP,9.780931858170774e-5
ARG,SRB,6.997782625175649e-4
ARG,SWE,6.771078070385806e-4
ARG,THA,0.04154863321608355
ARG,TUN,3.927769588695055e-4
ARG,TUR,0.03062608357487508
ARG,TWN,0.017509876919194204
ARG,UKR,0.0010203164446271906
ARG,URY,3.0401424732786673
ARG,USA,0.5061600491517392
ARG,UZB,7.61873081428461e-6
ARG,VEN,9.47319986240455e-6
ARG,VNM,0.0011113681590091623
ARG,ZAF,0.001121140113176046
ARM,AFG,3.425165609634046e-6
ARM,ARE,9.561573332575063e-4
ARM,ARG,0.01973761526860895
ARM,AUS,2.692701694012111e-4
ARM,AUT,0.0011059607530018454
ARM,BEL,0.017047777505808687
ARM,BEN,1.0182423280573282e-7
ARM,BGR,0.011344795228751077
ARM,BLR,2.499115054665081e-4
ARM,BOL,1.0627287973368739e-7
ARM,BRA,0.0016897425799143008
ARM,CAF,1.00685630319607e-10
ARM,CAN,0.00244076278010686
ARM,CHE,6.310641658098254e-7
ARM,CHL,0.005208434274377715
ARM,CHN,0.2922811491448665
ARM,CIV,2.634865058252832e-5
ARM,COL,1.792149225759688e-4
ARM,CRI,0.005950625096620917
ARM,CYP,8.289537463429123e-4
ARM,CZE,0.002781156320192185
ARM,DEU,0.006331292851722964
ARM,DNK,2.3442403917878896e-4
ARM,DZA,1.7834015839173413e-5
ARM,ECU,0.13851611032288566
ARM,EGY,0.08549458243608142
ARM,ESP,0.1575505081560661
ARM,ETH,6.304022229220755e-8
ARM,FIN,9.944110281333028e-5
ARM,FRA,0.004090670344203279
ARM,GBR,0.0025747545451733577
ARM,GEO,0.3394751510537342
ARM,GHA,3.906835382121543e-6
ARM,GRC,0.01440379449809676
ARM,HUN,0.024698436207071586
ARM,IDN,0.0033899904955478127
ARM,IND,0.11187861380035824
ARM,IRN,0.27437625738738547
ARM,ISR,0.012111454539314679
ARM,ITA,0.03580732992347398
ARM,JOR,1.2551406990217366e-5
ARM,JPN,2.83236718957556e-4
ARM,KAZ,9.074989602692492e-5
ARM,KGZ,1.0274591005664287e-6
ARM,KOR,3.370988940737576e-5
ARM,LBN,8.989310531935837e-4
ARM,LKA,1.8055105964788316e-4
ARM,LTU,7.781093511548449e-5
ARM,LUX,4.95540790185693e-4
ARM,LVA,1.671794653726765e-5
ARM,MAR,4.053334013110797e-4
ARM,MDA,0.005764966988660293
ARM,MDG,9.426867269995408e-9
ARM,MDV,5.945368596745699e-5
ARM,MEX,9.033494952061273e-4
ARM,MUS,2.8816843750714656e-4
ARM,MYS,0.01268568828905957
ARM,NGA,2.390697493521464e-7
ARM,NLD,0.02185845579785783
ARM,NZL,2.4261347840516424e-5
ARM,PAK,0.24920095508712434
ARM,PAN,8.165307091840044e-5
ARM,PER,5.858811379024478e-4
ARM,PHL,0.0014453177728314692
ARM,POL,0.010849347459708787
ARM,PRT,0.00982191499529295
ARM,PSE,1.8897784999074823e-5
ARM,ROU,0.0018172362747561578
ARM,RUS,2.6452943322915217
ARM,RWA,3.7237260957622935e-7
ARM,SAU,1.0206733177860784e-4
ARM,SLE,1.0045401563345721e-6
ARM,SRB,7.688615941911858e-5
ARM,SYR,2.876618908745706e-4
ARM,TGO,4.521547330944411e-6
ARM,THA,0.32306337166016075
ARM,TJK,3.1507205565495336e-9
ARM,TKM,0.011015670704221445
ARM,TUN,6.880692017948452e-6
ARM,TUR,0.39355849098379697
ARM,TZA,9.44726913911166e-8
ARM,UKR,0.1295384112183502
ARM,USA,0.011299334897876235
ARM,UZB,0.002031865898243125
ARM,VNM,0.01716175642861009
ARM,YEM,6.2335541529530015e-6
ARM,ZAF,0.0011201021376103142
ATG,ARE,0.0021107591914690358
ATG,ARG,6.047412875639913e-4
ATG,BEL,0.002533488740717532
ATG,BRA,0.12515144560877536
ATG,BRB,0.015051599808582653
ATG,CAN,0.02480460786856017
ATG,CHE,1.376855190839892e-4
ATG,CHL,0.0018191417342634402
ATG,CHN,0.0058552609922410005
ATG,COL,7.935953189010474e-4
ATG,CRI,8.035593691320538e-4
ATG,CYP,0.005674083987003439
ATG,DMA,0.008934618691468527
ATG,DOM,0.0036287975105818867
ATG,ECU,0.0010027571149810047
ATG,ESP,2.2473839366965868e-4
ATG,FRA,0.002883596901194419
ATG,GAB,2.381365616522713e-4
ATG,GBR,0.019637112641641058
ATG,GMB,1.858816669341172e-7
ATG,GRD,0.11824889092478545
ATG,GTM,6.849750418855825e-4
ATG,GUM,2.4725348031614197e-5
ATG,GUY,7.38953924610514e-4
ATG,HKG,1.687125734150456e-5
ATG,HND,1.40430899266812e-4
ATG,IDN,4.5935392713008156e-5
ATG,ISL,0.0012748565801573818
ATG,ITA,0.005270810966592529
ATG,JAM,0.004417330878276086
ATG,KOR,4.899594183276503e-5
ATG,LCA,0.040118849395939876
ATG,MEX,0.004391711757292211
ATG,MYS,0.0048667722904645145
ATG,NLD,0.013178703886828009
ATG,NZL,2.3508582762626563e-5
ATG,PAK,1.9372184408064365e-4
ATG,PAN,1.452501368485314e-4
ATG,PCN,8.00437794997495e-5
ATG,PER,7.848010366584325e-4
ATG,PHL,2.1012777477030467e-5
ATG,SAU,3.2966818005480215e-5
ATG,THA,3.170226507646675e-4
ATG,TTO,0.37241162746816836
ATG,TUR,4.271059088978348e-4
ATG,TWN,4.024619071665473e-5
ATG,UKR,1.2397719626407278e-4
ATG,USA,0.33084252709794615
ATG,VCT,0.38838035435921636
ATG,VGB,5.09169034592951e-5
ATG,VNM,1.1081497732429768e-5
ATG,ZAF,2.097484211642113e-5
AUS,AFG,3.3059872666013634e-4
AUS,ALB,3.209992027669075e-5
AUS,ARE,0.24411291703258817
AUS,ARG,0.44117331220502604
AUS,ARM,2.435182287217784e-4
AUS,ASM,7.78695485477162e-4
AUS,ATG,1.1170367606516116e-5
AUS,AUT,0.020193460068887652
AUS,AZE,1.532349505356768e-4
AUS,BEL,0.9374400194796032
AUS,BFA,1.329946591515927e-4
AUS,BGD,0.05505811819238547
AUS,BGR,0.06934538797785433
AUS,BIH,0.004331775241724847
AUS,BLZ,7.922246529444052e-8
AUS,BOL,0.00851970909307016
AUS,BRA,0.14733020991827353
AUS,CAN,0.6678950907653549
AUS,CHE,0.034848544461077276
AUS,CHL,0.6774763963499779
AUS,CHN,7.746452570587247
AUS,CIV,1.2199172285808225e-5
AUS,COK,7.953628880534983e-5
AUS,COL,0.29051375786838207
AUS,COM,4.4500824280003084e-7
AUS,CRI,0.00584252420399537
AUS,CUB,4.4015761810972263e-4
AUS,CYP,0.001790478904746616
AUS,CZE,0.004018928828712755
AUS,DEU,0.857375997028837
AUS,DJI,3.72989250917982e-5
AUS,DNK,9.87032751518974e-4
AUS,DOM,1.169664308008341e-7
AUS,DZA,3.5220786680694116e-4
AUS,ECU,0.08396605913592176
AUS,EGY,0.21642576678338218
AUS,ESP,3.5074721854688478
AUS,EST,5.359579181302813e-5
AUS,ETH,0.004969079020196607
AUS,FIN,0.0026954228483454705
AUS,FJI,0.036254466882044485
AUS,FRA,0.7690617711764218
AUS,GBR,1.3494977226261897
AUS,GEO,0.006751218955369247
AUS,GHA,0.0011553065245071838
AUS,GIN,1.333846505131907e-6
AUS,GRC,1.3807787408740242
AUS,GRD,1.029892048827727e-6
AUS,GTM,0.006907269278828543
AUS,HKG,0.038031338414850895
AUS,HND,8.256999271773692e-6
AUS,HRV,0.0035522539521173667
AUS,HUN,0.007710489792478206
AUS,IDN,0.17875102057785908
AUS,IND,15.86245970726329
AUS,IRL,0.19136856720709147
AUS,IRN,0.23750149301255769
AUS,IRQ,4.8313007473655474e-4
AUS,ISR,0.1333271046415706
AUS,ITA,3.6754979832953465
AUS,JAM,0.005138186949810575
AUS,JOR,0.011074933407453892
AUS,JPN,0.6210673225607533
AUS,KEN,8.858446833781908e-4
AUS,KGZ,1.7138184187585773e-8
AUS,KHM,0.017772483042226752
AUS,KOR,0.8597384750928573
AUS,KWT,4.187414435935845e-5
AUS,LAO,5.96631684388884e-4
AUS,LBN,0.07003426413349205
AUS,LBR,1.7588583611419172e-5
AUS,LKA,0.27199307137702855
AUS,LTU,4.3866292502032334e-4
AUS,LUX,8.397581321210698e-6
AUS,LVA,5.129161518770061e-4
AUS,MAR,0.04019854041802708
AUS,MDA,0.0010477359509968233
AUS,MDG,6.325230607633268e-6
AUS,MEX,0.45752936080969164
AUS,MKD,0.02207954921823776
AUS,MLI,3.4846210183272498e-6
AUS,MLT,2.1128346917954747e-4
AUS,MMR,3.6309643141545e-4
AUS,MNE,7.674490261773306e-5
AUS,MNG,0.0014226600323015513
AUS,MOZ,1.3430360705051113e-4
AUS,MUS,3.3042197916264177e-4
AUS,MWI,1.2685597577137663e-5
AUS,MYS,4.2589210939914635
AUS,"NAM",3.1813789048886696e-5
AUS,NER,1.2437927051227162e-5
AUS,NGA,0.00705065743318577
AUS,NIC,0.02807668624119013
AUS,NLD,1.4910682196444804
AUS,NOR,0.013918601488944903
AUS,NPL,0.005374183346971816
AUS,NZL,7.160014753594429
AUS,PAK,4.18878558840905
AUS,PAN,1.9122447126401532e-4
AUS,PER,0.5367785085544463
AUS,PHL,0.21782542682723186
AUS,PNG,0.11544891418688842
AUS,POL,0.3435885588767938
AUS,PRT,0.0420587445758613
AUS,PRY,0.07440962084920012
AUS,PYF,1.2750449078346591e-4
AUS,ROU,0.015766992766767244
AUS,RUS,0.02160354571006313
AUS,SAU,0.035416669756109416
AUS,SDN,1.8028068627123187e-4
AUS,SGP,0.2823396360191433
AUS,SLB,0.0031139871052082023
AUS,SLE,5.0797550070912913e-5
AUS,SLV,0.0015007332213405865
AUS,SRB,0.03331269649628566
AUS,SVK,4.999922503917263e-4
AUS,SVN,0.0061650791176343
AUS,SWE,0.2918870673176241
AUS,SWZ,0.001648531857592649
AUS,SYC,2.9667216186668726e-7
AUS,SYR,7.497295098358594e-4
AUS,TGO,2.544847753455018e-7
AUS,THA,11.772320926432334
AUS,TJK,3.3368717224445664e-8
AUS,TLS,9.098462816504717e-5
AUS,TON,0.00983906716506541
AUS,TTO,7.922246529444052e-8
AUS,TUN,0.031036124784822573
AUS,TUR,1.4910770342626338
AUS,TWN,0.5986590392257822
AUS,TZA,2.981396239754945e-5
AUS,UGA,8.652704139312735e-7
AUS,UKR,0.26232099884064336
AUS,URY,3.7895873020583806e-5
AUS,USA,5.902655527968144
AUS,UZB,4.813343355190497e-5
AUS,VEN,9.8732448772407e-6
AUS,VGB,1.2161346252954775e-4
AUS,VNM,0.8270263923050849
AUS,VUT,3.707648116027623e-4
AUS,WSM,0.028817861407298882
AUS,ZAF,0.16363461336382898
AUS,ZMB,7.452714086508372e-4
AUS,ZWE,2.9496181895372027e-4
AUT,AFG,1.5072204578704394e-4
AUT,ALB,0.04267236443023337
AUT,ARE,0.008471167596940006
AUT,ARG,0.011796948181832245
AUT,ARM,9.727432833261244e-4
AUT,AUS,0.0012729842508004364
AUT,BEL,2.3626827547606557
AUT,BGR,0.7423149613844793
AUT,BIH,0.4735794827755478
AUT,BLR,0.0020964735125966576
AUT,BOL,1.4376199393384116e-4
AUT,BRA,0.005090402951100087
AUT,CAN,0.03491122494210426
AUT,CHE,0.5859169325677936
AUT,CHL,0.07044881903888943
AUT,CHN,1.284026107115016
AUT,CIV,4.2418603715178993e-10
AUT,CMR,4.874946562168403e-6
AUT,COL,0.005985496363182743
AUT,CUB,2.703265199007292e-4
AUT,CYP,0.10513492656757344
AUT,CZE,47.30572810722521
AUT,DEU,34.17244602257021
AUT,DNK,0.04499699505264909
AUT,ECU,0.0010891759885278778
AUT,EGY,0.04062572315767186
AUT,ESP,2.124990104187079
AUT,EST,0.04539456339461399
AUT,ETH,1.8307603087839457e-5
AUT,FIN,0.028742810290020494
AUT,FJI,1.6299827827558088e-4
AUT,FRA,1.1782713875257032
AUT,GBR,0.33034582283997044
AUT,GEO,6.260537201112234e-4
AUT,GRC,0.3172656470481083
AUT,HKG,3.325722685692077e-4
AUT,HRV,2.1905620380386104
AUT,HUN,49.94657499183343
AUT,IDN,0.028794990335605494
AUT,IND,0.38800347112376354
AUT,IRL,0.40740089801383894
AUT,IRN,0.0831626648491049
AUT,ISR,0.005085513930013533
AUT,ITA,10.239720836949195
AUT,JAM,1.3021931335349815e-4
AUT,JOR,0.0015061203814521423
AUT,JPN,0.01434047820986865
AUT,KAZ,0.006556009517508033
AUT,KEN,1.627318450901112e-4
AUT,KGZ,5.50866164170756e-7
AUT,KHM,0.02221519625094487
AUT,KOR,0.01203758032171319
AUT,KWT,6.663855747635743e-9
AUT,LBN,0.004918341925886072
AUT,LKA,0.0013416352564877279
AUT,LTU,0.8878570068739258
AUT,LUX,0.06474102303997456
AUT,LVA,0.016615701565260155
AUT,MAR,0.006657681655049072
AUT,MDA,0.05329903896268123
AUT,MDG,6.556747508929107e-9
AUT,MEX,0.04757166005841342
AUT,MKD,0.1552413926314846
AUT,MLT,0.0010452332988708719
AUT,MNE,8.236814200421347e-4
AUT,MOZ,1.147979655477065e-6
AUT,MYS,0.003980177414692345
AUT,NGA,0.0033478796527079873
AUT,NLD,8.869153137239346
AUT,NOR,0.0038704968260398574
AUT,NZL,2.7993009064068287e-5
AUT,PAK,0.06031986648673307
AUT,PER,0.05020574763865723
AUT,PHL,0.009845359006969305
AUT,POL,3.0679944182834498
AUT,PRT,0.06351442759942752
AUT,PRY,0.004808222212571529
AUT,PSE,5.057899705403358e-4
AUT,ROU,2.628260420386718
AUT,RUS,0.003402314464853627
AUT,SAU,3.847211739527383e-4
AUT,SEN,5.6132888750979675e-5
AUT,SGP,2.2617488692875623e-4
AUT,SLE,1.428683241558233e-4
AUT,SRB,1.669711725634
AUT,SVK,27.735477443297306
AUT,SVN,3.7648159391222262
AUT,SWE,0.061803703788478874
AUT,SYR,1.3180796109651808e-4
AUT,THA,0.10268726154638932
AUT,TUN,0.01105867917061956
AUT,TUR,2.5768419256083632
AUT,TWN,6.229547564453803e-4
AUT,TZA,3.884132639211461e-5
AUT,UGA,3.186097607905006e-6
AUT,UKR,0.4569726164013294
AUT,URY,3.471703102139397e-4
AUT,USA,0.5225087372768392
AUT,UZB,2.944783793847321e-4
AUT,VNM,0.007279342294058625
AUT,ZAF,0.006921432114046061
AZE,ARE,0.16160153256755697
AZE,ARG,0.0037181996456979193
AZE,AUT,0.0030690022213768755
AZE,BEL,0.011949493206479372
AZE,BGR,0.001620023757635786
AZE,BLR,0.007239309564614619
AZE,BRA,2.3594258434738027e-4
AZE,CHL,7.594930797002439e-4
AZE,CHN,0.20928476001907195
AZE,CZE,0.008460616792000867
AZE,DEU,0.11533493491145948
AZE,DNK,3.211876063449165e-4
AZE,DZA,0.004292050794878481
AZE,ECU,0.15564582997560852
AZE,EGY,0.01025337872749897
AZE,ESP,0.11958598690620406
AZE,EST,3.892468366525608e-7
AZE,FIN,2.949524311123374e-4
AZE,FRA,1.0723559810942273e-4
AZE,GBR,1.7221498245740166e-4
AZE,GEO,0.4003708424789847
AZE,GRC,0.011905738910326707
AZE,HUN,0.02369037829659107
AZE,IND,0.1691686264351692
AZE,IRL,8.077611536077051e-5
AZE,IRN,1.6049788672475713
AZE,ISR,0.005204967058051405
AZE,ITA,0.012001760375279284
AZE,KAZ,0.09215905476932229
AZE,KGZ,3.68587570460604e-6
AZE,LBN,3.5834995347355454e-7
AZE,LTU,0.0023044137976444877
AZE,LUX,0.0026354436944679683
AZE,LVA,7.066421584661527e-4
AZE,MDA,0.016523615913260892
AZE,MDG,9.543951220906186e-7
AZE,MEX,0.001826636982230661
AZE,NLD,0.1637244175115742
AZE,PAK,0.8346255859109265
AZE,PHL,1.3487146342340094e-6
AZE,POL,0.02551015138782898
AZE,PRT,3.8041756368535086e-4
AZE,ROU,0.0011993143631842903
AZE,RUS,9.448961696421062
AZE,SAU,9.511387111881212e-4
AZE,SRB,0.002653630968439696
AZE,SVK,3.3721925660706983e-4
AZE,SVN,2.411004665076542e-4
AZE,THA,0.008906602227619678
AZE,TUN,0.0025173820401577216
AZE,TUR,1.6463910435619626
AZE,UKR,0.18826901690944753
AZE,USA,0.05737798999597353
AZE,UZB,0.049111623659958886
AZE,ZAF,0.003228397078598692
BEL,AFG,1.16113343265685e-4
BEL,ALB,2.1896519034030377e-5
BEL,ARE,0.05431672341015637
BEL,ARG,0.601874981323578
BEL,ARM,0.006689248744972327
BEL,AUS,71.39171527535854
BEL,AUT,0.13791353772863463
BEL,AZE,3.703810235168678e-5
BEL,BDI,7.240367107639165e-5
BEL,BEN,7.916796755293544e-6
BEL,BFA,0.027271903550803625
BEL,BGD,0.0020727850808421114
BEL,BGR,2.7580368760090614
BEL,BIH,0.23859158662472255
BEL,BLR,0.0023942853362107254
BEL,BLZ,0.11613338369152883
BEL,BOL,6.033153965021698e-4
BEL,BRA,4.4819514661024575
BEL,CAN,23.386255914001925
BEL,CHE,0.006959018432813028
BEL,CHL,0.44767940209787566
BEL,CHN,1.6814998254087872
BEL,CIV,0.44844473407799507
BEL,CMR,0.22907909764849232
BEL,COD,0.002011472293172459
BEL,COG,3.018734114682683e-7
BEL,COL,4.1548684902865975
BEL,CRI,3.6899767440410836
BEL,CUB,1.153986782609545e-4
BEL,CYP,0.6890948266781941
BEL,CZE,0.7242173168754413
BEL,DEU,93.74079985283203
