iso3c_consuming,iso3c_producing,SPAM_super,tonnes_imported
PYF,TWN,xfru,0.9324009324009324
PYF,THA,rice,9565.217391304348
PYF,THA,vege,261.69394508541274
PYF,THA,whea,40.70753574024715
PYF,THA,xfru,275.990675990676
PYF,THA,xoil,7.44205826068467
PYF,USA,barl,196.890006860279
PYF,USA,maiz,2857.9454253611557
PYF,USA,pota,806.0507833603457
PYF,USA,vege,3281.9962436275823
PYF,USA,whea,498.66731281802765
PYF,USA,xfru,988.3449883449885
PYF,USA,xoil,318.945354029343
PYF,WSM,barl,1.372055796935742
PYF,BEL,barl,333.40955865538535
PYF,BEL,pota,2066.9908157752566
PYF,BEL,vege,198.72998837313298
PYF,BEL,whea,5605.766900896535
PYF,BEL,xfru,50.34965034965035
PYF,BEL,xoil,1486.2853497767385
DJI,AUT,vege,5.405405405405405
DJI,AUT,xfru,14.779625230931645
DJI,BHR,vege,5.405405405405405
DJI,BHR,xoil,1.2148965001635437
DJI,BGR,whea,58848.15096251267
DJI,MMR,rice,2501.7458226244216
DJI,CHL,xfru,36.12797278672179
DJI,CHN,barl,279.35638479972613
DJI,CHN,oilp,160.29545559684806
DJI,CHN,rice,2618.827527123244
DJI,CHN,spis,200.34100596760442
DJI,CHN,vege,15221.621621621622
DJI,CHN,xfru,119.05809213806046
DJI,EGY,ocer,160.3336422613531
DJI,EGY,soyb,123.04250559284117
DJI,EGY,vege,5.405405405405405
DJI,EGY,whea,3915.3242147923
DJI,EGY,xfru,1335.9139028180991
DJI,EGY,xoil,2393.3461053221813
DJI,EST,barl,47.24409448818898
DJI,FRA,barl,267.0318384115029
DJI,FRA,ocer,0.9267840593141798
DJI,FRA,pota,2703.363914373089
DJI,FRA,rice,15.010474935746528
DJI,FRA,spis,2.557544757033248
DJI,FRA,vege,2194.5945945945946
DJI,FRA,whea,123.0192502532928
DJI,FRA,xfru,281.6339696783085
DJI,FRA,xoil,511.47142656885194
DJI,DEU,whea,9.463019250253293
DJI,DEU,xfru,0.8210902906073135
DJI,HKG,barl,126.66894899007188
DJI,IND,rice,256847.238720546
DJI,IND,spis,34.95311167945439
DJI,IND,whea,432.93313069908817
DJI,IND,xfru,1087.1235447640831
DJI,IND,xoil,449.5117050605112
DJI,IDN,oilp,164159.06182053694
DJI,ITA,ocer,77.8498609823911
DJI,ITA,rice,65.04539138823495
DJI,ITA,vege,1827.027027027027
DJI,ITA,whea,49.680851063829785
DJI,ITA,xoil,12.148965001635439
DJI,JPN,rice,18.012569922895835
DJI,JPN,soyb,3.3557046979865772
DJI,JPN,vege,21.62162162162162
DJI,KEN,barl,21.910304690174595
DJI,KEN,pota,935.7798165137615
DJI,KEN,spis,14.492753623188406
DJI,KEN,vege,27.027027027027028
DJI,KEN,xfru,17.242896102753583
DJI,KOR,xoil,17.00855100228961
DJI,LVA,whea,59.14387031408308
DJI,LBN,xfru,91.96211254801912
DJI,MYS,barl,2.0540910647038686
DJI,MYS,ocer,326.2279888785913
DJI,MYS,oilp,135566.23849249794
DJI,MLT,ocer,20.389249304911957
DJI,MEX,barl,9.585758301951387
DJI,NLD,barl,420.4039712427251
DJI,NLD,pota,1299.6941896024464
DJI,NLD,soyb,844.5190156599552
DJI,NLD,vege,81.08108108108108
DJI,NLD,xfru,1.642180581214627
DJI,NLD,xoil,53.455446007195924
DJI,PAK,rice,13352.317804511062
DJI,PAK,xfru,14.779625230931645
DJI,CZE,ocer,45.41241890639481
DJI,ROU,whea,206937.304964539
DJI,RUS,barl,37.65833618623759
DJI,RUS,whea,58552.43161094225
DJI,SAU,pota,3431.192660550459
DJI,SAU,rice,172.1201125965602
DJI,SAU,vege,12535.135135135135
DJI,SAU,xfru,15547.344652649484
DJI,SAU,xoil,98.40661651324704
DJI,SAU,xpul,97.34375
DJI,ZAF,ocer,1.8535681186283597
DJI,ZAF,oilp,4.857438048389335
DJI,ZAF,vege,27.027027027027028
DJI,ZAF,xfru,774.2881440426968
DJI,ESP,barl,2642.245806230743
DJI,ESP,vege,5.405405405405405
DJI,ESP,xfru,38.59124365854374
DJI,ESP,xoil,108.1257885145554
DJI,TWN,oilp,0.9714876096778671
DJI,THA,barl,62.99212598425197
DJI,THA,oilp,387.623556261469
DJI,THA,rice,2176.5188656832465
DJI,THA,xfru,511.5392510483564
DJI,OMN,vege,10016.216216216217
DJI,OMN,whea,880.0607902735562
DJI,OMN,xfru,200.34603090818453
DJI,OMN,xoil,8.504275501144805
DJI,TUR,rice,1.0006983290497686
DJI,TUR,vege,5.405405405405405
DJI,TUR,whea,35734.726443768996
DJI,TUR,xfru,3.284361162429254
DJI,TUR,xoil,33203.12134946965
DJI,TUR,xpul,1.09375
DJI,ARE,barl,27.387880862718248
DJI,ARE,ocer,194.62465245597775
DJI,ARE,oilp,14720.951749448719
DJI,ARE,pota,935.7798165137615
DJI,ARE,rice,38.02653650389121
DJI,ARE,spis,747.6555839727195
DJI,ARE,vege,9513.513513513513
DJI,ARE,whea,2620.07345491388
DJI,ARE,xfru,7517.902700800563
DJI,ARE,xoil,164.0110275220784
DJI,ARE,xpul,334.6875
DJI,GBR,ocer,172.38183503243746
DJI,GBR,rice,2.0013966580995373
DJI,GBR,vege,389.1891891891892
DJI,GBR,whea,1.1828774062816616
DJI,GBR,xfru,1.642180581214627
DJI,GBR,xoil,1.2148965001635437
DJI,UKR,soyb,1029.082774049217
DJI,UKR,whea,43520.425531914894
DJI,UKR,xoil,456.8010840614924
DJI,UKR,xpul,918.75
DJI,USA,rice,68.04748637538425
DJI,USA,sorg,53844.70666815095
DJI,USA,vege,75.67567567567568
DJI,USA,whea,50111.41843971631
DJI,USA,xfru,55.013049470690014
DJI,USA,xoil,14401.383112938647
DJI,USA,xpul,26648.125
DJI,VNM,rice,124.08659280217131
DJI,VNM,xfru,301.3401366528841
DJI,BEL,barl,55.46045874700445
DJI,BEL,pota,7694.189602446483
DJI,BEL,vege,43.24324324324324
DJI,BEL,whea,5204.6605876393105
DJI,BEL,xfru,47.623236855224185
DJI,BEL,xoil,8.504275501144805
DJI,SDN,sorg,81155.29333184905
DJI,SDN,xoil,111.77047801504604
GEO,ARM,barl,0.3143764343424817
GEO,ARM,oilp,0.8305647840531561
GEO,ARM,pota,312.24489795918373
GEO,ARM,soyb,4.743607988235852
GEO,ARM,spis,0.6381620931716656
GEO,ARM,tnut,295.33678756476684
GEO,ARM,vege,1069.3652063918216
GEO,ARM,xfru,3477.1223940513664
GEO,ARM,xoil,108.47281172419316
GEO,DZA,xfru,2.0984444140322065
GEO,ARG,xfru,54.55955476483737
GEO,AUT,barl,10.625923480775882
GEO,AUT,maiz,186.97491799880507
GEO,AUT,spis,3.1908104658583283
GEO,AUT,tnut,13.98963730569948
GEO,AUT,vege,7.434752303998761
GEO,AUT,whea,89.76049523031851
GEO,AUT,xfru,291.6837735504767
GEO,AUT,xoil,2.5226235284696084
GEO,BGR,cnut,6.024096385542169
GEO,BGR,oilp,1.6611295681063123
GEO,BGR,spis,19.783024888321634
GEO,BGR,tnut,68.39378238341969
GEO,BGR,vege,19.826006143996697
GEO,BGR,whea,24.761515925605107
GEO,BGR,xoil,89.13269800592616
GEO,CAN,tnut,31.088082901554404
GEO,CAN,xpul,97.31543624161073
GEO,LKA,cnut,22.59036144578313
GEO,CHN,ocer,3067.1375287675583
GEO,CHN,rice,1.0150410630248223
GEO,CHN,soyb,10.62568189364831
GEO,CHN,spis,41.480536056158265
GEO,CHN,tnut,21.761658031088082
GEO,CHN,vege,3949.092598807342
GEO,CHN,xfru,135.34966470507732
GEO,CHN,xoil,666.8134860254664
GEO,CHN,xpul,537.751677852349
GEO,COL,bana,20.64278998204975
GEO,CRI,bana,225.10470980425677
GEO,CRI,xfru,222.43510788741392
GEO,CYP,barl,0.06287528686849633
GEO,CYP,maiz,70.99047688724683
GEO,CYP,tnut,34.196891191709845
GEO,CYP,xoil,0.8408745094898694
GEO,AZE,maiz,422.94326370852696
GEO,AZE,pota,122.44897959183675
GEO,AZE,rice,3.0451231890744674
GEO,AZE,tnut,1176.6839378238342
GEO,AZE,vege,4950.305909079175
GEO,AZE,whea,11122.047569917626
GEO,AZE,xfru,1731.2166415765703
GEO,AZE,xoil,3885.681108352687
GEO,AZE,xpul,2.5167785234899327
GEO,DNK,barl,1.3832563111069194
GEO,DNK,vege,1.2391253839997936
GEO,DNK,xfru,1.0492222070161032
GEO,BLR,barl,117.51391115721965
GEO,BLR,pota,151.0204081632653
GEO,BLR,tnut,6.217616580310881
GEO,BLR,vege,28.499883831995252
GEO,BLR,whea,1786.956065964502
GEO,BLR,xfru,23.08288855435427
GEO,BLR,xoil,3.3634980379594777
GEO,ECU,bana,22211.64202068553
GEO,EGY,pota,196.93877551020407
GEO,EGY,spis,37.01340140395661
GEO,EGY,vege,131.3472907039781
GEO,EGY,xfru,1239.131426486018
GEO,EGY,xoil,114.35893329062225
GEO,EST,pota,2.0408163265306123
GEO,EST,vege,11.152128455998142
GEO,EST,xfru,7.344555449112723
GEO,FIN,ocer,92.84977382747401
GEO,FIN,whea,34.047084397707025
GEO,FRA,barl,1.0060045898959413
GEO,FRA,maiz,14.997988074770458
GEO,FRA,pota,104.08163265306123
GEO,FRA,rice,13.19553381932269
GEO,FRA,soyb,0.1897443195294341
GEO,FRA,spis,0.6381620931716656
GEO,FRA,tnut,37.30569948186528
GEO,FRA,vege,66.91277073598884
GEO,FRA,whea,29.920165076772836
GEO,FRA,xfru,58.75644359290178
GEO,FRA,xoil,26.90798430367582
GEO,FRA,xpul,0.8389261744966443
GEO,DEU,barl,163.09849413687948
GEO,DEU,cnut,6.024096385542169
GEO,DEU,maiz,1.9997317433027277
GEO,DEU,ocer,437.4256011427664
GEO,DEU,pota,174.48979591836735
GEO,DEU,rice,9.135369567223401
GEO,DEU,soyb,0.7589772781177364
GEO,DEU,spis,4.4671346522016595
GEO,DEU,tnut,303.1088082901554
GEO,DEU,vege,149.934171463975
GEO,DEU,whea,73.25281794658177
GEO,DEU,xfru,400.80288308015145
GEO,DEU,xoil,39.52110194602386
GEO,GRC,rice,3.0451231890744674
GEO,GRC,spis,8.296107211231652
GEO,GRC,vege,43.36938843999277
GEO,GRC,xfru,1020.8932074266684
GEO,GRC,xoil,31.953231360615035
GEO,HKG,barl,0.6916281555534597
GEO,HKG,rice,103.53418842853189
GEO,HKG,xfru,22.03366634733817
GEO,HUN,barl,237.22845735483668
GEO,HUN,maiz,27.996244406238187
GEO,HUN,vege,579.9106797119033
GEO,HUN,xfru,240.27188540668766
GEO,HUN,xoil,17.65836469928726
GEO,HRV,barl,125.0589455814392
GEO,IND,cnut,19.57831325301205
GEO,IND,rice,2053.4280704992157
GEO,IND,spis,150.60625398851306
GEO,IND,vege,624.5191935358959
GEO,IND,whea,1.031729830233546
GEO,IND,xfru,15.738333105241548
GEO,IND,xoil,1055.2975094097862
GEO,IND,xpul,31.879194630872487
GEO,IDN,oilp,132.05980066445184
GEO,IRN,pota,18.36734693877551
GEO,IRN,soyb,10.056448935060006
GEO,IRN,spis,2.5526483726866624
GEO,IRN,tnut,4.66321243523316
GEO,IRN,vege,3599.6592405194
GEO,IRN,xfru,2854.933625290817
GEO,IRL,barl,5.470149957559181
GEO,ISR,pota,27.551020408163264
GEO,ISR,vege,206.9339391279655
GEO,ISR,xfru,87.08544318233658
GEO,ISR,xpul,0.8389261744966443
GEO,ITA,maiz,94.98725780687957
GEO,ITA,oilp,0.8305647840531561
GEO,ITA,rice,149.2110362646489
GEO,ITA,soyb,0.1897443195294341
GEO,ITA,tnut,104.14507772020725
GEO,ITA,vege,1793.0144306477011
GEO,ITA,whea,187.77482910250538
GEO,ITA,xfru,561.3338807536152
GEO,ITA,xoil,77.360454873068
GEO,ITA,xpul,1.6778523489932886
GEO,KAZ,ocer,69.12149829378622
GEO,KAZ,vege,6.1956269199989675
GEO,KAZ,whea,1845.764666287814
GEO,KAZ,xfru,55.60877697185348
GEO,KGZ,tnut,91.70984455958549
GEO,KGZ,xpul,2090.6040268456377
GEO,KOR,whea,2.063459660467092
GEO,LVA,barl,0.06287528686849633
GEO,LVA,ocer,13.411633997301802
GEO,LVA,tnut,26.42487046632124
GEO,LVA,vege,6.1956269199989675
GEO,LVA,whea,1.031729830233546
GEO,LTU,barl,7.104907416140087
GEO,LTU,maiz,3.9994634866054555
GEO,LTU,spis,1.9144862795149968
GEO,LTU,tnut,54.4041450777202
GEO,LTU,whea,139.28352708152872
GEO,LTU,xfru,12.59066648419324
GEO,LTU,xoil,96.70056859133499
GEO,MYS,cnut,375
GEO,MYS,oilp,459.30232558139534
GEO,MEX,bana,155.31241986494572
GEO,MEX,barl,34.64428306454148
GEO,MAR,xoil,15.976615680307518
GEO,MDA,vege,21.06513152799649
GEO,MDA,xfru,67.15022124903061
GEO,NLD,bana,1.9659799982904522
GEO,NLD,barl,209.1232041246188
GEO,NLD,cnut,102.40963855421687
GEO,NLD,maiz,35.9951713794491
GEO,NLD,oilp,8.305647840531561
GEO,NLD,pota,547.9591836734694
GEO,NLD,soyb,2.6564204734120773
GEO,NLD,spis,65.73069559668156
GEO,NLD,tnut,3.1088082901554404
GEO,NLD,vege,185.86880759996902
GEO,NLD,whea,56.74514066284504
GEO,NLD,xfru,2180.283746179463
GEO,NLD,xoil,45.40722351245295
GEO,NGA,vege,7.434752303998761
GEO,NOR,barl,0.943129303027445
GEO,PAK,rice,4777.798283657839
GEO,PAN,xfru,113.31599835773915
GEO,CZE,barl,66.64780408060612
GEO,CZE,tnut,96.37305699481865
GEO,CZE,whea,23.729786095371562
GEO,CZE,xfru,10.492222070161032
GEO,POL,pota,1581.6326530612246
GEO,POL,tnut,18.65284974093264
GEO,POL,vege,179.67318067997005
GEO,POL,whea,4.126919320934184
GEO,POL,xfru,2737.4207381050132
GEO,POL,xoil,1168.8155681909186
GEO,ROU,soyb,386.12969024239834
GEO,ROU,vege,272.6075844799546
GEO,RUS,barl,198.43440535697442
GEO,RUS,cnut,1.5060240963855422
GEO,RUS,maiz,79241.37006011388
GEO,RUS,ocer,8793.905245615428
GEO,RUS,oilp,152.82392026578074
GEO,RUS,pota,103.06122448979592
GEO,RUS,rice,1069.8532804281629
GEO,RUS,soyb,1.707698875764907
GEO,RUS,spis,226.5475430759413
GEO,RUS,tnut,234.71502590673575
GEO,RUS,vege,1091.669463303818
GEO,RUS,whea,539531.7656925004
GEO,RUS,xfru,701.9296564937731
GEO,RUS,xoil,40734.48386321774
GEO,RUS,xpul,453.8590604026846
GEO,SVN,xfru,3.14766662104831
GEO,SVN,xoil,0.8408745094898694
GEO,SGP,cnut,423.1927710843373
GEO,SGP,oilp,17.441860465116278
GEO,SGP,xfru,25.18133296838648
GEO,ZAF,maiz,174.97652753898868
GEO,ZAF,xfru,562.3831029606314
GEO,ZAF,xpul,60.402684563758385
GEO,ESP,barl,25.275865321135527
GEO,ESP,rice,152.25615945372334
GEO,ESP,spis,0.6381620931716656
GEO,ESP,tnut,9.32642487046632
GEO,ESP,vege,26.02163306399566
GEO,ESP,xfru,289.5853291364445
GEO,ESP,xoil,1073.7967486185632
GEO,CHE,soyb,385.1809686447512
GEO,TKM,vege,44.60851382399257
GEO,TWN,xfru,39.87044386661193
GEO,THA,rice,1741.8104641505952
GEO,THA,xfru,113.31599835773915
GEO,TUN,tnut,45.07772020725388
GEO,TUR,bana,344.04649970082914
GEO,TUR,barl,94.75305731082398
GEO,TUR,cnut,16.566265060240966
GEO,TUR,maiz,920.8764677909061
GEO,TUR,ocer,5.158320768193001
GEO,TUR,oilp,126.24584717607974
GEO,TUR,pota,14462.244897959183
GEO,TUR,rice,210.11350004613823
GEO,TUR,soyb,47.05659124329965
GEO,TUR,spis,31.269942565411615
GEO,TUR,tnut,1198.4455958549222
GEO,TUR,vege,75747.73472390737
GEO,TUR,whea,394.12079514921464
GEO,TUR,xfru,23283.28999589435
GEO,TUR,xoil,4989.749339312885
GEO,TUR,xpul,311.241610738255
GEO,ARE,maiz,0.9998658716513639
GEO,ARE,ocer,23.728275533687803
GEO,ARE,rice,90.3386546092092
GEO,ARE,spis,6.381620931716657
GEO,ARE,tnut,12.435233160621761
GEO,ARE,vege,17.347755375997107
GEO,ARE,whea,1.031729830233546
GEO,ARE,xfru,33.575110624515304
GEO,ARE,xoil,62.22471370225034
GEO,ARE,xpul,13.422818791946309
GEO,GBR,barl,0.5658775818164671
GEO,GBR,oilp,95.51495016611295
GEO,GBR,pota,2.0408163265306123
GEO,GBR,tnut,3.1088082901554404
GEO,GBR,whea,1.031729830233546
GEO,UKR,barl,616.932314753686
GEO,UKR,cnut,4.518072289156627
GEO,UKR,maiz,561.9246198680665
GEO,UKR,ocer,497.26212205380523
GEO,UKR,oilp,4.983388704318936
GEO,UKR,pota,410.2040816326531
GEO,UKR,rice,9.135369567223401
GEO,UKR,soyb,6999.098714482235
GEO,UKR,spis,148.05360561582643
GEO,UKR,tnut,1751.8134715025908
GEO,UKR,vege,1030.9523194878282
GEO,UKR,whea,5649.752550358899
GEO,UKR,xfru,2372.29141006341
GEO,UKR,xoil,8544.966765436053
GEO,UKR,xpul,1172.8187919463087
GEO,USA,bana,41.2855799640995
GEO,USA,maiz,117.98417285486093
GEO,USA,soyb,149.51852378919406
GEO,USA,tnut,208.2901554404145
GEO,USA,vege,3.7173761519993804
GEO,USA,xfru,2.0984444140322065
GEO,USA,xpul,17.617449664429532
GEO,UZB,spis,162.09317166560305
GEO,UZB,tnut,149.22279792746113
GEO,UZB,vege,26.02163306399566
GEO,UZB,xfru,771.178322156836
GEO,UZB,xoil,1.6817490189797388
GEO,UZB,xpul,824.6644295302013
GEO,VNM,cnut,22.59036144578313
GEO,VNM,rice,613.0848020669928
GEO,VNM,soyb,2.0871875148237753
GEO,VNM,spis,88.70453095086152
GEO,VNM,vege,24.78250767999587
GEO,VNM,xfru,82.88855435427216
GEO,ETH,xpul,382.5503355704698
GEO,BEL,barl,83.05825395328365
GEO,BEL,maiz,46.9936959676141
GEO,BEL,pota,783.6734693877551
GEO,BEL,vege,75.5866484239874
GEO,BEL,xfru,93.3807764244332
GEO,BEL,xoil,145.4712901417474
GEO,SRB,maiz,73.99007450220093
GEO,SRB,xfru,2.0984444140322065
GAB,DZA,xfru,3.7860861334595364
GAB,ARG,maiz,437.9221614667095
GAB,ARG,whea,18438.162824350307
GAB,AUT,vege,4.019733235885255
GAB,AUT,xfru,152.38996687174634
GAB,BHR,xfru,22.716516800757216
GAB,BRA,soyb,0.7313505607020965
GAB,BGR,xfru,51.11216280170374
GAB,BGR,xoil,57.08908406524466
GAB,CMR,maiz,5.628819556127372
GAB,CMR,oilp,983.1932773109244
GAB,CMR,orts,17.68346595932803
GAB,CMR,pota,17.462165308498253
GAB,CMR,vege,69.34039831902065
GAB,CMR,xfru,19.876952200662565
GAB,CMR,xoil,0.8782936010037641
GAB,CAN,whea,2480.454734672032
GAB,CHL,xfru,53.0052058684335
GAB,CHN,vege,1779.7368901881966
GAB,CYP,xfru,77.6147657359205
GAB,BEN,maiz,9.006111289803796
GAB,BEN,orts,257.2944297082228
GAB,BEN,vege,19.09373287045496
GAB,BEN,xfru,1.8930430667297682
GAB,DNK,barl,467.6967907672252
GAB,ECU,xfru,8.518693800283955
GAB,EGY,vege,23.113466106340216
GAB,EGY,xfru,1142.4514907714151
GAB,EST,barl,3.6424983704612552
GAB,FRA,barl,4253.709597024654
GAB,FRA,maiz,70.92312640720489
GAB,FRA,orts,7.957559681697613
GAB,FRA,pota,977.8812572759022
GAB,FRA,rice,38.769081657378244
GAB,FRA,vege,4931.2077471222365
GAB,FRA,whea,95661.59533768114
GAB,FRA,xfru,1134.8793185044958
GAB,FRA,xoil,1687.202007528231
GAB,DEU,barl,374.44883248341705
GAB,DEU,xfru,2.839564600094652
GAB,DEU,xoil,3.5131744040150563
GAB,GHA,oilp,21.176470588235293
GAB,HUN,maiz,398.52042457381793
GAB,IND,rice,1039.3096121227936
GAB,IND,whea,6.957797292207664
GAB,IND,xoil,6.148055207026349
GAB,IDN,oilp,4284.705882352941
GAB,IDN,xfru,38.80738286796025
GAB,ITA,vege,7365.1562214507585
GAB,ITA,xfru,97.49171793658306
GAB,CIV,maiz,6.754583467352846
GAB,CIV,xfru,40.70042593469002
GAB,CIV,xoil,85.19447929736512
GAB,JOR,xfru,66.25650733554188
GAB,LBN,maiz,6.754583467352846
GAB,LBN,oilp,1.0084033613445378
GAB,LBN,rice,5.964474101135114
GAB,LBN,vege,37.18253243193861
GAB,LBN,whea,1.1596328820346107
GAB,LBN,xfru,32.18173213440606
GAB,LBN,xoil,29.86198243412798
GAB,LTU,whea,6.957797292207664
GAB,MYS,oilp,17503.865546218487
GAB,MYS,xfru,0.9465215333648841
GAB,MYS,xoil,35.131744040150565
GAB,MLI,xfru,437.2929484145765
GAB,MLT,whea,13.915594584415327
GAB,MAR,pota,20.954598370197903
GAB,MAR,vege,135.66599671112735
GAB,MAR,whea,1.1596328820346107
GAB,MAR,xfru,783.7198296261241
GAB,MAR,xoil,57.08908406524466
GAB,NLD,barl,1702.5037383535907
GAB,NLD,oilp,1.0084033613445378
GAB,NLD,pota,684.5168800931316
GAB,NLD,soyb,497.31838127742566
GAB,NLD,vege,6293.897314087339
GAB,NLD,whea,2.3192657640692214
GAB,NLD,xfru,53.0052058684335
GAB,NLD,xoil,257.3400250941029
GAB,PAK,rice,1.4911185252837784
GAB,PAK,whea,33.62935357900371
GAB,PAK,xfru,3.7860861334595364
GAB,CZE,barl,12.38449445956827
GAB,PER,xfru,18.93043066729768
GAB,POL,barl,11.655994785476018
GAB,POL,vege,61.30093184725013
GAB,PRT,rice,105.86941529514827
GAB,PRT,vege,1.0049333089713137
GAB,PRT,whea,26.671556286796044
GAB,SAU,xfru,80.45433033601515
GAB,SEN,xfru,17.03738760056791
GAB,SGP,oilp,1201.0084033613446
GAB,ZAF,pota,50.640279394644935
GAB,ZAF,vege,520.5554540471405
GAB,ZAF,xfru,6145.764316138192
GAB,ESP,maiz,566.2592473464136
GAB,ESP,pota,21.827706635622818
GAB,ESP,vege,148.73012972775444
GAB,ESP,whea,3.478898646103832
GAB,ESP,xfru,670.1372456223379
GAB,ESP,xoil,42.15809284818068
GAB,SWZ,xfru,68.14955040227164
GAB,CHE,xfru,13.251301467108375
GAB,THA,rice,71895.77081508267
GAB,TGO,barl,22.58348989685978
GAB,TGO,maiz,52.910903827597295
GAB,TGO,orts,717.0645446507515
GAB,TUN,vege,4.019733235885255
GAB,TUN,xfru,67.20302886890677
GAB,TUN,xoil,2152.6976160602258
GAB,TUR,maiz,146.3493084593117
GAB,TUR,vege,2.0098666179426274
GAB,TUR,whea,263.2366642218566
GAB,TUR,xfru,27.449124467581637
GAB,TUR,xoil,1185.6963613550815
GAB,ARE,oilp,4.033613445378151
GAB,ARE,rice,31.31348903095935
GAB,ARE,vege,10.049333089713137
GAB,ARE,whea,31.310087814934484
GAB,ARE,xfru,382.39469947941313
GAB,ARE,xoil,40.40150564617315
GAB,GBR,vege,8.03946647177051
GAB,GBR,whea,4.638531528138443
GAB,UKR,xoil,780.8030112923464
GAB,USA,maiz,22.515278224509487
GAB,BFA,xfru,0.9465215333648841
GAB,VNM,rice,6881.511994184638
GAB,VNM,xfru,140.08518693800286
GAB,BEL,barl,12151.374563858748
GAB,BEL,maiz,5276.455451913799
GAB,BEL,pota,1226.7171129220023
GAB,BEL,soyb,2501.9502681618724
GAB,BEL,vege,585.8761191302759
GAB,BEL,whea,24.352290522726822
GAB,BEL,xfru,142.9247515380975
GAB,BEL,xoil,578.7954830614806
GMB,ARG,vege,29.734423313143292
GMB,ARG,whea,6787.408664334937
GMB,ARG,xfru,23.236163920574565
GMB,AUT,xfru,23.236163920574565
GMB,BHR,xfru,1.0561892691170258
GMB,BRA,rice,59944.899792460434
GMB,BRA,xoil,2360.759493670886
GMB,BGR,rice,22.216027011120406
GMB,MMR,rice,8078.555276771056
GMB,CAN,maiz,0.9165902841429882
GMB,CAN,pota,1.0770059235325795
GMB,CAN,rice,1.009819409596382
GMB,CAN,whea,15.271669494753612
GMB,CAN,xfru,2.1123785382340516
GMB,CAN,xoil,4.219409282700422
GMB,CHN,maiz,238.3134738771769
GMB,CHN,pota,33.387183629509956
GMB,CHN,rice,7571.625933153672
GMB,CHN,spis,17.942583732057415
GMB,CHN,vege,5439.112202973442
GMB,CHN,whea,2387.4709976798144
GMB,CHN,xfru,29.57329953527672
GMB,CHN,xoil,402.9535864978903
GMB,CYP,maiz,5.499541704857928
GMB,CYP,ocer,1.6891891891891893
GMB,CYP,pota,8.616047388260636
GMB,CYP,rice,1.009819409596382
GMB,CYP,spis,3.5885167464114835
GMB,CYP,vege,16.010843322461774
GMB,CYP,whea,3.3937043321674687
GMB,CYP,xfru,58.09040980143642
GMB,CYP,xoil,2.109704641350211
GMB,DNK,xfru,76.04562737642586
GMB,DNK,xoil,1.0548523206751055
GMB,EGY,vege,11.436316658901267
GMB,EGY,xfru,152.0912547528517
GMB,SLV,xfru,7.39332488381918
GMB,FRA,rice,3349.570981631199
GMB,FRA,whea,1934.4114693354572
GMB,FRA,xfru,202.78833967046893
GMB,FRA,xoil,2.109704641350211
GMB,DEU,maiz,8.249312557286892
GMB,DEU,ocer,6.756756756756757
GMB,DEU,pota,2.154011847065159
GMB,DEU,rice,5.049097047981911
GMB,DEU,vege,20.58536998602228
GMB,DEU,whea,86.53946047027046
GMB,DEU,xfru,60.20278833967047
GMB,DEU,xoil,526.3713080168776
GMB,GHA,vege,20.58536998602228
GMB,GIN,oilp,777.4086378737542
GMB,GIN,vege,9.149053327121013
GMB,HKG,rice,362.5251680451011
GMB,HKG,vege,275.61523147952056
GMB,HKG,xoil,2.109704641350211
GMB,IND,maiz,21.998166819431713
GMB,IND,oilp,70.59800664451828
GMB,IND,pota,5.385029617662897
GMB,IND,rice,30844.933866121486
GMB,IND,spis,4.784688995215311
GMB,IND,vege,29.734423313143292
GMB,IND,whea,10.181112996502407
GMB,IND,xoil,227.8481012658228
GMB,IDN,oilp,610.4651162790698
GMB,IDN,pota,1.0770059235325795
GMB,IDN,rice,2.019638819192764
GMB,IDN,vege,9.149053327121013
GMB,IDN,xfru,178.49598648077736
GMB,IDN,xoil,13440.928270042194
GMB,ITA,maiz,313.47387717690196
GMB,ITA,ocer,447.63513513513516
GMB,ITA,rice,53.52042870860824
GMB,ITA,vege,200.13554153077217
GMB,ITA,xfru,1.0561892691170258
GMB,ITA,xoil,65.40084388185653
GMB,CIV,oilp,63.538205980066444
GMB,JPN,rice,1936.8336276058606
GMB,JOR,xfru,95.05703422053232
GMB,KWT,xfru,6.337135614702154
GMB,LVA,whea,169.68521660837345
GMB,LBN,maiz,0.9165902841429882
GMB,LBN,ocer,5.0675675675675675
GMB,LBN,pota,2.154011847065159
GMB,LBN,rice,2.019638819192764
GMB,LBN,vege,48.03252996738532
GMB,LBN,xfru,22.17997465145754
GMB,LBN,xoil,3.1645569620253164
GMB,LBR,oilp,35.714285714285715
GMB,LBR,rice,1.009819409596382
GMB,LBR,whea,40.724451986009626
GMB,LBR,xoil,1.0548523206751055
GMB,LTU,xoil,22.151898734177216
GMB,MYS,maiz,1.8331805682859763
GMB,MYS,ocer,3.3783783783783785
GMB,MYS,oilp,311.46179401993356
GMB,MYS,pota,40.92622509423801
GMB,MYS,vege,389.9783980685332
GMB,MYS,xoil,33087.55274261603
GMB,MLT,xfru,8.449514152936207
GMB,MAR,xfru,41.19138149556401
GMB,MAR,xoil,92.82700421940929
GMB,NLD,oilp,5.398671096345515
GMB,NLD,pota,3330.102315562736
GMB,NLD,rice,110.07031564600562
GMB,NLD,spis,62.20095693779904
GMB,NLD,vege,15808.420517599221
GMB,NLD,whea,2343.3528413616373
GMB,NLD,xfru,66.53992395437263
