"system","country","iso3c","tonnes"
"pigs_intermediate_meat","Saint Kitts and Nevis","KNA",0.063159875
"chickens_industrial_eggs","Korea (the Republic of)","KOR",4343.56736544224
"chickens_industrial_meat","Korea (the Republic of)","KOR",15382.5534453827
"crustaceans_aquaculture_meat","Korea (the Republic of)","KOR",9362.63555295565
"marine-fish-general_aquaculture_meat","Korea (the Republic of)","KOR",184584.465918217
"pigs_backyard_meat","Korea (the Republic of)","KOR",410.54800922356
"pigs_industrial_meat","Korea (the Republic of)","KOR",17323.793084065
"pigs_intermediate_meat","Korea (the Republic of)","KOR",5620.70383677906
"salmon_aquaculture_meat","Korea (the Republic of)","KOR",169.852040194319
"shrimp_aquaculture_meat","Korea (the Republic of)","KOR",204414.147893101
"tuna_aquaculture_meat","Korea (the Republic of)","KOR",566.09714415414
"chickens_industrial_eggs","Kuwait","KWT",700.507223372772
"chickens_industrial_meat","Kuwait","KWT",280.09904550771
"pigs_backyard_meat","Kuwait","KWT",0.136570284888216
"pigs_intermediate_meat","Kuwait","KWT",1.01700606054892e-05
"chickens_industrial_meat","Lebanon","LBN",0.63136849004651
"pigs_backyard_meat","Lebanon","LBN",1.37808742230526e-05
"pigs_industrial_meat","Lebanon","LBN",22.7553199187905
"pigs_intermediate_meat","Lebanon","LBN",0.0110774708227575
"salmon_aquaculture_meat","Lebanon","LBN",3.85225459353443
"chickens_industrial_eggs","Sri Lanka","LKA",6.58972999918301
"chickens_industrial_meat","Sri Lanka","LKA",1.36386042379636
"shrimp_aquaculture_meat","Sri Lanka","LKA",6.28059455961746
"chickens_industrial_eggs","Lithuania","LTU",44.7292872990848
"chickens_industrial_meat","Lithuania","LTU",963.124930158262
"marine-fish-general_aquaculture_meat","Lithuania","LTU",139.907786245276
"pigs_backyard_meat","Lithuania","LTU",2.57975035381199
"pigs_industrial_meat","Lithuania","LTU",1119.44325375904
"pigs_intermediate_meat","Lithuania","LTU",37.715682954763
"salmon_aquaculture_meat","Lithuania","LTU",64.3037752722069
"tuna_aquaculture_meat","Lithuania","LTU",16.7079943821814
"marine-fish-general_aquaculture_meat","Luxembourg","LUX",7.53337790686652
"pigs_backyard_meat","Luxembourg","LUX",0.00176317690266509
"pigs_industrial_meat","Luxembourg","LUX",284.903619138474
"pigs_intermediate_meat","Luxembourg","LUX",0.337656574927451
"salmon_aquaculture_meat","Luxembourg","LUX",45.4682691805784
"chickens_industrial_eggs","Latvia","LVA",47.851431788664
"chickens_industrial_meat","Latvia","LVA",23.0304942437365
"crustaceans_aquaculture_meat","Latvia","LVA",6.32557421955979
"marine-fish-general_aquaculture_meat","Latvia","LVA",2605.18044153921
"pigs_backyard_meat","Latvia","LVA",6.09413980931264
"pigs_industrial_meat","Latvia","LVA",29917.7511315317
"pigs_intermediate_meat","Latvia","LVA",315.688922234852
"shrimp_aquaculture_meat","Latvia","LVA",24.7243631006923
"tuna_aquaculture_meat","Latvia","LVA",286.033115829596
"chickens_industrial_eggs","Morocco","MAR",18518.459882544
"chickens_industrial_meat","Morocco","MAR",7714.17433677091
"crustaceans_aquaculture_meat","Morocco","MAR",1473.42096789051
"marine-fish-general_aquaculture_meat","Morocco","MAR",105360.172326927
"pigs_backyard_meat","Morocco","MAR",245.803366969227
"pigs_industrial_meat","Morocco","MAR",97931.6941112452
"pigs_intermediate_meat","Morocco","MAR",3445.14641360879
"salmon_aquaculture_meat","Morocco","MAR",22350.4583153199
"shrimp_aquaculture_meat","Morocco","MAR",67061.4607486269
"tuna_aquaculture_meat","Morocco","MAR",13828.7954678112
"chickens_industrial_eggs","Maldives","MDV",180.455847232502
"chickens_industrial_meat","Maldives","MDV",32.0850519880311
"crustaceans_aquaculture_meat","Maldives","MDV",37.1943780693663
"marine-fish-general_aquaculture_meat","Maldives","MDV",237.274191641744
"pigs_backyard_meat","Maldives","MDV",0.00194100701964211
"pigs_industrial_meat","Maldives","MDV",2.88745294165061
"pigs_intermediate_meat","Maldives","MDV",0.0292830922649599
"salmon_aquaculture_meat","Maldives","MDV",3.50831028500911
"shrimp_aquaculture_meat","Maldives","MDV",275.568768969151
"chickens_industrial_eggs","Mexico","MEX",65.4058018116157
"chickens_industrial_meat","Mexico","MEX",35484.0905033027
"crustaceans_aquaculture_meat","Mexico","MEX",3705.43325797406
"marine-fish-general_aquaculture_meat","Mexico","MEX",16550.8833035151
"pigs_backyard_meat","Mexico","MEX",247.009228794978
"pigs_industrial_meat","Mexico","MEX",153331.695859967
"pigs_intermediate_meat","Mexico","MEX",4675.77551108379
"salmon_aquaculture_meat","Mexico","MEX",36454.6879348767
"shrimp_aquaculture_meat","Mexico","MEX",16437.1840765538
"tuna_aquaculture_meat","Mexico","MEX",133.192542542421
"pigs_industrial_meat","Mali","MLI",27.6932093413568
"pigs_intermediate_meat","Mali","MLI",14.6281121681319
"marine-fish-general_aquaculture_meat","Malta","MLT",65.1955772222042
"pigs_backyard_meat","Malta","MLT",0.00224214891606364
"pigs_industrial_meat","Malta","MLT",6.72151926697299
"pigs_intermediate_meat","Malta","MLT",0.0292781380711249
"chickens_industrial_meat","Myanmar","MMR",307.491063349836
"crustaceans_aquaculture_meat","Myanmar","MMR",539.883804805736
"marine-fish-general_aquaculture_meat","Myanmar","MMR",6704.22005973351
"pigs_backyard_meat","Myanmar","MMR",70.0110317338917
"pigs_industrial_meat","Myanmar","MMR",18435.6013278066
"pigs_intermediate_meat","Myanmar","MMR",2866.53502529352
"salmon_aquaculture_meat","Myanmar","MMR",139.673163443245
"shrimp_aquaculture_meat","Myanmar","MMR",46971.4207518591
"tuna_aquaculture_meat","Myanmar","MMR",465.514449221437
"pigs_backyard_meat","Montenegro","MNE",0.314567476869478
"pigs_industrial_meat","Montenegro","MNE",38.372787690602
"pigs_intermediate_meat","Montenegro","MNE",16.0709209821002
"marine-fish-general_aquaculture_meat","Mozambique","MOZ",375.098024220477
"pigs_backyard_meat","Mozambique","MOZ",0.00357814730925758
"pigs_industrial_meat","Mozambique","MOZ",1.19658530218842
"pigs_intermediate_meat","Mozambique","MOZ",0.0692731385268115
"chickens_industrial_eggs","Mauritania","MRT",9153.39155367296
"chickens_industrial_meat","Mauritania","MRT",1940.77798155726
"crustaceans_aquaculture_meat","Mauritania","MRT",818.586695454488
"marine-fish-general_aquaculture_meat","Mauritania","MRT",26366.0930650151
"pigs_backyard_meat","Mauritania","MRT",85.024475537069
"pigs_industrial_meat","Mauritania","MRT",60549.8574484985
"pigs_intermediate_meat","Mauritania","MRT",1102.59090186476
"salmon_aquaculture_meat","Mauritania","MRT",10199.9688695276
"shrimp_aquaculture_meat","Mauritania","MRT",41236.4220925839
"tuna_aquaculture_meat","Mauritania","MRT",1375.40889342452
"pigs_backyard_meat","Martinique","MTQ",0.097645267
"pigs_industrial_meat","Martinique","MTQ",61.85872352
"pigs_intermediate_meat","Martinique","MTQ",0.48862259
"chickens_industrial_meat","Mauritius","MUS",539.889014754397
"crustaceans_aquaculture_meat","Mauritius","MUS",745.36227113356
"marine-fish-general_aquaculture_meat","Mauritius","MUS",11964.2983788494
"pigs_backyard_meat","Mauritius","MUS",67.7728073951133
"pigs_industrial_meat","Mauritius","MUS",15565.5117911833
"pigs_intermediate_meat","Mauritius","MUS",756.768438794544
"salmon_aquaculture_meat","Mauritius","MUS",175.093525291959
"shrimp_aquaculture_meat","Mauritius","MUS",5904.82472827256
"tuna_aquaculture_meat","Mauritius","MUS",592.794076231868
"chickens_industrial_eggs","Malaysia","MYS",988.749098518312
"chickens_industrial_meat","Malaysia","MYS",984.360790029258
"crustaceans_aquaculture_meat","Malaysia","MYS",4541.47847391357
"marine-fish-general_aquaculture_meat","Malaysia","MYS",22173.1858152532
"pigs_backyard_meat","Malaysia","MYS",75.1677889498061
"pigs_industrial_meat","Malaysia","MYS",13270.659448349
"pigs_intermediate_meat","Malaysia","MYS",2780.46231551625
"salmon_aquaculture_meat","Malaysia","MYS",770.605844054401
"shrimp_aquaculture_meat","Malaysia","MYS",46224.7627727691
"tuna_aquaculture_meat","Malaysia","MYS",2525.70972167175
"chickens_industrial_eggs","Namibia","NAM",63.7360022780139
"chickens_industrial_meat","Namibia","NAM",667.911175490322
"crustaceans_aquaculture_meat","Namibia","NAM",678.601836575993
"marine-fish-general_aquaculture_meat","Namibia","NAM",3658.5185666801
"pigs_backyard_meat","Namibia","NAM",57.3960377951133
"pigs_industrial_meat","Namibia","NAM",14389.340231398
"pigs_intermediate_meat","Namibia","NAM",1162.96118324261
"salmon_aquaculture_meat","Namibia","NAM",3597.0168046194
"shrimp_aquaculture_meat","Namibia","NAM",2172.59269393998
"tuna_aquaculture_meat","Namibia","NAM",1253.1316262325
"pigs_backyard_meat","Nigeria","NGA",0.0535889670997617
"pigs_industrial_meat","Nigeria","NGA",1.26926992197392
"pigs_intermediate_meat","Nigeria","NGA",0.975895217778184
"marine-fish-general_aquaculture_meat","Nicaragua","NIC",0.000955332307515346
"pigs_backyard_meat","Nicaragua","NIC",0.00062680243216647
"pigs_industrial_meat","Nicaragua","NIC",0.0210636288196835
"pigs_intermediate_meat","Nicaragua","NIC",0.0166747196473489
"shrimp_aquaculture_meat","Nicaragua","NIC",0.561734386139342
"chickens_industrial_eggs","Netherlands (the)","NLD",612.832444623612
"chickens_industrial_meat","Netherlands (the)","NLD",143.078969605441
"crustaceans_aquaculture_meat","Netherlands (the)","NLD",103.706842061071
"marine-fish-general_aquaculture_meat","Netherlands (the)","NLD",2500.29193274789
"pigs_backyard_meat","Netherlands (the)","NLD",15.7371381068448
"pigs_industrial_meat","Netherlands (the)","NLD",13213.8230552709
"pigs_intermediate_meat","Netherlands (the)","NLD",475.003237134787
"salmon_aquaculture_meat","Netherlands (the)","NLD",820.456780003721
"shrimp_aquaculture_meat","Netherlands (the)","NLD",672.216209479634
"tuna_aquaculture_meat","Netherlands (the)","NLD",74.5449028309629
"chickens_industrial_eggs","Norway","NOR",256.262801185593
"chickens_industrial_meat","Norway","NOR",11664.5696240695
"crustaceans_aquaculture_meat","Norway","NOR",269.998525719907
"marine-fish-general_aquaculture_meat","Norway","NOR",9825.52894453662
"pigs_backyard_meat","Norway","NOR",25.4711515334002
"pigs_industrial_meat","Norway","NOR",114041.448668171
"pigs_intermediate_meat","Norway","NOR",849.716171306111
"salmon_aquaculture_meat","Norway","NOR",93515.0699694655
"shrimp_aquaculture_meat","Norway","NOR",11261.177725136
"tuna_aquaculture_meat","Norway","NOR",3204.52715128427
"chickens_industrial_eggs","New Zealand","NZL",3.78310192482621
"chickens_industrial_meat","New Zealand","NZL",1855.83335318205
"crustaceans_aquaculture_meat","New Zealand","NZL",2501.5892243723
"marine-fish-general_aquaculture_meat","New Zealand","NZL",14163.7802899106
"pigs_backyard_meat","New Zealand","NZL",149.766011575216
"pigs_industrial_meat","New Zealand","NZL",25555.1396630941
"pigs_intermediate_meat","New Zealand","NZL",2958.77259820137
"salmon_aquaculture_meat","New Zealand","NZL",570.153915605183
"shrimp_aquaculture_meat","New Zealand","NZL",9270.71106798173
"tuna_aquaculture_meat","New Zealand","NZL",828.947341047813
"chickens_industrial_eggs","Oman","OMN",4768.32063502511
"chickens_industrial_meat","Oman","OMN",760.977945804312
"crustaceans_aquaculture_meat","Oman","OMN",51.5778885158676
"marine-fish-general_aquaculture_meat","Oman","OMN",8066.1958760604
"pigs_backyard_meat","Oman","OMN",48.9060956488568
"pigs_industrial_meat","Oman","OMN",162.327566520296
"pigs_intermediate_meat","Oman","OMN",693.4105602974
"salmon_aquaculture_meat","Oman","OMN",0.0858382097719173
"shrimp_aquaculture_meat","Oman","OMN",25479.3599012852
"tuna_aquaculture_meat","Oman","OMN",0.0368527047482012
"chickens_industrial_eggs","Pakistan","PAK",82.5940742485912
"chickens_industrial_meat","Pakistan","PAK",947.846389295115
"crustaceans_aquaculture_meat","Pakistan","PAK",2996.88470031991
"marine-fish-general_aquaculture_meat","Pakistan","PAK",32640.2015051996
"pigs_backyard_meat","Pakistan","PAK",123.302835853223
"pigs_industrial_meat","Pakistan","PAK",15973.664163177
"pigs_intermediate_meat","Pakistan","PAK",2398.76293796821
"salmon_aquaculture_meat","Pakistan","PAK",8.65453929322223
"shrimp_aquaculture_meat","Pakistan","PAK",13294.1270871399
"tuna_aquaculture_meat","Pakistan","PAK",28.8445753860704
"chickens_industrial_meat","Panama","PAN",2225.49800394891
"crustaceans_aquaculture_meat","Panama","PAN",1017.25453547377
"marine-fish-general_aquaculture_meat","Panama","PAN",4405.25979977403
"pigs_backyard_meat","Panama","PAN",67.2702113741238
"pigs_industrial_meat","Panama","PAN",15629.1723125613
"pigs_intermediate_meat","Panama","PAN",1294.82827824137
"salmon_aquaculture_meat","Panama","PAN",1199.26960357517
"shrimp_aquaculture_meat","Panama","PAN",3927.64482784751
"tuna_aquaculture_meat","Panama","PAN",62.6189420205436
"chickens_industrial_eggs","Peru","PER",388.707145841667
"chickens_industrial_meat","Peru","PER",52050.1660836935
"crustaceans_aquaculture_meat","Peru","PER",97267.108582255
"marine-fish-general_aquaculture_meat","Peru","PER",409855.858956784
"pigs_backyard_meat","Peru","PER",5631.64542360505
"pigs_industrial_meat","Peru","PER",787338.749382498
"pigs_intermediate_meat","Peru","PER",107056.651266332
"salmon_aquaculture_meat","Peru","PER",622060.088890895
"shrimp_aquaculture_meat","Peru","PER",562336.381620199
"tuna_aquaculture_meat","Peru","PER",9369.61936332536
"chickens_industrial_eggs","Philippines (the)","PHL",25.712250856233
"chickens_industrial_meat","Philippines (the)","PHL",435.200955734146
"crustaceans_aquaculture_meat","Philippines (the)","PHL",77.2532073905391
"marine-fish-general_aquaculture_meat","Philippines (the)","PHL",5116.85467812496
"pigs_backyard_meat","Philippines (the)","PHL",7.22739109030072
"pigs_industrial_meat","Philippines (the)","PHL",3741.9375224032
"pigs_intermediate_meat","Philippines (the)","PHL",44.2508266350313
"salmon_aquaculture_meat","Philippines (the)","PHL",627.214902169836
"shrimp_aquaculture_meat","Philippines (the)","PHL",264.530765975449
"tuna_aquaculture_meat","Philippines (the)","PHL",2051.79112177454
"chickens_industrial_eggs","Papua New Guinea","PNG",235.306618123447
"chickens_industrial_meat","Papua New Guinea","PNG",768.980476863777
"crustaceans_aquaculture_meat","Papua New Guinea","PNG",6.08070059571663
"marine-fish-general_aquaculture_meat","Papua New Guinea","PNG",785.270450291714
"pigs_backyard_meat","Papua New Guinea","PNG",0.872962525430264
"pigs_industrial_meat","Papua New Guinea","PNG",338.483127744448
"pigs_intermediate_meat","Papua New Guinea","PNG",5.70465166678835
"salmon_aquaculture_meat","Papua New Guinea","PNG",4463.62952174297
"shrimp_aquaculture_meat","Papua New Guinea","PNG",246.224860322328
"tuna_aquaculture_meat","Papua New Guinea","PNG",2445.82109349402
"chickens_industrial_eggs","Poland","POL",694.900046630566
"chickens_industrial_meat","Poland","POL",141.122584340544
"marine-fish-general_aquaculture_meat","Poland","POL",1467.79206898005
"pigs_backyard_meat","Poland","POL",11.8957854888613
"pigs_industrial_meat","Poland","POL",9730.50416928413
"pigs_intermediate_meat","Poland","POL",370.4349989847
"salmon_aquaculture_meat","Poland","POL",6358.3722120002
"tuna_aquaculture_meat","Poland","POL",15.968800036487
"pigs_backyard_meat","Puerto Rico","PRI",0.591824524
"pigs_industrial_meat","Puerto Rico","PRI",323.2527899
"pigs_intermediate_meat","Puerto Rico","PRI",0.701624368
"crustaceans_aquaculture_meat","Korea (the Democratic People's Republic of)","PRK",36.8527350120018
"marine-fish-general_aquaculture_meat","Korea (the Democratic People's Republic of)","PRK",589.221844679915
"pigs_backyard_meat","Korea (the Democratic People's Republic of)","PRK",4.63933057282712
"pigs_industrial_meat","Korea (the Democratic People's Republic of)","PRK",42.4700327912836
"pigs_intermediate_meat","Korea (the Democratic People's Republic of)","PRK",30.7506191629364
"shrimp_aquaculture_meat","Korea (the Democratic People's Republic of)","PRK",84.1024970165252
"chickens_industrial_eggs","Portugal","PRT",2.45120357121759
"chickens_industrial_meat","Portugal","PRT",28.6257749896704
"marine-fish-general_aquaculture_meat","Portugal","PRT",3053.05732178522
"pigs_backyard_meat","Portugal","PRT",4.84099071513263
"pigs_industrial_meat","Portugal","PRT",18629.1166555221
"pigs_intermediate_meat","Portugal","PRT",186.504269855702
"salmon_aquaculture_meat","Portugal","PRT",664.595231516047
"tuna_aquaculture_meat","Portugal","PRT",276.372893806673
"chickens_industrial_eggs","Paraguay","PRY",20024.1041015224
"chickens_industrial_meat","Paraguay","PRY",8006.67324881928
"pigs_backyard_meat","Paraguay","PRY",3.90388208790954
"pigs_intermediate_meat","Paraguay","PRY",0.000290712708575081
"chickens_industrial_meat","Palestine, State of","PSE",152.6423984
"pigs_backyard_meat","Réunion","REU",1.024847367
"pigs_industrial_meat","Réunion","REU",144.8070053
"pigs_intermediate_meat","Réunion","REU",29.82181512
"chickens_industrial_eggs","Romania","ROU",0.0473882750182165
"pigs_backyard_meat","Romania","ROU",0.000193969887730129
"pigs_industrial_meat","Romania","ROU",8.38769156308251
"pigs_intermediate_meat","Romania","ROU",0.0313779337751224
"salmon_aquaculture_meat","Romania","ROU",1.38681161494984
"chickens_industrial_eggs","Russian Federation (the)","RUS",616.647999577198
"chickens_industrial_meat","Russian Federation (the)","RUS",5982.99952193436
"crustaceans_aquaculture_meat","Russian Federation (the)","RUS",9320.62630744763
"marine-fish-general_aquaculture_meat","Russian Federation (the)","RUS",48149.7699040866
"pigs_backyard_meat","Russian Federation (the)","RUS",572.369928009802
"pigs_industrial_meat","Russian Federation (the)","RUS",90667.8411623077
"pigs_intermediate_meat","Russian Federation (the)","RUS",11338.0986709352
"salmon_aquaculture_meat","Russian Federation (the)","RUS",434.798293740191
"shrimp_aquaculture_meat","Russian Federation (the)","RUS",29424.8116098672
"tuna_aquaculture_meat","Russian Federation (the)","RUS",690.079095051371
"chickens_industrial_meat","Saudi Arabia","SAU",0.0106923596854231
"marine-fish-general_aquaculture_meat","Saudi Arabia","SAU",0.00583445464166918
"shrimp_aquaculture_meat","Saudi Arabia","SAU",0.0247077290449466
"chickens_industrial_eggs","Senegal","SEN",3406.01143730481
"chickens_industrial_meat","Senegal","SEN",768.007543547096
"crustaceans_aquaculture_meat","Senegal","SEN",28.197182457807
"marine-fish-general_aquaculture_meat","Senegal","SEN",4669.36044136285
"pigs_backyard_meat","Senegal","SEN",106.207328096714
"pigs_industrial_meat","Senegal","SEN",4353.84312462964
"pigs_intermediate_meat","Senegal","SEN",1108.46734125098
"salmon_aquaculture_meat","Senegal","SEN",243.354108336297
"shrimp_aquaculture_meat","Senegal","SEN",18343.316126283
"tuna_aquaculture_meat","Senegal","SEN",432.416964278676
"chickens_industrial_eggs","Singapore","SGP",0.000320122680273561
"chickens_industrial_meat","Singapore","SGP",3.62701696967942
"crustaceans_aquaculture_meat","Singapore","SGP",665.005500416248
"marine-fish-general_aquaculture_meat","Singapore","SGP",10503.5381227186
"pigs_backyard_meat","Singapore","SGP",82.0658093001975
"pigs_industrial_meat","Singapore","SGP",787.906565560296
"pigs_intermediate_meat","Singapore","SGP",558.743165999965
"salmon_aquaculture_meat","Singapore","SGP",0.269871239290013
"shrimp_aquaculture_meat","Singapore","SGP",1701.13366214569
"chickens_industrial_eggs","Solomon Islands","SLB",14.0364529780461
"chickens_industrial_meat","Solomon Islands","SLB",63.8302742297164
"crustaceans_aquaculture_meat","Solomon Islands","SLB",55.5001455377644
"marine-fish-general_aquaculture_meat","Solomon Islands","SLB",2487.64609274819
"pigs_backyard_meat","Solomon Islands","SLB",2.48996097168638
"pigs_industrial_meat","Solomon Islands","SLB",88.4614107517579
"pigs_intermediate_meat","Solomon Islands","SLB",46.0024217116552
"salmon_aquaculture_meat","Solomon Islands","SLB",388.293855943233
"shrimp_aquaculture_meat","Solomon Islands","SLB",2501.3311560891
"tuna_aquaculture_meat","Solomon Islands","SLB",196.722449723849
"pigs_backyard_meat","Sierra Leone","SLE",3.682042505
"pigs_industrial_meat","Sierra Leone","SLE",7.994045781
"pigs_intermediate_meat","Sierra Leone","SLE",15.92559689
"marine-fish-general_aquaculture_meat","El Salvador","SLV",86.4575776030381
"pigs_backyard_meat","El Salvador","SLV",33.2718797989595
"pigs_industrial_meat","El Salvador","SLV",5444.63750148599
"pigs_intermediate_meat","El Salvador","SLV",567.167574529738
"shrimp_aquaculture_meat","El Salvador","SLV",13746.3947376845
"pigs_backyard_meat","Sao Tome and Principe","STP",0.0433309946038741
"pigs_industrial_meat","Sao Tome and Principe","STP",0.0058514336966473
"pigs_intermediate_meat","Sao Tome and Principe","STP",0.314584523607923
"chickens_industrial_eggs","Slovakia","SVK",229.905656226319
"chickens_industrial_meat","Slovakia","SVK",6.9258667060564
"pigs_backyard_meat","Slovakia","SVK",0.000712037902309943
"pigs_industrial_meat","Slovakia","SVK",1564.20643906453
"pigs_intermediate_meat","Slovakia","SVK",100.518508946378
"salmon_aquaculture_meat","Slovakia","SVK",3.50835955925684
"shrimp_aquaculture_meat","Slovakia","SVK",31.8937040739209
"marine-fish-general_aquaculture_meat","Slovenia","SVN",419.161783905169
"pigs_backyard_meat","Slovenia","SVN",16.7426424254149
"pigs_industrial_meat","Slovenia","SVN",6859.45852220518
"pigs_intermediate_meat","Slovenia","SVN",208.400716706118
"salmon_aquaculture_meat","Slovenia","SVN",0.00676844653610197
"tuna_aquaculture_meat","Slovenia","SVN",16.4739096468491
"marine-fish-general_aquaculture_meat","Sweden","SWE",104.684351730661
"pigs_backyard_meat","Sweden","SWE",0.0227639824676855
"pigs_industrial_meat","Sweden","SWE",291.835262873809
"pigs_intermediate_meat","Sweden","SWE",3.61988529826987
"salmon_aquaculture_meat","Sweden","SWE",15.5792989642524
"shrimp_aquaculture_meat","Sweden","SWE",4.72221565922663
"chickens_industrial_eggs","Seychelles","SYC",973.733375736135
"chickens_industrial_meat","Seychelles","SYC",560.35514015511
"marine-fish-general_aquaculture_meat","Seychelles","SYC",2759.33019346861
"pigs_backyard_meat","Seychelles","SYC",17.1821219905232
"pigs_industrial_meat","Seychelles","SYC",4484.66220456447
"pigs_intermediate_meat","Seychelles","SYC",451.130926681733
"salmon_aquaculture_meat","Seychelles","SYC",1909.09421871782
"shrimp_aquaculture_meat","Seychelles","SYC",1435.80909225498
"tuna_aquaculture_meat","Seychelles","SYC",2066.02387717267
"chickens_industrial_meat","Syrian Arab Republic (the)","SYR",0.24395916914551
"pigs_backyard_meat","Syrian Arab Republic (the)","SYR",3.21186442574774e-07
"pigs_industrial_meat","Syrian Arab Republic (the)","SYR",0.000103462054115999
"pigs_intermediate_meat","Syrian Arab Republic (the)","SYR",1.45428520908454e-06
"pigs_backyard_meat","Togo","TGO",0.592301405845057
"pigs_industrial_meat","Togo","TGO",3.52327161320279
"pigs_intermediate_meat","Togo","TGO",6.6789035641276
"chickens_industrial_eggs","Thailand","THA",13223.7648638862
"chickens_industrial_meat","Thailand","THA",8678.58240423738
"crustaceans_aquaculture_meat","Thailand","THA",26435.9088189455
"marine-fish-general_aquaculture_meat","Thailand","THA",117380.720496333
"pigs_backyard_meat","Thailand","THA",1092.38290706364
"pigs_industrial_meat","Thailand","THA",95172.5411413528
"pigs_intermediate_meat","Thailand","THA",17224.400124989
"salmon_aquaculture_meat","Thailand","THA",9215.73308202255
"shrimp_aquaculture_meat","Thailand","THA",208921.02032445
"tuna_aquaculture_meat","Thailand","THA",9497.07516772282
"pigs_backyard_meat","Trinidad and Tobago","TTO",3.05982814437288e-07
"pigs_industrial_meat","Trinidad and Tobago","TTO",0.00046648612720684
"marine-fish-general_aquaculture_meat","Tunisia","TUN",7061.70461998151
"pigs_backyard_meat","Tunisia","TUN",0.048718693185831
"pigs_industrial_meat","Tunisia","TUN",8.47396666542845
"pigs_intermediate_meat","Tunisia","TUN",1.21112864561233
"chickens_industrial_meat","Turkey","TUR",1571.79761258294
"marine-fish-general_aquaculture_meat","Turkey","TUR",106.2756223124
"pigs_backyard_meat","Turkey","TUR",0.00536461087942149
"pigs_industrial_meat","Turkey","TUR",20.3157531287703
"pigs_intermediate_meat","Turkey","TUR",3.46213404596247e-05
"salmon_aquaculture_meat","Turkey","TUR",6.89368452484984
"tuna_aquaculture_meat","Turkey","TUR",2.95964840246062
"chickens_industrial_meat","Taiwan (Province of China)","TWN",2165.114259
"marine-fish-general_aquaculture_meat","Taiwan (Province of China)","TWN",36243.92286
"pigs_backyard_meat","Taiwan (Province of China)","TWN",117.4809437
"pigs_industrial_meat","Taiwan (Province of China)","TWN",11038.38528
"pigs_intermediate_meat","Taiwan (Province of China)","TWN",5962.850333
"shrimp_aquaculture_meat","Taiwan (Province of China)","TWN",2048.211857
"pigs_backyard_meat","Tanzania, the United Republic of","TZA",124.576832573195
"pigs_industrial_meat","Tanzania, the United Republic of","TZA",983.158448467973
"pigs_intermediate_meat","Tanzania, the United Republic of","TZA",1152.8453827148
"pigs_backyard_meat","Uganda","UGA",30.283543895
"pigs_industrial_meat","Uganda","UGA",245.9448601
"pigs_intermediate_meat","Uganda","UGA",431.437893839
"chickens_industrial_eggs","Ukraine","UKR",0.838348857341976
"chickens_industrial_meat","Ukraine","UKR",57.7313913388892
"marine-fish-general_aquaculture_meat","Ukraine","UKR",61.230046344989
"pigs_backyard_meat","Ukraine","UKR",0.00976242029303065
"pigs_industrial_meat","Ukraine","UKR",303.736373016749
"pigs_intermediate_meat","Ukraine","UKR",1.50124138042797
"salmon_aquaculture_meat","Ukraine","UKR",457.267395611893
"shrimp_aquaculture_meat","Ukraine","UKR",0.318468584080559
"tuna_aquaculture_meat","Ukraine","UKR",30.6047544443335
"chickens_industrial_meat","Uruguay","URY",235.81356099417
"crustaceans_aquaculture_meat","Uruguay","URY",12.1885887407601
"marine-fish-general_aquaculture_meat","Uruguay","URY",394.592489770512
"pigs_backyard_meat","Uruguay","URY",1.32825479684482
"pigs_industrial_meat","Uruguay","URY",2402.21984048892
"pigs_intermediate_meat","Uruguay","URY",21.8979717552179
"salmon_aquaculture_meat","Uruguay","URY",61795.3676096913
"shrimp_aquaculture_meat","Uruguay","URY",151.154319606555
"tuna_aquaculture_meat","Uruguay","URY",30.2020611973684
"chickens_industrial_eggs","United States of America (the)","USA",609.697020983751
"chickens_industrial_meat","United States of America (the)","USA",15888.3417635389
"crustaceans_aquaculture_meat","United States of America (the)","USA",15829.1006330559
"marine-fish-general_aquaculture_meat","United States of America (the)","USA",90560.3622926228
"pigs_backyard_meat","United States of America (the)","USA",1312.27862377671
"pigs_industrial_meat","United States of America (the)","USA",210923.976395645
"pigs_intermediate_meat","United States of America (the)","USA",45876.4395140119
"salmon_aquaculture_meat","United States of America (the)","USA",64718.1721744262
"shrimp_aquaculture_meat","United States of America (the)","USA",121860.126402188
"tuna_aquaculture_meat","United States of America (the)","USA",17492.9402169518
"pigs_backyard_meat","Saint Vincent and the Grenadines","VCT",0.099538392
"pigs_industrial_meat","Saint Vincent and the Grenadines","VCT",31.3629045
"pigs_intermediate_meat","Saint Vincent and the Grenadines","VCT",1.523417386
"shrimp_aquaculture_meat","Venezuela (Bolivarian Republic of)","VEN",66.5997126610014
"chickens_industrial_eggs","Viet Nam","VNM",617.020278818405
"chickens_industrial_meat","Viet Nam","VNM",12385.1627805835
"crustaceans_aquaculture_meat","Viet Nam","VNM",25554.7071993874
"marine-fish-general_aquaculture_meat","Viet Nam","VNM",211942.913908997
"pigs_backyard_meat","Viet Nam","VNM",1607.97951921789
"pigs_industrial_meat","Viet Nam","VNM",231403.453634533
"pigs_intermediate_meat","Viet Nam","VNM",33556.9146109226
"salmon_aquaculture_meat","Viet Nam","VNM",7434.07692384655
"shrimp_aquaculture_meat","Viet Nam","VNM",232115.390172991
"tuna_aquaculture_meat","Viet Nam","VNM",10001.4567221206
"chickens_industrial_eggs","Samoa","WSM",3.04366372041754
