iso3c_producing,SPAM_super,tonnes_producing_crop
CAN,cass,0
CAN,cnut,0
CAN,coco,0
CAN,maiz,12462256.78843677
CAN,ocer,4822333.071757644
CAN,ofib,27729.18513508141
CAN,oilp,0
CAN,orts,0
CAN,othr,0
CAN,plnt,0
CAN,pota,4720164.893233314
CAN,rice,0
CAN,sorg,0
CAN,soyb,6931809.1712346375
CAN,spis,12362.501481324434
CAN,sugb,664714.7494732141
CAN,sugc,0
CAN,swpo,0
CAN,teas,0
CAN,tnut,0
CAN,toba,24445.62787628174
CAN,vege,2390257.189048767
CAN,whea,32353111.73264996
CAN,xcof,0
CAN,xfru,1130055.2493726313
CAN,xmil,0
CAN,xoil,23930067.382764466
CAN,xpul,10566756.940530732
CAN,yams,0
CCK,bana,0
CCK,barl,0
CCK,cass,0
CCK,cnut,0
CCK,coco,0
CCK,maiz,0
CCK,ocer,0
CCK,ofib,0
CCK,oilp,0
CCK,orts,0
CCK,othr,0
CCK,plnt,0
CCK,pota,0
CCK,rice,0
CCK,sorg,0
CCK,soyb,0
CCK,spis,0
CCK,sugb,0
CCK,sugc,0
CCK,swpo,0
CCK,teas,0
CCK,tnut,0
CCK,toba,0
CCK,vege,0
CCK,whea,0
CCK,xcof,0
CCK,xfru,0
CCK,xmil,0
CCK,xoil,0
CCK,xpul,0
CCK,yams,0
CHE,bana,0
CHE,barl,221091.5813633725
CHE,cass,0
CHE,cnut,0
CHE,coco,0
CHE,maiz,179574.0353716612
CHE,ocer,76948.26224538684
CHE,ofib,0
CHE,oilp,0
CHE,orts,0
CHE,othr,17.30695167579688
CHE,plnt,0
CHE,pota,530021.8658890724
CHE,rice,7.099999904632568
CHE,sorg,0
CHE,soyb,5676.666369795799
CHE,spis,0
CHE,sugb,1907371.465993166
CHE,sugc,0
CHE,swpo,0
CHE,teas,0
CHE,tnut,2466.6960633695126
CHE,toba,937.0405836701393
CHE,vege,448190.35019901395
CHE,whea,548435.8834380507
CHE,xcof,0
CHE,xfru,498864.18557504565
CHE,xmil,650.5020546913147
CHE,xoil,96277.69111722708
CHE,xpul,17531.933916270733
CHE,yams,0
CHL,bana,0
CHL,barl,95906.48154809326
CHL,cass,0
CHL,cnut,0
CHL,coco,0
CHL,maiz,1080313.4882249832
CHL,ocer,876554.2305834293
CHL,ofib,16459.39225062728
CHL,oilp,0
CHL,orts,0
CHL,othr,0
CHL,plnt,9
CHL,pota,1618999.1138699055
CHL,rice,158396.0103302896
CHL,sorg,0
CHL,soyb,0
CHL,spis,0
CHL,sugb,1833175.228224039
CHL,sugc,0
CHL,swpo,15396.046303033829
CHL,teas,0
CHL,tnut,126023.85735632479
CHL,toba,3822.5472462959588
CHL,vege,2279391.4657871723
CHL,whea,1252856.983624041
CHL,xcof,0
CHL,xfru,5682180.755935371
CHL,xmil,0
CHL,xoil,395543.62435784936
CHL,xpul,48226.80561244674
CHL,yams,0
CHN,bana,11158980.241938174
CHN,barl,2078083.698779665
CHN,cass,4839608.520449132
CHN,cnut,377297.7545526624
CHN,coco,0
CHN,maiz,260034254.42771164
CHN,ocer,5620164.197478242
CHN,ofib,198190.48356962577
CHN,oilp,671948.8079147339
CHN,orts,1988033.6705068052
CHN,othr,825756.9564693961
CHN,plnt,35.30000019073486
CHN,pota,93474526.09189175
CHN,rice,214497048.32673204
CHN,sorg,2348984.7512595356
CHN,soyb,12922308.458442494
CHN,spis,1101329.9189520068
CHN,sugb,9154284.545182303
CHN,sugc,106809412.79550248
CHN,swpo,58792403.45129937
CHN,teas,2502574.741859697
CHN,tnut,3777854.0259905234
CHN,toba,2447196.8911997303
CHN,vege,544724543.0231147
CHN,whea,135173999.0220599
CHN,xcof,111320.9169434458
CHN,xfru,234745797.27830675
CHN,xmil,1847433.8536413163
CHN,xoil,51621379.57471569
CHN,xpul,5545697.475521944
CHN,yams,0
CIV,bana,369646.8631501198
CIV,barl,0
CIV,cass,5395931.468396783
CIV,cnut,139396.22251981497
CIV,coco,2103926.2478426695
CIV,maiz,1014981.3244106174
CIV,ocer,20154.83067730069
CIV,ofib,1.3770909309387207
CIV,oilp,2349330.193316102
CIV,orts,122788.21530534327
CIV,othr,566840.3153317198
CIV,plnt,1856416.5610423386
CIV,pota,78.7999997138977
CIV,rice,1622233.8852353692
CIV,sorg,61916.74124887586
CIV,soyb,449.86908477544785
CIV,spis,122463.89554286748
CIV,sugb,2.200000047683716
CIV,sugc,1787578.6809270382
CIV,swpo,53174.391946822405
CIV,teas,0
CIV,tnut,777145.8901125193
CIV,toba,8171.722883373499
CIV,vege,730933.199924916
CIV,whea,0
CIV,xcof,31959.128521371633
CIV,xfru,380684.11956226826
CIV,xmil,60906.48600587249
CIV,xoil,390955.2649965881
CIV,xpul,58149.80427363515
CIV,yams,7199412.627594918
CMR,bana,1226208.0208812952
CMR,barl,0
CMR,cass,4898782.334397569
CMR,cnut,5090.618309639394
CMR,coco,279747.6488693431
CMR,maiz,2182128.577990681
CMR,ocer,1422.0999908447266
CMR,ofib,135.83900056779385
CMR,oilp,2432387.8078804314
CMR,orts,1908160.9028018117
CMR,othr,54780.06061927974
CMR,plnt,3712583.762707554
CMR,pota,324300.799437806
CMR,rice,368479.909660995
CMR,sorg,1324481.1484212205
CMR,soyb,18527.220253676176
CMR,spis,96506.87860608846
CMR,sugb,0
CMR,sugc,1283648.1713888422
CMR,swpo,394885.0397230536
CMR,teas,5778.553171440959
CMR,tnut,50391.35953525454
CMR,toba,6439.533412188292
CMR,vege,2918549.8300124854
CMR,whea,949.1516680717468
CMR,xcof,21882.110549423844
CMR,xfru,677963.3961503059
CMR,xmil,96917.02495890111
CMR,xoil,868419.862903744
CMR,xpul,634452.9300796092
CMR,yams,649084.2740800977
COD,bana,318838.25773736835
COD,barl,1060.1922502815723
COD,cass,31151481.06863953
COD,cnut,1.3000000268220901
COD,coco,4086.2827355638146
COD,maiz,2105787.595835343
COD,ocer,0
COD,ofib,7623.020146667957
COD,oilp,1185884.7333849967
COD,orts,1097985.3954556882
COD,othr,14349.408121965826
COD,plnt,2064520.9818518162
COD,pota,104637.60135345161
COD,rice,988570.1124243736
COD,sorg,4533.9190308228135
COD,soyb,25084.32977849245
COD,spis,40775.992841884494
COD,sugb,0
COD,sugc,2151786.013222635
COD,swpo,421771.68448744714
COD,teas,3985.994358435273
COD,tnut,0
COD,toba,3807.68013253808
COD,vege,639862.0725622177
COD,whea,6450.434497818351
COD,xcof,29854.257605351508
COD,xfru,1012905.5119876415
COD,xmil,42171.46230459213
COD,xoil,399291.2572981939
COD,xpul,420928.90938516706
COD,yams,91088.87151688337
COG,bana,81071.09857973456
COG,barl,0
COG,cass,1460239.77465906
COG,cnut,3496.8161515444517
COG,coco,3901.33332285285
COG,maiz,12116.559629648924
COG,ocer,2498.6331871524453
COG,ofib,1.100000023841858
COG,oilp,145959.9556390643
COG,orts,58477.97822475433
COG,othr,2817.8715376853943
COG,plnt,73415.94845330715
COG,pota,5698.0599365234375
COG,rice,1166.759325146675
COG,sorg,0.8999999910593033
COG,soyb,34.00000034272671
COG,spis,0
COG,sugb,0
COG,sugc,706949.5206824541
COG,swpo,9856.181426852942
COG,teas,0.5000000149011612
COG,tnut,0
COG,toba,511.6564282029867
COG,vege,162428.28089416027
COG,whea,0
COG,xcof,3027.423020064831
COG,xfru,99683.14934246242
COG,xmil,13921.276339069009
COG,xoil,29588.32229553908
COG,xpul,11290.791591018438
COG,yams,16587.145298063755
COK,bana,0
COK,barl,0
COK,cass,0
COK,cnut,0
COK,coco,0
COK,maiz,0
COK,ocer,0
COK,ofib,0
COK,oilp,0
COK,orts,0
COK,othr,0
COK,plnt,0
COK,pota,0
COK,rice,0
COK,sorg,0
COK,soyb,0
COK,spis,0
COK,sugb,0
COK,sugc,0
COK,swpo,0
COK,teas,0
COK,tnut,0
COK,toba,0
COK,vege,0
COK,whea,0
COK,xcof,0
COK,xfru,0
COK,xmil,0
COK,xoil,0
COK,xpul,0
COK,yams,0
COL,bana,3723581.626912117
COL,barl,10721.97620113194
COL,cass,2176792.6823896095
COL,cnut,130474.34994794428
COL,coco,57913.301217764616
COL,maiz,1463642.6759042293
COL,ocer,8155.3463542461395
COL,ofib,15295.755762726068
COL,oilp,5638485.692094475
COL,orts,154648.0436911881
COL,othr,0
COL,plnt,3481169.9952524602
COL,pota,3869006.956917003
COL,rice,3577848.8031874746
COL,sorg,13805.029922939837
COL,soyb,89929.12523442507
COL,spis,13288.57805864513
COL,sugb,37218.67346382141
COL,sugc,37331727.632624075
COL,swpo,13.399999618530273
COL,teas,149.00000762939453
COL,tnut,48631.53326457739
COL,toba,15430.154235385358
COL,vege,1937340.0617912486
COL,whea,11471.905979037285
COL,xcof,698557.3086166829
COL,xfru,4890245.265363604
COL,xmil,0
COL,xoil,75961.55530867726
COL,xpul,193571.29294519126
COL,yams,422323.1144337952
COM,bana,0
COM,barl,0
COM,cass,0
COM,cnut,0
COM,coco,0
COM,maiz,0
COM,ocer,0
COM,ofib,0
COM,oilp,0
COM,orts,0
COM,othr,0
COM,plnt,0
COM,pota,0
COM,rice,0
COM,sorg,0
COM,soyb,0
COM,spis,0
COM,sugb,0
COM,sugc,0
COM,swpo,0
COM,teas,0
COM,tnut,0
COM,toba,0
COM,vege,0
COM,whea,0
COM,xcof,0
COM,xfru,0
COM,xmil,0
COM,xoil,0
COM,xpul,0
COM,yams,0
CPV,bana,11156.45531988144
CPV,barl,0
CPV,cass,473.5999972820282
CPV,cnut,5414.429653406143
CPV,coco,0
CPV,maiz,5133.6239477694035
CPV,ocer,0
CPV,ofib,0
CPV,oilp,0
CPV,orts,0
CPV,othr,0
CPV,plnt,0
CPV,pota,4396.12824511528
CPV,rice,0
CPV,sorg,0
CPV,soyb,0
CPV,spis,1418.090384721756
CPV,sugb,0
CPV,sugc,30686.443623542786
CPV,swpo,5324.025495290756
CPV,teas,0
CPV,tnut,0
CPV,toba,0
CPV,vege,28871.26315498352
CPV,whea,0
CPV,xcof,4.000000059604645
CPV,xfru,5709.285380542278
CPV,xmil,0
CPV,xoil,114.42368426918983
CPV,xpul,8387.306103385985
CPV,yams,0
CRI,bana,2507115.966454804
CRI,barl,0
CRI,cass,193157.21614837646
CRI,cnut,14725.271171927452
CRI,coco,494.4338349401951
CRI,maiz,7369.594475455582
CRI,ocer,0
CRI,ofib,1212.9247187376022
CRI,oilp,1086906.76481992
CRI,orts,43826.56265024841
CRI,othr,0
CRI,plnt,80654.4446413219
CRI,pota,102063.13847541809
CRI,rice,154793.45049887896
CRI,sorg,0
CRI,soyb,0
CRI,spis,5454.72659522295
CRI,sugb,0
CRI,sugc,4528765.636610031
CRI,swpo,154.15061346441507
CRI,teas,0
CRI,tnut,33.24860196840018
CRI,toba,12.741772279143333
CRI,vege,192134.8699954152
CRI,whea,0
CRI,xcof,102050.21276485175
CRI,xfru,4182061.978437558
CRI,xmil,0
CRI,xoil,1015.103812456131
CRI,xpul,8750.133902423084
CRI,yams,23383.159148603678
CUB,bana,294155.5025561601
CUB,barl,0
CUB,cass,896321.5703786388
CUB,cnut,58447.2403678596
CUB,coco,216.28086516447365
CUB,maiz,377314.8943041116
CUB,ocer,0
CUB,ofib,15937.379183292389
CUB,oilp,0
CUB,orts,197812.46535483003
CUB,othr,0
CUB,plnt,737492.4898594916
CUB,pota,172233.87467557192
CUB,rice,470547.2877477929
CUB,sorg,9175.021233044565
CUB,soyb,0
CUB,spis,0
CUB,sugb,0
CUB,sugc,21934125.553421974
CUB,swpo,507567.76660357416
CUB,teas,0
CUB,tnut,0
CUB,toba,32859.973194777966
CUB,vege,2569414.871950455
CUB,whea,0
CUB,xcof,6543.74778033793
CUB,xfru,1130069.8374030665
CUB,xmil,0
CUB,xoil,6459.901750557125
CUB,xpul,177052.5871372521
CUB,yams,77230.0305024162
CUW,bana,0
CUW,barl,0
CUW,cass,0
CUW,cnut,0
CUW,coco,0
CUW,maiz,0
CUW,ocer,0
CUW,ofib,0
CUW,oilp,0
CUW,orts,0
CUW,othr,0
CUW,plnt,0
CUW,pota,0
CUW,rice,0
CUW,sorg,0
CUW,soyb,0
CUW,spis,0
CUW,sugb,0
CUW,sugc,0
CUW,swpo,0
CUW,teas,0
CUW,tnut,0
CUW,toba,0
CUW,vege,0
CUW,whea,0
CUW,xcof,0
CUW,xfru,0
CUW,xmil,0
CUW,xoil,0
CUW,xpul,0
CUW,yams,0
CXR,bana,0
CXR,barl,0
CXR,cass,0
CXR,cnut,0
CXR,coco,0
CXR,maiz,0
CXR,ocer,0
CXR,ofib,0
CXR,oilp,0
CXR,orts,0
CXR,othr,0
CXR,plnt,0
CXR,pota,0
CXR,rice,67250
CXR,sorg,0
CXR,soyb,0
CXR,spis,0
CXR,sugb,0
CXR,sugc,0
CXR,swpo,0
CXR,teas,0
CXR,tnut,0
CXR,toba,0.6000000238418579
CXR,vege,0
CXR,whea,0
CXR,xcof,0
CXR,xfru,0
CXR,xmil,0
CXR,xoil,35.00000152736902
CXR,xpul,24.200000762939453
CXR,yams,0
CYM,bana,217.047700881958
CYM,barl,0
CYM,cass,7.000000059604645
CYM,cnut,0
CYM,coco,0
CYM,maiz,0
CYM,ocer,0
CYM,ofib,0
CYM,oilp,0
CYM,orts,0
CYM,othr,0
CYM,plnt,0
CYM,pota,0
CYM,rice,0
CYM,sorg,0
CYM,soyb,0
CYM,spis,0
CYM,sugb,0
CYM,sugc,0
CYM,swpo,3
CYM,teas,0
CYM,tnut,0
CYM,toba,0
CYM,vege,61.499998569488525
CYM,whea,0
CYM,xcof,0
CYM,xfru,0
CYM,xmil,0
CYM,xoil,0
CYM,xpul,0
CYM,yams,28.181482136249542
CYP,bana,6091.092691659927
CYP,barl,18498.656365782022
CYP,cass,0
CYP,cnut,0
CYP,coco,0
CYP,maiz,0
CYP,ocer,505.0212386250496
CYP,ofib,0
CYP,oilp,0
CYP,orts,1460.140027552843
CYP,othr,0
CYP,plnt,0
CYP,pota,142920.71455025673
CYP,rice,0
CYP,sorg,0
CYP,soyb,0
CYP,spis,0
CYP,sugb,0
CYP,sugc,0
CYP,swpo,0
CYP,teas,0
CYP,tnut,375.4178792759776
CYP,toba,79.62230228632689
CYP,vege,64561.75736737251
CYP,whea,17173.98845243454
CYP,xcof,0
CYP,xfru,146396.0430084765
CYP,xmil,0
CYP,xoil,18618.672402344644
CYP,xpul,916.679848857224
CYP,yams,0
CZE,bana,0
CZE,barl,1949902.6944889799
CZE,cass,0
CZE,cnut,0
CZE,coco,0
CZE,maiz,753410.3068768978
CZE,ocer,512710.38009908795
CZE,ofib,3443.34546905756
CZE,oilp,0
CZE,orts,0
CZE,othr,10698.546388328075
CZE,plnt,0
CZE,pota,773561.415292263
CZE,rice,0
CZE,sorg,44
CZE,soyb,36355.028992936015
CZE,spis,3796.5122841075063
CZE,sugb,4823455.613446236
CZE,sugc,0
CZE,swpo,0
CZE,teas,0
CZE,tnut,111.75471467687748
CZE,toba,0.699999988079071
CZE,vege,299330.49610233307
CZE,whea,5086978.892435983
CZE,xcof,0
CZE,xfru,282022.3300885558
CZE,xmil,1016.5975751578808
CZE,xoil,1283535.7288586348
CZE,xpul,107187.75528879464
CZE,yams,0
DEU,bana,0
DEU,barl,11003847.015170299
DEU,cass,0
DEU,cnut,0
DEU,coco,0
DEU,maiz,4941805.548002318
DEU,ocer,6199727.493104018
DEU,ofib,297.8999999538064
DEU,oilp,0
DEU,orts,0
DEU,othr,32667.832851946354
DEU,plnt,0
DEU,pota,13017948.056337059
DEU,rice,0
DEU,sorg,3.5999999344348907
DEU,soyb,68292.30077414215
DEU,spis,0
DEU,sugb,38223086.20223892
DEU,sugc,0
DEU,swpo,0
DEU,teas,0
DEU,tnut,18353.042558085173
DEU,toba,6852.606645479798
DEU,vege,4291398.236136913
DEU,whea,24727866.172836944
DEU,xcof,0
DEU,xfru,2234551.9203441143
DEU,xmil,4
DEU,xoil,4025243.079981379
DEU,xpul,526311.3997090533
DEU,yams,0
DJI,bana,0
DJI,barl,0
DJI,cass,0
DJI,cnut,0
DJI,coco,0
DJI,maiz,16.057142436504364
DJI,ocer,0
DJI,ofib,0
DJI,oilp,0
DJI,orts,0
DJI,othr,0
DJI,plnt,0
DJI,pota,0
DJI,rice,0
DJI,sorg,0
DJI,soyb,0
DJI,spis,436.64933317899704
DJI,sugb,0
DJI,sugc,0
DJI,swpo,0
DJI,teas,0
DJI,tnut,0
DJI,toba,0
DJI,vege,34861.54441833496
DJI,whea,0
DJI,xcof,0
DJI,xfru,0
DJI,xmil,0
DJI,xoil,0
DJI,xpul,2154.8303298950195
DJI,yams,0
DMA,bana,28266.923767089844
DMA,barl,0
DMA,cass,1348.106674194336
DMA,cnut,6742.73974609375
DMA,coco,144.7462501525879
DMA,maiz,184.7082324028015
DMA,ocer,0
DMA,ofib,0
DMA,oilp,0
DMA,orts,17525.123413085938
DMA,othr,0
DMA,plnt,5982.44775390625
DMA,pota,124.39999771118164
DMA,rice,0
DMA,sorg,0
DMA,soyb,0
DMA,spis,350.9134187698364
DMA,sugb,0
DMA,sugc,4894.102020263672
DMA,swpo,2281.352325439453
DMA,teas,0
DMA,tnut,0
DMA,toba,0
DMA,vege,7895.22509765625
DMA,whea,0
DMA,xcof,232.60259819030762
DMA,xfru,29702.251209259033
DMA,xmil,0
DMA,xoil,0
DMA,xpul,94.71111044287682
DMA,yams,14727.460540771484
DNK,bana,0
DNK,barl,4281579.86167717
DNK,cass,0
DNK,cnut,0
DNK,coco,0
DNK,maiz,29817.855355262756
DNK,ocer,1044604.7005953789
DNK,ofib,0
DNK,oilp,0
DNK,orts,0
DNK,othr,0
DNK,plnt,0
DNK,pota,2444296.7330961227
DNK,rice,0
DNK,sorg,0
DNK,soyb,0.30000001192092896
DNK,spis,316.12073814868927
DNK,sugb,2390623.3509864807
DNK,sugc,0
DNK,swpo,0
DNK,teas,0
DNK,tnut,24.316979706287384
DNK,toba,13
DNK,vege,359117.960665226
DNK,whea,5051326.993265152
DNK,xcof,0
DNK,xfru,53125.47040569782
DNK,xmil,0
DNK,xoil,736254.3730730489
DNK,xpul,64653.61217659712
DNK,yams,0
DOM,bana,920831.0775334835
DOM,barl,0
DOM,cass,158963.99800896645
DOM,cnut,365701.36082533
DOM,coco,82964.66675260663
DOM,maiz,44771.36634917557
DOM,ocer,0
DOM,ofib,61.56379255652428
DOM,oilp,302688.93700510263
DOM,orts,34550.194981113076
DOM,othr,60.70398392993957
DOM,plnt,1133701.4709049463
DOM,pota,79493.33062362671
DOM,rice,582285.529471457
DOM,sorg,1490.0704331174493
DOM,soyb,0
DOM,spis,933.7376449108124
DOM,sugb,0
DOM,sugc,5540975.622765303
DOM,swpo,45699.07100772858
DOM,teas,0
DOM,tnut,736.1737638711929
DOM,toba,10917.171239554882
DOM,vege,525069.0221520662
DOM,whea,0
DOM,xcof,20271.11721123755
DOM,xfru,2506604.4069782346
DOM,xmil,0
DOM,xoil,6606.731608301401
DOM,xpul,72825.06511189789
DOM,yams,33881.19101026654
DZA,bana,367.31498181819916
DZA,barl,993711.3945095837
DZA,cass,0
DZA,cnut,0
DZA,coco,0
DZA,maiz,3690.534805893898
DZA,ocer,53104.62095440179
DZA,ofib,0
DZA,oilp,0
DZA,orts,0
DZA,othr,0
DZA,plnt,0
DZA,pota,4558943.253071517
DZA,rice,395.2589946091175
DZA,sorg,22533.319538116455
DZA,soyb,0
DZA,spis,11789.554689859971
DZA,sugb,14.100000381469727
DZA,sugc,0
DZA,swpo,0
DZA,teas,0
DZA,tnut,48678.28559279442
DZA,toba,10627.62610372901
DZA,vege,6322431.666032314
DZA,whea,2532894.8017774224
DZA,xcof,0
DZA,xfru,5671748.913273454
DZA,xmil,0.6000000238418579
DZA,xoil,1055201.0360852852
DZA,xpul,108844.9205140248
DZA,yams,0
ECU,bana,6042439.244727492
ECU,barl,15592.788568496704
ECU,cass,111660.22045779228
ECU,cnut,11232.255129277706
ECU,coco,247407.07463022321
ECU,maiz,1341592.690509662
ECU,ocer,2024.9153874590993
ECU,ofib,41652.62401239574
ECU,oilp,2748452.13049078
ECU,orts,26032.047931343317
ECU,othr,20952.74966174364
ECU,plnt,786665.7430218309
ECU,pota,329719.91699421406
ECU,rice,992507.9728409648
ECU,sorg,14127.259661346674
ECU,soyb,35985.11566282064
ECU,spis,3127.661848179996
ECU,sugb,4572.323923975229
ECU,sugc,8997920.796445847
ECU,swpo,3928.1664314866066
ECU,teas,1134.0537810102105
ECU,tnut,0
ECU,toba,4394.372470386326
ECU,vege,379357.2812246233
ECU,whea,6323.24792444706
ECU,xcof,7195.395445015281
ECU,xfru,918404.9798725545
ECU,xmil,0
ECU,xoil,29925.335434123874
ECU,xpul,26829.72880654037
ECU,yams,0
EGY,bana,1417241.2756813765
EGY,barl,107928.14602544159
EGY,cass,0
EGY,cnut,0
EGY,coco,0
EGY,maiz,8736734.452907264
EGY,ocer,92485.82290840149
EGY,ofib,10027.104900099337
EGY,oilp,0
EGY,orts,107782.44369587302
EGY,othr,0
EGY,plnt,0
EGY,pota,5155302.424310446
EGY,rice,5929001.732811868
EGY,sorg,890558.9385951757
EGY,soyb,26758.186778649688
EGY,spis,90310.37888355553
EGY,sugb,9536750.18806076
EGY,sugc,15326577.480939388
EGY,swpo,320301.76477634907
EGY,teas,0
EGY,tnut,27904.548892293125
EGY,toba,0
EGY,vege,16038066.792189121
EGY,whea,9427998.375554621
EGY,xcof,0
EGY,xfru,13761855.00741291
EGY,xmil,0
EGY,xoil,1839309.9287535995
EGY,xpul,396186.52241299674
EGY,yams,0
ERI,bana,0.8999999761581421
ERI,barl,50508.20150247961
ERI,cass,0
ERI,cnut,0
ERI,coco,0
ERI,maiz,17875.088809542358
ERI,ocer,36646.57711973786
ERI,ofib,6
ERI,oilp,0
ERI,orts,54476.70336776972
ERI,othr,0
ERI,plnt,0
ERI,pota,365.51249811053276
ERI,rice,4.100000023841858
ERI,sorg,235178.84375019372
ERI,soyb,0
ERI,spis,586.243131712079
ERI,sugb,0
ERI,sugc,0
ERI,swpo,0
ERI,teas,0
ERI,tnut,0
ERI,toba,0
ERI,vege,62999.87182483077
ERI,whea,18411.969612419605
ERI,xcof,0
ERI,xfru,4657.681136190891
ERI,xmil,27868.399999976158
ERI,xoil,20098.23339985311
ERI,xpul,36808.67658106238
ERI,yams,0
ESH,bana,0
ESH,barl,1866.651799917221
ESH,cass,0
ESH,cnut,0
ESH,coco,0
ESH,maiz,0
ESH,ocer,0
ESH,ofib,0
ESH,oilp,0
ESH,orts,0
ESH,othr,0
ESH,plnt,0
ESH,pota,0
ESH,rice,0
ESH,sorg,0
ESH,soyb,0
ESH,spis,0
ESH,sugb,0
ESH,sugc,0
ESH,swpo,0
ESH,teas,0
ESH,tnut,0
ESH,toba,0
ESH,vege,0
ESH,whea,0
ESH,xcof,0
ESH,xfru,0
ESH,xmil,0
ESH,xoil,0
ESH,xpul,0
ESH,yams,0
ESP,bana,387694.5277147293
ESP,barl,5615676.6893628985
ESP,cass,0
ESP,cnut,0
ESP,coco,0
ESP,maiz,4162398.027115226
ESP,ocer,1384061.7592506707
ESP,ofib,36.87272644042969
ESP,oilp,0
ESP,orts,6958.907464951277
ESP,othr,734.5834204609273
ESP,plnt,0
ESP,pota,2400176.1256319582
ESP,rice,827649.6925925538
ESP,sorg,29103.352820821106
ESP,soyb,5293.210978806019
ESP,spis,18350.121136844158
ESP,sugb,3710444.672605574
ESP,sugc,0
ESP,swpo,62918.08735835552
ESP,teas,0
ESP,tnut,319467.33282887936
ESP,toba,29963.975208491087
ESP,vege,13405099.825196505
ESP,whea,4822094.229447961
ESP,xcof,0
ESP,xfru,17374963.800481558
ESP,xmil,1402.9831980764866
ESP,xoil,7966271.914471209
ESP,xpul,423455.1753867492
ESP,yams,0
EST,bana,0
EST,barl,515865.81193733215
EST,cass,0
EST,cnut,0
EST,coco,0
EST,maiz,0
EST,ocer,214017.71191313863
EST,ofib,0
EST,oilp,0
EST,orts,59.50000023841858
EST,othr,0
EST,plnt,0
EST,pota,87121.74474292994
EST,rice,0
EST,sorg,0
EST,soyb,0
EST,spis,0
EST,sugb,79.59999966621399
EST,sugc,0
EST,swpo,0
EST,teas,0
EST,tnut,0
EST,toba,0
EST,vege,69359.69082212448
EST,whea,749141.7450413704
EST,xcof,0
EST,xfru,8695.626047253609
EST,xmil,0
EST,xoil,173072.40837351233
EST,xpul,58437.187325932086
EST,yams,0
ETH,bana,497222.920915246
ETH,barl,2010551.116057761
ETH,cass,26.600000381469727
ETH,cnut,0
ETH,coco,0
ETH,maiz,7992938.182654083
ETH,ocer,5115949.389786571
ETH,ofib,21882.956193059683
ETH,oilp,0
ETH,orts,5590259.429230772
ETH,othr,35421.29013774358
ETH,plnt,1.2999999523162842
ETH,pota,1005809.5376175046
ETH,rice,138910.175522089
ETH,sorg,4383654.672332346
ETH,soyb,101727.54199254513
ETH,spis,295978.84839713573
ETH,sugb,0
ETH,sugc,1198888.489512533
ETH,swpo,1464726.0305306911
ETH,teas,10563.055114269257
ETH,tnut,51245.34142976627
ETH,toba,2089.9475106224418
ETH,vege,1564925.047994107
ETH,whea,4953151.4172557
ETH,xcof,426032.27227678895
ETH,xfru,445308.46353279054
ETH,xmil,881367.3586613536
ETH,xoil,970133.9962748289
ETH,xpul,3023078.1491821706
ETH,yams,1457498.3199882805
FIN,bana,0
FIN,barl,1821851.9072731435
FIN,cass,0
FIN,cnut,0
FIN,coco,0
FIN,maiz,0
FIN,ocer,1353730.7294745669
FIN,ofib,0
FIN,oilp,0
FIN,orts,0
FIN,othr,0.10000000149011612
FIN,plnt,0
FIN,pota,625065.5157028735
FIN,rice,0
FIN,sorg,0.10000000149011612
FIN,soyb,0
FIN,spis,0.10000000149011612
FIN,sugb,464798.25391453505
FIN,sugc,0
FIN,swpo,0
FIN,teas,0
FIN,tnut,0.10000000149011612
FIN,toba,0
FIN,vege,279945.25895500183
FIN,whea,948044.9794624001
FIN,xcof,0
FIN,xfru,20339.55344210565
FIN,xmil,0
FIN,xoil,73980.0656195581
FIN,xpul,8898.990838199854
FIN,yams,0
FJI,bana,3735.6475967019796
FJI,barl,0
FJI,cass,71994.3061375618
FJI,cnut,53300.62853771821
FJI,coco,19.80000078678131
FJI,maiz,834.8101931288838
FJI,ocer,0
FJI,ofib,0
FJI,oilp,0
FJI,orts,51370.08822888136
FJI,othr,0
FJI,plnt,0
FJI,pota,45.71566832065582
FJI,rice,10759.278734087944
FJI,sorg,25.833332911133766
FJI,soyb,0
FJI,spis,6871.107735812664
FJI,sugb,0
FJI,sugc,1689145.9548950195
FJI,swpo,7887.9043781757355
FJI,teas,0
FJI,tnut,0
FJI,toba,463.28318916261196
FJI,vege,31316.565241634846
FJI,whea,0
FJI,xcof,20.393333315849304
FJI,xfru,19759.8029204458
FJI,xmil,0
FJI,xoil,338.0076455399394
FJI,xpul,1822.1999802589417
FJI,yams,7681.279387831688
FLK,bana,0
FLK,barl,0
FLK,cass,0
FLK,cnut,0
FLK,coco,0
FLK,maiz,0
FLK,ocer,0
FLK,ofib,0
FLK,oilp,0
FLK,orts,0
FLK,othr,0
FLK,plnt,0
FLK,pota,0
FLK,rice,0
FLK,sorg,0
FLK,soyb,0
FLK,spis,0
FLK,sugb,0
FLK,sugc,0
FLK,swpo,0
FLK,teas,0
FLK,tnut,0
FLK,toba,0
FLK,vege,0
FLK,whea,0
FLK,xcof,0
FLK,xfru,0
FLK,xmil,0
FLK,xoil,0
FLK,xpul,0
FLK,yams,0
FRA,bana,0
FRA,barl,12618924.41896087
FRA,cass,0
FRA,cnut,0
FRA,coco,0
FRA,maiz,15662010.533621527
FRA,ocer,2796145.78523881
FRA,ofib,104143.49978261441
FRA,oilp,0
FRA,orts,0
FRA,othr,587.4335394287482
FRA,plnt,0
