iso3c_producing,animal_system,SPAM_super,consumed_tonnes
EGY,pigs_backyard_meat,sugb,329.0710255689375
EGY,pigs_backyard_meat,whea,9452.359091927196
EGY,pigs_backyard_meat,xmil,0
EGY,pigs_backyard_meat,xoil,2678.19131048542
EGY,pigs_backyard_meat,xpul,2510.895002730226
EGY,pigs_industrial_meat,bana,16.178898395673098
EGY,pigs_industrial_meat,barl,118.71057013238747
EGY,pigs_industrial_meat,cass,0
EGY,pigs_industrial_meat,maiz,1301.4662345281915
EGY,pigs_industrial_meat,oilp,0
EGY,pigs_industrial_meat,rice,736.5284679204013
EGY,pigs_industrial_meat,sorg,7533.074781350411
EGY,pigs_industrial_meat,soyb,11811.75788364939
EGY,pigs_industrial_meat,sugb,18164.877174666733
EGY,pigs_industrial_meat,whea,4714.494177946838
EGY,pigs_industrial_meat,xmil,0
EGY,pigs_industrial_meat,xoil,585.4937427091364
EGY,pigs_industrial_meat,xpul,3686.0896031432235
EGY,pigs_intermediate_meat,bana,63.82228163016191
EGY,pigs_intermediate_meat,barl,589.1053721769168
EGY,pigs_intermediate_meat,cass,0
EGY,pigs_intermediate_meat,maiz,831.0203319136309
EGY,pigs_intermediate_meat,oilp,0
EGY,pigs_intermediate_meat,rice,274.2876983119875
EGY,pigs_intermediate_meat,sorg,8803.237605612618
EGY,pigs_intermediate_meat,soyb,4072.582060627818
EGY,pigs_intermediate_meat,sugb,6043.680903894416
EGY,pigs_intermediate_meat,whea,5022.174525839417
EGY,pigs_intermediate_meat,xmil,0
EGY,pigs_intermediate_meat,xoil,435.98419039202594
EGY,pigs_intermediate_meat,xpul,1457.970799717321
EGY,salmon_aquaculture_meat,maiz,0.3310247260273786
EGY,salmon_aquaculture_meat,whea,0.168057930438888
EGY,salmon_aquaculture_meat,xoil,19.68351167599276
EGY,salmon_aquaculture_meat,xpul,13.83837346671975
EGY,sheep_grassland_meat,maiz,0.22455705256355163
EGY,sheep_grassland_meat,ocer,0.43645226835518197
EGY,sheep_grassland_meat,oilp,0
EGY,sheep_grassland_meat,soyb,0.0018886454651668534
EGY,sheep_grassland_meat,sugb,9692.284002682056
EGY,sheep_grassland_milk,maiz,3.1346771887070153
EGY,sheep_grassland_milk,ocer,0.08809663317427516
EGY,sheep_grassland_milk,oilp,0
EGY,sheep_grassland_milk,soyb,0.023743848295930344
EGY,sheep_grassland_milk,sugb,21121.241477711093
EGY,sheep_mixed_meat,maiz,14.82348369972352
EGY,sheep_mixed_meat,ocer,5.381461433358705
EGY,sheep_mixed_meat,oilp,0
EGY,sheep_mixed_meat,soyb,845.5111191270761
EGY,sheep_mixed_meat,sugb,151670.95395246058
EGY,sheep_mixed_milk,maiz,264.0162715846073
EGY,sheep_mixed_milk,ocer,0.8683657793462001
EGY,sheep_mixed_milk,oilp,0
EGY,sheep_mixed_milk,soyb,952.0815504789546
EGY,sheep_mixed_milk,sugb,171395.04358264146
EGY,shrimp_aquaculture_meat,maiz,383.29314455252864
EGY,shrimp_aquaculture_meat,soyb,1035.9544453153412
EGY,shrimp_aquaculture_meat,whea,6392.315637773766
EGY,shrimp_aquaculture_meat,xoil,1292.0016184917101
EGY,tuna_aquaculture_meat,maiz,6.240230816982892e-4
EGY,tuna_aquaculture_meat,oilp,0
EGY,tuna_aquaculture_meat,whea,0.2205145532192127
EGY,tuna_aquaculture_meat,xpul,3.278246686415445
ERI,buffaloes_grassland_meat,maiz,0
ERI,buffaloes_grassland_meat,ocer,0
ERI,buffaloes_grassland_meat,soyb,5.46738296238077e-7
ERI,buffaloes_grassland_milk,maiz,4.726229080737707e-10
ERI,buffaloes_grassland_milk,ocer,1.5931955509466967e-8
ERI,buffaloes_grassland_milk,soyb,7.999297071441385e-8
ERI,buffaloes_mixed_meat,maiz,0
ERI,buffaloes_mixed_meat,ocer,0
ERI,buffaloes_mixed_meat,soyb,5.4979861887896756e-5
ERI,buffaloes_mixed_milk,maiz,2.130229941757679e-7
ERI,buffaloes_mixed_milk,ocer,7.1809317909152916e-6
ERI,buffaloes_mixed_milk,soyb,2.9266000249132114e-6
ERI,chickens_backyard_eggs&meat,bana,7.493174162663315e-4
ERI,chickens_backyard_eggs&meat,barl,41.348641902861104
ERI,chickens_backyard_eggs&meat,maiz,3.3823271827958203
ERI,chickens_backyard_eggs&meat,rice,4.994680211647459e-4
ERI,chickens_backyard_eggs&meat,sorg,162.91589218454314
ERI,chickens_backyard_eggs&meat,soyb,9.122388086973171e-4
ERI,chickens_backyard_eggs&meat,whea,7.830808176739984
ERI,chickens_backyard_eggs&meat,xmil,45.44089577068156
ERI,chickens_backyard_eggs&meat,xoil,3.9601616902197283
ERI,chickens_backyard_eggs&meat,xpul,35.50171540705129
ERI,chickens_industrial_eggs,bana,0
ERI,chickens_industrial_eggs,barl,0.08804359556354797
ERI,chickens_industrial_eggs,maiz,54.10640833311164
ERI,chickens_industrial_eggs,rice,0
ERI,chickens_industrial_eggs,sorg,1301.0261469474328
ERI,chickens_industrial_eggs,soyb,0.009186623119051942
ERI,chickens_industrial_eggs,whea,28.339007769305642
ERI,chickens_industrial_eggs,xmil,0
ERI,chickens_industrial_eggs,xoil,12.946367714013476
ERI,chickens_industrial_eggs,xpul,0.01503521395061407
ERI,chickens_industrial_meat,bana,0
ERI,chickens_industrial_meat,barl,117.18007546158265
ERI,chickens_industrial_meat,maiz,122.10615902713138
ERI,chickens_industrial_meat,rice,0
ERI,chickens_industrial_meat,sorg,7973.315479966788
ERI,chickens_industrial_meat,soyb,0.016170521642257952
ERI,chickens_industrial_meat,whea,52.91468693953967
ERI,chickens_industrial_meat,xmil,0
ERI,chickens_industrial_meat,xoil,8.11446049894723
ERI,chickens_industrial_meat,xpul,0
ERI,cows_feedlot_meat,maiz,0
ERI,cows_feedlot_meat,ocer,0
ERI,cows_feedlot_meat,soyb,0
ERI,cows_grassland_meat,maiz,1.1245092491520964e-4
ERI,cows_grassland_meat,ocer,0.012814008157272499
ERI,cows_grassland_meat,soyb,8.455864456186196e-5
ERI,cows_grassland_milk,maiz,0.009541311306497434
ERI,cows_grassland_milk,ocer,0.32278500547764905
ERI,cows_grassland_milk,soyb,9.166557284400222e-5
ERI,cows_mixed_meat,maiz,2.3935517084221467
ERI,cows_mixed_meat,ocer,120.69438645402897
ERI,cows_mixed_meat,soyb,5.539441474774167e-4
ERI,cows_mixed_milk,maiz,2.090074515329288
ERI,cows_mixed_milk,ocer,98.04918359813016
ERI,cows_mixed_milk,soyb,4.8729977055200833e-4
ERI,crustaceans_aquaculture_meat,maiz,0.10374898518561934
ERI,crustaceans_aquaculture_meat,soyb,8.804417816037865e-5
ERI,crustaceans_aquaculture_meat,whea,0.6523742825885539
ERI,crustaceans_aquaculture_meat,xoil,0.33439483700463823
ERI,goats_grassland_meat,maiz,1.661105645998069e-5
ERI,goats_grassland_meat,ocer,6.283625388047711e-4
ERI,goats_grassland_meat,soyb,1.5437839587329307e-7
ERI,goats_grassland_milk,maiz,3.1842750572491445e-5
ERI,goats_grassland_milk,ocer,0.0010734081584991679
ERI,goats_grassland_milk,soyb,2.295948857931573e-7
ERI,goats_mixed_meat,maiz,6.31325151652092e-4
ERI,goats_mixed_meat,ocer,0.020978078760717715
ERI,goats_mixed_meat,soyb,1.625745487333271e-5
ERI,goats_mixed_milk,maiz,3.9861518706404975e-4
ERI,goats_mixed_milk,ocer,0.008137110152837435
ERI,goats_mixed_milk,soyb,2.1665594379300102e-5
ERI,marine-fish-general_aquaculture_meat,maiz,0.02072460170421073
ERI,marine-fish-general_aquaculture_meat,soyb,9.918788611739074e-6
ERI,marine-fish-general_aquaculture_meat,whea,0.15976209399104221
ERI,marine-fish-general_aquaculture_meat,xoil,8.59704822351231e-4
ERI,marine-fish-general_aquaculture_meat,xpul,4.83492824910628
ERI,pigs_backyard_meat,bana,0.0019092749660812168
ERI,pigs_backyard_meat,barl,70.7853854529714
ERI,pigs_backyard_meat,maiz,8.357436979605028
ERI,pigs_backyard_meat,rice,7.050310205433504e-4
ERI,pigs_backyard_meat,sorg,257.234398672071
ERI,pigs_backyard_meat,soyb,0.0022043594680027146
ERI,pigs_backyard_meat,whea,18.321134681776357
ERI,pigs_backyard_meat,xmil,68.45505325094959
ERI,pigs_backyard_meat,xoil,9.636354005765995
ERI,pigs_backyard_meat,xpul,37.226954837386394
ERI,pigs_industrial_meat,bana,1.2580692346076948e-6
ERI,pigs_industrial_meat,barl,50.78940076318526
ERI,pigs_industrial_meat,maiz,1.2139010454065189
ERI,pigs_industrial_meat,rice,1.8398781442619785e-4
ERI,pigs_industrial_meat,sorg,1905.600263059726
ERI,pigs_industrial_meat,soyb,0.001316212482303164
ERI,pigs_industrial_meat,whea,9.014988140437579
ERI,pigs_industrial_meat,xmil,80.44937044753692
ERI,pigs_industrial_meat,xoil,0.25061099599033515
ERI,pigs_industrial_meat,xpul,0.35074632864492433
ERI,pigs_intermediate_meat,bana,3.385809222806936e-5
ERI,pigs_intermediate_meat,barl,65.93913366555692
ERI,pigs_intermediate_meat,maiz,1.523078127174018
ERI,pigs_intermediate_meat,rice,1.133416790918486e-4
ERI,pigs_intermediate_meat,sorg,2298.952094676963
ERI,pigs_intermediate_meat,soyb,0.0011897623012215156
ERI,pigs_intermediate_meat,whea,9.69484433737027
ERI,pigs_intermediate_meat,xmil,53.59852781417863
ERI,pigs_intermediate_meat,xoil,1.4466095613758576
ERI,pigs_intermediate_meat,xpul,5.264817383675661
ERI,sheep_grassland_meat,maiz,4.447337317327974e-5
ERI,sheep_grassland_meat,ocer,0.0015102271767928916
ERI,sheep_grassland_meat,soyb,7.131159767349598e-8
ERI,sheep_grassland_milk,maiz,9.836708401102805e-4
ERI,sheep_grassland_milk,ocer,0.03315920534717459
ERI,sheep_grassland_milk,soyb,9.083326568616975e-7
ERI,sheep_mixed_meat,maiz,0.0031373915442993124
ERI,sheep_mixed_meat,ocer,0.04903939584615258
ERI,sheep_mixed_meat,soyb,5.4539182915381505e-6
ERI,sheep_mixed_milk,maiz,0.01598214919922536
ERI,sheep_mixed_milk,ocer,0.32607070319012094
ERI,sheep_mixed_milk,soyb,3.188474340753809e-5
ERI,shrimp_aquaculture_meat,maiz,0.7867360941450047
ERI,shrimp_aquaculture_meat,soyb,6.402471127201055e-4
ERI,shrimp_aquaculture_meat,whea,9.852440423363378
ERI,shrimp_aquaculture_meat,xoil,6.2385300127152625
ESH,chickens_backyard_eggs&meat,barl,1.528024510574296
ESH,chickens_backyard_eggs&meat,xoil,0
ESH,chickens_industrial_eggs,barl,0.0032538623677149216
ESH,chickens_industrial_eggs,xoil,0
ESH,chickens_industrial_meat,barl,4.330670906269759
ESH,chickens_industrial_meat,xoil,0
ESH,pigs_backyard_meat,barl,2.6158850590959815
ESH,pigs_backyard_meat,xoil,0
ESH,pigs_industrial_meat,barl,1.8269841774356002
ESH,pigs_industrial_meat,xoil,0
ESH,pigs_intermediate_meat,barl,2.4366252150355163
ESH,pigs_intermediate_meat,xoil,0
ESH,salmon_aquaculture_meat,xoil,0
ESP,buffaloes_grassland_meat,maiz,0.028509321265331296
ESP,buffaloes_grassland_meat,ocer,6.8297064075867455
ESP,buffaloes_grassland_meat,oilp,0
ESP,buffaloes_grassland_meat,soyb,0.03263241736227022
ESP,buffaloes_grassland_meat,sugb,2315.9289203903263
ESP,buffaloes_grassland_milk,maiz,8.174315444091231
ESP,buffaloes_grassland_milk,ocer,47.764366949712944
ESP,buffaloes_grassland_milk,oilp,0
ESP,buffaloes_grassland_milk,soyb,10.374767413272576
ESP,buffaloes_grassland_milk,sugb,25297.171304138225
ESP,buffaloes_mixed_meat,maiz,0.022672084888836548
ESP,buffaloes_mixed_meat,ocer,27.116258435296945
ESP,buffaloes_mixed_meat,oilp,0
ESP,buffaloes_mixed_meat,soyb,1.5165178843256144
ESP,buffaloes_mixed_meat,sugb,35903.773270585
ESP,buffaloes_mixed_milk,maiz,205.7678732338365
ESP,buffaloes_mixed_milk,ocer,501.13604159653846
ESP,buffaloes_mixed_milk,oilp,0
ESP,buffaloes_mixed_milk,soyb,101.829390432045
ESP,buffaloes_mixed_milk,sugb,745001.9322574532
ESP,chickens_backyard_eggs&meat,bana,340.102188544162
ESP,chickens_backyard_eggs&meat,barl,24550.95478922872
ESP,chickens_backyard_eggs&meat,cass,0
ESP,chickens_backyard_eggs&meat,maiz,5347.229948944449
ESP,chickens_backyard_eggs&meat,oilp,0
ESP,chickens_backyard_eggs&meat,rice,9963.525077602493
ESP,chickens_backyard_eggs&meat,sorg,504.4323173018272
ESP,chickens_backyard_eggs&meat,soyb,5953.365045038987
ESP,chickens_backyard_eggs&meat,sugb,0
ESP,chickens_backyard_eggs&meat,whea,7725.7451302269765
ESP,chickens_backyard_eggs&meat,xmil,26.826406832869047
ESP,chickens_backyard_eggs&meat,xoil,6752.417888263656
ESP,chickens_backyard_eggs&meat,xpul,1857.984877037943
ESP,chickens_industrial_eggs,bana,0
ESP,chickens_industrial_eggs,barl,629.9993813251831
ESP,chickens_industrial_eggs,cass,0
ESP,chickens_industrial_eggs,maiz,179223.2080163778
ESP,chickens_industrial_eggs,oilp,0
ESP,chickens_industrial_eggs,rice,0
ESP,chickens_industrial_eggs,sorg,160.83825297305194
ESP,chickens_industrial_eggs,soyb,670981.5379689065
ESP,chickens_industrial_eggs,sugb,0
ESP,chickens_industrial_eggs,whea,1443183.9692106862
ESP,chickens_industrial_eggs,xmil,0
ESP,chickens_industrial_eggs,xoil,163799.78466621446
ESP,chickens_industrial_eggs,xpul,96.22296218299905
ESP,chickens_industrial_meat,bana,0
ESP,chickens_industrial_meat,barl,77142.73355358037
ESP,chickens_industrial_meat,cass,0
ESP,chickens_industrial_meat,maiz,828120.5417757536
ESP,chickens_industrial_meat,oilp,0
ESP,chickens_industrial_meat,rice,0
ESP,chickens_industrial_meat,sorg,55632.35452455969
ESP,chickens_industrial_meat,soyb,520174.8413257528
ESP,chickens_industrial_meat,sugb,0
ESP,chickens_industrial_meat,whea,171809.73240764256
ESP,chickens_industrial_meat,xmil,0
ESP,chickens_industrial_meat,xoil,69508.10265538622
ESP,chickens_industrial_meat,xpul,0
ESP,cows_feedlot_meat,maiz,107454.7306048598
ESP,cows_feedlot_meat,ocer,77547.85843849815
ESP,cows_feedlot_meat,oilp,0
ESP,cows_feedlot_meat,soyb,5371.638963717517
ESP,cows_feedlot_meat,sugb,19522.738338793974
ESP,cows_grassland_meat,maiz,296.2577113068674
ESP,cows_grassland_meat,ocer,5185.833555594788
ESP,cows_grassland_meat,oilp,0
ESP,cows_grassland_meat,soyb,884.2938649310669
ESP,cows_grassland_meat,sugb,805053.058893697
ESP,cows_grassland_milk,maiz,17140.384879579655
ESP,cows_grassland_milk,ocer,33243.70113258176
ESP,cows_grassland_milk,oilp,0
ESP,cows_grassland_milk,soyb,12066.629025892578
ESP,cows_grassland_milk,sugb,183893.27433165378
ESP,cows_mixed_meat,maiz,7932.0149253558475
ESP,cows_mixed_meat,ocer,66372.29845119793
ESP,cows_mixed_meat,oilp,0
ESP,cows_mixed_meat,soyb,26342.107943981333
ESP,cows_mixed_meat,sugb,4874626.9997861795
ESP,cows_mixed_milk,maiz,85336.24067561781
ESP,cows_mixed_milk,ocer,183668.49900878654
ESP,cows_mixed_milk,oilp,0
ESP,cows_mixed_milk,soyb,110740.75417334361
ESP,cows_mixed_milk,sugb,983592.0473476684
ESP,crustaceans_aquaculture_meat,maiz,24.0295225104463
ESP,crustaceans_aquaculture_meat,soyb,1.5524842212408951
ESP,crustaceans_aquaculture_meat,whea,170.92342404129457
ESP,crustaceans_aquaculture_meat,xoil,205.3056545336997
ESP,goats_grassland_meat,maiz,106.93007436953108
ESP,goats_grassland_meat,ocer,252.93561569753123
ESP,goats_grassland_meat,oilp,0
ESP,goats_grassland_meat,soyb,11.155554456515686
ESP,goats_grassland_meat,sugb,11750.833137475593
ESP,goats_grassland_milk,maiz,1099.8264108212927
ESP,goats_grassland_milk,ocer,2154.2568214691455
ESP,goats_grassland_milk,oilp,0
ESP,goats_grassland_milk,soyb,112.32833312069192
ESP,goats_grassland_milk,sugb,44192.27415558494
ESP,goats_mixed_meat,maiz,3787.6571079352925
ESP,goats_mixed_meat,ocer,4528.096348212018
ESP,goats_mixed_meat,oilp,0
ESP,goats_mixed_meat,soyb,600.4911499035093
ESP,goats_mixed_meat,sugb,121304.2152776149
ESP,goats_mixed_milk,maiz,14544.461630744912
ESP,goats_mixed_milk,ocer,19530.949932938755
ESP,goats_mixed_milk,oilp,0
ESP,goats_mixed_milk,soyb,1762.9253912716524
ESP,goats_mixed_milk,sugb,352383.3347320071
ESP,marine-fish-general_aquaculture_meat,cass,0
ESP,marine-fish-general_aquaculture_meat,maiz,4565.507839760406
ESP,marine-fish-general_aquaculture_meat,oilp,0
ESP,marine-fish-general_aquaculture_meat,rice,6.743940853578434
ESP,marine-fish-general_aquaculture_meat,soyb,790.1482640041925
ESP,marine-fish-general_aquaculture_meat,whea,7775.258562493938
ESP,marine-fish-general_aquaculture_meat,xoil,964.9392570772725
ESP,marine-fish-general_aquaculture_meat,xpul,2907.026241017156
ESP,pigs_backyard_meat,bana,1578.611412393973
ESP,pigs_backyard_meat,barl,25266.84858876826
ESP,pigs_backyard_meat,cass,0
ESP,pigs_backyard_meat,maiz,5593.903891675387
ESP,pigs_backyard_meat,oilp,0
ESP,pigs_backyard_meat,rice,9638.141591819656
ESP,pigs_backyard_meat,sorg,97.36208965151695
ESP,pigs_backyard_meat,soyb,27371.092414162835
ESP,pigs_backyard_meat,sugb,152.24982782578545
ESP,pigs_backyard_meat,whea,7669.326116610336
ESP,pigs_backyard_meat,xmil,66.62777050351968
ESP,pigs_backyard_meat,xoil,15311.35913085616
ESP,pigs_backyard_meat,xpul,2946.546341454293
ESP,pigs_industrial_meat,bana,0.5418951297979697
ESP,pigs_industrial_meat,barl,16443.391576118785
ESP,pigs_industrial_meat,cass,0
ESP,pigs_industrial_meat,maiz,1069236.085548946
ESP,pigs_industrial_meat,oilp,0
ESP,pigs_industrial_meat,rice,832637.1041451971
ESP,pigs_industrial_meat,sorg,14351.071612433685
ESP,pigs_industrial_meat,soyb,472909.83875584236
ESP,pigs_industrial_meat,sugb,6921.4162405062625
ESP,pigs_industrial_meat,whea,1369045.2038064776
ESP,pigs_industrial_meat,xmil,2243.1836882168404
ESP,pigs_industrial_meat,xoil,45414.24598264472
ESP,pigs_industrial_meat,xpul,509.55046079486067
ESP,pigs_intermediate_meat,bana,74.2460433848155
ESP,pigs_intermediate_meat,barl,19469.139695990263
ESP,pigs_intermediate_meat,cass,0
ESP,pigs_intermediate_meat,maiz,10628.88885013615
ESP,pigs_intermediate_meat,oilp,0
ESP,pigs_intermediate_meat,rice,16081.22441181598
ESP,pigs_intermediate_meat,sorg,989.5105753606307
ESP,pigs_intermediate_meat,soyb,5414.655454112151
ESP,pigs_intermediate_meat,sugb,7642.214351720635
ESP,pigs_intermediate_meat,whea,9167.638790648054
ESP,pigs_intermediate_meat,xmil,458.4218364299029
ESP,pigs_intermediate_meat,xoil,10765.18231461873
ESP,pigs_intermediate_meat,xpul,4579.298025958332
ESP,salmon_aquaculture_meat,maiz,503.1502249195632
ESP,salmon_aquaculture_meat,soyb,1043.8110156572745
ESP,salmon_aquaculture_meat,whea,308.3694509874943
ESP,salmon_aquaculture_meat,xoil,1345.7358003915892
ESP,salmon_aquaculture_meat,xpul,72.84942171146972
ESP,sheep_grassland_meat,maiz,1476.5966874082517
ESP,sheep_grassland_meat,ocer,2134.247066990281
ESP,sheep_grassland_meat,oilp,0
ESP,sheep_grassland_meat,soyb,526.8872945002252
ESP,sheep_grassland_meat,sugb,121395.58923805664
ESP,sheep_grassland_milk,maiz,3367.792037979985
ESP,sheep_grassland_milk,ocer,7534.93659419876
ESP,sheep_grassland_milk,oilp,0
ESP,sheep_grassland_milk,soyb,344.31997440648973
ESP,sheep_grassland_milk,sugb,113944.3633420797
ESP,sheep_mixed_meat,maiz,42654.77832918794
ESP,sheep_mixed_meat,ocer,32034.188764781713
ESP,sheep_mixed_meat,oilp,0
ESP,sheep_mixed_meat,soyb,53238.99002900555
ESP,sheep_mixed_meat,sugb,781195.3797338867
ESP,sheep_mixed_milk,maiz,33195.92705933295
ESP,sheep_mixed_milk,ocer,50585.858451345106
ESP,sheep_mixed_milk,oilp,0
ESP,sheep_mixed_milk,soyb,4234.860438891722
ESP,sheep_mixed_milk,sugb,640721.2764877188
ESP,shrimp_aquaculture_meat,maiz,240.2542810083566
ESP,shrimp_aquaculture_meat,soyb,35.87537861515095
ESP,shrimp_aquaculture_meat,whea,3073.239575286409
ESP,shrimp_aquaculture_meat,xoil,5769.3004817414085
ESP,tuna_aquaculture_meat,maiz,221.3568823194635
ESP,tuna_aquaculture_meat,oilp,0
ESP,tuna_aquaculture_meat,soyb,524.905513852912
ESP,tuna_aquaculture_meat,whea,758.0084216898141
ESP,tuna_aquaculture_meat,xpul,94.84329427758351
EST,buffaloes_grassland_meat,maiz,0
EST,buffaloes_grassland_meat,ocer,0
EST,buffaloes_grassland_meat,oilp,0
EST,buffaloes_grassland_meat,soyb,0
EST,buffaloes_grassland_meat,sugb,0.5026198389557637
EST,buffaloes_grassland_milk,maiz,0
EST,buffaloes_grassland_milk,ocer,1.5736323177898845
EST,buffaloes_grassland_milk,oilp,0
EST,buffaloes_grassland_milk,soyb,0
EST,buffaloes_grassland_milk,sugb,5.4901772049115225
EST,buffaloes_mixed_meat,maiz,0
EST,buffaloes_mixed_meat,ocer,0
EST,buffaloes_mixed_meat,oilp,0
EST,buffaloes_mixed_meat,soyb,0
EST,buffaloes_mixed_meat,sugb,7.792099567599952
EST,buffaloes_mixed_milk,maiz,0
EST,buffaloes_mixed_milk,ocer,15.058632950574776
EST,buffaloes_mixed_milk,oilp,0
EST,buffaloes_mixed_milk,soyb,0
EST,buffaloes_mixed_milk,sugb,161.68577019620434
EST,chickens_backyard_eggs&meat,bana,0
EST,chickens_backyard_eggs&meat,barl,582.7020434968238
EST,chickens_backyard_eggs&meat,cass,0
EST,chickens_backyard_eggs&meat,maiz,0
EST,chickens_backyard_eggs&meat,oilp,0
EST,chickens_backyard_eggs&meat,rice,0
EST,chickens_backyard_eggs&meat,sorg,0
EST,chickens_backyard_eggs&meat,soyb,0
EST,chickens_backyard_eggs&meat,sugb,0
EST,chickens_backyard_eggs&meat,whea,798.4301226516297
EST,chickens_backyard_eggs&meat,xmil,0
EST,chickens_backyard_eggs&meat,xoil,77.09134650811798
EST,chickens_backyard_eggs&meat,xpul,466.33179928806237
EST,chickens_industrial_eggs,bana,0
EST,chickens_industrial_eggs,barl,5805.194648349018
EST,chickens_industrial_eggs,cass,0
EST,chickens_industrial_eggs,maiz,0
EST,chickens_industrial_eggs,oilp,0
EST,chickens_industrial_eggs,rice,0
EST,chickens_industrial_eggs,sorg,0
EST,chickens_industrial_eggs,soyb,0
EST,chickens_industrial_eggs,sugb,0
EST,chickens_industrial_eggs,whea,163915.43418094833
EST,chickens_industrial_eggs,xmil,0
EST,chickens_industrial_eggs,xoil,112.81498778579407
EST,chickens_industrial_eggs,xpul,0.023992820534282703
EST,chickens_industrial_meat,bana,0
EST,chickens_industrial_meat,barl,6876.752920862311
EST,chickens_industrial_meat,cass,0
EST,chickens_industrial_meat,maiz,0
EST,chickens_industrial_meat,oilp,0
EST,chickens_industrial_meat,rice,0
EST,chickens_industrial_meat,sorg,0
EST,chickens_industrial_meat,soyb,0
EST,chickens_industrial_meat,sugb,0
EST,chickens_industrial_meat,whea,62092.672064853614
EST,chickens_industrial_meat,xmil,0
EST,chickens_industrial_meat,xoil,452.18746917917
EST,chickens_industrial_meat,xpul,0
EST,cows_feedlot_meat,maiz,0
EST,cows_feedlot_meat,ocer,1625.8946047665852
EST,cows_feedlot_meat,oilp,0
EST,cows_feedlot_meat,soyb,0
EST,cows_feedlot_meat,sugb,4.236967513738003
EST,cows_grassland_meat,maiz,0
EST,cows_grassland_meat,ocer,82.15322607324141
EST,cows_grassland_meat,oilp,0
EST,cows_grassland_meat,soyb,0
EST,cows_grassland_meat,sugb,76.12287961780534
EST,cows_grassland_milk,maiz,0
EST,cows_grassland_milk,ocer,4362.322873222613
EST,cows_grassland_milk,oilp,0
EST,cows_grassland_milk,soyb,0
EST,cows_grassland_milk,sugb,22.431715930167762
EST,cows_mixed_meat,maiz,0
EST,cows_mixed_meat,ocer,5334.7595612774285
EST,cows_mixed_meat,oilp,0
EST,cows_mixed_meat,soyb,0
EST,cows_mixed_meat,sugb,216.41938023026435
EST,cows_mixed_milk,maiz,0
EST,cows_mixed_milk,ocer,45101.5793938517
EST,cows_mixed_milk,oilp,0
EST,cows_mixed_milk,soyb,0
EST,cows_mixed_milk,sugb,102.62101965733955
EST,crustaceans_aquaculture_meat,whea,29.00197946331401
EST,crustaceans_aquaculture_meat,xoil,2.886702975148669
EST,goats_grassland_meat,maiz,0
EST,goats_grassland_meat,ocer,3.980341810709191
EST,goats_grassland_meat,oilp,0
EST,goats_grassland_meat,soyb,0
EST,goats_grassland_meat,sugb,0.19828415480259043
EST,goats_grassland_milk,maiz,0
EST,goats_grassland_milk,ocer,47.12624308848136
EST,goats_grassland_milk,oilp,0
EST,goats_grassland_milk,soyb,0
EST,goats_grassland_milk,sugb,1.8048207251715382
EST,goats_mixed_meat,maiz,0
EST,goats_mixed_meat,ocer,70.50795100384332
EST,goats_mixed_meat,oilp,0
EST,goats_mixed_meat,soyb,0
EST,goats_mixed_meat,sugb,7.166449577371581
EST,goats_mixed_milk,maiz,0
EST,goats_mixed_milk,ocer,418.65946623340085
EST,goats_mixed_milk,oilp,0
EST,goats_mixed_milk,soyb,0
EST,goats_mixed_milk,sugb,16.538023717875994
EST,marine-fish-general_aquaculture_meat,maiz,0
EST,marine-fish-general_aquaculture_meat,oilp,0
EST,marine-fish-general_aquaculture_meat,soyb,0
EST,marine-fish-general_aquaculture_meat,whea,275.6479534221673
EST,marine-fish-general_aquaculture_meat,xoil,0.031125985558567208
EST,marine-fish-general_aquaculture_meat,xpul,113.93670387203761
EST,pigs_backyard_meat,bana,0
EST,pigs_backyard_meat,barl,977.580438408806
EST,pigs_backyard_meat,cass,0
EST,pigs_backyard_meat,maiz,0
EST,pigs_backyard_meat,oilp,0
EST,pigs_backyard_meat,rice,0
EST,pigs_backyard_meat,sorg,0
EST,pigs_backyard_meat,soyb,0
EST,pigs_backyard_meat,sugb,0.02763642001317936
EST,pigs_backyard_meat,whea,1297.995103691174
EST,pigs_backyard_meat,xmil,0
EST,pigs_backyard_meat,xoil,303.39053884155635
EST,pigs_backyard_meat,xpul,301.6972042570241
EST,pigs_industrial_meat,bana,0
EST,pigs_industrial_meat,barl,1924.3639222461538
EST,pigs_industrial_meat,cass,0
EST,pigs_industrial_meat,maiz,0
EST,pigs_industrial_meat,oilp,0
EST,pigs_industrial_meat,rice,0
EST,pigs_industrial_meat,sorg,0
EST,pigs_industrial_meat,soyb,0
EST,pigs_industrial_meat,sugb,1.5021363935309127
EST,pigs_industrial_meat,whea,101226.58863486475
EST,pigs_industrial_meat,xmil,0
EST,pigs_industrial_meat,xoil,975.9773911604186
EST,pigs_industrial_meat,xpul,6055.4922691109205
EST,pigs_intermediate_meat,bana,0
EST,pigs_intermediate_meat,barl,791.4553529829286
EST,pigs_intermediate_meat,cass,0
EST,pigs_intermediate_meat,maiz,0
EST,pigs_intermediate_meat,oilp,0
EST,pigs_intermediate_meat,rice,0
EST,pigs_intermediate_meat,sorg,0
EST,pigs_intermediate_meat,soyb,0
EST,pigs_intermediate_meat,sugb,0.5024313192737198
EST,pigs_intermediate_meat,whea,865.4322508838319
EST,pigs_intermediate_meat,xmil,0
EST,pigs_intermediate_meat,xoil,69.26746864914571
