iso3c_producing,animal_system,SPAM_super,consumed_tonnes
GBR,goats_grassland_milk,xoil,16.15835546490507
GBR,goats_mixed_meat,maiz,0
GBR,goats_mixed_meat,ocer,366.4016327510363
GBR,goats_mixed_meat,oilp,0
GBR,goats_mixed_meat,soyb,0
GBR,goats_mixed_meat,sugb,203191.11497292732
GBR,goats_mixed_meat,xoil,74.2802526657375
GBR,goats_mixed_milk,maiz,0
GBR,goats_mixed_milk,ocer,740.9933122518238
GBR,goats_mixed_milk,oilp,0
GBR,goats_mixed_milk,soyb,0
GBR,goats_mixed_milk,sugb,104417.40408893477
GBR,goats_mixed_milk,xoil,102.90626940074088
GBR,marine-fish-general_aquaculture_meat,cass,0
GBR,marine-fish-general_aquaculture_meat,maiz,0
GBR,marine-fish-general_aquaculture_meat,oilp,0
GBR,marine-fish-general_aquaculture_meat,rice,0
GBR,marine-fish-general_aquaculture_meat,soyb,0
GBR,marine-fish-general_aquaculture_meat,whea,758.1909314839838
GBR,marine-fish-general_aquaculture_meat,xoil,202.07209253607417
GBR,marine-fish-general_aquaculture_meat,xpul,1655.398505716146
GBR,pigs_backyard_meat,bana,0
GBR,pigs_backyard_meat,barl,20450.342737783307
GBR,pigs_backyard_meat,cass,0
GBR,pigs_backyard_meat,maiz,0
GBR,pigs_backyard_meat,oilp,0
GBR,pigs_backyard_meat,rice,0
GBR,pigs_backyard_meat,sorg,0
GBR,pigs_backyard_meat,soyb,0
GBR,pigs_backyard_meat,sugb,427.00282174072896
GBR,pigs_backyard_meat,whea,15001.640485699008
GBR,pigs_backyard_meat,xmil,0
GBR,pigs_backyard_meat,xoil,1585.8428771021408
GBR,pigs_backyard_meat,xpul,3627.6105177973004
GBR,pigs_industrial_meat,bana,0
GBR,pigs_industrial_meat,barl,95483.4121882547
GBR,pigs_industrial_meat,cass,0
GBR,pigs_industrial_meat,maiz,0
GBR,pigs_industrial_meat,oilp,0
GBR,pigs_industrial_meat,rice,0
GBR,pigs_industrial_meat,sorg,0
GBR,pigs_industrial_meat,soyb,0
GBR,pigs_industrial_meat,sugb,179475.34313653503
GBR,pigs_industrial_meat,whea,796227.6284579912
GBR,pigs_industrial_meat,xmil,0
GBR,pigs_industrial_meat,xoil,18090.974944296857
GBR,pigs_industrial_meat,xpul,3549.092804176523
GBR,pigs_intermediate_meat,bana,0
GBR,pigs_intermediate_meat,barl,19180.84445028475
GBR,pigs_intermediate_meat,cass,0
GBR,pigs_intermediate_meat,maiz,0
GBR,pigs_intermediate_meat,oilp,0
GBR,pigs_intermediate_meat,rice,0
GBR,pigs_intermediate_meat,sorg,0
GBR,pigs_intermediate_meat,soyb,0
GBR,pigs_intermediate_meat,sugb,16582.349643865782
GBR,pigs_intermediate_meat,whea,20159.974131955907
GBR,pigs_intermediate_meat,xmil,0
GBR,pigs_intermediate_meat,xoil,785.784677262049
GBR,pigs_intermediate_meat,xpul,3938.9631649210846
GBR,salmon_aquaculture_meat,maiz,0
GBR,salmon_aquaculture_meat,soyb,0
GBR,salmon_aquaculture_meat,whea,42500.89650198076
GBR,salmon_aquaculture_meat,xoil,63169.16653108684
GBR,salmon_aquaculture_meat,xpul,28994.329032633374
GBR,sheep_grassland_meat,maiz,0
GBR,sheep_grassland_meat,ocer,16852.014062898168
GBR,sheep_grassland_meat,oilp,0
GBR,sheep_grassland_meat,soyb,0
GBR,sheep_grassland_meat,sugb,187769.66696375085
GBR,sheep_grassland_meat,xoil,4721.849899966113
GBR,sheep_grassland_milk,maiz,0
GBR,sheep_grassland_milk,ocer,272.1163919646274
GBR,sheep_grassland_milk,oilp,0
GBR,sheep_grassland_milk,soyb,0
GBR,sheep_grassland_milk,sugb,13322.719978542247
GBR,sheep_grassland_milk,xoil,21.876660743319935
GBR,sheep_mixed_meat,maiz,0
GBR,sheep_mixed_meat,ocer,17006.45906756583
GBR,sheep_mixed_meat,oilp,0
GBR,sheep_mixed_meat,soyb,0
GBR,sheep_mixed_meat,sugb,251094.30369958017
GBR,sheep_mixed_meat,xoil,4702.149466560795
GBR,sheep_mixed_milk,maiz,0
GBR,sheep_mixed_milk,ocer,2100.804514582233
GBR,sheep_mixed_milk,oilp,0
GBR,sheep_mixed_milk,soyb,0
GBR,sheep_mixed_milk,sugb,32225.576510146977
GBR,sheep_mixed_milk,xoil,167.34107271345906
GBR,shrimp_aquaculture_meat,cass,0
GBR,shrimp_aquaculture_meat,maiz,0
GBR,shrimp_aquaculture_meat,soyb,0
GBR,shrimp_aquaculture_meat,whea,7961.3698993381095
GBR,shrimp_aquaculture_meat,xoil,321.35355155506716
GBR,tuna_aquaculture_meat,maiz,0
GBR,tuna_aquaculture_meat,oilp,0
GBR,tuna_aquaculture_meat,soyb,0
GBR,tuna_aquaculture_meat,whea,297.90311904572417
GBR,tuna_aquaculture_meat,xoil,158.5143090889989
GBR,tuna_aquaculture_meat,xpul,86.34227561184915
GEO,buffaloes_grassland_meat,maiz,0.003268788086619507
GEO,buffaloes_grassland_meat,ocer,8.384735378360835e-9
GEO,buffaloes_grassland_meat,oilp,0
GEO,buffaloes_grassland_meat,soyb,10.471280983131962
GEO,buffaloes_grassland_meat,sugb,0.06813244012419033
GEO,buffaloes_grassland_meat,xoil,3.93364741396185
GEO,buffaloes_grassland_milk,maiz,5.434248028824671e-9
GEO,buffaloes_grassland_milk,ocer,5.088029372321364e-9
GEO,buffaloes_grassland_milk,oilp,0
GEO,buffaloes_grassland_milk,soyb,2.887902975789916
GEO,buffaloes_grassland_milk,sugb,0.07593182136726753
GEO,buffaloes_grassland_milk,xoil,11.894285212555744
GEO,buffaloes_mixed_meat,maiz,0.003599235093060002
GEO,buffaloes_mixed_meat,ocer,3.4468258820362478e-6
GEO,buffaloes_mixed_meat,oilp,0
GEO,buffaloes_mixed_meat,soyb,18.29440381536957
GEO,buffaloes_mixed_meat,sugb,1.974189724184702
GEO,buffaloes_mixed_meat,xoil,9.014706466405505
GEO,buffaloes_mixed_milk,maiz,2.449351832969773e-6
GEO,buffaloes_mixed_milk,ocer,2.2933024041588995e-6
GEO,buffaloes_mixed_milk,oilp,0
GEO,buffaloes_mixed_milk,soyb,5.910493320733279
GEO,buffaloes_mixed_milk,sugb,2.1902943253602722
GEO,buffaloes_mixed_milk,xoil,24.379598398050643
GEO,chickens_backyard_eggs&meat,bana,0
GEO,chickens_backyard_eggs&meat,barl,2746.542486383636
GEO,chickens_backyard_eggs&meat,cass,0
GEO,chickens_backyard_eggs&meat,maiz,2011.833107165561
GEO,chickens_backyard_eggs&meat,oilp,0
GEO,chickens_backyard_eggs&meat,rice,0
GEO,chickens_backyard_eggs&meat,sorg,0
GEO,chickens_backyard_eggs&meat,soyb,2434.719146784837
GEO,chickens_backyard_eggs&meat,sugb,0
GEO,chickens_backyard_eggs&meat,whea,250.10569073240796
GEO,chickens_backyard_eggs&meat,xmil,0
GEO,chickens_backyard_eggs&meat,xoil,1455.3860121730024
GEO,chickens_backyard_eggs&meat,xpul,1200.969671755586
GEO,chickens_industrial_eggs,bana,0
GEO,chickens_industrial_eggs,barl,97.70907721568146
GEO,chickens_industrial_eggs,cass,0
GEO,chickens_industrial_eggs,maiz,15279.046290567603
GEO,chickens_industrial_eggs,oilp,0
GEO,chickens_industrial_eggs,rice,0
GEO,chickens_industrial_eggs,sorg,0
GEO,chickens_industrial_eggs,soyb,9885.022303882235
GEO,chickens_industrial_eggs,sugb,0
GEO,chickens_industrial_eggs,whea,2137.599471302712
GEO,chickens_industrial_eggs,xmil,0
GEO,chickens_industrial_eggs,xoil,3005.5174565108246
GEO,chickens_industrial_eggs,xpul,2.4522306525277908e-5
GEO,chickens_industrial_meat,bana,0
GEO,chickens_industrial_meat,barl,5993.63944616705
GEO,chickens_industrial_meat,cass,0
GEO,chickens_industrial_meat,maiz,32313.049958971074
GEO,chickens_industrial_meat,oilp,0
GEO,chickens_industrial_meat,rice,0
GEO,chickens_industrial_meat,sorg,0
GEO,chickens_industrial_meat,soyb,11254.949447543127
GEO,chickens_industrial_meat,sugb,0
GEO,chickens_industrial_meat,whea,1974.88772142879
GEO,chickens_industrial_meat,xmil,0
GEO,chickens_industrial_meat,xoil,1053.4275454544077
GEO,chickens_industrial_meat,xpul,0
GEO,cows_feedlot_meat,maiz,0
GEO,cows_feedlot_meat,ocer,0
GEO,cows_feedlot_meat,oilp,0
GEO,cows_feedlot_meat,soyb,0
GEO,cows_feedlot_meat,sugb,0.06436339691311661
GEO,cows_feedlot_meat,xoil,0.07601122693811202
GEO,cows_grassland_meat,maiz,5.111573525775333
GEO,cows_grassland_meat,ocer,0.0363807273195736
GEO,cows_grassland_meat,oilp,0
GEO,cows_grassland_meat,soyb,117.06388014526452
GEO,cows_grassland_meat,sugb,1.0193036351519424
GEO,cows_grassland_meat,xoil,171.0999674650829
GEO,cows_grassland_milk,maiz,3.816919892905373
GEO,cows_grassland_milk,ocer,0.14921968152895312
GEO,cows_grassland_milk,oilp,0
GEO,cows_grassland_milk,soyb,298.1679933834798
GEO,cows_grassland_milk,sugb,0.40886783034073
GEO,cows_grassland_milk,xoil,600.3604537517876
GEO,cows_mixed_meat,maiz,53.52834872279351
GEO,cows_mixed_meat,ocer,95.78341453531394
GEO,cows_mixed_meat,oilp,0
GEO,cows_mixed_meat,soyb,432.87020053182346
GEO,cows_mixed_meat,sugb,5.430743543429586
GEO,cows_mixed_meat,xoil,787.1888847799663
GEO,cows_mixed_milk,maiz,36.422009415060856
GEO,cows_mixed_milk,ocer,44.676108134963854
GEO,cows_mixed_milk,oilp,0
GEO,cows_mixed_milk,soyb,1023.9123447925567
GEO,cows_mixed_milk,sugb,2.950320450009961
GEO,cows_mixed_milk,xoil,1807.2561116352529
GEO,crustaceans_aquaculture_meat,cass,0
GEO,crustaceans_aquaculture_meat,maiz,1.3537551301784612
GEO,crustaceans_aquaculture_meat,soyb,0.40563085074756117
GEO,crustaceans_aquaculture_meat,whea,4.702723400677936
GEO,crustaceans_aquaculture_meat,xoil,0.011661252966629919
GEO,goats_grassland_meat,maiz,0.005615080188431834
GEO,goats_grassland_meat,ocer,4.153286378003508e-4
GEO,goats_grassland_meat,oilp,0
GEO,goats_grassland_meat,soyb,3.7143366485367477
GEO,goats_grassland_meat,sugb,0.09210514963972341
GEO,goats_grassland_meat,xoil,1.4926756320716272
GEO,goats_grassland_milk,maiz,0.016510008031167457
GEO,goats_grassland_milk,ocer,0.0017638909581802005
GEO,goats_grassland_milk,oilp,0
GEO,goats_grassland_milk,soyb,3.278453236728953
GEO,goats_grassland_milk,sugb,0.04607437035989293
GEO,goats_grassland_milk,xoil,5.31673931165932
GEO,goats_mixed_meat,maiz,0.02243708964331848
GEO,goats_mixed_meat,ocer,0.0020077894073269095
GEO,goats_mixed_meat,oilp,0
GEO,goats_mixed_meat,soyb,8.649255318338131
GEO,goats_mixed_meat,sugb,0.46140235352008724
GEO,goats_mixed_meat,xoil,4.508414408571337
GEO,goats_mixed_milk,maiz,0.06599550230789396
GEO,goats_mixed_milk,ocer,0.006557047377072117
GEO,goats_mixed_milk,oilp,0
GEO,goats_mixed_milk,soyb,6.823554232571228
GEO,goats_mixed_milk,sugb,0.2731285398569486
GEO,goats_mixed_milk,xoil,13.16208721446432
GEO,marine-fish-general_aquaculture_meat,cass,0
GEO,marine-fish-general_aquaculture_meat,maiz,0.7248551911761714
GEO,marine-fish-general_aquaculture_meat,oilp,0
GEO,marine-fish-general_aquaculture_meat,soyb,0.04565342625847168
GEO,marine-fish-general_aquaculture_meat,whea,1.9062902163354374
GEO,marine-fish-general_aquaculture_meat,xoil,2.202391874055919
GEO,marine-fish-general_aquaculture_meat,xpul,0.004654095774419823
GEO,pigs_backyard_meat,bana,0
GEO,pigs_backyard_meat,barl,2582.818322783655
GEO,pigs_backyard_meat,cass,0
GEO,pigs_backyard_meat,maiz,1967.0593205140972
GEO,pigs_backyard_meat,oilp,0
GEO,pigs_backyard_meat,rice,0
GEO,pigs_backyard_meat,sorg,0
GEO,pigs_backyard_meat,soyb,2320.537359421016
GEO,pigs_backyard_meat,sugb,9.013719787218219e-4
GEO,pigs_backyard_meat,whea,308.31369366042554
GEO,pigs_backyard_meat,xmil,0
GEO,pigs_backyard_meat,xoil,1365.3550053048866
GEO,pigs_backyard_meat,xpul,1116.4323825337895
GEO,pigs_industrial_meat,bana,0
GEO,pigs_industrial_meat,barl,441.26904671209627
GEO,pigs_industrial_meat,cass,0
GEO,pigs_industrial_meat,maiz,2476.5895894906516
GEO,pigs_industrial_meat,oilp,0
GEO,pigs_industrial_meat,rice,0
GEO,pigs_industrial_meat,sorg,0
GEO,pigs_industrial_meat,soyb,2789.8910063675153
GEO,pigs_industrial_meat,sugb,0.036744017986404164
GEO,pigs_industrial_meat,whea,175.66875421449416
GEO,pigs_industrial_meat,xmil,0
GEO,pigs_industrial_meat,xoil,207.52924425435722
GEO,pigs_industrial_meat,xpul,168.84554559586255
GEO,pigs_intermediate_meat,bana,0
GEO,pigs_intermediate_meat,barl,712.3478583512609
GEO,pigs_intermediate_meat,cass,0
GEO,pigs_intermediate_meat,maiz,1702.6712475275597
GEO,pigs_intermediate_meat,oilp,0
GEO,pigs_intermediate_meat,rice,0
GEO,pigs_intermediate_meat,sorg,0
GEO,pigs_intermediate_meat,soyb,1153.167730148964
GEO,pigs_intermediate_meat,sugb,0.014516629157121229
GEO,pigs_intermediate_meat,whea,135.35204381314063
GEO,pigs_intermediate_meat,xmil,0
GEO,pigs_intermediate_meat,xoil,353.7145265282954
GEO,pigs_intermediate_meat,xpul,288.12481663782603
GEO,salmon_aquaculture_meat,maiz,0.013828749737873501
GEO,salmon_aquaculture_meat,whea,0.016589141514600732
GEO,salmon_aquaculture_meat,xoil,0.1926940151759027
GEO,sheep_grassland_meat,maiz,0.11545723915656661
GEO,sheep_grassland_meat,ocer,0.007911541285993457
GEO,sheep_grassland_meat,oilp,0
GEO,sheep_grassland_meat,soyb,65.97264138749544
GEO,sheep_grassland_meat,sugb,0.09195331071774487
GEO,sheep_grassland_meat,xoil,58.74720508752133
GEO,sheep_grassland_milk,maiz,0.10206287211521253
GEO,sheep_grassland_milk,ocer,0.00539693726462069
GEO,sheep_grassland_milk,oilp,0
GEO,sheep_grassland_milk,soyb,31.584819822601485
GEO,sheep_grassland_milk,sugb,0.03472919506774101
GEO,sheep_grassland_milk,xoil,29.241068901863546
GEO,sheep_mixed_meat,maiz,0.2210042258728563
GEO,sheep_mixed_meat,ocer,0.028267961067511987
GEO,sheep_mixed_meat,oilp,0
GEO,sheep_mixed_meat,soyb,110.11106529651845
GEO,sheep_mixed_meat,sugb,0.29124030056811506
GEO,sheep_mixed_meat,xoil,72.74789309765077
GEO,sheep_mixed_milk,maiz,0.19308768201686083
GEO,sheep_mixed_milk,ocer,0.019309412846526552
GEO,sheep_mixed_milk,oilp,0
GEO,sheep_mixed_milk,soyb,48.47126648075316
GEO,sheep_mixed_milk,sugb,0.08378926519152484
GEO,sheep_mixed_milk,xoil,38.75120922851946
GEO,shrimp_aquaculture_meat,cass,0
GEO,shrimp_aquaculture_meat,maiz,10.267641983629565
GEO,shrimp_aquaculture_meat,soyb,2.9528451194097025
GEO,shrimp_aquaculture_meat,whea,70.68442737759517
GEO,shrimp_aquaculture_meat,xoil,0.18951763309720965
GEO,tuna_aquaculture_meat,oilp,0
GEO,tuna_aquaculture_meat,whea,0.019066028621284797
GEO,tuna_aquaculture_meat,xoil,0.028514886864062842
GGY,buffaloes_grassland_meat,maiz,0
GGY,buffaloes_grassland_meat,ocer,0
GGY,buffaloes_grassland_meat,oilp,0
GGY,buffaloes_grassland_meat,soyb,0
GGY,buffaloes_grassland_meat,sugb,0
GGY,buffaloes_grassland_meat,xoil,0
GGY,buffaloes_grassland_milk,maiz,0
GGY,buffaloes_grassland_milk,ocer,0
GGY,buffaloes_grassland_milk,oilp,0
GGY,buffaloes_grassland_milk,soyb,0
GGY,buffaloes_grassland_milk,sugb,0
GGY,buffaloes_grassland_milk,xoil,0
GGY,buffaloes_mixed_meat,maiz,0
GGY,buffaloes_mixed_meat,ocer,0
GGY,buffaloes_mixed_meat,oilp,0
GGY,buffaloes_mixed_meat,soyb,0
GGY,buffaloes_mixed_meat,sugb,0
GGY,buffaloes_mixed_meat,xoil,0
GGY,buffaloes_mixed_milk,maiz,0
GGY,buffaloes_mixed_milk,ocer,0
GGY,buffaloes_mixed_milk,oilp,0
GGY,buffaloes_mixed_milk,soyb,0
GGY,buffaloes_mixed_milk,sugb,0
GGY,buffaloes_mixed_milk,xoil,0
GGY,chickens_backyard_eggs&meat,bana,0
GGY,chickens_backyard_eggs&meat,barl,0
GGY,chickens_backyard_eggs&meat,cass,0
GGY,chickens_backyard_eggs&meat,maiz,0
GGY,chickens_backyard_eggs&meat,oilp,0
GGY,chickens_backyard_eggs&meat,rice,0
GGY,chickens_backyard_eggs&meat,sorg,0
GGY,chickens_backyard_eggs&meat,soyb,0
GGY,chickens_backyard_eggs&meat,sugb,0
GGY,chickens_backyard_eggs&meat,whea,0
GGY,chickens_backyard_eggs&meat,xmil,0
GGY,chickens_backyard_eggs&meat,xoil,0
GGY,chickens_backyard_eggs&meat,xpul,0
GGY,chickens_industrial_eggs,bana,0
GGY,chickens_industrial_eggs,barl,0
GGY,chickens_industrial_eggs,cass,0
GGY,chickens_industrial_eggs,maiz,0
GGY,chickens_industrial_eggs,oilp,0
GGY,chickens_industrial_eggs,rice,0
GGY,chickens_industrial_eggs,sorg,0
GGY,chickens_industrial_eggs,soyb,0
GGY,chickens_industrial_eggs,sugb,0
GGY,chickens_industrial_eggs,whea,0
GGY,chickens_industrial_eggs,xmil,0
GGY,chickens_industrial_eggs,xoil,0
GGY,chickens_industrial_eggs,xpul,0
GGY,chickens_industrial_meat,bana,0
GGY,chickens_industrial_meat,barl,0
GGY,chickens_industrial_meat,cass,0
GGY,chickens_industrial_meat,maiz,0
GGY,chickens_industrial_meat,oilp,0
GGY,chickens_industrial_meat,rice,0
GGY,chickens_industrial_meat,sorg,0
GGY,chickens_industrial_meat,soyb,0
GGY,chickens_industrial_meat,sugb,0
GGY,chickens_industrial_meat,whea,0
GGY,chickens_industrial_meat,xmil,0
GGY,chickens_industrial_meat,xoil,0
GGY,chickens_industrial_meat,xpul,0
GGY,cows_feedlot_meat,maiz,0
GGY,cows_feedlot_meat,ocer,0
GGY,cows_feedlot_meat,oilp,0
GGY,cows_feedlot_meat,soyb,0
GGY,cows_feedlot_meat,sugb,0
GGY,cows_feedlot_meat,xoil,0
GGY,cows_grassland_meat,maiz,0
GGY,cows_grassland_meat,ocer,0
GGY,cows_grassland_meat,oilp,0
GGY,cows_grassland_meat,soyb,0
GGY,cows_grassland_meat,sugb,0
GGY,cows_grassland_meat,xoil,0
GGY,cows_grassland_milk,maiz,0
GGY,cows_grassland_milk,ocer,0
GGY,cows_grassland_milk,oilp,0
GGY,cows_grassland_milk,soyb,0
GGY,cows_grassland_milk,sugb,0
GGY,cows_grassland_milk,xoil,0
GGY,cows_mixed_meat,maiz,0
GGY,cows_mixed_meat,ocer,0
GGY,cows_mixed_meat,oilp,0
GGY,cows_mixed_meat,soyb,0
GGY,cows_mixed_meat,sugb,0
GGY,cows_mixed_meat,xoil,0
GGY,cows_mixed_milk,maiz,0
GGY,cows_mixed_milk,ocer,0
GGY,cows_mixed_milk,oilp,0
GGY,cows_mixed_milk,soyb,0
GGY,cows_mixed_milk,sugb,0
GGY,cows_mixed_milk,xoil,0
GGY,crustaceans_aquaculture_meat,cass,0
GGY,crustaceans_aquaculture_meat,maiz,0
GGY,crustaceans_aquaculture_meat,soyb,0
GGY,crustaceans_aquaculture_meat,whea,0
GGY,crustaceans_aquaculture_meat,xoil,0
GGY,goats_grassland_meat,maiz,0
GGY,goats_grassland_meat,ocer,0
GGY,goats_grassland_meat,oilp,0
GGY,goats_grassland_meat,soyb,0
GGY,goats_grassland_meat,sugb,0
GGY,goats_grassland_meat,xoil,0
GGY,goats_grassland_milk,maiz,0
GGY,goats_grassland_milk,ocer,0
GGY,goats_grassland_milk,oilp,0
GGY,goats_grassland_milk,soyb,0
GGY,goats_grassland_milk,sugb,0
GGY,goats_grassland_milk,xoil,0
GGY,goats_mixed_meat,maiz,0
GGY,goats_mixed_meat,ocer,0
GGY,goats_mixed_meat,oilp,0
GGY,goats_mixed_meat,soyb,0
GGY,goats_mixed_meat,sugb,0
GGY,goats_mixed_meat,xoil,0
GGY,goats_mixed_milk,maiz,0
GGY,goats_mixed_milk,ocer,0
GGY,goats_mixed_milk,oilp,0
GGY,goats_mixed_milk,soyb,0
GGY,goats_mixed_milk,sugb,0
GGY,goats_mixed_milk,xoil,0
GGY,marine-fish-general_aquaculture_meat,cass,0
GGY,marine-fish-general_aquaculture_meat,maiz,0
GGY,marine-fish-general_aquaculture_meat,oilp,0
GGY,marine-fish-general_aquaculture_meat,soyb,0
GGY,marine-fish-general_aquaculture_meat,whea,0
GGY,marine-fish-general_aquaculture_meat,xoil,0
GGY,marine-fish-general_aquaculture_meat,xpul,0
GGY,pigs_backyard_meat,bana,0
GGY,pigs_backyard_meat,barl,0
GGY,pigs_backyard_meat,cass,0
GGY,pigs_backyard_meat,maiz,0
GGY,pigs_backyard_meat,oilp,0
GGY,pigs_backyard_meat,rice,0
GGY,pigs_backyard_meat,sorg,0
GGY,pigs_backyard_meat,soyb,0
GGY,pigs_backyard_meat,sugb,0
GGY,pigs_backyard_meat,whea,0
GGY,pigs_backyard_meat,xmil,0
GGY,pigs_backyard_meat,xoil,0
GGY,pigs_backyard_meat,xpul,0
GGY,pigs_industrial_meat,bana,0
GGY,pigs_industrial_meat,barl,0
GGY,pigs_industrial_meat,cass,0
GGY,pigs_industrial_meat,maiz,0
GGY,pigs_industrial_meat,oilp,0
GGY,pigs_industrial_meat,rice,0
GGY,pigs_industrial_meat,sorg,0
GGY,pigs_industrial_meat,soyb,0
GGY,pigs_industrial_meat,sugb,0
GGY,pigs_industrial_meat,whea,0
GGY,pigs_industrial_meat,xmil,0
GGY,pigs_industrial_meat,xoil,0
GGY,pigs_industrial_meat,xpul,0
GGY,pigs_intermediate_meat,bana,0
GGY,pigs_intermediate_meat,barl,0
GGY,pigs_intermediate_meat,cass,0
GGY,pigs_intermediate_meat,maiz,0
GGY,pigs_intermediate_meat,oilp,0
GGY,pigs_intermediate_meat,rice,0
GGY,pigs_intermediate_meat,sorg,0
GGY,pigs_intermediate_meat,soyb,0
GGY,pigs_intermediate_meat,sugb,0
GGY,pigs_intermediate_meat,whea,0
GGY,pigs_intermediate_meat,xmil,0
GGY,pigs_intermediate_meat,xoil,0
GGY,pigs_intermediate_meat,xpul,0
GGY,sheep_grassland_meat,maiz,0
GGY,sheep_grassland_meat,ocer,0
GGY,sheep_grassland_meat,oilp,0
GGY,sheep_grassland_meat,soyb,0
GGY,sheep_grassland_meat,sugb,0
GGY,sheep_grassland_meat,xoil,0
GGY,sheep_grassland_milk,maiz,0
GGY,sheep_grassland_milk,ocer,0
GGY,sheep_grassland_milk,oilp,0
GGY,sheep_grassland_milk,soyb,0
GGY,sheep_grassland_milk,sugb,0
GGY,sheep_grassland_milk,xoil,0
GGY,sheep_mixed_meat,maiz,0
GGY,sheep_mixed_meat,ocer,0
GGY,sheep_mixed_meat,oilp,0
GGY,sheep_mixed_meat,soyb,0
GGY,sheep_mixed_meat,sugb,0
GGY,sheep_mixed_meat,xoil,0
GGY,sheep_mixed_milk,maiz,0
GGY,sheep_mixed_milk,ocer,0
GGY,sheep_mixed_milk,oilp,0
GGY,sheep_mixed_milk,soyb,0
GGY,sheep_mixed_milk,sugb,0
GGY,sheep_mixed_milk,xoil,0
GGY,shrimp_aquaculture_meat,cass,0
GGY,shrimp_aquaculture_meat,maiz,0
GGY,shrimp_aquaculture_meat,soyb,0
GGY,shrimp_aquaculture_meat,whea,0
GGY,shrimp_aquaculture_meat,xoil,0
GHA,buffaloes_grassland_meat,maiz,1.769193636255981e-5
GHA,buffaloes_grassland_meat,ocer,0.03182295726073183
GHA,buffaloes_grassland_meat,oilp,81.77682873906024
GHA,buffaloes_grassland_meat,soyb,2.6836814932735034
GHA,buffaloes_grassland_meat,sugb,0
GHA,buffaloes_grassland_meat,xoil,0.7577523923659382
GHA,buffaloes_grassland_milk,maiz,4.243085698108467e-8
GHA,buffaloes_grassland_milk,ocer,0.1632387582328654
GHA,buffaloes_grassland_milk,oilp,9.75526859423629
GHA,buffaloes_grassland_milk,soyb,2.51605351923387
GHA,buffaloes_grassland_milk,sugb,0
GHA,buffaloes_grassland_milk,xoil,0.6857894328608671
GHA,buffaloes_mixed_meat,maiz,2.188762420958753e-4
GHA,buffaloes_mixed_meat,ocer,0.2777409544637032
GHA,buffaloes_mixed_meat,oilp,3921.8389365441103
GHA,buffaloes_mixed_meat,soyb,14.610620792965241
GHA,buffaloes_mixed_meat,sugb,0
GHA,buffaloes_mixed_meat,xoil,24.23027553290787
GHA,buffaloes_mixed_milk,maiz,1.9124651059325276e-5
GHA,buffaloes_mixed_milk,ocer,1.562083991479562
GHA,buffaloes_mixed_milk,oilp,499.30238034515884
GHA,buffaloes_mixed_milk,soyb,13.881494542117853
GHA,buffaloes_mixed_milk,sugb,0
GHA,buffaloes_mixed_milk,xoil,27.766155975290744
GHA,chickens_backyard_eggs&meat,bana,84.81980685909863
GHA,chickens_backyard_eggs&meat,barl,0
GHA,chickens_backyard_eggs&meat,cass,576227.0720990751
GHA,chickens_backyard_eggs&meat,maiz,46901.716951631235
GHA,chickens_backyard_eggs&meat,oilp,0
GHA,chickens_backyard_eggs&meat,rice,30781.891006741575
GHA,chickens_backyard_eggs&meat,sorg,35615.60842366828
GHA,chickens_backyard_eggs&meat,soyb,66720.97842587403
GHA,chickens_backyard_eggs&meat,sugb,0
GHA,chickens_backyard_eggs&meat,whea,0
GHA,chickens_backyard_eggs&meat,xmil,33309.40927127896
GHA,chickens_backyard_eggs&meat,xoil,36368.24634851179
GHA,chickens_backyard_eggs&meat,xpul,4060.5703067312115
GHA,chickens_industrial_eggs,bana,0
GHA,chickens_industrial_eggs,barl,0
GHA,chickens_industrial_eggs,cass,9732.061830145161
GHA,chickens_industrial_eggs,maiz,85195.63514644325
GHA,chickens_industrial_eggs,oilp,0
GHA,chickens_industrial_eggs,rice,0
GHA,chickens_industrial_eggs,sorg,428.01439553096867
GHA,chickens_industrial_eggs,soyb,26207.85641752031
GHA,chickens_industrial_eggs,sugb,0
GHA,chickens_industrial_eggs,whea,0
GHA,chickens_industrial_eggs,xmil,0
GHA,chickens_industrial_eggs,xoil,10834.396960600821
GHA,chickens_industrial_eggs,xpul,6.127987273939095e-4
GHA,chickens_industrial_meat,bana,0
GHA,chickens_industrial_meat,barl,0
GHA,chickens_industrial_meat,cass,0
GHA,chickens_industrial_meat,maiz,200169.76922592334
GHA,chickens_industrial_meat,oilp,0
GHA,chickens_industrial_meat,rice,0
GHA,chickens_industrial_meat,sorg,4098.522561385504
GHA,chickens_industrial_meat,soyb,84138.27790315947
GHA,chickens_industrial_meat,sugb,0
GHA,chickens_industrial_meat,whea,0
GHA,chickens_industrial_meat,xmil,0
GHA,chickens_industrial_meat,xoil,358.13724927314075
GHA,chickens_industrial_meat,xpul,0
GHA,cows_feedlot_meat,maiz,2.328875633013751
GHA,cows_feedlot_meat,ocer,15.89373937644588
GHA,cows_feedlot_meat,oilp,180.9944238496905
GHA,cows_feedlot_meat,soyb,0
GHA,cows_feedlot_meat,sugb,0
GHA,cows_feedlot_meat,xoil,5.225603260681304
GHA,cows_grassland_meat,maiz,0.4637349963285566
GHA,cows_grassland_meat,ocer,64.10199222852732
GHA,cows_grassland_meat,oilp,40668.270859318705
GHA,cows_grassland_meat,soyb,1006.0742435742471
GHA,cows_grassland_meat,sugb,0
