iso3c,animal,system,product,feedstuff,feeditem_kg_per_head
MDG,chickens,backyard,eggs&meat,Crop residue from leguminous plants cultivation,1.3844144495076145
MDG,chickens,backyard,eggs&meat,Crop residues from sugarcane,1.9796561181920622
MDG,chickens,backyard,eggs&meat,Dry by-product from grain industries,1.6994767622823848
MDG,chickens,backyard,eggs&meat,FISHMEAL,0
MDG,chickens,backyard,eggs&meat,Fresh grass,5.798983888968767
MDG,chickens,backyard,eggs&meat,Fruit from banana trees,0.11532826143797896
MDG,chickens,backyard,eggs&meat,Grains from barley (Hordeum vulgare),0
MDG,chickens,backyard,eggs&meat,Grains from maize (Zea mays),0.89276418293195825
MDG,chickens,backyard,eggs&meat,Grains from millet,0
MDG,chickens,backyard,eggs&meat,Grains from rice,1.85404467198118
MDG,chickens,backyard,eggs&meat,Grains from sorghum,0
MDG,chickens,backyard,eggs&meat,Grains from wheat (Triticum aestivum).,0
MDG,chickens,backyard,eggs&meat,Household food waste and other organic material used as feed,11.252657477912823
MDG,chickens,backyard,eggs&meat,Leguminous beans,0.6911942042643582
MDG,chickens,backyard,eggs&meat,Limestone,0
MDG,chickens,backyard,eggs&meat,Molasses,0
MDG,chickens,backyard,eggs&meat,Oil palm kernel expeller,0
MDG,chickens,backyard,eggs&meat,Pellets from cassava (Manihot esculenta) roots,1.7875316202114224
MDG,chickens,backyard,eggs&meat,RAPESEED,0
MDG,chickens,backyard,eggs&meat,Residual plant material such as stems from banana,0.11532826143797896
MDG,chickens,backyard,eggs&meat,SOY OIL,0
MDG,chickens,backyard,eggs&meat,SYNTHETIC,0
MDG,chickens,backyard,eggs&meat,Wet by-product from grain industries,0
MWI,chickens,backyard,eggs&meat,Beans from soy,0.3822595283004906
MWI,chickens,backyard,eggs&meat,"By-product from oil production other than soy, cottonse",0.3026043648231314
MWI,chickens,backyard,eggs&meat,By-products from cottonseed,0.31696547266257913
MWI,chickens,backyard,eggs&meat,By-products from rape (canola),0
MWI,chickens,backyard,eggs&meat,By-products from soy,0.3822595283004906
MWI,chickens,backyard,eggs&meat,Crop residue from leguminous plants cultivation,0.6508457384802762
MWI,chickens,backyard,eggs&meat,Crop residues from sugarcane,4.101852698018598
MWI,chickens,backyard,eggs&meat,Dry by-product from grain industries,0.7257784137172457
MWI,chickens,backyard,eggs&meat,FISHMEAL,0
MWI,chickens,backyard,eggs&meat,Fresh grass,3.2013828176882817
MWI,chickens,backyard,eggs&meat,Fruit from banana trees,0.27347055735766046
MWI,chickens,backyard,eggs&meat,Grains from barley (Hordeum vulgare),0
MWI,chickens,backyard,eggs&meat,Grains from maize (Zea mays),0.7649683086353875
MWI,chickens,backyard,eggs&meat,Grains from millet,0.2430141540396495
MWI,chickens,backyard,eggs&meat,Grains from rice,0.7502522329280885
MWI,chickens,backyard,eggs&meat,Grains from sorghum,0.2681214666959171
MWI,chickens,backyard,eggs&meat,Grains from wheat (Triticum aestivum).,0.6464822245170814
MWI,chickens,backyard,eggs&meat,Household food waste and other organic material used as feed,10.683758249849513
MWI,chickens,backyard,eggs&meat,Leguminous beans,0.2588939314049177
MWI,chickens,backyard,eggs&meat,Limestone,0
MWI,chickens,backyard,eggs&meat,Molasses,0
MWI,chickens,backyard,eggs&meat,Oil palm kernel expeller,0
MWI,chickens,backyard,eggs&meat,Pellets from cassava (Manihot esculenta) roots,2.483017329632694
MWI,chickens,backyard,eggs&meat,RAPESEED,0
MWI,chickens,backyard,eggs&meat,Residual plant material such as stems from banana,0.27347055735766046
MWI,chickens,backyard,eggs&meat,SOY OIL,0
MWI,chickens,backyard,eggs&meat,SYNTHETIC,0
MWI,chickens,backyard,eggs&meat,Wet by-product from grain industries,0
MUS,chickens,backyard,eggs&meat,Beans from soy,0.3201891961309409
MUS,chickens,backyard,eggs&meat,"By-product from oil production other than soy, cottonse",0.22570086711232298
MUS,chickens,backyard,eggs&meat,By-products from cottonseed,0.345997662995386
MUS,chickens,backyard,eggs&meat,By-products from rape (canola),0
MUS,chickens,backyard,eggs&meat,By-products from soy,0.3201891961309409
MUS,chickens,backyard,eggs&meat,Crop residue from leguminous plants cultivation,0.9023694396598382
MUS,chickens,backyard,eggs&meat,Crop residues from sugarcane,3.5135389299702013
MUS,chickens,backyard,eggs&meat,Dry by-product from grain industries,0.6649945085375303
MUS,chickens,backyard,eggs&meat,FISHMEAL,0
MUS,chickens,backyard,eggs&meat,Fresh grass,3.134256730576098
MUS,chickens,backyard,eggs&meat,Fruit from banana trees,0.14794166127554184
MUS,chickens,backyard,eggs&meat,Grains from barley (Hordeum vulgare),0.6897203684926076
MUS,chickens,backyard,eggs&meat,Grains from maize (Zea mays),0.7551536247336406
MUS,chickens,backyard,eggs&meat,Grains from millet,0.3129564608062375
MUS,chickens,backyard,eggs&meat,Grains from rice,1.3041258385924088
MUS,chickens,backyard,eggs&meat,Grains from sorghum,0.35378293242810027
MUS,chickens,backyard,eggs&meat,Grains from wheat (Triticum aestivum).,0.6994864785123924
MUS,chickens,backyard,eggs&meat,Household food waste and other organic material used as feed,10.308171669640062
MUS,chickens,backyard,eggs&meat,Leguminous beans,0.370127652491097
MUS,chickens,backyard,eggs&meat,Limestone,0
MUS,chickens,backyard,eggs&meat,Molasses,0
MUS,chickens,backyard,eggs&meat,Oil palm kernel expeller,0
MUS,chickens,backyard,eggs&meat,Pellets from cassava (Manihot esculenta) roots,1.2537844530586701
MUS,chickens,backyard,eggs&meat,RAPESEED,0
MUS,chickens,backyard,eggs&meat,Residual plant material such as stems from banana,0.14794166127554184
MUS,chickens,backyard,eggs&meat,SOY OIL,0
MUS,chickens,backyard,eggs&meat,SYNTHETIC,0
MUS,chickens,backyard,eggs&meat,Wet by-product from grain industries,0
MYT,chickens,backyard,eggs&meat,Beans from soy,0.3201891961309409
MYT,chickens,backyard,eggs&meat,"By-product from oil production other than soy, cottonse",0.22570086711232298
MYT,chickens,backyard,eggs&meat,By-products from cottonseed,0.345997662995386
MYT,chickens,backyard,eggs&meat,By-products from rape (canola),0
MYT,chickens,backyard,eggs&meat,By-products from soy,0.3201891961309409
MYT,chickens,backyard,eggs&meat,Crop residue from leguminous plants cultivation,0.9023694396598382
MYT,chickens,backyard,eggs&meat,Crop residues from sugarcane,3.5135389299702013
MYT,chickens,backyard,eggs&meat,Dry by-product from grain industries,0.6649945085375303
MYT,chickens,backyard,eggs&meat,FISHMEAL,0
MYT,chickens,backyard,eggs&meat,Fresh grass,3.134256730576098
MYT,chickens,backyard,eggs&meat,Fruit from banana trees,0.14794166127554184
MYT,chickens,backyard,eggs&meat,Grains from barley (Hordeum vulgare),0.6897203684926076
MYT,chickens,backyard,eggs&meat,Grains from maize (Zea mays),0.7551536247336406
MYT,chickens,backyard,eggs&meat,Grains from millet,0.3129564608062375
MYT,chickens,backyard,eggs&meat,Grains from rice,1.3041258385924088
MYT,chickens,backyard,eggs&meat,Grains from sorghum,0.35378293242810027
MYT,chickens,backyard,eggs&meat,Grains from wheat (Triticum aestivum).,0.6994864785123924
MYT,chickens,backyard,eggs&meat,Household food waste and other organic material used as feed,10.308171669640062
MYT,chickens,backyard,eggs&meat,Leguminous beans,0.370127652491097
MYT,chickens,backyard,eggs&meat,Limestone,0
MYT,chickens,backyard,eggs&meat,Molasses,0
MYT,chickens,backyard,eggs&meat,Oil palm kernel expeller,0
MYT,chickens,backyard,eggs&meat,Pellets from cassava (Manihot esculenta) roots,1.2537844530586701
MYT,chickens,backyard,eggs&meat,RAPESEED,0
MYT,chickens,backyard,eggs&meat,Residual plant material such as stems from banana,0.14794166127554184
MYT,chickens,backyard,eggs&meat,SOY OIL,0
MYT,chickens,backyard,eggs&meat,SYNTHETIC,0
MYT,chickens,backyard,eggs&meat,Wet by-product from grain industries,0
MOZ,chickens,backyard,eggs&meat,Beans from soy,0.5793259481453567
MOZ,chickens,backyard,eggs&meat,"By-product from oil production other than soy, cottonse",0.19436696789749855
MOZ,chickens,backyard,eggs&meat,By-products from cottonseed,0.23345148314096414
MOZ,chickens,backyard,eggs&meat,By-products from rape (canola),0
MOZ,chickens,backyard,eggs&meat,By-products from soy,0.5793259481453567
MOZ,chickens,backyard,eggs&meat,Crop residue from leguminous plants cultivation,0.5955373520259079
MOZ,chickens,backyard,eggs&meat,Crop residues from sugarcane,3.1964248744378434
MOZ,chickens,backyard,eggs&meat,Dry by-product from grain industries,0.4498316031798374
MOZ,chickens,backyard,eggs&meat,FISHMEAL,0
MOZ,chickens,backyard,eggs&meat,Fresh grass,3.5181996071914923
MOZ,chickens,backyard,eggs&meat,Fruit from banana trees,0.10926829477608098
MOZ,chickens,backyard,eggs&meat,Grains from barley (Hordeum vulgare),2.590345612949686
MOZ,chickens,backyard,eggs&meat,Grains from maize (Zea mays),0.5185301555678618
MOZ,chickens,backyard,eggs&meat,Grains from millet,0.19508454549785137
MOZ,chickens,backyard,eggs&meat,Grains from rice,0.4992322273851287
MOZ,chickens,backyard,eggs&meat,Grains from sorghum,0.27125283717499293
MOZ,chickens,backyard,eggs&meat,Grains from wheat (Triticum aestivum).,0.5736737199146014
MOZ,chickens,backyard,eggs&meat,Household food waste and other organic material used as feed,10.308171669640062
MOZ,chickens,backyard,eggs&meat,Leguminous beans,0.16919680933015072
MOZ,chickens,backyard,eggs&meat,Limestone,0
MOZ,chickens,backyard,eggs&meat,Molasses,0
MOZ,chickens,backyard,eggs&meat,Oil palm kernel expeller,0
MOZ,chickens,backyard,eggs&meat,Pellets from cassava (Manihot esculenta) roots,1.0799392128299254
MOZ,chickens,backyard,eggs&meat,RAPESEED,0
MOZ,chickens,backyard,eggs&meat,Residual plant material such as stems from banana,0.10926829477608098
MOZ,chickens,backyard,eggs&meat,SOY OIL,0
MOZ,chickens,backyard,eggs&meat,SYNTHETIC,0
MOZ,chickens,backyard,eggs&meat,Wet by-product from grain industries,0
REU,chickens,backyard,eggs&meat,Beans from soy,0.3201891961309409
REU,chickens,backyard,eggs&meat,"By-product from oil production other than soy, cottonse",0.22570086711232298
REU,chickens,backyard,eggs&meat,By-products from cottonseed,0.345997662995386
REU,chickens,backyard,eggs&meat,By-products from rape (canola),0
REU,chickens,backyard,eggs&meat,By-products from soy,0.3201891961309409
REU,chickens,backyard,eggs&meat,Crop residue from leguminous plants cultivation,0.9023694396598382
REU,chickens,backyard,eggs&meat,Crop residues from sugarcane,3.5135389299702013
REU,chickens,backyard,eggs&meat,Dry by-product from grain industries,0.6649945085375303
REU,chickens,backyard,eggs&meat,FISHMEAL,0
REU,chickens,backyard,eggs&meat,Fresh grass,3.134256730576098
REU,chickens,backyard,eggs&meat,Fruit from banana trees,0.14794166127554184
REU,chickens,backyard,eggs&meat,Grains from barley (Hordeum vulgare),0.6897203684926076
REU,chickens,backyard,eggs&meat,Grains from maize (Zea mays),0.7551536247336406
REU,chickens,backyard,eggs&meat,Grains from millet,0.3129564608062375
REU,chickens,backyard,eggs&meat,Grains from rice,1.3041258385924088
REU,chickens,backyard,eggs&meat,Grains from sorghum,0.35378293242810027
REU,chickens,backyard,eggs&meat,Grains from wheat (Triticum aestivum).,0.6994864785123924
REU,chickens,backyard,eggs&meat,Household food waste and other organic material used as feed,10.308171669640062
REU,chickens,backyard,eggs&meat,Leguminous beans,0.370127652491097
REU,chickens,backyard,eggs&meat,Limestone,0
REU,chickens,backyard,eggs&meat,Molasses,0
REU,chickens,backyard,eggs&meat,Oil palm kernel expeller,0
REU,chickens,backyard,eggs&meat,Pellets from cassava (Manihot esculenta) roots,1.2537844530586701
REU,chickens,backyard,eggs&meat,RAPESEED,0
REU,chickens,backyard,eggs&meat,Residual plant material such as stems from banana,0.14794166127554184
REU,chickens,backyard,eggs&meat,SOY OIL,0
REU,chickens,backyard,eggs&meat,SYNTHETIC,0
REU,chickens,backyard,eggs&meat,Wet by-product from grain industries,0
RWA,chickens,backyard,eggs&meat,Beans from soy,0.3321476857154746
RWA,chickens,backyard,eggs&meat,"By-product from oil production other than soy, cottonse",0.3548241487354815
RWA,chickens,backyard,eggs&meat,By-products from cottonseed,0.16723664780928202
RWA,chickens,backyard,eggs&meat,By-products from rape (canola),0
RWA,chickens,backyard,eggs&meat,By-products from soy,0.3321476857154746
RWA,chickens,backyard,eggs&meat,Crop residue from leguminous plants cultivation,0.8354780662643714
RWA,chickens,backyard,eggs&meat,Crop residues from sugarcane,1.4901273617806936
RWA,chickens,backyard,eggs&meat,Dry by-product from grain industries,0.7339638043754746
RWA,chickens,backyard,eggs&meat,FISHMEAL,0
RWA,chickens,backyard,eggs&meat,Fresh grass,3.1696833519549195
RWA,chickens,backyard,eggs&meat,Fruit from banana trees,0.09016055614650192
RWA,chickens,backyard,eggs&meat,Grains from barley (Hordeum vulgare),0
RWA,chickens,backyard,eggs&meat,Grains from maize (Zea mays),0.8512782703092217
RWA,chickens,backyard,eggs&meat,Grains from millet,0.5607077508245217
RWA,chickens,backyard,eggs&meat,Grains from rice,1.7076036840874838
RWA,chickens,backyard,eggs&meat,Grains from sorghum,0.48212173208388825
RWA,chickens,backyard,eggs&meat,Grains from wheat (Triticum aestivum).,0.7135175621547744
RWA,chickens,backyard,eggs&meat,Household food waste and other organic material used as feed,9.421146052620783
RWA,chickens,backyard,eggs&meat,Leguminous beans,0.3941555492759627
RWA,chickens,backyard,eggs&meat,Limestone,0
RWA,chickens,backyard,eggs&meat,Molasses,0
RWA,chickens,backyard,eggs&meat,Oil palm kernel expeller,0
RWA,chickens,backyard,eggs&meat,Pellets from cassava (Manihot esculenta) roots,1.8264038647537293
RWA,chickens,backyard,eggs&meat,RAPESEED,0
RWA,chickens,backyard,eggs&meat,Residual plant material such as stems from banana,0.09016055614650192
RWA,chickens,backyard,eggs&meat,SOY OIL,0
RWA,chickens,backyard,eggs&meat,SYNTHETIC,0
RWA,chickens,backyard,eggs&meat,Wet by-product from grain industries,0
SYC,chickens,backyard,eggs&meat,Beans from soy,0.3201891961309409
SYC,chickens,backyard,eggs&meat,"By-product from oil production other than soy, cottonse",0.22570086711232298
SYC,chickens,backyard,eggs&meat,By-products from cottonseed,0.345997662995386
SYC,chickens,backyard,eggs&meat,By-products from rape (canola),0
SYC,chickens,backyard,eggs&meat,By-products from soy,0.3201891961309409
SYC,chickens,backyard,eggs&meat,Crop residue from leguminous plants cultivation,0.9023694396598382
SYC,chickens,backyard,eggs&meat,Crop residues from sugarcane,3.5135389299702013
SYC,chickens,backyard,eggs&meat,Dry by-product from grain industries,0.6649945085375303
SYC,chickens,backyard,eggs&meat,FISHMEAL,0
SYC,chickens,backyard,eggs&meat,Fresh grass,3.134256730576098
SYC,chickens,backyard,eggs&meat,Fruit from banana trees,0.14794166127554184
SYC,chickens,backyard,eggs&meat,Grains from barley (Hordeum vulgare),0.6897203684926076
SYC,chickens,backyard,eggs&meat,Grains from maize (Zea mays),0.7551536247336406
SYC,chickens,backyard,eggs&meat,Grains from millet,0.3129564608062375
SYC,chickens,backyard,eggs&meat,Grains from rice,1.3041258385924088
SYC,chickens,backyard,eggs&meat,Grains from sorghum,0.35378293242810027
SYC,chickens,backyard,eggs&meat,Grains from wheat (Triticum aestivum).,0.6994864785123924
SYC,chickens,backyard,eggs&meat,Household food waste and other organic material used as feed,10.308171669640062
SYC,chickens,backyard,eggs&meat,Leguminous beans,0.370127652491097
SYC,chickens,backyard,eggs&meat,Limestone,0
SYC,chickens,backyard,eggs&meat,Molasses,0
SYC,chickens,backyard,eggs&meat,Oil palm kernel expeller,0
SYC,chickens,backyard,eggs&meat,Pellets from cassava (Manihot esculenta) roots,1.2537844530586701
SYC,chickens,backyard,eggs&meat,RAPESEED,0
SYC,chickens,backyard,eggs&meat,Residual plant material such as stems from banana,0.14794166127554184
SYC,chickens,backyard,eggs&meat,SOY OIL,0
SYC,chickens,backyard,eggs&meat,SYNTHETIC,0
SYC,chickens,backyard,eggs&meat,Wet by-product from grain industries,0
SOM,chickens,backyard,eggs&meat,Beans from soy,0
SOM,chickens,backyard,eggs&meat,"By-product from oil production other than soy, cottonse",0
SOM,chickens,backyard,eggs&meat,By-products from cottonseed,0.3171515727954667
SOM,chickens,backyard,eggs&meat,By-products from rape (canola),0
SOM,chickens,backyard,eggs&meat,By-products from soy,0
SOM,chickens,backyard,eggs&meat,Crop residue from leguminous plants cultivation,0.9761917393333749
SOM,chickens,backyard,eggs&meat,Crop residues from sugarcane,2.951686875617399
SOM,chickens,backyard,eggs&meat,Dry by-product from grain industries,0.3690497561217971
SOM,chickens,backyard,eggs&meat,FISHMEAL,0
SOM,chickens,backyard,eggs&meat,Fresh grass,1.3270443164234291
SOM,chickens,backyard,eggs&meat,Fruit from banana trees,0.5245494101496718
SOM,chickens,backyard,eggs&meat,Grains from barley (Hordeum vulgare),0.222762873076104
SOM,chickens,backyard,eggs&meat,Grains from maize (Zea mays),1.1472023549657395
SOM,chickens,backyard,eggs&meat,Grains from millet,0.30053816944728956
SOM,chickens,backyard,eggs&meat,Grains from rice,3.016799841103945
SOM,chickens,backyard,eggs&meat,Grains from sorghum,0.22052343985194012
SOM,chickens,backyard,eggs&meat,Grains from wheat (Triticum aestivum).,0.20469614144800624
SOM,chickens,backyard,eggs&meat,Household food waste and other organic material used as feed,9.843229854353098
SOM,chickens,backyard,eggs&meat,Leguminous beans,0.23251182939652704
SOM,chickens,backyard,eggs&meat,Limestone,0
SOM,chickens,backyard,eggs&meat,Molasses,0
SOM,chickens,backyard,eggs&meat,Oil palm kernel expeller,0
SOM,chickens,backyard,eggs&meat,Pellets from cassava (Manihot esculenta) roots,2.429588183620715
